năm	pět	năm	pět	N	NUM;NOM;SG
hôn	polibky	hôn	polibka	V	N;INAN;NOM;MASC;PL;POS
hôn	pusinky	hôn	pusinka	V	N;NOM;FEM;PL;POS
hôn	pusa	hôn	pusa	V	N;NOM;FEM;SG;POS
hôn	pusu	hôn	pus	V	N;ACC;FEM;SG;POS
hôn	kiss	hôn	kiss	V	PROPN;MASC;SG;POS
hôn	polibek	hôn	polibek	V	N;INAN;NOM;MASC;SG;POS
trừ	vyjma	trừ	vyjma	V	N;NOM;FEM;SG;POS
trừ	kromě	trừ	kromě	V	ADP;GEN
trừ	mínus	trừ	mínus	V	N;NOM;NEUT;SG;POS
trừ	minus	trừ	minus	V	N;INAN;NOM;MASC;SG;POS
ship	lodi	ship	loď	V	N;DAT;FEM;SG;POS
ship	loď	ship	loď	V	N;NOM;FEM;SG;POS
xương	bone	xương	bon	N	PROPN;INAN;NOM;MASC;SG;POS
mạc	pouštní	mạc	pouštní	N	ADJ;NOM;MASC;SG;POS
california	kalifornie	california	kalifornie		PROPN;NOM;FEM;SG;POS
california	californie	california	californie		N;NOM;FEM;SG;POS
california	california	california	californium		PROPN;NOM;FEM;SG;POS
đẹp	nádhera	đẹp	nádhera	ADJ	N;NOM;FEM;SG;POS
đẹp	hezky	đẹp	hezky	ADJ	ADV;POS
đẹp	nice	đẹp	nic	ADJ	PROPN;NEUT;POS
cai	střízlivý	cai	střízlivý	N	ADJ;INAN;NOM;MASC;SG;POS
cai	cai	cai	cai	N	PROPN;ANIM;NOM;MASC;SG;POS
cai	čisté	cai	čistý	N	ADJ;NOM;NEUT;SG;POS
cai	vyčistit	cai	vyčistit	N	V;PFV;POS;NFIN
cai	čistý	cai	čistý	N	ADJ;INAN;NOM;MASC;SG;POS
cai	čistá	cai	čistý	N	ADJ;NOM;FEM;SG;POS
hơi	mírně	hơi	mírně		ADV;POS
hơi	lehce	hơi	lehce		ADV;POS
loạn	vzpoura	loạn	vzpoura	V	N;NOM;FEM;SG;POS
loạn	vzpoura	loạn	vzpoura	V	N;NOM;FEM;SG;POS
loạn	výtržnosti	loạn	výtržnost	V	N;NOM;FEM;PL;POS
loạn	nepokoje	loạn	nepokoj	V	N;INAN;NOM;MASC;PL;POS
loạn	vzpoura	loạn	vzpoura	V	N;NOM;FEM;SG;POS
loạn	povstání	loạn	povstání	V	N;NOM;NEUT;SG;POS
phí	pryč	phí	pryč	N	ADV
khủng	terorista	khủng	terorista	ADJ	N;ANIM;NOM;MASC;SG;POS
cấm	zákaz	cấm	zákaz	V	N;INAN;NOM;MASC;SG;POS
cấm	zakázané	cấm	zakázaný	V	ADJ;NOM;MASC;PL;POS
cấm	zakázaná	cấm	zakázaný	V	ADJ;NOM;FEM;SG;POS
cấm	zakázáno	cấm	zakázaný	V	ADJ;NEUT;SG;POS;V.PTCP;PASS
cấm	zakázaný	cấm	zakázaný	V	ADJ;INAN;NOM;MASC;SG;POS
cấm	zakázané	cấm	zakázaný	V	ADJ;NOM;MASC;PL;POS
cấm	zakázaná	cấm	zakázaný	V	ADJ;NOM;FEM;SG;POS
cấm	zakázáno	cấm	zakázaný	V	ADJ;NEUT;SG;POS;V.PTCP;PASS
cấm	zakázaný	cấm	zakázaný	V	ADJ;INAN;NOM;MASC;SG;POS
cấm	zakázané	cấm	zakázaný	V	ADJ;NOM;MASC;PL;POS
cấm	zakázáno	cấm	zakázaný	V	ADJ;NEUT;SG;POS;V.PTCP;PASS
ủng	boty	ủng	bota	V	N;NOM;FEM;PL;POS
nâng	výtah	nâng	výtah	V	N;INAN;NOM;MASC;SG;POS
nâng	zvedání	nâng	zvedání	V	N;NOM;NEUT;SG;POS
hủy	zrušen	hủy	zrušený	V	ADJ;MASC;SG;POS;V.PTCP;PASS
hủy	zrušené	hủy	zrušený	V	ADJ;NOM;MASC;PL;POS
hủy	zrušeno	hủy	zrušený	V	ADJ;NEUT;SG;POS;V.PTCP;PASS
hủy	zrušena	hủy	zrušený	V	ADJ;POS;V.PTCP;PASS
hủy	zrušen	hủy	zrušený	V	ADJ;MASC;SG;POS;V.PTCP;PASS
hủy	zrušené	hủy	zrušený	V	ADJ;NOM;MASC;PL;POS
hủy	zrušeno	hủy	zrušený	V	ADJ;NEUT;SG;POS;V.PTCP;PASS
hủy	zrušena	hủy	zrušený	V	ADJ;POS;V.PTCP;PASS
hủy	zrušení	hủy	zrušení	V	N;NOM;NEUT;SG;POS
mai	mai	mai	mai		PROPN;NOM;MASC;SG;POS
mai	mei	mai	mei		PROPN;NOM;MASC;SG;POS
mai	zítřek	mai	zítřek		N;INAN;NOM;MASC;SG;POS
mai	zítra	mai	zítra		ADV
tách	kelímky	tách	kelímek	V	N;INAN;NOM;MASC;PL;POS
tách	šálky	tách	šálka	V	N;NOM;FEM;PL;POS
tách	poháry	tách	pohár	V	N;INAN;NOM;MASC;PL;POS
tách	split	tách	split	V	N;INAN;NOM;MASC;SG;POS
tách	hrnek	tách	hrnek	V	N;INAN;NOM;MASC;SG;POS
tách	cup	tách	cup	V	N;INAN;NOM;MASC;SG;POS
tách	pohár	tách	pohár	V	N;INAN;NOM;MASC;SG;POS
tách	kelímek	tách	kelímek	V	N;INAN;NOM;MASC;SG;POS
tách	šálek	tách	šálek	V	N;INAN;NOM;MASC;SG;POS
bạch	bílá	bạch	bílý	N	ADJ;NOM;FEM;SG;POS
bạch	white	bạch	white	N	PROPN;ANIM;NOM;MASC;SG;POS
bạch	bílé	bạch	bílý	N	ADJ;NOM;MASC;PL;POS
bạch	bílý	bạch	bílý	N	ADJ;ANIM;NOM;MASC;SG;POS
bạch	bai	bạch	bai	N	PROPN;ANIM;NOM;MASC;SG;POS
phê	kávy	phê	káva		N;NOM;FEM;SG;POS
phê	kávu	phê	káva		N;ACC;FEM;SG;POS
phê	kafe	phê	kafe		N;NOM;NEUT;SG;POS
phê	káva	phê	káva		N;NOM;FEM;SG;POS
hoá	strávený	hoá	strávený	N	ADJ;INAN;NOM;MASC;SG;POS
liền	kůlně	liền	kůlně		N;DAT;FEM;SG;POS
liền	pevnině	liền	pevnina		N;DAT;FEM;SG;POS
cắt	řezání	cắt	řezání	V	N;NOM;NEUT;SG;POS
cắt	řez	cắt	řez	V	N;INAN;NOM;MASC;SG;POS
cắt	střih	cắt	střih	V	N;INAN;NOM;MASC;SG;POS
cắt	plodin	cắt	plodina	V	N;GEN;FEM;PL;POS
cắt	úroda	cắt	úroda	V	N;NOM;FEM;SG;POS
cắt	plodiny	cắt	plodina	V	N;NOM;FEM;PL;POS
cắt	škrty	cắt	škrt	V	N;INAN;NOM;MASC;PL;POS
cắt	řezy	cắt	řez	V	N;INAN;NOM;MASC;PL;POS
bạc	stříbrná	bạc	stříbrný	N	ADJ;NOM;FEM;SG;POS
bạc	stříbrné	bạc	stříbrný	N	ADJ;NOM;NEUT;SG;POS
bạc	silver	bạc	silver	N	PROPN;INAN;NOM;MASC;SG;POS
trịnh	zheng	trịnh	zheng	N	PROPN;ANIM;NOM;MASC;SG;POS
trịnh	cheng	trịnh	cheng	N	PROPN;ANIM;NOM;MASC;SG;POS
http	http	http	http		N;INAN;NOM;MASC;SG;POS
đền	temple	đền	temple	N	PROPN;NOM;MASC;SG;POS
web	čisté	web	čistý	N	ADJ;NOM;NEUT;SG;POS
web	net	web	net	N	PROPN;NOM;MASC;SG;POS
bào	stiskněte	bào	stisknout	N	V;PFV;IMP;PL;2;POS;FIN
chỉnh	tuning	chỉnh	tuning	V	N;INAN;NOM;MASC;SG;POS
đỉnh	horní	đỉnh	horní	N	ADJ;NOM;MASC;SG;POS
nghề	job	nghề	job	N	PROPN;INAN;NOM;MASC;SG;POS
bão	storm	bão	storm	N	PROPN;INAN;NOM;MASC;SG;POS
sur	sur	sur	sur	NUM	PROPN;NOM;MASC;SG;POS
bày	obrazovka	bày	obrazovka	V	N;NOM;FEM;SG;POS
bày	obrazovku	bày	obrazovka	V	N;ACC;FEM;SG;POS
bày	obrazovce	bày	obrazovka	V	N;DAT;FEM;SG;POS
voi	slony	voi	slon		N;ANIM;ACC;MASC;PL;POS
voi	sloni	voi	slon		N;ANIM;NOM;MASC;PL;POS
voi	slon	voi	slon		N;ANIM;NOM;MASC;SG;POS
voi	sloní	voi	sloň		ADJ;NOM;MASC;SG;POS
nghĩ	myšlení	nghĩ	myšlení	V	N;NOM;NEUT;SG;POS
nghĩ	přemýšlení	nghĩ	přemýšlení	V	N;NOM;NEUT;SG;POS
nghĩ	myšlenka	nghĩ	myšlenka	V	N;NOM;FEM;SG;POS
nghĩ	mysli	nghĩ	mysl	V	N;DAT;FEM;SG;POS
nguy	nebezpečí	nguy	nebezpečí	V	N;NOM;NEUT;SG;POS
quyển	sešit	quyển	sešit		N;INAN;NOM;MASC;SG;POS
quyển	zápisník	quyển	zápisník		N;INAN;NOM;MASC;SG;POS
rắn	hadí	rắn	hadit	N	ADJ;NOM;MASC;SG;POS
sắt	železný	sắt	železný	N	ADJ;ANIM;NOM;MASC;SG;POS
sắt	železná	sắt	železný	N	ADJ;NOM;FEM;SG;POS
sắt	iron	sắt	iron	N	PROPN;INAN;NOM;MASC;SG;POS
thác	rapids	thác	rapids	N	PROPN;INAN;NOM;MASC;SG;POS
thác	opuštěné	thác	opuštěný	N	ADJ;NOM;NEUT;SG;POS
thác	opuštěná	thác	opuštěný	N	ADJ;NOM;FEM;SG;POS
thác	opustil	thác	opustit	N	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
thác	opuštěný	thác	opuštěný	N	ADJ;INAN;NOM;MASC;SG;POS
thác	vzdal	thác	vzdát	N	V;MASC;SG;POS;PST;V.PTCP;ACT
thác	padá	thác	padat	N	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
thác	spadne	thác	spadnout	N	V;PFV;IND;SG;3;POS;PRS;FIN;ACT
thác	falls	thác	falls	N	PROPN;INAN;NOM;MASC;SG;POS
von	von	von	von		ADP
sung	sung	sung	sung	V	PROPN;ANIM;NOM;MASC;SG;POS
sung	modul	sung	modul	V	N;INAN;NOM;MASC;SG;POS
gửi	odeslání	gửi	odeslání	V	N;NOM;NEUT;SG;POS
gửi	odesílání	gửi	odesílání	V	N;NOM;NEUT;SG;POS
gửi	zaslání	gửi	zaslání	V	N;NOM;NEUT;SG;POS
gửi	předkládání	gửi	předkládání	V	N;NOM;NEUT;SG;POS
gửi	předložení	gửi	předložení	V	N;NOM;NEUT;SG;POS
gửi	podání	gửi	podání	V	N;NOM;NEUT;SG;POS
ngầm	implicitní	ngầm	implicitní	N	ADJ;NOM;MASC;SG;POS
thụ	přebytek	thụ	přebytek	V	N;INAN;NOM;MASC;SG;POS
thụ	nadbytek	thụ	nadbytek	V	N;INAN;NOM;MASC;SG;POS
cựu	bývalý	cựu	bývalý	N	ADJ;ANIM;NOM;MASC;SG;POS
cựu	dřívější	cựu	brzký	N	ADJ;NOM;CMPR;MASC;SG;POS
cựu	bývalé	cựu	bývalý	N	ADJ;NOM;NEUT;SG;POS
cựu	bývalá	cựu	bývalý	N	ADJ;NOM;FEM;SG;POS
com	kom	com	kdo	N	PROPN;INAN;NOM;MASC;SG;POS
com	com	com	com	N	PROPN;NOM;MASC;SG;POS
nhớ	slečna	nhớ	slečna	V	N;NOM;FEM;SG;POS
nhớ	slečno	nhớ	slečno	V	N;NOM;NEUT;SG;POS
thoát	východ	thoát	východ	V	N;INAN;NOM;MASC;SG;POS
thoát	výstup	thoát	výstup	V	N;INAN;NOM;MASC;SG;POS
thoát	výjezd	thoát	výjezd	V	N;INAN;NOM;MASC;SG;POS
thoát	východy	thoát	východ	V	N;INAN;NOM;MASC;PL;POS
thoát	útěk	thoát	útěk	V	N;INAN;NOM;MASC;SG;POS
thoát	únik	thoát	únik	V	N;INAN;NOM;MASC;SG;POS
tùy	závisí	tùy	záviset	PART	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
vạn	původu	vạn	původ	ADJ	N;INAN;GEN;MASC;SG;POS
vạn	původ	vạn	původ	ADJ	N;INAN;NOM;MASC;SG;POS
vạn	počátek	vạn	počátek	ADJ	N;INAN;NOM;MASC;SG;POS
lượt	otočit	lượt	otočit		V;PFV;POS;NFIN
lượt	proměnit	lượt	proměnit		V;PFV;POS;NFIN
lượt	výlet	lượt	výlet		N;INAN;NOM;MASC;SG;POS
lượt	trip	lượt	trip		N;INAN;NOM;MASC;SG;POS
tan	tan	tan	tan	V	PROPN;NOM;MASC;SG;POS
vuông	náměstí	vuông	náměstí	ADJ	N;NOM;NEUT;SG;POS
vuông	čtverec	vuông	čtverec	ADJ	N;INAN;NOM;MASC;SG;POS
nửa	poloviny	nửa	polovina	NUM	N;NOM;FEM;SG;POS
nửa	půlky	nửa	půlka	NUM	N;NOM;FEM;PL;POS
nửa	polovina	nửa	polovina	NUM	N;NOM;FEM;SG;POS
nửa	půlka	nửa	půlka	NUM	N;NOM;FEM;SG;POS
nửa	půl	nửa	půl	NUM	N;NOM;FEM;SG;POS
nửa	polovinu	nửa	polovina	NUM	N;ACC;FEM;SG;POS
nửa	napůl	nửa	napůl	NUM	ADV
đan	shan	đan	shan		PROPN;ANIM;NOM;MASC;SG;POS
đan	pletení	đan	pletení		N;NOM;NEUT;SG;POS
đan	plete	đan	plést		V;IND;SG;3;POS;PRS;FIN;ACT
đan	vynikající	đan	vynikající		ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
united	united	united	united	N	ADJ;POS
united	spojených	united	spojený	N	ADJ;GEN;MASC;PL;POS
united	spojené	united	spojený	N	ADJ;NOM;MASC;PL;POS
hung	hung	hung	hung	N	PROPN;ANIM;NOM;MASC;SG;POS
hung	maďarská	hung	maďarský	N	ADJ;NOM;FEM;SG;POS
hung	maďarský	hung	maďarský	N	ADJ;ANIM;NOM;MASC;SG;POS
hung	maďarské	hung	maďarský	N	ADJ;NOM;MASC;SG;POS
ngụy	wei	ngụy	wei	V	PROPN;ANIM;NOM;MASC;SG;POS
sài	sai	sài	sáe	N	PROPN;NOM;MASC;SG;POS
sài	chai	sài	cha	N	PROPN;NOM;MASC;SG;POS
league	league	league	league	N	PROPN;FEM;POS
phan	knut	phan	knut		PROPN;ANIM;NOM;MASC;SG;POS
phan	phan	phan	phany		PROPN;ANIM;NOM;MASC;SG;POS
thẳng	rovně	thẳng	rovně	ADJ	ADV;POS
thẳng	přímo	thẳng	přímo	ADJ	ADV;POS
vịnh	bay	vịnh	bay	N	PROPN;INAN;NOM;MASC;SG;POS
illinois	illinois	illinois	illinois	N	PROPN;INAN;NOM;MASC;SG;POS
tiện	soustruhu	tiện	soustruh	ADJ	N;INAN;DAT;MASC;SG;POS
bậc	spodní	bậc	spodní	N	ADJ;NOM;MASC;SG;POS
ngược	pozpátku	ngược	pozpátku	V	N;INAN;GEN;MASC;SG;POS
ngược	vzad	ngược	vzad	V	N;NOM;FEM;SG;POS
ngược	reverzní	ngược	reverzní	V	ADJ;NOM;MASC;SG;POS
ngược	zpětný	ngược	zpětný	V	ADJ;INAN;NOM;MASC;SG;POS
ngược	opak	ngược	opak	V	N;INAN;NOM;MASC;SG;POS
ngược	naproti	ngược	naproti	V	ADP;DAT
london	londýně	london	londýn		PROPN;INAN;DAT;MASC;SG;POS
london	londýn	london	londýn		PROPN;INAN;NOM;MASC;SG;POS
london	london	london	london		PROPN;INAN;NOM;MASC;SG;POS
điền	tian	điền	tian	V	PROPN;ANIM;NOM;MASC;SG;POS
gắn	šílenci	gắn	šílenec	V	N;ANIM;NOM;MASC;PL;POS
gắn	zrůdy	gắn	zrůda	V	N;INAN;NOM;MASC;PL;POS
sáu	šestka	sáu	šestka	NUM	N;NOM;FEM;SG;POS
tặng	dárek	tặng	dárek	V	N;INAN;NOM;MASC;SG;POS
tặng	dar	tặng	dar	V	N;INAN;NOM;MASC;SG;POS
tắc	klíště	tắc	klíště	V	N;INAN;NOM;MASC;SG;POS
tắc	tik	tắc	tik	V	N;NOM;MASC;SG;POS
dọc	vertikálně	dọc	vertikálně	N	ADV;POS
dọc	vertikální	dọc	vertikální	N	ADJ;NOM;MASC;SG;POS
dọc	svislé	dọc	svislý	N	ADJ;NOM;NEUT;SG;POS
dọc	vertikálně	dọc	vertikálně	N	ADV;POS
dạy	vyučování	dạy	vyučování	V	N;NOM;NEUT;SG;POS
dạy	učení	dạy	učení	V	N;NOM;NEUT;SG;POS
dạy	výuka	dạy	výuka	V	N;NOM;FEM;SG;POS
dạy	výuky	dạy	výuka	V	N;NOM;FEM;SG;POS
máu	blood	máu	blood	N	PROPN;NOM;MASC;SG;POS
sớm	časně	sớm	časně	ADJ	ADV;POS
sớm	brzy	sớm	brzy	ADJ	ADV;POS
sớm	brzo	sớm	brzy	ADJ	ADV;POS
sớm	brzy	sớm	brzy	ADJ	ADV;POS
mười	desítka	mười	desítka	NUM	N;NOM;FEM;SG;POS
săn	hunt	săn	hunt	N	PROPN;ANIM;NOM;MASC;SG;POS
săn	lovit	săn	lovit	N	V;IPFV;POS;NFIN
săn	lovecké	săn	lovecký	N	ADJ;NOM;NEUT;SG;POS
hungary	maďarsko	hungary	maďarský	N	PROPN;NOM;NEUT;SG;POS
hungary	maďaři	hungary	maďar	N	PROPN;ANIM;NOM;MASC;PL;POS
hungary	maďarská	hungary	maďarský	N	ADJ;NOM;FEM;SG;POS
hungary	maďarský	hungary	maďarský	N	ADJ;ANIM;NOM;MASC;SG;POS
hungary	maďarské	hungary	maďarský	N	ADJ;NOM;MASC;SG;POS
tắt	vypnutá	tắt	vypnutý		ADJ;NOM;FEM;SG;POS
tắt	postižené	tắt	postižený		ADJ;ANIM;NOM;MASC;PL;POS
tắt	invalidní	tắt	invalidní		ADJ;NOM;MASC;SG;POS
tắt	vypnuto	tắt	vypnutý		ADJ;NEUT;SG;POS;V.PTCP;PASS
tắt	zakázat	tắt	zakázat		V;POS;NFIN
tắt	vyřadit	tắt	vyřadit		V;PFV;POS;NFIN
tắt	vypnout	tắt	vypnout		V;POS;NFIN
tắt	vypnuto	tắt	vypnutý		ADJ;NEUT;SG;POS;V.PTCP;PASS
tắt	volno	tắt	volno		N;NOM;NEUT;SG;POS
tắt	němý	tắt	němý		N;INAN;NOM;MASC;SG;POS
chấm	tečky	chấm	tečka	V	N;NOM;FEM;PL;POS
chấm	dot	chấm	dot	V	PROPN;NOM;MASC;SG;POS
chấm	tečka	chấm	tečka	V	N;NOM;FEM;SG;POS
chấm	bod	chấm	bod	V	N;INAN;NOM;MASC;SG;POS
chấm	point	chấm	point	V	PROPN;NOM;MASC;SG;POS
gòn	gon	gòn	gon	N	PROPN;ANIM;NOM;MASC;SG;POS
tĩnh	statické	tĩnh	statický	N	ADJ;NOM;NEUT;SG;POS
tri	tri	tri	tri		PROPN;NOM;MASC;SG;POS
tri	prorok	tri	prorok		N;ANIM;NOM;MASC;SG;POS
tri	proroka	tri	prorok		N;ANIM;ACC;MASC;SG;POS
tri	proroku	tri	prorok		N;INAN;DAT;MASC;SG;POS
trích	kopírování	trích	kopírování	V	N;NOM;NEUT;SG;POS
trích	kopie	trích	kopie	V	N;NOM;FEM;PL;POS
body	tělo	body	tělo		N;NOM;NEUT;SG;POS
cẩm	volejte	cẩm	volat	N	V;PFV;IMP;PL;2;POS;FIN
cẩm	zavolat	cẩm	zavolat	N	V;PFV;POS;NFIN
cẩm	volat	cẩm	volat	N	V;IPFV;POS;NFIN
hài	vtipné	hài	vtipný	N	ADJ;NOM;NEUT;PL;POS
trồng	výsadbu	trồng	výsadba	V	N;ACC;FEM;SG;POS
trồng	rostlina	trồng	rostlina	V	N;NOM;FEM;SG;POS
trồng	růst	trồng	růst	V	N;INAN;NOM;MASC;SG;POS
increment	navýšení	increment	navýšení	V	N;NOM;NEUT;SG;POS
increment	přírůstek	increment	přírůstek	V	N;INAN;NOM;MASC;SG;POS
chó	psí	chó	psí	N	ADJ;NOM;MASC;SG;POS
mexico	mexika	mexico	mexika	N	PROPN;NOM;NEUT;SG;POS
mexico	mexiku	mexico	mexika	N	PROPN;DAT;NEUT;SG;POS
mexico	mexiko	mexico	mexiko	N	PROPN;NOM;NEUT;SG;POS
ngang	vodorovně	ngang	vodorovně	ADJ	ADV;POS
ngang	vodorovně	ngang	vodorovně	ADJ	ADV;POS
nhẹ	lehce	nhẹ	lehce		ADV;POS
nhẹ	mírné	nhẹ	mírný		ADJ;NOM;NEUT;SG;POS
nhẹ	mírná	nhẹ	mírný		ADJ;NOM;FEM;SG;POS
nhẹ	mírný	nhẹ	mírný		ADJ;INAN;NOM;MASC;SG;POS
nhẹ	snadný	nhẹ	snadný		ADJ;INAN;NOM;MASC;SG;POS
nhẹ	snadné	nhẹ	snadný		ADJ;NOM;NEUT;SG;POS
nhẹ	jednoduché	nhẹ	jednoduchý		ADJ;NOM;NEUT;SG;POS
nhẹ	lehké	nhẹ	lehký		ADJ;NOM;NEUT;SG;POS
nhẹ	hubený	nhẹ	hubený		ADJ;ANIM;NOM;MASC;SG;POS
nhẹ	hubená	nhẹ	hubený		ADJ;NOM;FEM;SG;POS
đáp	pozemky	đáp	pozemek	V	N;INAN;NOM;MASC;PL;POS
đáp	pozemek	đáp	pozemek	V	N;INAN;NOM;MASC;SG;POS
đáp	země	đáp	země	V	N;NOM;FEM;SG;POS
barra	barra	barra	barra		PROPN;NOM;MASC;SG;POS
khô	suchá	khô	suchý	V	ADJ;NOM;FEM;SG;POS
khô	suché	khô	suchý	V	ADJ;NOM;NEUT;SG;POS
khô	sucho	khô	sucho	V	N;NOM;NEUT;SG;POS
khô	suchý	khô	suchý	V	ADJ;INAN;NOM;MASC;SG;POS
ném	házení	ném	házení	V	N;NOM;NEUT;SG;POS
ném	hod	ném	hodina	V	N;FEM;POS
gridcolor	gridcolor	gridcolor	gridcolor		N;INAN;NOM;MASC;SG;POS
xúc	urážky	xúc	urážka	V	N;NOM;FEM;PL;POS
xúc	urážka	xúc	urážka	V	N;NOM;FEM;SG;POS
rơi	vodopády	rơi	vodopád	V	N;INAN;NOM;MASC;PL;POS
rơi	falls	rơi	falls	V	PROPN;INAN;NOM;MASC;SG;POS
rơi	pád	rơi	pád	V	N;INAN;NOM;MASC;SG;POS
rơi	podzim	rơi	podzim	V	N;INAN;NOM;MASC;SG;POS
rơi	pád	rơi	pád	V	N;INAN;NOM;MASC;SG;POS
rơi	padající	rơi	padající	V	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
kém	bad	kém	bad	ADJ	PROPN;NOM;MASC;SG;POS
huyền	impozantní	huyền	impozantní	N	ADJ;NOM;MASC;SG;POS
huyền	epické	huyền	epický	N	ADJ;NOM;NEUT;SG;POS
tổn	úraz	tổn	úraz	V	N;INAN;NOM;MASC;SG;POS
tổn	trauma	tổn	trauma	V	N;NOM;NEUT;SG;POS
sfondo	sfondo	sfondo	sfondo		N;NOM;MASC;SG;POS
mời	pozvání	mời	pozvání	V	N;NOM;NEUT;SG;POS
mời	pozvánka	mời	pozvánka	V	N;NOM;FEM;SG;POS
mời	pozván	mời	pozvaný	V	ADJ;MASC;SG;POS;V.PTCP;PASS
mời	pozvaní	mời	pozvaný	V	ADJ;ANIM;NOM;MASC;PL;POS
mời	pozváni	mời	pozvaný	V	ADJ;ANIM;MASC;PL;POS;V.PTCP;PASS
mời	pozvání	mời	pozvání	V	N;NOM;NEUT;SG;POS
mời	pozvánka	mời	pozvánka	V	N;NOM;FEM;SG;POS
mời	pozvánku	mời	pozvánka	V	N;ACC;FEM;SG;POS
mời	pozvánky	mời	pozvánka	V	N;NOM;FEM;PL;POS
chinh	křížem	chinh	kříž		N;INAN;INS;MASC;SG;POS
chinh	křížek	chinh	křížek		N;INAN;NOM;MASC;SG;POS
chinh	kříž	chinh	kříž		N;INAN;NOM;MASC;SG;POS
chinh	přejít	chinh	přejít		V;POS;NFIN
chinh	cross	chinh	cross		PROPN;INAN;NOM;MASC;SG;POS
simon	simone	simon	simone		PROPN;NOM;FEM;SG;POS
simon	simon	simon	simon		PROPN;ANIM;NOM;MASC;SG;POS
simon	simona	simon	simon		N;NOM;FEM;SG;POS
hoà	nizozemský	hoà	nizozemský		ADJ;ANIM;NOM;MASC;SG;POS
hoà	dutch	hoà	dut		PROPN;INAN;NOM;MASC;SG;POS
pennsylvania	pensylvánii	pennsylvania	pensylvánie		N;ACC;FEM;SG;POS
trinh	panenské	trinh	panenský	N	ADJ;NOM;MASC;PL;POS
thiệt	skutečný	thiệt	skutečný	PART	ADJ;INAN;NOM;MASC;SG;POS
thiệt	skutečná	thiệt	skutečný	PART	ADJ;NOM;FEM;SG;POS
thiệt	skutečné	thiệt	skutečný	PART	ADJ;NOM;MASC;PL;POS
thiệt	opravdový	thiệt	opravdový	PART	ADJ;INAN;NOM;MASC;SG;POS
thiệt	reálné	thiệt	reálný	PART	ADJ;NOM;NEUT;SG;POS
lang	lang	lang	lang	N	PROPN;ANIM;NOM;MASC;SG;POS
lang	halle	lang	hallo	N	PROPN;NOM;FEM;SG;POS
lang	hall	lang	hallo	N	PROPN;INAN;NOM;MASC;SG;POS
lào	lao	lào	lao	N	PROPN;ANIM;NOM;MASC;SG;POS
lào	laosu	lào	laos	N	PROPN;INAN;GEN;MASC;SG;POS
đuôi	nb	đuôi	nb	N	PROPN;MASC;POS
tào	cao	tào	cao	N	PROPN;NOM;MASC;SG;POS
chữa	vyléčení	chữa	vyléčení	V	N;NOM;NEUT;SG;POS
chữa	lék	chữa	lék	V	N;INAN;NOM;MASC;SG;POS
chợ	tržní	chợ	tržní	N	ADJ;NOM;MASC;SG;POS
lỗi	špatně	lỗi	špatně	N	ADV;POS
lỗi	nesprávné	lỗi	správný	N	ADJ;NOM;NEUT;SG;NEG
background	pozadí	background	pozadí		N;NOM;NEUT;SG;POS
background	zázemí	background	zázemí		N;NOM;NEUT;SG;POS
lôi	věnec	lôi	věnec	V	N;INAN;NOM;MASC;SG;POS
lôi	lei	lôi	lei	V	PROPN;ANIM;NOM;MASC;SG;POS
ngọt	sweet	ngọt	sweet	ADJ	N;NOM;MASC;SG;POS
ngọt	sladkost	ngọt	sladkost	ADJ	N;NOM;FEM;SG;POS
ngọt	pivovaru	ngọt	pivovar	ADJ	N;INAN;GEN;MASC;SG;POS
ngọt	pivovar	ngọt	pivovar	ADJ	N;INAN;NOM;MASC;SG;POS
thăm	návštěvu	thăm	návštěva	V	N;ACC;FEM;SG;POS
thăm	návštěva	thăm	návštěva	V	N;NOM;FEM;SG;POS
bảy	sedmička	bảy	sedmička	NUM	N;NOM;FEM;SG;POS
huân	lord	huân	lord	N	PROPN;ANIM;NOM;MASC;SG;POS
sóc	veverka	sóc	veverka	V	N;NOM;FEM;SG;POS
sóc	veverky	sóc	veverka	V	N;NOM;FEM;PL;POS
chặn	bloků	chặn	blok	V	N;INAN;GEN;MASC;PL;POS
chặn	bloky	chặn	blok	V	N;INAN;NOM;MASC;PL;POS
chặn	blokování	chặn	blokování	V	N;NOM;NEUT;SG;POS
chặn	bloku	chặn	blok	V	N;INAN;GEN;MASC;SG;POS
chặn	blok	chặn	blok	V	N;INAN;NOM;MASC;SG;POS
chặn	blokování	chặn	blokování	V	N;NOM;NEUT;SG;POS
thôi	zrušit	thôi	zrušit	PART	V;PFV;POS;NFIN
phước	požehnané	phước	požehnaný	N	ADJ;NOM;NEUT;PL;POS
phước	požehnaný	phước	požehnaný	N	ADJ;INAN;NOM;MASC;SG;POS
cừu	ovčí	cừu	ovčí	N	ADJ;NOM;MASC;SG;POS
trống	buben	trống	buben	V	N;INAN;NOM;MASC;SG;POS
trống	prázdné	trống	prázdný	V	ADJ;NOM;NEUT;SG;POS
trống	prázdný	trống	prázdný	V	ADJ;INAN;NOM;MASC;SG;POS
trống	prázdno	trống	prázdno	V	N;NOM;NEUT;SG;POS
