河岸	flussufer	河岸	flußuf	N	ADJ
高興	fröhlich	高興	fröhlich	ADV	ADJ
高興	happy	高興	happy	ADV	PROPN;SG
高興	glücklich	高興	glücklich	ADV	ADJ
高興	zufrieden	高興	zufrieden	ADV	ADJ
電路	schaltkreise	電路	schaltkreise	N	ADJ
電路	kreislauf	電路	kreislauf	N	PROPN
電路	circuit	電路	circuit	N	PROPN
電路	rennstrecke	電路	rennstrecke	N	ADJ;NOM;FEM;SG
電路	schaltung	電路	schaltung	N	ADJ
墓園	friedhof	墓園	friedhof	N	ADJ
間	abständen	間	abständen	N	V;NFIN
間	intervallen	間	intervall	N	
間	abstände	間	abstehen	N	
間	abstand	間	abstehen	N	
間	zeitraum	間	zeitraum	N	ADV
間	intervall	間	intervall	N	
間	zeitspanne	間	zeitspanne	N	ADV
間	abstand	間	abstehen	N	
間	abstände	間	abstehen	N	
海岸	küste	海岸	küsen	N	ADJ
海岸	westküste	海岸	westküst	N	
海岸	küstenlinie	海岸	küstenlinie	N	ADJ
海岸	ufer	海岸	ufer	N	ADJ
海岸	küste	海岸	küsen	N	ADJ
海岸	küstenlinie	海岸	küstenlinie	N	ADJ
擢	mew	擢	mew	N	
詩歌	gedichten	詩歌	gedicht	N	V;NFIN
詩歌	dichtung	詩歌	dichtung	N	
詩歌	poesie	詩歌	poesie	N	
詩歌	lyrik	詩歌	lyrik	N	
善良	freundlich	善良	freundlich	N	ADJ
善良	güte	善良	güt	N	
善良	freundlichkeit	善良	freundlichkeit	N	ADJ
流失	abfluss	流失	abfließen	V	N;SG
氧化物	oxide	氧化物	oxide	N	PROPN
氧化物	oxid	氧化物	oxid	N	
正	square	正	squar	PART	PROPN
正	rechteck	正	rechteck	PART	
正	quadratisch	正	quadratisch	PART	ADJ
正	quadrat	正	quadrat	PART	
正	platz	正	platz	PART	ADV
判刑	strafmaß	判刑	strafmaß	V	ADJ
判刑	verurteilung	判刑	verurteilung	V	N;NOM;FEM;SG
判刑	sätze	判刑	satzen	V	
判刑	satz	判刑	satz	V	
判刑	strafmaß	判刑	strafmaß	V	ADJ
判刑	strafe	判刑	strafen	V	
剪輯	schnitt	剪輯	schneiden	N	ADJ
剪輯	editieren	剪輯	editieren	N	V;NFIN
剪輯	bearbeiten	剪輯	bearbeiten	N	V;NFIN
剪輯	clip	剪輯	clip	N	
分級	einstufung	分級	einstufung	N	ADJ
灶	backofen	灶	backofen	N	V;NFIN
灶	herd	灶	herd	N	
灶	herd	灶	herd	N	
複數	mehrzahl	複數	mehrzahl	N	ADJ
複數	plural	複數	plural	N	ADJ
英勇	tapferkeit	英勇	tapferkeit	N	
氯化	chlorid	氯化	chlorid	V	
氯化	natriumchlorid	氯化	natriumchlorid	V	ADJ
氯化	chlorierung	氯化	chlorierung	V	
印度	hinduismus	印度	hinduismus	PROPN	PROPN
印度	hindus	印度	hindus	PROPN	
印度	hindu	印度	hindu	PROPN	
印度	hindus	印度	hindus	PROPN	
會	clubhaus	會	clubhaus	V	ADV
外貌	erscheinen	外貌	erscheinen	N	V;NFIN
外貌	erscheinung	外貌	Erscheinung	N	ADJ
外貌	auftritt	外貌	auftreten	N	V;IND;SG;3;PRS;FIN
外貌	aussehen	外貌	aussehen	N	V;NFIN
外貌	erscheinungsbild	外貌	erscheinungsbild	N	ADJ
短	knappheit	短	knappheit	ADJ	N;NOM;FEM;SG
短	verknappung	短	verknappung	ADJ	N;NOM;FEM;SG
短	mangel	短	mangeln	ADJ	
短	defizit	短	defizit	ADJ	N;NOM;NEUT;SG
短	knappheit	短	knappheit	ADJ	N;NOM;FEM;SG
短	verknappung	短	verknappung	ADJ	N;NOM;FEM;SG
短	mangel	短	mangeln	ADJ	
音節	silbe	音節	silben	N	
音節	silben	音節	silben	N	
傻	blöd	傻	blöd		ADJ
傻	doof	傻	doof		ADJ
傻	dummkopf	傻	dummkopf		ADJ
傻	dumm	傻	dumm		ADJ
傻	dumm	傻	dumm		ADJ
傻	albern	傻	albern		ADJ
跳躍	jump	跳躍	jump	V	ADJ
跳躍	spring	跳躍	springen	V	PROPN
跳躍	sprünge	跳躍	sprüngen	V	N;NOM;SG
測驗	testen	測驗	testen	N	V;NFIN
測驗	prüfungen	測驗	prüfung	N	V;NFIN
測驗	testen	測驗	testen	N	V;NFIN
測驗	quiz	測驗	quiz	N	
伯德	vogelarten	伯德	vogelart	PROPN	V;NFIN
伯德	vögel	伯德	vögel	PROPN	
伯德	vogel	伯德	vogel	PROPN	
伯德	bird	伯德	bied	PROPN	PROPN;SG
峽谷	canyons	峽谷	canyons	N	
峽谷	schluchten	峽谷	schlucht	N	V;NFIN
峽谷	canyon	峽谷	canyon	N	PROPN;NOM;SG
傳聞	hörensagen	傳聞	hörensagen	N	V;NFIN
傳聞	gerüchte	傳聞	gerücht	N	ADJ;NOM;FEM;PL
傳聞	gerücht	傳聞	rüchen	N	ADJ
傳聞	gerüchten	傳聞	gerücht	N	V;NFIN
飼養	fortpflanzung	飼養	fortpflanzung	V	ADJ
飼養	aufzucht	飼養	aufzucht	V	
飼養	zucht	飼養	zucht	V	
飼養	züchtung	飼養	züchtung	V	N;NOM;FEM;SG
吞吐	durchsatz	吞吐	durchsatzen	V	PROPN
氣壓	druck	氣壓	druck	N	ADV
氣壓	luftdruck	氣壓	luftdruck	N	ADJ
氣壓	überdruck	氣壓	überdruck	N	ADJ
微	mikrowelle	微	mikrowelle	PART	ADJ;NOM;SG
微	mikrowellen	微	mikrowell	PART	N;NOM;FEM;PL
液體	flüssigkeit	液體	flüssigkeit	N	ADJ
液體	flüssig	液體	flüssig	N	ADJ
液體	fließend	液體	fließend	N	ADJ
液體	flüssigkeit	液體	flüssigkeit	N	ADJ
液體	flüssige	液體	flüssig	N	ADJ;NOM;FEM;PL
液體	flüssig	液體	flüssig	N	ADJ
液體	flüssigkeit	液體	flüssigkeit	N	ADJ
液體	liquid	液體	liquid	N	
回顧	zusammenfassung	回顧	zusammenfassung	V	ADJ
住宿	übernachtung	住宿	übernachtung	N	ADJ
住宿	unterkünfte	住宿	unterkünft	N	V;V.PTCP
住宿	unterkunft	住宿	unterkunft	N	ADJ
住宿	ferienwohnungen	住宿	ferienwohnung	N	V;NFIN
住宿	ferienwohnung	住宿	Ferienwohnung	N	ADJ
住宿	unterkünfte	住宿	unterkünft	N	V;V.PTCP
住宿	unterkunft	住宿	unterkunft	N	ADJ
信念	glaube	信念	glauben	N	
信念	vertrauen	信念	vertrauen	N	V;NFIN
信念	glauben	信念	glauben	N	V;NFIN
信念	überzeugung	信念	überzeugung	N	ADV
槍擊	fotografieren	槍擊	fotografieren	N	V;NFIN
槍擊	dreharbeiten	槍擊	dreharbeit	N	V;NFIN
槍擊	schießen	槍擊	schießen	N	V;NFIN
槍擊	shooting	槍擊	shooting	N	PROPN
槍擊	schiessen	槍擊	schießen	N	V;NFIN
荷馬	homer	荷馬	homer	PROPN	ADJ
落地	landen	落地	landen	N	V;NFIN
落地	landungen	落地	landungen	N	V;NFIN
落地	anlandung	落地	anlandung	N	
墓碑	grabstein	墓碑	grabstein	N	
國歌	hymne	國歌	hymnen	N	
國歌	nationalhymne	國歌	nationalhymne	N	ADJ;NOM;FEM;SG
彈頭	sprengkopf	彈頭	sprengkopf	N	PROPN
彈頭	kugel	彈頭	kugeln	N	
彈頭	geschoss	彈頭	geschossen	N	ADJ
內心	innen	內心	innen	N	ADV
內心	innenseite	內心	innenseite	N	ADJ
內心	drinnen	內心	drinnen	N	
內心	innerhalb	內心	innerhalb	N	ADV
內心	inneres	內心	inner	N	ADJ;NOM;NEUT;SG
內心	innerer	內心	inner	N	ADJ
內心	innere	內心	inner	N	ADJ;NOM;FEM;PL
內心	inner	內心	inner	N	
內心	inneren	內心	inner	N	ADJ
新鮮	frischer	新鮮	frisch	N	ADJ
新鮮	frische	新鮮	frisch	N	ADJ;NOM;FEM;PL
新鮮	fresh	新鮮	fresh	N	PROPN
新鮮	frischen	新鮮	frisch	N	ADJ
新鮮	frisch	新鮮	frisch	N	ADJ
畏	angst	畏	angst	N	
沼澤	marsch	沼澤	marsch	N	ADJ
沼澤	moor	沼澤	moor	N	
沼澤	marsh	沼澤	marsh	N	PROPN
沼澤	moor	沼澤	moor	N	
沼澤	bog	沼澤	biegen	N	
直立	aufrecht	直立	aufrecht	N	ADJ
圍攻	siege	圍攻	siegen	V	N;NOM
圍攻	belagerung	圍攻	belagerung	V	N;NOM;FEM;SG
表情	ausdrücken	表情	ausdrücken	N	V;NFIN
表情	ausdrücke	表情	ausdrücken	N	
幻影	phantom	幻影	phantom	N	PROPN
幻影	gespenst	幻影	spensen	N	
幻影	mirage	幻影	mirage	N	PROPN;NOM;SG
氟化	fluorid	氟化	fluorid		
遙遠	distanziert	遙遠	distanzieren		V;V.PTCP
遙遠	entfernte	遙遠	entfernen		V;IND;SG;3;PST;FIN
各式	sortiment	各式	sortiment	N	ADJ
各式	verschiedene	各式	verschieden	N	ADJ;NOM;FEM;PL
塑像	figuren	塑像	figur	N	V;NFIN
牛肉	rind	牛肉	rind	N	
牛肉	rindfleisch	牛肉	rindfleisch	N	ADJ
樓梯	treppenhaus	樓梯	treppenhaus	N	ADJ
樓梯	treppe	樓梯	treppe	N	
樓梯	stufen	樓梯	stufen	N	V;NFIN
樓梯	treppenhaus	樓梯	treppenhaus	N	ADJ
樓梯	treppe	樓梯	treppe	N	
狩獵	hunt	狩獵	hunt	V	PROPN
狩獵	jagd	狩獵	jagd	V	
狩獵	jagd	狩獵	jagd	V	
專科	fachgebiete	專科	fachgebiet	N	ADJ;NOM;PL
專科	spezialitäten	專科	spezialität	N	V;NFIN
穩	ruhig	穩	ruhig	ADV	ADJ
穩	beständig	穩	beständig	ADV	ADJ
穩	gleichmäßig	穩	gleichmäßig	ADV	ADJ
穩	steady	穩	steady	ADV	PROPN;SG
穩	stetig	穩	stetig	ADV	ADJ
等	warte	等	wart	N	V;IND;SG;3;PRS;FIN
等	gewartet	等	warten	N	V;V.PTCP
等	abwarten	等	abwarten	N	V;NFIN
等	warten	等	warten	N	V;NFIN
等	wartet	等	warten	N	V;IND;SG;3;PRS;FIN
會費	gebühren	會費	gebühren	N	V;V.PTCP
下屬	untergebenen	下屬	untergeben	N	V;PL;FIN
末	doomsday	末	doomsday	ADP	PROPN;NOM;SG
動機	motive	動機	motiv	N	ADJ;NOM;PL
動機	motiv	動機	motiv	N	ADJ
動機	motivieren	動機	motivieren	N	V;NFIN
動機	motivation	動機	motivation	N	ADJ
動機	motiviert	動機	motivieren	N	ADJ;V.PTCP
動機	motive	動機	motiv	N	ADJ;NOM;PL
動機	beweggründe	動機	beweggründ	N	ADJ
動機	gründe	動機	gründen	N	
動機	motiven	動機	motiv	N	ADJ;PL
動機	motiv	動機	motiv	N	ADJ
通告	rundschreiben	通告	rundschreiben	N	V;NFIN
軌跡	track	軌跡	track	N	
軌跡	flugbahn	軌跡	flugbahnen	N	ADJ
軌跡	pfad	軌跡	pfad	N	
軌跡	trail	軌跡	trail	N	
軌跡	locus	軌跡	locus	N	PROPN;NOM;SG
風景	kulisse	風景	kulisse	N	ADJ
風景	landschaft	風景	landschaft	N	
風景	landschaften	風景	landschaft	N	ADJ
風景	landschaft	風景	landschaft	N	
風景	naturlandschaft	風景	naturlandschaft	N	ADJ
風景	landschaften	風景	landschaft	N	ADJ
滴	fallenlassen	滴	fallenlassen	N	V;NFIN
滴	ablegen	滴	ablegen	N	V;NFIN
滴	drop	滴	drop	N	
滴	tropfen	滴	tropfen	N	V;NFIN
滴	tropfen	滴	tropfen	N	V;NFIN
滴	tropf	滴	tropf	N	
滴	tropfen	滴	tropfen	N	V;NFIN
昏迷	koma	昏迷	koma	V	ADJ
微型	minigolf	微型	minigolf	N	
微型	miniatur	微型	Miniatur	N	
微型	mikro	微型	mikro	N	
微型	mikroorganismen	微型	mikroorganismen	N	
微型	kleinstunternehmen	微型	kleinstunternehmen	N	
微型	micro	微型	micro	N	
海豹	verschlüsse	海豹	verschlüssen	PROPN	N;NOM;PL
海豹	robben	海豹	robben	PROPN	
海豹	siegel	海豹	siegel	PROPN	
海豹	dichtungen	海豹	dichtung	PROPN	V;NFIN
海豹	versiegeln	海豹	versiegeln	PROPN	V;NFIN
海豹	dichtungen	海豹	dichtung	PROPN	V;NFIN
海豹	dichtung	海豹	dichtung	PROPN	
海豹	siegel	海豹	siegel	PROPN	
海豹	gütesiegel	海豹	gütesiegel	PROPN	ADJ;NOM
樓上	oben	樓上	oben	N	ADV
樓上	obergeschoss	樓上	oberschossen	N	ADJ
大廳	halle	大廳	hallen	N	
大廳	eingangshalle	大廳	eingangshall	N	ADJ;NOM;FEM;SG
大廳	flur	大廳	flur	N	
大廳	hall	大廳	hall	N	
大廳	saal	大廳	saalen	N	ADV
大廳	foyer	大廳	foyer	N	
大廳	empfangshalle	大廳	empfangshall	N	ADJ;NOM;FEM;SG
大廳	lobby	大廳	lobby	N	
大廳	eingangshalle	大廳	eingangshall	N	ADJ;NOM;FEM;SG
神廟	tempels	神廟	tempels	N	
神廟	tempel	神廟	tempel	N	
界	abgrenzungen	界	abgrenzung	N	V;NFIN
界	begrenzungen	界	begrenzung	N	V;NFIN
界	grenzen	界	grenzen	N	V;NFIN
界	abgrenzung	界	abgrenzung	N	ADJ
斯德哥爾摩	stockholm	斯德哥爾摩	stockholm	PROPN	PROPN
斯德哥爾摩	schweden	斯德哥爾摩	schweden	PROPN	PROPN
岩	iwate	岩	iwat	N	PROPN;NOM;SG
日誌	fachzeitschrift	日誌	fachzeitschrift	N	ADJ
日誌	zeitschrift	日誌	zeitschrefen	N	ADJ
日誌	tagebuch	日誌	tagebuch	N	ADJ
日誌	protokoll	日誌	protokoll	N	ADJ
日誌	anmelden	日誌	anmelden	N	V;NFIN
日誌	log	日誌	liegen	N	
日誌	einloggen	日誌	einloggen	N	V;NFIN
喊	schrei	喊	schrei		N;SG
喊	brüllen	喊	brüllen		V;NFIN
喊	schrei	喊	schrei		N;SG
喊	shout	喊	shouen		PROPN
喊	schreien	喊	schrei		V;NFIN
喊	rufen	喊	rufen		V;NFIN
喊	brüllen	喊	brüllen		V;NFIN
基準	ausgangslage	基準	ausgangslage	N	ADJ;NOM;FEM;PL
基準	ausgangssituation	基準	ausgangssituation	N	ADJ
基準	basisdaten	基準	basisdat	N	V;NFIN
基準	bemessungsgrundlage	基準	bemessungsgrundlage	N	ADJ;NOM;FEM;SG
基準	benchmark	基準	benchmark	N	PROPN
基準	maßstab	基準	maßsteben	N	ADV
基準	benchmark	基準	benchmark	N	PROPN
基準	benchmarking	基準	benchmarking	N	PROPN
花瓣	blütenblätter	花瓣	blütenblätter	N	ADJ
蜥蜴	eidechse	蜥蜴	eidechse	N	PROPN;NOM;SG
總和	summe	總和	summen	N	
總和	sum	總和	sum	N	
著	urheberschaft	著	urheberschaft	PART;PROG	ADJ
著	urheberrechte	著	urheberrecht	PART;PROG	ADJ;NOM;SG
著	urheberrechts	著	urheberrechts	PART;PROG	
著	urheber	著	urheber	PART;PROG	
著	copyright	著	copyright	PART;PROG	ADJ
著	urheberrecht	著	urheberrecht	PART;PROG	ADJ
熱心	begeisterung	熱心	begeisterung	N	ADJ
熱心	eifer	熱心	eifer	N	
熱心	enthusiasmus	熱心	enthusiasmus	N	ADV
熱心	begeistern	熱心	begeistern	N	V;NFIN
熱心	begeisterung	熱心	begeisterung	N	ADJ
熱心	begeisterten	熱心	begeistert	N	V;IND;PL;3;PST;FIN
熱心	begeisterte	熱心	begeistern	N	V;IND;SG;3;PST;FIN
熱心	begeistern	熱心	begeistern	N	V;NFIN
熱心	begeistert	熱心	begeistern	N	ADJ
安	abe	安	abe	PROPN	
放射	radiologie	放射	radiologie	V	
放射	radiologischen	放射	radiologisch	V	ADJ;NOM;MASC;SG
放射	radioaktivität	放射	radioaktivität	V	ADJ
放射	bestrahlung	放射	bestrahlingen	V	PROPN;SG
放射	strahlung	放射	strahlung	V	PROPN
放射	radioaktivität	放射	radioaktivität	V	ADJ
放射	radioaktiv	放射	radioaktiv	V	ADJ
放射	radioaktiver	放射	radioaktiv	V	ADJ
放射	radioaktivität	放射	radioaktivität	V	ADJ
放射	radioaktive	放射	radioaktiv	V	ADJ;NOM;FEM;PL
放射	radioaktiven	放射	radioaktiv	V	ADJ
小	cubs	小	cubs	PART	PROPN
開支	ausgaben	開支	ausgeben	N	V;FIN
開支	kosten	開支	kosten	N	V;NFIN
開支	spesen	開支	spesen	N	
開支	unkosten	開支	unkosten	N	
開支	aufwendungen	開支	aufwendingen	N	V;NFIN
平板	tafeln	平板	tafeln	N	
平板	tablette	平板	tablett	N	ADJ;NOM;FEM;PL
平板	tablett	平板	tablett	N	
平板	tablet	平板	tablen	N	
摩擦	reibung	摩擦	Reibung	V	N;NOM;FEM;SG
敵方	gegner	敵方	gegner	N	
敵方	feindliche	敵方	feindlich	N	ADJ;NOM;FEM;PL
敵方	feindlich	敵方	feindlich	N	ADJ
敵方	feinde	敵方	feind	N	
敵方	feind	敵方	feind	N	
理工	polytechnic	理工	polytechnic	N	PROPN;NOM;MASC;SG
繁榮	wohlfahrt	繁榮	wohlfahren	N	
繁榮	wohlstand	繁榮	wohlstehen	N	
繁榮	ausleger	繁榮	ausleger	N	ADJ
繁榮	boom	繁榮	boom	N	PROPN;SG
繁榮	bumm	繁榮	bumm	N	
繁榮	wohlhabende	繁榮	wohlhabend	N	ADJ;NOM;FEM;PL
繁榮	wohlstand	繁榮	wohlstehen	N	
繁榮	wohlhabend	繁榮	wohlhabend	N	ADJ
繁榮	wohlhabenden	繁榮	wohlhabend	N	ADJ;PL
輪胎	reifen	輪胎	reif	N	
輪胎	reifen	輪胎	reif	N	
輪胎	reifen	輪胎	reif	N	
輪胎	reifen	輪胎	reif	N	
延期	erweiterung	延期	Erweiterung	V	N;NOM;FEM;SG
延期	ausweitung	延期	ausweitung	V	N;FEM;SG
延期	verlängerung	延期	verlängerung	V	ADJ;NOM;FEM;SG
延期	ausdehnung	延期	ausdehnung	V	N;NOM;FEM;SG
延期	ausbau	延期	ausbau	V	N
延期	erweiterung	延期	Erweiterung	V	N;NOM;FEM;SG
肺炎	lungenentzündung	肺炎	lungenentzündung	N	ADJ
肺炎	pneumonie	肺炎	pneumonie	N	PROPN;NOM;SG
波長	wellenlängen	波長	wellenlängen	N	V;NFIN
波長	wellenlänge	波長	wellenlänge	N	ADJ;NOM;FEM;SG
波長	wellenlängen	波長	wellenlängen	N	V;NFIN
波長	wellenlänge	波長	wellenlänge	N	ADJ;NOM;FEM;SG
親屬	verwandten	親屬	verwandt	N	V;PL;FIN
親屬	angehörige	親屬	angehörig	N	ADJ;NOM;FEM;PL
親屬	verwandtschaft	親屬	verwandtschaft	N	ADJ
親屬	verwandte	親屬	verwenden	N	
親屬	angehörigen	親屬	angehörig	N	V;IND;PL;3;FIN
禁令	einstweiligen	禁令	einstweilig	V	ADJ
禁令	anordnung	禁令	anordnung	V	ADJ
衍生	derivate	衍生	derivat	V	ADJ;NOM;FEM;PL
衍生	ableitungen	衍生	ableitung	V	N;NOM;FEM;PL
擴散	diffusion	擴散	diffusion	V	PROPN
擴散	streuung	擴散	streuung	V	PROPN
擴散	verbreitung	擴散	verbreitung	V	N;NOM;FEM;SG
擴散	vermehrung	擴散	vermehrung	V	N;NOM;FEM;SG
醬	sauce	醬	sauce	N	PROPN
二	gebrauchte	二	gebraucht	NUM	ADJ;NOM;FEM;PL
珠寶	juwelen	珠寶	juwel	N	V;NFIN
珠寶	schmuck	珠寶	schmuck	N	
珠寶	edelsteine	珠寶	edelsteine	N	
珠寶	schmuck	珠寶	schmuck	N	
珠寶	schmuckstück	珠寶	schmuckstück	N	ADJ
珠寶	schmuck	珠寶	schmuck	N	
斧	axt	斧	axt	N	PROPN
尼加拉	mittelamerika	尼加拉	mittelamerika	PROPN	ADJ
尼加拉	nicaragua	尼加拉	nicaragua	PROPN	PROPN;NOM;MASC;SG
非凡	außergewöhnlich	非凡	außergewöhnlich	PROPN	ADJ
非凡	außergewöhnliches	非凡	außergewöhnlich	PROPN	ADJ;NOM;NEUT;SG
非凡	außerordentliche	非凡	außerordentlich	PROPN	ADJ;NOM;FEM;PL
非凡	außergewöhnliche	非凡	außergewöhnlich	PROPN	ADJ;NOM;FEM;PL
非凡	außergewöhnlichen	非凡	außergewöhnlich	PROPN	ADJ;PL
非凡	außerordentlich	非凡	außerordentlich	PROPN	ADJ
焊接	weld	焊接	weld	N	PROPN;NOM;MASC;SG
焊接	schweißen	焊接	schweißen	N	V;NFIN
焊接	geschweißt	焊接	schweißen	N	V;V.PTCP
焊接	schweißen	焊接	schweißen	N	V;NFIN
國防	idf	國防	idf	N	
獎學	stipendiaten	獎學	stipendiaten	V	ADJ
獎學	stipendien	獎學	stipendie	V	ADJ
獎學	stipendium	獎學	stipendium	V	ADJ
獎學	stipendiaten	獎學	stipendiaten	V	ADJ
獎學	stipendien	獎學	stipendie	V	ADJ
獎學	stipendium	獎學	stipendium	V	ADJ
偵查	recon	偵查	recon	N	PROPN
偵查	erkundung	偵查	erkundung	N	ADJ
視訊	videospiele	視訊	videospiel	N	
阻礙	behinderung	阻礙	behinderung	V	
侄子	neffen	侄子	neffen	N	
侄子	neffe	侄子	neffen	N	ADJ
墳	grabe	墳	graben	N	
資本	kapitalistischen	資本	kapitalistisch	N	ADJ;NOM;PL
資本	kapitalismus	資本	kapitalismus	N	PROPN;NOM;SG
資本	kapitalistische	資本	kapitalistisch	N	ADJ;NOM;FEM;PL
資本	kapitalismus	資本	kapitalismus	N	PROPN;NOM;SG
辛苦	harten	辛苦	hart	N	ADJ
辛苦	schwer	辛苦	schwer	N	ADJ
辛苦	hard	辛苦	hard	N	PROPN
辛苦	hart	辛苦	hart	N	ADJ
辛苦	schwierig	辛苦	schwierig	N	ADJ
有	toxische	有	toxisch	V	ADJ;NOM;FEM;PL
有	toxizität	有	toxizität	V	ADJ
有	toxisch	有	toxisch	V	ADJ
有	giftig	有	giftig	V	ADJ
有	giftige	有	giftig	V	ADJ;NOM;FEM;PL
有	giftige	有	giftig	V	ADJ;NOM;FEM;PL
有	giftig	有	giftig	V	ADJ
排水	abfluss	排水	abfließen	V	N;SG
排水	abfluss	排水	abfließen	V	N;SG
排水	kanalisation	排水	kanalisation	V	ADJ
排水	entwässerung	排水	Entwässerung	V	N;NOM;FEM;SG
雉	fasan	雉	fasan	N	
慢性	chronischen	慢性	chronisch	N	ADJ
慢性	chronisch	慢性	chronisch	N	ADJ
慢性	chronischer	慢性	chronisch	N	ADJ
慢性	chronische	慢性	chronisch	N	ADJ;NOM;FEM;PL
馬達	motors	馬達	motors	N	PROPN;NOM;SG
馬達	elektromotoren	馬達	elektromotoren	N	ADJ
馬達	kraftfahrzeuge	馬達	kraftfahrzeuge	N	ADJ;NOM
馬達	motor	馬達	motor	N	PROPN;SG
馬達	kraftfahrzeug	馬達	kraftfahrzeug	N	ADJ
光榮	glorreichen	光榮	glorreich	N	ADJ
光榮	herrlichkeit	光榮	herrlichkeit	N	
光榮	ehre	光榮	ehr	N	
光榮	ruhm	光榮	rühmen	N	
光榮	glory	光榮	glory	N	
胡	pepper	胡	pepper	PROPN	PROPN;NOM;SG
胡	pfeffer	胡	pfeffer	PROPN	
胡	paprika	胡	paprika	PROPN	PROPN;SG
自信	selbstbewusst	自信	selbstbewußt	N	ADJ
自信	überzeugt	自信	überzeugt	N	ADJ
自信	zuversichtlich	自信	zuversichtlich	N	ADJ
自信	selbstvertrauen	自信	selbstvertrauen	N	V;NFIN
自信	vertrauen	自信	vertrauen	N	V;NFIN
自信	zuversicht	自信	zuversicht	N	PROPN
邊疆	grenzen	邊疆	grenzen	N	V;NFIN
邊疆	grenze	邊疆	grenze	N	ADJ
邊疆	grenzgänger	邊疆	grenzgäng	N	ADJ
邊疆	grenzgebiet	邊疆	grenzgebieten	N	ADJ
殖民	kolonisten	殖民	kolonist	V	N;NOM;PL
殖民	siedler	殖民	siedler	V	
染色	chromosomen	染色	chromosom	V	
染色	chromosomen	染色	chromosom	V	
染色	chromosom	染色	chromosom	V	
枕	kissen	枕	kissen	N	V;NFIN
枕	kopfkissen	枕	kopfkissen	N	
寺廟	tempels	寺廟	tempels	N	
寺廟	tempel	寺廟	tempel	N	
寺廟	tempels	寺廟	tempels	N	
寺廟	tempel	寺廟	tempel	N	
鈾	uran	鈾	uran	N	
伴侶	partner	伴侶	partner	N	ADJ
伴侶	gesellschafter	伴侶	gesellschaft	N	ADJ
伴侶	kooperationspartner	伴侶	kooperationspartner	N	ADJ
伴侶	gefährten	伴侶	gefährt	N	V;IND;PL;3;FIN
伴侶	kamerad	伴侶	kamerad	N	ADJ
伴侶	begleiter	伴侶	begleiter	N	ADJ
伴侶	gefährte	伴侶	gefährt	N	ADJ
電荷	gebühr	電荷	gebühr	N	
廚房	küchen	廚房	küchen	N	V;NFIN
溫柔	ausschreibung	溫柔	ausschreibung	N	ADJ
溫柔	zärtlich	溫柔	zärtlich	N	ADJ
溫柔	sanfte	溫柔	sanft	N	ADJ
溫柔	behutsam	溫柔	behutsam	N	ADJ
溫柔	zärtlich	溫柔	zärtlich	N	ADJ
溫柔	sanft	溫柔	sanfen	N	ADJ
溫柔	sanften	溫柔	sanft	N	ADJ
潮汐	gezeiten	潮汐	gezeiten	N	
潮汐	titel	潮汐	titel	N	
潮汐	flut	潮汐	flaten	N	
潮汐	gezeiten	潮汐	gezeiten	N	
潮汐	gezeiten	潮汐	gezeiten	N	
事變	ereignis	事變	ereignis	N	
事變	vorfall	事變	vorfallen	N	ADJ
事變	zwischenfall	事變	zwischenfall	N	ADJ
抒情	lyrische	抒情	lyrisch	N	ADJ;NOM;FEM;PL
愛麗絲	alice	愛麗絲	alice	PROPN	
申訴	beschwerde	申訴	beschwerde	N	ADJ
申訴	beanstandungen	申訴	beanstandung	N	V;NFIN
申訴	beschwerden	申訴	beschwerden	N	V;NFIN
申訴	klagen	申訴	klagen	N	V;NFIN
申訴	beschwerde	申訴	beschwerde	N	ADJ
申訴	antrag	申訴	antragen	N	ADJ
申訴	beschwerden	申訴	beschwerden	N	V;NFIN
申訴	klage	申訴	klage	N	ADJ
蔓延	verbreiten	蔓延	verbreiten		V;NFIN
蔓延	ausbreiten	蔓延	ausbreiten		V;NFIN
蔓延	ausbreitung	蔓延	ausbreitung		N;NOM;FEM;SG
蔓延	verteilen	蔓延	verteilen		V;NFIN
蔓延	spread	蔓延	spread		PROPN;SG
蔓延	ausbreitung	蔓延	ausbreitung		N;NOM;FEM;SG
蔓延	verbreitung	蔓延	verbreitung		N;NOM;FEM;SG
燈塔	lighthouse	燈塔	lighthouse	N	PROPN
燈塔	leuchtturm	燈塔	leuchtturm	N	ADJ
燈塔	beacon	燈塔	beacon	N	PROPN
燈塔	leuchtturm	燈塔	leuchtturm	N	ADJ
加勒比	karibik	加勒比	karibik	PROPN	PROPN
陡	steile	陡	steil	N	ADJ;NOM
陡	steilen	陡	steilen	N	V;NFIN
陡	steil	陡	steil	N	ADJ
陡	steiler	陡	steil	N	ADJ
無名	namenlosen	無名	namenlos	N	ADJ
血腥	blutigen	血腥	blutig	N	ADJ
血腥	blutig	血腥	blutig	N	ADJ
血腥	bloody	血腥	bloody	N	PROPN
粉碎	smash	粉碎	smash	V	PROPN
醜聞	skandalös	醜聞	skandalös	N	ADJ
醜聞	affäre	醜聞	affäre	N	ADJ;SG
醜聞	skandale	醜聞	skandal	N	ADJ;NOM;FEM;PL
插圖	abbildungen	插圖	abbildung	N	V;NFIN
骨頭	gebeine	骨頭	gebein	N	
骨頭	knochen	骨頭	knochen	N	V;NFIN
骨頭	bones	骨頭	bones	N	PROPN;NOM;SG
骨頭	pille	骨頭	pillen	N	
