que	att	que	att	CONJ	PART
medio	hälften	medio	hälft	NUM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
medio	halva	medio	halv	NUM;MASC;SG	ADJ;NOM;DEF;SG
medio	halv	medio	halv	NUM;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
política	politiker	política	politik	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
menos	minus	menos	minus	ADV	N;NOM;INDF;NEUT;SG
menos	färre	menos	få	ADV	ADJ;NOM;CMPR
largo	largo	largo	largo	ADJ;MASC;SG	N;NOM;INDF;NEUT;SG
largo	långa	largo	lång	ADJ;MASC;SG	ADJ;NOM;PL
largo	långt	largo	långt	ADJ;MASC;SG	ADV
largo	long	largo	long	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
largo	länge	largo	länge	ADJ;MASC;SG	ADV
buenos	god	buen	god	ADJ;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
buenos	duktig	buen	duktig	ADJ;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
buenos	gott	buen	god	ADJ;MASC;PL	ADV
buenos	bra	buen	bra	ADJ;MASC;PL	ADV
hecho	made	hecho	made	ADJ;MASC;SG;V.PTCP	N;NOM;INDF;MASC+FEM;SG
hecho	tillverkade	hecho	tillverkad	ADJ;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
hecho	gjorda	hecho	göra	ADJ;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
hecho	done	hecho	dö	ADJ;MASC;SG;V.PTCP	V;IMP;FIN;ACT
hecho	gjort	hecho	göra	ADJ;MASC;SG;V.PTCP	V;V.CVB;ACT
hecho	faktum	hecho	faktum	ADJ;MASC;SG;V.PTCP	N;NOM;DEF;NEUT;SG
hecho	fakta	hecho	faktum	ADJ;MASC;SG;V.PTCP	N;NOM;INDF;NEUT;PL
algunas	några	alguno	någon	PRO;FEM;PL	DET;INDF;PL
carrera	tävla	carrera	tävla	N;FEM;SG	V;IMP;FIN;ACT
poder	kraft	poder	kraft	V;NFIN	N;NOM;INDF;MASC+FEM;SG
poder	makt	poder	makt	V;NFIN	N;NOM;INDF;MASC+FEM;SG
poder	power	poder	power	V;NFIN	N;NOM;INDF;MASC+FEM;SG
pueblo	människor	pueblo	människa	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
pueblo	personer	pueblo	person	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
pueblo	folk	pueblo	folk	N;MASC;SG	N;NOM;INDF;NEUT;PL
departamento	departement	departamento	departement	N;MASC;SG	N;NOM;INDF;NEUT;PL
veces	times	vez	tim	N;FEM;PL	PROPN;NOM
veces	ggr	vez	gå	N;FEM;PL	N;NOM;INDF;NEUT;SG
reino	kingdom	reino	kingdom	N;MASC;SG	PROPN;NOM
central	centrala	central	central	ADJ;SG	ADJ;NOM;PL
central	centralen	central	central	ADJ;SG	N;NOM;DEF;MASC+FEM;SG
central	central	central	central	ADJ;SG	N;NOM;INDF;MASC+FEM;SG
central	centralt	central	central	ADJ;SG	ADV
todas	allt	todo	all	PRO;FEM;PL	PRO;INDF;NEUT;SG
todas	alla	todo	all	PRO;FEM;PL	PRO;INDF;PL
york	york	york	york	PROPN	PROPN;NOM
campo	läger	campo	läga	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
hacer	fabrikat	hacer	fabrika	V;NFIN	N;NOM;INDF;NEUT;SG
misma	detsamma	mismo	densamma	DET;FEM;SG	PRO;DEF;NEUT;SG
ante	mocka	ante	mocka	ADP	N;NOM;INDF;MASC+FEM;SG
ante	ante	ante	ante	ADP	PROPN;NOM
conocido	kända	conocido	känd	ADJ;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
conocido	bekanta	conocido	bekant	ADJ;MASC;SG;V.PTCP	ADJ;NOM;PL
frente	främre	frente	främra	N	ADJ;NOM;CMPR
frente	fram	frente	fram	N	ADV
antonio	anthony	antonio	anthony	N;MASC;SG	PROPN;NOM
antonio	tony	antonio	tony	N;MASC;SG	PROPN;NOM
antonio	antonius	antonio	antonius	N;MASC;SG	PROPN;NOM
antonio	antonio	antonio	antonio	N;MASC;SG	PROPN;NOM
días	days	día	days	N;MASC;PL	N;NOM;INDF;NEUT;SG
española	spanska	español	spanska	ADJ;FEM;SG	N;NOM;INDF;MASC+FEM;SG
partir	avvika	partir	avvika	N	V;IMP;FIN;ACT
varias	diverse	varios	diverse	PRO;FEM;PL	N;NOM;INDF;MASC+FEM;PL
varias	olika	varios	olik	PRO;FEM;PL	ADJ;NOM;PL
actual	aktuella	actual	aktuell	ADJ;SG	ADJ;NOM;PL
momento	tidpunkter	momento	tidpunkt	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
lista	klara	lista	klar	N;FEM;SG	ADJ;NOM;PL
lista	beredd	lista	beredd	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
lista	klar	lista	klar	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
lista	färdiga	lista	färdig	N;FEM;SG	ADJ;NOM;PL
jpg	jpg	jpg	jpg	PROPN	N
tarde	sena	tarde	sen	ADV	ADJ;NOM;PL
tarde	försenat	tarde	försena	ADV	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
tarde	försenade	tarde	försena	ADV	ADJ;NOM;PL;PST;V.PTCP
tarde	försenad	tarde	försenad	ADV	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
tarde	afton	tarde	afton	ADV	N;NOM;INDF;MASC+FEM;SG
tarde	kvällen	tarde	kväll	ADV	N;NOM;DEF;MASC+FEM;SG
tarde	kväll	tarde	kväll	ADV	N;NOM;INDF;MASC+FEM;SG
tarde	kvälls	tarde	kvälla	ADV	N;NOM;INDF;MASC+FEM;SG
tarde	eftermiddagen	tarde	eftermiddag	ADV	N;NOM;DEF;MASC+FEM;SG
tarde	eftermiddag	tarde	eftermiddag	ADV	N;NOM;INDF;MASC+FEM;SG
tienen	ha	tener	ha	V;IND;PL;3;PRS;FIN	INTJ
ejército	militära	ejército	militär	N;MASC;SG	ADJ;NOM;PL
ejército	militärt	ejército	militär	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG
ejército	militärer	ejército	militär	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
aires	aires	aire	aires	N;MASC;PL	N;NOM;INDF;NEUT;SG
escuela	skolor	escuela	skola	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
escuela	skolorna	escuela	skola	N;FEM;SG	N;NOM;DEF;MASC+FEM;PL
programa	programmera	programa	programmera	N;MASC;SG	V;IMP;FIN;ACT
información	upplysningar	información	upplysning	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
información	uppgifter	información	uppgift	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
importante	viktiga	importante	viktig	ADJ;SG	ADJ;NOM;PL
último	senast	último	senast	ADJ;MASC;SG	ADV;RL
último	sist	último	sist	ADJ;MASC;SG	ADV;RL
último	senast	último	senast	ADJ;MASC;SG	ADV;RL
uso	använda	uso	använda	N;MASC;SG	V;IMP;FIN;ACT
uso	använd	uso	använda	N;MASC;SG	V;IMP;FIN;ACT
juegos	gaming	juego	gaming	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
juegos	spelande	juego	spelande	N;MASC;PL	N;NOM;INDF;NEUT;SG
juegos	games	juego	games	N;MASC;PL	N;NOM;INDF;NEUT;SG
juegos	spel	juego	spel	N;MASC;PL	N;NOM;INDF;NEUT;SG
base	basera	base	basera	N;SG	V;IMP;FIN;ACT
punto	dot	punto	dot	N;MASC;SG	NUM;NOM
punto	peka	punto	peka	N;MASC;SG	V;IMP;FIN;ACT
alemania	tyskland	alemania	tyskland	N;FEM;SG	PROPN;NOM
alemania	wehrmacht	alemania	wehrmacht	N;FEM;SG	PROPN;NOM
partidos	matchar	partido	matcha	N;MASC;PL	V;IND;PRS;FIN;ACT
john	johannes	john	johan	PROPN	PROPN;NOM
john	john	john	john	PROPN	PROPN;NOM
john	johan	john	joha	PROPN	PROPN;NOM
miembros	medlemskapet	miembro	medlemskap	N;MASC;PL	N;NOM;DEF;NEUT;SG
miembros	medlemskap	miembro	medlemskap	N;MASC;PL	N;NOM;INDF;NEUT;SG
pedro	pedro	pedro	pedro	N;MASC;SG	PROPN;NOM
pedro	petrus	pedro	petrus	N;MASC;SG	PROPN;NOM
primeros	early	primero	early	ADJ;MASC;PL	N;NOM;INDF;MASC+FEM;SG
primeros	tidig	primero	tidig	ADJ;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
primeros	tidigt	primero	tidig	ADJ;MASC;PL	ADV
primeros	först	primero	först	ADJ;MASC;PL	ADV
teatro	theater	teatro	theat	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
cualquier	någon	cualquiera	någon	DET;SG	PRO;INDF;MASC+FEM;SG
socorro	lättnader	socorro	lättnad	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
libro	boka	libro	boka	N;MASC;SG	V;IMP;FIN;ACT
estudios	studios	estudio	studio	N;MASC;PL	N;NOM;INDF;NEUT;SG
diferentes	annorlunda	diferente	annorlunda	ADJ;PL	ADV
llamado	ringde	llamado	ringa	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN;ACT
llamado	ringt	llamado	ringa	ADJ;MASC;SG;V.PTCP	V;V.CVB;ACT
llamado	kallas	llamado	kalla	ADJ;MASC;SG;V.PTCP	V;NFIN;PASS
artículos	objekt	artículo	objekt	N;MASC;PL	N;NOM;INDF;NEUT;SG
artículos	föremål	artículo	föremål	N;MASC;PL	N;NOM;INDF;NEUT;SG
juego	spelberoende	juego	spelberoende	N;MASC;SG	ADJ;NOM;PRS;V.PTCP
especies	djurart	especie	djur	N;FEM;PL	ADJ;NOM;INDF;MASC+FEM;SG
especies	art	especie	art	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
europa	eu	europa	eu	N;FEM;SG	PROPN;NOM
europa	europa	europa	europa	N;FEM;SG	PROPN;NOM
europa	europa	europa	europa	N;FEM;SG	PROPN;NOM
cine	biografer	cine	biograf	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
cine	filmer	cine	filma	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
cine	biografer	cine	biograf	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
cine	filmar	cine	filma	N;MASC;SG	V;IND;PRS;FIN;ACT
cine	filmer	cine	filma	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
cine	filma	cine	filma	N;MASC;SG	V;IMP;FIN;ACT
proyecto	projicera	proyecto	projicera	N;MASC;SG	V;IMP;FIN;ACT
equipos	utrustning	equipo	utrustning	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
equipos	arbetslag	equipo	arbetslag	N;MASC;PL	N;NOM;INDF;NEUT;SG
equipos	lag	equipo	lag	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
equipos	team	equipo	team	N;MASC;PL	N;NOM;INDF;NEUT;SG
puntos	points	punto	points	N;MASC;PL	N;NOM;INDF;NEUT;SG
puntos	poäng	punto	poäng	N;MASC;PL	N;NOM;INDF;NEUT;SG
puntos	sys	punto	sy	N;MASC;PL	V;IMP;FIN;ACT
puntos	stygn	punto	stygn	N;MASC;PL	N;NOM;INDF;NEUT;SG
perú	peru	perú	peru	PROPN	PROPN;NOM
militar	militära	militar	militär	ADJ;SG	ADJ;NOM;PL
militar	militären	militar	militär	ADJ;SG	N;NOM;DEF;MASC+FEM;SG
militar	militär	militar	militär	ADJ;SG	N;NOM;INDF;MASC+FEM;SG
militar	militärer	militar	militär	ADJ;SG	N;NOM;INDF;MASC+FEM;PL
américa	américa	américa	amiric	N;FEM;SG	PROPN;NOM
ubicado	ligger	ubicado	ligga	ADJ;MASC;SG;V.PTCP	V;IND;PRS;FIN;ACT
italia	italia	italia	itali	PROPN	N;NOM;INDF;MASC+FEM;SG
italia	italien	italia	italien	PROPN	PROPN;NOM
manuel	manuel	manuel	manuel	PROPN	PROPN;NOM
manuel	manny	manuel	manny	PROPN	PROPN;NOM
manuel	emmanuel	manuel	emmanuel	PROPN	PROPN;NOM
tener	ha	tener	ha	V;NFIN	INTJ
plantas	planta	planta	planta	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
plantas	plantera	planta	plantera	N;FEM;PL	V;IMP;FIN;ACT
plantas	växt	planta	växt	N;FEM;PL	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
plantas	anläggning	planta	anläggning	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
comenzó	startat	comenzar	starta	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
comenzó	påbörjad	comenzar	påbörjad	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
comenzó	startad	comenzar	starta	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
debe	måste	deber	måste	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
debe	must	deber	must	V;IND;SG;3;PRS;FIN	N;NOM;INDF;MASC+FEM;SG
construcción	bygga	construcción	bygga	N;FEM;SG	V;IMP;FIN;ACT
construcción	byggande	construcción	bygga	N;FEM;SG	ADJ;NOM;PRS;V.PTCP
local	lokala	local	lokal	ADJ;SG	ADJ;NOM;PL
local	lokal	local	lokal	ADJ;SG	N;NOM;INDF;MASC+FEM;SG
local	local	local	local	ADJ;SG	N;NOM;INDF;MASC+FEM;SG
francés	fransk	francés	fransk	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
francés	franskt	francés	fransk	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG
francés	fransmän	francés	fransman	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
cultura	kulturella	cultura	kulturell	N;FEM;SG	ADJ;NOM;PL
cultura	kulturellt	cultura	kulturell	N;FEM;SG	ADJ;NOM;INDF;NEUT;SG
cultura	kulturell	cultura	kulturell	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
santiago	jakob	santiago	jakob	N;MASC;SG	PROPN;NOM
santiago	james	santiago	james	N;MASC;SG	PROPN;NOM
santiago	santiago	santiago	santiag	N;MASC;SG	PROPN;NOM
cerca	stänga	cerca	stänga	ADV	V;IMP;NFIN;ACT
cerca	stäng	cerca	stäng	ADV	V;IMP;FIN;ACT
cerca	närliggande	cerca	närliggande	ADV	ADJ;NOM;PRS;V.PTCP
estudio	studier	estudio	studie	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
estudio	studera	estudio	studera	N;MASC;SG	V;IMP;FIN;ACT
principales	main	principal	main	ADJ;PL	PROPN;NOM
principales	huvudsaklig	principal	huvudsaklig	ADJ;PL	ADJ;NOM;INDF;MASC+FEM;SG
usuario	användar	usuario	använda	N;MASC;SG	V;IND;PRS;FIN;ACT
usuario	användare	usuario	användare	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
com	com	com	com		N;NOM;INDF;MASC+FEM;SG
cinco	cinco	cinco	cinco	NUM;PL	N;NOM;MASC+FEM;SG
cinco	five	cinco	five	NUM;PL	N;NOM;INDF;NEUT;SG
anterior	tidigare	anterior	tidig	ADJ;SG	ADV;CMPR
anterior	föregående	anterior	föregående	ADJ;SG	N;NOM;INDF;NEUT;SG
anterior	tidigare	anterior	tidig	ADJ;SG	ADV;CMPR
gracias	tacka	gracias	tacka	N	V;IMP;FIN;ACT
torneo	turneringar	torneo	turnering	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
mucho	mycke	mucho	mycke	ADV	N;NOM;INDF;MASC+FEM;SG
mucho	much	mucho	much	ADV	N;NOM;INDF;NEUT;SG
social	sociala	social	social	ADJ;SG	ADJ;NOM;PL
millones	miljon	millón	miljon	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
fin	avsluta	fin	avsluta	N;MASC;SG	V;IMP;FIN;ACT
fin	fin	fin	fin	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
lado	side	lado	side	N;MASC;SG	PROPN;NOM
colombia	columbia	colombia	columbia	N;FEM;SG	PROPN;NOM
colombia	colombia	colombia	colombia	N;FEM;SG	PROPN;NOM
colombia	colombianska	colombia	colombiansk	N;FEM;SG	ADJ;NOM;PL
colombia	colombia	colombia	colombia	N;FEM;SG	PROPN;NOM
rock	klippa	rock	klippa	N;MASC;SG	V;IMP;FIN;ACT
rock	rocka	rock	rocka	N;MASC;SG	V;IMP;FIN;ACT
político	politiker	político	politik	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;PL
político	politiska	político	politisk	ADJ;MASC;SG	ADJ;NOM;PL
películas	filmar	película	filma	N;FEM;PL	V;IND;PRS;FIN;ACT
ver	utsikt	ver	utsikt	V;NFIN	N;NOM;INDF;NEUT;SG
ver	vy	ver	vy	V;NFIN	N;NOM;INDF;MASC+FEM;SG
fuera	utomhus	fuera	utomhus	ADV	N;NOM;INDF;MASC+FEM;SG
fuera	utanför	fuera	utanför	ADV	ADP
fuera	utsidan	fuera	utsida	ADV	N;NOM;DEF;MASC+FEM;SG
fuera	out	fuera	out	ADV	N;NOM;INDF;MASC+FEM;SG
pesar	ångrar	pesar	ångra	N	V;IMP;PRS;FIN;ACT
pesar	ångra	pesar	ången	N	V;IMP;FIN;ACT
pesar	beklagar	pesar	beklaga	N	V;IND;PRS;FIN;ACT
popular	popular	popular	popul	ADJ;SG	N;NOM;INDF;MASC+FEM;SG
popular	populära	popular	populär	ADJ;SG	ADJ;NOM;PL
tal	sådana	tal	sån	N	PRO;INDF;PL
tal	sådan	tal	sån	N	ADJ;NOM;INDF;MASC+FEM;SG
tal	sådant	tal	sån	N	PRO;INDF;NEUT;SG
alto	alto	alto	alto	ADJ;MASC;SG	PROPN;NOM
alto	high	alto	high	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
alto	höga	alto	hög	ADJ;MASC;SG	ADJ;NOM;PL
alto	halt	alto	halt	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
alto	tall	alto	tall	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
siguientes	följer	siguiente	följa	ADJ;PL	V;IND;PRS;FIN;ACT
finales	final	final	final	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
finales	finalen	final	final	N;MASC;PL	N;NOM;DEF;MASC+FEM;SG
finales	slutliga	final	slutlig	N;MASC;PL	ADJ;NOM;PL
finales	final	final	final	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
finales	slutligt	final	slutlig	N;MASC;PL	ADV
finales	sista	final	sista	N;MASC;PL	ADJ;NOM;DEF;RL
finales	slutgiltigt	final	slutgiltig	N;MASC;PL	ADV
finales	slutlig	final	slutlig	N;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
hombres	manskap	hombre	manskap	N;MASC;PL	N;NOM;INDF;NEUT;SG
hombres	mens	hombre	mens	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
última	senast	último	senast	ADJ;FEM;SG	ADV;RL
última	sist	último	sist	ADJ;FEM;SG	ADV;RL
última	senast	último	senast	ADJ;FEM;SG	ADV;RL
original	ursprungliga	original	ursprunglig	ADJ;SG	ADJ;NOM;PL
original	original	original	original	ADJ;SG	N;NOM;INDF;MASC+FEM;SG
ambos	båda	ambos	båda	NUM;MASC;PL	PRO;DEF;PL
ambos	både	ambos	både	NUM;MASC;PL	CONJ
miguel	micke	miguel	micke	PROPN	PROPN;NOM
miguel	mike	miguel	mike	PROPN	PROPN;NOM
miguel	miguel	miguel	miguel	PROPN	PROPN;NOM
miguel	mikael	miguel	mikael	PROPN	PROPN;NOM
miguel	michael	miguel	michael	PROPN	PROPN;NOM
ley	agera	ley	agera	N;FEM;SG	V;IMP;FIN;ACT
oeste	västra	oeste	onstra	N;MASC;SG	ADJ;NOM;DEF;SG
oeste	västerut	oeste	västerut	N;MASC;SG	ADV
oeste	västra	oeste	onstra	N;MASC;SG	ADJ;NOM;DEF;SG
oeste	västlig	oeste	västlig	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
incluso	jämn	incluso	jämn	ADV	ADJ;NOM;INDF;MASC+FEM;SG
cambio	ändra	cambio	ändra	N;MASC;SG	V;IMP;FIN;ACT
cambio	byt	cambio	byta	N;MASC;SG	V;IMP;FIN;ACT
cambio	byta	cambio	byta	N;MASC;SG	V;NFIN;ACT
jugador	player	jugador	play	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
jugador	spelare	jugador	spel	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
público	målgrupper	público	målgrupp	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
público	offentliga	público	offentlig	N;MASC;SG	ADJ;NOM;PL
público	offentligt	público	offentlig	N;MASC;SG	ADV
público	offentlig	público	offentlig	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
miembro	lemmar	miembro	lem	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
miembro	extremiteter	miembro	extremitet	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
pues	väl	pues	väl	CONJ	ADV
superior	överlägsen	superior	överlägs	ADJ;SG	N;NOM;DEF;MASC+FEM;SG
superior	överlägset	superior	överlägs	ADJ;SG	N;NOM;DEF;NEUT;SG
superior	superior	superior	superio	ADJ;SG	N;NOM;INDF;MASC+FEM;PL
media	medier	media	medie	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
media	massmedia	media	massmedium	N;FEM;SG	N;NOM;INDF;NEUT;PL
media	medierna	media	medie	N;FEM;SG	N;NOM;DEF;MASC+FEM;PL
media	genomsnittligt	media	genomsnittlig	N;FEM;SG	ADJ;NOM;INDF;NEUT;SG
media	genomsnittliga	media	genomsnittlig	N;FEM;SG	ADJ;NOM;PL
media	genomsnittlig	media	genomsnittlig	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
parque	parkera	parque	parkera	N;MASC;SG	V;IMP;FIN;ACT
tan	tan	tanto	tan	ADV	N;NOM;INDF;MASC+FEM;SG
tan	solbränna	tanto	solbräne	ADV	N;NOM;INDF;MASC+FEM;SG
llegó	anlänt	llegar	anlända	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
llegó	framme	llegar	framme	V;IND;SG;3;PST;FIN	ADV
archivo	arkiverar	archivo	arkivera	N;MASC;SG	V;IND;PRS;FIN;ACT
archivo	arkivera	archivo	arkivera	N;MASC;SG	V;IMP;FIN;ACT
archivo	arkiverar	archivo	arkivera	N;MASC;SG	V;IND;PRS;FIN;ACT
archivo	arkiven	archivo	arkive	N;MASC;SG	N;NOM;DEF;NEUT;PL
parís	paris	parís	paris	PROPN	PROPN;NOM
cruz	cruz	cruz	cruz	N;FEM;SG	PROPN;NOM
cruz	svansar	cruz	svans	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
cruz	korsa	cruz	korsa	N;FEM;SG	V;IMP;FIN;ACT
cest	cest	cest	cest	N	
cabo	cape	cabo	cape	N;MASC;SG	PROPN;NOM
cabo	cabo	cabo	cabo	N;MASC;SG	PROPN;NOM
brasil	brasilien	brasil	brasili	N;SG	PROPN;NOM
brasil	brasilianska	brasil	brasiliansk	N;SG	ADJ;NOM;PL
unido	förenade	unido	förenade	ADJ;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
unido	united	unido	united	ADJ;MASC;SG;V.PTCP	N;NOM;INDF;MASC+FEM;SG
unido	enade	unido	enade	ADJ;MASC;SG;V.PTCP	N;NOM;INDF;MASC+FEM;SG
red	raster	red	rast	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
red	röda	red	röd	N;FEM;SG	ADJ;NOM;PL
red	rött	red	rött	N;FEM;SG	ADJ;NOM;INDF;NEUT;SG
red	röd	red	röd	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
movimiento	yrkande	movimiento	yrkande	N;MASC;SG	ADJ;NOM;PRS;V.PTCP
movimiento	flytta	movimiento	flytta	N;MASC;SG	V;IMP;FIN;ACT
movimiento	rörelser	movimiento	rörelse	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
éxito	framgångsrika	éxito	framgångsrika	N;MASC;SG	ADJ;NOM;PL
éxito	framgångsrik	éxito	framgångsrik	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
éxito	lyckad	éxito	lycka	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
éxito	lyckat	éxito	lyckad	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
éxito	framgångar	éxito	framgång	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
elecciones	val	elección	val	N;FEM;PL	N;NOM;INDF;NEUT;SG
elecciones	val	elección	val	N;FEM;PL	N;NOM;INDF;NEUT;SG
plaza	fyrkantig	plaza	fyrkantig	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
grande	large	grande	large	ADJ;SG	N;NOM;INDF;MASC+FEM;SG
grande	stora	grande	stor	ADJ;SG	ADJ;NOM;PL
grande	big	grande	big	ADJ;SG	N;NOM;INDF;NEUT;SG
grande	stora	grande	stor	ADJ;SG	ADJ;NOM;PL
grande	grande	grande	grand	ADJ;SG	N;NOM;INDF;NEUT;SG
compañía	företag	compañía	företag	N;FEM;SG	N;NOM;INDF;NEUT;PL
alrededor	kring	alrededor	kring	ADV	ADP
musical	musikaliska	musical	musikalisk	ADJ;SG	ADJ;NOM;PL
musical	musikal	musical	musikal	ADJ;SG	N;NOM;INDF;MASC+FEM;SG
primero	första	primero	en	ADV	ADJ;NOM
territorio	territorier	territorio	territorium	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
hombre	man	hombre	man	N;MASC;SG	PRO;NOM;INDF;MASC+FEM;SG
león	león	león	len	N;MASC;SG	PROPN;NOM
león	leon	león	leon	N;MASC;SG	PROPN;NOM
león	leos	león	leos	N;MASC;SG	PROPN;GEN
león	leo	león	leo	N;MASC;SG	PROPN;NOM
algo	nånting	algo	nånting	PRO;SG	PRO;INDF;NEUT;SG
iii	iii	iii	iii		N;NOM
organización	organiserar	organización	organisera	N;FEM;SG	V;IND;PRS;FIN;ACT
organización	organisera	organización	organisera	N;FEM;SG	V;IMP;FIN;ACT
monte	mount	monte	mount	N;MASC;SG	PROPN;NOM
monte	montera	monte	montera	N;MASC;SG	V;IMP;FIN;ACT
decir	say	decir	say	V;NFIN	N;NOM;INDF;NEUT;SG
decir	tell	decir	tell	V;NFIN	N;NOM;INDF;NEUT;SG
goles	mål	gol	mål	N;MASC;PL	N;NOM;INDF;NEUT;SG
goles	goals	gol	goal	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
victoria	victoria	victoria	victoria	N;FEM;SG	PROPN;NOM
importantes	viktig	importante	viktig	ADJ;PL	ADJ;NOM;INDF;MASC+FEM;SG
importantes	viktigt	importante	viktig	ADJ;PL	ADJ;NOM;INDF;NEUT;SG
china	kina	chino	kina	N;FEM;SG	PROPN;NOM
calle	calle	calle	calle	N;FEM;SG	PROPN;NOM
calle	street	calle	stre	N;FEM;SG	PROPN;NOM
van	van	ir	van	V;IND;PL;3;PRS;FIN	N;NOM;INDF;MASC+FEM;SG
van	skåpbil	ir	skåpbil	V;IND;PL;3;PRS;FIN	N;NOM;INDF;MASC+FEM;SG
medios	media	medio	media	N;MASC;PL	N;NOM;INDF;NEUT;SG
medios	betyder	medio	betyda	N;MASC;PL	V;IND;PRS;FIN;ACT
medios	innebär	medio	innebära	N;MASC;PL	V;IND;PRS;FIN;ACT
francesa	franska	francés	fransk	ADJ;FEM;SG	N;NOM;INDF;MASC+FEM;SG
