que	tu	que	tu	PRO	INTJ
certo	way	certo	way	DET	N;MASC;SG
feito	feito	feito	fazer	N	V;MASC;SG;V.PTCP
feito	feitos	feito	fazer	N	V;MASC;PL;V.PTCP
feito	feita	feito	fazer	N	V;FEM;SG;V.PTCP
feito	feito	feito	fazer	N	V;MASC;SG;V.PTCP
poder	potência	poder	potência	V	N;FEM;SG
poder	energia	poder	energia	V	N;FEM;SG
poder	poder	poder	poder	V	N;MASC;SG
poder	power	poder	power	V	N;MASC;SG
poder	lata	poder	lata	V	N;FEM;SG
poder	can	poder	can	V	N;MASC;SG
poder	capaz	poder	capaz	V	ADJ;MASC;SG
poder	able	poder	ablir	V	N;MASC;SG
tipo	gentil	tipo	gentil	N	ADJ;MASC;SG
tipo	bondoso	tipo	bondoso	N	ADJ;MASC;SG
tipo	digite	tipo	digitir	N	V;SBJV;SG;3;PRS;FIN
tipo	ordenar	tipo	ordenar	N	V;NFIN
moitos	muitos	moito	muito	DET	PRO;MASC;PL
moitos	muitas	moito	muito	DET	PRO;FEM;PL
moitos	lot	moito	lot	DET	N;MASC;SG
moitos	lote	moito	lote	DET	N;MASC;SG
uns	sobre	un	sobre	DET	ADP
uns	poucas	un	pouco	DET	PRO;FEM;PL
uns	poucos	un	pouco	DET	PRO;MASC;PL
uns	alguns	un	algum	DET	PRO;MASC;PL
uns	algumas	un	algum	DET	PRO;FEM;PL
rei	king	rei	king	PROPN	N;MASC;SG
rei	rei	rei	rei	PROPN	N;MASC;SG
rei	desembarque	rei	desembarque	PROPN	N;MASC;SG
rei	aterragem	rei	aterragem	PROPN	N;FEM;SG
rei	pouso	rei	pouso	PROPN	N;MASC;SG
estas	essas	este	esse	DET	PRO;FEM;PL
estas	estas	este	este	DET	PRO;FEM;PL
estas	essas	este	esse	DET	PRO;FEM;PL
estas	esta	este	este	DET	PRO;FEM;SG
estas	isso	este	isso	DET	PRO;MASC;SG
estas	isto	este	isto	DET	PRO;MASC;SG
estas	essa	este	esse	DET	PRO;FEM;SG
gran	big	gran	big	ADJ	N;MASC;SG
gran	grandes	gran	grande	ADJ	N;MASC;PL
até	ate	até	ate	ADV	INTJ
tal	como	tal	como	DET	ADV
tal	sobre	tal	sobre	DET	ADP
tal	talvez	tal	talvez	DET	ADV
tal	essa	tal	esse	DET	PRO;FEM;SG
tal	isso	tal	isso	DET	PRO;MASC;SG
tal	que	tal	que	DET	PRO;MASC;SG
seguro	claro	seguro	claro	N	ADV
seguro	segura	seguro	seguro	N	ADJ;FEM;SG
seguro	tu	seguro	tu	N	INTJ
seguro	você	seguro	você	N	PRO;NOM;SG;3
seguro	vc	seguro	vc	N	PRO;NOM;MASC;SG;3
vin	visto	ver	ver	V	PROPN;MASC;SG;V.PTCP
medo	assustado	medo	assustar	N	V;MASC;SG;V.PTCP
medo	assustados	medo	assustado	N	V;MASC;PL;V.PTCP
medo	assustada	medo	assustar	N	V;FEM;SG;V.PTCP
medo	temer	medo	temer	N	V;NFIN
amor	amo	amor	amo	N	V;IND;SG;1;PRS;FIN
dixen	said	dixir	said	V	N;MASC;SG
dixen	say	dixir	say	V	N;MASC;SG
moitas	muito	moito	muito	DET	ADV
moitas	muito	moito	muito	DET	ADV
moitas	much	moito	much	DET	N;MASC;SG
moitas	agradecer	moito	agradecer	DET	V;NFIN
moitas	muitos	moito	muito	DET	PRO;MASC;PL
moitas	muitas	moito	muito	DET	PRO;FEM;PL
moitas	lot	moito	lot	DET	N;MASC;SG
moitas	lote	moito	lote	DET	N;MASC;SG
moitas	tu	moito	tu	DET	INTJ
moitas	você	moito	você	DET	PRO;NOM;SG;3
moitas	vc	moito	vc	DET	PRO;NOM;MASC;SG;3
facelo	essa	facelo	esse	N	PRO;FEM;SG
facelo	isso	facelo	isso	N	PRO;MASC;SG
facelo	que	facelo	que	N	PRO;MASC;SG
facelo	faça	facelo	fazer	N	V;SBJV;SG;3;PRS;FIN
facelo	este	facelo	este	N	DET;MASC;SG
facelo	esta	facelo	este	N	PRO;FEM;SG
facelo	isso	facelo	isso	N	PRO;MASC;SG
facelo	isto	facelo	isto	N	PRO;MASC;SG
facelo	essa	facelo	esse	N	PRO;FEM;SG
facelo	esse	facelo	esse	N	DET;MASC;SG
grande	large	grande	large	ADJ	N;MASC;SG
grande	grandes	grande	grande	ADJ	N;MASC;PL
grande	big	grande	big	ADJ	N;MASC;SG
grande	grandes	grande	grande	ADJ	N;MASC;PL
nova	young	novo	young	ADJ	N;MASC;SG
nova	jovens	novo	jovem	ADJ	N;MASC;PL
nova	novidade	novo	novidade	ADJ	N;FEM;SG
ven	aqui	ver	aqui	V	ADV
cun	com	cun	com	PROPN	ADP
eh	ei	eh	ei		N;MASC;SG
eh	hey	eh	hey		N;MASC;SG
eh	hein	eh	hein		INTJ
eh	né	eh	né		INTJ
eh	heim	eh	heim		INTJ
había	ai	haber	ai	V	INTJ
había	ali	haber	ali	V	ADV
había	aí	haber	aí	V	ADV
había	lá	haber	lá	V	ADV
había	estava	haber	estar	V	V;IND;SG;3;IPFV;FIN
había	tava	haber	tavo	V	V;IND;SG;1;IPFV;FIN
había	foi	haber	foi	V	ADV
había	foram	haber	ser	V	V;IND;PL;3;PST;FIN
había	eram	haber	ser	V	V;IND;PL;3;IPFV;FIN
forma	formar	forma	formar	N	V;NFIN
cabeza	seu	cabeza	seu	N	DET;MASC;SG
cabeza	sua	cabeza	seu	N	DET;FEM;SG
debe	mosto	deber	mosto	V	N;MASC;SG
debe	must	deber	must	V	N;MASC;SG
debe	deveriam	deber	dever	V	V;COND;PL;3;FIN
vale	ok	valar	ok	V	N;FEM;SG
vale	certo	valar	certo	V	ADJ;MASC;SG
vale	direito	valar	direito	V	N;MASC;SG
vale	direita	valar	direita	V	N;FEM;SG
vale	worth	valar	worth	V	N;MASC;SG
vale	todas	valar	todo	V	DET;FEM;PL
vale	tudo	valar	tudo	V	PRO;MASC;SG
vale	todos	valar	todo	V	PRO;MASC;PL
van	são	ir	ser	V	V;IND;PL;3;PRS;FIN
van	estão	ir	estar	V	V;IND;PL;3;PRS;FIN
van	are	ir	are	V	N;MASC;SG
van	eles	ir	eles	V	PRO;NOM;MASC;PL;3
van	elas	ir	ele	V	PRO;NOM;FEM;PL;3
van	will	ir	will	V	N;MASC;SG
van	vontade	ir	vontade	V	N;FEM;SG
primeira	primeiramente	primeiro	primeiramente	ADJ	ADV
primeira	primeiro	primeiro	primeiro	ADJ	ADV
primeira	os	primeiro	o	ADJ	PRO;ACC;MASC;PL;3
mentres	longa	mentres	longo	ADV	ADJ;FEM;SG
mentres	longos	mentres	longo	ADV	ADJ;MASC;PL
mentres	comprido	mentres	comprido	ADV	N;MASC;SG
mentres	long	mentres	long	ADV	N;MASC;SG
fixo	did	facer	dider	V	PROPN;MASC;SG
fixo	made	facer	made	V	N;MASC;SG
dar	tu	dar	tu	V	INTJ
dar	você	dar	você	V	PRO;NOM;SG;3
dar	vc	dar	vc	V	PRO;NOM;MASC;SG;3
dar	por	dar	por	V	ADP
dar	para	dar	para	V	ADP
vós	tu	vós	tu	PRO	INTJ
razón	certo	razón	certo	N	ADJ;MASC;SG
razón	porque	razón	porque	N	CONJ
razón	porquê	razón	porquê	N	ADV
ollos	seu	ollo	seu	N	DET;MASC;SG
ollos	sua	ollo	seu	N	DET;FEM;SG
ningún	não	ningún	não	DET	INTJ
somos	são	ser	ser	V	V;IND;PL;3;PRS;FIN
somos	estão	ser	estar	V	V;IND;PL;3;PRS;FIN
somos	are	ser	are	V	N;MASC;SG
comigo	com	comigo	com	PRO	ADP
eses	essas	ese	esse	DET	PRO;FEM;PL
eses	estas	ese	este	DET	PRO;FEM;PL
eses	essa	ese	esse	DET	PRO;FEM;SG
eses	isso	ese	isso	DET	PRO;MASC;SG
eses	que	ese	que	DET	PRO;MASC;SG
eses	essas	ese	esse	DET	PRO;FEM;PL
desde	do	desde	do	ADP	N;MASC;SG
desde	da	desde	da	ADP	INTJ
desde	since	desde	since	ADP	N;MASC;SG
pensar	sobre	pensar	sobre	V	ADP
pensar	pensamento	pensar	pensamento	V	N;MASC;SG
cal	um	cal	um	PRO	NUM
cal	uma	cal	um	PRO	NUM
cal	one	cal	one	PRO	N;MASC;SG
vos	tu	vos	tu	PRO	INTJ
acordo	concordar	acordo	concordar	N	V;NFIN
acordo	concorda	acordo	concordar	N	V;IND;SG;3;PRS;FIN
acordo	concordam	acordo	concordar	N	V;IND;PL;3;PRS;FIN
acordo	concordo	acordo	concordo	N	V;IND;SG;1;PRS;FIN
acordo	certo	acordo	certo	N	ADJ;MASC;SG
catro	quatro	catro	quatro	N	NUM
dentro	inside	dentro	insidir	ADV	N;MASC;SG
sería	iria	ser	ir	V	V;COND;SG;3;FIN
sería	faria	ser	fazer	V	V;COND;SG;3;FIN
pasar	através	pasar	através	V	ADV
pasar	through	pasar	through	V	N;MASC;SG
pasar	gastos	pasar	gasto	V	N;MASC;PL
fin	enfim	fin	enfim	N	ADV
fin	finalmente	fin	finalmente	N	ADV
fin	terminar	fin	terminar	N	V;NFIN
fin	os	fin	o	N	PRO;ACC;MASC;PL;3
fin	último	fin	último	N	ADJ;MASC;SG
fin	últimas	fin	último	N	ADJ;FEM;PL
fin	últimos	fin	último	N	ADJ;MASC;PL
fin	última	fin	último	N	ADJ;FEM;SG
traballar	trabalhos	traballar	trabalho	V	N;MASC;PL
traballar	trabalho	traballar	trabalho	V	N;MASC;SG
polos	os	polo	o	N	PRO;ACC;MASC;PL;3
polos	por	polo	por	N	ADP
polos	para	polo	para	N	ADP
persoa	quem	persoa	quem	N	PRO;SG
debería	deveriam	deber	dever	V	V;COND;PL;3;FIN
debería	tu	deber	tu	V	INTJ
debería	você	deber	você	V	PRO;NOM;SG;3
debería	vc	deber	vc	V	PRO;NOM;MASC;SG;3
conta	realize	conta	realizar	N	V;SBJV;SG;3;PRS;FIN
conta	percebido	conta	perceber	N	V;MASC;SG;V.PTCP
conta	perceberam	conta	perceber	N	V;IND;PL;3;FIN
conta	percebeu	conta	perceber	N	V;IND;SG;3;PST;FIN
foron	eles	ser	eles	V	PRO;NOM;MASC;PL;3
foron	elas	ser	ele	V	PRO;NOM;FEM;PL;3
foron	foram	ser	ser	V	V;IND;PL;3;PST;FIN
foron	eram	ser	ser	V	V;IND;PL;3;IPFV;FIN
foron	estava	ser	estar	V	V;IND;SG;3;IPFV;FIN
foron	tava	ser	tavo	V	V;IND;SG;1;IPFV;FIN
foron	foi	ser	foi	V	ADV
foron	sido	ser	ser	V	V;MASC;SG;V.PTCP
mesma	mesma	mesmo	mesmo	DET	ADJ;FEM;SG
mesma	mesmo	mesmo	mesmo	DET	ADV
mesma	mesmos	mesmo	mesmo	DET	ADJ;MASC;PL
neste	este	neste	este	PROPN	DET;MASC;SG
neste	esta	neste	este	PROPN	PRO;FEM;SG
neste	isso	neste	isso	PROPN	PRO;MASC;SG
neste	isto	neste	isto	PROPN	PRO;MASC;SG
neste	essa	neste	esse	PROPN	PRO;FEM;SG
neste	esse	neste	esse	PROPN	DET;MASC;SG
papá	pai	papá	pai	PROPN	N;MASC;SG
papá	papai	papá	papar	PROPN	N;MASC;SG
papá	pai	papá	pai	PROPN	N;MASC;SG
papá	padre	papá	padre	PROPN	N;MASC;SG
papá	papá	papá	papar	PROPN	N;MASC;SG
papá	pai	papá	pai	PROPN	N;MASC;SG
papá	daddy	papá	daddy	PROPN	N;MASC;SG
papá	papai	papá	papar	PROPN	N;MASC;SG
papá	paizinho	papá	paizinho	PROPN	N;MASC;SG
papá	papá	papá	papar	PROPN	N;MASC;SG
papá	papa	papá	papa	PROPN	N;MASC;SG
papá	papai	papá	papar	PROPN	N;MASC;SG
eran	foram	ser	ser	V	V;IND;PL;3;PST;FIN
eran	eram	ser	ser	V	V;IND;PL;3;IPFV;FIN
eran	eles	ser	eles	V	PRO;NOM;MASC;PL;3
eran	elas	ser	ele	V	PRO;NOM;FEM;PL;3
eran	estava	ser	estar	V	V;IND;SG;3;IPFV;FIN
eran	tava	ser	tavo	V	V;IND;SG;1;IPFV;FIN
eran	foi	ser	foi	V	ADV
ca	than	ca	than	CONJ	N;MASC;SG
algúns	alguns	algún	algum	DET	PRO;MASC;PL
algúns	algumas	algún	algum	DET	PRO;FEM;PL
algúns	poucas	algún	pouco	DET	PRO;FEM;PL
algúns	poucos	algún	pouco	DET	PRO;MASC;PL
algunha	tu	algún	tu	DET	INTJ
algunha	você	algún	você	DET	PRO;NOM;SG;3
algunha	vc	algún	vc	DET	PRO;NOM;MASC;SG;3
algunha	alguns	algún	algum	DET	PRO;MASC;PL
algunha	algumas	algún	algum	DET	PRO;FEM;PL
algunha	ever	algún	ever	DET	N;MASC;SG
algunha	nunca	algún	nunca	DET	ADV
algunha	tenha	algún	ter	DET	V;SBJV;SG;3;PRS;FIN
algunha	ter	algún	ter	DET	V;NFIN
algunha	algo	algún	algo	DET	PRO;MASC;SG
algún	alguns	algún	algum	DET	PRO;MASC;PL
algún	algumas	algún	algum	DET	PRO;FEM;PL
algún	um	algún	um	DET	NUM
algún	uma	algún	um	DET	NUM
algún	one	algún	one	DET	N;MASC;SG
cinco	cinco	cinco	cinco	N	NUM
coas	com	coar	com	V	ADP
coas	os	coar	o	V	PRO;ACC;MASC;PL;3
vén	do	vir	do	V	N;MASC;SG
vén	de	vir	de	V	ADP
vén	da	vir	da	V	INTJ
hora	por	hora	por	N	ADP
hora	para	hora	para	N	ADP
lado	seguinte	lado	seguinte	N	ADJ;MASC;SG
lado	próximo	lado	próximo	N	ADV
lado	próxima	lado	próximo	N	ADJ;FEM;SG
volver	costas	volver	costa	V	N;FEM;PL
volver	volta	volver	volta	V	N;FEM;SG
volver	novamente	volver	novamente	V	ADV
volver	devolução	volver	devolução	V	N;FEM;SG
volver	retorno	volver	retorno	V	N;MASC;SG
volver	regresso	volver	regresso	V	N;MASC;SG
clase	gentil	clase	gentil	N	ADJ;MASC;SG
clase	bondoso	clase	bondoso	N	ADJ;MASC;SG
cunha	um	cunha	um	PROPN	NUM
cunha	uma	cunha	um	PROPN	NUM
cunha	one	cunha	one	PROPN	N;MASC;SG
cunha	com	cunha	com	PROPN	ADP
contigo	com	contigo	com	ADV	ADP
contigo	tu	contigo	tu	ADV	INTJ
contigo	você	contigo	você	ADV	PRO;NOM;SG;3
contigo	vc	contigo	vc	ADV	PRO;NOM;MASC;SG;3
contigo	conversar	contigo	conversar	ADV	V;NFIN
contigo	fala	contigo	falar	ADV	V;IND;SG;3;PRS;FIN
contigo	falar	contigo	falar	ADV	V;NFIN
contigo	fale	contigo	falar	ADV	V;SBJV;SG;3;PRS;FIN
contigo	conversa	contigo	conversa	ADV	N;FEM;SG
mans	seu	man	seu	N	DET;MASC;SG
mans	sua	man	seu	N	DET;FEM;SG
volta	vire	volta	virar	N	V;SBJV;SG;3;PRS;FIN
volta	vira	volta	ver	N	V;IND;SG;3;FUT;FIN
volta	virar	volta	virar	N	V;NFIN
volta	voltar	volta	voltar	N	V;NFIN
volta	novamente	volta	novamente	N	ADV
teus	tu	teus	tu	DET	INTJ
teus	você	teus	você	DET	PRO;NOM;SG;3
teus	vc	teus	vc	DET	PRO;NOM;MASC;SG;3
segundo	segunda	segundo	segundo	ADP	ADJ;FEM;SG
segundo	second	segundo	second	ADP	N;MASC;SG
segundo	segundo	segundo	segundo	ADP	ADV
baixo	under	baixo	under	ADP	N;MASC;SG
demasiado	much	demasiado	much	ADV	N;MASC;SG
importa	matéria	importar	matéria	V	N;FEM;SG
importa	cuidados	importar	cuidado	V	N;MASC;PL
importa	cuidado	importar	cuidado	V	N;MASC;SG
importa	care	importar	care	V	N;MASC;SG
importa	mind	importar	mind	V	N;MASC;SG
importa	mente	importar	mente	V	N;FEM;SG
fan	make	facer	make	V	N;FEM;SG
fan	eles	facer	eles	V	PRO;NOM;MASC;PL;3
fan	elas	facer	ele	V	PRO;NOM;FEM;PL;3
fan	são	facer	ser	V	V;IND;PL;3;PRS;FIN
fan	estão	facer	estar	V	V;IND;PL;3;PRS;FIN
fan	are	facer	are	V	N;MASC;SG
vivir	viva	vivir	vivo	V	N;FEM;SG
vivir	live	vivir	live	V	N;MASC;SG
vivir	vivos	vivir	vivo	V	N;MASC;PL
vivir	living	vivir	living	V	N;MASC;SG
medio	médio	medio	médio	N	ADJ;MASC;SG
medio	meio	medio	meio	N	ADV
medio	os	medio	o	N	PRO;ACC;MASC;PL;3
medio	meio	medio	meio	N	ADV
fun	estava	ser	estar	PROPN	V;IND;SG;3;IPFV;FIN
fun	era	ser	ser	PROPN	V;IND;SG;3;IPFV;FIN
fun	tava	ser	tavo	PROPN	V;IND;SG;1;IPFV;FIN
fun	foi	ser	foi	PROPN	ADV
fun	sido	ser	ser	PROPN	V;MASC;SG;V.PTCP
esas	essas	ese	esse	DET	PRO;FEM;PL
esas	estas	ese	este	DET	PRO;FEM;PL
esas	essas	ese	esse	DET	PRO;FEM;PL
esas	essa	ese	esse	DET	PRO;FEM;SG
esas	isso	ese	isso	DET	PRO;MASC;SG
esas	que	ese	que	DET	PRO;MASC;SG
vexo	lata	vexo	lata	V	N;FEM;SG
vexo	can	vexo	can	V	N;MASC;SG
aló	ai	aló	ai	ADV	INTJ
fixen	made	facer	made	V	N;MASC;SG
fixen	did	facer	dider	V	PROPN;MASC;SG
ía	estava	ía	estar	V	V;IND;SG;3;IPFV;FIN
ía	tava	ía	tavo	V	V;IND;SG;1;IPFV;FIN
ía	foi	ía	foi	V	ADV
síntoo	desculpa	síntoo	desculpa	V	N;FEM;SG
fas	tu	fase	tu	V	INTJ
fas	você	fase	você	V	PRO;NOM;SG;3
fas	vc	fase	vc	V	PRO;NOM;MASC;SG;3
fas	são	fase	ser	V	V;IND;PL;3;PRS;FIN
fas	estão	fase	estar	V	V;IND;PL;3;PRS;FIN
fas	are	fase	are	V	N;MASC;SG
morrer	death	morrer	death	V	N;MASC;SG
morrer	morte	morrer	morte	V	N;FEM;SG
morrer	die	morrer	dieer	V	N;MASC;SG
saír	fora	saír	fora	V	ADV
saír	out	saír	out	V	N;MASC;SG
realidade	realmente	realidade	realmente	N	ADV
meses	atrás	mes	atrás	N	ADV
meses	por	mes	por	N	ADP
meses	para	mes	para	N	ADP
ningunha	não	ningún	não	DET	INTJ
vir	tu	vir	tu	V	INTJ
vir	você	vir	você	V	PRO;NOM;SG;3
vir	vc	vir	vc	V	PRO;NOM;MASC;SG;3
pequeno	small	pequeno	small	ADJ	N;MASC;SG
pequeno	pouco	pequeno	pouco	ADJ	ADV
pequeno	little	pequeno	little	ADJ	N;MASC;SG
axiña	rápido	axiña	rápido	ADV	ADJ;MASC;SG
axiña	rápido	axiña	rápido	ADV	ADJ;MASC;SG
vello	velho	vello	velho	N	ADJ;MASC;SG
vello	antigo	vello	antigo	N	ADJ;MASC;SG
vello	velha	vello	velho	N	ADJ;FEM;SG
vaia	bem	ir	bem	V	ADV
fose	foram	ser	ser	V	V;IND;PL;3;PST;FIN
fose	eram	ser	ser	V	V;IND;PL;3;IPFV;FIN
fose	estava	ser	estar	V	V;IND;SG;3;IPFV;FIN
fose	tava	ser	tavo	V	V;IND;SG;1;IPFV;FIN
fose	foi	ser	foi	V	ADV
fose	sido	ser	ser	V	V;MASC;SG;V.PTCP
difícil	hard	difícil	hard	ADJ	N;MASC;SG
difícil	dura	difícil	durar	ADJ	V;IND;SG;3;PRS;FIN
pensei	pensamento	pensar	pensamento	V	N;MASC;SG
único	só	único	só	ADJ	ADV
único	apenas	único	apenas	ADJ	ADV
único	somente	único	somente	ADJ	ADV
único	unicamente	único	unicamente	ADJ	ADV
único	coisa	único	coisa	ADJ	N;FEM;SG
único	um	único	um	ADJ	NUM
único	uma	único	um	ADJ	NUM
único	one	único	one	ADJ	N;MASC;SG
único	todas	único	todo	ADJ	DET;FEM;PL
único	tudo	único	tudo	ADJ	PRO;MASC;SG
único	todos	único	todo	ADJ	PRO;MASC;PL
gusta	like	gusto	like	V	N;MASC;SG
gusta	curta	gusto	curto	V	ADJ;FEM;SG
gusta	como	gusto	como	V	ADV
gusta	don	gusto	don	V	PROPN;MASC;SG
cuarto	sala	cuarto	sala	ADJ	N;FEM;SG
cuarto	quarto	cuarto	quarto	ADJ	N;MASC;SG
xuntos	juntos	xunto	junto	ADJ	N;MASC;PL
xuntos	juntas	xunto	juntas	ADJ	N;FEM;PL
matar	kill	matar	kill	V	N;MASC;SG
matar	mata	matar	matar	V	N;FEM;SG
matar	matança	matar	matança	V	N;FEM;SG
outras	outro	outro	outro	DET	PRO;MASC;SG
outras	outros	outro	outro	DET	PRO;MASC;PL
outras	outras	outro	outro	DET	PRO;FEM;PL
outras	outra	outro	outro	DET	PRO;FEM;SG
outras	outros	outro	outro	DET	PRO;MASC;PL
outras	outras	outro	outro	DET	PRO;FEM;PL
comer	feed	comer	feed	V	N;MASC;SG
comer	coma	comer	coma	V	N;MASC;SG
diso	sobre	diso	sobre	PRO	ADP
cres	tu	cres	tu	PRO	INTJ
cres	acredita	cres	acreditar	PRO	V;IND;SG;3;PRS;FIN
cres	acreditar	cres	acreditar	PRO	V;NFIN
cres	believe	cres	believe	PRO	N;MASC;SG
cres	creia	cres	crear	PRO	V;SBJV;SG;3;PRS;FIN
cres	acredite	cres	acreditar	PRO	V;SBJV;SG;3;PRS;FIN
cres	pense	cres	pensar	PRO	V;SBJV;SG;3;PRS;FIN
cres	pensem	cres	pensar	PRO	V;SBJV;PL;3;PRS;FIN
cres	pensa	cres	pensar	PRO	V;IND;SG;3;PRS;FIN
cres	pensar	cres	pensar	PRO	V;NFIN
adeus	adeus	adeus	adeus	PROPN	INTJ
adeus	tchau	adeus	tchau	PROPN	N;MASC;SG
adeus	adeus	adeus	adeus	PROPN	INTJ
deste	este	deste	este	PROPN	DET;MASC;SG
deste	esta	deste	este	PROPN	PRO;FEM;SG
deste	isso	deste	isso	PROPN	PRO;MASC;SG
deste	isto	deste	isto	PROPN	PRO;MASC;SG
deste	essa	deste	esse	PROPN	PRO;FEM;SG
deste	esse	deste	esse	PROPN	DET;MASC;SG
igual	like	igual	like	ADV	N;MASC;SG
igual	curta	igual	curto	ADV	ADJ;FEM;SG
igual	mesma	igual	mesmo	ADV	ADJ;FEM;SG
igual	mesmos	igual	mesmo	ADV	ADJ;MASC;PL
igual	cuidados	igual	cuidado	ADV	N;MASC;PL
igual	cuidado	igual	cuidado	ADV	N;MASC;SG
igual	care	igual	care	ADV	N;MASC;SG
igual	os	igual	o	ADV	PRO;ACC;MASC;PL;3
parís	paris	parí	pari	PROPN	PROPN;MASC;SG
estado	estadual	estado	estadual	N	ADJ;MASC;SG
estado	sido	estado	ser	N	V;MASC;SG;V.PTCP
porta	os	porta	o	N	PRO;ACC;MASC;PL;3
levar	take	levar	take	V	N;MASC;SG
levar	desgaste	levar	desgastar	V	N;MASC;SG
maior	most	maior	most	ADJ	N;MASC;SG
maior	greatest	maior	greatest	ADJ	N;MASC;SG
maior	major	maior	major	ADJ	N;MASC;SG
quizais	may	quizais	may	ADV	N;MASC;SG
quizais	maio	quizais	maio	ADV	N;MASC;SG
quizais	pode	quizais	poder	ADV	V;IND;SG;3;PRS;FIN
podía	poderiam	podía	poder	V	V;COND;PL;3;FIN
podía	lata	podía	lata	V	N;FEM;SG
podía	can	podía	can	V	N;MASC;SG
estaban	eles	estar	eles	V	PRO;NOM;MASC;PL;3
estaban	elas	estar	ele	V	PRO;NOM;FEM;PL;3
estaban	estavam	estar	estar	V	V;IND;PL;3;IPFV;FIN
estaban	era	estar	ser	V	V;IND;SG;3;IPFV;FIN
estaban	foi	estar	foi	V	ADV
desta	este	desta	este	PROPN	DET;MASC;SG
desta	esta	desta	este	PROPN	PRO;FEM;SG
desta	isso	desta	isso	PROPN	PRO;MASC;SG
desta	isto	desta	isto	PROPN	PRO;MASC;SG
desta	essa	desta	esse	PROPN	PRO;FEM;SG
desta	esse	desta	esse	PROPN	DET;MASC;SG
soa	um	só	um	DET	NUM
soa	uma	só	um	DET	NUM
soa	one	só	one	DET	N;MASC;SG
soa	alone	só	alone	DET	N;MASC;SG
soa	sozinha	só	sozinha	DET	N;FEM;SG
soa	sozinho	só	sozinho	DET	ADJ;MASC;SG
soa	sozinhos	só	sozinho	DET	ADJ;MASC;PL
soa	soa	só	soar	DET	V;IND;SG;3;PRS;FIN
soa	sons	só	som	DET	N;MASC;PL
soa	solteira	só	solteira	DET	N;FEM;SG
soa	solteiro	só	solteiro	DET	N;MASC;SG
soa	single	só	single	DET	N;MASC;SG
queren	eles	querer	eles	V	PRO;NOM;MASC;PL;3
queren	elas	querer	ele	V	PRO;NOM;FEM;PL;3
queren	queres	querer	querer	V	INTJ
queren	tu	querer	tu	V	INTJ
queren	você	querer	você	V	PRO;NOM;SG;3
queren	vc	querer	vc	V	PRO;NOM;MASC;SG;3
grandes	big	grande	big	ADJ	N;MASC;SG
grandes	grandes	grande	grande	ADJ	N;MASC;PL
grandes	large	grande	large	ADJ	N;MASC;SG
grandes	grandes	grande	grande	ADJ	N;MASC;PL
feliz	feliz	feliz	feliz	N	ADJ;MASC;SG
feliz	felizes	feliz	feliz	N	ADJ;MASC;PL
significa	meios	significar	meio	V	N;MASC;PL
significa	essa	significar	esse	V	PRO;FEM;SG
significa	isso	significar	isso	V	PRO;MASC;SG
significa	que	significar	que	V	PRO;MASC;SG
significa	média	significar	média	V	N;FEM;SG
polas	os	pola	o	N	PRO;ACC;MASC;PL;3
polas	por	pola	por	N	ADP
polas	para	pola	para	N	ADP
polas	através	pola	através	N	ADV
forte	strong	forte	strong	ADJ	N;MASC;SG
deles	eles	del	eles	PROPN	PRO;NOM;MASC;PL;3
deles	suas	del	seu	PROPN	DET;FEM;PL
serio	seriamente	serio	seriamente	N	ADV
serio	sério	serio	sério	N	ADJ;MASC;SG
serio	realmente	serio	realmente	N	ADV
serio	sério	serio	sério	N	ADJ;MASC;SG
serio	séria	serio	sério	N	ADJ;FEM;SG
serio	grave	serio	grave	N	ADJ;MASC;SG
serio	tu	serio	tu	N	INTJ
serio	você	serio	você	N	PRO;NOM;SG;3
serio	vc	serio	vc	N	PRO;NOM;MASC;SG;3
tiven	estava	ter	estar	V	V;IND;SG;3;IPFV;FIN
tiven	tava	ter	tavo	V	V;IND;SG;1;IPFV;FIN
tiven	foi	ter	foi	V	ADV
moita	lot	moito	lot	DET	N;MASC;SG
moita	lote	moito	lote	DET	N;MASC;SG
moita	muitos	moito	muito	DET	PRO;MASC;PL
moita	muitas	moito	muito	DET	PRO;FEM;PL
moita	muito	moito	muito	DET	ADV
moita	much	moito	much	DET	N;MASC;SG
moita	muito	moito	muito	DET	ADV
queda	esquerdo	quedar	esquerdo	V	N;MASC;SG
queda	left	quedar	left	V	N;MASC;SG
queda	esquerda	quedar	esquerda	V	N;FEM;SG
queda	stay	quedar	stay	V	N;MASC;SG
campo	os	campo	o	N	PRO;ACC;MASC;PL;3
horas	por	hora	por	N	ADP
horas	para	hora	para	N	ADP
demais	outros	demais	outro	DET	PRO;MASC;PL
demais	outras	demais	outro	DET	PRO;FEM;PL
demais	outro	demais	outro	DET	PRO;MASC;SG
demais	outros	demais	outro	DET	PRO;MASC;PL
demais	outras	demais	outro	DET	PRO;FEM;PL
demais	outra	demais	outro	DET	PRO;FEM;SG
demais	repouso	demais	repouso	DET	N;MASC;SG
demais	descansa	demais	descansar	DET	V;IND;SG;3;PRS;FIN
demais	resto	demais	resto	DET	N;MASC;SG
demais	descansar	demais	descansar	DET	V;NFIN
demais	descanse	demais	descanse	DET	V;SBJV;SG;3;PRS;FIN
demais	descanso	demais	descanso	DET	N;MASC;SG
demais	também	demais	também	DET	ADV
demais	demais	demais	demais	DET	ADV
paz	sozinho	paz	sozinho	N	ADJ;MASC;SG
