năm	pet	năm	pet	N	NUM
nội	unutrašnji	nội	unutrašnji	N	ADJ;NOM;DEF;MASC;SG
nội	unutarnji	nội	unutarnji	N	ADJ;NOM;DEF;MASC;SG
tiêu	pepper	tiêu	pepper	N	ADP
tiêu	xiao	tiêu	xiao	N	PROPN;NOM;MASC;SG
thiết	potrebna	thiết	potreban	V	ADJ;NOM;DEF;FEM;SG
thiết	potrebno	thiết	potreban	V	ADJ;NOM;DEF;NEUT;SG
thiết	potrebni	thiết	potreban	V	ADJ;NOM;DEF;MASC;PL
thiết	potreban	thiết	potreban	V	ADJ;NOM;INDF;MASC;SG
gian	gian	gian	gian	N	PROPN;NOM;MASC;SG
tướng	općenito	tướng	općenito	N	ADV
utc	utc	utc	utc	N	PROPN;NOM;MASC;SG
utc	gmt	utc	gmt	N	ADJ;NOM;DEF;FEM;SG
tâm	centar	tâm	centar		N;NOM;MASC;SG
thanh	vokalni	thanh	vokalan		ADJ;NOM;DEF;MASC;SG
thanh	vokal	thanh	vokal		N;NOM;MASC;SG
thanh	rešetaka	thanh	rešetka		N;NOM;FEM;SG
thanh	rešetke	thanh	rešetka		N;NOM;FEM;PL
thanh	barovi	thanh	bar		N;NOM;MASC;PL
thanh	thanh	thanh	thanh		ADP
dùng	upotrebi	dùng	upotreba	V	N;DAT;FEM;SG
dùng	korisnik	dùng	korisnik	V	N;NOM;MASC;SG
dùng	korisnika	dùng	korisnik	V	N;GEN;MASC;PL
nói	said	nói	said	V	ADP
nói	reci	nói	reći	V	INTJ
sông	river	sông	river	N	ADP
sông	rivers	sông	rivers	N	ADP
hoạt	animacije	hoạt	animacija	V	N;NOM;FEM;PL
đang	su	đang	biti		V;IND;PL;3;PRS;FIN
đang	jesu	đang	biti		V;IND;PL;3;PRS;FIN
giữa	sredina	giữa	sredini	ADP	N;NOM;FEM;SG
giữa	srednja	giữa	srednji	ADP	ADJ;NOM;DEF;FEM;SG
giữa	srednji	giữa	srednji	ADP	ADJ;NOM;DEF;MASC;SG
giữa	izmedju	giữa	izmedje	ADP	N;NOM;MASC;SG
phòng	rim	phòng	rim	N	PROPN;NOM;MASC;SG
đổi	promjena	đổi	promjena	V	N;NOM;FEM;SG
chuyển	prebacivanje	chuyển	prebacivanje	V	N;NOM;NEUT;SG
chuyển	transfer	chuyển	transfer	V	N;NOM;MASC;SG
chuyển	premještaj	chuyển	premještaj	V	N;NOM;MASC;SG
chuyển	prijenos	chuyển	prijenos	V	N;NOM;MASC;SG
nay	danas	nay	danas	PROPN	ADV
trọng	važno	trọng	važan		ADJ;NOM;DEF;NEUT;SG
trọng	bitno	trọng	bitno		ADV
dịch	prevođenje	dịch	prevođenje		N;NOM;NEUT;SG
dịch	prevodi	dịch	prevoditi		V;IND;SG;3;PRS;FIN
dịch	prijevode	dịch	prijevod		N;ACC;MASC;PL
dịch	prevoditelj	dịch	prevoditelj		N;NOM;MASC;SG
dịch	prevodilac	dịch	prevodilac		N;NOM;MASC;SG
dịch	prijevod	dịch	prijevod		N;NOM;MASC;SG
dịch	prevodi	dịch	prevoditi		V;IND;SG;3;PRS;FIN
tài	talentiran	tài	talentiran	N	ADJ;NOM;INDF;MASC;SG
tài	talentirana	tài	talentirati	N	ADJ;NOM;DEF;FEM;SG
tài	tài	tài	tài	N	
chế	napravljen	chế	napraviti	N	ADJ;NOM;MASC;SG;V.PTCP;PASS
chế	napravio	chế	napraviti	N	V;MASC;SG;PST;V.PTCP;ACT
chế	napravljeno	chế	napraviti	N	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
biết	znaj	biết	znaj	V	INTJ
nằm	smješten	nằm	smjestiti	V	ADJ;NOM;MASC;SG;V.PTCP;PASS
nằm	lazi	nằm	laziti	V	N;NOM;FEM;PL
nằm	laži	nằm	laž	V	N;NOM;FEM;PL
chất	navedeno	chất	navesti	N	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
chất	naveden	chất	navesti	N	ADJ;NOM;MASC;SG;V.PTCP;PASS
chất	navedena	chất	navesti	N	ADJ;NOM;DEF;FEM;SG;V.PTCP
sáng	svijetlo	sáng	svijetlo	N	ADV
sáng	bistar	sáng	bistar	N	ADJ;NOM;INDF;MASC;SG
sáng	bright	sáng	bright	N	ADP
sáng	jutarnja	sáng	jutarnji	N	ADJ;NOM;DEF;FEM;SG
sáng	ujutro	sáng	ujutro	N	ADV
thân	body	thân	body		PROPN;NOM;MASC;SG
thân	telo	thân	telo		N;NOM;NEUT;SG
thân	tijelo	thân	tijelo		N;NOM;NEUT;SG
cuối	zadnji	cuối	zadnji	N	ADJ;NOM;DEF;MASC;SG
cuối	posljednje	cuối	posljednji	N	ADJ;NOM;DEF;FEM;PL
cuối	zadnje	cuối	zadnji	N	ADJ;NOM;DEF;FEM;PL
cuối	posljednja	cuối	posljednji	N	ADJ;NOM;DEF;FEM;SG
cuối	posljednji	cuối	posljednji	N	ADJ;NOM;DEF;MASC;SG
tăng	povećanje	tăng	povećanje	V	N;NOM;NEUT;SG
tăng	tenk	tăng	tenk	V	N;NOM;MASC;SG
tăng	spremnik	tăng	spremnik	V	N;NOM;MASC;SG
tăng	tank	tăng	tank	V	N;NOM;MASC;SG
tăng	tenkovi	tăng	tenk	V	N;NOM;MASC;PL
tăng	tenkove	tăng	tenk	V	N;ACC;MASC;PL
tăng	zeng	tăng	zeng	V	
tăng	povećana	tăng	povećati	V	ADJ;NOM;DEF;FEM;SG;V.PTCP
tăng	povećan	tăng	povećati	V	ADJ;NOM;INDF;MASC;SG;V.PTCP
trưởng	kapetan	trưởng	kapetan		N;NOM;MASC;SG
trưởng	kapetane	trưởng	kapetan		N;ACC;MASC;PL
nguyễn	nguyễn	nguyễn	nguyễn	N	PROPN;NOM;MASC;SG
nguyễn	nguyen	nguyễn	nguyen	N	PROPN;NOM;MASC;SG
lưu	liu	lưu	liu	V	PROPN;NOM;MASC;SG
sân	yard	sân	yard	N	PROPN;NOM;MASC;SG
nổi	poznat	nổi	poznat		ADJ;NOM;MASC;SG
nổi	slavni	nổi	slavan		ADJ;NOM;DEF;MASC;SG
nổi	poznati	nổi	poznat		ADJ;NOM;DEF;MASC;PL
nổi	poznata	nổi	poznat		ADJ;NOM;DEF;FEM;SG
nổi	slavan	nổi	slavan		ADJ;NOM;INDF;MASC;SG
nổi	slavna	nổi	slavan		ADJ;NOM;DEF;FEM;SG
nổi	plutaju	nổi	plutati		V;IND;PL;3;PRS;FIN
nổi	lebdi	nổi	lebdi		V;IND;SG;3;PRS;FIN
nổi	splav	nổi	splav		N;NOM;MASC;SG
đặt	set	đặt	set	V	N;NOM;MASC;SG
đặt	komplet	đặt	komplet	V	N;NOM;MASC;SG
đặt	odabir	đặt	odabir	V	N;NOM;MASC;SG
chim	bird	chim	bird	N	ADP
dài	duga	dài	dug	ADJ	N;NOM;FEM;SG
dài	long	dài	long	ADJ	ADP
dài	dugo	dài	dugo	ADJ	ADV
bóng	ball	bóng	ball	N	ADP
vua	king	vua	king	N	ADP
biệt	zrakom	biệt	zrak		N;INS;MASC;SG
biến	varijabla	biến	varijabati	V	N;NOM;FEM;SG
biến	varijable	biến	varijable	V	N;NOM;FEM;PL
biến	transformacija	biến	transformacija	V	N;NOM;FEM;SG
hậu	queen	hậu	queen		ADP
hậu	matica	hậu	matica		N;NOM;FEM;SG
hậu	kraljice	hậu	kraljica		N;NOM;FEM;PL
hậu	kraljica	hậu	kraljica		N;NOM;FEM;SG
chưa	ipak	chưa	ipak		ADV
nghệ	umjetničko	nghệ	umjetnički	N	ADJ;NOM;NEUT;SG
nghệ	umjetnička	nghệ	umjetnički	N	ADJ;NOM;DEF;FEM;SG
nghệ	umjetnički	nghệ	umjetnički	N	ADV
mất	izgubljeni	mất	izgubljen	V	ADJ;NOM;DEF;MASC;PL;V.PTCP
mất	izgubljena	mất	izgubiti	V	ADJ;NOM;DEF;FEM;SG;V.PTCP
mất	izgubljeno	mất	izgubiti	V	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
mất	izgubljen	mất	izgubiti	V	ADJ;NOM;MASC;SG;V.PTCP
liệu	dokumenta	liệu	dokument	V	N;ACC;MASC;SG
liệu	dokument	liệu	dokument	V	N;NOM;MASC;SG
sơn	slikala	sơn	slikal	N	V;FEM;SG;PST;V.PTCP;ACT
sơn	naslikao	sơn	naslikati	N	V;MASC;SG;PST;V.PTCP;ACT
sơn	sơn	sơn	sơn	N	
mục	unosi	mục	unositi	N	V;IND;SG;3;PRS;FIN
mục	unose	mục	unositi	N	V;IND;PL;3;PRS;FIN
tìm	pretraga	tìm	pretraga	V	N;NOM;FEM;SG
tìm	pretraživanje	tìm	pretraživanje	V	N;NOM;NEUT;SG
tìm	pretraži	tìm	pretražiti	V	INTJ
tìm	finn	tìm	finn	V	N;NOM;MASC;SG
giao	sučelje	giao	sučelje	V	N;NOM;NEUT;SG
tương	xiang	tương	xiang		N;NOM;MASC;SG
bạn	ti	bạn	ti	N	PRO;NOM;SG;2
hữu	vlasnica	hữu	vlasnica		N;NOM;FEM;SG
hữu	vlasnika	hữu	vlasnik		N;ANIM;ACC;MASC;SG
hữu	vlasnik	hữu	vlasnik		N;NOM;MASC;SG
hữu	posjeduje	hữu	posjedovati		V;IND;SG;3;PRS;FIN
thay	promjena	thay	promjena	V	N;NOM;FEM;SG
giá	vrijedno	giá	vrijedno	N	ADJ;NOM;DEF;NEUT;SG
giá	vrijedi	giá	vrijediti	N	V;IND;SG;3;PRS;FIN
nhiệt	termalne	nhiệt	termalan	N	ADJ;NOM;DEF;FEM;PL
gần	skoro	gần	skoro	ADJ	ADV
gần	gotovo	gần	gotovo	ADJ	ADV
gần	zatvori	gần	zatvoriti	ADJ	V;IND;SG;3;PRS;FIN
gần	blizu	gần	blizu	ADJ	ADV
cứu	pomoć	cứu	pomoć	V	N;NOM;FEM;SG
cứu	spašavanje	cứu	spašavanje	V	N;NOM;NEUT;SG
lớp	tim	lớp	taj	N	DET;INS;NEUT;SG
quyết	odlučno	quyết	odlučno	N	ADV
quyết	utvrđeno	quyết	utvrditi	N	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
quyết	odlučan	quyết	odlučan	N	ADJ;NOM;INDF;MASC;SG
quyết	odlučni	quyết	odlučan	N	ADJ;NOM;DEF;MASC;PL
quyết	odlučna	quyết	odlučan	N	ADJ;NOM;DEF;FEM;SG
quyết	odlučio	quyết	odlučiti	N	V;MASC;SG;PST;V.PTCP;ACT
quyết	odlučila	quyết	odlučiti	N	V;FEM;SG;PST;V.PTCP;ACT
quyết	odlučili	quyết	odlučiti	N	V;MASC;PL;PST;V.PTCP;ACT
quyết	odlučeno	quyết	odlučiti	N	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
thương	ozlijeđeni	thương	ozlijeđen	V	ADJ;NOM;DEF;MASC;PL;V.PTCP
thương	ozlijeđen	thương	ozlijeđen	V	ADJ;NOM;MASC;SG;V.PTCP
thương	slatke	thương	slatka	V	N;NOM;FEM;PL
thương	sladak	thương	sladak	V	ADJ;NOM;INDF;MASC;SG
thương	slatko	thương	slatko	V	N;NOM;NEUT;SG
thương	slatki	thương	slatka	V	ADJ;NOM;DEF;MASC;SG
thương	slatka	thương	sladak	V	ADJ;NOM;DEF;FEM;SG
thương	ranjena	thương	ranjena	V	ADJ;NOM;FEM;SG;V.PTCP;PASS
thương	ranjeni	thương	raniti	V	ADJ;NOM;DEF;MASC;PL;V.PTCP
thương	ranjen	thương	ranjen	V	ADJ;NOM;MASC;SG;V.PTCP;PASS
thương	ranjeno	thương	raniti	V	ADJ;NOM;NEUT;SG;V.PTCP;PASS
thương	povrijeđen	thương	povrijediti	V	ADJ;NOM;MASC;SG;V.PTCP
hát	pjevaj	hát	pjevaj	V	N;NOM;FEM;SG
hát	pjevanje	hát	pjevanje	V	N;NOM;NEUT;SG
hát	pjevajući	hát	pjevati	V	ADV;RL
phục	poslužitelj	phục	poslužitelj	V	N;NOM;MASC;SG
phục	server	phục	server	V	N;NOM;MASC;SG
tuổi	stara	tuổi	star	N	ADJ;NOM;DEF;FEM;SG
tuổi	staro	tuổi	star	N	ADJ;NOM;NEUT;SG
tuổi	stari	tuổi	star	N	ADJ;NOM;DEF;MASC;SG
tân	tan	tân	tan	N	PROPN;NOM;MASC;SG
đời	life	đời	life	N	ADP
cần	potreban	cần	potreban	V	ADJ;NOM;INDF;MASC;SG
cần	potrebna	cần	potreban	V	ADJ;NOM;DEF;FEM;SG
cần	potrebno	cần	potreban	V	ADJ;NOM;DEF;NEUT;SG
hoàn	junak	hoàn	junak		N;NOM;MASC;SG
hoàn	heroju	hoàn	heroj		N;DAT;MASC;SG
hoàn	heroj	hoàn	heroj		N;NOM;MASC;SG
chơi	igra	chơi	igra	V	N;NOM;FEM;SG
chơi	igranje	chơi	igranje	V	N;NOM;NEUT;SG
kim	jin	kim	jin	N	PROPN;NOM;MASC;SG
kim	kim	kim	tko	N	INTJ
long	long	long	long	N	ADP
long	dugo	long	dugo	N	ADV
long	dragon	long	dragon	N	ADP
đưa	daj	đưa	dati	V	INTJ
đóng	zatvaranje	đóng	zatvaranje	V	N;NOM;NEUT;SG
đóng	zatvoreno	đóng	zatvoriti	V	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
đóng	zatvorena	đóng	zatvoriti	V	ADJ;NOM;DEF;FEM;SG;V.PTCP
đóng	zatvoren	đóng	zatvoriti	V	ADJ;NOM;MASC;SG;V.PTCP
dẫn	olova	dẫn	olovo	V	N;GEN;MASC;SG
dẫn	olovo	dẫn	olovo	V	N;NOM;MASC;SG
quá	previše	quá	previše		ADV
quá	previse	quá	previs		N;NOM;MASC;SG
thắng	osvojio	thắng	osvojiti	N	V;MASC;SG;PST;V.PTCP;ACT
thắng	pobijedio	thắng	pobijediti	N	V;MASC;SG;PST;V.PTCP;ACT
thắng	pobjedio	thắng	pobjediti	N	V;MASC;SG;PST;V.PTCP;ACT
mang	mang	mang	mang	V	N;NOM;MASC;SG
giáp	oklop	giáp	oklop	V	N;NOM;MASC;SG
giáp	oklop	giáp	oklop	V	N;NOM;MASC;SG
khí	air	khí	air	N	ADP
huy	hui	huy	hui	N	PROPN;NOM;MASC;SG
tra	tra	tra	tra	V	PROPN;NOM;MASC;SG
tra	provjera	tra	provjera	V	N;NOM;FEM;SG
nga	ruska	nga	ruski	N	ADJ;NOM;FEM;SG
nga	rus	nga	rus	N	PROPN;NOM;MASC;SG
nga	ruski	nga	ruski	N	ADJ;NOM;MASC;SG
nga	rusko	nga	rusko	N	ADJ;NOM;NEUT;SG
nga	rusija	nga	rusija	N	PROPN;NOM;FEM;SG
nga	rusi	nga	rusiti	N	PROPN;NOM;MASC;PL
triệu	zhao	triệu	zhao	NUM	PROPN;NOM;MASC;SG
triệu	milijun	triệu	milijun	NUM	N;NOM;MASC;SG
triệu	milijuni	triệu	milijun	NUM	N;NOM;MASC;PL
phép	dozvoljeno	phép	dozvoliti	N	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
phép	dozvoljena	phép	dozvoliti	N	ADJ;NOM;DEF;FEM;SG;V.PTCP
phép	dopušteno	phép	dopustiti	N	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
new	novo	new	nov		ADJ;NOM;NEUT;SG
new	nova	new	nov		ADJ;NOM;DEF;FEM;SG
new	novi	new	nov		ADJ;NOM;DEF;MASC;SG
yếu	slaba	yếu	slab	N	ADJ;NOM;DEF;FEM;SG
yếu	slabo	yếu	slabo	N	ADV
yếu	slabi	yếu	slab	N	ADJ;NOM;DEF;MASC;PL
yếu	slab	yếu	slab	N	ADJ;NOM;INDF;MASC;SG
mật	tajno	mật	tajno	N	ADV
mật	tajni	mật	tajan	N	ADJ;NOM;DEF;MASC;SG
ghi	napiši	ghi	napisiti	V	INTJ
ghi	pisanje	ghi	pisanje	V	N;NOM;NEUT;SG
sao	zašto	sao	zašto	PROPN	ADV
giả	jia	giả	jia		PROPN;NOM;MASC;SG
giả	lažni	giả	lažan		ADJ;NOM;DEF;MASC;SG
giả	lažno	giả	lažan		ADV
cung	luk	cung	luk	V	N;NOM;MASC;SG
cung	pramac	cung	pramac	V	N;NOM;MASC;SG
cung	lukove	cung	luk	V	N;ACC;MASC;PL
đài	castle	đài	castle	N	ADP
đài	radio	đài	raditi	N	V;MASC;SG;PST;V.PTCP;ACT
chống	hrabrosti	chống	hrabrost	V	N;NOM;FEM;PL
chống	hrabrost	chống	hrabrost	V	N;NOM;FEM;SG
chống	protiv	chống	protiv	V	ADP;GEN
đảng	party	đảng	Party	N	PROPN;NOM;MASC;SG
đảng	gang	đảng	gang	N	ADP
nhập	unos	nhập	unos	V	N;NOM;MASC;SG
nhập	ulaz	nhập	ulaz	V	N;NOM;MASC;SG
nhập	uvoz	nhập	uvoz	V	N;NOM;MASC;SG
chết	umri	chết	umri	V	N;NOM;MASC;SG
chết	smrt	chết	smrt	V	N;NOM;FEM;SG
chết	smrti	chết	smrt	V	N;NOM;FEM;PL
chết	mrtav	chết	mrtav	V	ADJ;NOM;INDF;MASC;SG
lạc	kontaktirajte	lạc	kontaktirati	N	V;IMP;PL;2;FIN
chung	zajednički	chung	zajednički	ADJ	ADV
chung	uzajamno	chung	uzajaman	ADJ	ADV
chung	obostrano	chung	obostrano	ADJ	ADV
chung	chung	chung	chung	ADJ	N;NOM;MASC;SG
chung	općenito	chung	općenito	ADJ	ADV
chung	zajednički	chung	zajednički	ADJ	ADV
trần	chen	trần	chen	N	PROPN;NOM;MASC;SG
trần	chan	trần	chan	N	ADP
mẫu	mal	mẫu	mal	N	PROPN;NOM;MASC;SG
tất	čarapa	tất	čarapa		N;NOM;FEM;SG
mạnh	meng	mạnh	meng	ADJ	PROPN;NOM;MASC;SG
mạnh	jače	mạnh	jak	ADJ	ADV;CMPR
mạnh	snažno	mạnh	snažno	ADJ	ADV
trái	lijevo	trái	lijevo		ADV
trái	lijeva	trái	lijevo		N;NOM;FEM;SG
từng	ikada	từng	ikada	PROPN	ADV
từng	ikad	từng	ikad	PROPN	ADV
bán	prodan	bán	prodati	V	ADJ;NOM;MASC;SG;V.PTCP;PASS
bán	prodano	bán	prodano	V	ADJ;NOM;NEUT;SG;V.PTCP;PASS
bán	prodaju	bán	prodaja	V	N;ACC;FEM;SG
bán	prodaja	bán	prodaja	V	N;NOM;FEM;SG
bán	prodaja	bán	prodaja	V	N;NOM;FEM;SG
rộng	širina	rộng	širina	ADJ	N;NOM;FEM;SG
rộng	širom	rộng	širok	ADJ	ADP;GEN
rộng	široko	rộng	široko	ADJ	ADV
thủy	vještica	thủy	vještica	V	N;NOM;FEM;SG
thủy	shui	thủy	shui	V	N;NOM;MASC;SG
giờ	sada	giờ	sada	N	ADV
giờ	sad	giờ	sad	N	ADV
mỗi	svaki	mỗi	svaki	NUM	DET;NOM;MASC;SG
mỗi	svako	mỗi	svaki	NUM	DET;NOM;NEUT;SG
mỗi	svaka	mỗi	svaki	NUM	DET;NOM;FEM;SG
mỗi	svaki	mỗi	svaki	NUM	DET;NOM;MASC;SG
mỗi	svaka	mỗi	svaki	NUM	DET;NOM;FEM;SG
sang	luksuzno	sang	luksuzan	V	ADV
sang	luksuzna	sang	luksuzan	V	ADJ;NOM;DEF;FEM;SG
sang	sang	sang	sang	V	ADP
lấy	uzmi	lấy	uzmi	V	INTJ
lấy	get	lấy	get	V	ADP
phản	izdana	phản	izdati	V	ADJ;NOM;DEF;FEM;SG;V.PTCP
phản	izdan	phản	izdati	V	ADJ;NOM;MASC;SG;V.PTCP;PASS
phản	izdano	phản	izdati	V	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
phản	izdaja	phản	izdaja	V	N;NOM;FEM;SG
yêu	voljeni	yêu	voljeti	V	ADJ;NOM;DEF;MASC;PL;V.PTCP
yêu	voljena	yêu	voljeti	V	ADJ;NOM;DEF;FEM;SG;V.PTCP
yêu	ljubavi	yêu	ljubav	V	N;INS;FEM;SG
yêu	ljubav	yêu	ljubav	V	N;NOM;FEM;SG
yêu	luv	yêu	luv	V	ADP
yêu	voljeni	yêu	voljeti	V	ADJ;NOM;DEF;MASC;PL;V.PTCP
môi	usna	môi	usna	N	ADJ;NOM;DEF;FEM;SG
kiện	sue	kiện	biti	V	N;NOM;FEM;SG
biên	bien	biên	bien	N	ADP
hiệp	okrugli	hiệp	okrugao	N	ADJ;NOM;DEF;MASC;SG
hiệp	okruglo	hiệp	okrugao	N	ADJ;NOM;NEUT;SG
hiệp	okrugla	hiệp	okrugao	N	ADJ;NOM;DEF;FEM;SG
giúp	pomoć	giúp	pomoć	V	N;NOM;FEM;SG
sắc	oštriji	sắc	oštar	N	ADJ;NOM;DEF;CMPR;MASC;SG
nha	zubara	nha	zubar		N;NOM;MASC;SG
nha	zubar	nha	zubar		N;NOM;MASC;SG
nha	nha	nha	nha		PROPN;NOM;MASC;SG
nha	zubni	nha	zubni		ADJ;NOM;DEF;MASC;SG
phá	break	phá	break	V	ADP
phá	prekid	phá	prekid	V	N;NOM;MASC;SG
phá	razbijanje	phá	razbijanje	V	N;NOM;NEUT;SG
phổ	pruskoj	phổ	pruskati	N	ADJ;DAT;DEF;FEM;SG
phổ	pruski	phổ	pruski	N	ADJ;NOM;DEF;MASC;SG
quảng	kuang	quảng	kuang	N	
quảng	quảng	quảng	qudan	N	
hồng	pink	hồng	pink	N	ADP
hồng	ružičasta	hồng	ružičast	N	ADJ;NOM;DEF;FEM;SG
hồng	hong	hồng	hong	N	PROPN;NOM;MASC;SG
rồi	onda	rồi	onda	CONJ	ADV
nghị	bud	nghị	bud	N	INTJ
chia	zajednička	chia	zajednički	V	ADJ;NOM;DEF;FEM;SG
chia	zajedničko	chia	zajednički	V	ADJ;NOM;DEF;NEUT;SG
chia	podijeljeni	chia	podijeliti	V	ADJ;NOM;DEF;MASC;PL;V.PTCP
chia	podijeljena	chia	podijeliti	V	ADJ;NOM;DEF;FEM;SG;V.PTCP;PASS
chia	podijeljeno	chia	podijeliti	V	ADJ;NOM;NEUT;SG;V.PTCP;PASS
chia	split	chia	split	V	PROPN;NOM;MASC;SG
tiết	xue	tiết	xue	N	PROPN;NOM;MASC;SG
ruồi	leti	ruồi	leti	N	V;IND;SG;3;PRS;FIN
ruồi	fly	ruồi	fly	N	ADP
ruồi	poleti	ruồi	poleti	N	V;IND;SG;3;PRS;FIN
ruồi	leti	ruồi	leti	N	V;IND;SG;3;PRS;FIN
phạm	kazneno	phạm	kaznen	N	ADJ;NOM;NEUT;SG
phạm	pham	phạm	pham	N	
chọn	odabir	chọn	odabir	V	N;NOM;MASC;SG
chọn	pick	chọn	pick	V	N;NOM;MASC;SG
chọn	odabir	chọn	odabir	V	N;NOM;MASC;SG
lục	zeleno	lục	zelen	N	ADJ;NOM;NEUT;SG
lục	zeleni	lục	zelen	N	ADJ;NOM;DEF;MASC;SG
lục	zelen	lục	zelen	N	ADJ;NOM;INDF;MASC;SG
lục	zelene	lục	zelen	N	ADJ;NOM;DEF;FEM;PL
lục	zelena	lục	zelen	N	ADJ;NOM;DEF;FEM;SG
đai	deportiran	đai	deportirati	N	ADJ;NOM;MASC;SG;V.PTCP;PASS
tông	konkretno	tông	konkretno	N	ADV
tông	vozio	tông	voziti	N	V;MASC;SG;PST;V.PTCP;ACT
tuần	tjedni	tuần	tjedni	N	ADJ;NOM;MASC;SG
ngoại	bako	ngoại	bako	N	INTJ
trực	izravno	trực	izravno	V	ADV
trực	direktno	trực	direktno	V	ADV
trực	izravna	trực	izravan	V	ADJ;NOM;DEF;FEM;SG
trực	direct	trực	direct	V	N;NOM;MASC;SG
dung	sadržaj	dung	sadržaj		N;NOM;MASC;SG
dung	sadržaj	dung	sadržaj		N;NOM;MASC;SG
bệnh	bolesna	bệnh	bolestan	N	ADJ;NOM;DEF;FEM;SG
bệnh	bolestan	bệnh	bolestan	N	ADJ;NOM;INDF;MASC;SG
bệnh	bolesno	bệnh	bolesan	N	ADJ;NOM;DEF;NEUT;SG
vòng	oko	vòng	oko	N	ADV
vòng	okrugli	vòng	okrugao	N	ADJ;NOM;DEF;MASC;SG
vòng	okruglo	vòng	okrugao	N	ADJ;NOM;NEUT;SG
vòng	okrugla	vòng	okrugao	N	ADJ;NOM;DEF;FEM;SG
phái	šaljem	phái	slati	N	V;IND;SG;1;PRS;FIN
đào	kopati	đào	kopati	N	V;NFIN
đào	tao	đào	tao	N	PROPN;NOM;MASC;SG
khai	neiskorišten	khai	neiskorišten	V	ADJ;NOM;INDF;MASC;SG
khai	tvrdnje	khai	tvrdnja	V	N;NOM;FEM;PL
khai	potraživanja	khai	potraživanje	V	N;NOM;NEUT;PL
tốt	dobro	tốt	dobro	ADJ	ADV
lệnh	naredbe	lệnh	naredba		N;NOM;FEM;PL
lệnh	naredba	lệnh	naredba		N;NOM;FEM;SG
lệnh	zapovijedi	lệnh	zapovijed		N;NOM;FEM;PL
lệnh	naredbe	lệnh	naredba		N;NOM;FEM;PL
lệnh	narudžbe	lệnh	narudžba		N;NOM;FEM;PL
chuẩn	standardni	chuẩn	standardan	V	ADJ;NOM;DEF;MASC;SG
chuẩn	standardno	chuẩn	standardno	V	ADV
chuẩn	standardna	chuẩn	standardan	V	ADJ;NOM;DEF;FEM;SG
chuẩn	standard	chuẩn	standard	V	N;NOM;MASC;SG
chuẩn	normalno	chuẩn	normalno	V	ADV
chuẩn	normalan	chuẩn	normalan	V	ADJ;NOM;INDF;MASC;SG
chuẩn	normalna	chuẩn	normalan	V	ADJ;NOM;DEF;FEM;SG
chuẩn	normalni	chuẩn	normalan	V	ADJ;NOM;DEF;MASC;SG
gây	uzrokujući	gây	uzrokovati	V	ADV;RL
duy	duy	duy	duy	N	PROPN;NOM;MASC;SG
duy	samo	duy	samo	N	ADV
duy	jedino	duy	jedino	N	ADV
hết	sve	hết	sve	V	PRO;NOM;NEUT;SG
hết	sve	hết	sve	V	PRO;NOM;NEUT;SG
hết	svi	hết	sav	V	DET;NOM;DEF;MASC;PL
hết	preko	hết	preko	V	ADP;GEN
hán	han	hán	han	N	PROPN;NOM;MASC;SG
hầu	skoro	hầu	skoro		ADV
hầu	gotovo	hầu	gotovo		ADV
hầu	hou	hầu	ho		PROPN;NOM;MASC;SG
mặc	nošenje	mặc	nošenje	V	N;NOM;NEUT;SG
mặc	noseći	mặc	nositi	V	ADV;RL;V.CVB
tuyến	linearno	tuyến	linearan	N	ADV
gốc	izvorno	gốc	izvorno		ADV
gốc	originalno	gốc	originalan		ADV
gốc	original	gốc	original		N;NOM;MASC;SG
gốc	izvorna	gốc	izvoran		ADJ;NOM;DEF;FEM;SG
gốc	izvorni	gốc	izvoran		ADJ;NOM;DEF;MASC;SG
rêu	moss	rêu	moss	N	PROPN;NOM;MASC;SG
muốn	will	muốn	will	V	ADP
ninh	ninh	ninh	ninh	N	
ninh	ning	ninh	ning	N	PROPN;NOM;MASC;SG
trùng	duplikat	trùng	duplikat	V	N;NOM;MASC;SG
trùng	kopija	trùng	kopija	V	N;NOM;FEM;SG
giang	giang	giang	giang	N	
giang	jiang	giang	jiang	N	PROPN;NOM;MASC;SG
đĩa	diska	đĩa	disk		N;GEN;MASC;SG
đĩa	medij	đĩa	medij		N;NOM;MASC;SG
đĩa	disk	đĩa	disk		N;NOM;MASC;SG
đĩa	tanjur	đĩa	tanjur		N;NOM;MASC;SG
đĩa	disk	đĩa	disk		N;NOM;MASC;SG
khỏi	od	khỏi	od	V	ADP;GEN
khỏi	iz	khỏi	iz	V	ADP;GEN
tưởng	misao	tưởng	misao	V	N;NOM;FEM;SG
lâm	lam	lâm	lam	N	PROPN;NOM;MASC;SG
lâm	lin	lâm	lin	N	PROPN;NOM;MASC;SG
vàng	zlatna	vàng	zlatan	N	ADJ;NOM;DEF;FEM;SG
