til	pentru	til	pentru	ADV	ADP;ACC
player	jucător	play	jucător	N;INDF;MASC+FEM;PL	N;INDF;MASC;SG
landet	țară	land	țară	N;DEF;NEUT;SG	N;INDF;FEM;SG
landet	ţară	land	ţară	N;DEF;NEUT;SG	N;INDF;FEM;SG
børn	copiii	barn	copil	N;INDF;NEUT;PL	N;DEF;MASC;PL
børn	copiii	barn	copil	N;INDF;NEUT;PL	N;DEF;MASC;PL
verden	lumea	verden	lume	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
verden	world	verden	world	N;INDF;MASC+FEM;SG	PROPN
lang	lang	lang	lang	ADJ;INDF;MASC+FEM;SG	PROPN
lang	long	lang	long	ADJ;INDF;MASC+FEM;SG	
plads	locul	plads	loc	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
plads	spaţiul	plads	spagiu	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
plads	spațiul	plads	spațiu	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
får	oile	få	oaie	V;IND;PRS;FIN;ACT	N;DEF;FEM;PL
får	ovine	få	ovin	V;IND;PRS;FIN;ACT	N;INDF;FEM;PL
får	oilor	få	oală	V;IND;PRS;FIN;ACT	N;DEF;MASC;PL
får	oaie	få	oaie	V;IND;PRS;FIN;ACT	N;INDF;FEM;SG
får	oi	få	oaie	V;IND;PRS;FIN;ACT	
får	obținerea	få	obținere	V;IND;PRS;FIN;ACT	N;DEF;FEM;SG
får	obtinerea	få	obtinere	V;IND;PRS;FIN;ACT	N;DEF;FEM;SG
samtidig	simultane	samtidig	simultan	ADV	ADJ;INDF;FEM;PL
samtidig	simultană	samtidig	simultan	ADV	ADJ;INDF;FEM;SG
stort	mari	stor	mare	ADJ;INDF;NEUT;SG	ADJ;INDF;PL
stort	big	stor	big	ADJ;INDF;NEUT;SG	N;INDF;MASC;SG
sprog	limbi	sprog	limbă	N;INDF;NEUT;SG	N;INDF;FEM;PL
sprog	limbile	sprog	limbă	N;INDF;NEUT;SG	N;DEF;FEM;PL
sprog	limba	sprog	limbă	N;INDF;NEUT;SG	N;DEF;FEM;SG
sprog	limbajul	sprog	limbaj	N;INDF;NEUT;SG	N;DEF;MASC;SG
set	reperat	se	repera	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
set	zărit	se	zări	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
set	văzute	se	văzut	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
set	văzut	se	văzut	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
set	vazut	se	vaz	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
set	văzută	se	văzut	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
set	văzute	se	văzut	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
set	privite	se	privi	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
set	urmărit	se	urmări	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
set	urmărită	se	urmări	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
set	privit	se	privi	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
set	supravegheată	se	supravegheat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
london	londra	london	londru	PROPN	PROPN
london	london	london	london	PROPN	PROPN
kendte	cunoscut	kende	cunoscut	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
kendte	cunoscută	kende	cunoscut	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;SG
kendte	cunoscute	kende	cunoscut	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;PL
kendte	știa	kende	ști	V;IND;PST;FIN;ACT	V;IND;SG;3;IPFV;FIN
kendte	știut	kende	ști	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
kendte	știam	kende	ști	V;IND;PST;FIN;ACT	V;IND;1;IPFV;FIN
kendte	vedete	kende	vedet	V;IND;PST;FIN;ACT	N;INDF;FEM;PL
kilder	sursele	kilde	sursă	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
mand	masculin	mand	masculin	N;INDF;MASC+FEM;SG	ADJ;INDF;MASC;SG
mand	soțul	mand	soț	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
mand	sotul	mand	sot	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
mand	sot	mand	sot	N;INDF;MASC+FEM;SG	
mand	omul	mand	om	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
mand	man	mand	man	N;INDF;MASC+FEM;SG	
vest	west	vest	west	N;INDF	PROPN
vest	vestul	vest	vest	N;INDF	N;DEF;MASC;SG
vest	vesta	vest	vestă	N;INDF	N;DEF;FEM;SG
vest	occidental	vest	occidental	N;INDF	ADJ;INDF;MASC;SG
vest	western	vest	western	N;INDF	PROPN
medlemmer	membrii	medlem	membru	N;INDF;NEUT;PL	N;DEF;MASC;PL
brug	utilizează	brug	utiliza	N;INDF;MASC+FEM;SG	V;IND;3;PRS;FIN
brug	utilizarea	brug	utilizare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
brug	folosește	brug	folosi	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
lande	țară	land	țară	N;INDF;NEUT;PL	N;INDF;FEM;SG
lande	tara	land	tară	N;INDF;NEUT;PL	N;DEF;FEM;SG
lande	țara	land	țară	N;INDF;NEUT;PL	N;DEF;FEM;SG
lande	ţara	land	gară	N;INDF;NEUT;PL	N;DEF;FEM;SG
lande	ţară	land	ţară	N;INDF;NEUT;PL	N;INDF;FEM;SG
lande	ţările	land	gară	N;INDF;NEUT;PL	N;DEF;FEM;PL
lande	țările	land	țară	N;INDF;NEUT;PL	N;DEF;FEM;PL
bygget	construite	bygge	construit	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
bygget	construita	bygge	construita	V;INDF;SG;PST;V.PTCP	N;DEF;FEM;SG
bygget	construit	bygge	construi	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
bygget	construită	bygge	construi	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
skuespiller	actrita	skuespiller	actrita	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
skuespiller	actorul	skuespiller	actor	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
liv	life	liv	life	N;INDF;NEUT;SG	
liv	viaţa	liv	viapă	N;INDF;NEUT;SG	N;DEF;FEM;SG
liv	viața	liv	viață	N;INDF;NEUT;SG	N;DEF;FEM;SG
liv	viata	liv	viată	N;INDF;NEUT;SG	N;DEF;FEM;SG
liv	vieti	liv	vieti	N;INDF;NEUT;SG	
liv	vieți	liv	viață	N;INDF;NEUT;SG	N;INDF;FEM;PL
dele	distribuie	del	distribui	N;INDF;MASC+FEM;PL	V;IND;3;PRS;FIN
dele	cota	del	cotă	N;INDF;MASC+FEM;PL	N;DEF;FEM;SG
dele	share	del	share	N;INDF;MASC+FEM;PL	
fem	five	fem	fiv	NUM	N;INDF;MASC;SG
personer	oamenii	person	om	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
øst	east	øst	east	N;INDF	PROPN
øst	estul	øst	est	N;INDF	N;DEF;MASC;SG
forfatter	scriitorul	forfatter	scriitor	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
forfatter	scriitoare	forfatter	scriitor	N;INDF;MASC+FEM;SG	ADJ;INDF;FEM
forfatter	autorul	forfatter	autor	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
brugt	folosit	bruge	folosit	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
brugt	utilizate	bruge	utilizat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
brugt	folosite	bruge	folosit	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
brugt	folosită	bruge	folosit	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
brugt	utilizată	bruge	utiliza	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
brugt	utilizat	bruge	utilizat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
brugt	cheltuit	bruge	cheltui	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
brugt	cheltuite	bruge	cheltui	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
brugt	petrecut	bruge	petrece	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
wikipedia	wikipedia	wikipedia	wikipedia	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
hansen	hansen	hans	hansen	PROPN	PROPN
album	albumul	album	album	N;INDF;NEUT;SG	N;DEF;MASC;SG
album	albumele	album	album	N;INDF;NEUT;SG	N;DEF;FEM;PL
album	albume	album	album	N;INDF;NEUT;SG	N;INDF;FEM;PL
areal	zona	areal	zonă	N;INDF;NEUT;SG	N;DEF;FEM;SG
giver	dați	give	da	V;IND;PRS;FIN;ACT	V;IND;PL;2;IPFV;FIN
nuværende	curentul	nuværende	curent	ADJ	N;DEF;MASC;SG
nuværende	curent	nuværende	curent	ADJ	N;INDF;MASC;SG
nuværende	curentului	nuværende	curent	ADJ	N;DEF;MASC;SG
nuværende	cadou	nuværende	cadou	ADJ	N;INDF;MASC;SG
nuværende	prezente	nuværende	prezent	ADJ	V;IND;PL;3;PRS;FIN
nuværende	prezentul	nuværende	prezent	ADJ	N;DEF;MASC;SG
nuværende	prezent	nuværende	prezent	ADJ	N;INDF;MASC;SG
indbyggere	locuitorii	indbygger	locuitor	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
indbyggere	populaţia	indbygger	populagie	N;INDF;MASC+FEM;PL	N;DEF;FEM;SG
indbyggere	populație	indbygger	populație	N;INDF;MASC+FEM;PL	N;INDF;FEM;SG
indbyggere	populația	indbygger	populație	N;INDF;MASC+FEM;PL	N;DEF;FEM;SG
mennesker	oamenii	menneske	om	N;INDF;NEUT;PL	N;DEF;MASC;PL
mennesker	oamenii	menneske	om	N;INDF;NEUT;PL	N;DEF;MASC;PL
skrev	scria	skrive	scrie	V;IND;PST;FIN;ACT	V;IND;SG;3;IPFV;FIN
står	standuri	stå	stand	V;IND;PRS;FIN;ACT	N;INDF;FEM;PL
deltog	participat	deltage	participa	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
datter	fica	datter	fice	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
datter	fiica	datter	fiică	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
område	câmpul	område	câmp	N;INDF;NEUT;SG	N;DEF;MASC;SG
område	teritoriul	område	teritoriu	N;INDF;NEUT;SG	N;DEF;MASC;SG
område	zona	område	zonă	N;INDF;NEUT;SG	N;DEF;FEM;SG
område	zona	område	zonă	N;INDF;NEUT;SG	N;DEF;FEM;SG
året	an	år	an	N;DEF;NEUT;SG	N;INDF;MASC;SG
franske	franceză	fransk	francez	ADJ;PL	ADJ;INDF;FEM;SG
franske	franceza	fransk	franceza	ADJ;PL	N;DEF;FEM;SG
franske	francez	fransk	francez	ADJ;PL	ADJ;INDF;MASC;SG
paris	paris	paris	paris	PROPN	PROPN
paris	parisul	paris	paris	PROPN	N;DEF;MASC;SG
slaget	luptă	slag	luptă	N;DEF;NEUT;SG	N;INDF;FEM;SG
slaget	bătălie	slag	bătălie	N;DEF;NEUT;SG	N;INDF;FEM;SG
world	lumea	world	lume		N;DEF;FEM;SG
world	lume	world	lume		N;INDF;FEM;SG
world	world	world	world		PROPN
udgave	ediția	udgave	ediție	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
udgave	ediţia	udgave	edigie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
udgave	versiunea	udgave	versiune	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
fransk	franceza	fransk	franceza	ADJ;INDF;SG	N;DEF;FEM;SG
fransk	francezi	fransk	francez	ADJ;INDF;SG	ADJ;INDF;MASC;PL
carl	carl	carl	carl		PROPN
folk	oamenii	folk	om	N;INDF;NEUT;PL	N;DEF;MASC;PL
far	tata	far	tată	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
far	tată	far	tată	N;INDF;MASC+FEM;SG	
far	tati	far	tati	N;INDF;MASC+FEM;SG	
far	părinte	far	părinte	N;INDF;MASC+FEM;SG	
far	tata	far	tată	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
far	tată	far	tată	N;INDF;MASC+FEM;SG	
york	york	york	york	PROPN	PROPN
ses	văzute	se	văzut	V;NFIN;PASS	ADJ;INDF;FEM;PL
ses	văzut	se	văzut	V;NFIN;PASS	ADJ;INDF;MASC;SG
ses	vazut	se	vaz	V;NFIN;PASS	ADJ;INDF;MASC;SG
ses	văzută	se	văzut	V;NFIN;PASS	ADJ;INDF;FEM;SG
ses	ses	se	ses	V;NFIN;PASS	
liste	lista	liste	listă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
kamp	combat	kamp	combate	N;INDF;MASC+FEM;SG	V;IND;PL;3;PRS;FIN
kamp	lupta	kamp	luptă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
kamp	jocul	kamp	joc	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
kamp	bătălia	kamp	bătălie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
eksempel	exemplul	eksempel	exemplu	N;INDF;NEUT;SG	N;DEF;MASC;SG
tiden	timp	tid	timp	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
fil	fișierul	fil	fișier	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
musik	muzica	musik	muzică	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
nielsen	nielsen	nielsen	nielsen	PROPN	PROPN
#aaa	#aaa	#aaa	gata		
fandt	găsită	finde	găsi	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;SG
fandt	găsite	finde	găsi	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;PL
fandt	găsit	finde	găsi	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
krigen	razboi	krig	razboi	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
krigen	război	krig	război	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
jensen	jensen	jens	jensen	PROPN	PROPN
solid	solide	solid	solid	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
station	gara	station	gară	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
station	stația	station	stație	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
små	mic	lille	mic	ADJ;PL	ADJ;INDF;MASC;SG
små	mică	lille	mic	ADJ;PL	ADJ;INDF;FEM;SG
små	micii	lille	mic	ADJ;PL	N;DEF;MASC;PL
små	mic	lille	mic	ADJ;PL	ADJ;INDF;MASC;SG
små	puțin	lille	puțin	ADJ;PL	ADV
universitet	universitatea	universitet	universitate	N;INDF;NEUT;SG	N;DEF;FEM;SG
klubben	club	klub	club	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
egen	proprii	egen	propriu	ADJ;MASC+FEM;SG	ADJ;INDF;PL
dage	zilele	dag	zi	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
bind	volumul	bind	volum	N;INDF;NEUT;SG	N;DEF;MASC;SG
bind	volume	bind	volum	N;INDF;NEUT;SG	N;INDF;FEM;PL
bind	volumele	bind	volum	N;INDF;NEUT;SG	N;DEF;FEM;PL
division	divizia	division	divizie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
division	diviziunea	division	diviziune	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
kaldet	numit	kalde	numit	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
ret	dreapta	ret	dreaptă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
ret	corect	ret	corect	N;INDF;MASC+FEM;SG	ADV
aldrig	niciodata	aldrig	niciodata	ADV	
valgt	alese	vælge	ales	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
valgt	aleasă	vælge	ales	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
valgt	ales	vælge	ales	V;INDF;SG;PST;V.PTCP	ADV
valgt	aleși	vælge	ales	V;INDF;SG;PST;V.PTCP	V;IND;PL;2;IPFV;FIN
valgt	selectate	vælge	selecta	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
valgt	selectată	vælge	selecta	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
valgt	selectat	vælge	selectat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
aarhus	aarhus	aarhus	aarhus	PROPN	PROPN
via	via	via	via	ADP	
britiske	britanic	britisk	britanic	ADJ;PL	ADJ;INDF;MASC;SG
britiske	britanică	britisk	britanic	ADJ;PL	ADJ;INDF;FEM;SG
britiske	british	britisk	british	ADJ;PL	N;INDF;MASC;SG
henrik	henrik	henrik	henrik	PROPN	PROPN
henrik	henric	henrik	henric	PROPN	N;INDF;MASC;SG
henrik	henry	henrik	henry	PROPN	PROPN
amt	judetul	amt	judet	N;INDF;NEUT;SG	N;DEF;MASC;SG
amt	comitatul	amt	comitat	N;INDF;NEUT;SG	N;DEF;MASC;SG
amt	județul	amt	județ	N;INDF;NEUT;SG	N;DEF;MASC;SG
amt	amt	amt	amt	N;INDF;NEUT;SG	
serien	serie	serie	serie	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
serien	serii	serie	serie	N;DEF;MASC+FEM;SG	N;INDF;FEM;PL
data	datele	data	dată	N;INDF;NEUT;PL	N;DEF;FEM;PL
data	data	data	dată	N;INDF;NEUT;PL	N;DEF;FEM;SG
min	min	min	min	DET;MASC+FEM;SG;1	
jan	jan	jan	jan	PROPN	PROPN
michael	mihai	michael	mihai		PROPN
michael	michael	michael	michael		PROPN
michael	mihail	michael	mihail		PROPN
engelske	engleza	engelsk	engleza	ADJ;PL	N;DEF;FEM;SG
engelske	engleză	engelsk	englez	ADJ;PL	N;INDF;FEM;SG
engelske	romanian	engelsk	romanian	ADJ;PL	N;INDF;MASC;SG
konge	regele	konge	rege	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
finde	constatare	finde	constatare	V;NFIN;ACT	N;INDF;FEM;SG
finde	gasirea	finde	gasire	V;NFIN;ACT	N;DEF;FEM;SG
finde	găsirea	finde	găsire	V;NFIN;ACT	N;DEF;FEM;SG
periode	perioada	periode	perioadă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
hende	ea	hun	el	PRO;ACC;MASC+FEM;SG;3	PRO;FEM;SG;3
kong	regele	kong	rege		N;DEF;MASC;SG
kong	king	kong	king		N;INDF;MASC;SG
kong	rege	kong	rege		N;INDF;MASC;SG
kong	kong	kong	kong		N;INDF;MASC;SG
thomas	toma	thomas	toma		PROPN
thomas	thomas	thomas	thomas		PROPN
antal	numărul	antal	număr	N;INDF;NEUT;SG	N;DEF;MASC;SG
taget	luată	tage	lua	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
taget	luat	tage	lua	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
taget	luate	tage	luat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
taget	acoperiş	tage	acoperiş	V;INDF;SG;PST;V.PTCP	N;INDF;MASC;SG
taget	acoperis	tage	acoperis	V;INDF;SG;PST;V.PTCP	N;INDF;MASC;SG
taget	acoperiș	tage	acoperiș	V;INDF;SG;PST;V.PTCP	N;INDF;MASC;SG
instrueret	dirijat	instruere	dirija	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
instrueret	regizat	instruere	regiza	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
instrueret	regia	instruere	regie	V;INDF;SG;PST;V.PTCP	N;DEF;FEM;SG
instrueret	instruit	instruere	instruit	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
formand	președintele	formand	președinte	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
formand	preşedintele	formand	președinte	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
følge	urmeaza	følge	urmează	N;INDF;MASC+FEM;SG	V;IND;SG;3;IPFV;FIN
følge	follow	følge	follow	N;INDF;MASC+FEM;SG	
følge	urmează	følge	urma	N;INDF;MASC+FEM;SG	V;IND;3;PRS;FIN
følge	urmareste	følge	urmarest	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
internationale	internațional	international	internațional	ADJ;PL	ADJ;INDF;MASC;SG
internationale	international	international	international	ADJ;PL	ADJ;INDF;MASC;SG
internationale	internaţională	international	internahional	ADJ;PL	ADJ;INDF;FEM;SG
internationale	internațională	international	internațional	ADJ;PL	ADJ;INDF;FEM;SG
internationale	internaţional	international	internaţional	ADJ;PL	ADJ;INDF;MASC;SG
stadion	stadium	stadion	stadium	N;INDF;NEUT;SG	PROPN
stadion	stadionul	stadion	stadion	N;INDF;NEUT;SG	N;DEF;MASC;SG
position	poziția	position	poziție	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
position	poziţia	position	pozigie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
områder	regiunilor	område	regiune	N;INDF;NEUT;PL	N;DEF;FEM;PL
områder	regiunile	område	regiune	N;INDF;NEUT;PL	N;DEF;FEM;PL
områder	zonele	område	zonă	N;INDF;NEUT;PL	N;DEF;FEM;PL
hjælp	ajută	hjælp	ajuta	N;INDF;MASC+FEM;SG	V;IND;SG;3;PST;FIN
angreb	atacuri	angreb	atac	N;INDF;NEUT;SG	N;INDF;FEM;PL
angreb	atacurile	angreb	atac	N;INDF;NEUT;SG	N;DEF;FEM;PL
betyder	inseamna	betyde	inseamna	V;IND;PRS;FIN;ACT	
betyder	mijloace	betyde	mijloc	V;IND;PRS;FIN;ACT	N;INDF;FEM;PL
betydning	importanța	betydning	importanță	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
betydning	importanta	betydning	important	N;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
betydning	însemnând	betydning	însemna	N;INDF;MASC+FEM;SG	V;V.MSDR
betydning	sensul	betydning	sens	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
betydning	semnificația	betydning	semnificație	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
rolle	rolul	rolle	rol	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
begyndelsen	început	begyndelse	început	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
leder	managerul	leder	manager	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
leder	liderul	leder	lider	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
leder	editorialul	leder	editorial	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
tage	ia	tage	lua	V;NFIN;ACT	
tage	luati	tage	lua	V;NFIN;ACT	
perioden	perioadă	periode	perioadă	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
rapport	raportul	rapport	raport	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
rapport	raportează	rapport	raporta	N;INDF;MASC+FEM;SG	V;IND;3;PRS;FIN
albummet	album	album	album	N;DEF;NEUT;SG	N;INDF;MASC;SG
erik	erik	erik	erik		PROPN
erik	eric	erik	eric		PROPN
karriere	cariera	karriere	carieră	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
karriere	carierele	karriere	carieră	N;INDF;MASC+FEM;SG	N;DEF;FEM;PL
karriere	cariere	karriere	carieră	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
nordlige	north	nordlig	north	ADJ;PL	PROPN
nordlige	nordul	nordlig	nord	ADJ;PL	N;DEF;MASC;SG
nordlige	nord	nordlig	nord	ADJ;PL	N;INDF;MASC;SG
nordlige	northern	nordlig	northern	ADJ;PL	PROPN
nordlige	nordul	nordlig	nord	ADJ;PL	N;DEF;MASC;SG
højde	altitudinea	højde	altitudine	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
højde	inaltime	højde	inaltim	N;INDF;MASC+FEM;SG	
højde	înălțimea	højde	înălțime	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
seks	sase	seks	sas	NUM	
seks	six	seks	six	NUM	N;INDF;MASC;SG
viser	spectacole	vise	spectacol	V;IND;PRS;FIN;ACT	N;INDF;FEM;PL
viser	emisiuni	vise	emisiune	V;IND;PRS;FIN;ACT	N;INDF;FEM;PL
direkte	directa	direkte	directa	ADV	ADJ;DEF;FEM;SG
direkte	directe	direkte	direct	ADV	ADJ;INDF;FEM;PL
direkte	directă	direkte	direct	ADV	ADJ;INDF;FEM;SG
sydlige	southern	sydlig	southern	ADJ;PL	PROPN
sydlige	sudic	sydlig	sudic	ADJ;PL	ADJ;INDF;MASC;SG
sydlige	sudul	sydlig	sud	ADJ;PL	N;DEF;MASC;SG
sydlige	sud	sydlig	sud	ADJ;PL	N;INDF;MASC;SG
sydlige	south	sydlig	south	ADJ;PL	N;INDF;MASC;SG
sydlige	sudul	sydlig	sud	ADJ;PL	N;DEF;MASC;SG
præsident	președintele	præsident	președinte	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
præsident	preşedintele	præsident	președinte	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
førte	led	føre	led	V;IND;PST;FIN;ACT	N;INDF;MASC;SG
haft	avea	have	avea	V;INDF;SG;PST;V.PTCP	V;IND;SG;3;IPFV;FIN
efterfølgende	ulterior	efterfølgende	ulterior	ADJ	ADV
millioner	milioane	million	milion	N;INDF;MASC+FEM;PL	NUM;INDF;FEM;PL
millioner	milion	million	milion	N;INDF;MASC+FEM;PL	NUM;INDF;MASC;SG
millioner	milioane	million	milion	N;INDF;MASC+FEM;PL	NUM;INDF;FEM;PL
familie	familia	familie	familie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
nåede	atins	nå	atinge	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
nåede	atinsă	nå	atinge	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;SG
ser	privind	se	privind	V;IND;PRS;FIN;ACT	ADP;ACC
ser	vizionarea	se	vizionare	V;IND;PRS;FIN;ACT	N;DEF;FEM;SG
yderligere	suplimentare	yderligere	suplimentar	ADV;CMPR	ADJ;INDF;FEM;PL
yderligere	suplimentar	yderligere	suplimentar	ADV;CMPR	ADJ;INDF;MASC;SG
gruppen	grup	gruppe	grup	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
gruppen	grupă	gruppe	grupă	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
krig	războiul	krig	război	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
resultat	rezultatul	resultat	rezultat	N;INDF;NEUT;SG	N;DEF;MASC;SG
resultat	rezultate	resultat	rezultat	N;INDF;NEUT;SG	N;INDF;FEM;PL
resultat	rezultatele	resultat	rezultat	N;INDF;NEUT;SG	N;DEF;FEM;PL
museum	muzeul	museum	muzeu	N;INDF;NEUT;SG	N;DEF;MASC;SG
tale	discursul	tale	discurs	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
tale	vorbirea	tale	vorbire	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
tale	vorbim	tale	vorbi	N;INDF;MASC+FEM;SG	V;IND;PL;1;PRS;FIN
tale	vorbește	tale	vorbi	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
oprettet	create	oprette	crea	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
oprettet	creată	oprette	crea	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
oprettet	creata	oprette	crea	V;INDF;SG;PST;V.PTCP	ADJ;DEF;FEM;SG
