kategória	categoría	kategória	categoría		N
szemben	oposta	szemben	opostar		V
szemben	opostas	szemben	oposta		V
külön	separado	kül	separado		N
külön	separadas	kül	separar		ADJ
külön	separar	kül	separar		V
nyugati	oeste	nyugati	oeste		N
nyugati	occidente	nyugati	occidente		N
nyugati	occidental	nyugati	occidental		ADJ
nyugati	do	nyugati	do		PROPN
nyugati	da	nyugati	da		V
nyugati	west	nyugati	west		PROPN
nyugati	occidental	nyugati	occidental		ADJ
keleti	leste	keleti	leste		N
keleti	oriente	keleti	oriente		N
keleti	este	keleti	este		DET
keleti	do	keleti	do		PROPN
keleti	próximo	keleti	próximo		ADJ
keleti	oriental	keleti	oriental		ADJ
keleti	orientais	keleti	oriental		ADJ
keleti	oriental	keleti	oriental		ADJ
keleti	este	keleti	este		DET
változott	de	változik	de	V;INDF;IND;SG;3;PST;FIN;ACT	ADP
nyári	verán	nyári	ver		V
nyári	no	nyári	no		V
link	enlace	link	enlace		N
legtöbb	a	legtöbb	o		DET
legtöbb	maioría	legtöbb	maioría		N
legtöbb	parte	legtöbb	parte		N
legtöbb	máis	legtöbb	máis		ADV
ellenére	pesar	ellenére	pesar	ADP	V
ellenére	a	ellenére	o	ADP	DET
ellenére	malia	ellenére	malia	ADP	CONJ
center	centro	center	centro		N
center	center	center	center		PROPN
center	de	center	de		ADP
tartozott	á	tartozik	á	V;INDF;IND;SG;3;PST;FIN;ACT	N
forrás	de	forrás	de	N;NOM;SG	ADP
név	se	név	se	N;NOM;SG	CONJ
mihály	michael	mihály	michael		PROPN
játszott	o	játszik	o	V;INDF;IND;SG;3;PST;FIN;ACT	DET
játszott	papel	játszik	papel	V;INDF;IND;SG;3;PST;FIN;ACT	N
von	von	von	von		PROPN
lengyel	polaca	lengyel	polacar		ADJ
herceg	o	herceg	o	N;NOM;SG	DET
magas	instituto	magas	instituto	ADJ;NOM;SG	N
magas	altos	magas	alto	ADJ;NOM;SG	N
kínai	os	kínai	o		DET
kínai	chineses	kínai	chinés		N
kínai	chinés	kínai	chinés		N
kínai	chinesas	kínai	chinés		ADJ
kínai	chinesa	kínai	chinés		ADJ
azok	eses	az	ese	PRO;NOM;PL;3	DET
azok	esas	az	ese	PRO;NOM;PL;3	DET
azok	os	az	o	PRO;NOM;PL;3	DET
millió	millóns	millió	millón	NUM;NOM;SG	N
millió	de	millió	de	NUM;NOM;SG	ADP
millió	millón	millió	millón	NUM;NOM;SG	N
millió	millóns	millió	millón	NUM;NOM;SG	N
millió	milleiros	millió	milleiro	NUM;NOM;SG	N
millió	de	millió	de	NUM;NOM;SG	ADP
vezető	director	vezető	director		ADJ
vezető	condutor	vezető	condutor		N
vezető	de	vezető	de		ADP
vezető	o	vezető	o		DET
vezető	permiso	vezető	permiso		N
vezető	líder	vezető	líder		N
vendég	convidado	vendég	convidar	N;NOM;SG	V
vendég	invitado	vendég	invitado	N;NOM;SG	V
vendég	convidados	vendég	convidar	N;NOM;SG	V
együttes	banda	együttes	banda		N
együttes	combinados	együttes	combinar		V
együttes	combinadas	együttes	combinar		V
együttes	deben	együttes	deber		V
együttes	as	együttes	o		DET
együttes	antro	együttes	antro		N
elég	abonda	elég	abondar		V
elég	suficiente	elég	suficiente		ADJ
elég	dabondo	elég	dabor		V
elég	para	elég	para		ADP
elég	abondo	elég	abondo		ADV
rendszer	de	rendszer	de	N;NOM;SG	ADP
valaki	ninguén	valaki	ninguén		ADV
valaki	calquera	valaki	calquera		DET
valaki	alguén	valaki	alguén		PRO
valaki	a	valaki	o		DET
valaki	alguén	valaki	alguén		PRO
valaki	alguén	valaki	alguén		PRO
valaki	que	valaki	que		PRO
usa	eua	usa	eua		PROPN
mikor	cando	mikor	cando	ADV	PRO
mikor	se	mikor	se	ADV	CONJ
belső	interno	belső	interno		ADJ
belső	interna	belső	interno		ADJ
elmúlt	pasado	elmúlt	pasado	V;INDF;IND;SG;3;PST;FIN;ACT	ADJ
elmúlt	últimos	elmúlt	último	V;INDF;IND;SG;3;PST;FIN;ACT	ADJ
írta	escrito	ír	escrito	V;DEF;IND;SG;3;PST;FIN;ACT	N
írta	o	ír	o	V;DEF;IND;SG;3;PST;FIN;ACT	DET
írta	escribiume	ír	escribiume	V;DEF;IND;SG;3;PST;FIN;ACT	PROPN
írta	a	ír	o	V;DEF;IND;SG;3;PST;FIN;ACT	DET
császár	emperador	császár	emperador		N
szerkesztő	de	szerkesztő	de	N;NOM;SG	ADP
túl	alén	túl	alén		ADV
túl	máis	túl	máis		ADV
túl	alá	túl	alá		ADV
túl	aló	túl	aló		ADV
túl	da	túl	da		V
túl	moi	túl	moi		ADV
túl	lonxe	túl	lonxe		ADV
túl	tamén	túl	tamén		ADV
túl	demasiado	túl	demasiado		ADV
túl	moi	túl	moi		ADV
gazdasági	o	gazdasági	o	ADJ;NOM;SG	DET
szabad	libre	szabad	libre		ADJ
szabad	libres	szabad	libre		ADJ
szabad	balde	szabad	balde		N
valószínűleg	probablemente	valószínűleg	probable		ADV
valószínűleg	que	valószínűleg	que		PRO
valószínűleg	probable	valószínűleg	probable		ADJ
valószínűleg	que	valószínűleg	que		PRO
valószínűleg	probablemente	valószínűleg	probable		ADV
valószínűleg	risco	valószínűleg	risco		N
megfelelő	para	megfelelő	para		ADP
megfelelő	máis	megfelelő	máis		ADV
megfelelő	axeitada	megfelelő	axeitado		ADJ
megfelelő	o	megfelelő	o		DET
sor	liña	sor	liña		N
sor	fila	sor	fila		N
sor	fila	sor	fila		N
főleg	especialmente	főleg	especial		ADV
főleg	sobre	főleg	sobre		ADP
főleg	todo	főleg	todo		DET
főleg	principalmente	főleg	principal		ADV
főleg	maioría	főleg	maioría		N
főleg	sobre	főleg	sobre		ADP
főleg	todo	főleg	todo		DET
főleg	maiormente	főleg	maiormente		ADV
főleg	maioritariamente	főleg	maioritariamente		ADV
for	para	for	para		ADP
for	por	for	por		ADP
iskola	as	iskola	o	N;NOM;SG	DET
iskola	nas	iskola	nas	N;NOM;SG	PROPN
összesen	total	összesen	total		N
összesen	de	összesen	de		ADP
képes	quen	képes	quen		PRO
képes	de	képes	de		ADP
képes	capaz	képes	capaz		ADJ
képes	capaces	képes	capaz		ADJ
képes	poder	képes	poder		V
képes	capaz	képes	capaz		ADJ
költő	o	költő	o	N;NOM;SG	DET
aktív	activa	aktív	activo		N
aktív	a	aktív	o		DET
aktív	activo	aktív	activo		N
aktív	activos	aktív	activo		N
aktív	activas	aktív	activo		ADJ
aktív	militante	aktív	militante		N
hét	7	hét	7	N;NOM;SG	NUM
pont	puntos	pont	punto		N
pont	momento	pont	momento		N
pont	punto	pont	punto		N
állami	estado	állami	estado		N
emberek	os	ember	o	N;NOM;PL	DET
emberek	humanos	ember	humano	N;NOM;PL	ADJ
emberek	os	ember	o	N;NOM;PL	DET
emberek	a	ember	o	N;NOM;PL	DET
tartott	reunión	tart	reunión	V;INDF;IND;SG;3;PST;FIN;ACT	N
tartott	mans	tart	man	V;INDF;IND;SG;3;PST;FIN;ACT	N
tartott	hoxe	tart	hoxe	V;INDF;IND;SG;3;PST;FIN;ACT	ADV
tartott	a	tart	o	V;INDF;IND;SG;3;PST;FIN;ACT	DET
tartott	non	tart	non	V;INDF;IND;SG;3;PST;FIN;ACT	PART
németország	alemaña	németország	alemaña	N;NOM;SG	PROPN
talán	se	talán	se	ADV	CONJ
talán	se	talán	se	ADV	CONJ
talán	pode	talán	poder	ADV	V
hat	seis	hat	seis		N
hat	6	hat	6		NUM
tett	feito	tesz	feito	V;INDF;IND;SG;3;PST;FIN;ACT	N
dal	cantar	dal	cantar	N;NOM;SG	V
dal	canto	dal	canto	N;NOM;SG	PRO
eredetileg	orixinalmente	eredeti	orixinal		ADV
helyett	en	helyett	en		ADP
helyett	vez	helyett	vez		N
helyett	lugar	helyett	lugar		N
helyett	no	helyett	no		V
helyett	canto	helyett	canto		PRO
helyett	diso	helyett	diso		PRO
közös	compartidos	közös	compartir		V
közös	compartiron	közös	compartir		V
közös	compartido	közös	compartir		V
közös	compartida	közös	compartir		V
közös	compartimos	közös	compartir		V
közös	compartiu	közös	compartir		V
közös	común	közös	común		ADJ
közös	comúns	közös	común		ADJ
közös	antro	közös	antro		N
folyó	río	folyó	río		N
san	san	san	ser		ADJ
san	andrews	san	andrews		PROPN
önálló	independente	önálló	independente		ADJ
részben	parte	részben	parte	ADV	N
ezeket	estas	ez	este	PRO;ACC;PL;3	DET
ezeket	estes	ez	este	PRO;ACC;PL;3	DET
államok	unidos	állam	unir	N;NOM;PL	V
államok	ee	állam	ee	N;NOM;PL	PROPN
államok	uu	állam	uu	N;NOM;PL	PROPN
államok	eua	állam	eua	N;NOM;PL	PROPN
szovjet	soviética	szovjet	soviético		ADJ
miért	por	miért	por	ADV	ADP
miért	que	miért	que	ADV	PRO
miért	iso	miért	iso	ADV	PRO
megyei	do	megyei	do	ADJ;NOM;SG	PROPN
megyei	condado	megyei	condado	ADJ;NOM;SG	N
megyei	o	megyei	o	ADJ;NOM;SG	DET
megyei	nado	megyei	nacer	ADJ;NOM;SG	V
alsó	máis	alsó	máis		ADV
alsó	inferior	alsó	inferior		ADJ
alsó	baixos	alsó	baixo		N
alsó	pulmonar	alsó	pulmonar		N
alsó	calefacción	alsó	calefacción		N
alsó	fondo	alsó	fondo		N
alsó	final	alsó	final		N
alsó	do	alsó	do		PROPN
alsó	inferior	alsó	inferior		ADJ
alsó	abaixo	alsó	abaixo		ADV
alsó	todo	alsó	todo		DET
tér	cadrado	tér	cadrado	N;NOM;SG	ADJ
tér	square	tér	square	N;NOM;SG	V
tér	cadradas	tér	cadrada	N;NOM;SG	ADJ
tér	limpo	tér	limpo	N;NOM;SG	ADJ
tér	no	tér	no	N;NOM;SG	V
történt	lle	történik	lle	V;INDF;IND;SG;3;PST;FIN;ACT	PRO
történt	que	történik	que	V;INDF;IND;SG;3;PST;FIN;ACT	PRO
park	park	park	park	N;NOM;SG	PROPN
közel	preto	közel	preto		ADV
közel	preto	közel	preto		ADV
közel	do	közel	do		PROPN
közel	da	közel	da		V
közel	de	közel	de		ADP
kör	arredor	kör	arredor	N;NOM;SG	ADV
kör	preto	kör	preto	N;NOM;SG	ADV
york	york	york	york		PROPN
york	iorque	york	iorque		PROPN
fiatal	nova	fiatal	novo		ADJ
fiatal	mozos	fiatal	mozo		N
fiatal	mozo	fiatal	mozo		N
fiatal	novo	fiatal	novo		ADJ
fiatal	moza	fiatal	mozo		N
felső	esquina	felső	esquina		N
felső	superior	felső	superior		ADJ
felső	do	felső	do		PROPN
felső	enriba	felső	enriba		ADV
felső	20	felső	20		NUM
felső	cima	felső	cima		N
felső	superior	felső	superior		ADJ
arany	de	arany	de		ADP
arany	ouro	arany	ouro		N
arany	ouro	arany	ouro		N
arany	de	arany	de		ADP
járás	fiscal	járás	fiscal	N;NOM;SG	ADJ
járás	do	járás	do	N;NOM;SG	PROPN
minta	de	minta	de	N;NOM;SG	ADP
zsidó	xudeu	zsidó	xudar		N
zsidó	bebé	zsidó	bebé		N
zsidó	xudeo	zsidó	xudeo		N
bizonyos	certo	bizonyos	certo		DET
bizonyos	certas	bizonyos	certo		DET
bizonyos	certa	bizonyos	certo		DET
bizonyos	seguro	bizonyos	seguro		N
bizonyos	certos	bizonyos	certo		DET
játékok	xogar	játék	xogar	N;NOM;PL	V
játékok	os	játék	o	N;NOM;PL	DET
központi	central	központi	central	ADJ;NOM;SG	N
központi	centro	központi	centro	ADJ;NOM;SG	N
kezdte	a	kezd	o	V;DEF;IND;SG;3;PST;FIN;ACT	DET
csapatok	as	csapat	o	N;NOM;PL	DET
kellene	que	kell	que	V;INDF;COND;SG;3;PRS;FIN;ACT	PRO
föld	da	föld	da	N;NOM;SG	V
föld	earth	föld	earth	N;NOM;SG	PROPN
tartományban	do	tartomány	do	N;IN+ESS;SG	PROPN
modern	modernos	modern	moderno		ADJ
modern	moderna	modern	moderno		ADJ
modern	as	modern	o		DET
modern	modernas	modern	moderno		ADJ
modern	moderno	modern	moderno		ADJ
world	mundo	world	mundo		N
lépett	na	lép	na	V;INDF;IND;SG;3;PST;FIN;ACT	N
poszt	de	poszt	de	N;NOM;SG	ADP
tagjai	do	tag	do	N;NOM;PL	PROPN
kormány	do	kormány	do	N;NOM;SG	PROPN
hadsereg	militares	hadsereg	militar	N;NOM;SG	V
hadsereg	militar	hadsereg	militar	N;NOM;SG	ADJ
hadsereg	do	hadsereg	do	N;NOM;SG	PROPN
szerepet	rol	szerep	rol	N;ACC;SG	PROPN
latin	latín	latin	latín		N
vörös	vermello	vörös	vermello		N
vörös	vermella	vörös	vermello		N
vörös	vermellos	vörös	vermello		N
vörös	roxa	vörös	roxa		N
vörös	comunista	vörös	comunista		N
nekem	min	én	min	PRO;DAT;SG;1	
városi	city	városi	city	ADJ;NOM;SG	PROPN
városi	cidade	városi	cidade	ADJ;NOM;SG	N
városi	da	városi	da	ADJ;NOM;SG	V
különösen	especialmente	különös	especial	ADJ;FRML;SG	ADV
különösen	neno	különös	neno	ADJ;FRML;SG	N
különösen	moi	különös	moi	ADJ;FRML;SG	ADV
különösen	particularmente	különös	particular	ADJ;FRML;SG	ADV
különösen	sobre	különös	sobre	ADJ;FRML;SG	ADP
különösen	todo	különös	todo	ADJ;FRML;SG	DET
különösen	particular	különös	particular	ADJ;FRML;SG	N
különösen	especialmente	különös	especial	ADJ;FRML;SG	ADV
különösen	sobre	különös	sobre	ADJ;FRML;SG	ADP
különösen	todo	különös	todo	ADJ;FRML;SG	DET
club	clube	club	clubar		N
club	salvavidas	club	salvavidas		N
club	club	club	club		N
gróf	contan	gróf	contar		V
gróf	contar	gróf	contar		V
gróf	conde	gróf	conder		PROPN
gróf	con	gróf	con		ADP
gróf	conta	gróf	conta		N
olaszország	italia	olaszország	italia		PROPN
olaszország	italiano	olaszország	italiano		ADJ
olaszország	italiana	olaszország	italiana		ADJ
olaszország	italianos	olaszország	italiano		ADJ
anna	anna	az	anna		PROPN
előző	anteriores	előző	anterior		ADJ
győzelem	gañar	győzelem	gañar	N;NOM;SG	V
győzelem	da	győzelem	da	N;NOM;SG	V
győzelem	a	győzelem	o	N;NOM;SG	DET
győzelem	gañar	győzelem	gañar	N;NOM;SG	V
nevet	rir	név	rir	N;ACC;SG	V
nevet	de	név	de	N;ACC;SG	ADP
nevet	nunca	név	nunca	N;ACC;SG	ADV
cím	a	cím	o	N;NOM;SG	DET
cím	tratar	cím	tratar	N;NOM;SG	V
cím	abordar	cím	abordar	N;NOM;SG	V
szükséges	precisamos	szükséges	precisar	ADJ;NOM;SG	V
szükséges	necesitamos	szükséges	necesitar	ADJ;NOM;SG	V
szükséges	que	szükséges	que	ADJ;NOM;SG	PRO
szükséges	precisaba	szükséges	precisar	ADJ;NOM;SG	V
szükséges	necesitaba	szükséges	necesitar	ADJ;NOM;SG	V
szükséges	precisabamos	szükséges	precisabar	ADJ;NOM;SG	V
szükséges	é	szükséges	ser	ADJ;NOM;SG	V
pár	poucos	pár	pouco		DET
pár	poucas	pár	pouco		DET
pár	uns	pár	un		DET
pár	algunhas	pár	algún		DET
pár	algúns	pár	algún		DET
pár	unhas	pár	un		DET
pár	par	pár	par		N
pár	dous	pár	dous		N
pár	parella	pár	parella		N
pár	uns	pár	un		DET
pápa	papa	pápa	papa		N
adta	a	ad	o	V;DEF;IND;SG;3;PST;FIN;ACT	DET
használt	antes	használt	antes	V;INDF;IND;SG;3;PST;FIN;ACT	ADV
továbbá	ademais	továbbá	ademais		ADV
élet	a	élet	o	N;NOM;SG	DET
nyert	non	nyert	non	V;INDF;IND;SG;3;PST;FIN;ACT	PART
egyébként	contrario	egyébként	contrario	ADV	N
egyébként	ou	egyébként	ou	ADV	CONJ
egyébként	doutro	egyébként	doutro	ADV	N
egyébként	xeito	egyébként	xeito	ADV	N
egyébként	se	egyébként	se	ADV	CONJ
egyébként	non	egyébként	non	ADV	PART
egyébként	senón	egyébként	senón	ADV	CONJ
törvény	a	törvény	o	N;NOM;SG	DET
tette	que	tesz	que	V;DEF;IND;SG;3;PST;FIN;ACT	PRO
tette	o	tesz	o	V;DEF;IND;SG;3;PST;FIN;ACT	DET
negyedik	cuarto	negyed	cuarto		ADJ
negyedik	cuarta	negyed	cuarto		ADJ
negyedik	acto	negyed	acto		N
negyedik	catro	negyed	catro		N
negyedik	infantaría	negyed	infantar		N
vezetett	á	vezetett	á	V;INDF;IND;SG;3;PST;FIN;ACT	N
michael	michael	michael	michael		PROPN
emberi	humanos	emberi	humano		ADJ
emberi	humana	emberi	humano		ADJ
emberi	humano	emberi	humano		ADJ
szöveg	de	szöveg	de	N;NOM;SG	ADP
ment	fun	megy	ser	V;INDF;IND;SG;3;PST;FIN;ACT	PROPN
valami	algo	valami	algo		PRO
valami	cousa	valami	cousa		N
mutatja	programas	mutat	programa	V;DEF;IND;SG;3;PRS;FIN;ACT	N
top	do	top	do		PROPN
top	enriba	top	enriba		ADV
top	20	top	20		NUM
top	cima	top	cima		N
top	superior	top	superior		ADJ
mégis	aínda	mégis	aínda	CONJ	ADV
mégis	non	mégis	non	CONJ	PART
david	david	david	david		PROPN
balra	esquerda	balra	esquerda		N
balra	queda	balra	quedar		V
ezer	miles	ezer	mil	NUM;NOM;SG	N
ezer	milleiros	ezer	milleiro	NUM;NOM;SG	N
ezer	mil	ezer	mil	NUM;NOM;SG	N
ezer	de	ezer	de	NUM;NOM;SG	ADP
ezer	millar	ezer	millar	NUM;NOM;SG	N
ezer	miles	ezer	mil	NUM;NOM;SG	N
ezer	milleiros	ezer	milleiro	NUM;NOM;SG	N
képek	as	kép	o	N;NOM;PL	DET
képek	as	kép	o	N;NOM;PL	DET
képek	as	kép	o	N;NOM;PL	DET
képek	túas	kép	tous	N;NOM;PL	DET
nyugat	oeste	nyugat	oeste		N
nyugat	occidente	nyugat	occidente		N
nyugat	occidental	nyugat	occidental		ADJ
nyugat	do	nyugat	do		PROPN
nyugat	da	nyugat	da		V
nyugat	west	nyugat	west		PROPN
nyugat	occidental	nyugat	occidental		ADJ
paul	paul	paul	paul		PROPN
kelet	leste	kelet	leste		N
kelet	oriente	kelet	oriente		N
kelet	este	kelet	este		DET
kelet	do	kelet	do		PROPN
kelet	próximo	kelet	próximo		ADJ
kelet	orientais	kelet	oriental		ADJ
kelet	oriental	kelet	oriental		ADJ
kelet	este	kelet	este		DET
egyszer	cando	egyszer	cando	ADV	PRO
egyszer	unha	egyszer	un	ADV	DET
egyszer	vez	egyszer	vez	ADV	N
épület	construír	épület	construír	N;NOM;SG	V
hogyan	como	hogyan	como	ADV	PRO
hogyan	que	hogyan	que	ADV	PRO
hogyan	canto	hogyan	canto	ADV	PRO
tartomány	do	tartomány	do	N;NOM;SG	PROPN
tartomány	de	tartomány	de	N;NOM;SG	ADP
tartomány	montañosa	tartomány	montañoso	N;NOM;SG	ADJ
holland	dutch	holland	dutch		PROPN
aztán	logo	aztán	logo		ADV
aztán	despois	aztán	despois		ADV
aztán	entón	aztán	entón		ADV
aztán	e	aztán	e		CONJ
aztán	daquela	aztán	daquela		ADV
robert	robert	rober	roberto		V
vár	a	vár	o	V;INDF;IND;SG;3;PRS;FIN;ACT	DET
vár	castelo	vár	castelo	V;INDF;IND;SG;3;PRS;FIN;ACT	N
saint	santo	saint	santo		ADJ
saint	san	saint	ser		ADJ
erős	forte	erős	forte		ADJ
erős	fortes	erős	forte		ADJ
erős	poderosa	erős	poder		ADJ
erős	poderosos	erős	poderoso		ADJ
erős	poderoso	erős	poderoso		ADJ
sziget	island	sziget	island	N;NOM;SG	PROPN
győztes	gaña	győztes	gaña		V
szép	bonito	szép	bonito		N
szép	ben	szép	ben		ADV
szép	bonita	szép	bonita		N
szép	bo	szép	bo		ADJ
szép	boa	szép	bo		ADJ
közép	media	közép	media		N
közép	medio	közép	medio		N
közép	oriente	közép	oriente		N
természetes	a	természetes	o	ADJ;NOM;SG	DET
semmi	non	semmi	non	PRO;NOM;SG;3	PART
állandó	constante	állandó	constante		ADJ
állandó	permanente	állandó	permanente		ADJ
korai	cedo	korai	cedo		ADV
korai	primeiras	korai	primeiro		ADJ
felett	ascende	felett	ascender	ADP	V
felett	riba	felett	riba	ADP	ADV
felett	da	felett	da	ADP	V
felett	enriba	felett	enriba	ADP	ADV
felett	arriba	felett	arriba	ADP	ADV
meghalt	morto	meg+hal	morto	V;INDF;IND;SG;3;PST;FIN;ACT	N
kezdve	a	kezdv	o	N;ON+ESS;SG	DET
kezdve	comezando	kezdv	comezar	N;ON+ESS;SG	V
kezdve	empezando	kezdv	empezar	N;ON+ESS;SG	V
kezdve	comeza	kezdv	comezar	N;ON+ESS;SG	V
kezdve	tiña	kezdv	ter	N;ON+ESS;SG	V
kezdve	iniciar	kezdv	iniciar	N;ON+ESS;SG	V
kezdve	comezaba	kezdv	comezar	N;ON+ESS;SG	V
kezdve	comezar	kezdv	comezar	N;ON+ESS;SG	V
téli	no	téli	no		V
téli	inverno	téli	inverno		N
téli	o	téli	o		DET
kovács	smith	kovács	smith		PROPN
kovács	veña	kovács	vir		V
afrikai	áfrica	afrikai	áfrica		PROPN
afrikai	sudáfrica	afrikai	sudáfricar		ADJ
afrikai	áfrica	afrikai	áfrica		PROPN
afrikai	africana	afrikai	africano		ADJ
afrikai	africanos	afrikai	africano		ADJ
afrikai	africano	afrikai	africano		ADJ
george	george	george	george		PROPN
george	xurxo	george	xurxo		N
független	independente	független	independente		ADJ
fog	vai	fog	ir	V;INDF;IND;SG;3;PRS;ACT	V
tanult	que	tanult	que	V;INDF;IND;SG;3;PST;FIN;ACT	PRO
érdemes	ser	érdemes	ser	ADJ;NOM;SG	V
érdemes	a	érdemes	o	ADJ;NOM;SG	DET
érdemes	pena	érdemes	pena	ADJ;NOM;SG	N
érdemes	paga	érdemes	pagar	ADJ;NOM;SG	V
érdemes	valor	érdemes	valor	ADJ;NOM;SG	N
érdemes	vale	érdemes	valar	ADJ;NOM;SG	V
játék	de	játék	de	N;NOM;SG	ADP
játék	xogar	játék	xogar	N;NOM;SG	V
játék	os	játék	o	N;NOM;SG	DET
játék	tocar	játék	tocar	N;NOM;SG	V
játék	xogar	játék	xogar	N;NOM;SG	V
játék	xogan	játék	xogar	N;NOM;SG	V
antal	anthony	antal	anthony		PROPN
kereskedelmi	o	kereskedelmi	o	ADJ;NOM;SG	DET
kereskedelmi	comercio	kereskedelmi	comercio	ADJ;NOM;SG	N
kereskedelmi	anuncio	kereskedelmi	anuncio	ADJ;NOM;SG	N
kereskedelmi	comercio	kereskedelmi	comercio	ADJ;NOM;SG	N
kereskedelmi	trocar	kereskedelmi	trocar	ADJ;NOM;SG	V
kereskedelmi	oficio	kereskedelmi	oficio	ADJ;NOM;SG	N
bal	esquerda	bal	esquerda		N
bal	queda	bal	quedar		V
könyv	os	könyv	o	N;NOM;SG	DET
szakmai	profesionais	szakmai	profesional	ADJ;NOM;SG	N
szakmai	un	szakmai	un	ADJ;NOM;SG	DET
london	london	london	london	N;NOM;SG	PROPN
james	james	james	jame		PROPN
fok	o	fok	o	N;NOM;SG	DET
fok	16	fok	16	N;NOM;SG	NUM
perc	agarda	perc	agarda	N;NOM;SG	V
kapcsolatban	conectados	kapcsolat	conectar	N;IN+ESS;SG	V
kapcsolatban	conectada	kapcsolat	conectar	N;IN+ESS;SG	V
kapcsolatban	conectado	kapcsolat	conectar	N;IN+ESS;SG	V
kapcsolatban	con	kapcsolat	con	N;IN+ESS;SG	ADP
kapcsolatban	conectadas	kapcsolat	conectar	N;IN+ESS;SG	V
kapcsolatban	conectan	kapcsolat	conectar	N;IN+ESS;SG	V
kapcsolatban	coa	kapcsolat	coar	N;IN+ESS;SG	V
csupán	só	csupán	só		ADV
egyház	da	egyház	da	N;NOM;SG	V
előre	fronte	előre	fronte		N
előre	cara	előre	cara		N
előre	adiante	előre	adiante		ADV
előre	diante	előre	diante		ADV
előre	por	előre	por		ADP
előre	adiante	előre	adiante		ADV
előre	veña	előre	vir		V
rock	rocha	rock	rocha		N
rock	pedra	rock	pedra		N
rock	rock	rock	rock		N
rock	de	rock	de		ADP
eredetű	orixe	eredetű	orixe		N
osztály	da	osztály	da	N;NOM;SG	V
tud	non	tud	non	V;INDF;IND;SG;3;PRS;FIN;ACT	PART
lakosság	mundial	lakosság	mundial	N;NOM;SG	ADJ
hagyományos	tradicional	hagyományos	tradicional		ADJ
hagyományos	tradicionais	hagyományos	tradicional		ADJ
hagyományos	convencional	hagyományos	convencional		ADJ
bemutató	manifestación	bemutató	manifestación		N
bemutató	demostración	bemutató	demostración		N
bemutató	exposición	bemutató	exposición		N
des	dos	des	dos		PROPN
széles	amplo	széles	amplo	N;NOM;SG	ADJ
william	william	william	william		PROPN
rend	para	rend	para	N;NOM;SG	ADP
azóta	desde	azóta	desde	ADV	ADP
azóta	que	azóta	que	ADV	PRO
azóta	dende	azóta	dende	ADV	ADP
verseny	a	verseny	o	N;NOM;SG	DET
verseny	internacional	verseny	internacional	N;NOM;SG	ADJ
city	city	city	city		PROPN
city	cidade	city	cidade		N
city	da	city	da		V
köszönöm	grazas	köszönöm	graza	V;DEF;IND;SG;1;PRS;FIN;ACT	N
köszönöm	moitas	köszönöm	moito	V;DEF;IND;SG;1;PRS;FIN;ACT	DET
rossz	mala	rossz	mal		ADJ
rossz	malos	rossz	malo		N
rossz	mal	rossz	mal		ADV
rossz	malas	rossz	mal		ADJ
rossz	malo	rossz	malo		PROPN
rossz	mágoa	rossz	mágoa		ADJ
rossz	mal	rossz	mal		ADV
rossz	malo	rossz	malo		PROPN
ókori	antiga	ókori	antigo		ADJ
ókori	antigas	ókori	antigo		ADJ
ókori	antigo	ókori	antigo		N
ókori	antigos	ókori	antigo		N
kéne	que	kéne	que	V;INDF;COND;SG;3;PRS;FIN;ACT	PRO
test	corporal	test	corporal	N;NOM;SG	ADJ
ének	cantando	én	cantar	N;NOM;SG	V
ének	cantar	én	cantar	N;NOM;SG	V
ének	que	én	que	N;NOM;SG	PRO
igaz	verdade	igaz	verdade		N
igaz	certo	igaz	certo		DET
jean	jean	jean	jean		PROPN
keresztény	christian	keresztény	christian		V
keresztény	cristiáns	keresztény	cristián		N
kérdés	as	kérdés	o	N;NOM;SG	DET
polgári	civís	polgári	civir	ADJ;NOM;SG	N
port	po	por	po		N
port	pó	por	pó		N
port	das	por	das		N
port	porto	por	porto		N
port	tocador	por	tocador		N
albert	albert	albert	albert		PROPN
egyéni	persoa	egyéni	persoa		N
egyéni	cada	egyéni	cada		DET
egyéni	individuais	egyéni	individual		ADJ
egyéni	individuo	egyéni	individuo		N
egyéni	individual	egyéni	individual		ADJ
egyéni	tipo	egyéni	tipo		N
kevés	poucos	kevés	pouco		DET
kevés	poucas	kevés	pouco		DET
kevés	uns	kevés	un		DET
kevés	algunhas	kevés	algún		DET
kevés	algúns	kevés	algún		DET
kevés	unhas	kevés	un		DET
kevés	pouco	kevés	pouco		ADV
kevés	algo	kevés	algo		PRO
kevés	pequeno	kevés	pequeno		ADJ
kevés	pequena	kevés	pequeno		ADJ
évad	de	évad	de	N;NOM;SG	ADP
főként	principalmente	főként	principal		ADV
főként	maioría	főként	maioría		N
főként	sobre	főként	sobre		ADP
főként	todo	főként	todo		DET
főként	maiormente	főként	maiormente		ADV
főként	maioritariamente	főként	maioritariamente		ADV
program	de	program	de	N;NOM;SG	ADP
program	programar	program	programar	N;NOM;SG	V
teszi	que	tesz	que	V;DEF;IND;SG;3;PRS;FIN;ACT	PRO
lehetséges	potencial	lehetséges	potencial	ADJ;NOM;SG	N
lehetséges	sexa	lehetséges	ser	ADJ;NOM;SG	V
