die	os	die	o	DET;DEF	PRO;ACC;MASC;PL;3
besoek	impressão	besoek	impressão	V;PRS	N;FEM;SG
besoek	visita	besoek	visita	V;PRS	N;FEM;SG
besoek	visitei	besoek	visitar	V;PRS	V;IND;SG;1;PST;FIN
besoek	visitou	besoek	visitar	V;PRS	V;IND;SG;3;PST;FIN
administratiewe	administrativa	administratief	administrativo	ADJ;NOM	N;FEM;SG
administratiewe	administrativos	administratief	administrativo	ADJ;NOM	N;MASC;PL
administratiewe	administrativas	administratief	administrativo	ADJ;NOM	N;FEM;PL
bekende	famosos	bekend	famoso	ADJ;NOM	N;MASC;PL
beste	melhor	goed	melhor		ADV
beste	melhores	goed	bom		ADJ;MASC;PL
beste	best	goed	best		N;MASC;SG
rusland	russia	rusland	russia		N;FEM;SG
rusland	rússia	rusland	rússia		N;FEM;SG
rooi	vermelhos	rooi	vermelho		N;MASC;PL
rooi	vermelhas	rooi	vermelho		N;FEM;PL
rooi	vermelha	rooi	vermelho		N;FEM;SG
rooi	vermelho	rooi	vermelho		N;MASC;SG
rooi	vermelhos	rooi	vermelho		N;MASC;PL
rooi	red	rooi	red		N;MASC;SG
skryf	queimadura	skryf	queimadura	V;PRS	N;FEM;SG
skryf	burn	skryf	burn	V;PRS	N;MASC;SG
skryf	queima	skryf	queima	V;PRS	N;FEM;SG
wie	oms	wie	oms	PRO	N;FEM;SG
wie	who	wie	who	PRO	N;MASC;SG
wie	quem	wie	quem	PRO	PRO;SG
suidelike	sulistas	suidelik	sulista	ADJ;NOM	N;MASC;PL
suidelike	sul	suidelik	sul	ADJ;NOM	N;MASC;SG
suidelike	southern	suidelik	southern	ADJ;NOM	N;MASC;SG
romeinse	romanas	romeins	romano	N;SG	N;FEM;PL
romeinse	romanos	romeins	romano	N;SG	N;MASC;PL
gekry	achado	kry	achado	V;PST;V.PTCP	N;MASC;SG
hoë	alto	hoog	alto		ADV
hoë	high	hoog	high		N;MASC;SG
hoë	altos	hoog	alto		N;MASC;PL
hoë	altas	hoog	alto		ADJ;FEM;PL
hoë	alta	hoog	alta		N;FEM;SG
sterk	forte	sterk	forte		ADJ;MASC;SG
sterk	strong	sterk	strong		N;MASC;SG
sterk	fortes	sterk	forte		ADJ;MASC;PL
africa	áfrica	africa	áfrico		N;FEM;SG
londen	londres	londen	londre		N;FEM;SG
reeks	series	reeks	ser	N;SG	N;MASC;PL
reeks	séries	reeks	série	N;SG	N;FEM;PL
belangrikste	primária	belangrik	primária		N;FEM;SG
belangrikste	primário	belangrik	primário		N;MASC;SG
belangrikste	primárias	belangrik	primária		N;FEM;PL
belangrikste	primários	belangrik	primário		N;MASC;PL
speel	play	speel	play	V;PRS	N;MASC;SG
speel	reprodução	speel	reprodução	V;PRS	N;FEM;SG
bou	build	bou	build	V;PRS	N;MASC;SG
wil	quer	wil	querer	V;PRS	V;IND;SG;3;PRS;FIN
wil	queres	wil	querer	V;PRS	INTJ
wil	quero	wil	querer	V;PRS	V;IND;SG;1;PRS;FIN
minder	menos	min	menos		ADV
gelei	led	lei	led	V;PST;V.PTCP	N;MASC;SG
streek	regionais	streek	regional	N;SG	N;MASC;PL
gesien	visto	gesien	ver		PROPN;MASC;SG;V.PTCP
gesien	viu	gesien	ver		V;IND;SG;3;PST;FIN
mees	most	baie	most	ADV;RL	N;MASC;SG
jan	jan	jan	jan		N;MASC;SG
ses	six	ses	six	NUM	N;MASC;SG
grond	solos	grond	solo	N;SG	N;MASC;PL
grond	terrenos	grond	terreno	N;SG	N;MASC;PL
grond	terras	grond	terra	N;SG	N;FEM;PL
spesies	espécie	spesie	espécie	N;PL	N;FEM;SG
png	png	png	png	V;PRS	N;MASC;SG
verklaar	declarou	verklaar	declarar	V;PRS	V;IND;SG;3;PST;FIN
george	jorge	georg	jorge		N;MASC;SG
george	george	georg	george		PROPN;MASC;SG
iii	iii	iii	iii		N;MASC;SG
meter	metro	meter	metro		N;MASC;SG
meter	contadores	meter	contador		N;MASC;PL
meter	metros	meter	metro		N;MASC;PL
meter	medidores	meter	medidor		N;MASC;PL
meter	metros	meter	metro		N;MASC;PL
persent	porcentagem	persent	porcentagem	ADP	N;FEM;SG
persent	percentagem	persent	percentagem	ADP	N;FEM;SG
nederland	holanda	nederland	holandar		N;FEM;SG
frans	french	frans	french		N;MASC;SG
frans	franceses	frans	francês		N;MASC;PL
frans	francês	frans	francês		N;MASC;SG
gewen	won	wen	won	V;PST;V.PTCP	N;MASC;SG
japan	japao	japan	japao	PROPN;SG	N;MASC;SG
japan	japão	japan	japão	PROPN;SG	N;MASC;SG
oorlede	morreu	oorlede	morrer		V;IND;SG;3;PST;FIN
oorlede	morri	oorlede	morrer		V;IND;SG;1;PST;FIN
oorlede	morreram	oorlede	morrer		V;IND;PL;3;FIN
oorlede	faleceu	oorlede	falecer		V;IND;SG;3;PST;FIN
militêre	militares	militêr	militar	ADJ;NOM	N;MASC;PL
militêre	militar	militêr	militar	ADJ;NOM	N;MASC;SG
inligting	informações	inligting	informação	N;SG	N;FEM;PL
paul	paulo	paul	paulo		N;MASC;SG
paul	paul	paul	paul		N;MASC;SG
veroorsaak	causou	veroorsaak	causar	V;PRS	V;IND;SG;3;PST;FIN
veroorsaak	causa	veroorsaak	causa	V;PRS	N;FEM;SG
oorspronklike	originais	oorspronklik	original	ADJ;NOM	N;MASC;PL
katolieke	católico	katoliek	católico	ADJ;NOM	N;MASC;SG
katolieke	católicas	katoliek	católico	ADJ;NOM	N;FEM;PL
katolieke	católicos	katoliek	católico	ADJ;NOM	N;MASC;PL
katolieke	catolicismo	katoliek	catolicismo	ADJ;NOM	N;MASC;SG
katolieke	católica	katoliek	católico	ADJ;NOM	N;FEM;SG
keiser	imperador	keiser	imperador		N;MASC;SG
keiser	imperadores	keiser	imperador		N;MASC;PL
boek	reservar	boek	reservar	N;SG	V;NFIN
boek	livros	boek	livro	N;SG	N;MASC;PL
sowel	ambos	sowel	ambos	CONJ	PRO;MASC;PL
sowel	ambas	sowel	ambos	CONJ	DET;FEM;PL
sowel	bem	sowel	bem	CONJ	ADV
goed	boa	goed	bom		ADJ;FEM;SG
goed	bom	goed	bom		ADJ;MASC;SG
goed	bem	goed	bem		ADV
wet	leis	wet	lei	N;SG	N;FEM;PL
wet	agir	wet	agir	N;SG	V;NFIN
beide	ambos	beide	ambos		PRO;MASC;PL
beide	ambas	beide	ambos		DET;FEM;PL
goeie	boa	goed	bom		ADJ;FEM;SG
goeie	bom	goed	bom		ADJ;MASC;SG
val	drop	val	drop	V;PRS	N;MASC;SG
val	gota	val	gota	V;PRS	N;FEM;SG
val	fall	val	fall	V;PRS	N;MASC;SG
val	outono	val	outono	V;PRS	N;MASC;SG
val	queda	val	queda	V;PRS	N;FEM;SG
vsa	eua	vsa	eua		PROPN;MASC;PL
vsa	usa	vsa	usar		V;IND;SG;3;PRS;FIN
hendrik	hendrik	hendrik	hendrik		N;MASC;SG
beheer	controle	beheer	controle	V;PRS	N;MASC;SG
beheer	control	beheer	control	V;PRS	N;MASC;SG
beheer	controlo	beheer	controlo	V;PRS	N;MASC;SG
http	http	http	http		N;MASC;SG
terug	costas	terug	costa	ADP	N;FEM;PL
terug	volta	terug	volta	ADP	N;FEM;SG
terug	voltar	terug	voltar	ADP	V;NFIN
min	min	min	min	DET	N;MASC;PL
predikant	clérigos	predikant	clérigo	N;SG	N;MASC;PL
gevind	achado	vind	achado	V;PST;V.PTCP	N;MASC;SG
verkies	favor	verkies	favor	V;PRS	N;MASC;SG
verkies	favor	verkies	favor	V;PRS	N;MASC;SG
potchefstroom	potchefstroom	potchefstroom	potchefstroom		N;MASC;SG
park	parque	park	parque		N;MASC;SG
park	park	park	park		N;MASC;SG
data	dados	data	dado	N;SG	N;MASC;PL
jong	young	jonk	young		N;MASC;SG
jong	jovem	jonk	jovem		ADJ;MASC;SG
jong	jovens	jonk	jovem		N;MASC;PL
noorde	norte	noord	norte		N;MASC;SG
noorde	north	noord	north		N;MASC;SG
uiteindelik	enfim	uiteindelik	enfim		ADV
uiteindelik	finalmente	uiteindelik	finalmente		ADV
buite	fora	buite	fora	ADP	ADV
invloed	influência	invloed	influência	V;PRS	N;FEM;SG
invloed	influências	invloed	influência	V;PRS	N;FEM;PL
blou	blue	blou	blue		N;MASC;SG
blou	azul	blou	azul		N;MASC;SG
blou	azuis	blou	azul		N;MASC;PL
blou	crescer	blou	crescer		V;NFIN
blou	cresce	blou	crescer		V;IND;SG;3;PRS;FIN
blou	crescem	blou	crescer		V;IND;PL;3;PRS;FIN
blou	cresçam	blou	crescer		V;SBJV;PL;3;PRS;FIN
blou	cresça	blou	cresco		V;SBJV;SG;3;PRS;FIN
blou	borrão	blou	borrão		N;MASC;SG
noordelike	nordeste	noordelik	nordeste	ADJ;NOM	N;MASC;SG
noordelike	norte	noordelik	norte	ADJ;NOM	N;MASC;SG
noordelike	northern	noordelik	northern	ADJ;NOM	N;MASC;SG
verkiesing	eleições	verkiesing	eleição	N;SG	N;FEM;PL
verbind	conexão	verbind	conexão	V;PRS	N;FEM;SG
griekse	gregos	grieks	grego	N;SG	N;MASC;PL
behoort	pertence	behoort	pertencer	V;PRS	V;IND;SG;3;PRS;FIN
behoort	pertencem	behoort	pertencer	V;PRS	V;IND;PL;3;PRS;FIN
behoort	pertences	behoort	pertence	V;PRS	N;MASC;PL
behoort	pertença	behoort	pertencer	V;PRS	V;IND;SG;3;PRS;FIN
behoort	pertencer	behoort	pertencer	V;PRS	V;NFIN
werke	emprego	werk	emprego	N;PL	N;MASC;SG
sterre	sparks	sterr	spark	N;PL	N;MASC;SG
sterre	stars	sterr	star	N;PL	N;MASC;SG
natal	natal	natal	natal	PROPN;SG	N;MASC;SG
jou	seu	jou	seu	PRO;ACC;SG;2	DET;MASC;SG
jou	sua	jou	seu	PRO;ACC;SG;2	DET;FEM;SG
slag	batalhas	slag	batalha	N;SG	N;FEM;PL
deelstaat	estaduais	deelstaat	estadual	N;SG	N;MASC;PL
deelstaat	estadual	deelstaat	estadual	N;SG	ADJ;MASC;SG
oseaan	oceanos	oseaan	oceano	N;SG	N;MASC;PL
son	sun	son	sun	V;PRS	N;MASC;SG
son	sol	son	sol	V;PRS	N;MASC;SG
help	socorro	help	socorro	V;PRS	N;MASC;SG
help	ajuda	help	ajuda	V;PRS	N;FEM;SG
museum	museus	museum	museu	N;SG	N;MASC;PL
want	porque	want	porque	CONJ	CONJ
want	pq	want	pq	CONJ	
voltooi	completou	voltooi	completar		V;IND;SG;3;PST;FIN
voltooi	concluída	voltooi	concluído		V;FEM;SG;V.PTCP
voltooi	concluído	voltooi	concluir		V;MASC;SG;V.PTCP
voltooi	concluídas	voltooi	concluir		V;FEM;PL;V.PTCP
voltooi	concluídos	voltooi	concluir		V;MASC;PL;V.PTCP
voltooi	acabamento	voltooi	acabamento		N;MASC;SG
voltooi	concluir	voltooi	concluir		V;NFIN
voltooi	finalizar	voltooi	finalizar		V;NFIN
voltooi	terminar	voltooi	terminar		V;NFIN
voltooi	termine	voltooi	terminar		V;SBJV;SG;3;PRS;FIN
voltooi	feito	voltooi	fazer		V;MASC;SG;V.PTCP
voltooi	completa	voltooi	completo		ADJ;FEM;SG
voltooi	completos	voltooi	completo		ADJ;MASC;PL
voltooi	complete	voltooi	completer		V;SBJV;SG;3;PRS;FIN
voltooi	completo	voltooi	completo		N;MASC;SG
kilometer	quilómetros	kilometer	quilómetro	N;SG	N;MASC;PL
kilometer	quilômetros	kilometer	quilômetro	N;SG	N;MASC;PL
kilometer	quilómetros	kilometer	quilómetro	N;SG	N;MASC;PL
kilometer	quilômetros	kilometer	quilômetro	N;SG	N;MASC;PL
raad	conselhos	raad	conselho	N;SG	N;MASC;PL
gebly	viveu	gebly	viver		V;IND;SG;3;PST;FIN
gebly	vivi	gebly	viver		V;IND;SG;1;PST;FIN
gebly	morava	gebly	morar		V;IND;SG;3;IPFV;FIN
gebly	vivia	gebly	viver		V;IND;SG;3;IPFV;FIN
gebly	vivido	gebly	viver		V;MASC;SG;V.PTCP
ster	estrelas	ster	estrela	N;SG	N;FEM;PL
almal	todos	almal	todo	PRO	PRO;MASC;PL
almal	todas	almal	todo	PRO	DET;FEM;PL
almal	todos	almal	todo	PRO	PRO;MASC;PL
almal	todos	almal	todo	PRO	PRO;MASC;PL
australië	austrália	australië	austrália		N;FEM;SG
australië	montar	australië	montar		V;NFIN
vanuit	do	vanuit	do	ADP	N;MASC;SG
vanuit	da	vanuit	da	ADP	INTJ
skakel	link	skakel	link	V;PRS	N;MASC;SG
skakel	ligação	skakel	ligação	V;PRS	N;FEM;SG
lyk	parece	lyk	parecer		V;IND;SG;3;PRS;FIN
lyk	looks	lyk	looko		N;MASC;PL
lyk	olhares	lyk	olhar		N;MASC;PL
york	york	york	york		N;MASC;SG
york	iorque	york	iorque		N;FEM;SG
generaal	generalidades	generaal	generalidade	N;SG	N;MASC;PL
generaal	gerais	generaal	geral	N;SG	N;MASC;PL
sint	sint	sint	sint		N;MASC;SG
orde	encomendar	orde	encomendar	N;SG	V;NFIN
loop	caminhada	loop	caminhar	V;PRS	N;FEM;SG
nooit	never	nooit	never	ADV	N;MASC;SG
antieke	antiga	antiek	antigo	ADJ;NOM	N;FEM;SG
antieke	antiguidade	antiek	antiguidade	ADJ;NOM	N;FEM;SG
antieke	ancião	antiek	ancião	ADJ;NOM	N;MASC;SG
musiek	music	musiek	music		N;MASC;SG
musiek	música	musiek	música		N;FEM;SG
musiek	musica	musiek	musica		N;FEM;SG
musiek	músicas	musiek	música		N;FEM;PL
willem	willem	willem	willar		N;MASC;SG
willem	william	willem	williar		N;MASC;SG
willem	willian	willem	willian		N;MASC;SG
willem	guilherme	willem	guilherme		N;MASC;SG
rooms	salas	room	sala		N;FEM;PL
rooms	quartos	room	quarto		N;MASC;PL
william	william	william	williar		N;MASC;SG
william	willian	william	willian		N;MASC;SG
william	guilherme	william	guilherme		N;MASC;SG
verkoop	venda	verkoop	venda	V;PRS	N;FEM;SG
verkoop	vendeu	verkoop	vender	V;PRS	V;IND;SG;3;PST;FIN
voël	aves	voël	ave	N;SG	N;FEM;PL
sjina	porcelana	sjina	porcelano	PROPN;SG	N;FEM;SG
sjina	china	sjina	china	PROPN;SG	N;FEM;SG
dien	sirva	dien	servir		V;SBJV;SG;3;PRS;FIN
dien	servir	dien	servir		V;NFIN
dien	serve	dien	servir		V;IND;SG;3;PRS;FIN
dien	servi	dien	servir		V;FIN
dien	submeter	dien	submeter		V;NFIN
dien	enviar	dien	enviar		V;NFIN
james	james	jame	jame		N;MASC;SG
james	jaime	jame	jaime		N;MASC;SG
james	tiago	jame	tiago		N;MASC;SG
italië	itália	italië	itália		N;FEM;SG
duits	alemã	duits	alemã		N;FEM;SG
duits	alemães	duits	alemão		N;MASC;PL
duits	alemão	duits	alemão		N;MASC;SG
lei	chumbo	lei	chumbo	V;PRS	N;MASC;SG
lei	lead	lei	lead	V;PRS	N;MASC;SG
gestel	conjunto	stel	conjunto	V;PST;V.PTCP	N;MASC;SG
gestel	set	stel	set	V;PST;V.PTCP	N;MASC;SG
kleiner	menor	kleiner	pequeno		ADJ;MASC;SG
verloor	perdi	verloor	perder	V;PRS	V;IND;SG;1;PST;FIN
verloor	lost	verloor	lost	V;PRS	N;MASC;SG
verloor	perdeu	verloor	perder	V;PRS	V;IND;SG;3;PST;FIN
sewe	seven	sewe	seven	NUM	N;MASC;SG
oorspronklik	originais	oorspronklik	original	ADV	N;MASC;PL
oorspronklik	original	oorspronklik	original	ADV	ADJ;MASC;SG
voorbeeld	amostras	voorbeeld	amostra	N;SG	N;FEM;PL
stellenbosch	stellenbosch	stellenbosch	stellenbosch		N;MASC;PL
sterf	die	sterf	dieer	V;PRS	N;MASC;SG
nederlands	holandês	nederlands	holandês		N;MASC;SG
nederlands	holandeses	nederlands	holandês		N;MASC;PL
nederlands	neerlandês	nederlands	neerlandês		N;MASC;SG
nederlands	dutch	nederlands	dutch		N;MASC;SG
verskil	diferenca	verskil	diferenca	V;PRS	N;FEM;SG
verskil	diferença	verskil	diferença	V;PRS	N;FEM;SG
verskil	diferenças	verskil	diferença	V;PRS	N;FEM;PL
sentraal	centrais	sentraal	central	ADV	N;MASC;PL
sentraal	central	sentraal	central	ADV	N;FEM;SG
oppervlakte	area	oppervlak	area	N;PL	N;FEM;SG
oppervlakte	área	oppervlak	área	N;PL	N;FEM;SG
crystal	cristal	crystal	cristal		N;MASC;SG
crystal	cristais	crystal	cristal		N;MASC;PL
crystal	crystal	crystal	crystal		N;MASC;SG
indiese	indianos	indies	indiano		N;MASC;PL
indiese	índios	indies	índio		N;MASC;PL
indiese	indian	indies	indian		N;MASC;SG
indiese	índio	indies	índio		N;MASC;SG
indiese	indiano	indies	indiano		N;MASC;SG
indiese	índia	indies	índia		N;FEM;SG
lughawe	bancas	lughawe	banca	PROPN;SG	N;FEM;PL
lughawe	bunker	lughawe	bunker	PROPN;SG	N;MASC;SG
lughawe	aeroporto	lughawe	aeroporto	PROPN;SG	N;MASC;SG
louis	luiz	louis	luiz		PROPN;MASC;SG
louis	luis	louis	lui		N;MASC;SG
louis	luís	louis	luís		N;MASC;SG
louis	louis	louis	loul		N;MASC;SG
vertoon	visualização	vertoon	visualização	V;PRS	N;FEM;SG
vertoon	exibição	vertoon	exibição	V;PRS	N;FEM;SG
colspan	colspan	colspan	colspan	PART	N;MASC;SG
altyd	always	altyd	alway	ADV	N;MASC;SG
lig	light	lig	light	V;PRS	N;MASC;SG
lig	luz	lig	luz	V;PRS	N;FEM;SG
kant	borda	kant	borda		N;FEM;SG
kant	aresta	kant	aresta		N;FEM;SG
kant	edge	kant	edge		N;MASC;SG
kant	lateral	kant	lateral		N;MASC;SG
kant	lado	kant	lado		N;MASC;SG
kant	side	kant	side		N;MASC;SG
betrokke	noiva	betrek	noiva	ADJ;NOM	N;FEM;SG
betrokke	noivos	betrek	noivo	ADJ;NOM	N;MASC;PL
betrokke	noivo	betrek	noivo	ADJ;NOM	N;MASC;SG
wou	procurada	wil	procurar	V;PST;FIN	V;FEM;SG;V.PTCP
wou	queria	wil	querer	V;PST;FIN	V;IND;SG;3;IPFV;FIN
wou	procurado	wil	procurar	V;PST;FIN	V;MASC;SG;V.PTCP
wou	procurados	wil	procurar	V;PST;FIN	V;MASC;PL;V.PTCP
rome	roma	rome	roma		N;FEM;SG
reg	lei	reg	lei		N;FEM;SG
reg	direito	reg	direito		N;MASC;SG
reg	law	reg	law		N;MASC;SG
reg	leis	reg	lei		N;FEM;PL
prof	prof	prof	prof		N;MASC;SG
vervaardig	produziu	vervaardig	produzir	V;PRS	V;IND;SG;3;PST;FIN
elizabeth	isabel	elizabeth	isabel		N;FEM;SG
elizabeth	elizabeth	elizabeth	elizabeth		N;FEM;SG
parys	paris	parys	pari		PROPN;MASC;SG
openbare	público	openbaar	público	ADJ;NOM	N;MASC;SG
openbare	públicas	openbaar	público	ADJ;NOM	N;FEM;PL
openbare	pública	openbaar	público	ADJ;NOM	N;FEM;SG
openbare	públicos	openbaar	público	ADJ;NOM	N;MASC;PL
openbare	publico	openbaar	publico	ADJ;NOM	N;MASC;SG
oud	antiga	oud	antigo	ADV	N;FEM;SG
oud	velho	oud	velho	ADV	ADJ;MASC;SG
oud	antigo	oud	antigo	ADV	ADJ;MASC;SG
oud	velha	oud	velho	ADV	ADJ;FEM;SG
oud	velhos	oud	velho	ADV	N;MASC;PL
beskikbaar	disponível	beskikbaar	disponível	ADV	ADJ;MASC;SG
beskikbaar	disponíveis	beskikbaar	disponível	ADV	N;MASC;PL
beskikbaar	disponivel	beskikbaar	disponivel	ADV	ADJ;MASC;SG
sentrale	centrais	sentraal	central	N;SG	N;MASC;PL
behaal	conquista	behaal	conquista	V;PRS	N;FEM;SG
natuurlike	naturais	natuurlik	natural	ADJ;NOM	N;MASC;PL
bied	oferta	bied	oferta	V;PRS	N;FEM;SG
amptelik	oficial	amptelik	oficial	ADV	ADJ;MASC;SG
amptelik	funcionário	amptelik	funcionário	ADV	N;MASC;SG
amptelik	official	amptelik	official	ADV	N;MASC;SG
amptelik	oficiais	amptelik	oficial	ADV	N;MASC;PL
indië	índia	indië	índia		N;FEM;SG
indië	india	indië	india		N;MASC;SG
olimpiese	olympic	olimpies	olympic	ADJ;NOM	N;MASC;SG
olimpiese	olímpico	olimpies	olímpico	ADJ;NOM	N;MASC;SG
olimpiese	olímpica	olimpies	olímpico	ADJ;NOM	N;FEM;SG
olimpiese	olímpicos	olimpies	olímpico	ADJ;NOM	N;MASC;PL
hoof	principais	hoof	principal		ADJ;MASC;PL
hoof	main	hoof	main		N;MASC;SG
hoof	principal	hoof	principal		ADJ;MASC;SG
druk	imprensa	druk	imprensa		N;FEM;SG
druk	pressione	druk	pressionar		V;SBJV;SG;3;PRS;FIN
druk	pressões	druk	pressão		N;FEM;PL
druk	pressão	druk	pressão		N;FEM;SG
verteenwoordig	representou	verteenwoordig	representar	V;PRS	V;IND;SG;3;PST;FIN
meestal	principalmente	meestal	principalmente		ADV
albei	ambos	albei	ambos	NUM	PRO;MASC;PL
albei	ambas	albei	ambos	NUM	DET;FEM;PL
etniese	étnicos	etnies	étnico	ADJ;NOM	N;MASC;PL
etniese	étnicas	etnies	étnico	ADJ;NOM	N;FEM;PL
etniese	étnica	etnies	étnico	ADJ;NOM	N;FEM;SG
etniese	etnia	etnies	etniar	ADJ;NOM	N;FEM;SG
gepubliseer	viva	publiseer	vivo	V;PST;V.PTCP	N;FEM;SG
gepubliseer	live	publiseer	live	V;PST;V.PTCP	N;MASC;SG
super	super	super	super		N;MASC;SG
kuns	art	kuns	art		N;MASC;SG
kuns	arte	kuns	arte		N;FEM;SG
maria	mary	maria	mary		N;FEM;SG
maria	maria	maria	maria		N;FEM;SG
maria	maria	maria	maria		N;FEM;SG
rolprent	filmes	rolprent	filme	N;SG	N;MASC;PL
rolprent	películas	rolprent	película	N;SG	N;FEM;PL
westelike	ocidental	westelik	ocidental	ADJ;NOM	N;FEM;SG
westelike	ocidentais	westelik	ocidental	ADJ;NOM	N;MASC;PL
westelike	western	westelik	western	ADJ;NOM	N;MASC;SG
westelike	oeste	westelik	oeste	ADJ;NOM	N;MASC;SG
kanada	canadá	kanada	canadá		N;MASC;SG
kanada	canada	kanada	canada		N;FEM;SG
national	national	national	national		N;MASC;SG
national	nacionais	national	nacional		N;MASC;PL
national	nacional	national	nacional		ADJ;MASC;SG
verdeel	divida	verdeel	divida	V;PRS	N;FEM;SG
pole	polônia	pool	polônia		N;FEM;SG
pole	polónia	pool	polónia		N;FEM;SG
beweging	movimentos	beweging	movimento	N;SG	N;MASC;PL
russies	russa	russies	russa		N;FEM;SG
russies	russas	russies	russa		N;FEM;PL
russies	russo	russies	russo		N;MASC;SG
russies	russos	russies	russo		N;MASC;PL
russies	tunísia	russies	tunísia		N;FEM;SG
russies	louisiana	russies	louisiano		N;FEM;SG
russies	luisiana	russies	luisiano		N;FEM;SG
japannese	japonesa	japannees	japonesa	ADJ;NOM	N;FEM;SG
japannese	japonês	japannees	japonês	ADJ;NOM	N;MASC;SG
japannese	japão	japannees	japão	ADJ;NOM	N;MASC;SG
japannese	japoneses	japannees	japonês	ADJ;NOM	N;MASC;PL
beter	melhores	goed	bom	ADV;CMPR	ADJ;MASC;PL
beperk	restrita	beperk	restritar		ADJ;FEM;SG
beperk	restritos	beperk	restrito		V;MASC;PL;V.PTCP
beperk	restrito	beperk	restringir		V;MASC;SG;V.PTCP
beperk	limite	beperk	limite		N;MASC;SG
beperk	limitar	beperk	limitar		V;NFIN
beperk	limitado	beperk	limitar		V;MASC;SG;V.PTCP
beperk	limitados	beperk	limitar		V;MASC;PL;V.PTCP
beperk	limitadas	beperk	limitar		V;FEM;PL;V.PTCP
beperk	limited	beperk	limited		N;MASC;SG
beperk	limitada	beperk	limitar		V;FEM;SG;V.PTCP
wen	win	wen	win	V;PRS	N;MASC;SG
wen	vitória	wen	vitória	V;PRS	N;FEM;SG
verlaat	saida	verlaat	saida	V;PRS	N;FEM;SG
verlaat	saída	verlaat	saída	V;PRS	N;FEM;SG
white	brancos	white	branco		N;MASC;PL
white	branco	white	branco		N;MASC;SG
white	white	white	white		N;MASC;SG
white	brancas	white	branco		N;FEM;PL
white	branca	white	branco		N;FEM;SG
red	salvamento	red	salvamento		N;MASC;SG
red	resgate	red	resgate		N;MASC;SG
spanje	espanha	spanje	espanha	N;PL	N;FEM;SG
magte	forces	mag	force	N;PL	N;MASC;SG
geraak	afetado	raak	afetar	V;PST;FIN	V;MASC;SG;V.PTCP
geraak	afetadas	raak	afetar	V;PST;FIN	V;FEM;PL;V.PTCP
geraak	afectados	raak	afectar	V;PST;FIN	V;MASC;PL;V.PTCP
geraak	afetada	raak	afetado	V;PST;FIN	V;FEM;SG;V.PTCP
geraak	afectado	raak	afectar	V;PST;FIN	V;MASC;SG;V.PTCP
geraak	afetados	raak	afetar	V;PST;FIN	V;MASC;PL;V.PTCP
charles	charles	charles	charle		N;MASC;SG
charles	carlos	charles	carlo		N;MASC;SG
heilige	santo	heilig	santo		N;MASC;SG
heilige	saint	heilig	saint		N;MASC;SG
heilige	santa	heilig	santo		N;FEM;SG
heilige	santo	heilig	santo		N;MASC;SG
david	davi	david	daver		N;MASC;SG
david	david	david	david		PROPN;MASC;SG
kennis	conhecido	kennis	conhecido	N;SG	ADJ;MASC;SG
kennis	conhecidos	kennis	conhecido	N;SG	ADJ;MASC;PL
kennis	conhecimentos	kennis	conhecimento	N;SG	N;MASC;PL
groen	verde	groen	verde		ADJ;MASC;SG
groen	green	groen	green		N;MASC;SG
groen	verdes	groen	verdes		N;MASC;PL
bloemfontein	bloemfontein	bloemfontein	bloemfontein	PROPN;SG	N;MASC;SG
stem	votação	stem	votação	V;PRS	N;FEM;SG
stem	voto	stem	voto	V;PRS	N;MASC;SG
stem	voice	stem	voice	V;PRS	N;MASC;SG
stem	voz	stem	voz	V;PRS	N;FEM;SG
energie	energias	energie	energia	N;SG	N;FEM;PL
von	von	von	von		PROPN;MASC;SG
boere	boer	boer	boer	N;PL	N;MASC;SG
boere	lavrador	boer	lavrador	N;PL	N;MASC;SG
boere	agricultor	boer	agricultor	N;PL	N;MASC;SG
boere	fazendeiro	boer	fazendeiro	N;PL	N;MASC;SG
boere	camponês	boer	camponês	N;PL	N;MASC;SG
prys	preços	prys	preço	N;SG	N;MASC;PL
prins	principe	prins	principe		N;MASC;SG
prins	prince	prins	prince		N;MASC;SG
prins	príncipe	prins	príncipe		N;MASC;SG
agter	atrás	agter	atrás		ADV
bronne	fonte	bron	fonte	N;PL	N;FEM;SG
bronne	origem	bron	origem	N;PL	N;FEM;SG
port	porto	port	porto	PROPN;SG	N;MASC;SG
album	álbuns	album	álbum	N;SG	N;MASC;PL
beweeg	nenhum	beweeg	nenhum	V;PRS	DET;MASC;SG
beweeg	nenhuma	beweeg	nenhum	V;PRS	DET;FEM;SG
egipte	egipto	egipte	egipto	PROPN;SG	N;MASC;SG
egipte	egito	egipte	egito	PROPN;SG	N;MASC;SG
egipte	vazios	egipte	vazio	PROPN;SG	ADJ;MASC;PL
egipte	vazio	egipte	vazio	PROPN;SG	ADJ;MASC;SG
egipte	vazia	egipte	vazer	PROPN;SG	ADJ;FEM;SG
egipte	esvaziar	egipte	esvaziar	PROPN;SG	V;NFIN
egipte	vazias	egipte	vazio	PROPN;SG	N;FEM;PL
com	com	com	com		ADP
verskaf	forneceu	verskaf	fornecer	V;PRS	V;IND;SG;3;PST;FIN
verskaf	forneceu	verskaf	fornecer	V;PRS	V;IND;SG;3;PST;FIN
verskaf	abastecimento	verskaf	abastecimento	V;PRS	N;MASC;SG
verskaf	fornecimento	verskaf	fornecimento	V;PRS	N;MASC;SG
