van	din	van	din		ADP;ACC
verander	anula	verander	anula	V;PRS	V;IND;SG;3;IPFV;FIN
verander	anuleaza	verander	anula	V;PRS	V;IND;SG;3;IPFV;FIN
verander	renunta	verander	renunta	V;PRS	V;IND;SG;3;IPFV;FIN
verander	modificari	verander	modificare	V;PRS	
verander	schimbari	verander	schimbari	V;PRS	N;INDF;FEM;PL
verander	modificari	verander	modificare	V;PRS	
verander	schimbari	verander	schimbari	V;PRS	N;INDF;FEM;PL
verander	modifica	verander	modifica	V;PRS	V;IND;SG;3;IPFV;FIN
verander	schimba	verander	schimba	V;PRS	V;IND;SG;3;IPFV;FIN
verander	schimbare	verander	schimbare	V;PRS	N;INDF;FEM;SG
verander	schimba	verander	schimba	V;PRS	V;IND;SG;3;IPFV;FIN
verander	schimbarea	verander	schimbare	V;PRS	N;DEF;FEM;SG
bereik	impact	bereik	impact	V;PRS	N;INDF;MASC;SG
bereik	impactul	bereik	impact	V;PRS	N;DEF;MASC;SG
bereik	atins	bereik	atinge	V;PRS	ADJ;INDF;MASC;SG
bereik	atinsa	bereik	atinsa	V;PRS	ADJ;DEF;FEM;SG
russiese	rusa	russies	rusa	ADJ;NOM	N;DEF;FEM;SG
russiese	rusesc	russies	rusesc	ADJ;NOM	ADV
russiese	rusa	russies	rusa	ADJ;NOM	N;DEF;FEM;SG
weg	departe	weg	departe		ADV
beteken	inseamna	beteken	inseamna	V;PRS	
beteken	mijloace	beteken	mijloc	V;PRS	N;INDF;FEM;PL
beteken	inseamna	beteken	inseamna	V;PRS	
beteken	medie	beteken	medie	V;PRS	N;INDF;FEM;SG
man	sot	man	sot	N;SG	
man	sot	man	sot	N;SG	
man	man	man	man	N;SG	
huis	acasa	huis	acasa	N;SG	
huis	acasa	huis	acasa	N;SG	
huis	home	huis	homă	N;SG	
besoek	impresie	besoek	impresie	V;PRS	N;INDF;FEM;SG
besoek	vizita	besoek	vizita	V;PRS	N;DEF;FEM;SG
besoek	vizita	besoek	vizita	V;PRS	N;DEF;FEM;SG
besoek	viziteaza	besoek	vizitează	V;PRS	V;IND;SG;3;IPFV;FIN
besoek	vizitate	besoek	vizita	V;PRS	ADJ;INDF;FEM;PL
besoek	vizitat	besoek	vizita	V;PRS	ADJ;INDF;MASC;SG
administratiewe	administrativa	administratief	administrativ	ADJ;NOM	ADJ;DEF;FEM;SG
bekende	celebra	bekend	celebra	ADJ;NOM	ADJ;DEF;FEM;SG
bekende	faimoasa	bekend	faimos	ADJ;NOM	ADJ;DEF;FEM;SG
gespeel	jucate	speel	juca	V;PST;V.PTCP	ADJ;INDF;FEM;PL
gespeel	jucat	speel	juca	V;PST;V.PTCP	ADJ;INDF;MASC;SG
rusland	rusia	rusland	rusie		PROPN
rooi	rosu	rooi	rosu		N;INDF;MASC;SG
rooi	rosu	rooi	rosu		N;INDF;MASC;SG
rooi	red	rooi	red		N;INDF;MASC;SG
rooi	rosu	rooi	rosu		N;INDF;MASC;SG
skryf	arsura	skryf	arsură	V;PRS	N;DEF;FEM;SG
skryf	burn	skryf	burn	V;PRS	
wie	cine	wie	cine	PRO	PRO;3
wie	care	wie	care	PRO	PRO;3
suidelike	southern	suidelik	southern	ADJ;NOM	PROPN
suidelike	sudul	suidelik	sud	ADJ;NOM	N;DEF;MASC;SG
alhoewel	desi	alhoewel	desi	CONJ	
alhoewel	desi	alhoewel	desi	CONJ	
alhoewel	desi	alhoewel	desi	CONJ	
gekry	gasita	kry	gasita	V;PST;V.PTCP	ADJ;DEF;FEM;SG
gekry	gasite	kry	gasi	V;PST;V.PTCP	ADJ;INDF;FEM;PL
hoë	inalta	hoog	inalta		ADJ;DEF;FEM;SG
hoë	inalta	hoog	inalta		ADJ;DEF;FEM;SG
sterk	puternica	sterk	puternic		ADJ;DEF;FEM;SG
sterk	puternic	sterk	puternic		ADJ;INDF;MASC;SG
sterk	puternica	sterk	puternic		ADJ;DEF;FEM;SG
africa	africa	africa	africa		N;DEF;FEM;SG
londen	londra	londen	londru		PROPN
londen	london	londen	london		PROPN
reeks	serii	reeks	serie	N;SG	N;INDF;FEM;PL
belangrikste	primare	belangrik	primar		ADJ;INDF;FEM;PL
belangrikste	primara	belangrik	primar		ADJ;DEF;FEM;SG
belangrikste	primar	belangrik	primar		N;INDF;MASC;SG
speel	joaca	speel	joacă	V;PRS	N;DEF;FEM;SG
speel	joaca	speel	joacă	V;PRS	N;DEF;FEM;SG
speel	redarea	speel	redare	V;PRS	N;DEF;FEM;SG
speel	redare	speel	redare	V;PRS	N;INDF;FEM;SG
speel	redarea	speel	redare	V;PRS	N;DEF;FEM;SG
speel	jucand	speel	juca	V;PRS	N;INDF;MASC;SG
wel	pai	wel	pai	ADV	
wil	vrei	wil	vrea	V;PRS	V;IND;SG;2;PRS;FIN
wil	vreau	wil	vrea	V;PRS	V;IND;SG;1;PRS;FIN
gelei	led	lei	led	V;PST;V.PTCP	N;INDF;MASC;SG
gegee	dat	gee	dat	V;PST;V.PTCP	ADJ;INDF;MASC;SG
streek	regional	streek	regional	N;SG	ADJ;INDF;MASC;SG
streek	regionale	streek	regional	N;SG	ADJ;INDF;FEM;PL
gesien	vazute	gesien	vazut		ADJ;INDF;FEM;PL
gesien	vazut	gesien	vaz		ADJ;INDF;MASC;SG
gesien	vazut	gesien	vaz		ADJ;INDF;MASC;SG
gesien	vazuta	gesien	vazut		ADJ;DEF;FEM;SG
rivier	rau	rivier	rau	N;SG	
rivier	river	rivier	river	N;SG	PROPN
mees	majoritatea	baie	majoritate	ADV;RL	N;DEF;FEM;SG
jan	jan	jan	jan		PROPN
ses	sase	ses	sas	NUM	
ses	six	ses	six	NUM	N;INDF;MASC;SG
ses	sase	ses	sas	NUM	
ses	sase	ses	sas	NUM	
grond	terenuri	grond	teren	N;SG	N;INDF;FEM;PL
grond	pamant	grond	pamant	N;SG	
spesies	specie	spesie	specie	N;PL	N;INDF;FEM;SG
spesies	specia	spesie	specie	N;PL	N;DEF;FEM;SG
png	png	png	png	V;PRS	N
verklaar	declarata	verklaar	declarat	V;PRS	ADJ;DEF;FEM;SG
verklaar	declarate	verklaar	declara	V;PRS	ADJ;INDF;FEM;PL
verklaar	declarat	verklaar	declara	V;PRS	ADJ;INDF;MASC;SG
george	gheorghe	georg	gheorghe		PROPN
george	george	georg	george		PROPN
iii	iii	iii	trei		NUM;SG
meter	metru	meter	metru		N;INDF;MASC;SG
meter	metri	meter	metru		N;INDF;MASC;PL
meter	contoare	meter	contoare		N;INDF;FEM;PL
meter	metri	meter	metru		N;INDF;MASC;PL
persent	procent	persent	procent	ADP	N;INDF;MASC;SG
historiese	istorica	histories	istorică	ADJ;NOM	ADJ;DEF;FEM;SG
historiese	istorica	histories	istorică	ADJ;NOM	ADJ;DEF;FEM;SG
nederland	olanda	nederland	olanda		PROPN
dele	parti	deel	parti	N;PL	
dele	parti	deel	parti	N;PL	
frans	franceza	frans	franceza		N;DEF;FEM;SG
frans	franceza	frans	franceza		N;DEF;FEM;SG
frans	francezi	frans	francez		ADJ;INDF;MASC;PL
frans	francez	frans	francez		ADJ;INDF;MASC;SG
gewen	won	wen	won	V;PST;V.PTCP	PROPN
gewen	castigat	wen	castigat	V;PST;V.PTCP	ADJ;INDF;MASC;SG
god	doamne	god	domn	N;SG	
god	dumnezeu	god	dumnezeu	N;SG	PROPN
japan	japonia	japan	japonie	PROPN;SG	N;DEF;FEM;SG
oorlede	murit	oorlede	muri		V;MASC;SG;V.PTCP
militêre	militari	militêr	militar	ADJ;NOM	N;INDF;MASC;PL
militêre	armata	militêr	armată	ADJ;NOM	N;DEF;FEM;SG
militêre	militara	militêr	militară	ADJ;NOM	N;DEF;FEM;SG
inligting	informatii	inligting	informat	N;SG	N;INDF;FEM;PL
inligting	informatii	inligting	informat	N;SG	N;INDF;FEM;PL
inligting	informatii	inligting	informat	N;SG	N;INDF;FEM;PL
paul	paul	paul	paul		PROPN
paul	pavel	paul	pavel		PROPN
veroorsaak	cauzat	veroorsaak	cauzat	V;PRS	ADJ;INDF;MASC;SG
veroorsaak	cauzand	veroorsaak	cauzand	V;PRS	N;INDF;MASC;SG
veroorsaak	provocand	veroorsaak	provoca	V;PRS	
veroorsaak	cauza	veroorsaak	cauză	V;PRS	N;DEF;FEM;SG
veroorsaak	cauza	veroorsaak	cauză	V;PRS	N;DEF;FEM;SG
ontdek	descopera	ontdek	descopera	V;PRS	V;IND;SG;3;IPFV;FIN
ontdek	descopera	ontdek	descopera	V;PRS	V;IND;SG;3;IPFV;FIN
oorspronklike	originala	oorspronklik	original	ADJ;NOM	ADJ;DEF;FEM;SG
oorspronklike	originala	oorspronklik	original	ADJ;NOM	ADJ;DEF;FEM;SG
katolieke	catolica	katoliek	catolică	ADJ;NOM	N;DEF;FEM;SG
katolieke	catolica	katoliek	catolică	ADJ;NOM	N;DEF;FEM;SG
keiser	imparat	keiser	impara		N;INDF;MASC;SG
keiser	imparatul	keiser	imparat		N;DEF;MASC;SG
keiser	imparat	keiser	impara		N;INDF;MASC;SG
opgerig	construite	opgerig	construit	V;PST;V.PTCP	ADJ;INDF;FEM;PL
opgerig	construita	opgerig	construita	V;PST;V.PTCP	N;DEF;FEM;SG
aanvanklik	initial	aanvanklik	initial	ADV	ADJ;INDF;MASC;SG
aanvanklik	initial	aanvanklik	initial	ADV	ADJ;INDF;MASC;SG
aanvanklik	initial	aanvanklik	initial	ADV	ADJ;INDF;MASC;SG
sowel	amandoua	sowel	amandoi	CONJ	
sowel	amandoi	sowel	amandoi	CONJ	
sowel	ambele	sowel	ambii	CONJ	NUM;FEM;PL
sowel	amandoua	sowel	amandoi	CONJ	
sowel	pai	sowel	pai	CONJ	
goed	bine	goed	bine		ADV
goed	buna	goed	bun		ADJ;DEF;FEM;SG
goed	bun	goed	bun		ADJ;INDF;MASC;SG
wet	actioneaza	wet	actiona	N;SG	V;IND;SG;3;IPFV;FIN
beide	ambele	beide	ambii		NUM;FEM;PL
goeie	bine	goed	bine		ADV
goeie	buna	goed	bun		ADJ;DEF;FEM;SG
goeie	bun	goed	bun		ADJ;INDF;MASC;SG
val	drop	val	drop	V;PRS	
val	picatura	val	picatură	V;PRS	N;DEF;FEM;SG
val	toamna	val	toamnă	V;PRS	N;DEF;FEM;SG
val	cadea	val	cadea	V;PRS	V;IND;SG;3;IPFV;FIN
vsa	usa	vsa	usa		N;DEF;FEM;SG
vsa	sua	vsa	sua		N
hendrik	hendrik	hendrik	hendrik		PROPN
beheer	control	beheer	control	V;PRS	N;INDF;MASC;SG
beheer	controleaza	beheer	controlează	V;PRS	V;IND;SG;3;IPFV;FIN
beheer	controlul	beheer	control	V;PRS	N;DEF;MASC;SG
http	http	http	http		N
terug	inapoi	terug	inapoi	ADP	
terug	inapoi	terug	inapoi	ADP	
terug	back	terug	back	ADP	
terug	spate	terug	spate	ADP	N;INDF;MASC;SG
min	min	min	min	DET	
gevind	gasita	vind	gasita	V;PST;V.PTCP	ADJ;DEF;FEM;SG
gevind	gasite	vind	gasi	V;PST;V.PTCP	ADJ;INDF;FEM;PL
verkies	favor	verkies	favor	V;PRS	N;INDF;MASC;SG
verkies	favoare	verkies	favoare	V;PRS	N;INDF;FEM;SG
verkies	favoare	verkies	favoare	V;PRS	N;INDF;FEM;SG
omgewing	mediu	omgewing	mediu	N;SG	ADJ;INDF;MASC;SG
voormalige	fosta	voormalig	fost	ADJ;NOM	ADJ;DEF;FEM;SG
park	park	park	park		N;INDF;MASC;SG
park	parc	park	parc		N;INDF;MASC;SG
park	parcul	park	parc		N;DEF;MASC;SG
data	date	data	dată	N;SG	N;INDF;FEM;PL
data	datele	data	dată	N;SG	N;DEF;FEM;PL
jong	tanara	jonk	tanară		ADJ;DEF;FEM;SG
jong	tanar	jonk	tanar		ADJ;INDF;MASC;SG
jong	tinere	jonk	tânăr		ADJ;INDF;FEM;PL
jong	young	jonk	young		PROPN
jong	tineri	jonk	tânăr		N;INDF;MASC;PL
noorde	north	noord	north		PROPN
noorde	nordul	noord	nord		N;DEF;MASC;SG
noorde	nord	noord	nord		N;INDF;MASC;SG
buite	afara	buite	afara	ADP	ADV
buite	afara	buite	afara	ADP	ADV
invloed	influenta	invloed	influenta	V;PRS	N;DEF;FEM;SG
invloed	influenta	invloed	influenta	V;PRS	N;DEF;FEM;SG
invloed	influenta	invloed	influenta	V;PRS	N;DEF;FEM;SG
ouderdom	age	ouderdom	age	N;SG	
diens	servicii	diens	serviciu	N;SG	N;INDF;FEM;PL
blou	albastra	blou	albastra		N;DEF;FEM;SG
blou	albastru	blou	albastru		ADJ;INDF;MASC;SG
blou	creste	blou	creste		V;IND;SG;3;PRS;FIN
blou	creasca	blou	crească		N;DEF;FEM;SG
blou	creste	blou	creste		V;IND;SG;3;PRS;FIN
blou	cresc	blou	crește		V;IND;PL;3;PRS;FIN
blou	creste	blou	creste		V;IND;SG;3;PRS;FIN
noordelike	northern	noordelik	northern	ADJ;NOM	PROPN
noordelike	nordul	noordelik	nord	ADJ;NOM	N;DEF;MASC;SG
vind	gasiti	vind	gasit	V;PRS	
verkiesing	alegeri	verkiesing	alegere	N;SG	N;INDF;FEM;PL
verbind	conectat	verbind	conecta	V;PRS	ADJ;INDF;MASC;SG
verbind	conectate	verbind	conecta	V;PRS	ADJ;INDF;FEM;PL
verbind	conectata	verbind	conectata	V;PRS	N;DEF;FEM;SG
verbind	conecta	verbind	conecta	V;PRS	V;IND;SG;3;IPFV;FIN
verbind	conectare	verbind	conectare	V;PRS	N;INDF;FEM;SG
verbind	conecteaza	verbind	conecteaza	V;PRS	V;IND;SG;3;IPFV;FIN
verbind	asociaza	verbind	asociază	V;PRS	V;IND;SG;3;IPFV;FIN
geval	case	geval	casă	N;SG	N;INDF;FEM;PL
griekse	greci	grieks	grec	N;SG	N;INDF;MASC;PL
griekse	grecesc	grieks	grecesc	N;SG	ADJ;INDF;MASC;SG
behoort	apartine	behoort	apartine	V;PRS	
behoort	apartin	behoort	apartin	V;PRS	V;IND;PL;3;PRS;FIN
sterre	sparks	sterr	sparks	N;PL	PROPN
sterre	scantei	sterr	scantă	N;PL	N;DEF;FEM;SG
sterre	stars	sterr	stars	N;PL	N;INDF;MASC;SG
natal	natal	natal	natal	PROPN;SG	ADJ;INDF;MASC;SG
jou	dumneavoastra	jou	dumneavoastra	PRO;ACC;SG;2	
jou	ta	jou	tău	PRO;ACC;SG;2	DET;FEM;SG;1
slag	batalii	slag	batalie	N;SG	N;INDF;FEM;PL
slag	bataliile	slag	bataliu	N;SG	N;DEF;FEM;PL
deelstaat	state	deelstaat	stat	N;SG	N;INDF;FEM;PL
son	soare	son	soare	V;PRS	N;INDF;MASC;SG
son	soarele	son	soare	V;PRS	N;DEF;MASC;SG
son	sun	son	sun	V;PRS	
help	ajutor	help	ajutor	V;PRS	N;INDF;MASC;SG
help	ajuta	help	ajuta	V;PRS	V;IND;SG;3;IPFV;FIN
want	deoarece	want	deoarece	CONJ	CONJ;POS
gregoriaanse	gregorian	gregoriaans	gregorian	N;SG	ADJ;INDF;MASC;SG
probeer	incercati	probeer	incerca	V;PRS	
probeer	incearca	probeer	incearca	V;PRS	V;IND;SG;3;IPFV;FIN
probeer	incearca	probeer	incearca	V;PRS	V;IND;SG;3;IPFV;FIN
voltooi	incheiat	voltooi	incheia		ADJ;INDF;MASC;SG
voltooi	finalizat	voltooi	finaliza		ADJ;INDF;MASC;SG
voltooi	completat	voltooi	completa		ADJ;INDF;MASC;SG
voltooi	finalizata	voltooi	finalizat		ADJ;DEF;FEM;SG
voltooi	termina	voltooi	termina		V;IND;SG;3;IPFV;FIN
voltooi	finalizeaza	voltooi	finalizează		V;IND;SG;3;IPFV;FIN
voltooi	completa	voltooi	completa		ADJ;DEF;FEM;SG
voltooi	completa	voltooi	completa		ADJ;DEF;FEM;SG
voltooi	complete	voltooi	complet		ADJ;INDF;FEM;PL
voltooi	complet	voltooi	complet		ADV
kilometer	kilometri	kilometer	kilometru	N;SG	N;INDF;MASC;PL
kilometer	kilometrii	kilometer	kilometru	N;SG	N;DEF;MASC;PL
raad	sfaturi	raad	sfat	N;SG	N;INDF;FEM;PL
gebly	trait	gebly	trai		V;MASC;SG;V.PTCP
gebly	traia	gebly	trai		V;IND;SG;3;IPFV;FIN
gebly	traita	gebly	traita		ADJ;DEF;FEM;SG
gebly	trait	gebly	trai		V;MASC;SG;V.PTCP
vader	parinte	vader	parinte	N;SG	
ster	stea	ster	sta	N;SG	V;IND;3;PRS;FIN
ster	star	ster	star	N;SG	
almal	toti	almal	toti	PRO	
almal	toti	almal	toti	PRO	
australië	australiei	australië	australie		PROPN;DEF;FEM;SG
australië	australia	australië	australia		PROPN
skakel	legatura	skakel	legatură	V;PRS	N;DEF;FEM;SG
skakel	legatura	skakel	legatură	V;PRS	N;DEF;FEM;SG
skakel	link	skakel	link	V;PRS	N;INDF;MASC;SG
skakel	linkul	skakel	link	V;PRS	N;DEF;MASC;SG
skakel	suna	skakel	suna	V;PRS	V;IND;SG;3;IPFV;FIN
skakel	suna	skakel	suna	V;PRS	V;IND;SG;3;IPFV;FIN
skakel	apel	skakel	apel	V;PRS	N;INDF;MASC;SG
skakel	call	skakel	call	V;PRS	N;INDF;MASC;SG
skakel	hyperlink	skakel	hyperlink	V;PRS	N;INDF;MASC;SG
weke	saptamani	week	saptaman	N;PL	
weke	saptamani	week	saptaman	N;PL	
york	york	york	york		PROPN
generaal	generale	generaal	general	N;SG	ADJ;INDF;FEM;PL
generaal	general	generaal	general	N;SG	ADJ;INDF;MASC;SG
loop	mersul	loop	mers	V;PRS	N;DEF;MASC;SG
loop	mergand	loop	mergand	V;PRS	
nooit	niciodata	nooit	niciodata	ADV	
nooit	niciodata	nooit	niciodata	ADV	
antieke	stravechi	antiek	stravechi	ADJ;NOM	
antieke	antica	antiek	antic	ADJ;NOM	N;DEF;FEM;SG
musiek	muzica	musiek	muzică		N;DEF;FEM;SG
musiek	muzica	musiek	muzică		N;DEF;FEM;SG
willem	willem	willem	willem		PROPN
willem	william	willem	william		PROPN
willem	wilhelm	willem	wilhelm		PROPN
rooms	camerele	room	cameră		N;DEF;FEM;PL
rooms	camere	room	cameră		N;INDF;FEM;PL
verkry	dobandite	verkry	dobandi	V;PRS	ADJ;INDF;FEM;PL
verkry	dobandita	verkry	dobandita	V;PRS	ADJ;DEF;FEM;SG
verkry	dobandit	verkry	dobandi	V;PRS	ADJ;INDF;MASC;SG
verkry	achizitionat	verkry	achizitiona	V;PRS	ADJ;INDF;MASC;SG
verkry	dobandi	verkry	doband	V;PRS	
william	william	william	william		PROPN
william	wilhelm	william	wilhelm		PROPN
verkoop	vand	verkoop	vand	V;PRS	
verkoop	vand	verkoop	vand	V;PRS	
verkoop	vind	verkoop	vinde	V;PRS	
verkoop	vandut	verkoop	vandut	V;PRS	ADJ;INDF;MASC;SG
verkoop	vandute	verkoop	vandut	V;PRS	ADJ;INDF;FEM;PL
verkoop	vanduta	verkoop	vanduta	V;PRS	ADJ;DEF;FEM;SG
verkoop	vandut	verkoop	vandut	V;PRS	ADJ;INDF;MASC;SG
verkoop	vand	verkoop	vand	V;PRS	
verkoop	vind	verkoop	vinde	V;PRS	
verkoop	vand	verkoop	vand	V;PRS	
sjina	china	sjina	chină	PROPN;SG	PROPN
dien	servi	dien	serv		V;IND;SG;3;PST;FIN
dien	serveste	dien	servesta		V;IND;SG;3;PRS;FIN
dien	servesc	dien	servi		V;IND;PL;3;PRS;FIN
dien	supune	dien	supune		V;IND;SG;3;PRS;FIN
james	james	jame	james		PROPN
james	iacov	jame	iacov		PROPN
james	iacob	jame	iacob		PROPN
italië	italia	italië	italia		PROPN
duits	german	duits	german		ADJ;INDF;MASC;SG
duits	germana	duits	germană		N;DEF;FEM;SG
duits	germana	duits	germană		N;DEF;FEM;SG
lei	plumbul	lei	plumb	V;PRS	N;DEF;MASC;SG
lei	plumb	lei	plumb	V;PRS	N;INDF;MASC;SG
gestel	setata	stel	setată	V;PST;V.PTCP	N;DEF;FEM;SG
gestel	stabileste	stel	stabili	V;PST;V.PTCP	V;IND;SG;3;PRS;FIN
gestel	set	stel	set	V;PST;V.PTCP	N;INDF;MASC;SG
gestel	seteaza	stel	setează	V;PST;V.PTCP	V;IND;SG;3;IPFV;FIN
gestel	setat	stel	setat	V;PST;V.PTCP	ADJ;INDF;MASC;SG
foto	photo	foto	photo	N;SG	
foto	foto	foto	foto	N;SG	
gevestig	stabilit	vestig	stabili	V;PST;V.PTCP	ADJ;INDF;MASC;SG
gevestig	stabilita	vestig	stabilita	V;PST;V.PTCP	ADJ;DEF;FEM;SG
gevestig	stabiliti	vestig	stabiliti	V;PST;V.PTCP	V;IND;PL;2;IPFV;FIN
verloor	pierdut	verloor	pierdut	V;PRS	ADJ;INDF;MASC;SG
verloor	pierdute	verloor	pierdut	V;PRS	ADJ;INDF;FEM;PL
verloor	pierduta	verloor	pierdut	V;PRS	ADJ;DEF;FEM;SG
verloor	lost	verloor	lost	V;PRS	N;INDF;MASC;SG
sewe	seven	sewe	seven	NUM	N;INDF;MASC;SG
handel	comertul	handel	comert	V;PRS	N;DEF;MASC;SG
handel	comert	handel	comert	V;PRS	N;INDF;MASC;SG
oorspronklik	initial	oorspronklik	initial	ADV	ADJ;INDF;MASC;SG
oorspronklik	initial	oorspronklik	initial	ADV	ADJ;INDF;MASC;SG
oorspronklik	initial	oorspronklik	initial	ADV	ADJ;INDF;MASC;SG
oorspronklik	originala	oorspronklik	original	ADV	ADJ;DEF;FEM;SG
oorspronklik	originale	oorspronklik	original	ADV	ADJ;INDF;FEM;PL
oorspronklik	original	oorspronklik	original	ADV	ADJ;INDF;MASC;SG
oorspronklik	originala	oorspronklik	original	ADV	ADJ;DEF;FEM;SG
nederlands	olandeza	nederlands	olandeză		N;DEF;FEM;SG
nederlands	olandezi	nederlands	olandez		ADJ;INDF;MASC;PL
nederlands	olandez	nederlands	olandez		ADJ;INDF;MASC;SG
nederlands	dutch	nederlands	dutch		N;INDF;MASC;SG
verskil	diferenta	verskil	diferent	V;PRS	N;DEF;FEM;SG
verskil	diferenta	verskil	diferent	V;PRS	N;DEF;FEM;SG
verskil	diferenta	verskil	diferent	V;PRS	N;DEF;FEM;SG
sentraal	centrala	sentraal	centrală	ADV	ADJ;DEF;FEM;SG
sentraal	centrale	sentraal	centrală	ADV	N;INDF;FEM;PL
sentraal	centrala	sentraal	centrală	ADV	ADJ;DEF;FEM;SG
sentraal	central	sentraal	central	ADV	ADJ;INDF;MASC;SG
oppervlakte	zona	oppervlak	zonă	N;PL	N;DEF;FEM;SG
oppervlakte	zona	oppervlak	zonă	N;PL	N;DEF;FEM;SG
oppervlakte	suprafata	oppervlak	suprafată	N;PL	N;DEF;FEM;SG
bevestig	verificate	bevestig	verifica	V;PRS	ADJ;INDF;FEM;PL
bevestig	verificat	bevestig	verifica	V;PRS	ADJ;INDF;MASC;SG
bevestig	verificata	bevestig	verificat	V;PRS	N;DEF;FEM;SG
bevestig	confirma	bevestig	confirma	V;PRS	V;IND;SG;3;IPFV;FIN
bevestig	confirma	bevestig	confirma	V;PRS	V;IND;SG;3;IPFV;FIN
bevestig	confirmare	bevestig	confirmare	V;PRS	N;INDF;FEM;SG
crystal	cristalul	crystal	cristal		N;DEF;MASC;SG
crystal	cristal	crystal	cristal		N;INDF;MASC;SG
crystal	cristale	crystal	cristale		N;INDF;FEM;PL
crystal	crystal	crystal	crystal		N;INDF;MASC;SG
bepaal	determinate	bepaal	determinat	V;PRS	ADJ;INDF;FEM;PL
bepaal	determinata	bepaal	determinat	V;PRS	ADJ;DEF;FEM;SG
bepaal	determinat	bepaal	determina	V;PRS	ADJ;INDF;MASC;SG
bepaal	determina	bepaal	determina	V;PRS	V;IND;SG;3;IPFV;FIN
indiese	indiana	indies	indiană		N;DEF;FEM;SG
indiese	indian	indies	indian		ADJ;INDF;MASC;SG
indiese	indianul	indies	indian		N;DEF;MASC;SG
lughawe	bunker	lughawe	bunker	PROPN;SG	N;INDF;MASC;SG
lughawe	buncar	lughawe	buncar	PROPN;SG	N;INDF;MASC;SG
lughawe	aeroport	lughawe	aeroport	PROPN;SG	N;INDF;MASC;SG
lughawe	aeroportul	lughawe	aeroport	PROPN;SG	N;DEF;MASC;SG
louis	louis	louis	louis		PROPN
louis	ludovic	louis	ludovic		N;INDF;MASC;SG
vertoon	afisare	vertoon	afisare	V;PRS	N;INDF;FEM;SG
vertoon	afiseaza	vertoon	afisea	V;PRS	V;IND;SG;3;IPFV;FIN
vertoon	afisata	vertoon	afisat	V;PRS	N;DEF;FEM;SG
vertoon	afisat	vertoon	afisa	V;PRS	ADJ;INDF;MASC;SG
vertoon	afisate	vertoon	afisat	V;PRS	ADJ;INDF;FEM;PL
colspan	colspan	colspan	colspan	PART	
altyd	intotdeauna	altyd	intotdeauna	ADV	
altyd	intotdeauna	altyd	intotdeauna	ADV	
lig	lumina	lig	lumină	V;PRS	N;DEF;FEM;SG
lig	light	lig	light	V;PRS	
lig	lumina	lig	lumină	V;PRS	N;DEF;FEM;SG
punt	dot	punt	dot	N;SG	
kant	marginea	kant	margine		N;DEF;FEM;SG
kant	edge	kant	edge		N;INDF;MASC;SG
kant	margine	kant	margine		N;INDF;FEM;SG
kant	muchie	kant	muchie		N;INDF;FEM;SG
kant	lateral	kant	lateral		ADV
betrokke	logodita	betrek	logodită	ADJ;NOM	N;DEF;FEM;SG
wou	dorit	wil	dorit	V;PST;FIN	ADJ;INDF;MASC;SG
wou	dorita	wil	dorita	V;PST;FIN	
wou	vrut	wil	vrea	V;PST;FIN	V;MASC;SG;V.PTCP
rome	rome	rome	romă		N;INDF;MASC;SG
rome	roma	rome	romă		PROPN
reg	law	reg	law		N;INDF;MASC;SG
reg	lege	reg	lege		N;INDF;FEM;SG
reg	legea	reg	lege		N;DEF;FEM;SG
prof	prof	prof	prof		N
vervaardig	produs	vervaardig	produs	V;PRS	N;INDF;MASC;SG
geskep	create	skep	crea	V;PST;V.PTCP	ADJ;INDF;FEM;PL
geskep	creata	skep	crea	V;PST;V.PTCP	ADJ;DEF;FEM;SG
geskep	creata	skep	crea	V;PST;V.PTCP	ADJ;DEF;FEM;SG
geskep	creat	skep	crea	V;PST;V.PTCP	ADJ;INDF;MASC;SG
elizabeth	elizabeth	elizabeth	elizabeth		PROPN
elizabeth	elisabeta	elizabeth	elisabetă		N;DEF;FEM;SG
parys	paris	parys	paris		PROPN
parys	parisul	parys	paris		N;DEF;MASC;SG
openbare	publica	openbaar	publica	ADJ;NOM	V;IND;SG;3;IPFV;FIN
oud	batran	oud	batran	ADV	N;INDF;MASC;SG
oud	vechi	oud	vechi	ADV	ADJ;INDF;MASC;SG
oud	old	oud	old	ADV	N;INDF;MASC;SG
oud	veche	oud	vechi	ADV	ADJ;INDF;FEM;SG
oud	batrane	oud	batran	ADV	N;INDF;FEM;PL
beskikbaar	disponibile	beskikbaar	disponibil	ADV	ADJ;INDF;FEM;PL
beskikbaar	disponibila	beskikbaar	disponibil	ADV	ADJ;DEF;FEM;SG
beskikbaar	disponibila	beskikbaar	disponibil	ADV	ADJ;DEF;FEM;SG
beskikbaar	disponibil	beskikbaar	disponibil	ADV	ADJ;INDF;MASC;SG
dui	indicati	dui	indica	V;PRS	
dui	indica	dui	indica	V;PRS	V;IND;SG;3;IPFV;FIN
sentrale	centrala	sentraal	centrală	N;SG	ADJ;DEF;FEM;SG
sentrale	centrale	sentraal	centrală	N;SG	N;INDF;FEM;PL
sentrale	centrala	sentraal	centrală	N;SG	ADJ;DEF;FEM;SG
sentrale	central	sentraal	central	N;SG	ADJ;INDF;MASC;SG
totale	total	totaal	total	N;SG	ADV
totale	totala	totaal	total	N;SG	ADJ;DEF;FEM;SG
