kategória	категории	kategória	категория	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
slovensky	английская	slovensky	английский	ADV	ADJ;NOM;FEM;SG
prvá	сначала	prvý	сначала	ADJ;NOM;FEM;SG	ADV
prvá	first	prvý	first	ADJ;NOM;FEM;SG	PROPN
van	van	van	van	PROPN;ANIM;NOM;MASC;SG	PROPN
van	ван	van	ван	PROPN;ANIM;NOM;MASC;SG	PART
van	фургон	van	фургон	PROPN;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
nemecký	немецкие	nemecký	немецкий	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;PL
nemecký	немец	nemecký	немец	ADJ;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
nemecký	германии	nemecký	германия	ADJ;ANIM;NOM;MASC;SG	N;INAN;ESS;NEUT;SG
storočí	веков	storočie	век	N;NOM;NEUT;SG	N;INAN;GEN;MASC;PL
storočí	века	storočie	век	N;NOM;NEUT;SG	N;INAN;NOM;MASC;PL
storočí	столетия	storočie	столетие	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;PL
rod	стержень	rod	стержень	N;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
bude	воля	byť	воля	V;IPFV;IND;SG;3;POS;FUT;FIN	N;INAN;NOM;FEM;SG
bude	будет	byť	быть	V;IPFV;IND;SG;3;POS;FUT;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
bude	уилл	byť	уилл	V;IPFV;IND;SG;3;POS;FUT;FIN	N;ANIM;NOM;MASC;SG
týchto	эти	táto	этот	DET;ANIM;ACC;MASC;PL	DET;NOM;PL
republiky	республика	republika	республика	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
republiky	республик	republika	республика	N;NOM;FEM;PL	N;INAN;GEN;FEM;PL
možno	возможно	možno	возможный	PART	ADJ;NEUT;SG
možno	может	možno	мочь	PART	V;IPFV;IND;SG;3;PRS;FIN;ACT
možno	возможно	možno	возможный	PART	ADJ;NEUT;SG
ženy	женщин	žena	женщина	N;NOM;FEM;PL	N;ANIM;GEN;FEM;PL
ďalej	дальнейшая	ďalej	дальнейший	ADV	ADJ;NOM;FEM;SG
ďalej	следующий	ďalej	следующий	ADV	ADJ;NOM;MASC;SG
ďalej	следующая	ďalej	следующий	ADV	ADJ;NOM;FEM;SG
ďalej	next	ďalej	next	ADV	PROPN
kedy	когда	kedy	когда	ADV	CONJ
kedy	when	kedy	when	ADV	PROPN
územia	территорий	územie	территория	N;NOM;NEUT;PL	N;INAN;GEN;FEM;PL
územia	территориях	územie	территория	N;NOM;NEUT;PL	N;INAN;ESS;FEM;PL
územia	территориям	územie	территория	N;NOM;NEUT;PL	N;INAN;DAT;FEM;PL
územia	территория	územie	территория	N;NOM;NEUT;PL	N;INAN;NOM;FEM;SG
systém	system	systém	system	N;INAN;NOM;MASC;SG	PROPN
ide	едем	ísť	ехать	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IPFV;IND;PL;1;PRS;FIN;ACT
ide	иду	ísť	идти	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
ide	ide	ísť	ide	V;IPFV;IND;SG;3;POS;PRS;FIN	N;INAN;NOM;MASC;SG
latinsky	латинской	latinsky	латинский	ADV	ADJ;INS;FEM;SG
latinsky	латинская	latinsky	латинский	ADV	ADJ;NOM;FEM;SG
góly	целей	góla	цель	N;NOM;FEM;PL	N;INAN;GEN;FEM;PL
európy	europe	európa	europe	N;NOM;FEM;PL	PROPN
európy	европу	európa	европа	N;NOM;FEM;PL	N;INAN;ACC;FEM;SG
európy	европа	európa	европа	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
európy	европы	európa	европа	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
známy	известные	známy	известный	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;PL
známy	знакомство	známy	знакомство	ADJ;ANIM;NOM;MASC;SG	N;INAN;NOM;NEUT;SG
haute	верхняя	haute	верхний	N;NOM;FEM;SG	ADJ;NOM;FEM;SG
veľkosť	размеры	veľkosť	размер	N;NOM;FEM;SG	N;INAN;NOM;MASC;PL
john	джон	john	джон	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
john	иоанн	john	иоанный	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
klub	club	klub	club	N;INAN;NOM;MASC;SG	PROPN
objektov	предметы	objekt	предмет	N;INAN;GEN;MASC;PL	N;INAN;NOM;MASC;PL
objektov	объекты	objekt	объект	N;INAN;GEN;MASC;PL	N;INAN;NOM;MASC;PL
isbn	isbn	isbn	isbn		PROPN
slovenské	словацкой	slovenský	словацка	ADJ;NOM;NEUT;SG	ADJ;INS;FEM;SG
ľudí	люди	človek	человек	N;ANIM;ACC;MASC;PL	N;ANIM;NOM;MASC;PL
ľudí	народ	človek	народ	N;ANIM;ACC;MASC;PL	N;INAN;NOM;MASC;SG
ľudí	людей	človek	человек	N;ANIM;ACC;MASC;PL	N;ANIM;GEN;MASC;PL
ľudí	люди	človek	человек	N;ANIM;ACC;MASC;PL	N;ANIM;NOM;MASC;PL
niektoré	некоторых	niektorý	некоторый	DET;NOM;NEUT;SG	DET;GEN;PL
niektoré	некоторые	niektorý	некоторый	DET;NOM;NEUT;SG	DET;NOM;PL
hudobné	музыка	hudobný	музыка	ADJ;NOM;NEUT;SG	N;INAN;NOM;FEM;SG
hudobné	музыку	hudobný	музыка	ADJ;NOM;NEUT;SG	N;INAN;ACC;FEM;SG
hudobné	music	hudobný	music	ADJ;NOM;NEUT;SG	PROPN
hudobné	музыкальные	hudobný	музыкальный	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
hudobné	мюзикл	hudobný	мюзикл	ADJ;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
hry	games	hra	games	N;NOM;FEM;PL	PROPN
veľký	крупных	veľký	крупный	ADJ;ANIM;NOM;MASC;SG	ADJ;GEN;PL
veľký	крупные	veľký	крупный	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;PL
veľký	большие	veľký	большой	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;PL
veľký	big	veľký	big	ADJ;ANIM;NOM;MASC;SG	PROPN
veľký	большие	veľký	большой	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;PL
veľký	биг	veľký	биг	ADJ;ANIM;NOM;MASC;SG	
života	life	život	life	N;INAN;GEN;MASC;SG	PROPN
života	жизнь	život	жизнь	N;INAN;GEN;MASC;SG	N;INAN;NOM;FEM;SG
života	жизни	život	жизнь	N;INAN;GEN;MASC;SG	N;INAN;NOM;FEM;PL
septembra	сентябрь	september	сентябрь	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG
kráľ	кинг	kráľ	кинг	N;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
kráľ	king	kráľ	king	N;ANIM;NOM;MASC;SG	PROPN
hráči	игрокам	hráčiť	игрок	N;ANIM;NOM;MASC;PL	N;ANIM;DAT;MASC;PL
hráči	игроков	hráčiť	игрок	N;ANIM;NOM;MASC;PL	N;ANIM;GEN;MASC;PL
vlády	правительство	vláda	правительство	N;NOM;FEM;PL	N;INAN;NOM;NEUT;SG
vlády	правительств	vláda	правительство	N;NOM;FEM;PL	N;INAN;GEN;NEUT;PL
vlády	правительствам	vláda	правительство	N;NOM;FEM;PL	N;INAN;DAT;NEUT;PL
môžu	может	môcť	мочь	V;IPFV;IND;PL;3;POS;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
môžu	могу	môcť	мочь	V;IPFV;IND;PL;3;POS;PRS;FIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
môžu	можно	môcť	можно	V;IPFV;IND;PL;3;POS;PRS;FIN	ADV
môžu	can	môcť	can	V;IPFV;IND;PL;3;POS;PRS;FIN	PROPN
miest	места	mesto	место	N;GEN;NEUT;PL	N;INAN;NOM;NEUT;PL
miest	местами	mesto	место	N;GEN;NEUT;PL	N;INAN;INS;NEUT;PL
napriek	назло	napriek	назло	ADP;DAT	ADV
kráľa	король	kráľ	король	N;ANIM;ACC;MASC;SG	N;ANIM;NOM;MASC;SG
kráľa	кинг	kráľ	кинг	N;ANIM;ACC;MASC;SG	N;INAN;NOM;MASC;SG
kráľa	царь	kráľ	царь	N;ANIM;ACC;MASC;SG	N;ANIM;NOM;MASC;SG
kráľa	king	kráľ	king	N;ANIM;ACC;MASC;SG	PROPN
spoločnosť	общества	spoločnosť	общество	N;NOM;FEM;SG	N;INAN;NOM;NEUT;PL
spoločnosť	company	spoločnosť	company	N;NOM;FEM;SG	PROPN
spoločnosť	компании	spoločnosť	компания	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
nej	ее	ona	она	PRO;DAT;FEM;SG;3	PRO;ACC;FEM;SG;3
nej	её	ona	она	PRO;DAT;FEM;SG;3	PRO;ACC;FEM;SG;3
takmer	практически	takmer	практически	PART	ADV
takmer	почти	takmer	почти	PART	ADV
takmer	почти	takmer	почти	PART	ADV
muži	мужчин	muž	мужчина	N;ANIM;NOM;MASC;PL	N;ANIM;GEN;MASC;PL
muži	мужчин	muž	мужчина	N;ANIM;NOM;MASC;PL	N;ANIM;GEN;MASC;PL
muži	men	muž	men	N;ANIM;NOM;MASC;PL	PROPN
októbra	октябрь	október	октябрь	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG
život	life	život	life	N;INAN;NOM;MASC;SG	PROPN
život	жизни	život	жизнь	N;INAN;NOM;MASC;SG	N;INAN;NOM;FEM;PL
mája	мэй	máj	мэй	N;INAN;GEN;MASC;SG	N;ANIM;NOM;FEM;SG
mája	май	máj	май	N;INAN;GEN;MASC;SG	
mája	майские	máj	майский	N;INAN;GEN;MASC;SG	ADJ;NOM;PL
dňa	день	deň	день	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG
dňa	day	deň	day	N;INAN;GEN;MASC;SG	PROPN
dňa	дэй	deň	дэй	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG
národné	национальные	národný	национальный	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
národné	национальных	národný	национальный	ADJ;NOM;NEUT;SG	ADJ;GEN;PL
národné	national	národný	national	ADJ;NOM;NEUT;SG	PROPN
jozef	йозеф	jozef	йозеф	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
jozef	джозеф	jozef	джозеф	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
jozef	иосиф	jozef	иосиф	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
jozef	жозеф	jozef	жозеф	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
marca	марш	marec	марш	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG
marca	март	marec	март	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG
dĺžka	длину	dĺžka	длина	N;NOM;FEM;SG	N;INAN;ACC;FEM;SG
dĺžka	долготы	dĺžka	долгота	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
augusta	август	augusta	август	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG
veľké	крупных	veľký	крупный	ADJ;NOM;NEUT;SG	ADJ;GEN;PL
veľké	крупные	veľký	крупный	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
veľké	большие	veľký	большой	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
veľké	big	veľký	big	ADJ;NOM;NEUT;SG	PROPN
veľké	большие	veľký	большой	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
veľké	биг	veľký	биг	ADJ;NOM;NEUT;SG	
školy	школ	škola	школа	N;NOM;FEM;PL	N;INAN;GEN;FEM;PL
školy	школе	škola	школа	N;NOM;FEM;PL	N;INAN;DAT;FEM;SG
školy	school	škola	school	N;NOM;FEM;PL	PROPN
školy	школа	škola	школа	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
nový	новые	nový	новый	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;PL
nový	новинка	nový	новинка	ADJ;ANIM;NOM;MASC;SG	N;INAN;NOM;FEM;SG
nový	новых	nový	новый	ADJ;ANIM;NOM;MASC;SG	ADJ;GEN;PL
anderson	андерсон	anderson	андерсон	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
správa	пожаловаться	správa	жаловаться	N;NOM;FEM;SG	V;PFV;NFIN;MID
štát	страны	štát	страна	N;INAN;NOM;MASC;SG	N;INAN;NOM;FEM;PL
pomocou	использование	pomoc	использование	N;INS;FEM;SG	N;INAN;NOM;NEUT;SG
pomocou	используя	pomoc	использовать	N;INS;FEM;SG	V;IPFV;PRS;V.CVB;ACT
hráč	проигрыватель	hráč	проигрыватель	N;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
hráč	gamer	hráč	gamer	N;ANIM;NOM;MASC;SG	PROPN
júna	июнь	jún	июнь	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG
júna	джун	jún	джун	N;INAN;GEN;MASC;SG	N;ANIM;NOM;FEM;SG
kitt	китт	kitt	китт	PROPN;ANIM;NOM;MASC;SG	
cesta	way	cesta	way	N;NOM;FEM;SG	PROPN
cesta	дорожной	cesta	дорожный	N;NOM;FEM;SG	ADJ;INS;FEM;SG
cesta	road	cesta	road	N;NOM;FEM;SG	PROPN
apríla	эйприл	apríl	эйприль	N;INAN;GEN;MASC;SG	N;ANIM;NOM;FEM;SG
apríla	апрель	apríl	апрель	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG
dostal	есть	dostať	быть	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;ACT
krajiny	страна	krajina	страна	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
krajiny	ландшафт	krajina	ландшафт	N;NOM;FEM;PL	N;INAN;NOM;MASC;SG
krajiny	ландшафта	krajina	ландшафт	N;NOM;FEM;PL	N;INAN;GEN;MASC;SG
krajiny	пейзаж	krajina	пейзаж	N;NOM;FEM;PL	N;INAN;NOM;MASC;SG
krajiny	стран	krajina	страна	N;NOM;FEM;PL	N;INAN;GEN;FEM;PL
začala	начали	začať	начать	V;PFV;FEM;SG;POS;PST;V.PTCP	V;PFV;IND;PL;PST;FIN;ACT
spacewatch	spacewatch	spacena	spacewatch	N;ANIM;NOM;MASC;SG	PROPN
žilo	прожил	žiť	прожить	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
žilo	жили	žiť	жить	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V;IPFV;IND;PL;PST;FIN;ACT
typ	type	typ	type	N;INAN;NOM;MASC;SG	PROPN
pyrénées	pyrénées	pyrénés	pyrénées		PROPN
košice	кошице	košica	кошица	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
rôznych	различные	rôzny	различный	ADJ;GEN;MASC;PL	ADJ;NOM;PL
spojené	объединенные	spojený	объединить	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NOM;PL;PST;V.PTCP;PASS
spojené	united	spojený	united	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	PROPN
spojené	юнайтед	spojený	юнайтед	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	N;INAN;NOM;MASC;SG
práve	просто	práve	просто	ADV	PART
práve	только	práve	только	ADV	PART
niektorých	некоторые	niektorý	некоторый	DET;GEN;MASC;PL	DET;NOM;PL
čas	времени	čas	время	N;INAN;NOM;MASC;SG	N;INAN;GEN;NEUT;SG
čas	time	čas	time	N;INAN;NOM;MASC;SG	PROPN
prípade	случае	prípad	случай	N;INAN;NOM;MASC;SG	N;INAN;ESS;MASC;SG
novembra	ноябрь	november	ноябрь	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG
decembra	декабрь	december	декабрь	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG
nemecko	германия	nemecko	германий	PROPN;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
nemecko	германию	nemecko	германия	PROPN;NOM;NEUT;SG	N;INAN;ACC;NEUT;SG
nemecko	германии	nemecko	германия	PROPN;NOM;NEUT;SG	N;INAN;ESS;NEUT;SG
hlavné	основных	hlavný	основной	ADJ;NOM;NEUT;SG	ADJ;GEN;PL
hlavné	майор	hlavný	майор	ADJ;NOM;NEUT;SG	N;ANIM;NOM;MASC;SG
hlavné	основные	hlavný	основной	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
hlavné	основных	hlavný	основной	ADJ;NOM;NEUT;SG	ADJ;GEN;PL
galaxia	галактике	galaxia	галактика	N;NOM;FEM;SG	N;INAN;DAT;FEM;SG
galaxia	galaxy	galaxia	galaxy	N;NOM;FEM;SG	PROPN
awards	awards	awards	awards		PROPN
awards	награды	awards	награда		N;INAN;NOM;FEM;PL
vrátane	всеобъемлющего	vrátane	всеобъемлющий	ADV	ADJ;GEN;MASC;SG
troch	три	tri	три	NUM;GEN;MASC;PL	NUM;NOM
troch	трое	tri	трое	NUM;GEN;MASC;PL	NUM;NOM
práce	работа	práca	работа	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
práce	труд	práca	труд	N;NOM;FEM;PL	N;INAN;NOM;MASC;SG
veľká	крупных	veľký	крупный	ADJ;NOM;FEM;SG	ADJ;GEN;PL
veľká	крупные	veľký	крупный	ADJ;NOM;FEM;SG	ADJ;NOM;PL
veľká	большие	veľký	большой	ADJ;NOM;FEM;SG	ADJ;NOM;PL
veľká	big	veľký	big	ADJ;NOM;FEM;SG	PROPN
veľká	большие	veľký	большой	ADJ;NOM;FEM;SG	ADJ;NOM;PL
veľká	биг	veľký	биг	ADJ;NOM;FEM;SG	
otec	пап	otec	пап	N;ANIM;NOM;MASC;SG	N;ANIM;GEN;MASC;PL
otec	отче	otec	отче	N;ANIM;NOM;MASC;SG	INTJ
com	com	co	com	INTJ	PROPN
svete	world	svet	world	N;INAN;ESS;MASC;SG	PROPN
svete	мир	svet	мир	N;INAN;ESS;MASC;SG	N;INAN;NOM;MASC;SG
stránky	сайтов	stránka	сайт	N;NOM;FEM;PL	N;INAN;GEN;MASC;PL
stránky	страниц	stránka	страница	N;NOM;FEM;PL	N;INAN;GEN;FEM;PL
diela	работает	dielo	работать	N;NOM;NEUT;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
niekedy	порой	niekedy	пора	ADV	N;INAN;INS;FEM;SG
typu	type	typ	type	N;INAN;GEN;MASC;SG	PROPN
typu	тип	typ	тип	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG
deň	day	deň	day	N;INAN;NOM;MASC;SG	PROPN
houten	хаутен	houten	хаутный	PROPN;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
druhý	секунда	druhý	секунда	ADJ;INAN;NOM;MASC;SG	N;INAN;NOM;FEM;SG
články	статей	článok	статья	N;INAN;NOM;MASC;PL	N;INAN;GEN;FEM;PL
jedna	одна	jeden	один	NUM;NOM;FEM;SG	DET;NOM;FEM;SG
jedna	one	jeden	one	NUM;NOM;FEM;SG	PROPN
jedna	одно	jeden	один	NUM;NOM;FEM;SG	DET;NOM;NEUT;SG
každý	всем	každý	все	DET;ANIM;NOM;MASC;SG	PRO;ANIM;DAT;PL
každý	всем	každý	все	DET;ANIM;NOM;MASC;SG	PRO;ANIM;DAT;PL
každý	всех	každý	все	DET;ANIM;NOM;MASC;SG	PRO;ANIM;ACC;PL
každý	все	každý	все	DET;ANIM;NOM;MASC;SG	PRO;INAN;NOM;NEUT;SG
každý	каждую	každý	каждый	DET;ANIM;NOM;MASC;SG	DET;ACC;FEM;SG
každý	каждому	každý	каждый	DET;ANIM;NOM;MASC;SG	DET;DAT;MASC;SG
sur	сюр	sur	сюртить		N;INAN;NOM;MASC;SG
obrázok	изображения	obrázok	изображение	N;INAN;NOM;MASC;SG	N;INAN;NOM;NEUT;PL
celý	целые	celý	целый	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;PL
celý	целые	celý	целый	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;PL
celý	целое	celý	целое	ADJ;INAN;NOM;MASC;SG	N;INAN;NOM;NEUT;SG
celý	целиком	celý	целиком	ADJ;INAN;NOM;MASC;SG	ADV
obyvateľstva	населения	obyvateľstvo	население	N;NOM;NEUT;PL	N;INAN;GEN;NEUT;SG
obyvateľstva	население	obyvateľstvo	население	N;NOM;NEUT;PL	N;INAN;NOM;NEUT;SG
členovia	членов	člen	член	N;ANIM;NOM;MASC;PL	N;ANIM;GEN;MASC;PL
jednotky	подразделений	jednotka	подразделение	N;NOM;FEM;PL	N;INAN;GEN;NEUT;PL
dejiny	история	dejiny	история	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
diskusia	обсуждения	diskusi	обсуждение	N;NOM;FEM;SG	N;INAN;NOM;NEUT;PL
diskusia	дискуссии	diskusi	дискуссия	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
diskusia	прений	diskusi	прение	N;NOM;FEM;SG	N;INAN;GEN;NEUT;PL
diskusia	прения	diskusi	прения	N;NOM;FEM;SG	N;INAN;NOM;NEUT;PL
diskusia	дебаты	diskusi	дебаты	N;NOM;FEM;SG	N;INAN;NOM;MASC;PL
gitara	гитару	gitaer	гитара	N;NOM;FEM;SG	N;INAN;ACC;FEM;SG
gitara	гитары	gitaer	гитара	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
jedným	одна	jeden	один	NUM;INS;MASC;SG	DET;NOM;FEM;SG
jedným	one	jeden	one	NUM;INS;MASC;SG	PROPN
jedným	одно	jeden	один	NUM;INS;MASC;SG	DET;NOM;NEUT;SG
jedným	один	jeden	один	NUM;INS;MASC;SG	NUM;NOM;MASC
článku	статья	článok	статья	N;INAN;GEN;MASC;SG	N;INAN;NOM;FEM;SG
hudobný	музыкальные	hudobný	музыкальный	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;PL
hudobný	мюзикл	hudobný	мюзикл	ADJ;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
kolo	круглая	kolo	круглый	N;NOM;NEUT;SG	ADJ;NOM;FEM;SG
kolo	круглые	kolo	круглый	N;NOM;NEUT;SG	ADJ;NOM;PL
začali	начато	začať	начать	V;PFV;MASC;PL;POS;PST;V.PTCP	V;PFV;NEUT;SG;PST;V.PTCP;PASS
začali	начал	začať	начать	V;PFV;MASC;PL;POS;PST;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
začali	началось	začať	начаться	V;PFV;MASC;PL;POS;PST;V.PTCP	V;PFV;NEUT;IND;SG;PST;FIN;MID
začali	началось	začať	начаться	V;PFV;MASC;PL;POS;PST;V.PTCP	V;PFV;NEUT;IND;SG;PST;FIN;MID
strana	party	strana	party	N;NOM;FEM;SG	PROPN
strana	страницу	strana	страница	N;NOM;FEM;SG	N;INAN;ACC;FEM;SG
strana	page	strana	page	N;NOM;FEM;SG	PROPN
strana	страницы	strana	страница	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
strana	стороне	strana	сторона	N;NOM;FEM;SG	N;INAN;DAT;FEM;SG
francúzsko	франции	francúzsko	франция	ADV	N;INAN;NOM;FEM;PL
francúzsko	франс	francúzsko	франс	ADV	N;INAN;NOM;MASC;SG
francúzsko	франция	francúzsko	франция	ADV	N;INAN;NOM;FEM;SG
francúzsko	france	francúzsko	france	ADV	PROPN
obdobia	периодов	obdobie	период	N;NOM;NEUT;PL	N;INAN;GEN;MASC;PL
dobe	время	dobe	время	N;DAT;FEM;SG	N;INAN;NOM;NEUT;SG
dobe	времени	dobe	время	N;DAT;FEM;SG	N;INAN;GEN;NEUT;SG
dobe	тайм	dobe	тайма	N;DAT;FEM;SG	N;INAN;NOM;MASC;SG
dobe	time	dobe	time	N;DAT;FEM;SG	PROPN
park	park	park	park	N;INAN;NOM;MASC;SG	PROPN
pravdepodobne	возможно	pravdepodobne	возможный	ADV	ADJ;NEUT;SG
der	дер	der	дер	PROPN;ANIM;NOM;MASC;SG	ADV
nová	новые	nový	новый	ADJ;NOM;FEM;SG	ADJ;NOM;PL
nová	новинка	nový	новинка	ADJ;NOM;FEM;SG	N;INAN;NOM;FEM;SG
nová	новых	nový	новый	ADJ;NOM;FEM;SG	ADJ;GEN;PL
rieky	ривер	rieka	ривер	N;NOM;FEM;PL	
rieky	река	rieka	река	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
rieky	рек	rieka	река	N;NOM;FEM;PL	N;INAN;GEN;FEM;PL
rôzne	различных	rôzny	различный	ADJ;NOM;NEUT;SG	ADJ;GEN;PL
rôzne	различные	rôzny	различный	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
rôzne	разные	rôzny	разный	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
rôzne	различных	rôzny	различный	ADJ;NOM;NEUT;SG	ADJ;GEN;PL
škola	школе	škola	школа	N;NOM;FEM;SG	N;INAN;DAT;FEM;SG
škola	school	škola	school	N;NOM;FEM;SG	PROPN
škola	школы	škola	школа	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
klubu	club	klub	club	N;INAN;GEN;MASC;SG	PROPN
klubu	клуб	klub	клуб	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG
februára	февраль	február	февраль	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG
dielo	работы	dielo	работа	N;NOM;NEUT;SG	N;INAN;NOM;FEM;PL
väčšina	наиболее	väčšina	наиболее	N;NOM;FEM;SG	ADV
zápasy	games	zápas	games	N;INAN;NOM;MASC;PL	PROPN
neho	его	on	он	PRO;ANIM;GEN;MASC;SG;3	PRO;ACC;MASC;SG;3
neho	ему	on	он	PRO;ANIM;GEN;MASC;SG;3	PRO;DAT;MASC;SG;3
druh	type	druh	type	N;INAN;NOM;MASC;SG	PROPN
druh	видов	druh	вид	N;INAN;NOM;MASC;SG	N;INAN;GEN;MASC;PL
druh	виды	druh	вид	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;PL
stavby	конструкций	stavba	конструкция	N;NOM;FEM;PL	N;INAN;GEN;FEM;PL
stavby	структур	stavba	структура	N;NOM;FEM;PL	N;INAN;GEN;FEM;PL
priamo	прямая	priamo	прямой	ADV	ADJ;NOM;FEM;SG
priamo	прямая	priamo	прямой	ADV	ADJ;NOM;FEM;SG
priamo	direct	priamo	direct	ADV	PROPN
priamo	прямые	priamo	прямой	ADV	ADJ;NOM;PL
priamo	директ	priamo	директ	ADV	N;INAN;NOM;MASC;SG
metrov	метрах	meter	метр	N;INAN;GEN;MASC;PL	N;INAN;ESS;MASC;PL
albumu	альбом	album	альбый	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG
funkcia	функции	funkcia	функция	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
von	аут	von	аута	ADV	N;INAN;NOM;MASC;SG
von	out	von	out	ADV	PROPN
článkov	статьи	článok	статья	N;INAN;GEN;MASC;PL	N;INAN;NOM;FEM;PL
článkov	изделия	článok	изделие	N;INAN;GEN;MASC;PL	N;INAN;NOM;NEUT;PL
štátov	государства	štát	государство	N;INAN;GEN;MASC;PL	N;INAN;NOM;NEUT;PL
štátov	штаты	štát	штат	N;INAN;GEN;MASC;PL	N;INAN;NOM;MASC;PL
južnej	южные	južný	южный	ADJ;GEN;FEM;SG	ADJ;NOM;PL
južnej	южная	južný	южный	ADJ;GEN;FEM;SG	ADJ;NOM;FEM;SG
južnej	южный	južný	южный	ADJ;GEN;FEM;SG	ADJ;NOM;MASC;SG
