din	від	din	від	ADP;ACC	ADP;GEN
saint	святий	saint	святий	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
saint	saint	saint	saint	N;INDF;MASC;SG	
saint	сен	saint	сен	N;INDF;MASC;SG	
specia	виді	specie	вид	N;DEF;FEM;SG	N;INAN;DAT;MASC;SG
specia	вид	specie	вид	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
specia	види	specie	вид	N;DEF;FEM;SG	N;INAN;NOM;MASC;PL
vest	вест	vest	вест	N;INDF;MASC;SG	
vest	західний	vest	західний	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
vest	західні	vest	західний	N;INDF;MASC;SG	ADJ;NOM;PL
vest	західна	vest	західний	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
italia	italia	italia	italia	PROPN	
italia	італії	italia	італія	PROPN	PROPN;INAN;GEN;FEM;SG
italia	італія	italia	італія	PROPN	PROPN;INAN;NOM;FEM;SG
italia	італію	italia	італія	PROPN	PROPN;INAN;ACC;FEM;SG
puțin	маленька	puțin	маленький	ADV	ADJ;NOM;FEM;SG
puțin	маленький	puțin	маленький	ADV	ADJ;NOM;MASC;SG
puțin	маленькі	puțin	маленький	ADV	ADJ;NOM;PL
excentricitate	ексцентриситет	excentricitate	ексцентриситет	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
încă	still	încă	still	ADV	
descoperit	виявив	descoperit	виявити	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN
descoperit	виявили	descoperit	виявити	ADJ;INDF;MASC;SG	V;PFV;IND;PL;PST;FIN
descoperit	відкрив	descoperit	відкрити	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN
descoperit	відкрили	descoperit	відкрити	ADJ;INDF;MASC;SG	V;PFV;IND;PL;PST;FIN
înainte	переслати	înainte	переслати	ADV	V;PFV;NFIN
înainte	вперед	înainte	вперед	ADV	
înainte	пересилання	înainte	пересилання	ADV	N;INAN;NOM;NEUT;SG
înainte	перед	înainte	перед	ADV	ADP;INS
înainte	before	înainte	before	ADV	
lemn	вуд	lemn	вуд.	N;INDF;MASC;SG	
lemn	лісова	lemn	лісовий	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
noi	нові	eu	новий	PRO;PL;1	ADJ;NOM;PL
noi	нове	eu	новий	PRO;PL;1	ADJ;NOM;NEUT;SG
noi	нова	eu	новий	PRO;PL;1	ADJ;NOM;FEM;SG
noi	новий	eu	новий	PRO;PL;1	ADJ;NOM;MASC;SG
noi	створити	eu	створити	PRO;PL;1	V;PFV;NFIN
nicolae	миколай	nicolae	миколай	PROPN	N;ANIM;NOM;MASC;SG
nicolae	ніколас	nicolae	ніколас	PROPN	PROPN;ANIM;NOM;MASC;SG
nicolae	миколая	nicolae	микола	PROPN	N;ANIM;NOM;MASC;SG
nicolae	ніколае	nicolae	ніколае	PROPN	PROPN;ANIM;NOM;FEM;SG
națională	національна	național	національний	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;SG
națională	націонал	național	націонал	ADJ;INDF;FEM;SG	
națională	національне	național	національний	ADJ;INDF;FEM;SG	ADJ;NOM;NEUT;SG
națională	національний	național	національний	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;SG
națională	національні	național	національний	ADJ;INDF;FEM;SG	ADJ;NOM;PL
subspecii	підвид	subspeciu	підвид	N;DEF;FEM;PL	N;INAN;NOM;MASC;SG
statele	стани	stat	стан	N;DEF;FEM;PL	N;INAN;NOM;MASC;PL
statele	штати	stat	штати	N;DEF;FEM;PL	PROPN;INAN;NOM
drept	чесні	drept	чесний		ADJ;NOM;PL
drept	стріт	drept	стріт		
drept	прямі	drept	прямий		ADJ;NOM;PL
drept	прямо	drept	прямо		ADV
drept	відверта	drept	відвертий		N;INAN;NOM;FEM;SG
mod	mode	mod	mode	N;INDF;MASC;SG	
mod	mod	mod	mod	N;INDF;MASC;SG	
american	американець	american	американець	ADJ;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
american	американські	american	американський	ADJ;INDF;MASC;SG	ADJ;NOM;PL
fiecare	кожен	fiecare	кожний	PRO;SG;3	DET;NOM;MASC;SG
fiecare	кожні	fiecare	кожний	PRO;SG;3	NUM;NOM
fiecare	кожну	fiecare	кожний	PRO;SG;3	DET;ACC;FEM;SG
fiecare	кожного	fiecare	кожний	PRO;SG;3	DET;GEN;MASC;SG
fiecare	кожному	fiecare	кожний	PRO;SG;3	PRO;INAN;DAT;NEUT;SG
fiecare	кожен	fiecare	кожний	PRO;SG;3	DET;NOM;MASC;SG
fiecare	кожна	fiecare	кожний	PRO;SG;3	DET;NOM;FEM;SG
prezent	теперішній	prezent	теперішній	N;INDF;MASC;SG	ADJ;DAT;FEM;SG
prezent	присутні	prezent	присутній	N;INDF;MASC;SG	ADJ;NOM;PL
prezent	присутня	prezent	присутня	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
casa	хати	casă	хата	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
casa	будинок	casă	будинок	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
acestea	ці	acesta	цей	PRO;FEM;PL;3	DET;NOM;PL
printre	серед	printre	серед	ADP;ACC	ADP;GEN
printre	серед	printre	серед	ADP;ACC	ADP;GEN
categorie	категорія	categorie	категорія	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
text	текстовий	text	текстовий	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
cluj	клуж	cluj	клуж	PROPN	PROPN;INAN;NOM;MASC;SG
bine	хороші	bine	хороший	ADV	ADJ;NOM;PL
bine	гарні	bine	гарний	ADV	ADJ;NOM;PL
bine	добрий	bine	добрий	ADV	ADJ;NOM;MASC;SG
bine	ок	bine	ок	ADV	
bine	гаразд	bine	гаразд	ADV	
http	http	http	http	N	
site	сайт	sită	сайт	N;INDF;FEM;PL	N;INAN;NOM;MASC;SG
alexandru	александру	alexandru	александр	PROPN	PROPN;ANIM;NOM;FEM;SG
alexandru	олександр	alexandru	олександр	PROPN	PROPN;ANIM;NOM;MASC;SG
alexandru	александер	alexandru	александер	PROPN	PROPN;ANIM;NOM;MASC;SG
unele	дехто	unul	дехто	PRO;FEM;PL;3	PRO;ANIM;NOM
unele	деякі	unul	деякий	PRO;FEM;PL;3	DET;NOM;PL
unele	якесь	unul	якийсь	PRO;FEM;PL;3	DET;NOM;NEUT;SG
unele	якийсь	unul	якийсь	PRO;FEM;PL;3	DET;NOM;MASC;SG
unele	трохи	unul	трохи	PRO;FEM;PL;3	ADV
milioane	мільйон	milion	мільйон	NUM;INDF;FEM;PL	
milioane	мільйонами	milion	мільйон	NUM;INDF;FEM;PL	N;INAN;INS;MASC;PL
milioane	мільйони	milion	мільйон	NUM;INDF;FEM;PL	N;INAN;NOM;MASC;PL
apă	вода	apă	вода	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
apă	водні	apă	водній	N;INDF;FEM;SG	N;INAN;NOM;MASC;PL
apă	водяний	apă	водяний	N;INDF;FEM;SG	ADJ;NOM;MASC;SG
apă	водяне	apă	водяний	N;INDF;FEM;SG	ADJ;NOM;NEUT;SG
doua	два	doi	два	NUM;FEM;SG	NUM;NOM;MASC
doua	дві	doi	два	NUM;FEM;SG	NUM;NOM;FEM
doua	двоє	doi	двоє	NUM;FEM;SG	NUM;NOM
doua	двох	doi	два	NUM;FEM;SG	NUM;ACC
doua	двійка	doi	двійка	NUM;FEM;SG	N;INAN;NOM;FEM;SG
iași	ясси	iași	ясс	PROPN	PROPN;INAN;NOM;MASC;SG
țară	країни	țară	країна	N;INDF;FEM;SG	N;INAN;NOM;FEM;PL
țară	країна	țară	країна	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
țară	кантрі	țară	кантрі	N;INDF;FEM;SG	N;INAN;NOM;FEM;PL
sate	села	sat	село	N;INDF;FEM;PL	N;INAN;NOM;NEUT;SG
târziu	запізнюється	târziu	запізнюватися	ADV	V;IPFV;IND;SG;3;PRS;FIN
istoria	журнал	istorie	журнал	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
istoria	історія	istorie	історія	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
istoria	історії	istorie	історія	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
maria	марія	maria	марія	N;DEF;FEM;SG	PROPN;ANIM;NOM;FEM;SG
cunoscut	відомі	cunoscut	відомий	ADJ;INDF;MASC;SG	ADJ;NOM;PL
patru	четвірка	patru	четвірка	NUM;PL	N;INAN;NOM;FEM;SG
republica	республіка	republică	республіка	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
cca	приблизно	circa	приблизно		ADV
râul	річка	râu	річка	N;DEF;MASC;SG	N;INAN;NOM;FEM;SG
râul	ріка	râu	ріка	N;DEF;MASC;SG	N;INAN;NOM;FEM;SG
formată	сформована	forma	сформований	ADJ;INDF;FEM;SG	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
formată	оформлено	forma	оформілий	ADJ;INDF;FEM;SG	V;PFV;IND;0;FIN
formată	сформовано	forma	сформовано	ADJ;INDF;FEM;SG	V;PFV;IND;0;FIN
paris	paris	paris	paris	PROPN	
paris	париж	paris	париж	PROPN	PROPN;INAN;NOM;MASC;SG
gheorghe	георге	gheorghe	георгий	PROPN	PROPN;ANIM;NOM;MASC;SG
gheorghe	георгій	gheorghe	георгій	PROPN	N;ANIM;NOM;MASC;SG
gheorghe	георгія	gheorghe	георгія	PROPN	N;ANIM;NOM;FEM;SG
gheorghe	джордж	gheorghe	джордж	PROPN	PROPN;ANIM;NOM;MASC;SG
gheorghe	георг	gheorghe	георг	PROPN	PROPN;ANIM;NOM;MASC;SG
tip	гі	tip	гі	N;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
premiul	премія	premiu	премія	N;DEF;MASC;SG	N;INAN;NOM;FEM;SG
premiul	нагорода	premiu	нагорода	N;DEF;MASC;SG	N;INAN;NOM;FEM;SG
putea	зміг	putea	змогти	V;IND;SG;3;IPFV;FIN	V;PFV;MASC;IND;SG;PST;FIN
putea	могла	putea	могти	V;IND;SG;3;IPFV;FIN	V;IPFV;FEM;IND;SG;PST;FIN
putea	змогли	putea	змогти	V;IND;SG;3;IPFV;FIN	V;PFV;IND;PL;PST;FIN
putea	вдалось	putea	вдатися	V;IND;SG;3;IPFV;FIN	V;PFV;NEUT;IND;SG;PST;FIN
putea	міг	putea	могти	V;IND;SG;3;IPFV;FIN	V;IPFV;MASC;IND;SG;PST;FIN
persoane	народ	persoană	народ	N;INDF;FEM;PL	N;INAN;NOM;MASC;SG
constantin	константін	constantin	константін	PROPN	N;ANIM;NOM;MASC;SG
constantin	костянтин	constantin	костянтина	PROPN	N;ANIM;NOM;MASC;SG
etc	тощо	etc	тощо		PART
etc	etc	etc	etc		
exemplu	прикладу	exemplu	приклад	N;INDF;MASC;SG	ADV
descriere	напис	descriere	напис	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
descriere	підпис	descriere	підпис	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
descriere	опис	descriere	опис	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
george	георгій	george	георгій	PROPN	N;ANIM;NOM;MASC;SG
george	георгія	george	георгія	PROPN	N;ANIM;NOM;FEM;SG
george	джордж	george	джордж	PROPN	PROPN;ANIM;NOM;MASC;SG
george	георг	george	георг	PROPN	PROPN;ANIM;NOM;MASC;SG
născut	народження	naște	народження	ADJ;INDF;MASC;SG	N;INAN;NOM;NEUT;SG
născut	народився	naște	народитися	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN
născut	борн	naște	борно	ADJ;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
născut	народилась	naște	народитися	ADJ;INDF;MASC;SG	V;PFV;FEM;IND;SG;PST;FIN
născut	народилася	naște	народитися	ADJ;INDF;MASC;SG	V;PFV;FEM;IND;SG;PST;FIN
numărul	число	număr	число	N;DEF;MASC;SG	N;INAN;NOM;NEUT;SG
numărul	кількість	număr	кількість	N;DEF;MASC;SG	N;INAN;NOM;FEM;SG
numărul	номер	număr	номер	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
numărul	номера	număr	номера	N;DEF;MASC;SG	N;INAN;GEN;MASC;SG
comitatul	графство	comitat	графство	N;DEF;MASC;SG	N;INAN;NOM;NEUT;SG
comitatul	повіт	comitat	повіт	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
comitatul	жупанія	comitat	жупанія	N;DEF;MASC;SG	N;INAN;NOM;FEM;SG
harta	карта	hartă	карта	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
harta	мапа	hartă	мапа	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
john	джон	john	джон	PROPN	PROPN;ANIM;NOM;MASC;SG
john	іоанн	john	іоанно	PROPN	PROPN;ANIM;NOM;MASC;SG
john	іван	john	іван	PROPN	PROPN;ANIM;NOM;MASC;SG
jos	вниз	jos	вниз	ADV	
jos	down	jos	down	ADV	
jos	униз	jos	униз	ADV	
jos	даун	jos	даун	ADV	PROPN;ANIM;NOM;MASC;SG
marea	море	mare	море	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
localitate	кредитування	localitate	кредитування	N;INDF;FEM;SG	N;INAN;NOM;NEUT;SG
scris	писав	scris	писати	N;INDF;MASC;SG	V;IPFV;MASC;IND;SG;PST;FIN
scris	записано	scris	записати	N;INDF;MASC;SG	V;PFV;IND;0;FIN
scris	написано	scris	написати	N;INDF;MASC;SG	V;PFV;IND;0;FIN
scris	записані	scris	записаний	N;INDF;MASC;SG	ADJ;PFV;NOM;PL;V.PTCP;PASS
raport	повідомити	raport	повідомити	N;INDF;MASC;SG	V;PFV;NFIN
echipa	відділення	echipă	відділення	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
echipa	загін	echipă	загін	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
echipa	команда	echipă	команда	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
diferite	different	diferit	different	ADJ;INDF;FEM;PL	
diferite	інше	diferit	інший	ADJ;INDF;FEM;PL	DET;NOM;NEUT;SG
baza	основа	bază	основа	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
baza	базова	bază	базовий	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
baza	база	bază	база	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
baza	основою	bază	основа	N;DEF;FEM;SG	N;INAN;INS;FEM;SG
baza	базовий	bază	базовий	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
special	особливий	special	особливий	ADV	ADJ;NOM;MASC;SG
special	спеціальний	special	спеціальний	ADV	ADJ;NOM;MASC;SG
special	особливі	special	особливий	ADV	ADJ;NOM;PL
special	особливе	special	особливий	ADV	ADJ;NOM;NEUT;SG
special	спеціальні	special	спеціальний	ADV	ADJ;NOM;PL
special	особлива	special	особливий	ADV	ADJ;NOM;FEM;SG
valea	валя	vale	валя	N;DEF;FEM;SG	PROPN;ANIM;NOM;FEM;SG
valea	долина	vale	долина	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
comune	спільна	comun	спільний	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
comune	спільне	comun	спільний	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
ele	вони	el	вони	PRO;FEM;PL;3	PRO;NOM;PL;3
stadium	стадіон	stadium	стадіон	PROPN	N;INAN;NOM;MASC;SG
stadium	стедіум	stadium	стедія	PROPN	N;INAN;NOM;MASC;SG
svg	svg	svg	svg	N	
zona	зона	zonă	зона	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
zona	область	zonă	область	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
zona	ділянка	zonă	ділянка	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
zona	площа	zonă	площа	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
zona	місцевість	zonă	місцевість	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
dat	дано	dat	дати	ADJ;INDF;MASC;SG	V;PFV;IND;0;FIN
dat	надано	dat	надати	ADJ;INDF;MASC;SG	V;PFV;IND;0;FIN
slovenia	словенії	slovenie	словенія	PROPN	PROPN;INAN;GEN;FEM;SG
slovenia	словенія	slovenie	словенія	PROPN	PROPN;INAN;NOM;NEUT;SG
americii	америка	americ	америка	PROPN;DEF;FEM;SG	PROPN;INAN;NOM;FEM;SG
satului	село	sat	село	N;DEF;MASC;SG	N;INAN;NOM;NEUT;SG
localitatea	кредитування	localitate	кредитування	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
resedinta	резиденція	resedinta	резиденція	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
viața	життя	viață	життя	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
viața	лайф	viață	Лайф	N;DEF;FEM;SG	
bun	хороші	bun	хороший	ADJ;INDF;MASC;SG	ADJ;NOM;PL
bun	гарні	bun	гарний	ADJ;INDF;MASC;SG	ADJ;NOM;PL
bun	добре	bun	добре	ADJ;INDF;MASC;SG	ADV
cet	cet	cet	cet		
format	сформована	format	сформований	N;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
format	оформлено	format	оформілий	N;INDF;MASC;SG	V;PFV;IND;0;FIN
format	сформовано	format	сформовано	N;INDF;MASC;SG	V;PFV;IND;0;FIN
primit	отримані	primi	отриманий	V;MASC;SG;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
primit	отриманий	primi	отриманий	V;MASC;SG;V.PTCP	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
primit	отримали	primi	отримати	V;MASC;SG;V.PTCP	V;PFV;IND;PL;PST;FIN
președinte	президенти	președinte	президент	N;INDF;MASC;SG	N;ANIM;NOM;MASC;PL
lângă	поблизу	lângă	поблизу	ADP;ACC	ADV
lângă	поруч	lângă	поруч	ADP;ACC	ADV
lângă	поряд	lângă	поряд	ADP;ACC	
lângă	близько	lângă	близько	ADP;ACC	ADV
lângă	біля	lângă	біля	ADP;ACC	ADP;GEN
oameni	народ	om	народ	N;INDF;MASC;PL	N;INAN;NOM;MASC;SG
istoric	історичні	istoric	історичний	ADJ;INDF;MASC;SG	ADJ;NOM;PL
istoric	історик	istoric	історик	ADJ;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
istoric	історичні	istoric	історичний	ADJ;INDF;MASC;SG	ADJ;NOM;PL
istoric	журнал	istoric	журнал	ADJ;INDF;MASC;SG	N;INAN;NOM;MASC;SG
istoric	історія	istoric	історія	ADJ;INDF;MASC;SG	N;INAN;NOM;FEM;SG
istoric	історії	istoric	історія	ADJ;INDF;MASC;SG	N;INAN;NOM;FEM;PL
suprafață	поверхні	suprafață	поверхня	N;INDF;FEM;SG	N;INAN;NOM;FEM;PL
suprafață	поверхня	suprafață	поверхня	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
suprafață	область	suprafață	область	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
suprafață	ділянка	suprafață	ділянка	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
suprafață	площа	suprafață	площа	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
suprafață	місцевість	suprafață	місцевість	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
europa	європу	europa	європа	PROPN	PROPN;INAN;ACC;FEM;SG
europa	європа	europa	європа	PROPN	PROPN;INAN;NOM;FEM;SG
europa	європі	europa	європа	PROPN	PROPN;INAN;DAT;FEM;SG
europa	europa	europa	europa	PROPN	
europa	уєфа	europa	увфа	PROPN	N;INAN;NOM;NEUT;SG
universitatea	університет	universitate	університет	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
aproximativ	приблизні	aproximativ	приблизний	ADV	ADJ;NOM;PL
lucru	затори	lucru	затор	N;INDF;MASC;SG	N;INAN;NOM;MASC;PL
lucru	роботи	lucru	робота	N;INDF;MASC;SG	N;INAN;NOM;FEM;PL
lucru	працюю	lucru	працювати	N;INDF;MASC;SG	V;IPFV;IND;SG;1;PRS;FIN
lucru	працюють	lucru	працювати	N;INDF;MASC;SG	V;IPFV;IND;PL;3;PRS;FIN
lucru	робочий	lucru	робочий	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
cazul	регістр	caz	регістр	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
cazul	справа	caz	справа	N;DEF;MASC;SG	N;INAN;NOM;FEM;SG
cazul	випадок	caz	випадок	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
cazul	випадку	caz	випадок	N;DEF;MASC;SG	ADV
români	румунська	român	румунський	N;INDF;MASC;PL	ADJ;NOM;FEM;SG
folosit	використовується	folosit	використовуватися	ADJ;INDF;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN
folosit	використані	folosit	використаний	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;PL;V.PTCP;PASS
folosit	використано	folosit	використати	ADJ;INDF;MASC;SG	V;PFV;IND;0;FIN
orice	якісь	orice	якийсь	PRO;SG;3	DET;NOM;PL
orice	панують	orice	панувати	PRO;SG;3	V;IPFV;IND;PL;3;PRS;FIN
orice	шось	orice	шось	PRO;SG;3	INTJ
orice	розлуки	orice	розлук	PRO;SG;3	N;INAN;NOM;FEM;PL
clubnat	clubnat	clubnat	clubnat	ADJ;INDF;MASC;SG	
ibn	ібн	ibn	ібн	N;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
mihai	бенюк	mihai	бенюк	PROPN	PROPN;ANIM;NOM;MASC;SG
mihai	михайло	mihai	михайло	PROPN	PROPN;ANIM;NOM;MASC;SG
mihai	майкл	mihai	майкл	PROPN	PROPN;ANIM;NOM;MASC;SG
mihai	michael	mihai	michael	PROPN	
mihai	михаїл	mihai	михаїл	PROPN	N;ANIM;NOM;MASC;SG
recensământul	перепис	recensământ	перепис	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
centrul	центр	centru	центр	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
centrul	центр	centru	центр	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
san	сан	san	сан	PROPN	
teritoriul	територія	teritoriu	територія	N;DEF;MASC;SG	N;INAN;NOM;FEM;SG
van	van	van	van	PROPN	
van	ван	van	ван	PROPN	
van	фургон	van	фургон	PROPN	N;INAN;NOM;MASC;SG
ungaria	угорщини	ungaria	угорщина	PROPN	PROPN;INAN;NOM;FEM;SG
ungaria	угорщині	ungaria	угорщина	PROPN	PROPN;INAN;DAT;FEM;SG
ungaria	угорщина	ungaria	угорщина	PROPN	PROPN;INAN;NOM;FEM;SG
cauza	спричинити	cauză	спричинити	N;DEF;FEM;SG	V;PFV;NFIN
cauza	причина	cauză	причина	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
cauza	причиною	cauză	причина	N;DEF;FEM;SG	N;INAN;INS;FEM;SG
bulgaria	болгарії	bulgarie	болгарія	PROPN	PROPN;INAN;NOM;FEM;SG
bulgaria	болгарія	bulgarie	болгарія	PROPN	PROPN;INAN;NOM;FEM;SG
engleză	англійською	englez	англійський	N;INDF;FEM;SG	ADJ;INS;FEM;SG
engleză	англійська	englez	англійський	N;INDF;FEM;SG	ADJ;NOM;FEM;SG
serie	серія	serie	серія	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
serie	серії	serie	серія	N;INDF;FEM;SG	N;INAN;NOM;FEM;PL
serie	ряд	serie	ряд	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
serie	ряди	serie	ряд	N;INDF;FEM;SG	N;INAN;NOM;MASC;PL
sua	сша	sua	сШа	N	PROPN;INAN;GEN
sua	usa	sua	usa	N	
vechi	старі	vechi	старий	ADJ;INDF;MASC;SG	ADJ;NOM;PL
reședința	резиденція	reședință	резиденція	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
limbi	мов	limbă	мов	N;INDF;FEM;PL	CONJ
fel	добрі	fel	добрий	N;INDF;MASC;SG	ADJ;NOM;PL
apelor	вод	apă	вода	N;DEF;FEM;PL	N;INAN;GEN;FEM;PL
regele	кінг	rege	кінг	N;DEF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
regele	король	rege	король	N;DEF;MASC;SG	N;ANIM;NOM;MASC;SG
regele	цар	rege	цар	N;DEF;MASC;SG	N;ANIM;NOM;MASC;SG
fiul	сина	fiu	син	N;DEF;MASC;SG	N;ANIM;NOM;MASC;SG
fiul	сину	fiu	син	N;DEF;MASC;SG	N;ANIM;VOC;MASC;SG
fiul	син	fiu	син	N;DEF;MASC;SG	N;ANIM;NOM;MASC;SG
anterior	раніше	anterior	раніше	ADV	ADV;CMPR
anterior	попереднє	anterior	попередній	ADV	ADJ;NOM;NEUT;SG
anterior	попередні	anterior	попередній	ADV	ADJ;NOM;PL
anterior	попередній	anterior	попередній	ADV	ADJ;NOM;MASC;SG
