von	from	von	from	ADP	PROPN
platz	место	platz	место	ADV	N;INAN;NOM;NEUT;SG
platz	platz	platz	platz	ADV	PROPN
platz	пространство	platz	пространство	ADV	N;INAN;NOM;NEUT;SG
platz	космической	platz	космический	ADV	ADJ;INS;FEM;SG
platz	космос	platz	космос	ADV	N;INAN;NOM;MASC;SG
platz	space	platz	space	ADV	PROPN
ihrer	их	ihr	они	DET;NOM;MASC;SG	PRO;ACC;PL;3
ihrer	ваши	ihr	ваш	DET;NOM;MASC;SG	DET;NOM;PL
ihrer	ваши	ihr	ваш	DET;NOM;MASC;SG	DET;NOM;PL
november	ноября	november	ноябрь	PROPN	N;INAN;GEN;MASC;SG
november	ноябрь	november	ноябрь	PROPN	N;INAN;NOM;MASC;SG
november	ноябрь	november	ноябрь	PROPN	N;INAN;NOM;MASC;SG
november	ноя	november	она	PROPN	
kam	кам	kommen	кам	V;IND;SG;3;PST;FIN	
jahrhundert	век	jahrhundert	век	ADJ	N;INAN;NOM;MASC;SG
jahrhundert	столетие	jahrhundert	столетие	ADJ	N;INAN;NOM;NEUT;SG
beiden	оба	beide	оба	PRO;NOM;INDF;PL	NUM;NOM;MASC
beiden	обе	beide	оба	PRO;NOM;INDF;PL	NUM;NOM;FEM
beiden	два	beide	два	PRO;NOM;INDF;PL	NUM;NOM;MASC
beiden	две	beide	два	PRO;NOM;INDF;PL	NUM;NOM;FEM
beiden	двое	beide	двое	PRO;NOM;INDF;PL	NUM;NOM
vier	vier	vier	vier	NUM	PROPN
zweiten	секунда	zweit	секунда	ADJ;NOM;MASC;PL	N;INAN;NOM;FEM;SG
zweiten	второй	zweit	второй	ADJ;NOM;MASC;PL	ADJ;NOM;MASC;SG
zweiten	вторая	zweit	второй	ADJ;NOM;MASC;PL	ADJ;NOM;FEM;SG
zweiten	второе	zweit	второй	ADJ;NOM;MASC;PL	ADJ;NOM;NEUT;SG
seite	page	seit	page	N	PROPN
februar	февраля	februaer	февраль	PROPN;NOM;SG	N;INAN;GEN;MASC;SG
februar	февраль	februaer	февраль	PROPN;NOM;SG	N;INAN;NOM;MASC;SG
februar	февраля	februaer	февраль	PROPN;NOM;SG	N;INAN;GEN;MASC;SG
februar	февраль	februaer	февраль	PROPN;NOM;SG	N;INAN;NOM;MASC;SG
dessen	чьи	der	чей	DET;GEN;MASC;SG	DET;NOM;PL
dessen	чей	der	чей	DET;GEN;MASC;SG	DET;NOM;MASC;SG
dessen	чье	der	чей	DET;GEN;MASC;SG	DET;NOM;NEUT;SG
dessen	чья	der	чей	DET;GEN;MASC;SG	DET;NOM;FEM;SG
soll	должен	sollen	должен	V;IND;SG;3;PRS;FIN	ADJ;MASC;SG
soll	должны	sollen	должен	V;IND;SG;3;PRS;FIN	ADJ;PL
gab	гэб	geben	гэб	V;IND;SG;3;PST;FIN	N;INAN;NOM;MASC;SG
mich	сам	ich	сам	PRO;ACC;SG;1	ADJ;NOM;MASC;SG
mich	mich	ich	mich	PRO;ACC;SG;1	PROPN
allerdings	но	allerdings	но	ADV	CONJ
allerdings	хотя	allerdings	хотя	ADV	CONJ
film	фильм	falmen	фильм		N;INAN;NOM;MASC;SG
film	кино	falmen	кино		N;INAN;NOM;NEUT;SG
film	фильм	falmen	фильм		N;INAN;NOM;MASC;SG
film	film	falmen	film		PROPN
film	кино	falmen	кино		N;INAN;NOM;NEUT;SG
wäre	бы	sein	бы	V;SBJV;SG;3;PST;FIN	PART;COND
neue	новинка	neu	новинка	ADJ;NOM;FEM;PL	N;INAN;NOM;FEM;SG
neue	новая	neu	новый	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
neue	новый	neu	новый	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
neue	новых	neu	новый	ADJ;NOM;FEM;PL	ADJ;GEN;PL
neue	новое	neu	новый	ADJ;NOM;FEM;PL	ADJ;NOM;NEUT;SG
neue	neue	neu	neue	ADJ;NOM;FEM;PL	PROPN
nun	ну	nun	ну	ADV	PART
leben	живые	leben	живой	V;NFIN	ADJ;NOM;PL
leben	живое	leben	живой	V;NFIN	ADJ;NOM;NEUT;SG
leben	life	leben	life	V;NFIN	PROPN
leben	жизнь	leben	жизнь	V;NFIN	N;INAN;NOM;FEM;SG
leben	жизни	leben	жизнь	V;NFIN	N;INAN;NOM;FEM;PL
leben	lifestyle	leben	lifestyle	V;NFIN	PROPN
leben	live	leben	live	V;NFIN	PROPN
leben	leben	leben	leben	V;NFIN	PROPN
namen	имя	name	имя		N;INAN;NOM;NEUT;SG
namen	название	name	название		N;INAN;NOM;NEUT;SG
namen	названия	name	название		N;INAN;NOM;NEUT;PL
namen	имена	name	имя		N;INAN;NOM;NEUT;PL
bitte	pls	bitte	pls		PROPN
bitte	пожалуйста	bitte	пожалуйста		ADV
relevanz	значимость	relevanz	значимость	ADJ	N;INAN;NOM;FEM;SG
relevanz	актуальность	relevanz	актуальность	ADJ	N;INAN;NOM;FEM;SG
muss	должен	müssen	должен	V;IND;SG;3;PRS;FIN	ADJ;MASC;SG
muss	должно	müssen	должен	V;IND;SG;3;PRS;FIN	ADJ;NEUT;SG
muss	должны	müssen	должен	V;IND;SG;3;PRS;FIN	ADJ;PL
einige	некоторых	einige	некоторый	PRO;NOM;INDF;PL	DET;GEN;PL
einige	некоторые	einige	некоторый	PRO;NOM;INDF;PL	DET;NOM;PL
mitglied	участник	mitglied	участник	ADJ	N;ANIM;NOM;MASC;SG
mitglied	член	mitglied	член	ADJ	N;ANIM;NOM;MASC;SG
deren	чьи	der	чей	DET;GEN;PL	DET;NOM;PL
deren	чей	der	чей	DET;GEN;PL	DET;NOM;MASC;SG
deren	чье	der	чей	DET;GEN;PL	DET;NOM;NEUT;SG
deren	чья	der	чей	DET;GEN;PL	DET;NOM;FEM;SG
viele	много	viel	много	ADJ;NOM;INDF;PL	ADV
viele	многих	viel	много	ADJ;NOM;INDF;PL	NUM
viele	много	viel	много	ADJ;NOM;INDF;PL	ADV
viele	многим	viel	много	ADJ;NOM;INDF;PL	NUM
viele	многие	viel	много	ADJ;NOM;INDF;PL	NUM
text	текста	Text	текст		N;INAN;GEN;MASC;SG
text	текст	Text	текст		N;INAN;NOM;MASC;SG
ebenfalls	тоже	ebenfalls	тоже	ADV	PART
münchen	мюнхен	münchen	мюнхен	PROPN;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
löschen	ясно	löschen	ясный	V;NFIN	ADJ;NEUT;SG
löschen	чисто	löschen	чисто	V;NFIN	ADV
löschen	удаление	löschen	удаление	V;NFIN	N;INAN;NOM;NEUT;SG
löschen	удаление	löschen	удаление	V;NFIN	N;INAN;NOM;NEUT;SG
erhielt	полученные	erhalten	получить	V;IND;SG;3;PST;FIN	V;PFV;NOM;PL;PST;V.PTCP;PASS
erhielt	получены	erhalten	получить	V;IND;SG;3;PST;FIN	V;PFV;PL;PST;V.PTCP;PASS
zurück	возвращения	zurück	возвращение	ADV	N;INAN;GEN;NEUT;SG
zurück	возврат	zurück	возврат	ADV	N;INAN;NOM;MASC;SG
zurück	вернуть	zurück	вернуть	ADV	V;PFV;NFIN;ACT
zurück	вернуться	zurück	вернуться	ADV	V;PFV;NFIN;MID
zurück	возвращение	zurück	возвращение	ADV	N;INAN;NOM;NEUT;SG
zurück	back	zurück	back	ADV	PROPN
zurück	спина	zurück	спина	ADV	N;INAN;NOM;FEM;SG
allem	все	alle	все	PRO;DAT;INDF;NEUT;SG	PRO;INAN;NOM;NEUT;SG
allem	всё	alle	все	PRO;DAT;INDF;NEUT;SG	PRO;INAN;NOM;NEUT;SG
wohl	возможно	wohl	возможный	ADV	ADJ;NEUT;SG
friedrich	фридрих	friedrich	фридрий	PROPN;NOM;SG	N;ANIM;NOM;MASC;SG
friedrich	фредерик	friedrich	фредерик	PROPN;NOM;SG	N;ANIM;NOM;MASC;SG
friedrich	фридрих	friedrich	фридрий	PROPN;NOM;SG	N;ANIM;NOM;MASC;SG
ihren	их	ihr	они	DET;ACC;MASC;SG	PRO;ACC;PL;3
saison	сезонных	saison	сезонный	N;NOM;FEM;SG	ADJ;GEN;PL
neuen	новые	neu	новый	ADJ;ACC;MASC;SG	ADJ;NOM;PL
neuen	новинка	neu	новинка	ADJ;ACC;MASC;SG	N;INAN;NOM;FEM;SG
neuen	новая	neu	новый	ADJ;ACC;MASC;SG	ADJ;NOM;FEM;SG
neuen	новый	neu	новый	ADJ;ACC;MASC;SG	ADJ;NOM;MASC;SG
neuen	новых	neu	новый	ADJ;ACC;MASC;SG	ADJ;GEN;PL
neuen	новое	neu	новый	ADJ;ACC;MASC;SG	ADJ;NOM;NEUT;SG
art	type	art	type	N;NOM;FEM;SG	PROPN
art	добрая	art	добрый	N;NOM;FEM;SG	ADJ;NOM;FEM;SG
stand	стояли	stehen	стоять	V;IND;SG;3;PST;FIN	V;IPFV;IND;PL;PST;FIN;ACT
stand	бут	stehen	бут	V;IND;SG;3;PST;FIN	N;INAN;NOM;MASC;SG
stand	бута	stehen	бутой	V;IND;SG;3;PST;FIN	N;ANIM;GEN;MASC;SG
stand	стенд	stehen	стенд	V;IND;SG;3;PST;FIN	N;INAN;NOM;MASC;SG
diesen	эти	dies	этот	PRO;ACC;MASC;SG	DET;NOM;PL
würde	достоинства	werden	достоинство	V;SBJV;SG;3;PST;FIN	N;INAN;NOM;NEUT;PL
würde	достоинство	werden	достоинство	V;SBJV;SG;3;PST;FIN	N;INAN;NOM;NEUT;SG
würde	бы	werden	бы	V;SBJV;SG;3;PST;FIN	PART;COND
politiker	политики	politik	политика	ADJ	N;ANIM;NOM;MASC;PL
politiker	политика	politik	политика	ADJ	N;INAN;NOM;FEM;SG
politiker	политиков	politik	политик	ADJ	N;ANIM;GEN;MASC;PL
politiker	политики	politik	политика	ADJ	N;ANIM;NOM;MASC;PL
politiker	политик	politik	политик	ADJ	N;ANIM;NOM;MASC;SG
personen	лиц	Person	лицо	N;NOM;FEM;PL	N;ANIM;GEN;NEUT;PL
personen	лиц	Person	лицо	N;NOM;FEM;PL	N;ANIM;GEN;NEUT;PL
personen	народ	Person	народ	N;NOM;FEM;PL	N;INAN;NOM;MASC;SG
personen	людей	Person	человек	N;NOM;FEM;PL	N;ANIM;GEN;MASC;PL
titel	прилив	titel	прилив		N;INAN;NOM;MASC;SG
titel	треки	titel	трек		N;INAN;NOM;MASC;PL
titel	дорожки	titel	дорожка		N;INAN;NOM;FEM;PL
titel	следы	titel	след		N;INAN;NOM;MASC;PL
titel	заголовки	titel	заголовок		N;INAN;NOM;MASC;PL
titel	названия	titel	название		N;INAN;NOM;NEUT;PL
titel	заголовок	titel	заголовок		N;INAN;NOM;MASC;SG
titel	название	titel	название		N;INAN;NOM;NEUT;SG
titel	титул	titel	титул		N;INAN;NOM;MASC;SG
karl	шарль	karlen	шарль	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
karl	чарльз	karlen	чарльз	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
karl	карл	karlen	карл	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG
gut	хорошо	gut	хорошо	ADJ	ADV
gut	ну	gut	ну	ADJ	PART
nachdem	после	nachdem	после	CONJ	ADP
nachdem	after	nachdem	after	CONJ	PROPN
familie	семейное	familie	семейный	N;NOM;FEM;SG	ADJ;NOM;NEUT;SG
familie	семьи	familie	семья	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
familie	родные	familie	родной	N;NOM;FEM;SG	ADJ;NOM;PL
weiter	дальнейшая	weiter	дальнейший	ADV	ADJ;NOM;FEM;SG
weiter	продолжение	weiter	продолжение	ADV	N;INAN;NOM;NEUT;SG
weiter	продолжая	weiter	продолжать	ADV	V;IPFV;PRS;V.CVB;ACT
weiter	продолжить	weiter	продолжить	ADV	V;PFV;NFIN;ACT
weiter	продолжаем	weiter	продолжать	ADV	V;IPFV;IND;PL;1;PRS;FIN;ACT
weiter	продолжать	weiter	продолжать	ADV	V;IPFV;NFIN;ACT
weiter	продолжил	weiter	продолжить	ADV	V;PFV;MASC;IND;SG;PST;FIN;ACT
weiter	продолжение	weiter	продолжение	ADV	N;INAN;NOM;NEUT;SG
weiter	продолжаются	weiter	продолжаться	ADV	V;IPFV;IND;PL;3;PRS;FIN;MID
weiter	продолжается	weiter	продолжаться	ADV	V;IPFV;IND;SG;3;PRS;FIN;MID
weiter	продолжает	weiter	продолжать	ADV	V;IPFV;IND;SG;3;PRS;FIN;ACT
hans	ханс	hans	ханс	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
hans	ганс	hans	ганс	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
johann	иоганн	johann	иоганн	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
johann	джон	johann	джон	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
johann	иоанн	johann	иоанный	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
großen	большой	groß	большой	ADJ;PL	ADJ;NOM;MASC;SG
großen	крупный	groß	крупный	ADJ;PL	ADJ;NOM;MASC;SG
großen	большая	groß	большой	ADJ;PL	ADJ;NOM;FEM;SG
großen	большая	groß	большой	ADJ;PL	ADJ;NOM;FEM;SG
großen	big	groß	big	ADJ;PL	PROPN
großen	большой	groß	большой	ADJ;PL	ADJ;NOM;MASC;SG
großen	биг	groß	биг	ADJ;PL	
großen	майор	groß	майор	ADJ;PL	N;ANIM;NOM;MASC;SG
ins	син	ins	синунин		INTJ
bild	картинка	bild	картинка		N;INAN;NOM;FEM;SG
bild	фотография	bild	фотография		N;INAN;NOM;FEM;SG
bild	фотка	bild	фотка		N;INAN;NOM;FEM;SG
bild	имидж	bild	имидж		N;INAN;NOM;MASC;SG
bild	картинка	bild	картинка		N;INAN;NOM;FEM;SG
bild	образ	bild	образ		N;INAN;NOM;MASC;SG
bild	изображения	bild	изображение		N;INAN;NOM;NEUT;PL
bild	изображение	bild	изображение		N;INAN;NOM;NEUT;SG
bild	пос	bild	поса		N;INAN;NOM;FEM;SG
bild	пик	bild	пик		N;INAN;NOM;MASC;SG
bild	bild	bild	bild		N;INAN;NOM;NEUT;SG
nichts	небытие	nichts	небытие	PRO;INDF	N;INAN;NOM;NEUT;SG
wien	вена	weinen	вена		N;INAN;NOM;FEM;SG
wien	вены	weinen	вена		N;INAN;NOM;FEM;PL
wien	венская	weinen	венский		ADJ;NOM;FEM;SG
wien	вене	weinen	вена		N;INAN;DAT;FEM;SG
große	большой	groß	большой	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
große	крупных	groß	крупный	ADJ;NOM;FEM;PL	ADJ;GEN;PL
große	крупный	groß	крупный	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
große	большая	groß	большой	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
große	большая	groß	большой	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
große	big	groß	big	ADJ;NOM;FEM;PL	PROPN
große	большой	groß	большой	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
große	биг	groß	биг	ADJ;NOM;FEM;PL	
große	здорово	groß	здорово	ADJ;NOM;FEM;PL	ADV
große	отлично	groß	отлично	ADJ;NOM;FEM;PL	ADV
große	великолепно	groß	великолепно	ADJ;NOM;FEM;PL	ADV
peter	петр	peter	петр	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
peter	питер	peter	питер	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
peter	петер	peter	петер	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
peter	пётр	peter	пётр	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
kommt	приходите	kommen	приходить	V;IND;SG;3;PRS;FIN	V;IPFV;IMP;PL;2;FIN;ACT
kommt	приходи	kommen	приходить	V;IND;SG;3;PRS;FIN	V;IPFV;IMP;SG;2;FIN;ACT
kommt	иду	kommen	идти	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
kommt	предстоящие	kommen	предстоять	V;IND;SG;3;PRS;FIN	V;IPFV;NOM;PL;PRS;V.PTCP;ACT
menschen	человеческое	menschen	человеческий	N;NOM;PL	ADJ;NOM;NEUT;SG
menschen	человеческая	menschen	человеческий	N;NOM;PL	ADJ;NOM;FEM;SG
menschen	человек	menschen	человек	N;NOM;PL	N;ANIM;NOM;MASC;SG
menschen	человека	menschen	человек	N;NOM;PL	N;ANIM;ACC;MASC;SG
menschen	народ	menschen	народ	N;NOM;PL	N;INAN;NOM;MASC;SG
menschen	людей	menschen	человек	N;NOM;PL	N;ANIM;GEN;MASC;PL
begann	начали	beginnen	начать	V;IND;SG;3;PST;FIN	V;PFV;IND;PL;PST;FIN;ACT
sei	сиэ	sein	сиэ	V;SBJV;SG;3;PRS;FIN	
jahrhunderts	век	jahrhundert	век	ADV	N;INAN;NOM;MASC;SG
jahrhunderts	столетие	jahrhundert	столетие	ADV	N;INAN;NOM;NEUT;SG
fall	случае	fall	случай	ADV	N;INAN;ESS;MASC;SG
fall	случай	fall	случай	ADV	N;INAN;NOM;MASC;SG
fall	дело	fall	дело	ADV	N;INAN;NOM;NEUT;SG
fall	кейс	fall	кейс	ADV	N;INAN;NOM;MASC;SG
fall	осень	fall	осень	ADV	N;INAN;NOM;FEM;SG
fall	падение	fall	падение	ADV	N;INAN;NOM;NEUT;SG
fall	осенью	fall	осень	ADV	N;INAN;INS;FEM;SG
fall	упасть	fall	падать	ADV	V;PFV;NFIN;ACT
wilhelm	уильям	wilhelm	уилье	PROPN;NOM;MASC;SG	N;ANIM;DAT;NEUT;PL
wilhelm	вильям	wilhelm	вилье	PROPN;NOM;MASC;SG	N;ANIM;DAT;MASC;PL
wilhelm	вильгельм	wilhelm	вильгельм	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
wilhelm	вильгельм	wilhelm	вильгельм	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
danach	после	danach	после	ADV	ADP
danach	after	danach	after	ADV	PROPN
könig	king	könig	king	N;NOM;SG	PROPN
welche	какие	welch	какой	PRO;NOM;SG	DET;NOM;PL
welche	какая	welch	какой	PRO;NOM;SG	DET;NOM;FEM;SG
welche	какой	welch	какой	PRO;NOM;SG	DET;NOM;MASC;SG
mehrere	несколько	mehrere	несколько	PRO;NOM;INDF;PL	ADV
mehrere	несколько	mehrere	несколько	PRO;NOM;INDF;PL	ADV
mehrere	множественные	mehrere	множественный	PRO;NOM;INDF;PL	ADJ;NOM;PL
meter	метр	meter	метр	ADV	N;INAN;NOM;MASC;SG
meter	метрах	meter	метр	ADV	N;INAN;ESS;MASC;PL
meter	метров	meter	метр	ADV	N;INAN;GEN;MASC;PL
meter	метров	meter	метр	ADV	N;INAN;GEN;MASC;PL
meter	счетчик	meter	счетчик	ADV	N;INAN;NOM;MASC;SG
meter	метр	meter	метр	ADV	N;INAN;NOM;MASC;SG
schloss	замок	schließen	замок	V;SG	N;INAN;NOM;MASC;SG
schloss	блокировка	schließen	блокировка	V;SG	N;INAN;NOM;FEM;SG
schloss	замок	schließen	замок	V;SG	N;INAN;NOM;MASC;SG
schloss	касл	schließen	касл	V;SG	PART
schloss	шато	schließen	шато	V;SG	ADV
schloss	дворец	schließen	дворец	V;SG	N;INAN;NOM;MASC;SG
gruppe	gruppe	grappe	gruppe	N;NOM;FEM;SG	PROPN
gruppe	группы	grappe	группа	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
gruppe	group	grappe	group	N;NOM;FEM;SG	PROPN
heinrich	генрих	heinrich	генрих	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
heinrich	генрих	heinrich	генрих	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
heinrich	анри	heinrich	анри	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
heinrich	генри	heinrich	генри	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
letzten	последнее	letzt	последний	ADJ;PL	ADJ;NOM;NEUT;SG
letzten	last	letzt	last	ADJ;PL	PROPN
letzten	последний	letzt	последний	ADJ;PL	ADJ;NOM;MASC;SG
letzten	последняя	letzt	последний	ADJ;PL	ADJ;NOM;FEM;SG
spielte	играли	spielen	играть	V;IND;SG;3;PST;FIN	V;IPFV;IND;PL;PST;FIN;ACT
neu	новинка	neu	новинка	ADJ	N;INAN;NOM;FEM;SG
neu	neu	neu	neu	ADJ	PROPN
john	джон	john	джон	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
john	иоанн	john	иоанный	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
könnte	может	können	мочь	V;SBJV;SG;3;PST;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
könnte	мог	können	мочь	V;SBJV;SG;3;PST;FIN	V;IPFV;MASC;IND;SG;PST;FIN;ACT
könnte	могла	können	мочь	V;SBJV;SG;3;PST;FIN	V;IPFV;FEM;IND;SG;PST;FIN;ACT
weiteren	далее	weit	далее	ADJ;ACC;MASC;SG	ADV
weiteren	дальнейшая	weit	дальнейший	ADJ;ACC;MASC;SG	ADJ;NOM;FEM;SG
ging	гуляли	gehen	гулять	V;IND;SG;3;PST;FIN	V;IPFV;IND;PL;PST;FIN;ACT
machen	изготовление	machen	изготовление	V;NFIN	N;INAN;NOM;NEUT;SG
machen	make	machen	make	V;NFIN	PROPN
beispiel	образец	beispiel	образец	ADV	N;INAN;NOM;MASC;SG
beispiel	выборка	beispiel	выборка	ADV	N;INAN;NOM;FEM;SG
beispiel	пример	beispiel	пример	ADV	N;INAN;NOM;MASC;SG
beispiel	примеры	beispiel	пример	ADV	N;INAN;NOM;MASC;PL
usa	сша	usa	сшать	PROPN;NOM;MASC;PL	N;INAN;NOM;PL
usa	usa	usa	usa	PROPN;NOM;MASC;PL	PROPN
recht	правильно	recht	правильный	ADV	ADJ;NEUT;SG
recht	верно	recht	верный	ADV	ADJ;NEUT;SG
recht	закон	recht	закон	ADV	N;INAN;NOM;MASC;SG
recht	право	recht	право	ADV	N;INAN;NOM;NEUT;SG
zwar	хотя	zwar	хотя	ADV	CONJ
bin	бин	sein	бин	V;IND;SG;2;PRS;FIN	PART
york	йорк	york	йорк	PROPN;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
york	йорке	york	йорка	PROPN;NOM;NEUT;SG	N;INAN;DAT;FEM;SG
paul	павел	paul	павел	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
paul	пол	paul	пол	PROPN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
paul	пауль	paul	пауль	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
paul	поль	paul	поль	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
frage	спроси	frage	спросить	N;NOM;FEM;SG	V;PFV;IMP;SG;2;FIN;ACT
frage	спросить	frage	спросить	N;NOM;FEM;SG	V;PFV;NFIN;ACT
frage	спросите	frage	спросить	N;NOM;FEM;SG	V;PFV;IMP;PL;2;FIN;ACT
insgesamt	всего	insgesamt	все	ADV	PRO;INAN;GEN;NEUT;SG
gehörte	принадлежали	gehören	принадлежать	V;IND;SG;3;PST;FIN	V;IPFV;IND;PL;PST;FIN;ACT
kurz	кратко	kurz	кратко	ADJ	ADV
kurz	вкратце	kurz	вкратце	ADJ	
kurz	коротко	kurz	коротко	ADJ	ADV
kurz	коротко	kurz	коротко	ADJ	ADV
kurz	кратко	kurz	кратко	ADJ	ADV
unternehmen	предприятий	unternehmen	предприятие	N;NOM;NEUT;PL	N;INAN;GEN;NEUT;PL
unternehmen	компания	unternehmen	компания	N;NOM;NEUT;PL	N;INAN;NOM;FEM;SG
unternehmen	company	unternehmen	company	N;NOM;NEUT;PL	PROPN
unternehmen	рота	unternehmen	рот	N;NOM;NEUT;PL	N;INAN;NOM;FEM;SG
unternehmen	компаниям	unternehmen	компания	N;NOM;NEUT;PL	N;INAN;DAT;FEM;PL
unternehmen	компаний	unternehmen	компания	N;NOM;NEUT;PL	N;INAN;GEN;FEM;PL
unternehmen	business	unternehmen	business	N;NOM;NEUT;PL	PROPN
unternehmen	бизнес	unternehmen	бизнес	N;NOM;NEUT;PL	N;INAN;NOM;MASC;SG
unternehmen	предприятий	unternehmen	предприятие	N;NOM;NEUT;PL	N;INAN;GEN;NEUT;PL
straße	пролива	straß	пролив	ADJ	N;INAN;GEN;MASC;SG
straße	пролив	straß	пролить	ADJ	N;INAN;NOM;MASC;SG
straße	дорог	straß	дорога	ADJ	N;INAN;GEN;FEM;SG
straße	дороги	straß	дорога	ADJ	N;INAN;NOM;FEM;PL
straße	улица	straß	улица	ADJ	N;INAN;NOM;FEM;SG
straße	street	straß	street	ADJ	PROPN
straße	улицы	straß	улица	ADJ	N;INAN;NOM;FEM;PL
straße	улицах	straß	улица	ADJ	N;INAN;ESS;FEM;PL
straße	дорога	straß	дорога	ADJ	N;INAN;NOM;FEM;SG
straße	road	straß	road	ADJ	PROPN
straße	роуд	straß	роуд	ADJ	N;INAN;NOM;MASC;SG
rund	круглая	rund	круглый	ADV	ADJ;NOM;FEM;SG
rund	круглые	rund	круглый	ADV	ADJ;NOM;PL
rund	раунд	rund	раунд	ADV	N;INAN;NOM;MASC;SG
einfach	простой	einfach	простой	ADV	ADJ;NOM;MASC;SG
einfach	простое	einfach	простой	ADV	ADJ;NOM;NEUT;SG
einfach	простая	einfach	простой	ADV	ADJ;NOM;FEM;SG
einfach	простые	einfach	простой	ADV	ADJ;NOM;PL
einfach	просто	einfach	просто	ADV	PART
einfach	только	einfach	только	ADV	PART
einfach	полегче	einfach	легкий	ADV	ADJ;CMPR
einfach	легче	einfach	легкий	ADV	ADJ;CMPR
einfach	легко	einfach	легкий	ADV	ADJ;NEUT;SG
datei	файл	datei	файл		N;INAN;NOM;MASC;SG
frau	женщину	frau	женщина	N;NOM;FEM;SG	N;ANIM;ACC;FEM;SG
frau	жене	frau	жена	N;NOM;FEM;SG	N;ANIM;DAT;FEM;SG
frau	жены	frau	жена	N;NOM;FEM;SG	N;ANIM;NOM;FEM;PL
lassen	пусть	lassen	пусть	V;NFIN	PART
lassen	let	lassen	let	V;NFIN	PROPN
land	страна	land	страна		N;INAN;NOM;FEM;SG
land	страны	land	страна		N;INAN;NOM;FEM;PL
land	земли	land	земля		N;INAN;NOM;FEM;PL
land	земельный	land	земельный		ADJ;NOM;MASC;SG
land	land	land	land		PROPN
land	земля	land	земля		N;INAN;NOM;FEM;SG
land	земли	land	земля		N;INAN;NOM;FEM;PL
land	земель	land	земля		N;INAN;GEN;FEM;PL
hatten	имел	haben	иметь	V;IND;PL;3;PST;FIN	V;IPFV;MASC;IND;SG;PST;FIN;ACT
trat	присоединились	treten	присоединиться	V;IND;SG;3;PST;FIN	V;PFV;IND;PL;PST;FIN;MID
tod	death	tod	death		PROPN
tod	смерть	tod	смерть		N;INAN;NOM;FEM;SG
tod	тод	tod	тод		N;ANIM;NOM;MASC;SG
tod	умершие	tod	умереть		V;PFV;NOM;PL;PST;V.PTCP;ACT
