que	to	que	ten	CONJ	DET;NOM;NEUT;SG
otra	další	otro	další	PRO;FEM;SG	ADJ;NOM;MASC;SG;POS
rey	king	rey	king	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
rey	rey	rey	rey	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
km²	km	kme	km`kilometr		N;INAN;MASC;POS
edición	upravit	edición	upravit	N;FEM;SG	V;PFV;POS;NFIN
edición	úpravy	edición	úprava	N;FEM;SG	N;NOM;FEM;PL;POS
tenía	měl	tener	mít	V;IND;SG;3;IPFV;FIN	V;MASC;SG;POS;PST;V.PTCP;ACT
tenía	měla	tener	mít	V;IND;SG;3;IPFV;FIN	V;POS;PST;V.PTCP;ACT
premios	odměna	premio	odměna	N;MASC;PL	N;NOM;FEM;SG;POS
premios	ocenění	premio	ocenění	N;MASC;PL	N;NOM;NEUT;SG;POS
premios	ocenění	premio	ocenění	N;MASC;PL	N;NOM;NEUT;SG;POS
premios	zadání	premio	zadání	N;MASC;PL	N;NOM;NEUT;SG;POS
sitio	stránky	sitio	stránka	N;MASC;SG	N;NOM;FEM;PL;POS
bien	dobrý	bien	dobrý	ADV	ADJ;INAN;NOM;MASC;SG;POS
bien	dobry	bien	dobrý	ADV	N;NOM;FEM;SG;POS
bien	no	bien	no	ADV	PART
bien	fajn	bien	fajn	ADV	INTJ
mar	mar	mar	mar	N;SG	PROPN;NOM;MASC;SG;POS
mar	mořská	mar	mořský	N;SG	ADJ;NOM;FEM;SG;POS
mar	ocean	mar	ocean	N;SG	PROPN;NOM;MASC;SG;POS
poco	málo	poco	málo	ADV	DET;NOM
poco	malý	poco	malý	ADV	ADJ;INAN;NOM;MASC;SG;POS
poco	malá	poco	malý	ADV	ADJ;NOM;FEM;SG;POS
orden	objednat	orden	objednat	N;MASC;SG	V;PFV;POS;NFIN
estadounidense	američan	estadounidense	američan	ADJ;SG	N;ANIM;NOM;MASC;SG;POS
estadounidense	american	estadounidense	american	ADJ;SG	PROPN;MASC;SG;POS
estadounidense	americké	estadounidense	americký	ADJ;SG	ADJ;NOM;MASC;PL;POS
agua	vody	agua	voda	N;FEM;SG	N;NOM;FEM;PL;POS
tierra	pozemky	tierra	pozemek	N;FEM;SG	N;INAN;NOM;MASC;PL;POS
tierra	tierra	tierra	tierra	N;FEM;SG	PROPN;NOM;FEM;SG;POS
tierra	půdy	tierra	půda	N;FEM;SG	N;NOM;FEM;PL;POS
república	republiky	república	republika	N;FEM;SG	N;NOM;FEM;PL;POS
república	republic	república	republic	N;FEM;SG	PROPN;INAN;MASC;SG;POS
trabajo	job	trabajo	job	N;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
trabajo	pracovní	trabajo	pracovní	N;MASC;SG	ADJ;NOM;MASC;SG;POS
trabajo	pracovat	trabajo	pracovat	N;MASC;SG	V;IPFV;POS;NFIN
especie	druhy	especie	druh	N;FEM;SG	N;INAN;NOM;MASC;PL;POS
luis	louis	luis	louis	N;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
luis	ludvík	luis	ludvík	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
luis	ludvík	luis	ludvík	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
luis	ludwig	luis	ludwig	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
luis	luis	luis	luis	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
luis	luise	luis	luise	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
caso	case	caso	casa	N;MASC;SG	PROPN;NOM;MASC;SG;POS
dentro	vevnitř	dentro	vevnitř	ADV	V;IPFV;POS;NFIN
obras	pracuje	obra	pracovat	N;FEM;PL	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
obras	fungují	obra	fungovat	N;FEM;PL	V;IPFV;IND;PL;3;POS;PRS;FIN;ACT
obras	funguje	obra	fungovat	N;FEM;PL	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
obras	hraje	obra	hrát	N;FEM;PL	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
color	barevně	color	barevně	N;MASC;SG	ADV;POS
color	barevně	color	barevně	N;MASC;SG	ADV;POS
superficie	oblasti	superficie	oblast	N;FEM;SG	N;NOM;FEM;PL;POS
copa	copa	copa	copa	N;FEM;SG	PROPN;NOM;MASC;SG;POS
muchos	mnohé	mucho	mnohý	PRO;MASC;PL	ADJ;NOM;MASC;PL;POS
muchos	mnozí	mucho	mnohý	PRO;MASC;PL	ADJ;ANIM;NOM;MASC;PL;POS
muchos	mnoha	mucho	mnoho	PRO;MASC;PL	DET;INS
muchos	mnoho	mucho	mnoho	PRO;MASC;PL	DET;NOM
francisco	francisco	francisco	francisco	N;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
francisco	františka	francisco	františka	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
francisco	francis	francisco	francis	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
les	les	él	les	PRO;DAT;PL;3	N;INAN;NOM;MASC;SG;POS
siguiente	následuje	siguiente	následovat	ADJ;SG	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
siguiente	dále	siguiente	dále	ADJ;SG	ADV
área	oblasti	área	oblast	N;FEM;SG	N;NOM;FEM;PL;POS
grandes	velký	grande	velký	ADJ;PL	ADJ;INAN;NOM;MASC;SG;POS
grandes	velká	grande	velký	ADJ;PL	ADJ;NOM;FEM;SG;POS
grandes	velký	grande	velký	ADJ;PL	ADJ;INAN;NOM;MASC;SG;POS
grandes	velká	grande	velký	ADJ;PL	ADJ;NOM;FEM;SG;POS
grandes	grandes	grande	grandes	ADJ;PL	PROPN;NOM;MASC;SG;POS
liga	league	liga	league	N;FEM;SG	PROPN;FEM;POS
estas	tyto	este	tento	PRO;FEM;PL	DET;NOM;MASC;PL
estas	tyhle	este	tenhle	PRO;FEM;PL	DET;NOM;MASC;PL
medio	středně	medio	středně	NUM;MASC;SG	ADV;POS
medio	střední	medio	střední	NUM;MASC;SG	ADJ;NOM;MASC;SG;POS
medio	médium	medio	médium	NUM;MASC;SG	N;NOM;NEUT;SG;POS
medio	medio	medio	medio	NUM;MASC;SG	PROPN;NOM;FEM;SG;POS
medio	polovina	medio	polovina	NUM;MASC;SG	N;NOM;FEM;SG;POS
medio	půlka	medio	půlka	NUM;MASC;SG	N;NOM;FEM;SG;POS
medio	půl	medio	půl	NUM;MASC;SG	N;NOM;FEM;SG;POS
medio	polovinu	medio	polovina	NUM;MASC;SG	N;ACC;FEM;SG;POS
medio	napůl	medio	napůl	NUM;MASC;SG	ADV
través	thru	través	thra	N	PROPN;MASC;SG;POS
política	politiky	política	politika	N;FEM;SG	N;NOM;FEM;PL;POS
menos	mínus	menos	mínus	ADV	N;NOM;NEUT;SG;POS
menos	minus	menos	minus	ADV	N;INAN;NOM;MASC;SG;POS
largo	largo	largo	largo	ADJ;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
largo	dlouho	largo	dlouho	ADJ;MASC;SG	ADV;POS
buenos	dobře	buen	dobře	ADJ;MASC;PL	ADV;POS
buenos	dobrý	buen	dobrý	ADJ;MASC;PL	ADJ;INAN;NOM;MASC;SG;POS
buenos	dobry	buen	dobrý	ADJ;MASC;PL	N;NOM;FEM;SG;POS
hecho	vyrobil	hecho	vyrobit	ADJ;MASC;SG;V.PTCP	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
hecho	vyrobeny	hecho	vyrobený	ADJ;MASC;SG;V.PTCP	ADJ;INAN;PL;POS;V.PTCP;PASS
hecho	udělal	hecho	udělat	ADJ;MASC;SG;V.PTCP	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
hecho	vyrobené	hecho	vyrobený	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;PL;POS
hecho	udělal	hecho	udělat	ADJ;MASC;SG;V.PTCP	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
hecho	hotovo	hecho	hotový	ADJ;MASC;SG;V.PTCP	N;NOM;NEUT;SG;POS
algunas	nějaké	alguno	nějaký	PRO;FEM;PL	DET;NOM;NEUT;PL
algunas	některý	alguno	některý	PRO;FEM;PL	DET;NOM;MASC;SG
algunas	někteří	alguno	některý	PRO;FEM;PL	DET;ANIM;NOM;MASC;PL
algunas	některé	alguno	některý	PRO;FEM;PL	DET;NOM;MASC;PL
algunas	některým	alguno	některý	PRO;FEM;PL	DET;DAT;PL
carrera	závody	carrera	závod	N;FEM;SG	N;INAN;NOM;MASC;PL;POS
carrera	race	carrera	race	N;FEM;SG	PROPN;NOM;MASC;SG;POS
poder	moc	poder	moc	V;NFIN	N;NOM;FEM;SG;POS
poder	napájení	poder	napájení	V;NFIN	N;NOM;NEUT;SG;POS
poder	výkon	poder	výkon	V;NFIN	N;INAN;NOM;MASC;SG;POS
poder	síla	poder	síla	V;NFIN	N;NOM;FEM;SG;POS
poder	power	poder	power	V;NFIN	ADJ;POS
pueblo	pueblo	pueblo	pueblo	N;MASC;SG	PROPN;NOM;NEUT;SG;POS
pueblo	lidí	pueblo	člověk	N;MASC;SG	N;ANIM;GEN;MASC;PL;POS
pueblo	lidi	pueblo	člověk	N;MASC;SG	N;ANIM;NOM;MASC;PL;POS
pueblo	lidé	pueblo	člověk	N;MASC;SG	N;ANIM;NOM;MASC;PL;POS
pueblo	lidem	pueblo	člověk	N;MASC;SG	N;ANIM;DAT;MASC;PL;POS
localidades	místy	localidad	místy	N;FEM;PL	ADV
veces	krát	vez	krát	N;FEM;PL	ADV
veces	times	vez	times	N;FEM;PL	PROPN;INAN;MASC;PL;POS
central	centrála	central	centrála	ADJ;SG	N;NOM;FEM;SG;POS
todas	vse	todo	vse	PRO;FEM;PL	N;NOM;FEM;SG;POS
todas	všichni	todo	všechen	PRO;FEM;PL	DET;ANIM;NOM;MASC;PL
todas	všechno	todo	všechen	PRO;FEM;PL	DET;NOM;NEUT;SG
todas	všechny	todo	všechen	PRO;FEM;PL	DET;NOM;MASC;PL
todas	vše	todo	všechen	PRO;FEM;PL	DET;NOM;NEUT;SG
york	yorku	york	York	PROPN	PROPN;INAN;GEN;MASC;SG;POS
york	york	york	york	PROPN	PROPN;INAN;NOM;MASC;SG;POS
campo	campo	campo	campo	N;MASC;SG	PROPN;NOM;MASC;SG;POS
isla	ostrovní	isla	ostrovní	N;FEM;SG	ADJ;NOM;MASC;SG;POS
isla	isla	isla	isel	N;FEM;SG	PROPN;NOM;MASC;SG;POS
hacer	dělání	hacer	dělání	V;NFIN	N;NOM;NEUT;SG;POS
misma	totéž	mismo	tentýž	DET;FEM;SG	DET;NOM;NEUT;SG
misma	stejné	mismo	stejný	DET;FEM;SG	ADJ;NOM;NEUT;SG;POS
misma	stejný	mismo	stejný	DET;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
misma	stejná	mismo	stejný	DET;FEM;SG	ADJ;NOM;FEM;SG;POS
ante	ante	ante	ante	ADP	PROPN;NOM;MASC;SG;POS
conocido	známí	conocido	známý	ADJ;MASC;SG;V.PTCP	ADJ;ANIM;NOM;MASC;PL;POS
conocido	známost	conocido	známost	ADJ;MASC;SG;V.PTCP	N;NOM;FEM;SG;POS
países	země	país	země	N;MASC;PL	N;NOM;FEM;SG;POS
frente	front	frente	fronta	N	PROPN;INAN;NOM;MASC;SG;POS
frente	přední	frente	přední	N	ADJ;NOM;MASC;SG;POS
antonio	anthony	antonio	anthon	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
antonio	antonín	antonio	antonín	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
antonio	antonio	antonio	antonio	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
española	španělsky	español	španělsky	ADJ;FEM;SG	ADV;POS
española	španělština	español	španělština	ADJ;FEM;SG	N;NOM;FEM;SG;POS
varias	několik	varios	několik	PRO;FEM;PL	DET;NOM
varias	několika	varios	několik	PRO;FEM;PL	DET;INS
varias	různé	varios	různý	PRO;FEM;PL	ADJ;NOM;MASC;PL;POS
varias	různí	varios	různý	PRO;FEM;PL	ADJ;ANIM;NOM;MASC;PL;POS
momento	chvíle	momento	chvíle	N;MASC;SG	N;NOM;FEM;PL;POS
lista	připraven	lista	připravený	N;FEM;SG	ADJ;MASC;SG;POS;V.PTCP;PASS
lista	připravena	lista	připravený	N;FEM;SG	ADJ;POS;V.PTCP;PASS
lista	připraveno	lista	připravený	N;FEM;SG	ADJ;NEUT;SG;POS;V.PTCP;PASS
jpg	jpg	jpg	jpg	PROPN	N;NEUT;POS
tarde	zpoždění	tarde	zpoždění	ADV	N;NOM;NEUT;SG;POS
tarde	pozdní	tarde	pozdní	ADV	ADJ;NOM;MASC;SG;POS
tarde	večerní	tarde	večerní	ADV	ADJ;NOM;MASC;SG;POS
tarde	odpolední	tarde	odpolední	ADV	ADJ;NOM;MASC;SG;POS
ejército	vojenský	ejército	vojenský	N;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
ejército	vojenská	ejército	vojenský	N;MASC;SG	ADJ;NOM;FEM;SG;POS
ejército	vojenské	ejército	vojenský	N;MASC;SG	ADJ;NOM;MASC;PL;POS
ejército	armádní	ejército	armádní	N;MASC;SG	ADJ;NOM;MASC;PL;POS
ejército	army	ejército	arma	N;MASC;SG	PROPN;FEM;POS
aires	aires	aire	aires	N;MASC;PL	PROPN;NEUT;POS
escuela	škol	escuela	škola	N;FEM;SG	N;GEN;FEM;PL;POS
escuela	školy	escuela	škola	N;FEM;SG	N;NOM;FEM;PL;POS
escuela	školy	escuela	škola	N;FEM;SG	N;NOM;FEM;PL;POS
información	informace	información	informace	N;FEM;SG	N;NOM;FEM;PL;POS
información	informace	información	informace	N;FEM;SG	N;NOM;FEM;PL;POS
importante	důležití	importante	důležitý	ADJ;SG	ADJ;ANIM;NOM;MASC;PL;POS
último	posledni	último	posledný	ADJ;MASC;SG	N;NOM;MASC;SG;POS
último	naposledy	último	naposledy	ADJ;MASC;SG	ADV
último	naposled	último	naposled	ADJ;MASC;SG	ADV
uso	použijte	uso	použít	N;MASC;SG	V;PFV;IMP;PL;2;POS;FIN
uso	použít	uso	použít	N;MASC;SG	V;POS;NFIN
juegos	hraní	juego	hraní	N;MASC;PL	N;NOM;NEUT;SG;POS
juegos	herní	juego	herní	N;MASC;PL	ADJ;NOM;MASC;SG;POS
punto	dot	punto	dot	N;MASC;SG	PROPN;NOM;MASC;SG;POS
punto	point	punto	point	N;MASC;SG	PROPN;NOM;MASC;SG;POS
alemania	německo	alemania	německý	N;FEM;SG	PROPN;NOM;NEUT;SG;POS
ubicación	lokace	ubicación	lokace	N;FEM;SG	N;NOM;FEM;PL;POS
partidos	odpovídá	partido	odpovídat	N;MASC;PL	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
john	jan	john	jan	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
john	john	john	john	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
john	honza	john	honza	PROPN	N;ANIM;NOM;MASC;SG;POS
miembros	členství	miembro	členství	N;MASC;PL	N;NOM;NEUT;SG;POS
miembros	členství	miembro	členství	N;MASC;PL	N;NOM;NEUT;SG;POS
pedro	pedro	pedro	pedro	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
pedro	peter	pedro	peter	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
pedro	petr	pedro	petr	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
primeros	časně	primero	časně	ADJ;MASC;PL	ADV;POS
primeros	rané	primero	raný	ADJ;MASC;PL	ADJ;NOM;NEUT;SG;POS
primeros	brzy	primero	brzy	ADJ;MASC;PL	ADV;POS
primeros	nejdřív	primero	brzy	ADJ;MASC;PL	ADV;RL;POS
primeros	nejprve	primero	nejprve	ADJ;MASC;PL	ADV
primeros	první	primero	první	ADJ;MASC;PL	ADJ;NOM;MASC;SG
primeros	nejdříve	primero	brzy	ADJ;MASC;PL	ADV;RL;POS
teatro	divadla	teatro	divadlo	N;MASC;SG	N;NOM;NEUT;PL;POS
teatro	divadla	teatro	divadlo	N;MASC;SG	N;NOM;NEUT;PL;POS
teatro	divadelní	teatro	divadelní	N;MASC;SG	ADJ;NOM;MASC;SG;POS
cualquier	jakékoliv	cualquiera	jakýkoliv	DET;SG	DET;NOM;NEUT;PL
cualquier	jakékoli	cualquiera	jakýkoliv	DET;SG	DET;NOM;NEUT;PL
laboratorio	laboratorní	laboratorio	laboratorní	N;MASC;SG	ADJ;NOM;MASC;SG;POS
socorro	úlevy	socorro	úleva	N;MASC;SG	N;NOM;FEM;PL;POS
libro	rezervovat	libro	rezervovat	N;MASC;SG	V;POS;NFIN
estudios	studium	estudio	studium	N;MASC;PL	N;NOM;NEUT;SG;POS
diferentes	jiný	diferente	jiný	ADJ;PL	ADJ;ANIM;NOM;MASC;SG;POS
diferentes	jiná	diferente	jiný	ADJ;PL	ADJ;NOM;FEM;SG;POS
diferentes	jiné	diferente	jiný	ADJ;PL	ADJ;NOM;NEUT;SG;POS
barcelona	barcelona	barcelona	barcelona	N;FEM;SG	PROPN;NOM;FEM;SG;POS
llamado	volal	llamado	volat	ADJ;MASC;SG;V.PTCP	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT
llamado	zavolal	llamado	zavolat	ADJ;MASC;SG;V.PTCP	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
llamado	volala	llamado	volat	ADJ;MASC;SG;V.PTCP	V;IPFV;POS;PST;V.PTCP;ACT
llamado	volali	llamado	volat	ADJ;MASC;SG;V.PTCP	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP;ACT
unión	odbory	unión	odbory	N;FEM;SG	N;INAN;NOM;MASC;PL;POS
unión	unión	unión	unión	N;FEM;SG	PROPN;NOM;MASC;SG;POS
juego	herní	juego	herní	N;MASC;SG	ADJ;NOM;MASC;SG;POS
arte	art	arte	art	N;SG	PROPN;INAN;NOM;MASC;SG;POS
especies	druh	especie	druh	N;FEM;PL	N;INAN;NOM;MASC;SG;POS
europa	europe	europa	europe	N;FEM;SG	PROPN;MASC;SG;POS
europa	evropě	europa	evropa	N;FEM;SG	PROPN;DAT;FEM;SG;POS
europa	evropa	europa	evropa	N;FEM;SG	PROPN;NOM;FEM;SG;POS
europa	evropy	europa	evropa	N;FEM;SG	PROPN;NOM;FEM;SG;POS
europa	evropu	europa	evropa	N;FEM;SG	PROPN;ACC;FEM;SG;POS
cine	kina	cine	kino	N;MASC;SG	N;NOM;NEUT;PL;POS
cine	filmová	cine	filmový	N;MASC;SG	ADJ;NOM;FEM;SG;POS
cine	filmy	cine	film	N;MASC;SG	N;INAN;NOM;MASC;PL;POS
cine	kina	cine	kino	N;MASC;SG	N;NOM;NEUT;PL;POS
cine	kinech	cine	kino	N;MASC;SG	N;GEN;NEUT;PL;POS
cine	kin	cine	kino	N;MASC;SG	N;GEN;NEUT;PL;POS
cine	kina	cine	kino	N;MASC;SG	N;NOM;NEUT;PL;POS
cine	filmy	cine	film	N;MASC;SG	N;INAN;NOM;MASC;PL;POS
cine	filmová	cine	filmový	N;MASC;SG	ADJ;NOM;FEM;SG;POS
center	center	center	centrum	N;MASC;SG	N;NOM;NEUT;PL;POS
costa	costa	costa	costa	N;FEM;SG	PROPN;NOM;FEM;SG;POS
equipos	zařízení	equipo	zařízení	N;MASC;PL	N;NOM;NEUT;SG;POS
equipos	vybavení	equipo	vybavení	N;MASC;PL	N;NOM;NEUT;SG;POS
equipos	výbava	equipo	výbava	N;MASC;PL	N;NOM;FEM;SG;POS
museo	muzea	museo	muzeum	N;MASC;SG	N;NOM;NEUT;PL;POS
perú	peru	perú	per	PROPN	PROPN;NEUT;POS
militar	armáda	militar	armáda	ADJ;SG	N;NOM;FEM;SG;POS
militar	vojenské	militar	vojenský	ADJ;SG	ADJ;NOM;MASC;PL;POS
américa	ameriky	américa	amerika	N;FEM;SG	PROPN;NOM;FEM;SG;POS
américa	américa	américa	améric	N;FEM;SG	PROPN;NOM;FEM;SG;POS
ubicado	umístěné	ubicado	umístěný	ADJ;MASC;SG;V.PTCP	ADJ;NOM;MASC;PL;POS
italia	italia	italia	italia	PROPN	PROPN;NOM;FEM;SG;POS
italia	itálie	italia	itálie	PROPN	PROPN;NOM;FEM;SG;POS
manuel	manuel	manuel	manuel	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
manuel	manuela	manuel	manuel	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
manuel	manny	manuel	mann	PROPN	N;ANIM;NOM;MASC;SG;POS
manuel	mannyho	manuel	manny	PROPN	N;NOM;MASC;SG;POS
manuel	emmanuel	manuel	emmanuel	PROPN	N;ANIM;NOM;MASC;SG;POS
tener	mající	tener	mající	V;NFIN	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
plantas	rostlina	planta	rostlina	N;FEM;PL	N;NOM;FEM;SG;POS
comenzó	zahájena	comenzar	zahájený	V;IND;SG;3;PST;FIN	ADJ;POS;V.PTCP;PASS
comenzó	začala	comenzar	začít	V;IND;SG;3;PST;FIN	V;POS;PST;V.PTCP;ACT
siempre	vzdy	siempre	vzdy	ADV	N;NOM;MASC;SG;POS
metros	metr	metro	metr	N;MASC;PL	N;INAN;NOM;MASC;SG;POS
oro	zlaté	oro	zlatý	N;MASC;SG	ADJ;NOM;NEUT;PL;POS
oro	zlatý	oro	zlatý	N;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
oro	zlatí	oro	zlatit	N;MASC;SG	ADJ;ANIM;NOM;MASC;PL;POS
oro	golden	oro	golden	N;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
oro	zlatá	oro	zlatý	N;MASC;SG	ADJ;NOM;FEM;SG;POS
oro	zlatá	oro	zlatý	N;MASC;SG	ADJ;NOM;FEM;SG;POS
oro	zlatý	oro	zlatý	N;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
oro	gold	oro	gold	N;MASC;SG	PROPN;NOM;MASC;SG;POS
oro	zlaté	oro	zlatý	N;MASC;SG	ADJ;NOM;NEUT;PL;POS
francés	francouzské	francés	francouzský	N;MASC;SG	ADJ;NOM;NEUT;SG;POS
francés	francouzsky	francés	francouzsky	N;MASC;SG	ADV;POS
francés	francouzská	francés	francouzský	N;MASC;SG	ADJ;NOM;FEM;SG;POS
cultura	kulturní	cultura	kulturní	N;FEM;SG	ADJ;NOM;FEM;SG;POS
cultura	kulturních	cultura	kulturní	N;FEM;SG	ADJ;GEN;MASC;PL;POS
santiago	james	santiago	james	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
santiago	jakub	santiago	jakub	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
santiago	jamesi	santiago	jamesi	N;MASC;SG	PROPN;ANIM;DAT;MASC;SG;POS
santiago	jamese	santiago	jamýsa	N;MASC;SG	PROPN;ANIM;ACC;MASC;SG;POS
santiago	santiago	santiago	santiago	N;MASC;SG	PROPN;NOM;NEUT;SG;POS
cerca	uzavřít	cerca	uzavřít	ADV	V;POS;NFIN
cerca	zavřít	cerca	zavřít	ADV	V;POS;NFIN
cerca	poblíž	cerca	poblíž	ADV	ADP;GEN
cerca	okolí	cerca	okolí	ADV	N;NOM;NEUT;SG;POS
cerca	nedaleko	cerca	nedaleko	ADV	ADP;GEN
cerca	poblíž	cerca	poblíž	ADV	ADP;GEN
estudio	studijní	estudio	studijní	N;MASC;SG	ADJ;NOM;MASC;PL;POS
estudio	studovat	estudio	studovat	N;MASC;SG	V;IPFV;POS;NFIN
estudio	studie	estudio	studie	N;MASC;SG	N;NOM;FEM;PL;POS
estudio	studia	estudio	studium	N;MASC;SG	N;NOM;NEUT;PL;POS
principales	main	principal	main	ADJ;PL	PROPN;INAN;NOM;MASC;SG;POS
principales	hlavní	principal	hlavní	ADJ;PL	ADJ;NOM;MASC;SG;POS
usuario	uživatele	usuario	uživatel	N;MASC;SG	N;ANIM;ACC;MASC;PL;POS
com	kom	com	kdo		PROPN;INAN;NOM;MASC;SG;POS
com	com	com	com		PROPN;NOM;MASC;SG;POS
cinco	pět	cinco	pět	NUM;PL	NUM;NOM;SG
anterior	dříve	anterior	brzy	ADJ;SG	ADV;CMPR;POS
anterior	předtím	anterior	předtím	ADJ;SG	ADV
cargo	nabít	cargo	nabít	N;MASC;SG	V;POS;NFIN
batalla	battle	batalla	battle	N;FEM;SG	PROPN;MASC;SG;POS
derecho	vpravo	derecho	vpravo	N;MASC;SG	ADV
derecho	správně	derecho	správně	N;MASC;SG	ADV;POS
derecho	law	derecho	law	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
gracias	díky	gracias	díky	N	ADP;DAT
puerto	puerto	puerto	puerto	N;MASC;SG	PROPN;NOM;MASC;SG;POS
torneo	turnaje	torneo	turnaj	N;MASC;SG	N;INAN;NOM;MASC;PL;POS
mucho	moc	mucho	moc	ADV	N;NOM;FEM;SG;POS
mucho	mnoho	mucho	mnoho	ADV	DET;NOM
millones	milion	millón	milión	N;MASC;PL	N;INAN;NOM;MASC;SG;POS
millones	milionu	millón	milión	N;MASC;PL	N;INAN;GEN;MASC;SG;POS
comunidad	komunity	comunidad	komunita	N;FEM;SG	N;NOM;FEM;PL;POS
fin	ukončit	fin	ukončit	N;MASC;SG	V;PFV;POS;NFIN
fin	end	fin	end	N;MASC;SG	PROPN;NOM;MASC;SG;POS
fin	fin	fin	fin	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
lado	boční	lado	boční	N;MASC;SG	ADJ;NOM;MASC;SG;POS
colombia	kolumbie	colombia	kolumbie	N;FEM;SG	PROPN;NOM;FEM;SG;POS
colombia	kolumbijské	colombia	kolumbijský	N;FEM;SG	ADJ;NOM;NEUT;SG;POS
colombia	columbia	colombia	columbium	N;FEM;SG	PROPN;NOM;FEM;SG;POS
colombia	kolumbie	colombia	kolumbie	N;FEM;SG	PROPN;NOM;FEM;SG;POS
colombia	kolumbijské	colombia	kolumbijský	N;FEM;SG	ADJ;NOM;NEUT;SG;POS
colombia	kolumbie	colombia	kolumbie	N;FEM;SG	PROPN;NOM;FEM;SG;POS
servicio	služby	servicio	služba	N;MASC;SG	N;NOM;FEM;PL;POS
rock	skály	rock	skála	N;MASC;SG	N;NOM;FEM;PL;POS
rock	skalní	rock	skalní	N;MASC;SG	ADJ;NOM;MASC;SG;POS
político	politik	político	politik	ADJ;MASC;SG	N;ANIM;NOM;MASC;SG;POS
ver	zobrazení	ver	zobrazení	V;NFIN	N;NOM;NEUT;SG;POS
ver	výhled	ver	výhled	V;NFIN	N;INAN;NOM;MASC;SG;POS
ver	pohled	ver	pohled	V;NFIN	N;INAN;NOM;MASC;SG;POS
fuera	vně	fuera	vně	ADV	N;NOM;FEM;SG;POS
fuera	mimo	fuera	mimo	ADV	ADP;ACC
fuera	out	fuera	out	ADV	N;INAN;NOM;MASC;SG;POS
pesar	litovat	pesar	litovat	N	V;IPFV;POS;NFIN
mediante	skrz	mediante	skrz	ADP	
mediante	prostřednictvím	mediante	prostřednictví	ADP	N;INS;NEUT;SG;POS
mediante	skrze	mediante	skrz	ADP	ADP;ACC
muchas	mnohé	mucho	mnohý	PRO;FEM;PL	ADJ;NOM;MASC;PL;POS
muchas	mnozí	mucho	mnohý	PRO;FEM;PL	ADJ;ANIM;NOM;MASC;PL;POS
muchas	mnoha	mucho	mnoho	PRO;FEM;PL	DET;INS
muchas	mnoho	mucho	mnoho	PRO;FEM;PL	DET;NOM
hoy	dnešek	hoy	dnešek	ADV	N;INAN;NOM;MASC;SG;POS
tal	tal	tal	tal	N	PROPN;ANIM;NOM;MASC;SG;POS
tal	takové	tal	takový	N	DET;NOM;NEUT;PL
tal	taková	tal	takový	N	DET;NOM;FEM;SG
