hovards	howard	hovards	howard	PROPN;NOM;MASC;SG	N;MASC;SG
kritiski	críticas	kritiski	crítica	ADV	N;FEM;PL
kritiski	crítico	kritiski	crítico	ADV	N;MASC;SG
kritiski	critica	kritiski	criticar	ADV	V;IND;SG;3;PRS;FIN
kritiski	críticos	kritiski	crítico	ADV	N;MASC;PL
kritiski	crítica	kritiski	crítico	ADV	N;FEM;SG
tulkots	traduzidas	tulkot	traduzir	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;FEM;PL;V.PTCP
jfk	jfk	jfk	jfk	PROPN	N;MASC;SG
sertificēts	certificadas	sertificēt	certificar	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;FEM;PL;V.PTCP
sertificēts	certificados	sertificēt	certificar	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	N;MASC;PL
internazionale	internazionale	internazionale	internazionale		N;MASC;SG
piecpadsmit	fifteen	piecpadsmit	fifteen	NUM;PL	N;MASC;SG
mācīja	ensinei	mācīt	ensinir	V;FH;IND;3;POS;PST;FIN;ACT	V;IND;SG;1;PST;FIN
tipiski	típico	tipiski	típico	ADV	ADJ;MASC;SG
tipiski	típicas	tipiski	típico	ADV	ADJ;FEM;PL
tipiski	típicos	tipiski	típico	ADV	ADJ;MASC;PL
tipiski	típica	tipiski	típico	ADV	ADJ;FEM;SG
laukiem	fields	lauks	field	N;DAT;MASC;PL	N;MASC;SG
urālu	urais	urāls	ural	N;ACC;MASC;SG	N;MASC;PL
mir	mir	mirt	mir	PROPN	N;MASC;SG
sems	sam	sems	sam	PROPN;NOM;MASC;SG	N;MASC;SG
viltus	falsa	vilti	falso	N;ACC;MASC;PL	ADJ;FEM;SG
viltus	false	vilti	false	N;ACC;MASC;PL	N;MASC;SG
viltus	falsas	vilti	falso	N;ACC;MASC;PL	ADJ;FEM;PL
viltus	falso	vilti	falso	N;ACC;MASC;PL	ADJ;MASC;SG
viltus	falsa	vilti	falso	N;ACC;MASC;PL	ADJ;FEM;SG
viltus	falso	vilti	falso	N;ACC;MASC;PL	ADJ;MASC;SG
viltus	fake	vilti	fake	N;ACC;MASC;PL	N;MASC;SG
maisījums	misture	maisījums	misture	N;NOM;MASC;SG	V;SBJV;SG;3;PRS;FIN
maisījums	misturar	maisījums	misturar	N;NOM;MASC;SG	V;NFIN
maisījums	misturar	maisījums	misturar	N;NOM;MASC;SG	V;NFIN
dalīšanās	partilhar	dalīšanās	partilhar	N;NOM;FEM;SG	V;NFIN
dalīšanās	compartilhando	dalīšanās	compartilhar	N;NOM;FEM;SG	V;V.MSDR
dalīšanās	compartilhar	dalīšanās	compartilhar	N;NOM;FEM;SG	V;NFIN
pievienojies	participe	pievienoties	participe	V;PFV;NOM;INDF;MASC;SG;REFL;PST;V.PTCP	V;SBJV;SG;3;PRS;FIN
extra	figurante	extra	figurante		N;MASC;SG
extra	extra	extra	extra		N;MASC;SG
lēna	lena	lēna	lena	ADJ;NOM;FEM;SG	N;FEM;SG
lēna	slow	lēna	slow	ADJ;NOM;FEM;SG	N;MASC;SG
lēna	devagar	lēna	devagar	ADJ;NOM;FEM;SG	ADV
amsterdamā	amsterdão	amstert	amsterdão	V;NOM;FEM;SG;V.CVB	N;MASC;SG
amsterdamā	amsterdam	amstert	amsterdar	V;NOM;FEM;SG;V.CVB	N;MASC;PL
amsterdamā	amesterdão	amstert	amesterdão	V;NOM;FEM;SG;V.CVB	N;MASC;SG
amsterdamā	amsterdã	amstert	amsterdã	V;NOM;FEM;SG;V.CVB	N;MASC;SG
jaunieši	juventude	jaunietis	juventude	N;NOM;MASC;PL	N;FEM;SG
milzīgs	enormes	milzīgs	enorme	ADJ;NOM;MASC;SG	ADJ;MASC;PL
adatas	agulha	adata	agulhar	N;NOM;FEM;PL	N;FEM;SG
intensitāte	intensidades	intensitāte	intensidade	N;NOM;FEM;SG	N;FEM;PL
sajūta	sentindo	sajūta	sentir	N;NOM;FEM;SG	V;V.MSDR
aizdomas	suspeita	aizdomas	suspeita	N;NOM;FEM	N;FEM;SG
aizdomas	suspeito	aizdomas	suspeito	N;NOM;FEM	N;MASC;SG
aizdomas	suspeitos	aizdomas	suspeito	N;NOM;FEM	N;MASC;PL
aizdomas	suspeita	aizdomas	suspeita	N;NOM;FEM	N;FEM;SG
aizdomas	suspeitas	aizdomas	suspeita	N;NOM;FEM	N;FEM;PL
aizdomas	suspeitas	aizdomas	suspeita	N;NOM;FEM	N;FEM;PL
unikāls	únicos	unikāls	único	ADJ;NOM;MASC;SG	ADJ;MASC;PL
unikāls	únicas	unikāls	único	ADJ;NOM;MASC;SG	ADJ;FEM;PL
tic	tique	ticēt	ticar	INTJ	N;MASC;SG
tic	tic	ticēt	tic	INTJ	N;MASC;SG
daina	daina	daina	daina	PROPN;NOM;FEM;SG	N;FEM;SG
domāja	pensei	domāt	pensar	V;FH;IND;3;POS;PST;FIN;ACT	V;IND;SG;1;PST;FIN
domāja	pensamento	domāt	pensamento	V;FH;IND;3;POS;PST;FIN;ACT	N;MASC;SG
alba	alba	alba	alba		N;FEM;SG
garsija	garcia	garsija	garcia	PROPN;NOM;FEM;SG	N;MASC;SG
indes	venenos	inde	veneno	N;NOM;FEM;SG	N;MASC;PL
pieaugušiem	adultos	pieaugt	adulto	V;PFV;DAT;INDF;MASC;PL;PST;V.PTCP	N;MASC;PL
vienkāršā	simple	vienkārša	simple	ADJ;NOM;FEM;SG	N;MASC;SG
vienkāršā	elementar	vienkārša	elementar	ADJ;NOM;FEM;SG	N;MASC;SG
drēzdenes	dresden	drēzdene	dresden	PROPN;NOM;FEM;SG	N;MASC;SG
cieš	sofrimentos	ciest	sofrimento	V;FH;IND;3;POS;PRS;FIN;ACT	N;MASC;PL
cieš	sofrimento	ciest	sofrimento	V;FH;IND;3;POS;PRS;FIN;ACT	N;MASC;SG
cieš	sofra	ciest	sofra	V;FH;IND;3;POS;PRS;FIN;ACT	V;SBJV;SG;3;PRS;FIN
sitiens	baleado	sitiens	balear	N;NOM;MASC;SG	V;MASC;SG;V.PTCP
adrijas	adriático	adrija	adriático	PROPN;NOM;FEM;SG	ADJ;MASC;SG
zemāks	lower	zems	lower	ADJ;NOM;CMPR;MASC;SG	N;MASC;SG
stratēģiski	estratégico	stratēģiski	estratégico	ADV	ADJ;MASC;SG
stratēģiski	estratégica	stratēģiski	estratégico	ADV	ADJ;FEM;SG
stratēģiski	estratégicos	stratēģiski	estratégico	ADV	ADJ;MASC;PL
haizivs	tubarões	haizivs	tubarão	N;NOM;FEM;SG	N;MASC;PL
haizivs	tubarão	haizivs	tubar	N;NOM;FEM;SG	V;IND;PL;3;FUT;FIN
kabeļu	cabo	kabelis	cabo	N;ACC;MASC;PL	N;MASC;SG
kabeļu	cable	kabelis	cable	N;ACC;MASC;PL	N;MASC;SG
interjera	interiores	interjers	interior	N;GEN;MASC;SG	N;MASC;PL
linga	linga	linga	linga	PROPN;NOM;FEM;SG	N;FEM;SG
apmatojums	cabelos	apmatojums	cabelo	N;NOM;MASC;SG	N;MASC;PL
hornets	vespas	hornets	vespa	N;NOM;MASC;SG	N;FEM;PL
apsūdzības	acusação	apsūdzība	acusação	N;NOM;FEM;PL	N;FEM;SG
lexikon	lexikon	lexikon	lexikon		N;MASC;SG
cerēja	esperava	cerēt	esperar	V;FH;IND;3;POS;PST;FIN;ACT	V;IND;SG;3;IPFV;FIN
lokomotīvju	locomotiva	lokomotīve	locomotiva	N;ACC;FEM;PL	N;FEM;SG
ģeogrāfisko	geográficos	ģeogrāfiska	geográfico	ADJ;ACC;MASC;SG	N;MASC;PL
gruzija	georgia	gruzija	georgia	PROPN;NOM;FEM;SG	N;FEM;SG
gruzija	geórgia	gruzija	geórgia	PROPN;NOM;FEM;SG	N;FEM;SG
veģetācijas	vegetação	veģetācija	vegetação	N;NOM;FEM;PL	N;FEM;SG
imdb	imdb	imdb	imdb		N;MASC;SG
degviela	combustíveis	degviela	combustível	N;NOM;FEM;SG	N;MASC;PL
piedāvājums	tender	piedāvājums	tender	N;NOM;MASC;SG	V;NFIN
piedāvājums	licitar	piedāvājums	licitar	N;NOM;MASC;SG	V;NFIN
piedāvājums	oferece	piedāvājums	oferecer	N;NOM;MASC;SG	V;IND;SG;3;PRS;FIN
piedāvājums	ofertas	piedāvājums	oferta	N;NOM;MASC;SG	N;FEM;PL
piedāvājums	ofereça	piedāvājums	oferecer	N;NOM;MASC;SG	V;SBJV;SG;3;PRS;FIN
piedāvājums	oferecer	piedāvājums	oferecer	N;NOM;MASC;SG	V;NFIN
duets	duetos	duets	dueto	N;NOM;MASC;SG	N;MASC;PL
rīkoties	ato	rīkoties	ato	V;POS;REFL;NFIN	N;MASC;SG
rīkoties	acto	rīkoties	acto	V;POS;REFL;NFIN	N;MASC;SG
rīkoties	act	rīkoties	act	V;POS;REFL;NFIN	N;MASC;SG
timberwolves	timberwolves	timbervolve	timberwolves		N;MASC;PL
aprakstītas	descreveu	aprakstīt	descrever	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	V;IND;SG;3;PST;FIN
aprakstītas	descrita	aprakstīt	descrever	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	V;FEM;SG;V.PTCP
aprakstītas	descrito	aprakstīt	descrever	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	V;MASC;SG;V.PTCP
aizmugurējā	retaguarda	aizmugurējs	retaguarda	ADJ;ESS;FEM;SG	N;FEM;SG
aizmugurējā	traseiro	aizmugurējs	traseiro	ADJ;ESS;FEM;SG	N;MASC;SG
aizmugurējā	traseiros	aizmugurējs	traseiro	ADJ;ESS;FEM;SG	N;MASC;PL
aizmugurējā	traseira	aizmugurējs	traseira	ADJ;ESS;FEM;SG	N;FEM;SG
akcija	compartilhem	akcija	compartilher	N;NOM;FEM;SG	V;SBJV;PL;3;PRS;FIN
akcija	compartilhar	akcija	compartilhar	N;NOM;FEM;SG	V;NFIN
akcija	partilhar	akcija	partilhar	N;NOM;FEM;SG	V;NFIN
akcija	compartilhe	akcija	compartilhe	N;NOM;FEM;SG	V;SBJV;SG;3;PRS;FIN
caurules	tubo	caurule	tubo	N;NOM;FEM;PL	N;MASC;SG
caurules	cano	caurule	cano	N;NOM;FEM;PL	N;MASC;SG
caurules	cachimbo	caurule	cachimbo	N;NOM;FEM;PL	N;MASC;SG
caurules	pipe	caurule	pipe	N;NOM;FEM;PL	N;MASC;SG
caurules	tubo	caurule	tubo	N;NOM;FEM;PL	N;MASC;SG
caurules	tube	caurule	tube	N;NOM;FEM;PL	N;MASC;SG
kimi	kimi	kimēt	kimi		N;MASC;SG
zobiem	dente	zobs	dente	N;DAT;MASC;PL	N;MASC;SG
uzpildes	preenchimento	uzpilde	preenchimento	N;NOM;FEM;PL	N;MASC;SG
uzpildes	recheio	uzpilde	recheio	N;NOM;FEM;PL	N;MASC;SG
uzpildes	enchimento	uzpilde	enchimento	N;NOM;FEM;PL	N;MASC;SG
uzpildes	preenchendo	uzpilde	preencher	N;NOM;FEM;PL	V;V.MSDR
cēloņi	causa	cēlonis	causa	N;NOM;MASC;PL	N;FEM;SG
dziļa	deep	dziļa	deep	ADJ;NOM;FEM;SG	N;MASC;SG
garšas	gosto	garša	gosto	N;NOM;FEM;PL	N;MASC;SG
garšas	sabor	garša	sabor	N;NOM;FEM;PL	N;MASC;SG
garšas	provar	garša	provar	N;NOM;FEM;PL	V;NFIN
garšas	prove	garša	provar	N;NOM;FEM;PL	V;SBJV;SG;3;PRS;FIN
garšas	sabor	garša	sabor	N;NOM;FEM;PL	N;MASC;SG
afgāņu	afeganistão	afgāns	afeganistão	N;GEN;MASC;PL	N;MASC;SG
afgāņu	afegão	afgāns	afegão	N;GEN;MASC;PL	N;MASC;SG
afgāņu	afegã	afgāns	afegão	N;GEN;MASC;PL	N;FEM;SG
bioloģisko	biológicas	bioloģiska	biológico	ADJ;ACC;MASC;SG	N;FEM;PL
bioloģisko	biológicos	bioloģiska	biológico	ADJ;ACC;MASC;SG	ADJ;MASC;PL
lašu	salmões	lasis	salmão	N;ACC;MASC;SG	N;MASC;PL
magazine	magazine	magazine	magazine		N;MASC;SG
magazine	revista	magazine	revista		N;FEM;SG
mākonis	nuvens	mākonis	nuvem	N;NOM;MASC;SG	N;FEM;PL
pulkstenis	assista	pulkstenis	assistar	N;NOM;MASC;SG	V;SBJV;SG;3;PRS;FIN
pulkstenis	assistir	pulkstenis	assistir	N;NOM;MASC;SG	V;NFIN
pulkstenis	assistam	pulkstenis	assistir	N;NOM;MASC;SG	V;SBJV;PL;3;PRS;FIN
lēcas	lente	lēkties	lente	N;NOM;FEM;PL	N;FEM;SG
pārvadājumi	carruagem	pārvadājums	carruagem	N;NOM;MASC;PL	N;FEM;SG
pārvadājumi	transporte	pārvadājums	transporte	N;NOM;MASC;PL	N;MASC;SG
gviānas	guiana	gviāna	guiana	N;NOM;FEM;PL	N;FEM;SG
beznoteces	endorreica	beznotece	endorreica	N;NOM;FEM;PL	N;MASC;SG
tavs	seu	tavs	seu	PRO;NOM;MASC;SG;3	DET;MASC;SG
tavs	sua	tavs	seu	PRO;NOM;MASC;SG;3	DET;FEM;SG
tavs	seu	tavs	seu	PRO;NOM;MASC;SG;3	DET;MASC;SG
tavs	sua	tavs	seu	PRO;NOM;MASC;SG;3	DET;FEM;SG
saņemts	receberam	saņemt	receber	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;IND;PL;3;FIN
saņemts	recebidos	saņemt	receber	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;MASC;PL;V.PTCP
saņemts	recebidas	saņemt	receber	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;FEM;PL;V.PTCP
grafika	gráficos	grafika	gráfico	N;NOM;MASC;SG	N;MASC;PL
stabili	estável	stabilis	estável	ADV	ADJ;MASC;SG
stabili	estáveis	stabilis	estável	ADV	ADJ;MASC;PL
stabili	estábulo	stabilis	estábulo	ADV	N;MASC;SG
svarīgas	importante	svarīga	importante	ADJ;NOM;FEM;PL	ADJ;MASC;SG
pārdod	venda	pārdot	venda	V;IMP;SG;2;POS;FIN;ACT	N;FEM;SG
pārdod	vende	pārdot	vender	V;IMP;SG;2;POS;FIN;ACT	V;IND;SG;3;PRS;FIN
pārdod	vendidos	pārdot	vender	V;IMP;SG;2;POS;FIN;ACT	V;MASC;PL;V.PTCP
pārdod	vendidas	pārdot	vender	V;IMP;SG;2;POS;FIN;ACT	V;FEM;PL;V.PTCP
pārdod	vendeu	pārdot	vender	V;IMP;SG;2;POS;FIN;ACT	V;IND;SG;3;PST;FIN
līgumi	tratados	līgums	tratar	N;NOM;MASC;PL	V;MASC;PL;V.PTCP
grūtniecības	gravidez	grūtniecība	gravidez	N;NOM;FEM;PL	N;FEM;SG
grūtniecības	gestação	grūtniecība	gestação	N;NOM;FEM;PL	N;FEM;SG
pārbaude	verificando	pārbaude	verificar	N;NOM;FEM;SG	V;V.MSDR
pārbaude	testar	pārbaude	testar	N;NOM;FEM;SG	V;NFIN
pārbaude	inspeções	pārbaude	inspeção	N;NOM;FEM;SG	N;FEM;PL
pārbaude	inspecções	pārbaude	inspecção	N;NOM;FEM;SG	N;FEM;PL
pārbaude	verificar	pārbaude	verificar	N;NOM;FEM;SG	V;NFIN
pārbaude	verifique	pārbaude	verificar	N;NOM;FEM;SG	V;SBJV;SG;3;PRS;FIN
pārbaude	confira	pārbaude	confirar	N;NOM;FEM;SG	V;SBJV;SG;3;PRS;FIN
ārpusē	fora	ārpuse	fora	N;ESS;FEM;SG	ADV
astotā	oitava	astots	oitavo	ADJ;NOM;DEF;FEM;SG	N;FEM;SG
iemācījies	aprenderam	iemācīties	aprender	V;PFV;NOM;INDF;MASC;SG;REFL;PST;V.PTCP	V;IND;PL;3;FIN
minardi	minardi	minarde	minardi	PROPN	N;MASC;SG
bengālijas	bengala	bengālija	bengalar	N;NOM;FEM;PL	N;FEM;SG
fia	fia	fia	fia	PROPN	N;FEM;SG
telekomunikāciju	telecomunicações	telekomunikācija	telecomunicação	N;ACC;FEM;SG	N;FEM;PL
infrastruktūra	infraestruturas	infrastruktūra	infraestrutura	N;NOM;FEM;SG	N;FEM;PL
dzēriens	beber	dzēriens	beber	N;NOM;MASC;SG	V;NFIN
dzēriens	beba	dzēriens	bebar	N;NOM;MASC;SG	V;SBJV;SG;3;PRS;FIN
navbox	navbox	navbokt	navbox		N;MASC;SG
relatīvais	parente	relatīvs	parente	ADJ;NOM;MASC;SG	N;MASC;SG
relatīvais	relativa	relatīvs	relativo	ADJ;NOM;MASC;SG	N;FEM;SG
ger}	ger}}	ger}	gerar		N;MASC;SG
definēts	definidos	definēt	definir	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;MASC;PL;V.PTCP
definēts	definidas	definēt	definido	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;FEM;PL;V.PTCP
mijiedarbības	interação	mijiedarbība	interação	N;NOM;FEM;PL	N;FEM;SG
mijiedarbības	interacção	mijiedarbība	interacção	N;NOM;FEM;PL	N;FEM;SG
protokoli	acta	protokolis	actar	N;NOM;MASC;PL	N;FEM;SG
īres	aluguel	īre	aluguel	N;NOM;FEM;PL	N;MASC;SG
pierādījumi	prova	pierādījums	prova	N;NOM;MASC;PL	N;FEM;SG
pierādījumi	evidência	pierādījums	evidência	N;NOM;MASC;PL	N;FEM;SG
pierādījumi	prova	pierādījums	prova	N;NOM;MASC;PL	N;FEM;SG
karēlijas	carélia	karēlija	carélia	N;NOM;FEM;PL	N;FEM;SG
marokas	marroquina	maroka	marroquina	PROPN;NOM;FEM;PL	N;FEM;SG
marokas	marroquinos	maroka	marroquino	PROPN;NOM;FEM;PL	N;MASC;PL
marokas	marroquino	maroka	marroquino	PROPN;NOM;FEM;PL	N;MASC;SG
anete	annette	anete	annette	PROPN;NOM;FEM;SG	N;FEM;SG
reģistrācija	gravando	reģistrācija	gravar	N;NOM;FEM;SG	V;V.MSDR
reģistrācija	inscrições	reģistrācija	inscrição	N;NOM;FEM;SG	N;FEM;PL
alekss	alex	alekss	alex	PROPN;NOM;MASC;SG	N;MASC;SG
indukcijas	indução	indukcija	indução	N;NOM;FEM;PL	N;FEM;SG
rūzvelts	roosevelt	rūzvelts	roosevelt	PROPN;NOM;MASC;SG	N;MASC;SG
miruši	morta	mirt	morto	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	N;FEM;SG
miruši	morto	mirt	morrer	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	V;MASC;SG;V.PTCP
miruši	mortos	mirt	morto	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	N;MASC;PL
miruši	dead	mirt	dead	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	N;MASC;SG
piedāvāts	oferecidos	piedāvāt	oferecer	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;MASC;PL;V.PTCP
ierobežot	limite	ierobežot	limite	V;POS;NFIN	N;MASC;SG
briselē	bruxelas	brisele	bruxela	N;ESS;FEM;SG	N;FEM;PL
klauss	claus	klauss	claus	PROPN;NOM;MASC;SG	N;MASC;SG
klauss	klaus	klauss	klaus	PROPN;NOM;MASC;SG	N;MASC;SG
reālā	real	reāls	real	ADJ;NOM;FEM;SG	N;MASC;SG
reālā	reais	reāls	real	ADJ;NOM;FEM;SG	N;MASC;PL
reālā	verdadeiros	reāls	verdadeiro	ADJ;NOM;FEM;SG	ADJ;MASC;PL
imagesize	imagesize	imagesize	imagesize	N;NOM;FEM;SG	N;FEM;PL
sasniegta	alcançadas	sasniegt	alcançar	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;FEM;PL;V.PTCP
sasniegta	alcançados	sasniegt	alcançar	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;MASC;PL;V.PTCP
krustā	crucificado	krusts	crucificar	N;ESS;MASC;SG	V;MASC;SG;V.PTCP
degunradzis	rinocerontes	degunradzis	rinoceronte	N;NOM;MASC;SG	N;MASC;PL
degunradzis	rinocerontes	degunradzis	rinoceronte	N;NOM;MASC;SG	N;MASC;PL
traģēdija	tragédias	traģēdija	tragédia	N;NOM;FEM;SG	N;FEM;PL
nākotni	futuras	Nākotne	futuro	N;ACC;FEM;SG	ADJ;FEM;PL
nākotni	futuros	Nākotne	futuro	N;ACC;FEM;SG	ADJ;MASC;PL
dokuments	documentar	dokuments	documentar	N;NOM;MASC;SG	V;NFIN
siu	siu	sia	siar		N;MASC;SG
bruņotajiem	armada	bruņots	armar	ADJ;DAT;MASC;PL	V;FEM;SG;V.PTCP
bruņotajiem	armados	bruņots	armar	ADJ;DAT;MASC;PL	V;MASC;PL;V.PTCP
bruņotajiem	armadas	bruņots	armar	ADJ;DAT;MASC;PL	N;FEM;PL
bruņotajiem	armado	bruņots	armar	ADJ;DAT;MASC;PL	V;MASC;SG;V.PTCP
izcils	brilhantes	izcils	brilhante	ADJ;NOM;MASC;SG	N;MASC;PL
izcils	pendentes	izcils	pendente	ADJ;NOM;MASC;SG	N;MASC;PL
izcils	excelentes	izcils	excelente	ADJ;NOM;MASC;SG	ADJ;MASC;PL
auduma	tecidos	audums	tecido	N;GEN;MASC;SG	N;MASC;PL
skulptūru	esculturas	skulptūra	escultura	N;ACC;FEM;SG	N;FEM;PL
skulptūru	esculturas	skulptūra	escultura	N;ACC;FEM;SG	N;FEM;PL
edu	edu	eda	edu	V;FH;IND;SG;1;POS;PRS;FIN;ACT	N;MASC;SG
burgundijas	bourgogne	burgundija	bourgogne	N;NOM;FEM;PL	N;MASC;SG
identitātes	identidade	identitāte	identidade	N;NOM;FEM;PL	N;FEM;SG
piemin	menções	pieminēt	menção	V;FH;IND;3;POS;PRS;FIN;ACT	N;FEM;PL
minimālā	mínimos	minimāls	mínimo	ADJ;NOM;FEM;SG	N;MASC;PL
minimālā	mínimo	minimāls	pequeno	ADJ;NOM;FEM;SG	N;MASC;SG
minimālā	mínima	minimāls	pequeno	ADJ;NOM;FEM;SG	N;FEM;SG
minimālā	minimo	minimāls	minimo	ADJ;NOM;FEM;SG	N;MASC;SG
jēga	significando	jēga	significar	N;NOM;FEM;SG	V;V.MSDR
paraugi	models	paraugs	model	N;NOM;MASC;PL	N;MASC;SG
smith	silva	smith	silva		N;MASC;SG
smith	smith	smith	smith		N;MASC;SG
desmiti	rte	desmits	rte	NUM;NOM;MASC;PL	N;MASC;SG
desmiti	dezenas	desmits	dezena	NUM;NOM;MASC;PL	DET;MASC;PL
desmiti	dúzias	desmits	dúzia	NUM;NOM;MASC;PL	N;FEM;PL
desmiti	dúzia	desmits	dúzia	NUM;NOM;MASC;PL	N;FEM;SG
benz	benz	benz	benz		N;MASC;SG
benz	benzo	benz	benzo		V;IND;SG;1;PRS;FIN
pframe	pframe	pframe	pframe		N;MASC;PL
sulas	sumo	sula	sumo	N;NOM;FEM;PL	N;MASC;SG
sulas	juice	sula	juice	N;NOM;FEM;PL	N;MASC;SG
sulas	suco	sula	suco	N;NOM;FEM;PL	N;MASC;SG
klusais	pacífico	kluss	pacífico	ADJ;NOM;MASC;SG	N;MASC;SG
klusais	pacifico	kluss	pacifico	ADJ;NOM;MASC;SG	N;MASC;SG
klusais	pacific	kluss	pacific	ADJ;NOM;MASC;SG	N;MASC;SG
akadēmiskais	acadêmica	akadēmisks	acadêmico	ADJ;NOM;MASC;SG	N;FEM;SG
akadēmiskais	académico	akadēmisks	académico	ADJ;NOM;MASC;SG	N;MASC;SG
akadēmiskais	acadêmico	akadēmisks	acadêmico	ADJ;NOM;MASC;SG	N;MASC;SG
akadēmiskais	académica	akadēmisks	académico	ADJ;NOM;MASC;SG	N;FEM;SG
korupcijas	corrupção	korupcija	corrupção	N;NOM;FEM;PL	N;FEM;SG
krēpes	mane	krēpe	mane	N;NOM;FEM;PL	N;MASC;SG
krēpes	crina	krēpe	crina	N;NOM;FEM;PL	N;FEM;SG
dārzkopības	horticultura	dārzkopība	horticultura	N;NOM;FEM;PL	N;FEM;SG
dārzkopības	horticultura	dārzkopība	horticultura	N;NOM;FEM;PL	N;FEM;SG
dārzkopības	jardinagem	dārzkopība	jardinagem	N;NOM;FEM;PL	N;FEM;SG
viesi	convidadas	viesis	convidar	N;NOM;MASC;PL	V;FEM;PL;V.PTCP
indiana	indiana	indiana	indiana	PROPN;NOM;FEM;SG	N;FEM;SG
oksīds	óxidos	oksīds	óxido	N;NOM;MASC;SG	N;MASC;PL
atslēga	chaves	atslēgt	chave	N;NOM;FEM;SG	N;MASC;PL
skaistas	linda	skaista	linda	ADJ;NOM;FEM;PL	ADJ;FEM;SG
skaistas	bonito	skaista	bonito	ADJ;NOM;FEM;PL	ADJ;MASC;SG
skaistas	bonita	skaista	bonito	ADJ;NOM;FEM;PL	ADJ;FEM;SG
skaistas	pretty	skaista	pretty	ADJ;NOM;FEM;PL	N;MASC;SG
cietā	sólidos	cieta	sólido	ADJ;NOM;FEM;SG	N;MASC;PL
sekunžu	segundos	sekunda	segundo	N;ACC;MASC;SG	N;MASC;PL
ivo	ivo	ivo	ivo	PROPN;NOM;MASC;SG	N;MASC;SG
slovēņu	esloveno	slovēns	esloveno	N;ACC;FEM;PL	N;MASC;SG
slovēņu	esloveno	slovēns	esloveno	N;ACC;FEM;PL	N;MASC;SG
slovēņu	eslovênia	slovēns	eslovênia	N;ACC;FEM;PL	N;FEM;SG
slovēņu	eslovena	slovēns	eslovenar	N;ACC;FEM;PL	N;FEM;SG
unikāla	únicos	unikāls	único	ADJ;NOM;FEM;SG	ADJ;MASC;PL
unikāla	únicas	unikāls	único	ADJ;NOM;FEM;SG	ADJ;FEM;PL
stratēģiskā	estratégicos	stratēģisks	estratégico	ADJ;NOM;FEM;SG	ADJ;MASC;PL
konstante	constante	konstante	constante	N;NOM;FEM;SG	ADJ;MASC;SG
konstante	constantes	konstante	constante	N;NOM;FEM;SG	ADJ;MASC;PL
motīvi	motivos	motīvi	motivo	ADJ;NOM;MASC;PL	N;MASC;PL
saglabāta	salvo	saglabāt	salvar	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADV
saglabāta	salva	saglabāt	salvar	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;IND;SG;3;PRS;FIN
saglabāta	salvos	saglabāt	salvo	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	N;MASC;PL
saglabāta	guardados	saglabāt	guardar	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;MASC;PL;V.PTCP
atkārtot	repetição	atkārtot	repetição	V;POS;NFIN	N;FEM;SG
atkārtot	replay	atkārtot	replay	V;POS;NFIN	N;MASC;SG
atkārtot	repetição	atkārtot	repetição	V;POS;NFIN	N;FEM;SG
mīksts	soft	mīksts	soft	ADJ;NOM;MASC;SG	N;MASC;SG
mīksts	suaves	mīksts	suave	ADJ;NOM;MASC;SG	ADJ;MASC;PL
slikta	coitado	slikta	coitado	ADJ;NOM;FEM;SG	V;MASC;SG;V.PTCP
slikta	pobres	slikta	pobre	ADJ;NOM;FEM;SG	N;MASC;PL
slikta	bad	slikta	bad	ADJ;NOM;FEM;SG	N;MASC;SG
netieši	indiretas	netieši	indireta	ADV	N;FEM;PL
netieši	indirecto	netieši	indirecto	ADV	N;MASC;SG
netieši	indirectas	netieši	indirecta	ADV	N;FEM;PL
netieši	indirecta	netieši	indirecta	ADV	ADJ;FEM;SG
netieši	indireta	netieši	indiretar	ADV	N;FEM;SG
pelēkās	cinzenta	pelēka	cinzento	ADJ;NOM;FEM;PL	ADJ;FEM;SG
pelēkās	cinzento	pelēka	cinzento	ADJ;NOM;FEM;PL	ADJ;MASC;SG
pelēkās	cinza	pelēka	cinza	ADJ;NOM;FEM;PL	N;FEM;SG
