категория	الفئة	категория	فِئَة	N;INDF;FEM;SG	N;NOM;DEF;SG
времето	زمن	време	زَمَن	N;DEF;NEUT;SG	N;NOM;INDF;SG
българска	البلغارية	български	بُلغَارِيّ	ADJ;INDF;FEM;SG	ADJ;NOM;DEF;FEM;SG
освен	عدا	освен	عَدَا	ADP	
освен	الا	освен	إِلَّا	ADP	PART
освен	ماعدا	освен	مَاعِد	ADP	ADJ;ACC;INDF;MASC;SG
освен	باستثناء	освен	باستثناء	ADP	
места	الاماكن	място	مَكَان	N;INDF;NEUT;PL	N;NOM;DEF;PL
места	المقاعد	място	مَقعَد	N;INDF;NEUT;PL	N;NOM;DEF;PL
начин	طريقه	начин	طريقه	N;INDF;MASC;SG	PRO;NOM;FEM;SG;3
начин	الطريق	начин	طَرِيق	N;INDF;MASC;SG	N;NOM;DEF;SG
начин	الطريقة	начин	طَرِيقَة	N;INDF;MASC;SG	N;NOM;DEF;SG
период	الفترة	период	فَترَة	N;INDF;MASC;SG	N;NOM;DEF;SG
резултат	الحصيلة	резултат	حَصِيلَة	N;INDF;MASC;SG	N;NOM;DEF;SG
резултат	النتيجة	резултат	نَتِيجَة	N;INDF;MASC;SG	N;NOM;DEF;SG
резултат	النتيجة	резултат	نَتِيجَة	N;INDF;MASC;SG	N;NOM;DEF;SG
данни	البيانات	данна	بَيَان	N;INDF;FEM;PL	N;NOM;DEF;PL
страница	الصفحة	страница	صَفحَة	N;INDF;FEM;SG	N;NOM;DEF;SG
картинка	الصورة	картинка	صُورَة	N;INDF;FEM;SG	N;NOM;DEF;SG
картинка	الصوره	картинка	صُوره	N;INDF;FEM;SG	
картинка	صوره	картинка	صُوره	N;INDF;FEM;SG	
картинка	الصورة	картинка	صُورَة	N;INDF;FEM;SG	N;NOM;DEF;SG
граф	جراف	граф	جَرَّاف	N;INDF;MASC;SG	
родени	ولد	родя-(се)	وَلَد	V;PFV;INDF;PL;V.PTCP;PASS	N;NOM;INDF;SG
родени	تولد	родя-(се)	تَوَلُّد	V;PFV;INDF;PL;V.PTCP;PASS	V;IPFV;FEM;IND;SG;3;FIN;ACT
родени	مولود	родя-(се)	مولود	V;PFV;INDF;PL;V.PTCP;PASS	N;NOM;INDF;SG
родени	يولد	родя-(се)	وَلَّد	V;PFV;INDF;PL;V.PTCP;PASS	V;IPFV;MASC;IND;SG;3;FIN;ACT
родени	ولدت	родя-(се)	وَلَد	V;PFV;INDF;PL;V.PTCP;PASS	V;PFV;FEM;SG;3;PASS
играе	مسرحية	играя	مَسرَحِيّ	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;INDF;SG
играе	العب	играя	العب	V;IPFV;IND;SG;3;PRS;FIN;ACT	
играе	تشغيل	играя	تَشغِيل	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;INDF;SG
играе	لعب	играя	لَعِب	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;MASC;SG;3;ACT
играе	اللعب	играя	لَعب	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;DEF;SG
играе	المسرحيات	играя	مَسرَحِيّ	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;DEF;PL
играе	مسرحيات	играя	مَسرَحِيّ	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;INDF;PL
играе	اللعب	играя	لَعب	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;DEF;SG
живот	الحياة	живот	حَيَاة	N;INDF;MASC;SG	N;NOM;DEF;SG
живот	الحياه	живот	حِيَاه	N;INDF;MASC;SG	N;NOM;DEF;SG
живот	lif	живот	قَثحَة	N;INDF;MASC;SG	
император	الامبراطور	император	أَمبِرَاطُور	N;INDF;MASC;SG	N;NOM;DEF;SG
император	امبراطور	император	امبراطور	N;INDF;MASC;SG	
църквата	كنيسه	църква	كنيسه	N;DEF;FEM;SG	PRO;NOM;MASC;SG;3
църквата	كنيست	църква	كَنِيس	N;DEF;FEM;SG	
църквата	كنيسة	църква	كَنِيسَة	N;DEF;FEM;SG	N;NOM;INDF;SG
ден	اليوم	ден	يَوم	N;INDF;MASC;SG	N;ACC;DEF;SG
ден	نهار	ден	نَهَار	N;INDF;MASC;SG	
жени	نساء	жена	نِسَاء	N;INDF;FEM;PL	N;NOM;INDF;SG
жени	المراة	жена	مَرَاة	N;INDF;FEM;PL	N;NOM;DEF;SG
жени	النساء	жена	نِسَاء	N;INDF;FEM;PL	N;NOM;DEF;SG
руски	الروسية	руски	رُوسِيّ	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;FEM;SG
руски	روسيا	руски	رُوسِيَا	ADJ;INDF;MASC;SG	
руски	الروسي	руски	رُوسِيّ	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
известен	المعروفة	известен	مَعرُوف	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;FEM;SG
известен	المعروف	известен	مَعرُوف	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
известен	الشهيرة	известен	شَهِير	ADJ;INDF;MASC;SG	N;NOM;DEF;SG
добре	خير	добре	خَير	ADV	ADJ;NOM;INDF;MASC;SG
добре	الخير	добре	خَير	ADV	N;NOM;DEF;SG
добре	طيب	добре	طيب	ADV	
добре	جيد	добре	جَيِّد	ADV	ADJ;NOM;INDF;MASC;SG
добре	بخير	добре	بخير	ADV	
мария	ماريا	мария	ماريا	N;INDF;FEM;SG	
дори	حتى	дори	حَتَّى	PART	ADV
дори	حتي	дори	حَتَّى	PART	
води	ووترز	водя	ووترز	V;IPFV;IMP;SG;2;FIN	
води	الرصاص	водя	رَصَاص	V;IPFV;IMP;SG;2;FIN	N;NOM;DEF;SG
тогава	بعدها	тогава	بعدها	ADV	PRO;NOM;MASC;SG;3
тогава	ثم	тогава	ثُمَّ	ADV	CONJ
тогава	اذا	тогава	إِذَا	ADV	CONJ
голям	الكبير	голям	كَبِير	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
голям	كبيره	голям	كبيره	ADJ;INDF;MASC;SG	
род	رود	род	رُود	N;INDF;MASC;SG	
филм	الفيلم	филм	فِيلم	N;INDF;MASC;SG	N;NOM;DEF;SG
филм	الفلم	филм	فَلَّم	N;INDF;MASC;SG	N;NOM;DEF;SG
филм	الفيلم	филм	فِيلم	N;INDF;MASC;SG	N;NOM;DEF;SG
шаблон	القالب	шаблон	قَالِب	N;INDF;MASC;SG	N;NOM;DEF;SG
почти	تقريبا	почти	تَقرِيب	ADV	N;ACC;INDF;SG
страни	الاطراف	страна	طَرَف	N;INDF;FEM;PL	N;NOM;DEF;PL
страни	الحفلات	страна	حَفلَة	N;INDF;FEM;PL	N;NOM;DEF;PL
страни	الاحزاب	страна	حِزب	N;INDF;FEM;PL	N;NOM;DEF;PL
страни	الجانبين	страна	جَانِب	N;INDF;FEM;PL	N;ACC;DEF;DU
страни	الجوانب	страна	جَانِب	N;INDF;FEM;PL	N;NOM;DEF;PL
страни	البلدان	страна	بَلَد	N;INDF;FEM;PL	N;NOM;DEF;PL
страни	الدول	страна	دَولَة	N;INDF;FEM;PL	N;NOM;DEF;PL
площ	المساحة	площ	مِسَاحَة	N;INDF;FEM;SG	N;NOM;DEF;SG
площ	المنطقة	площ	مِنطَقَة	N;INDF;FEM;SG	N;NOM;DEF;SG
острови	الجزر	островя-(се)	جُزر	N;INDF;FEM;PL	N;NOM;DEF;SG
код	الكود	код	الكود	N;INDF;MASC;SG	N;NOM;DEF;SG
код	الرمز	код	رَمز	N;INDF;MASC;SG	N;NOM;DEF;SG
код	كود	код	كود	N;INDF;MASC;SG	
френски	بالفرنسية	френски	بالفرنسية	ADJ;INDF;MASC;SG	N;NOM;DEF;SG
френски	الفرنسية	френски	فَرَنسِيَّة	ADJ;INDF;MASC;SG	N;NOM;DEF;SG
генерал	اللواء	генерал	لِوَاء	N;INDF;MASC;SG	N;NOM;DEF;SG
генерал	جنرال	генерал	جنرال	N;INDF;MASC;SG	
генерал	عامة	генерал	عَامّ	N;INDF;MASC;SG	ADJ;NOM;INDF;FEM;SG
генерал	الجنرال	генерал	جِنِرَال	N;INDF;MASC;SG	N;NOM;DEF;SG
защото	لان	защото	لِأَنَّ	ADV	CONJ
защото	لانه	защото	لانه	ADV	
защото	عشان	защото	عشان	ADV	
защото	لانني	защото	لانني	ADV	N;NOM;DEF;SG
защото	بسبب	защото	بسبب	ADV	N;NOM;INDF;SG
защото	لاني	защото	لاني	ADV	
държава	البلاد	държава	بَلَد	N;INDF;FEM;SG	N;NOM;DEF;PL
държава	بلاد	държава	بَلَد	N;INDF;FEM;SG	N;NOM;INDF;PL
държава	البلد	държава	بَلَد	N;INDF;FEM;SG	N;NOM;DEF;SG
държава	الولاية	държава	وِلَايَة	N;INDF;FEM;SG	N;NOM;DEF;SG
държава	الحالة	държава	حَالَة	N;INDF;FEM;SG	N;NOM;DEF;SG
държава	الدولة	държава	دَولَة	N;INDF;FEM;SG	N;NOM;DEF;SG
дата	الموعد	дата	مَوعِد	N;INDF;FEM;SG	N;NOM;DEF;SG
дата	التاريخ	дата	تَارِيخ	N;INDF;FEM;SG	N;NOM;DEF;SG
двете	كلاهما	два	كلاهما	NUM;DEF;FEM;PL	
обикновено	عادة	обикновено	عَادَة	ADV	N;ACC;INDF;SG
обикновено	نموذجيا	обикновено	نَمُوذَجِيّ	ADV	ADJ;ACC;INDF;MASC;SG
големи	كبيرة	голям	كَبِير	ADJ;INDF;PL	ADJ;NOM;INDF;FEM;SG
големи	الكبير	голям	كَبِير	ADJ;INDF;PL	ADJ;NOM;DEF;MASC;SG
големи	كبيرة	голям	كَبِير	ADJ;INDF;PL	ADJ;NOM;INDF;FEM;SG
големи	كبيره	голям	كبيره	ADJ;INDF;PL	
големи	كبير	голям	كَبِير	ADJ;INDF;PL	ADJ;NOM;INDF;MASC;SG
деца	الاولاد	дете	وَلَد	N;INDF;NEUT;PL	N;NOM;DEF;PL
деца	الاطفال	дете	طِفل	N;INDF;NEUT;PL	N;NOM;DEF;PL
деца	اطفال	дете	اطفال	N;INDF;NEUT;PL	
деца	الاطفال	дете	طِفل	N;INDF;NEUT;PL	N;NOM;DEF;PL
деца	اطفال	дете	اطفال	N;INDF;NEUT;PL	
петър	بيتر	петър	بِيتر	PROPN;INDF;MASC;SG	
петър	بطرس	петър	بطرس	PROPN;INDF;MASC;SG	
сили	القوى	сила	قُوَّة	N;INDF;FEM;PL	N;NOM;DEF;PL
сили	الصلاحيات	сила	صَلَاحِيَّة	N;INDF;FEM;PL	N;NOM;DEF;PL
дължина	الطول	дължина	طُول	N;INDF;FEM;SG	N;NOM;DEF;SG
албум	الالبوم	албум	أَلبُوم	N;INDF;MASC;SG	N;NOM;DEF;SG
албум	البوم	албум	أَلبُوم	N;INDF;MASC;SG	
гръцки	اليوناني	гръцки	يُونَانِيّ	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
гръцки	اليونانية	гръцки	يُونَانِيّ	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;FEM;SG
дни	الايام	ден	يَوم	N;INDF;MASC;PL	N;NOM;DEF;PL
съюз	النقابة	съюз	نِقَابَة	N;INDF;MASC;SG	N;NOM;DEF;SG
съюз	يونيون	съюз	يُونِيُون	N;INDF;MASC;SG	
съюз	الاتحاد	съюз	اِتِّحَاد	N;INDF;MASC;SG	N;NOM;DEF;SG
съюз	الحلف	съюз	حِلف	N;INDF;MASC;SG	N;NOM;DEF;SG
съюз	التحالف	съюз	تَحَالُف	N;INDF;MASC;SG	N;NOM;DEF;SG
партия	الطرف	партия	طَرَف	N;INDF;FEM;SG	N;NOM;DEF;SG
партия	الحزب	партия	حِزب	N;INDF;FEM;SG	N;NOM;DEF;SG
политик	سياسية	политик	سِيَاسِيّ	N;INDF;MASC;SG	ADJ;NOM;INDF;FEM;SG
политик	سياسي	политик	سِيَاسِيّ	N;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
политик	السياسي	политик	سِيَاسِيّ	N;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
брат	اخي	брат	اخي	N;INDF;MASC;SG	
брат	اخ	брат	إِخ	N;INDF;MASC;SG	
брат	الاخ	брат	الاخ	N;INDF;MASC;SG	
работа	الوظيفة	работа	وَظِيفَة	N;INDF;FEM;SG	N;NOM;DEF;SG
работа	الشغل	работа	شُغل	N;INDF;FEM;SG	N;NOM;DEF;SG
работа	شغل	работа	شَغَل	N;INDF;FEM;SG	V;PFV;MASC;SG;3;ACT
работа	العمل	работа	عَمَل	N;INDF;FEM;SG	N;NOM;DEF;SG
работа	اعمل	работа	عَمَل	N;INDF;FEM;SG	
голове	الاهداف	гол	هَدَف	N;INDF;MASC;PL	N;NOM;DEF;PL
голове	الغايات	гол	غَايَة	N;INDF;MASC;PL	N;NOM;DEF;PL
остров	الجزيرة	остров	جَزِيرَة	N;INDF;MASC;SG	N;NOM;DEF;SG
председател	الرئيس	председател	رَئِيس	N;INDF;MASC;SG	N;NOM;DEF;SG
председател	الرئيسة	председател	رَئِيسَة	N;INDF;MASC;SG	N;NOM;DEF;SG
председател	الرئيس	председател	رَئِيس	N;INDF;MASC;SG	N;NOM;DEF;SG
среща	الموعد	среща	مَوعِد	N;INDF;FEM;SG	N;NOM;DEF;SG
среща	التاريخ	среща	تَارِيخ	N;INDF;FEM;SG	N;NOM;DEF;SG
среща	قابل	среща	قَابَل	N;INDF;FEM;SG	ADJ;NOM;INDF;MASC;SG
среща	نلتقي	среща	نلتقي	N;INDF;FEM;SG	
среща	الاجتماع	среща	اِجتِمَاع	N;INDF;FEM;SG	N;NOM;DEF;SG
среща	الجلسة	среща	جَلسَة	N;INDF;FEM;SG	N;NOM;DEF;SG
среща	الملتقى	среща	مُلتَقَى	N;INDF;FEM;SG	N;NOM;DEF;SG
групи	الجماعات	група	جَمَاعَة	N;INDF;FEM;PL	N;NOM;DEF;PL
групи	المجموعات	група	مَجمُوعَة	N;INDF;FEM;PL	N;NOM;DEF;PL
информация	in	информация	مَثّ	N;INDF;FEM;SG	
информация	المعلومات	информация	مَعلُومَة	N;INDF;FEM;SG	N;NOM;DEF;PL
информация	معلومات	информация	مَعلُومَة	N;INDF;FEM;SG	N;NOM;INDF;PL
информация	الاعلام	информация	إِعلَام	N;INDF;FEM;SG	N;NOM;DEF;SG
информация	المعلومات	информация	مَعلُومَة	N;INDF;FEM;SG	N;NOM;DEF;PL
информация	معلومات	информация	مَعلُومَة	N;INDF;FEM;SG	N;NOM;INDF;PL
нови	جديد	нов	جَدِيد	ADJ;INDF;PL	ADJ;NOM;INDF;MASC;SG
нови	جدد	нов	جَدَّد	ADJ;INDF;PL	V;PFV;MASC;SG;3;ACT
нови	جديدة	нов	جَدِيد	ADJ;INDF;PL	ADJ;NOM;INDF;FEM;SG
нови	الجديد	нов	جَدِيد	ADJ;INDF;PL	ADJ;NOM;DEF;MASC;SG
пъти	اضعاف	път	ضِعف	N;MASC	N;NOM;INDF;PL
пъти	طي	път	طَيّ	N;MASC	
пъти	تايمز	път	تَايمز	N;MASC	
пъти	اوقات	път	وَقت	N;MASC	N;NOM;INDF;PL
пъти	المرات	път	مَرَّة	N;MASC	N;NOM;DEF;PL
пъти	التايمز	път	تَايمز	N;MASC	
пъти	مرات	път	مَرَّة	N;MASC	N;NOM;INDF;PL
пъти	الاوقات	път	وَقت	N;MASC	N;NOM;DEF;PL
писател	الروائي	писател	رِوَائِيّ	N;INDF;MASC;SG	N;NOM;DEF;SG
писател	كاتبة	писател	كَاتِب	N;INDF;MASC;SG	ADJ;NOM;INDF;FEM;SG
писател	الكاتب	писател	كَاتِب	N;INDF;MASC;SG	N;NOM;DEF;SG
писател	الكاتبة	писател	كَاتِب	N;INDF;MASC;SG	N;NOM;DEF;SG
херцог	ديوك	херцог	دَيك	N;INDF;MASC;SG	
херцог	دوق	херцог	دَوق	N;INDF;MASC;SG	
министър	الوزيرة	министър	وَزِيرَة	N;INDF;MASC;SG	N;NOM;DEF;SG
министър	الوزير	министър	وَزِير	N;INDF;MASC;SG	N;NOM;DEF;SG
цел	المرمى	цел	مَرمَى	N;INDF;FEM;SG	N;NOM;DEF;SG
цел	الهدف	цел	هَدَف	N;INDF;FEM;SG	N;NOM;DEF;SG
цел	التصويب	цел	تَصوِيب	N;INDF;FEM;SG	N;NOM;DEF;SG
цел	الغاية	цел	غَايَة	N;INDF;FEM;SG	N;NOM;DEF;SG
цел	الغرض	цел	غَرَض	N;INDF;FEM;SG	N;NOM;DEF;SG
цел	موضوعية	цел	مَوضُوعِيّ	N;INDF;FEM;SG	ADJ;NOM;INDF;FEM;SG
цел	الهدف	цел	هَدَف	N;INDF;FEM;SG	N;NOM;DEF;SG
цел	الهدف	цел	هَدَف	N;INDF;FEM;SG	N;NOM;DEF;SG
участие	المشاركة	участие	مُشَارَكَة	N;INDF;NEUT;SG	N;NOM;DEF;SG
войната	حرب	война	حَرب	N;DEF;FEM;SG	N;NOM;INDF;SG
османската	العثمانية	османски	عُثمَانِيّ	ADJ;DEF;FEM;SG	N;NOM;DEF;SG
никола	نيكولا	никол	نِيكُولَا	PROPN;INDF;MASC;SG	
море	البحر	море	بَحر	N;INDF;NEUT;SG	N;NOM;DEF;SG
пловдив	بلوفديف	пловдив	بلوفديف	PROPN;INDF;MASC;SG	
отбора	فريق	отбор	فَرِيق	N;DEF;MASC;SG	N;NOM;INDF;SG
списък	قائمه	списък	قائمه	N;INDF;MASC;SG	
списък	القائمة	списък	قَائِمَة	N;INDF;MASC;SG	N;NOM;DEF;SG
историята	تاريخ	история	تَارِيخ	N;DEF;FEM;SG	N;NOM;INDF;SG
брой	كونت	брой	كُونت	N;INDF;MASC;SG	
брой	العد	брой	عَدّ	N;INDF;MASC;SG	N;NOM;DEF;SG
брой	الكونت	брой	كُونت	N;INDF;MASC;SG	
брой	العدد	брой	عَدَد	N;INDF;MASC;SG	N;NOM;DEF;SG
брой	العدد	брой	عَدَد	N;INDF;MASC;SG	N;NOM;DEF;SG
брой	الرقم	брой	رَقم	N;INDF;MASC;SG	N;NOM;DEF;SG
култура	الثقافة	култура	ثَقَافَة	N;INDF;FEM;SG	N;NOM;DEF;SG
култура	ثقافته	култура	ثقافته	N;INDF;FEM;SG	PRO;NOM;FEM;SG;3
същата	نفس	същ	نَفس	ADJ;DEF;FEM;SG	N;NOM;PSSD;SG
същата	نفسه	същ	نفسه	ADJ;DEF;FEM;SG	PRO;NOM;MASC;SG;3
известни	المعروفة	известен	مَعرُوف	ADJ;INDF;PL	ADJ;NOM;DEF;FEM;SG
известни	معلوم	известен	مَعلُوم	ADJ;INDF;PL	ADJ;NOM;INDF;MASC;SG
известни	معروف	известен	مَعرُوف	ADJ;INDF;PL	ADJ;NOM;INDF;MASC;SG
известни	معروفة	известен	مَعرُوف	ADJ;INDF;PL	ADJ;NOM;INDF;FEM;SG
известни	المعروف	известен	مَعرُوف	ADJ;INDF;PL	ADJ;NOM;DEF;MASC;SG
известни	شهيرة	известен	شَهِيرَة	ADJ;INDF;PL	ADJ;NOM;INDF;FEM;SG
известни	مشهور	известен	مَشهُور	ADJ;INDF;PL	ADJ;NOM;INDF;MASC;SG
известни	شهير	известен	شَهِير	ADJ;INDF;PL	ADJ;NOM;INDF;MASC;SG
известни	مشهورة	известен	مَشهُور	ADJ;INDF;PL	ADJ;NOM;INDF;FEM;SG
известни	الشهيرة	известен	شَهِير	ADJ;INDF;PL	N;NOM;DEF;SG
степен	الدرجة	степен	دَرَجَة	N;INDF;FEM;SG	N;NOM;DEF;SG
статия	المقالة	статия	مُقَال	N;INDF;FEM;SG	N;NOM;DEF;SG
статия	المادة	статия	مَادَّة	N;INDF;FEM;SG	N;NOM;DEF;SG
територията	الاقليم	територия	إِقلِيم	N;DEF;FEM;SG	
територията	اقليم	територия	اقليم	N;DEF;FEM;SG	
регион	الاقليم	регион	إِقلِيم	N;INDF;MASC;SG	
регион	اقليم	регион	اقليم	N;INDF;MASC;SG	
регион	المنطقة	регион	مِنطَقَة	N;INDF;MASC;SG	N;NOM;DEF;SG
повечето	معظم	повече	مُعظَم	ADV;DEF;PL	N;NOM;INDF;SG
повечето	الاكثر	повече	أَكثَر	ADV;DEF;PL	ADJ;NOM;DEF;MASC;SG
повечето	اغلب	повече	أَغلَب	ADV;DEF;PL	
редактор	محررة	редактор	محررة	N;INDF;MASC;SG	ADJ;NOM;INDF;FEM;SG
редактор	المحرر	редактор	مُحَرَّر	N;INDF;MASC;SG	N;NOM;DEF;SG
джон	جون	джон	جُون	PROPN;INDF;MASC;SG	
джон	يوحنا	джон	يوحنا	PROPN;INDF;MASC;SG	
малки	صغيره	малък	صغيره	ADJ;INDF;PL	PRO;NOM;FEM;SG;3
малки	صغير	малък	صَغِير	ADJ;INDF;PL	ADJ;NOM;INDF;MASC;SG
малки	صغر	малък	صَغَر	ADJ;INDF;PL	N;NOM;INDF;SG
малки	صغيرة	малък	صَغِير	ADJ;INDF;PL	ADJ;NOM;INDF;FEM;SG
малки	الصغير	малък	صَغِير	ADJ;INDF;PL	
малки	قليل	малък	قَلِيل	ADJ;INDF;PL	ADJ;NOM;INDF;MASC;SG
малки	القليل	малък	قَلِيل	ADJ;INDF;PL	
организация	المنظمة	организация	مُنَظَّمَة	N;INDF;FEM;SG	N;NOM;DEF;SG
организация	التنظيم	организация	تَنظِيم	N;INDF;FEM;SG	N;NOM;DEF;SG
организация	المنظمة	организация	مُنَظَّمَة	N;INDF;FEM;SG	N;NOM;DEF;SG
организация	التنظيم	организация	تَنظِيم	N;INDF;FEM;SG	N;NOM;DEF;SG
договор	التعاقد	договор	تَعَاقُد	N;INDF;MASC;SG	N;NOM;DEF;SG
договор	العقد	договор	عَقد	N;INDF;MASC;SG	N;NOM;DEF;SG
договор	عقد	договор	عَقَد	N;INDF;MASC;SG	V;PFV;MASC;SG;3;ACT
договор	المعاهدة	договор	مُعَاهَدَة	N;INDF;MASC;SG	N;NOM;DEF;SG
север	نورث	север	نورث	N;INDF;MASC;SG	
север	شمالي	север	شمالي	N;INDF;MASC;SG	
север	الشمال	север	شَمَال	N;INDF;MASC;SG	N;NOM;DEF;SG
изток	شرقي	изток	شَرقِيّ	N;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
изток	ايست	изток	أَيسَت	N;INDF;MASC;SG	
