인피니티	nieskończoność	인피니티	nieskończoność		N;NOM;FEM;SG
명성	sława	명성	sława		N;NOM;FEM;SG
명성	sławę	명성	sława		N;ACC;FEM;SG
명성	reputacji	명성	reputacja		N;GEN;FEM;SG
명성	reputację	명성	reputacja		N;ACC;FEM;SG
명성	reputacja	명성	reputacja		N;NOM;FEM;SG
입술	lipa	입술	lipa	N	
입술	lip	입술	lip	N	
섀넌	shannon	개너+ㄴ	shannon	PROPN	PROPN;NOM;MASC;SG
농부	farmer	농부	farmer	N	V;IPFV;IND;SG;3;PRS;FIN;ACT
호위	eskortę	호위	eskorta	N	
호위	eskorta	호위	eskort	N	
베니	benny	베니	benny		N;NOM;MASC;SG
비선형	nieliniowych	비선형	nieliniowy	N	ADJ;GEN;MASC;PL
응급	nagł	응급	nagł	N	V;PFV;MASC;IND;SG;PST;FIN;ACT
응급	awaryjne	응급	awaryjny	N	ADJ;NOM;NEUT;SG
스무	dwadzieścia	스무	dwadzieścia		NUM;ACC;MASC;PL
리타	rita	리타	rita		PROPN;NOM;FEM;SG
샤이니	shah	샤+이+니	shah		PROPN;NOM;MASC;SG
손해	straty	손해	strata		N;NOM;FEM;PL
손해	zniszczenia	손해	zniszczyć		N;NOM;NEUT;SG
손해	uszkodzenie	손해	uszkodzić		N;PFV;NOM;NEUT;SG;POS;V.MSDR
손해	uszkodzenia	손해	uszkodzenie		N;NOM;NEUT;SG
버추얼	wirtualny	버추+ㄴ	wirtualny	N	ADJ;NOM;MASC;SG
버추얼	wirtualna	버추+ㄴ	wirtualny	N	ADJ;NOM;FEM;SG
버추얼	wirtualne	버추+ㄴ	wirtualny	N	ADJ;NOM;NEUT;SG
어시스트	wspomaga	어시스트	wspomagać	N	V;IPFV;IND;SG;3;PRS;FIN;ACT
브람스	brahmsa	브람스	brahms	N	
스플리트	podział	스플리트	podziać	PROPN	V;PFV;MASC;IND;SG;PST;FIN;ACT
스플리트	podziel	스플리트	podziel	PROPN	V;PFV;IMP;SG;2;FIN;ACT
스플리트	split	스플리트	split	PROPN	
치프	szef	치프	szef		N;NOM;MASC;SG
노스웨스턴	northwestern	노스웨스턴	northwesterny	PROPN	
에베레스트	everest	에베레스트	everest	PROPN	
타원형	eliptyczne	타원형	eliptyczny		ADJ;NOM;NEUT;SG
마일스	kilometrów	마일스	kilometr		N;GEN;MASC;PL
마일스	kilometry	마일스	kilometra		N;NOM;MASC;PL
디나르	dinar	디나르	dinar	PROPN	N;NOM;MASC;SG
리처드슨	richardson	리처드슨	richardson	PROPN	PROPN;NOM;MASC;SG
마인드	umysłach	마인드	umysł		N;GEN;MASC;PL
마인드	umysłów	마인드	umysł		N;GEN;MASC;PL
마인드	umysły	마인드	umysł		N;NOM;MASC;PL
노래방	karaoke	노래방	karaoka	N	
피드백	opinia	피드백	opinia		N;NOM;FEM;SG
피드백	opinię	피드백	opinia		N;ACC;FEM;SG
피드백	opinie	피드백	opinia		N;NOM;FEM;PL
공지	zauważa	공지	zauważać	N	V;IPFV;IND;SG;3;PRS;FIN;ACT
공지	zapowiedź	공지	zapowiedź	N	V;IPFV;IND;SG;FIN;ACT
공지	zauważ	공지	zauważ	N	
공지	ogłoszenia	공지	ogłoszenie	N	V;PFV;IND;SG;1;FIN;ACT
공지	zapowiedzi	공지	zapowiedź	N	
잠금	zamknij	잠금	zamknąć	N	V;PFV;IMP;SG;2;FIN;ACT
잠금	zablokuj	잠금	zablokować	N	V;PFV;IMP;SG;2;FIN;ACT
잠금	zamek	잠금	zamek	N	
바하마	bahamy	바하마	bahać	PROPN	N;ACC;MASC;PL
바하마	bahamach	바하마	bahama	PROPN	N;GEN;MASC;PL
설리번	sullivana	설리번	sullivan		N;ACC;MASC;SG
훌리오	julio	자리+오	julio	PROPN	PROPN;NOM;MASC;SG
루니	rooney	루니	roone	N	
무례한	niegrzeczny	무례+하+ㄴ	niegrzeczny	V	ADJ;NOM;MASC;SG
무례한	niegrzeczne	무례+하+ㄴ	niegrzeczny	V	ADJ;NOM;NEUT;SG
매트	matt	매트	matt		PROPN;NOM;MASC;SG
엘런	ellen	엘런	ellen		PROPN;NOM;FEM;SG
온실	szklarni	온실	szklarnić	N	
온실	cieplarnianych	온실	cieplarniany	N	ADJ;GEN;MASC;PL
온실	szklarni	온실	szklarnić	N	
지불	płacić	지불	płacić		V;IPFV;NFIN;ACT
지불	płacenie	지불	płacić		N;IPFV;NOM;NEUT;SG;POS;V.MSDR
지불	płaci	지불	płacić		V;IPFV;IND;SG;3;PRS;FIN;ACT
지불	zapłacić	지불	zapłacić		V;PFV;NFIN;ACT
지불	płacą	지불	płaca		V;IPFV;IND;PL;3;PRS;FIN;ACT
지불	opłaca	지불	opłacać		V;IPFV;IND;SG;3;PRS;FIN;ACT
지불	płaci	지불	płacić		V;IPFV;IND;SG;3;PRS;FIN;ACT
지불	wypłata	지불	wypłatać		N;NOM;FEM;SG
지불	zapłata	지불	zapłatać		N;NOM;FEM;SG
지불	płatności	지불	płatność		N;ACC;FEM;PL
지불	płatność	지불	płatność		N;NOM;FEM;SG
감지	wykryto	감+지	wykryć	N	V;PFV;IND;0;PST;FIN;ACT
감지	wykryte	감+지	wykryć	N	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
감지	wykrywa	감+지	wykrywać	N	V;IPFV;IND;SG;3;PRS;FIN;ACT
감지	wykryć	감+지	wykryć	N	V;PFV;NFIN;ACT
네이션	narodu	네이션	naród		N;GEN;MASC;SG
네이션	naród	네이션	naród		N;NOM;MASC;SG
통역	tłumacz	통역	tłumacz	N	V;IPFV;IND;SG;PST;FIN;ACT
통역	tłumacza	통역	tłumacz	N	
갈라	gali	가르+아	gal		N;GEN;FEM;SG
아브라함	ibrahim	아브라함	ibrahi	PROPN	PROPN;NOM;MASC;SG
아브라함	abraham	아브라함	abraham	PROPN	N;NOM;MASC;SG
아브라함	abrahama	아브라함	abraham	PROPN	N;ACC;MASC;SG
전갈자리	scorpio	전갈자리	scorpio	N	
아리스토텔레스	arystoteles	아리스토텔레스	arystoteles	PROPN	N;NOM;MASC;SG
체계적	systematyczny	체계+적	systematyczny	N	ADJ;NOM;MASC;SG
체계적	systematycznie	체계+적	systematycznie	N	ADV
체계적	systematyczne	체계+적	systematyczny	N	ADJ;NOM;NEUT;SG
코다마	kodama	코다마	kodama		V;IPFV;IND;SG;1;PRS;FIN;ACT
가까워	bliżej	가깝+어	blisko		ADV;CMPR
자격증	kwalifikowanego	자격증	kwalifokować	N	ADJ;IPFV;ACC;MASC;SG;POS;V.PTCP;PASS
매리너	marynarz	매리너	marynarz	PROPN	N;NOM;MASC;SG
매리너	mariner	매리너	mariner	PROPN	V;IPFV;IND;SG;PRS;FIN;ACT
남서	southwest	남서	southwest		N;NOM;MASC;SG
스완	łabędź	스완	łabędź		N;NOM;MASC;SG
에드먼턴	edmonton	에드먼턴	edmonton	PROPN	PROPN;NOM;MASC;SG
말라위	malawi	말라위	malawić	PROPN	
캐치	złap	캐치	złap		V;PFV;IMP;SG;2;FIN;ACT
캐치	złapać	캐치	złapać		V;PFV;NFIN;ACT
캐치	łap	캐치	łap		V;IPFV;IMP;SG;2;FIN;ACT
비자	wizy	비자	wiza	N	
비자	visa	비자	visa	N	
세르비아인	serbem	세르비아인	serb	N	
세르비아인	serbski	세르비아인	serbski	N	ADJ;NOM;MASC;SG
플루트	flet	플루트	flet	N	
넷스케이프	netscape	넷스케이프	netscap	PROPN	
오늘도	dzisiaj	오늘+도	dzisiaj		ADV
오늘도	dziś	오늘+도	dziś		ADV
파서	parser	파+서	parser		N;NOM;MASC;SG
콜렉션	zbieranie	콜렉션	zbierać		N;IPFV;NOM;NEUT;SG;POS;V.MSDR
콜렉션	kolekcja	콜렉션	kolekcja		N;NOM;FEM;SG
콜렉션	zbiór	콜렉션	zbiór		N;NOM;MASC;SG
콜렉션	kolekcji	콜렉션	kolekcja		N;GEN;FEM;SG
단점	minusem	단점	minus		N;INS;MASC;SG
단점	wady	단점	wada		V;IPFV;IND;SG;FIN;ACT
몬테레이	monterrey	몬테레이	monterr		N;NOM;MASC;SG
펀자브	punjab	펀자브	punjab	PROPN	
하버	harbour	하버	harbour		V;IPFV;IND;SG;PRS;FIN;ACT
무제한	nieograniczony	무제+하+ㄴ	upraniczyć	V	ADJ;ACC;MASC;SG
무제한	nieograniczony	무제+하+ㄴ	upraniczyć	V	ADJ;ACC;MASC;SG
무제한	nieograniczone	무제+하+ㄴ	nieograniczony	V	ADJ;NOM;NEUT;SG
숨김	ukryty	숨김	ukryć	N	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
숨김	ukryta	숨김	ukryć	N	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
숨김	schowane	숨김	schować	N	ADJ;NOM;NEUT;SG
숨김	ukryte	숨김	ukryć	N	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
메사	mesa	메사	mesa		V;IPFV;IND;SG;PRS;FIN;ACT
메사	moja	메사	mój		DET;NOM;FEM;SG;1
행복하게	szczęśliwie	행복+하+게	szczęśliwie	CONJ	ADV
귀도	guido	귀+도	guido		PROPN;NOM;MASC;SG
거품	bańki	거품	bańka	N	
거품	bańki	거품	bańka	N	
랠리	rally	랠리	rall	N	
닫습니다	zamknij	닫+습니다	zamknąć		V;PFV;IMP;SG;2;FIN;ACT
닫습니다	zamyka	닫+습니다	zamykać		V;IPFV;IND;SG;3;PRS;FIN;ACT
독립기념일	niezależność	독립+기념+이+ㄹ	niezależność	V	N;NOM;FEM;SG
독립기념일	niezależności	독립+기념+이+ㄹ	niezależność	V	N;GEN;FEM;SG
독립기념일	niepodległości	독립+기념+이+ㄹ	niepodległość	V	N;GEN;FEM;SG
독립기념일	niepodległość	독립+기념+이+ㄹ	niepodległość	V	N;ACC;FEM;SG
스캇	scott	스캇	scott		PROPN;NOM;MASC;SG
억제	tłumienia	억제	tłumienie	N	
억제	inhi	억제	inhy	N	V;IPFV;IND;SG;3;PRS;FIN;ACT
사우샘프턴	southampton	사우샘프턴	southampton	PROPN	N;NOM;MASC;SG
도달	osiągnięta	도달	osiągnąć		ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
도달	osiągnięte	도달	osiągnąć		ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
도달	osiągnął	도달	osiągnąć		V;PFV;MASC;IND;SG;PST;FIN;ACT
도달	osiągnięto	도달	osiągnąć		V;PFV;IND;0;PST;FIN;ACT
도달	osiągnięty	도달	osiągnięty		ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
도달	zasięg	도달	zasięg		N;NOM;MASC;SG
도달	osiągnie	도달	osiągnie		V;PFV;IND;SG;3;FUT;FIN;ACT
도달	sięga	도달	sięga		V;IPFV;IND;SG;3;PRS;FIN;ACT
도달	osiąga	도달	osiągać		V;IPFV;IND;SG;3;PRS;FIN;ACT
가정부	służąca	가정부	służącać	N	V;IPFV;IND;SG;PRS;FIN;ACT
플레어	rozbłysk	플레어	rozbłysk		N;ACC;MASC;SG
인덱스	indeksowane	인덱스	indeksować		ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
인덱스	indeks	인덱스	indeks		N;NOM;MASC;SG
인덱스	spis	인덱스	spis		N;NOM;MASC;SG
인덱스	wskaźnik	인덱스	wskaźnik		N;NOM;MASC;SG
인덱스	indeksu	인덱스	indeks		N;GEN;MASC;SG
인덱스	wskaźniki	인덱스	wskaźnik		N;NOM;MASC;PL
인덱스	indeksy	인덱스	indeks		N;NOM;MASC;PL
플라워	kwiat	플라우+어	kwiat		N;NOM;MASC;SG
플라워	kwiaty	플라우+어	kwiat		N;NOM;MASC;PL
플라워	kwiatek	플라우+어	kwiatek		N;NOM;MASC;SG
아메드	ahmed	아메드	ahmed	PROPN	PROPN;NOM;MASC;SG
피어	peer	피+어	peer		V;IPFV;IND;SG;2;PRS;FIN;ACT
리비우	lwowie	리비우	lwów	PROPN	N;NOM;MASC;SG
리비우	lwów	리비우	lwów	PROPN	
위트레흐트	utrecht	위트레트트	utrecht	PROPN	PROPN;NOM;MASC;SG
비스마르크	bismarck	비스마르크	bismarcki		V;IPFV;IND;SG;2;PRS;FIN;ACT
파도	fale	파+도	fala		N;NOM;FEM;PL
파도	fala	파+도	fala		N;NOM;FEM;SG
파도	fali	파+도	fala		N;GEN;FEM;SG
파도	fale	파+도	fala		N;NOM;FEM;PL
엘프	elfy	엘프	elfa	N	V;IPFV;IND;PL;3;PRS;FIN;ACT
웬디	wendy	웬디	wenda		V;IPFV;IND;SG;2;PRS;FIN;ACT
백조	swan	백조	swan	N	
심어	podłożył	심+어	podłożyć		V;PFV;MASC;IND;SG;PST;FIN;ACT
스노우	śnieg	스노우	śnieg		N;NOM;MASC;SG
스노우	śnieżka	스노우	śnieżkać		N;NOM;FEM;SG
스노우	śniegu	스노우	śnieg		N;GEN;MASC;SG
라디에이터	chłodnicy	라디에이터	chłodnik	ADV	N;GEN;FEM;SG
거스	gus	거스	gus	PROPN	
거스	gusa	거스	gusa	PROPN	
마르코스	marcos	마르코스	marcos	PROPN	PROPN;NOM;MASC;SG
바빌론	babylon	바빌론	babylon		V;IPFV;IND;FIN;ACT
바빌론	babilon	바빌론	babilon		N;NOM;MASC;SG
발목	kostka	발목	kostka	N	
발목	kostki	발목	kostka	N	
발목	kostki	발목	kostka	N	
중성미자	neutrino	중성미자	neutrić	N	
새우	krewetki	새우	krewetka	N	
새우	krewetki	새우	krewetka	N	
새우	krewetki	새우	krewetka	N	
다코타	dakota	다코타	dakotać	PROPN	
에식스	essex	에식스	essex	PROPN	V;IPFV;IND;SG;PRS;FIN;ACT
페니	grosz	페니	grosz		N;NOM;MASC;SG
레딩	redding	레딩	redding		V;IPFV;IND;SG;PRS;FIN;ACT
워렌	warren	워렌	warren		PROPN;NOM;MASC;SG
볼프	wilka	볼프	wilka		N;ACC;MASC;SG
볼프	wilk	볼프	wilk		N;NOM;MASC;SG
하이라이트	zaznaczone	하이라이트	zaznaczyć		ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
하이라이트	podkreślono	하이라이트	podkreślić		V;PFV;IND;0;PST;FIN;ACT
하이라이트	podkreślił	하이라이트	podkreślić		V;PFV;MASC;IND;SG;PST;FIN;ACT
하이라이트	podkreśla	하이라이트	podkreślać		V;IPFV;IND;SG;3;PRS;FIN;ACT
하이라이트	wyróżnienie	하이라이트	wyróżnienie		N;NOM;NEUT;SG
하이라이트	podkreślić	하이라이트	podkreślić		V;PFV;NFIN;ACT
하이라이트	podkreślenie	하이라이트	podkreślenie		N;NOM;NEUT;SG
하이라이트	wyróżnić	하이라이트	wyróżnić		V;PFV;NFIN;ACT
두뇌	mózg	두뇌	mózg		N;NOM;MASC;SG
두뇌	rozum	두뇌	rozum		V;IPFV;IND;PRS;FIN;ACT
두뇌	umysł	두뇌	umysł		N;NOM;MASC;SG
두뇌	mózgu	두뇌	mózg		N;GEN;MASC;SG
손오공	goku	손오공	gok	N	
알란	alan	알+란	alan		PROPN;NOM;MASC;SG
망치	hammer	망치	hammer	N	
대각선	przekątnej	대각선	przekątny		ADJ;GEN;FEM;SG
피타고라스	pitagoras	피타고라스	pitagoras		N;NOM;MASC;SG
지브롤터	gibraltaru	지브롤터	gibraltar	PROPN	N;GEN;MASC;SG
지브롤터	gibraltar	지브롤터	gibraltar	PROPN	
전자제품	elektronika	전자제품	elektronik	N	
글래스	szkła	글래스	szkło		N;NOM;NEUT;SG
글래스	szklanka	글래스	szklanka		N;NOM;FEM;SG
글래스	szkło	글래스	szkło		N;NOM;NEUT;SG
글래스	szklana	글래스	szklany		ADJ;NOM;FEM;SG
뱅크스	banki	뱅크스	bank		N;NOM;MASC;PL
뱅크스	bankami	뱅크스	bank		N;INS;MASC;PL
뱅크스	banków	뱅크스	bank		N;GEN;MASC;PL
부착	dołącz	부착	dołączyć	N	V;PFV;IMP;SG;2;FIN;ACT
부착	dołączyć	부착	dołączyć	N	V;PFV;NFIN;ACT
장애물	skacze	장애물	skakać	N	V;IPFV;IND;SG;3;PRS;FIN;ACT
장애물	przeszkód	장애물	przeszkoda	N	
복숭아	brzoskwinie	복숭아	brzoskwina		V;IPFV;IND;SG;FIN;ACT
닝보	ningbo	닝보	ningbo	PROPN	PROPN;NOM;MASC;SG
자정	północy	자정	północ		N;DAT;FEM;SG
자정	północ	자정	północ		N;NOM;FEM;SG
토모에	tomoe	토모+에	tomo	ADV	
싸이	psy	싸이	pies		N;NOM;MASC;PL
프로토타입	prototyp	프로토타입	prototyp		N;ACC;MASC;SG
프로토타입	prototypy	프로토타입	prototyp		N;NOM;MASC;PL
템플	świątynia	템플	świątynia		N;NOM;FEM;SG
템플	świątynie	템플	świątynia		N;NOM;FEM;PL
템플	temple	템플	temple		N;NOM;NEUT;SG
템플	świątyni	템플	świątynia		N;GEN;FEM;SG
웰스	welles	웰스	welles		N;NOM;MASC;SG
웰스	wells	웰스	wells		PROPN;NOM;MASC;SG
에덴	edenu	에덴	eden		N;GEN;MASC;SG
지뢰	kopalni	지뢰	kopalnia	N	
지뢰	minowe	지뢰	minowy	N	ADJ;NOM;NEUT;SG
피보나치	fibonacciego	피보나치	fibonact		V;IPFV;IMP;SG;2;FIN;ACT
에두아르도	eduardo	에두아르+도	eduardo	PROPN	PROPN;NOM;MASC;SG
코브라	kobra	코브+이+라	kobry		N;NOM;MASC;SG
코브라	cobra	코브+이+라	cobry		N;NOM;MASC;SG
플라톤	platon	플라톤	platon		PROPN;NOM;MASC;SG
그리피스	griffith	그리피스	griffith	PROPN	
그리피스	griffiths	그리피스	griffiths	PROPN	
롤리	raleigh	롤리	ralej	PROPN	N;NOM;MASC;SG
트로이아	troy	트로이아	troy	PROPN	PROPN;NOM;MASC;SG
트로이아	troi	트로이아	troić	PROPN	
아이튠즈	itunes	아이튠즈	itunes	N	
컨셉	koncepcja	컨셉	koncepcja		N;NOM;FEM;SG
컨셉	pojęcie	컨셉	pojęcie		N;NOM;NEUT;SG
컨셉	koncepcji	컨셉	koncepcja		N;GEN;FEM;SG
컨셉	koncepcji	컨셉	koncepcja		N;GEN;FEM;SG
컨셉	pojęcia	컨셉	pojęcie		N;NOM;NEUT;SG
컨셉	koncepcje	컨셉	koncepcja		N;NOM;FEM;PL
컨셉	pojęć	컨셉	pojęć		N;GEN;NEUT;PL
제우스	zeus	제우스	zeus		PROPN;NOM;MASC;SG
전화번호	telefonicznie	전화번호	telefonicznie	N	ADV
긴장	nerwowy	긴장	nerwowy	N	ADJ;NOM;MASC;SG
긴장	zdenerwowana	긴장	zdenerwować	N	ADJ;NOM;FEM;SG
긴장	zdenerwowany	긴장	zdenerwowany	N	ADJ;NOM;MASC;SG
워털루	waterloo	워털루	waterloo	PROPN	N;NOM;MASC;SG
질투	zazdrosny	질투	zazdrosny	N	ADJ;NOM;MASC;SG
질투	zazdrosna	질투	zazdrosny	N	ADJ;NOM;FEM;SG
안젤로	angelo	안젤+로	angelo	ADV	
안젤로	angeli	안젤+로	angel	ADV	
안젤로	angela	안젤+로	angel	ADV	PROPN;NOM;FEM;SG
원예	ogrodnictwa	원예	ogrodnictwo		N;GEN;NEUT;SG
원예	ogrodniczych	원예	ogrodniczy		ADJ;GEN;MASC;PL
지부티	dżibuti	지부티	dżibuta	PROPN	PROPN;NOM;MASC;SG
스탠포드	stanford	스탠포드	stanford		PROPN;NOM;MASC;SG
개선하기	poprawę	개선+하+기	poprawa	V	N;ACC;FEM;SG
개선하기	poprawy	개선+하+기	poprawa	V	N;GEN;FEM;SG
개선하기	poprawy	개선+하+기	poprawa	V	N;GEN;FEM;SG
플라스마	plazmy	플라스마	plazmy	N	
수평으로	poziomo	수평+으로	poziomo	ADV	
몽골족	mongołowie	몽골족	mongoł	PROPN	N;NOM;MASC;PL
프라이스	ceny	프라이스	cena		N;NOM;FEM;PL
불규칙	nieregularne	불규칙	nieregularny		ADJ;NOM;NEUT;SG
불규칙	nieprawidłowe	불규칙	nieprawidłowy		ADJ;NOM;NEUT;SG
사자자리	leonis	사자자리	leonis	N	
사자자리	leo	사자자리	leo	N	
스테파니	stephanie	스테파니	stephanie		PROPN;NOM;FEM;SG
킬로그램	kilogramy	킬로그램	kilogram		N;ACC;MASC;PL
킬로그램	kilogramów	킬로그램	kilogram		N;GEN;MASC;PL
킬로그램	kilogramy	킬로그램	kilogram		N;ACC;MASC;PL
킬로그램	kilogram	킬로그램	kilogram		N;NOM;MASC;SG
볼프스부르크	wolfsburg	볼프스부르크	wolfsburg	PROPN	PROPN;NOM;MASC;SG
쿠르드	kurdystanu	쿠르드	kurdystan	PROPN	N;NOM;MASC;SG
바니	barney	바니	barney		PROPN;NOM;MASC;SG
아순시온	asuncion	아순+시온	asuncion	PROPN	PROPN;NOM;MASC;SG
기사도	rycerskość	기사+도	rycerskość	ADV	N;NOM;FEM;SG
디아스	díaz	디아스	díaz	PROPN	PROPN;NOM;MASC;SG
디아스	diaz	디아스	diać	PROPN	PROPN;NOM;MASC;SG
볼리바르	bolivar	볼리바르	bolivar	PROPN	N;NOM;MASC;SG
볼리바르	bolívar	볼리바르	bolívar	PROPN	PROPN;NOM;MASC;SG
엘렌	ellen	엘렌	ellen		PROPN;NOM;FEM;SG
천하무적	niepokonany	천하무적	niepokonany	N	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
모방	imitacja	모방	imitacja		N;NOM;FEM;SG
랜드마크	landmark	랜드마크	landmark	N	
고민	kłopoty	고민	kłopot		N;ACC;MASC;PL
약사	farmaceutów	약사	farmaceut		N;ACC;MASC;PL
약사	farmaceuty	약사	farmaceut		N;GEN;MASC;SG
용접	spawacz	용접	spawacz	N	
용접	weld	용접	weld	N	
측도	środek	측도	środek		N;NOM;MASC;SG
측도	środka	측도	środek		N;GEN;MASC;SG
측도	miara	측도	miara		N;NOM;FEM;SG
리라	lirów	리+라	lir		N;GEN;MASC;PL
트와일라잇	zmierzchu	트와일라인	zmierzch	ADV	N;GEN;MASC;SG
트와일라잇	mroku	트와일라인	mrok	ADV	N;GEN;MASC;SG
트와일라잇	zmierzch	트와일라인	zmierzch	ADV	
나탈리	natalie	나탈리	natalać		PROPN;NOM;FEM;SG
대문자	kapitalizacji	대문자	kapitalizacja		N;GEN;FEM;SG
에밀리오	emilio	에밀리오	emilio	PROPN	PROPN;NOM;MASC;SG
우크라이나인	ukraińców	우크라이+이+인	ukrainiec		N;ACC;MASC;PL
악용	nadużycie	악용	nadużyty	N	V;PFV;IND;SG;FIN;ACT
악용	nadużycie	악용	nadużyty	N	V;PFV;IND;SG;FIN;ACT
콕스	cox	콕스	cox		PROPN;NOM;MASC;SG
초보자	początkujący	초보자	początkiwać		ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT
초보자	początkujących	초보자	początkiwać		ADJ;IPFV;ACC;MASC;PL;POS;V.PTCP;ACT
초보자	nowicjusz	초보자	nowicjusz		N;NOM;MASC;SG
초보자	początkujący	초보자	początkiwać		ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT
바부다	barbuda	바부+이+다	barbuda	PROPN	V;IPFV;IND;SG;PRS;FIN;ACT
카슈미르	kaszmir	카슈미르	kaszmir	PROPN	
히타이트	hetyci	히타이트	hetyta	PROPN	
토레스	torres	토레스	torres	PROPN	PROPN;NOM;MASC;SG
에리트레아	erytrei	에리트레아	erytrea	PROPN	PROPN;NOM;FEM;SG
명목	nominalnej	명목	nominalny	N	ADJ;GEN;FEM;SG
명목	nominalna	명목	nominalny	N	ADJ;NOM;FEM;SG
엘비스	elvis	엘비스	elvis		N;NOM;MASC;SG
엘비스	elvisa	엘비스	elvis		N;ACC;MASC;SG
텔레노벨라	telenowela	텔레노벨+라	telenowel		ADJ;NOM;FEM;SG
귀한	rzadka	귀하+ㄴ	rzadka		ADJ;NOM;FEM;SG
귀한	rzadkość	귀하+ㄴ	rzadkość		N;NOM;FEM;SG
귀한	rzadkie	귀하+ㄴ	rzadki		ADJ;NOM;NEUT;SG
귀한	rzadki	귀하+ㄴ	rzadka		ADJ;NOM;MASC;SG
귀한	rzadko	귀하+ㄴ	rzadko		ADV
리베라	rivera	리베+이+라	river		V;IPFV;IND;SG;PRS;FIN;ACT
성기	penis	성기	penis	N	
양수	pozytywna	양수	pozytywny		ADJ;NOM;FEM;SG
양수	pozytywne	양수	pozytywny		ADJ;NOM;NEUT;SG
양수	pozytywnie	양수	pozytywnie		ADV
양수	pozytywny	양수	pozytywny		ADJ;NOM;MASC;SG
어색한	niezręcznie	어색하+ㄴ	niezręcznie	V	ADV
어색한	niezręczne	어색하+ㄴ	niezręczny	V	ADJ;NOM;NEUT;SG
피카츄	pikachu	피카츄	pikach		N;VOC;MASC;SG
불가피한	nieuniknione	불가피+하+ㄴ	nieuniennić	V	ADJ;NOM;NEUT;SG
불가피한	nieunikniona	불가피+하+ㄴ	nieuniennić	V	ADJ;NOM;FEM;SG
불가피한	nieunikniony	불가피+하+ㄴ	nieuniennić	V	ADJ;NOM;MASC;SG
바바라	barbara	바바+라	barbar		PROPN;NOM;FEM;SG
콤보	combo	콤보	combo	N	
레아	rhea	레아	rhea		PROPN;NOM;MASC;SG
마시기	pije	말+시+기	pić		V;IPFV;IND;SG;3;PRS;FIN;ACT
마시기	picie	말+시+기	pić		N;NOM;NEUT;SG
마시기	pić	말+시+기	pić		V;IPFV;NFIN;ACT
류블랴나	lublanie	류블+히+나	lublanin	PROPN	N;NOM;NEUT;SG
위생	sanitarnych	위생	sanitarny	N	ADJ;GEN;MASC;PL
위생	sanitarne	위생	sanitarny	N	ADJ;NOM;NEUT;SG
위생	higieny	위생	higiena	N	
팩터	czynnik	팩터	czynnik		N;NOM;MASC;SG
팩터	współczynnik	팩터	współczynnik		N;NOM;MASC;SG
올라프	olaf	올라프	olaf		PROPN;NOM;MASC;SG
사구	wydmy	사구	wydić	N	
사구	dune	사구	duny	N	
아쉬운	łatwy	아쉽+ㄴ	łatwy	ADJ	
아쉬운	łatwe	아쉽+ㄴ	łatwy	ADJ	
아쉬운	łatwo	아쉽+ㄴ	łatwo	ADJ	ADV
아쉬운	easy	아쉽+ㄴ	easa	ADJ	
인류학	antropologiczne	인류학	antropologiczny	N	ADJ;NOM;NEUT;SG
레이어	warstwy	레이어	warstwa		N;ACC;FEM;PL
레이어	warstwa	레이어	warstwa		N;NOM;FEM;SG
레이어	warstwy	레이어	warstwa		N;ACC;FEM;PL
집착	opętany	집착	opętać	N	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
음주	pije	음주	pić		V;IPFV;IND;SG;3;PRS;FIN;ACT
음주	picie	음주	pić		N;NOM;NEUT;SG
음주	pić	음주	pić		V;IPFV;NFIN;ACT
음주	zatrucia	음주	zatruć		N;NOM;NEUT;SG
가입자	abonenta	가입자	abonenta	N	
어리석은	głupie	어리석+ㄴ	głupi		V;IPFV;IND;SG;FIN;ACT
호프만	hoffmann	호프+만	hoffmanny	PROPN	PROPN;NOM;MASC;SG
호프만	hoffman	호프+만	hoffman	PROPN	
불만	skargi	불만	skarga	N	
불만	skarg	불만	skarga	N	
불만	skargi	불만	skarga	N	
패티	patti	패티	patti		PROPN;NOM;FEM;SG
보일러	kocioł	보이러	kocioł		N;NOM;MASC;SG
보일러	kotły	보이러	kotnąć		N;NOM;MASC;PL
신선	świeżo	신선	świeżo		ADV
신선	świeże	신선	świeży		ADJ;NOM;NEUT;SG
신선	świeża	신선	świeży		ADJ;NOM;FEM;SG
에이커	akrów	에이커	akrów		N;GEN;MASC;PL
광둥어	kantoński	광둥어	kantoński	PROPN	ADJ;NOM;MASC;SG
조차도	nawet	조차도	nawet		PART
가루	proszek	가루	proszek		N;NOM;MASC;SG
