van	soyadın	van	soya		N;NOM;SG;3
besoek	ziyaret	besoek	ziyaret	V;PRS	N;NOM;SG;3
besoek	ziyaret	besoek	ziyaret	V;PRS	N;NOM;SG;3
administratiewe	idari	administratief	idari	ADJ;NOM	
bekende	meşhur	bekend	meşhur	ADJ;NOM	
beste	best	goed	best		
rusland	rusya	rusland	rusya		PROPN;NOM;SG;3
rooi	kırmızı	rooi	kırmızı		ADJ
skryf	yazma	skryf	yazma	V;PRS	
skryf	yazın	skryf	yaz	V;PRS	
skryf	yaz	skryf	yaz	V;PRS	
skryf	yan	skryf	yan	V;PRS	
skryf	yanar	skryf	yan	V;PRS	V;IPFV;IND;SG;3;POS
skryf	yanık	skryf	yanık	V;PRS	
skryf	yak	skryf	yak	V;PRS	
wie	kimler	wie	kim	PRO	
wie	who	wie	who	PRO	
visse	balıklar	visse	balık	N;PL	ADJ;NOM;PL;3
visse	balık	visse	balık	N;PL	
suidelike	güney	suidelik	güney	ADJ;NOM	
suidelike	güneyli	suidelik	güneyli	ADJ;NOM	
romeinse	romalı	romeins	romalı	N;SG	
romeinse	roman	romeins	roman	N;SG	
alhoewel	gerçi	alhoewel	gerçi	CONJ	
alfabetiese	alfabetik	alfabeties	alfabet	ADJ;NOM	
hoë	yükseklerde	hoog	yüksek		ADJ;ESS;PL;3
hoë	yüksek	hoog	yüksek		ADJ
sterk	güçlüler	sterk	güçlü		ADJ;NOM;PL;3
londen	londra	londen	lon		PROPN;NOM;SG;3
londen	london	londen	lon		PROPN;NOM;SG;3
reeks	serisi	reeks	seri	N;SG	PROPN;NOM;SG;3
reeks	seri	reeks	seri	N;SG	
hoofsaaklik	öncelikle	hoofsaaklik	öncelik	ADV	N;INS;SG;3
belangrikste	birincil	belangrik	birincil		
speel	oyun	speel	oyun	V;PRS	
speel	play	speel	play	V;PRS	
speel	oyna	speel	oyna	V;PRS	
speel	çal	speel	çal	V;PRS	
speel	çalma	speel	çal	V;PRS	
bou	inşa	bou	inşa	V;PRS	
wil	istiyorum	wil	iste	V;PRS	V;PROG;IND;SG;1;POS;INFM;PRS
minder	az	min	az		ADV
gelei	led	lei	i	V;PST;V.PTCP	
stigting	düzen	stigting	düz	N;SG	
stigting	oluşum	stigting	oluş	N;SG	
gegee	verilen	gee	ver	V;PST;V.PTCP	V;PFV;IND;POS;PRS;V.PTCP;PASS
beskryf	tanımla	beskryf	tanım	V;PRS	N;INS;SG;3
streek	bölge	streek	bölge	N;SG	
streek	bölgesel	streek	bölgesel	N;SG	ADJ
gesien	görüldü	gesien	gör		V;PFV;IND;SG;3;POS;PST;PASS
gesien	görülen	gesien	gör		V;PFV;IND;POS;PRS;V.PTCP;PASS
rivier	river	rivier	riv	N;SG	PROPN;NOM;SG;3
rivier	nehir	rivier	nehir	N;SG	
rivier	irmak	rivier	irmak	N;SG	
mees	çoğu	baie	çok	ADV;RL	
mees	çogu	baie	çogu	ADV;RL	
ses	six	ses	six	NUM	
ses	alti	ses	alti	NUM	
grond	toprak	grond	toprak	N;SG	
grond	toprak	grond	toprak	N;SG	
grond	arazi	grond	arazi	N;SG	
grond	kara	grond	kara	N;SG	
grond	land	grond	la	N;SG	PROPN;NOM;SG;3
grond	zemin	grond	zemin	N;SG	
spesies	tür	spesie	tür	N;PL	
beroep	meslek	beroep	meslek	N;SG	
png	png	png	png	V;PRS	
lede	üye	lid	üye	N;PL	
persent	yüzde	persent	yüz	ADP	
historiese	tarihi	histories	tarih	ADJ;NOM	
historiese	tarihsel	histories	tarihsel	ADJ;NOM	
minister	bakan	minister	bak	N;SG	
span	team	span	team	N;SG	
span	ekip	span	ekip	N;SG	
span	takım	span	takım	N;SG	
ontwikkeling	kalkınma	ontwikkeling	kalkın	N;SG	
ontwikkeling	geliştirme	ontwikkeling	geliş	N;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
ontwikkeling	gelişme	ontwikkeling	geliş	N;SG	
ontwikkeling	gelişim	ontwikkeling	geliş	N;SG	
frans	fransızlar	frans	fransız		N;NOM;PL;3
distrik	bölge	distrik	bölge	N;SG	
distrik	bahşı	distrik	bahşı	N;SG	
distrik	ilçe	distrik	ilçe	N;SG	
gewen	kazanılan	wen	kazan	V;PST;V.PTCP	V;PFV;IND;POS;PRS;V.PTCP;PASS
gewen	won	wen	won	V;PST;V.PTCP	
god	allah	god	allah	N;SG	
god	tanrı	god	tanrı	N;SG	
japan	japonya	japan	japonya	PROPN;SG	PROPN;NOM;SG;3
pad	yol	pad	yol	N;SG	
oorlede	öldü	oorlede	öl		V;PFV;IND;SG;3;POS;PST
oorlede	öldüm	oorlede	öl		V;PFV;IND;SG;1;POS;PST
militêre	askeriye	militêr	askeri	ADJ;NOM	N;DAT;SG;3
militêre	ordu	militêr	ordu	ADJ;NOM	
militêre	asker	militêr	asker	ADJ;NOM	
militêre	askerlik	militêr	askerlik	ADJ;NOM	N;NOM;SG;3
militêre	askeri	militêr	askeri	ADJ;NOM	
inligting	bilgilendirme	inligting	bilgilen	N;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
inligting	bilgiler	inligting	bilgi	N;SG	N;NOM;PL;3
veroorsaak	sebebi	veroorsaak	sebep	V;PRS	
veroorsaak	nedeni	veroorsaak	neden	V;PRS	N;NOM;SG;3
veroorsaak	çünkü	veroorsaak	çünkü	V;PRS	CONJ
ontdek	keşfedin	ontdek	keşfe	V;PRS	N;GEN;SG;3
ontdek	keşfet	ontdek	keşfet	V;PRS	
oorspronklike	orijinal	oorspronklik	orijinal	ADJ;NOM	
oorspronklike	özgün	oorspronklik	özgün	ADJ;NOM	
oorspronklike	orjinal	oorspronklik	orjinal	ADJ;NOM	
oorspronklike	aslı	oorspronklik	aslı	ADJ;NOM	
katolieke	katolik	katoliek	katolik	ADJ;NOM	
artikels	makale	artikel	makale	N;PL	N;NOM;SG;3
aanvanklik	başlangıçta	aanvanklik	başlangıç	ADV	N;ESS;SG;3
sowel	ikisi	sowel	iki	CONJ	
sowel	darısı	sowel	darı	CONJ	ADJ;NOM;SG;3
sowel	ikiside	sowel	iki	CONJ	NUM;ESS;SG;3
goed	güzel	goed	güzel		ADJ
kalender	takvim	kalender	takvim	N;SG	
wet	yasa	wet	yasa	N;SG	
wet	law	wet	law	N;SG	
wet	hukuk	wet	hukuk	N;SG	
wet	kanun	wet	kanun	N;SG	
beide	darısı	beide	darı		ADJ;NOM;SG;3
beide	ikiside	beide	iki		NUM;ESS;SG;3
goeie	güzel	goed	güzel		ADJ
val	damla	val	dam	V;PRS	
val	düşme	val	düş	V;PRS	
val	düşüş	val	düşüş	V;PRS	
val	güz	val	güz	V;PRS	
val	sonbahar	val	sonbahar	V;PRS	
val	düşmek	val	düş	V;PRS	
hendrik	hendrik	hendrik	hendrik		PROPN;NOM;SG;3
beheer	kontrol	beheer	kontrol	V;PRS	
beheer	control	beheer	control	V;PRS	
beheer	kumanda	beheer	kumanda	V;PRS	N;NOM;SG;3
beheer	denetim	beheer	denetim	V;PRS	
terug	geri	terug	geri	ADP	
terug	arka	terug	arka	ADP	
min	dk	min	dk	DET	
min	min	min	min	DET	
predikant	rahipler	predikant	rahip	N;SG	N;NOM;PL;3
verkies	iyilik	verkies	iyilik	V;PRS	N;NOM;SG;3
verkies	iyilik	verkies	iyilik	V;PRS	N;NOM;SG;3
omgewing	çevre	omgewing	çevre	N;SG	
omgewing	ortam	omgewing	ortam	N;SG	
omgewing	bölge	omgewing	bölge	N;SG	
omgewing	alan	omgewing	al	N;SG	V;PFV;IND;POS;PRS;V.PTCP
lid	üye	lid	üye	N;SG	
park	park	park	park		N;NOM;SG;3
grens	sınır	grens	sınır	N;SG	
skeidsregter	hakem	skeidsregter	hakem	N;SG	
sekere	belli	seker	belli	PRO	ADJ
data	veri	data	veri	N;SG	
data	veriler	data	veri	N;SG	N;NOM;PL;3
data	data	data	data	N;SG	
noorde	kuzeyde	noord	kuzeyde		N;ESS;SG;3
noorde	north	noord	north		PROPN;NOM;SG;3
noorde	kuzeye	noord	kuze		N;DAT;SG;3
uiteindelik	sonunda	uiteindelik	sonunda		ADV
buite	dışarıya	buite	dışarı	ADP	N;DAT;SG;3
buite	dışarda	buite	dışarı	ADP	N;ESS;SG;3
buite	dışarı	buite	dışarı	ADP	
buite	dışarıda	buite	dışarı	ADP	N;ESS;SG;3
invloed	etki	invloed	etki	V;PRS	
invloed	nüfuz	invloed	nüfuz	V;PRS	
invloed	etkisi	invloed	etki	V;PRS	N;NOM;SG;3
ouderdom	age	ouderdom	age	N;SG	
ouderdom	yaş	ouderdom	yaş	N;SG	
ouderdom	yaşı	ouderdom	yaşı	N;SG	
diens	servis	diens	servis	N;SG	
blou	blue	blou	blue		N;NOM;SG;3
blou	büyümek	blou	büyü		V;PFV;NOM;IND;POS;PRS;V.MSDR
noordelike	kuzeydoğu	noordelik	kuzeydoğu	ADJ;NOM	
noordelike	kuzey	noordelik	kuzey	ADJ;NOM	
woorde	kelime	woord	kelim	N;PL	
verkiesing	seçim	verkiesing	seçim	N;SG	
verkiesing	seçimler	verkiesing	seçim	N;SG	N;NOM;PL;3
verbind	bağlantılı	verbind	bağlantılı	V;PRS	
verbind	bağlı	verbind	bağlı	V;PRS	
verbind	bağlandı	verbind	bağla	V;PRS	V;PFV;IND;SG;3;POS;PST;PASS
verbind	bağlanmış	verbind	bağla	V;PRS	V;PFV;NFH;IND;SG;3;POS;PST;PASS
verbind	bağla	verbind	bağla	V;PRS	
verbind	bağlan	verbind	bağlan	V;PRS	
geval	case	geval	case	N;SG	
geval	vaka	geval	vaka	N;SG	
geval	dava	geval	dava	N;SG	
unie	sendika	unie	sendika	N;SG	
unie	birlik	unie	birlik	N;SG	
griekse	yunanlı	grieks	yunanlı	N;SG	
griekse	yunan	grieks	yunan	N;SG	
griekse	yunanca	grieks	yunanca	N;SG	V;PFV;IND;POS;PRS;PASS
behoort	aittir	behoort	ait	V;PRS	
behoort	ait	behoort	ait	V;PRS	
behoort	ait	behoort	ait	V;PRS	
werke	iş	werk	iş	N;PL	N;NOM;SG;3
sterre	sparks	sterr	sparks	N;PL	PROPN;NOM;SG;3
sterre	kıvılcım	sterr	kıvılcım	N;PL	
sterre	yıldız	sterr	yıldız	N;PL	
natal	natal	natal	natal	PROPN;SG	PROPN;NOM;SG;3
jou	sizin	jou	siz	PRO;ACC;SG;2	PRO;GEN;PL;2
jou	senin	jou	sen	PRO;ACC;SG;2	PRO;GEN;SG;2
slag	savas	slag	savas	N;SG	
slag	savaşlar	slag	savaş	N;SG	N;NOM;PL;3
deelstaat	state	deelstaat	state	N;SG	
deelstaat	eyalet	deelstaat	eyalet	N;SG	
oseaan	okyanus	oseaan	okyanus	N;SG	
oseaan	okyanuslar	oseaan	okyanus	N;SG	N;NOM;PL;3
son	güneşe	son	güneş	V;PRS	N;DAT;SG;3
son	sun	son	sun	V;PRS	
son	güneş	son	güneş	V;PRS	
son	günes	son	günes	V;PRS	
son	güneşi	son	güneş	V;PRS	N;NOM;SG;3
help	yardım	help	yardım	V;PRS	N;NOM;SG;3
help	imdat	help	imdat	V;PRS	
help	yardim	help	yardim	V;PRS	
museum	müze	museum	müze	N;SG	
want	cünkü	want	cünkü	CONJ	
gregoriaanse	gregorian	gregoriaans	gregorian	N;SG	
bome	ağaç	bome	ağaç	N;PL	
gemeentes	bucaktan	gemeente	bucak	N;PL	N;AT+ABL;SG;3
voltooi	tamamlanmış	voltooi	tamamla		V;PFV;NFH;IND;SG;3;POS;PST;PASS
voltooi	tamamlandı	voltooi	tamamla		V;PFV;IND;SG;3;POS;PST;PASS
voltooi	tamamladım	voltooi	tamamla		V;PFV;IND;SG;1;POS;PST
voltooi	bitir	voltooi	bitir		V;PFV;IMP;SG;2;POS;PRS
voltooi	bitti	voltooi	bit		V;PFV;IND;SG;3;POS;PST
voltooi	yapıldı	voltooi	yap		V;PFV;IND;SG;3;POS;PST;PASS
voltooi	tamamlanmış	voltooi	tamamla		V;PFV;NFH;IND;SG;3;POS;PST;PASS
voltooi	tamamlandı	voltooi	tamamla		V;PFV;IND;SG;3;POS;PST;PASS
kilometer	kilometre	kilometer	kilometre	N;SG	
kilometer	kilometre	kilometer	kilometre	N;SG	
raad	öğüt	raad	öğüt	N;SG	
raad	tavsiye	raad	tavsiye	N;SG	
raad	tavsiyeler	raad	tavsiye	N;SG	N;NOM;PL;3
raad	konsey	raad	konsey	N;SG	
raad	konseyi	raad	konse	N;SG	
gebly	yaşamış	gebly	yaşa		V;PFV;NFH;IND;SG;3;POS;PST
gebly	yaşadı	gebly	yaşa		V;PFV;IND;SG;3;POS;PST
gebly	yaşardı	gebly	yaşa		V;IPFV;IND;SG;3;POS
klub	klüp	klub	klüp	N;SG	
klub	club	klub	club	N;SG	
klub	kulüp	klub	kul	N;SG	
ster	yıldız	ster	yıldız	N;SG	
ster	star	ster	star	N;SG	
almal	herkese	almal	herkes	PRO	N;DAT;SG;3
almal	herkes	almal	herkes	PRO	N;NOM;SG;3
almal	herkez	almal	herkez	PRO	
almal	all	almal	all	PRO	
almal	tamamı	almal	tamam	PRO	
almal	tümü	almal	tümü	PRO	
almal	herkeze	almal	herkez	PRO	N;DAT;SG;3
almal	herkese	almal	herkes	PRO	N;DAT;SG;3
almal	herkes	almal	herkes	PRO	N;NOM;SG;3
almal	herkez	almal	herkez	PRO	
australië	avusturalya	australië	avusturalya		PROPN;NOM;SG;3
australië	avustralya	australië	avustralya		PROPN;NOM;SG;3
vanuit	from	vanuit	from	ADP	
skakel	bağ	skakel	bağ	V;PRS	
skakel	link	skakel	link	V;PRS	
skakel	bağlantı	skakel	bağlantı	V;PRS	
skakel	ara	skakel	ara	V;PRS	
skakel	çağrı	skakel	çağrı	V;PRS	
skakel	arama	skakel	ara	V;PRS	
genus	cins	genus	cins	N;SG	
weke	hafta	week	hafta	N;PL	N;NOM;SG;3
weke	haftalarca	week	haftalarca	N;PL	ADV
lyk	görünüyor	lyk	görün		V;PROG;IND;SG;3;POS;INFM;PRS
lyk	bakışlar	lyk	bakış		N;NOM;PL;3
york	york	york	york		PROPN;NOM;SG;3
generaal	genel	generaal	genel	N;SG	ADJ
generaal	general	generaal	general	N;SG	
sint	sint	sint	sint		PROPN;NOM;SG;3
vergadering	buluşmak	vergadering	buluş	N;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
vergadering	buluşma	vergadering	buluş	N;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
orde	düzen	orde	düz	N;SG	
orde	emir	orde	imir	N;SG	
loop	yürüyüş	loop	yürüyüş	V;PRS	
loop	yürüme	loop	yürü	V;PRS	
nooit	asla	nooit	asla	ADV	
nooit	hic	nooit	hic	ADV	
antieke	antik	antiek	antik	ADJ;NOM	
antieke	kadim	antiek	kadim	ADJ;NOM	
rooms	odalar	room	oda		N;NOM;PL;3
rooms	odaları	room	oda		N;ACC;PL;3
rooms	oda	room	oda		N;NOM;SG;3
uitgawe	baskı	uitgawe	baskı	N;SG	
verkry	elde	verkry	el	V;PRS	N;ESS;SG;3
verkry	elde	verkry	el	V;PRS	N;ESS;SG;3
verkoop	sat	verkoop	sat	V;PRS	
verkoop	satılmış	verkoop	sat	V;PRS	V;PFV;NFH;IND;SG;3;POS;PST;PASS
verkoop	satıldı	verkoop	sat	V;PRS	V;PFV;IND;SG;3;POS;PST;PASS
verkoop	sattı	verkoop	sat	V;PRS	V;PFV;IND;SG;3;POS;PST
verkoop	satılır	verkoop	sat	V;PRS	V;IPFV;IND;SG;3;POS;PASS
voël	kuş	voël	kuş	N;SG	
voël	kus	voël	kus	N;SG	
voël	bird	voël	bird	N;SG	
sjina	çin	sjina	çin	PROPN;SG	
dien	hizmet	dien	hizmet		N;NOM;SG;3
dien	gönderin	dien	gönder		V;PFV;IMP;PL;2;POS;PRS
dien	gönder	dien	gönder		V;PFV;IMP;SG;2;POS;PRS
italië	italya	italië	italya		PROPN;NOM;SG;3
duits	almanca	duits	al		ADV
vierde	dördüncüsü	vierde	dör	ADJ;NOM	V;PFV;IND;POS;PST;V.PTCP
vierde	dördüncü	vierde	dördüncü	ADJ;NOM	
lei	kurşun	lei	kurşun	V;PRS	
groei	büyüme	groei	büyü	N;SG	
groei	büyümek	groei	büyü	N;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
gestel	set	stel	set	V;PST;V.PTCP	
gestel	seti	stel	set	V;PST;V.PTCP	
eerder	yerine	eerder	yer		N;DAT;SG;3
foto	fotograf	foto	fotograf	N;SG	
foto	foto	foto	foto	N;SG	
foto	fotoğraf	foto	fotoğraf	N;SG	
gevestig	yerleşik	vestig	yerleşik	V;PST;V.PTCP	
gevestig	kurulan	vestig	kur	V;PST;V.PTCP	V;PFV;IND;POS;PRS;V.PTCP;PASS
verloor	kaybolmuş	verloor	kaybol	V;PRS	V;PFV;NFH;IND;SG;3;POS;PST
verloor	kayıp	verloor	kayıp	V;PRS	ADJ
verloor	kaybettim	verloor	kaybet	V;PRS	V;PFV;IND;SG;1;POS;PST
verloor	lost	verloor	lost	V;PRS	
verloor	kaybettik	verloor	kaybet	V;PRS	V;PFV;IND;PL;1;POS;PST
sewe	seven	sewe	sev	NUM	
sewe	yedi	sewe	yedi	NUM	
handel	takas	handel	takas	V;PRS	
handel	ticaret	handel	ticaret	V;PRS	
oorspronklik	aslen	oorspronklik	aslen	ADV	
oorspronklik	başlangıçta	oorspronklik	başlangıç	ADV	N;ESS;SG;3
oorspronklik	orijinal	oorspronklik	orijinal	ADV	
oorspronklik	özgün	oorspronklik	özgün	ADV	
oorspronklik	orjinal	oorspronklik	orjinal	ADV	
oorspronklik	aslı	oorspronklik	aslı	ADV	
voorbeeld	örnek	voorbeeld	örnek	N;SG	
voorbeeld	örnek	voorbeeld	örnek	N;SG	
voorbeeld	örneğin	voorbeeld	örneğin	N;SG	CONJ
sterf	öl	sterf	öl	V;PRS	
sterf	geber	sterf	geber	V;PRS	
verskil	farkı	verskil	fark	V;PRS	
verskil	farklılık	verskil	farklılık	V;PRS	
verskil	fark	verskil	fark	V;PRS	N;NOM;SG;3
sentraal	merkezi	sentraal	merkez	ADV	N;ACC;SG;3
sentraal	merkez	sentraal	merkez	ADV	
oppervlakte	bölge	oppervlak	bölge	N;PL	
oppervlakte	alanı	oppervlak	alan	N;PL	N;NOM;SG;3
oppervlakte	alan	oppervlak	al	N;PL	V;PFV;IND;POS;PRS;V.PTCP
bevestig	doğrulanmış	bevestig	doğrula	V;PRS	V;PFV;NFH;IND;SG;3;POS;PST;PASS
bevestig	doğrulandı	bevestig	doğrula	V;PRS	V;PFV;IND;SG;3;POS;PST;PASS
bevestig	onaylı	bevestig	onaylı	V;PRS	
bevestig	onaylanmış	bevestig	onayla	V;PRS	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS
bevestig	onaylandı	bevestig	onayla	V;PRS	V;PFV;IND;SG;3;POS;PST;PASS
bevestig	onayla	bevestig	ona	V;PRS	
bevestig	doğrula	bevestig	doğrula	V;PRS	
crystal	kristal	crystal	kristal		
crystal	crystal	crystal	crystal		PROPN;NOM;SG;3
bepaal	azimli	bepaal	azimli	V;PRS	ADJ
bepaal	kararlı	bepaal	kararlı	V;PRS	
bepaal	belirler	bepaal	belir	V;PRS	V;IPFV;IND;SG;3;POS
indiese	kızılderili	indies	kızılderili		V;PFV;IND;POS;PRS;PASS
klas	ders	klas	ders	N;SG	
klas	klas	klas	klas	N;SG	
lughawe	sığınak	lughawe	sığınak	PROPN;SG	N;NOM;SG;3
lughawe	havalimanı	lughawe	havaliman	PROPN;SG	N;ACC;SG;3
lughawe	havaalanı	lughawe	havaalanı	PROPN;SG	N;NOM;SG;3
louis	louis	louis	louis		
vertoon	ortaya	vertoon	orta	V;PRS	ADJ;DAT;SG;3
vertoon	ekran	vertoon	ekran	V;PRS	N;NOM;SG;3
vertoon	teşhir	vertoon	teşhir	V;PRS	
vertoon	görünüm	vertoon	görün	V;PRS	N;NOM;SG;3
colspan	colspan	colspan	colspan	PART	
altyd	daima	altyd	daima	ADV	
altyd	herzaman	altyd	herzaman	ADV	
lig	işık	lig	işık	V;PRS	
lig	hafif	lig	hafif	V;PRS	ADJ
lig	light	lig	light	V;PRS	
lig	nur	lig	nur	V;PRS	
lig	aydınlık	lig	aydınlık	V;PRS	N;NOM;SG;3
lig	zam	lig	zam	V;PRS	
lig	kaldır	lig	kal	V;PRS	
txt	txt	txt	txt	N;SG	
punt	nokta	punt	nokta	N;SG	
punt	dot	punt	dot	N;SG	
punt	puan	punt	pu	N;SG	
punt	nokta	punt	nokta	N;SG	
vroue	kadınları	vrou	kadın	N;PL	ADJ;ACC;PL;3
vroue	kadın	vrou	kadın	N;PL	
vroue	kadinlar	vrou	kadin	N;PL	ADJ;NOM;PL;3
vroue	kadınlar	vrou	kadın	N;PL	ADJ;NOM;PL;3
betrokke	nişanlı	betrek	nişanlı	ADJ;NOM	
betrokke	etkileşimde	betrek	etkileş	ADJ;NOM	N;ESS;SG;3
wou	aranıyor	wil	ara	V;PST;FIN	V;PROG;IND;SG;3;POS;INFM;PRS;PASS
wou	aranan	wil	ara	V;PST;FIN	
rome	rome	rome	rom		PROPN;NOM;SG;3
rome	roma	rome	roma		PROPN;NOM;SG;3
week	haftalık	week	haftalık	N;SG	
stadium	sahne	stadium	sahne	N;SG	
vervaardig	üretildi	vervaardig	üre	V;PRS	V;PFV;IND;SG;3;POS;PST;PASS
vervaardig	üretilmiş	vervaardig	üre	V;PRS	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS
geskep	oluşturulan	skep	oluş	V;PST;V.PTCP	V;PFV;IND;POS;PRS;V.PTCP;PASS
elizabeth	elizabeth	elizabeth	elizabeth		N;NOM;SG;3
parys	paris	parys	paris		PROPN;NOM;SG;3
openbare	kamu	openbaar	kamu	ADJ;NOM	N;NOM;SG;3
openbare	halk	openbaar	halk	ADJ;NOM	
oud	eski	oud	eski	ADV	
oud	yaşlı	oud	yaşlı	ADV	ADJ
oud	old	oud	ol	ADV	
oud	ihtiyar	oud	ihtiyar	ADV	
beskikbaar	mevcuttur	beskikbaar	mevcut	ADV	
beskikbaar	müsait	beskikbaar	müsait	ADV	
beskikbaar	mevcut	beskikbaar	mevcut	ADV	
beskikbaar	kullanılabilir	beskikbaar	kullan	ADV	V;IPFV;POT;SG;3;POS;PASS
akteur	aktör	akteur	aktör	N;SG	
akteur	oyuncu	akteur	oyuncu	N;SG	
sentrale	merkez	sentraal	merkez	N;SG	
totale	toplam	totaal	toplam	N;SG	
behaal	başarı	behaal	başarı	V;PRS	
behaal	başarım	behaal	baş	V;PRS	N;NOM;SG;3
natuurlike	doğal	natuurlik	doğal	ADJ;NOM	
natuurlike	dogal	natuurlik	dogal	ADJ;NOM	
bied	teklifi	bied	teklif	V;PRS	N;ACC;SG;3
bied	teklif	bied	teklif	V;PRS	N;NOM;SG;3
amptelik	resmî	amptelik	resmî	ADV	
amptelik	official	amptelik	official	ADV	N;NOM;SG;3
amptelik	resmi	amptelik	resmi	ADV	
indië	hindistan	indië	hindistan		PROPN;NOM;SG;3
loopbaan	kariyeri	loopbaan	kariyer	N;SG	
loopbaan	kariyer	loopbaan	kariyer	N;SG	
olimpiese	olimpiyat	olimpies	olimpiyat	ADJ;NOM	N;NOM;SG;3
olimpiese	olimpik	olimpies	ol	ADJ;NOM	N;NOM;SG;3
dogter	kızı	dogter	kız	N;SG	ADJ;NOM;SG;3
dogter	kızım	dogter	kız	N;SG	ADJ;NOM;SG;3
dogter	kizi	dogter	kizi	N;SG	
dra	taşır	dra	taşır	V;PRS	
dra	taşı	dra	taşı	V;PRS	
dra	katkıda	dra	katkı	V;PRS	N;ESS;SG;3
hoof	main	hoof	main		
hoof	ana	hoof	ana		
druk	basında	druk	bas		N;ESS;SG;3
verteenwoordig	temsil	verteenwoordig	temsil	V;PRS	
boeke	kitap	boeke	kitap	N;PL	N;NOM;SG;3
meestal	çoğunlukla	meestal	çoğunluk		N;INS;SG;3
geplaas	paylaşılan	plaas	paylaşı	V;PST;V.PTCP	V;PFV;IND;POS;PRS;V.PTCP;PASS
albei	ikisi	albei	iki	NUM	
albei	darısı	albei	darı	NUM	ADJ;NOM;SG;3
etniese	etnik	etnies	etnik	ADJ;NOM	
kus	kıyı	kus	kıy	N;SG	
kus	sahil	kus	sahil	N;SG	
gepubliseer	live	publiseer	live	V;PST;V.PTCP	
gepubliseer	yaşa	publiseer	yaşa	V;PST;V.PTCP	
gepubliseer	canlı	publiseer	canlı	V;PST;V.PTCP	
gepubliseer	yayınlanan	publiseer	yayınla	V;PST;V.PTCP	V;PFV;IND;POS;PRS;V.PTCP;PASS
geld	para	geld	para	N;SG	
erken	onayla	erken	ona	V;PRS	
verdere	devamı	verder	devam	ADJ;NOM	
maria	meryem	maria	meryem		N;NOM;SG;3
maria	maria	maria	maria		PROPN;NOM;SG;3
leier	önder	leier	önde	N;SG	
leier	lider	leier	lider	N;SG	
boom	ağaç	boom	ağaç	N;SG	
boom	güm	boom	güm	N;SG	
boom	bum	boom	bum	N;SG	
boom	boom	boom	boom	N;SG	
boom	bom	boom	bom	N;SG	
rolprent	film	rolprent	film	N;SG	
rolprent	film	rolprent	film	N;SG	
westelike	batılı	westelik	batılı	ADJ;NOM	
westelike	western	westelik	western	ADJ;NOM	PROPN;NOM;SG;3
westelike	batı	westelik	batı	ADJ;NOM	
kanada	kanada	kanada	kana		N;ESS;SG;3
tradisionele	geleneksel	tradisioneel	geleneksel	ADJ;NOM	
national	national	national	national		N;DAT;SG;3
national	milli	national	milli		ADJ
verdeel	böl	verdeel	böl	V;PRS	
pole	polonya	pool	polon		PROPN;NOM;SG;3
beweging	hareketler	beweging	hareket	N;SG	N;NOM;PL;3
russies	rusça	russies	rusça		PROPN;NOM;SG;3
russies	louisiana	russies	loui		PROPN;NOM;SG;3
japannese	japonlar	japannees	japon	ADJ;NOM	N;NOM;PL;3
japannese	japon	japannees	japon	ADJ;NOM	
japannese	japonca	japannees	japonca	ADJ;NOM	PROPN;NOM;SG;3
diere	hayvanlar	dier	hayvan	N;PL	ADJ;NOM;PL;3
diere	hayvan	dier	hayvan	N;PL	
punte	puan	punt	pu	N;PL	
kulturele	kültür	kultureel	kültür	ADJ;NOM	
beperk	limiti	beperk	limit		N;NOM;SG;3
beperk	sınırı	beperk	sınır		N;ACC;SG;3
liggaam	ceset	liggaam	ceset	N;SG	
liggaam	vücut	liggaam	vücut	N;SG	
liggaam	beden	liggaam	beden	N;SG	
wen	kazanın	wen	kaza	V;PRS	N;GEN;SG;3
wen	galibiyet	wen	galibiyet	V;PRS	N;NOM;SG;3
wen	kazan	wen	kazan	V;PRS	
basis	üs	basis	üs	N;SG	
basis	baz	basis	baz	N;SG	
basis	üssü	basis	üss	N;SG	
basis	taban	basis	taban	N;SG	
verlaat	terk	verlaat	terk	V;PRS	N;NOM;SG;3
verlaat	çık	verlaat	çık	V;PRS	
verlaat	çıkışı	verlaat	çıkış	V;PRS	N;ACC;SG;3
verlaat	çıkış	verlaat	çıkış	V;PRS	
white	white	white	whit		PROPN;NOM;SG;3
spanje	ispanya	spanje	ispanya	N;PL	PROPN;NOM;SG;3
magte	güçler	mag	güç	N;PL	ADJ;NOM;PL;3
geraak	etkilenmemiş	raak	etkile	V;PST;FIN	V;PFV;NFH;IND;SG;3;NEG;PST;PASS
geraak	etkilendi	raak	etkile	V;PST;FIN	V;PFV;IND;SG;3;POS;PST;PASS
geraak	etkilenmiş	raak	etkile	V;PST;FIN	V;PFV;NFH;IND;SG;3;POS;PST;PASS
geraak	etkilenen	raak	etkile	V;PST;FIN	V;PFV;IND;POS;PRS;V.PTCP;PASS
goewerneur	vali	goewerneur	vali	N;SG	
kultuur	kültürü	kultuur	kültür	N;SG	
