бухгалтер	محاسب	бухгалтер	محاسب	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
справедливий	حسینہ.	справедливий	حسینہ.	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
справедливий	مہربان	справедливий	مہربان	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
раб	بندہ	раб	بندہ	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
пацієнт	صابر	пацієнт	صابر	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
пацієнт	ضابط	пацієнт	ضابط	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
пацієнт	انگیزنے	пацієнт	انگیزنے	N;ANIM;NOM;MASC;SG	V;NFIN
сусід	پڑوسی	сусід	پڑوسی	N;ANIM;NOM;MASC;SG	ADJ
сусід	ہمسایہ	сусід	ہمسایہ	N;ANIM;NOM;MASC;SG	ADJ
досконало	بالکل	досконало	بالکل	ADV	CONJ
досконало	سالم	досконало	سالم	ADV	PROPN;NOM;MASC;SG;3
досконало	نرا	досконало	نرا	ADV	V;MASC;SG;V.PTCP;ACT
досконало	کامل	досконало	کامل	ADV	N;NOM;MASC;SG;3
наліт	لوحین.	наліт	لوحین.	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
позитивне	بیّن	позитивний	بیّن	ADJ;NOM;NEUT;SG	
позитивне	اضافے	позитивний	اضافہ	ADJ;NOM;NEUT;SG	N;NOM;MASC;SG;3
позитивне	حتمی	позитивний	حتمی	ADJ;NOM;NEUT;SG	N;NOM;MASC;SG;3
позитивне	واثق	позитивний	واثق	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
позитивне	محکم	позитивний	محکم	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
позитивне	پکّا	позитивний	پکڑ	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
сліпих	بہانہ	сліпий	بہانہ	ADJ;ACC;PL	PROPN;NOM;MASC;SG;3
ніздрі	منخر	ніздря	منخر	N;INAN;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
ніздрі	نتھنا	ніздря	نتھ	N;INAN;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
ніздрі	منخر	ніздря	منخر	N;INAN;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
дебати	بحث	дебати	بحث	N;INAN;NOM;MASC;PL	N;NOM;MASC;SG;3
абзац	پارا.	абзац	پارا.	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
вічність	دوام	вічність	دوام	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
роса	شادابی	роса	شادابی	N;ANIM;NOM;FEM;SG	ADJ
роса	شبنم	роса	شبنم	N;ANIM;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
роса	اوس	роса	اوس	N;ANIM;NOM;FEM;SG	
роса	شادابی	роса	شادابی	N;ANIM;NOM;FEM;SG	ADJ
сміх	کھلکھلانا.	смісти	کھلکھلان	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
сміх	کامیاب	смісти	کامیاب	N;INAN;NOM;MASC;SG	ADJ
сміх	کھلکھلانا.	смісти	کھلکھلان	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
сміх	ہنسنا	смісти	ہنسنا	N;INAN;NOM;MASC;SG	V;MASC;SG;ACT
сміх	کامیاب	смісти	کامیاب	N;INAN;NOM;MASC;SG	ADJ
коректно	راستی	коректно	راستی	ADV	ADJ
коректно	درستی	коректно	درستی	ADV	ADJ
надійний	(	надійний	(	ADJ;NOM;MASC;SG	
надійний	راست	надійний	راست	ADJ;NOM;MASC;SG	
надійний	(	надійний	(	ADJ;NOM;MASC;SG	
надійний	کھرا.	надійний	کھرا.	ADJ;NOM;MASC;SG	
напишіть	مضمون	написати	مضمون	V;PFV;IMP;PL;2;FIN	N;NOM;MASC;SG;3
напишіть	لکھوانا.	написати	لکھوان	V;PFV;IMP;PL;2;FIN	PROPN;NOM;MASC;SG;3
напишіть	علامت	написати	علامت	V;PFV;IMP;PL;2;FIN	N;NOM;MASC;SG;3
напишіть	متن	написати	متن	V;PFV;IMP;PL;2;FIN	N;NOM;MASC;SG;3
напишіть	قلم	написати	قلم	V;PFV;IMP;PL;2;FIN	
напишіть	(	написати	(	V;PFV;IMP;PL;2;FIN	
напишіть	فقرہ	написати	فقرہ	V;PFV;IMP;PL;2;FIN	
напишіть	لکھنا	написати	لکھ	V;PFV;IMP;PL;2;FIN	V;MASC;SG;NFIN;ACT
шлюз	ڈیوڑھی.	шлюз	ڈیوڑھی.	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
шлюз	باب.	шлюз	باب.	N;INAN;NOM;MASC;SG	
розумна	مُستعد	розумний	مُستعد	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
розумна	پُھرتیلا	розумний	پُھرتیلا	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
розумна	ذہین.	розумний	ذہین.	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
розумна	مُستعد	розумний	مُستعد	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
розумна	پُھرتیلا	розумний	پُھرتیلا	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
розумна	ہوشیار	розумний	ہوشیار	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
розумна	ذہین.	розумний	ذہین.	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
мішок	پتلون	мішок	پتلون	N;INAN;NOM;MASC;SG	V;MASC;SG;ACT
мішок	تحقیرکرنا	мішок	تحقیرکرنا	N;INAN;NOM;MASC;SG	V;NFIN;ACT
мішок	پاجامہ	мішок	پاجامہ	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
мішок	پھلانا	мішок	پھلانا	N;INAN;NOM;MASC;SG	V;MASC;SG;V.PTCP;ACT
захоче	بعدہ	захочити	بعدہ	V;IPFV;IND;SG;3;PRS;FIN	
зради	عیّاری.	зрада	عیّاری.	N;INAN;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
зради	دھوکا	зрада	دھوکا	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
зради	عیّاری.	зрада	عیّاری.	N;INAN;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
красива	دلکش	красиво	دلکش	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
красива	نفیس	красиво	نفیس	ADJ;NOM;FEM;SG	
стайні	کھوکھا	стайний	کھوکھا	ADJ;NOM;PL	N;NOM;MASC;SG;3
стайні	روکنے	стайний	روک	ADJ;NOM;PL	V;ACC;NFIN
відкинути	رد	відкинути	رد	V;PFV;NFIN	N;NOM;MASC;SG;3
відкинути	ترک	відкинути	ترک	V;PFV;NFIN	PROPN;NOM;MASC;SG;3
відкинути	جاؤ!.	відкинути	جاو	V;PFV;NFIN	PROPN;NOM;MASC;SG;3
відкинути	رخصت	відкинути	رخصت	V;PFV;NFIN	N;NOM;FEM;SG;3
відкинути	فارغ	відкинути	فارغ	V;PFV;NFIN	ADJ
класифікувати	درجے	класифікувати	درجہ	V;IPFV;NFIN	
дитяче	آل	дитячий	آل	ADJ;NOM;NEUT;SG	
дитяче	طفل	дитячий	طفل	ADJ;NOM;NEUT;SG	
дитяче	پیرو	дитячий	پیرو	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
дитяче	اولاد	дитячий	اولاد	ADJ;NOM;NEUT;SG	N;NOM;MASC;SG;3
кенгуру	کنگرو	кенгура	کنگرو	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
збиток	گمشدگی.	збиток	گمشدگی.	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
збиток	گمشدگی.	збиток	گمشدگی.	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
збиток	گھاٹا	збиток	گھاٹا	N;INAN;NOM;MASC;SG	V;PFV;MASC;SG;V.PTCP;ACT
величі	عظمت	величий	عظمت	N;INAN;GEN;FEM;SG	N;NOM;FEM;SG;3
величі	بُزرگی	величий	بُزرگی	N;INAN;GEN;FEM;SG	PROPN;NOM;MASC;SG;3
тягар	لادنا	тягар	لادنا	N;INAN;NOM;MASC;SG	
тягар	ستانا.	тягар	ستاناؤ	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
тягар	لادنا	тягар	لادنا	N;INAN;NOM;MASC;SG	
тягар	ستانا.	тягар	ستاناؤ	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
тягар	بوجھ	тягар	بوجھ	N;INAN;NOM;MASC;SG	V;ACT
кульки	پھٹکی	кулька	پھٹک	N;INAN;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
дів	چھلانگ	дів	چھلانگ		N;NOM;MASC;SG;3
дів	بٹوے	дів	بٹوا		N;NOM;MASC;SG;3
дів	ڈبکی	дів	ڈبکی		V;PFV;FEM;SG;V.PTCP;ACT
дів	چھلانگ	дів	چھلانگ		N;NOM;MASC;SG;3
дів	بٹوے	дів	بٹوا		N;NOM;MASC;SG;3
дів	غوطہ	дів	غوطہ		N;NOM;MASC;SG;3
дів	ڈبکی	дів	ڈبکی		V;PFV;FEM;SG;V.PTCP;ACT
невизначений	لامحدود.	невизначений	لامحدود.	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS	PROPN;NOM;MASC;SG;3
яскрава	ہوشیار	яскравий	ہوشیار	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
яскрава	فطین	яскравий	فطین	ADJ;NOM;FEM;SG	
яскрава	طباع	яскравий	طباع	ADJ;NOM;FEM;SG	
яскрава	چونچال	яскравий	چونچال	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
яскрава	منور	яскравий	منور	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
яскрава	طرز	яскравий	طرز	ADJ;NOM;FEM;SG	N;NOM;MASC;SG;3
яскрава	چیختے	яскравий	چیخ	ADJ;NOM;FEM;SG	V;IPFV;MASC;PL;V.PTCP;ACT
яскрава	شوخ	яскравий	شوخ	ADJ;NOM;FEM;SG	N;NOM;MASC;SG;3
яскрава	بھڑکیلا	яскравий	بھڑکیلا	ADJ;NOM;FEM;SG	V;PFV;MASC;SG;V.PTCP;ACT
розумні	مُستعد	розумний	مُستعد	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
розумні	پُھرتیلا	розумний	پُھرتیلا	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
розумні	ذہین.	розумний	ذہین.	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
розумні	مُستعد	розумний	مُستعد	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
розумні	پُھرتیلا	розумний	پُھرتیلا	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
розумні	ہوشیار	розумний	ہوشیار	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
розумні	ذہین.	розумний	ذہین.	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
розумні	چالاک	розумний	چالاک	ADJ;NOM;PL	ADJ;NOM;MASC;SG
розумні	ہوشیار	розумний	ہوشیار	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
зменшують	گھٹنا.	зменшувати	گھٹنا.	V;IPFV;IND;PL;3;PRS;FIN	
зменшують	گھٹنا.	зменшувати	گھٹنا.	V;IPFV;IND;PL;3;PRS;FIN	
зменшують	گھٹانا	зменшувати	گھٹا	V;IPFV;IND;PL;3;PRS;FIN	V;SG;NFIN;ACT
небезпечна	مخدوش.	небезпечний	مخدوش.	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
небезпечна	مخدوش.	небезпечний	مخدوش.	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
візуальні	بصری	візуальний	بصری	ADJ;NOM;PL	
візуальні	نظری	візуальний	نظری	ADJ;NOM;PL	N;NOM;MASC;SG;3
тен	دس.	тен	دس.		
тен	x	тен	x		N;NOM;MASC;SG;3
тен	x	тен	x		N;NOM;MASC;SG;3
дисплей	نظرفریبی.	диспля	نظرفریبی.	N;INAN;NOM;MASC;SG	ADJ
дисплей	تماشا.	диспля	تماشا.	N;INAN;NOM;MASC;SG	
дисплей	دکھاوا	диспля	دکھا	N;INAN;NOM;MASC;SG	V;PFV;MASC;SG;V.PTCP;ACT
конус	مخروط.	конуса	مخروط.	N;INAN;NOM;MASC;SG	ADJ
плащ	چھپانا	плащ	چھپانا	N;INAN;NOM;MASC;SG	V;MASC;SG;NFIN;ACT
плащ	ڈھانپنا	плащ	ڈھانپنا	N;INAN;NOM;MASC;SG	V;MASC;SG;NFIN;ACT
плащ	برساتی	плащ	برساتی	N;INAN;NOM;MASC;SG	V;IPFV;FEM;SG;V.PTCP;ACT
захисний	بطوردفاع	захисний	بطوردفاع	ADJ;NOM;MASC;SG	N
захисний	تحفظ	захисний	تحفظ	ADJ;NOM;MASC;SG	N;NOM;MASC;SG;3
захисний	بچاؤ	захисний	بچاؤ	ADJ;NOM;MASC;SG	
горн	بھونپو	горн	بھونپو	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
горн	گجر	горн	گجر	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
горн	بنانا.	горн	بناناؤ	PROPN;ANIM;NOM;MASC;SG	V;MASC;SG;NFIN;ACT
горн	سنکھ	горн	سنکھ	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
горн	گھگو	горн	گھگو	PROPN;ANIM;NOM;MASC;SG	
горн	بھونپو	горн	بھونپو	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
горн	گجر	горн	گجر	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
горн	بنانا.	горн	بناناؤ	PROPN;ANIM;NOM;MASC;SG	V;MASC;SG;NFIN;ACT
горн	سنکھ	горн	سنکھ	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
горн	گھگو	горн	گھگو	PROPN;ANIM;NOM;MASC;SG	
горн	شاخ	горн	شاخ	PROPN;ANIM;NOM;MASC;SG	N;NOM;MASC;SG;3
міністру	قسیس	міністр	قسیس	N;ANIM;DAT;MASC;SG	
міністру	دیوان	міністр	دیوان	N;ANIM;DAT;MASC;SG	PROPN;NOM;MASC;SG;3
міністру	وزیر	міністр	وزیر	N;ANIM;DAT;MASC;SG	N;NOM;MASC;SG;3
міністру	قسیس	міністр	قسیس	N;ANIM;DAT;MASC;SG	
міністру	دیوان	міністр	دیوان	N;ANIM;DAT;MASC;SG	PROPN;NOM;MASC;SG;3
фантастична	طرفہ.	фантастичний	طرفہ.	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
фантастична	نرالا	фантастичний	نرالا	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
видимого	ملموس.	видимий	ملموس.	ADJ;GEN;MASC;SG	PROPN;NOM;MASC;SG;3
видимого	محکم	видимий	محکم	ADJ;GEN;MASC;SG	PROPN;NOM;MASC;SG;3
сніданок	ناشتہ	сніданок	ناشتہ	N;INAN;NOM;MASC;SG	ADJ
прат	بیوقوف	прат	بیوقوف		
прат	سرین.	прат	سرین.		PROPN;NOM;MASC;SG;3
гостя	مہمان	гість	مہمان	N;ANIM;ACC;MASC;SG	N;NOM;MASC;SG;3
гостя	ریڈیو	гість	ریڈیو	N;ANIM;ACC;MASC;SG	PROPN;NOM;MASC;SG;3
тверде	کڑا	твердий	کڑا	ADJ;NOM;NEUT;SG	;NOM;MASC;SG;3
тверде	کڑا	твердий	کڑا	ADJ;NOM;NEUT;SG	;NOM;MASC;SG;3
тверде	کٹّر	твердий	کٹّر	ADJ;NOM;NEUT;SG	
контур	گھیرا	контура	گھیرا	N;INAN;NOM;MASC;SG	V;SG;V.PTCP;ACT
домовитися	سلوک	домовитися	سلوک	V;PFV;NFIN	N;NOM;MASC;SG;3
домовитися	برتاؤ	домовитися	برتاؤ	V;PFV;NFIN	PROPN;NOM;MASC;SG;3
домовитися	سودا.	домовитися	سودا.	V;PFV;NFIN	PROPN;NOM;MASC;SG;3
домовитися	کثرت	домовитися	کثرت	V;PFV;NFIN	N;NOM;MASC;SG;3
домовитися	معاملہ	домовитися	معاملہ	V;PFV;NFIN	N;NOM;MASC;SG;3
гарячий	ُپرجوش	гарячий	ُپرجوش	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
гарячий	ضرب	гарячий	ضرب	ADJ;NOM;MASC;SG	
гарячий	جذباتی.	гарячий	جذباتی	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
гарячий	درشتی	гарячий	درشتی	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
гарячий	گرمانا.	гарячий	گرمانا.	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
гарячий	سختی	гарячий	سختی	ADJ;NOM;MASC;SG	N;NOM;MASC;SG;3
усмішка	روشن	усмішка	روشن	N;INAN;NOM;FEM;SG	ADJ
усмішка	مسکرانا	усмішка	مسکرانا	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
усмішка	بہلانا.	усмішка	بہلانا.	N;INAN;NOM;FEM;SG	
усмішка	out	усмішка	out	N;INAN;NOM;FEM;SG	
усмішка	تبسّم	усмішка	تبسّم	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
усмішка	ہنسی.	усмішка	ہنسی.	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
податкова	مکلف	податковий	مکلف	ADJ;NOM;FEM;SG	N;NOM;MASC;SG;3
податкова	دباؤ.	податковий	دباؤ.	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
податкова	ٹیکس	податковий	ٹیکس	ADJ;NOM;FEM;SG	N;NOM;MASC;SG;3
податкова	مکلف	податковий	مکلف	ADJ;NOM;FEM;SG	N;NOM;MASC;SG;3
податкова	دباؤ.	податковий	دباؤ.	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
податкова	کر	податковий	کر	ADJ;NOM;FEM;SG	V
податкова	محصول	податковий	محصول	ADJ;NOM;FEM;SG	N;NOM;MASC;SG;3
податкова	ٹیکس	податковий	ٹیکس	ADJ;NOM;FEM;SG	N;NOM;MASC;SG;3
шульга	کھبّا	шульг	کھبّا	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
серйозна	متین	серйозний	متین	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
злодій	سارق	злодий	سارق	N;ANIM;NOM;MASC;SG	
злодій	دزد.	злодий	دزد.	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
злодій	اچکا	злодий	اچکا	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
злодій	سارق	злодий	سارق	N;ANIM;NOM;MASC;SG	
злодій	دزد.	злодий	دزد.	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
злодій	اچکا	злодий	اچکا	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
злодій	چور	злодий	چور	N;ANIM;NOM;MASC;SG	V;ACT
ура	خداحافظ.	ура	خداحافظ.		N;NOM;SG
сорочка	بلاؤز.	сорочка	بلاؤز.	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
сорочка	بلاؤز.	сорочка	بلاؤز.	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
сорочка	قمیص	сорочка	قمیص	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
здати	سلوک	здати	سلوک	V;PFV;NFIN	N;NOM;MASC;SG;3
здати	برتاؤ	здати	برتاؤ	V;PFV;NFIN	PROPN;NOM;MASC;SG;3
здати	سودا.	здати	سودا.	V;PFV;NFIN	PROPN;NOM;MASC;SG;3
здати	کثرت	здати	کثرت	V;PFV;NFIN	N;NOM;MASC;SG;3
здати	معاملہ	здати	معاملہ	V;PFV;NFIN	N;NOM;MASC;SG;3
текстовий	موضوع	текстовий	موضوع	ADJ;NOM;MASC;SG	N;NOM;MASC;SG;3
текстовий	تلخیص	текстовий	تلخیص	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
текстовий	متنی.	текстовий	متنی.	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
пропорційно	متناسب.	пропорційно	متناسب.	ADV	ADJ
пропорційно	تقابلی	пропорційно	تقابلی	ADV	N;NOM;MASC;SG;3
чарівник	جادوگر.	чарівник	جادوگر.	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
чарівник	ساحر	чарівник	ساحر	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
чарівник	ساحر.	чарівник	ساحر.	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
чарівник	ساحر.	чарівник	ساحر.	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
чарівник	جادوگر	чарівник	جادوگر	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
шкідливі	مضر	шкідливий	مضر	ADJ;NOM;PL	N;NOM;MASC;SG;3
капуста	کاہل	капусто	کاہل	N;INAN;NOM;FEM;SG	
рідкісна	خوشگوار-	рідкісний	خوشگوار-	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
рідкісна	لطیف	рідкісний	لطیف	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
рідкісна	خوشگوار-	рідкісний	خوشگوار-	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
рідкісна	لطیف	рідкісний	لطیف	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
підбір	تشنج	підбір	تشنج	N;INAN;NOM;MASC;SG	
підбір	جوڑنا	підбір	جوڑ	N;INAN;NOM;MASC;SG	V;MASC;SG;NFIN;ACT
підбір	مطابق	підбір	مطابق	N;INAN;NOM;MASC;SG	ADP
підбір	مناسب	підбір	مناسب	N;INAN;NOM;MASC;SG	ADJ
підбір	درست	підбір	درست	N;INAN;NOM;MASC;SG	ADJ
підбір	معقول	підбір	معقول	N;INAN;NOM;MASC;SG	ADJ
підбір	مربوط	підбір	مربوط	N;INAN;NOM;MASC;SG	ADJ
підбір	متناسب	підбір	متناسب	N;INAN;NOM;MASC;SG	ADJ
гніву	غضب.	гнівий	غضب.	N;INAN;GEN;MASC;SG	
гніву	قہر	гнівий	قہر	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG;3
гніву	غضب.	гнівий	غضب.	N;INAN;GEN;MASC;SG	
переможний	مظفر	переможний	مظفر	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
переможний	منصور.	переможний	منصور.	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
обом	دونوں	обоє	دو		NUM
одноголосно	متفقہ	одноголосно	متفقہ	ADV	ADJ
звички	لت	звички	لت	N;INAN;NOM;FEM;PL	V;ACT
звички	پوشاک.	звички	پوشاک.	N;INAN;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
звички	لت	звички	لت	N;INAN;NOM;FEM;PL	V;ACT
звички	عادت	звички	عادت	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG;3
звички	پوشاک.	звички	پوشاک.	N;INAN;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
таблички	تختہ	табличка	تختہ	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
таблички	قرص	табличка	قرص	N;INAN;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
таблички	لوح.	табличка	لوح.	N;INAN;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
фунт	پیسنا	фунт	پیسنا	N;INAN;NOM;MASC;SG	
муки	ایذا	мук	ایذا	N;INAN;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
муки	صعوبت.	мук	صعوبت.	N;INAN;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
покрова	درخواست.	покровий	درخواست.		N;NOM;MASC;SG;3
покрова	دعا.	покровий	دعا.		
покрова	سفارش	покровий	سفارش		N;NOM;MASC;SG;3
покрова	شفاعت.	покровий	شفاعت.		ADJ
глядач	بینندہ.	глядач	بینندہ.	N;ANIM;NOM;MASC;SG	ADJ
глядач	ناظر	глядач	ناظر	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
зграї	in	зграй	in	N;INAN;NOM;FEM;PL	
зграї	جماعت	зграй	جماعت	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG;3
зграї	اون	зграй	اون	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
зграї	out	зграй	out	N;INAN;NOM;FEM;PL	
маску	شمامہ	маска	شمامہ	N;INAN;ACC;FEM;SG	PROPN;NOM;MASC;SG;3
маску	face-pack	маска	face-pack	N;INAN;ACC;FEM;SG	PROPN;NOM;MASC;SG;3
маску	بہروپ	маска	بہروپ	N;INAN;ACC;FEM;SG	PROPN;NOM;MASC;SG;3
маску	آڑبننا.	маска	آڑبننا.	N;INAN;ACC;FEM;SG	PROPN;NOM;MASC;SG;3
маску	بھپارا	маска	بھپارا	N;INAN;ACC;FEM;SG	PROPN;NOM;MASC;SG;3
маску	بناوٹ	маска	بناوٹ	N;INAN;ACC;FEM;SG	N;NOM;MASC;SG;3
маску	مقنع.	маска	مقنع.	N;INAN;ACC;FEM;SG	ADJ
маску	سوانگ	маска	سوانگ	N;INAN;ACC;FEM;SG	PROPN;NOM;MASC;SG;3
маску	دھوکا.	маска	دھوکا.	N;INAN;ACC;FEM;SG	PROPN;NOM;MASC;SG;3
