que	das	que	der	CONJ	PRO;NOM;NEUT;SG
quien	who	quien	who	PRO;SG	PROPN;NOM;SG
quien	wem	quien	wer	PRO;SG	ADV
quien	wen	quien	wer	PRO;SG	ADV
quien	wer	quien	wer	PRO;SG	PRO;NOM;SG
mundo	weltweit	mundo	weltweit	N;MASC;SG	ADJ
mundo	mundo	mundo	mundo	N;MASC;SG	PROPN
embargo	embargo	embargo	embargo	N;MASC;SG	ADJ
embargo	embargos	embargo	embargos	N;MASC;SG	ADJ
tanto	sowohl	tanto	sowohl	ADV	CONJ
tanto	beiden	tanto	beide	ADV	PRO;NOM;INDF;PL
tanto	beide	tanto	beide	ADV	PRO;NOM;INDF;PL
tanto	beides	tanto	beide	ADV	PRO;NOM;INDF;NEUT;SG
tanto	beider	tanto	beide	ADV	PRO;NOM;INDF;PL
mayo	mai	mayo	mai	N	PROPN;NOM;MASC;SG
mayo	kann	mayo	können	N	V;IND;SG;3;PRS;FIN
mayo	may	mayo	maylen	N	PROPN
mayo	möge	mayo	mögen	N	V;SBJV;SG;3;PRS;FIN
mayo	darf	mayo	dürfen	N	V;IND;SG;3;PRS;FIN
mayo	mayo	mayo	mayo	N	PROPN;NOM;SG
temporada	saisonale	temporada	saisonal	N;FEM;SG	ADJ;NOM;FEM;PL
temporada	jahreszeiten	temporada	jahreszeit	N;FEM;SG	
temporada	jahreszeit	temporada	jahreszeit	N;FEM;SG	ADJ
temporada	saisonal	temporada	saisonal	N;FEM;SG	ADJ
temporada	staffel	temporada	staffel	N;FEM;SG	
temporada	jahreszeit	temporada	jahreszeit	N;FEM;SG	ADJ
mejor	better	mejor	better	ADV	PROPN
mejor	besser	mejor	gut	ADV	ADJ
mejor	besseren	mejor	gut	ADV	ADJ
mejor	bessere	mejor	gut	ADV	ADJ;NOM;FEM;PL
mejor	besten	mejor	gut	ADV	ADJ
mejor	schönste	mejor	schön	ADV	ADJ;NOM;FEM;SG
mejor	bestes	mejor	gut	ADV	ADJ;NOM;NEUT;SG
mejor	best	mejor	best	ADV	PROPN
mejor	beste	mejor	gut	ADV	ADJ;NOM;FEM;PL
luego	anschließend	luego	anschließend	ADV	ADJ
marzo	marsch	marzo	marsch	N	ADJ
marzo	march	marzo	march	N	PROPN
marzo	märz	marzo	märz	N	PROPN;NOM;MASC;SG
día	tage	día	tagen	N;MASC;SG	N;NOM;MASC;PL
siendo	wesen	ser	wesen	V;V.MSDR	N;NOM;NEUT;SG
madrid	madrid	madrid	madrid	N;MASC;SG	PROPN;NOM;SG
madrid	liverpool	madrid	liverpool	N;MASC;SG	PROPN
enero	jan	enero	jan	N	PROPN;NOM;MASC;SG
enero	jänner	enero	jann	N	
enero	januar	enero	januar	N	PROPN;NOM;MASC;SG
enero	january	enero	january	N	
número	nummer	número	nummer	N;MASC;SG	ADV
agosto	august	agosto	augusten	N	PROPN;NOM;MASC;SG
agosto	august	agosto	augusten	N	PROPN;NOM;MASC;SG
agosto	aug	agosto	augen	N	
diciembre	december	diciembre	december	N	PROPN
diciembre	dezember	diciembre	dezember	N	PROPN;NOM;MASC;SG
artículo	artikel	artículo	artikel	N;MASC;SG	ADJ
artículo	gegenstand	artículo	gegenstehen	N;MASC;SG	ADJ
artículo	punkt	artículo	punken	N;MASC;SG	
artículo	item	artículo	iter	N;MASC;SG	
artículo	posten	artículo	posten	N;MASC;SG	V;FIN
noviembre	november	noviembre	november	N	PROPN
noviembre	nov	noviembre	nov	N	
noviembre	november	noviembre	november	N	PROPN
otro	sonstiges	otro	sonstig	PRO;MASC;SG	ADJ;NOM;NEUT;SG
otro	andere	otro	ander	PRO;MASC;SG	ADJ;NOM;FEM;PL
otro	anderen	otro	ander	PRO;MASC;SG	ADJ;NOM;PL
otro	sonstige	otro	sonstig	PRO;MASC;SG	ADJ;NOM;FEM;PL
otro	anderes	otro	ander	PRO;MASC;SG	ADJ;NOM;NEUT;SG
estaba	war	estar	sein	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PST;FIN
estaba	wurde	estar	werden	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PST;FIN;PASS
estos	diesen	este	dies	PRO;MASC;PL	PRO;ACC;MASC;SG
estos	diese	este	dies	PRO;MASC;PL	PRO;NOM;FEM;SG
abril	april	abril	april	N	PROPN;NOM;MASC;SG
total	gesamtzahl	total	gesamtzahl	ADJ;SG	PROPN
total	gesamt	total	gesamt	ADJ;SG	
total	insgesamt	total	insgesamt	ADJ;SG	ADV
región	region	región	Region	N;FEM;SG	
región	gebiet	región	gebieten	N;FEM;SG	ADJ
habitantes	bewohner	habitante	bewohner	N;PL	ADJ
habitantes	anwohner	habitante	anwohner	N;PL	
habitantes	bewohner	habitante	bewohner	N;PL	ADJ
maría	marie	maría	marie	N;FEM;SG	PROPN;NOM;FEM;SG
maría	mary	maría	mary	N;FEM;SG	PROPN;NOM;SG
maría	maria	maría	maria	N;FEM;SG	PROPN;NOM;FEM;SG
maría	marija	maría	marija	N;FEM;SG	PROPN;NOM;FEM;SG
maría	maria	maría	maria	N;FEM;SG	PROPN;NOM;FEM;SG
real	echte	real	echt	ADJ;SG	ADJ;NOM;FEM;PL
real	reale	real	real	ADJ;SG	ADJ;NOM;FEM;PL
real	königliche	real	königlich	ADJ;SG	ADJ;NOM;FEM;PL
real	royal	real	royal	ADJ;SG	PROPN;NOM;MASC;SG
real	königlichen	real	königlich	ADJ;SG	ADJ;NOM;PL
página	seiten	página	seiten	N;FEM;SG	V;NFIN
mundial	weltweite	mundial	weltweit	ADJ;SG	ADJ;NOM;FEM;PL
mundial	welt	mundial	welt	ADJ;SG	N;NOM;FEM;SG
mundial	weltweite	mundial	weltweit	ADJ;SG	ADJ;NOM;FEM;PL
mundial	globale	mundial	global	ADJ;SG	ADJ;NOM;FEM;PL
presidente	vorsitzende	presidente	vorsitzend	N;MASC;SG	ADJ;NOM;FEM;SG
presidente	vorsitzenden	presidente	vorsitzend	N;MASC;SG	V;IND;PL;3;PST;FIN
presidente	vorsitzender	presidente	vorsitzend	N;MASC;SG	ADJ
presidente	vorsitzende	presidente	vorsitzend	N;MASC;SG	ADJ;NOM;FEM;SG
presidente	vorstandsvorsitzender	presidente	vorstandsvorsitzender	N;MASC;SG	ADJ
presidente	präsident	presidente	präsident	N;MASC;SG	ADJ
presidente	vorsitzender	presidente	vorsitzend	N;MASC;SG	ADJ
presidente	präsidenten	presidente	präsident	N;MASC;SG	ADJ;PL
presidente	vorsitzender	presidente	vorsitzend	N;MASC;SG	ADJ
presidente	präsident	presidente	präsident	N;MASC;SG	ADJ
presidente	präsidentin	presidente	präsidentin	N;MASC;SG	ADJ
casa	startseite	casa	startseite	N;FEM;SG	ADJ
casa	zuhause	casa	zuhause	N;FEM;SG	
sólo	einzige	sólo	einzig	ADV	ADJ;NOM;FEM;PL
sólo	einzig	sólo	einzig	ADV	ADJ
sólo	einzigen	sólo	einzig	ADV	ADJ;NOM;PL
sólo	just	sólo	just	ADV	PROPN;NOM;SG
álbum	album	álbum	album	N;MASC;SG	
álbum	fotoalbum	álbum	fotoalbum	N;MASC;SG	ADJ
debido	due	debido	due	ADJ	
debido	aufgrund	debido	aufgrund	ADJ	ADP
cuenta	zählung	contar	zählung	V;IND;SG;3;PRS;FIN	N;SG
cuenta	graf	contar	graf	V;IND;SG;3;PRS;FIN	PROPN;NOM;MASC;SG
cuenta	rechnung	contar	rechnung	V;IND;SG;3;PRS;FIN	PROPN;SG
cuenta	konto	contar	konto	V;IND;SG;3;PRS;FIN	N;NOM;SG
cuenta	account	contar	account	V;IND;SG;3;PRS;FIN	N;SG
cuenta	benutzerkonto	contar	benutzerkonto	V;IND;SG;3;PRS;FIN	ADJ
cuenta	grafen	contar	graf	V;IND;SG;3;PRS;FIN	
junio	juni	junio	juni	N	PROPN;NOM;MASC;SG
junio	june	junio	jun	N	PROPN
febrero	february	febrero	february	N	
febrero	februar	febrero	februaer	N	PROPN;NOM;SG
ella	ella	él	ella	PRO;FEM;SG;3	PROPN;NOM;SG
ella	she	él	she	PRO;FEM;SG;3	PROPN
ella	ihre	él	ihr	PRO;FEM;SG;3	DET;NOM;FEM;SG
pueden	kann	poder	können	V;IND;PL;3;PRS;FIN	V;IND;SG;3;PRS;FIN
pueden	können	poder	können	V;IND;PL;3;PRS;FIN	V;IND;PL;3;PRS;FIN
pueden	can	poder	can	V;IND;PL;3;PRS;FIN	
pueden	kannst	poder	können	V;IND;PL;3;PRS;FIN	V;IND;SG;2;PRS;FIN
varios	sonstiges	varios	sonstig	PRO;MASC;PL	ADJ;NOM;NEUT;SG
varios	verschiedenes	varios	verschieden	PRO;MASC;PL	ADJ;NOM;NEUT;SG
varios	sonstiges	varios	sonstig	PRO;MASC;PL	ADJ;NOM;NEUT;SG
varios	verschiedenes	varios	verschieden	PRO;MASC;PL	ADJ;NOM;NEUT;SG
varios	sonstige	varios	sonstig	PRO;MASC;PL	ADJ;NOM;FEM;PL
varios	verschiedene	varios	verschieden	PRO;MASC;PL	ADJ;NOM;FEM;PL
varios	verschieden	varios	verschieden	PRO;MASC;PL	ADJ
varios	verschiedenen	varios	verschieden	PRO;MASC;PL	ADJ;NOM;PL
varios	diverse	varios	divers	PRO;MASC;PL	N;NOM;FEM;PL
varios	verschiedene	varios	verschieden	PRO;MASC;PL	ADJ;NOM;FEM;PL
francia	frankreich	francia	frankreich	PROPN	PROPN;NOM;SG
solo	solo	solo	solo	ADV	
solo	einzige	solo	einzig	ADV	ADJ;NOM;FEM;PL
solo	einzig	solo	einzig	ADV	ADJ
solo	einzigen	solo	einzig	ADV	ADJ;NOM;PL
solo	just	solo	just	ADV	PROPN;NOM;SG
chile	chilenische	chile	chilenisch	PROPN	ADJ;NOM;FEM;PL
chile	chilenischen	chile	chilenisch	PROPN	ADJ;NOM;MASC;PL
chile	chilenischer	chile	chilenisch	PROPN	ADJ;NOM;MASC
chile	chili	chile	chili	PROPN	
chile	chile	chile	chile	PROPN	PROPN;NOM;NEUT;SG
tipo	type	tipo	type	N;MASC;SG	
tipo	typ	tipo	typ	N;MASC;SG	
tipo	tippen	tipo	tippen	N;MASC;SG	V;NFIN
obra	arbeiten	obra	arbeiten	N;FEM;SG	V;NFIN
obra	arbeitsplatz	obra	arbeitsplatz	N;FEM;SG	
iglesia	kirchen	iglesia	Kirche	N;FEM;SG	N;PL
iglesia	church	iglesia	church	N;FEM;SG	PROPN
iglesia	kirche	iglesia	kirche	N;FEM;SG	
película	spielfilm	película	spielfilm	N;FEM;SG	PROPN
película	kinofilm	película	kinofilm	N;FEM;SG	PROPN
película	film	película	falmen	N;FEM;SG	
película	spielfilm	película	spielfilm	N;FEM;SG	PROPN
película	kinofilm	película	kinofilm	N;FEM;SG	PROPN
película	film	película	falmen	N;FEM;SG	
entonces	anschließend	entonces	anschließend	ADV	ADJ
banda	band	banda	binden	N;FEM;SG	
banda	banda	banda	banda	N;FEM;SG	PROPN;NOM;SG
banda	syndikat	banda	syndikat	N;FEM;SG	PROPN
banda	gang	banda	gang	N;FEM;SG	
banda	banden	banda	binden	N;FEM;SG	V;NFIN
banda	bande	banda	binden	N;FEM;SG	
cuatro	four	cuatro	four	NUM;PL	
cuatro	cuatro	cuatro	cuatro	NUM;PL	PROPN;NOM;SG
zona	gebiet	zona	gebieten	N;FEM;SG	ADJ
zona	zonen	zona	zon	N;FEM;SG	N;NOM;PL
zona	zone	zona	zon	N;FEM;SG	
zona	gebiet	zona	gebieten	N;FEM;SG	ADJ
zona	bereich	zona	bereich	N;FEM;SG	ADV
televisión	fernseher	televisión	fernseher	N;FEM;SG	
televisión	fernsehgeräte	televisión	fernsehgeräte	N;FEM;SG	ADJ;NOM;PL
televisión	fernsehen	televisión	fernsehen	N;FEM;SG	V;NFIN
televisión	fernseh	televisión	fernseh	N;FEM;SG	
televisión	fernsehgerät	televisión	fernsehgerät	N;FEM;SG	ADJ
televisión	televisión	televisión	televisión	N;FEM;SG	PROPN;NOM;MASC;SG
principal	wichtigsten	principal	wichtig	ADJ;SG	ADJ;PL
principal	main	principal	main	ADJ;SG	PROPN;NOM;MASC;SG
principal	hauptsache	principal	hauptsache	ADJ;SG	ADV
principal	haupt	principal	haupen	ADJ;SG	
tuvo	hatten	tener	haben	V;IND;SG;3;PST;FIN	V;IND;PL;3;PST;FIN
carlos	carl	carlo	carl	N;MASC;SG	PROPN;NOM;MASC;SG
carlos	karl	carlo	karlen	N;MASC;SG	PROPN;NOM;MASC;SG
carlos	charles	carlo	charles	N;MASC;SG	PROPN;NOM;MASC;SG
carlos	karl	carlo	karlen	N;MASC;SG	PROPN;NOM;MASC;SG
carlos	carl	carlo	carl	N;MASC;SG	PROPN;NOM;MASC;SG
carlos	carlos	carlo	carlos	N;MASC;SG	PROPN;NOM;SG
carlos	charlie	carlo	charlie	N;MASC;SG	PROPN;NOM;SG
rey	königs	rey	königs	N;MASC;SG	
rey	king	rey	köngen	N;MASC;SG	
rey	rey	rey	rey	N;MASC;SG	PROPN;NOM;SG
premio	preisgeld	premio	preisgeld	N;MASC;SG	
premio	preis	premio	preis	N;MASC;SG	PROPN
premio	ausgezeichnet	premio	auszeichnen	N;MASC;SG	V;V.PTCP
premio	award	premio	award	N;MASC;SG	PROPN;NOM;MASC;SG
km²	km	kme	km		N;NOM;MASC;PL
edición	edit	edición	edit	N;FEM;SG	
edición	editieren	edición	editieren	N;FEM;SG	V;NFIN
edición	bearbeiten	edición	bearbeiten	N;FEM;SG	V;NFIN
edición	edition	edición	edition	N;FEM;SG	PROPN
edición	auflage	edición	auflage	N;FEM;SG	ADJ
edición	schnitt	edición	schneiden	N;FEM;SG	ADJ
edición	editieren	edición	editieren	N;FEM;SG	V;NFIN
edición	bearbeiten	edición	bearbeiten	N;FEM;SG	V;NFIN
tenía	hatten	tener	haben	V;IND;SG;3;IPFV;FIN	V;IND;PL;3;PST;FIN
tenía	hatte	tener	haben	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PST;FIN
premios	belohnungen	premio	belohnung	N;MASC;PL	V;NFIN
premios	belohnung	premio	belohnung	N;MASC;PL	ADJ
premios	preisverleihung	premio	preisverleihung	N;MASC;PL	ADJ
premios	awards	premio	awards	N;MASC;PL	PROPN
premios	preise	premio	preis	N;MASC;PL	ADJ
premios	preise	premio	preis	N;MASC;PL	ADJ
premios	preisen	premio	preisen	N;MASC;PL	V;NFIN
premios	ausgezeichnet	premio	auszeichnen	N;MASC;PL	V;V.PTCP
premios	auszeichnung	premio	auszeichnung	N;MASC;PL	N;NOM;FEM;SG
premios	award	premio	award	N;MASC;PL	PROPN;NOM;MASC;SG
sitio	internetseite	sitio	internetseite	N;MASC;SG	ADJ
sitio	webseiten	sitio	webseiten	N;MASC;SG	V;NFIN
sitio	webseite	sitio	webseite	N;MASC;SG	
sitio	belagert	sitio	belagern	N;MASC;SG	V;V.PTCP
sitio	aufstellungsort	sitio	aufstellungsort	N;MASC;SG	ADJ
sitio	webseite	sitio	webseite	N;MASC;SG	
sitio	standort	sitio	standoren	N;MASC;SG	ADV
futbolistas	fußballer	futbolista	fußballer	N;PL	ADJ
futbolistas	fußballspieler	futbolista	fußballspieler	N;PL	ADJ
bien	guten	bien	gut	ADV	ADJ;SG
bien	gute	bien	gut	ADV	ADJ;NOM;SG
bien	guter	bien	gut	ADV	ADJ;NOM;MASC
bien	gutes	bien	gut	ADV	ADJ;NOM;NEUT;SG
bien	gut	bien	gut	ADV	ADJ
bien	na	bien	na	ADV	
bien	brunnen	bien	brunnen	ADV	ADJ
bien	gut	bien	gut	ADV	ADJ
bien	geldstrafe	bien	geldstrafe	ADV	ADJ
bien	fine	bien	fein	ADV	
bien	fein	bien	fein	ADV	ADJ
bien	gut	bien	gut	ADV	ADJ
segundo	sekunde	segundo	sekunde	ADJ;MASC;SG	
segundo	zweite	segundo	zweit	ADJ;MASC;SG	ADJ;NOM;FEM;PL
segundo	zweiten	segundo	zweit	ADJ;MASC;SG	ADJ;NOM;MASC;PL
mar	mar	mar	mar	N;SG	PROPN
mar	meer	mar	meer	N;SG	ADJ
mar	ozean	mar	ozean	N;SG	
mar	ozeane	mar	ozean	N;SG	
mar	meer	mar	meer	N;SG	ADJ
poco	kleiner	poco	klein	ADV	ADJ
poco	kleine	poco	klein	ADV	ADJ;NOM;FEM;PL
poco	little	poco	little	ADV	PROPN
poco	klein	poco	klein	ADV	ADJ
orden	bestellungen	orden	bestellingen	N;MASC;SG	N;NOM;FEM;PL
orden	reihenfolge	orden	reihenfolge	N;MASC;SG	ADJ;NOM;FEM;PL
estadounidense	amerikanische	estadounidense	amerikanisch	ADJ;SG	ADJ;NOM;FEM;PL
estadounidense	amerikanischen	estadounidense	amerikanisch	ADJ;SG	ADJ;NOM;PL
agua	wasserwirtschaft	agua	wasserwirtschaft	N;FEM;SG	ADJ
agua	trinkwasser	agua	trinkwasser	N;FEM;SG	ADJ
agua	gewässer	agua	gewässer	N;FEM;SG	
agua	wasserversorgung	agua	wasserversorgung	N;FEM;SG	ADJ
tierra	erde	tierra	erde	N;FEM;SG	
tierra	grundstück	tierra	grundstücken	N;FEM;SG	
tierra	land	tierra	land	N;FEM;SG	
tierra	grundstücke	tierra	grundstück	N;FEM;SG	ADJ;NOM;PL
tierra	tierra	tierra	tierra	N;FEM;SG	PROPN;NOM;SG
tierra	erde	tierra	erde	N;FEM;SG	
tierra	böden	tierra	böden	N;FEM;SG	
tierra	bodens	tierra	bodens	N;FEM;SG	
tierra	boden	tierra	boden	N;FEM;SG	ADV
tierra	erdboden	tierra	erdboden	N;FEM;SG	V;V.PTCP
título	überschrift	título	überschreifen	N;MASC;SG	
título	titel	título	titel	N;MASC;SG	
título	anrede	título	anred	N;MASC;SG	
ellos	sie	él	sie	PRO;MASC;PL;3	PRO;NOM;FEM;SG;3
earth	erde	earth	erde	N	
están	sind	estar	sein	V;IND;PL;3;PRS;FIN	V;IND;PL;3;PRS;FIN
división	division	división	division	N;FEM;SG	
división	abteilung	división	abteilingen	N;FEM;SG	ADJ
división	geschäftsbereich	división	geschäftsbereich	N;FEM;SG	ADJ
división	unternehmensbereich	división	unternehmensbereich	N;FEM;SG	ADJ
canción	gesang	canción	gesingen	N;FEM;SG	ADJ
canción	song	canción	singen	N;FEM;SG	PROPN;NOM;MASC;SG
fecha	zeitpunkt	fecha	zeitpunkt	N;FEM;SG	ADJ
fecha	datum	fecha	datum	N;FEM;SG	
trabajo	job	trabajo	jeben	N;MASC;SG	
trabajo	arbeiten	trabajo	arbeiten	N;MASC;SG	V;NFIN
trabajo	arbeitsplatz	trabajo	arbeitsplatz	N;MASC;SG	
especie	tierarten	especie	tierarten	N;FEM;SG	V;NFIN
especie	arten	especie	arten	N;FEM;SG	N;PL
especie	tierart	especie	tierart	N;FEM;SG	ADJ
especie	spezies	especie	spezies	N;FEM;SG	
especie	gattung	especie	gattung	N;FEM;SG	ADJ
luis	louis	luis	louis	N;MASC;SG	PROPN;NOM;MASC;SG
luis	ludwig	luis	ludwig	N;MASC;SG	PROPN;NOM;MASC;SG
luis	louie	luis	louie	N;MASC;SG	PROPN;NOM;SG
luis	ludwigs	luis	ludwigs	N;MASC;SG	
luis	ludwig	luis	ludwig	N;MASC;SG	PROPN;NOM;MASC;SG
luis	luis	luis	luis	N;MASC;SG	PROPN;NOM;MASC;SG
caso	case	caso	case	N;MASC;SG	
caso	rechtssache	caso	rechtssach	N;MASC;SG	ADJ;NOM;FEM;SG
caso	fall	caso	fall	N;MASC;SG	ADV
dentro	innenseite	dentro	innenseite	ADV	ADJ
dentro	drinnen	dentro	drinnen	ADV	
obras	funktioniert	obra	funktionieren	N;FEM;PL	V;IND;SG;3;PRS;FIN
obras	arbeiten	obra	arbeiten	N;FEM;PL	V;NFIN
obras	arbeitet	obra	arbeiten	N;FEM;PL	V;IND;SG;3;PRS;FIN
obras	stücke	obra	stücken	N;FEM;PL	
obras	spielt	obra	spielen	N;FEM;PL	V;IND;SG;3;PRS;FIN
color	farbe	color	farben	N;MASC;SG	
color	färben	color	färben	N;MASC;SG	V;NFIN
color	farben	color	farben	N;MASC;SG	V;NFIN
color	farbig	color	farbig	N;MASC;SG	ADJ
color	farbe	color	farben	N;MASC;SG	
color	farben	color	farben	N;MASC;SG	V;NFIN
color	farbig	color	farbig	N;MASC;SG	ADJ
color	farbton	color	farbton	N;MASC;SG	ADJ
distrito	district	distrito	district	N;MASC;SG	PROPN
distrito	bezirk	distrito	bezirk	N;MASC;SG	PROPN
distrito	stadtteil	distrito	stadtteil	N;MASC;SG	ADJ
distrito	distrikt	distrito	distrikt	N;MASC;SG	ADJ
superficie	oberfläche	superficie	oberfläch	N;FEM;SG	ADJ
superficie	oberflächen	superficie	oberfläch	N;FEM;SG	V;NFIN
superficie	gebiet	superficie	gebieten	N;FEM;SG	ADJ
superficie	bereich	superficie	bereich	N;FEM;SG	ADV
copa	copa	copa	copa	N;FEM;SG	PROPN;NOM;SG
copa	becher	copa	becher	N;FEM;SG	
copa	kelch	copa	kelch	N;FEM;SG	
copa	tasse	copa	tassen	N;FEM;SG	
copa	cup	copa	cup	N;FEM;SG	PROPN;NOM;MASC;SG
muchos	viele	mucho	viel	PRO;MASC;PL	ADJ;NOM;INDF;PL
muchos	vieles	mucho	viel	PRO;MASC;PL	PRO;NOM;INDF;NEUT;SG
muchos	zahlreiche	mucho	zahlreich	PRO;MASC;PL	ADJ;NOM;FEM;PL
muchos	vielen	mucho	viel	PRO;MASC;PL	ADJ;ACC;INDF;MASC;PL
línea	linien	línea	Linie	N;FEM;SG	
línea	zeile	línea	zeilen	N;FEM;SG	
francisco	francisco	francisco	francisco	N;MASC;SG	ADJ
francisco	franz	francisco	franz	N;MASC;SG	PROPN;NOM;MASC;SG
francisco	francis	francisco	francis	N;MASC;SG	PROPN;NOM;MASC;SG
francisco	franziskus	francisco	franziskus	N;MASC;SG	PROPN;NOM;SG
les	les	él	les	PRO;DAT;PL;3	
siguiente	folgende	siguiente	folgend	ADJ;SG	ADJ;NOM;FEM;PL
siguiente	next	siguiente	next	ADJ;SG	
siguiente	nächsten	siguiente	nah	ADJ;SG	ADJ;PL
siguiente	nächste	siguiente	nah	ADJ;SG	ADJ;NOM;FEM;PL
área	gebiet	área	gebieten	N;FEM;SG	ADJ
área	bereich	área	bereich	N;FEM;SG	ADV
grandes	grosse	grande	groß	ADJ;PL	N;NOM;FEM;PL
grandes	big	grande	bigen	ADJ;PL	
grandes	großes	grande	groß	ADJ;PL	ADJ;NOM;NEUT;SG
grandes	grandes	grande	grandes	ADJ;PL	PROPN;NOM;NEUT;SG
censo	zensus	censo	zensus	N;MASC;SG	PROPN
censo	zählungen	censo	zählung	N;MASC;SG	V;NFIN
liga	league	liga	league	N;FEM;SG	PROPN;SG
estas	diesen	este	dies	PRO;FEM;PL	PRO;ACC;MASC;SG
estas	diese	este	dies	PRO;FEM;PL	PRO;NOM;FEM;SG
muerte	todes	muerte	tod	N;FEM;SG	
muerte	tode	muerte	toden	N;FEM;SG	ADV
muerte	tod	muerte	tod	N;FEM;SG	
medio	mittlere	medio	mittler	NUM;MASC;SG	ADJ;NOM;FEM;PL
medio	medium	medio	medium	NUM;MASC;SG	
medio	mittel	medio	mittel	NUM;MASC;SG	ADV
medio	medio	medio	medio	NUM;MASC;SG	
medio	hälfte	medio	Hälfte	NUM;MASC;SG	ADJ
medio	half	medio	helfen	NUM;MASC;SG	V;IND;SG;3;PST;FIN
medio	halb	medio	halb	NUM;MASC;SG	ADJ
medio	halbe	medio	halb	NUM;MASC;SG	ADJ;NOM;FEM;PL
medio	halbzeit	medio	halbzeit	NUM;MASC;SG	N
través	durch	través	durch	N	ADP
política	politik	política	politik	N;FEM;SG	ADJ
política	richtlinien	política	richtlinien	N;FEM;SG	V;NFIN
política	politik	política	politik	N;FEM;SG	ADJ
política	politiker	política	politik	N;FEM;SG	ADJ
menos	abzüglich	menos	abzüglich	ADV	ADJ
menos	minus	menos	minus	ADV	
menos	abzüglich	menos	abzüglich	ADV	ADJ
largo	largo	largo	largo	ADJ;MASC;SG	PROPN;NOM;SG
largo	lange	largo	lange	ADJ;MASC;SG	ADV
largo	long	largo	long	ADJ;MASC;SG	PROPN
buenos	guten	buen	gut	ADJ;MASC;PL	ADJ;SG
buenos	gute	buen	gut	ADJ;MASC;PL	ADJ;NOM;SG
buenos	gutes	buen	gut	ADJ;MASC;PL	ADJ;NOM;NEUT;SG
hecho	hergestellt	hecho	herstellen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
hecho	machte	hecho	machen	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
hecho	gemacht	hecho	machen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
hecho	made	hecho	made	ADJ;MASC;SG;V.PTCP	PROPN;SG
hecho	geschafft	hecho	schaffen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
hecho	erledigt	hecho	erledigen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
hecho	getan	hecho	tun	ADJ;MASC;SG;V.PTCP	V;V.PTCP
hecho	gemacht	hecho	machen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
hecho	geschafft	hecho	schaffen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
hecho	tatsache	hecho	tatsach	ADJ;MASC;SG;V.PTCP	ADV
carrera	laufbahn	carrera	laufbahnen	N;FEM;SG	V;IND;SG;3;PST;FIN
carrera	karriere	carrera	karrieren	N;FEM;SG	V;IND;SG;3;PST;FIN
carrera	werdegang	carrera	werdegang	N;FEM;SG	
carrera	wettrennen	carrera	wettrennen	N;FEM;SG	V;NFIN
carrera	rasse	carrera	rassen	N;FEM;SG	
carrera	rennen	carrera	rennen	N;FEM;SG	V;NFIN
carrera	race	carrera	race	N;FEM;SG	
carrera	carrera	carrera	carrera	N;FEM;SG	PROPN
poder	leistung	poder	leistung	V;NFIN	N;NOM;FEM;SG
poder	stromversorgung	poder	stromversorgung	V;NFIN	N;NOM;FEM;SG
poder	kraft	poder	krafen	V;NFIN	
poder	energie	poder	energie	V;NFIN	
pueblo	stadt	pueblo	staden	N;MASC;SG	
pueblo	ortschaft	pueblo	ortschaft	N;MASC;SG	ADJ
pueblo	pueblo	pueblo	pueblo	N;MASC;SG	PROPN
pueblo	leute	pueblo	leute	N;MASC;SG	N;NOM;PL
pueblo	menschen	pueblo	menschen	N;MASC;SG	N;NOM;PL
pueblo	personen	pueblo	Person	N;MASC;SG	N;NOM;FEM;PL
pueblo	feriendorf	pueblo	feriendorf	N;MASC;SG	
pueblo	ortschaft	pueblo	ortschaft	N;MASC;SG	ADJ
departamento	hauptabteilung	departamento	hauptabteilung	N;MASC;SG	ADJ
departamento	abteilung	departamento	abteilingen	N;MASC;SG	ADJ
departamento	dienststelle	departamento	dienststelle	N;MASC;SG	ADJ;NOM;FEM;SG
departamento	fachbereich	departamento	fachbereich	N;MASC;SG	
departamento	ferienwohnungen	departamento	ferienwohnung	N;MASC;SG	V;NFIN
departamento	ferienwohnung	departamento	Ferienwohnung	N;MASC;SG	ADJ
localidades	ortschaften	localidad	ortschaften	N;FEM;PL	ADJ
localidades	niederlassungen	localidad	niederlassingen	N;FEM;PL	V;NFIN
localidades	standort	localidad	standoren	N;FEM;PL	ADV
localidades	ortschaften	localidad	ortschaften	N;FEM;PL	ADJ
localidades	ortschaften	localidad	ortschaften	N;FEM;PL	ADJ
hizo	hast	hacer	haben	V;IND;SG;3;PST;FIN	V;IND;SG;3;PRS;FIN
veces	zeiten	vez	zeiten	N;FEM;PL	V;NFIN
veces	male	vez	malen	N;FEM;PL	ADJ
veces	mal	vez	mal	N;FEM;PL	ADV
veces	times	vez	times	N;FEM;PL	PROPN;NOM;SG
reino	königreich	reino	königreich	N;MASC;SG	ADJ
