nakład	усилия	nakład	усилие	N;NOM;MASC;SG	N;INAN;NOM;NEUT;PL
pruski	прусской	pruski	прусский	ADJ;NOM;MASC;SG	ADJ;INS;FEM;SG
colin	колина	colina	колина	N;NOM;MASC;SG	N;ANIM;ACC;MASC;SG
colin	колен	colina	колено	N;NOM;MASC;SG	N;INAN;GEN;NEUT;PL
początkowa	первоначальные	początkowy	первоначальный	ADJ;NOM;FEM;SG	ADJ;NOM;PL
początkowa	первоначального	początkowy	первоначальный	ADJ;NOM;FEM;SG	ADJ;GEN;MASC;SG
pacific	тихоокеанского	pacifica	тихоокеанский	N;NOM;MASC;SG	ADJ;GEN;MASC;SG
pacific	тихоокеанский	pacifica	тихоокеанский	N;NOM;MASC;SG	ADJ;NOM;MASC;SG
pacific	pacific	pacifica	pacific	N;NOM;MASC;SG	PROPN
ralph	ральф	ralph	ральф	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
todd	тодд	todd	тоддя	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
joan	джоан	joan	джоан	PROPN;NOM;MASC;SG	N;ANIM;NOM;FEM;SG
global	глобальные	global	глобальный		ADJ;NOM;PL
global	глобальное	global	глобальный		ADJ;NOM;NEUT;SG
global	global	global	global		PROPN
global	глобальный	global	глобальный		ADJ;NOM;MASC;SG
global	глобальная	global	глобальный		ADJ;NOM;FEM;SG
karla	карла	karla	карла		N;ANIM;ACC;MASC;SG
karla	карл	karla	карл		PROPN;ANIM;NOM;MASC;SG
ośrodki	центров	ośrodek	центр	N;NOM;MASC;PL	N;INAN;GEN;MASC;PL
ośrodki	центров	ośrodek	центр	N;NOM;MASC;PL	N;INAN;GEN;MASC;PL
zwalczania	искоренения	zwalczać	искоренение	N;IPFV;GEN;NEUT;SG;POS;V.MSDR	N;INAN;NOM;NEUT;PL
zwalczania	искоренение	zwalczać	искоренение	N;IPFV;GEN;NEUT;SG;POS;V.MSDR	N;INAN;NOM;NEUT;SG
zwalczania	ликвидация	zwalczać	ликвидация	N;IPFV;GEN;NEUT;SG;POS;V.MSDR	N;INAN;NOM;FEM;SG
zwalczania	боевая	zwalczać	боевой	N;IPFV;GEN;NEUT;SG;POS;V.MSDR	ADJ;NOM;FEM;SG
zwalczania	бой	zwalczać	бой	N;IPFV;GEN;NEUT;SG;POS;V.MSDR	N;INAN;NOM;MASC;SG
autonomii	автономии	autonomia	автономия	N;GEN;FEM;SG	N;INAN;NOM;FEM;PL
autonomii	самостоятельность	autonomia	самостоятельность	N;GEN;FEM;SG	N;INAN;NOM;FEM;SG
autonomii	автономию	autonomia	автономия	N;GEN;FEM;SG	N;INAN;ACC;FEM;SG
autonomii	автономия	autonomia	автономия	N;GEN;FEM;SG	N;INAN;NOM;FEM;SG
powszechne	universal	powszechny	universal	ADJ;NOM;NEUT;SG	PROPN
powszechne	универсальные	powszechny	универсальный	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
powszechne	всеобщего	powszechny	всеобщий	ADJ;NOM;NEUT;SG	ADJ;GEN;MASC;SG
fotografie	фото	fotografia	фото	N;NOM;FEM;PL	N;INAN;NOM;MASC;SG
fotografie	фотография	fotografia	фотография	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
zależne	филиалы	zależny	филиал	ADJ;NOM;NEUT;SG	N;INAN;NOM;MASC;PL
niebieskie	blue	niebieski	blue	ADJ;NOM;NEUT;SG	PROPN
niebieskie	синие	niebieski	синий	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
niebieskie	голубые	niebieski	голубой	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
zenon	зенон	zenon	зенон	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
niszczyciele	эсминцев	niszczyciel	эсминец	N;NOM;MASC;PL	N;ANIM;GEN;MASC;PL
owoców	фрукты	owóc	фрукт	N;GEN;MASC;PL	N;INAN;NOM;MASC;PL
owoców	фрукт	owóc	фрукт	N;GEN;MASC;PL	N;INAN;NOM;MASC;SG
owoców	плод	owóc	плод	N;GEN;MASC;PL	N;INAN;NOM;MASC;SG
owoców	плоды	owóc	плод	N;GEN;MASC;PL	N;INAN;NOM;MASC;PL
owoców	фрукты	owóc	фрукт	N;GEN;MASC;PL	N;INAN;NOM;MASC;PL
owoców	плоды	owóc	плод	N;GEN;MASC;PL	N;INAN;NOM;MASC;PL
pius	пий	pius	пий	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
męski	мужчина	męski	мужчина	ADJ;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
męski	самец	męski	самец	ADJ;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
męski	мужские	męski	мужской	ADJ;NOM;MASC;SG	ADJ;NOM;PL
weryfikacji	проверка	weryfikacja	проверка	N;GEN;FEM;SG	N;INAN;NOM;FEM;SG
chińskich	китайская	chiński	китайский	ADJ;GEN;MASC;PL	ADJ;NOM;FEM;SG
chińskich	китайское	chiński	китайский	ADJ;GEN;MASC;PL	ADJ;NOM;NEUT;SG
chińskich	китайцы	chiński	китаец	ADJ;GEN;MASC;PL	N;ANIM;NOM;MASC;PL
chińskich	китайский	chiński	китайский	ADJ;GEN;MASC;PL	ADJ;NOM;MASC;SG
chińskich	китая	chiński	китай	ADJ;GEN;MASC;PL	N;INAN;GEN;MASC;SG
uznawane	признано	uznawać	признать	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
uznawane	признана	uznawać	признать	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
uznawane	признанные	uznawać	признать	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NOM;PL;PST;V.PTCP;PASS
uznawane	признали	uznawać	признать	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;IND;PL;PST;FIN;ACT
uznawane	признанных	uznawać	признать	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;GEN;PL;PST;V.PTCP;PASS
uznawane	признан	uznawać	признать	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;MASC;SG;PST;V.PTCP;PASS
uznawane	признано	uznawać	признать	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
uznawane	признали	uznawać	признать	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;IND;PL;PST;FIN;ACT
uznawane	признанных	uznawać	признать	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;GEN;PL;PST;V.PTCP;PASS
organizmów	организмы	organizm	организм	N;GEN;MASC;PL	N;INAN;NOM;MASC;PL
używanie	используя	używać	использовать	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	V;IPFV;PRS;V.CVB;ACT
cząstek	частицы	cząstka	частица	N;GEN;FEM;PL	N;INAN;NOM;FEM;PL
cząstek	частица	cząstka	частица	N;GEN;FEM;PL	N;INAN;NOM;FEM;SG
cząstek	частицы	cząstka	частица	N;GEN;FEM;PL	N;INAN;NOM;FEM;PL
xxx	xxx	xxx	xxx		PROPN
duchu	призрак	duch	призрак	N;ACC;MASC;SG	N;ANIM;NOM;MASC;SG
duchu	призраки	duch	призрак	N;ACC;MASC;SG	N;INAN;NOM;MASC;PL
duchu	привидение	duch	привидение	N;ACC;MASC;SG	N;INAN;NOM;NEUT;SG
duchu	дух	duch	дух	N;ACC;MASC;SG	N;INAN;NOM;MASC;SG
duchu	духом	duch	дух	N;ACC;MASC;SG	N;INAN;INS;MASC;SG
komputerów	компьютеры	komputer	компьютер	N;GEN;MASC;PL	N;INAN;NOM;MASC;PL
amt	amt	amt	amt		PROPN
niebo	небеса	niebo	небес	N;NOM;NEUT;SG	N;INAN;NOM;MASC;PL
niebo	sky	niebo	sky	N;NOM;NEUT;SG	PROPN
niebo	скай	niebo	скай	N;NOM;NEUT;SG	INTJ
niebo	неба	niebo	небо	N;NOM;NEUT;SG	N;INAN;GEN;NEUT;SG
niebo	небеса	niebo	небес	N;NOM;NEUT;SG	N;INAN;NOM;MASC;PL
kłopoty	неприятности	kłopot	неприятность	N;ACC;MASC;PL	N;INAN;NOM;FEM;PL
kłopoty	беда	kłopot	беда	N;ACC;MASC;PL	N;INAN;NOM;FEM;SG
kłopoty	неприятности	kłopot	неприятность	N;ACC;MASC;PL	N;INAN;NOM;FEM;PL
kłopoty	беды	kłopot	беда	N;ACC;MASC;PL	N;INAN;NOM;FEM;PL
węgierska	венгрии	węgierski	венгрия	ADJ;NOM;FEM;SG	N;INAN;NOM;FEM;SG
kampanię	кампании	kampania	кампания	N;ACC;FEM;SG	N;INAN;NOM;FEM;PL
kampanię	кампания	kampania	кампания	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
tłumaczy	переводчики	tłumaczyć	переводчик	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;ANIM;NOM;MASC;PL
piątej	пятый	piąty	пятый	ADJ;GEN;FEM;SG	ADJ;NOM;MASC;SG
piątej	пятой	piąty	пятый	ADJ;GEN;FEM;SG	ADJ;INS;FEM;SG
piątej	пятая	piąty	пятый	ADJ;GEN;FEM;SG	ADJ;NOM;FEM;SG
piątej	пятое	piąty	пятый	ADJ;GEN;FEM;SG	ADJ;NOM;NEUT;SG
wood	дерево	wood	дерево		N;INAN;NOM;NEUT;SG
wood	древесина	wood	древесина		N;INAN;NOM;FEM;SG
wood	вуд	wood	вуд		N;ANIM;NOM;MASC;SG
wood	дрова	wood	дрова		N;INAN;NOM;NEUT;PL
wood	древесины	wood	древесина		N;INAN;NOM;FEM;PL
odkryte	обнаружен	odkryć	обнаружить	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;MASC;SG;PST;V.PTCP;PASS
odkryte	обнаружена	odkryć	обнаружить	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
odkryte	обнаружил	odkryć	обнаружить	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;MASC;IND;SG;PST;FIN;ACT
odkryte	обнаружено	odkryć	обнаружить	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
odkryte	обнаруженные	odkryć	обнаружить	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NOM;PL;PST;V.PTCP;PASS
tlenu	кислород	tlen	кислород	N;GEN;MASC;SG	N;INAN;NOM;MASC;SG
franciszkanów	францисканский	franciszkan	францисканский	N;ACC;MASC;PL	ADJ;NOM;MASC;SG
classic	классические	classicie	классический		ADJ;NOM;PL
classic	классическая	classicie	классический		ADJ;NOM;FEM;SG
classic	классический	classicie	классический		ADJ;NOM;MASC;SG
classic	классика	classicie	классик		N;INAN;NOM;FEM;SG
classic	classic	classicie	classic		PROPN
pat	застой	pat	застой		N;INAN;NOM;MASC;SG
pat	тупик	pat	тупик		N;INAN;NOM;MASC;SG
pat	пэт	pat	пэт		PROPN;ANIM;NOM;FEM;SG
castro	кастро	castro	кастро	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
zalecenia	рекомендация	zalecenie	рекомендация	N;NOM;NEUT;PL	N;INAN;NOM;FEM;SG
zalecenia	рекомендацию	zalecenie	рекомендация	N;NOM;NEUT;PL	N;INAN;ACC;FEM;SG
roberts	робертс	roberts	робертс	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
róża	роуз	róża	роуз		N;ANIM;NOM;FEM;SG
róża	роза	róża	роза		N;INAN;NOM;FEM;SG
róża	роз	róża	роза		N;INAN;GEN;FEM;PL
róża	розу	róża	роза		N;ANIM;ACC;FEM;SG
róża	роза	róża	роза		N;INAN;NOM;FEM;SG
armaty	пушки	armata	пушка	N;ACC;FEM;SG	N;INAN;NOM;FEM;PL
armaty	пушка	armata	пушка	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
armaty	пушки	armata	пушка	N;ACC;FEM;SG	N;INAN;NOM;FEM;PL
jung	чжон	junga	чжон	PROPN;NOM;MASC;SG	PART
jung	чон	junga	чон	PROPN;NOM;MASC;SG	PART
dowody	доказательство	dowód	доказательство	N;NOM;MASC;PL	N;INAN;NOM;NEUT;SG
dowody	доказательств	dowód	доказательство	N;NOM;MASC;PL	N;INAN;GEN;NEUT;PL
dowody	доказательство	dowód	доказательство	N;NOM;MASC;PL	N;INAN;NOM;NEUT;SG
dowody	улика	dowód	улик	N;NOM;MASC;PL	N;INAN;NOM;FEM;SG
zachowany	оставляется	zachować	оставлять	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;IPFV;IND;SG;3;PRS;FIN;PASS
ósemka	восемь	ósemka	восемь	N;NOM;FEM;SG	NUM;NOM
ósemka	восьмой	ósemka	восьмой	N;NOM;FEM;SG	ADJ;NOM;MASC;SG
ósemka	eight	ósemka	eight	N;NOM;FEM;SG	PROPN
obsługiwane	поддерживаемые	obsługiwać	поддерживать	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IPFV;NOM;PL;PRS;V.PTCP;PASS
obsługiwane	поддерживается	obsługiwać	поддерживать	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IPFV;IND;SG;3;PRS;FIN;PASS
obsługiwane	поддержал	obsługiwać	поддержать	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;MASC;IND;SG;PST;FIN;ACT
obsługiwane	поддерживаются	obsługiwać	поддерживать	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IPFV;IND;PL;3;PRS;FIN;PASS
obsługiwane	обслуживаемых	obsługiwać	обслуживать	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IPFV;GEN;PL;PRS;V.PTCP;PASS
notowania	цитаты	notować	цитата	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;INAN;NOM;MASC;PL
impreza	party	impreza	party	N;NOM;FEM;SG	PROPN
uszkodzony	повреждено	uszkodzić	повредить	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
uszkodzony	поврежден	uszkodzić	повредить	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;MASC;SG;PST;V.PTCP;PASS
uszkodzony	повреждена	uszkodzić	повредить	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
uszkodzony	повреждены	uszkodzić	повредить	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;PL;PST;V.PTCP;PASS
uszkodzony	повреждены	uszkodzić	повредить	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;PL;PST;V.PTCP;PASS
administratorem	администратора	administrator	администратор	N;INS;MASC;SG	N;ANIM;ACC;MASC;SG
administratorem	администратор	administrator	администратор	N;INS;MASC;SG	N;ANIM;NOM;MASC;SG
administratorem	администратора	administrator	администратор	N;INS;MASC;SG	N;ANIM;ACC;MASC;SG
administratorem	администратор	administrator	администратор	N;INS;MASC;SG	N;ANIM;NOM;MASC;SG
airways	airways	airways	airways		PROPN
trofeum	трофей	trofeum	трофей	N;ACC;MASC;SG	N;INAN;NOM;MASC;SG
mandatu	мандат	mandat	мандат	N;GEN;MASC;SG	N;INAN;NOM;MASC;SG
legia	легион	legia	легион		N;INAN;NOM;MASC;SG
gabinet	кабинета	gabinet	кабинет	N;NOM;MASC;SG	N;INAN;GEN;MASC;SG
zniszczenie	разрушения	zniszczyć	разрушение	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;INAN;NOM;NEUT;PL
zniszczenie	разрушения	zniszczyć	разрушение	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;INAN;NOM;NEUT;PL
zniszczenie	уничтожения	zniszczyć	уничтожение	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;INAN;GEN;NEUT;SG
zabrze	забже	zabrze	забже	PROPN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
iran	иран	iran	иран	PROPN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
icao	икао	icao	икао		N;INAN;NOM;MASC;SG
han	хан	han	хан	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
pisanie	набрав	pisać	набрать	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	V;PFV;PST;V.CVB;ACT
pisanie	печатать	pisać	печатать	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	V;IPFV;NFIN;ACT
pisanie	пишу	pisać	писать	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	V;IPFV;IND;SG;1;PRS;FIN;ACT
pisanie	писать	pisać	писать	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	V;IPFV;NFIN;ACT
olympic	олимпийские	olympic	олимпийский		ADJ;NOM;PL
olympic	олимпийский	olympic	олимпийский		ADJ;NOM;MASC;SG
słownika	словарь	słownik	словарь	N;GEN;MASC;SG	N;INAN;NOM;MASC;SG
dochód	поступлений	dochód	поступление	N;NOM;MASC;SG	N;INAN;GEN;NEUT;PL
dochód	поступления	dochód	поступление	N;NOM;MASC;SG	N;INAN;NOM;NEUT;PL
dochód	доходы	dochód	доход	N;NOM;MASC;SG	N;INAN;NOM;MASC;PL
dochód	поступления	dochód	поступление	N;NOM;MASC;SG	N;INAN;NOM;NEUT;PL
dochód	доходы	dochód	доход	N;NOM;MASC;SG	N;INAN;NOM;MASC;PL
winter	зимняя	winter	зимний		ADJ;NOM;FEM;SG
winter	зимний	winter	зимний		ADJ;NOM;MASC;SG
winter	зима	winter	зима		N;INAN;NOM;FEM;SG
winter	винтер	winter	винтер		N;ANIM;NOM;MASC;SG
winter	зимние	winter	зимний		ADJ;NOM;PL
poprawki	исправления	poprawka	исправление	N;ACC;FEM;PL	N;INAN;NOM;NEUT;PL
poprawki	поправки	poprawka	поправка	N;ACC;FEM;PL	N;INAN;NOM;FEM;PL
samolotem	самолет	samolot	самолет	N;INS;MASC;SG	N;INAN;NOM;MASC;SG
samolotem	самолёт	samolot	самолет	N;INS;MASC;SG	N;INAN;NOM;MASC;SG
samolotem	плоскость	samolot	плоскость	N;INS;MASC;SG	N;INAN;NOM;FEM;SG
samolotem	самолет	samolot	самолет	N;INS;MASC;SG	N;INAN;NOM;MASC;SG
samolotem	плоскости	samolot	плоскость	N;INS;MASC;SG	N;INAN;NOM;FEM;PL
samolotem	самолёт	samolot	самолет	N;INS;MASC;SG	N;INAN;NOM;MASC;SG
zhang	чжан	zhang	чжан	PROPN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
seattle	сиэтле	seatle	сиэтла	PROPN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
seattle	сиэтл	seatle	сиэть	PROPN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
nadawania	вещания	nadawać	вещание	N;IPFV;GEN;NEUT;SG;POS;V.MSDR	N;INAN;NOM;NEUT;PL
nadawania	вещание	nadawać	вещание	N;IPFV;GEN;NEUT;SG;POS;V.MSDR	N;INAN;NOM;NEUT;SG
zbędne	излишним	zbędny	излишний	ADJ;NOM;NEUT;SG	ADJ;INS;NEUT;SG
zbędne	ненужных	zbędny	ненужный	ADJ;NOM;NEUT;SG	ADJ;GEN;PL
zbędne	ненужные	zbędny	ненужный	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
zbędne	излишним	zbędny	излишний	ADJ;NOM;NEUT;SG	ADJ;INS;NEUT;SG
dzieciństwie	детство	dzieciństwo	детство	N;DAT;NEUT;SG	N;INAN;NOM;NEUT;SG
dzieciństwie	детства	dzieciństwo	детство	N;DAT;NEUT;SG	N;INAN;NOM;NEUT;SG
santo	санто	santo	санто	PROPN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
santo	санту	santo	сант	PROPN;NOM;MASC;SG	N;ANIM;ACC;MASC;SG
bristol	bristol	bristol	bristol	PROPN;NOM;MASC;SG	PROPN
centralna	центральной	centralny	центральный	ADJ;NOM;FEM;SG	ADJ;INS;FEM;SG
mosty	мостов	most	мост	N;NOM;MASC;PL	N;INAN;GEN;MASC;PL
traci	трэйси	tracić	трэйси	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;ANIM;NOM;MASC;SG
traci	трейси	tracić	трейси	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INAN;NOM;FEM;SG
działki	участки	działka	участок	N;ACC;FEM;PL	N;INAN;NOM;MASC;PL
działki	участков	działka	участок	N;ACC;FEM;PL	N;INAN;GEN;MASC;PL
działki	участки	działka	участок	N;ACC;FEM;PL	N;INAN;NOM;MASC;PL
działki	посылки	działka	посылка	N;ACC;FEM;PL	N;INAN;NOM;FEM;PL
działki	посылка	działka	посылка	N;ACC;FEM;PL	N;INAN;NOM;FEM;SG
działki	заговор	działka	заговор	N;ACC;FEM;PL	N;INAN;NOM;MASC;SG
działki	участок	działka	участок	N;ACC;FEM;PL	N;INAN;NOM;MASC;SG
działki	сюжет	działka	сюжет	N;ACC;FEM;PL	N;INAN;NOM;MASC;SG
krajowym	внутренние	krajowy	внутренний	ADJ;INS;MASC;SG	ADJ;NOM;PL
nazwane	назвал	nazwać	назвать	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;MASC;IND;SG;PST;FIN;ACT
nazwane	названа	nazwać	назвать	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
autorskie	copyright	autorski	copyright	ADJ;NOM;NEUT;SG	PROPN
równanie	уравнения	równać	уравнение	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;PL
równanie	уравнения	równać	уравнение	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;PL
davisa	дэвис	davisa	дэвис		N;ANIM;NOM;MASC;SG
rzekomo	якобы	rzekomo	якобы	N;DAT;FEM;PL	ADV
rzekomo	предположительно	rzekomo	предположительно	N;DAT;FEM;PL	ADV
więzień	заключенный	więzienie	заключенный	N;GEN;NEUT;PL	N;ANIM;NOM;MASC;SG
więzień	заключённый	więzienie	заключённый	N;GEN;NEUT;PL	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
więzień	заключенный	więzienie	заключенный	N;GEN;NEUT;PL	N;ANIM;NOM;MASC;SG
więzień	заключённый	więzienie	заключённый	N;GEN;NEUT;PL	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
więzień	тюрьмах	więzienie	тюрьма	N;GEN;NEUT;PL	N;INAN;ESS;FEM;PL
więzień	тюрьмы	więzienie	тюрьма	N;GEN;NEUT;PL	N;INAN;NOM;FEM;PL
jasno	яркие	jasno	яркий	ADV	ADJ;NOM;PL
jasno	яркий	jasno	яркий	ADV	ADJ;NOM;MASC;SG
jasno	светлый	jasno	светлый	ADV	ADJ;NOM;MASC;SG
jasno	яркая	jasno	яркий	ADV	ADJ;NOM;FEM;SG
kuba	кубе	kuba	куб	PROPN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
kuba	кубу	kuba	куб	PROPN;NOM;MASC;SG	N;INAN;ACC;FEM;SG
kuba	куба	kuba	куб	PROPN;NOM;MASC;SG	N;INAN;NOM;FEM;SG
kuba	кубы	kuba	куба	PROPN;NOM;MASC;SG	N;INAN;NOM;FEM;PL
felix	феликс	felix	феликс	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
aktualne	нынешней	aktualny	нынешний	ADJ;NOM;NEUT;SG	ADJ;INS;FEM;SG
aktualne	текущие	aktualny	текущий	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
franka	франк	franek	франк		N;INAN;NOM;MASC;SG
franka	фрэнк	franek	фрэнк		N;ANIM;NOM;MASC;SG
ujednoznacznienie	значения	ujednoznacznić	значение	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;INAN;NOM;NEUT;PL
