szczegółowe	podrobně	szczegółowy	podrobně	ADJ;NOM;NEUT;SG	ADV;POS
uderzenia	dopad	uderzenie	dopad	N;NOM;NEUT;PL	N;INAN;NOM;MASC;SG;POS
rozdzielczość	usnesení	rozdzielczość	usnesení	N;ACC;FEM;SG	N;NOM;NEUT;SG;POS
rozdzielczość	rozlišení	rozdzielczość	rozlišení	N;ACC;FEM;SG	N;NOM;NEUT;SG;POS
rozdzielczość	rezoluce	rozdzielczość	rezoluce	N;ACC;FEM;SG	N;NOM;FEM;SG;POS
osadników	osadníci	osadnik	osadník	N;ACC;MASC;PL	N;ANIM;NOM;MASC;PL;POS
operacje	operace	operacja	operace	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
operacje	provoz	operacja	provoz	N;NOM;FEM;PL	N;INAN;NOM;MASC;SG;POS
operacje	operace	operacja	operace	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
symbole	symbolů	symbol	symbol	N;NOM;MASC;PL	N;INAN;GEN;MASC;PL;POS
kongresie	kongres	kongres	kongres	N;DAT;MASC;SG	N;INAN;NOM;MASC;SG;POS
kongresie	kongresu	kongres	kongres	N;DAT;MASC;SG	N;INAN;GEN;MASC;SG;POS
kongresie	sjezd	kongres	sjezd	N;DAT;MASC;SG	N;INAN;NOM;MASC;SG;POS
tablicy	tabule	tablica	tabule	N;GEN;FEM;SG	N;NOM;FEM;PL;POS
kentucky	kentucky	kentucki	kentucky		PROPN;NOM;FEM;SG;POS
ważna	důležití	ważny	důležitý	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;PL;POS
agata	agatha	agata	agatha	PROPN;NOM;FEM;SG	N;NOM;FEM;SG;POS
agata	agata	agata	agata	PROPN;NOM;FEM;SG	PROPN;NOM;FEM;SG;POS
szanse	šance	szansa	šance	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
szanse	šance	szansa	šance	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
szanse	chance	szansa	chanec	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
szanse	šanci	szansa	šance	N;NOM;FEM;PL	N;ACC;FEM;SG;POS
szanse	šance	szansa	šance	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
rezygnacji	rezignace	rezygnacja	rezignace	N;GEN;FEM;SG	N;NOM;FEM;SG;POS
rezygnacji	odstoupení	rezygnacja	odstoupení	N;GEN;FEM;SG	N;NOM;NEUT;SG;POS
rezygnacji	rezignaci	rezygnacja	rezignace	N;GEN;FEM;SG	N;ACC;FEM;SG;POS
rezygnacji	rezignace	rezygnacja	rezignace	N;GEN;FEM;SG	N;NOM;FEM;SG;POS
niezależny	nezávisle	niezależny	závisle	ADJ;NOM;MASC;SG	ADV;NEG
niezależny	nezávislí	niezależny	závislý	ADJ;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;PL;NEG
olivier	olivier	olivier	olivier	N;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
podpisano	podepsána	podpisać	podepsaný	V;PFV;IND;0;PST;FIN;ACT	ADJ;POS;V.PTCP;PASS
podpisano	podepsáno	podpisać	podepsaný	V;PFV;IND;0;PST;FIN;ACT	ADJ;NEUT;SG;POS;V.PTCP;PASS
podpisano	podepsaná	podpisać	podepsaný	V;PFV;IND;0;PST;FIN;ACT	ADJ;NOM;FEM;SG;POS
podpisano	podepsán	podpisać	podepsaný	V;PFV;IND;0;PST;FIN;ACT	ADJ;MASC;SG;POS;V.PTCP;PASS
podpisano	podepsané	podpisać	podepsaný	V;PFV;IND;0;PST;FIN;ACT	ADJ;NOM;NEUT;SG;POS
luigi	luigi	luig	luigi	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
fritz	fritz	frić	fritz	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
ron	ron	ron	ron	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
ncaa	ncaa	ncaa	ncaa		PROPN;MASC;POS
włosy	vlasů	włos	vlas	N;NOM;MASC;PL	N;INAN;GEN;MASC;PL;POS
włosy	srst	włos	srst	N;NOM;MASC;PL	N;NOM;FEM;SG;POS
pancerna	panzer	pancerny	panzer	ADJ;NOM;FEM;SG	N;INAN;NOM;MASC;SG;POS
mieszkalnych	obytné	mieszkalny	obytný	ADJ;GEN;MASC;PL	ADJ;NOM;MASC;PL;POS
wódz	náčelníka	wódz	náčelník	N;NOM;MASC;SG	N;ANIM;ACC;MASC;SG;POS
żydowska	žid	żydowski	žid	ADJ;NOM;FEM;SG	N;ANIM;NOM;MASC;SG;POS
ball	míč	ball	míč		N;INAN;NOM;MASC;SG;POS
ball	míček	ball	míček		N;INAN;NOM;MASC;SG;POS
ball	ples	ball	ples		N;INAN;NOM;MASC;SG;POS
ball	ball	ball	ballo		PROPN;ANIM;NOM;MASC;SG;POS
pozytywnie	kladný	pozytywnie	kladný	ADV	ADJ;INAN;NOM;MASC;SG;POS
pozytywnie	kladné	pozytywnie	kladný	ADV	ADJ;NOM;NEUT;SG;POS
pozytywnie	pozitivní	pozytywnie	pozitivní	ADV	ADJ;INAN;NOM;MASC;SG;POS
wątroby	jater	wątroba	játra		N;NOM;NEUT;PL;POS
wątroby	játra	wątroba	játra		N;NOM;NEUT;PL;POS
wątroby	játra	wątroba	játra		N;NOM;NEUT;PL;POS
przedstawiony	předložené	przedstawić	předložený	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;MASC;PL;POS
przedstawiony	předloženy	przedstawić	předložený	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;INAN;PL;POS;V.PTCP;PASS
przedstawiony	předložené	przedstawić	předložený	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;MASC;PL;POS
przedstawiony	předkládané	przedstawić	předkládaný	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;PL;POS
przedstawiony	předložila	przedstawić	předložit	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;POS;PST;V.PTCP;ACT
girls	dívky	girls	dívka		N;NOM;FEM;PL;POS
girls	holčičky	girls	holčička		N;NOM;FEM;PL;POS
girls	holky	girls	holka		N;NOM;FEM;PL;POS
girls	děvčata	girls	děvče		N;NOM;NEUT;PL;POS
neutralności	neutrality	neutralność	neutralita	N;GEN;FEM;SG	N;NOM;FEM;PL;POS
bilans	zůstatku	bilans	zůstatek	N;NOM;MASC;SG	N;INAN;GEN;MASC;SG;POS
bilans	rovnováhu	bilans	rovnováha	N;NOM;MASC;SG	N;ACC;FEM;SG;POS
potter	potter	potter	potter		N;ANIM;NOM;MASC;SG;POS
kalendarza	kalendář	kalendarz	kalendář	N;GEN;MASC;SG	N;INAN;NOM;MASC;SG;POS
kalendarza	kalendáře	kalendarz	kalendář	N;GEN;MASC;SG	N;INAN;NOM;MASC;PL;POS
wyborczych	volební	wyborczy	volební	ADJ;GEN;MASC;PL	ADJ;NOM;MASC;SG;POS
marshall	marshall	marshall	marshall	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
marshall	maršál	marshall	maršál	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG;POS
marshall	marshalla	marshall	marshalla	PROPN;NOM;MASC;SG	N;ANIM;ACC;MASC;SG;POS
znaczący	značná	znaczący	značný		ADJ;NOM;FEM;SG;POS
znaczący	podstatné	znaczący	podstatný		ADJ;NOM;NEUT;SG;POS
znaczący	podstatná	znaczący	podstatný		ADJ;NOM;FEM;SG;POS
znaczący	smysluplné	znaczący	smysluplný		ADJ;NOM;NEUT;SG;POS
znaczący	významná	znaczący	významný		ADJ;NOM;FEM;SG;POS
znaczący	značná	znaczący	značný		ADJ;NOM;FEM;SG;POS
znaczący	významné	znaczący	významný		ADJ;NOM;MASC;PL;POS
znaczący	významný	znaczący	významný		ADJ;INAN;NOM;MASC;SG;POS
autostrady	dálnice	autostrada	dálnice		N;NOM;FEM;SG;POS
autostrady	dálnice	autostrada	dálnice		N;NOM;FEM;SG;POS
autostrady	dálnice	autostrada	dálnice		N;NOM;FEM;SG;POS
autostrady	dálnici	autostrada	dálnice		N;ACC;FEM;SG;POS
autostrady	dálnice	autostrada	dálnice		N;NOM;FEM;SG;POS
morris	morris	morris	morris		PROPN;ANIM;NOM;MASC;SG;POS
morris	morrise	morris	morrise		N;ANIM;ACC;MASC;SG;POS
lipsku	lipsko	lipski	lipský	N;DAT;NEUT;SG	PROPN;NOM;NEUT;SG;POS
spadła	spadla	spaść	spadnout	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;PFV;POS;PST;V.PTCP;ACT
spadła	upustila	spaść	upustit	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;PFV;POS;PST;V.PTCP;ACT
zakupu	koupě	zakup	koupě	N;GEN;MASC;SG	N;NOM;FEM;SG;POS
zakupu	nákup	zakup	nákup	N;GEN;MASC;SG	N;INAN;NOM;MASC;SG;POS
zakupu	zakoupit	zakup	zakoupit	N;GEN;MASC;SG	V;PFV;POS;NFIN
zakupu	nákup	zakup	nákup	N;GEN;MASC;SG	N;INAN;NOM;MASC;SG;POS
znaczące	smysluplné	znaczący	smysluplný		ADJ;NOM;NEUT;SG;POS
znaczące	významná	znaczący	významný		ADJ;NOM;FEM;SG;POS
znaczące	značná	znaczący	značný		ADJ;NOM;FEM;SG;POS
znaczące	významné	znaczący	významný		ADJ;NOM;MASC;PL;POS
znaczące	významný	znaczący	významný		ADJ;INAN;NOM;MASC;SG;POS
samiec	mužské	samiec	mužský	N;NOM;MASC;SG	ADJ;NOM;MASC;PL;POS
samiec	mužský	samiec	mužský	N;NOM;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
lokalizacji	lokace	lokalizacja	lokace	N;GEN;FEM;SG	N;NOM;FEM;PL;POS
lokalizacji	lokality	lokalizacja	lokalita	N;GEN;FEM;SG	N;NOM;FEM;PL;POS
obliczu	čelí	oblicze	čelit	N;DAT;NEUT;SG	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
naukowcy	výzkumných	naukowiec	výzkumný	N;NOM;MASC;PL	ADJ;GEN;MASC;PL;POS
naukowcy	vědců	naukowiec	vědec	N;NOM;MASC;PL	N;ANIM;GEN;MASC;PL;POS
naukowcy	vědce	naukowiec	vědec	N;NOM;MASC;PL	N;ANIM;ACC;MASC;PL;POS
warren	warrena	warren	warren	PROPN;NOM;MASC;SG	N;ANIM;ACC;MASC;SG;POS
warren	warren	warren	warren	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
castle	zámek	castło	zámek		N;INAN;NOM;MASC;SG;POS
castle	castle	castło	castle		N;INAN;NOM;MASC;SG;POS
castle	hrad	castło	hrad		N;INAN;NOM;MASC;SG;POS
napisała	napsali	napisać	napsat	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;ANIM;MASC;PL;POS;PST;V.PTCP;ACT
napisała	napsala	napisać	napsat	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;POS;PST;V.PTCP;ACT
uda	stehna	udać	stehnout	V;PFV;IND;SG;3;FUT;FIN;ACT	N;NOM;NEUT;PL;POS
uda	stehno	udać	stehno	V;PFV;IND;SG;3;FUT;FIN;ACT	N;NOM;NEUT;SG;POS
uda	stehna	udać	stehnout	V;PFV;IND;SG;3;FUT;FIN;ACT	N;NOM;NEUT;PL;POS
algierii	alžírské	algieria	alžírský	PROPN;GEN;FEM;SG	ADJ;NOM;NEUT;SG;POS
algierii	alžírsko	algieria	alžírsko	PROPN;GEN;FEM;SG	ADJ;POS
loty	lety	lot	rok	N;NOM;MASC;PL	N;INS;NEUT;PL;POS
badacze	výzkumných	badacz	výzkumný	N;NOM;MASC;PL	ADJ;GEN;MASC;PL;POS
współczesna	moderní	współczesny	moderní	N;NOM;FEM;SG	ADJ;NOM;MASC;SG;POS
współczesna	současná	współczesny	současný	N;NOM;FEM;SG	ADJ;NOM;FEM;SG;POS
współczesna	moderní	współczesny	moderní	N;NOM;FEM;SG	ADJ;NOM;MASC;SG;POS
współczesna	současné	współczesny	současný	N;NOM;FEM;SG	ADJ;NOM;NEUT;SG;POS
współczesna	současný	współczesny	současný	N;NOM;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
psy	psy	pies	pes	N;NOM;MASC;PL	N;ANIM;ACC;MASC;PL;POS
psy	psů	pies	pes	N;NOM;MASC;PL	N;ANIM;GEN;MASC;PL;POS
psy	psí	pies	psí	N;NOM;MASC;PL	ADJ;NOM;MASC;SG;POS
psy	pejsek	pies	pejsek	N;NOM;MASC;PL	N;ANIM;NOM;MASC;SG;POS
psy	pes	pies	pes	N;NOM;MASC;PL	N;ANIM;NOM;MASC;SG;POS
poetów	básníci	poet	básník	N;GEN;MASC;PL	N;ANIM;NOM;MASC;PL;POS
apg	apg	apg	apg		PROPN;MASC;POS
liczyć	hrabě	liczyć	hrabě	V;IPFV;NFIN;ACT	N;ANIM;NOM;MASC;SG;POS
liczyć	počítání	liczyć	počítání	V;IPFV;NFIN;ACT	N;NOM;NEUT;SG;POS
ofiarą	oběť	ofiara	oběť	N;INS;FEM;SG	N;NOM;FEM;SG;POS
ofiarą	oběti	ofiara	oběť	N;INS;FEM;SG	N;NOM;FEM;PL;POS
warstwa	vrstvu	warstwa	vrstva	N;NOM;FEM;SG	N;ACC;FEM;SG;POS
warstwa	vrstvy	warstwa	vrstva	N;NOM;FEM;SG	N;NOM;FEM;PL;POS
pomiaru	měřicí	pomiar	měřicí	N;GEN;MASC;SG	ADJ;NOM;MASC;SG;POS
pomiaru	měření	pomiar	měření	N;GEN;MASC;SG	N;NOM;NEUT;SG;POS
pomiaru	měření	pomiar	měření	N;GEN;MASC;SG	N;NOM;NEUT;SG;POS
osobowości	osobnosti	osobowość	osobnost	N;GEN;FEM;SG	N;NOM;FEM;PL;POS
osobowości	osobností	osobowość	osobnost	N;GEN;FEM;SG	N;INS;FEM;SG;POS
osobowości	osobnost	osobowość	osobnost	N;GEN;FEM;SG	N;NOM;FEM;SG;POS
osobowości	osobnosti	osobowość	osobnost	N;GEN;FEM;SG	N;NOM;FEM;PL;POS
kamiński	kamiński	kamiński	kamiósko	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG;POS
seulu	soulu	seul	soul	PROPN;NOM;MASC;SG	PROPN;INAN;GEN;MASC;SG;POS
seulu	soul	seul	soul	PROPN;NOM;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
poprzednie	bývalý	poprzednie	bývalý		ADJ;ANIM;NOM;MASC;SG;POS
poprzednie	dřívější	poprzednie	brzký		ADJ;NOM;CMPR;MASC;SG;POS
poprzednie	bývalé	poprzednie	bývalý		ADJ;NOM;NEUT;SG;POS
poprzednie	bývalá	poprzednie	bývalý		ADJ;NOM;FEM;SG;POS
poprzednie	předchozí	poprzednie	předchozí		ADJ;NOM;MASC;SG;POS
poprzednie	předcházející	poprzednie	předcházející		ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
maryland	marylandu	maryland	maryland	N;NOM;MASC;SG	N;INAN;GEN;MASC;SG;POS
electric	elektrická	electric	elektrický		ADJ;NOM;FEM;SG;POS
electric	elektrický	electric	elektrický		ADJ;INAN;NOM;MASC;SG;POS
electric	elektrické	electric	elektrický		ADJ;NOM;NEUT;SG;POS
królową	královna	królowa	královna	N;INS;FEM;SG	N;NOM;FEM;SG;POS
królową	queen	królowa	queený	N;INS;FEM;SG	PROPN;INAN;NOM;MASC;SG;POS
królową	královno	królowa	královno	N;INS;FEM;SG	N;NOM;MASC;SG;POS
komentarze	komentář	komentarz	komentář	N;NOM;MASC;PL	N;INAN;NOM;MASC;SG;POS
keith	keith	keith	keith	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
naczynia	nádobí	naczynie	nádobí	N;NOM;NEUT;PL	N;NOM;NEUT;SG;POS
naczynia	plavidel	naczynie	plavidlo	N;NOM;NEUT;PL	N;GEN;NEUT;PL;POS
naczynia	nádobí	naczynie	nádobí	N;NOM;NEUT;PL	N;NOM;NEUT;SG;POS
zastąpić	nahrazen	zastąpić	nahrazený	V;PFV;NFIN;ACT	ADJ;MASC;SG;POS;V.PTCP;PASS
zastąpić	nahrazeno	zastąpić	nahrazený	V;PFV;NFIN;ACT	ADJ;NEUT;SG;POS;V.PTCP;PASS
zastąpić	nahrazena	zastąpić	nahrazený	V;PFV;NFIN;ACT	ADJ;POS;V.PTCP;PASS
zastąpić	náhražka	zastąpić	náhražka	V;PFV;NFIN;ACT	N;NOM;FEM;SG;POS
reakcje	reakce	reakcja	reakce	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
reakcje	reakční	reakcja	reakční	N;NOM;FEM;PL	ADJ;NOM;MASC;SG;POS
reakcje	reakce	reakcja	reakce	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
ekipa	posádky	ekipa	posádka	N;NOM;FEM;SG	N;NOM;FEM;PL;POS
ekipa	posádku	ekipa	posádka	N;NOM;FEM;SG	N;ACC;FEM;SG;POS
ekipa	crew	ekipa	crew	N;NOM;FEM;SG	PROPN;MASC;SG;POS
piętrze	patře	piętro	patro	N;ACC;NEUT;SG	N;NOM;NEUT;SG;POS
piętrze	podlaha	piętro	podlaha	N;ACC;NEUT;SG	N;NOM;FEM;SG;POS
piętrze	poschodí	piętro	poschodí	N;ACC;NEUT;SG	N;NOM;NEUT;SG;POS
piętrze	podlaží	piętro	podlaží	N;ACC;NEUT;SG	N;NOM;NEUT;SG;POS
piętrze	patro	piętro	patro	N;ACC;NEUT;SG	N;NOM;NEUT;SG;POS
reklamy	inzeráty	reklama	inzerát	N;ACC;FEM;SG	N;INAN;NOM;MASC;PL;POS
reklamy	reklamy	reklama	reklama	N;ACC;FEM;SG	N;NOM;FEM;PL;POS
reklamy	reklamy	reklama	reklama	N;ACC;FEM;SG	N;NOM;FEM;PL;POS
reklamy	reklamní	reklama	reklamní	N;ACC;FEM;SG	ADJ;NOM;MASC;SG;POS
reklamy	reklamy	reklama	reklama	N;ACC;FEM;SG	N;NOM;FEM;PL;POS
reklamy	reklama	reklama	reklama	N;ACC;FEM;SG	N;NOM;FEM;SG;POS
reklamy	inzerce	reklama	inzerce	N;ACC;FEM;SG	N;NOM;FEM;SG;POS
odznaki	placky	odznak	placka	V;IPFV;IND;SG;3;FIN;ACT	N;NOM;FEM;PL;POS
odznaki	odznaky	odznak	odznak	V;IPFV;IND;SG;3;FIN;ACT	N;INAN;NOM;MASC;PL;POS
kent	kenta	kent	kenta	PROPN;NOM;MASC;SG	N;ANIM;ACC;MASC;SG;POS
kent	kent	kent	kent	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
pomocnicze	pomocné	pomocniczy	pomocný	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;PL;POS
mali	mali	mala	mít		PROPN;NOM;FEM;SG;POS
colin	colin	colina	colina	N;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
colin	colina	colina	colina	N;NOM;MASC;SG	N;ANIM;ACC;MASC;SG;POS
pacific	pacific	pacifica	pacific	N;NOM;MASC;SG	PROPN;NOM;MASC;SG;POS
ralph	ralpha	ralph	ralpha	PROPN;NOM;MASC;SG	N;ANIM;ACC;MASC;SG;POS
ralph	ralph	ralph	ralph	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
todd	todd	todd	todd	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
joan	joan	joan	joan	PROPN;NOM;MASC;SG	PROPN;NOM;FEM;SG;POS
global	celosvětová	global	celosvětový		ADJ;NOM;FEM;SG;POS
global	global	global	global		PROPN;INAN;NOM;MASC;SG;POS
global	globální	global	globální		ADJ;NOM;MASC;SG;POS
karla	karla	karla	kárel		PROPN;ANIM;GEN;MASC;SG;POS
karla	karla	karla	kárel		PROPN;ANIM;GEN;MASC;SG;POS
karla	karl	karla	karl		PROPN;ANIM;NOM;MASC;SG;POS
karla	karle	karla	karle		N;INAN;NOM;MASC;SG;POS
zwalczania	vymýcení	zwalczać	vymýcení	N;IPFV;GEN;NEUT;SG;POS;V.MSDR	N;NOM;NEUT;SG;POS
zwalczania	boj	zwalczać	boj	N;IPFV;GEN;NEUT;SG;POS;V.MSDR	N;INAN;NOM;MASC;SG;POS
autonomii	autonomie	autonomia	autonomie	N;GEN;FEM;SG	N;NOM;FEM;SG;POS
autonomii	autonomii	autonomia	autonomie	N;GEN;FEM;SG	N;ACC;FEM;SG;POS
fotografie	fotografie	fotografia	fotografie	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
fotografie	fotografie	fotografia	fotografie	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
fotografie	fotografie	fotografia	fotografie	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
fotografie	fotografování	fotografia	fotografování	N;NOM;FEM;PL	N;NOM;NEUT;SG;POS
niebieskie	blue	niebieski	blue	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;POS
niebieskie	modře	niebieski	modře	ADJ;NOM;NEUT;SG	ADV;POS
zenon	zenon	zenon	zenon	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG;POS
owoców	ovoce	owóc	ovoce	N;GEN;MASC;PL	N;NOM;NEUT;SG;POS
owoców	ovoce	owóc	ovoce	N;GEN;MASC;PL	N;NOM;NEUT;SG;POS
owoców	plody	owóc	plod	N;GEN;MASC;PL	N;INAN;NOM;MASC;PL;POS
pius	pius	pius	pius	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
męski	samec	męski	samec	ADJ;NOM;MASC;SG	N;ANIM;NOM;MASC;SG;POS
męski	mužské	męski	mužský	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;PL;POS
męski	muž	męski	muž	ADJ;NOM;MASC;SG	N;ANIM;NOM;MASC;SG;POS
tarnów	tarnówě	tarny	tarnówa		ADV;POS
weryfikacji	ověření	weryfikacja	ověření	N;GEN;FEM;SG	N;NOM;NEUT;SG;POS
weryfikacji	ověřování	weryfikacja	ověřování	N;GEN;FEM;SG	N;NOM;NEUT;SG;POS
chińskich	čínský	chiński	čínský	ADJ;GEN;MASC;PL	ADJ;INAN;NOM;MASC;SG;POS
chińskich	čínská	chiński	čínský	ADJ;GEN;MASC;PL	ADJ;NOM;FEM;SG;POS
chińskich	číňan	chiński	číňan	ADJ;GEN;MASC;PL	N;ANIM;NOM;MASC;SG;POS
chińskich	čína	chiński	čína	ADJ;GEN;MASC;PL	PROPN;NOM;FEM;SG;POS
chińskich	čínské	chiński	čínský	ADJ;GEN;MASC;PL	ADJ;NOM;NEUT;SG;POS
uznawane	poznal	uznawać	poznat	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
uznawane	uznána	uznawać	uznaný	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;POS;V.PTCP;PASS
organizmów	organismy	organizm	organismus	N;GEN;MASC;PL	N;INAN;NOM;MASC;PL;POS
używanie	použitím	używać	použití	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;INS;NEUT;SG;POS
używanie	používám	używać	používat	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	V;IPFV;IND;SG;1;POS;PRS;FIN;ACT
cząstek	částečky	cząstka	částečka	N;GEN;FEM;PL	N;NOM;FEM;PL;POS
cząstek	částice	cząstka	částice	N;GEN;FEM;PL	N;NOM;FEM;SG;POS
cząstek	částice	cząstka	částice	N;GEN;FEM;PL	N;NOM;FEM;SG;POS
xxx	xxx	xxx	xxx		PROPN;MASC;SG;POS
duchu	ghost	duch	ghost	N;ACC;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
duchu	přízrak	duch	přízrak	N;ACC;MASC;SG	N;INAN;NOM;MASC;SG;POS
duchu	duch	duch	duch	N;ACC;MASC;SG	N;ANIM;NOM;MASC;SG;POS
duchu	duchu	duch	duch	N;ACC;MASC;SG	N;ANIM;DAT;MASC;SG;POS
duchu	strašidlo	duch	strašidlo	N;ACC;MASC;SG	N;NOM;NEUT;SG;POS
duchu	duchu	duch	duch	N;ACC;MASC;SG	N;ANIM;DAT;MASC;SG;POS
duchu	duch	duch	duch	N;ACC;MASC;SG	N;ANIM;NOM;MASC;SG;POS
komputerów	počítače	komputer	počítač	N;GEN;MASC;PL	N;INAN;NOM;MASC;PL;POS
amt	amt	amt	amt		PROPN;INAN;NOM;MASC;SG;POS
niebo	sky	niebo	ska	N;NOM;NEUT;SG	PROPN;INAN;NOM;MASC;SG;POS
niebo	nebeský	niebo	beský	N;NOM;NEUT;SG	ADJ;INAN;NOM;MASC;SG;NEG
kłopoty	problémy	kłopot	problém	N;ACC;MASC;PL	N;INAN;NOM;MASC;PL;POS
kłopoty	trable	kłopot	trable	N;ACC;MASC;PL	N;NOM;FEM;PL;POS
kłopoty	problém	kłopot	problém	N;ACC;MASC;PL	N;INAN;NOM;MASC;SG;POS
kłopoty	potíže	kłopot	potíž	N;ACC;MASC;PL	N;NOM;FEM;PL;POS
kłopoty	trable	kłopot	trable	N;ACC;MASC;PL	N;NOM;FEM;PL;POS
kłopoty	potíže	kłopot	potíž	N;ACC;MASC;PL	N;NOM;FEM;PL;POS
cleveland	clevelandu	cleveland	cleveland	N;NOM;MASC;SG	N;INAN;GEN;MASC;SG;POS
kampanię	kampaň	kampania	kampaň	N;ACC;FEM;SG	N;NOM;FEM;SG;POS
kampanię	kampaně	kampania	kampaň	N;ACC;FEM;SG	N;NOM;FEM;PL;POS
kampanię	tažení	kampania	tažení	N;ACC;FEM;SG	N;NOM;NEUT;SG;POS
tłumaczy	translators	tłumaczyć	translators	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INAN;NOM;MASC;SG;POS
piątej	pátá	piąty	pátý	ADJ;GEN;FEM;SG	ADJ;NOM;FEM;SG
piątej	páté	piąty	pátý	ADJ;GEN;FEM;SG	ADJ;NOM;MASC;SG
piątej	pátý	piąty	pátý	ADJ;GEN;FEM;SG	ADJ;ANIM;NOM;MASC;SG
wood	dřevo	wood	dřevo		N;NOM;NEUT;SG;POS
wood	dřeva	wood	dřevo		N;NOM;NEUT;PL;POS
odkryte	odhalil	odkryć	odhalit	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
odkryte	odhalili	odkryć	odhalit	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP;ACT
odkryte	objevil	odkryć	objevit	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
odkryte	objevili	odkryć	objevit	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP;ACT
odkryte	objevila	odkryć	objevit	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;POS;PST;V.PTCP;ACT
mont	mont	mont	mont		PROPN;INAN;NOM;MASC;SG;POS
tlenu	kyslík	tlen	kyslík	N;GEN;MASC;SG	N;INAN;NOM;MASC;SG;POS
franciszkanów	františkán	franciszkan	františkán	N;ACC;MASC;PL	N;ANIM;NOM;MASC;SG;POS
classic	klasika	classicie	klasik		N;NOM;FEM;SG;POS
classic	classic	classicie	classic		N;INAN;NOM;MASC;SG;POS
classic	klasické	classicie	klasický		ADJ;NOM;MASC;SG;POS
classic	klasická	classicie	klasický		ADJ;NOM;FEM;SG;POS
