một	enga	một	en	NUM	PRO;ACC;MASC;SG
nhẹ	blago	nhẹ	blago		N;NOM;NEUT;SG
nhẹ	blage	nhẹ	blag		
nhẹ	počasi	nhẹ	počasi		ADV
nhẹ	lahki	nhẹ	lahek		ADJ;NOM;MASC;PL
nhẹ	lahek	nhẹ	lahek		ADJ;NOM;INDF;MASC;SG
nhẹ	suha	nhẹ	suh		ADJ;NOM;FEM;SG
nhẹ	suhi	nhẹ	suh		ADJ;NOM;DEF;MASC;SG
nhẹ	suh	nhẹ	suh		ADJ;NOM;INDF;MASC;SG
lightgrey	lightgrey	lightgrey	lightgrey		N;NOM;MASC;SG
đáp	zemljišča	đáp	zemljišče	V	N;NOM;NEUT;PL
đáp	dežela	đáp	dežela	V	N;NOM;FEM;SG
đáp	kopno	đáp	kopno	V	N;NOM;NEUT;SG
đáp	zemljišče	đáp	zemljišče	V	N;NOM;NEUT;SG
đáp	zemljo	đáp	zemlja	V	N;ACC;FEM;SG
khô	suha	khô	suh	V	ADJ;NOM;FEM;SG
khô	suhi	khô	suh	V	ADJ;NOM;DEF;MASC;SG
khô	suhe	khô	suh	V	ADJ;NOM;FEM;PL
khô	suho	khô	suh	V	ADV
ném	metanje	ném	metanje	V	N;NOM;NEUT;SG
ném	vržen	ném	vržen	V	ADJ;NOM;INDF;MASC;SG;V.PTCP
ném	met	ném	met	V	
gridcolor	gridcolor	gridcolor	gridcolor		N;NOM;MASC;SG
xúc	žalitev	xúc	žalitev	V	N;NOM;FEM;SG
xúc	žalitve	xúc	žalitev	V	N;NOM;FEM;PL
xúc	žalitev	xúc	žalitev	V	N;NOM;FEM;SG
rơi	slapovi	rơi	slap	V	N;NOM;MASC;PL
rơi	falls	rơi	falls	V	N;NOM;MASC;SG
rơi	padci	rơi	padec	V	N;NOM;MASC;PL
rơi	jesen	rơi	jesen	V	N;NOM;FEM;SG
rơi	padec	rơi	padec	V	N;NOM;MASC;SG
rơi	padanje	rơi	padanje	V	N;NOM;NEUT;SG
rơi	padec	rơi	padec	V	N;NOM;MASC;SG
rơi	padajoči	rơi	padajoč	V	ADJ;NOM;MASC;PL;V.PTCP
kém	hudo	kém	hudo	ADJ	ADV
kém	slabo	kém	slabo	ADJ	ADV
kém	bad	kém	bada	ADJ	PROPN;NOM;MASC;SG
kém	slabo	kém	slabo	ADJ	ADV
tổn	travmo	tổn	travma	V	N;ACC;FEM;SG
tổn	travme	tổn	travme	V	N;NOM;FEM;PL
tổn	travma	tổn	travma	V	N;NOM;FEM;SG
triết	marla	triết	marla	N	
mời	povabilo	mời	povabilo	V	N;NOM;NEUT;SG
mời	vabilo	mời	vabilo	V	N;NOM;NEUT;SG
mời	vabljeni	mời	vabljen	V	ADJ;NOM;MASC;PL;V.PTCP
mời	vabljen	mời	vabljen	V	ADJ;NOM;INDF;MASC;SG;V.PTCP
mời	povabljeni	mời	povabljen	V	ADJ;NOM;MASC;PL;V.PTCP
mời	vabljena	mời	vabljen	V	ADJ;NOM;FEM;SG;V.PTCP
mời	povabilo	mời	povabilo	V	N;NOM;NEUT;SG
mời	vabilo	mời	vabilo	V	N;NOM;NEUT;SG
mời	vabila	mời	vabilo	V	N;NOM;NEUT;PL
chinh	križec	chinh	križec		N;NOM;MASC;SG
chinh	navzkrižna	chinh	navzkrižen		ADJ;NOM;FEM;SG
chinh	križ	chinh	križ		N;NOM;MASC;SG
chinh	cross	chinh	cross		N;NOM;MASC;SG
chinh	navzkrižno	chinh	navzkrižno		ADV
simon	simon	simon	simon		N;NOM;MASC;SG
simon	simona	simon	simon		N;NOM;FEM;SG
hoà	nizozemsko	hoà	nizozemski		ADJ;NOM;NEUT;SG
hoà	nizozemski	hoà	nizozemski		ADJ;NOM;MASC;SG
pennsylvania	pensilvaniji	pennsylvania	pensilvanija		N;DAT;FEM;SG
thiệt	resničen	thiệt	resničen	PART	ADJ;NOM;INDF;MASC;SG
thiệt	resnično	thiệt	resnično	PART	ADV
thiệt	resnična	thiệt	resničen	PART	ADJ;NOM;FEM;SG
thiệt	prava	thiệt	pravi	PART	ADJ;NOM;FEM;SG
thiệt	realno	thiệt	realen	PART	ADJ;NOM;NEUT;SG
lang	lang	lang	lang	N	
lang	hall	lang	hall	N	
chữa	zdravilo	chữa	zdravilo	V	N;NOM;NEUT;SG
chữa	ozdravitev	chữa	ozdravitev	V	N;NOM;FEM;SG
lỗi	narobe	lỗi	narobe	N	ADV
lỗi	napačno	lỗi	napačen	N	ADJ;NOM;NEUT;SG
lỗi	napačen	lỗi	napačen	N	ADJ;NOM;INDF;MASC;SG
background	ozadje	background	ozadje		N;NOM;NEUT;SG
lôi	lei	lôi	lei	V	N;NOM;MASC;SG
ngọt	sladko	ngọt	sladko	ADJ	ADV
ngọt	sladkost	ngọt	sladkost	ADJ	N;NOM;FEM;SG
ngọt	pivovarna	ngọt	pivovarna	ADJ	N;NOM;FEM;SG
thăm	obisk	thăm	obisk	V	N;NOM;MASC;SG
bảy	seven	bảy	seven	NUM	
sóc	veverico	sóc	veverica	V	N;ACC;FEM;SG
sóc	veverice	sóc	veverica	V	N;NOM;FEM;PL
sóc	veverica	sóc	veverica	V	N;NOM;FEM;SG
sóc	veverice	sóc	veverica	V	N;NOM;FEM;PL
chặn	bloki	chặn	blok	V	N;NOM;MASC;PL
chặn	bloke	chặn	blok	V	N;ACC;MASC;PL
chặn	blokiranje	chặn	blokiranje	V	N;NOM;NEUT;SG
chặn	blokada	chặn	blokad	V	N;NOM;FEM;SG
chặn	blok	chặn	blok	V	N;NOM;MASC;SG
chặn	block	chặn	block	V	N;NOM;MASC;SG
thôi	preklic	thôi	preklic	PART	N;NOM;MASC;SG
thôi	odpovedati	thôi	odpovedati	PART	V;PFV;NFIN
phước	blagoslovljen	phước	blagoslovljen	N	ADJ;NOM;INDF;MASC;SG
phước	blagoslovljena	phước	blagoslovljen	N	ADJ;NOM;FEM;SG
phước	blagoslovljeno	phước	blagoslovljen	N	ADJ;NOM;NEUT;SG
phước	blagoslovljeni	phước	blagoslovljen	N	ADJ;NOM;MASC;PL
cừu	lamb	cừu	lamb	N	
gió	vetrovno	gió	vetroven	N	ADJ;NOM;NEUT;SG
trống	boben	trống	boben	V	N;NOM;MASC;SG
trống	prazen	trống	prazen	V	ADJ;NOM;INDF;MASC;SG
trống	prazno	trống	prazen	V	ADJ;NOM;NEUT;SG
trống	bobni	trống	boben	V	N;NOM;MASC;PL
trống	prazno	trống	prazen	V	ADJ;NOM;NEUT;SG
trống	prazni	trống	prazen	V	ADJ;NOM;MASC;PL
trống	prazna	trống	prazen	V	ADJ;NOM;FEM;SG
trống	prazen	trống	prazen	V	ADJ;NOM;INDF;MASC;SG
indonesia	indonezijski	indonesia	indonezijski	N	ADJ;NOM;MASC;SG
jpl	jpl	jpl	jpl		PROPN;NOM;MASC;SG
nhánh	vejo	nhánh	vedeti	N	V;IPFV;IND;PL;3;PRS;FIN
nhiễm	okužena	nhiễm	okužen	V	ADJ;NOM;FEM;SG;V.PTCP
nhiễm	okuženi	nhiễm	okužen	V	ADJ;NOM;MASC;PL;V.PTCP
nhiễm	okuženih	nhiễm	okužen	V	ADJ;GEN;MASC;PL;V.PTCP
nhiễm	okuženo	nhiễm	okužen	V	ADJ;NOM;NEUT;SG;V.PTCP
tàn	zadavil	tàn	zadaviti	ADJ	V;PFV;MASC;SG;V.PTCP
đuổi	odpuščen	đuổi	odpuščen	V	ADJ;NOM;INDF;MASC;SG;V.PTCP
đuổi	pregon	đuổi	pregon	V	N;NOM;MASC;SG
đuổi	chase	đuổi	chas	V	N;NOM;MASC;SG
mưa	deževati	mưa	deževati	N	V;IPFV;NFIN
mưa	dežuje	mưa	deževati	N	V;IPFV;IND;SG;3;PRS;FIN
mưa	rain	mưa	rain	N	PROPN;NOM;MASC;SG
bách	resne	bách	resen	N	ADJ;NOM;FEM;PL
bách	resna	bách	resen	N	ADJ;NOM;FEM;SG
bách	resno	bách	resno	N	ADV
bách	resni	bách	resen	N	ADJ;NOM;MASC;PL
hút	dim	hút	dim	V	N;NOM;MASC;SG
hút	dima	hút	dimati	V	N;GEN;MASC;SG
hút	kadi	hút	kada	V	N;NOM;FEM;SG
hút	kajenje	hút	kajenje	V	N;NOM;NEUT;SG
hút	zanič	hút	zanič	V	ADV
william	william	william	william		N;NOM;MASC;SG
george	george	george	george		N;NOM;MASC;SG
air	zrak	air	zrak		N;NOM;MASC;SG
air	zračno	air	zračen		ADJ;NOM;NEUT;SG
air	zračna	air	zračen		ADJ;NOM;FEM;SG
air	air	air	air		N;NOM;MASC;SG
cam	oranžno	cam	oranžen	N	ADV
cam	oranžni	cam	oranžen	N	ADJ;NOM;DEF;MASC;SG
cam	oranžne	cam	oranžen	N	ADJ;NOM;FEM;PL
cam	oranžna	cam	oranžen	N	ADJ;NOM;FEM;SG
họp	seji	họp	seja	V	N;NOM;FEM;SG
họp	srečanje	họp	srečanje	V	N;NOM;NEUT;SG
họp	sestanek	họp	sestanek	V	N;NOM;MASC;SG
usd	petdeset	usd	petdeset	N	NUM;NOM;PL
usd	fifty	usd	fifty	N	
may	maj	may	maj	ADJ	
may	maja	may	maj	ADJ	N;GEN;MASC;SG
may	šivanje	may	šivanje	ADJ	N;NOM;NEUT;SG
may	srečko	may	srečka	ADJ	N;NOM;MASC;SG
may	lucky	may	lucky	ADJ	N;NOM;MASC;SG
may	sreča	may	sreča	ADJ	N;NOM;FEM;SG
chép	kopiranje	chép	kopiranje	V	N;NOM;NEUT;SG
chép	kopiraj	chép	kopiraj	V	N;NOM;MASC;SG
chép	kopijo	chép	kopiti	V	N;ACC;FEM;SG
kia	kia	kia	kia	PROPN	PROPN;NOM;MASC;SG
kia	tam	kia	tam	PROPN	ADV
robert	robert	robert	robert		N;NOM;MASC;SG
đinh	đinh	đinh	đinh	N	PROPN;NOM;MASC;SG
david	david	david	david		N;NOM;MASC;SG
iowa	iowa	iowa	iow	N	PROPN;NOM;MASC;SG
ohio	ohio	ohio	ohio	N	PROPN;NOM;MASC;SG
dặm	miles	dặm	miles	N	
dặm	mile	dặm	mila	N	
hoang	wild	hoang	wild	ADJ	
đâu	kjer	đâu	kjer	PROPN	CONJ
đâu	kje	đâu	kje	PROPN	ADV
sắp	skoraj	sắp	skoraj		PART
sắp	kmalu	sắp	kmalu		ADV
sắp	prihajajoči	sắp	prihajajoč		ADJ;NOM;MASC;PL;V.PTCP
sắp	prihajajoče	sắp	prihajajoč		ADJ;NOM;FEM;PL;V.PTCP
cân	težo	cân	teža	V	N;ACC;FEM;SG
cân	utež	cân	utež	V	N;NOM;FEM;SG
cân	teža	cân	teža	V	N;NOM;FEM;SG
hiếu	gostoljubje	hiếu	gostoljubje		N;NOM;MASC;SG
hiếu	gostoljubnost	hiếu	gostoljubnost		N;NOM;FEM;SG
tận	terminal	tận	terminal	ADP	N;NOM;MASC;SG
tận	terminalu	tận	terminal	ADP	N;DAT;MASC;SG
mong	mong	mong	mong	V	PROPN;NOM;MASC;SG
mong	upanja	mong	upanje	V	N;GEN;NEUT;SG
mong	hope	mong	hopa	V	
mong	upanje	mong	upanje	V	N;NOM;NEUT;SG
rối	težave	rối	težava	V	N;NOM;FEM;PL
rối	lutka	rối	lutko	V	N;NOM;FEM;SG
texas	teksas	texas	teksas	N	PROPN;NOM;MASC;SG
texas	texas	texas	texas	N	PROPN;NOM;MASC;SG
dakota	dakoti	dakota	dakoti	N	PROPN;NOM;MASC;SG
james	james	james	james	N	PROPN;NOM;MASC;SG
nghỉ	dopust	nghỉ	dopust	V	N;NOM;MASC;SG
nghỉ	počitnice	nghỉ	počitnice	V	N;NOM;FEM;PL
nghỉ	oddih	nghỉ	oddih	V	N;NOM;MASC;SG
nghỉ	počitka	nghỉ	počitek	V	N;NOM;MASC;SG
nghỉ	počitek	nghỉ	počitek	V	N;NOM;MASC;SG
paul	paul	paul	pauti		PROPN;NOM;MASC;SG
paul	pavel	paul	paveti		N;NOM;MASC;SG
thua	poraženec	thua	poraženec	V	N;NOM;MASC;SG
thua	zguba	thua	zguba	V	N;NOM;FEM;SG
thua	izgubljena	thua	izgubljen	V	ADJ;NOM;FEM;SG;V.PTCP
thua	izgubljeni	thua	izgubljen	V	ADJ;NOM;MASC;PL;V.PTCP
thua	izgubljeno	thua	izgubljen	V	ADJ;NOM;NEUT;SG;V.PTCP
thua	izgubljen	thua	izgubljen	V	ADJ;NOM;INDF;MASC;SG;V.PTCP
uống	pitja	uống	pitje	V	N;GEN;NEUT;SG
uống	pitje	uống	pitje	V	N;NOM;NEUT;SG
uống	pijača	uống	pijača	V	N;NOM;FEM;SG
uống	pijačo	uống	pijača	V	N;ACC;FEM;SG
uống	pij	uống	pij	V	N;NOM;MASC;SG
uống	pijača	uống	pijača	V	N;NOM;FEM;SG
uống	pijačo	uống	pijača	V	N;ACC;FEM;SG
uống	pijače	uống	pijača	V	N;NOM;FEM;PL
uống	pijača	uống	pijača	V	N;NOM;FEM;SG
nhu	rabi	nhu	raba	N	V;IPFV;IND;SG;3;PRS;FIN
nhu	potrebuje	nhu	potrebovati	N	V;IPFV;IND;SG;3;PRS;FIN
phạt	kaznovana	phạt	kaznovan	N	ADJ;NOM;FEM;SG;V.PTCP
phạt	kaznovani	phạt	kaznovan	N	ADJ;NOM;MASC;PL;V.PTCP
phạt	kaznovan	phạt	kaznovan	N	ADJ;NOM;INDF;MASC;SG
đoán	ugibanje	đoán	ugibanje	V	N;NOM;NEUT;SG
chị	sis	chị	sis	N	PROPN;NOM;MASC;SG
cốt	bi	cốt	bi	N	
huế	hue	huế	hue	N	
lam	lam	lam	lama	N	
lam	storjeno	lam	storjen	N	ADJ;NOM;NEUT;SG;V.PTCP
lam	končano	lam	končan	N	ADJ;NOM;NEUT;SG;V.PTCP
lam	opravljeno	lam	opravljen	N	ADJ;NOM;NEUT;SG;V.PTCP
lam	narejeno	lam	narejen	N	ADJ;NOM;NEUT;SG;V.PTCP
hoài	dosežene	hoài	dosežen	N	ADJ;NOM;FEM;PL;V.PTCP
hoài	dosežen	hoài	dosežen	N	ADJ;NOM;INDF;MASC;SG;V.PTCP
hoài	dosežena	hoài	dosežen	N	ADJ;NOM;FEM;SG;V.PTCP
hoài	doseženo	hoài	dosežen	N	ADJ;NOM;NEUT;SG;V.PTCP
hoài	doseženi	hoài	dosežen	N	ADJ;NOM;MASC;PL;V.PTCP
ukraina	ukrajina	ukraina	ukrajina	N	PROPN;NOM;FEM;SG
del	del	del	del		N;NOM;MASC;SG
internet	internetni	internet	interneten		ADJ;NOM;DEF;MASC;SG
internet	internetno	internet	interneten		ADJ;NOM;NEUT;SG
internet	internet	internet	internet		N;NOM;MASC;SG
haute	haute	haute	hauta		PROPN;NOM;FEM;SG
trà	tea	trà	tea	N	
der	der	der	der	N	
link	poveži	link	povežiti	N	V;PFV;IND;SG;2;PRS;FIN
kiên	potrpljenje	kiên	potrpljenje	ADJ	N;NOM;NEUT;SG
kiên	potrpežljivost	kiên	potrpežljivost	ADJ	N;NOM;FEM;SG
malaysia	malezijski	malaysia	malezijski	N	ADJ;NOM;MASC;SG
pha	naredi	pha	narediti	N	V;PFV;IND;SG;3;PRS;FIN
phức	mikroskop	phức	mikrosko	V	N;NOM;MASC;SG
tròn	krog	tròn	krog	ADJ	N;NOM;MASC;SG
nhảy	preskok	nhảy	preskok	V	N;NOM;MASC;SG
nhảy	skok	nhảy	skok	V	N;NOM;MASC;SG
nhảy	skoči	nhảy	skočiti	V	
nhảy	skakanje	nhảy	skakanje	V	N;NOM;NEUT;SG
nhảy	skoki	nhảy	skok	V	N;NOM;MASC;PL
lạnh	mraz	lạnh	mraz	ADJ	N;NOM;MASC;SG
đòi	povpraševanje	đòi	povpraševanje	V	N;NOM;NEUT;SG
washington	washington	washington	washington		PROPN;NOM;MASC;SG
tiêm	vbrizgavanje	tiêm	vbrizgavanje	V	N;NOM;NEUT;SG
tiêm	injekcijo	tiêm	injekcija	V	N;ACC;FEM;SG
tiêm	injiciranje	tiêm	injiciranje	V	N;NOM;NEUT;SG
tiêm	injekcija	tiêm	injekcija	V	N;NOM;FEM;SG
tiêm	pogoj	tiêm	pogoj	V	N;NOM;MASC;SG
tiêm	stanje	tiêm	stanje	V	N;NOM;NEUT;SG
trốn	skrivanje	trốn	skrivanje	V	N;NOM;NEUT;SG
bottom	dno	bottom	dno		N;NOM;NEUT;SG
bottom	spodaj	bottom	spodaj		ADV
nhi	nhi	nhi	nh	N	
nhi	son	nhi	son	N	
đau	boli	đau	boleti	ADJ	V;IPFV;IND;SG;3;PRS;FIN
đau	bolečine	đau	bolečina	ADJ	N;NOM;FEM;PL
đau	bolečino	đau	bolečina	ADJ	N;ACC;FEM;SG
đau	bolečina	đau	bolečina	ADJ	N;NOM;FEM;SG
đau	bolelo	đau	boleti	ADJ	V;IPFV;NEUT;SG;V.PTCP
lọc	filter	lọc	filter	V	N;NOM;MASC;SG
lọc	filtriranje	lọc	filtriranje	V	N;NOM;NEUT;SG
lọc	filtriranje	lọc	filtriranje	V	N;NOM;NEUT;SG
lọc	filtre	lọc	filter	V	N;ACC;MASC;PL
lọc	filtrov	lọc	filter	V	N;GEN;MASC;PL
lọc	filtri	lọc	filter	V	N;NOM;MASC;PL
vui	smešno	vui	smešno		ADJ;NOM;NEUT;SG
vui	hecno	vui	hecen		ADJ;NOM;NEUT;SG
vui	zabavno	vui	zabaven		ADJ;NOM;NEUT;SG
vui	fun	vui	fun		N;NOM;MASC;SG
vui	hec	vui	hec		N;NOM;MASC;SG
vui	zabava	vui	zabava		N;NOM;FEM;SG
vui	srečna	vui	srečen		ADJ;NOM;FEM;SG
vui	srečen	vui	srečen		ADJ;NOM;INDF;MASC;SG
vui	vesela	vui	vesel		ADJ;NOM;FEM;SG
vui	srečno	vui	srečno		ADJ;NOM;NEUT;SG
israel	izrael	israel	izrati		N;NOM;MASC;SG
israel	izraelski	israel	izraelski		ADJ;NOM;MASC;SG
israel	izraelsko	israel	izraelski		ADJ;NOM;NEUT;SG
khổ	trpljenje	khổ	trpljenje	ADJ	N;NOM;NEUT;SG
khổ	trpljenja	khổ	trpljenje	ADJ	N;GEN;NEUT;SG
khổ	trdo	khổ	trdo	ADJ	ADV
khổ	beda	khổ	beda	ADJ	N;NOM;FEM;SG
khổ	bedo	khổ	beda	ADJ	N;ACC;FEM;SG
khổ	bede	khổ	beda	ADJ	N;GEN;FEM;SG
thuế	davčna	thuế	davčen	N	ADJ;NOM;FEM;SG
kansas	kansas	kansas	kansas	N	PROPN;NOM;MASC;SG
dày	debelo	dày	debel	ADJ	ADV
dày	gosto	dày	gost	ADJ	ADV
love	ljubezni	love	ljubezen		N;GEN;FEM;SG
love	love	love	lova		N;NOM;MASC;SG
love	ljubezen	love	ljubezen		N;NOM;FEM;SG
des	des	des	des	N	
dinh	dinh	dinh	dinh		
anime	anime	anime	anima		
khổng	zatekel	khổng	zateči	N	V;PFV;MASC;SG;V.PTCP
khổng	otekle	khổng	oteklo	N	ADJ;NOM;FEM;PL;V.PTCP
michael	mihael	michael	mihati		N;NOM;MASC;SG
michael	michael	michael	michael		
tám	osmica	tám	osmica	NUM	N;NOM;FEM;SG
non	non	non	non	N	
lee	lee	lee	lee	N	PROPN;NOM;MASC;SG
campuchia	kamboška	campuchia	kamboški	N	ADJ;NOM;FEM;SG
bùi	pej	bùi	pej	N	
colombia	kolumbijski	colombia	kolumbijski	N	ADJ;NOM;MASC;SG
charles	karel	charles	karel		N;NOM;MASC;SG
charles	charles	charles	charles		PROPN;NOM;MASC;SG
than	premog	than	premog		N;NOM;MASC;SG
than	pritoževati	than	pritoževati		V;IPFV;NFIN
than	oglja	than	oglje		N;GEN;NEUT;SG
than	oglje	than	oglje		N;NOM;NEUT;SG
