категория	kategori	категория	kategori	N;INAN;NOM;FEM;SG	PROPN;SG
одна	alone	один	alone	DET;NOM;FEM;SG	PROPN
одна	sendiri	один	sendiri	DET;NOM;FEM;SG	ADJ;SG
одна	satu	один	satu	DET;NOM;FEM;SG	NUM
одна	one	один	one	DET;NOM;FEM;SG	PROPN
станции	stasiun	станция	stasiun	N;INAN;NOM;FEM;PL	N;SG
станции	stasiun	станция	stasiun	N;INAN;NOM;FEM;PL	N;SG
людей	rakyat	человек	rakyat	N;ANIM;GEN;MASC;PL	N;SG
людей	orang	человек	orang	N;ANIM;GEN;MASC;PL	N;SG
людей	people	человек	people	N;ANIM;GEN;MASC;PL	PROPN
возможно	mungkin	возможный	mungkin	ADJ;NEUT;SG	ADV
возможно	barangkali	возможный	barangkali	ADJ;NEUT;SG	
возможно	mungkin	возможный	mungkin	ADJ;NEUT;SG	ADV
возможно	maybe	возможный	maybe	ADJ;NEUT;SG	PROPN
возможно	mungkin	возможный	mungkin	ADJ;NEUT;SG	ADV
возможно	kemungkinan	возможный	kemungkinan	ADJ;NEUT;SG	N;SG
возможно	dimungkinkan	возможный	dimungkinkan	ADJ;NEUT;SG	V;SG;ACT
возможно	mungkin	возможный	mungkin	ADJ;NEUT;SG	ADV
сергей	sergey	сергей	sergey	N;ANIM;NOM;MASC;SG	PROPN
сергей	sergei	сергей	sergei	N;ANIM;NOM;MASC;SG	PROPN
иван	ivan	иван	ivan	N;ANIM;NOM;MASC;SG	PROPN
пояс	belt	пояс	belt	N;INAN;NOM;MASC;SG	PROPN
команды	perintah	команда	perintah	N;INAN;NOM;FEM;PL	N;SG
команды	tim	команда	tim	N;INAN;NOM;FEM;PL	N;SG
такие	such	такой	such	DET;NOM;PL	PROPN
шаблон	template	шаблон	template	N;INAN;NOM;MASC;SG	PROPN
шаблон	templat	шаблон	templat	N;INAN;NOM;MASC;SG	PROPN
ссылки	referensi	ссылка	referensi	N;INAN;NOM;FEM;PL	N;SG
ссылки	rujukan	ссылка	rujukan	N;INAN;NOM;FEM;PL	N;SG
ссылки	taut	ссылка	taut	N;INAN;NOM;FEM;PL	N;SG
ссылки	pranala	ссылка	pranala	N;INAN;NOM;FEM;PL	N;SG
ссылки	tautan	ссылка	tautan	N;INAN;NOM;FEM;PL	N;SG
ссылки	links	ссылка	links	N;INAN;NOM;FEM;PL	PROPN
многие	banyak	много	banyak	NUM	ADV
жизнь	life	жизнь	life	N;INAN;NOM;FEM;SG	PROPN
серии	deret	серия	deret	N;INAN;NOM;FEM;PL	N;SG
серии	series	серия	series	N;INAN;NOM;FEM;PL	PROPN
серии	seri	серия	seri	N;INAN;NOM;FEM;PL	N;SG
участники	peserta	участник	peserta	N;ANIM;NOM;MASC;PL	N;SG
участники	partisipan	участник	partisipan	N;ANIM;NOM;MASC;PL	N;SG
участники	kehadiran	участник	kehadiran	N;ANIM;NOM;MASC;PL	N;SG
участники	anggota	участник	anggota	N;ANIM;NOM;MASC;PL	N;SG
начал	dimulai	начать	dimulai	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;SG;PASS
часовой	sentinel	часовой	sentinel	ADJ;NOM;MASC;SG	PROPN
проекта	project	проект	project	N;INAN;GEN;MASC;SG	PROPN
команда	crew	команда	crew	N;INAN;NOM;FEM;SG	PROPN
команда	komando	команда	komando	N;INAN;NOM;FEM;SG	PROPN;SG
команда	team	команда	team	N;INAN;NOM;FEM;SG	PROPN
достаточно	cukup	достаточный	cukup	ADJ;NEUT;SG	ADV
краткое	ringkas	краткий	ringkas	ADJ;NOM;NEUT;SG	PROPN;SG
краткое	brief	краткий	brief	ADJ;NOM;NEUT;SG	PROPN
позже	nanti	поздно	nanti	ADV;CMPR	
другой	lainnya	другой	lainnya	ADJ;NOM;MASC;SG	N
другой	another	другой	another	ADJ;NOM;MASC;SG	PROPN
источники	sumber	источник	sumber	N;INAN;NOM;MASC;PL	N;SG
данные	data	данные	data	N;INAN;NOM;PL	N;SG
война	war	война	war	N;INAN;NOM;FEM;SG	PROPN
школы	sekolah	школа	sekolah	N;INAN;NOM;FEM;PL	N;SG
школы	sekolah	школа	sekolah	N;INAN;NOM;FEM;PL	N;SG
герой	hero	герой	hero	N;ANIM;NOM;MASC;SG	PROPN
иванович	ivanovich	иванович	ivanovich	N;ANIM;NOM;MASC;SG	PROPN
михаил	mikhail	михаил	mikhail	N;ANIM;NOM;MASC;SG	PROPN
михаил	michael	михаил	michael	N;ANIM;NOM;MASC;SG	PROPN
михаил	mihail	михаил	mihail	N;ANIM;NOM;MASC;SG	PROPN
текст	sms	текст	sms	N;INAN;NOM;MASC;SG	PROPN
первая	pertama	первый	pertama	ADJ;NOM;FEM;SG	NUM
первая	duluan	первый	duluan	ADJ;NOM;FEM;SG	
первая	dulu	первый	dulu	ADJ;NOM;FEM;SG	N
первая	first	первый	first	ADJ;NOM;FEM;SG	PROPN
песни	lagu	песня	lagu	N;INAN;NOM;FEM;PL	N;SG
песни	songs	песня	songs	N;INAN;NOM;FEM;PL	PROPN
женщин	wanita	женщина	wanita	N;ANIM;GEN;FEM;PL	N;SG
женщин	perempuan	женщина	perempuan	N;ANIM;GEN;FEM;PL	N;SG
женщин	women	женщина	women	N;ANIM;GEN;FEM;PL	PROPN
книги	pembukuan	книга	penbukuan	N;INAN;NOM;FEM;PL	N;SG
книги	buku	книга	buku	N;INAN;NOM;FEM;PL	N;SG
полностью	seutuhnya	полностью	seutuh	ADV	N;SG
жителей	penduduk	житель	penduduk	N;ANIM;GEN;MASC;PL	N;SG
жителей	warga	житель	warga	N;ANIM;GEN;MASC;PL	N;SG
жителей	penghuni	житель	penhuni	N;ANIM;GEN;MASC;PL	N;SG
честь	dimuliakan	честь	dimuliakan	N;INAN;NOM;FEM;SG	V;SG;PASS
честь	dihormati	честь	dihormati	N;INAN;NOM;FEM;SG	V;SG;PASS
честь	dihormati	честь	dihormati	N;INAN;NOM;FEM;SG	V;SG;PASS
честь	terhormat	честь	terhormat	N;INAN;NOM;FEM;SG	ADJ;RL;SG
честь	honor	честь	honor	N;INAN;NOM;FEM;SG	PROPN
звание	rank	звание	rank	N;INAN;NOM;NEUT;SG	PROPN
деятельность	aktivitas	деятельность	aktivitas	N;INAN;NOM;FEM;SG	PROPN;SG
деятельность	aktivitas	деятельность	aktivitas	N;INAN;NOM;FEM;SG	PROPN;SG
еще	selengkapnya	еще	selengkap	ADV	N;SG
еще	lainnya	еще	lainnya	ADV	N
данных	data	данные	data	N;INAN;GEN;PL	N;SG
берегу	shore	берег	shore	N;INAN;DAT;MASC;SG	PROPN
россия	rusia	россия	rusia	N;INAN;NOM;FEM;SG	PROPN
россия	russia	россия	russia	N;INAN;NOM;FEM;SG	PROPN
села	sab	сесть	sab	V;IPFV;NEUT;IND;SG;PST;FIN;MID	PROPN
села	sabtu	сесть	sabtu	V;IPFV;NEUT;IND;SG;PST;FIN;MID	N;SG
села	sat	сесть	sat	V;IPFV;NEUT;IND;SG;PST;FIN;MID	PROPN
названия	gelar	название	gelar	N;INAN;NOM;NEUT;PL	N;SG;ACT
названия	titel	название	titel	N;INAN;NOM;NEUT;PL	N;SG
названия	nama	название	nama	N;INAN;NOM;NEUT;PL	N;SG
названия	names	название	names	N;INAN;NOM;NEUT;PL	PROPN
названия	mamang	название	mamang	N;INAN;NOM;NEUT;PL	PROPN
сан	san	сан	san		PROPN
должен	harus	должен	harus	ADJ;MASC;SG	ADV;SG;ACT
должен	haruskah	должен	harus	ADJ;MASC;SG	ADV
должен	harus	должен	harus	ADJ;MASC;SG	ADV;SG;ACT
должен	mesti	должен	mesti	ADJ;MASC;SG	
должен	keharusan	должен	keharusan	ADJ;MASC;SG	N;SG
должен	must	должен	must	ADJ;MASC;SG	PROPN
ним	nim	он	nim	PRO;INS;MASC;SG;3	PROPN
права	hak	право	hak	N;INAN;NOM;NEUT;PL	N;SG
король	raja	король	raja	N;ANIM;NOM;MASC;SG	PROPN;SG
король	king	король	king	N;ANIM;NOM;MASC;SG	PROPN
края	krai	край	krai	N;INAN;NOM;MASC;PL	PROPN
края	pinggir	край	pinggir	N;INAN;NOM;MASC;PL	N;SG
края	tepi	край	tepi	N;INAN;NOM;MASC;PL	N;SG
края	pinggiran	край	pinggiran	N;INAN;NOM;MASC;PL	N;SG
края	edge	край	edge	N;INAN;NOM;MASC;PL	PROPN
края	tepi	край	tepi	N;INAN;NOM;MASC;PL	N;SG
края	tepian	край	tepian	N;INAN;NOM;MASC;PL	N;SG
обычно	normalnya	обычно	normal	ADV	N;SG
умер	tewas	умереть	tewas	V;PFV;MASC;IND;SG;PST;FIN;ACT	ADJ;SG
умер	dead	умереть	dead	V;PFV;MASC;IND;SG;PST;FIN;ACT	PROPN
умер	mati	умереть	mati	V;PFV;MASC;IND;SG;PST;FIN;ACT	ADJ;SG
власти	otoritas	власть	otoritas	N;INAN;NOM;FEM;PL	N;SG
власти	berwenang	власть	berwenang	N;INAN;NOM;FEM;PL	V;SG;ACT
службы	servis	служба	servis	N;INAN;NOM;FEM;PL	PROPN;SG
службы	pelayanan	служба	penlayanan	N;INAN;NOM;FEM;PL	N;SG
службы	layanan	служба	layanan	N;INAN;NOM;FEM;PL	N;SG
службы	jasa	служба	jasa	N;INAN;NOM;FEM;PL	N;SG
службы	service	служба	service	N;INAN;NOM;FEM;PL	PROPN
службы	jasa	служба	jasa	N;INAN;NOM;FEM;PL	N;SG
службы	layanan	служба	layanan	N;INAN;NOM;FEM;PL	N;SG
службы	servis	служба	servis	N;INAN;NOM;FEM;PL	PROPN;SG
службы	pelayanan	служба	penlayanan	N;INAN;NOM;FEM;PL	N;SG
университет	universitas	университет	universitas	N;INAN;NOM;MASC;SG	PROPN;SG
университет	university	университет	university	N;INAN;NOM;MASC;SG	PROPN
должны	harus	должен	harus	ADJ;PL	ADV;SG;ACT
должны	haruskah	должен	harus	ADJ;PL	ADV
должны	harus	должен	harus	ADJ;PL	ADV;SG;ACT
должны	mesti	должен	mesti	ADJ;PL	
должны	keharusan	должен	keharusan	ADJ;PL	N;SG
должны	must	должен	must	ADJ;PL	PROPN
слова	kata	слово	kata	N;INAN;NOM;NEUT;PL	N;SG
версии	versi	версия	versi	N;INAN;NOM;FEM;PL	N;SG
версии	versi	версия	versi	N;INAN;NOM;FEM;PL	N;SG
различных	beda	различный	beda	ADJ;GEN;PL	ADJ;SG
различных	berbeda	различный	berbeda	ADJ;GEN;PL	V;SG;ACT
различных	beragam	различный	berragam	ADJ;GEN;PL	V;SG;ACT
различных	bermacam	различный	bermacam	ADJ;GEN;PL	N;SG;ACT
различных	berbagai	различный	berbagai	ADJ;GEN;PL	DET
различных	beragam	различный	berragam	ADJ;GEN;PL	V;SG;ACT
отец	bapa	отец	bapa	N;ANIM;NOM;MASC;SG	PROPN
общества	society	общество	society	N;INAN;NOM;NEUT;PL	PROPN
общества	masyarakat	общество	masyarakat	N;INAN;NOM;NEUT;PL	N;SG
общества	masyarakat	общество	masyarakat	N;INAN;NOM;NEUT;PL	N;SG
рода	rhoda	род	rhoda	N;INAN;GEN;MASC;SG	PROPN
многих	banyak	много	banyak	NUM	ADV
войска	pasukan	войска	pasukan	N;INAN;NOM;NEUT;PL	N;SG
войска	pasukan	войска	pasukan	N;INAN;NOM;NEUT;PL	N;SG
детей	anak	ребенок	anak	N;ANIM;ACC;MASC;PL	N;SG
вскоре	soon	вскоре	soon	ADV	PROPN
члены	anggota	член	anggota	N;ANIM;NOM;MASC;PL	N;SG
обсуждения	diskusi	обсуждение	diskusi	N;INAN;NOM;NEUT;PL	N;SG
обсуждения	diskusi	обсуждение	diskusi	N;INAN;NOM;NEUT;PL	N;SG
действия	tindakan	действие	tindakan	N;INAN;NOM;NEUT;PL	N;SG
действия	aksi	действие	aksi	N;INAN;NOM;NEUT;PL	N;SG
действия	tindakan	действие	tindakan	N;INAN;NOM;NEUT;PL	N;SG
действия	aksi	действие	aksi	N;INAN;NOM;NEUT;PL	N;SG
действия	kegiatan	действие	kegiatan	N;INAN;NOM;NEUT;PL	N;SG
действия	aktivitas	действие	aktivitas	N;INAN;NOM;NEUT;PL	PROPN;SG
дивизии	divisi	дивизия	divisi	N;INAN;NOM;FEM;PL	N;SG
дивизии	pembagian	дивизия	penbagian	N;INAN;NOM;FEM;PL	N;SG
музей	museum	музей	museum	N;INAN;NOM;MASC;SG	PROPN
ряд	row	ряд	row	N;INAN;NOM;MASC;SG	PROPN
душу	soul	душа	soul	N;INAN;ACC;FEM;SG	PROPN
дома	home	дома	home	ADV	PROPN
дома	rumah	дома	rumah	ADV	N;SG
дома	pulang	дома	pulang	ADV	V;SG;ACT
дома	beranda	дома	beranda	ADV	
дома	rumah	дома	rumah	ADV	N;SG
некоторых	some	некоторый	some	DET;GEN;PL	PROPN
почему	why	почему	why	ADV	PROPN
выше	diatas	высокий	diatas	ADJ;CMPR	ADP;SG;PASS
выше	tinggi	высокий	tinggi	ADJ;CMPR	ADJ;SG
чел	pria	человек	pria		N;SG
чел	manusia	человек	manusia		N;SG
чел	man	человек	man		PROPN
рсфср	rsfsr	рсфср	rsfsr	N;INAN;NOM;FEM;SG	PROPN
земли	tanah	земля	tanah	N;INAN;NOM;FEM;PL	N;SG
земли	daratan	земля	daratan	N;INAN;NOM;FEM;PL	N;SG
земли	tanah	земля	tanah	N;INAN;NOM;FEM;PL	N;SG
земли	land	земля	land	N;INAN;NOM;FEM;PL	PROPN
режиссёр	filmmaker	режиссёр	filmmaker	N;ANIM;NOM;MASC;SG	PROPN
правила	rules	правило	rules	N;INAN;NOM;NEUT;PL	PROPN
правила	peraturan	правило	peraturan	N;INAN;NOM;NEUT;PL	N;SG
правила	aturan	правило	aturan	N;INAN;NOM;NEUT;PL	N;SG
правила	peraturan	правило	peraturan	N;INAN;NOM;NEUT;PL	N;SG
линии	baris	линия	baris	N;INAN;NOM;FEM;PL	N;SG
линии	garis	линия	garis	N;INAN;NOM;FEM;PL	PROPN;SG
линии	baris	линия	baris	N;INAN;NOM;FEM;PL	N;SG
линии	lines	линия	lines	N;INAN;NOM;FEM;PL	PROPN
линии	garis	линия	garis	N;INAN;NOM;FEM;PL	PROPN;SG
места	lokasi	место	lokasi	N;INAN;NOM;NEUT;PL	N;SG
места	tempat	место	tempat	N;INAN;NOM;NEUT;PL	N;SG
места	kursi	место	kursi	N;INAN;NOM;NEUT;PL	N;SG
категории	kategori	категория	kategori	N;INAN;NOM;FEM;PL	PROPN;SG
категории	kategori	категория	kategori	N;INAN;NOM;FEM;PL	PROPN;SG
компания	company	компания	company	N;INAN;NOM;FEM;SG	PROPN
используется	used	использовать	used	V;IPFV;IND;SG;3;PRS;FIN;PASS	PROPN
тысяч	seribu	тысяча	seribu	N;INAN;GEN;FEM;PL	NUM
тысяч	ribuan	тысяча	ribuan	N;INAN;GEN;FEM;PL	N;SG
тысяч	thousand	тысяча	thousand	N;INAN;GEN;FEM;PL	PROPN
начало	mulai	начало	mulai	N;INAN;NOM;NEUT;SG	V;SG;ACT
начало	mulailah	начало	mulai	N;INAN;NOM;NEUT;SG	V;SG;ACT
начало	start	начало	start	N;INAN;NOM;NEUT;SG	PROPN
начало	awal	начало	awal	N;INAN;NOM;NEUT;SG	ADJ;SG
начало	mulai	начало	mulai	N;INAN;NOM;NEUT;SG	V;SG;ACT
начало	dimulai	начало	dimulai	N;INAN;NOM;NEUT;SG	V;SG;PASS
начало	starting	начало	starting	N;INAN;NOM;NEUT;SG	PROPN
начало	memulai	начало	menmulai	N;INAN;NOM;NEUT;SG	V;SG;ACT
италии	italy	италия	italy	N;INAN;NOM;FEM;PL	PROPN
италии	italia	италия	italia	N;INAN;NOM;FEM;PL	PROPN
италии	italia	италия	italia	N;INAN;NOM;FEM;PL	PROPN
положение	pgn	положение	pgn	N;INAN;NOM;NEUT;SG	PROPN
мужчин	jantan	мужчина	jantan	N;ANIM;GEN;MASC;PL	N;SG
мужчин	pria	мужчина	pria	N;ANIM;GEN;MASC;PL	N;SG
мужчин	men	мужчина	men	N;ANIM;GEN;MASC;PL	PROPN
северной	utara	северный	utara	ADJ;INS;FEM;SG	PROPN;SG
северной	north	северный	north	ADJ;INS;FEM;SG	PROPN
северной	utara	северный	utara	ADJ;INS;FEM;SG	PROPN;SG
северной	northern	северный	northern	ADJ;INS;FEM;SG	PROPN
острова	pulau	остров	pulau	N;INAN;NOM;MASC;PL	N;SG
острова	kepulauan	остров	kepulauan	N;INAN;NOM;MASC;PL	PROPN;SG
острова	pulau	остров	pulau	N;INAN;NOM;MASC;PL	N;SG
острова	island	остров	island	N;INAN;NOM;MASC;PL	PROPN
дело	case	дело	case	N;INAN;NOM;NEUT;SG	PROPN
полк	polk	полк	polk	N;INAN;NOM;MASC;SG	PROPN
теперь	now	теперь	now	ADV	PROPN
теперь	kini	теперь	kini	ADV	N
особенно	terutama	особенно	terutama	ADV	ADV;RL;SG
особенно	terutama	особенно	terutama	ADV	ADV;RL;SG
американский	american	американский	american	ADJ;NOM;MASC;SG	PROPN
американский	amerika	американский	amerika	ADJ;NOM;MASC;SG	PROPN;SG
право	law	право	law	N;INAN;NOM;NEUT;SG	PROPN
великобритании	britania	великобритание	britania	N;INAN;NOM;FEM;SG	PROPN
великобритании	british	великобритание	british	N;INAN;NOM;FEM;SG	PROPN
чемпион	champ	чемпион	champ	N;ANIM;NOM;MASC;SG	PROPN
лучше	better	хороший	better	ADJ;CMPR	PROPN
шаблоны	template	шаблон	template	N;INAN;NOM;MASC;PL	PROPN
шаблоны	templat	шаблон	templat	N;INAN;NOM;MASC;PL	PROPN
шаблоны	pola	шаблон	pola	N;INAN;NOM;MASC;PL	N;SG
оно	ono	оно	ono	PRO;NOM;NEUT;SG;3	PROPN
правило	rule	правило	rule	N;INAN;NOM;NEUT;SG	PROPN
андрей	andrej	андрей	andrej	N;ANIM;NOM;MASC;SG	PROPN
андрей	andrei	андрей	andrei	N;ANIM;NOM;MASC;SG	PROPN
андрей	andrey	андрей	andrey	N;ANIM;NOM;MASC;SG	PROPN
андрей	andrei	андрей	andrei	N;ANIM;NOM;MASC;SG	PROPN
андрей	andreas	андрей	andreas	N;ANIM;NOM;MASC;SG	PROPN
андрей	andrew	андрей	andrew	N;ANIM;NOM;MASC;SG	PROPN
роли	peran	роль	peran	N;INAN;NOM;FEM;PL	N;SG
роли	peranan	роль	peranan	N;INAN;NOM;FEM;PL	N;SG
роли	raleigh	роль	raleigh	N;INAN;NOM;FEM;PL	PROPN
роли	peran	роль	peran	N;INAN;NOM;FEM;PL	N;SG
сезон	season	сезон	season	N;INAN;NOM;MASC;SG	PROPN
люди	manusia	человек	manusia	N;ANIM;NOM;MASC;PL	N;SG
люди	rakyat	человек	rakyat	N;ANIM;NOM;MASC;PL	N;SG
люди	orang	человек	orang	N;ANIM;NOM;MASC;PL	N;SG
люди	people	человек	people	N;ANIM;NOM;MASC;PL	PROPN
управление	control	управление	control	N;INAN;NOM;NEUT;SG	PROPN
управление	mengontrol	управление	menkontrol	N;INAN;NOM;NEUT;SG	V;SG;ACT
управление	kendalikan	управление	kendalikan	N;INAN;NOM;NEUT;SG	V;SG;ACT
управление	mengelola	управление	menkelola	N;INAN;NOM;NEUT;SG	V;SG;ACT
управление	management	управление	management	N;INAN;NOM;NEUT;SG	PROPN
сделать	buat	делать	buat	V;PFV;NFIN;ACT	
сделать	make	делать	make	V;PFV;NFIN;ACT	PROPN
длина	panjang	длина	panjang	N;INAN;NOM;FEM;SG	ADJ;SG
хорошо	bagus	хорошо	bagus	ADV	ADJ;SG
хорошо	okey	хорошо	okey	ADV	PROPN
хорошо	okay	хорошо	okay	ADV	PROPN
хорошо	oke	хорошо	oke	ADV	PROPN
иногда	terkadang	иногда	terkadang	ADV	
вместо	sebaliknya	вместо	sebaliknya	ADP	ADV
вместо	malahan	вместо	malahan	ADP	CONJ
тип	ketik	тип	ketik	N;INAN;NOM;MASC;SG	PROPN
средняя	middle	средний	middle	ADJ;NOM;FEM;SG	PROPN
средняя	pertengahan	средний	pertengahan	ADJ;NOM;FEM;SG	N;SG
средняя	tengah	средний	tengah	ADJ;NOM;FEM;SG	PROPN;SG
средняя	medium	средний	medium	ADJ;NOM;FEM;SG	N
средняя	sedang	средний	sedang	ADJ;NOM;FEM;SG	ADV
средняя	menengah	средний	menengah	ADJ;NOM;FEM;SG	N;SG
театр	theater	театр	theater	N;INAN;NOM;MASC;SG	PROPN
театр	theatre	театр	theatre	N;INAN;NOM;MASC;SG	PROPN
российская	russian	российский	russian	ADJ;NOM;FEM;SG	PROPN
российская	rusia	российский	rusia	ADJ;NOM;FEM;SG	PROPN
одно	satu	один	satu	DET;NOM;NEUT;SG	NUM
одно	one	один	one	DET;NOM;NEUT;SG	PROPN
алексей	alexey	алекс	alexey	N;ANIM;NOM;MASC;SG	PROPN
алексей	alexei	алекс	alexei	N;ANIM;NOM;MASC;SG	PROPN
алексей	aleksei	алекс	aleksei	N;ANIM;NOM;MASC;SG	PROPN
алексей	alexis	алекс	alexis	N;ANIM;NOM;MASC;SG	PROPN
алексей	aleksei	алекс	aleksei	N;ANIM;NOM;MASC;SG	PROPN
алексей	aleksey	алекс	aleksey	N;ANIM;NOM;MASC;SG	PROPN
какой	what	какой	what	DET;NOM;MASC;SG	PROPN
какой	apa	какой	apa	DET;NOM;MASC;SG	PRO
премия	premium	премия	premium	N;INAN;NOM;FEM;SG	PROPN
выпускники	senior	выпускник	senior	N;ANIM;NOM;MASC;PL	N;SG
выпускники	alumni	выпускник	alumni	N;ANIM;NOM;MASC;PL	N;SG
выпускники	lulusan	выпускник	lulusan	N;ANIM;NOM;MASC;PL	N;SG
новые	new	новый	new	ADJ;NOM;PL	PROPN
новые	baru	новый	baru	ADJ;NOM;PL	ADJ;SG
основные	utama	основной	utama	ADJ;NOM;PL	ADJ;SG
основные	dasar	основной	dasar	ADJ;NOM;PL	ADJ;SG
основные	basic	основной	basic	ADJ;NOM;PL	PROPN
