steven	стивен	stevnout	стивный	PROPN;ANIM;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
technologii	техника	technologie	техника	N;ACC;FEM;SG;POS	N;INAN;NOM;FEM;SG
technologii	технологии	technologie	технология	N;ACC;FEM;SG;POS	N;INAN;NOM;FEM;PL
lang	лэнг	lang	лэнг	PROPN;ANIM;NOM;MASC;SG;POS	PART
clark	кларк	clark	кларк	PROPN;ANIM;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
clark	кларка	clark	кларк	PROPN;ANIM;NOM;MASC;SG;POS	N;ANIM;ACC;MASC;SG
ekonomický	экономические	ekonomický	экономический	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;PL
ekonomický	экономического	ekonomický	экономический	ADJ;INAN;NOM;MASC;SG;POS	ADJ;GEN;MASC;SG
porážka	бойню	porážka	бойня	N;NOM;FEM;SG;POS	N;INAN;ACC;FEM;SG
porážka	поражения	porážka	поражение	N;NOM;FEM;SG;POS	N;INAN;NOM;NEUT;PL
porážka	победить	porážka	победить	N;NOM;FEM;SG;POS	V;PFV;NFIN;ACT
obojí	оба	obojí	оба	ADJ;NOM;MASC;SG	NUM;NOM;MASC
obojí	обе	obojí	оба	ADJ;NOM;MASC;SG	NUM;NOM;FEM
lisa	лиза	lisa	лиз	PROPN;NOM;FEM;SG;POS	N;ANIM;NOM;FEM;SG
lisa	лиса	lisa	лисо	PROPN;NOM;FEM;SG;POS	N;ANIM;NOM;FEM;SG
jay	джей	jay	джей	PROPN;ANIM;NOM;MASC;SG;POS	N;INAN;NOM;MASC;SG
blíží	приближение	blížit	приближение	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	N;INAN;NOM;NEUT;SG
blíží	приближается	blížit	приближаться	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;MID
blíží	приближаются	blížit	приближать	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT	V;IPFV;IND;PL;3;PRS;FIN;MID
eagle	игл	eagle	игла	ADJ;POS	N;INAN;GEN;FEM;PL
eagle	орёл	eagle	ореть	ADJ;POS	N;INAN;NOM;MASC;SG
eagle	орел	eagle	орести	ADJ;POS	N;INAN;NOM;MASC;SG
andersson	андерссон	andersson	андерссон	PROPN;ANIM;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
věřící	верующих	věřící	верующий	ADJ;ANIM;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT	N;ANIM;ACC;MASC;PL
věřící	верующие	věřící	верующий	ADJ;ANIM;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT	N;ANIM;NOM;MASC;PL
věřící	верующий	věřící	веровать	ADJ;ANIM;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT	V;IPFV;NOM;MASC;SG;PRS;V.PTCP;ACT
věřící	верующим	věřící	веровать	ADJ;ANIM;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT	N;ANIM;DAT;MASC;PL
rytíři	найт	rytíř	найт	N;ANIM;NOM;MASC;PL;POS	PART
rytíři	конь	rytíř	конь	N;ANIM;NOM;MASC;PL;POS	N;ANIM;NOM;MASC;SG
rytíři	рыцарь	rytíř	рыцарь	N;ANIM;NOM;MASC;PL;POS	N;ANIM;NOM;MASC;SG
profesní	professional	profesní	professional	ADJ;NOM;FEM;SG;POS	PROPN
profesní	профессионал	profesní	профессионал	ADJ;NOM;FEM;SG;POS	N;ANIM;NOM;MASC;SG
poražen	избили	poražený	избить	ADJ;MASC;SG;POS;V.PTCP;PASS	V;PFV;IND;PL;PST;FIN;ACT
poražen	избит	poražený	избить	ADJ;MASC;SG;POS;V.PTCP;PASS	V;PFV;MASC;SG;PST;V.PTCP;PASS
poražen	поражение	poražený	поражение	ADJ;MASC;SG;POS;V.PTCP;PASS	N;INAN;NOM;NEUT;SG
poražen	победил	poražený	победить	ADJ;MASC;SG;POS;V.PTCP;PASS	V;PFV;MASC;IND;SG;PST;FIN;ACT
tvarů	фигуры	tvar	фигура	N;INAN;GEN;MASC;PL;POS	N;INAN;NOM;FEM;PL
tvarů	формы	tvar	форма	N;INAN;GEN;MASC;PL;POS	N;INAN;NOM;FEM;PL
ukončit	конце	ukončit	конец	V;PFV;POS;NFIN	N;INAN;ESS;MASC;SG
ukončit	end	ukončit	end	V;PFV;POS;NFIN	PROPN
ukončit	конец	ukončit	конец	V;PFV;POS;NFIN	N;INAN;NOM;MASC;SG
vznikající	возникающие	vznikající	возникать	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT	V;IPFV;NOM;PL;PRS;V.PTCP;ACT
chráněný	охраняемых	chráněný	охранять	ADJ;INAN;NOM;MASC;SG;POS	V;IPFV;GEN;PL;PRS;V.PTCP;PASS
chráněný	защищена	chráněný	защитить	ADJ;INAN;NOM;MASC;SG;POS	V;PFV;FEM;SG;PST;V.PTCP;PASS
chráněný	защищены	chráněný	защитить	ADJ;INAN;NOM;MASC;SG;POS	V;PFV;PL;PST;V.PTCP;PASS
chráněný	защищен	chráněný	защитить	ADJ;INAN;NOM;MASC;SG;POS	V;PFV;MASC;SG;PST;V.PTCP;PASS
law	закон	law	закон	PROPN;ANIM;NOM;MASC;SG;POS	N;INAN;NOM;MASC;SG
law	право	law	право	PROPN;ANIM;NOM;MASC;SG;POS	N;INAN;NOM;NEUT;SG
nejvíc	большинство	hodně	большинство	ADV;RL;POS	N;INAN;NOM;NEUT;SG
nejvíc	наиболее	hodně	наиболее	ADV;RL;POS	ADV
projít	пропуск	projít	пропуск	V;POS;NFIN	N;INAN;NOM;MASC;SG
projít	пас	projít	пас	V;POS;NFIN	N;INAN;NOM;MASC;SG
existovalo	существовали	existovat	существовать	V;IPFV;NEUT;SG;POS;PST;V.PTCP;ACT	V;IPFV;IND;PL;PST;FIN;ACT
fungují	работает	fungovat	работать	V;IPFV;IND;PL;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
kolektivní	коллектив	kolektivní	коллектив	ADJ;NOM;MASC;SG;POS	N;INAN;NOM;MASC;SG
kolektivní	коллективных	kolektivní	коллективный	ADJ;NOM;MASC;SG;POS	ADJ;GEN;PL
kolektivní	коллективные	kolektivní	коллективный	ADJ;NOM;MASC;SG;POS	ADJ;NOM;PL
norman	норман	norman	норман	PROPN;ANIM;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
zničeno	уничтожен	zničený	уничтожить	ADJ;NEUT;SG;POS;V.PTCP;PASS	V;PFV;MASC;SG;PST;V.PTCP;PASS
zničeno	уничтожена	zničený	уничтожить	ADJ;NEUT;SG;POS;V.PTCP;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
zničeno	уничтожены	zničený	уничтожить	ADJ;NEUT;SG;POS;V.PTCP;PASS	V;PFV;PL;PST;V.PTCP;PASS
zničeno	разрушен	zničený	разрушить	ADJ;NEUT;SG;POS;V.PTCP;PASS	V;PFV;MASC;SG;PST;V.PTCP;PASS
zničeno	уничтожено	zničený	уничтожить	ADJ;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
zničeno	разрушена	zničený	разрушить	ADJ;NEUT;SG;POS;V.PTCP;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
zničeno	испортил	zničený	испортить	ADJ;NEUT;SG;POS;V.PTCP;PASS	V;PFV;MASC;IND;SG;PST;FIN;ACT
rudy	руди	ruda	рудь	N;NOM;FEM;PL;POS	N;ANIM;NOM;MASC;SG
hosté	гостей	host	гость	N;ANIM;NOM;MASC;PL;POS	N;ANIM;GEN;MASC;PL
klima	климата	klima	климат	N;NOM;NEUT;SG;POS	N;INAN;GEN;MASC;SG
uprchl	бежали	uprchnout	бежать	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT	V;IPFV;IND;PL;PST;FIN;ACT
obr	гигантский	obrázek	гигантский	N;INAN;MASC;POS	ADJ;NOM;MASC;SG
obr	гигант	obrázek	гигант	N;INAN;MASC;POS	N;ANIM;NOM;MASC;SG
obr	гигантская	obrázek	гигантский	N;INAN;MASC;POS	ADJ;NOM;FEM;SG
obr	гигантские	obrázek	гигантский	N;INAN;MASC;POS	ADJ;NOM;PL
teoretické	теоретической	teoretický	теоретический	ADJ;NOM;MASC;PL;POS	ADJ;INS;FEM;SG
ministrů	министры	ministr	министр	N;ANIM;GEN;MASC;PL;POS	N;ANIM;NOM;MASC;PL
ministrů	министрами	ministr	министр	N;ANIM;GEN;MASC;PL;POS	N;ANIM;INS;MASC;PL
vnuk	внука	vnuk	внук	N;ANIM;NOM;MASC;SG;POS	N;ANIM;ACC;MASC;SG
bis	бис	bis	бис	N;FEM;POS	
bis	bis	bis	bis	N;FEM;POS	
styk	сношения	styk	сношение	N;INAN;NOM;MASC;SG;POS	N;INAN;NOM;NEUT;PL
evans	эванс	evans	эванс	PROPN;ANIM;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
neil	нил	neil	ниллима	PROPN;ANIM;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
neil	нила	neil	нило	PROPN;ANIM;NOM;MASC;SG;POS	N;INAN;GEN;MASC;SG
gnu	gnu	gno	gnu	N;INAN;NOM;MASC;SG;POS	PROPN
sekundy	секунд	sekunda	секунда	N;NOM;FEM;PL;POS	N;INAN;GEN;FEM;PL
některý	некоторых	některý	некоторый	DET;NOM;MASC;SG	DET;GEN;PL
některý	некоторые	některý	некоторый	DET;NOM;MASC;SG	DET;NOM;PL
cze	cze	cze	cze	PROPN;ANIM;NOM;MASC;SG;POS	
poranění	травмы	poranění	травма	N;NOM;NEUT;SG;POS	N;INAN;NOM;FEM;PL
poranění	травмы	poranění	травма	N;NOM;NEUT;SG;POS	N;INAN;NOM;FEM;PL
poranění	травм	poranění	травма	N;NOM;NEUT;SG;POS	N;INAN;GEN;FEM;PL
eds	eds	eds	eds	PROPN;FEM;POS	PROPN
marina	marina	marina	marina	N;NOM;FEM;SG;POS	PROPN
ltd	ltd	ltd	ltd	PROPN;NOM;MASC;SG;POS	PROPN
teplé	теплые	teplý	теплый	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;PL
španělsky	испанская	španělsky	испанский	ADV;POS	ADJ;NOM;FEM;SG
španělsky	испанский	španělsky	испанский	ADV;POS	ADJ;NOM;MASC;SG
ekologické	экологических	ekologický	экологический	ADJ;NOM;MASC;SG;POS	ADJ;GEN;PL
ekologické	экологические	ekologický	экологический	ADJ;NOM;MASC;SG;POS	ADJ;NOM;PL
ekologické	экологических	ekologický	экологический	ADJ;NOM;MASC;SG;POS	ADJ;GEN;PL
ekologické	экологические	ekologický	экологический	ADJ;NOM;MASC;SG;POS	ADJ;NOM;PL
ekologické	органические	ekologický	органический	ADJ;NOM;MASC;SG;POS	ADJ;NOM;PL
ekologické	органических	ekologický	органический	ADJ;NOM;MASC;SG;POS	ADJ;GEN;PL
obal	упаковки	obal	упаковка	N;INAN;NOM;MASC;SG;POS	N;INAN;NOM;FEM;PL
obal	обложки	obal	обложка	N;INAN;NOM;MASC;SG;POS	N;INAN;NOM;FEM;PL
obal	обложку	obal	обложка	N;INAN;NOM;MASC;SG;POS	N;INAN;ACC;FEM;SG
obal	покрытия	obal	покрытие	N;INAN;NOM;MASC;SG;POS	N;INAN;NOM;NEUT;PL
roků	годы	rok	год	N;INAN;GEN;MASC;PL;POS	N;INAN;ACC;MASC;PL
roků	years	rok	years	N;INAN;GEN;MASC;PL;POS	PROPN
partnerství	партнерства	partnerství	партнерство	N;NOM;NEUT;SG;POS	N;INAN;NOM;NEUT;PL
partnerství	партнерства	partnerství	партнерство	N;NOM;NEUT;SG;POS	N;INAN;NOM;NEUT;PL
napsáno	написано	napsaný	писать	ADJ;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
napsáno	письменные	napsaný	письменный	ADJ;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;PL
místnost	room	místnost	room	N;NOM;FEM;SG;POS	PROPN
vlád	правительства	vláda	правительство	N;GEN;FEM;PL;POS	N;INAN;NOM;NEUT;PL
vlád	правительствам	vláda	правительство	N;GEN;FEM;PL;POS	N;INAN;DAT;NEUT;PL
rámec	рамки	rámec	рамка	N;INAN;NOM;MASC;SG;POS	N;INAN;NOM;FEM;PL
rámec	рамку	rámec	рамка	N;INAN;NOM;MASC;SG;POS	N;INAN;ACC;FEM;SG
rámec	рамки	rámec	рамка	N;INAN;NOM;MASC;SG;POS	N;INAN;NOM;FEM;PL
krásný	красавица	krásný	красавица	ADJ;INAN;NOM;MASC;SG;POS	N;ANIM;NOM;FEM;SG
krásný	красивые	krásný	красивый	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;PL
krásný	красиво	krásný	красиво	ADJ;INAN;NOM;MASC;SG;POS	ADV
instrukce	инструкция	instrukce	инструкция	N;NOM;FEM;PL;POS	N;INAN;NOM;FEM;SG
instrukce	инструкция	instrukce	инструкция	N;NOM;FEM;PL;POS	N;INAN;NOM;FEM;SG
chovu	разведения	chov	разведение	N;INAN;GEN;MASC;SG;POS	N;INAN;NOM;NEUT;PL
front	передние	fronta	передний	PROPN;INAN;NOM;MASC;SG;POS	ADJ;NOM;PL
front	передняя	fronta	передний	PROPN;INAN;NOM;MASC;SG;POS	ADJ;NOM;FEM;SG
front	фронт	fronta	фронт	PROPN;INAN;NOM;MASC;SG;POS	N;INAN;NOM;MASC;SG
diego	диего	diego	дие	PROPN;ANIM;NOM;MASC;SG;POS	N;INAN;NOM;MASC;SG
werner	вернер	werner	вернер	PROPN;ANIM;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
dáma	шашки	dáma	шашки	N;NOM;FEM;SG;POS	N;INAN;NOM;FEM;PL
dáma	lady	dáma	lady	N;NOM;FEM;SG;POS	PROPN
richter	рихтер	richter	рихтер	PROPN;ANIM;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;SG
snížit	уменьшение	snížit	уменьшение	V;PFV;POS;NFIN	N;INAN;NOM;NEUT;SG
discovery	открытие	discovery	открытие	PROPN;FEM;POS	N;INAN;NOM;NEUT;SG
discovery	обнаружение	discovery	обнаружение	PROPN;FEM;POS	N;INAN;NOM;NEUT;SG
grafika	графический	grafika	графический	N;NOM;FEM;SG;POS	ADJ;NOM;MASC;SG
grafika	графические	grafika	графический	N;NOM;FEM;SG;POS	ADJ;NOM;PL
grafika	графики	grafika	график	N;NOM;FEM;SG;POS	N;INAN;NOM;MASC;PL
vyučování	преподавания	vyučování	преподавание	N;NOM;NEUT;SG;POS	N;INAN;GEN;NEUT;SG
úkolů	задачи	úkol	задача	N;INAN;GEN;MASC;PL;POS	N;INAN;NOM;FEM;PL
hlasovací	голосования	hlasovací	голосование	ADJ;NOM;MASC;SG;POS	N;INAN;NOM;NEUT;PL
hlasovací	голосование	hlasovací	голосование	ADJ;NOM;MASC;SG;POS	N;INAN;NOM;NEUT;SG
podzemí	подземные	podzemí	подземный	N;NOM;NEUT;SG;POS	ADJ;NOM;PL
podzemí	подземный	podzemí	подземный	N;NOM;NEUT;SG;POS	ADJ;NOM;MASC;SG
identity	личности	identita	личность	N;NOM;FEM;SG;POS	N;INAN;NOM;FEM;PL
hráz	дам	hráz	дать	N;NOM;FEM;SG;POS	
hráz	плотины	hráz	плотина	N;NOM;FEM;SG;POS	N;INAN;NOM;FEM;PL
ukázala	показал	ukázat	показать	V;POS;PST;V.PTCP;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
ukázala	показала	ukázat	показать	V;POS;PST;V.PTCP;ACT	V;PFV;FEM;IND;SG;PST;FIN;ACT
ukázala	показали	ukázat	показать	V;POS;PST;V.PTCP;ACT	V;PFV;IND;PL;PST;FIN;ACT
blokování	блокирует	blokování	блокировать	N;NOM;NEUT;SG;POS	V;IPFV;IND;SG;3;PRS;FIN;ACT
blokování	заблокировать	blokování	блокировать	N;NOM;NEUT;SG;POS	V;PFV;NFIN;ACT
blokování	блокировать	blokování	блокировать	N;NOM;NEUT;SG;POS	V;IPFV;NFIN;ACT
definitivní	определенный	definitivní	определить	ADJ;NOM;MASC;SG;POS	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
definitivní	окончательного	definitivní	окончательный	ADJ;NOM;MASC;SG;POS	ADJ;GEN;MASC;SG
definitivní	окончательно	definitivní	окончательно	ADJ;NOM;MASC;SG;POS	ADV
smíšený	смешанных	smíšený	смешанный	ADJ;INAN;NOM;MASC;SG;POS	ADJ;GEN;PL
smíšený	смешанная	smíšený	смешанный	ADJ;INAN;NOM;MASC;SG;POS	V;PFV;NOM;FEM;SG;PST;V.PTCP;PASS
smíšený	смешанные	smíšený	смешанный	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;PL
kritizoval	критике	kritizovat	критика	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT	N;INAN;DAT;FEM;SG
plošina	платформу	plošina	платформа	N;NOM;FEM;SG;POS	N;INAN;ACC;FEM;SG
plošina	платформы	plošina	платформа	N;NOM;FEM;SG;POS	N;INAN;NOM;FEM;PL
sedí	сижу	sedět	сидеть	V;IND;SG;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
sedí	сидим	sedět	сидеть	V;IND;SG;3;POS;PRS;FIN;ACT	V;IPFV;IND;PL;1;PRS;FIN;ACT
sedí	сидение	sedět	сидение	V;IND;SG;3;POS;PRS;FIN;ACT	N;INAN;NOM;NEUT;SG
hladina	уровня	hladina	уровень	N;NOM;FEM;SG;POS	N;INAN;GEN;MASC;SG
hladina	level	hladina	level	N;NOM;FEM;SG;POS	PROPN
pruský	прусской	pruský	прусский	ADJ;ANIM;NOM;MASC;SG;POS	ADJ;INS;FEM;SG
uložen	хранится	uložený	хранить	ADJ;MASC;SG;POS;V.PTCP;PASS	V;IPFV;IND;SG;3;PRS;FIN;PASS
svatební	свадьбу	svatební	свадьба	ADJ;NOM;MASC;SG;POS	N;INAN;ACC;FEM;SG
svatební	свадьбы	svatební	свадьба	ADJ;NOM;MASC;SG;POS	N;INAN;NOM;FEM;PL
svatební	свадьба	svatební	свадьба	ADJ;NOM;MASC;SG;POS	N;INAN;NOM;FEM;SG
abecedy	алфавит	abeceda	алфавит	N;NOM;FEM;PL;POS	N;INAN;NOM;MASC;SG
povinné	обязательные	povinný	обязательный	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;PL
povinné	обязательных	povinný	обязательный	ADJ;NOM;NEUT;SG;POS	ADJ;GEN;PL
povinné	обязательные	povinný	обязательный	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;PL
povinné	обязательные	povinný	обязательный	ADJ;NOM;NEUT;SG;POS	ADJ;NOM;PL
ústní	устно	ústní	устно	ADJ;NOM;MASC;SG;POS	ADV
ústní	устные	ústní	устный	ADJ;NOM;MASC;SG;POS	ADJ;NOM;PL
dně	снизу	dno	снизу	N;NOM;NEUT;SG;POS	ADV
řecká	греки	řecký	грек	ADJ;NOM;FEM;SG;POS	N;ANIM;NOM;MASC;PL
řecká	греков	řecký	грек	ADJ;NOM;FEM;SG;POS	N;ANIM;GEN;MASC;PL
kapacitu	вместимость	kapacita	вместимость	N;ACC;FEM;SG;POS	N;INAN;NOM;FEM;SG
kapacitu	емкость	kapacita	емкость	N;ACC;FEM;SG;POS	N;INAN;NOM;FEM;SG
kapacitu	способность	kapacita	способность	N;ACC;FEM;SG;POS	N;INAN;NOM;FEM;SG
kapacitu	потенциал	kapacita	потенциал	N;ACC;FEM;SG;POS	N;INAN;NOM;MASC;SG
kapacitu	потенциала	kapacita	потенциал	N;ACC;FEM;SG;POS	N;INAN;GEN;MASC;SG
připojit	присоединяйтесь	připojit	присоединяться	V;PFV;POS;NFIN	V;IPFV;IMP;PL;2;FIN;MID
připojit	соединение	připojit	соединение	V;PFV;POS;NFIN	N;INAN;NOM;NEUT;SG
připojit	подключение	připojit	подключение	V;PFV;POS;NFIN	N;INAN;NOM;NEUT;SG
zajímavý	интересные	zajímavý	интересный	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;PL
classic	классические	classic	классический	N;INAN;NOM;MASC;SG;POS	ADJ;NOM;PL
classic	классическая	classic	классический	N;INAN;NOM;MASC;SG;POS	ADJ;NOM;FEM;SG
classic	классический	classic	классический	N;INAN;NOM;MASC;SG;POS	ADJ;NOM;MASC;SG
classic	classic	classic	classic	N;INAN;NOM;MASC;SG;POS	PROPN
vyhrát	победа	vyhrát	победа	V;POS;NFIN	N;INAN;NOM;FEM;SG
jídla	питание	jídlo	питание	N;NOM;NEUT;PL;POS	N;INAN;NOM;NEUT;SG
jídla	продовольственной	jídlo	продовольственный	N;NOM;NEUT;PL;POS	ADJ;INS;FEM;SG
jídla	пища	jídlo	пища	N;NOM;NEUT;PL;POS	N;INAN;NOM;FEM;SG
jídla	еды	jídlo	еда	N;NOM;NEUT;PL;POS	N;INAN;GEN;FEM;SG
jídla	продовольствие	jídlo	продовольствие	N;NOM;NEUT;PL;POS	N;INAN;NOM;NEUT;SG
jídla	еда	jídlo	еда	N;NOM;NEUT;PL;POS	N;INAN;NOM;FEM;SG
turistika	походы	turistika	поход	N;NOM;FEM;SG;POS	N;INAN;NOM;MASC;PL
rozhovory	интервью	rozhovor	интервью	N;INAN;NOM;MASC;PL;POS	N;INAN;NOM;NEUT;SG
plánované	планируемые	plánovaný	планировать	ADJ;NOM;NEUT;SG;POS	V;IPFV;NOM;PL;PRS;V.PTCP;PASS
plánované	планируется	plánovaný	планировать	ADJ;NOM;NEUT;SG;POS	V;IPFV;IND;SG;3;PRS;FIN;PASS
plánované	запланированные	plánovaný	планировать	ADJ;NOM;NEUT;SG;POS	V;PFV;NOM;PL;PST;V.PTCP;PASS
plánované	запланированная	plánovaný	планировать	ADJ;NOM;NEUT;SG;POS	V;PFV;NOM;FEM;SG;PST;V.PTCP;PASS
plánované	запланировано	plánovaný	планировать	ADJ;NOM;NEUT;SG;POS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
plánované	запланированных	plánovaný	планировать	ADJ;NOM;NEUT;SG;POS	V;PFV;GEN;PL;PST;V.PTCP;PASS
kfar	кфар	kfar	кфар	PROPN;INAN;NOM;MASC;SG;POS	
radost	радости	radost	радость	N;NOM;FEM;SG;POS	N;INAN;NOM;FEM;PL
radost	счастливый	radost	счастливый	N;NOM;FEM;SG;POS	ADJ;NOM;MASC;SG
radost	счастливая	radost	счастливый	N;NOM;FEM;SG;POS	ADJ;NOM;FEM;SG
radost	счастливые	radost	счастливый	N;NOM;FEM;SG;POS	ADJ;NOM;PL
radost	счастлива	radost	счастливый	N;NOM;FEM;SG;POS	ADJ;FEM;SG
radost	счастлив	radost	счастливый	N;NOM;FEM;SG;POS	ADJ;MASC;SG
odměny	вознаграждение	odměna	вознаграждение	N;NOM;FEM;PL;POS	N;INAN;NOM;NEUT;SG
odměny	вознаграждение	odměna	вознаграждение	N;NOM;FEM;PL;POS	N;INAN;NOM;NEUT;SG
dědice	наследника	dědic	наследник	N;ANIM;NOM;MASC;SG;POS	N;ANIM;ACC;MASC;SG
dědice	наследники	dědic	наследник	N;ANIM;NOM;MASC;SG;POS	N;ANIM;NOM;MASC;PL
dědice	наследников	dědic	наследник	N;ANIM;NOM;MASC;SG;POS	N;ANIM;GEN;MASC;PL
ukázat	шоу	ukázat	шоу	V;POS;NFIN	N;INAN;NOM;NEUT;SG
ukázat	show	ukázat	show	V;POS;NFIN	PROPN
ukázat	показ	ukázat	показ	V;POS;NFIN	N;INAN;NOM;MASC;SG
impérium	империи	impérium	империя	N;NOM;NEUT;SG;POS	N;INAN;NOM;FEM;PL
podrobně	подробные	podrobně	подробный	ADV;POS	ADJ;NOM;PL
podrobně	подробный	podrobně	подробный	ADV;POS	ADJ;NOM;MASC;SG
podrobně	подробное	podrobně	подробный	ADV;POS	ADJ;NOM;NEUT;SG
roberto	роберта	roberto	роберт	PROPN;ANIM;NOM;MASC;SG;POS	N;ANIM;ACC;MASC;SG
roberto	роберто	roberto	роберто	PROPN;ANIM;NOM;MASC;SG;POS	N;INAN;NOM;MASC;SG
ledu	лед	led	лед	N;INAN;GEN;MASC;SG;POS	N;INAN;NOM;MASC;SG
ledu	ice	led	ice	N;INAN;GEN;MASC;SG;POS	PROPN
ledu	лёд	led	лёд	N;INAN;GEN;MASC;SG;POS	N;INAN;NOM;MASC;SG
obilí	зерна	obilí	зерно	N;NOM;NEUT;SG;POS	N;INAN;NOM;NEUT;PL
odborník	специалиста	odborník	специалист	N;ANIM;NOM;MASC;SG;POS	N;ANIM;ACC;MASC;SG
odborník	эксперта	odborník	эксперт	N;ANIM;NOM;MASC;SG;POS	N;ANIM;GEN;MASC;SG
upravené	скорректированы	upravený	корректировать	ADJ;NOM;MASC;PL;POS	V;PFV;PL;PST;V.PTCP;PASS
upravené	измененный	upravený	изменить	ADJ;NOM;MASC;PL;POS	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
upravené	измененные	upravený	изменить	ADJ;NOM;MASC;PL;POS	V;PFV;NOM;PL;PST;V.PTCP;PASS
upravené	изменена	upravený	изменить	ADJ;NOM;MASC;PL;POS	V;PFV;FEM;SG;PST;V.PTCP;PASS
upravené	изменено	upravený	изменить	ADJ;NOM;MASC;PL;POS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
přidání	добавить	přidání	добавить	N;NOM;NEUT;SG;POS	V;PFV;NFIN;ACT
přidání	добавьте	přidání	добавить	N;NOM;NEUT;SG;POS	V;PFV;IMP;PL;2;FIN;ACT
instalace	установки	instalace	установка	N;NOM;FEM;SG;POS	N;INAN;NOM;FEM;PL
instalace	установок	instalace	установка	N;NOM;FEM;SG;POS	N;INAN;GEN;FEM;PL
instalace	сооружения	instalace	сооружение	N;NOM;FEM;SG;POS	N;INAN;NOM;NEUT;PL
instalace	установки	instalace	установка	N;NOM;FEM;SG;POS	N;INAN;NOM;FEM;PL
instalace	установки	instalace	установка	N;NOM;FEM;SG;POS	N;INAN;NOM;FEM;PL
