szeroki	wide	szeroki	wide	ADJ;NOM;MASC;SG	N;MASC;SG
pokryta	cobertos	pokryć	cobrir	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	V;MASC;PL;V.PTCP
pokryta	abrangidos	pokryć	abranger	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	V;MASC;PL;V.PTCP
pokryta	abrangido	pokryć	abranger	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
pokryta	coberta	pokryć	cobrir	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	V;FEM;SG;V.PTCP
turner	turner	turner	turner		N;MASC;SG
ambasady	embaixadas	ambasada	embaixada	N;GEN;FEM;SG	N;FEM;PL
ambasady	embaixadas	ambasada	embaixada	N;GEN;FEM;SG	N;FEM;PL
jefferson	jefferson	jefferson	jefferson	PROPN;NOM;MASC;SG	N;MASC;SG
spartak	spartak	spartak	spartak		N;MASC;SG
partner	afiliados	partner	afiliar	N;NOM;MASC;SG	N;MASC;PL
partner	afiliado	partner	afiliar	N;NOM;MASC;SG	V;MASC;SG;V.PTCP
partner	afiliada	partner	afiliar	N;NOM;MASC;SG	V;FEM;SG;V.PTCP
teodora	teodora	teodor	teodora		N;FEM;SG
albrecht	albrecht	albrecht	albrecht	PROPN;NOM;MASC;SG	N;MASC;SG
kolonie	colônias	kolonie	colônia	N;NOM;FEM;SG	N;FEM;PL
kolonie	colónias	kolonie	colónia	N;NOM;FEM;SG	N;FEM;PL
joão	joão	joão	joão	PROPN;NOM;MASC;SG	N;MASC;SG
heinz	heinz	heinz	heinz	PROPN;NOM;MASC;SG	PROPN;MASC;SG
wygrana	ganhe	wygrać	ganhar	N;NOM;FEM;SG	V;SBJV;SG;3;PRS;FIN
wygrana	ganhar	wygrać	ganhar	N;NOM;FEM;SG	V;NFIN
wygrana	vencer	wygrać	vencer	N;NOM;FEM;SG	V;NFIN
wygrana	vencendo	wygrać	vencer	N;NOM;FEM;SG	V;V.MSDR
wygrana	ganhando	wygrać	ganhar	N;NOM;FEM;SG	V;V.MSDR
wygrana	ganhar	wygrać	ganhar	N;NOM;FEM;SG	V;NFIN
lekkie	leves	lekki	leve	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
lekkie	leve	lekki	levar	ADJ;NOM;NEUT;SG	V;SBJV;SG;3;PRS;FIN
rachel	raquel	rachel	raquel	PROPN;NOM;FEM;SG	N;FEM;SG
rachel	rachel	rachel	rachel	PROPN;NOM;FEM;SG	N;FEM;SG
bei	bei	być	bei		PROPN;MASC;SG
skarb	precioso	skarb	precioso	N;ACC;MASC;SG	ADJ;MASC;SG
skarb	preciosa	skarb	precioso	N;ACC;MASC;SG	ADJ;FEM;SG
skarb	preciosos	skarb	precioso	N;ACC;MASC;SG	ADJ;MASC;PL
skarb	tesouros	skarb	tesouro	N;ACC;MASC;SG	N;MASC;PL
piąta	quinto	piąty	quinto		ADJ;MASC;SG
piąta	quinta	piąty	quinta		N;FEM;SG
prawdopodobne	provavelmente	prawdopodobny	provavelmente	ADJ;NOM;NEUT;SG	ADV
prawdopodobne	prováveis	prawdopodobny	provável	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
procedury	procedimento	procedura	procedimento	N;ACC;FEM;PL	N;MASC;SG
disco	discoteca	disco	discotecar		N;FEM;SG
disco	disco	disco	disco		N;MASC;SG
uczestniczyło	participaram	uczestniczyć	participar	V;IPFV;NEUT;IND;SG;PST;FIN;ACT	V;IND;PL;3;FIN
prawny	jurídica	prawny	jurídico	ADJ;NOM;MASC;SG	N;FEM;SG
prawny	legais	prawny	legal	ADJ;NOM;MASC;SG	ADJ;MASC;PL
cząsteczki	partícula	cząsteczka	partícula	N;NOM;FEM;PL	N;FEM;SG
fair	justo	fair	justo		ADJ;MASC;SG
fair	fair	fair	fair		N;MASC;SG
fair	feira	fair	feira		N;FEM;SG
czysto	puramente	czysto	puramente		ADV
czysto	limpo	czysto	limpo		ADJ;MASC;SG
czysto	clear	czysto	clear		N;MASC;SG
czysto	limpar	czysto	limpar		V;NFIN
objęcia	abrace	objęcie	abrace	N;NOM;NEUT;SG	V;SBJV;SG;3;PRS;FIN
objęcia	abraçar	objęcie	abraçar	N;NOM;NEUT;SG	V;NFIN
objęcia	abraça	objęcie	abraçar	N;NOM;NEUT;SG	V;IND;SG;3;PRS;FIN
plemiona	tribos	plemię	tribo	N;NOM;NEUT;SG	N;MASC;PL
nadzwyczajny	extraordinárias	nadzwyczajny	extraordinário	ADJ;NOM;MASC;SG	ADJ;FEM;PL
nadzwyczajny	extraordinários	nadzwyczajny	extraordinário	ADJ;NOM;MASC;SG	ADJ;MASC;PL
musical	musical	musical	musical	N;NOM;MASC;SG	ADJ;MASC;SG
musical	musicais	musical	musical	N;NOM;MASC;SG	N;MASC;PL
świętokrzyskie	świętokrzyskie	świętokrzyski	świętokrzyskie	ADJ;NOM;NEUT;SG	N;MASC;PL
virginia	virgínia	virginia	virgínia		N;FEM;SG
virginia	virginia	virginia	virginia		N;FEM;SG
mistrzowie	masters	mistrz	master	N;NOM;MASC;PL	N;MASC;SG
mistrzowie	mestrado	mistrz	mestrado	N;NOM;MASC;PL	N;MASC;SG
mistrzowie	champions	mistrz	champions	N;NOM;MASC;PL	N;MASC;SG
drewno	madeiras	drewno	madeira	N;NOM;NEUT;SG	N;FEM;PL
salvador	salvador	salvador	salvador	PROPN;NOM;MASC;SG	N;MASC;SG
wagner	wagner	wagner	wagner	PROPN;NOM;MASC;SG	N;MASC;SG
prasa	pressione	prasa	pressionar	N;NOM;FEM;SG	V;SBJV;SG;3;PRS;FIN
eso	eso	eso	eso	PROPN;NOM;MASC;SG	N;MASC;SG
stevens	stevens	stevens	stevem	PROPN;NOM;MASC;SG	N;MASC;SG
kapitał	capitais	kapitał	capital	N;ACC;MASC;SG	N;MASC;PL
monica	monica	monica	monicar	V;IPFV;IND;SG;1;PRS;FIN;ACT	N;FEM;SG
monica	mônica	monica	mônica	V;IPFV;IND;SG;1;PRS;FIN;ACT	N;FEM;SG
monica	mónica	monica	mónico	V;IPFV;IND;SG;1;PRS;FIN;ACT	N;FEM;SG
galaktyki	galaxy	galaktyk	galaxy	N;ACC;FEM;PL	N;MASC;SG
galaktyki	galáxia	galaktyk	galáxia	N;ACC;FEM;PL	N;FEM;SG
aktualny	correntes	aktualny	corrente	ADJ;NOM;MASC;SG	N;MASC;PL
aktualny	atuais	aktualny	atual	ADJ;NOM;MASC;SG	ADJ;MASC;PL
aktualny	corrente	aktualny	corrente	ADJ;NOM;MASC;SG	N;FEM;SG
kontrola	auditorias	kontrola	auditoria	N;NOM;FEM;SG	N;FEM;PL
kontrola	inspeções	kontrola	inspeção	N;NOM;FEM;SG	N;FEM;PL
kontrola	inspecções	kontrola	inspecção	N;NOM;FEM;SG	N;FEM;PL
mieszane	mista	mieszany	misturar	ADJ;NOM;NEUT;SG	V;FEM;SG;V.PTCP
mieszane	misturados	mieszany	misturar	ADJ;NOM;NEUT;SG	V;MASC;PL;V.PTCP
mieszane	misturado	mieszany	misturar	ADJ;NOM;NEUT;SG	V;MASC;SG;V.PTCP
mieszane	misto	mieszany	misto	ADJ;NOM;NEUT;SG	V;MASC;SG;V.PTCP
mieszane	misturado	mieszany	misturar	ADJ;NOM;NEUT;SG	V;MASC;SG;V.PTCP
dodaje	adições	dodawać	adição	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;FEM;PL
typowo	normalmente	typowo	normalmente		ADV
typowo	tipicamente	typowo	tipicamente		ADV
typowo	típico	typowo	típico		ADJ;MASC;SG
typowo	típicas	typowo	típico		ADJ;FEM;PL
typowo	típicos	typowo	típico		ADJ;MASC;PL
typowo	típica	typowo	típico		ADJ;FEM;SG
zawieszenia	suspensões	zawiesić	suspensão	N;NOM;NEUT;SG	N;FEM;PL
naftowej	bruto	naftowy	bruto	ADJ;GEN;FEM;SG	N;MASC;SG
koleje	ferrovias	kolej	ferrovia	N;NOM;FEM;SG	N;FEM;PL
koleje	ferrovias	kolej	ferrovia	N;NOM;FEM;SG	N;FEM;PL
zagrożonych	ameaçada	zagrożyć	ameaçar	ADJ;PFV;GEN;MASC;PL;POS;V.PTCP;PASS	V;FEM;SG;V.PTCP
zagrożonych	ameaçadas	zagrożyć	ameaçar	ADJ;PFV;GEN;MASC;PL;POS;V.PTCP;PASS	V;FEM;PL;V.PTCP
rozwiązany	resolvidos	rozwiązać	resolver	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;PL;V.PTCP
rozwiązany	resolveu	rozwiązać	resolver	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;IND;SG;3;PST;FIN
rozwiązany	resolvido	rozwiązać	resolver	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
rozwiązany	resolvida	rozwiązać	resolver	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;FEM;SG;V.PTCP
rozwiązany	resolvidas	rozwiązać	resolver	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;FEM;PL;V.PTCP
rozwiązany	dissolvida	rozwiązać	dissolver	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;FEM;SG;V.PTCP
rozwiązany	resolvidos	rozwiązać	resolver	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;PL;V.PTCP
rozwiązany	resolveu	rozwiązać	resolver	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;IND;SG;3;PST;FIN
rozwiązany	resolvido	rozwiązać	resolver	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
rozwiązany	resolvi	rozwiązać	resolver	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;IND;SG;1;PST;FIN
znaczny	substanciais	znaczny	substancial	ADJ;NOM;MASC;SG	ADJ;MASC;PL
znaczny	significativos	znaczny	significativo	ADJ;NOM;MASC;SG	ADJ;MASC;PL
znaczny	significativas	znaczny	significativo	ADJ;NOM;MASC;SG	ADJ;FEM;PL
floryda	flórida	floryd	flórida		N;FEM;SG
floryda	florida	floryd	florida		N;FEM;SG
księżnej	duquesa	księżny	duquesa	ADJ;GEN;FEM;SG	N;FEM;SG
obniżenie	baixando	obniżyć	baixar	N;PFV;NOM;NEUT;SG;POS;V.MSDR	V;V.MSDR
geograficzny	geográficos	geograficzny	geográfico	ADJ;NOM;MASC;SG	N;MASC;PL
autobus	autocarros	autobus	autocarro	N;NOM;MASC;SG	N;MASC;PL
wewnętrzny	internas	wewnętrzny	interno	ADJ;NOM;MASC;SG	N;FEM;PL
wewnętrzny	internos	wewnętrzny	interno	ADJ;NOM;MASC;SG	N;MASC;PL
wewnętrzny	interior	wewnętrzny	interior	ADJ;NOM;MASC;SG	N;MASC;SG
jeana	jean	jeany	jean		N;MASC;SG
sex	sex	sex	sexta-feira		N;MASC;SG
sex	sexo	sex	sexo		N;MASC;SG
samców	machos	samc	macho		N;MASC;PL
zbrodnie	crimes	zbrodnie	crime	N;NOM;FEM;SG	N;MASC;PL
bycie	sendo	bycie	ser		V;V.MSDR
bycie	ser	bycie	ser		V;NFIN
dar	dar	dar	dar	N;NOM;MASC;SG	V;NFIN
dar	presente	dar	presente	N;NOM;MASC;SG	ADJ;MASC;SG
row	rema	row	rema		INTJ
row	fila	row	fila		N;FEM;SG
row	fileira	row	fileira		N;FEM;SG
row	row	row	row		N;MASC;SG
wewnętrzna	internas	wewnętrzny	interno	ADJ;NOM;FEM;SG	N;FEM;PL
wewnętrzna	internos	wewnętrzny	interno	ADJ;NOM;FEM;SG	N;MASC;PL
wewnętrzna	interior	wewnętrzny	interior	ADJ;NOM;FEM;SG	N;MASC;SG
podróże	viajar	podróż	viajar	N;ACC;FEM;PL	V;NFIN
podróże	viagem	podróż	viagem	N;ACC;FEM;PL	N;FEM;SG
podróże	viaje	podróż	viaje	N;ACC;FEM;PL	V;SBJV;SG;3;PRS;FIN
podróże	viajando	podróż	viajar	N;ACC;FEM;PL	V;V.MSDR
podróże	viajar	podróż	viajar	N;ACC;FEM;PL	V;NFIN
podróże	viajando	podróż	viajar	N;ACC;FEM;PL	V;V.MSDR
podróże	viajar	podróż	viajar	N;ACC;FEM;PL	V;NFIN
pokrywy	abrange	pokrywy	abranger	N;ACC;FEM;PL	V;IND;SG;3;PRS;FIN
lewandowski	lewandowski	lewandowski	lewandowski	ADJ;NOM;MASC;SG	N;MASC;SG
przekazano	delegada	przekazać	delegada	V;PFV;IND;0;PST;FIN;ACT	N;FEM;SG
przekazano	delegados	przekazać	delegado	V;PFV;IND;0;PST;FIN;ACT	N;MASC;PL
przekazano	delegado	przekazać	delegado	V;PFV;IND;0;PST;FIN;ACT	N;MASC;SG
umieszczenie	colocando	umieszczenie	colocar	N;PFV;NOM;NEUT;SG;POS;V.MSDR	V;V.MSDR
grabowski	grabowski	grabowski	grabowski	ADJ;NOM;MASC;SG	N;MASC;SG
aglomeracji	aglomerações	aglomeracja	aglomeração	N;GEN;FEM;SG	N;FEM;PL
pokrewne	relacionados	pokrewny	relacionar		V;MASC;PL;V.PTCP
pokrewne	relacionada	pokrewny	relacionar		V;FEM;SG;V.PTCP
pokrewne	relacionadas	pokrewny	relacionar		V;FEM;PL;V.PTCP
pokrewne	relacionado	pokrewny	relacionar		V;MASC;SG;V.PTCP
artystyczna	artística	artystyczny	artístico	ADJ;NOM;FEM;SG	N;FEM;SG
artystyczna	artísticas	artystyczny	artístico	ADJ;NOM;FEM;SG	N;FEM;PL
orlando	orlando	orlando	orlar	N;NOM;NEUT;SG	V;V.MSDR
opinia	opiniões	opinia	opinião	N;NOM;FEM;SG	N;FEM;PL
opinia	comentários	opinia	comentário	N;NOM;FEM;SG	N;MASC;PL
alessandro	alessandro	alessandro	alessandro	PROPN;NOM;MASC;SG	N;MASC;SG
pogoń	perseguição	pogonić	perseguição		N;FEM;SG
pogoń	perseguição	pogonić	perseguição		N;FEM;SG
pogoń	chase	pogonić	chase		N;MASC;SG
bycia	sendo	być	ser		V;V.MSDR
bycia	ser	być	ser		V;NFIN
postawy	atitudes	postawa	atitude	N;GEN;FEM;SG	N;FEM;PL
klaus	klaus	klaus	klaus	PROPN;NOM;MASC;SG	N;MASC;SG
studenci	aluno	student	aluno	N;NOM;MASC;PL	N;MASC;SG
studenci	aluna	student	aluna	N;NOM;MASC;PL	N;FEM;SG
studenci	estudante	student	estudante	N;NOM;MASC;PL	N;MASC;SG
studenci	student	student	student	N;NOM;MASC;PL	N;MASC;SG
zęby	dente	ząb	dente	N;NOM;MASC;PL	N;MASC;SG
finały	final	finały	final	N;NOM;MASC;PL	N;MASC;SG
osobno	separado	osobno	separar	ADV	V;MASC;SG;V.PTCP
zeszyt	notebook	zeszyt	notebook	V;IPFV;IND;SG;PRS;FIN;ACT	N;MASC;SG
zeszyt	caderno	zeszyt	caderno	V;IPFV;IND;SG;PRS;FIN;ACT	N;MASC;SG
ferdinand	fernando	ferdinand	fernando	N;NOM;MASC;SG	V;V.MSDR
act	agir	act	agir		V;NFIN
act	ato	act	ato		N;MASC;SG
act	acto	act	acto		N;MASC;SG
act	act	act	act		N;MASC;SG
nationale	nationale	nationale	nationale		N;MASC;SG
ponownego	recorrência	ponowny	recorrência	ADJ;ACC;MASC;SG	N;FEM;SG
ponownego	reincidência	ponowny	reincidência	ADJ;ACC;MASC;SG	N;FEM;SG
leonarda	léonard	leonard	léonard		N;MASC;SG
leonarda	leonardo	leonard	leonardo		N;MASC;SG
leonarda	leonard	leonard	leonard		N;MASC;SG
wykorzystane	utilizada	wykorzystać	utilizar	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;FEM;SG;V.PTCP
wykorzystane	utilizada	wykorzystać	utilizar	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;FEM;SG;V.PTCP
wykorzystane	usada	wykorzystać	usar	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;FEM;SG;V.PTCP
wykorzystane	usado	wykorzystać	usar	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
wykorzystane	utilizado	wykorzystać	utilizar	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
wykorzystane	utilizados	wykorzystać	utilizar	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;PL;V.PTCP
wykorzystane	usados	wykorzystać	usar	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;PL;V.PTCP
wykorzystane	explorado	wykorzystać	explorar	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
wykorzystane	explorados	wykorzystać	explorar	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;PL;V.PTCP
wykorzystane	explorada	wykorzystać	explorar	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;FEM;SG;V.PTCP
wykorzystane	exploradas	wykorzystać	explorar	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;FEM;PL;V.PTCP
nina	nina	nina	nina	PROPN;NOM;FEM;SG	N;FEM;SG
wyświęcony	ordenados	wyświęcić	ordenado	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;PL;V.PTCP
wyświęcony	ordenado	wyświęcić	ordenado	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
montana	montana	montany	montana		N;FEM;SG
hansen	hansen	hansen	hansen		N;MASC;SG
parametr	parâmetros	parametr	parâmetro	N;NOM;MASC;SG	N;MASC;PL
narciarstwo	esquiar	narciarstwo	esquiar	N;NOM;NEUT;SG	V;NFIN
eyes	eyes	eyes	eyes		N;MASC;SG
eyes	olhos	eyes	olho		N;MASC;PL
circle	círculo	circle	círculo		N;MASC;SG
circle	circle	circle	circle		N;MASC;SG
circle	circulo	circle	circulo		N;MASC;SG
otoczone	cercados	otoczyć	cercado	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;PL;V.PTCP
otoczone	cercada	otoczyć	cercar	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;FEM;SG;V.PTCP
otoczone	rodeada	otoczyć	rodear	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;FEM;SG;V.PTCP
otoczone	rodeado	otoczyć	rodear	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
otoczone	cercado	otoczyć	cercar	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
absolwentów	diplomados	absolwent	diplomar	N;ACC;MASC;PL	V;MASC;PL;V.PTCP
absolwentów	licenciados	absolwent	licenciado	N;ACC;MASC;PL	V;MASC;PL;V.PTCP
równania	equações	równać	equação	N;NOM;NEUT;SG	N;FEM;PL
auf	auf	auf	auf		N;MASC;SG
uruchomienie	lançar	uruchomienie	lançar	N;PFV;NOM;NEUT;SG;POS;V.MSDR	V;NFIN
uruchomienie	lançando	uruchomienie	lançar	N;PFV;NOM;NEUT;SG;POS;V.MSDR	V;V.MSDR
imdb	imdb	imdb	imdb		N;MASC;SG
senat	senado	senat	senado		N;MASC;SG
zaproszenie	convide	zaprosić	convidir	N;PFV;NOM;NEUT;SG;POS;V.MSDR	V;SBJV;SG;3;PRS;FIN
zaproszenie	convidar	zaprosić	convidar	N;PFV;NOM;NEUT;SG;POS;V.MSDR	V;NFIN
zaproszenie	convida	zaprosić	convida	N;PFV;NOM;NEUT;SG;POS;V.MSDR	V;IND;SG;3;PRS;FIN
zamiar	intenções	zamiar	intenção	V;PFV;IND;PRS;FIN;ACT	N;FEM;PL
zamiar	intenção	zamiar	intenção	V;PFV;IND;PRS;FIN;ACT	N;FEM;SG
zamiar	intenções	zamiar	intenção	V;PFV;IND;PRS;FIN;ACT	N;FEM;PL
zamiar	intento	zamiar	intento	V;PFV;IND;PRS;FIN;ACT	N;MASC;SG
zamiar	intenção	zamiar	intenção	V;PFV;IND;PRS;FIN;ACT	N;FEM;SG
podwozie	chassis	podwóź	chassi	N;NOM;MASC;SG	N;MASC;PL
iranie	irã	iran	irã		N;MASC;SG
iranie	irão	iran	ir		V;IND;PL;3;FUT;FIN
lane	lane	lany	lane		N;MASC;SG
minas	minas	minas	mina		N;FEM;PL
reggae	reggae	reggać	reggae		N;MASC;SG
zębów	dente	ząb	dente	N;GEN;MASC;PL	N;MASC;SG
dziesiątki	rte	dziesiątka	rte		N;MASC;SG
dziesiątki	dezenas	dziesiątka	dezena		DET;MASC;PL
dziesiątki	dezenas	dziesiątka	dezena		DET;MASC;PL
dziesiątki	dúzias	dziesiątka	dúzia		N;FEM;PL
aten	atenas	aten	atena	PROPN;NOM;NEUT;SG	N;FEM;PL
lars	lars	lars	lar	PROPN;NOM;MASC;SG	N;MASC;SG
ter	ter	ter	ter		V;NFIN
fikcyjna	ficção	fikcyjny	ficção	ADJ;NOM;FEM;SG	N;FEM;SG
fikcyjna	fictício	fikcyjny	fictício	ADJ;NOM;FEM;SG	N;MASC;SG
full	cheia	full	cheio		ADJ;FEM;SG
full	plena	full	pleno		ADJ;FEM;SG
full	pleno	full	pleno		ADJ;MASC;SG
full	full	full	full		N;MASC;SG
full	cheio	full	cheio		ADJ;MASC;SG
odra	sarampo	odra	sarampo		N;FEM;SG
odra	odra	odra	odra		N;MASC;SG
afryka	áfrica	afryka	áfrico		N;FEM;SG
afryka	africana	afryka	africano		N;FEM;SG
afryka	africanos	afryka	africano		N;MASC;PL
afryka	africano	afryka	africano		N;MASC;SG
opublikowano	postou	opublikować	postar	V;PFV;IND;0;PST;FIN;ACT	V;IND;SG;3;PST;FIN
opublikowano	postei	opublikować	postar	V;PFV;IND;0;PST;FIN;ACT	V;IND;SG;1;PST;FIN
opublikowano	publicou	opublikować	publicar	V;PFV;IND;0;PST;FIN;ACT	V;IND;SG;3;PST;FIN
opublikowano	publicou	opublikować	publicar	V;PFV;IND;0;PST;FIN;ACT	V;IND;SG;3;PST;FIN
monet	monet	monet	monet	N;GEN;FEM;PL	N;MASC;SG
lufy	focinho	lufa	focinho	N;GEN;FEM;PL	N;MASC;SG
lufy	barril	lufa	barril	N;GEN;FEM;PL	N;MASC;SG
kosmiczny	cósmicos	kosmiczny	cósmico	ADJ;NOM;MASC;SG	N;MASC;PL
kosmiczny	cósmica	kosmiczny	cósmico	ADJ;NOM;MASC;SG	N;FEM;SG
money	dinheiro	money	dinheiro		N;MASC;SG
money	money	money	money		N;MASC;SG
money	grana	money	grana		N;FEM;SG
korzyść	benefícios	korzyść	benefício	N;NOM;FEM;SG	N;MASC;PL
korzyść	beneficiar	korzyść	beneficiar	N;NOM;FEM;SG	V;NFIN
krotnie	dobre	krotnić	dobre	ADV	V;SBJV;SG;3;PRS;FIN
krotnie	dobrar	krotnić	dobrar	ADV	V;NFIN
krotnie	dobra	krotnić	dobra	ADV	N;FEM;SG
bakterii	bacteriana	bakteria	bacteriana		N;FEM;SG
bakterii	bactérias	bakteria	bactéria		N;FEM;PL
bakterii	bacterianas	bakteria	bacteriano		N;FEM;PL
bakterii	bactérias	bakteria	bactéria		N;FEM;PL
bakterii	bactéria	bakteria	bactéria		N;FEM;SG
texas	texas	texas	texa		N;MASC;SG
heavy	pesado	heav	pesar		V;MASC;SG;V.PTCP
heavy	heavy	heav	heavy		N;MASC;SG
heavy	pesadas	heav	pesar		V;FEM;PL;V.PTCP
heavy	pesados	heav	pesar		V;MASC;PL;V.PTCP
heavy	pesada	heav	pesar		V;FEM;SG;V.PTCP
słowian	eslavos	słowiać	eslavo		N;MASC;PL
jake	jake	jaki	jake		N;MASC;SG
terytoria	território	terytoria	território	N;NOM;NEUT;PL	N;MASC;SG
wróć	devolução	wróć	devolução	V;PFV;IMP;SG;2;FIN;ACT	N;FEM;SG
wróć	retorno	wróć	retorno	V;PFV;IMP;SG;2;FIN;ACT	N;MASC;SG
wróć	regresso	wróć	regresso	V;PFV;IMP;SG;2;FIN;ACT	N;MASC;SG
kamienie	stone	kamień	stone	N;NOM;MASC;PL	N;MASC;SG
kamienie	pedra	kamień	pedra	N;NOM;MASC;PL	N;FEM;SG
kamienie	rocks	kamień	rock	N;NOM;MASC;PL	N;MASC;SG
honor	honra	honor	honra		N;FEM;SG
honor	honra	honor	honra		N;FEM;SG
honor	honor	honor	honor		N;MASC;SG
przemysłowe	industriais	przemysłowy	industrial	ADJ;NOM;NEUT;SG	N;MASC;PL
niewielu	poucas	niewiele	pouco		PRO;FEM;PL
niewielu	poucos	niewiele	pouco		PRO;MASC;PL
iras	iras	iras	ira		N;MASC;PL
sprzedano	vendeu	sprzedać	vender	V;PFV;IND;0;PST;FIN;ACT	V;IND;SG;3;PST;FIN
chen	chen	chen	chen	PROPN;NOM;MASC;SG	N;MASC;SG
zen	zen	zen	zen		N;MASC;SG
jürgen	jürgen	jürgen	jürgen	PROPN;NOM;MASC;SG	N;MASC;SG
sncf	sncf	sncf	sncf		N;FEM;SG
web	web	web	web		N;MASC;SG
web	teia	web	ter		N;FEM;SG
connecticut	connecticut	connecticut	connecticut		N;MASC;SG
zmieniona	alterados	zmienić	alterar	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	V;MASC;PL;V.PTCP
zmieniona	alterado	zmienić	alterar	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
zmieniona	alterada	zmienić	alterar	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	V;FEM;SG;V.PTCP
zmieniona	alteradas	zmienić	alterar	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	V;FEM;PL;V.PTCP
zmieniona	emendado	zmienić	emendar	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
zmieniona	alterado	zmienić	alterar	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP
zmieniona	alterada	zmienić	alterar	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	V;FEM;SG;V.PTCP
simone	simone	simon	simone	PROPN;NOM;FEM;SG	N;FEM;SG
juniors	juniors	juniors	junior	PROPN;NOM;MASC;SG	N;MASC;SG
juniors	juniores	juniors	júnior	PROPN;NOM;MASC;SG	N;MASC;PL
poezja	poesias	poezja	poesia		N;FEM;PL
poezja	poesia	poezja	poesia		N;FEM;SG
litwa	lituânia	litwa	lituânia		N;FEM;SG
sprzeciw	objecções	sprzeciw	objecção	N;NOM;MASC;SG	N;FEM;PL
sól	sal	sól	sal		N;MASC;SG
opady	precipitação	opad	precipitação	N;NOM;MASC;PL	N;FEM;SG
usuwanie	removendo	usuwać	remover	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	V;V.MSDR
usuwanie	remover	usuwać	remover	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	V;NFIN
usuwanie	excluindo	usuwać	excluir	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	V;V.MSDR
usuwanie	apagar	usuwać	apagar	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	V;NFIN
usuwanie	apagando	usuwać	apagar	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	V;V.MSDR
klein	klein	klein	klein		N;MASC;SG
odwrót	retiro	odwrót	retiro	V;IPFV;IND;SG;PRS;FIN;ACT	N;MASC;SG
odwrót	recuo	odwrót	recuo	V;IPFV;IND;SG;PRS;FIN;ACT	N;MASC;SG
