اتھاہ	깊은	اتھاہ	깊+ㄴ		ADJ
اُپوَن	그로브	اُپوَن	그로브	PROPN;NOM;MASC;SG;3	
اُپوَن	가든	اُپوَن	가든	PROPN;NOM;MASC;SG;3	
اُپوَن	정원	اُپوَن	정원	PROPN;NOM;MASC;SG;3	
اپیل	호소	اپیل	호소	N;NOM;MASC;SG;3	
اپھار	부어	اپھار	붓+어	PROPN;NOM;MASC;SG;3	
اُپھان	거품	اُپھان	거품	PROPN;NOM;MASC;SG;3	N
اُپھان	거품	اُپھان	거품	PROPN;NOM;MASC;SG;3	N
اُپھان	부어	اُپھان	붓+어	PROPN;NOM;MASC;SG;3	
اپھرا	부어	اپھرا	붓+어	PROPN;NOM;MASC;SG;3	
اپھرا	만족	اپھرا	만족	PROPN;NOM;MASC;SG;3	
اپھرانا	자랑	اپھرانا	자랑	PROPN;NOM;MASC;SG;3	
اتا	아버지	اتا	아버지		N
اتابِک	가정교사	اتابِک	가정교사	PROPN;NOM;MASC;SG;3	N
اتابِک	선생님	اتابِک	선생님	PROPN;NOM;MASC;SG;3	
اتابِک	교사	اتابِک	교사	PROPN;NOM;MASC;SG;3	N
اتابِک	스승	اتابِک	스승	PROPN;NOM;MASC;SG;3	N
اتاپتا	주소	اتاپتا	주소	PROPN;NOM;MASC;SG;3	
اتاپتا	위치	اتاپتا	위치	PROPN;NOM;MASC;SG;3	
اتاپتا	추적	اتاپتا	추적	PROPN;NOM;MASC;SG;3	N
اتاپتا	트레이스	اتاپتا	트레이스	PROPN;NOM;MASC;SG;3	
اتاپتا	흔적	اتاپتا	흔적	PROPN;NOM;MASC;SG;3	N
اتاپتا	행방	اتاپتا	행방	PROPN;NOM;MASC;SG;3	N
اُتار	줄이기	اُتار	줄이+기	N;NOM;MASC;SG;3	V
اُتار	떨어지지	اُتار	떨어지+지	N;NOM;MASC;SG;3	V
اُتار	떨어지는	اُتار	떨어지+는	N;NOM;MASC;SG;3	V
اُتار	떨어짐	اُتار	떨어지+ㄹ	N;NOM;MASC;SG;3	
اُتار	거절	اُتار	거절	N;NOM;MASC;SG;3	
اُتارا	선착장	اُتارا	선착장	PROPN;NOM;MASC;SG;3	N
اُتارا	캐시	اُتارا	캐시	PROPN;NOM;MASC;SG;3	N
اُتارا	현금	اُتارا	현금	PROPN;NOM;MASC;SG;3	N
اُتارا	cash	اُتارا	cash	PROPN;NOM;MASC;SG;3	
اُتارا	사탕	اُتارا	사탕	PROPN;NOM;MASC;SG;3	
اُتارا	복사	اُتارا	복사	PROPN;NOM;MASC;SG;3	N
اُتارا	카피	اُتارا	카피	PROPN;NOM;MASC;SG;3	
اُتارا	복사본	اُتارا	복사본	PROPN;NOM;MASC;SG;3	N
اُتارا	사본	اُتارا	사본	PROPN;NOM;MASC;SG;3	N
اُتارا	복사	اُتارا	복사	PROPN;NOM;MASC;SG;3	N
اُتارا	중복	اُتارا	중복	PROPN;NOM;MASC;SG;3	N
اُتارا	복제	اُتارا	복제	PROPN;NOM;MASC;SG;3	N
اُتارنا	복사	اُتار	복사	V;NFIN;ACT	N
اُتارنا	카피	اُتار	카피	V;NFIN;ACT	
اُتارنا	복사본	اُتار	복사본	V;NFIN;ACT	N
اُتارنا	사본	اُتار	사본	V;NFIN;ACT	N
اُتارنا	복사	اُتار	복사	V;NFIN;ACT	N
اُتارنا	카피	اُتار	카피	V;NFIN;ACT	
اُتارنا	복사본	اُتار	복사본	V;NFIN;ACT	N
اُتارنا	사본	اُتار	사본	V;NFIN;ACT	N
اُتارنا	아래쪽	اُتار	아래+쪽	V;NFIN;ACT	N
اتالیق	선생님	اتالیق	선생님	PROPN;NOM;MASC;SG;3	
اتالیق	교사	اتالیق	교사	PROPN;NOM;MASC;SG;3	N
اتالیق	스승	اتالیق	스승	PROPN;NOM;MASC;SG;3	N
اتالیق	멘토	اتالیق	멘토	PROPN;NOM;MASC;SG;3	
اتالیق	강사	اتالیق	강사	PROPN;NOM;MASC;SG;3	N
اُتاولا	발진	اُتاولا	발진	PROPN;NOM;MASC;SG;3	N
اُتاولا	발진이	اُتاولا	발진+이	PROPN;NOM;MASC;SG;3	N
اِتّباع	순종	اِتّباع	순종	PROPN;NOM;MASC;SG;3	N
اِتّباع	팔로우	اِتّباع	팔로우	PROPN;NOM;MASC;SG;3	
اِتّحاد	동맹	اِتّحاد	동맹	PROPN;NOM;MASC;SG;3	N
اِتّحاد	연맹	اِتّحاد	연맹	PROPN;NOM;MASC;SG;3	N
اِتّحاد	유니언	اِتّحاد	유니언	PROPN;NOM;MASC;SG;3	
اِتّحاد	연합	اِتّحاد	연합	PROPN;NOM;MASC;SG;3	N
اِتّحاد	동맹	اِتّحاد	동맹	PROPN;NOM;MASC;SG;3	N
اِتّحاد	리그	اِتّحاد	리그	PROPN;NOM;MASC;SG;3	N
اِتّحاد	콩코드	اِتّحاد	콩코드	PROPN;NOM;MASC;SG;3	
اِتّحاد	조약	اِتّحاد	조약	PROPN;NOM;MASC;SG;3	N
اِتّحاد	통일	اِتّحاد	통일	PROPN;NOM;MASC;SG;3	N
اِتّحاد	단결	اِتّحاد	단결	PROPN;NOM;MASC;SG;3	N
اِتّحاد	유니티	اِتّحاد	유니티	PROPN;NOM;MASC;SG;3	
اِتّحاد	unity	اِتّحاد	unity	PROPN;NOM;MASC;SG;3	
اِتّحادی	지지자	اِتّحادی	지지자	ADJ	
اِتّحادی	서포터	اِتّحادی	서포터	ADJ	
اِتّحادی	앨리	اِتّحادی	앨리	ADJ	
اُتراق	캠핑	اُتراق	캠핑	PROPN;NOM;MASC;SG;3	N
اُتران	경사	اُتران	경사	PROPN;NOM;MASC;SG;3	N
اُتراون	두껍게	اُتراون	두껍+게	PROPN;NOM;MASC;SG;3	ADJ
اُتراون	두꺼운	اُتراون	두껍+ㄴ	PROPN;NOM;MASC;SG;3	ADJ
اِتراہٹ	자존심	اِتراہٹ	자존심	PROPN;NOM;MASC;SG;3	
اِتراہٹ	프라이드	اِتراہٹ	프라이드	PROPN;NOM;MASC;SG;3	
اُترائی	경사	اُترائی	경사	PROPN;NOM;MASC;SG;3	N
اُترتا	평균	اُتر	평균		N
اُترتا	떨어지고	اُتر	떨어지+고		V
اُترتا	falling	اُتر	falling		
اُترتا	떨어지는	اُتر	떨어지+는		V
اُترنا	감소	اُتر	감소	V;MASC;SG;ACT	N
اُترنا	거절	اُتر	거절	V;MASC;SG;ACT	
اُترنا	거부	اُتر	거부	V;MASC;SG;ACT	N
اُترنا	쇠퇴	اُتر	쇠퇴	V;MASC;SG;ACT	N
اُترنا	교차	اُتر	교차	V;MASC;SG;ACT	
اُترنا	십자	اُتر	십자	V;MASC;SG;ACT	
اُترنا	십자가	اُتر	십자가	V;MASC;SG;ACT	N
اُترنا	크로스	اُتر	크로스	V;MASC;SG;ACT	
اُتسَو	행복	اُتسَو	행복		N
اُتسَو	happiness	اُتسَو	happiness		
اِتّصال	접촉	اِتّصال	접촉	PROPN;NOM;MASC;SG;3	N
اِتّصال	문의	اِتّصال	문+의	PROPN;NOM;MASC;SG;3	
اِتّصال	연락처	اِتّصال	연락처	PROPN;NOM;MASC;SG;3	N
اِتّصال	연락	اِتّصال	연락	PROPN;NOM;MASC;SG;3	
اِتّصال	첨부	اِتّصال	첨부	PROPN;NOM;MASC;SG;3	
اِتّصال	동맹	اِتّصال	동맹	PROPN;NOM;MASC;SG;3	N
اِتّصال	연맹	اِتّصال	연맹	PROPN;NOM;MASC;SG;3	N
اِتّصال	유니언	اِتّصال	유니언	PROPN;NOM;MASC;SG;3	
اِتّصال	연합	اِتّصال	연합	PROPN;NOM;MASC;SG;3	N
اِتّصال	커넥션	اِتّصال	커넥션	PROPN;NOM;MASC;SG;3	
اِتّصال	연결	اِتّصال	연결	PROPN;NOM;MASC;SG;3	N
اِتّفاق	콩코드	اِتّفاق	콩코드	PROPN;NOM;MASC;SG;3	
اِتّفاق	기회	اِتّفاق	기회	PROPN;NOM;MASC;SG;3	
اِتّفاق	동의	اِتّفاق	동의	PROPN;NOM;MASC;SG;3	
اِتّفاق	협정	اِتّفاق	협정	PROPN;NOM;MASC;SG;3	N
اِتّفاق	합의	اِتّفاق	합의	PROPN;NOM;MASC;SG;3	N
اِتّفاق	통일	اِتّفاق	통일	PROPN;NOM;MASC;SG;3	N
اِتّفاق	단결	اِتّفاق	단결	PROPN;NOM;MASC;SG;3	N
اِتّفاق	유니티	اِتّفاق	유니티	PROPN;NOM;MASC;SG;3	
اِتّفاق	unity	اِتّفاق	unity	PROPN;NOM;MASC;SG;3	
اِتّفاق	우연	اِتّفاق	우연	PROPN;NOM;MASC;SG;3	
اِتّفاقی	캐쥬얼	اِتّفاقی	캐메얼	ADJ;NOM	
اِتّفاقی	캐주얼	اِتّفاقی	캐주얼	ADJ;NOM	
اِتّفاقیہ	캐쥬얼	اِتّفاقیہ	캐메얼	PROPN;NOM;MASC;SG;3	
اِتّفاقیہ	캐주얼	اِتّفاقیہ	캐주얼	PROPN;NOM;MASC;SG;3	
اِتقان	우수	اِتقان	우수	PROPN;NOM;MASC;SG;3	
اِتقان	완벽	اِتقان	완벽	PROPN;NOM;MASC;SG;3	
اِتّکا	의존	اِتّکا	의존	PROPN;NOM;MASC;SG;3	N
اِتّکا	의존성	اِتّکا	의존성	PROPN;NOM;MASC;SG;3	N
اِتلاف	붕괴	اِتلاف	붕괴	PROPN;NOM;MASC;SG;3	N
اِتلاف	상실	اِتلاف	상실	PROPN;NOM;MASC;SG;3	N
اِتلاف	손실	اِتلاف	손실	PROPN;NOM;MASC;SG;3	N
اِتلاف	파괴	اِتلاف	파괴	PROPN;NOM;MASC;SG;3	N
اِتلاف	파멸	اِتلاف	파멸	PROPN;NOM;MASC;SG;3	
اتَم	완료	اتَم	완료	PROPN;NOM;MASC;SG;3	N
اتَم	완성	اتَم	완성	PROPN;NOM;MASC;SG;3	N
اتَم	완벽	اتَم	완벽	PROPN;NOM;MASC;SG;3	
اتَم	완벽한	اتَم	완벽+하+ㄴ	PROPN;NOM;MASC;SG;3	V
اُتّم	우선	اُتّم	우선	PROPN;NOM;MASC;SG;3	ADV
اُتّم	퍼스트	اُتّم	퍼스트	PROPN;NOM;MASC;SG;3	
اُتّم	처음	اُتّم	처음	PROPN;NOM;MASC;SG;3	N
اُتّم	먼저	اُتّم	먼저	PROPN;NOM;MASC;SG;3	ADV
اُتّم	최고	اُتّم	최고	PROPN;NOM;MASC;SG;3	N
اُتّم	베스트	اُتّم	베스트	PROPN;NOM;MASC;SG;3	N
اُتّم	최고	اُتّم	최고	PROPN;NOM;MASC;SG;3	N
اِتمام	결론	اِتمام	결론	PROPN;NOM;MASC;SG;3	
اِتمام	완성	اِتمام	완성	PROPN;NOM;MASC;SG;3	N
اِتمام	업적	اِتمام	업적	PROPN;NOM;MASC;SG;3	N
اُتُّو	자수	اُتُّو	자수	PROPN;NOM;MASC;SG;3	
اِتوار	일요일	اِتوار	일요일	PROPN;NOM;MASC;SG;3	
اِتہاس	이야기	اِتہاس	이야기	PROPN;NOM;MASC;SG;3	N
اِتہاس	스토리	اِتہاس	스토리	PROPN;NOM;MASC;SG;3	N
اِتہاس	소식	اِتہاس	소식	PROPN;NOM;MASC;SG;3	N
اِتہاس	역사	اِتہاس	역사	PROPN;NOM;MASC;SG;3	N
اِتہاس	내역	اِتہاس	내역	PROPN;NOM;MASC;SG;3	N
اِتہاس	히스토리	اِتہاس	히스토리	PROPN;NOM;MASC;SG;3	
اِتہاس	기록	اِتہاس	기록	PROPN;NOM;MASC;SG;3	N
اِتّہام	고소	اِتّہام	고소	PROPN;NOM;MASC;SG;3	
اتیاچار	박해	اتیاچار	박해	PROPN;NOM;MASC;SG;3	N
اِتیان	입국	اِتیان	입국	PROPN;NOM;MASC;SG;3	N
اِتیان	도착	اِتیان	도착	PROPN;NOM;MASC;SG;3	N
اِتیان	처형	اِتیان	처형	PROPN;NOM;MASC;SG;3	N
اِتیان	실행	اِتیان	실행	PROPN;NOM;MASC;SG;3	N
اِتیان	출시	اِتیان	출시	PROPN;NOM;MASC;SG;3	N
اِتیان	coming	اِتیان	coming	PROPN;NOM;MASC;SG;3	
اتیت	과거	اتیت	과거	PROPN;NOM;MASC;SG;3	N
اتیت	순례자	اتیت	순례자	PROPN;NOM;MASC;SG;3	
اتیت	경과	اتیت	경+과	PROPN;NOM;MASC;SG;3	
اُتھل	불안정	اُتھل	불안정		N
اُتھلانا	장애	اُتھلانا	장애	V;MASC;SG;NFIN;ACT	N
اُتھلنا	떨어짐	اُتھلنا	떨어지+ㄹ	V;SG;NFIN;ACT	
اٹ	먼지	اٹ	먼지	PROPN;NOM;MASC;SG;3	N
اٹ	먼지	اٹ	먼지	PROPN;NOM;MASC;SG;3	N
اٹاٹوٹ	극도로	اٹاٹوٹ	극도+로	PROPN;NOM;MASC;SG;3	ADV
اٹّا	다락방	اٹّا	다락방	PROPN;NOM;MASC;SG;3	
اٹّا	발코니	اٹّا	발코니	PROPN;NOM;MASC;SG;3	
اٹاری	테라스	اٹاری	테라스	PROPN;NOM;MASC;SG;3	
اٹاری	다락방	اٹاری	다락방	PROPN;NOM;MASC;SG;3	
اٹاری	발코니	اٹاری	발코니	PROPN;NOM;MASC;SG;3	
اٹال	미사	اٹال	미사	PROPN;NOM;MASC;SG;3	N
اٹال	매스	اٹال	매스	PROPN;NOM;MASC;SG;3	
اٹال	대량	اٹال	대량	PROPN;NOM;MASC;SG;3	
اٹال	질량	اٹال	질량	PROPN;NOM;MASC;SG;3	N
اٹالا	상품	اٹالا	상품	PROPN;NOM;MASC;SG;3	N
اٹالا	물품	اٹالا	물품	PROPN;NOM;MASC;SG;3	N
اٹالا	가구	اٹالا	가구	PROPN;NOM;MASC;SG;3	N
اٹالا	조항	اٹالا	조항	PROPN;NOM;MASC;SG;3	N
اٹک	자제	اٹک	자제	PROPN;NOM;MASC;SG;3	N
اٹک	장애물	اٹک	장애물	PROPN;NOM;MASC;SG;3	N
اٹک	장애물	اٹک	장애물	PROPN;NOM;MASC;SG;3	N
اٹکا	중단됨	اٹکا	중단+되+ㄴ		V
اٹکائو	중지	اٹکا	중지	PROPN;NOM;MASC;SG;3	N
اٹکائو	멈추기	اٹکا	멈추+기	PROPN;NOM;MASC;SG;3	V
اٹکائو	중단	اٹکا	중단	PROPN;NOM;MASC;SG;3	N
اٹکائو	정지	اٹکا	정지	PROPN;NOM;MASC;SG;3	N
اٹکائو	자제	اٹکا	자제	PROPN;NOM;MASC;SG;3	N
اٹکلنا	추측	اٹکل	추측	V;NFIN;ACT	
اٹکنا	중지	اٹک	중지	V;NFIN;ACT	N
اٹکنا	중단	اٹک	중단	V;NFIN;ACT	N
اٹکنا	정지	اٹک	정지	V;NFIN;ACT	N
اٹکھیل	장난꾸러기	اٹکھ	장난+끼대기	PROPN;NOM;MASC;SG;3	
اٹکھیل	장난	اٹکھ	장난	PROPN;NOM;MASC;SG;3	
اٹکھیل	장난기	اٹکھ	장난기	PROPN;NOM;MASC;SG;3	
اٹل	고정	اٹل	고정	PROPN;NOM;MASC;SG;3	
اٹل	영구적	اٹل	영구적	PROPN;NOM;MASC;SG;3	N
اٹل	영구	اٹل	영구	PROPN;NOM;MASC;SG;3	
اٹُوٹ	언브레이커블	اٹُوٹ	언브레이센블	PROPN;NOM;MASC;SG;3	
اٹُوٹ	상수	اٹُوٹ	상수	PROPN;NOM;MASC;SG;3	N
اٹُوٹ	지속	اٹُوٹ	지속	PROPN;NOM;MASC;SG;3	N
اٹُوٹ	연속	اٹُوٹ	연속	PROPN;NOM;MASC;SG;3	N
اٹیرن	소식	اٹیرن	소식	PROPN;NOM;MASC;SG;3	N
اٹیرنا	소식	اٹیر	소식	PROPN;NOM;MASC;SG;3	N
اٹھ	여덟	اٹھ	여덟	V;ACT	
اٹھ	eight	اٹھ	eight	V;ACT	
اُٹھا	라이징	اُٹھ	라이징	V;PFV;MASC;SG;V.PTCP;ACT	
اٹھادینا	깨어	اٹھا	깨+어	PROPN;NOM;MASC;SG;3	
اٹھادینا	꺼내기	اٹھا	꺼내+기	PROPN;NOM;MASC;SG;3	V
اُٹّھا	길러	اُٹّھا	기르+어	PROPN;NOM;MASC;SG;3	
اٹّھارہ	여덟	اٹّھارہ	여덟	PROPN;NOM;MASC;SG;3	
اٹّھارہ	열여덟	اٹّھارہ	열+여덟	PROPN;NOM;MASC;SG;3	
اُٹھان	상승	اُٹھان	상승	PROPN;NOM;MASC;SG;3	N
اُٹھان	rise	اُٹھان	rise	PROPN;NOM;MASC;SG;3	
اُٹھان	어센션	اُٹھان	어센션	PROPN;NOM;MASC;SG;3	N
اُٹھان	승천	اُٹھان	승천	PROPN;NOM;MASC;SG;3	N
اُٹھان	사춘기	اُٹھان	사춘기	PROPN;NOM;MASC;SG;3	
اُٹھان	개발	اُٹھان	개발	PROPN;NOM;MASC;SG;3	N
اُٹھان	발달	اُٹھان	발달	PROPN;NOM;MASC;SG;3	N
اُٹھان	성장	اُٹھان	성장	PROPN;NOM;MASC;SG;3	N
اُٹھان	증가	اُٹھان	증가	PROPN;NOM;MASC;SG;3	N
اُٹھان	사춘기	اُٹھان	사춘기	PROPN;NOM;MASC;SG;3	
اُٹھان	시작하기	اُٹھان	시작+하+기	PROPN;NOM;MASC;SG;3	V
اُٹھان	시작	اُٹھان	시작	PROPN;NOM;MASC;SG;3	N
اُٹھانا	납치	اُٹھا	납치	V;MASC;SG;NFIN;ACT	N
اُٹھانا	삭제	اُٹھا	삭제	V;MASC;SG;NFIN;ACT	N
اُٹھانا	제거	اُٹھا	제거	V;MASC;SG;NFIN;ACT	N
اُٹھانا	베어	اُٹھا	베+어	V;MASC;SG;NFIN;ACT	
اُٹھائو	올리기	اُٹھائو	올리+기	PROPN;NOM;MASC;SG;3	V
اُٹھائو	상승	اُٹھائو	상승	PROPN;NOM;MASC;SG;3	N
اُٹھائو	승강기	اُٹھائو	승강기	PROPN;NOM;MASC;SG;3	N
اُٹھائو	리프트	اُٹھائو	리프트	PROPN;NOM;MASC;SG;3	
اُٹھتا	라이징	اُٹھ	라이징	V;IPFV;MASC;SG;V.PTCP;ACT	
اُٹھنا	상승	اُٹھ	상승	V;MASC;SG;NFIN;ACT	N
اُٹھنا	rise	اُٹھ	rise	V;MASC;SG;NFIN;ACT	
اُٹھنا	떠나	اُٹھ	떠나+아	V;MASC;SG;NFIN;ACT	CONJ
اُٹھنا	복구	اُٹھ	복구	V;MASC;SG;NFIN;ACT	N
اُٹھنا	회복	اُٹھ	회복	V;MASC;SG;NFIN;ACT	N
اُٹھنا	출발	اُٹھ	출발	V;MASC;SG;NFIN;ACT	N
اُٹھنا	깨어	اُٹھ	깨+어	V;MASC;SG;NFIN;ACT	
اِثارت	분노	اِثارت	분노	PROPN;NOM;MASC;SG;3	N
اِثارت	퓨리	اِثارت	퓨리	PROPN;NOM;MASC;SG;3	
اِثارت	분노	اِثارت	분노	PROPN;NOM;MASC;SG;3	N
اِثبات	인증	اِثبہ	인증	N;NOM;MASC;PL;3	
اثر	영향력	اثر	영향력	N;NOM;MASC;SG;3	
اثرورسوخ	영향력	اثرورسوخ	영향력	N;NOM;MASC;SG;3	
اِثم	sin	اِثم	sin	PROPN;NOM;MASC;SG;3	
اثمار	과일	اثمار	과일	PROPN;NOM;MASC;SG;3	
اثمار	과일과	اثمار	과일+과	PROPN;NOM;MASC;SG;3	CONJ
اثمان	가격	اثمان	가격	PROPN;NOM;MASC;SG;3	N
اثنا	타임	اثنا	타임	N;NOM;MASC;SG;3	
اثنا	time	اثنا	time	N;NOM;MASC;SG;3	
اثنا	주기	اثنا	주+기	N;NOM;MASC;SG;3	
اثنا	타임	اثنا	타임	N;NOM;MASC;SG;3	
اثنا	time	اثنا	time	N;NOM;MASC;SG;3	
اثنا	주기	اثنا	주+기	N;NOM;MASC;SG;3	
اثیر	높음	اثیر	높음	PROPN;NOM;MASC;SG;3	ADJ
اثیر	하이	اثیر	하이	PROPN;NOM;MASC;SG;3	
اثیر	에테르	اثیر	에테르	PROPN;NOM;MASC;SG;3	
اثیر	선정	اثیر	선정	PROPN;NOM;MASC;SG;3	N
اثیم	죄인	اثیم	죄인	PROPN;NOM;MASC;SG;3	
اِجابت	그랜트	اِجابت	그랜트	PROPN;NOM;MASC;SG;3	PROPN
اِجابت	승인	اِجابت	승인	PROPN;NOM;MASC;SG;3	N
اِجابت	합격	اِجابت	합격	PROPN;NOM;MASC;SG;3	N
اِجابت	준수	اِجابت	준수	PROPN;NOM;MASC;SG;3	N
اِجابت	대변	اِجابت	대변	PROPN;NOM;MASC;SG;3	
اِجابت	변이	اِجابت	변+이	PROPN;NOM;MASC;SG;3	N
اِجابت	승낙	اِجابت	승낙	PROPN;NOM;MASC;SG;3	N
اِجابت	동의	اِجابت	동의	PROPN;NOM;MASC;SG;3	
اِجارہ	임대	اِجارہ	임대	PROPN;NOM;MASC;SG;3	N
اِجارہ	임대료	اِجارہ	임대료	PROPN;NOM;MASC;SG;3	N
اِجارہ	월세	اِجارہ	월세	PROPN;NOM;MASC;SG;3	
اِجارہ	임대	اِجارہ	임대	PROPN;NOM;MASC;SG;3	N
اِجارہ	렌트	اِجارہ	렌트	PROPN;NOM;MASC;SG;3	N
اُجاڑنا	파괴	اُجاڑنا	파괴	V;SG;NFIN;ACT	N
اُجاڑنا	파멸	اُجاڑنا	파멸	V;SG;NFIN;ACT	
اُجاڑُو	스포일러	اُجاڑُو	스포일러	PROPN;NOM;MASC;SG;3	
اِجازت	떠나	اِجازت	떠나+아	N;NOM;MASC;SG;3	CONJ
اِجازت	떠나기	اِجازت	떠나+기	N;NOM;MASC;SG;3	V
اِجازت	권한	اِجازت	권+하+ㄴ	N;NOM;MASC;SG;3	
اِجازت	허락	اِجازت	허락	N;NOM;MASC;SG;3	
اِجازت	리버티	اِجازت	리버티	N;NOM;MASC;SG;3	
اِجازت	라이센스	اِجازت	라이센스	N;NOM;MASC;SG;3	
اُجاگر	밝아	اُجاگر	밝+아	N;NOM;MASC;SG;3	
اُجاگر	밝고	اُجاگر	밝+고	N;NOM;MASC;SG;3	
اُجاگر	밝은	اُجاگر	밝+ㄴ	N;NOM;MASC;SG;3	
اُجاگر	밝게	اُجاگر	밝+게	N;NOM;MASC;SG;3	
اُجالا	햇살이	اُجالا	햇살+이	PROPN;NOM;MASC;SG;3	
اُجالا	햇살	اُجالا	햇살	PROPN;NOM;MASC;SG;3	
اُجالا	햇빛	اُجالا	햇빛	PROPN;NOM;MASC;SG;3	N
اُجالا	선샤인	اُجالا	선샤인	PROPN;NOM;MASC;SG;3	
اُجالا	가볍게	اُجالا	가볍+게	PROPN;NOM;MASC;SG;3	CONJ
اُجالا	가벼운	اُجالا	가볍+ㄴ	PROPN;NOM;MASC;SG;3	ADJ
اُجالا	라이트	اُجالا	라이트	PROPN;NOM;MASC;SG;3	
اُجالا	가벼움	اُجالا	가벼움	PROPN;NOM;MASC;SG;3	
اُجالا	새벽	اُجالا	새벽	PROPN;NOM;MASC;SG;3	N
اُجالنا	폴란드어	اُجال	폴란드어	V;MASC;SG;NFIN;ACT	
اُجالنا	폴란드	اُجال	폴란드	V;MASC;SG;NFIN;ACT	PROPN
اُجالی	가볍게	اُجالی	가볍+게	PROPN;NOM;MASC;SG;3	CONJ
اُجالی	가벼운	اُجالی	가볍+ㄴ	PROPN;NOM;MASC;SG;3	ADJ
اُجالی	라이트	اُجالی	라이트	PROPN;NOM;MASC;SG;3	
اُجالی	가벼움	اُجالی	가벼움	PROPN;NOM;MASC;SG;3	
اُجالی	밝아	اُجالی	밝+아	PROPN;NOM;MASC;SG;3	
اُجالی	밝고	اُجالی	밝+고	PROPN;NOM;MASC;SG;3	
اُجالی	밝은	اُجالی	밝+ㄴ	PROPN;NOM;MASC;SG;3	
اُجالی	밝게	اُجالی	밝+게	PROPN;NOM;MASC;SG;3	
اُجالی	밝기	اُجالی	밝+기	PROPN;NOM;MASC;SG;3	N
اجان	무죄	اجان	무죄		N
اجان	innocent	اجان	innocent		
اجانِب	외계인	اجانِب	외계+이+ㄴ	PROPN;NOM;MASC;SG;3	V
اِجبار	제약	اِجبار	제약	PROPN;NOM;MASC;SG;3	N
اِجبار	강제	اِجبار	강제	PROPN;NOM;MASC;SG;3	N
اِجبار	포스	اِجبار	포스	PROPN;NOM;MASC;SG;3	
اِجبار	충동	اِجبار	충동	PROPN;NOM;MASC;SG;3	
اجِت	천하무적	اجِت	천하무적	PROPN;NOM;MASC;SG;3	N
اِجتبا	선택	اِجتبا	선택	PROPN;NOM;MASC;SG;3	N
اِجتبا	선택	اِجتبا	선택	PROPN;NOM;MASC;SG;3	N
اِجتماع	모임	اِجتماع	모임	PROPN;NOM;MASC;SG;3	N
اِجتماع	회의	اِجتماع	회의	PROPN;NOM;MASC;SG;3	
اِجتماع	만남	اِجتماع	만남	PROPN;NOM;MASC;SG;3	N
اِجتماع	미팅	اِجتماع	미팅	PROPN;NOM;MASC;SG;3	N
اِجتماعی	집단	اِجتماعی	집단	ADJ	N
اِجتماعیّت	집합체	اِجتماعیّت	집합체	PROPN;NOM;MASC;SG;3	
اِجتناب	회피	اِجتناب	회피		N
اِجتہاد	혁신	اِجتہاد	혁신	PROPN;NOM;MASC;SG;3	N
اجداد	조상	جد	조상	N;NOM;MASC;SG;3	
اُجڈ	어색한	وجج	어색하+ㄴ		V
اُجڈ	저속한	وجج	저속+하+ㄴ		V
اجَر	영원한	اجَر	영원+하+ㄴ		V
اجر	지불	اجر	지불	N;NOM;MASC;SG;3	
اِجرا	그랜트	اِجرا	그랜트	PROPN;NOM;MASC;SG;3	PROPN
اِجرا	처형	اِجرا	처형	PROPN;NOM;MASC;SG;3	N
اِجرا	실행	اِجرا	실행	PROPN;NOM;MASC;SG;3	N
اِجرا	순환	اِجرا	순환	PROPN;NOM;MASC;SG;3	N
اِجرا	플로	اِجرا	플로	PROPN;NOM;MASC;SG;3	
اِجرا	플로우	اِجرا	플로우	PROPN;NOM;MASC;SG;3	
اِجرا	흐름	اِجرا	흐름	PROPN;NOM;MASC;SG;3	
اِجرا	이슈	اِجرا	이슈	PROPN;NOM;MASC;SG;3	
اِجرا	문제	اِجرا	문제	PROPN;NOM;MASC;SG;3	N
اُجرت	임금	اُجرت	임금	N;NOM;MASC;SG;3	
اِجزال	증가	اِجزال	증가	PROPN;NOM;MASC;SG;3	N
اِجزال	홍보	اِجزال	홍보	PROPN;NOM;MASC;SG;3	N
اِجزال	홍보하기	اِجزال	홍보+하+기	PROPN;NOM;MASC;SG;3	V
اِجزال	성장	اِجزال	성장	PROPN;NOM;MASC;SG;3	N
اِجزال	증가	اِجزال	증가	PROPN;NOM;MASC;SG;3	N
اجساد	물질	اجساد	물질	PROPN;NOM;MASC;SG;3	N
اجل	운명	اجل	운명	V;ACT	N
اجل	죽음	اجل	죽음	V;ACT	N
اجل	사망	اجل	사망	V;ACT	N
اجل	데스	اجل	데스	V;ACT	
اجل	운명	اجل	운명	V;ACT	N
اُجلا	순수한	اُجلا	순수+하+ㄴ	PROPN;NOM;MASC;SG;3	V
اُجلا	순수	اُجلا	순수	PROPN;NOM;MASC;SG;3	N
اُجلا	발광	اُجلا	발광	PROPN;NOM;MASC;SG;3	N
اُجلا	청소	اُجلا	청소	PROPN;NOM;MASC;SG;3	N
اُجلا	깨끗한	اُجلا	깨끗하+ㄴ	PROPN;NOM;MASC;SG;3	ADJ
اُجلا	깨끗하다	اُجلا	깨끗하+다	PROPN;NOM;MASC;SG;3	V
اُجلا	빛나고	اُجلا	빛나+고	PROPN;NOM;MASC;SG;3	V
اُجلا	빛나	اُجلا	빛나+아	PROPN;NOM;MASC;SG;3	
اُجلا	빛나는	اُجلا	빛나+는	PROPN;NOM;MASC;SG;3	V
