žagatas	sroki	žagata	srok	N;NOM;FEM;PL	
karsta	kras	karsta	kras	ADJ;NOM;FEM;SG	V;IPFV;IND;SG;PRS;FIN;ACT
darels	durrell	darels	durrell	N;NOM;MASC;SG	
norādes	oznaczeń	norāde	oznaczeń	N;NOM;FEM;PL	N;GEN;NEUT;PL
norādes	wskazania	norāde	wskazanie	N;NOM;FEM;PL	N;NOM;NEUT;SG
atlaists	zwolniona	atlaist	zwolnić	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
atlaists	zwolniony	atlaist	zwolnić	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
atlaists	zwolnieni	atlaist	zwolnić	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;PFV;NOM;MASC;PL;POS;V.PTCP;PASS
atlaists	oddalenie	atlaist	oddalić	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	N;PFV;NOM;NEUT;SG;POS;V.MSDR
atlaists	zwolniony	atlaist	zwolnić	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
uzturēšanas	utrzymanie	uzturēšana	utrzymać	N;NOM;FEM;PL	N;PFV;NOM;NEUT;SG;POS;V.MSDR
uzturēšanas	utrzymania	uzturēšana	utrzymać	N;NOM;FEM;PL	N;PFV;GEN;NEUT;SG;POS;V.MSDR
uzturēšanas	konserwacja	uzturēšana	konserwacja	N;NOM;FEM;PL	N;NOM;FEM;SG
piešķirti	przypisana	piešķirt	przypisać	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
piešķirti	przydzielony	piešķirt	przydzielić	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
piešķirti	przypisany	piešķirt	przypisać	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
piešķirti	przypisane	piešķirt	przypisać	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
piešķirti	przydzielony	piešķirt	przydzielić	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
piešķirti	przyznane	piešķirt	przyznać	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
piešķirti	przydzielone	piešķirt	przydzielić	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
piešķirti	przydzielona	piešķirt	przydzielić	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
osvalds	oswald	osvalds	oswald	N;NOM;MASC;SG	PROPN;NOM;MASC;SG
osvalds	oswalda	osvalds	oswalda	N;NOM;MASC;SG	N;ACC;MASC;SG
homērs	homera	homērs	homer	N;NOM;MASC;SG	N;ACC;MASC;SG
albert	alberta	albert	albert		
albert	albert	albert	albert		PROPN;NOM;MASC;SG
albert	albercie	albert	albert		
ejot	chodzenie	iet	chodzenie		N;IPFV;NOM;NEUT;SG;POS;V.MSDR
ejot	spacery	iet	spacer		
ejot	spaceru	iet	spacer		N;GEN;MASC;SG
ejot	spacer	iet	spacer		N;ACC;MASC;SG
dzeltenas	żółte	dzeltena	żółty	ADJ;NOM;FEM;PL	ADJ;NOM;NEUT;SG
dzeltenas	żółta	dzeltena	żółta	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
dzeltenas	żółty	dzeltena	żółty	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
nafta	oleje	nafta	olej	N;NOM;FEM;SG	N;NOM;MASC;PL
nafta	oleju	nafta	olej	N;NOM;FEM;SG	N;GEN;MASC;SG
nafta	oliwa	nafta	oliwa	N;NOM;FEM;SG	
nafta	nafta	nafta	nafta	N;NOM;FEM;SG	
tūrisms	turystyki	tūrisms	turystyka	N;NOM;MASC;SG	N;GEN;FEM;SG
saime	stado	saime	stado	N;NOM;FEM;SG	
saime	stada	saime	stadać	N;NOM;FEM;SG	
saime	rodziny	saime	rodzina	N;NOM;FEM;SG	N;NOM;FEM;PL
saime	rodzinne	saime	rodzinny	N;NOM;FEM;SG	ADJ;NOM;NEUT;SG
saime	rodzinnie	saime	rodzinnie	N;NOM;FEM;SG	ADV
veci	stare	vecs	stary	ADJ;NOM;MASC;PL	
veci	stary	vecs	stary	ADJ;NOM;MASC;PL	ADJ;NOM;MASC;SG
veci	old	vecs	old	ADJ;NOM;MASC;PL	
veci	stara	vecs	stary	ADJ;NOM;MASC;PL	
aparatūra	sprzętu	aparatūra	sprzęt	N;NOM;FEM;SG	N;GEN;MASC;SG
aparatūra	sprzęt	aparatūra	sprzęt	N;NOM;FEM;SG	N;ACC;MASC;SG
ieteicams	zalecany	ieteikt	zalecany	V;NOM;INDF;MASC;SG;PRS;V.PTCP;PASS	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
ieteicams	zalecana	ieteikt	zalecać	V;NOM;INDF;MASC;SG;PRS;V.PTCP;PASS	ADJ;IPFV;NOM;FEM;SG;POS;V.PTCP;PASS
ieteicams	zalecane	ieteikt	zalecać	V;NOM;INDF;MASC;SG;PRS;V.PTCP;PASS	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
ieteicams	polecane	ieteikt	polecać	V;NOM;INDF;MASC;SG;PRS;V.PTCP;PASS	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
augstāks	wyżej	augsts	wysoko	ADJ;NOM;CMPR;MASC;SG	ADV;CMPR
cukurs	cukrem	cukurs	cukier	N;NOM;MASC	N;INS;MASC;SG
cukurs	sugar	cukurs	sugar	N;NOM;MASC	
cukurs	cukru	cukurs	cukr	N;NOM;MASC	N;GEN;MASC;SG
cukurs	cukier	cukurs	cukier	N;NOM;MASC	N;NOM;MASC;SG
remonta	naprawy	remonts	naprawy	N;GEN;MASC;SG	N;ACC;FEM;SG
remonta	naprawa	remonts	naprawa	N;GEN;MASC;SG	
remonta	remont	remonts	remont	N;GEN;MASC;SG	N;NOM;MASC;SG
atklājās	ujawnione	atklāties	ujawnić	V;FH;IND;3;POS;REFL;PST;FIN;ACT	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
atklājās	ujawniono	atklāties	ujawnić	V;FH;IND;3;POS;REFL;PST;FIN;ACT	V;PFV;IND;0;PST;FIN;ACT
sīrijā	syria	sīrija	syria	N;ESS;FEM;SG	N;NOM;FEM;SG
sīrijā	syrii	sīrija	syria	N;ESS;FEM;SG	PROPN;GEN;FEM;SG
patērētāju	konsumentów	patērētājs	konsument	N;ACC;MASC;SG	N;ACC;MASC;PL
patērētāju	konsumenci	patērētājs	konsument	N;ACC;MASC;SG	N;NOM;MASC;PL
patērētāju	konsument	patērētājs	konsument	N;ACC;MASC;SG	N;NOM;MASC;SG
matīss	mathis	matīss	mathis	PROPN;NOM;MASC;SG	V;IPFV;IND;SG;PRS;FIN;ACT
ģeogrāfiskā	geograficznego	ģeogrāfiska	geograficzny	ADJ;NOM;FEM;SG	ADJ;ACC;MASC;SG
franko	franco	franka	franca	PROPN	
veimāras	weimar	veimāra	weimar	N;NOM;FEM;PL	V;IPFV;IND;SG;PRS;FIN;ACT
elites	elita	elite	elita	N;NOM;FEM;PL	N;NOM;FEM;SG
elites	elity	elite	elita	N;NOM;FEM;PL	
direktore	dyrektora	direktore	dyrektor	N;NOM;FEM;SG	N;ACC;MASC;SG
kanāriju	kanaryjskich	kanārija	kanaryjski	N;ACC;FEM;SG	ADJ;GEN;MASC;PL
definē	zdefiniowano	definēt	zdefiniować	V;FH;IND;3;POS;PRS;FIN;ACT	V;PFV;IND;0;PST;FIN;ACT
definē	zdefiniowane	definēt	zdefiniować	V;FH;IND;3;POS;PRS;FIN;ACT	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
definē	określonych	definēt	określony	V;FH;IND;3;POS;PRS;FIN;ACT	ADJ;PFV;GEN;MASC;PL;POS;V.PTCP;PASS
definē	zdefiniowana	definēt	zdefiniować	V;FH;IND;3;POS;PRS;FIN;ACT	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
definē	zdefiniowany	definēt	zdefiniować	V;FH;IND;3;POS;PRS;FIN;ACT	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
definē	zdefiniowanych	definēt	zdefiniować	V;FH;IND;3;POS;PRS;FIN;ACT	ADJ;PFV;GEN;MASC;PL;POS;V.PTCP;PASS
definē	zdefiniowano	definēt	zdefiniować	V;FH;IND;3;POS;PRS;FIN;ACT	V;PFV;IND;0;PST;FIN;ACT
kaija	mewa	kaija	mewa	PROPN;NOM;FEM;SG	N;NOM;FEM;SG
departamentiem	departamentów	departaments	departament	N;DAT;MASC;PL	N;GEN;MASC;PL
departamentiem	działy	departaments	dziać	N;DAT;MASC;PL	V;PFV;MASC;IND;PL;PST;FIN;ACT
uzskaitīti	wymienionych	uzskaitīt	wymienić	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	ADJ;PFV;GEN;MASC;PL;POS;V.PTCP;PASS
uzskaitīti	wymienione	uzskaitīt	wymienić	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
gars	duchu	gars	duch	N;NOM;MASC;SG	N;ACC;MASC;SG
gars	ducha	gars	duch	N;NOM;MASC;SG	
gars	spirit	gars	spirit	N;NOM;MASC;SG	
guļ	spanie	gulēt	spać	V;FH;IND;3;POS;PRS;FIN;ACT	
guļ	śpiący	gulēt	śpiąc	V;FH;IND;3;POS;PRS;FIN;ACT	N;NOM;MASC;SG
atbilde	odpowiedz	atbilde	odpowiedzieć	N;NOM;FEM;SG	
atbilde	odpowiedz	atbilde	odpowiedzieć	N;NOM;FEM;SG	
atbilde	odpowiedzi	atbilde	odpowiedź	N;NOM;FEM;SG	N;ACC;FEM;PL
concat	concat	concat	concat	N;NOM;MASC;SG	
logotips	logo	logotips	Lóg	N;NOM;MASC;SG	
ziņojums	zgłoś	ziņojums	zgłosić	N;NOM;MASC;SG	V;PFV;IMP;SG;2;FIN;ACT
ziņojums	wiadomości	ziņojums	wiadomość	N;NOM;MASC;SG	N;ACC;FEM;PL
jehvi	jõhvi	jehvis	jõhvi	PROPN;NOM;FEM;SG	
organisko	organicznych	organiska	organiczny	ADJ;ACC;MASC;SG	ADJ;GEN;MASC;PL
organisko	organiczne	organiska	organiczny	ADJ;ACC;MASC;SG	ADJ;NOM;NEUT;SG
organisko	ekologiczna	organiska	ekologiczny	ADJ;ACC;MASC;SG	ADJ;NOM;FEM;SG
organisko	organiczny	organiska	organiczny	ADJ;ACC;MASC;SG	ADJ;NOM;MASC;SG
organisko	ekologiczne	organiska	ekologiczny	ADJ;ACC;MASC;SG	ADJ;NOM;NEUT;SG
venecuēlas	wenezuela	venecuēla	wenezuel	PROPN;NOM;FEM;PL	PROPN;NOM;FEM;SG
spriegums	napięcia	spriegums	napięcie	N;NOM;MASC;SG	N;GEN;NEUT;SG
sezonai	sezonie	sezona	sezon	N;DAT;FEM;SG	N;INS;MASC;SG
sezonai	sezon	sezona	sezon	N;DAT;FEM;SG	N;NOM;MASC;SG
reznors	reznor	reznors	reznor	N;NOM;MASC;SG	
pārstāvjus	przedstawiciele	pārstāvis	przedstawiciel	N;ACC;MASC;PL	N;NOM;MASC;PL
neinere	neuner	neinere	neuner	PROPN;NOM;FEM;SG	V;IPFV;IND;SG;PRS;FIN;ACT
milānas	milan	milāna	milan	PROPN;NOM;FEM;SG	PROPN;NOM;MASC;SG
milānas	mediolan	milāna	mediolan	PROPN;NOM;FEM;SG	N;NOM;NEUT;SG
skolotāji	nauczycielom	skolotājs	nauczyciel	N;NOM;MASC;PL	N;DAT;MASC;PL
skolotāji	nauczycielki	skolotājs	nauczycielka	N;NOM;MASC;PL	N;GEN;FEM;PL
skolotāji	nauczycieli	skolotājs	nauczyciel	N;NOM;MASC;PL	N;ACC;MASC;PL
automātiskā	automat	automātisks	automat	ADJ;NOM;FEM;SG	N;NOM;MASC;SG
automātiskā	automatycznie	automātisks	automatycznie	ADJ;NOM;FEM;SG	ADV
bens	bena	bens	bena	PROPN;NOM;MASC;SG	
bens	ben	bens	ben	PROPN;NOM;MASC;SG	
ieradies	dotarły	ierasties	dotrzeć	V;PFV;NOM;INDF;MASC;SG;REFL;PST;V.PTCP	V;PFV;FEM;IND;PL;PST;FIN;ACT
ieradies	przybyli	ierasties	przybyć	V;PFV;NOM;INDF;MASC;SG;REFL;PST;V.PTCP	V;PFV;MASC;IND;PL;PST;FIN;ACT
starojums	promieniowania	starojums	promieniować	N;NOM;MASC;SG	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
nikola	nikola	nikols	nikol	PROPN;NOM;FEM;SG	PROPN;NOM;MASC;SG
nikola	nicole	nikols	nicole	PROPN;NOM;FEM;SG	PROPN;NOM;FEM;SG
ola	ola	ola	ola	N;NOM;FEM;SG	PROPN;NOM;FEM;SG
ola	jajko	ola	jajko	N;NOM;FEM;SG	
ola	jajo	ola	jajo	N;NOM;FEM;SG	
andrea	andrei	andrea	andrej		
andrea	andrea	andrea	andrea		PROPN;NOM;MASC;SG
hana	hana	hana	han	PROPN;NOM;FEM;SG	V;IPFV;IND;SG;PRS;FIN;ACT
rūdas	rudy	rūda	ruda	N;NOM;FEM;PL	
ūdrs	otter	ūdrs	otter	N;NOM;MASC;SG	
raiens	ryana	raiens	ryana	PROPN;NOM;MASC;SG	N;ACC;MASC;SG
raiens	ryan	raiens	ryan	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
vērtīgs	skarb	vērtīgs	skarb	ADJ;NOM;MASC;SG	N;ACC;MASC;SG
septītais	siódmego	septīt	siódmy	ADJ;NOM;MASC;SG	N;GEN;MASC;SG
septītais	siódmej	septīt	siódmy	ADJ;NOM;MASC;SG	ADJ;GEN;FEM;SG
septītais	siódme	septīt	siódmy	ADJ;NOM;MASC;SG	
klods	klaudia	klods	klaudia	PROPN;NOM;MASC;SG	PROPN;NOM;FEM;SG
klods	claude	klods	claudy	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
iebrukums	inwazji	iebrukums	inwazja	N;NOM;MASC;SG	N;GEN;FEM;SG
stade	stade	stade	stade		
negatīvi	negatywne	negatīvi	negatywny	ADV	ADJ;NOM;NEUT;SG
negatīvi	negatywny	negatīvi	negatywny	ADV	ADJ;NOM;MASC;SG
madridē	madryt	madride	madryt	PROPN;ESS;FEM;SG	
austrumi	wschodnie	austrumi	wschodni	N;NOM;MASC	ADJ;NOM;NEUT;SG
austrumi	east	austrumi	east	N;NOM;MASC	V;IPFV;IND;SG;PRS;FIN;ACT
austrumi	wschód	austrumi	wschód	N;NOM;MASC	N;NOM;MASC;SG
austrumi	wschodni	austrumi	wschodni	N;NOM;MASC	ADJ;NOM;MASC;SG
austrumi	wschodnia	austrumi	wschodnia	N;NOM;MASC	ADJ;NOM;FEM;SG
laulību	ślub	laulība	ślub	N;ACC;FEM;SG	N;NOM;MASC;SG
laulību	małżeństwo	laulība	małżeństwo	N;ACC;FEM;SG	N;NOM;NEUT;SG
laulību	małżeństwa	laulība	małżeństwo	N;ACC;FEM;SG	N;NOM;NEUT;SG
kareivis	żołnierzu	kareivis	żołnierz	N;NOM;MASC;SG	N;DAT;MASC;SG
baptistu	baptystów	baptists	baptysta	N;ACC;MASC;SG	N;GEN;MASC;PL
nīlas	nilu	nīla	nil	N;NOM;FEM;PL	
labāku	lepsza	labs	dobry	ADJ;ACC;CMPR;MASC;SG	ADJ;NOM;CMPR;FEM;SG
labāku	lepiej	labs	dobrze	ADJ;ACC;CMPR;MASC;SG	ADV;CMPR
labāku	lepsze	labs	dobry	ADJ;ACC;CMPR;MASC;SG	ADJ;NOM;CMPR;MASC;SG
konferenču	konferencje	konference	konferencja	N;GEN;FEM;PL	N;NOM;FEM;PL
buļļu	byków	buļļa	byk	N;ACC;FEM;SG	N;GEN;MASC;PL
buļļu	byki	buļļa	byk	N;ACC;FEM;SG	N;NOM;MASC;PL
georgijs	gieorgij	georgijs	gieorgij	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
georgijs	georgi	georgijs	georga	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
kerija	carrie	kerija	carrieć	N;NOM;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
telegrāfa	telegraph	telegrāfa	telegraph	N;GEN;MASC;SG	N;NOM;MASC;SG
telegrāfa	telegraficznej	telegrāfa	telegraficzny	N;GEN;MASC;SG	ADJ;GEN;FEM;SG
veicināšana	promocja	veicināšana	promocja	N;NOM;FEM;SG	
veicināšana	promocji	veicināšana	promocja	N;NOM;FEM;SG	N;GEN;FEM;SG
veicināšana	promocje	veicināšana	promocja	N;NOM;FEM;SG	N;NOM;FEM;PL
nora	nora	nora	nora	PROPN;NOM;FEM;SG	PROPN;NOM;FEM;SG
nora	norę	nora	nora	PROPN;NOM;FEM;SG	N;ACC;FEM;SG
nora	nory	nora	nora	PROPN;NOM;FEM;SG	
nora	norze	nora	norze	PROPN;NOM;FEM;SG	N;DAT;FEM;SG
sur	sur	sur	sura		
log	dziennik	logt	dziennik		N;NOM;MASC;SG
log	log	logt	log		V;IPFV;IMP;SG;2;FIN;ACT
pagarināts	rozszerzone	pagarināt	rozszerzyć	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
pagarināts	rozszerzona	pagarināt	rozszerzyć	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
pagarināts	rozszerzony	pagarināt	rozszerzyć	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
pagarināts	przedłużony	pagarināt	przedłużyć	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
pagarināts	przedłużone	pagarināt	przedłużyć	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
pagarināts	przedłużona	pagarināt	przedłużyć	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
baltica	baltica	baltica	baltica	PROPN;NOM;FEM;SG	
gultas	łóżka	gulta	łóżko	N;NOM;FEM;PL	N;NOM;NEUT;SG
gultas	łoże	gulta	łoże	N;NOM;FEM;PL	N;NOM;NEUT;SG
gultas	łóżka	gulta	łóżko	N;NOM;FEM;PL	N;NOM;NEUT;SG
gultas	łóżko	gulta	łóżko	N;NOM;FEM;PL	N;NOM;NEUT;SG
gultas	łóżku	gulta	łóżko	N;NOM;FEM;PL	N;DAT;NEUT;SG
mazdēls	wnuka	mazdēls	wnukać	N;NOM;MASC;SG	N;ACC;MASC;SG
mazdēls	wnukiem	mazdēls	wnuk	N;NOM;MASC;SG	N;INS;MASC;SG
karaļi	kings	karalis	kings	N;NOM;MASC;PL	
karaļi	królów	karalis	król	N;NOM;MASC;PL	N;ACC;MASC;PL
hamburgā	hamburgu	hamburga	hamburg	N;ESS;MASC;SG	N;ACC;MASC;SG
hamburgā	hamburg	hamburga	hamburg	N;ESS;MASC;SG	PROPN;NOM;MASC;SG
olivers	olivera	olivers	oliver	PROPN;NOM;MASC;SG	
olivers	oliver	olivers	oliver	PROPN;NOM;MASC;SG	N;NOM;MASC;SG
forums	forum	forums	forum	N;NOM;MASC;SG	
organismi	organizmy	organisms	organizm	N;NOM;MASC;PL	V;IPFV;IMP;PL;1;FIN;ACT
organismi	organizmów	organisms	organizm	N;NOM;MASC;PL	N;GEN;MASC;PL
vienpadsmit	eleven	vienpadsmit	eleven	NUM;PL	
vienpadsmit	jedenaście	vienpadsmit	jedenaście	NUM;PL	
papildina	uzupełnienia	papildināt	uzupełnić	V;FH;IND;3;POS;PRS;FIN;ACT	N;PFV;GEN;NEUT;SG;POS;V.MSDR
papildina	uzupełnienia	papildināt	uzupełnić	V;FH;IND;3;POS;PRS;FIN;ACT	N;PFV;GEN;NEUT;SG;POS;V.MSDR
papildina	uzupełnienie	papildināt	uzupełnić	V;FH;IND;3;POS;PRS;FIN;ACT	N;PFV;NOM;NEUT;SG;POS;V.MSDR
simti	hundred	simti	hundred	N;NOM;MASC;PL	
simti	setka	simti	setka	N;NOM;MASC;PL	N;NOM;FEM;SG
simti	setki	simti	setka	N;NOM;MASC;PL	
zorro	zorro	zorrot	zorro	N	
latgale	łatgalia	latgale	łatgalia	N;NOM;FEM;SG	V;IPFV;IND;SG;PRS;FIN;ACT
sociālais	społecznego	sociāls	społeczny	ADJ;NOM;MASC;SG	ADJ;ACC;MASC;SG
darīts	zrobione	darīt	zrobić	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
faila	plik	faila	plik	N;NOM;MASC;SG	N;ACC;MASC;SG
faila	pliku	faila	plik	N;NOM;MASC;SG	N;GEN;MASC;SG
abū	yas	abū	żas	PROPN	
minoritātes	mniejszości	minoritāte	mniejszość	N;NOM;FEM;PL	N;GEN;FEM;SG
modas	maud	moda	maud	N;NOM;FEM;PL	PROPN;NOM;FEM;SG
likteni	przeznaczenia	liktene	przeznaczenie	N;ACC;MASC;SG	N;GEN;NEUT;SG
likteni	przeznaczeniem	liktene	przeznaczenie	N;ACC;MASC;SG	N;INS;NEUT;SG
likteni	przeznaczenie	liktene	przeznaczenie	N;ACC;MASC;SG	N;NOM;NEUT;SG
likteni	losy	liktene	los	N;ACC;MASC;SG	N;NOM;MASC;PL
likteni	los	liktene	los	N;ACC;MASC;SG	N;NOM;MASC;SG
likteni	przeznaczenia	liktene	przeznaczenie	N;ACC;MASC;SG	N;GEN;NEUT;SG
likteni	przeznaczenie	liktene	przeznaczenie	N;ACC;MASC;SG	N;NOM;NEUT;SG
dieviete	bogini	dieviete	bogina	N;NOM;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
barošanas	karmi	barošana	karmić	N;NOM;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
pārveidot	konwersji	pārveidot	konwersja	V;POS;NFIN	
pārveidot	konwersja	pārveidot	konwersja	V;POS;NFIN	
pārveidot	przemiana	pārveidot	przemiać	V;POS;NFIN	N;NOM;FEM;SG
pārveidot	transformacja	pārveidot	transformacja	V;POS;NFIN	N;NOM;FEM;SG
briesmas	niebezpieczeństwa	briesmas	niebezpieczeństwo	N;NOM;FEM	N;NOM;NEUT;SG
briesmas	niebezpieczeństwie	briesmas	niebezpieczeństwo	N;NOM;FEM	N;DAT;NEUT;SG
briesmas	zagrożenie	briesmas	zagrożenie	N;NOM;FEM	N;NOM;NEUT;SG
briesmas	niebezpieczeństwo	briesmas	niebezpieczeństwo	N;NOM;FEM	N;NOM;NEUT;SG
barjeru	bariera	barjera	bariera	N;ACC;MASC;SG	N;NOM;FEM;SG
barjeru	bariery	barjera	bariera	N;ACC;MASC;SG	N;ACC;FEM;PL
atvaļināts	emerytowany	atvaļināt	emerytować	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
džeina	jane	džeins	jane	N;NOM;FEM;SG	V;IPFV;IND;SG;PRS;FIN;ACT
džeina	jayne	džeins	jayny	N;NOM;FEM;SG	V;IPFV;IMP;SG;2;FIN;ACT
novērotas	obserwowany	novērot	obserwować	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
novērotas	obserwowanych	novērot	obserwować	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ;IPFV;GEN;MASC;PL;POS;V.PTCP;PASS
novērotas	obserwowane	novērot	obserwować	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
novērotas	obserwowana	novērot	obserwować	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ;IPFV;NOM;FEM;SG;POS;V.PTCP;PASS
sociālistu	socjalistyczna	sociālists	socjalistyczny	N;ACC;MASC;SG	ADJ;NOM;FEM;SG
sociālistu	socjalistycznej	sociālists	socjalistyczny	N;ACC;MASC;SG	ADJ;GEN;FEM;SG
piekļūt	dostęp	piekļūt	dostęp	V;POS;NFIN	N;ACC;MASC;SG
barbara	barbary	barbars	barbara	PROPN;NOM;FEM;SG	
barbara	barbara	barbars	barbar	PROPN;NOM;FEM;SG	PROPN;NOM;FEM;SG
barbara	barbaro	barbars	barbaro	PROPN;NOM;FEM;SG	
politiķi	polityków	politiķis	polityk	N;NOM;MASC;PL	N;ACC;MASC;PL
stratēģijas	strategii	stratēģija	strategia	N;NOM;FEM;PL	N;GEN;FEM;SG
tuvākā	najbliższej	tuvs	bliski	ADJ;NOM;CMPR;FEM;SG	ADJ;GEN;CMPR;FEM;SG
tuvākā	najbliżej	tuvs	blisko	ADJ;NOM;CMPR;FEM;SG	ADV;RL
masačūsetsas	massachusetts	masačūsets	massachusetts	PROPN;NOM;FEM;SG	N;NOM;MASC;SG
failus	pliki	fails	plik	N;ACC;MASC;PL	N;NOM;MASC;PL
failus	plików	fails	plik	N;ACC;MASC;PL	N;GEN;MASC;PL
prezidentūras	prezydencja	prezidentūra	prezydencja	N;NOM;FEM;PL	N;NOM;FEM;SG
prezidentūras	prezydencji	prezidentūra	prezydencja	N;NOM;FEM;PL	N;GEN;FEM;SG
neapoles	neapol	neapole	neapol	PROPN;NOM;FEM;SG	PROPN;NOM;MASC;SG
neapoles	neapolu	neapole	neapol	PROPN;NOM;FEM;SG	PROPN;GEN;MASC;SG
kaļķu	wapna	kaļķis	wapny	N;GEN;MASC;PL	
čaka	czaka	čaka	czakać	PROPN;NOM;FEM;SG	
čaka	chuckiem	čaka	chucki	PROPN;NOM;FEM;SG	N;INS;MASC;SG
čaka	chuck	čaka	chuck	PROPN;NOM;FEM;SG	
čaka	chucka	čaka	chucka	PROPN;NOM;FEM;SG	
uzstādīt	set	uzstādīt	set	V;POS;NFIN	
uzstādīt	zestaw	uzstādīt	zestawić	V;POS;NFIN	N;NOM;MASC;SG
uzstādīt	komplet	uzstādīt	komplet	V;POS;NFIN	N;NOM;MASC;SG
uzstādīt	instalacji	uzstādīt	instalacja	V;POS;NFIN	N;GEN;FEM;SG
uzstādīt	instalacja	uzstādīt	instalacja	V;POS;NFIN	N;NOM;FEM;SG
uzstādīt	zainstalowany	uzstādīt	zainstalować	V;POS;NFIN	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
uzstādīt	zainstalowane	uzstādīt	zainstalować	V;POS;NFIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
uzstādīt	zainstalowana	uzstādīt	zainstalować	V;POS;NFIN	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
ceļojums	trip	ceļojums	trip	N;NOM;MASC;SG	
pastāvīga	stał	pastāvīga	stać	ADJ;NOM;FEM;SG	V;IPFV;MASC;IND;SG;PST;FIN;ACT
