кама	kama	кам	kams	N;INAN;NOM;FEM;SG	
пещера	alā	пещера	als	N;INAN;NOM;FEM;SG	N;ESS;MASC;SG
снимаю	filmē	снимать	filmēt	V;IPFV;IND;SG;1;PRS;FIN;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
снимаю	filmēšana	снимать	filmēšana	V;IPFV;IND;SG;1;PRS;FIN;ACT	N;NOM;FEM;SG
снимаю	filmēšanas	снимать	filmēšana	V;IPFV;IND;SG;1;PRS;FIN;ACT	N;NOM;FEM;SG
гости	apmeklētājiem	гость	apmeklētājs	N;ANIM;NOM;MASC;PL	N;DAT;MASC;PL
гости	viesiem	гость	viesis	N;ANIM;NOM;MASC;PL	N;DAT;MASC;PL
обнаружена	atklāju	обнаружить	atklāt	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;FH;IND;SG;1;POS;PRS;FIN;ACT
переворот	apvērsuma	переворот	apvērsums	N;INAN;NOM;MASC;SG	N;GEN;MASC;SG
южные	dienvidu	южный	dienvidi	ADJ;NOM;PL	N;ACC;MASC;SG
обслуживание	dienesti	обслуживание	dienests	N;INAN;NOM;NEUT;SG	N;NOM;MASC;PL
обслуживание	pakalpojumi	обслуживание	pakalpojums	N;INAN;NOM;NEUT;SG	N;NOM;MASC;PL
обслуживание	pakalpojumu	обслуживание	pakalpojums	N;INAN;NOM;NEUT;SG	N;ACC;MASC;SG
религиозный	reliģisko	религиозный	reliģiska	ADJ;NOM;MASC;SG	ADJ;ACC;MASC;SG
религиозный	reliģiskās	религиозный	reliģiska	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
сортов	šķirnēm	сорт	šķirne	N;INAN;GEN;MASC;PL	N;DAT;FEM;PL
сортов	šķirnes	сорт	šķirne	N;INAN;GEN;MASC;PL	N;NOM;FEM;PL
выделение	atlases	выделение	atlase	N;INAN;NOM;NEUT;SG	N;NOM;FEM;PL
вероятности	varbūtības	вероятность	varbūtība	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL
банки	bankās	банк	banka	N;INAN;NOM;MASC;PL	N;ESS;FEM;PL
патриархата	patriarhāts	патриархат	patriarhāt	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG
используемый	izmanto	использовать	izmantot	V;IPFV;NOM;MASC;SG;PRS;V.PTCP;PASS	V;IMP;SG;2;POS;FIN;ACT
используемый	lietots	использовать	lietot	V;IPFV;NOM;MASC;SG;PRS;V.PTCP;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
используемый	izmantotais	использовать	izmantot	V;IPFV;NOM;MASC;SG;PRS;V.PTCP;PASS	V;PFV;NOM;DEF;MASC;SG;PST;V.PTCP
используемый	izmantots	использовать	izmantot	V;IPFV;NOM;MASC;SG;PRS;V.PTCP;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
используемый	lietoti	использовать	lietot	V;IPFV;NOM;MASC;SG;PRS;V.PTCP;PASS	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
используемый	lietota	использовать	lietot	V;IPFV;NOM;MASC;SG;PRS;V.PTCP;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
настоящие	reāli	настоящий	reāli	ADJ;NOM;PL	ADV
настоящие	īstais	настоящий	īsts	ADJ;NOM;PL	ADJ;NOM;MASC;SG
настоящие	īsta	настоящий	īsta	ADJ;NOM;PL	ADJ;NOM;FEM;SG
настоящие	reālā	настоящий	reāls	ADJ;NOM;PL	ADJ;NOM;FEM;SG
настоящие	valodā	настоящий	valoda	ADJ;NOM;PL	N;ESS;FEM;SG
тяжёлый	smagas	тяжёлый	smaga	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
тяжёлый	smagi	тяжёлый	smags	ADJ;NOM;MASC;SG	ADV
тяжёлый	smago	тяжёлый	smags	ADJ;NOM;MASC;SG	ADJ;ACC;MASC;SG
ларри	lerijs	ларри	lerijs	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
зам	zam	зам	zas	N;ANIM;NOM;MASC;SG	
запретить	aizliegums	запретить	aizliegums	V;PFV;NFIN;ACT	N;NOM;MASC;SG
промышленный	rūpniecības	промышленный	rūpniecība	ADJ;NOM;MASC;SG	N;NOM;FEM;PL
промышленный	rūpnieciskie	промышленный	rūpniecisks	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;PL
уэст	rietumu	уэст	rietumi	PART	N;ACC;MASC;SG
уэст	rietumos	уэст	rietumi	PART	N;ESS;MASC;PL
уэст	rietumi	уэст	rietumi	PART	N;NOM;MASC;PL
уэст	west	уэст	west	PART	
атмосферу	gaisotne	атмосфера	gaisotne	N;INAN;ACC;FEM;SG	N;NOM;FEM;SG
атмосферу	atmosfēra	атмосфера	atmosfērs	N;INAN;ACC;FEM;SG	N;NOM;FEM;SG
атмосферу	atmosfērā	атмосфера	atmosfērs	N;INAN;ACC;FEM;SG	N;ESS;FEM;SG
атмосферу	atmosfēras	атмосфера	atmosfēra	N;INAN;ACC;FEM;SG	N;NOM;FEM;PL
прорыв	breakout	прорыв	breakout	N;INAN;NOM;MASC;SG	
сложный	komplekss	сложный	komplekss	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
сложный	kompleksā	сложный	komplekss	ADJ;NOM;MASC;SG	N;ESS;MASC;SG
сложный	sarežģīti	сложный	sarežģīti	ADJ;NOM;MASC;SG	ADV
сложный	sarežģīti	сложный	sarežģīti	ADJ;NOM;MASC;SG	ADV
лат	lat	латинский	lat		
мастерство	iemaņas	мастерство	iemaņa	N;INAN;NOM;NEUT;SG	N;NOM;FEM;PL
мастерство	prasmes	мастерство	prasme	N;INAN;NOM;NEUT;SG	N;NOM;FEM;PL
мастерство	prasmju	мастерство	prasme	N;INAN;NOM;NEUT;SG	N;GEN;FEM;PL
дизель	dīzeļdegvielas	дизель	dīzeļdegviela	N;INAN;NOM;MASC;SG	N;NOM;FEM;PL
кратко	īsumā	кратко	īsums	ADV	N;ESS;MASC;SG
боли	sāpes	боль	sāpes	N;INAN;NOM;FEM;PL	N;NOM;FEM
уолтер	valters	уолтер	valters	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
инцидент	incidentu	инцидент	incidents	N;INAN;NOM;MASC;SG	N;ACC;MASC;SG
серый	pelēkas	серый	pelēka	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
серый	pelēkās	серый	pelēka	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
точность	precizitātes	точность	precizitāte	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL
точность	precizitāti	точность	precizitāte	N;INAN;NOM;FEM;SG	N;ACC;FEM;SG
просмотра	skatīšanās	просмотр	skatīšanās	N;INAN;GEN;MASC;SG	N;NOM;FEM;SG
политбюро	politbiroja	политбюро	politbirot	N;INAN;NOM;NEUT;SG	V;FH;IND;3;POS;PST;FIN;ACT
альянс	alianses	альянс	alianse	N;INAN;NOM;MASC;SG	N;NOM;FEM;PL
заявляет	deklarē	заявлять	deklare	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;FH;IND;2;POS;PRS;FIN;ACT
белки	olbaltumvielu	белок	olbaltumviela	N;INAN;NOM;MASC;PL	N;ACC;FEM;SG
белки	proteīns	белок	proteīns	N;INAN;NOM;MASC;PL	N;NOM;MASC;SG
мяса	gaļas	мясо	gaļa	N;INAN;GEN;NEUT;SG	N;NOM;MASC;SG
мяса	gaļa	мясо	gaļa	N;INAN;GEN;NEUT;SG	N;NOM;FEM;SG
мяса	gaļai	мясо	gaļa	N;INAN;GEN;NEUT;SG	N;DAT;MASC;SG
разницы	starpība	разница	starpība	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG
разницы	rezerve	разница	rezerve	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG
свадьбы	kāzas	свадьба	kāza	N;INAN;NOM;FEM;PL	N;NOM;FEM
свадьбы	kāzas	свадьба	kāza	N;INAN;NOM;FEM;PL	N;NOM;FEM
свадьбы	kāzām	свадьба	kāzas	N;INAN;NOM;FEM;PL	N;DAT;FEM
свадьбы	kāzu	свадьба	kāzas	N;INAN;NOM;FEM;PL	N;ACC;FEM;SG
ранение	traumas	ранение	trauma	N;INAN;NOM;NEUT;SG	N;NOM;FEM;PL
ранение	kaitējuma	ранение	kaitējums	N;INAN;NOM;NEUT;SG	N;GEN;MASC;SG
ранение	zaudējumi	ранение	zaudējums	N;INAN;NOM;NEUT;SG	N;NOM;MASC;PL
ранение	brūces	ранение	brūce	N;INAN;NOM;NEUT;SG	N;NOM;FEM;PL
пенсильвания	pensilvānija	пенсильвание	pensilvānija	N;INAN;NOM;NEUT;PL	N;NOM;FEM;SG
цепь	ķēdes	цепь	ķēde	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL
видна	redzams	видный	redzēt	ADJ;FEM;SG	V;NOM;INDF;MASC;SG;PRS;V.PTCP;PASS
видна	pamanāma	видный	pamanīt	ADJ;FEM;SG	V;NOM;INDF;FEM;SG;PRS;V.PTCP;PASS
видна	redzami	видный	redzēt	ADJ;FEM;SG	V;NOM;INDF;MASC;PL;PRS;V.PTCP;PASS
видна	redzamais	видный	redzēt	ADJ;FEM;SG	V;NOM;DEF;MASC;SG;PRS;V.PTCP;PASS
видна	redzama	видный	redzēt	ADJ;FEM;SG	V;NOM;INDF;FEM;SG;PRS;V.PTCP;PASS
пруд	dīķi	пруд	dīķis	N;INAN;NOM;MASC;SG	N;ACC;MASC;SG
звёздный	stellar	звёздный	stellar	ADJ;NOM;MASC;SG	
пятой	piektā	пятый	piektā	ADJ;INS;FEM;SG	ADJ;NOM;DEF;FEM;SG
пятой	piektajā	пятый	piektā	ADJ;INS;FEM;SG	ADJ;ESS;DEF;FEM;SG
пятой	piektais	пятый	piektais	ADJ;INS;FEM;SG	ADJ;NOM;DEF;MASC;SG
делегации	delegācijas	делегация	delegācija	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG
умершего	mirusi	умереть	mirt	V;PFV;GEN;MASC;SG;PST;V.PTCP;ACT	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
умершего	mirušais	умереть	mirt	V;PFV;GEN;MASC;SG;PST;V.PTCP;ACT	V;PFV;NOM;DEF;MASC;SG;PST;V.PTCP
умершего	miris	умереть	mirt	V;PFV;GEN;MASC;SG;PST;V.PTCP;ACT	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
умершего	mirušā	умереть	mirt	V;PFV;GEN;MASC;SG;PST;V.PTCP;ACT	V;PFV;NOM;DEF;FEM;SG;PST;V.PTCP
длиннее	ilgāk	длинный	ilgi	ADJ;CMPR	ADV;CMPR
заменены	aizstāts	заменить	aizstāt	V;PFV;PL;PST;V.PTCP;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
заменены	nomainīts	заменить	nomainīt	V;PFV;PL;PST;V.PTCP;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
заменены	aizstāts	заменить	aizstāt	V;PFV;PL;PST;V.PTCP;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
эксперименты	eksperimentos	эксперимент	eksperiments	N;INAN;NOM;MASC;PL	N;ESS;MASC;PL
гражданина	pilsoņa	гражданин	pilsoņa	N;ANIM;ACC;MASC;SG	N;NOM;MASC;SG
гражданина	pilsonis	гражданин	pilsonis	N;ANIM;ACC;MASC;SG	N;NOM;MASC;SG
флоренции	florence	флоренция	florence	N;INAN;NOM;FEM;PL	PROPN;NOM;FEM;SG
занят	aizņemti	занять	aizņemt	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
баз	bāzes	база	bāze	N;INAN;GEN;FEM;PL	N;NOM;FEM;PL
баз	baz	база	baz	N;INAN;GEN;FEM;PL	
добровольцев	brīvprātīgie	доброволец	brīvprātīgs	N;ANIM;ACC;MASC;PL	ADJ;NOM;MASC;PL
добровольцев	brīvprātīgais	доброволец	brīvprātīgs	N;ANIM;ACC;MASC;PL	ADJ;NOM;MASC;SG
добровольцев	brīvprātīgā	доброволец	brīvprātīga	N;ANIM;ACC;MASC;PL	ADJ;NOM;FEM;SG
добровольцев	brīvprātīgie	доброволец	brīvprātīgs	N;ANIM;ACC;MASC;PL	ADJ;NOM;MASC;PL
добровольцев	brīvprātīgo	доброволец	brīvprātīga	N;ANIM;ACC;MASC;PL	ADJ;ACC;MASC;SG
рождение	dzemdības	рождение	dzemdība	N;INAN;NOM;NEUT;SG	N;NOM;FEM;PL
самостоятельный	autonoms	самостоятельный	autonoms	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
самостоятельный	autonomā	самостоятельный	autonoms	ADJ;NOM;MASC;SG	N;NOM;FEM;SG
самостоятельный	autonoma	самостоятельный	autonoms	ADJ;NOM;MASC;SG	N;NOM;FEM;SG
самостоятельный	autonomi	самостоятельный	autonoms	ADJ;NOM;MASC;SG	
доски	padomju	доска	padome	N;INAN;NOM;FEM;PL	N;GEN;FEM;PL
очевидна	acīmredzams	очевидный	acīmredzams	ADJ;FEM;SG	V;NOM;INDF;MASC;SG;PRS;V.PTCP;PASS
очевидна	acīmredzami	очевидный	acīmredzami	ADJ;FEM;SG	ADV
вступление	intro	вступление	intro	N;INAN;NOM;NEUT;SG	
принесли	atvedis	принести	atvedis	V;PFV;IND;PL;PST;FIN;ACT	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
восьмой	astoņas	восьмой	astoņas	ADJ;NOM;MASC;SG	NUM;NOM;FEM;PL
восьмой	astoņi	восьмой	astoņi	ADJ;NOM;MASC;SG	NUM;NOM;MASC;PL
восьмой	astoņus	восьмой	astoņi	ADJ;NOM;MASC;SG	NUM;ACC;MASC;PL
восьмой	astoņiem	восьмой	astoņi	ADJ;NOM;MASC;SG	NUM;DAT;MASC;PL
столкновение	sadursmes	столкновение	sadursme	N;INAN;NOM;NEUT;SG	N;NOM;FEM;PL
батарея	baterijas	батарея	baterija	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL
оценил	nominālais	оценить	nomināls	V;PFV;MASC;IND;SG;PST;FIN;ACT	ADJ;NOM;MASC;SG
оценил	nominālā	оценить	nomināls	V;PFV;MASC;IND;SG;PST;FIN;ACT	ADJ;NOM;FEM;SG
топливо	kurināmais	топливо	kurināt	N;INAN;NOM;NEUT;SG	V;NOM;DEF;MASC;SG;PRS;V.PTCP;PASS
топливо	degvielas	топливо	degviela	N;INAN;NOM;NEUT;SG	N;NOM;FEM;PL
топливо	kurināmais	топливо	kurināt	N;INAN;NOM;NEUT;SG	V;NOM;DEF;MASC;SG;PRS;V.PTCP;PASS
топливо	degvielas	топливо	degviela	N;INAN;NOM;NEUT;SG	N;NOM;FEM;PL
зенит	zenit	зенить	zenit	N;INAN;NOM;MASC;SG	PROPN
педагогических	pedagoģijas	педагогический	pedagoģija	ADJ;GEN;PL	N;NOM;FEM;PL
педагогических	pedagoģisko	педагогический	pedagoģisks	ADJ;GEN;PL	ADJ;ACC;MASC;SG
рико	riko	рико	rikot	N;ANIM;NOM;MASC;SG	
снятие	izņemšanu	снятие	izņemšana	N;INAN;NOM;NEUT;SG	N;ACC;FEM;SG
снятие	celšanas	снятие	celšana	N;INAN;NOM;NEUT;SG	N;GEN;FEM;SG
снятие	pacelšanas	снятие	pacelšana	N;INAN;NOM;NEUT;SG	N;NOM;FEM;PL
снятие	atsaukšanu	снятие	atsaukšana	N;INAN;NOM;NEUT;SG	N;ACC;FEM;SG
срочно	steidzami	срочно	steigt	ADV	V;NOM;INDF;MASC;PL;PRS;V.PTCP;PASS
срочно	steidzama	срочно	steigt	ADV	V;NOM;INDF;FEM;SG;PRS;V.PTCP;PASS
срочно	steidzami	срочно	steigt	ADV	V;NOM;INDF;MASC;PL;PRS;V.PTCP;PASS
похожие	līdzīgs	похожий	līdzīgs	ADJ;NOM;PL	ADJ;NOM;MASC;SG
похожие	līdzīgi	похожий	līdzīgi	ADJ;NOM;PL	ADV
похожие	līdzīga	похожий	līdzīga	ADJ;NOM;PL	ADJ;NOM;FEM;SG
глубину	dziļums	глубина	dziļums	N;INAN;ACC;FEM;SG	N;NOM;MASC;SG
уникальный	unikāli	уникальный	unikāls	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;PL
массачусетс	masačūsetsas	массачусетс	masačūsets	N;INAN;NOM;MASC;SG	PROPN;NOM;FEM;SG
мюллер	müller	мюллер	müller	N;ANIM;NOM;MASC;SG	
мюллер	mueller	мюллер	muellert	N;ANIM;NOM;MASC;SG	
мостов	tilti	мост	tilti	N;INAN;GEN;MASC;PL	N;NOM;MASC;PL
миллион	miljoni	миллион	miljons	N;INAN;NOM;MASC;SG	N;NOM;MASC;PL
экспериментов	eksperimenti	эксперимент	eksperiments	N;INAN;GEN;MASC;PL	N;NOM;MASC;PL
сократить	griezums	сократить	griezums	V;PFV;NFIN;ACT	N;NOM;MASC;SG
стрельба	šaušanas	стрельба	šaušana	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL
стрельба	apšaudi	стрельба	apšaude	N;INAN;NOM;FEM;SG	N;ACC;FEM;SG
раскопки	izrakumiem	раскопка	izrakums	N;INAN;NOM;FEM;PL	N;DAT;MASC
австрийская	austrijas	австрийский	austrija	ADJ;NOM;FEM;SG	PROPN;NOM;FEM;SG
вершина	virsotni	вершина	virsotne	N;INAN;NOM;FEM;SG	N;ACC;FEM;SG
региональный	reģionālie	региональный	reģionāls	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;PL
региональный	reģionāli	региональный	reģionāli	ADJ;NOM;MASC;SG	ADV
региональный	reģionālās	региональный	reģionāla	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
резиденция	dzīvesvietu	резиденция	dzīvesviete	N;INAN;NOM;FEM;SG	N;ACC;FEM;SG
резиденция	dzīvesvietas	резиденция	dzīvesvieta	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL
изготовление	padarot	изготовление	padarīt	N;INAN;NOM;NEUT;SG	V;V.CVB
победителей	ieguvēji	победитель	ieguvēt	N;ANIM;ACC;MASC;PL	N;NOM;MASC;PL
победителей	uzvarētāji	победитель	uzvarētājs	N;ANIM;ACC;MASC;PL	N;NOM;MASC;PL
землетрясения	zemestrīces	землетрясение	zemestrīce	N;INAN;NOM;NEUT;PL	N;NOM;FEM;SG
землетрясения	zemestrīces	землетрясение	zemestrīce	N;INAN;NOM;NEUT;PL	N;NOM;FEM;SG
землетрясения	zemestrīce	землетрясение	zemestrīce	N;INAN;NOM;NEUT;PL	N;NOM;FEM;SG
колоний	kolonijas	колония	kolonija	N;INAN;GEN;FEM;PL	N;NOM;FEM;PL
христиане	kristians	христианин	kristians	N;ANIM;NOM;MASC;PL	PROPN;NOM;MASC;SG
христиане	kristiešu	христианин	kristiesis	N;ANIM;NOM;MASC;PL	N;GEN;MASC;PL
христиане	kristiāns	христианин	kristiāns	N;ANIM;NOM;MASC;PL	PROPN;NOM;MASC;SG
христиане	kristiešiem	христианин	kristietis	N;ANIM;NOM;MASC;PL	N;DAT;MASC;PL
христиане	kristiešus	христианин	kristiešus	N;ANIM;NOM;MASC;PL	N;ACC;MASC;PL
рнк	rns	рнк	rns	N;INAN;NOM;FEM;SG	PROPN
тыл	aizmugures	тыл	aizmugure	N;INAN;NOM;MASC;SG	N;NOM;FEM;PL
тыл	aizmugurē	тыл	aizmugure	N;INAN;NOM;MASC;SG	N;ESS;FEM;SG
тыл	aizmugurējā	тыл	aizmugurējs	N;INAN;NOM;MASC;SG	ADJ;ESS;FEM;SG
кипр	kipras	кипр	kipra	N;INAN;NOM;MASC;SG	PROPN;NOM;FEM;SG
кипр	kipra	кипр	kiprs	N;INAN;NOM;MASC;SG	PROPN;NOM;FEM;SG
кипр	cyprus	кипр	cyprs	N;INAN;NOM;MASC;SG	
кипр	kiprā	кипр	kiprs	N;INAN;NOM;MASC;SG	PROPN;ESS;FEM;SG
мифы	mītus	миф	mīts	N;INAN;NOM;MASC;PL	N;ACC;MASC;PL
судьбу	liktenis	судьба	liktenis	N;INAN;ACC;FEM;SG	N;NOM;MASC;SG
судьбу	likteņa	судьба	liktenis	N;INAN;ACC;FEM;SG	N;GEN;MASC;SG
судьбу	liktenim	судьба	liktenis	N;INAN;ACC;FEM;SG	N;DAT;MASC;SG
судьбу	likteņa	судьба	liktenis	N;INAN;ACC;FEM;SG	N;GEN;MASC;SG
судьбу	liktenis	судьба	liktenis	N;INAN;ACC;FEM;SG	N;NOM;MASC;SG
глубины	dziļumā	глубина	dziļums	N;INAN;NOM;FEM;PL	N;ESS;MASC;SG
глубины	dziļums	глубина	dziļums	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG
огпу	ogpu	огпа	ogps	N;INAN;NOM;MASC;SG	N;ACC;MASC;SG
ногу	pēda	нога	pēda	N;INAN;ACC;FEM;SG	N;NOM;FEM;SG
ногу	kāja	нога	kāja	N;INAN;ACC;FEM;SG	N;NOM;FEM;SG
ногу	kāja	нога	kāja	N;INAN;ACC;FEM;SG	N;NOM;FEM;SG
страх	baiļu	страх	baiļa	N;INAN;NOM;MASC;SG	N;ACC;MASC;SG
страх	bailes	страх	bailes	N;INAN;NOM;MASC;SG	N;NOM;FEM
страх	bailēs	страх	bailes	N;INAN;NOM;MASC;SG	N;ESS;FEM
интересная	interesanti	интересный	interesanti	ADJ;NOM;FEM;SG	ADV
интересная	interesantas	интересный	interesanta	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
заседания	sanāksmju	заседание	sanāksme	N;INAN;NOM;NEUT;PL	N;GEN;FEM;PL
заседания	tikšanās	заседание	tikšanās	N;INAN;NOM;NEUT;PL	N;NOM;FEM;SG
заседания	sanāksmēs	заседание	sanāksme	N;INAN;NOM;NEUT;PL	N;ESS;FEM;PL
побеждает	uzvaras	побеждать	uzvara	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;FEM;PL
побеждает	uzvarēs	побеждать	uzvarēt	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;FH;IND;3;POS;FUT;FIN;ACT
активная	aktīvi	активный	aktīvi	ADJ;NOM;FEM;SG	ADV
оперативной	operatīvā	оперативный	operatīva	ADJ;INS;FEM;SG	ADJ;NOM;FEM;SG
оперативной	operatīvais	оперативный	operatīvs	ADJ;INS;FEM;SG	ADJ;NOM;MASC;SG
начальное	primārās	начальный	primāra	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
начальное	primārie	начальный	primārs	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;PL
растворяется	izšķīst	растворяться	izšķīst	V;IPFV;IND;SG;3;PRS;FIN;MID	INTJ
заметили	pamanīju	заметить	pamanīt	V;PFV;IND;PL;PST;FIN;ACT	V;FH;IND;SG;1;POS;PST;FIN;ACT
вмешательства	iejaukšanās	вмешательство	iejaukšanās	N;INAN;NOM;NEUT;PL	N;NOM;FEM;SG
вмешательства	iejaukšanās	вмешательство	iejaukšanās	N;INAN;NOM;NEUT;PL	N;NOM;FEM;SG
вмешательства	intervence	вмешательство	intervence	N;INAN;NOM;NEUT;PL	N;NOM;FEM;SG
корона	vainaga	корона	vainags	N;INAN;NOM;FEM;SG	N;GEN;MASC;SG
корона	corona	корона	corons	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG
политиков	politiķiem	политик	politiķis	N;ANIM;GEN;MASC;PL	N;DAT;MASC;PL
политиков	politiķi	политик	politiķis	N;ANIM;GEN;MASC;PL	N;NOM;MASC;PL
посла	vēstnieks	посол	vēstnieks	N;ANIM;ACC;MASC;SG	N;NOM;MASC;SG
регулярного	regulārā	регулярный	regulāra	ADJ;GEN;MASC;SG	ADJ;NOM;FEM;SG
регулярного	regulārs	регулярный	regulārs	ADJ;GEN;MASC;SG	ADJ;NOM;MASC;SG
регулярного	regulāras	регулярный	regulāra	ADJ;GEN;MASC;SG	ADJ;NOM;FEM;PL
регулярного	regulāri	регулярный	regulāri	ADJ;GEN;MASC;SG	ADV
регулярного	regulāra	регулярный	regulāra	ADJ;GEN;MASC;SG	ADJ;NOM;FEM;SG
нова	nova	новый	nova	ADJ;FEM;SG	
производственного	produktīva	производственный	produktīva	ADJ;GEN;MASC;SG	ADJ;NOM;FEM;SG
традиционный	tradicionālie	традиционный	tradicionāls	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;PL
традиционный	tradicionālo	традиционный	tradicionālo	ADJ;NOM;MASC;SG	ADJ;ACC;MASC;SG
традиционный	tradicionāli	традиционный	tradicionāli	ADJ;NOM;MASC;SG	ADV
генералов	ģenerāļi	генерал	ģenerāļi	N;ANIM;GEN;MASC;PL	N;NOM;MASC;PL
фонтан	strūklakas	фонтан	strūklaka	N;INAN;NOM;MASC;SG	N;NOM;FEM;PL
углы	stūriem	угол	stūris	N;INAN;NOM;MASC;PL	N;DAT;MASC;PL
углы	stūri	угол	stūre	N;INAN;NOM;MASC;PL	N;ACC;FEM;SG
углы	leņķus	угол	leņķis	N;INAN;NOM;MASC;PL	N;ACC;MASC;PL
углы	leņķi	угол	leņķis	N;INAN;NOM;MASC;PL	N;ACC;MASC;SG
отчет	ziņot	отчет	ziņot	N;INAN;NOM;MASC;SG	V;POS;NFIN
экспорт	eksportēt	экспорт	eksportēt	N;INAN;NOM;MASC;SG	V;POS;NFIN
антония	antonia	антоний	antonia	N;ANIM;ACC;MASC;SG	
целое	vesels	целое	vesels	N;INAN;NOM;NEUT;SG	ADJ;NOM;MASC;SG
целое	veseli	целое	vesels	N;INAN;NOM;NEUT;SG	ADJ;NOM;MASC;PL
целое	veselas	целое	vesela	N;INAN;NOM;NEUT;SG	ADJ;NOM;FEM;PL
целое	vesela	целое	vesela	N;INAN;NOM;NEUT;SG	ADJ;NOM;FEM;SG
фёдоровна	fjodorovna	фёдоровна	fjodorovna	N;ANIM;NOM;FEM;SG	N;GEN;MASC;SG
подтверждено	apstiprināja	подтвердить	apstiprināt	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;FH;IND;3;POS;PST;FIN;ACT
подтверждено	apstiprinātas	подтвердить	apstiprināt	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
подтверждено	apstiprināti	подтвердить	apstiprināt	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
