hovards	howard	hovards	howard	PROPN;NOM;MASC;SG	PROPN
romans	romanos	romans	romano	PROPN;NOM;MASC;SG	N;MASC;PL
romans	romano	romans	romano	PROPN;NOM;MASC;SG	ADJ;MASC;SG
romans	román	romans	román	PROPN;NOM;MASC;SG	N;MASC;SG
pārklājas	superposiciones	pārklāties	superposición	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	N;FEM;PL
pārklājas	superposición	pārklāties	superposición	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	N;FEM;SG
pārklājas	superposiciones	pārklāties	superposición	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	N;FEM;PL
pārklājas	solapamiento	pārklāties	solapamiento	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	N;MASC;SG
elektriskais	electrico	elektrisks	electrico	ADJ;NOM;MASC;SG	N;MASC;SG
elektriskais	electrica	elektrisks	electrica	ADJ;NOM;MASC;SG	N;FEM;SG
elektriskais	electricidad	elektrisks	electricidad	ADJ;NOM;MASC;SG	N;FEM;SG
atpazīt	reconocible	atpazīt	reconocible	V;POS;NFIN	ADJ;SG
atpazīt	reconocibles	atpazīt	reconocible	V;POS;NFIN	ADJ;PL
made	hecha	made	hecho		ADJ;FEM;SG;V.PTCP
made	made	made	mader		N
made	hecho	made	hecho		ADJ;MASC;SG;V.PTCP
uzrakstīts	escrito	uzrakstīt	escrito	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
uzrakstīts	escritas	uzrakstīt	escrito	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;FEM;PL;V.PTCP
uzrakstīts	escrita	uzrakstīt	escrito	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
uzrakstīts	escritos	uzrakstīt	escrito	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	N;MASC;PL
taisnstūra	rectangulares	taisnstūris	rectangular	N;NOM;MASC;SG	ADJ;PL
taisnstūra	rectangular	taisnstūris	rectangular	N;NOM;MASC;SG	ADJ;SG
lubušas	lubusz	lubuša	lubusz	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	
ita}	ita}}	itas	ita}}		
ūdenskritums	cascada	ūdenskritums	cascado	N;NOM;MASC;SG	ADJ;FEM;SG;V.PTCP
intensīva	intensivos	intensīva	intensivo	ADJ;NOM;FEM;SG	N;MASC;PL
intensīva	intensos	intensīva	intenso	ADJ;NOM;FEM;SG	ADJ;MASC;PL
intensīva	intensas	intensīva	intenso	ADJ;NOM;FEM;SG	ADJ;FEM;PL
maņu	sensorial	maņa	sensorial	N;ACC;FEM;SG	ADJ;SG
maņu	sensoriales	maņa	sensorial	N;ACC;FEM;SG	ADJ;PL
pēcnācējiem	descendencia	pēcnācējs	descendencia	N;DAT;MASC;PL	N;FEM;SG
ērti	convenientes	ērti	conveniente	ADV	ADJ;PL
ērti	conveniente	ērti	conveniente	ADV	ADJ;SG
ērti	cómodo	ērti	cómodo	ADV	ADJ;MASC;SG
ērti	confortable	ērti	confortable	ADV	ADJ;SG
ērti	cómoda	ērti	cómodo	ADV	ADJ;FEM;SG
ērti	agusto	ērti	agusto	ADV	INTJ
ērti	cómodas	ērti	cómodo	ADV	ADJ;FEM;PL
amsterdamas	ámsterdam	amstert	ámsterdam	V;NOM;FEM;V.CVB	N;MASC;SG
amsterdamas	amsterdam	amstert	amsterdam	V;NOM;FEM;V.CVB	N;MASC;SG
modifikācija	modificaciones	modifikācija	modificación	N;NOM;FEM;SG	N;FEM;PL
gudrības	sabiduria	gudrība	sabiduria	N;NOM;FEM;PL	N;FEM;SG
gudrības	sabiduría	gudrība	sabiduría	N;NOM;FEM;PL	N;FEM;SG
ziemeļi	norte	ziemelis	norte	N;NOM;MASC;PL	N;MASC;SG
sarkani	rojo	sarkans	rojo	ADJ;NOM;MASC;PL	N;MASC;SG
sarkani	roja	sarkans	rojo	ADJ;NOM;MASC;PL	ADJ;FEM;SG
sarkani	red	sarkans	red	ADJ;NOM;MASC;PL	N;FEM;SG
optisko	ópticas	optiska	óptico	ADJ;ACC;MASC;SG	N;FEM;PL
optisko	óptica	optiska	óptico	ADJ;ACC;MASC;SG	N;FEM;SG
optisko	ópticos	optiska	óptico	ADJ;ACC;MASC;SG	N;MASC;PL
sauss	secos	sauss	seco	ADJ;NOM;MASC;SG	ADJ;MASC;PL
sauss	secar	sauss	secar	ADJ;NOM;MASC;SG	V;NFIN
sazināties	contacto	sazināties	contacto	V;POS;REFL;NFIN	N;MASC;SG
sazināties	contactos	sazināties	contacto	V;POS;REFL;NFIN	N;MASC;PL
praksi	practica	prakse	practicar	N;ACC;FEM;SG	V;IND;SG;3;PRS;FIN
praksi	practicas	prakse	practica	N;ACC;FEM;SG	N;FEM;PL
praksi	practicar	prakse	practicar	N;ACC;FEM;SG	V;NFIN
nodoklis	deber	nodoklis	deber	N;NOM;MASC;SG	V;NFIN
nodoklis	impuesto	nodoklis	impuesto	N;NOM;MASC;SG	ADJ;MASC;SG;V.PTCP
nodoklis	impuestos	nodoklis	impuesto	N;NOM;MASC;SG	N;MASC;PL
dobumu	caries	dobums	caries	N;ACC;MASC;SG	N;FEM;PL
dobumu	cavidades	dobums	cavidad	N;ACC;MASC;SG	N;FEM;PL
hop	salto	hop	salto		N;MASC;SG
hop	lúpulo	hop	lúpulo		N;MASC;SG
hop	hop	hop	hop		N;MASC;SG
iedzīvotājs	residentes	iedzīvotājs	residente	N;NOM;MASC;SG	N;PL
vērts	worth	vērts	worth	ADJ;NOM;MASC;SG	N;MASC;SG
vērts	dignos	vērts	digno	ADJ;NOM;MASC;SG	ADJ;MASC;PL
vērts	dignas	vērts	digno	ADJ;NOM;MASC;SG	ADJ;FEM;PL
kuģniecības	envio	kuģniecība	envio	N;NOM;FEM;PL	V;IND;SG;3;PRS;FIN
kuģniecības	envío	kuģniecība	envío	N;NOM;FEM;PL	N;MASC;SG
apvienojas	fusión	apvienoties	fusión	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	N;FEM;SG
apvienojas	fusión	apvienoties	fusión	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	N;FEM;SG
apvienojas	fusionado	apvienoties	fusionado	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	ADJ;MASC;SG;V.PTCP
palikusi	izquierda	palikt	izquierda	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	N;FEM;SG
palikusi	izquierdo	palikt	izquierdo	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;MASC;SG
apsūdzēja	acusado	apsūdzēt	acusado	V;FH;IND;3;POS;PST;FIN;ACT	ADJ;MASC;SG;V.PTCP
apsūdzēja	acusada	apsūdzēt	acusado	V;FH;IND;3;POS;PST;FIN;ACT	ADJ;FEM;SG;V.PTCP
apsūdzēja	acusados	apsūdzēt	acusado	V;FH;IND;3;POS;PST;FIN;ACT	ADJ;MASC;PL;V.PTCP
florida	florida	floridāt	florida	PROPN;NOM;FEM;SG	N;FEM;SG
matricas	matrix	matrica	matrix	N;NOM;FEM;PL	INTJ
matricas	matriz	matrica	matriz	N;NOM;FEM;PL	N;FEM;SG
kopenhāgenā	copenhague	kopenhāgens	copenhague	N;ESS;MASC;SG	PROPN
luhanskas	luhansk	luhanska	luhansk	PROPN;NOM;FEM;SG	PROPN
izīrēts	alquilado	izīrēt	alquilado	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
izīrēts	alquilada	izīrēt	alquilado	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
laulība	matrimonios	laulība	matrimonio	N;NOM;FEM;SG	N;MASC;PL
laulība	matrimonial	laulība	matrimonial	N;NOM;FEM;SG	ADJ;SG
sasniegumu	logros	sasniegums	logro	N;ACC;MASC;SG	N;MASC;PL
uzskaitītas	enumerados	uzskaitīt	enumerado	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ;MASC;PL;V.PTCP
uzskaitītas	enumerado	uzskaitīt	enumerado	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
uzskaitītas	listado	uzskaitīt	listado	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
uzskaitītas	enumerado	uzskaitīt	enumerado	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
uzskaitītas	enumerados	uzskaitīt	enumerado	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ;MASC;PL;V.PTCP
nigērijas	nigeria	nigērija	nigeria	PROPN;NOM;FEM;PL	N;FEM;SG
nigērijas	nigeriana	nigērija	nigeriano	PROPN;NOM;FEM;PL	ADJ;FEM;SG
nigērijas	nigeriano	nigērija	nigeriano	PROPN;NOM;FEM;PL	N;MASC;SG
nigērijas	nigerianos	nigērija	nigeriano	PROPN;NOM;FEM;PL	N;MASC;PL
gmbh	gmbh	gmbh	gmbh		PROPN
redakcijas	editorial	redakcija	editorial	N;NOM;FEM;PL	N;FEM;SG
redakcijas	redacción	redakcija	redacción	N;NOM;FEM;PL	N;FEM;SG
copa	copa	copa	copa		N;FEM;SG
peldēt	natación	peldēt	natación	V;POS;NFIN	N;FEM;SG
peldēt	nado	peldēt	nado	V;POS;NFIN	
obama	obama	obama	obama	PROPN;NOM;FEM;SG	N;MASC;SG
apdares	finalizando	apdare	finalizar	N;NOM;FEM;PL	V;V.MSDR
apdares	terminando	apdare	terminar	N;NOM;FEM;PL	V;V.MSDR
apdares	acabado	apdare	acabar	N;NOM;FEM;PL	ADJ;MASC;SG;V.PTCP
apdares	acabando	apdare	acabar	N;NOM;FEM;PL	V;V.MSDR
organizētas	organizada	organizēt	organizado	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
organizētas	organizados	organizēt	organizado	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ;MASC;PL;V.PTCP
organizētas	organizadas	organizēt	organizado	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ;FEM;PL;V.PTCP
organizētas	organizado	organizēt	organizado	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
marie	maría	mars	maría		N;FEM;SG
marie	marie	mars	marie		N;FEM;SG
lībekas	lübeck	lībeka	lübeck	PROPN;NOM;FEM;SG	N;MASC;SG
īzaks	isaac	īzaks	isaac	N;NOM;MASC;SG	PROPN
dārzos	jardín	dārzs	jardín	N;ESS;MASC;PL	N;MASC;SG
dārzos	gardens	dārzs	garden	N;ESS;MASC;PL	N;MASC;SG
veicinātu	foster	veicināt	foster	V;COND;POS;FIN;ACT	N;SG
veicinātu	promueva	veicināt	promueva	V;COND;POS;FIN;ACT	V;SBJV;SG;3;FIN
veicinātu	promociona	veicināt	promocionar	V;COND;POS;FIN;ACT	V;IND;SG;3;PRS;FIN
pelēkas	gris	pelēka	gris	ADJ;NOM;FEM;PL	
pelēkas	grey	pelēka	grey	ADJ;NOM;FEM;PL	N
pelēkas	grises	pelēka	gris	ADJ;NOM;FEM;PL	N;PL
pērkons	truenos	pērkons	trueno	N;NOM;MASC;SG	N;MASC;PL
sabruka	colapsado	sabrukt	colapsado	V;FH;IND;3;POS;PST;FIN;ACT	ADJ;MASC;SG;V.PTCP
sabruka	derrumbado	sabrukt	derrumbar	V;FH;IND;3;POS;PST;FIN;ACT	ADJ;MASC;SG;V.PTCP
olimpiskajā	olympic	olimpiska	olympic	ADJ;ESS;FEM;SG	N;MASC;SG
olimpiskajā	olímpicos	olimpiska	olímpico	ADJ;ESS;FEM;SG	ADJ;MASC;PL
olimpiskajā	olimpiadas	olimpiska	olimpiado	ADJ;ESS;FEM;SG	ADJ;FEM;PL;V.PTCP
luters	luther	luters	luther	PROPN;NOM;MASC;SG	N;MASC;SG
luters	lutero	luters	lutero	PROPN;NOM;MASC;SG	N;MASC;SG
vāgners	wagner	vāgners	wagner	N;NOM;MASC;SG	PROPN
atzīti	reconocido	atzīt	reconocido	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
atzīti	reconocidas	atzīt	reconocido	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	ADJ;FEM;PL;V.PTCP
atzīti	reconocidos	atzīt	reconocido	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	ADJ;MASC;PL;V.PTCP
atzīti	reconocida	atzīt	reconocido	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
atzīti	reconocido	atzīt	reconocido	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
atzīti	reconocidas	atzīt	reconocido	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	ADJ;FEM;PL;V.PTCP
atzīti	reconocidos	atzīt	reconocido	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	ADJ;MASC;PL;V.PTCP
atzīti	reconocida	atzīt	reconocido	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
teritoriālais	territoriales	teritoriāls	territorial	ADJ;NOM;MASC;SG	ADJ;PL
dziļš	deep	dziļš	deep	ADJ;NOM;MASC;SG	N
piesaista	atraiga	piesaistīt	atraigar	V;FH;IND;3;POS;PRS;FIN;ACT	V;IMP;SG;3;FIN
žaunu	gill	žauna	gill	N;NOM;MASC;SG	PROPN
dana	dana	dans	danar	PROPN;NOM;FEM;SG	N;FEM;SG
pavlovs	pavlov	pavlovs	pavlov	PROPN;NOM;MASC;SG	N;MASC;SG
sausā	secos	sausa	seco	ADJ;NOM;FEM;SG	ADJ;MASC;PL
sausā	secar	sausa	secar	ADJ;NOM;FEM;SG	V;NFIN
sausā	dri	sausa	dri	ADJ;NOM;FEM;SG	
vienādu	uniformes	vienāda	uniforme	ADJ;ACC;MASC;SG	N;MASC;PL
vadims	vadim	vadims	vadim	N;NOM;MASC;SG	PROPN
sekcija	bay	sekcija	bay	N;NOM;FEM;SG	PROPN
adams	adams	adams	adams	PROPN;NOM;MASC;SG	N;MASC;SG
izpaudās	manifestado	izpausties	manifestado	V;FH;IND;3;POS;REFL;PST;FIN;ACT	ADJ;MASC;SG;V.PTCP
izpaudās	manifestada	izpausties	manifestado	V;FH;IND;3;POS;REFL;PST;FIN;ACT	ADJ;FEM;SG;V.PTCP
digitālā	digitales	digitāls	digital	ADJ;NOM;FEM;SG	ADJ;PL
gāzts	derrocado	gāzt	derrocado	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
bahs	bach	bahs	bach	PROPN;NOM;MASC;SG	N;FEM;SG
labāks	better	labs	better	ADJ;NOM;CMPR;MASC;SG	N
labāks	mejores	labs	mejor	ADJ;NOM;CMPR;MASC;SG	ADJ;PL
labāks	mejor	labs	mejor	ADJ;NOM;CMPR;MASC;SG	ADV
palīgā	ayudar	palīgs	ayudar	N;ESS;MASC;SG	V;NFIN
fiksēts	corregido	fiksēt	corregido	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
fiksēts	fijo	fiksēt	fijo	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;MASC;SG
fiksēts	fijos	fiksēt	fijo	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;MASC;PL
fiksēts	fijado	fiksēt	fijado	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
fiksēts	fijas	fiksēt	fijo	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;FEM;PL
mākslīgais	artificiales	mākslīgs	artificial	ADJ;NOM;MASC;SG	ADJ;PL
lādiņu	proyectiles	lādiņš	proyectil	N;ACC;FEM;SG	N;MASC;PL
paplašināta	ampliada	paplašināt	ampliado	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
paplašināta	extendidas	paplašināt	extendido	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;FEM;PL;V.PTCP
paplašināta	extendido	paplašināt	extendido	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
paplašināta	extendida	paplašināt	extendido	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
paplašināta	ampliado	paplašināt	ampliar	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
paplašināta	ampliada	paplašināt	ampliado	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
paplašināta	ampliados	paplašināt	ampliado	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;MASC;PL;V.PTCP
paplašināta	ampliado	paplašināt	ampliar	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
paplašināta	ampliada	paplašināt	ampliado	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
paplašināta	expandido	paplašināt	expandido	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
paplašināta	ampliado	paplašināt	ampliar	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
veselas	entera	vesela	entero	ADJ;NOM;FEM;PL	ADJ;FEM;SG
veselas	entero	vesela	entero	ADJ;NOM;FEM;PL	ADJ;MASC;SG
dimantu	diamantes	dimants	diamante	N;ACC;MASC;SG	N;MASC;PL
izplatīšanās	difundir	izplatīšanās	difundir	N;NOM;FEM;SG	V;NFIN
izplatīšanās	difundiendo	izplatīšanās	difundir	N;NOM;FEM;SG	V;V.MSDR
izplatīšanās	difundir	izplatīšanās	difundir	N;NOM;FEM;SG	V;NFIN
atveres	portar	atvērties	portar	N;NOM;FEM;PL	V;NFIN
nikolass	nicolás	nikolass	nicolás	PROPN;NOM;MASC;SG	N;MASC;SG
nikolass	nicholas	nikolass	nichola	PROPN;NOM;MASC;SG	N;SG
gadījuma	aleatorio	gadījums	aleatorio	N;GEN;MASC;SG	ADJ;MASC;SG
gadījuma	aleatoria	gadījums	aleatoria	N;GEN;MASC;SG	ADJ;FEM;SG
gadījuma	informal	gadījums	informal	N;GEN;MASC;SG	ADJ;SG
gadījuma	casual	gadījums	casual	N;GEN;MASC;SG	ADJ;SG
amerikāņi	americanas	amerikānis	americano	N;NOM;MASC;PL	ADJ;FEM;PL
tīra	puras	tīra	puro	ADJ;NOM;FEM;SG	ADJ;FEM;PL
tīra	puros	tīra	puro	ADJ;NOM;FEM;SG	ADJ;MASC;PL
tīra	limpios	tīra	limpio	ADJ;NOM;FEM;SG	ADJ;MASC;PL
tīra	limpieza	tīra	limpieza	ADJ;NOM;FEM;SG	N;FEM;SG
tīra	limpiar	tīra	limpiar	ADJ;NOM;FEM;SG	V;NFIN
baumas	rumores	baumas	rumor	N;NOM;FEM	N;MASC;PL
baumas	rumor	baumas	rumor	N;NOM;FEM	N;MASC;SG
izabella	isabel	izabells	isabel	PROPN;NOM;FEM;SG	N;FEM;SG
izabella	isabel	izabells	isabel	PROPN;NOM;FEM;SG	N;FEM;SG
izabella	isabella	izabells	isabella	PROPN;NOM;FEM;SG	N;FEM;SG
izabella	isabel	izabells	isabel	PROPN;NOM;FEM;SG	N;FEM;SG
izabella	isabelle	izabells	isabelle	PROPN;NOM;FEM;SG	N;SG
prāga	praga	prāgt	praga		N;MASC;SG
nogulumu	sedimentarias	nogulums	sedimentario	N;ACC;MASC;SG	ADJ;FEM;PL
nieres	riñón	niere	riñón	N;NOM;FEM;PL	N;MASC;SG
pasākuma	mide	pasākums	medir	N;GEN;MASC;SG	V;IND;SG;3;PRS;FIN
pasākuma	medir	pasākums	medir	N;GEN;MASC;SG	V;NFIN
patērē	consumida	patērēt	consumido	V;FH;IND;3;POS;PRS;FIN;ACT	ADJ;FEM;SG;V.PTCP
patērē	consumido	patērēt	consumir	V;FH;IND;3;POS;PRS;FIN;ACT	ADJ;MASC;SG;V.PTCP
patērē	consumidos	patērēt	consumido	V;FH;IND;3;POS;PRS;FIN;ACT	ADJ;MASC;PL;V.PTCP
zālamana	salomón	zālamana	salomón	N;NOM;MASC;SG	PROPN
apsūdzēts	acusado	apsūdzēt	acusado	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
apsūdzēts	acusada	apsūdzēt	acusado	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
apsūdzēts	acusados	apsūdzēt	acusado	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;MASC;PL;V.PTCP
vikingi	vikingo	vikings	vikingo	N;NOM;MASC;PL	N;MASC;SG
sidnejas	sídney	sidneja	sídney	N;NOM;FEM;PL	N;MASC;SG
sidnejas	sidney	sidneja	sidney	N;NOM;FEM;PL	N;MASC;SG
sidnejas	sydney	sidneja	sydney	N;NOM;FEM;PL	N;MASC;SG
munīcijas	munición	munīcija	munición	N;NOM;FEM;PL	N;FEM;SG
muguru	volver	mugura	volver	N;ACC;FEM;SG	V;NFIN
muguru	back	mugura	back	N;ACC;FEM;SG	
mūris	murallas	mūris	muralla	N;NOM;MASC;SG	N;FEM;PL
apzīmējumi	leyenda	apzīmējums	leyenda	N;NOM;MASC;PL	N;FEM;SG
porto	porto	ports	porto		N;MASC;SG
porto	oporto	ports	oporto		N;MASC;SG
turēt	hold	turēt	hold	V;POS;NFIN	N
polo	polo	polo	polo		N;MASC;SG
interscope	interscope	interscope	interscope		N;MASC;SG
mainsnak	mainsnak	mainsnak	mainsnak	N;NOM;FEM;SG	PROPN
vasalis	vasallos	vasals	vasallo	N;NOM;MASC;SG	N;MASC;PL
eksperimenti	experimentar	eksperiments	experimentar	N;NOM;MASC;PL	V;NFIN
eksperimenti	experimentación	eksperiments	experimentación	N;NOM;MASC;PL	N;FEM;SG
eksperimenti	experimentando	eksperiments	experimentar	N;NOM;MASC;PL	V;V.MSDR
eksperimenti	experimentación	eksperiments	experimentación	N;NOM;MASC;PL	N;FEM;SG
ievada	introductoria	ievadīt	introductoria	V;FH;IND;3;POS;PRS;FIN;ACT	ADJ;FEM;SG
clippers	clippers	clippers	clipper	N;NOM;MASC;SG	N;MASC;PL
leonards	leonard	leonards	leonard	N;NOM;MASC;SG	PROPN
atpūta	descansar	atpūst	descansar	N;NOM;FEM;SG	V;NFIN
atpūta	reposo	atpūst	reposo	N;NOM;FEM;SG	
atpūta	descansen	atpūst	descansar	N;NOM;FEM;SG	V;IMP;PL;3;FIN
dzemdes	útero	dzemde	útero	N;NOM;FEM;PL	N;MASC;SG
dzemdes	uterino	dzemde	uterino	N;NOM;FEM;PL	N;MASC;SG
dzemdes	útero	dzemde	útero	N;NOM;FEM;PL	N;MASC;SG
dzemdes	vientre	dzemde	vientre	N;NOM;FEM;PL	N;MASC;SG
saimnieki	máster	saimnieks	máster	N;NOM;MASC;PL	N;MASC;SG
skaļi	aloud	skaļi	aloud	ADV	N;SG
skaļi	ruidoso	skaļi	ruidoso	ADV	ADJ;MASC;SG
algu	sueldos	alga	sueldo	N;ACC;FEM;SG	N;MASC;PL
pretojās	resistido	pretoties	resistir	V;FH;IND;3;POS;REFL;PST;FIN;ACT	ADJ;MASC;SG;V.PTCP
veru	võru	vērs	veru	N;ACC;MASC;SG	
uzplaukums	bum	uzplaukums	bum	N;NOM;MASC;SG	INTJ
piramīdas	pirámide	piramīda	pirámide	N;NOM;FEM;PL	N;FEM;SG
augstākas	superior	augsta	superior	ADJ;NOM;CMPR;FEM;PL	ADJ;SG
publikācija	publicaciones	publikācija	publicación	N;NOM;FEM;SG	N;FEM;PL
publikācija	publicar	publikācija	publicar	N;NOM;FEM;SG	V;NFIN
publikācija	publicando	publikācija	publicar	N;NOM;FEM;SG	V;V.MSDR
elo	elo	elot	elo	NUM	N;SG
teju	casi	teju	casi		ADV
uzraudzības	vigilancia	uzraudzība	vigilancia	N;NOM;FEM;PL	N;FEM;SG
tīrs	puras	tīrs	puro	ADJ;NOM;MASC;SG	ADJ;FEM;PL
tīrs	puros	tīrs	puro	ADJ;NOM;MASC;SG	ADJ;MASC;PL
tīrs	limpios	tīrs	limpio	ADJ;NOM;MASC;SG	ADJ;MASC;PL
tīrs	limpieza	tīrs	limpieza	ADJ;NOM;MASC;SG	N;FEM;SG
tīrs	limpiar	tīrs	limpiar	ADJ;NOM;MASC;SG	V;NFIN
konflikti	conflicto	konflikts	conflicto	N;NOM;MASC;PL	N;MASC;SG
konflikti	conflicto	konflikts	conflicto	N;NOM;MASC;PL	N;MASC;SG
sārmu	álcali	sārma	álcali	N;ACC;MASC;SG	ADJ;SG
mijiedarbība	interacciones	mijiedarbība	interacción	N;NOM;FEM;SG	N;FEM;PL
kritiski	crítico	kritiski	crítico	ADV	ADJ;MASC;SG
kritiski	critica	kritiski	criticar	ADV	V;IND;SG;3;PRS;FIN
kritiski	críticos	kritiski	crítico	ADV	N;MASC;PL
kritiski	crítica	kritiski	crítica	ADV	N;FEM;SG
tulkots	traducida	tulkot	traducir	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
tulkots	traducido	tulkot	traducido	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
tulkots	traducidos	tulkot	traducido	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;MASC;PL;V.PTCP
jfk	jfk	jfk	jfk	PROPN	N;MASC;SG
sertificēts	certificadas	sertificēt	certificado	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;FEM;PL;V.PTCP
sertificēts	certificados	sertificēt	certificado	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;MASC;PL;V.PTCP
sertificēts	certificado	sertificēt	certificado	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
sertificēts	certificada	sertificēt	certificado	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
internazionale	internazionale	internazionale	internazionale		ADJ;SG
izvietot	desplegado	izvietot	desplegado	V;POS;NFIN	ADJ;MASC;SG;V.PTCP
izvietot	despliegue	izvietot	despliegue	V;POS;NFIN	N;MASC;SG
piecpadsmit	fifteen	piecpadsmit	fiftear	NUM;PL	N
mācīja	enseñado	mācīt	enseñar	V;FH;IND;3;POS;PST;FIN;ACT	ADJ;MASC;SG;V.PTCP
mācīja	enseñaba	mācīt	enseñar	V;FH;IND;3;POS;PST;FIN;ACT	V;IND;SG;3;IPFV;FIN
tipiski	típico	tipiski	típico	ADV	ADJ;MASC;SG
tipiski	típicas	tipiski	típico	ADV	ADJ;FEM;PL
tipiski	típica	tipiski	típico	ADV	ADJ;FEM;SG
tipiski	típicos	tipiski	típico	ADV	ADJ;MASC;PL
urālu	urales	urāls	ural	N;ACC;MASC;SG	N;MASC;PL
mir	mir	mirt	mir	PROPN	
sems	sam	sems	sam	PROPN;NOM;MASC;SG	PROPN
viltus	falsa	vilti	falso	N;ACC;MASC;PL	ADJ;FEM;SG
viltus	falso	vilti	falso	N;ACC;MASC;PL	ADJ;MASC;SG
viltus	falsos	vilti	falso	N;ACC;MASC;PL	ADJ;MASC;PL
viltus	falsas	vilti	falso	N;ACC;MASC;PL	ADJ;FEM;PL
viltus	falsa	vilti	falso	N;ACC;MASC;PL	ADJ;FEM;SG
