日	dia	日	dia	PROPN	N;MASC;SG
控制	comandos	控制	comando	V	N;MASC;PL
控制	controlos	控制	controlo	V	N;MASC;PL
控制	controles	控制	controle	V	N;MASC;PL
蒙	mont	蒙	mont	PROPN	N;MASC;SG
以下	abaixo	以下	abaixo	DET	ADV
七	seven	七	seven	NUM	N;MASC;SG
仁	jin	仁	jin	PROPN	N;MASC;SG
仁	jen	仁	jen	PROPN	N;FEM;SG
編輯	edita	編輯	editar	N	V;IND;SG;3;PRS;FIN
編輯	editar	編輯	editar	N	V;NFIN
編輯	edite	編輯	edite	N	V;SBJV;SG;3;PRS;FIN
編輯	editando	編輯	editar	N	V;V.MSDR
隆	takashi	隆	takashi	PROPN	N;MASC;SG
隆	ryu	隆	ryu	PROPN	N;MASC;SG
青	qing	青	qing	N	PROPN;MASC;SG
播出	difusão	播出	difusão	V	N;FEM;SG
播出	emissão	播出	emissão	V	N;FEM;SG
播出	radiodifusão	播出	radiodifusão	V	N;FEM;SG
播出	transmissão	播出	transmissão	V	N;FEM;SG
倫	lun	倫	lun	PROPN	N;MASC;SG
宋	canção	宋	canção	PROPN	N;FEM;SG
宋	song	宋	song	PROPN	N;MASC;SG
附近	perto	附近	perto	N	ADV
附近	próximo	附近	próximo	N	ADV
店	conservar	店	conservar	N	V;NFIN
店	armazenar	店	armazenar	N	V;NFIN
二十	twenty	二十	twenty	NUM	N;MASC;SG
分類	classificar	分類	classificar	N	V;NFIN
源	fonte	源	fonte		N;FEM;SG
源	origem	源	origem		N;FEM;SG
八	eight	八	eight	NUM	N;MASC;SG
法國	franca	法國	franca	PROPN	N;FEM;SG
法國	frança	法國	frança	PROPN	N;FEM;SG
除	excepto	除	excepto	V	ADV
除	exceto	除	exceto	V	ADP
不過	mas	不過	mas	ADV	CONJ
老	antiga	老	antigo	PART	N;FEM;SG
老	velho	老	velho	PART	ADJ;MASC;SG
老	antigo	老	antigo	PART	ADJ;MASC;SG
老	velha	老	velho	PART	ADJ;FEM;SG
老	velhos	老	velho	PART	N;MASC;PL
選	escolhe	選	escolher	N	V;IND;SG;3;PRS;FIN
鐵	ferro	鐵	ferro	PROPN	N;MASC;SG
德國	alemanha	德國	alemanha	PROPN	N;FEM;SG
打	luta	打	luta	V	N;FEM;SG
打	briga	打	briga	V	N;FEM;SG
打	combate	打	combate	V	N;MASC;SG
打	fight	打	fight	V	N;MASC;SG
佛	buda	佛	buda	PROPN	N;MASC;SG
佛	buddha	佛	buddha	PROPN	N;MASC;SG
少	menos	少	menos		ADV
少	menos	少	menos		ADV
個人	pessoais	個人	pessoal	N	ADJ;MASC;PL
個人	individual	個人	individual	N	ADJ;MASC;SG
個人	individuais	個人	individual	N	ADJ;MASC;PL
擁有	posse	擁有	posse	V	N;FEM;SG
擁有	possessão	擁有	possessão	V	N;FEM;SG
擁有	propriedade	擁有	propriedade	V	N;FEM;SG
南部	sulista	南部	sulista	N	ADJ;MASC;SG
南部	meridional	南部	meridional	N	ADJ;MASC;SG
相關	pertinente	相關	pertinente	V	ADJ;MASC;SG
相關	relevante	相關	relevante	V	ADJ;MASC;SG
相關	pertinentes	相關	pertinente	V	ADJ;MASC;PL
相關	relevantes	相關	relevante	V	ADJ;MASC;PL
決定	decisão	決定	decisão	V	N;FEM;SG
決定	decisões	決定	decisão	V	N;FEM;PL
楊	jan	楊	jan	PROPN	N;MASC;SG
楊	yang	楊	yang	PROPN	N;MASC;SG
楊	yeo	楊	yeo	PROPN	N;MASC;SG
郭	guo	郭	guo	PROPN	N;MASC;SG
影響	impact	影響	impact	V	N;MASC;SG
影響	impacte	影響	impacte	V	N;MASC;SG
影響	impacto	影響	impacto	V	N;MASC;SG
影響	impactos	影響	impacto	V	N;MASC;PL
影響	impactos	影響	impacto	V	N;MASC;PL
影響	impactes	影響	impacte	V	N;MASC;PL
影響	influência	影響	influência	V	N;FEM;SG
影響	influências	影響	influência	V	N;FEM;PL
影響	efeitos	影響	efeito	V	N;MASC;PL
影響	influências	影響	influência	V	N;FEM;PL
許多	muitos	許多	muito	NUM	PRO;MASC;PL
許多	muitas	許多	muito	NUM	PRO;FEM;PL
第四	quarta	第四	quarto	NUM	ADJ;FEM;SG
秀	soo	秀	ser	PROPN	N;MASC;SG
死	morto	死	morrer	N	V;MASC;SG;V.PTCP
自治	autonomia	自治	autonomia	V	N;FEM;SG
蘇	sue	蘇	sue	PROPN	N;FEM;SG
開	abre	開	abrir		V;IND;SG;3;PRS;FIN
開	aberto	開	abrir		V;MASC;SG;V.PTCP
開	abra	開	abrir		V;SBJV;SG;3;PRS;FIN
開	abrir	開	abrir		V;NFIN
開	aberta	開	abrir		V;FEM;SG;V.PTCP
開	open	開	open		N;MASC;SG
田	tian	田	tian	PROPN	N;MASC;SG
結束	end	結束	end	V	N;MASC;SG
結束	final	結束	final	V	N;MASC;SG
結束	fim	結束	fim	V	N;MASC;SG
巴西	brazil	巴西	brazil	PROPN	N;MASC;SG
巴西	brasil	巴西	brasil	PROPN	N;MASC;SG
共同	comum	共同	comum	ADV	ADJ;MASC;SG
共同	frequentes	共同	frequente	ADV	ADJ;MASC;PL
共同	common	共同	common	ADV	N;MASC;SG
共同	frequente	共同	frequente	ADV	ADJ;MASC;SG
出版	editor	出版	editor	V	N;MASC;SG
出版	editora	出版	editora	V	N;FEM;SG
出版	editoras	出版	editora	V	N;FEM;PL
出版	editores	出版	editor	V	N;MASC;PL
提名	nomeações	提名	nomeação	V	N;FEM;PL
提名	nomeação	提名	nomeação	V	N;FEM;SG
保護	proteção	保護	proteção	V	N;FEM;SG
保護	proteção	保護	proteção	V	N;FEM;SG
保護	protecção	保護	protecção	V	N;FEM;SG
加上	add	加上	add	V	N;MASC;SG
加上	plus	加上	plus	V	N;MASC;SG
食	comendo	食	comer	N	V;V.MSDR
食	comer	食	comer	N	V;NFIN
獨立	independente	獨立	independente	N	ADJ;MASC;SG
距離	distância	距離	distância	ADP	N;FEM;SG
距離	distâncias	距離	distância	ADP	N;FEM;PL
距離	distancia	距離	distanciar	ADP	N;FEM;SG
距離	distâncias	距離	distância	ADP	N;FEM;PL
社會	sociais	社會	social	N	ADJ;MASC;PL
社會	social	社會	social	N	ADJ;MASC;SG
加拿大	canadá	加拿大	canadá	PROPN	N;MASC;SG
加拿大	canada	加拿大	canada	PROPN	N;FEM;SG
兩	two	兩	two	NUM	N;MASC;SG
哥	irmão	哥	irmão	PROPN	N;MASC;SG
哥	irmao	哥	irmao	PROPN	N;MASC;SG
哥	brother	哥	brother	PROPN	N;MASC;SG
歐洲	europa	歐洲	europa	PROPN	N;FEM;SG
歐洲	europeu	歐洲	europeu	PROPN	N;MASC;SG
歐洲	europeia	歐洲	europeu	PROPN	N;FEM;SG
歐洲	europeias	歐洲	europeia	PROPN	N;FEM;PL
像	like	像	like	ADP	N;MASC;SG
像	curta	像	curto	ADP	ADJ;FEM;SG
像	como	像	como	ADP	ADV
功能	funcional	功能	funcional	N	ADJ;MASC;SG
洪	hung	洪	hung	PROPN	N;MASC;SG
洪	enforcado	洪	enforcar	PROPN	V;MASC;SG;V.PTCP
洪	hong	洪	hong	PROPN	PROPN;MASC;SG
利用	uso	利用	uso	V	N;MASC;SG
利用	utilização	利用	utilização	V	N;FEM;SG
最終	eventualmente	最終	eventualmente	N	ADV
平均	médio	平均	médio	ADV	ADJ;MASC;SG
平均	média	平均	média	ADV	N;FEM;SG
平均	média	平均	média	ADV	N;FEM;SG
侵	assalto	侵	assalto	ADP	N;MASC;SG
侵	agressão	侵	agressão	ADP	N;FEM;SG
侵	transgressão	侵	transgressão	ADP	N;FEM;SG
雙	duplicar	雙	duplicar	NUM	V;NFIN
雙	dupla	雙	dupla	NUM	N;FEM;SG
雙	duplo	雙	duplo	NUM	N;MASC;SG
雙	dobro	雙	dobro	NUM	N;MASC;SG
網	líquido	網	líquido	N	ADJ;MASC;SG
施	shi	施	shi	PROPN	N;MASC;SG
亞洲	asiáticas	亞洲	asiático	PROPN	N;FEM;PL
亞洲	asiática	亞洲	asiático	PROPN	N;FEM;SG
亞洲	asiático	亞洲	asiático	PROPN	ADJ;MASC;SG
亞洲	asiáticos	亞洲	asiático	PROPN	N;MASC;PL
亞洲	ásia	亞洲	ásia	PROPN	N;FEM;SG
全球	globalmente	全球	globalmente	N	ADV
全球	global	全球	global	N	ADJ;MASC;SG
全球	globais	全球	global	N	ADJ;MASC;PL
全部	tudo	全部	tudo	DET	PRO;MASC;SG
全部	todos	全部	todo	DET	PRO;MASC;PL
北部	setentrional	北部	setentrional	N	ADJ;MASC;SG
中共	pcc	中共	pcc	PROPN	N;MASC;SG
中共	cpc	中共	cpc	PROPN	N;MASC;SG
中共	pcc	中共	pcc	PROPN	N;MASC;SG
中共	ccp	中共	ccp	PROPN	N;MASC;SG
毛	bruta	毛	bruto	PROPN	N;FEM;SG
毛	nojento	毛	nojento	PROPN	ADJ;MASC;SG
毛	gross	毛	gross	PROPN	N;MASC;SG
毛	brutos	毛	bruto	PROPN	N;MASC;PL
毛	bruto	毛	bruto	PROPN	N;MASC;SG
毛	mao	毛	mao	PROPN	N;FEM;SG
直到	ate	直到	ate	ADP	INTJ
直到	até	直到	até	ADP	ADV
地球	earth	地球	earth	PROPN	N;MASC;SG
地球	terra	地球	terra	PROPN	N;FEM;SG
死亡	death	死亡	death	V	N;MASC;SG
死亡	morte	死亡	morte	V	N;FEM;SG
作曲	compor	作曲	compor	N	V;NFIN
作曲	compõe	作曲	compor	N	V;IND;SG;3;PRS;FIN
作曲	compor	作曲	compor	N	V;NFIN
邦	pong	邦	pong	PROPN	N;MASC;SG
邦	pongue	邦	pongue	PROPN	N;MASC;SG
唱片	gravar	唱片	gravar	N	V;NFIN
安全	segura	安全	seguro	N	ADJ;FEM;SG
安全	segura	安全	seguro	N	ADJ;FEM;SG
玉	jade	玉	jade	PROPN	N;FEM;SG
豪	howe	豪	howe	PROPN	PROPN;MASC;SG
原因	cause	原因	cause	N	V;SBJV;SG;3;PRS;FIN
通過	via	通過	via	ADP	N;FEM;SG
通過	através	通過	através	ADP	ADV
通過	through	通過	through	ADP	N;MASC;SG
通過	passe	通過	passar	ADP	V;SBJV;SG;3;PRS;FIN
通過	passar	通過	passar	ADP	V;NFIN
通過	passa	通過	passar	ADP	V;IND;SG;3;PRS;FIN
通過	pass	通過	pass	ADP	N;MASC;SG
管	tubo	管	tubo		N;MASC;SG
管	cano	管	cano		N;MASC;SG
管	cachimbo	管	cachimbo		N;MASC;SG
管	pipe	管	pipe		N;MASC;SG
管	canos	管	cano		N;MASC;PL
管	tubo	管	tubo		N;MASC;SG
管	tube	管	tube		N;MASC;SG
強	forte	強	forte	N	ADJ;MASC;SG
強	fortes	強	forte	N	ADJ;MASC;PL
選舉	eleição	選舉	eleição	V	N;FEM;SG
選舉	eleições	選舉	eleição	V	N;FEM;PL
選舉	eleição	選舉	eleição	V	N;FEM;SG
選舉	eleições	選舉	eleição	V	N;FEM;PL
辛	pecar	辛	pecar	N	V;NFIN
漢	han	漢	han	PROPN	N;MASC;SG
計劃	plano	計劃	plano	V	N;MASC;SG
計劃	plan	計劃	plan	V	N;MASC;SG
計劃	planos	計劃	plano	V	N;MASC;PL
形式	formar	形式	formar	N	V;NFIN
形式	formatar	形式	formatar	N	V;NFIN
鄭	zheng	鄭	zheng	PROPN	N;MASC;SG
鄭	jeong	鄭	jeong	PROPN	N;MASC;SG
鄭	jung	鄭	jung	PROPN	N;MASC;SG
基本	básico	基本	básico	N	ADJ;MASC;SG
蔡	tsai	蔡	tsair	PROPN	N;MASC;SG
蔡	cai	蔡	cair	PROPN	V;IND;SG;3;PRS;FIN
蔡	choy	蔡	choy	PROPN	N;MASC;SG
蔡	chae	蔡	chaar	PROPN	N;MASC;SG
葉	folhas	葉	folha	PROPN	N;FEM;PL
葉	folha	葉	folha	PROPN	N;FEM;SG
葉	yip	葉	yip	PROPN	N;MASC;SG
惠	megumi	惠	megumir	PROPN	N;FEM;SG
蒙古	mongol	蒙古	mongol	PROPN	N;MASC;SG
蒙古	mongóis	蒙古	mongoli	PROPN	N;MASC;PL
蒙古	mongólia	蒙古	mongólia	PROPN	N;FEM;SG
蒙古	mongólia	蒙古	mongólia	PROPN	N;FEM;SG
教	ensinando	教	ensinar	N	V;V.MSDR
教	ensinar	教	ensinar	N	V;NFIN
教	ensina	教	ensina	N	V;IND;SG;3;PRS;FIN
教	ensine	教	ensine	N	V;SBJV;SG;3;PRS;FIN
教	ensinar	教	ensinar	N	V;NFIN
解放	emancipação	解放	emancipação	V	N;FEM;SG
解放	libertação	解放	libertação	V	N;FEM;SG
解放	liberação	解放	liberação	V	N;FEM;SG
祖	joe	祖	joe	PROPN	N;MASC;SG
昌	cheong	昌	cheong	PROPN	N;MASC;SG
左	partiu	左	partir	N	V;IND;SG;3;PST;FIN
戴	dai	戴	dai	N	INTJ
戴	veste	戴	veste	N	V;IND;SG;3;PRS;FIN
戴	vestir	戴	vestir	N	V;NFIN
自然	naturalmente	自然	naturalmente	N	ADV
自然	natural	自然	natural	N	ADJ;MASC;SG
台北	taipei	台北	taipei	PROPN	N;MASC;SG
澳門	macau	澳門	macar	PROPN	N;MASC;SG
澳門	macau	澳門	macar	PROPN	N;MASC;SG
新	novidade	新	novidade	ADJ	N;FEM;SG
經濟	econômico	經濟	econômico	N	ADJ;MASC;SG
經濟	econômica	經濟	econômico	N	ADJ;FEM;SG
傑	jie	傑	jie	PROPN	N;MASC;SG
傑	jay	傑	jay	PROPN	N;MASC;SG
切	corta	切	cortar	ADV	V;IND;SG;3;PRS;FIN
切	cut	切	cut	ADV	N;MASC;SG
切	corte	切	corte	ADV	N;MASC;SG
切	cortar	切	cortar	ADV	V;NFIN
越南	vietname	越南	vietname	PROPN	N;MASC;SG
越南	vietnam	越南	vietnar	PROPN	N;MASC;SG
越南	vietnã	越南	vietnã	PROPN	N;MASC;SG
越南	vietnamitas	越南	vietnamita	PROPN	N;MASC;PL
越南	vietnamita	越南	vietnamita	PROPN	N;MASC;SG
權	kwon	權	kwon	PROPN	N;MASC;SG
快速	rápido	快速	rápido	N	ADJ;MASC;SG
快速	rápido	快速	rápido	N	ADJ;MASC;SG
學	aprender	學	aprender	N	V;NFIN
學	aprendizado	學	aprendizar	N	V;MASC;SG;V.PTCP
學	aprendendo	學	aprender	N	V;V.MSDR
學	aprenda	學	aprender	N	V;SBJV;SG;3;PRS;FIN
學	aprender	學	aprender	N	V;NFIN
學	aprende	學	aprender	N	V;IND;SG;3;PRS;FIN
百	hundred	百	hundred	PROPN	N;MASC;SG
百	cem	百	cem	PROPN	NUM
百	centena	百	centena	PROPN	N;FEM;SG
廣	wide	廣	wide	ADV	N;MASC;SG
廣	ampla	廣	ampla	ADV	ADJ;FEM;SG
廣	amplo	廣	amplo	ADV	ADJ;MASC;SG
廣	vasto	廣	vasto	ADV	ADJ;MASC;SG
廣	ampla	廣	ampla	ADV	ADJ;FEM;SG
廣	amplo	廣	amplo	ADV	ADJ;MASC;SG
相同	mesmo	相同	mesmo	ADJ	ADV
億	bilhão	億	bilhão	PROPN	N;MASC;SG
億	bilhões	億	bilhão	PROPN	N;MASC;PL
松	pinheiro	松	pinheiro	PROPN	N;MASC;SG
松	pine	松	pine	PROPN	N;MASC;SG
松	pinho	松	pinho	PROPN	N;MASC;SG
銀	prateado	銀	pratear	N	V;MASC;SG;V.PTCP
單曲	individuais	單曲	individual	N	ADJ;MASC;PL
普通	ordinário	普通	ordinário	ADJ	N;MASC;SG
普通	ordinária	普通	ordinário	ADJ	N;FEM;SG
南京	nanquim	南京	nanquim	PROPN	N;MASC;SG
南京	nanking	南京	nanking	PROPN	N;MASC;SG
南京	nanquim	南京	nanquim	PROPN	N;MASC;SG
南京	nanjing	南京	nanjing	PROPN	N;MASC;SG
排名	ranking	排名	ranking	V	N;MASC;SG
排名	classificações	排名	classificação	V	N;FEM;PL
排名	ranking	排名	ranking	V	N;MASC;SG
排名	rankings	排名	ranking	V	N;MASC;PL
排名	classificações	排名	classificação	V	N;FEM;PL
排名	patente	排名	patente	V	N;FEM;SG
排名	rank	排名	rank	V	N;MASC;SG
排名	posto	排名	posto	V	N;MASC;SG
表	tabela	表	tabela		N;FEM;SG
表	mesa	表	mesa		N;FEM;SG
表	quadro	表	quadro		N;MASC;SG
韓國	coreana	韓國	coreana	PROPN	N;FEM;SG
韓國	coreano	韓國	coreano	PROPN	N;MASC;SG
韓國	coreanos	韓國	coreano	PROPN	N;MASC;PL
韓國	coréia	韓國	coréia	PROPN	N;MASC;SG
韓國	korea	韓國	korea	PROPN	N;MASC;SG
韓國	coreia	韓國	coreia	PROPN	N;FEM;SG
桑	mulberry	桑	mulberry	PROPN	N;FEM;SG
立法	legislação	立法	legislação	V	N;FEM;SG
熱帶	tropical	熱帶	tropical	N	ADJ;MASC;SG
漫畫	cômico	漫畫	cômico	N	ADJ;MASC;SG
短	curto	短	curto	PART	ADJ;MASC;SG
短	short	短	short	PART	N;MASC;SG
短	curtas	短	curto	PART	ADJ;FEM;PL
短	curta	短	curto	PART	ADJ;FEM;SG
大型	grande	大型	grande	N	ADJ;MASC;SG
凱	kai	凱	kai	PROPN	N;MASC;SG
凱	kay	凱	kay	PROPN	N;FEM;SG
生物	biológica	生物	biológico	N	ADJ;FEM;SG
生物	biológicos	生物	biológico	N	ADJ;MASC;PL
生物	biológico	生物	biológico	N	ADJ;MASC;SG
空	vazios	空	vazio	N	ADJ;MASC;PL
空	vazio	空	vazio	N	ADJ;MASC;SG
空	vazia	空	vazer	N	ADJ;FEM;SG
空	esvaziar	空	esvaziar	N	V;NFIN
雪	neve	雪	neve	PROPN	N;FEM;SG
雪	snow	雪	snow	PROPN	N;MASC;SG
攻擊	atentados	攻擊	atentado	V	N;MASC;PL
攻擊	ataques	攻擊	ataque	V	N;MASC;PL
攻擊	attack	攻擊	attack	V	N;MASC;SG
攻擊	ataque	攻擊	ataque	V	N;MASC;SG
攻擊	assalto	攻擊	assalto	V	N;MASC;SG
攻擊	agressão	攻擊	agressão	V	N;FEM;SG
十二	twelve	十二	twelver	NUM	N;MASC;SG
新加坡	singapura	新加坡	singapura	PROPN	N;FEM;SG
新加坡	cingapura	新加坡	cingapura	PROPN	N;FEM;SG
琳	lynn	琳	lynn	PROPN	N;FEM;SG
早期	cedo	早期	cedo	N	ADV
合併	fusão	合併	fusão	V	N;FEM;SG
合併	concentração	合併	concentração	V	N;FEM;SG
合併	fusão	合併	fusão	V	N;FEM;SG
合併	junção	合併	junção	V	N;FEM;SG
合併	mesclagem	合併	mesclagem	V	N;FEM;SG
合併	mesclagem	合併	mesclagem	V	N;FEM;SG
合併	consolidação	合併	consolidação	V	N;FEM;SG
合併	concentrações	合併	concentração	V	N;FEM;PL
合併	fusões	合併	fusão	V	N;FEM;PL
建築	construindo	建築	construir	N	V;V.MSDR
發表	edição	發表	edição	V	N;FEM;SG
發表	publicação	發表	publicação	V	N;FEM;SG
低	lower	低	lower	PART	N;MASC;SG
低	inferior	低	inferior	PART	ADJ;MASC;SG
低	baixa	低	baixa	PART	N;FEM;SG
低	baixos	低	baixo	PART	N;MASC;PL
低	low	低	low	PART	N;MASC;SG
低	baixo	低	baixo	PART	ADV
庫	coop	庫	coop		N;MASC;SG
轉	vire	轉	virar		V;SBJV;SG;3;PRS;FIN
轉	turn	轉	turn		N;MASC;SG
轉	vira	轉	ver		V;IND;SG;3;FUT;FIN
轉	virar	轉	virar		V;NFIN
來	do	來	do	V	N;MASC;SG
來	de	來	de	V	ADP
來	da	來	da	V	INTJ
每年	anualmente	每年	anualmente	DET	ADV
每年	anual	每年	anual	DET	ADJ;MASC;SG
天津	tianjin	天津	tianjin	PROPN	N;MASC;SG
畢業	formatura	畢業	formatura	V	N;FEM;SG
畢業	graduação	畢業	graduação	V	N;FEM;SG
畢業	licenciatura	畢業	licenciatura	V	N;FEM;SG
畢業	graduação	畢業	graduação	V	N;FEM;SG
設	conjunto	設	conjunto	V	N;MASC;SG
設	set	設	set	V	N;MASC;SG
威廉	william	威廉	williar	PROPN	N;MASC;SG
威廉	willian	威廉	willian	PROPN	N;MASC;SG
威廉	guilherme	威廉	guilherme	PROPN	N;MASC;SG
天主	catolicismo	天主	catolicismo	PROPN	N;MASC;SG
天主	católico	天主	católico	PROPN	N;MASC;SG
天主	católicas	天主	católico	PROPN	N;FEM;PL
天主	católicos	天主	católico	PROPN	N;MASC;PL
天主	catolicismo	天主	catolicismo	PROPN	N;MASC;SG
天主	católica	天主	católico	PROPN	N;FEM;SG
富	ricas	富	rico		ADJ;FEM;PL
富	rico	富	rico		ADJ;MASC;SG
富	ricos	富	rico		N;MASC;PL
富	rich	富	rich		N;MASC;SG
富	rica	富	rico		ADJ;FEM;SG
千	milhares	千	milhar	NUM	N;MASC;PL
芬	fen	芬	fen	PROPN	N;MASC;SG
芬	fin	芬	fin	PROPN	N;MASC;SG
芬	barbatana	芬	barbatana	PROPN	N;FEM;SG
大	most	大	most	PART	N;MASC;SG
她	dela	她	dela	PRO;3	N;MASC;SG
她	her	她	her	PRO;3	N;MASC;SG
太平	pacífico	太平	pacífico	PROPN	N;MASC;SG
太平	pacifico	太平	pacifico	PROPN	N;MASC;SG
太平	pacific	太平	pacific	PROPN	N;MASC;SG
最初	inicialmente	最初	inicialmente	N	ADV
深	profundidade	深	profundidade	PART	N;FEM;SG
深	profunda	深	profundo	PART	ADJ;FEM;SG
深	profundo	深	profundo	PART	ADJ;MASC;SG
深	deep	深	deep	PART	N;MASC;SG
描述	descrição	描述	descrição	V	N;FEM;SG
描述	descritiva	描述	descritivo	V	N;FEM;SG
描述	descritivos	描述	descritivo	V	ADJ;MASC;PL
描述	descritivo	描述	descritivo	V	ADJ;MASC;SG
描述	descrições	描述	descrição	V	N;FEM;PL
侯	hou	侯	haver	PROPN	N;MASC;SG
流行	popular	流行	popular	V	ADJ;MASC;SG
流行	populares	流行	popular	V	ADJ;MASC;PL
流行	estouro	流行	estouro	V	N;MASC;SG
流行	pop	流行	pop	V	N;MASC;SG
潘	pam	潘	pam	PROPN	N;MASC;SG
潘	panela	潘	panela	PROPN	N;FEM;SG
潘	frigideira	潘	frigideira	PROPN	N;FEM;SG
潘	pan	潘	pan	PROPN	N;MASC;SG
潘	pã	潘	pã	PROPN	N;MASC;SG
計畫	planejar	計畫	planejar	N	V;NFIN
列車	treinar	列車	treinar	N	V;NFIN
不	desconhecida	不	desconhecer	ADV;NEG	V;FEM;SG;V.PTCP
不	desconhecidos	不	desconhecer	ADV;NEG	V;MASC;PL;V.PTCP
不	desconhecidas	不	desconhecer	ADV;NEG	V;FEM;PL;V.PTCP
不	desconhecido	不	desconhecer	ADV;NEG	V;MASC;SG;V.PTCP
取代	substituição	取代	substituição	V	N;FEM;SG
右	certo	右	certo	N	ADJ;MASC;SG
顯示	espetáculos	顯示	espetáculo	V	N;MASC;PL
顯示	espectáculos	顯示	espectáculo	V	N;MASC;PL
顯示	shows	顯示	show	V	N;MASC;PL
顯示	visualização	顯示	visualização	V	N;FEM;SG
顯示	exibição	顯示	exibição	V	N;FEM;SG
顯示	espetáculo	顯示	espetáculo	V	N;MASC;SG
顯示	show	顯示	show	V	N;MASC;SG
報告	denunciar	報告	denunciar	N	V;NFIN
報告	relatar	報告	relatar	N	V;NFIN
報告	denunciar	報告	denunciar	N	V;NFIN
秒	segunda	秒	segundo	N	ADJ;FEM;SG
秒	segundo	秒	segundo	N	ADV
第五	quinto	第五	quinto	NUM	ADJ;MASC;SG
第五	quinta	第五	quinta	NUM	N;FEM;SG
導演	director	導演	director	V	N;MASC;SG
導演	directora	導演	directora	V	N;FEM;SG
導演	diretora	導演	diretora	V	N;FEM;SG
導演	diretor	導演	diretor	V	N;MASC;SG
導演	realizador	導演	realizador	V	N;MASC;SG
修改	modificação	修改	modificação	V	N;FEM;SG
修改	modificações	修改	modificação	V	N;FEM;PL
直	straight	直	straight		N;MASC;SG
直	hetero	直	hetero		N;MASC;SG
直	hétero	直	hétero		ADJ;MASC;SG
直	direto	直	direto		N;MASC;SG
生產	fabrico	生產	fabrico	V	N;MASC;SG
生產	fabricação	生產	fabricação	V	N;FEM;SG
生產	produção	生產	produção	V	N;FEM;SG
申請	aplicativos	申請	aplicativo	V	N;MASC;PL
申請	aplicações	申請	aplicação	V	N;FEM;PL
申請	pedidos	申請	pedido	V	N;MASC;PL
申請	aplicativo	申請	aplicativo	V	N;MASC;SG
申請	aplicação	申請	aplicação	V	N;FEM;SG
單	solteira	單	solteira	NUM	N;FEM;SG
單	solteiro	單	solteiro	NUM	N;MASC;SG
單	single	單	single	NUM	N;MASC;SG
谷	vale	谷	valer	N	V;IND;SG;3;PRS;FIN
魏	wei	魏	wair	PROPN	N;MASC;SG
巴黎	paris	巴黎	pari	PROPN	PROPN;MASC;SG
宗教	religiosos	宗教	religioso	N	ADJ;MASC;PL
宗教	religiosa	宗教	religioso	N	ADJ;FEM;SG
宗教	religioso	宗教	religioso	N	ADJ;MASC;SG
宗教	religiosas	宗教	religioso	N	ADJ;FEM;PL
英格蘭	inglaterra	英格蘭	inglaterra	PROPN	N;FEM;SG
英格蘭	england	英格蘭	england	PROPN	N;MASC;SG
拜	adeus	拜	adeus	PROPN	INTJ
拜	tchau	拜	tchau	PROPN	N;MASC;SG
聯合	articulação	聯合	articulação	V	N;FEM;SG
聯合	joint	聯合	joint	V	N;MASC;SG
當地	localmente	當地	localmente	N	ADV
不久	logo	不久	logo	N	ADV
不久	brevemente	不久	brevemente	N	ADV
改革	reforma	改革	reforma	V	N;FEM;SG
改革	reformas	改革	reforma	V	N;FEM;PL
改革	reformas	改革	reforma	V	N;FEM;PL
藝術	artístico	藝術	artístico	N	ADJ;MASC;SG
處理	manuseamento	處理	manuseamento	V	N;MASC;SG
處理	manipulação	處理	manipulação	V	N;FEM;SG
處理	movimentação	處理	movimentação	V	N;FEM;SG
處理	alça	處理	alça	V	N;FEM;SG
處理	processamento	處理	processamento	V	N;MASC;SG
處理	transformação	處理	transformação	V	N;FEM;SG
寧	ning	寧	ning	PROPN	N;MASC;SG
建議	assessoria	建議	assessoria	V	N;FEM;SG
建議	conselho	建議	conselho	V	N;MASC;SG
建議	conselhos	建議	conselho	V	N;MASC;PL
建議	aconselhamento	建議	aconselhamento	V	N;MASC;SG
建議	recomendações	建議	recomendação	V	N;FEM;PL
建議	sugestões	建議	sugestão	V	N;FEM;PL
建議	sugestão	建議	sugestão	V	N;FEM;SG
建議	recomendações	建議	recomendação	V	N;FEM;PL
建議	recomendação	建議	recomendação	V	N;FEM;SG
建議	proposta	建議	proposta	V	N;FEM;SG
全國	nacionalmente	全國	nacionalmente	N	ADV
全國	nacionalmente	全國	nacionalmente	N	ADV
超級	super	超級	super	ADJ	N;MASC;SG
彭	peng	彭	peng	PROPN	PROPN;MASC;SG
四川	sichuan	四川	sichuan	PROPN	N;MASC;SG
曹	cao	曹	cao	PROPN	N;MASC;SG
包	saco	包	saco	PROPN	N;MASC;SG
包	sacola	包	sacola	PROPN	N;FEM;SG
包	bolsa	包	bolsa	PROPN	N;FEM;SG
包	mala	包	mala	PROPN	N;FEM;SG
包	pacote	包	pacote	PROPN	N;MASC;SG
包	bao	包	bao	PROPN	N;MASC;SG
包	pacote	包	pacote	PROPN	N;MASC;SG
包	maço	包	maço	PROPN	N;MASC;SG
包	matilha	包	matilha	PROPN	N;FEM;SG
包	pack	包	pack	PROPN	N;MASC;SG
韋	wei	韋	wair	PROPN	N;MASC;SG
孔	kong	孔	kong	PROPN	N;MASC;SG
孔	buraco	孔	buraco	PROPN	N;MASC;SG
孔	hole	孔	hole	PROPN	N;MASC;SG
孔	furo	孔	furo	PROPN	N;MASC;SG
麥	mak	麥	mak	PROPN	N;MASC;SG
