پِرچ	schotel	پِرچ	schotel	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُرش	mannelijk	پُرش	mannelijk	PROPN;NOM;MASC;SG;3	ADJ
پُرش	male	پُرش	maal	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُرش	mannetje	پُرش	mannetje	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پُرش	mannelijke	پُرش	mannelijk	PROPN;NOM;MASC;SG;3	ADJ
پرشاسن	administratie	پرشاسن	administratie	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرشاسن	toediening	پرشاسن	toediening	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرشاسن	beheer	پرشاسن	beheer	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پرشاسن	management	پرشاسن	management	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پرِشد	congregatie	پرِشد	congregatie	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرِشد	raad	پرِشد	raad	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرِشد	montage	پرِشد	montage	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرِشد	assemblee	پرِشد	assemblee	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرِشد	assemblage	پرِشد	assemblage	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرِشد	ontmoeting	پرِشد	ontmoeting	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرِشد	vergadering	پرِشد	vergadering	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرِشد	meeting	پرِشد	meeting	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرِشد	bijeenkomst	پرِشد	bijeenkomst	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرِشد	vergaderen	پرِشد	vergaderen	PROPN;NOM;MASC;SG;3	V;NFIN
پرِشد	doelgroep	پرِشد	doelgroep	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرِشد	publiek	پرِشد	publiek	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پرشن	vraagje	پرشن	vraag	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پرشن	vraag	پرشن	vraag	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرشن	query	پرشن	query	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرشن	opvragen	پرشن	opvragen	PROPN;NOM;MASC;SG;3	V;NFIN
پرشن	zoekopdracht	پرشن	zoekopdracht	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُرکار	gedecoreerd	پُرکار	decoreren	PROPN;NOM;MASC;SG;3	V;V.PTCP
پُرکار	ingericht	پُرکار	inrichten	PROPN;NOM;MASC;SG;3	V;V.PTCP
پُرکار	versierd	پُرکار	versieren	PROPN;NOM;MASC;SG;3	V;V.PTCP
پُرکار	dikke	پُرکار	dik	PROPN;NOM;MASC;SG;3	ADJ
پُرکار	dik	پُرکار	dik	PROPN;NOM;MASC;SG;3	ADJ
پُرکار	wijze	پُرکار	wijze	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُرکار	verstandig	پُرکار	verstandig	PROPN;NOM;MASC;SG;3	ADJ
پُرکار	wise	پُرکار	wise	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُرکار	wijs	پُرکار	wijs	PROPN;NOM;MASC;SG;3	ADJ
پُرکار	kundig	پُرکار	kundig	PROPN;NOM;MASC;SG;3	ADJ
پرَکار	verschil	پرَکار	verschil	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پرَکار	soort	پرَکار	soort	PROPN;NOM;MASC;SG;3	N;SG
پرَکار	modus	پرَکار	modus	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرَکار	mode	پرَکار	mode	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرَکار	ongelijkheid	پرَکار	ongelijkheid	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرَکار	manier	پرَکار	manier	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرَکار	way	پرَکار	way	PROPN;NOM;MASC;SG;3	
پرَکار	sorteren	پرَکار	sorteren	PROPN;NOM;MASC;SG;3	V;NFIN
پرَکار	methode	پرَکار	methode	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرکاش	verspreiding	پرکاش	verspreiding	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرکاش	light	پرکاش	light	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرکاش	lichte	پرکاش	licht	PROPN;NOM;MASC;SG;3	ADJ
پرکاش	licht	پرکاش	licht	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پرکاش	pracht	پرکاش	pracht	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرکاش	shine	پرکاش	shine	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرکاش	glans	پرکاش	glans	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرکاش	schijnen	پرکاش	schijnen	PROPN;NOM;MASC;SG;3	V;NFIN
پرکاش	openbaarmaking	پرکاش	openbaarmaking	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرکالا	ladder	پرکالا	ladder	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرکالا	treden	پرکالا	treden	PROPN;NOM;MASC;SG;3	V;NFIN
پرکالا	stappen	پرکالا	stap	PROPN;NOM;MASC;SG;3	N;PL
پرکالا	stapjes	پرکالا	stap	PROPN;NOM;MASC;SG;3	N;PL
پرکالہ	portie	پرکالہ	portie	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرکالہ	deel	پرکالہ	deel	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پرکالہ	gedeelte	پرکالہ	gedeelte	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پرکالہ	stuk	پرکالہ	stuk	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پرکالہ	stukje	پرکالہ	stuk	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پرکالہ	vonk	پرکالہ	vonk	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرکان	as	پرکان	zijn	PROPN;NOM;MASC;SG;3	
پرکان	as	پرکان	zijn	PROPN;NOM;MASC;SG;3	
پرکانا	overtuigen	پرکانا	overtuigen	PROPN;NOM;MASC;SG;3	V;NFIN
پرکانا	coax	پرکانا	coax	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرکانا	charme	پرکانا	charme	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرکانا	charmes	پرکانا	charme	PROPN;NOM;MASC;SG;3	N;PL
پرَکٹ	manifesteren	پرَکٹ	manifesteren	PROPN;NOM;MASC;SG;3	V;NFIN
پرَکٹ	manifest	پرَکٹ	manifest	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پرَکٹ	evident	پرَکٹ	evident	PROPN;NOM;MASC;SG;3	ADJ
پرَکٹ	clear	پرَکٹ	clear	PROPN;NOM;MASC;SG;3	
پرَکٹ	duidelijk	پرَکٹ	duidelijk	PROPN;NOM;MASC;SG;3	ADJ
پرَکٹ	helder	پرَکٹ	helder	PROPN;NOM;MASC;SG;3	ADJ
پرَکٹ	schijnbare	پرَکٹ	schijnbaar	PROPN;NOM;MASC;SG;3	ADJ
پرَکرتی	ruimte	پرَکرتی	ruimte	V;IPFV;FEM;SG;V.PTCP;ACT	N;MASC+FEM;SG
پرَکرتی	spatie	پرَکرتی	spatie	V;IPFV;FEM;SG;V.PTCP;ACT	N;MASC+FEM;SG
پرکشا	test	پرکشا	test	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرکشا	testen	پرکشا	testen	PROPN;NOM;MASC;SG;3	V;NFIN
پرکم	armzalige	پرکم	armzalig	PROPN;NOM;MASC;SG;3	ADJ
پرکم	waardeloze	پرکم	waardeloos	PROPN;NOM;MASC;SG;3	ADJ
پرکم	waardeloos	پرکم	waardeloos	PROPN;NOM;MASC;SG;3	ADJ
پرکوپ	razernij	پرکوپ	razernij	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرکوپ	rage	پرکوپ	rage	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرکوپ	woede	پرکوپ	woede	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرکوپ	spanning	پرکوپ	spanning	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرکوپ	opwinding	پرکوپ	opwinding	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرکوٹا	schutting	پرکوٹا	schutting	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرکوٹا	heler	پرکوٹا	heler	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرکوٹا	omheining	پرکوٹا	omheining	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرکوٹا	hek	پرکوٹا	hek	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پرکوٹا	grens	پرکوٹا	grens	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرکوٹا	begrenzing	پرکوٹا	begrenzing	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرکوٹا	prikbord	پرکوٹا	prikbord	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پرکوٹا	wand	پرکوٹا	wand	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرکوٹا	muur	پرکوٹا	muur	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پِرکی	pijnlijk	پِرکی	pijnlijk	PROPN;NOM;MASC;SG;3	ADJ
پِرکی	kook	پِرکی	kook	PROPN;NOM;MASC;SG;3	V;SG;PRS;FIN
پرکھ	bewijs	پرکھ	bewijs	V;ACT	N;NEUT;SG
پرکھ	beproeving	پرکھ	beproeving	V;ACT	N;MASC+FEM;SG
پرکھ	proces	پرکھ	proces	V;ACT	N;NEUT;SG
پرکھ	rechtzaak	پرکھ	rechtzaak	V;ACT	N;MASC+FEM;SG
پرکھ	rechtszaak	پرکھ	rechtszaak	V;ACT	N;MASC+FEM;SG
پرکھ	proef	پرکھ	proef	V;ACT	N;MASC+FEM;SG
پرکھ	test	پرکھ	test	V;ACT	N;MASC+FEM;SG
پرکھ	keuring	پرکھ	keuring	V;ACT	N;MASC+FEM;SG
پرکھ	inspectie	پرکھ	inspectie	V;ACT	N;MASC+FEM;SG
پُرُکھ	mannelijk	پُرُکھ	mannelijk	PROPN;NOM;MASC;SG;3	ADJ
پُرُکھ	male	پُرُکھ	maal	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُرُکھ	mannetje	پُرُکھ	mannetje	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پُرُکھ	mannelijke	پُرُکھ	mannelijk	PROPN;NOM;MASC;SG;3	ADJ
پُرکھا	man	پُرکھا	man	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُرکھا	voorvader	پُرکھا	voorvader	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُرکھا	voorvader	پُرکھا	voorvader	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُرکھا	voorouder	پُرکھا	voorouder	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرکھنا	test	پرکھ	test	V;SG;NFIN;ACT	N;MASC+FEM;SG
پرکھیا	tester	پرکھ	tester	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرکھیا	inspecteur	پرکھ	inspecteur	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرگاہ	vuilnis	پرگاہ	vuilnis	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پرگت	bijlage	پرگت	bijlage	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرگت	gehechtheid	پرگت	gehechtheid	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرگت	vriendschap	پرگت	vriendschap	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرگت	binding	پرگت	binding	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرگت	obligatie	پرگت	obligatie	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرگت	bond	پرگت	bond	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرگیان	inlichtingen	پرگیان	inlichting	PROPN;NOM;MASC;SG;3	N;PL
پرگیان	inlichtingendienst	پرگیان	inlichtingendienst	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرگیان	intelligentie	پرگیان	intelligentie	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرگیان	wijsheid	پرگیان	wijsheid	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرگیان	kennis	پرگیان	kennis	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرگھٹ	evident	پرگھٹ	evident	PROPN;NOM;MASC;SG;3	ADJ
پرگھٹ	clear	پرگھٹ	clear	PROPN;NOM;MASC;SG;3	
پرگھٹ	duidelijk	پرگھٹ	duidelijk	PROPN;NOM;MASC;SG;3	ADJ
پرگھٹ	helder	پرگھٹ	helder	PROPN;NOM;MASC;SG;3	ADJ
پرَلے	doomsday	پر	doomsday	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرم	best	پرم	best	PROPN;NOM;MASC;SG;3	ADJ;RL
پرم	beste	پرم	goed	PROPN;NOM;MASC;SG;3	ADJ;RL
پرم	chef	پرم	chef	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرم	chief	پرم	chief	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرم	opperhoofd	پرم	opperhoofd	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پرم	supreme	پرم	supreem	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرم	opperste	پرم	opperst	PROPN;NOM;MASC;SG;3	ADJ;RL
پرم	excessief	پرم	excessief	PROPN;NOM;MASC;SG;3	ADJ
پرم	buitensporig	پرم	buitensporig	PROPN;NOM;MASC;SG;3	ADJ
پرم	overmatig	پرم	overmatig	PROPN;NOM;MASC;SG;3	ADJ
پرم	overdreven	پرم	overdreven	PROPN;NOM;MASC;SG;3	ADJ
پرم	buitensporige	پرم	buitensporig	PROPN;NOM;MASC;SG;3	ADJ
پرم	groot	پرم	groot	PROPN;NOM;MASC;SG;3	ADJ
پرم	geweldig	پرم	geweldig	PROPN;NOM;MASC;SG;3	ADJ
پرم	fantastisch	پرم	fantastisch	PROPN;NOM;MASC;SG;3	ADJ
پرم	superior	پرم	superior	PROPN;NOM;MASC;SG;3	
پرم	superieure	پرم	superieur	PROPN;NOM;MASC;SG;3	ADJ
پرم	superieur	پرم	superieur	PROPN;NOM;MASC;SG;3	ADJ
پرم	eerste	پرم	één	PROPN;NOM;MASC;SG;3	ADJ
پرم	eerst	پرم	eerst	PROPN;NOM;MASC;SG;3	ADV
پرم	paramount	پرم	paramount	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرما	beauty	پرما	beauty	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرما	schoonheid	پرما	schoonheid	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرما	stijl	پرما	stijl	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرما	style	پرما	style	PROPN;NOM;MASC;SG;3	
پرمانڑو	atoom	پرمانڑو	atoom	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پرمانڑو	atom	پرمانڑو	atom	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرمپرا	orde	پرمپرا	orde	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرمپرا	bestellen	پرمپرا	bestellen	PROPN;NOM;MASC;SG;3	V;NFIN
پرمپرا	order	پرمپرا	order	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرمپرا	bestelling	پرمپرا	bestelling	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرمپرا	methode	پرمپرا	methode	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرمپرا	aangepaste	پرمپرا	aanpassen	PROPN;NOM;MASC;SG;3	V;V.PTCP
پرمپرا	maatwerk	پرمپرا	maatwerk	PROPN;NOM;MASC;SG;3	ADJ
پرمپرا	aangepast	پرمپرا	aanpassen	PROPN;NOM;MASC;SG;3	V;V.PTCP
پرمپرا	rij	پرمپرا	rij	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرمپرا	roei	پرمپرا	roei	PROPN;NOM;MASC;SG;3	V;SG;PRS;FIN
پرمپرا	roeien	پرمپرا	roeien	PROPN;NOM;MASC;SG;3	V;NFIN
پرمپرا	row	پرمپرا	row	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرمپرا	traditie	پرمپرا	traditie	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرمپرا	tradities	پرمپرا	traditie	PROPN;NOM;MASC;SG;3	N;PL
پرمپرا	opvolging	پرمپرا	opvolging	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرُمکھ	chef	پرُمکھ	chef	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرُمکھ	chief	پرُمکھ	chief	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرُمکھ	opperhoofd	پرُمکھ	opperhoofd	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پرُمکھ	aangever	پرُمکھ	aangever	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرُمکھ	schoolhoofd	پرُمکھ	schoolhoofd	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پرُمکھ	hoofd	پرُمکھ	hoofd	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پرُمکھ	head	پرُمکھ	head	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرمل	gerst	پرمل	gerst	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرمل	maïs	پرمل	maïs	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرمل	mais	پرمل	mais	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرمل	geurige	پرمل	geurig	PROPN;NOM;MASC;SG;3	ADJ
پرمنڈل	bol	پرمنڈل	bol	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرمنڈل	bal	پرمنڈل	bal	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرمنڈل	ball	پرمنڈل	ball	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرمنڈل	kring	پرمنڈل	kring	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرمنڈل	cirkel	پرمنڈل	cirkel	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرمنڈل	bol	پرمنڈل	bol	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرمنڈل	orb	پرمنڈل	orb	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پرمنڈل	cirkelvormige	پرمنڈل	cirkelvormig	PROPN;NOM;MASC;SG;3	ADJ
پرمنڈل	circulaire	پرمنڈل	circulair	PROPN;NOM;MASC;SG;3	ADJ
پرمنڈل	ronde	پرمنڈل	ronde	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرمنڈل	rondje	پرمنڈل	rond	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پرمنڈل	round	پرمنڈل	round	PROPN;NOM;MASC;SG;3	
پرمنڈل	rond	پرمنڈل	rond	PROPN;NOM;MASC;SG;3	ADP
پرمنڈل	aardbol	پرمنڈل	aardbol	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرمنڈل	globe	پرمنڈل	globe	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرَن	gisteren	پرَن	gisteren		ADV
پرَن	gister	پرَن	gister		ADV
پرَن	maanlicht	پرَن	maanlicht		N;NEUT;SG
پرَن	plejaden	پرَن	plejad		N;PL
پرن	vleugel	پرن	vleugel		N;MASC+FEM;SG
پرن	wing	پرن	wingen		N;MASC+FEM;SG
پرن	blaadje	پرن	blaad		N;NEUT;SG
پرن	blad	پرن	blad		N;NEUT;SG
پِرَن	belofte	پِرَن	belofte	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پِرَن	beloven	پِرَن	beloven	PROPN;NOM;MASC;SG;3	V;NFIN
پِرَن	beloof	پِرَن	beloven	PROPN;NOM;MASC;SG;3	V;SG;PRS;FIN
پِرَن	belofte	پِرَن	belofte	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پِرَن	gelofte	پِرَن	gelofte	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پِرَن	overeenkomst	پِرَن	overeenkomst	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پِرَن	akkoord	پِرَن	akkoord	PROPN;NOM;MASC;SG;3	ADJ
پرناش	verwoesting	پرناش	verwoesting	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرناش	vernietiging	پرناش	vernietiging	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرناش	destructie	پرناش	destructie	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرناش	vernieling	پرناش	vernieling	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرناش	dood	پرناش	dood	PROPN;NOM;MASC;SG;3	ADJ
پرناش	doods	پرناش	doods	PROPN;NOM;MASC;SG;3	ADJ
پرناش	overlijden	پرناش	overlijden	PROPN;NOM;MASC;SG;3	V;NFIN
پرناش	einde	پرناش	einde	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پرناش	beëindigen	پرناش	beëindigen	PROPN;NOM;MASC;SG;3	V;NFIN
پرناش	eind	پرناش	eind	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پرناش	verdwijning	پرناش	verdwijning	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرناش	vermissing	پرناش	vermissing	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرنالا	conduit	پرنالا	conduit	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرِنام	resultaat	پرِنام	resultaat	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پرِنام	veranderen	پرِنام	veranderen	PROPN;NOM;MASC;SG;3	V;NFIN
پرِنام	wijziging	پرِنام	wijziging	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرِنام	wijzigen	پرِنام	wijzigen	PROPN;NOM;MASC;SG;3	V;NFIN
پرِنام	verandering	پرِنام	verandering	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرِنام	veranderingen	پرِنام	verandering	PROPN;NOM;MASC;SG;3	N;PL
پرِنام	transformatie	پرِنام	transformatie	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرِنام	einde	پرِنام	einde	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پرِنام	beëindigen	پرِنام	beëindigen	PROPN;NOM;MASC;SG;3	V;NFIN
پرِنام	eind	پرِنام	eind	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پرِنام	veroorzaken	پرِنام	veroorzaken	PROPN;NOM;MASC;SG;3	V;NFIN
پرِنام	oorzaak	پرِنام	oorzaak	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرِنام	finish	پرِنام	finish	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرِنام	voltooien	پرِنام	voltooien	PROPN;NOM;MASC;SG;3	V;NFIN
پرِنام	afmaken	پرِنام	afmaken	PROPN;NOM;MASC;SG;3	V;NFIN
پرِنام	afwerking	پرِنام	afwerking	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرِنام	reden	پرِنام	reden	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرِنام	rede	پرِنام	rede	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرِنام	gevolg	پرِنام	gevolg	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پرِنام	consequentie	پرِنام	consequentie	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرنام	buigen	پرنام	buigen	PROPN;NOM;MASC;SG;3	V;NFIN
پرنام	bow	پرنام	bow	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرنام	buig	پرنام	buig	PROPN;NOM;MASC;SG;3	V;SG;PRS;FIN
پرنام	boeg	پرنام	boeg	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرنام	buiging	پرنام	buiging	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرنام	boog	پرنام	boog	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرنانا	trouw	پرنانا	trouw	V;MASC;SG;NFIN;ACT	ADJ
پرنتو	echter	پرنتو	echter	PROPN;NOM;MASC;SG;3	ADV
پرنتو	toch	پرنتو	toch	PROPN;NOM;MASC;SG;3	ADV
پرنتو	nog	پرنتو	nog	PROPN;NOM;MASC;SG;3	ADV
پرنتو	maar	پرنتو	maar	PROPN;NOM;MASC;SG;3	CONJ
پرند	vliegend	پرند	vliegen	PROPN;NOM;MASC;SG;3	V;V.PTCP
پرند	vliegen	پرند	vliegen	PROPN;NOM;MASC;SG;3	V;NFIN
پرند	pearl	پرند	pearl	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرند	parel	پرند	parel	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرند	vogeltje	پرند	vogel	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پرند	vogels	پرند	vogel	PROPN;NOM;MASC;SG;3	N;PL
پرند	vogel	پرند	vogel	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرند	hoop	پرند	hoop	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرند	hopen	پرند	hopen	PROPN;NOM;MASC;SG;3	V;NFIN
پرند	hope	پرند	hope	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرند	gevleugelde	پرند	vleugelen	PROPN;NOM;MASC;SG;3	V;SG;PST;FIN
پُرندر	dief	پُرندر	dief	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرندہ	vogels	پرندہ	vogel	N;NOM;MASC;SG;3	N;PL
پرنی	katheter	پرنی	katheter	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرنی	chef	پرنی	chef	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرنی	chief	پرنی	chief	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرنی	opperhoofd	پرنی	opperhoofd	PROPN;NOM;MASC;SG;3	N;NEUT;SG
پرنی	handleiding	پرنی	handleiding	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرنی	gids	پرنی	gids	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرنی	heer	پرنی	heer	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرنی	lord	پرنی	lord	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پرنی	heere	پرنی	heere	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُرو	hemel	پُرو	hemel	PROPN;NOM;MASC;SG;3	N;MASC+FEM;SG
پُرو	hemels	پُرو	hemel	PROPN;NOM;MASC;SG;3	ADJ
پُرو	heaven	پُرو	heaven	PROPN;NOM;MASC;SG;3	N;PL
پُرو	talrijk	پُرو	talrijk	PROPN;NOM;MASC;SG;3	ADJ
پُرو	talrijke	پُرو	talrijk	PROPN;NOM;MASC;SG;3	ADJ
پُرو	veel	پُرو	veel	PROPN;NOM;MASC;SG;3	PRO
پُرو	velen	پُرو	veel	PROPN;NOM;MASC;SG;3	PRO
پُرو	vele	پُرو	veel	PROPN;NOM;MASC;SG;3	PRO
