din	from	din	from	ADP;ACC	
cunoscuta	bilinen	cunoscuta	bil	ADJ;DEF;FEM;SG	V;PFV;IND;POS;PRS;V.PTCP;PASS
aici	burada	aici	bura	ADV	N;ESS;SG;3
aici	burda	aici	bura	ADV	N;ESS;SG;3
mari	big	mare	big	ADJ;INDF;PL	
mari	buyuk	mare	buyuk	ADJ;INDF;PL	
mari	büyük	mare	büyük	ADJ;INDF;PL	
mari	kocaman	mare	kocaman	ADJ;INDF;PL	
mari	mari	mare	mari	ADJ;INDF;PL	
mari	denizler	mare	deniz	ADJ;INDF;PL	N;NOM;PL;3
zile	günlerce	zi	günlerce	N;INDF;FEM;PL	ADV
fata	öne	fată	ön	N;DEF;FEM;SG	
fata	cephe	fată	cephe	N;DEF;FEM;SG	
fata	ön	fată	ön	N;DEF;FEM;SG	
fata	yüzün	fată	yüz	N;DEF;FEM;SG	N;NOM;SG;3
fata	yüzünü	fată	yüz	N;DEF;FEM;SG	N;ACC;SG;3
fata	yüz	fată	yüz	N;DEF;FEM;SG	
fata	yüzü	fată	yüz	N;DEF;FEM;SG	N;ACC;SG;3
fata	face	fată	face	N;DEF;FEM;SG	
fata	yüzün	fată	yüz	N;DEF;FEM;SG	N;NOM;SG;3
fata	yüzünü	fată	yüz	N;DEF;FEM;SG	N;ACC;SG;3
fata	yüz	fată	yüz	N;DEF;FEM;SG	
fata	yüzü	fată	yüz	N;DEF;FEM;SG	N;ACC;SG;3
fata	face	fată	face	N;DEF;FEM;SG	
fata	kız	fată	kız	N;DEF;FEM;SG	
fata	girl	fată	girl	N;DEF;FEM;SG	
fata	kızım	fată	kız	N;DEF;FEM;SG	ADJ;NOM;SG;3
fata	kiz	fată	kiz	N;DEF;FEM;SG	
fata	yüzün	fată	yüz	N;DEF;FEM;SG	N;NOM;SG;3
fata	yüzünü	fată	yüz	N;DEF;FEM;SG	N;ACC;SG;3
fata	yüz	fată	yüz	N;DEF;FEM;SG	
fata	yüzü	fată	yüz	N;DEF;FEM;SG	N;ACC;SG;3
fata	face	fată	face	N;DEF;FEM;SG	
fata	kız	fată	kız	N;DEF;FEM;SG	
fata	girl	fată	girl	N;DEF;FEM;SG	
fata	kızım	fată	kız	N;DEF;FEM;SG	ADJ;NOM;SG;3
fata	kiz	fată	kiz	N;DEF;FEM;SG	
fata	yüzün	fată	yüz	N;DEF;FEM;SG	N;NOM;SG;3
fata	yüzünü	fată	yüz	N;DEF;FEM;SG	N;ACC;SG;3
fata	yüz	fată	yüz	N;DEF;FEM;SG	
fata	yüzü	fată	yüz	N;DEF;FEM;SG	N;ACC;SG;3
fata	face	fată	face	N;DEF;FEM;SG	
fata	yüzün	fată	yüz	N;DEF;FEM;SG	N;NOM;SG;3
fata	yüzünü	fată	yüz	N;DEF;FEM;SG	N;ACC;SG;3
fata	yüz	fată	yüz	N;DEF;FEM;SG	
fata	yüzü	fată	yüz	N;DEF;FEM;SG	N;ACC;SG;3
fata	face	fată	face	N;DEF;FEM;SG	
club	klüp	club	klüp	N;INDF;MASC;SG	
club	club	club	club	N;INDF;MASC;SG	
club	kulüp	club	kul	N;INDF;MASC;SG	
componente	bileşen	componentă	bileş	N;INDF;FEM;PL	
ulterior	akabinde	ulterior	akabin	ADV	N;ESS;SG;3
est	doğuya	est	doğu	N;INDF;MASC;SG	ADJ;DAT;SG;3
est	doğu	est	doğu	N;INDF;MASC;SG	
est	est	est	est	N;INDF;MASC;SG	
ales	seçilmiş	ales	seç	ADV	V;PFV;NFH;IND;SG;3;POS;PST;PASS
ales	seçilen	ales	seç	ADV	V;PFV;IND;POS;PRS;V.PTCP;PASS
ales	seçildi	ales	seç	ADV	V;PFV;IND;SG;3;POS;PST;PASS
ioan	john	ioan	john	PROPN	
ioan	yahya	ioan	yahya	PROPN	
ioan	ioan	ioan	ioan	PROPN	
ion	iyon	ion	iyon	N;INDF;MASC;SG	
rusa	rus	rusa	rus	N;DEF;FEM;SG	
rusa	rusça	rusa	rusça	N;DEF;FEM;SG	PROPN;NOM;SG;3
rusa	rus	rusa	rus	N;DEF;FEM;SG	
rusa	rusça	rusa	rusça	N;DEF;FEM;SG	PROPN;NOM;SG;3
populatia	nüfusu	populatie	nüfus	N;DEF;FEM;SG	N;ACC;SG;3
populatia	nüfus	populatie	nüfus	N;DEF;FEM;SG	
populatia	nüfusu	populatie	nüfus	N;DEF;FEM;SG	N;ACC;SG;3
populatia	nüfus	populatie	nüfus	N;DEF;FEM;SG	
doi	iki	doi	iki	NUM;MASC;PL	
acelasi	aynısından	acelasi	aynı	DET;MASC;SG;3	ADJ;AT+ABL;SG;3
acelasi	aynen	acelasi	aynen	DET;MASC;SG;3	
acelasi	ayni	acelasi	ayni	DET;MASC;SG;3	
acelasi	aynı	acelasi	aynı	DET;MASC;SG;3	ADJ
acelasi	aynısı	acelasi	aynı	DET;MASC;SG;3	N;NOM;SG;3
membru	üye	membru	üye	N;INDF;MASC;SG	
numit	adında	numit	ad	ADJ;INDF;MASC;SG	N;ESS;SG;3
numit	aradı	numit	ara	ADJ;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST
oficial	resmî	oficial	resmî	ADJ;INDF;MASC;SG	
oficial	official	oficial	official	ADJ;INDF;MASC;SG	N;NOM;SG;3
oficial	resmi	oficial	resmi	ADJ;INDF;MASC;SG	
oficial	resmen	oficial	resmen	ADJ;INDF;MASC;SG	
impotriva	karsi	impotriva	karsi	N;DEF;FEM;SG	
impotriva	aleyhinde	impotriva	aleyh	N;DEF;FEM;SG	N;ESS;SG;3
impotriva	karşı	impotriva	karşı	N;DEF;FEM;SG	
impotriva	karsi	impotriva	karsi	N;DEF;FEM;SG	
impotriva	aleyhinde	impotriva	aleyh	N;DEF;FEM;SG	N;ESS;SG;3
impotriva	karşı	impotriva	karşı	N;DEF;FEM;SG	
impotriva	karsi	impotriva	karsi	N;DEF;FEM;SG	
impotriva	aleyhinde	impotriva	aleyh	N;DEF;FEM;SG	N;ESS;SG;3
impotriva	karşı	impotriva	karşı	N;DEF;FEM;SG	
saint	aziz	saint	aziz	N;INDF;MASC;SG	
saint	azize	saint	aziz	N;INDF;MASC;SG	
saint	saint	saint	saint	N;INDF;MASC;SG	PROPN;NOM;SG;3
specia	tür	specie	tür	N;DEF;FEM;SG	
specia	türler	specie	tür	N;DEF;FEM;SG	N;NOM;PL;3
vest	west	vest	west	N;INDF;MASC;SG	PROPN;NOM;SG;3
vest	batı	vest	batı	N;INDF;MASC;SG	
vest	batılı	vest	batılı	N;INDF;MASC;SG	
vest	western	vest	western	N;INDF;MASC;SG	PROPN;NOM;SG;3
vest	batı	vest	batı	N;INDF;MASC;SG	
italia	italia	italia	italia	PROPN	PROPN;NOM;SG;3
italia	italya	italia	italya	PROPN	PROPN;NOM;SG;3
putin	küçük	putin	küçük		ADJ
putin	az	putin	az		ADV
inca	hala	inca	hala		ADV
inca	hala	inca	hala		ADV
descoperit	keşfetmiş	descoperit	keşfet	ADJ;INDF;MASC;SG	V;PFV;NFH;IND;SG;3;POS;PST
descoperit	keşfetti	descoperit	keşfet	ADJ;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST
descoperit	keşfedildi	descoperit	keşfet	ADJ;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST;PASS
inainte	ileriye	inainte	ileri		ADJ;DAT;SG;3
inainte	önceden	inainte	önceden		ADV
inainte	öncesi	inainte	önce		N;NOM;SG;3
inainte	öncesinde	inainte	önce		N;ESS;SG;3
inainte	ileriye	inainte	ileri		ADJ;DAT;SG;3
inainte	önceden	inainte	önceden		ADV
inainte	öncesi	inainte	önce		N;NOM;SG;3
inainte	öncesinde	inainte	önce		N;ESS;SG;3
lemn	odun	lemn	odun	N;INDF;MASC;SG	
lemn	ağaç	lemn	ağaç	N;INDF;MASC;SG	
lemn	tahta	lemn	tahta	N;INDF;MASC;SG	
noi	yeni	eu	yeni	PRO;PL;1	ADJ
nicolae	nicholas	nicolae	nicholas	PROPN	
nicolae	nicolae	nicolae	nicolae	PROPN	PROPN;NOM;SG;3
nationala	millî	national	millî	N;DEF;FEM;SG	
nationala	national	national	national	N;DEF;FEM;SG	N;DAT;SG;3
nationala	milli	national	milli	N;DEF;FEM;SG	ADJ
nationala	ulusal	national	ulusal	N;DEF;FEM;SG	
nationala	millî	national	millî	N;DEF;FEM;SG	
nationala	national	national	national	N;DEF;FEM;SG	N;DAT;SG;3
nationala	milli	national	milli	N;DEF;FEM;SG	ADJ
nationala	ulusal	national	ulusal	N;DEF;FEM;SG	
statele	devletler	stat	devlet	N;DEF;FEM;PL	N;NOM;PL;3
statele	eyaletler	stat	eyalet	N;DEF;FEM;PL	N;NOM;PL;3
mod	mode	mod	mode	N;INDF;MASC;SG	
mod	modu	mod	modu	N;INDF;MASC;SG	
mod	kip	mod	kip	N;INDF;MASC;SG	
mod	kipi	mod	kipi	N;INDF;MASC;SG	
mod	mod	mod	mod	N;INDF;MASC;SG	
mod	mod	mod	mod	N;INDF;MASC;SG	
american	amerikalı	american	amerikalı	ADJ;INDF;MASC;SG	
american	amerikan	american	amerikan	ADJ;INDF;MASC;SG	
american	american	american	american	ADJ;INDF;MASC;SG	N;NOM;SG;3
fiecare	her	fiecare	her	PRO;SG;3	DET
fiecare	herbiri	fiecare	herbiri	PRO;SG;3	PRO;NOM;SG;3
prezent	şimdiki	prezent	şimdiki	N;INDF;MASC;SG	
prezent	mevcut	prezent	mevcut	N;INDF;MASC;SG	
casa	house	casă	hou	N;DEF;FEM;SG	PROPN;NOM;SG;3
casa	ev	casă	ev	N;DEF;FEM;SG	N;NOM;SG;3
casa	house	casă	hou	N;DEF;FEM;SG	PROPN;NOM;SG;3
casa	ev	casă	ev	N;DEF;FEM;SG	N;NOM;SG;3
casa	yuva	casă	yuva	N;DEF;FEM;SG	
casa	ev	casă	ev	N;DEF;FEM;SG	N;NOM;SG;3
casa	evde	casă	ev	N;DEF;FEM;SG	N;ESS;SG;3
casa	eve	casă	ev	N;DEF;FEM;SG	N;DAT;SG;3
casa	evim	casă	ev	N;DEF;FEM;SG	N;NOM;SG;3
acestea	bunlar	acesta	bu	PRO;FEM;PL;3	PRO;NOM;PL;3
acestea	bunları	acesta	bu	PRO;FEM;PL;3	PRO;ACC;PL;3
acestea	şunlar	acesta	şu	PRO;FEM;PL;3	
printre	arasında	printre	ara	ADP;ACC	ADJ;ESS;SG;3
categorie	kategori	categorie	kategori	N;INDF;FEM;SG	
categorie	kategorisi	categorie	kategori	N;INDF;FEM;SG	N;NOM;SG;3
text	yazı	text	yazı	N;INDF;MASC;SG	
text	mesaj	text	mesaj	N;INDF;MASC;SG	
text	metin	text	metin	N;INDF;MASC;SG	
cluj	cluj	cluj	cluj	PROPN	PROPN;NOM;SG;3
bine	güzel	bine	güzel	ADV	ADJ
bine	iyi	bine	iyi	ADV	
bine	tamam	bine	tamam	ADV	ADJ;NOM;SG;3
http	http	http	http	N	
site	site	sită	sit	N;INDF;FEM;PL	N;NOM;SG;3
site	sitede	sită	site	N;INDF;FEM;PL	N;ESS;SG;3
articole	makale	articol	makale	N;INDF;FEM;PL	N;NOM;SG;3
alexandru	alexandru	alexandru	alesandr	PROPN	
alexandru	iskender	alexandru	iskende	PROPN	
alexandru	alexander	alexandru	alerander	PROPN	PROPN;NOM;SG;3
unele	bazı	unul	bazı	PRO;FEM;PL;3	DET
unele	bazıları	unul	bazı	PRO;FEM;PL;3	
unele	bazılarını	unul	bazı	PRO;FEM;PL;3	PRO;ACC;PL;3
unele	kimisi	unul	kimi	PRO;FEM;PL;3	
milioane	milyon	milion	milyon	NUM;INDF;FEM;PL	
milioane	milyonlar	milion	milyon	NUM;INDF;FEM;PL	
milioane	milyon	milion	milyon	NUM;INDF;FEM;PL	
apa	su	apă	su	N;DEF;FEM;SG	
apa	su	apă	su	N;DEF;FEM;SG	
ori	ori	ori	ori	CONJ;POS	
tara	ülke	tară	ülke	N;DEF;FEM;SG	
tara	vatan	tară	vat	N;DEF;FEM;SG	
tara	ülke	tară	ülke	N;DEF;FEM;SG	
tara	vatan	tară	vat	N;DEF;FEM;SG	
tara	ülke	tară	ülke	N;DEF;FEM;SG	
tara	vatan	tară	vat	N;DEF;FEM;SG	
tara	tara	tară	tara	N;DEF;FEM;SG	
tara	ülke	tară	ülke	N;DEF;FEM;SG	
tara	vatan	tară	vat	N;DEF;FEM;SG	
tara	ülke	tară	ülke	N;DEF;FEM;SG	
tara	vatan	tară	vat	N;DEF;FEM;SG	
istoria	tarihi	istorie	tarih	N;DEF;FEM;SG	
istoria	geçmiş	istorie	geç	N;DEF;FEM;SG	
istoria	tarih	istorie	tarih	N;DEF;FEM;SG	N;NOM;SG;3
maria	maria	maria	maria	N;DEF;FEM;SG	PROPN;NOM;SG;3
cunoscut	bilinir	cunoscut	bil	ADJ;INDF;MASC;SG	V;IPFV;IND;SG;3;POS;PASS
cunoscut	bilinen	cunoscut	bil	ADJ;INDF;MASC;SG	V;PFV;IND;POS;PRS;V.PTCP;PASS
patru	four	patru	four	NUM;PL	
republica	cumhuriyet	republică	cumhuriyet	N;DEF;FEM;SG	
republica	cumhuriyet	republică	cumhuriyet	N;DEF;FEM;SG	
raul	nehri	raul	nehir	N;DEF;MASC;SG	N;ACC;SG;3
raul	river	raul	riv	N;DEF;MASC;SG	PROPN;NOM;SG;3
raul	nehir	raul	nehir	N;DEF;MASC;SG	
raul	irmak	raul	irmak	N;DEF;MASC;SG	
raul	raul	raul	raul	N;DEF;MASC;SG	
raul	raoul	raul	raoul	N;DEF;MASC;SG	
raul	kötülük	raul	kötülük	N;DEF;MASC;SG	N;NOM;SG;3
raul	kötü	raul	kötü	N;DEF;MASC;SG	
raul	şeytan	raul	şeytan	N;DEF;MASC;SG	
raul	evil	raul	evil	N;DEF;MASC;SG	
raul	şer	raul	şer	N;DEF;MASC;SG	
formata	oluştu	formata	oluş	ADJ;DEF;FEM;SG	V;PFV;IND;SG;3;POS;PST
formata	oluşturulmuş	formata	oluş	ADJ;DEF;FEM;SG	V;PFV;NFH;IND;SG;3;POS;PST;PASS
paris	paris	paris	paris	PROPN	PROPN;NOM;SG;3
gheorghe	gheorghe	gheorghe	gheorghe	PROPN	
gheorghe	george	gheorghe	george	PROPN	
gheorghe	yorgo	gheorghe	yorgo	PROPN	
tip	guy	tip	guy	N;INDF;MASC;SG	
tip	tipi	tip	tip	N;INDF;MASC;SG	
tip	tip	tip	tip	N;INDF;MASC;SG	
tip	türü	tip	tür	N;INDF;MASC;SG	
tip	tür	tip	tür	N;INDF;MASC;SG	
tip	type	tip	type	N;INDF;MASC;SG	
premiul	ödül	premiu	ödül	N;DEF;MASC;SG	
premiul	ödülü	premiu	ödül	N;DEF;MASC;SG	N;ACC;SG;3
premiul	ödül	premiu	ödül	N;DEF;MASC;SG	
premiul	ödülü	premiu	ödül	N;DEF;MASC;SG	N;ACC;SG;3
persoane	halk	persoană	halk	N;INDF;FEM;PL	
persoane	millet	persoană	millet	N;INDF;FEM;PL	
constantin	constantin	constantin	constantin	PROPN	PROPN;NOM;SG;3
constantin	konstantin	constantin	konstant	PROPN	
constantin	constantine	constantin	constant	PROPN	N;DAT;SG;3
exemplu	örnek	exemplu	örnek	N;INDF;MASC;SG	
exemplu	örneğin	exemplu	örneğin	N;INDF;MASC;SG	CONJ
descriere	başlık	descriere	başlık	N;INDF;FEM;SG	
descriere	açıklama	descriere	açıkla	N;INDF;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
descriere	manşet	descriere	manşet	N;INDF;FEM;SG	
descriere	tanım	descriere	tanım	N;INDF;FEM;SG	
descriere	açıklama	descriere	açıkla	N;INDF;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
descriere	tanımlama	descriere	tanımla	N;INDF;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
descriere	tarif	descriere	tarif	N;INDF;FEM;SG	
descriere	açıklaması	descriere	açıkla	N;INDF;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
descriere	ediniz	descriere	et	N;INDF;FEM;SG	V;PFV;IMP;PL;2;POS;PRS
george	george	george	george	PROPN	
george	yorgo	george	yorgo	PROPN	
articol	yazı	articol	yazı	N;INDF;MASC;SG	
nascut	doğan	naște	doğ	ADJ;INDF;MASC;SG	
nascut	doğuştan	naște	doğuş	ADJ;INDF;MASC;SG	N;AT+ABL;SG;3
nascut	doğdu	naște	doğ	ADJ;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST
nascut	doğmuş	naște	doğ	ADJ;INDF;MASC;SG	V;PFV;NFH;IND;SG;3;POS;PST
nascut	doğdum	naște	doğ	ADJ;INDF;MASC;SG	V;PFV;IND;SG;1;POS;PST
nascut	doğan	naște	doğ	ADJ;INDF;MASC;SG	
nascut	doğuştan	naște	doğuş	ADJ;INDF;MASC;SG	N;AT+ABL;SG;3
nascut	doğdu	naște	doğ	ADJ;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST
nascut	doğmuş	naște	doğ	ADJ;INDF;MASC;SG	V;PFV;NFH;IND;SG;3;POS;PST
nascut	doğdum	naște	doğ	ADJ;INDF;MASC;SG	V;PFV;IND;SG;1;POS;PST
numarul	rakam	numar	rakam	N;DEF;MASC;SG	
numarul	numara	numar	numar	N;DEF;MASC;SG	
numarul	numarası	numar	numara	N;DEF;MASC;SG	N;NOM;SG;3
numarul	sayı	numar	say	N;DEF;MASC;SG	
comitatul	şehristanı	comitat	şehristan	N;DEF;MASC;SG	N;NOM;SG;3
comitatul	ilçe	comitat	ilçe	N;DEF;MASC;SG	
comitatul	county	comitat	county	N;DEF;MASC;SG	PROPN;NOM;SG;3
harta	harita	hartă	harit	N;DEF;FEM;SG	N;NOM;SG;3
harta	haritası	hartă	harita	N;DEF;FEM;SG	N;NOM;SG;3
harta	harita	hartă	harit	N;DEF;FEM;SG	N;NOM;SG;3
harta	haritası	hartă	harita	N;DEF;FEM;SG	N;NOM;SG;3
john	john	john	john	PROPN	
john	yahya	john	yahya	PROPN	
jos	down	jos	down	ADV	
jos	aşağıya	jos	aşağı	ADV	ADJ;DAT;SG;3
jos	aşağı	jos	aşağ	ADV	
marea	deniz	mare	deniz	N;DEF;FEM;SG	
deoarece	cünkü	deoarece	cünkü	CONJ;POS	
deoarece	çünkü	deoarece	çünkü	CONJ;POS	CONJ
localitate	semt	localitate	semt	N;INDF;FEM;SG	N;NOM;SG;3
aproape	nerdeyse	aproape	nerdeyse	ADV	
aproape	neredeyse	aproape	neredeyse	ADV	
scris	yazılmış	scris	yaz	N;INDF;MASC;SG	V;PFV;NFH;IND;SG;3;POS;PST;PASS
scris	yazıldı	scris	yaz	N;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST;PASS
scris	yazan	scris	yaz	N;INDF;MASC;SG	
scris	yazılı	scris	yazılı	N;INDF;MASC;SG	
scris	yazılan	scris	yaz	N;INDF;MASC;SG	V;PFV;IND;POS;PRS;V.PTCP;PASS
echipa	kadro	echipă	kadro	N;DEF;FEM;SG	
echipa	ekip	echipă	ekip	N;DEF;FEM;SG	
echipa	manga	echipă	manga	N;DEF;FEM;SG	
echipa	bölük	echipă	bölük	N;DEF;FEM;SG	
echipa	takım	echipă	takım	N;DEF;FEM;SG	
echipa	team	echipă	team	N;DEF;FEM;SG	
echipa	ekip	echipă	ekip	N;DEF;FEM;SG	
echipa	takım	echipă	takım	N;DEF;FEM;SG	
echipa	team	echipă	team	N;DEF;FEM;SG	
echipa	ekip	echipă	ekip	N;DEF;FEM;SG	
echipa	takım	echipă	takım	N;DEF;FEM;SG	
diferite	farkli	diferit	farkli	ADJ;INDF;FEM;PL	
diferite	değişik	diferit	değişik	ADJ;INDF;FEM;PL	
baza	üs	bază	üs	N;DEF;FEM;SG	
baza	baz	bază	baz	N;DEF;FEM;SG	
baza	üssü	bază	üss	N;DEF;FEM;SG	
baza	taban	bază	taban	N;DEF;FEM;SG	
baza	üs	bază	üs	N;DEF;FEM;SG	
baza	baz	bază	baz	N;DEF;FEM;SG	
baza	üssü	bază	üss	N;DEF;FEM;SG	
baza	taban	bază	taban	N;DEF;FEM;SG	
special	ozel	special	ozel	ADV	
special	özeldir	special	özel	ADV	
special	özel	special	özel	ADV	ADJ
valea	vadi	vale	vadi	N;DEF;FEM;SG	
valea	valley	vale	valley	N;DEF;FEM;SG	PROPN;NOM;SG;3
valea	vadisi	vale	vadi	N;DEF;FEM;SG	
comune	müşterek	comun	müşterek	ADJ;INDF;FEM;PL	
comune	sarma	comun	sarma	ADJ;INDF;FEM;PL	
comune	eklem	comun	eklem	ADJ;INDF;FEM;PL	
ele	onlar	el	o	PRO;FEM;PL;3	PRO;NOM;PL;3
stadium	stadyumu	stadium	stadyum	PROPN	N;NOM;SG;3
stadium	stadyum	stadium	stadyum	PROPN	N;NOM;SG;3
svg	svg	svg	svg	N	
zona	bölge	zonă	bölge	N;DEF;FEM;SG	
zona	zone	zonă	zone	N;DEF;FEM;SG	
zona	bölge	zonă	bölge	N;DEF;FEM;SG	
zona	alanı	zonă	alan	N;DEF;FEM;SG	N;NOM;SG;3
zona	alan	zonă	al	N;DEF;FEM;SG	V;PFV;IND;POS;PRS;V.PTCP
zona	bölge	zonă	bölge	N;DEF;FEM;SG	
zona	zone	zonă	zone	N;DEF;FEM;SG	
zona	bölge	zonă	bölge	N;DEF;FEM;SG	
zona	alanı	zonă	alan	N;DEF;FEM;SG	N;NOM;SG;3
zona	alan	zonă	al	N;DEF;FEM;SG	V;PFV;IND;POS;PRS;V.PTCP
dat	verildi	dat	ver	ADJ;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST;PASS
dat	verilmiş	dat	ver	ADJ;INDF;MASC;SG	V;PFV;NFH;IND;SG;3;POS;PST;PASS
dat	verilen	dat	ver	ADJ;INDF;MASC;SG	V;PFV;IND;POS;PRS;V.PTCP;PASS
slovenia	slovenya	slovenie	slovenya	PROPN	PROPN;NOM;SG;3
americii	amerika	americ	amerik	PROPN;DEF;FEM;SG	
americii	america	americ	america	PROPN;DEF;FEM;SG	N;NOM;SG;3
satului	köyü	sat	köy	N;DEF;MASC;SG	
satului	köy	sat	köy	N;DEF;MASC;SG	
imparat	imparator	impara	imparator	N;INDF;MASC;SG	
imparat	imparator	impara	imparator	N;INDF;MASC;SG	
localitatea	semt	localitate	semt	N;DEF;FEM;SG	N;NOM;SG;3
viata	life	viată	life	N;DEF;FEM;SG	
viata	hayat	viată	hayat	N;DEF;FEM;SG	
viata	yaşam	viată	yaşam	N;DEF;FEM;SG	N;NOM;SG;3
viata	ömür	viată	ömür	N;DEF;FEM;SG	
viata	life	viată	life	N;DEF;FEM;SG	
viata	hayat	viată	hayat	N;DEF;FEM;SG	
viata	yaşam	viată	yaşam	N;DEF;FEM;SG	N;NOM;SG;3
viata	ömür	viată	ömür	N;DEF;FEM;SG	
viata	life	viată	life	N;DEF;FEM;SG	
viata	hayat	viată	hayat	N;DEF;FEM;SG	
viata	yaşam	viată	yaşam	N;DEF;FEM;SG	N;NOM;SG;3
viata	ömür	viată	ömür	N;DEF;FEM;SG	
viata	life	viată	life	N;DEF;FEM;SG	
viata	hayat	viată	hayat	N;DEF;FEM;SG	
viata	yaşam	viată	yaşam	N;DEF;FEM;SG	N;NOM;SG;3
viata	ömür	viată	ömür	N;DEF;FEM;SG	
viata	life	viată	life	N;DEF;FEM;SG	
viata	hayat	viată	hayat	N;DEF;FEM;SG	
viata	yaşam	viată	yaşam	N;DEF;FEM;SG	N;NOM;SG;3
viata	ömür	viată	ömür	N;DEF;FEM;SG	
bun	iyi	bun	iyi	ADJ;INDF;MASC;SG	
format	oluştu	format	oluş	N;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST
format	oluşturulmuş	format	oluş	N;INDF;MASC;SG	V;PFV;NFH;IND;SG;3;POS;PST;PASS
format	format	format	format	N;INDF;MASC;SG	
format	biçim	format	biçim	N;INDF;MASC;SG	
presedinte	başkan	presedinte	başkan	N;INDF;MASC;SG	
presedinte	baskan	presedinte	baskan	N;INDF;MASC;SG	
presedinte	başkan	presedinte	başkan	N;INDF;MASC;SG	
presedinte	baskan	presedinte	baskan	N;INDF;MASC;SG	
presedinte	başkan	presedinte	başkan	N;INDF;MASC;SG	
presedinte	baskan	presedinte	baskan	N;INDF;MASC;SG	
presedinte	başkan	presedinte	başkan	N;INDF;MASC;SG	
presedinte	baskan	presedinte	baskan	N;INDF;MASC;SG	
presedinte	başkan	presedinte	başkan	N;INDF;MASC;SG	
presedinte	baskan	presedinte	baskan	N;INDF;MASC;SG	
langa	yakınında	langă	yakın		ADJ;ESS;SG;3
langa	yakınındaki	langă	yakınındaki		ADJ;ESS;SG;3
oameni	halk	om	halk	N;INDF;MASC;PL	
oameni	millet	om	millet	N;INDF;MASC;PL	
istoric	tarihçi	istoric	tarihçi	ADJ;INDF;MASC;SG	N;NOM;SG;3
istoric	tarihi	istoric	tarih	ADJ;INDF;MASC;SG	
istoric	tarihsel	istoric	tarihsel	ADJ;INDF;MASC;SG	
istoric	tarihi	istoric	tarih	ADJ;INDF;MASC;SG	
istoric	geçmiş	istoric	geç	ADJ;INDF;MASC;SG	
istoric	tarih	istoric	tarih	ADJ;INDF;MASC;SG	N;NOM;SG;3
suprafata	yüzeyi	suprafată	yüze	N;DEF;FEM;SG	
suprafata	yüzey	suprafată	yüzey	N;DEF;FEM;SG	
suprafata	bölge	suprafată	bölge	N;DEF;FEM;SG	
suprafata	alanı	suprafată	alan	N;DEF;FEM;SG	N;NOM;SG;3
suprafata	alan	suprafată	al	N;DEF;FEM;SG	V;PFV;IND;POS;PRS;V.PTCP
suprafata	yüzeyi	suprafată	yüze	N;DEF;FEM;SG	
suprafata	yüzey	suprafată	yüzey	N;DEF;FEM;SG	
suprafata	yüzeyi	suprafată	yüze	N;DEF;FEM;SG	
suprafata	yüzey	suprafată	yüzey	N;DEF;FEM;SG	
suprafata	yüzeyi	suprafată	yüze	N;DEF;FEM;SG	
suprafata	yüzey	suprafată	yüzey	N;DEF;FEM;SG	
suprafata	yüzeyi	suprafată	yüze	N;DEF;FEM;SG	
suprafata	yüzey	suprafată	yüzey	N;DEF;FEM;SG	
europa	avrupa	europa	avrupa	PROPN	
europa	europa	europa	europ	PROPN	PROPN;NOM;SG;3
europa	avrupa	europa	avrupa	PROPN	
europa	avrupa	europa	avrupa	PROPN	
universitatea	üniversite	universitate	üniversite	N;DEF;FEM;SG	
universitatea	university	universitate	university	N;DEF;FEM;SG	PROPN;NOM;SG;3
universitatea	üniversitesi	universitate	üniversitesi	N;DEF;FEM;SG	N;NOM;SG;3
team	team	team	team	N;INDF;MASC;SG	
team	ekip	team	ekip	N;INDF;MASC;SG	
team	takım	team	takım	N;INDF;MASC;SG	
copii	çocuk	copil	çocuk	N;INDF;MASC;PL	N;NOM;SG;3
aproximativ	yaklaşık	aproximativ	yaklaşık	ADV	
aproximativ	yaklaşık	aproximativ	yaklaşık	ADV	
aproximativ	kabaca	aproximativ	kaba	ADV	
lucru	çalış	lucru	çalış	N;INDF;MASC;SG	
lucru	çalışma	lucru	çalış	N;INDF;MASC;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
lucru	çalışmak	lucru	çalış	N;INDF;MASC;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
cazul	case	caz	case	N;DEF;MASC;SG	
cazul	vaka	caz	vaka	N;DEF;MASC;SG	
cazul	dava	caz	dava	N;DEF;MASC;SG	
romani	rumen	roman	rumen	N;INDF;MASC;PL	
romani	romen	roman	romen	N;INDF;MASC;PL	
romani	romalı	roman	romalı	N;INDF;MASC;PL	
romani	romani	roman	romani	N;INDF;MASC;PL	
