kate	kate	kate	kate	PROPN;NOM	
halvt	jumatate	halv	jumata	ADJ;NOM;INDF;NEUT;SG	
pontus	pontus	pontus	pontus	PROPN;NOM	N;INDF;MASC;SG
pago	pago	pago	pago	PROPN;NOM	N;INDF;MASC;SG
dubia	dubia	dubia	dubie	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
biobío	biobío	biobío	biobío	ADJ;NOM;PL	N;INDF;MASC;SG
zheng	zheng	zheng	zheng	N;NOM;INDF;MASC+FEM;SG	PROPN
rain	ploaie	rain	ploaie	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
rain	ploua	rain	ploua	N;NOM;INDF;MASC+FEM;SG	
rain	ploi	rain	ploaie	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;PL
rain	rain	rain	rain	N;NOM;INDF;MASC+FEM;SG	
index	indici	index	indici	N;NOM;INDF;NEUT;SG	N;INDF;MASC;PL
index	indicii	index	indiciu	N;NOM;INDF;NEUT;SG	N;INDF;FEM;PL
index	indexul	index	index	N;NOM;INDF;NEUT;SG	N;DEF;MASC;SG
index	index	index	index	N;NOM;INDF;NEUT;SG	
index	indice	index	indica	N;NOM;INDF;NEUT;SG	
index	indicele	index	indice	N;NOM;INDF;NEUT;SG	N;DEF;MASC;SG
index	indici	index	indici	N;NOM;INDF;NEUT;SG	N;INDF;MASC;PL
portland	portland	portland	portland	PROPN;NOM	PROPN
färdiga	terminat	färdig	termina	ADJ;NOM;PL	ADJ;INDF;MASC;SG
färdiga	pregatit	färdig	pregati	ADJ;NOM;PL	ADJ;INDF;MASC;SG
färdiga	gata	färdig	gata	ADJ;NOM;PL	ADV
situationer	situatiile	situation	situatie	N;NOM;INDF;MASC+FEM;PL	N;DEF;FEM;PL
aleppo	alep	aleppo	alep	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC;SG
ogooué	ogooué	ogooué	ogooué	N;NOM;INDF;MASC+FEM;SG	
oceanen	oceanul	ocean	ocean	N;NOM;DEF;MASC+FEM;SG	N;DEF;MASC;SG
oceanen	ocean	ocean	ocean	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC;SG
utskott	comisii	utskott	comisie	N;NOM;INDF;NEUT;SG	N;INDF;FEM;PL
utskott	comisioane	utskott	comision	N;NOM;INDF;NEUT;SG	N;INDF;FEM;PL
utskott	comisii	utskott	comisie	N;NOM;INDF;NEUT;SG	N;INDF;FEM;PL
utskott	comitete	utskott	comitet	N;NOM;INDF;NEUT;SG	N;INDF;FEM;PL
utskott	comisiile	utskott	comisie	N;NOM;INDF;NEUT;SG	N;DEF;FEM;PL
utskott	comitetele	utskott	comitet	N;NOM;INDF;NEUT;SG	N;DEF;FEM;PL
utskott	comitetul	utskott	comitet	N;NOM;INDF;NEUT;SG	N;DEF;MASC;SG
stiftelse	fundatia	stiftelse	fundatie	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
stiftelse	fundatia	stiftelse	fundatie	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
stiftelse	fundatie	stiftelse	fundatie	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
stiftelse	fundatia	stiftelse	fundatie	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
variera	varia	variera	varia	V;IMP;FIN;ACT	V;IND;SG;3;IPFV;FIN
variera	variaza	variera	variază	V;IMP;FIN;ACT	V;IND;SG;3;IPFV;FIN
kriterier	criteriu	kriterium	criteriu	N;NOM;INDF;NEUT;PL	N;INDF;MASC;SG
kriterier	criteriile	kriterium	criteriu	N;NOM;INDF;NEUT;PL	N;DEF;FEM;PL
ferguson	ferguson	ferguson	ferguson	PROPN;NOM	PROPN
elektronisk	electronice	elektronisk	electronic	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
elektronisk	electronica	elektronisk	electronică	ADJ;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
härskare	conducator	härskare	conducator	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC;SG
härskare	conducatorii	härskare	conducatoriu	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC;PL
ansökan	aplicarea	ansökan	aplicare	N;NOM;DEF;MASC+FEM;SG	N;DEF;FEM;SG
ansökan	aplicatie	ansökan	aplicatie	N;NOM;DEF;MASC+FEM;SG	N;INDF;FEM;SG
ansökan	cerere	ansökan	cerere	N;NOM;DEF;MASC+FEM;SG	N;INDF;FEM;SG
ansökan	aplicatii	ansökan	aplicat	N;NOM;DEF;MASC+FEM;SG	N;INDF;FEM;PL
ansökan	cereri	ansökan	cerere	N;NOM;DEF;MASC+FEM;SG	N;INDF;FEM;PL
ansökan	aplicatii	ansökan	aplicat	N;NOM;DEF;MASC+FEM;SG	N;INDF;FEM;PL
lanceolata	lanceolata	lanceolat	lanceolată	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
nätverket	reteaua	nätverk	retea	N;NOM;DEF;NEUT;SG	N;DEF;FEM;SG
nätverket	retea	nätverk	retea	N;NOM;DEF;NEUT;SG	N;DEF;FEM;SG
nätverket	retea	nätverk	retea	N;NOM;DEF;NEUT;SG	N;DEF;FEM;SG
nätverket	network	nätverk	network	N;NOM;DEF;NEUT;SG	N;INDF;MASC;SG
hov	copite	hov	copit	N;NOM;INDF;NEUT;SG	N;INDF;FEM;PL
hov	copita	hov	copita	N;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
site	situl	site	sit	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC;SG
site	site	site	sită	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;PL
besegrar	infrangeri	besegra	infrangere	V;IND;PRS;FIN;ACT	N;INDF;FEM;PL
jose	jose	jose	jose	PROPN;NOM	PROPN
hewitson	hewitson	hewitson	hewitson	N;NOM;INDF;MASC+FEM;SG	
peace	pace	peace	pace	N;NOM;INDF;NEUT;SG	N;INDF;FEM;SG
peace	pacea	peace	pace	N;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
hainan	hainan	haina	hainan	PROPN;NOM	PROPN
användarnamn	username	användarnamn	usernam	N;NOM;DEF;MASC+FEM;PL	
syskon	frati	syskon	frate	N;NOM;INDF;NEUT;PL	
syskon	fratii	syskon	frate	N;NOM;INDF;NEUT;PL	N;DEF;MASC;PL
domineras	dominat	dominera	domina	V;IND;PRS;FIN;PASS	ADJ;INDF;MASC;SG
domineras	dominata	dominera	dominat	V;IND;PRS;FIN;PASS	ADJ;DEF;FEM;SG
skyddade	protejat	skydda	protejat	ADJ;NOM;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
skyddade	protejata	skydda	protejat	ADJ;NOM;PL;PST;V.PTCP	ADJ;DEF;FEM;SG
corner	coltul	corner	colt	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC;SG
skriv	scrieti	skriv	scrieti	V;IMP;FIN;ACT	V;IND;SG;2;PRS;FIN
skriv	scrieti	skriv	scrieti	V;IMP;FIN;ACT	V;IND;SG;2;PRS;FIN
skriv	scriu	skriv	scrie	V;IMP;FIN;ACT	V;IND;PL;3;PRS;FIN
skriv	scrie	skriv	scrie	V;IMP;FIN;ACT	V;IND;SG;3;PRS;FIN
sköld	scutul	sköld	scut	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC;SG
spider	paianjenul	spida	paianjen	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC;SG
médéa	médéa	médéa	médéa	N;NOM;MASC+FEM;SG	
limousin	limuzina	limousin	limuzină	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
limousin	limuzina	limousin	limuzină	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
limousin	limuzina	limousin	limuzină	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
limousin	limuzina	limousin	limuzină	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
symboler	simbolurile	symbol	simbol	N;NOM;INDF;MASC+FEM;PL	N;DEF;FEM;PL
talk	vorbim	talk	vorbi	N;NOM;INDF;MASC+FEM;SG	V;IND;PL;1;PRS;FIN
utvecklad	dezvoltate	utvecklad	dezvoltat	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
utvecklad	dezvoltata	utvecklad	dezvoltata	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;DEF;FEM;SG
dokumentär	documentare	dokumentär	documentare	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;PL
dokumentär	documentarul	dokumentär	documentar	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC;SG
länka	legatura	länka	legatură	V;IMP;FIN;ACT	N;DEF;FEM;SG
länka	legatura	länka	legatură	V;IMP;FIN;ACT	N;DEF;FEM;SG
länka	link	länka	link	V;IMP;FIN;ACT	N;INDF;MASC;SG
länka	linkul	länka	link	V;IMP;FIN;ACT	N;DEF;MASC;SG
townsend	townsend	townsend	townse	PROPN;NOM	PROPN
rörde	atins	röra	atinge	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
rörde	atinsa	röra	atinsa	V;IND;PST;FIN;ACT	ADJ;DEF;FEM;SG
stephens	stephens	stephen	stephens	PROPN;NOM	PROPN
blandade	amestecat	blandad	amesteca	ADJ;NOM;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
blandade	mixt	blandad	mixt	ADJ;NOM;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
blandade	mixta	blandad	mixta	ADJ;NOM;PL;PST;V.PTCP	ADJ;DEF;FEM;SG
franskt	franceza	fransk	franceza	ADJ;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
franskt	franceza	fransk	franceza	ADJ;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
franskt	francezi	fransk	francez	ADJ;NOM;INDF;NEUT;SG	ADJ;INDF;MASC;PL
avgå	demisioneze	avgå	demisiona	V;IMP;FIN;ACT	V;SBJV;3;PRS;FIN
avgå	demisioneaza	avgå	demisionează	V;IMP;FIN;ACT	V;IND;SG;3;IPFV;FIN
tang	tang	tang	tang	N;NOM;INDF;NEUT;SG	PROPN
striata	striata	striat	striată	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
steel	steel	steel	steel	PROPN;NOM	N;INDF;MASC;SG
steel	otel	steel	otel	PROPN;NOM	N;INDF;MASC;SG
steel	otel	steel	otel	PROPN;NOM	N;INDF;MASC;SG
kolonier	coloniile	koloni	colonie	N;NOM;INDF;MASC+FEM;PL	N;DEF;FEM;PL
spirit	spiritul	spirit	spirit	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC;SG
onda	vicios	onda	vicios	ADJ;NOM;PL	N;INDF;MASC;SG
onda	onda	onda	onda	ADJ;NOM;PL	N;INDF;FEM;SG
onda	malefic	onda	malefic	ADJ;NOM;PL	ADJ;INDF;MASC;SG
onda	raul	onda	raul	ADJ;NOM;PL	N;DEF;MASC;SG
onda	rautate	onda	rauta	ADJ;NOM;PL	N;INDF;FEM;SG
flores	flores	flores	flores	N;NOM;INDF;MASC+FEM;SG	PROPN
avsluta	termina	avsluta	termina	V;IMP;FIN;ACT	V;IND;SG;3;IPFV;FIN
avsluta	finalizeaza	avsluta	finalizează	V;IMP;FIN;ACT	V;IND;SG;3;IPFV;FIN
avsluta	sfarsit	avsluta	sfarsi	V;IMP;FIN;ACT	
avsluta	sfarsit	avsluta	sfarsi	V;IMP;FIN;ACT	
avsluta	final	avsluta	final	V;IMP;FIN;ACT	N;INDF;MASC;SG
avsluta	iesirea	avsluta	iesire	V;IMP;FIN;ACT	N;DEF;FEM;SG
avsluta	iesire	avsluta	iesire	V;IMP;FIN;ACT	N;INDF;FEM;SG
avsluta	iesire	avsluta	iesire	V;IMP;FIN;ACT	N;INDF;FEM;SG
avsluta	iesire	avsluta	iesire	V;IMP;FIN;ACT	N;INDF;FEM;SG
teodor	teodor	teoda	teodor	PROPN;NOM	PROPN
berkeley	berkeley	berkeley	berkeley	PROPN;NOM	PROPN
akustisk	acustica	akustisk	acustica	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
akustisk	acustice	akustisk	acustic	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
akustisk	acustic	akustisk	acustic	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;MASC;SG
management	gestionare	management	gestionare	N;NOM;INDF;NEUT;SG	N;INDF;FEM;SG
management	conducerea	management	conducere	N;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
management	managementul	management	management	N;NOM;INDF;NEUT;SG	N;DEF;MASC;SG
management	gestionarea	management	gestionare	N;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
tjeckiska	cehi	tjeckisk	cehi	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC;PL
tjeckiska	ceha	tjeckisk	ceha	N;NOM;INDF;MASC+FEM;SG	PROPN
tjeckiska	cehia	tjeckisk	cehi	N;NOM;INDF;MASC+FEM;SG	PROPN
tjeckiska	ceh	tjeckisk	ceh	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;MASC;SG
resterande	ramase	resterande	ramas	ADJ;NOM;PRS;V.PTCP	V;IND;SG;3;PST;FIN
resterande	reziduala	resterande	rezidual	ADJ;NOM;PRS;V.PTCP	ADJ;DEF;FEM;SG
turin	torino	turin	torină	PROPN;NOM	PROPN
geer	geer	ge	geer	PROPN;NOM	
forel	forel	forel	forel	ADJ;NOM;INDF;MASC+FEM;SG	
förbindelser	relatiile	förbindelse	relatie	N;NOM;INDF;MASC+FEM;PL	N;DEF;FEM;PL
bayan	bayan	bayan	bayan	N;NOM;INDF;MASC+FEM;SG	PROPN
vinden	mansarda	vind	mansarda	N;NOM;DEF;MASC+FEM;SG	N;DEF;FEM;SG
vinden	pod	vind	pod	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC;SG
vinden	mansarda	vind	mansarda	N;NOM;DEF;MASC+FEM;SG	N;DEF;FEM;SG
vinden	vantul	vind	vant	N;NOM;DEF;MASC+FEM;SG	N;DEF;MASC;SG
vinden	vant	vind	vant	N;NOM;DEF;MASC+FEM;SG	
vinden	vant	vind	vant	N;NOM;DEF;MASC+FEM;SG	
vinden	wind	vind	wind	N;NOM;DEF;MASC+FEM;SG	PROPN
vinden	vantul	vind	vant	N;NOM;DEF;MASC+FEM;SG	N;DEF;MASC;SG
bekräftade	confirmate	bekräftad	confirmat	V;PST;V.PTCP;ACT	ADJ;INDF;FEM;PL
bekräftade	confirmata	bekräftad	confirmat	V;PST;V.PTCP;ACT	N;DEF;FEM;SG
bekräftade	confirmat	bekräftad	confirma	V;PST;V.PTCP;ACT	ADJ;INDF;MASC;SG
invasion	invazia	invasion	invazie	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
invasion	invazie	invasion	invazie	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
placera	plasarea	placera	plasare	V;IMP;FIN;ACT	N;DEF;FEM;SG
placera	locul	placera	loc	V;IMP;FIN;ACT	N;DEF;MASC;SG
placera	loc	placera	loc	V;IMP;FIN;ACT	N;INDF;MASC;SG
bearbetning	procesarea	bearbetning	procesare	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
bearbetning	procesare	bearbetning	procesare	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
bearbetning	prelucrarea	bearbetning	prelucrare	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
bearbetning	prelucrare	bearbetning	prelucrare	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
rosenberg	rosenberg	rosenberg	rosenberg	PROPN;NOM	N;INDF;MASC;SG
amy	amy	amy	amy	PROPN;NOM	PROPN
globala	global	global	global	ADJ;NOM;PL	ADJ;INDF;MASC;SG
globala	globala	global	globală	ADJ;NOM;PL	ADJ;DEF;FEM;SG
roth	roth	roth	roth	PROPN;NOM	PROPN
bosatta	locuitor	bosatt	locuitor	ADJ;NOM;PL;PST;V.PTCP	N;INDF;MASC;SG
bosatta	rezident	bosatt	rezident	ADJ;NOM;PL;PST;V.PTCP	N;INDF;MASC;SG
bosatta	rezidenta	bosatt	rezident	ADJ;NOM;PL;PST;V.PTCP	N;DEF;FEM;SG
bosatta	locuitori	bosatt	locuitor	ADJ;NOM;PL;PST;V.PTCP	N;INDF;MASC;PL
bosatta	locuitorii	bosatt	locuitor	ADJ;NOM;PL;PST;V.PTCP	N;DEF;MASC;PL
bosatta	rezidenti	bosatt	rezidenti	ADJ;NOM;PL;PST;V.PTCP	N;INDF;MASC;PL
pov	pov	pov	pov	N;NOM;INDF;MASC+FEM;SG	
ferruginea	ferruginea	ferruginea	ferrugine	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
försvarade	aparand	försvara	aparand	V;IND;PST;V.PTCP;ACT	
försvarade	aparat	försvara	aparat	V;IND;PST;V.PTCP;ACT	N;INDF;MASC;SG
försvarade	aparata	försvara	aparata	V;IND;PST;V.PTCP;ACT	N;DEF;FEM;SG
igor	igor	igo	igor	PROPN;NOM	PROPN
fiol	vioara	fiol	vioară	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
fiol	vioara	fiol	vioară	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
hundratals	sute	hundratals	sută	N;NOM;INDF;NEUT;PL	NUM;INDF;FEM;PL
div	div	div	div	N;NOM;INDF;MASC+FEM;SG	
bero	depind	bero	depinde	V;IMP;FIN;ACT	V;IND;PL;3;PRS;FIN
gebel	gebel	gebel	gebel	N;NOM;INDF;NEUT;SG	
begränsat	limited	begränsad	limited	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	N;INDF;MASC;SG
begränsat	limitate	begränsad	limitat	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
begränsat	limitata	begränsad	limitat	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;DEF;FEM;SG
kurs	cursul	kurs	curs	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC;SG
skickar	trimiterea	skicka	trimitere	V;IND;PRS;FIN;ACT	N;DEF;FEM;SG
dsc	dsc	dsc	dsc	PROPN;NOM	N;INDF
frukt	fructul	frukt	fruct	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC;SG
frukt	fructe	frukt	fruct	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;PL
frukt	fructele	frukt	fruct	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;PL
frukt	fructe	frukt	fruct	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;PL
frukt	fructele	frukt	fruct	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;PL
smeknamnet	porecla	smeknamn	poreclă	N;NOM;DEF;NEUT;SG	N;DEF;FEM;SG
smeknamnet	porecla	smeknamn	poreclă	N;NOM;DEF;NEUT;SG	N;DEF;FEM;SG
lejon	leul	lejon	leu	N;NOM;INDF;NEUT;SG	N;DEF;MASC;SG
lejon	lei	lejon	leu	N;NOM;INDF;NEUT;SG	N;INDF;MASC;PL
lejon	leii	lejon	leu	N;NOM;INDF;NEUT;SG	N;DEF;MASC;PL
andrews	andrews	andrews	andrews	PROPN;NOM	PROPN
glad	fericita	glad	fericita	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
glad	fericita	glad	fericita	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
glad	happy	glad	happy	ADJ;NOM;INDF;MASC+FEM;SG	
ryttare	rider	rytt	rider	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC;SG
bio	bio	bio	bio	N;NOM;INDF;MASC+FEM;SG	
bio	biografia	bio	biografie	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
bio	biografie	bio	biografie	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
expansion	expansiune	expansion	expansiune	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
expansion	extinderea	expansion	extindere	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
expansion	expansiunea	expansion	expansiune	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
expansion	extindere	expansion	extindere	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
most	majoritatea	most	majoritate	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
natural	naturala	natural	natural	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
natural	naturale	natural	natural	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
natural	naturala	natural	natural	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
natural	natural	natural	natural	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;MASC;SG
natural	naturali	natural	natural	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;MASC;PL
syndrom	sindromul	syndrom	sindrom	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC;SG
syndrom	sindroame	syndrom	sindrom	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;PL
sträckning	intinde	sträckning	intinde	N;NOM;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
sträckning	intinde	sträckning	intinde	N;NOM;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
sträckning	intindere	sträckning	intindere	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
chi	chi	chi	chi	N;NOM;INDF;NEUT;SG	
court	tribunal	court	tribunal	PROPN;NOM	N;INDF;MASC;SG
court	curtea	court	curte	PROPN;NOM	N;DEF;FEM;SG
court	court	court	court	PROPN;NOM	N;INDF;MASC;SG
court	curte	court	curte	PROPN;NOM	N;INDF;FEM;SG
court	instanta	court	instant	PROPN;NOM	N;DEF;FEM;SG
utsikt	vizualizari	utsikt	vizualizar	N;NOM;INDF;NEUT;SG	V;IND;PL;2;IPFV;FIN
utsikt	pareri	utsikt	parer	N;NOM;INDF;NEUT;SG	
utsikt	vizualizeaza	utsikt	vizualizează	N;NOM;INDF;NEUT;SG	V;IND;SG;3;IPFV;FIN
utsikt	vizualizare	utsikt	vizualizare	N;NOM;INDF;NEUT;SG	N;INDF;FEM;SG
utsikt	vedere	utsikt	vedere	N;NOM;INDF;NEUT;SG	N;INDF;FEM;SG
älskade	iubit	älskad	iubit	ADJ;NOM;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
älskade	pretios	älskad	pretios	ADJ;NOM;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
älskade	pretios	älskad	pretios	ADJ;NOM;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
älskade	precious	älskad	precious	ADJ;NOM;PL;PST;V.PTCP	N;INDF;MASC;SG
älskade	iubita	älskad	iubită	ADJ;NOM;PL;PST;V.PTCP	N;DEF;FEM;SG
älskade	iubit	älskad	iubit	ADJ;NOM;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
office	biroul	office	birou	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC;SG
office	oficiul	office	oficiu	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC;SG
sköt	shot	sköta	shot	V;IMP;FIN;ACT	N;INDF;MASC;SG
sköt	impuscat	sköta	impusca	V;IMP;FIN;ACT	ADJ;INDF;MASC;SG
sköt	impuscat	sköta	impusca	V;IMP;FIN;ACT	ADJ;INDF;MASC;SG
churchill	churchill	churchill	churchill	PROPN;NOM	PROPN
nås	atins	nå	atinge	V;IND;FIN;PASS	ADJ;INDF;MASC;SG
nås	atinsa	nå	atinsa	V;IND;FIN;PASS	ADJ;DEF;FEM;SG
pund	lira	pund	liră	N;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
pund	lira	pund	liră	N;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
pund	kilograme	pund	kilogram	N;NOM;INDF;NEUT;SG	N;INDF;FEM;PL
savoie	savoie	savoie	savoie	N;NOM;INDF;MASC+FEM;SG	N;INDF;FEM;SG
parva	parva	parva	parvă	N;NOM;INDF;MASC+FEM;SG	PROPN
milton	milton	milton	milton	PROPN;NOM	PROPN
minima	minimele	minim	minim	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;PL
epirus	epir	epirus	epir	PROPN;NOM	N;INDF;MASC;SG
holmgren	holmgren	holmgren	holmgren	PROPN;NOM	
svagt	slaba	svag	slab	ADJ;NOM;INDF;NEUT;SG	ADJ;DEF;FEM;SG
svagt	slabit	svag	slabi	ADJ;NOM;INDF;NEUT;SG	N;INDF;MASC;SG
svagt	slab	svag	slab	ADJ;NOM;INDF;NEUT;SG	ADV
svagt	slaba	svag	slab	ADJ;NOM;INDF;NEUT;SG	ADJ;DEF;FEM;SG
blodet	blood	blod	blood	N;NOM;DEF;NEUT;SG	N;INDF;MASC;SG
blodet	sangele	blod	sange	N;NOM;DEF;NEUT;SG	N;DEF;MASC;SG
blodet	sange	blod	sange	N;NOM;DEF;NEUT;SG	
blodet	sange	blod	sange	N;NOM;DEF;NEUT;SG	
bud	licitat	bud	licita	N;NOM;INDF;NEUT;SG	ADJ;INDF;MASC;SG
bud	bud	bud	bud	N;NOM;INDF;NEUT;SG	PROPN
parviflora	parviflora	parviflora	parvifloră	N;NOM;INDF;MASC+FEM;SG	N;DEF;FEM;SG
lagstiftande	legislativa	lagstiftande	legislativă	ADJ;NOM;PRS;V.PTCP	N;DEF;FEM;SG
imperiet	empire	imperi	empire	N;NOM;DEF;NEUT;SG	N;INDF;MASC;SG
imperiet	imperiul	imperi	imperiu	N;NOM;DEF;NEUT;SG	N;DEF;MASC;SG
imperiet	imperiu	imperi	imperiu	N;NOM;DEF;NEUT;SG	N;INDF;MASC;SG
imperiet	imperiului	imperi	imperiu	N;NOM;DEF;NEUT;SG	N;DEF;MASC;SG
arrangerade	aranjata	arrangera	aranjat	ADJ;NOM;PL;PST;V.PTCP	N;DEF;FEM;SG
arrangerade	aranjat	arrangera	aranja	ADJ;NOM;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
ingmar	ingmar	ingmar	ingmar	PROPN;NOM	PROPN
xvi	xvi	xvi	xvi	PROPN;NOM	
diplomatiska	diplomatic	diplomatisk	diplomatic	ADJ;NOM;PL	ADJ;INDF;MASC;SG
diplomatiska	diplomatica	diplomatisk	diplomatică	ADJ;NOM;PL	N;DEF;FEM;SG
invasionen	invazia	invasion	invazie	N;NOM;DEF;MASC+FEM;SG	N;DEF;FEM;SG
invasionen	invazie	invasion	invazie	N;NOM;DEF;MASC+FEM;SG	N;INDF;FEM;SG
förbud	interzicere	förbud	interzicere	N;NOM;INDF;NEUT;SG	N;INDF;FEM;SG
förbud	interdictie	förbud	interdictie	N;NOM;INDF;NEUT;SG	N;INDF;FEM;SG
förbud	interdictii	förbud	interdictie	N;NOM;INDF;NEUT;SG	N;INDF;FEM;PL
förbud	interdictia	förbud	interdictie	N;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
förbud	interzicerea	förbud	interzicere	N;NOM;INDF;NEUT;SG	N;DEF;FEM;SG
förbud	interdictie	förbud	interdictie	N;NOM;INDF;NEUT;SG	N;INDF;FEM;SG
düsseldorf	düsseldorf	düsseldorf	düsseldorf	PROPN;NOM	PROPN
düsseldorf	dusseldorf	düsseldorf	dusseldorf	PROPN;NOM	PROPN
inuti	inauntru	inuti	inauntru	N;NOM;INDF;MASC+FEM;SG	
läger	tabara	läga	tabară	N;NOM;INDF;MASC+FEM;PL	N;DEF;FEM;SG
läger	camp	läga	camp	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC;SG
läger	tabara	läga	tabară	N;NOM;INDF;MASC+FEM;PL	N;DEF;FEM;SG
