culturas	κουλτούρες	cultura	κουλτούρα	N	ADJ;NOM;FEM;PL
irlandeses	ιρλανδοί	irlander	ιρλανδός	N	PROPN;NOM;MASC;PL
irlandeses	ιρλανδική	irlander	ιρλανδικός	N	ADJ;NOM;FEM;SG
irlandeses	irish	irlander	irish	N	
dámo	δώστε	dámo	δώστε		N;ACC;FEM;SG
dámo	δώσε	dámo	δίνω		V;IPFV;IND;SG;1;PRS;FIN;ACT
mátao	σκοτώσει	mátao	σκοτώνω	PROPN	V;PFV;NFIN;ACT
mátao	σκότωσε	mátao	σκοτώνω	PROPN	V;PFV;IND;SG;3;PST;FIN;ACT
mátao	σκοτώστε	mátao	σκοτώνω	PROPN	N
mátao	αυτόν	mátao	αυτός	PROPN	PRO;ACC;MASC;SG;3
ianqui	αμερικανική	ianqui	αμερικάνικος	PROPN	ADJ;NOM;FEM;SG
ianqui	αμερικάνικα	ianqui	αμερικάνικος	PROPN	ADV
ianqui	αμερικανός	ianqui	Αμερικανός	PROPN	ADJ;NOM;MASC;SG
ianqui	αμερικάνος	ianqui	αμερικάνος	PROPN	ADJ;NOM;MASC;SG
ianqui	αμερικάνικο	ianqui	Αμερικάνικος	PROPN	ADJ;NOM;NEUT;SG
ianqui	αμερικανοί	ianqui	Αμερικανός	PROPN	PROPN;NOM;MASC;PL
shirley	σίρλεϊ	shirley	σίρλεϊ	PROPN	PROPN;NOM;FEM;SG
claude	claude	claude	claude	PROPN	
claude	κλωντ	claude	κλωντ	PROPN	PROPN;NOM;MASC;SG
claude	κλοντ	claude	κλοντ	PROPN	PROPN;NOM;MASC;SG
ping	πινγκ	ping	πινγκ	PROPN	
fodendo	με	foder	με	V	ADP
barricada	οδόφραγμα	barricar	οδόφραγμα	V	N;NOM;NEUT;SG
punk	πανκ	punk	πανκ	N	
punk	punk	punk	punk	N	
jerry	τζέρυ	jerry	τζέρυ	PROPN	N
jerry	τζέρι	jerry	τζέρι	PROPN	PROPN;NOM;MASC;SG
cui	cui	cui	cui	PROPN	
private	ιδιωτικά	private	ιδιωτικός	PROPN	ADV
private	ιδιωτική	private	ιδιωτικός	PROPN	ADJ;NOM;FEM;SG
private	ιδιωτικό	private	ιδιωτικός	PROPN	ADJ;NOM;NEUT;SG
private	ιδιωτικός	private	ιδιωτικός	PROPN	ADJ;NOM;MASC;SG
profes	εκπαιδευτικοί	profe	εκπαιδευτικός	N	ADJ;NOM;MASC;PL
cbi	δφε	cbi	δφε	PROPN	N
asteroides	αστεροειδής	asteroide	αστεροειδής	N	ADJ;NOM;MASC;SG
asteroides	αστεροειδής	asteroide	αστεροειδής	N	ADJ;NOM;MASC;SG
pender	πέντερ	pender	πέντερ	V	
desexaba	καταζητούμενος	desexar	καταζητούμενος	V	ADJ;NOM;MASC;SG
solucionar	επίλυση	solucionar	επίλυση	V	N;ACC;FEM;SG
ángeles	los	ángele	los	N	
ángeles	λος	ángele	λος	N	
ángeles	άντζελες	ángele	άντζελος	N	PROPN;NOM;FEM;PL
jazz	τζαζ	jazz	τζαζ	PROPN	
tocamos	παιχνίδι	tocar	παιχνίδι	V	N;NOM;NEUT;SG
tocamos	play	tocar	play	V	
finanzas	χρηματοοικονομικά	finanzas	χρηματοοικονομικά	PROPN	ADV
finanzas	οικονομικών	finanzas	οικονομικός	PROPN	ADJ;GEN;FEM;PL
finanzas	χρηματοδότηση	finanzas	χρηματοδότηση	PROPN	N;ACC;FEM;SG
má	bad	má	bad	N	
má	κακός	má	κακός	N	ADJ;NOM;MASC;SG
má	κακό	má	κακός	N	ADJ;NOM;NEUT;SG
má	κακή	má	κακός	N	ADJ;NOM;FEM;SG
hans	hans	haber	hans	PROPN	
hans	χανς	haber	χανς	PROPN	
gráfica	γράφημα	gráfico	γράφημα	ADJ	N;NOM;NEUT;SG
gráfica	διάγραμμα	gráfico	διάγραμμα	ADJ	N;NOM;NEUT;SG
gráfica	γράφημα	gráfico	γράφημα	ADJ	N;NOM;NEUT;SG
gráfica	διάγραμμα	gráfico	διάγραμμα	ADJ	N;NOM;NEUT;SG
estudamos	μελέτη	estudar	μελέτη	V	N;NOM;FEM;SG
sabia	σοφοί	sabia	σοφοί	V	N;NOM;MASC;PL
sabia	σοφό	sabia	σοφός	V	ADJ;NOM;NEUT;SG
sabia	σοφή	sabia	σοφή	V	ADJ;NOM;FEM;SG
sabia	σοφός	sabia	σοφός	V	N;NOM;MASC;SG
noventa	ninety	noventa	ninety	NUM	
ollade	κοίτα	ollade	κοίτα	ADV	V;IPFV;IND;SG;1;PRS;FIN;ACT
existía	ήταν	existir	είμαι	V	V;IPFV;IND;SG;3;PST;FIN;PASS
existía	εκει	existir	εκει	V	ADV
existía	εκεί	existir	εκεί	V	ADV
seguise	ακόμη	seguir	ακόμα	V	ADV
seguise	ακομα	seguir	ακομα	V	ADV
seguise	ακόμα	seguir	ακόμα	V	ADV
seguise	ήταν	seguir	είμαι	V	V;IPFV;IND;SG;3;PST;FIN;PASS
seguise	λήψη	seguir	λήψη	V	N;ACC;FEM;SG
sos	μόνοι	se	μόνος	PROPN	ADJ;NOM;MASC;PL
sos	μονη	se	μονος	PROPN	N;ACC;FEM;SG
sos	μόνη	se	μόνος	PROPN	ADJ;NOM;FEM;SG
sos	μόνος	se	μόνος	PROPN	ADJ;NOM;MASC;SG
collelo	πάρτε	collelo	πάρτε	N	V;IPFV;IND;PL;2;PRS;FIN;ACT
collelo	πάρε	collelo	πάρε	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
collede	πάρτε	colleder	πάρτε	PROPN	V;IPFV;IND;PL;2;PRS;FIN;ACT
collede	λήψη	colleder	λήψη	PROPN	N;ACC;FEM;SG
collede	πάρε	colleder	πάρε	PROPN	V;IPFV;IND;SG;1;PRS;FIN;ACT
coñecedes	ντον	coñecede	ντον	V	
coñecedes	don	coñecede	don	V	
coñecedes	ντόν	coñecede	ντόν	V	N
coñecedes	δον	coñecede	δον	V	N;NOM;MASC;SG
adoitan	αυτοί	adoitar	αυτός	V	PRO;NOM;MASC;PL;3
adoitan	συνήθως	adoitar	συνήθως	V	ADV
adoitan	συνηθως	adoitar	συνηθως	V	ADV
ducias	δεκάδες	ducia	δεκάδα	N	NUM;NOM;FEM;PL
supremo	υπέρτατη	supremo	υπέρτατος	N	ADJ;NOM;FEM;SG
supremo	ανώτατο	supremo	ανώτερος	N	ADJ;NOM;CMPR;NEUT;SG
supremo	ανώτατη	supremo	ανώτερος	N	ADJ;NOM;CMPR;FEM;SG
táboa	έσπασε	táboa	σπάω	N	V;PFV;IND;SG;3;PST;FIN;ACT
myriad	μυριάδες	myriad	μυριάδα	PROPN	N;NOM;FEM;PL
errada	λάθος	errada	λάθος	ADJ	N;NOM;NEUT;SG
inesperado	αναπάντεχο	inesperar	αναπάντεχος	V	N;NOM;NEUT;SG
inesperado	απρόσμενη	inesperar	απρόσμενος	V	ADJ;NOM;FEM;SG
inesperado	απρόσμενο	inesperar	απρόσμενος	V	ADJ;NOM;NEUT;SG
inesperado	απροσδόκητο	inesperar	απροσδόκητος	V	ADJ;NOM;NEUT;SG
deunos	έδωσε	deuno	δίνω	N	V;PFV;IND;SG;3;PST;FIN;ACT
madrugada	πρωί	madrugar	πρωί	V	N;ACC;NEUT;SG
madrugada	καλημέρα	madrugar	καλημέρα	V	N;VOC;FEM;SG
baratos	φθηνό	barato	φτηνός	N	ADJ;NOM;NEUT;SG
baratos	φτηνή	barato	φτηνός	N	ADJ;NOM;FEM;SG
baratos	φτηνό	barato	φτηνός	N	ADJ;NOM;NEUT;SG
corporal	σωμα	corporal	σωμα	ADJ	N;NOM;NEUT;SG
corporal	πτώμα	corporal	πτώμα	ADJ	N;NOM;NEUT;SG
corporal	κορμί	corporal	κορμί	ADJ	N;NOM;NEUT;SG
corporal	σώμα	corporal	σώμα	ADJ	N;NOM;NEUT;SG
posicións	θέτει	posición	θέτω	N	V;IPFV;IND;SG;3;PRS;FIN;ACT
positiva	θετικά	positivo	θετικός	ADJ	ADV
harvard	χάρβαρντ	harvard	χάρβαρντ	V	N;NOM;NEUT;SG
harvard	harvard	harvard	harvard	V	
pides	εσείς	peder	εγώ	V	PRO;NOM;MASC;PL;2
típica	τυπικά	típico	τυπικά	ADJ	ADV
deixara	αριστερά	deixar	αριστερά	V	ADV
deixara	αριστερό	deixar	αριστερός	V	N;NOM;NEUT;SG
deixara	αριστερή	deixar	αριστερής	V	ADJ;NOM;FEM;SG
deixara	αριστερα	deixar	αριστέρα	V	ADV
rematan	τέλος	rematar	τέλος	V	ADV
rematan	λήξη	rematar	λήξη	V	N;ACC;FEM;SG
amarelos	κίτρινος	amarelo	κίτρινος	N	ADJ;NOM;MASC;SG
amarelos	κίτρινη	amarelo	κίτρινος	N	ADJ;NOM;FEM;SG
racial	κούρσα	racial	κούρσα	ADJ	N;NOM;FEM;SG
racial	φυλή	racial	φυλή	ADJ	N;NOM;FEM;SG
racial	αγώνα	racial	αγώνας	ADJ	N;ACC;MASC;SG
racial	race	racial	race	ADJ	
racial	αγώνας	racial	αγώνας	ADJ	N;NOM;MASC;SG
racial	φυλετικά	racial	φυλετικά	ADJ	ADV
sinxelos	απλός	sinxelo	απλός	N	ADJ;NOM;MASC;SG
sinxelos	απλή	sinxelo	απλός	N	ADJ;NOM;FEM;SG
sinxelos	απλό	sinxelo	απλός	N	ADJ;NOM;NEUT;SG
nixeria	νιγηρίας	nixeria	νιγηρία	N	PROPN;GEN;FEM;SG
nixeria	νιγηρία	nixeria	νιγηρία	N	PROPN;ACC;FEM;SG
refiro	τι	referir	τι	V	PRO;NOM;NEUT;SG;3
sábese	οποιαδήποτε	sábese	οποιοσδήποτε	V	PRO;NOM;FEM;SG;3
atrapar	αλιεύματα	atrapar	αλίευμα	V	N;NOM;NEUT;PL
morrían	αυτοί	morrer	αυτός	V	PRO;NOM;MASC;PL;3
electrónica	ηλεκτρονικά	electrónico	ηλεκτρονικά	ADJ	ADV
debuxar	κλήρωση	debuxar	κλήρωση	V	N;NOM;FEM;SG
debuxar	σχεδίαση	debuxar	σχεδίαση	V	N;ACC;FEM;SG
debuxar	ισοπαλία	debuxar	ισοπαλία	V	N;ACC;FEM;SG
debuxar	ζωγραφιά	debuxar	ζωγραφιά	V	N;NOM;FEM;SG
debuxar	κλήρωση	debuxar	κλήρωση	V	N;NOM;FEM;SG
desesperada	απελπισμένοι	desesperar	απελπίζω	V	ADJ;NOM;MASC;PL
desesperada	απελπισμένος	desesperar	απελπισμένος	V	ADJ;NOM;MASC;SG
desesperada	γιος	desesperar	γιος	V	N;NOM;MASC;SG
desesperada	υιός	desesperar	υιός	V	N;NOM;MASC;SG
desesperada	γιε	desesperar	για	V	
nathaniel	ναθάνιελ	nathaniel	ναθάνιελ	PROPN	
biolóxico	βιολογικά	biolóxico	βιολογικά	ADJ	ADV
abren	ανοιχτά	abren	ανοικτά	V	ADV
abren	ανοιχτό	abren	ανοιχτός	V	N;NOM;NEUT;SG
abren	άνοιγμα	abren	άνοιγμα	V	N;NOM;NEUT;SG
abren	ανοικτό	abren	ανοιχτός	V	ADJ;NOM;NEUT;SG
caribe	καραϊβικής	caribe	καραϊβικός	N	ADJ;GEN;FEM;SG
caribe	καραϊβική	caribe	καραϊβικός	N	ADJ;NOM;FEM;SG
texas	τέξας	texa	τέξας	PROPN	PROPN;NOM;NEUT;SG
texas	texas	texa	texas	PROPN	
bici	ποδήλατο	bici	ποδήλατος	PROPN	N;NOM;NEUT;SG
bici	μηχανάκι	bici	μηχανάκι	PROPN	N;NOM;NEUT;SG
admito	παραδεχτώ	admito	παράδεχος	ADV	V;IPFV;IND;SG;1;PRS;FIN;ACT
foxe	μακριά	foxe	μακριά	V	ADV
minte	ψέματα	minte	ψέμα	V	N;NOM;NEUT;PL
minte	ψέμα	minte	ψέμα	V	N;NOM;NEUT;SG
hail	χαίρε	hail	χαίρω	PROPN	V;PFV;IND;SG;3;PST;FIN;PASS
hail	χαλάζι	hail	χαλάζι	PROPN	N;NOM;NEUT;SG
dixéronlle	αυτοί	dixéronlle	αυτός	PROPN	PRO;NOM;MASC;PL;3
atopen	αυτοί	atopar	αυτός	V	PRO;NOM;MASC;PL;3
cambialo	αλλαγή	cambialo	αλλαγή	PROPN	N;ACC;FEM;SG
cambialo	μεταβολή	cambialo	μεταβολή	PROPN	N;NOM;FEM;SG
cambialo	ρέστα	cambialo	ρέστα	PROPN	N;NOM;NEUT;PL
construir	κτίριο	construir	κτίριο	V	N;NOM;NEUT;SG
construir	κτήριο	construir	κτήριο	V	N;NOM;NEUT;SG
tiveran	αυτοί	ter	αυτός	V	PRO;NOM;MASC;PL;3
usala	χρήση	usalar	χρήση	V	N;ACC;FEM;SG
usala	χρησιμοποίηση	usalar	χρησιμοποίηση	V	N;ACC;FEM;SG
optimista	αισιόδοξος	optimista	αισιόδοξος	ADJ	N;NOM;MASC;SG
normalidade	φυσιολογικά	normalidade	φυσιολογικά	N	ADV
normalidade	κανονικά	normalidade	κανονικά	N	ADV
encantaríame	αγαπη	encantaríame	αγαπη	V	N;NOM;FEM;SG
encantaríame	έρωτας	encantaríame	έρωτο	V	N;NOM;MASC;SG
encantaríame	αγάπη	encantaríame	αγάπη	V	N;NOM;FEM;SG
lembrades	θυμάσαι	lembrade	θυμάμαι	N	V;PFV;IND;SG;1;PST;FIN;ACT
lembrades	θυμήσου	lembrade	θύμησος	N	V;PFV;IND;SG;1;PRS;FIN;ACT
lembrades	θυμηθείτε	lembrade	θυμώ	N	V;PFV;IND;PL;2;FIN;PASS
lembrades	εσύ	lembrade	εσύ	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
lembrades	εσείς	lembrade	εγώ	N	PRO;NOM;MASC;PL;2
lembrades	εσυ	lembrade	εσυ	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
willie	γουίλι	willie	γουίλι	PROPN	PROPN;NOM;MASC;SG
willie	willie	willie	willie	PROPN	
dick	dick	dick	dick	PROPN	
dick	ντικ	dick	ντικ	PROPN	
herbas	βότανα	herba	βάτανο	N	ADJ;NOM;NEUT;PL
howard	χάουαρντ	howard	χάουαρντ	PROPN	PROPN;NOM;MASC;SG
golpear	στράικ	golpear	στράικ	V	N
golpear	απεργία	golpear	απεργία	V	N;NOM;FEM;SG
contactar	επαφη	contactar	επαφη	V	N;NOM;FEM;SG
contactar	επαφή	contactar	επαφή	V	N;ACC;FEM;SG
contactar	επικοινωνία	contactar	επικοινωνία	V	N;NOM;FEM;SG
preocúpame	ανησύχησε	preocúpame	ανησυχώ	PROPN	V;PFV;IND;SG;3;PST;FIN;ACT
catedral	καθεδρικό	catedral	καθεδρικός	N	ADJ;NOM;NEUT;SG
manexar	λαβή	manexar	λαβή	V	N;NOM;FEM;SG
manexar	χερούλι	manexar	χερούλι	V	N;NOM;NEUT;SG
española	ισπανοί	español	ισπανός	ADJ	PROPN;NOM;MASC;PL
española	ισπανικά	español	ισπανικά	ADJ	ADV
durmía	ύπνος	durmía	ύπνος	V	N;NOM;MASC;SG
durmía	ύπνο	durmía	ύπνο	V	N;ACC;MASC;SG
élle	φροντίδα	élle	φροντίδα	V	N;NOM;FEM;SG
élle	αυτή	élle	αυτός	V	PRO;NOM;FEM;SG;3
élle	εκείνη	élle	εκείνος	V	PRO;ACC;FEM;SG;3
élle	ντον	élle	ντον	V	
élle	don	élle	don	V	
élle	ντόν	élle	ντόν	V	N
élle	δον	élle	δον	V	N;NOM;MASC;SG
empezaron	αυτοί	empezar	αυτός	V	PRO;NOM;MASC;PL;3
ocuparme	πάρτε	ocuparme	πάρτε	PROPN	V;IPFV;IND;PL;2;PRS;FIN;ACT
ocuparme	λήψη	ocuparme	λήψη	PROPN	N;ACC;FEM;SG
ocuparme	πάρε	ocuparme	πάρε	PROPN	V;IPFV;IND;SG;1;PRS;FIN;ACT
ocuparme	φροντίδα	ocuparme	φροντίδα	PROPN	N;NOM;FEM;SG
sabiades	έκανε	sabiar	κάνω	N	V;PFV;IND;SG;3;PST;FIN;ACT
sabiades	εσύ	sabiar	εσύ	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
sabiades	εσείς	sabiar	εγώ	N	PRO;NOM;MASC;PL;2
sabiades	εσυ	sabiar	εσυ	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
razas	ρέιν	raza	ρέιν	N	
detectar	ανίχνευση	detectar	ανίχνευση	V	N;NOM;FEM;SG
cambiará	γουίλ	cambiar	γουίλ	V	
cambiará	will	cambiar	will	V	
cambiará	θα	cambiar	θα	V	PART
cambiará	αλλαγή	cambiar	αλλαγή	V	N;ACC;FEM;SG
cambiará	μεταβολή	cambiar	μεταβολή	V	N;NOM;FEM;SG
cambiará	ρέστα	cambiar	ρέστα	V	N;NOM;NEUT;PL
descuberta	ανακάλυψη	descuberta	ανακάλυψη	V	N;ACC;FEM;SG
voluntario	εθελοντικά	voluntario	εθελοντικά	N	ADV
ímoslle	εδω	ímoslle	εδω	PROPN	ADV
ímoslle	εδώ	ímoslle	εδώ	PROPN	ADV
pódesme	can	pódesme	can	ADV	
pódesme	μπορεί	pódesme	μπορώ	ADV	V;IPFV;IND;SG;3;PRS;FIN;ACT
pódesme	εσύ	pódesme	εσύ	ADV	V;IPFV;IND;SG;1;PRS;FIN;ACT
pódesme	εσείς	pódesme	εγώ	ADV	PRO;NOM;MASC;PL;2
pódesme	εσυ	pódesme	εσυ	ADV	V;IPFV;IND;SG;1;PRS;FIN;ACT
estarías	εσείς	estar	εγώ	V	PRO;NOM;MASC;PL;2
desesperado	απελπισμένοι	desesperar	απελπίζω	V	ADJ;NOM;MASC;PL
desesperado	απελπισμένος	desesperar	απελπισμένος	V	ADJ;NOM;MASC;SG
superar	over	superar	over	V	
convén	για	convir	για	V	ADP
convén	for	convir	for	V	
cambiamos	αλλαγή	cambiar	αλλαγή	V	N;ACC;FEM;SG
cambiamos	μεταβολή	cambiar	μεταβολή	V	N;NOM;FEM;SG
cambiamos	ρέστα	cambiar	ρέστα	V	N;NOM;NEUT;PL
entendedes	εσείς	entendede	εγώ	V	PRO;NOM;MASC;PL;2
terminou	over	terminar	over	V	
alimenta	σπόροι	alimentar	σπόρος	V	N;NOM;MASC;PL
alimenta	σπόρων	alimentar	σπόρος	V	N;GEN;NEUT;PL
alimenta	σπόρο	alimentar	σπόρο	V	N;NOM;NEUT;SG
alimenta	σπόρος	alimentar	σπόρος	V	N;NOM;MASC;SG
hoxendía	σήμερα	hoxender	σήμερα	N	ADV
caendo	πτώση	caendo	πτώση	V	N;ACC;FEM;SG
caendo	down	caendo	down	V	
caendo	κάτω	caendo	κάτω	V	ADV
caendo	κατω	caendo	κατω	V	ADV
deixará	εσείς	deixar	εγώ	V	PRO;NOM;MASC;PL;2
deixará	φύγε	deixar	φύγω	V	PRO;NOM;MASC;SG;1
comezos	νωρίς	comezo	νωρίς	N	ADV
xeada	φροστ	xeada	φροστ	N	
crearon	αυτοί	crear	αυτός	V	PRO;NOM;MASC;PL;3
matemática	μαθηματικά	matemático	μαθηματικά	ADJ	ADV
contando	μέτρημα	contar	μέτρημα	V	N;NOM;NEUT;SG
rematara	ήταν	rematar	είμαι	V	V;IPFV;IND;SG;3;PST;FIN;PASS
rematara	over	rematar	over	V	
saíches	έξω	saíches	έξω	N	ADV
saíches	out	saíches	out	N	
saíches	εξω	saíches	εξω	N	ADV
saíches	εσύ	saíches	εσύ	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
saíches	εσείς	saíches	εγώ	N	PRO;NOM;MASC;PL;2
saíches	εσυ	saíches	εσυ	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
saíches	έκανε	saíches	κάνω	N	V;PFV;IND;SG;3;PST;FIN;ACT
produciu	παραγόμενα	producir	παραγόμενος	V	ADV
sudáfrica	νοτια	sudáfricar	νοτίος	ADJ	N;NOM;FEM;SG
sudáfrica	νότια	sudáfricar	νότιος	ADJ	ADV
sudáfrica	νότος	sudáfricar	νότος	ADJ	N;NOM;MASC;SG
sudáfrica	αφρικη	sudáfricar	αφρικός	ADJ	N;NOM;FEM;SG
sudáfrica	αφρική	sudáfricar	αφρικός	ADJ	PROPN;NOM;FEM;SG
quererías	όπως	querería	όπως	N	ADV
quererías	οπως	querería	οπως	N	ADV
quererías	like	querería	like	N	
quererías	σαν	querería	σαν	N	ADV
quererías	εσύ	querería	εσύ	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
quererías	εσείς	querería	εγώ	N	PRO;NOM;MASC;PL;2
quererías	εσυ	querería	εσυ	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
teñades	εσείς	terade	εγώ	V	PRO;NOM;MASC;PL;2
vistas	θεα	vista	θεα	V	N;NOM;FEM;SG
vistas	θέα	vista	θέα	V	N;NOM;FEM;SG
vistas	όψη	vista	όψο	V	N;NOM;FEM;SG
vistas	προβολή	vista	προβολή	V	N;NOM;FEM;SG
vistas	view	vista	view	V	
esqueceu	ξεχασμένο	esquecer	ξεχασμένο	V	ADJ;NOM;NEUT;SG
esqueceu	ξεχασμένα	esquecer	ξεχάζω	V	ADJ;NOM;NEUT;PL
giovanni	giovann	giovannivi	giovann	PROPN	
giovanni	τζιοβάνι	giovannivi	τζιοβάνι	PROPN	
intentas	προσπάθησε	intentar	προσπαθώ	PROPN	V;PFV;IND;SG;3;PST;FIN;ACT
intentas	δοκίμασε	intentar	δοκιμάζω	PROPN	V;PFV;IND;SG;3;PST;FIN;ACT
intentas	δοκιμάστε	intentar	δοκιμάζω	PROPN	V;PFV;IMP;PL;2;FIN;ACT
intentas	εσύ	intentar	εσύ	PROPN	V;IPFV;IND;SG;1;PRS;FIN;ACT
intentas	εσείς	intentar	εγώ	PROPN	PRO;NOM;MASC;PL;2
intentas	εσυ	intentar	εσυ	PROPN	V;IPFV;IND;SG;1;PRS;FIN;ACT
intentas	προσπαθώντας	intentar	προσπαθώ	PROPN	V;IPFV;V.CVB;ACT
intentas	προσπαθεί	intentar	προσπαθώ	PROPN	V;IPFV;IND;SG;3;PRS;FIN;ACT
dáche	εσείς	dáche	εγώ	V	PRO;NOM;MASC;PL;2
gordos	χοντρός	gordo	χοντρός	N	ADJ;NOM;MASC;SG
televisor	tv	televisor	tv	N	
firmes	προσοχή	firme	προσοχή	ADJ	N;NOM;FEM;SG
firmes	προσοχη	firme	προσόχος	ADJ	
misterioso	μυστηριώδη	misterioso	μυστηριώδη	ADJ	ADV
conseguen	can	conseguir	can	V	
descobre	έξω	descobre	έξω	V	ADV
descobre	out	descobre	out	V	
descobre	εξω	descobre	εξω	V	ADV
levaría	λήψη	levar	λήψη	V	N;ACC;FEM;SG
danny	ντάνι	danny	ντάνι	PROPN	
ataca	επιθέσεις	ataca	επίθεση	V	N;NOM;FEM;PL
ataca	επιθεση	ataca	επιθεση	V	N;ACC;FEM;SG
ataca	επίθεση	ataca	επίθεση	V	N;ACC;FEM;SG
ulises	οδυσσέας	ulir	οδυσσέας	N	PROPN;NOM;MASC;SG
ulises	οδυσσέα	ulir	οδυσσέας	N	PROPN;ACC;MASC;SG
miserable	δυστυχισμένος	miserable	δυστυχισμένος	ADJ	V;PFV;NOM;MASC;SG;V.PTCP;PASS
atractiva	ελκυστικά	atractivo	ελκυστικά	ADJ	ADV
apuntar	πόντος	apuntar	πόντος	V	PROPN;NOM;MASC;SG
apuntar	σημειο	apuntar	σημειο	V	N;NOM;NEUT;SG
apuntar	σημείο	apuntar	σημείο	V	N;NOM;NEUT;SG
rota	σπασμένη	rota	σπάζω	N	ADJ;NOM;FEM;SG
rota	σπασμένα	rota	σπάζω	N	ADJ;NOM;NEUT;PL
rota	σπασμένο	rota	σπάζω	N	ADJ;NOM;NEUT;SG
rota	σπασμένος	rota	σπασμένος	N	ADJ;NOM;MASC;SG
anónimos	ανώνυμη	anónir	ανώνυμη	N	ADJ;NOM;FEM;SG
anónimos	ανώνυμα	anónir	ανώνυμα	N	ADV
anónimos	ανώνυμοι	anónir	ανώνυμος	N	ADJ;NOM;MASC;PL
alias	aka	alio	aka	N	
nacido	γεννήθηκα	nacido	γεννώ	N	V;PFV;IND;SG;1;PST;FIN;PASS
nacido	γεννημένος	nacido	γεννημένος	N	V;PFV;NOM;MASC;SG;V.PTCP;PASS
nacido	γεννήθηκε	nacido	γεννώ	N	V;PFV;IND;SG;3;PST;FIN;PASS
nacido	γεννηθείς	nacido	γεννηθής	N	ADJ;NOM;MASC;SG
títulos	τίτλους	título	τίτλο	N	NUM;NOM;MASC;PL
títulos	τίτλοι	título	τίτλος	N	NUM;NOM;MASC;PL
custos	cost	custo	cost	N	
trouxeches	εσύ	trouxeches	εσύ	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
trouxeches	εσείς	trouxeches	εγώ	N	PRO;NOM;MASC;PL;2
trouxeches	εσυ	trouxeches	εσυ	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
trouxeches	έκανε	trouxeches	κάνω	N	V;PFV;IND;SG;3;PST;FIN;ACT
trouxeches	φέρτε	trouxeches	φέρω	N	V;PFV;IMP;PL;2;PRS;FIN;ACT
trouxeches	φέρει	trouxeches	φέρω	N	V;IPFV;IND;SG;3;PRS;FIN;ACT
prometinlle	υποσχέθηκε	prometinlle	υπόσχομαι	PROPN	V;PFV;IND;SG;3;PST;FIN;PASS
soña	ονειρα	soña	ονειρα	V	N;NOM;FEM;PL
soña	όνειρα	soña	όνειρα	V	N;NOM;NEUT;PL
tornou	γίνε	tornar	γίνομαι	V	V;IPFV;IND;SG;1;PRS;FIN;PASS
taberna	bar	taberno	bar	N	
vapor	το	vapor	ο	N	DET;NOM;DEF;NEUT;SG
mátame	σκοτώσει	mátame	σκοτώνω	PROPN	V;PFV;NFIN;ACT
mátame	σκότωσε	mátame	σκοτώνω	PROPN	V;PFV;IND;SG;3;PST;FIN;ACT
mátame	σκοτώστε	mátame	σκοτώνω	PROPN	N
amarga	πίκρα	amargar	πίκρα	ADJ	N;NOM;FEM;SG
amarga	πικρή	amargar	πικρός	ADJ	N;NOM;FEM;SG
amarga	πικρό	amargar	πικρός	ADJ	N;NOM;NEUT;SG
afogar	πνιγμός	afogar	πνιγμός	V	N;NOM;MASC;SG
afogar	πνιγμό	afogar	πνιγμός	V	N;ACC;MASC;SG
baker	baker	baker	baker	PROPN	
baker	μπέικερ	baker	μπέικερ	PROPN	
tolear	τρέλα	tolear	τρέλα	V	N;NOM;FEM;SG
tolear	τρελή	tolear	τρελή	V	N;NOM;FEM;SG
tolear	τρελός	tolear	τρελός	V	N;NOM;MASC;SG
tolear	τρελό	tolear	τρελό	V	N;NOM;NEUT;SG
tolear	παράφρων	tolear	παράφρος	V	N;NOM;MASC;SG
tolear	τρελός	tolear	τρελός	V	N;NOM;MASC;SG
louco	μαντ	louco	μαντ	N	
cuspir	φτύσιμο	cuspir	φτύσιμο	V	N;NOM;NEUT;SG
volvese	πλάτη	volver	πλάτος	V	N;NOM;FEM;SG
volvese	πισω	volver	πισω	V	ADV
volvese	πίσω	volver	πίσω	V	ADV
planear	πλάνο	planear	πλάνο	V	N;NOM;NEUT;SG
planear	σχέδιο	planear	σχέδιο	V	N;NOM;NEUT;SG
olle	κοίτα	olle	κοίτα	N	V;IPFV;IND;SG;1;PRS;FIN;ACT
xogas	play	xoga	play	N	
xogas	παίξε	xoga	παίζω	N	V;PFV;IND;PL;2;PST;FIN;ACT
xogas	παίξουμε	xoga	παίζω	N	V;PFV;IND;PL;1;FIN;ACT
perdo	χάνουν	perdo	χάνω	ADV	V;IPFV;IND;PL;3;PRS;FIN;ACT
perdo	χάσω	perdo	χάσω	ADV	V;IPFV;IND;SG;1;PRS;FIN;ACT
regresou	πλάτη	regresar	πλάτος	V	N;NOM;FEM;SG
regresou	πισω	regresar	πισω	V	ADV
