com	com	com	com	ADP	
direito	נכון	direito	נכון	N;MASC;SG	ADJ;MASC;SG
direito	החוק	direito	החוק	N;MASC;SG	
direito	משפטים	direito	משפט	N;MASC;SG	N;MASC;PL
real	ריאל	real	ריאל	N;MASC;SG	PROPN
real	אמיתי	real	אמיתי	N;MASC;SG	ADJ;MASC;SG
real	אמיתית	real	אמיתי	N;MASC;SG	ADV
real	אמיתיים	real	אמיתי	N;MASC;SG	ADJ;MASC;PL
real	אמיתיות	real	אמיתי	N;MASC;SG	ADJ;FEM;PL
real	רויאל	real	רויאל	N;MASC;SG	PROPN
rede	נטו	rede	נטו	N;FEM;SG	
rede	הרשת	rede	הרשה	N;FEM;SG	PROPN
jpg	jpg	jpg	jpg	N;MASC;SG	PROPN
público	הקהל	público	הקהל	N;MASC;SG	PROPN
público	ציבורית	público	ציבורי	N;MASC;SG	ADV
público	ציבורי	público	ציבורי	N;MASC;SG	ADJ;MASC;SG
público	הציבור	público	הציבור	N;MASC;SG	
pedro	פדרו	pedro	פדר	N;MASC;SG	PROPN
pedro	פיטר	pedro	פיטר	N;MASC;SG	PROPN
pedro	פטרוס	pedro	פטרוס	N;MASC;SG	PROPN
pedro	פטר	pedro	פטר	N;MASC;SG	PROPN
lisboa	ליסבון	lisboa	ליסבון	N;FEM;SG	PROPN
isbn	isbn	isbn	isbn	N;MASC;SG	PROPN
ponto	דוט	ponto	דוט	N;MASC;SG	PROPN
ponto	פוינט	ponto	פוינט	N;MASC;SG	PROPN
empresa	אנטרפרייז	empresa	אנטרפרייז	N;FEM;SG	PROPN
single	יחיד	single	יחיד	N;MASC;SG	ADJ;MASC;SG
single	סינגל	single	סינגל	N;MASC;SG	PROPN
single	רווקה	single	רווק	N;MASC;SG	PROPN
single	רווק	single	רווק	N;MASC;SG	PROPN
corpo	הגוף	corpo	הגוף	N;MASC;SG	
década	העשור	década	העשור	N;FEM;SG	
divisão	הדיוויזיה	divisão	הדיוויזיה	N;FEM;SG	PROPN
relação	יחסים	relação	יחסים	N;FEM;SG	N;MASC;PL
relação	זוגיות	relação	זוגית	N;FEM;SG	N;FEM;PL
votação	הצביעו	votação	הצביע	N;FEM;SG	V;PL;3;PST;ACT
votação	להצביע	votação	הצביע	N;FEM;SG	V;NFIN;ACT
votação	תצביעו	votação	הצביע	N;FEM;SG	V;PL;1;FUT;ACT
votação	הצבעות	votação	הצבעה	N;FEM;SG	N;FEM;PL
votação	קולות	votação	קול	N;FEM;SG	N;MASC;PL
votação	מצביע	votação	הצביע	N;FEM;SG	V;MASC;SG;V.PTCP;ACT
votação	ההצבעה	votação	ההצבעה	N;FEM;SG	PROPN
américa	אמריקה	américo	אמריקה	N;FEM;SG	PROPN
data	תאריך	data	תאריך	N;FEM;SG	PROPN
data	התאריך	data	התאריך	N;FEM;SG	ADV
data	דייט	data	דייט	N;FEM;SG	PROPN
data	דאטה	data	דאטה	N;FEM;SG	PROPN
data	נתונים	data	נתון	N;FEM;SG	N;MASC;PL
condado	המחוז	condar	המחוז	N;MASC;SG	
condado	הפלך	condar	הפלך	N;MASC;SG	PROPN
mil	מיל	mil	מיל	NUM	PROPN
logo	לוגו	logo	לוגו	ADV	PROPN
logo	הלוגו	logo	הלוגו	ADV	PROPN
cintura	המותניים	cintura	המותני	N;FEM;SG	N;MASC;DU
mar	מאר	mar	מאר	N;MASC;SG	PROPN
mar	הים	mar	הים	N;MASC;SG	
militar	צבאי	militar	צבאי	N;MASC;SG	ADJ;MASC;SG
diz	תגיד	dizer	הגיד	V;IND;SG;3;PRS;FIN	V;MASC;SG;2;FUT;ACT
diz	אמור	dizer	אמור	V;IND;SG;3;PRS;FIN	ADJ;MASC;SG
diz	תגידי	dizer	תגיד	V;IND;SG;3;PRS;FIN	PROPN
diz	אומרת	dizer	אמר	V;IND;SG;3;PRS;FIN	V;FEM;SG;V.PTCP;ACT
diz	אומר	dizer	אמר	V;IND;SG;3;PRS;FIN	V;MASC;SG;V.PTCP;ACT
diz	ספרי	dizer	ספר	V;IND;SG;3;PRS;FIN	PROPN
diz	ספרו	dizer	ספר	V;IND;SG;3;PRS;FIN	
diz	ספר	dizer	ספר	V;IND;SG;3;PRS;FIN	N;MASC;SG
sucesso	מוצלח	sucesso	מוצלח	N;MASC;SG	ADJ;MASC;SG
sucesso	מוצלחים	sucesso	מוצלח	N;MASC;SG	ADJ;MASC;PL
sucesso	מוצלחת	sucesso	הוצלח	N;MASC;SG	ADJ;FEM;SG
sucesso	מצליחה	sucesso	הצליח	N;MASC;SG	V;FEM;SG;V.PTCP;ACT
sucesso	מצליח	sucesso	הצליח	N;MASC;SG	V;MASC;SG;V.PTCP;ACT
francisco	פרנסיסקו	francisco	פרנסיסקו	N;MASC;SG	PROPN
francisco	פראנסיס	francisco	פראנסיס	N;MASC;SG	PROPN
francisco	פרנסיס	francisco	פרנסיס	N;MASC;SG	PROPN
original	מקוריות	original	מקורי	ADJ;MASC;SG	ADJ;FEM;PL
original	מקוריים	original	מקורי	ADJ;MASC;SG	ADJ;MASC;PL
original	מקורית	original	מקורי	ADJ;MASC;SG	ADV
original	המקורי	original	המקור	ADJ;MASC;SG	PROPN
fora	בחוץ	fora	בחוץ	ADV	
fora	מחוץ	fora	מחוץ	ADV	
fora	בחוץ	fora	בחוץ	ADV	
idade	הגיל	idade	הגיל	N;FEM;SG	ADV
portuguesa	פורטוגזית	portuguesa	פורטוגזי	N;FEM;SG	PROPN
portuguesa	בפורטוגזית	portuguesa	בפורטוגזית	N;FEM;SG	PROPN
cinco	five	cinco	five	NUM	
maioria	הרוב	maioria	הרוב	N;FEM;SG	
alemanha	גרמניה	alemanha	גרמניה	N;FEM;SG	PROPN
tudo	הכול	tudo	הכול	PRO;MASC;SG	
tudo	הכל	tudo	הכיל	PRO;MASC;SG	N
tudo	כולם	tudo	None	PRO;MASC;SG	N;MASC;PL
tudo	הכל	tudo	הכיל	PRO;MASC;SG	N
tudo	כל	tudo	כול	PRO;MASC;SG	DET;PSSD
recebeu	שהתקבלו	receber	שהתקבל	V;IND;SG;3;PST;FIN	V;PL;3;PST
recebeu	התקבלו	receber	התקבל	V;IND;SG;3;PST;FIN	V;PL;3;PST
média	הממוצע	média	הממוצע	N;FEM;SG	PROPN
média	בינוני	média	בינוני	N;FEM;SG	ADJ;MASC;SG
média	בינונית	média	בינוני	N;FEM;SG	ADJ;FEM;SG
média	מתכוון	média	התכוון	N;FEM;SG	V;MASC;SG;V.PTCP
tal	טל	tal	טל	DET;FEM;SG	PROPN
tal	כזאת	tal	כזאת	DET;FEM;SG	
tal	כזה	tal	כזה	DET;FEM;SG	
tal	כזו	tal	כזו	DET;FEM;SG	
tal	כאלה	tal	כאלה	DET;FEM;SG	PROPN
boa	טובה	bom	None	ADJ;FEM;SG	ADV
boa	יופי	bom	יופי	ADJ;FEM;SG	PROPN
boa	ניס	bom	ניס	ADJ;FEM;SG	PROPN
dentro	בפנים	dentro	בפנים	ADV	
dentro	בתוכו	dentro	בתוך	ADV	
dentro	בתוך	dentro	בתוך	ADV	ADP
processo	התהליך	processo	התהליך	N;MASC;SG	V;MASC;SG;3;PST;ACT
último	אחרונות	último	אחרון	ADJ;MASC;SG	N;FEM;PL
último	האחרון	último	האחרון	ADJ;MASC;SG	PROPN
último	אחרונים	último	אחרון	ADJ;MASC;SG	ADJ;MASC;PL
bom	טובה	bom	None	ADJ;MASC;SG	ADV
bom	יופי	bom	יופי	ADJ;MASC;SG	PROPN
bom	ניס	bom	ניס	ADJ;MASC;SG	PROPN
milhões	מיליון	milhão	מיליון	N;MASC;PL	NUM;MASC;SG
milhões	מליון	milhão	מליון	N;MASC;PL	N;MASC;SG
milhões	מיליונים	milhão	מיליונים	N;MASC;PL	NUM;MASC;PL
rock	רוק	rock	רוק	N;MASC;SG	PROPN
rock	סלע	rock	סלע	N;MASC;SG	
arte	ארט	arte	ארט	N;FEM;SG	PROPN
total	הכולל	total	הכולל	N;MASC;SG	PROPN
lei	ליי	lei	ליי	N;FEM;SG	
lei	החוק	lei	החוק	N;FEM;SG	
lei	משפטים	lei	משפט	N;FEM;SG	N;MASC;PL
importante	חשובות	importante	חשוב	ADJ;MASC;SG	ADJ;FEM;PL
importante	חשובים	importante	חשוב	ADJ;MASC;SG	ADJ;MASC;PL
obras	פועל	obra	פועל	N;FEM;PL	N;MASC;SG
obras	עובדת	obra	עובדה	N;FEM;PL	N;FEM;SG
obras	עובד	obra	עובד	N;FEM;PL	PROPN
presente	מתנה	presente	מתנה	ADJ;MASC;SG	
presente	מתנה	presente	מתנה	ADJ;MASC;SG	
presente	הווה	presente	הווה	ADJ;MASC;SG	PROPN
presente	נוכח	presente	נוכח	ADJ;MASC;SG	
ficou	נשארתי	ficar	נשאר	V;IND;SG;3;PST;FIN	V;SG;1;PST;MID
feito	סגור	fazer	סגור	V;MASC;SG;V.PTCP	
central	סנטרל	central	סנטרל	N;FEM;SG	PROPN
central	מרכזית	central	מרכזי	N;FEM;SG	ADV
central	מרכזי	central	מרכזי	N;FEM;SG	ADJ;MASC;SG
língua	לשון	língua	לשון	N;FEM;SG	
sede	צמאים	sede	צמא	N;FEM;SG	ADJ;MASC;PL
sede	צמאה	sede	צמאה	N;FEM;SG	
sede	הצמא	sede	הצמא	N;FEM;SG	
sede	המפקדה	sede	המפקד	N;FEM;SG	PROPN
pontos	תפרים	ponto	תפרים	N;MASC;PL	N;FEM;SG
costa	קוסטה	costa	קוסטה	N;FEM;SG	PROPN
costa	קוסט	costa	קוסט	N;FEM;SG	PROPN
origem	המקור	origem	המקור	N;FEM;SG	
origem	המקור	origem	המקור	N;FEM;SG	
santo	סנטו	santo	סנט	N;MASC;SG	PROPN
santo	קדוש	santo	קדוש	N;MASC;SG	
santo	הקדוש	santo	הקדוש	N;MASC;SG	PROPN
santo	קדושה	santo	קדוש	N;MASC;SG	PROPN
santo	קדושה	santo	קדוש	N;MASC;SG	PROPN
santo	קודש	santo	קודש	N;MASC;SG	
santo	קדוש	santo	קדוש	N;MASC;SG	
santo	קדושים	santo	קדוש	N;MASC;SG	N;MASC;PL
ouro	זהוב	ouro	זהוב	N;MASC;SG	
ouro	גולדן	ouro	גולדן	N;MASC;SG	PROPN
ouro	גולד	ouro	גולד	N;MASC;SG	PROPN
federal	הפדרלי	federal	הפדרלי	ADJ;MASC;SG	PROPN
federal	פדרלית	federal	פדרלי	ADJ;MASC;SG	ADV
federal	פדרלי	federal	פדרלי	ADJ;MASC;SG	PROPN
texto	הטקסט	texto	הטקסט	N;MASC;SG	PROPN
los	לוס	eles	לוס	PRO;ACC;MASC;PL;3	PROPN
nada	כלום	nada	כלום	PRO;MASC;SG	N;MASC;SG
longo	ארוך	longo	ארוך	ADV	ADJ;MASC;SG
longo	ארוכה	longo	ארוך	ADV	ADJ;FEM;SG
longo	לונג	longo	לונג	ADV	PROPN
cor	הצבע	cor	הצבע	N;FEM;SG	
cor	קור	cor	קור	N;FEM;SG	
direção	הכיוון	direção	הכיוון	N;FEM;SG	PROPN
direção	כיוון	direção	כיוון	N;FEM;SG	
direção	דיירקטור	direção	דיירקטור	N;FEM;SG	PROPN
próprio	משל	próprio	משל	ADJ;MASC;SG	
imagem	התמונה	imagem	התמונה	N;FEM;SG	V;FEM;SG;3;PST
imagem	התמונה	imagem	התמונה	N;FEM;SG	V;FEM;SG;3;PST
usuário	משתמש	usuário	השתמש	N;MASC;SG	V;MASC;SG;V.PTCP
usuário	המשתמש	usuário	המשתמש	N;MASC;SG	V;MASC;SG;3;PST;ACT
diferentes	שונה	diferente	שונה	ADJ;MASC;PL	
homem	בנאדם	homem	בנאדם	N;MASC;SG	ADV
conhecida	ידוע	conhecido	ידוע	ADJ;FEM;SG	N;MASC;SG
conhecida	הידוע	conhecido	הידוע	ADJ;FEM;SG	
conhecida	ידועה	conhecido	ידע	ADJ;FEM;SG	V;FEM;SG;V.PTCP;ACT
conhecida	ידועים	conhecido	ידוע	ADJ;FEM;SG	N;MASC;PL
criação	היצירה	criação	היצירה	N;FEM;SG	ADV
criação	יוצר	criação	יצר	N;FEM;SG	V;MASC;SG;V.PTCP;ACT
criação	יוצרת	criação	יצר	N;FEM;SG	V;FEM;SG;V.PTCP;ACT
silva	סילבה	silva	סילבה	N;MASC;SG	PROPN
silva	סמית	silva	סמית	N;MASC;SG	PROPN
construção	בונה	construção	בנה	N;FEM;SG	
jogador	נגן	jogador	נגן	N;MASC;SG	
social	חברתיות	social	חברתי	ADJ;MASC;SG	ADJ;FEM;PL
social	חברתית	social	חברתי	ADJ;MASC;SG	ADV
revista	מגזין	revista	מגזין	N;FEM;SG	
revista	מתוקן	revista	מתוקן	N;FEM;SG	ADJ;MASC;SG
revista	מתוקנת	revista	מתוקן	N;FEM;SG	ADJ;FEM;SG
vitória	לנצח	vitória	ניצח	N;FEM;SG	V;NFIN;ACT
vitória	הניצחון	vitória	הניצחון	N;FEM;SG	PROPN
vitória	ויקטוריה	vitória	ויקטוריה	N;FEM;SG	PROPN
união	האיחוד	união	האיחוד	N;FEM;SG	PROPN
união	אוניאו	união	אוניאו	N;FEM;SG	PROPN
político	פוליטיות	político	פוליטי	N;MASC;SG	ADJ;FEM;PL
político	פוליטית	político	פוליטי	N;MASC;SG	ADV
canal	תעלת	canal	תעלת	N;MASC;SG	PROPN
canal	ערוץ	canal	ערוץ	N;MASC;SG	
http	http	http	http	N;MASC;SG	PROPN
papel	התפקיד	papel	התפקיד	N;MASC;SG	V;PL;1;PST;ACT
força	כח	força	כוח	N;FEM;SG	
força	פורס	força	פורס	N;FEM;SG	PROPN
força	כח	força	כוח	N;FEM;SG	
principalmente	ברובו	principalmente	ברובו	ADV	
principalmente	לרוב	principalmente	ררוב	ADV	
lançamento	שחרר	lançamento	שחרר	N;MASC;SG	PROPN
lançamento	שחררו	lançamento	שחרר	N;MASC;SG	V;PL;3;PST;ACT
lançamento	השקה	lançamento	השקה	N;MASC;SG	PROPN
personagem	תו	personagem	תו	N;MASC;SG	
estilo	הסגנון	estilo	הסגנון	N;MASC;SG	PROPN
estilo	סטייל	estilo	סטייל	N;MASC;SG	PROPN
prêmio	פרס	prêmio	פרס	N;MASC;SG	PROPN
prêmio	פרס	prêmio	פרס	N;MASC;SG	PROPN
world	העולם	world	העולם	N;MASC;SG	
mãe	אימא	mãe	אימא	N;FEM;SG	
mãe	אימא	mãe	אימא	N;FEM;SG	
primeiros	ראשון	primeiro	ראשון	ADJ;MASC;PL	PROPN
primeiros	קודם	primeiro	קודם	ADJ;MASC;PL	ADV
primeiros	ראשית	primeiro	ראשית	ADJ;MASC;PL	ADV
primeiros	תחילה	primeiro	תחילה	ADJ;MASC;PL	ADV
europa	אירופה	europa	אירופה	N;FEM;SG	PROPN
europa	אירופה	europa	אירופה	N;FEM;SG	PROPN
existe	קיים	existir	קיים	V;IND;SG;3;PRS;FIN	ADJ;MASC;SG
existe	קיימת	existir	קיים	V;IND;SG;3;PRS;FIN	ADJ;FEM;SG
santos	סנטוס	santo	סנטוס	N;MASC;PL	PROPN
pessoa	האדם	pessoa	האדם	N;FEM;SG	
fato	החליפה	fato	החליף	N;MASC;SG	V;FEM;SG;3;PST;ACT
cruz	קרוז	cruz	קרוז	N;FEM;SG	PROPN
cruz	קרוס	cruz	קרוס	N;FEM;SG	PROPN
espanha	ספרד	espanha	ספרד	N;FEM;SG	PROPN
possível	אפשרית	possível	אפשרי	ADJ;MASC;SG	ADV
fonte	המקור	fonte	המקור	N;FEM;SG	
fonte	גופן	fonte	גופן	N;FEM;SG	PROPN
fonte	מעיין	fonte	מעיין	N;FEM;SG	PROPN
bairro	שכונת	bairro	שכונה	N;MASC;SG	PROPN
bairro	השכונה	bairro	השכונה	N;MASC;SG	
acima	מעל	acima	מעל	ADV	ADP
filha	בתי	filha	בית	N;FEM;SG	PROPN
filha	הבת	filha	הבת	N;FEM;SG	
liga	הליגה	liga	הליגה	N;FEM;SG	
império	אמפייר	império	אמפייר	N;MASC;SG	PROPN
império	אימפריה	império	אימפריה	N;MASC;SG	PROPN
império	האימפריה	império	האימפריה	N;MASC;SG	PROPN
episódio	הפרק	episódio	הפרק	N;MASC;SG	PROPN
metros	מטר	metro	מטר	N;MASC;PL	PROPN
metros	מטר	metro	מטר	N;MASC;PL	PROPN
cidades	הערים	cidade	הערים	N;FEM;PL	V;MASC;SG;3;PST;ACT
americana	אמריקאים	americana	אמריקני	N;FEM;SG	N;MASC;PL
americana	אמריקני	americana	אמריקני	N;FEM;SG	PROPN
americana	אמריקאית	americana	אמריקני	N;FEM;SG	ADV
americana	אמריקאי	americana	אמריקני	N;FEM;SG	ADJ;MASC;SG
americana	אמריקנה	americana	אמריקנה	N;FEM;SG	PROPN
encontra	מצאי	encontrar	מצאי	V;IND;SG;3;PRS;FIN	
encontra	תמצא	encontrar	מצא	V;IND;SG;3;PRS;FIN	V;MASC;SG;2;FUT;ACT
encontra	מצא	encontrar	מצא	V;IND;SG;3;PRS;FIN	V;MASC;SG;3;PST;ACT
único	ייחודיים	único	ייחודי	ADJ;MASC;SG	ADJ;MASC;PL
único	ייחודיות	único	ייחודי	ADJ;MASC;SG	ADJ;FEM;PL
único	ייחודית	único	ייחודי	ADJ;MASC;SG	ADV
conjunto	סט	conjunto	סט	N;MASC;SG	
conjunto	הסט	conjunto	הסט	N;MASC;SG	
conjunto	הגדר	conjunto	הגדר	N;MASC;SG	
conjunto	אנסמבל	conjunto	אנסמבל	N;MASC;SG	PROPN
baixo	שפל	baixo	שפל	ADV	N;MASC;SG
baixo	נמוך	baixo	נמוך	ADV	ADJ;MASC;SG
baixo	נמוכה	baixo	נמוך	ADV	ADJ;FEM;SG
baixo	בס	baixo	בס	ADV	
baixo	באס	baixo	None	ADV	PROPN
deus	אלהים	deu	אלהים	N;MASC;SG	PROPN
deus	אלוקים	deu	אלוק	N;MASC;SG	N;MASC;PL
paris	פריס	pari	פריז	PROPN;MASC;SG	PROPN
paris	פריז	pari	פריז	PROPN;MASC;SG	PROPN
clubes	תלתן	clube	תלתן	N;MASC;PL	PROPN
filmes	קולנוע	filme	קולנוע	N;MASC;PL	N;MASC;SG
filmes	סרט	filme	סרט	N;MASC;PL	N;MASC;SG
professor	המורה	professor	המורה	N;MASC;SG	
modelo	דוגמנית	modelo	דוגמנית	N;MASC;SG	ADV
modelo	דוגמן	modelo	דוגמן	N;MASC;SG	PROPN
alemão	גרמנית	alemão	גרמנית	N;MASC;SG	PROPN
alemão	גרמנים	alemão	גרמני	N;MASC;SG	N;MASC;PL
alemão	גרמניה	alemão	גרמניה	N;MASC;SG	PROPN
musical	מחזמר	musical	החזמר	ADJ;MASC;SG	N;MASC;SG
meu	מוקש	meu	מוקש	DET;MASC;SG	V;MASC;SG;V.PTCP;PASS
meu	שלי	meu	שלי	DET;MASC;SG	
cobertos	מכוסה	cobrir	מכוסה	V;MASC;PL;V.PTCP	ADJ;MASC;SG
cobertos	מכוסים	cobrir	מכוסה	V;MASC;PL;V.PTCP	ADJ;MASC;PL
cobertos	מקורה	cobrir	קורה	V;MASC;PL;V.PTCP	PROPN
cobertos	כיסה	cobrir	כיסה	V;MASC;PL;V.PTCP	V;MASC;SG;3;PST;ACT
localizado	אותרה	localizar	אותר	V;MASC;SG;V.PTCP	PROPN
oeste	המערב	oeste	המערב	N;MASC;SG	PROPN
oeste	ווסט	oeste	וסט	N;MASC;SG	PROPN
oeste	מערבה	oeste	מערבה	N;MASC;SG	ADV
oeste	וסט	oeste	וסט	N;MASC;SG	PROPN
oeste	המערבי	oeste	המערבי	N;MASC;SG	PROPN
oeste	מערבי	oeste	מערבי	N;MASC;SG	PROPN
oeste	אואסטה	oeste	אואסטה	N;MASC;SG	PROPN
informações	מידע	informação	מידע	N;FEM;PL	N;MASC;SG
informações	אינפורמציה	informação	אינפורמציה	N;FEM;PL	N;FEM;SG
chamada	שיחה	chamar	שיחה	V;FEM;SG;V.PTCP	N;FEM;SG
seguintes	עוקבים	seguinte	עקב	N;MASC;PL	V;MASC;PL;V.PTCP;ACT
seguintes	עוקבת	seguinte	עקב	N;MASC;PL	V;FEM;SG;V.PTCP;ACT
seguintes	עוקב	seguinte	עקב	N;MASC;PL	V;MASC;SG;V.PTCP;ACT
ator	השחקן	ator	השחקן	N;MASC;SG	PROPN
popular	אהוד	popular	אהוד	ADJ;MASC;SG	PROPN
popular	פופולריים	popular	פופולרי	ADJ;MASC;SG	ADJ;MASC;PL
popular	פופולריות	popular	פופולריות	ADJ;MASC;SG	N;FEM;SG
última	אחרונות	último	אחרון	ADJ;FEM;SG	N;FEM;PL
última	האחרון	último	האחרון	ADJ;FEM;SG	PROPN
última	אחרונים	último	אחרון	ADJ;FEM;SG	ADJ;MASC;PL
luta	הילחם	luta	הילחם	N;FEM;SG	PROPN
luta	להילחם	luta	נלחם	N;FEM;SG	V;NFIN;MID
disco	דיסק	disco	דיסק	N;MASC;SG	PROPN
disco	דיסק	disco	דיסק	N;MASC;SG	PROPN
disco	דיסקו	disco	דיסק	N;MASC;SG	PROPN
estes	אלו	este	אלו	DET;MASC;PL	PRO;PL;3
estes	אלה	este	אלה	DET;MASC;PL	PRO;MASC;PL;3
criado	נוצרו	criar	נוצר	V;MASC;SG;V.PTCP	V;PL;3;PST;MID
criado	יצרת	criar	יצרת	V;MASC;SG;V.PTCP	N;FEM;SG
criado	יצר	criar	יצר	V;MASC;SG;V.PTCP	N;MASC;SG
estende	משתרע	estender	השתרע	V;IND;SG;3;PRS;FIN	V;MASC;SG;V.PTCP
francês	צרפתי	francês	צרפתי	N;MASC;SG	PROPN
francês	צרפתית	francês	צרפתית	N;MASC;SG	PROPN
francês	צרפתים	francês	צרפתי	N;MASC;SG	N;MASC;PL
festival	הפסטיבל	festival	הפסטיבל	N;MASC;SG	PROPN
general	כללי	general	כלל	N;MASC;SG	N;MASC;PL
especial	ספיישל	especial	ספיישל	ADJ;MASC;SG	PROPN
especial	מיוחדים	especial	מיוחד	ADJ;MASC;SG	ADJ;MASC;PL
especial	מיוחדות	especial	מיוחד	ADJ;MASC;SG	ADJ;FEM;PL
algum	חלקם	algum	חלקם	DET;MASC;SG	
teatro	תיאטרו	teatro	תיאטר	N;MASC;SG	PROPN
seis	six	seis	six	NUM	
minha	מוקש	meu	מוקש	DET;FEM;SG	V;MASC;SG;V.PTCP;PASS
minha	שלי	meu	שלי	DET;FEM;SG	
problemas	צרה	problema	צר	N;MASC;PL	
problemas	הבעיה	problema	הבעיה	N;MASC;PL	ADV
problemas	בעייה	problema	בעיה	N;MASC;PL	N;FEM;SG
problemas	בעיה	problema	בעיה	N;MASC;PL	N;FEM;SG
superior	העליונה	alto	העליונה	ADJ;MASC;SG	PROPN
superior	ממונה	alto	מונה	ADJ;MASC;SG	V;MASC;SG;V.PTCP;PASS
superior	עליונות	alto	עליונות	ADJ;MASC;SG	N;FEM;SG
superior	נעלה	alto	נעלה	ADJ;MASC;SG	
serviço	השירות	serviço	השירות	N;MASC;SG	
cinema	סרטים	cinema	סרט	N;MASC;SG	N;MASC;PL
deu	מסרו	dar	מסר	V;IND;SG;3;PST;FIN	V;PL;3;PST;ACT
deu	נתן	dar	נתן	V;IND;SG;3;PST;FIN	PROPN
disse	סעיד	dizer	סעיד	V;IND;SG;3;PST;FIN	PROPN
disse	אמרה	dizer	אמרה	V;IND;SG;3;PST;FIN	N;FEM;SG
nossa	שלנו	nosso	None	DET;FEM;SG	
nossa	שלנו	nosso	None	DET;FEM;SG	
modo	מוד	modo	מוד	N;MASC;SG	
usado	בשימוש	usar	בשימוש	V;MASC;SG;V.PTCP	PROPN
antigo	עתיקים	antigo	עתיק	ADJ;MASC;SG	N;MASC;PL
antigo	עתיקה	antigo	עתיק	ADJ;MASC;SG	N;FEM;SG
antigo	עתיקות	antigo	עתיקות	ADJ;MASC;SG	
antigo	עתיק	antigo	עתיק	ADJ;MASC;SG	
antigo	העתיקה	antigo	העתיק	ADJ;MASC;SG	V;FEM;SG;3;PST;ACT
antigo	זקן	antigo	זקן	ADJ;MASC;SG	
antigo	ישן	antigo	ישן	ADJ;MASC;SG	PROPN
antigo	זקנה	antigo	זקן	ADJ;MASC;SG	N;FEM;SG
resultado	תוצאות	resultado	תוצאה	N;MASC;SG	N;FEM;PL
resultado	תוצאות	resultado	תוצאה	N;MASC;SG	N;FEM;PL
existem	קיימות	existir	קיים	V;IND;PL;3;PRS;FIN	ADJ;FEM;PL
existem	קיים	existir	קיים	V;IND;PL;3;PRS;FIN	ADJ;MASC;SG
existem	קיימת	existir	קיים	V;IND;PL;3;PRS;FIN	ADJ;FEM;SG
existem	קיימים	existir	קיים	V;IND;PL;3;PRS;FIN	ADJ;MASC;PL
meses	חודשי	mês	חודש	N;MASC;PL	PROPN
meses	חודשיים	mês	חודש	N;MASC;PL	N;MASC;DU
estúdio	סטודיו	estúdio	סטודיו	N;MASC;SG	PROPN
código	קוד	código	קוד	N;MASC;SG	
iii	iii	iii	iii	N;MASC;SG	NUM
iii	השלישי	iii	השליש	N;MASC;SG	PROPN
antiga	עתיקים	antigo	עתיק	N;FEM;SG	N;MASC;PL
antiga	עתיקות	antigo	עתיקות	N;FEM;SG	
antiga	עתיק	antigo	עתיק	N;FEM;SG	
antiga	העתיקה	antigo	העתיק	N;FEM;SG	V;FEM;SG;3;PST;ACT
antiga	ישנה	antigo	ישן	N;FEM;SG	ADJ;FEM;SG
antiga	זקן	antigo	זקן	N;FEM;SG	
antiga	ישן	antigo	ישן	N;FEM;SG	PROPN
instituto	המכון	instituto	המכון	N;MASC;SG	
instituto	המוסד	instituto	המוסד	N;MASC;SG	
autor	מחבר	autor	מחבר	N;MASC;SG	
autor	שחיבר	autor	שחיבר	N;MASC;SG	PROPN
chegou	הגיעו	chegar	הגיע	V;IND;SG;3;PST;FIN	V;PL;3;PST;ACT
chegou	באו	chegar	בא	V;IND;SG;3;PST;FIN	V;PL;3;PST;ACT
forte	פורטה	forte	פורטה	ADJ;MASC;SG	PROPN
forte	חזקים	forte	חזק	ADJ;MASC;SG	ADJ;MASC;PL
forte	סטרונג	forte	סטרונג	ADJ;MASC;SG	PROPN
forte	חזקות	forte	חזק	ADJ;MASC;SG	ADJ;FEM;PL
forte	מבצר	forte	מבצר	ADJ;MASC;SG	PROPN
forte	פורט	forte	פורט	ADJ;MASC;SG	PROPN
única	ייחודיים	único	ייחודי	ADJ;FEM;SG	ADJ;MASC;PL
única	ייחודיות	único	ייחודי	ADJ;FEM;SG	ADJ;FEM;PL
única	ייחודית	único	ייחודי	ADJ;FEM;SG	ADV
david	דויד	david	דויד	PROPN;MASC;SG	PROPN
david	דיוויד	david	דיוויד	PROPN;MASC;SG	PROPN
david	דיויד	david	דיויד	PROPN;MASC;SG	PROPN
david	דייוויד	david	דייוויד	PROPN;MASC;SG	PROPN
david	דוד	david	דוד	PROPN;MASC;SG	PROPN
david	דייויד	david	דייויד	PROPN;MASC;SG	PROPN
amor	באהבה	amor	באהבה	N;MASC;SG	PROPN
amor	אוהב	amor	אהב	N;MASC;SG	V;MASC;SG;V.PTCP;ACT
amor	אוהבת	amor	אהב	N;MASC;SG	V;FEM;SG;V.PTCP;ACT
amor	אהובה	amor	אהובה	N;MASC;SG	PROPN
terceiro	שלישי	terceiro	שלישי	ADJ;MASC;SG	PROPN
terceiro	השלישי	terceiro	השליש	ADJ;MASC;SG	PROPN
terceiro	שלישית	terceiro	None	ADJ;MASC;SG	ADV
espécies	מין	espécie	מין	N;FEM;PL	
espécies	זן	espécie	זן	N;FEM;PL	
descoberto	גילו	descobrir	גילה	V;MASC;SG;V.PTCP	V;PL;3;PST;ACT
alto	אלטו	alto	אלט	ADV	PROPN
alto	גבוה	alto	גבוה	ADV	ADJ;MASC;SG
alto	גבוהה	alto	גבוה	ADV	ADJ;FEM;SG
