kategória	kategori	kategória	kategori	N;NOM;FEM;SG	
ďalšie	diger	ďalší	diger	ADJ;NOM;NEUT;SG	
ďalšie	devamı	ďalší	devam	ADJ;NOM;NEUT;SG	
ďalšie	daha	ďalší	daha	ADJ;NOM;NEUT;SG	ADV
ďalšie	devamı	ďalší	devam	ADJ;NOM;NEUT;SG	
ďalšie	more	ďalší	more	ADJ;NOM;NEUT;SG	
tým	team	to	team	DET;INS;NEUT;SG	
tým	ekip	to	ekip	DET;INS;NEUT;SG	
tým	takım	to	takım	DET;INS;NEUT;SG	
meno	adın	meno	ad	N;NOM;NEUT;SG	
dve	iki	dva	iki	NUM;NOM;FEM;PL	
dva	iki	dva	iki	NUM;INAN;NOM;MASC;PL	
mala	vardı	mať	var	V;IPFV;FEM;SG;POS;PST;V.PTCP	V;PFV;IND;SG;3;POS;PST
mala	mala	mať	mala	V;IPFV;FEM;SG;POS;PST;V.PTCP	
style	tarz	style	tarz	INTJ	
style	stil	style	stil	INTJ	
style	tarzı	style	tarz	INTJ	
style	biçim	style	biçim	INTJ	
približne	hakkında	približne	hak	ADV	N;ESS;SG;3
približne	yaklaşık	približne	yaklaşık	ADV	
približne	kabaca	približne	kaba	ADV	
približne	yaklaşık	približne	yaklaşık	ADV	
táto	bu	táto	bu	DET;NOM;FEM;SG	
táto	bunu	táto	bu	DET;NOM;FEM;SG	PRO;ACC;SG;3
prvé	öncelikle	prvý	öncelik	ADJ;NOM;NEUT;SG	N;INS;SG;3
prvé	önce	prvý	önce	ADJ;NOM;NEUT;SG	
prvé	ilk	prvý	ilk	ADJ;NOM;NEUT;SG	
prvé	once	prvý	once	ADJ;NOM;NEUT;SG	
martin	martin	martin	martin	PROPN;ANIM;NOM;MASC;SG	
http	http	http	http		
tri	tri	tri	i	NUM;INAN;NOM;MASC;PL	
tri	three	tri	three	NUM;INAN;NOM;MASC;PL	
loire	loire	loira	loire	N;NOM;NEUT;SG	PROPN;NOM;SG;3
nich	onlar	on	o	PRO;ANIM;ACC;MASC;PL;3	PRO;NOM;PL;3
začal	başladık	začať	başla	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;PFV;IND;PL;1;POS;PST
praha	prag	praha	prag	PROPN;NOM;FEM;SG	PROPN;NOM;SG;3
stránke	sayfa	stránka	sayf	N;DAT;FEM;SG	
stránke	sayfada	stránka	sayfa	N;DAT;FEM;SG	N;ESS;SG;3
stránke	sayfası	stránka	sayfa	N;DAT;FEM;SG	N;NOM;SG;3
stránke	sayfayı	stránka	sayfa	N;DAT;FEM;SG	N;ACC;SG;3
film	film	film	film	N;INAN;NOM;MASC;SG	
film	film	film	film	N;INAN;NOM;MASC;SG	
spoločnosti	şirket	spoločnosť	şirket	N;NOM;FEM;PL	
spoločnosti	firma	spoločnosť	firma	N;NOM;FEM;PL	N;NOM;SG;3
spoločnosti	bölük	spoločnosť	bölük	N;NOM;FEM;PL	
spoločnosti	şirketleri	spoločnosť	şirket	N;NOM;FEM;PL	N;ACC;PL;3
peter	peter	peter	peter	N;ANIM;NOM;MASC;SG	
mali	vardı	mať	var	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;PFV;IND;SG;3;POS;PST
mali	mali	mať	mali	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	
patrí	aittir	patriť	ait	V;IPFV;IND;SG;3;POS;PRS;FIN	
patrí	ait	patriť	ait	V;IPFV;IND;SG;3;POS;PRS;FIN	
slovenská	slovak	slovenský	slovak	ADJ;NOM;FEM;SG	
strany	sayfaları	strana	sayfa	N;NOM;FEM;PL	N;ACC;PL;3
svg	svg	svg	svg	N;NOM;FEM;SG	
slovensky	ingiliz	slovensky	ingiliz	ADV	
slovensky	türkçe	slovensky	türkçe	ADV	
slovensky	turkish	slovensky	turkish	ADV	
slovensky	ingilizce	slovensky	ingilizce	ADV	
prvá	öncelikle	prvý	öncelik	ADJ;NOM;FEM;SG	N;INS;SG;3
prvá	önce	prvý	önce	ADJ;NOM;FEM;SG	
prvá	ilk	prvý	ilk	ADJ;NOM;FEM;SG	
prvá	once	prvý	once	ADJ;NOM;FEM;SG	
van	van	van	van	PROPN;ANIM;NOM;MASC;SG	
van	minibüs	van	minibüs	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG;3
van	kamyonet	van	kamyonet	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG;3
nemecký	alman	nemecký	al	ADJ;ANIM;NOM;MASC;SG	
nemecký	almanca	nemecký	al	ADJ;ANIM;NOM;MASC;SG	ADV
storočí	yüzyıllar	storočie	yüzyıl	N;NOM;NEUT;SG	N;NOM;PL;3
storočí	yüzyıllarca	storočie	yüzyıllarca	N;NOM;NEUT;SG	ADV
storočí	asırlar	storočie	asır	N;NOM;NEUT;SG	N;NOM;PL;3
storočí	yüzyıl	storočie	yüzyıl	N;NOM;NEUT;SG	
storočí	asır	storočie	asır	N;NOM;NEUT;SG	
hlavne	özellikle	hlavne	özellikle	ADV	
hlavne	özelliklede	hlavne	özellikle	ADV	N;ESS;SG;3
hlavne	bilhassa	hlavne	bilhassa	ADV	
hlavne	çoğunlukla	hlavne	çoğunluk	ADV	N;INS;SG;3
hlavne	genellikle	hlavne	genellikle	ADV	
astronóm	astronom	astronó	astronom	N;ANIM;NOM;MASC;SG	
rod	rod	rod	rod	N;ANIM;NOM;MASC;SG	
rod	çubuk	rod	çubuk	N;ANIM;NOM;MASC;SG	
bude	will	byť	will	V;IPFV;IND;SG;3;POS;FUT;FIN	
titul	başlık	tituť	başlık	N;INAN;NOM;MASC;SG	
titul	unvan	tituť	unvan	N;INAN;NOM;MASC;SG	
titul	ünvan	tituť	ünvan	N;INAN;NOM;MASC;SG	
kostol	church	kostol	church	N;INAN;NOM;MASC;SG	PROPN;NOM;SG;3
kostol	kiliseye	kostol	kili	N;INAN;NOM;MASC;SG	N;DAT;SG;3
kostol	kilise	kostol	kili	N;INAN;NOM;MASC;SG	
týchto	bunlar	táto	bu	DET;ANIM;ACC;MASC;PL	PRO;NOM;PL;3
týchto	bunları	táto	bu	DET;ANIM;ACC;MASC;PL	PRO;ACC;PL;3
týchto	şunlar	táto	şu	DET;ANIM;ACC;MASC;PL	
republiky	cumhuriyet	republika	cumhuriyet	N;NOM;FEM;PL	
republiky	cumhuriyetleri	republika	cumhuriyet	N;NOM;FEM;PL	N;ACC;PL;3
možno	belki	možno	belki	PART	ADV
možno	belki	možno	belki	PART	ADV
ženy	dişiler	žena	dişi	N;NOM;FEM;PL	ADJ;NOM;PL;3
ženy	kadınlar	žena	kadın	N;NOM;FEM;PL	ADJ;NOM;PL;3
ženy	dişi	žena	dişi	N;NOM;FEM;PL	
ženy	kadınları	žena	kadın	N;NOM;FEM;PL	ADJ;ACC;PL;3
ženy	kadın	žena	kadın	N;NOM;FEM;PL	
ženy	kadinlar	žena	kadin	N;NOM;FEM;PL	ADJ;NOM;PL;3
ženy	kadınlar	žena	kadın	N;NOM;FEM;PL	ADJ;NOM;PL;3
ďalej	devamı	ďalej	devam	ADV	
ďalej	sonraki	ďalej	sonraki	ADV	
ďalej	sırada	ďalej	sıra	ADV	N;ESS;SG;3
ďalej	sıradaki	ďalej	sıradaki	ADV	
územia	bölge	územie	bölge	N;NOM;NEUT;PL	
územia	bölgesi	územie	bölge	N;NOM;NEUT;PL	N;NOM;SG;3
systém	sistemi	systém	sistem	N;INAN;NOM;MASC;SG	N;ACC;SG;3
ide	gitmek	ísť	git	V;IPFV;IND;SG;3;POS;PRS;FIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
ide	gidiyorum	ísť	git	V;IPFV;IND;SG;3;POS;PRS;FIN	V;PROG;IND;SG;1;POS;INFM;PRS
ide	gidiyor	ísť	git	V;IPFV;IND;SG;3;POS;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS
ide	gider	ísť	gider	V;IPFV;IND;SG;3;POS;PRS;FIN	
ide	ide	ísť	ide	V;IPFV;IND;SG;3;POS;PRS;FIN	
potok	akış	potok	akış	N;INAN;NOM;MASC;SG	
potok	irmak	potok	irmak	N;INAN;NOM;MASC;SG	
potok	akım	potok	akım	N;INAN;NOM;MASC;SG	
potok	dere	potok	dere	N;INAN;NOM;MASC;SG	
latinsky	latince	latinsky	latince	ADV	
latinsky	latin	latinsky	latin	ADV	
góly	gol	góla	gol	N;NOM;FEM;PL	N;NOM;SG;3
spisovateľ	yazar	spisovateľ	yazar	N;ANIM;NOM;MASC;SG	
európy	avrupa	európa	avrupa	N;NOM;FEM;PL	
pôvodne	başlangıçta	pôvodne	başlangıç	ADV	N;ESS;SG;3
pôvodne	aslen	pôvodne	aslen	ADV	
pôvodne	başlangıçta	pôvodne	başlangıç	ADV	N;ESS;SG;3
súhvezdie	takımyıldız	súhvezdie	takım	N;NOM;NEUT;SG	
známy	bilinir	známy	bil	ADJ;ANIM;NOM;MASC;SG	V;IPFV;IND;SG;3;POS;PASS
známy	bilinen	známy	bil	ADJ;ANIM;NOM;MASC;SG	V;PFV;IND;POS;PRS;V.PTCP;PASS
známy	tanıdık	známy	tanı	ADJ;ANIM;NOM;MASC;SG	V;PFV;IND;PL;1;POS;PST
haute	haute	haute	haut	N;NOM;FEM;SG	PROPN;NOM;SG;3
veľkosť	boyut	veľkosť	boyut	N;NOM;FEM;SG	
veľkosť	boy	veľkosť	boy	N;NOM;FEM;SG	
veľkosť	beden	veľkosť	beden	N;NOM;FEM;SG	
john	john	john	john	PROPN;ANIM;NOM;MASC;SG	
john	yahya	john	yahya	PROPN;ANIM;NOM;MASC;SG	
klub	klüp	klub	klüp	N;INAN;NOM;MASC;SG	
klub	club	klub	club	N;INAN;NOM;MASC;SG	
klub	kulüp	klub	kul	N;INAN;NOM;MASC;SG	
objektov	nesneler	objekt	nesne	N;INAN;GEN;MASC;PL	N;NOM;PL;3
objektov	nesne	objekt	nesne	N;INAN;GEN;MASC;PL	
objektov	nesneleri	objekt	nesne	N;INAN;GEN;MASC;PL	N;ACC;PL;3
isbn	isbn	isbn	isbn		
slovenské	slovak	slovenský	slovak	ADJ;NOM;NEUT;SG	
portál	portal	portál	portal	N;INAN;NOM;MASC;SG	
portál	geçit	portál	geçit	N;INAN;NOM;MASC;SG	
článok	yazı	článok	yazı	N;INAN;NOM;MASC;SG	
ľudí	insanlar	človek	insan	N;ANIM;ACC;MASC;PL	N;NOM;PL;3
ľudí	halk	človek	halk	N;ANIM;ACC;MASC;PL	
ľudí	kişiler	človek	kişi	N;ANIM;ACC;MASC;PL	N;NOM;PL;3
ľudí	insanlar	človek	insan	N;ANIM;ACC;MASC;PL	N;NOM;PL;3
ľudí	millet	človek	millet	N;ANIM;ACC;MASC;PL	
územie	bölge	územie	bölge	N;NOM;NEUT;SG	
možné	muhtemel	možný	muhtemel	ADJ;NOM;NEUT;SG	
možné	mümkün	možný	mümkün	ADJ;NOM;NEUT;SG	
možné	olası	možný	olası	ADJ;NOM;NEUT;SG	
niektoré	bazıları	niektorý	bazı	DET;NOM;NEUT;SG	
niektoré	bazılarını	niektorý	bazı	DET;NOM;NEUT;SG	PRO;ACC;PL;3
niektoré	kimisi	niektorý	kimi	DET;NOM;NEUT;SG	
hudobné	music	hudobný	music	ADJ;NOM;NEUT;SG	
hudobné	müzik	hudobný	müzik	ADJ;NOM;NEUT;SG	
hudobné	müzikal	hudobný	müzikal	ADJ;NOM;NEUT;SG	
herec	aktör	herec	aktör	N;ANIM;NOM;MASC;SG	
herec	oyuncu	herec	oyuncu	N;ANIM;NOM;MASC;SG	
hry	oyun	hra	oyun	N;NOM;FEM;PL	
hry	oyunları	hra	oyun	N;NOM;FEM;PL	N;ACC;PL;3
veľký	büyük	veľký	büyük	ADJ;ANIM;NOM;MASC;SG	
veľký	big	veľký	big	ADJ;ANIM;NOM;MASC;SG	
veľký	buyuk	veľký	buyuk	ADJ;ANIM;NOM;MASC;SG	
veľký	büyük	veľký	büyük	ADJ;ANIM;NOM;MASC;SG	
veľký	kocaman	veľký	kocaman	ADJ;ANIM;NOM;MASC;SG	
gmina	gmina	gmina	gmina	N;NOM;FEM;SG	
života	life	život	life	N;INAN;GEN;MASC;SG	
života	hayat	život	hayat	N;INAN;GEN;MASC;SG	
života	yaşam	život	yaşam	N;INAN;GEN;MASC;SG	N;NOM;SG;3
života	ömür	život	ömür	N;INAN;GEN;MASC;SG	
septembra	eylül	september	eylül	N;INAN;GEN;MASC;SG	
kráľ	kral	kráľ	kral	N;ANIM;NOM;MASC;SG	
kráľ	king	kráľ	king	N;ANIM;NOM;MASC;SG	
iii	iii	iii	iii	NUM	
maďarsku	macaristan	maďarsky	macaristan	N;NOM;NEUT;SG	PROPN;NOM;SG;3
vlády	devlet	vláda	devlet	N;NOM;FEM;PL	N;NOM;SG;3
vlády	hükümet	vláda	hükümet	N;NOM;FEM;PL	
môžu	can	môcť	can	V;IPFV;IND;PL;3;POS;PRS;FIN	
miest	mekanlar	mesto	mekan	N;GEN;NEUT;PL	N;NOM;PL;3
miest	yerleri	mesto	yer	N;GEN;NEUT;PL	N;ACC;PL;3
miest	yerler	mesto	yer	N;GEN;NEUT;PL	N;NOM;PL;3
napriek	inat	napriek	inat	ADP;DAT	
mieste	nokta	miesto	nokta	N;NOM;NEUT;SG	
mieste	spot	miesto	spot	N;NOM;NEUT;SG	
mieste	sitede	miesto	site	N;NOM;NEUT;SG	N;ESS;SG;3
kráľa	kral	kráľ	kral	N;ANIM;ACC;MASC;SG	
kráľa	king	kráľ	king	N;ANIM;ACC;MASC;SG	
tam	tam	tam	tam	ADV	
tam	orada	tam	ora	ADV	N;ESS;SG;3
tam	orda	tam	ora	ADV	N;ESS;SG;3
spoločnosť	topluluk	spoločnosť	topluluk	N;NOM;FEM;SG	
spoločnosť	toplum	spoločnosť	toplum	N;NOM;FEM;SG	
spoločnosť	şirket	spoločnosť	şirket	N;NOM;FEM;SG	
spoločnosť	bölük	spoločnosť	bölük	N;NOM;FEM;SG	
oblasť	bölge	oblasť	bölge	N;NOM;FEM;SG	
oblasť	bölgede	oblasť	bölge	N;NOM;FEM;SG	N;ESS;SG;3
oblasť	oblastı	oblasť	obla	N;NOM;FEM;SG	
oblasť	bölge	oblasť	bölge	N;NOM;FEM;SG	
oblasť	alan	oblasť	al	N;NOM;FEM;SG	V;PFV;IND;POS;PRS;V.PTCP
nej	onun	ona	o	PRO;DAT;FEM;SG;3	PRO;GEN;SG;3
nej	onu	ona	o	PRO;DAT;FEM;SG;3	PRO;ACC;SG;3
vek	age	vek	age	N;INAN;NOM;MASC;SG	
vek	yaş	vek	yaş	N;INAN;NOM;MASC;SG	
vek	yaşı	vek	yaşı	N;INAN;NOM;MASC;SG	
takmer	nerdeyse	takmer	nerdeyse	PART	
takmer	neredeyse	takmer	neredeyse	PART	
takmer	nerdeyse	takmer	nerdeyse	PART	
takmer	neredeyse	takmer	neredeyse	PART	
muži	erkekler	muž	erkek	N;ANIM;NOM;MASC;PL	ADJ;NOM;PL;3
muži	erkekler	muž	erkek	N;ANIM;NOM;MASC;PL	ADJ;NOM;PL;3
muži	men	muž	men	N;ANIM;NOM;MASC;PL	
muži	erkek	muž	erkek	N;ANIM;NOM;MASC;PL	
októbra	ekim	október	ekim	N;INAN;GEN;MASC;SG	
život	life	život	life	N;INAN;NOM;MASC;SG	
život	hayat	život	hayat	N;INAN;NOM;MASC;SG	
život	ömür	život	ömür	N;INAN;NOM;MASC;SG	
mája	may	máj	may	N;INAN;GEN;MASC;SG	
mája	mayis	máj	mayis	N;INAN;GEN;MASC;SG	
mája	mayıs	máj	mayıs	N;INAN;GEN;MASC;SG	
dňa	gündüz	deň	gündüz	N;INAN;GEN;MASC;SG	
dňa	gun	deň	gun	N;INAN;GEN;MASC;SG	
dňa	gün	deň	gün	N;INAN;GEN;MASC;SG	N;NOM;SG;3
národné	millî	národný	millî	ADJ;NOM;NEUT;SG	
národné	national	národný	national	ADJ;NOM;NEUT;SG	N;DAT;SG;3
národné	ulusal	národný	ulusal	ADJ;NOM;NEUT;SG	
jozef	jozef	jozef	jozef	PROPN;ANIM;NOM;MASC;SG	
jozef	yusuf	jozef	yusuf	PROPN;ANIM;NOM;MASC;SG	
jozef	joseph	jozef	joseph	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG;3
center	merkezi	center	merkez	N;INAN;NOM;MASC;SG	N;ACC;SG;3
center	merkez	center	merkez	N;INAN;NOM;MASC;SG	
center	orta	center	orta	N;INAN;NOM;MASC;SG	
syn	oğul	syn	oğul	N;ANIM;NOM;MASC;SG	
syn	evlat	syn	evlat	N;ANIM;NOM;MASC;SG	
marca	mart	marec	mart	N;INAN;GEN;MASC;SG	
marca	marş	marec	marş	N;INAN;GEN;MASC;SG	
marca	yürüyüş	marec	yürüyüş	N;INAN;GEN;MASC;SG	
dĺžka	uzunluğu	dĺžka	uzunluk	N;NOM;FEM;SG	N;ACC;SG;3
dĺžka	uzunlukta	dĺžka	uzunluk	N;NOM;FEM;SG	N;ESS;SG;3
augusta	ağustos	augusta	ağustos	N;INAN;GEN;MASC;SG	
augusta	august	augusta	august	N;INAN;GEN;MASC;SG	
augusta	augusta	augusta	augusta	N;INAN;GEN;MASC;SG	PROPN;NOM;SG;3
veľké	büyük	veľký	büyük	ADJ;NOM;NEUT;SG	
veľké	big	veľký	big	ADJ;NOM;NEUT;SG	
veľké	buyuk	veľký	buyuk	ADJ;NOM;NEUT;SG	
veľké	büyük	veľký	büyük	ADJ;NOM;NEUT;SG	
veľké	kocaman	veľký	kocaman	ADJ;NOM;NEUT;SG	
školy	okula	škola	okul	N;NOM;FEM;PL	N;DAT;SG;3
školy	okulumuz	škola	okul	N;NOM;FEM;PL	N;NOM;SG;3
školy	okulu	škola	okul	N;NOM;FEM;PL	N;NOM;SG;3
školy	okul	škola	okul	N;NOM;FEM;PL	
školy	school	škola	school	N;NOM;FEM;PL	
obsahuje	içerdiği	obsahovať	içer	V;IPFV;IND;SG;3;POS;PRS;FIN	V;PFV;IND;POS;PST;V.PTCP
obsahuje	içerir	obsahovať	içeri	V;IPFV;IND;SG;3;POS;PRS;FIN	
obsahuje	içeriyor	obsahovať	içer	V;IPFV;IND;SG;3;POS;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS
anderson	anderson	anderson	anderson	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG;3
správa	ileti	správa	ilet	N;NOM;FEM;SG	
správa	mesaj	správa	mesaj	N;NOM;FEM;SG	
správa	mesajı	správa	mesaj	N;NOM;FEM;SG	N;ACC;SG;3
správa	idare	správa	idare	N;NOM;FEM;SG	
správa	yönetim	správa	yönetim	N;NOM;FEM;SG	
správa	idari	správa	idari	N;NOM;FEM;SG	
štát	ülke	štát	ülke	N;INAN;NOM;MASC;SG	
štát	vatan	štát	vat	N;INAN;NOM;MASC;SG	
štát	state	štát	state	N;INAN;NOM;MASC;SG	
štát	eyalet	štát	eyalet	N;INAN;NOM;MASC;SG	
pomocou	kullanıyor	pomoc	kullan	N;INS;FEM;SG	V;PROG;IND;SG;3;POS;INFM;PRS
pomocou	kullanımı	pomoc	kullanım	N;INS;FEM;SG	N;NOM;SG;3
pomocou	kullanmak	pomoc	kullan	N;INS;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
pomocou	kullanma	pomoc	kullan	N;INS;FEM;SG	
pomocou	kullanarak	pomoc	kullan	N;INS;FEM;SG	V;PFV;IND;POS;PRS;V.CVB
hráč	oyuncu	hráč	oyuncu	N;ANIM;NOM;MASC;SG	
banskej	banská	banský	banská	ADJ;GEN;FEM;SG	
júna	june	jún	ju	N;INAN;GEN;MASC;SG	
júna	haziran	jún	haziran	N;INAN;GEN;MASC;SG	
kitt	kitt	kitt	kitt	PROPN;ANIM;NOM;MASC;SG	
cesta	yolu	cesta	yol	N;NOM;FEM;SG	N;ACC;SG;3
cesta	patika	cesta	patika	N;NOM;FEM;SG	
cesta	yol	cesta	yol	N;NOM;FEM;SG	
cesta	rota	cesta	rota	N;NOM;FEM;SG	
cesta	yol	cesta	yol	N;NOM;FEM;SG	
cesta	şekilde	cesta	şekil	N;NOM;FEM;SG	N;ESS;SG;3
cesta	yol	cesta	yol	N;NOM;FEM;SG	
cesta	yol	cesta	yol	N;NOM;FEM;SG	
apríla	nişan	apríl	nişan	N;INAN;GEN;MASC;SG	
apríla	nisan	apríl	nisan	N;INAN;GEN;MASC;SG	
krajiny	ülke	krajina	ülke	N;NOM;FEM;PL	
krajiny	vatan	krajina	vat	N;NOM;FEM;PL	
krajiny	yatay	krajina	yatay	N;NOM;FEM;PL	
krajiny	manzara	krajina	manzara	N;NOM;FEM;PL	N;NOM;SG;3
krajiny	ülkelere	krajina	ülke	N;NOM;FEM;PL	N;DAT;PL;3
krajiny	ülkeleri	krajina	ülke	N;NOM;FEM;PL	N;ACC;PL;3
začala	başladık	začať	başla	V;PFV;FEM;SG;POS;PST;V.PTCP	V;PFV;IND;PL;1;POS;PST
spacewatch	spacewatch	spacena	spacewatch	N;ANIM;NOM;MASC;SG	
ceny	fiyatları	cena	fiyat	N;NOM;FEM;PL	N;ACC;PL;3
ceny	fiyat	cena	fiyat	N;NOM;FEM;PL	
ceny	fiyatlara	cena	fiyat	N;NOM;FEM;PL	N;DAT;PL;3
ceny	ödül	cena	ödül	N;NOM;FEM;PL	
žilo	yaşamış	žiť	yaşa	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V;PFV;NFH;IND;SG;3;POS;PST
žilo	yaşadı	žiť	yaşa	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V;PFV;IND;SG;3;POS;PST
žilo	yaşardı	žiť	yaşa	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V;IPFV;IND;SG;3;POS
číslo	rakam	číslo	rakam	N;NOM;NEUT;SG	
číslo	numara	číslo	numar	N;NOM;NEUT;SG	
číslo	sayı	číslo	say	N;NOM;NEUT;SG	
typ	tipi	typ	tip	N;INAN;NOM;MASC;SG	
typ	tip	typ	tip	N;INAN;NOM;MASC;SG	
typ	türü	typ	tür	N;INAN;NOM;MASC;SG	
typ	tür	typ	tür	N;INAN;NOM;MASC;SG	
typ	type	typ	type	N;INAN;NOM;MASC;SG	
politik	politikacı	politik	politikacı	N;ANIM;NOM;MASC;SG	
pyrénées	pyrénées	pyrénés	pyrénées		
následne	akabinde	následne	akabin	ADV	N;ESS;SG;3
mesa	mesa	mes	mesa	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG;3
košice	košice	košica	košice	N;NOM;FEM;PL	
rôznych	çeşitli	rôzny	çeşitli	ADJ;GEN;MASC;PL	
spojené	birleşik	spojený	birleşik	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	
spojené	birlik	spojený	birlik	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	
spojené	united	spojený	united	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	
spojené	birleşmiş	spojený	birleş	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	
júla	temmuz	júla	temmuz	N;INAN;NOM;MASC;SG	
práve	just	práve	just	ADV	
niektorých	bazıları	niektorý	bazı	DET;GEN;MASC;PL	
niektorých	bazılarını	niektorý	bazı	DET;GEN;MASC;PL	PRO;ACC;PL;3
niektorých	kimisi	niektorý	kimi	DET;GEN;MASC;PL	
čas	vakit	čas	vakit	N;INAN;NOM;MASC;SG	
čas	time	čas	tim	N;INAN;NOM;MASC;SG	
prípade	case	prípad	case	N;INAN;NOM;MASC;SG	
prípade	vaka	prípad	vaka	N;INAN;NOM;MASC;SG	
prípade	dava	prípad	dava	N;INAN;NOM;MASC;SG	
novembra	kasım	november	kasım	N;INAN;GEN;MASC;SG	
víťaz	kazanan	víťaz	kazan	N;ANIM;NOM;MASC;SG	V;PFV;IND;POS;PRS;V.PTCP
víťaz	galip	víťaz	gal	N;ANIM;NOM;MASC;SG	ADV
decembra	aralık	december	aralık	N;INAN;GEN;MASC;SG	N;NOM;SG;3
nemecko	almanya	nemecko	al	PROPN;NOM;NEUT;SG	PROPN;NOM;SG;3
hlavné	major	hlavný	major	ADJ;NOM;NEUT;SG	
hlavné	binbaşı	hlavný	binbaşı	ADJ;NOM;NEUT;SG	
hlavné	main	hlavný	main	ADJ;NOM;NEUT;SG	
hlavné	ana	hlavný	ana	ADJ;NOM;NEUT;SG	
galaxia	galaxy	galaxia	galaxy	N;NOM;FEM;SG	
galaxia	galaksi	galaxia	galaksi	N;NOM;FEM;SG	
awards	ödüller	awards	ödül		N;NOM;PL;3
awards	ödül	awards	ödül		
awards	ödülleri	awards	ödül		N;NOM;PL;3
vrátane	dahil	vrátane	dahil	ADV	
hviezdna	yıldız	hviezdny	yıldız	ADJ;NOM;FEM;SG	
troch	three	tri	three	NUM;GEN;MASC;PL	
práce	çalış	práca	çalış	N;NOM;FEM;PL	
práce	çalışma	práca	çalış	N;NOM;FEM;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
práce	iş	práca	iş	N;NOM;FEM;PL	N;NOM;SG;3
práce	çalışmak	práca	çalış	N;NOM;FEM;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
veľká	büyük	veľký	büyük	ADJ;NOM;FEM;SG	
veľká	big	veľký	big	ADJ;NOM;FEM;SG	
veľká	buyuk	veľký	buyuk	ADJ;NOM;FEM;SG	
veľká	büyük	veľký	büyük	ADJ;NOM;FEM;SG	
veľká	kocaman	veľký	kocaman	ADJ;NOM;FEM;SG	
množstvo	tutar	množstvo	tut	N;NOM;NEUT;SG	
množstvo	miktar	množstvo	miktar	N;NOM;NEUT;SG	
množstvo	miktar	množstvo	miktar	N;NOM;NEUT;SG	
opäť	tekrar	opäť	tekrar	ADV	
priezvisko	soyadı	priezvisko	soya	N;NOM;NEUT;SG	
com	com	co	com	INTJ	
svete	world	svet	world	N;INAN;ESS;MASC;SG	
svete	dünya	svet	dünya	N;INAN;ESS;MASC;SG	
svete	dunya	svet	dunya	N;INAN;ESS;MASC;SG	
podobne	aynen	podobne	aynen	ADV	
podobne	keza	podobne	keza	ADV	
stránky	siteleri	stránka	site	N;NOM;FEM;PL	N;ACC;PL;3
stránky	sayfaları	stránka	sayfa	N;NOM;FEM;PL	N;ACC;PL;3
diela	çalışır	dielo	çalış	N;NOM;NEUT;PL	
diela	çalışıyor	dielo	çalış	N;NOM;NEUT;PL	V;PROG;IND;SG;3;POS;INFM;PRS
poloha	mevki	poloha	mevki	N;NOM;FEM;SG	
poloha	pozisyon	poloha	pozisyon	N;NOM;FEM;SG	
poloha	konumu	poloha	konum	N;NOM;FEM;SG	N;ACC;SG;3
poloha	yeri	poloha	yer	N;NOM;FEM;SG	N;ACC;SG;3
typu	tipi	typ	tip	N;INAN;GEN;MASC;SG	
typu	tip	typ	tip	N;INAN;GEN;MASC;SG	
typu	türü	typ	tür	N;INAN;GEN;MASC;SG	
typu	tür	typ	tür	N;INAN;GEN;MASC;SG	
typu	type	typ	type	N;INAN;GEN;MASC;SG	
deň	gündüz	deň	gündüz	N;INAN;NOM;MASC;SG	
deň	gun	deň	gun	N;INAN;NOM;MASC;SG	
houten	houten	houten	hou	PROPN;ANIM;NOM;MASC;SG	
druhý	ikincisi	druhý	ikinci	ADJ;INAN;NOM;MASC;SG	NUM;NOM;SG;3
články	makale	článok	makale	N;INAN;NOM;MASC;PL	N;NOM;SG;3
vtedy	öyleyse	vtedy	öyleyse	ADV	
vtedy	ozaman	vtedy	oza	ADV	
jedna	biri	jeden	biri	NUM;NOM;FEM;SG	PRO;NOM;SG;3
jedna	bir	jeden	bir	NUM;NOM;FEM;SG	
každý	herkese	každý	herkes	DET;ANIM;NOM;MASC;SG	N;DAT;SG;3
každý	herkes	každý	herkes	DET;ANIM;NOM;MASC;SG	N;NOM;SG;3
