το	do	ο	do	DET;NOM;DEF;NEUT;SG	PROPN
παραπάνω	ascende	παραπάνω	ascender	ADV	V
παραπάνω	por	παραπάνω	por	ADV	ADP
παραπάνω	da	παραπάνω	da	ADV	V
υπουργός	cabinet	υπουργός	cabinet	N;NOM;MASC;SG	PROPN
υπουργός	o	υπουργός	o	N;NOM;MASC;SG	DET
σεζόν	de	σεζόν	de	N;ACC;FEM;SG	ADP
πρότυπο	estándar	πρότυπο	estándar	N;NOM;NEUT;SG	V
πρότυπο	de	πρότυπο	de	N;NOM;NEUT;SG	ADP
θάνατο	a	θάνατος	o	N;ACC;MASC;SG	DET
σώμα	corporal	σώμα	corporal	N;NOM;NEUT;SG	ADJ
σώμα	de	σώμα	de	N;NOM;NEUT;SG	ADP
πρωτεύουσα	capitol	πρωτεύουσα	capitol	N;NOM;FEM;SG	PROPN
πρωτεύουσα	o	πρωτεύουσα	o	N;NOM;FEM;SG	DET
παράλληλα	paralelo	παράλληλα	paralelo	ADV	ADJ
σύνολο	de	σύνολο	de	N;NOM;NEUT;SG	ADP
οπότε	así	οπότε	así	CONJ	ADV
οπότε	que	οπότε	que	CONJ	PRO
οπότε	entón	οπότε	entón	CONJ	ADV
οπότε	tan	οπότε	tan	CONJ	ADV
γνωστή	coñecido	γνωστός	coñecer	ADJ;NOM;FEM;SG	V
γνωστή	coñecidos	γνωστός	coñecer	ADJ;NOM;FEM;SG	V
γνωστή	de	γνωστός	de	ADJ;NOM;FEM;SG	ADP
νησί	island	νησί	island	N;NOM;NEUT;SG	PROPN
γερμανία	alemaña	γερμανία	alemaña	PROPN;ACC;FEM;SG	PROPN
άλλους	aos	άλλος	aos	PRO;NOM;MASC;PL;3	PROPN
άλλους	outros	άλλος	outro	PRO;NOM;MASC;PL;3	DET
άλλους	demais	άλλος	demais	PRO;NOM;MASC;PL;3	DET
άλλους	outras	άλλος	outro	PRO;NOM;MASC;PL;3	DET
πίσω	volver	πίσω	volver	ADV	V
πίσω	volta	πίσω	volta	ADV	N
δημιουργία	crear	δημιουργία	crear	N;ACC;FEM;SG	V
δημιουργία	creamos	δημιουργία	crear	N;ACC;FEM;SG	V
δημιουργία	unha	δημιουργία	un	N;ACC;FEM;SG	DET
δημιουργία	crean	δημιουργία	crear	N;ACC;FEM;SG	V
αρχή	a	αρχή	o	N;NOM;FEM;SG	DET
αρχή	comezar	αρχή	comezar	N;NOM;FEM;SG	V
αρχή	empezar	αρχή	empezar	N;NOM;FEM;SG	V
αρχή	comezando	αρχή	comezar	N;NOM;FEM;SG	V
αρχή	empezando	αρχή	empezar	N;NOM;FEM;SG	V
άδεια	baleira	άδεια	baleira	N;NOM;FEM;SG	ADJ
άδεια	baleiro	άδεια	baleiro	N;NOM;FEM;SG	ADJ
άδεια	baleiras	άδεια	baleira	N;NOM;FEM;SG	ADJ
επιπλέον	adicional	επιπλέον	adicional	ADV	ADJ
περισσότερα	máis	πολύς	máis	ADJ;NOM;CMPR;NEUT;PL	ADV
ανάπτυξη	da	ανάπτυξη	da	N;ACC;FEM;SG	V
ανάπτυξη	de	ανάπτυξη	de	N;ACC;FEM;SG	ADP
ανάπτυξη	xapón	ανάπτυξη	xapón	N;ACC;FEM;SG	PROPN
αυτόν	o	αυτός	o	PRO;ACC;MASC;SG;3	DET
γ΄	iii	γ΄	iii	N	PROPN
τραγούδι	cantando	τραγούδι	cantar	N;NOM;NEUT;SG	V
τραγούδι	cantar	τραγούδι	cantar	N;NOM;NEUT;SG	V
τραγούδι	que	τραγούδι	que	N;NOM;NEUT;SG	PRO
τραγούδι	cantar	τραγούδι	cantar	N;NOM;NEUT;SG	V
τραγούδι	canto	τραγούδι	canto	N;NOM;NEUT;SG	PRO
πάλι	outra	πάλι	outro	ADV	DET
πάλι	vez	πάλι	vez	ADV	N
πάλι	novo	πάλι	novo	ADV	ADJ
πάλι	de	πάλι	de	ADV	ADP
επαρχία	do	επαρχία	do	N;NOM;FEM;SG	PROPN
ιωάννης	john	ιωάννης	jo	PROPN;NOM;MASC;SG	PROPN
αγγλικά	inglés	αγγλικός	inglés	ADV	N
αγγλικά	ingleses	αγγλικός	inglese	ADV	N
αγγλικά	inglesa	αγγλικός	inglesa	ADV	ADJ
άλλοι	aos	άλλος	aos	PRO;NOM;MASC;PL;3	PROPN
άλλοι	outros	άλλος	outro	PRO;NOM;MASC;PL;3	DET
άλλοι	demais	άλλος	demais	PRO;NOM;MASC;PL;3	DET
άλλοι	outras	άλλος	outro	PRO;NOM;MASC;PL;3	DET
κέρδισε	non	κερδίζω	non	V;PFV;IND;SG;3;PST;FIN;ACT	PART
σκοπό	para	σκοπός	para	N;ACC;MASC;SG	ADP
σκοπό	serve	σκοπός	servir	N;ACC;MASC;SG	V
συνολικά	total	συνολικά	total	ADV	N
συνολικά	de	συνολικά	de	ADV	ADP
συνολικά	xeral	συνολικά	xeral	ADV	ADJ
συνολικά	para	συνολικά	para	ADV	ADP
συνολικά	todo	συνολικά	todo	ADV	DET
γνωστός	coñecido	γνωστός	coñecer	ADJ;NOM;MASC;SG	V
γνωστός	coñecidos	γνωστός	coñecer	ADJ;NOM;MASC;SG	V
γνωστός	de	γνωστός	de	ADJ;NOM;MASC;SG	ADP
καριέρα	súa	καριέρα	seu	N;ACC;FEM;SG	DET
ποτέ	non	ποτέ	non	ADV	PART
ποτέ	que	ποτέ	que	ADV	PRO
ποτέ	algunha	ποτέ	algún	ADV	DET
ποτέ	vez	ποτέ	vez	ADV	N
πλευρά	secundarios	πλευρά	secundario	N;ACC;FEM;SG	ADJ
διάφορες	varias	διάφορος	varios	ADJ;NOM;FEM;PL	DET
διάφορες	varios	διάφορος	varios	ADJ;NOM;FEM;PL	DET
διάφορες	con	διάφορος	con	ADJ;NOM;FEM;PL	ADP
πρόγραμμα	de	πρόγραμμα	de	N;NOM;NEUT;SG	ADP
πρόγραμμα	programar	πρόγραμμα	programar	N;NOM;NEUT;SG	V
χιλιόμετρα	km	χιλιόμετρο	km	N;NOM;NEUT;PL	PROPN
χιλιόμετρα	a	χιλιόμετρο	o	N;NOM;NEUT;PL	DET
γεώργιος	george	γεώργιος	george	PROPN;NOM;MASC;SG	PROPN
γεώργιος	xurxo	γεώργιος	xurxo	PROPN;NOM;MASC;SG	N
τύπου	o	τύπος	o	N;GEN;MASC;SG	DET
τύπου	press	τύπος	press	N;GEN;MASC;SG	PROPN
τύπου	escribir	τύπος	escribir	N;GEN;MASC;SG	V
τύπου	de	τύπος	de	N;GEN;MASC;SG	ADP
πόλεμος	a	πόλεμος	o	N;NOM;MASC;SG	DET
μικρό	pouco	μικρός	pouco	ADJ;NOM;NEUT;SG	ADV
μικρό	algo	μικρός	algo	ADJ;NOM;NEUT;SG	PRO
συγκεκριμένα	específicas	συγκεκριμένα	específico	ADV	ADJ
συγκεκριμένα	específica	συγκεκριμένα	específico	ADV	ADJ
συγκεκριμένα	específico	συγκεκριμένα	específico	ADV	ADJ
συγκεκριμένα	concreto	συγκεκριμένα	concreto	ADV	ADJ
συγκεκριμένα	específicos	συγκεκριμένα	específico	ADV	ADJ
πηγή	de	πηγή	de	N;NOM;FEM;SG	ADP
ιταλία	italia	ιταλία	italia	PROPN;ACC;FEM;SG	PROPN
πατέρας	o	πατέρα	o	N;NOM;MASC;SG	DET
περισσότερες	máis	πολύς	máis	ADJ;NOM;CMPR;FEM;PL	ADV
γενικά	xeral	γενικά	xeral	ADV	ADJ
γενικά	para	γενικά	para	ADV	ADP
γενικά	todo	γενικά	todo	ADV	DET
γενικά	xeral	γενικά	xeral	ADV	ADJ
γενικά	xeral	γενικά	xeral	ADV	ADJ
γενικά	xeneral	γενικά	xeneral	ADV	N
γενικά	o	γενικά	o	ADV	DET
νίκη	gañar	νίκη	gañar	N;ACC;FEM;SG	V
νίκη	da	νίκη	da	N;ACC;FEM;SG	V
νίκη	a	νίκη	o	N;ACC;FEM;SG	DET
νίκη	gañar	νίκη	gañar	N;ACC;FEM;SG	V
μικρή	pouco	μικρός	pouco	ADJ;NOM;FEM;SG	ADV
μικρή	algo	μικρός	algo	ADJ;NOM;FEM;SG	PRO
πατέρα	o	πατέρα	o	N;ACC;MASC;SG	DET
αμερικανός	americanos	Αμερικανός	americano	ADJ;NOM;MASC;SG	N
τελικό	final	τελικός	final	ADJ;NOM;NEUT;SG	N
τελικό	axuntémonos	τελικός	axuntémonos	ADJ;NOM;NEUT;SG	V
τελικό	todos	τελικός	todo	ADJ;NOM;NEUT;SG	DET
συγκρότημα	complexa	συγκρότημα	complexo	N;NOM;NEUT;SG	ADJ
παραγωγής	de	παραγωγή	de	N;GEN;FEM;SG	ADP
ίσως	se	ίσως	se	ADV	CONJ
ίσως	se	ίσως	se	ADV	CONJ
ίσως	pode	ίσως	poder	ADV	V
επόμενη	ao	επόμενος	ao	ADJ;ACC;FEM;SG	PROPN
επόμενη	lado	επόμενος	lado	ADJ;ACC;FEM;SG	N
επόμενη	o	επόμενος	o	ADJ;ACC;FEM;SG	DET
στιγμή	agora	στιγμή	agora	N;ACC;FEM;SG	ADV
αποτελείται	por	αποτελώ	por	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADP
πολλοί	moitos	πολύς	moito	ADJ;NOM;MASC;PL	DET
πολλοί	cantas	πολύς	canto	ADJ;NOM;MASC;PL	DET
πολλοί	moitas	πολύς	moito	ADJ;NOM;MASC;PL	DET
πολλοί	cantos	πολύς	canto	ADJ;NOM;MASC;PL	N
όλοι	todo	όλος	todo	ADJ;NOM;MASC;PL	DET
όλοι	todos	όλος	todo	ADJ;NOM;MASC;PL	DET
όλοι	mundo	όλος	mundo	ADJ;NOM;MASC;PL	N
όλοι	o	όλος	o	ADJ;NOM;MASC;PL	DET
όλοι	todo	όλος	todo	ADJ;NOM;MASC;PL	DET
όλοι	todos	όλος	todo	ADJ;NOM;MASC;PL	DET
όλοι	todas	όλος	todo	ADJ;NOM;MASC;PL	DET
όλοι	todo	όλος	todo	ADJ;NOM;MASC;PL	DET
όλοι	o	όλος	o	ADJ;NOM;MASC;PL	DET
όλοι	mundo	όλος	mundo	ADJ;NOM;MASC;PL	N
όλοι	todos	όλος	todo	ADJ;NOM;MASC;PL	DET
σημαντική	máis	σημαντικός	máis	ADJ;NOM;FEM;SG	ADV
στάδιο	no	στάδιο	no	N;NOM;NEUT;SG	V
επίθεση	atacar	επίθεση	atacar	N;ACC;FEM;SG	V
τραγούδια	escribir	τραγούδιο	escribir	N;NOM;NEUT;PL	V
έδωσε	a	δίνω	o	V;PFV;IND;SG;3;PST;FIN;ACT	DET
πληθυσμός	mundial	πληθυσμός	mundial	N;NOM;MASC;SG	ADJ
κατάφερε	e	καταφέρνω	e	V;PFV;IND;SG;3;PST;FIN;ACT	CONJ
κατάφερε	a	καταφέρνω	o	V;PFV;IND;SG;3;PST;FIN;ACT	DET
προβλήματα	os	πρόβλημα	o	N;NOM;NEUT;PL	DET
έχοντας	a	έχω	o	V;IPFV;V.CVB;ACT	DET
δύναμη	a	δύναμη	o	N;ACC;FEM;SG	DET
δύναμη	radica	δύναμη	radicar	N;ACC;FEM;SG	V
δύναμη	a	δύναμη	o	N;ACC;FEM;SG	DET
δύναμη	poder	δύναμη	poder	N;ACC;FEM;SG	V
δύναμη	o	δύναμη	o	N;ACC;FEM;SG	DET
επανάσταση	a	επανάσταση	o	N;ACC;FEM;SG	DET
τύπος	o	τύπος	o	N;NOM;MASC;SG	DET
τύπος	press	τύπος	press	N;NOM;MASC;SG	PROPN
τύπος	escribir	τύπος	escribir	N;NOM;MASC;SG	V
τύπος	de	τύπος	de	N;NOM;MASC;SG	ADP
εκατομμύρια	de	εκατομμύριο	de	N;NOM;NEUT;PL	ADP
εκατομμύρια	de	εκατομμύριο	de	N;NOM;NEUT;PL	ADP
τέσσερις	catro	τέσσερις	catro	NUM;NOM;MASC;PL	N
πορεία	que	πορεία	que	N;ACC;FEM;SG	PRO
πορεία	por	πορεία	por	N;ACC;FEM;SG	ADP
πορεία	claro	πορεία	claro	N;ACC;FEM;SG	ADJ
μέση	de	μέσο	de	N;NOM;FEM;SG	ADP
μέση	estadounidense	μέσο	estadounidense	N;NOM;FEM;SG	ADJ
άνω	esquina	άνω	esquina	ADV	N
άνω	superior	άνω	superior	ADV	ADJ
αγωνίστηκε	contra	αγωνίζομαι	contra	V;PFV;IND;SG;3;PST;FIN;PASS	ADP
τοπική	local	τοπικός	local	ADJ;NOM;FEM;SG	N
τοπική	locais	τοπικός	local	ADJ;NOM;FEM;SG	N
τοπική	o	τοπικός	o	ADJ;NOM;FEM;SG	DET
τοπική	de	τοπικός	de	ADJ;NOM;FEM;SG	ADP
εντός	no	εντός	no	ADV	V
εντός	en	εντός	en	ADV	ADP
εντός	de	εντός	de	ADV	ADP
εντός	nos	εντός	nos	ADV	PRO
εντός	dun	εντός	dun	ADV	PROPN
περιφέρεια	do	περιφέρεια	do	N;NOM;FEM;SG	PROPN
περιφέρεια	sudeste	περιφέρεια	sudeste	N;NOM;FEM;SG	PROPN
περιφέρεια	fiscal	περιφέρεια	fiscal	N;NOM;FEM;SG	ADJ
περιφέρεια	do	περιφέρεια	do	N;NOM;FEM;SG	PROPN
παρουσία	diante	παρουσία	diante	N;NOM;FEM;SG	ADV
παρουσία	a	παρουσία	o	N;NOM;FEM;SG	DET
έξι	seis	έξι	seis	NUM;NOM;MASC;PL	N
παρίσι	parís	παρίσι	parí	PROPN;NOM;NEUT;SG	PROPN
έγραψε	escribiume	γράφω	escribiume	V;PFV;IND;SG;3;PST;FIN;ACT	PROPN
έγραψε	a	γράφω	o	V;PFV;IND;SG;3;PST;FIN;ACT	DET
κατασκευή	construír	κατασκευή	construír	N;NOM;FEM;SG	V
μαρία	maria	μαρία	maria	PROPN;NOM;FEM;SG	N
μαρία	maría	μαρία	maría	PROPN;NOM;FEM;SG	N
μερικές	algúns	μερικοί	algún	PRO;NOM;FEM;PL;3	DET
μερικές	algunhas	μερικοί	algún	PRO;NOM;FEM;PL;3	DET
μερικές	de	μερικοί	de	PRO;NOM;FEM;PL;3	ADP
μερικές	un	μερικοί	un	PRO;NOM;FEM;PL;3	DET
τιμή	incalculábel	τιμή	incalculábel	N;NOM;FEM;SG	ADJ
τιμή	canto	τιμή	canto	N;NOM;FEM;SG	PRO
κοινό	público	κοινό	público	N;NOM;NEUT;SG	ADJ
συλλογή	de	συλλογή	de	N;NOM;FEM;SG	ADP
τρίτη	martes	τρίτος	martes	NUM;NOM;FEM;SG	N
τρίτη	terceira	τρίτος	terceiro	NUM;NOM;FEM;SG	ADJ
τρίτη	terceiro	τρίτος	terceiro	NUM;NOM;FEM;SG	ADJ
τρίτη	terzo	τρίτος	terzo	NUM;NOM;FEM;SG	N
παρακάτω	na	παράκατος	na	ADV	N
παρακάτω	por	παράκατος	por	ADV	ADP
παρακάτω	baixo	παράκατος	baixo	ADV	ADP
παρακάτω	embaixo	παράκατος	embaixo	ADV	N
παρακάτω	seccionada	παράκατος	seccionar	ADV	V
βοήθεια	axudar	βοήθεια	axudar	N;ACC;FEM;SG	V
βοήθεια	a	βοήθεια	o	N;ACC;FEM;SG	DET
απόσταση	lonxe	απόσταση	lonxe	N;ACC;FEM;SG	ADV
απόσταση	as	απόσταση	o	N;ACC;FEM;SG	DET
απόσταση	até	απόσταση	até	N;ACC;FEM;SG	ADV
απόσταση	de	απόσταση	de	N;ACC;FEM;SG	ADP
απόσταση	montañosa	απόσταση	montañoso	N;ACC;FEM;SG	ADJ
νέων	xuventude	νέος	xuventude	ADJ;GEN;FEM;PL	N
νέων	mozos	νέος	mozo	ADJ;GEN;FEM;PL	N
νέων	a	νέος	o	ADJ;GEN;FEM;PL	DET
νέων	mocidade	νέος	mocidade	ADJ;GEN;FEM;PL	N
νέων	francia	νέος	francia	ADJ;GEN;FEM;PL	N
νέων	de	νέος	de	ADJ;GEN;FEM;PL	ADP
αμέσως	inmediato	αμέσως	inmediato	ADV	ADJ
αμέσως	de	αμέσως	de	ADV	ADP
αμέσως	contado	αμέσως	contado	ADV	ADJ
αναφορά	informar	αναφορά	informar	N;NOM;FEM;SG	V
απλά	de	απλά	de	ADV	ADP
γιώργος	george	γιώργος	george	N;NOM;MASC;SG	PROPN
κανείς	ninguén	κανένας	ninguén	PRO;NOM;MASC;SG;3	ADV
κανείς	non	κανένας	non	PRO;NOM;MASC;SG;3	PART
κανείς	a	κανένας	o	PRO;NOM;MASC;SG;3	DET
γεγονότα	os	γεγονός	o	N;NOM;NEUT;PL	DET
σύντομο	pouco	σύντομο	pouco	N;NOM;NEUT;SG	ADV
σύντομο	curto	σύντομο	curto	N;NOM;NEUT;SG	ADJ
σύντομο	curta	σύντομο	curto	N;NOM;NEUT;SG	ADJ
σύντομο	breve	σύντομο	breve	N;NOM;NEUT;SG	ADJ
στρατό	do	στρατός	do	N;ACC;MASC;SG	PROPN
αγία	santo	αγία	santo	PROPN;NOM;FEM;SG	ADJ
αγία	san	αγία	ser	PROPN;NOM;FEM;SG	ADJ
ιστορικό	de	ιστορικός	de	ADJ;NOM;NEUT;SG	ADP
ιστορικό	fondo	ιστορικός	fondo	ADJ;NOM;NEUT;SG	N
ιστορικό	historia	ιστορικός	historia	ADJ;NOM;NEUT;SG	N
ιστορικό	da	ιστορικός	da	ADJ;NOM;NEUT;SG	V
τζον	john	τζο	jo		PROPN
αρκετές	varios	αρκετός	varios	PRO;NOM;FEM;PL;3	DET
αρκετές	varias	αρκετός	varios	PRO;NOM;FEM;PL;3	DET
λειτουργία	funcionar	λειτουργία	funcionar	N;ACC;FEM;SG	V
λειτουργία	a	λειτουργία	o	N;ACC;FEM;SG	DET
βιβλία	os	βιβλία	o	N;NOM;NEUT;PL	DET
κείμενο	de	κείμενο	de	N;NOM;NEUT;SG	ADP
σχέδιο	deseñar	σχέδιο	deseñar	N;NOM;NEUT;SG	V
βουλευτής	da	βουλευτής	da	N;NOM;MASC;SG	V
γη	da	γη	da	N;NOM;FEM;SG	V
γη	earth	γη	earth	N;NOM;FEM;SG	PROPN
ξανά	outra	ξανά	outro	ADV	DET
ξανά	vez	ξανά	vez	ADV	N
ξανά	novo	ξανά	novo	ADV	ADJ
ξανά	de	ξανά	de	ADV	ADP
χρήστης	de	χρήστης	de	N;NOM;MASC;SG	ADP
χρησιμοποιούνται	antes	χρησιμοποιώ	antes	V;IPFV;IND;PL;3;PRS;FIN;PASS	ADV
πολιτείες	unidos	πολιτεία	unir	N;NOM;FEM;PL	V
πολιτείες	ee	πολιτεία	ee	N;NOM;FEM;PL	PROPN
πολιτείες	uu	πολιτεία	uu	N;NOM;FEM;PL	PROPN
πολιτείες	eua	πολιτεία	eua	N;NOM;FEM;PL	PROPN
χρήστη	de	χρήστης	de	N;ACC;NEUT;SG	ADP
πληθυσμού	mundial	πληθυσμός	mundial	N;GEN;MASC;SG	ADJ
εξουσία	poder	εξουσία	poder	N;NOM;FEM;SG	V
εξουσία	o	εξουσία	o	N;NOM;FEM;SG	DET
εγώ	min	εγώ	min	PRO;NOM;MASC;SG;1	
καλοκαίρι	verán	καλοκαίρι	ver	N;NOM;NEUT;SG	V
καλοκαίρι	no	καλοκαίρι	no	N;NOM;NEUT;SG	V
άνδρες	os	άντρας	o	N;NOM;MASC;PL	DET
όσκαρ	óscar	όσκαρ	óscar		PROPN
ακριβώς	mesmo	ακριβώς	mesmo	ADV	DET
ακριβώς	o	ακριβώς	o	ADV	DET
γυναίκα	unha	γυναίκα	un	N;NOM;FEM;SG	DET
περιοδικό	time	περιοδικός	timir	N;NOM;NEUT;SG	PROPN
κεντρική	central	κεντρικός	central	ADJ;NOM;FEM;SG	N
κεντρική	centro	κεντρικός	centro	ADJ;NOM;FEM;SG	N
ακολούθησε	o	ακολουθώ	o	V;PFV;IND;SG;3;PST;FIN;ACT	DET
γλώσσες	as	γλώσσα	o	N;NOM;FEM;PL	DET
γλώσσες	faladas	γλώσσα	falar	N;NOM;FEM;PL	V
χρώμα	de	χρώμα	de	N;NOM;NEUT;SG	ADP
χρώμα	ser	χρώμα	ser	N;NOM;NEUT;SG	V
διεθνής	international	διεθνής	international	ADJ;NOM;FEM;SG	PROPN
αμερική	américa	αμερικός	américar	PROPN;ACC;FEM;SG	PROPN
αμερική	ee	αμερικός	ee	PROPN;ACC;FEM;SG	PROPN
αμερική	america	αμερικός	americar	PROPN;ACC;FEM;SG	PROPN
αμερική	estados	αμερικός	estado	PROPN;ACC;FEM;SG	N
αμερική	unidos	αμερικός	unir	PROPN;ACC;FEM;SG	V
αμερική	uu	αμερικός	uu	PROPN;ACC;FEM;SG	PROPN
αμερική	nos	αμερικός	nos	PROPN;ACC;FEM;SG	PRO
γυναίκες	as	γυναίκα	o	N;NOM;FEM;PL	DET
κύρια	principal	κύριος	principal	ADV	ADJ
κύρια	importante	κύριος	importante	ADV	ADJ
μικρά	pequeno	μικρός	pequeno	ADV	ADJ
μικρά	pequenos	μικρός	pequeno	ADV	ADJ
μικρά	pequenas	μικρός	pequeno	ADV	ADJ
μικρά	pequena	μικρός	pequeno	ADV	ADJ
εμφάνιση	amosar	εμφάνιση	amosar	N;ACC;FEM;SG	V
τέσσερα	catro	τέσσερις	catro	NUM;NOM;NEUT;PL	N
τίτλος	título	τίτλος	título	NUM;NOM;MASC;SG	N
συνθήκες	as	συνθήκη	o	N;NOM;FEM;PL	DET
μελέτη	estudar	μελέτη	estudar	N;NOM;FEM;SG	V
μελέτη	estudamos	μελέτη	estudar	N;NOM;FEM;SG	V
ειδικά	sobre	ειδικά	sobre	ADV	ADP
ειδικά	todo	ειδικά	todo	ADV	DET
κάστρο	castelo	κάστρο	castelo	PROPN;NOM;NEUT;SG	N
κάστρο	castro	κάστρο	castro	PROPN;NOM;NEUT;SG	N
δυτικά	oeste	δυτικά	oeste	ADV	N
δυτικά	occidente	δυτικά	occidente	ADV	N
δυτικά	occidental	δυτικά	occidental	ADV	ADJ
δυτικά	do	δυτικά	do	ADV	PROPN
δυτικά	da	δυτικά	da	ADV	V
δυτικά	west	δυτικά	west	ADV	PROPN
δυτικά	occidental	δυτικά	occidental	ADV	ADJ
καλά	bo	καλά	bo	ADV	ADJ
καλά	boa	καλά	bo	ADV	ADJ
καλά	boas	καλά	bo	ADV	ADJ
καλά	bos	καλά	bo	ADV	N
ανατολικά	leste	ανατολικά	leste	ADV	N
ανατολικά	oriente	ανατολικά	oriente	ADV	N
ανατολικά	este	ανατολικά	este	ADV	DET
ανατολικά	do	ανατολικά	do	ADV	PROPN
ανατολικά	próximo	ανατολικά	próximo	ADV	ADJ
ανατολικά	orientais	ανατολικά	oriental	ADV	ADJ
ανατολικά	oriental	ανατολικά	oriental	ADV	ADJ
ανατολικά	este	ανατολικά	este	ADV	DET
απέναντι	contrario	απέναντι	contrario	ADV	N
απέναντι	oposta	απέναντι	opostar	ADV	V
απέναντι	opostas	απέναντι	oposta	ADV	V
άνθρωποι	humanos	άνθρωπος	humano	N;NOM;MASC;PL	ADJ
άνθρωποι	os	άνθρωπος	o	N;NOM;MASC;PL	DET
άνθρωποι	a	άνθρωπος	o	N;NOM;MASC;PL	DET
έφτασε	á	φτάνω	á	V;PFV;IND;SG;3;PST;FIN;ACT	N
έφτασε	a	φτάνω	o	V;PFV;IND;SG;3;PST;FIN;ACT	DET
αρχηγός	o	αρχηγός	o	N;NOM;MASC;SG	DET
προσπάθεια	de	προσπάθεια	de	N;NOM;FEM;SG	ADP
τελευταίο	o	τελευταίος	o	ADJ;NOM;NEUT;SG	DET
τελευταίο	onte	τελευταίος	onte	ADJ;NOM;NEUT;SG	ADV
αγορά	esa	αγορά	ese	N;ACC;FEM;SG	DET
ποσοστό	de	ποσοστό	de	N;NOM;NEUT;SG	ADP
τελική	final	τελικός	final	ADJ;NOM;FEM;SG	N
τελική	axuntémonos	τελικός	axuntémonos	ADJ;NOM;FEM;SG	V
τελική	todos	τελικός	todo	ADJ;NOM;FEM;SG	DET
παράγεται	neuronas	παράγω	neurona	V;IPFV;IND;SG;3;PRS;FIN;PASS	N
έρευνα	de	έρευνα	de	N;NOM;FEM;SG	ADP
έρευνα	investigar	έρευνα	investigar	N;NOM;FEM;SG	V
γέννησης	a	γέννηση	o	N;GEN;FEM;SG	DET
γέννησης	de	γέννηση	de	N;GEN;FEM;SG	ADP
δυτική	oeste	δυτικός	oeste	ADJ;NOM;FEM;SG	N
δυτική	occidente	δυτικός	occidente	ADJ;NOM;FEM;SG	N
δυτική	do	δυτικός	do	ADJ;NOM;FEM;SG	PROPN
δυτική	da	δυτικός	da	ADJ;NOM;FEM;SG	V
δυτική	west	δυτικός	west	ADJ;NOM;FEM;SG	PROPN
έννοια	que	έννοια	que	N;NOM;FEM;SG	PRO
έννοια	significa	έννοια	significar	N;NOM;FEM;SG	V
έννοια	explican	έννοια	explicar	N;NOM;FEM;SG	V
έννοια	o	έννοια	o	N;NOM;FEM;SG	DET
απο	da	απο	da	ADP	V
απο	do	απο	do	ADP	PROPN
αλέξανδρος	alexander	αλέξανδρος	alexander	PROPN;NOM;MASC;SG	ADJ
θερμοκρασία	a	θερμοκρασία	o	N;NOM;FEM;SG	DET
γενική	xeneral	γενικός	xeneral	ADJ;NOM;FEM;SG	N
γενική	o	γενικός	o	ADJ;NOM;FEM;SG	DET
μερικά	algúns	μερικοί	algún	PRO;NOM;NEUT;PL;3	DET
μερικά	algunhas	μερικοί	algún	PRO;NOM;NEUT;PL;3	DET
μερικά	de	μερικοί	de	PRO;NOM;NEUT;PL;3	ADP
μερικά	un	μερικοί	un	PRO;NOM;NEUT;PL;3	DET
χρειάζεται	precisa	χρειάζομαι	preciso	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ
χρειάζεται	necesidades	χρειάζομαι	necesidade	V;IPFV;IND;SG;3;PRS;FIN;PASS	N
όμιλος	de	όμιλος	de	N;NOM;MASC;SG	ADP
αγγλία	inglaterra	αγγλία	inglaterra	PROPN;ACC;FEM;SG	N
ρωσία	rusia	ρωσία	rusia	PROPN;ACC;FEM;SG	PROPN
ρώμη	roma	ρώμη	roma	PROPN;ACC;FEM;SG	PROPN
κορυφή	do	κορυφή	do	N;ACC;FEM;SG	PROPN
κορυφή	enriba	κορυφή	enriba	N;ACC;FEM;SG	ADV
κορυφή	20	κορυφή	20	N;ACC;FEM;SG	NUM
κορυφή	superior	κορυφή	superior	N;ACC;FEM;SG	ADJ
βρέθηκε	que	βρίσκω	que	V;PFV;IND;SG;3;PST;FIN;PASS	PRO
ενδιαφέρον	interesante	ενδιαφέρον	interesante	N;NOM;NEUT;SG	ADJ
ενδιαφέρον	interesantes	ενδιαφέρον	interesante	N;NOM;NEUT;SG	ADJ
έξω	do	έξω	do	ADV	PROPN
έξω	fora	έξω	ir	ADV	V
ρωσίας	rusia	ρωσία	rusia	PROPN;GEN;FEM;SG	PROPN
μιχαήλ	michael	μιχαήλ	michael	PROPN;NOM;MASC;SG	PROPN
πέρασε	aprobouse	περνώ	aprobouse	V;PFV;IND;SG;3;PST;FIN;ACT	N
διοίκηση	de	διοίκηση	de	N;ACC;FEM;SG	ADP
διοίκηση	comando	διοίκηση	comar	N;ACC;FEM;SG	V
διοίκηση	de	διοίκηση	de	N;ACC;FEM;SG	ADP
διοίκηση	a	διοίκηση	o	N;ACC;FEM;SG	DET
καμία	ningunha	κανένας	ningún	PRO;NOM;FEM;SG;3	DET
καμία	ningún	κανένας	ningún	PRO;NOM;FEM;SG;3	DET
καμία	non	κανένας	non	PRO;NOM;FEM;SG;3	PART
καμία	é	κανένας	ser	PRO;NOM;FEM;SG;3	V
σύζυγος	o	σύζυγος	o	N;NOM;MASC;SG	DET
ημερομηνία	a	ημερομηνία	o	N;ACC;FEM;SG	DET
ανατολική	leste	ανατολικός	leste	ADJ;NOM;FEM;SG	N
