dell	dell	dell	dell	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
cursa	wettrennen	cursă	wettrennen	N;DEF;FEM;SG	V;NFIN
cursa	rasse	cursă	rassen	N;DEF;FEM;SG	
cursa	rennen	cursă	rennen	N;DEF;FEM;SG	V;NFIN
cursa	race	cursă	race	N;DEF;FEM;SG	
doctoratul	doktortitel	doctorat	doktortitel	N;DEF;MASC;SG	ADJ
doctoratul	promotion	doctorat	promotion	N;DEF;MASC;SG	ADJ
catalogul	produktkatalog	catalog	produktkatalog	N;DEF;MASC;SG	ADJ
catalogul	katalog	catalog	katalog	N;DEF;MASC;SG	ADJ
catalogul	kataloge	catalog	katalog	N;DEF;MASC;SG	ADJ
catalogul	produktkatalog	catalog	produktkatalog	N;DEF;MASC;SG	ADJ
catalogul	katalog	catalog	katalog	N;DEF;MASC;SG	ADJ
catalogul	kataloge	catalog	katalog	N;DEF;MASC;SG	ADJ
publicitate	werbeagentur	publicitate	werbeagentur	N;INDF;FEM;SG	ADJ
publicitate	werbemittel	publicitate	werbemittel	N;INDF;FEM;SG	ADJ
publicitate	werbung	publicitate	werbung	N;INDF;FEM;SG	N;NOM;FEM;SG
vânt	windenergie	vânt	windenergie	N;INDF;MASC;SG	PROPN
vânt	windkraft	vânt	windkrafen	N;INDF;MASC;SG	PROPN
vânt	wind	vânt	wind	N;INDF;MASC;SG	ADV
blocarea	blockiert	blocare	blockieren	N;DEF;FEM;SG	V;V.PTCP
blocarea	blockieren	blocare	blockieren	N;DEF;FEM;SG	V;NFIN
blocarea	sperrung	blocare	sperrung	N;DEF;FEM;SG	ADJ
obiectivul	ziel	obiectiv	ziel	N;DEF;MASC;SG	N;NOM;NEUT;SG
obiectivul	objektiv	obiectiv	objektiv	N;DEF;MASC;SG	ADJ
obiectivul	zielsetzung	obiectiv	zielsetzung	N;DEF;MASC;SG	ADJ
regilor	kings	regilor	kings	N;DEF;MASC;PL	PROPN;NOM;SG
regilor	könige	regilor	könig	N;DEF;MASC;PL	ADJ;NOM;FEM;PL
regilor	königen	regilor	könig	N;DEF;MASC;PL	ADJ
spirituale	spirituellen	spiritual	spirituell	ADJ;INDF;FEM;PL	ADJ;ACC;SG
spirituale	spiritualität	spiritual	spiritualität	ADJ;INDF;FEM;PL	PROPN
ing	ing	ing	ing	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
elevii	schüler	elev	schüler	N;DEF;MASC;PL	ADJ
elevii	schülerinnen	elev	schülerin	N;DEF;MASC;PL	ADJ;PL
elevii	studenten	elev	student	N;DEF;MASC;PL	ADJ
elevii	kursteilnehmer	elev	kursteilnehmer	N;DEF;MASC;PL	ADJ
elevii	studierende	elev	studierend	N;DEF;MASC;PL	ADJ;NOM;FEM;PL
elevii	schüler	elev	schüler	N;DEF;MASC;PL	ADJ
elevii	schülerinnen	elev	schülerin	N;DEF;MASC;PL	ADJ;PL
determinarea	feststellung	determinare	feststellung	N;DEF;FEM;SG	ADJ
determinarea	entschlossenheit	determinare	entschlossenheit	N;DEF;FEM;SG	ADJ
determinarea	bestimmung	determinare	bestimmung	N;DEF;FEM;SG	N;NOM;FEM;SG
frumoasa	schönste	frumos	schön	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
frumoasa	schöne	frumos	schön	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;PL
mobilă	mobile	mobilă	mobil	N;INDF;FEM;SG	ADJ;NOM;FEM;PL
mobilă	mobilfunk	mobilă	mobilfunk	N;INDF;FEM;SG	PROPN
mobilă	beweglich	mobilă	beweglich	N;INDF;FEM;SG	ADJ
mobilă	handys	mobilă	handys	N;INDF;FEM;SG	
mobilă	mobil	mobilă	mobil	N;INDF;FEM;SG	ADJ
mobilă	mobilgeräte	mobilă	mobilgerät	N;INDF;FEM;SG	ADJ
mobilă	möbeln	mobilă	möbeln	N;INDF;FEM;SG	V;NFIN
mobilă	möbel	mobilă	möbel	N;INDF;FEM;SG	
mobilă	mobiliar	mobilă	mobiliar	N;INDF;FEM;SG	ADJ
potter	potter	potter	pott	PROPN	PROPN;NOM;SG
corina	corina	corină	corina	N;DEF;FEM;SG	PROPN;NOM;FEM;SG
anonim	anonymen	anonim	anonymen		ADJ;MASC;SG
plumb	vorsprung	plumb	vorsprung	N;INDF;MASC;SG	ADV
plumb	führen	plumb	führen	N;INDF;MASC;SG	V;NFIN
plumb	blei	plumb	blei	N;INDF;MASC;SG	
localizat	lokalisiert	localiza	lokalisieren	ADJ;INDF;MASC;SG	V;V.PTCP
localizat	lokalisierte	localiza	lokalisieren	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
localizat	lokalisiert	localiza	lokalisieren	ADJ;INDF;MASC;SG	V;V.PTCP
side	seite	side	seit		N
side	seitlich	side	seitlich		ADJ
efortul	anstrengungen	efort	anstrengung	N;DEF;MASC;SG	V;NFIN
efortul	bemühungen	efort	bemühungen	N;DEF;MASC;SG	V;NFIN
efortul	anstrengung	efort	anstrengung	N;DEF;MASC;SG	
navală	naval	naval	naval	ADJ;INDF;FEM;SG	PROPN
navală	marine	naval	marin	ADJ;INDF;FEM;SG	N;NOM;FEM;SG
cartoon	cartoons	cartoon	cartoons	N;INDF;MASC;SG	ADV
cartoon	comic	cartoon	comic	N;INDF;MASC;SG	PROPN;NOM;SG
cartoon	cartoon	cartoon	cartoon	N;INDF;MASC;SG	PROPN
cartoon	karikaturen	cartoon	karikatur	N;INDF;MASC;SG	N;NOM;FEM;PL
cartoon	karikatur	cartoon	karikatur	N;INDF;MASC;SG	
pânză	leinwand	pânză	leinwand	N;INDF;FEM;SG	
pânză	canvas	pânză	canvas	N;INDF;FEM;SG	PROPN
necunoscută	unbekanntes	necunoscut	unbekannt	ADJ;INDF;FEM;SG	ADJ;NOM;NEUT;SG
necunoscută	unbekannte	necunoscut	unbekannt	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
doctrina	lehre	doctrină	lehr	N;DEF;FEM;SG	N;NOM;FEM;SG
doctrina	doktrin	doctrină	doktrin	N;DEF;FEM;SG	
senatul	senat	senat	senaen	N;DEF;MASC;SG	
senatul	senats	senat	senats	N;DEF;MASC;SG	
concentrat	konzentrierte	concentrat	konzentrieren	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
concentrat	konzentriert	concentrat	konzentrieren	ADJ;INDF;MASC;SG	V;V.PTCP
concentrat	konzentrieren	concentrat	konzentrieren	ADJ;INDF;MASC;SG	V;NFIN
concentrat	fokussiert	concentrat	fokussieren	ADJ;INDF;MASC;SG	V;SG;FIN
concentrat	konzentrierte	concentrat	konzentrieren	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
concentrat	konzentriert	concentrat	konzentrieren	ADJ;INDF;MASC;SG	V;V.PTCP
săli	hallen	săli	hallen	N;INDF;FEM;PL	V;NFIN
stars	sternen	stars	sternen	N;INDF;MASC;SG	V;NFIN
stars	stern	stars	stern	N;INDF;MASC;SG	
stars	sterne	stars	stern	N;INDF;MASC;SG	
stars	stars	stars	stars	N;INDF;MASC;SG	PROPN
stars	sternchen	stars	sternch	N;INDF;MASC;SG	
lipsesc	fehlt	lipsi	fehlen	V;IND;PL;3;PRS;FIN	V;IND;SG;3;PRS;FIN
lipsesc	fehlende	lipsi	fehlend	V;IND;PL;3;PRS;FIN	ADJ;NOM;FEM;PL
lipsesc	fehlenden	lipsi	fehlend	V;IND;PL;3;PRS;FIN	ADJ
catalog	produktkatalog	catalog	produktkatalog	N;INDF;MASC;SG	ADJ
catalog	katalog	catalog	katalog	N;INDF;MASC;SG	ADJ
catalog	kataloge	catalog	katalog	N;INDF;MASC;SG	ADJ
catalog	produktkatalog	catalog	produktkatalog	N;INDF;MASC;SG	ADJ
catalog	katalog	catalog	katalog	N;INDF;MASC;SG	ADJ
catalog	kataloge	catalog	katalog	N;INDF;MASC;SG	ADJ
diesel	dieselkraftstoff	diesel	dieselkraftstoff	N;INDF;MASC;SG	ADJ
diesel	diesel	diesel	diesel	N;INDF;MASC;SG	
diesel	dieselmotoren	diesel	dieselmotoren	N;INDF;MASC;SG	ADJ;PL
diesel	dieselmotor	diesel	dieselmotor	N;INDF;MASC;SG	
toronto	toronto	toronto	toronto	PROPN	PROPN;NOM;MASC;SG
darwin	darwin	darwin	darwin	PROPN	PROPN;NOM;MASC;SG
teolog	theologe	teolog	theolog	N;INDF;MASC;SG	ADJ
teolog	theologen	teolog	theologen	N;INDF;MASC;SG	N;NOM;PL
rey	rey	rey	rey	PROPN	PROPN;NOM;SG
cadre	rahmen	cadre	rahmen	N;INDF;FEM;PL	V;NFIN
cadre	fassungen	cadre	fassingen	N;INDF;FEM;PL	V;NFIN
cadre	rahmenbedingungen	cadre	rahmenbedingung	N;INDF;FEM;PL	V;PL
cadre	rahmen	cadre	rahmen	N;INDF;FEM;PL	V;NFIN
cadre	framework	cadre	framework	N;INDF;FEM;PL	PROPN
așteptat	erwartete	aștepta	erwartet	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
așteptat	erwartet	aștepta	erwarten	ADJ;INDF;MASC;SG	V;V.PTCP
așteptat	erwarteten	aștepta	erwarten	ADJ;INDF;MASC;SG	V;IND;PL;3;PST;FIN
așteptat	gewartet	aștepta	warten	ADJ;INDF;MASC;SG	V;V.PTCP
așteptat	warteten	aștepta	warten	ADJ;INDF;MASC;SG	V;IND;PL;3;PST;FIN
așteptat	wartete	aștepta	warten	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
copie	copy	copie	copy	N;INDF;FEM;SG	
copie	abschrift	copie	abschreifen	N;INDF;FEM;SG	V;IND;SG;3;PRS;FIN
copie	kopie	copie	kopie	N;INDF;FEM;SG	
copie	kopieren	copie	kopieren	N;INDF;FEM;SG	V;NFIN
augusta	augusta	augusta	augusta	N;DEF;FEM;SG	PROPN;NOM;MASC;SG
conservatorul	wintergarten	conservator	wintergarten	N;DEF;MASC;SG	V;NFIN
conservatorul	konservatorium	conservator	konservatorium	N;DEF;MASC;SG	PROPN
conservatorul	musikhochschule	conservator	musikhochschule	N;DEF;MASC;SG	N;NOM;FEM;SG
nièvre	nièvre	nihvră	nièvre	N;INDF;FEM;SG	PROPN;NOM;SG
individ	individuelle	individ	individuell	N;INDF;MASC;SG	ADJ;NOM;FEM;PL
individ	einzelnen	individ	einzeln	N;INDF;MASC;SG	ADJ
individ	einzelperson	individ	einzelperson	N;INDF;MASC;SG	ADJ
individ	einzel	individ	einzel	N;INDF;MASC;SG	
individ	individuell	individ	individuell	N;INDF;MASC;SG	ADJ
cauze	verursachen	cauză	verursachen	N;INDF;FEM;PL	V;NFIN
cauze	gründe	cauză	gründen	N;INDF;FEM;PL	
cauze	ursachen	cauză	ursechen	N;INDF;FEM;PL	V;NFIN
cauze	ursache	cauză	ursache	N;INDF;FEM;PL	
cauze	verursacht	cauză	verursachen	N;INDF;FEM;PL	V;V.PTCP
posturi	stellen	post	stellen	N;INDF;FEM;PL	V;NFIN
posturi	beiträge	post	beitragen	N;INDF;FEM;PL	ADJ
posturi	posten	post	posten	N;INDF;FEM;PL	V;FIN
posturi	pfosten	post	pfosten	N;INDF;FEM;PL	V;NFIN
confluența	zusammenfluss	confluență	zusammenflussen	N;DEF;FEM;SG	ADJ
confluența	einmündung	confluență	einmündung	N;DEF;FEM;SG	ADJ
rosa	rosa	rosa	rosa	N;DEF;FEM;SG	PROPN
neil	neil	neil	neil	PROPN	PROPN;NOM;SG
neil	jutta	neil	jutta	PROPN	PROPN;NOM;FEM;SG
orientale	oriental	oriental	oriental	ADJ;INDF;FEM;PL	PROPN
murray	murray	murray	murray	PROPN	PROPN;NOM;SG
giorgio	giorgio	giorgio	giorgio	PROPN	PROPN;NOM;SG
bloc	sperren	bloc	sperren	N;INDF;MASC;SG	V;NFIN
bloc	blockieren	bloc	blockieren	N;INDF;MASC;SG	V;NFIN
bloc	block	bloc	block	N;INDF;MASC;SG	
extremă	extreme	extrem	extrem	ADJ;INDF;FEM;SG	N;NOM;FEM;PL
sophie	sophie	sophie	sophie	PROPN	PROPN;NOM;FEM;SG
fundamentală	grundlegenden	fundamental	grundlegend	ADJ;INDF;FEM;SG	V;FIN
fundamentală	grundlegende	fundamental	grundlegend	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
fundamentală	grundlegendes	fundamental	grundlegend	ADJ;INDF;FEM;SG	ADJ;NOM;NEUT;SG
fundamentală	grundrechte	fundamental	grundrecht	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;SG
verii	cousins	vară	cousins	N;DEF;FEM;SG	PROPN
verii	cousin	vară	cousin	N;DEF;FEM;SG	
aventură	abenteuer	aventură	abenteuer	N;INDF;FEM;SG	
aventură	erlebnis	aventură	erlebnis	N;INDF;FEM;SG	ADJ
ciot	stub	ciot	stub	ADJ;INDF;MASC;SG	
gri	gray	gri	gray		PROPN;SG
gri	grau	gri	grau		ADJ
gri	graue	gri	grau		ADJ;NOM;PL
gri	graue	gri	grau		ADJ;NOM;PL
gri	grey	gri	grey		PROPN;NOM;SG
gri	grau	gri	grau		ADJ
imdb	imdb	imdb	imdb	N;INDF;MASC;SG	PROPN;NOM;SG
producători	erzeuger	producător	erzeuger	N;INDF;MASC;PL	ADJ
producători	hersteller	producător	hersteller	N;INDF;MASC;PL	ADJ
producători	produzenten	producător	produzent	N;INDF;MASC;PL	V;IND;PL;3;PST;FIN
producători	hersteller	producător	hersteller	N;INDF;MASC;PL	ADJ
producători	produzenten	producător	produzent	N;INDF;MASC;PL	V;IND;PL;3;PST;FIN
editată	bearbeitete	edita	bearbeitet	ADJ;INDF;FEM;SG	V;IND;SG;3;PST;FIN
editată	herausgegeben	edita	herausgeben	ADJ;INDF;FEM;SG	V;V.PTCP
editată	bearbeitet	edita	bearbeiten	ADJ;INDF;FEM;SG	V;V.PTCP
gratuit	kostenlose	gratuit	kostenlos	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
gratuit	free	gratuit	free	ADJ;INDF;MASC;SG	PROPN
gratuit	freien	gratuit	frei	ADJ;INDF;MASC;SG	ADJ;NOM;PL
proiectele	projekte	proiect	projekt	N;DEF;FEM;PL	ADJ;NOM;PL
proiectele	vorhaben	proiect	vorhaben	N;DEF;FEM;PL	
proiectele	projekten	proiect	projekt	N;DEF;FEM;PL	V;IND;PL;3;PST;FIN
versailles	versailles	versailles	versailles	N;INDF;MASC;SG	PROPN;NOM;NEUT;SG
floarea	blumen	floare	blum	N;DEF;FEM;SG	V;NFIN
floarea	blume	floare	blum	N;DEF;FEM;SG	ADJ;NOM;SG
floarea	blühen	floare	blühen	N;DEF;FEM;SG	V;NFIN
floarea	blüte	floare	blüt	N;DEF;FEM;SG	N;NOM;FEM;SG
terry	jutta	terry	jutta	PROPN	PROPN;NOM;FEM;SG
terry	terry	terry	terry	PROPN	PROPN;NOM;MASC;SG
nordice	nordic	nordic	nordic	ADJ;INDF;FEM;PL	
nordice	skandinavien	nordic	skandinavien	ADJ;INDF;FEM;PL	
viziune	visionen	viziune	vision	N;INDF;FEM;SG	N;NOM;PL
viziune	leitbild	viziune	leitbild	N;INDF;FEM;SG	
viziune	vision	viziune	vision	N;INDF;FEM;SG	
viziune	sehvermögen	viziune	sehvermögen	N;INDF;FEM;SG	N;NOM
partidele	vertragsparteien	partid	vertragspartei	N;DEF;FEM;PL	N;NOM;FEM;PL
partidele	parteien	partid	partei	N;DEF;FEM;PL	N;NOM;FEM;PL
partidele	partys	partid	partys	N;DEF;FEM;PL	
catalonia	katalonien	catalonie	katalonien	N;DEF;FEM;SG	PROPN;NOM;SG
profesie	berufe	profesie	berufen	N;INDF;FEM;SG	N;NOM;PL
mayenne	mayenne	mayenn	mayenne	N;INDF;FEM;SG	PROPN;NOM;NEUT;SG
tablouri	gemälde	tablou	gemälde	N;INDF;FEM;PL	
tablouri	malerei	tablou	malerei	N;INDF;FEM;PL	ADJ;NOM;FEM;SG
dean	dekan	dean	dekan	PROPN	N
dean	dean	dean	dean	PROPN	PROPN;NOM;MASC;SG
zagreb	zagreb	zagreb	zagreb	N;INDF;MASC;SG	PROPN
exemplul	beispiel	exemplu	beispiel	N;DEF;MASC;SG	ADV
incintă	gehäuse	incintă	gehäus	N;INDF;FEM;SG	
magnolia	magnolia	magnolie	magnolia	N;DEF;FEM;SG	PROPN;NOM;SG
informare	briefing	informare	briefing	N;INDF;FEM;SG	PROPN
informare	unterrichtung	informare	unterrichtung	N;INDF;FEM;SG	V;IND;SG;3;PRS;FIN
populații	bevölkerung	populație	bevölkerung	N;INDF;FEM;PL	ADJ
populații	bevölkerungen	populație	bevölkerung	N;INDF;FEM;PL	V;NFIN
bere	biere	bere	bieren	N;INDF;FEM;SG	
bere	biergarten	bere	biergarten	N;INDF;FEM;SG	V;NFIN
bere	bier	bere	bier	N;INDF;FEM;SG	
solicitat	beantragt	solicita	beantragen	ADJ;INDF;MASC;SG	V;V.PTCP
solicitat	angefordert	solicita	anfordern	ADJ;INDF;MASC;SG	V;V.PTCP
solicitat	beantragte	solicita	beantragen	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
solicitat	gewünscht	solicita	wünschen	ADJ;INDF;MASC;SG	V;V.PTCP
solicitat	verlangt	solicita	verlangen	ADJ;INDF;MASC;SG	V;V.PTCP
mandatul	vollmacht	mandat	vollmacht	N;DEF;MASC;SG	V;SG;FIN
mandatul	haftbefehl	mandat	haftbefehl	N;DEF;MASC;SG	ADJ
mandatul	mandat	mandat	mandat	N;DEF;MASC;SG	N;NOM;SG
cape	cape	cape	cape	N;INDF;MASC;SG	PROPN;NOM;SG
cape	kap	cape	kopmen	N;INDF;MASC;SG	
cape	kapstadt	cape	kapstadt	N;INDF;MASC;SG	PROPN;NOM;SG
expert	fachmann	expert	fachmann	N;INDF;MASC;SG	
expert	experten	expert	expert	N;INDF;MASC;SG	V;IND;PL;3;FIN
expert	experte	expert	expern	N;INDF;MASC;SG	
expert	sachverständiger	expert	sachverständig	N;INDF;MASC;SG	ADJ
expert	sachverständige	expert	sachverständig	N;INDF;MASC;SG	ADJ;NOM;FEM;PL
zahăr	saccharose	zahăr	saccharose	N;INDF;MASC;SG	;NOM;SG
zahăr	zuckergehalt	zahăr	zuckergehalt	N;INDF;MASC;SG	ADJ
zahăr	zucker	zahăr	zucker	N;INDF;MASC;SG	ADJ
zahăr	sugar	zahăr	sugar	N;INDF;MASC;SG	PROPN;SG
wagner	wagner	wagner	wagner	PROPN	PROPN;NOM;MASC;SG
călugăr	mönch	călugăr	mönch	N;INDF;MASC;SG	PROPN;SG
călugăr	monk	călugăr	monk	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
titu	titu	titu	titu	PROPN	
scandal	skandalös	scandal	skandalös	N;INDF;MASC;SG	ADJ
scandal	affäre	scandal	affäre	N;INDF;MASC;SG	ADJ;SG
scandal	skandale	scandal	skandal	N;INDF;MASC;SG	ADJ;NOM;FEM;PL
digitală	digitalkamera	digitală	digitalkamera	ADJ;INDF;FEM;SG	
digitală	digitalen	digitală	digital	ADJ;INDF;FEM;SG	ADJ;ACC;MASC;SG
digitală	digitales	digitală	digital	ADJ;INDF;FEM;SG	ADJ;NOM;NEUT;SG
digitală	digitale	digitală	digital	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
fals	false	fals	falsen	ADJ;INDF;MASC;SG	PROPN
fals	falsche	fals	falsch	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
fals	gefälscht	fals	fälschen	ADJ;INDF;MASC;SG	V;V.PTCP
fals	fake	fals	faklen	ADJ;INDF;MASC;SG	
ruta	streckenführung	ruta	streckenführung	N;DEF;FEM;SG	ADJ
ruta	route	ruta	rouen	N;DEF;FEM;SG	PROPN;NOM;SG
ruta	anfahrt	ruta	anfahren	N;DEF;FEM;SG	PROPN
clement	clément	clement	clément	PROPN	PROPN;NOM;SG
clement	clément	clement	clément	PROPN	PROPN;NOM;SG
clement	clement	clement	clement	PROPN	PROPN
liberi	free	liber	free	ADJ;INDF;MASC;PL	PROPN
arhiducele	erzherzog	arhiduc	erzherziehen	N;DEF;MASC;SG	
amintirea	erinnerungen	amintire	erinnerung	N;DEF;FEM;SG	N;NOM;FEM;PL
amintirea	gedächtnis	amintire	gedächtnis	N;DEF;FEM;SG	
amintirea	erinnerung	amintire	erinnerung	N;DEF;FEM;SG	ADJ
amintirea	arbeitsspeicher	amintire	arbeitsspeicher	N;DEF;FEM;SG	ADJ
amintirea	speicher	amintire	speich	N;DEF;FEM;SG	ADJ
medicamente	medikamenten	medicament	medikament	N;INDF;FEM;PL	ADJ;PL
medicamente	drogen	medicament	drogen	N;INDF;FEM;PL	
medicamente	arzneimittel	medicament	arzneimittel	N;INDF;FEM;PL	
medicamente	medizin	medicament	medizin	N;INDF;FEM;PL	N;NOM;SG
medicamente	medikamenten	medicament	medikament	N;INDF;FEM;PL	ADJ;PL
medicamente	medikamente	medicament	medikament	N;INDF;FEM;PL	ADJ;NOM;FEM;SG
întrebat	gebeten	întreba	bitten	ADJ;INDF;MASC;SG	V;V.PTCP
întrebat	fragte	întreba	fragen	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
întrebat	fragt	întreba	fragen	ADJ;INDF;MASC;SG	V;IND;SG;3;PRS;FIN
întrebat	gefragt	întreba	fragen	ADJ;INDF;MASC;SG	V;V.PTCP
stări	staaten	stare	staaten	N;INDF;FEM;PL	V;FIN
stări	launen	stare	launen	N;INDF;FEM;PL	V;NFIN
stări	stimmungen	stare	stimmung	N;INDF;FEM;PL	V;PL
colaborator	mitwirkenden	colaborator	mitwirkend	N;INDF;MASC;SG	V;IND;PL;3;PST;FIN
opiniile	gutachten	opinie	gutacht	N;DEF;FEM;PL	V;NFIN
opiniile	stellungnahmen	opinie	stellungnahmen	N;DEF;FEM;PL	V;NFIN
opiniile	meinungen	opinie	meinungen	N;DEF;FEM;PL	V;NFIN
opiniile	meinung	opinie	meinung	N;DEF;FEM;PL	N;NOM;FEM;SG
lunar	monat	lunar	monat	ADJ;INDF;MASC;SG	ADV
lunar	monats	lunar	monats	ADJ;INDF;MASC;SG	
lunar	monatliche	lunar	monatlich	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
lunar	lunar	lunar	lunar	ADJ;INDF;MASC;SG	PROPN
omenirii	menschheit	omenire	menschheit	N;DEF;FEM;SG	
celulele	zelle	celulă	zellen	N;DEF;FEM;PL	
celulele	zellen	celulă	zellen	N;DEF;FEM;PL	V;NFIN
percuție	percussion	percuție	percussion	N;INDF;FEM;SG	PROPN
percuție	schlagzeug	percuție	schlagzeug	N;INDF;FEM;SG	ADJ
short	kurze	short	kurz	N;INDF;MASC;SG	ADJ;NOM;FEM;PL
short	kurzer	short	kurz	N;INDF;MASC;SG	ADJ
short	short	short	short	N;INDF;MASC;SG	PROPN
short	kurz	short	kurz	N;INDF;MASC;SG	ADJ
short	kurzen	short	kurz	N;INDF;MASC;SG	ADJ;ACC;MASC;SG
baron	freiherr	baron	freiherr	N;INDF;MASC;SG	
baron	baron	baron	baron	N;INDF;MASC;SG	PROPN
suficientă	genügend	suficient	genügend	ADJ;INDF;FEM;SG	ADV
suficientă	ausreichende	suficient	ausreichend	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
suficientă	ausreichend	suficient	ausreichend	ADJ;INDF;FEM;SG	ADV
atelier	workshop	atelier	workshop	N;INDF;MASC;SG	
atelier	workshops	atelier	workshops	N;INDF;MASC;SG	
atelier	werkstätten	atelier	werkstätten	N;INDF;MASC;SG	V;NFIN
barry	barry	barry	barry	PROPN	PROPN;SG
mercur	mercury	mercur	mercury	N;INDF;MASC;SG	PROPN;NOM;SG
mercur	quecksilber	mercur	quecksilber	N;INDF;MASC;SG	
mercur	merkur	mercur	merkuer	N;INDF;MASC;SG	
tun	cannon	tun	cannon	N;INDF;MASC;SG	PROPN;NOM;SG
tun	kanonen	tun	kanon	N;INDF;MASC;SG	N;NOM;FEM;PL
tun	tun	tun	tun	N;INDF;MASC;SG	V;NFIN
păr	haar	păr	haar	N;INDF;MASC;SG	
păr	haarfarbe	păr	haarfarbe	N;INDF;MASC;SG	PROPN;NOM;SG
păr	haare	păr	haaren	N;INDF;MASC;SG	
păr	frisur	păr	frisur	N;INDF;MASC;SG	
cresc	wächst	crește	wachsen	V;IND;PL;3;PRS;FIN	V;IND;SG;3;PRS;FIN
concluzie	fazit	concluzie	fazit	N;INDF;FEM;SG	N;NOM;NEUT;SG
concluzie	abschluss	concluzie	abschließen	N;INDF;FEM;SG	ADV
concluzie	schlußfolgerung	concluzie	schlußfolgerung	N;INDF;FEM;SG	ADJ
concluzie	schlussfolgerung	concluzie	schlussfolgerung	N;INDF;FEM;SG	ADJ
admis	zugegeben	admite	zugeben	ADJ;INDF;MASC;SG	V;V.PTCP
admis	aufgenommen	admite	aufnehmen	ADJ;INDF;MASC;SG	V;V.PTCP
admis	zugelassen	admite	zulassen	ADJ;INDF;MASC;SG	V;V.PTCP
astrofizică	astrophysik	astrofizic	astrophysik	N;INDF;FEM;SG	
egalitate	gleichberechtigung	egalitate	gleichberechtigung	N;INDF;FEM;SG	ADJ
egalitate	gleichstellung	egalitate	gleichstellung	N;INDF;FEM;SG	N;NOM;FEM;SG
egalitate	gleichbehandlung	egalitate	gleichbehandlung	N;INDF;FEM;SG	ADJ
egalitate	gleichheit	egalitate	gleichheit	N;INDF;FEM;SG	
egalitate	chancengleichheit	egalitate	chancengleichheit	N;INDF;FEM;SG	;NOM
identificare	identifizierung	identificare	identifizierung	N;INDF;FEM;SG	ADJ
identificare	kennzeichnung	identificare	kennzeichnung	N;INDF;FEM;SG	N;NOM;FEM;SG
identificare	kennung	identificare	kennung	N;INDF;FEM;SG	ADJ
identificare	identifikation	identificare	identifikation	N;INDF;FEM;SG	ADJ
astronomic	astronomische	astronomic	astronomisch	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
ungureanu	ungureanu	ungureanu	ungureanu	PROPN	ADJ
găsită	gefunden	găsi	finden	ADJ;INDF;FEM;SG	V;V.PTCP
găsită	fanden	găsi	finden	ADJ;INDF;FEM;SG	V;IND;PL;3;PST;FIN
găsită	fand	găsi	finden	ADJ;INDF;FEM;SG	V;IND;SG;3;PST;FIN
haine	bekleidung	haină	bekleidung	N;INDF;FEM;PL	
haine	kleidung	haină	kleidung	N;INDF;FEM;PL	N;NOM;FEM;SG
haine	klamotten	haină	klamott	N;INDF;FEM;PL	V;NFIN
haine	kleider	haină	kleider	N;INDF;FEM;PL	ADJ
structurii	strukturen	structură	struktur	N;DEF;FEM;SG	V;NFIN
structurii	aufbau	structură	aufbau	N;DEF;FEM;SG	
structurii	gliederung	structură	gliederung	N;DEF;FEM;SG	N;NOM;FEM;SG
structurii	struktur	structură	struktur	N;DEF;FEM;SG	ADJ
abdallah	abdullah	abdallah	abdullah	PROPN	PROPN;NOM;SG
abdallah	abdallah	abdallah	abdallah	PROPN	ADJ
repetat	wiederholen	repetat	wiederholen	ADJ;INDF;MASC;SG	V;NFIN
repetat	wiederholten	repetat	wiederholt	ADJ;INDF;MASC;SG	V;FIN
repetat	wiederholte	repetat	wiederholt	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
gros	dicke	gros	dick	ADJ;INDF;MASC;SG	N;NOM;FEM;PL
calendar	kalenders	calendar	kalenders	N;INDF;MASC;SG	ADV
calendar	veranstaltungskalender	calendar	veranstaltungskalender	N;INDF;MASC;SG	ADJ
calendar	kalender	calendar	kalender	N;INDF;MASC;SG	ADJ
calendar	terminkalender	calendar	terminkalender	N;INDF;MASC;SG	ADJ
patrimoniu	kulturerbe	patrimoniu	kulturerbe	N;INDF;MASC;SG	ADJ
