den	de	den	de	PRO;DEF;MASC+FEM;SG	PRO;NOM;PL;3
sydlig	sydlige	sydlig	sydlig	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;PL
västlig	vest	västlig	vest	ADJ;NOM;INDF;MASC+FEM;SG	N;INDF
västlig	western	västlig	western	ADJ;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
västlig	vestlige	västlig	vestlig	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;PL
sydvästra	sydvestlige	sydvästra	sydvestlig	ADJ;NOM;DEF;SG	ADJ;PL
sydvästra	sydvest	sydvästra	sydvest	ADJ;NOM;DEF;SG	N;INDF
samhällen	samfund	samhälle	samfund	N;NOM;INDF;NEUT;PL	N;INDF;NEUT;SG
samhällen	lokalsamfund	samhälle	lokalsamfund	N;NOM;INDF;NEUT;PL	N;INDF;MASC+FEM;SG
samhällen	samfundene	samhälle	samfund	N;NOM;INDF;NEUT;PL	N;DEF;NEUT;PL
samhällen	samfund	samhälle	samfund	N;NOM;INDF;NEUT;PL	N;INDF;NEUT;SG
lite	lite	lite	lite	ADV	
republiken	republik	republik	republik	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
öppet	åbent	öppen	åben	ADV	ADJ;INDF;NEUT;SG
öppet	åbent	öppen	åben	ADV	ADJ;INDF;NEUT;SG
öppet	åbn	öppen	åbn	ADV	V;IMP
öppet	åben	öppen	åben	ADV	ADJ;INDF;MASC+FEM;SG
öppet	gennemsigtigt	öppen	gennemsigtig	ADV	ADJ;INDF;NEUT;SG
öppet	gennemsigtig	öppen	gennemsigtig	ADV	ADJ;INDF;MASC+FEM;SG
öppet	gennemsigtige	öppen	gennemsigtig	ADV	ADJ;PL
öppet	transparent	öppen	transparent	ADV	ADJ;INDF;NEUT;SG
delstat	state	delstad	state	N;NOM;INDF;MASC+FEM;SG	
innan	inden	innan	inden	CONJ	ADV
innan	før	innan	før	CONJ	ADV
fram	front	fram	front	ADV	N;INDF;MASC+FEM;SG
fram	forside	fram	forside	ADV	V;IMP
canberra	canberra	canberra	canberra	PROPN;NOM	N;INDF;MASC+FEM;PL
mål	målsætninger	mål	målsætning	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
mål	målsætninger	mål	målsætning	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
mål	goals	mål	goals	N;NOM;INDF;NEUT;SG	
län	amtet	län	amt	N;NOM;INDF;NEUT;SG	N;DEF;NEUT;SG
län	provinsen	län	provins	N;NOM;INDF;NEUT;SG	N;DEF;MASC+FEM;SG
län	amter	län	amt	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;PL
län	amterne	län	amt	N;NOM;INDF;NEUT;SG	N;DEF;NEUT;PL
bosnien	bosnien	bosnie	bosni	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
afghanistan	afghanistan	afghanistan	afghanistan	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
john	johannes	john	johan	PROPN;NOM	N;GEN;INDF;MASC+FEM;SG
john	john	john	john	PROPN;NOM	PROPN
hercegovina	hercegovina	hercegovin	hercegovina	N;NOM;INDF;MASC+FEM;SG	
administrativ	administrativt	administrativ	administrativt	ADJ;NOM;INDF;MASC+FEM;SG	ADV
nordöstra	nordøstlige	nordöstra	nordøstlig	ADJ;NOM;DEF;SG	ADJ;PL
nordöstra	nø	nordöstra	nø	ADJ;NOM;DEF;SG	N;INDF;MASC+FEM;SG
nordöstra	nordøstlige	nordöstra	nordøstlig	ADJ;NOM;DEF;SG	ADJ;PL
nordöstra	nordøst	nordöstra	nordøst	ADJ;NOM;DEF;SG	N;INDF;SG
ska	sku	skola	sku	V;IND;PRS;FIN;ACT	ADV
ska	skulle	skola	skulle	V;IND;PRS;FIN;ACT	V;IND;PST;FIN;ACT
ska	skal	skola	skulle	V;IND;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
ska	burde	skola	burde	V;IND;PRS;FIN;ACT	V;IND;PST;FIN;ACT
ska	ska	skola	skulle	V;IND;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
ska	skal	skola	skulle	V;IND;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
ontario	ontario	ontario	ontario	PROPN;NOM	
plats	stedet	plats	sted	N;NOM;INDF;MASC+FEM;SG	N;DEF;NEUT;SG
plats	place	plats	place	N;NOM;INDF;MASC+FEM;SG	
carl	carl	carl	carl	PROPN;NOM	
församling	pagasts	församling	pagasts	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;MASC+FEM;SG
församling	menigheden	församling	menighed	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
församling	forsamlingen	församling	forsamling	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
río	río	río	río	N	PROPN
land	landet	land	land	N;NOM;INDF;NEUT;SG	N;DEF;NEUT;SG
land	lande	land	land	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;PL
land	lander	land	land	N;NOM;INDF;NEUT;SG	V;IND;PRS;FIN;ACT
dess	dens	den	dens	PRO;DEF	DET;3
dess	dets	den	dets	PRO;DEF	DET;3
dess	its	den	itse	PRO;DEF	
amerikansk	amerikaner	amerikansk	amerikaner	ADJ;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
amerikansk	american	amerikansk	american	ADJ;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
amerikansk	amerikanske	amerikansk	amerikansk	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;PL
helsingfors	helsingfors	helsingfors	helsingfors	PROPN;NOM	N;INDF;NEUT;SG
helsingfors	helsinki	helsingfors	helsinki	PROPN;NOM	N;INDF;NEUT;SG
tid	tiden	tid	tid	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
några	nogle	någon	nogen	DET;INDF;PL	PRO;PL
kommer	will	komma	will	V;IND;PRS;FIN;ACT	
kommer	kom	komma	komme	V;IND;PRS;FIN;ACT	V;IND;PST;FIN;ACT
exempel	eksempler	exempel	eksempel	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;PL
gräsmarker	græsarealer	gräsmark	græsareal	V;IND;PRS;FIN;ACT	N;INDF;NEUT;PL
saint	saint	saint	saint	N;NOM;INDF;MASC+FEM;SG	
något	lidt	någon	lidt	PRO;INDF;NEUT;SG	ADV
san	san	san	san	PROPN;NOM	
stor	large	stor	large	ADJ;NOM;INDF;MASC+FEM;SG	
stor	store	stor	stor	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;PL
stor	big	stor	big	ADJ;NOM;INDF;MASC+FEM;SG	
stor	store	stor	stor	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;PL
ingen	ingen	ingen	ingen	PRO;INDF;MASC+FEM;SG	PRO;MASC+FEM;SG
ingen	ingen	ingen	ingen	PRO;INDF;MASC+FEM;SG	PRO;MASC+FEM;SG
staden	town	stad	town	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
staden	by	stad	by	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
staden	city	stad	city	N;NOM;DEF;MASC+FEM;SG	
staden	storby	stad	storby	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
staden	by	stad	by	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
kallt	fryser	kallt	fryse	ADJ;NOM;INDF;NEUT;SG	V;IND;PRS;FIN;ACT
kallt	kulde	kallt	kulde	ADJ;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
kallt	kolde	kallt	kold	ADJ;NOM;INDF;NEUT;SG	ADJ;PL
varit	været	vara	være	V;V.CVB;ACT	V;INDF;SG;PST;V.PTCP
får	fåre	få	fåre	V;IND;PRS;FIN;ACT	ADJ;INDF;MASC+FEM;SG
naturlig	naturlige	naturlig	naturlig	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;PL
naturlig	natural	naturlig	natural	ADJ;NOM;INDF;MASC+FEM;SG	
webbplats	hjemmesiden	pebbplats	hjemmeside	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
ger	givende	ge	give	V;IND;PRS;FIN;ACT	ADJ
ger	ger	ge	ger	V;IND;PRS;FIN;ACT	N;INDF;MASC+FEM;SG
mosaik	mosaik	mosaik	mosaik	ADJ;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
team	holdene	team	holde	N;NOM;INDF;NEUT;SG	N;DEF;MASC+FEM;PL
team	hold	team	holde	N;NOM;INDF;NEUT;SG	V;IMP
team	teams	team	teams	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;PL
team	holdet	team	hold	N;NOM;INDF;NEUT;SG	N;DEF;NEUT;SG
team	hold	team	holde	N;NOM;INDF;NEUT;SG	V;IMP
team	teamet	team	team	N;NOM;INDF;NEUT;SG	N;DEF;NEUT;SG
hela	hel	hel	hel	ADJ;NOM;DEF;SG	
gör	laver	göra	lave	V;IMP;FIN;ACT	V;IND;PRS;FIN;ACT
kyrka	kirken	kyrka	kirk	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
nordvästra	northwestern	nordvästra	northwestern	ADJ;NOM;DEF;SG	N;INDF;MASC+FEM;SG
nordvästra	nordvestlige	nordvästra	nordvestlig	ADJ;NOM;DEF;SG	ADJ;PL
nordvästra	nordvestlige	nordvästra	nordvestlig	ADJ;NOM;DEF;SG	ADJ;PL
nordvästra	nordvest	nordvästra	nordvest	ADJ;NOM;DEF;SG	N;INDF
angola	angolas	angola	angolas	PROPN;NOM	
angola	angola	angola	angola	PROPN;NOM	PROPN
vad	hvad	vad	hvad	PRO;INDF;NEUT;SG	PRO;SG
columbia	columbia	columbia	columbia	PROPN;NOM	N;INDF;NEUT;SG
columbia	colombia	columbia	colombia	PROPN;NOM	
tyskland	tyskland	tyskland	tyskland	PROPN;NOM	PROPN
svg	svg	svg	svg	N;NOM;INDF;MASC+FEM;SG	
distrikt	distrikterne	distrikt	distrikt	N;NOM;INDF;NEUT;SG	N;DEF;NEUT;PL
distrikt	kvarterer	distrikt	kvarter	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;PL
distrikt	distrikter	distrikt	distrikt	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;PL
distrikt	distriktet	distrikt	distrikte	N;NOM;INDF;NEUT;SG	N;DEF;NEUT;SG
fuktigt	fugtige	fuktig	fugtig	ADJ;NOM;INDF;NEUT;SG	ADJ;PL
fuktigt	fugtige	fuktig	fugtig	ADJ;NOM;INDF;NEUT;SG	ADJ;PL
fyra	four	fyra	four	NUM;NOM	
fyra	fyra	fyra	fyra	NUM;NOM	
quebrada	quebrada	kuebrad	quebrada	V;FIN;ACT	N;INDF;NEUT;SG
mexiko	mexico	mexiko	mexico	PROPN;NOM	PROPN
london	london	london	london	PROPN;NOM	PROPN
används	brugte	använda	bruge	V;IND;PRS;FIN;PASS	V;IND;PST;FIN;ACT
används	anvendt	använda	anvende	V;IND;PRS;FIN;PASS	V;INDF;SG;PST;V.PTCP
används	brugt	använda	bruge	V;IND;PRS;FIN;PASS	V;INDF;SG;PST;V.PTCP
används	udnyttet	använda	udnytte	V;IND;PRS;FIN;PASS	V;INDF;SG;PST;V.PTCP
början	begynder	början	begynde	N;NOM;DEF;MASC+FEM;SG	V;IND;PRS;FIN;ACT
början	begyndelse	början	begyndelse	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
början	begyndelse	början	begyndelse	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
går	goes	gå	gov	V;IND;PRS;FIN;ACT	V;NFIN;PASS
bay	bugten	bay	bugt	N;NOM;INDF;NEUT;SG	N;DEF;MASC+FEM;SG
barn	kids	barn	kids	N;NOM;INDF;NEUT;PL	N;INDF;NEUT;SG
barn	børns	barn	barn	N;NOM;INDF;NEUT;PL	N;GEN;INDF;NEUT;PL
barn	barns	barn	barns	N;NOM;INDF;NEUT;PL	N;GEN;INDF;NEUT;SG
barn	child	barn	child	N;NOM;INDF;NEUT;PL	
barn	barn	barn	barn	N;NOM;INDF;NEUT;PL	N;INDF;NEUT;SG
ekonomiska	økonomisk	ekonomisk	økonomisk	ADJ;NOM;PL	ADV
kunde	ku	kunna	ku	V;IND;PST;FIN;ACT	ADJ;INDF;NEUT;SG
dem	them	de	them	PRO;ACC;DEF;PL	
både	både	både	både	CONJ	ADV
både	begge	både	begge	CONJ	PRO;PL
övrigt	andre	övrigt	anden	ADJ;NOM;INDF;NEUT;SG	PRO;PL
övrigt	andet	övrigt	anden	ADJ;NOM;INDF;NEUT;SG	PRO;NEUT;SG
övrigt	forskelligt	övrigt	forskelligt	ADJ;NOM;INDF;NEUT;SG	ADV
gunung	gunung	gunung	gunung	N;NOM;INDF;MASC+FEM;SG	
england	englands	england	englands	PROPN;NOM	N;GEN;INDF;MASC+FEM;SG
england	england	england	england	PROPN;NOM	PROPN
hennes	hendes	hon	hendes	PRO;DEF	DET;3
hennes	hendes	hon	hendes	PRO;DEF	DET;3
argentina	argentina	argentin	argentina	N;NOM;INDF;MASC+FEM;SG	PROPN
mountain	bjerget	mountai	bjerge	N;NOM;INDF;MASC+FEM;SG	N;DEF;NEUT;SG
mountain	mountain	mountai	mountain	N;NOM;INDF;MASC+FEM;SG	
grund	grundlaget	grund	grundlag	N;NOM;INDF;MASC+FEM;SG	N;DEF;NEUT;SG
grund	basis	grund	basis	N;NOM;INDF;MASC+FEM;SG	
grekland	grækenland	grekland	grækenland	PROPN;NOM	PROPN
deras	deres	de	deres	PRO;DEF	DET;3
deras	deres	de	deres	PRO;DEF	DET;3
distriktet	district	distrikt	district	N;NOM;DEF;NEUT;SG	N;INDF;NEUT;SG
distriktet	distrikt	distrikt	distrikt	N;NOM;DEF;NEUT;SG	N;INDF;NEUT;SG
dam	dam	dam	dam	N;NOM;INDF;MASC+FEM;SG	
dam	dæmningen	dam	dæmning	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
karl	charles	karl	charles	PROPN;NOM	N;INDF;MASC+FEM;SG
karl	karl	karl	karl	PROPN;NOM	N;INDF;MASC+FEM;SG
skådespelare	aktører	skådespelare	aktøre	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;PL
skådespelare	skuespillerne	skådespelare	skuespiller	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;PL
skådespelare	skuespillere	skådespelare	skuespiller	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;PL
skådespelare	aktørerne	skådespelare	aktør	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;PL
skådespelare	skuespilleren	skådespelare	skuespiller	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
personer	personers	person	person	N;NOM;INDF;MASC+FEM;PL	N;GEN;INDF;MASC+FEM;PL
personer	people	person	peopl	N;NOM;INDF;MASC+FEM;PL	
fanns	fandtes	finnas	fande	V;IND;PST;FIN	V;IND;PRS;FIN;PASS
öar	øerne	öar	øerne	N;NOM;INDF;MASC+FEM;PL	N;DEF;NEUT;PL
danmark	denmark	danmark	denmark	PROPN;NOM	
danmark	danmark	danmark	danmark	PROPN;NOM	
österrike	østrig	österrike	østrig	PROPN;NOM	
river	river	riva	rive	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
river	floden	riva	flod	N;NOM;INDF;NEUT;SG	N;DEF;MASC+FEM;SG
artiklar	artiklerne	artikel	artikel	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC+FEM;PL
därefter	efterfølgende	därefter	efterfølgende	ADV	ADJ
jean	jean	jean	jean	PROPN;NOM	
cirka	circa	cirka	circa	ADV	
före	inden	före	inden	ADP	ADV
före	før	före	før	ADP	ADV
william	william	william	william	PROPN;NOM	
william	vilhelm	william	vilhelm	PROPN;NOM	N;INDF;MASC+FEM;SG
känd	vidst	känd	vidst	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADV
känd	kendte	känd	kende	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
känd	berømte	känd	berømt	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;PL
känd	berømtheder	känd	berømthed	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	N;INDF;MASC+FEM;PL
engelska	englændere	engelsk	englænder	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;PL
engelska	engelske	engelsk	engelsk	N;NOM;INDF;MASC+FEM;SG	ADJ;PL
engelska	engelsk	engelsk	engelsk	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;SG
engelska	english	engelsk	english	N;NOM;INDF;MASC+FEM;SG	
departement	afdeling	departement	afdeling	N;NOM;INDF;NEUT;PL	N;INDF;MASC+FEM;SG
departement	departement	departement	departement	N;NOM;INDF;NEUT;PL	N;INDF;NEUT;SG
departement	afdelingen	departement	afdeling	N;NOM;INDF;NEUT;PL	N;DEF;MASC+FEM;SG
departement	ministerierne	departement	ministerie	N;NOM;INDF;NEUT;PL	N;DEF;NEUT;PL
departement	afdelingerne	departement	afdeling	N;NOM;INDF;NEUT;PL	N;DEF;MASC+FEM;PL
departement	ministeriet	departement	ministerium	N;NOM;INDF;NEUT;PL	N;DEF;NEUT;SG
departement	ministerium	departement	ministerium	N;NOM;INDF;NEUT;PL	N;INDF;NEUT;SG
aïn	aïn	aïn	aïn	N;NOM;INDF;MASC+FEM;SG	
antal	tæller	antal	tælle	N;NOM;INDF;NEUT;SG	V;IND;PRS;FIN;ACT
antal	tælle	antal	tælle	N;NOM;INDF;NEUT;SG	V;NFIN;ACT
antal	tal	antal	tal	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;PL
des	des	de	des	N;NOM;INDF;NEUT;SG	
författare	forfatterne	författare	forfatter	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC+FEM;PL
författare	forfatter	författare	forfatter	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;SG
författare	skribent	författare	skribent	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;SG
författare	forfatteren	författare	forfatter	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC+FEM;SG
författare	forfatter	författare	forfatter	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;SG
författare	forslagsstiller	författare	forslagsstiller	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;SG
författare	ophavsmand	författare	ophavsmand	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;SG
los	los	los	los	PROPN;NOM	PROPN
vissa	visse	vissa	vis	PRO;INDF;PL	ADJ;PL
cobar	cobar	coba	cobar	N;NOM;INDF;MASC+FEM;SG	
gamla	gammelt	gammal	gammel	ADJ;NOM;PL	ADJ;INDF;NEUT;SG
gamla	old	gammal	old	ADJ;NOM;PL	
gamla	gammel	gammal	gammel	ADJ;NOM;PL	ADJ;INDF;MASC+FEM;SG
allt	alting	all	alting	PRO;INDF;NEUT;SG	PRO;NEUT;SG
allt	alt	all	al	PRO;INDF;NEUT;SG	ADJ;NEUT;SG
allt	alle	all	al	PRO;INDF;NEUT;SG	ADJ;PL
allt	alt	all	al	PRO;INDF;NEUT;SG	ADJ;NEUT;SG
lag	holdet	lag	hold	N;NOM;INDF;MASC+FEM;SG	N;DEF;NEUT;SG
lag	hold	lag	holde	N;NOM;INDF;MASC+FEM;SG	V;IMP
lag	teamet	lag	team	N;NOM;INDF;MASC+FEM;SG	N;DEF;NEUT;SG
lag	holdene	lag	holde	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;PL
lag	hold	lag	holde	N;NOM;INDF;MASC+FEM;SG	V;IMP
lag	teams	lag	teams	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;PL
johan	johannes	joha	johan	PROPN;NOM	N;GEN;INDF;MASC+FEM;SG
johan	john	joha	john	PROPN;NOM	PROPN
johan	johan	joha	johan	PROPN;NOM	
diskussion	diskussioner	diskussion	diskussion	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;PL
diskussion	drøftelser	diskussion	drøftelse	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;PL
kommuner	kommunerne	kommun	kommune	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC+FEM;PL
kommuner	kommunerne	kommun	kommune	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC+FEM;PL
kyrkan	church	kyrka	church	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
kyrkan	kirke	kyrka	kirke	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
punta	punta	punta	punta	N;NOM;INDF;NEUT;SG	
iucn	iucn	iucn	iucn	N;NOM;DEF;MASC+FEM;SG	
kullar	hills	kulla	hills	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;SG
kullar	bakker	kulla	bakke	N;NOM;INDF;MASC+FEM;PL	V;IND;PRS;FIN;ACT
kullar	bakkerne	kulla	bakke	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC+FEM;PL
black	sort	black	sort	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;SG
black	black	black	black	N;NOM;INDF;MASC+FEM;SG	
black	sorte	black	sort	N;NOM;INDF;MASC+FEM;SG	ADJ;PL
asien	asien	asie	asien	PROPN;NOM	PROPN
asien	asia	asie	asia	PROPN;NOM	
varje	hver	varje	hver	DET;INDF;SG	PRO;MASC+FEM;SG
varje	hver	varje	hver	DET;INDF;SG	PRO;MASC+FEM;SG
bild	billedet	bild	billede	N;NOM;INDF;MASC+FEM;SG	N;DEF;NEUT;SG
france	frankrig	fra	frankrig	N;NOM;INDF;MASC+FEM;SG	
france	france	fra	france	N;NOM;INDF;MASC+FEM;SG	
vik	vik	vik	vik	N;NOM;INDF;MASC+FEM;SG	
politiker	politik	politik	politik	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;SG
politiker	politikeres	politik	politikere	N;NOM;INDF;MASC+FEM;PL	N;GEN;INDF;MASC+FEM;PL
politiker	politikerne	politik	politiker	N;NOM;INDF;MASC+FEM;PL	N;DEF;MASC+FEM;PL
politiker	politiker	politik	politiker	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;SG
left	venstre	lefa	venstre	N;NOM;INDF;MASC+FEM;SG	ADJ
band	bands	band	band	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;PL
band	bandet	band	band	N;NOM;INDF;NEUT;SG	N;DEF;NEUT;SG
band	båndet	band	bånd	N;NOM;INDF;NEUT;SG	N;DEF;NEUT;SG
rio	rio	rio	rio	N;NOM;INDF;NEUT;SG	
rock	klippe	rock	klippe	N;NOM;INDF;MASC+FEM;SG	V;NFIN;ACT
rock	rokke	rock	rokke	N;NOM;INDF;MASC+FEM;SG	V;NFIN;ACT
söderut	sydlige	söderut	sydlig	ADV	ADJ;PL
söderut	syd	söderut	syd	ADV	N;INDF
sista	sista	sista	sista	ADJ;NOM;DEF;RL	N;INDF;MASC+FEM;SG
sista	sidste	sista	sidste	ADJ;NOM;DEF;RL	ADJ
sista	sidst	sista	sidst	ADJ;NOM;DEF;RL	ADV
sista	afsluttende	sista	afslutte	ADJ;NOM;DEF;RL	V;PRS;V.PTCP
sista	endeligt	sista	endelig	ADJ;NOM;DEF;RL	ADV
sista	endelige	sista	endelig	ADJ;NOM;DEF;RL	ADJ;PL
sista	endelig	sista	endelig	ADJ;NOM;DEF;RL	ADV
george	george	george	george	PROPN;NOM	N;INDF;MASC+FEM;SG
delar	deler	del	dele	N;NOM;INDF;MASC+FEM;PL	V;IND;PRS;FIN;ACT
delar	deling	del	deling	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;SG
auto	automatisk	auto	automatisk	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;SG
hett	hot	hett	hot	ADJ;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
hett	varme	hett	varme	ADJ;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
norrut	nordlige	norrut	nordlig	ADV	ADJ;PL
norrut	north	norrut	north	ADV	N;INDF;MASC+FEM;SG
norrut	nord	norrut	nord	ADV	N;INDF
själv	self	själv	self	ADJ;NOM;INDF;MASC+FEM;SG	
åren	år	år	år	N;NOM;DEF;NEUT;PL	N;INDF;NEUT;SG
höjd	højde	höja	højde	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	N;INDF;MASC+FEM;SG
höjd	elevation	höja	elevation	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	
höjd	højden	höja	højde	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	N;DEF;MASC+FEM;SG
höjd	højde	höja	højde	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	N;INDF;MASC+FEM;SG
säsongen	årstid	säsong	årstid	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
säsongen	sæson	säsong	sæson	N;NOM;DEF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
poäng	punkterne	poäng	punkt	N;NOM;INDF;NEUT;SG	N;DEF;NEUT;PL
poäng	points	poäng	points	N;NOM;INDF;NEUT;SG	
poäng	pointer	poäng	pointer	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
poäng	punkter	poäng	punkt	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;PL
poäng	score	poäng	score	N;NOM;INDF;NEUT;SG	V;NFIN;ACT
poäng	score	poäng	score	N;NOM;INDF;NEUT;SG	V;NFIN;ACT
poäng	scorer	poäng	score	N;NOM;INDF;NEUT;SG	V;IND;PRS;FIN;ACT
poäng	peg	poäng	peg	N;NOM;INDF;NEUT;SG	
arroyo	arroyo	arroyo	arroyo	N;NOM;INDF;NEUT;SG	
peking	beijing	peking	beijing	PROPN;NOM	
peking	peking	peking	peking	PROPN;NOM	
peking	peking	peking	peking	PROPN;NOM	
tyska	tysk	tysk	tysk	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;SG
tyska	tyske	tysk	tysk	N;NOM;INDF;MASC+FEM;SG	ADJ;PL
sätt	måder	sätt	måde	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;PL
sätt	way	sätt	way	N;NOM;INDF;NEUT;SG	
egypten	ægypten	egypt	ægypt	PROPN;NOM	N;INDF;NEUT;SG
egypten	egypten	egypt	egypt	PROPN;NOM	PROPN
stad	byen	stad	by	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
stad	city	stad	city	N;NOM;INDF;MASC+FEM;SG	
stad	byen	stad	by	N;NOM;INDF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
norge	norge	norge	norge	PROPN;NOM	PROPN
norge	norges	norge	norgen	PROPN;NOM	N;GEN;INDF;MASC+FEM;SG
loma	loma	loma	loma	N;NOM;INDF;MASC+FEM;SG	
york	york	york	york	PROPN;NOM	PROPN
makedonien	makedonien	makedoni	makedonie	PROPN;NOM	N;DEF;MASC+FEM;SG
peter	peter	peter	peter	N;NOM;INDF;MASC+FEM;SG	
franska	fransk	fransk	fransk	N;NOM;INDF;MASC+FEM;SG	ADJ;INDF;SG
franska	franskmænd	fransk	franskmand	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;PL
franska	french	fransk	french	N;NOM;INDF;MASC+FEM;SG	
franska	franske	fransk	fransk	N;NOM;INDF;MASC+FEM;SG	ADJ;PL
vilken	hvilket	vilken	hvilken	PRO;INDF;MASC+FEM;SG	PRO;NEUT;SG
