conferit	svěřených	conferi	svěřený	ADJ;INDF;MASC;SG	ADJ;GEN;MASC;PL;POS
pius	pius	pius	pius	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
traiasca	živé	traiască	živý	N;DEF;FEM;SG	ADJ;NOM;NEUT;SG;POS
traiasca	živá	traiască	živý	N;DEF;FEM;SG	ADJ;NOM;FEM;SG;POS
traiasca	živě	traiască	živě	N;DEF;FEM;SG	ADV;POS
traiasca	žít	traiască	žít	N;DEF;FEM;SG	V;POS;NFIN
traiasca	žij	traiască	žij	N;DEF;FEM;SG	V;IMP;SG;2;POS;FIN
traiasca	live	traiască	live	N;DEF;FEM;SG	PROPN;NOM;MASC;SG;POS
exprimate	obsazení	exprima	obsazení	ADJ;INDF;FEM;PL	N;NOM;NEUT;SG;POS
exprimate	vyjádřila	exprima	vyjádřit	ADJ;INDF;FEM;PL	V;PFV;POS;PST;V.PTCP;ACT
exprimate	vyjádřil	exprima	vyjádřit	ADJ;INDF;FEM;PL	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
exprimate	vyjádřeno	exprima	vyjádřený	ADJ;INDF;FEM;PL	ADJ;NEUT;SG;POS;V.PTCP;PASS
instalatii	zařízení	instalat	zařízení	N;INDF;FEM;PL	N;NOM;NEUT;SG;POS
instalatii	instalace	instalat	instalace	N;INDF;FEM;PL	N;NOM;FEM;SG;POS
instalatii	zařízení	instalat	zařízení	N;INDF;FEM;PL	N;NOM;NEUT;SG;POS
instalatii	instalace	instalat	instalace	N;INDF;FEM;PL	N;NOM;FEM;SG;POS
romeo	romea	romeo	rome	PROPN	N;NOM;MASC;SG;POS
romeo	romeo	romeo	romeo	PROPN	N;NOM;MASC;SG;POS
arunca	hoď	arunca	hoď	V;IND;SG;3;IPFV;FIN	V;IMP;SG;2;POS;FIN
arunca	hod	arunca	hodina	V;IND;SG;3;IPFV;FIN	N;FEM;POS
arunca	hoď	arunca	hoď	V;IND;SG;3;IPFV;FIN	V;IMP;SG;2;POS;FIN
arunca	hod	arunca	hodina	V;IND;SG;3;IPFV;FIN	N;FEM;POS
conservare	zachování	conservare	zachování	N;INDF;FEM;SG	N;NOM;NEUT;SG;POS
conservare	zachování	conservare	zachování	N;INDF;FEM;SG	N;NOM;NEUT;SG;POS
conservare	uchování	conservare	uchování	N;INDF;FEM;SG	N;NOM;NEUT;SG;POS
conservare	uchovávání	conservare	uchovávání	N;INDF;FEM;SG	N;NOM;NEUT;SG;POS
matilda	matilda	matilda	matilda	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
recenta	nedávný	recent	dávný	ADJ;DEF;FEM;SG	ADJ;INAN;NOM;MASC;SG;NEG
recenta	nedávné	recent	dávný	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG;NEG
recenta	nedávná	recent	dávný	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG;NEG
recenta	nedávný	recent	dávný	ADJ;DEF;FEM;SG	ADJ;INAN;NOM;MASC;SG;NEG
recenta	nedávné	recent	dávný	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG;NEG
recenta	nedávná	recent	dávný	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG;NEG
accentul	přízvuk	accent	přízvuk	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG;POS
accentul	akcent	accent	akcent	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG;POS
trenul	vlakem	tren	vlak	N;DEF;MASC;SG	N;INAN;INS;MASC;SG;POS
trenul	vláček	tren	vláček	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG;POS
trenul	vlak	tren	vlak	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG;POS
trenul	vlaku	tren	vlak	N;DEF;MASC;SG	N;INAN;GEN;MASC;SG;POS
bate	beat	bate	beat	V;IND;SG;3;PRS;FIN	N;INAN;NOM;MASC;SG;POS
bate	netopýři	bate	netopýr	V;IND;SG;3;PRS;FIN	N;ANIM;NOM;MASC;PL;POS
propuse	navrhovaná	propus	navrhovaný	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG;POS
propuse	navrhované	propus	navrhovaný	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG;POS
propuse	navrženo	propus	navržený	ADJ;INDF;FEM;PL	ADJ;NEUT;SG;POS;V.PTCP;PASS
propuse	navrhovaný	propus	navrhovaný	ADJ;INDF;FEM;PL	ADJ;INAN;NOM;MASC;SG;POS
propuse	navržená	propus	navržený	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG;POS
veliko	veliko	veliko	veliko	PROPN	N;NOM;NEUT;SG;POS
zguduit	otřásla	zguduit	otřást	ADJ;INDF;MASC;SG	V;POS;PST;V.PTCP;ACT
bolnav	nemocné	bolnav	nemocný	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;PL;POS
prix	prix	prix	prix	N;INDF;MASC;SG	PROPN;FEM;POS
nguyen	nguyen	nguyen	nguyen	PROPN	N;ANIM;NOM;MASC;SG;POS
afecteaza	postihují	afecta	postihovat	V;IND;SG;3;IPFV;FIN	V;IPFV;IND;PL;3;POS;PRS;FIN;ACT
afecteaza	ovlivňuje	afecta	ovlivňovat	V;IND;SG;3;IPFV;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
afecteaza	postihují	afecta	postihovat	V;IND;SG;3;IPFV;FIN	V;IPFV;IND;PL;3;POS;PRS;FIN;ACT
afecteaza	postihují	afecta	postihovat	V;IND;SG;3;IPFV;FIN	V;IPFV;IND;PL;3;POS;PRS;FIN;ACT
afecteaza	ovlivňuje	afecta	ovlivňovat	V;IND;SG;3;IPFV;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
nigeria	nigérie	nigerie	nigérie	PROPN	PROPN;NOM;FEM;SG;POS
gilbert	gilbert	gilbert	gilbert	N;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
minnesota	minnesotě	minnesotă	minnesot	N;DEF;FEM;SG	PROPN;DAT;FEM;SG;POS
allah	alláh	allah	alláha		N;ANIM;NOM;MASC;SG;POS
joan	joan	joan	joan	PROPN	PROPN;NOM;FEM;SG;POS
vila	vila	vilă	vila	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
vila	vila	vilă	vila	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
vila	villa	vilă	villo	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
vila	vily	vilă	vila	N;DEF;FEM;SG	N;NOM;FEM;PL;POS
vila	vila	vilă	vila	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
vila	villa	vilă	villo	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
vila	vily	vilă	vila	N;DEF;FEM;SG	N;NOM;FEM;PL;POS
bor	boru	bor	bor		PROPN;INAN;GEN;MASC;SG;POS
györgy	györgy	györgy	györga	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
strategic	strategicky	strategic	strategicky	ADJ;INDF;MASC;SG	ADV;POS
strategic	strategické	strategic	strategický	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;PL;POS
privit	sledoval	privi	sledovat	ADJ;INDF;MASC;SG	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT
dennis	dennis	dennis	dennis	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
dennis	denis	dennis	denis	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
geografia	zeměpis	geografie	zeměpis	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG;POS
miami	miami	miam	miami	PROPN	PROPN;NEUT;POS
lang	lang	lang	lang	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
bugetul	rozpočet	buget	rozpočet	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG;POS
bugetul	rozpočtu	buget	rozpočet	N;DEF;MASC;SG	N;INAN;GEN;MASC;SG;POS
matthew	matthew	matthew	matthew	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
matthew	matěj	matthew	matěj	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
intervalul	dosah	interval	dosah	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG;POS
intervalul	rozsah	interval	rozsah	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG;POS
intervalul	rozmezí	interval	rozmezí	N;DEF;MASC;SG	N;NOM;NEUT;SG;POS
intervalul	interval	interval	interval	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG;POS
wisconsin	wisconsinu	wisconsin	wisconsin	PROPN	PROPN;INAN;DAT;MASC;SG;POS
strazile	ulice	stradilă	ulice	N;DEF;FEM;PL	N;NOM;FEM;SG;POS
strazile	ulic	stradilă	ulice	N;DEF;FEM;PL	N;GEN;FEM;PL;POS
sunete	zní	sunet	znít	N;INDF;FEM;PL	V;IND;SG;3;POS;PRS;FIN;ACT
cablu	kabely	cablu	kabel	N;INDF;MASC;SG	N;INAN;NOM;MASC;PL;POS
cablu	kabelová	cablu	kabelový	N;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS
cablu	kabelové	cablu	kabelový	N;INDF;MASC;SG	ADJ;NOM;MASC;PL;POS
barajul	přehrada	baraj	přehrada	N;DEF;MASC;SG	N;NOM;FEM;SG;POS
barajul	dam	baraj	dáma	N;DEF;MASC;SG	N;NOM;FEM;SG;POS
barajul	hráz	baraj	hráz	N;DEF;MASC;SG	N;NOM;FEM;SG;POS
barajul	přehradu	baraj	přehrada	N;DEF;MASC;SG	N;ACC;FEM;SG;POS
lucas	lucas	lucas	lucas	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
justin	justin	justin	justina		N;ANIM;NOM;MASC;SG;POS
laurent	laurent	laurent	laurent	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
lingvistice	jazykové	lingvistic	jazykový	N;INDF;FEM;PL	ADJ;NOM;NEUT;SG;POS
northern	severní	northern	severní	PROPN	ADJ;NOM;MASC;SG;POS
zaharia	zachariáš	zaharia	zachariáš	N;DEF;FEM;SG	N;ANIM;NOM;MASC;SG;POS
astea	tyto	acesta	tento	PRO;FEM;PL;3	DET;NOM;MASC;PL
astea	tyhle	acesta	tenhle	PRO;FEM;PL;3	DET;NOM;MASC;PL
procedura	postup	procedură	postup	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG;POS
procedura	postup	procedură	postup	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG;POS
caussols	caussols	caussols	caussols		N;INAN;NOM;MASC;SG;POS
marx	marx	marx	marx	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
gandirea	myšlení	gandire	myšlení	N;DEF;FEM;SG	N;NOM;NEUT;SG;POS
gandirea	přemýšlím	gandire	přemýšlet	N;DEF;FEM;SG	V;IPFV;IND;SG;1;POS;PRS;FIN;ACT
gandirea	přemýšlení	gandire	přemýšlení	N;DEF;FEM;SG	N;NOM;NEUT;SG;POS
navarra	navarre	navarra	navarre	PROPN	N;NOM;MASC;SG;POS
asimov	asimov	asimov	asimov	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
carnivore	masožravé	carnivor	masožravý	N;INDF;FEM;PL	ADJ;NOM;MASC;PL;POS
repere	nejvýznamnější	repere	významný	N;INDF;FEM;PL	ADJ;NOM;RL;MASC;SG;POS
repere	zdůrazňuje	repere	zdůrazňovat	N;INDF;FEM;PL	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
singapore	singapuru	singapore	singapura	N;INDF;FEM;PL	PROPN;INAN;GEN;MASC;SG;POS
singapore	singapur	singapore	singapur	N;INDF;FEM;PL	PROPN;INAN;NOM;MASC;SG;POS
acoperire	povlaku	acoperire	povlak	N;INDF;FEM;SG	N;INAN;GEN;MASC;SG;POS
acoperire	potah	acoperire	potah	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG;POS
acoperire	krýt	acoperire	krýt	N;INDF;FEM;SG	V;POS;NFIN
acoperire	obal	acoperire	obal	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG;POS
acoperire	krytí	acoperire	krytí	N;INDF;FEM;SG	N;NOM;NEUT;SG;POS
acoperire	pokrytí	acoperire	pokrytí	N;INDF;FEM;SG	N;NOM;NEUT;SG;POS
acoperire	krytí	acoperire	krytí	N;INDF;FEM;SG	N;NOM;NEUT;SG;POS
acoperire	pokrytí	acoperire	pokrytí	N;INDF;FEM;SG	N;NOM;NEUT;SG;POS
wells	wells	wells	wells	PROPN	PROPN;NOM;MASC;SG;POS
wells	studny	wells	studna	PROPN	N;NOM;FEM;PL;POS
pasare	pták	pasar	pták	N;INDF;FEM;SG	N;ANIM;NOM;MASC;SG;POS
pasare	ptáček	pasar	ptáček	N;INDF;FEM;SG	N;ANIM;NOM;MASC;SG;POS
pasare	bird	pasar	bird	N;INDF;FEM;SG	PROPN;ANIM;NOM;MASC;SG;POS
pasare	ptačí	pasar	ptačí	N;INDF;FEM;SG	ADJ;NOM;MASC;SG;POS
pasare	pták	pasar	pták	N;INDF;FEM;SG	N;ANIM;NOM;MASC;SG;POS
pasare	ptáček	pasar	ptáček	N;INDF;FEM;SG	N;ANIM;NOM;MASC;SG;POS
pasare	bird	pasar	bird	N;INDF;FEM;SG	PROPN;ANIM;NOM;MASC;SG;POS
pasare	ptačí	pasar	ptačí	N;INDF;FEM;SG	ADJ;NOM;MASC;SG;POS
ocazional	příležitostné	ocazional	příležitostný	ADV	ADJ;NOM;NEUT;SG;POS
dedesubt	vespod	dedesubt	vespod		N;NOM;FEM;SG;POS
dedesubt	pod	dedesubt	pod		ADP;ACC
dedesubt	níže	dedesubt	nízko		ADV;CMPR;POS
dedesubt	podpalubí	dedesubt	podpalubí		N;NOM;NEUT;SG;POS
atei	ateisté	atel	ateista	N;DEF;MASC;PL	N;ANIM;NOM;MASC;PL;POS
fundul	zadek	fund	zadek	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG;POS
fundul	zadeček	fund	zadeček	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG;POS
stadiul	fázi	stadiu	fáze	N;DEF;MASC;SG	N;ACC;FEM;SG;POS
stadiul	fáze	stadiu	fáze	N;DEF;MASC;SG	N;NOM;FEM;SG;POS
stadiul	etapa	stadiu	etapa	N;DEF;MASC;SG	N;NOM;FEM;SG;POS
stadiul	jeviště	stadiu	jeviště	N;DEF;MASC;SG	N;NOM;NEUT;SG;POS
stadiul	stage	stadiu	stát	N;DEF;MASC;SG	N;NOM;MASC;SG;POS
springs	springs	springs	springs	N;INDF;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
springs	prameny	springs	pramen	N;INDF;MASC;SG	N;INAN;NOM;MASC;PL;POS
detaliate	detailní	detalia	detailní	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG;POS
detaliate	podrobný	detalia	podrobný	ADJ;INDF;FEM;PL	ADJ;INAN;NOM;MASC;SG;POS
detaliate	podrobná	detalia	podrobný	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG;POS
detaliate	podrobně	detalia	podrobně	ADJ;INDF;FEM;PL	ADV;POS
estimat	odhad	estima	odhad	ADJ;INDF;MASC;SG	N;INAN;NOM;MASC;SG;POS
derivate	derivátů	derivat	derivát	ADJ;INDF;FEM;PL	N;INAN;GEN;MASC;PL;POS
derivate	deriváty	derivat	derivát	ADJ;INDF;FEM;PL	N;INAN;NOM;MASC;PL;POS
derivate	odvozené	derivat	odvozený	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG;POS
liban	libanon	liban	libanon	PROPN	PROPN;INAN;NOM;MASC;SG;POS
liban	libanonu	liban	libanon	PROPN	PROPN;INAN;GEN;MASC;SG;POS
scaune	židle	scaun	židle	N;INDF;FEM;PL	N;NOM;FEM;SG;POS
gov	gov	gov	gov	N;INDF;MASC;SG	PROPN;MASC;SG;POS
béla	béla	bcla	být	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
regii	kings	regie	kings	N;INDF;MASC;PL	PROPN;INAN;NOM;MASC;SG;POS
regii	králové	regie	král	N;INDF;MASC;PL	PROPN;NOM;FEM;SG;POS
aparand	bránit	aparand	bránit		V;POS;NFIN
emma	emmou	emma	emmý	PROPN	N;INS;FEM;SG;POS
emma	emma	emma	emma	PROPN	N;NOM;FEM;SG;POS
persana	perské	persană	perský	N;DEF;FEM;SG	ADJ;NOM;NEUT;SG;POS
doyle	doyle	doylu	doyle	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
efectuarea	dělání	efectuare	dělání	N;DEF;FEM;SG	N;NOM;NEUT;SG;POS
efectuarea	vystupování	efectuare	vystupování	N;DEF;FEM;SG	N;NOM;NEUT;SG;POS
organe	orgánu	organ	orgán	N;INDF;FEM;PL	N;INAN;DAT;MASC;SG;POS
organe	orgán	organ	orgán	N;INDF;FEM;PL	N;INAN;NOM;MASC;SG;POS
goethe	goethe	goethe	goethe	PROPN	N;ANIM;NOM;MASC;SG;POS
cazimir	casimir	cazimir	casimir	N;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
aug	srpen	augi	srpen		N;INAN;NOM;MASC;SG;POS
aug	aug	augi	aug		PROPN;MASC;SG;POS
eforturi	úsilí	efort	úsilí	N;INDF;FEM;PL	N;NOM;NEUT;SG;POS
bobby	bobbyho	bobby	bobbý	PROPN	N;ANIM;ACC;MASC;SG;POS
bobby	bobby	bobby	bobby	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
ring	ring	ring	ring	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;POS
sever	závažné	sever	závažný	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;PL;POS
faze	fáze	fază	fáze	N;INDF;FEM;PL	N;NOM;FEM;SG;POS
pielea	kůži	piele	kůže	N;DEF;FEM;SG	N;ACC;FEM;SG;POS
pielea	pleť	piele	pleť	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
pielea	kůže	piele	kůže	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
pielea	pokožka	piele	pokožka	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
abordare	přiblížení	abordare	přiblížení	N;INDF;FEM;SG	N;NOM;NEUT;SG;POS
abordare	přistupovat	abordare	přistupovat	N;INDF;FEM;SG	V;IPFV;POS;NFIN
abordare	přístup	abordare	přístup	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG;POS
vorbind	mluvení	vorbi	mluvení	V;V.MSDR	N;NOM;NEUT;SG;POS
bretagne	bretagne	bretagnu	bretagnout	PROPN	PROPN;NOM;FEM;SG;POS
mina	mina	mină	mina	N;DEF;FEM;SG	PROPN;NOM;FEM;SG;POS
mina	minu	mină	mina	N;DEF;FEM;SG	N;ACC;FEM;SG;POS
mina	mino	mină	mino	N;DEF;FEM;SG	PROPN;ANIM;NOM;MASC;SG;POS
mina	ruka	mină	ruka	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
mina	ruku	mină	ruka	N;DEF;FEM;SG	N;ACC;FEM;SG;POS
pactului	pakt	pact	pakt	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG;POS
pactului	paktu	pact	pakt	N;DEF;MASC;SG	N;INAN;GEN;MASC;SG;POS
cameron	cameron	cameron	cameron	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
cameron	cameronová	cameron	cameronový	PROPN	ADJ;NOM;FEM;SG;POS
revistele	časopisy	revistă	časopis	N;DEF;FEM;PL	N;INAN;NOM;MASC;PL;POS
salbatice	divočina	salbatic	divočina	ADJ;INDF;FEM;PL	N;NOM;FEM;SG;POS
salbatice	divoká	salbatic	divoký	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG;POS
salbatice	divoké	salbatic	divoký	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG;POS
salbatice	divoký	salbatic	divoký	ADJ;INDF;FEM;PL	ADJ;INAN;NOM;MASC;SG;POS
definitia	definice	definitie	definice	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
definitia	vymezení	definitie	vymezení	N;DEF;FEM;SG	N;NOM;NEUT;SG;POS
averea	bohatství	avere	bohatství	N;DEF;FEM;SG	N;NOM;NEUT;SG;POS
practicat	cvičil	practica	cvičit	ADJ;INDF;MASC;SG	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT
dati	dej	da	dej		V;PFV;IMP;PL;2;POS;FIN
dati	dejte	da	dát		V;PFV;IMP;PL;2;POS;FIN
tinta	cíl	tinta	cíl	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG;POS
tinta	zacílit	tinta	zacílit	N;DEF;FEM;SG	V;PFV;POS;NFIN
tinta	cílová	tinta	cílový	N;DEF;FEM;SG	ADJ;NOM;FEM;SG;POS
tinta	cíl	tinta	cíl	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG;POS
tinta	zacílit	tinta	zacílit	N;DEF;FEM;SG	V;PFV;POS;NFIN
tinta	cílová	tinta	cílový	N;DEF;FEM;SG	ADJ;NOM;FEM;SG;POS
comunitatile	obce	comunitate	obec	N;DEF;FEM;PL	N;NOM;FEM;PL;POS
comunitatile	komunity	comunitate	komunita	N;DEF;FEM;PL	N;NOM;FEM;PL;POS
nenumarate	nespočet	nenumarat	nespočet	ADJ;INDF;FEM;PL	DET;NOM
nenumarate	bezpočet	nenumarat	bezpočet	ADJ;INDF;FEM;PL	N;NOM;MASC;SG;POS
nenumarate	nespočet	nenumarat	nespočet	ADJ;INDF;FEM;PL	DET;NOM
nenumarate	bezpočet	nenumarat	bezpočet	ADJ;INDF;FEM;PL	N;NOM;MASC;SG;POS
vanzare	prodej	vanzare	prodej	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG;POS
vanzare	prodej	vanzare	prodej	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG;POS
cunostinta	známý	cunostinta	známý	N;DEF;FEM;SG	ADJ;ANIM;NOM;MASC;SG;POS
cunostinta	známá	cunostinta	známý	N;DEF;FEM;SG	ADJ;NOM;FEM;SG;POS
cunostinta	známost	cunostinta	známost	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
cunostinta	známý	cunostinta	známý	N;DEF;FEM;SG	ADJ;ANIM;NOM;MASC;SG;POS
cunostinta	známá	cunostinta	známý	N;DEF;FEM;SG	ADJ;NOM;FEM;SG;POS
cunostinta	známost	cunostinta	známost	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
varul	sestřenice	var	sestřenice	N;DEF;MASC;SG	N;NOM;FEM;SG;POS
varul	bratranec	var	bratranec	N;DEF;MASC;SG	N;ANIM;NOM;MASC;SG;POS
mer	mer	mer	mer		PROPN;NOM;MASC;SG;POS
automata	automatický	automată	automatický	N;DEF;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
automata	automatické	automată	automatický	N;DEF;FEM;SG	ADJ;NOM;NEUT;SG;POS
automata	automatická	automată	automatický	N;DEF;FEM;SG	ADJ;NOM;FEM;SG;POS
refugiati	uprchlíků	refugia	uprchlík	ADJ;INDF;MASC;PL	N;ANIM;GEN;MASC;PL;POS
refugiati	uprchlíky	refugia	uprchlík	ADJ;INDF;MASC;PL	N;ANIM;ACC;MASC;PL;POS
refugiati	uprchlíci	refugia	uprchlík	ADJ;INDF;MASC;PL	N;ANIM;NOM;MASC;PL;POS
refugiati	uprchlíků	refugia	uprchlík	ADJ;INDF;MASC;PL	N;ANIM;GEN;MASC;PL;POS
refugiati	uprchlíky	refugia	uprchlík	ADJ;INDF;MASC;PL	N;ANIM;ACC;MASC;PL;POS
refugiati	uprchlíci	refugia	uprchlík	ADJ;INDF;MASC;PL	N;ANIM;NOM;MASC;PL;POS
fereastra	okénko	fereastră	okénko	N;DEF;FEM;SG	N;NOM;NEUT;SG;POS
fereastra	okno	fereastră	okno	N;DEF;FEM;SG	N;NOM;NEUT;SG;POS
fereastra	okénko	fereastră	okénko	N;DEF;FEM;SG	N;NOM;NEUT;SG;POS
fereastra	okno	fereastră	okno	N;DEF;FEM;SG	N;NOM;NEUT;SG;POS
propaganda	propaganda	propagandă	propaganda	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
propaganda	propaganda	propagandă	propaganda	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
dominat	dominoval	domina	dominovat	ADJ;INDF;MASC;SG	V;MASC;SG;POS;PST;V.PTCP;ACT
creasca	růst	crească	růst	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG;POS
creasca	rostou	crească	růst	N;DEF;FEM;SG	V;IND;PL;3;POS;PRS;FIN;ACT
rebel	rebel	rebel	rebel	ADJ;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
lantul	řetězu	lant	řetěz	N;DEF;MASC;SG	N;INAN;GEN;MASC;SG;POS
lantul	řetízek	lant	řetízek	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG;POS
lantul	řetěz	lant	řetěz	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG;POS
lantul	řetězec	lant	řetězec	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG;POS
uruguay	uruguay	uruguay	uruguay	PROPN	PROPN;NOM;FEM;PL;POS
iugoslaviei	jugoslávie	iugoslavie	jugoslávie	PROPN;DEF;FEM;SG	PROPN;NOM;FEM;SG;POS
damian	damian	damian	damian	PROPN	N;ANIM;NOM;MASC;SG;POS
preluarea	převzetí	preluare	převzetí	N;DEF;FEM;SG	N;NOM;NEUT;SG;POS
judecator	judge	judecator	judge	N;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
judecator	judge	judecator	judge	N;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
semneaza	znak	semneaza	znak	V;IND;SG;3;IPFV;FIN	N;INAN;NOM;MASC;SG;POS
semneaza	podpis	semneaza	podpis	V;IND;SG;3;IPFV;FIN	N;INAN;NOM;MASC;SG;POS
semneaza	znak	semneaza	znak	V;IND;SG;3;IPFV;FIN	N;INAN;NOM;MASC;SG;POS
semneaza	podpis	semneaza	podpis	V;IND;SG;3;IPFV;FIN	N;INAN;NOM;MASC;SG;POS
palermo	palermu	palermo	palerma	N;INDF;MASC;SG	PROPN;INAN;DAT;MASC;SG;POS
hugh	hugh	hugh	hugh	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
termica	tepelné	termica	tepelný	N;DEF;FEM;SG	ADJ;NOM;MASC;PL;POS
termica	tepelná	termica	tepelný	N;DEF;FEM;SG	ADJ;NOM;FEM;SG;POS
termica	termální	termica	termální	N;DEF;FEM;SG	ADJ;NOM;MASC;SG;POS
laos	laosu	laos	laos	ADV	PROPN;INAN;GEN;MASC;SG;POS
argumentele	argumentace	argument	argumentace	N;DEF;FEM;PL	N;NOM;FEM;SG;POS
argumentele	argumenty	argument	argument	N;DEF;FEM;PL	N;INAN;NOM;MASC;PL;POS
uesac	uesac	uesac	uesac		N;NOM;MASC;SG;POS
fir	dráty	fir	drát	N;INDF;MASC;SG	N;INAN;NOM;MASC;PL;POS
fir	nitě	fir	nit	N;INDF;MASC;SG	N;NOM;FEM;PL;POS
legiunea	legie	legiune	legie	N;DEF;FEM;SG	N;NOM;FEM;SG;POS
chip	chip	chip	chip	N;INDF;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
localizata	umístěné	localizat	umístěný	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;PL;POS
localizata	lokalizované	localizat	lokalizovaný	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG;POS
triburile	kmeny	trib	kmen	N;DEF;FEM;PL	N;INAN;NOM;MASC;PL;POS
triburile	kmenů	trib	kmen	N;DEF;FEM;PL	N;INAN;GEN;MASC;PL;POS
mon	mon	mon	mon		PROPN;MASC;SG;POS
lisa	lisa	lisa	lisa	N;DEF;FEM;SG	PROPN;NOM;FEM;SG;POS
lisa	lisu	lisa	lis	N;DEF;FEM;SG	N;INAN;DAT;MASC;SG;POS
