در	vrata	در	vrata	ADP	N;NOM;NEUT;PL
جنوب	južno	جنوب	južen	N;SG	ADV
جنوب	južni	جنوب	južen	N;SG	ADJ;NOM;MASC;SG
جنوب	južno	جنوب	južen	N;SG	ADV
جنوب	južna	جنوب	južen	N;SG	ADJ;NOM;FEM;SG
تشکیل	oblikovane	تشکیل	oblikovan	N;SG	ADJ;NOM;FEM;PL;V.PTCP
تشکیل	oblikovani	تشکیل	oblikovan	N;SG	ADJ;NOM;MASC;PL;V.PTCP
فوت	foote	فوت	foota	N;SG	N;NOM;FEM;PL
ژوئن	june	None	juna	N;SG	
چه	kaj	چه	kaj	CONJ	PRO;ACC;NEUT;SG
امکان	možen	امکان	možen	N;SG	ADJ;NOM;INDF;MASC;SG
امکان	možna	امکان	možen	N;SG	ADJ;NOM;FEM;SG
امکان	možne	امکان	možen	N;SG	ADJ;NOM;FEM;PL
امکان	možni	امکان	možen	N;SG	ADJ;NOM;MASC;SG
امکان	možno	امکان	možen	N;SG	ADJ;NOM;NEUT;SG
سر	sar	سر	sar	N;SG	
سر	head	سر	heada	N;SG	
سر	glav	سر	glav	N;SG	N;GEN;FEM;PL
ما	naše	ما	naš	PRO;PL;1	DET;NOM;NEUT;SG;1
ما	naš	ما	naš	PRO;PL;1	DET;NOM;MASC;SG;1
ما	najina	ما	najin	PRO;PL;1	DET;NOM;FEM;SG;2
ما	naši	ما	naš	PRO;PL;1	DET;NOM;MASC;PL;1
ما	najin	ما	najin	PRO;PL;1	DET;NOM;MASC;SG;2
ما	naša	ما	naš	PRO;PL;1	DET;NOM;FEM;SG;1
فرهنگ	kulture	فرهنگ	kultura	N;SG	N;NOM;FEM;PL
خانه	house	خانه	hous	N;SG	
خانه	domača	خانه	domač	N;SG	ADJ;NOM;FEM;SG
خانه	doma	خانه	doma	N;SG	ADV
خانه	domov	خانه	domov	N;SG	ADV
آزاد	prosto	آزاد	prosto	ADJ	ADV
آزاد	free	آزاد	free	ADJ	N;NOM;MASC;SG
آزاد	brezplačno	آزاد	brezplačno	ADJ	ADV
علمی	znanstvena	علمی	znanstven	N;SG	ADJ;NOM;FEM;SG
علمی	znanstveno	علمی	znanstven	N;SG	ADJ;NOM;NEUT;SG
علمی	znanstvene	علمی	znanstven	N;SG	ADJ;NOM;FEM;PL
آسیا	azijske	آسیا	azijski	N;SG	ADJ;NOM;FEM;PL
آسیا	azijskih	آسیا	azijski	N;SG	ADJ;GEN;MASC;PL
آسیا	azijski	آسیا	azijski	N;SG	ADJ;NOM;DEF;MASC;SG
شمال	severna	شمال	severen	N;SG	ADJ;NOM;FEM;SG
شمال	severni	شمال	severen	N;SG	ADJ;NOM;DEF;MASC;SG
شمال	severno	شمال	severen	N;SG	ADV
شمال	severna	شمال	severen	N;SG	ADJ;NOM;FEM;SG
شمال	severno	شمال	severen	N;SG	ADV
شمال	severni	شمال	severen	N;SG	ADJ;NOM;DEF;MASC;SG
شمال	severne	شمال	severen	N;SG	ADJ;NOM;FEM;PL
علوم	znanost	علم	znanost	N;PL	N;NOM;FEM;SG
علوم	znanosti	علم	znanost	N;PL	N;GEN;FEM;SG
علوم	znanosti	علم	znanost	N;PL	N;GEN;FEM;SG
جان	john	جان	john	N;SG	PROPN;NOM;MASC;SG
جان	janez	جان	janez	N;SG	PROPN;NOM;MASC;SG
کالیفرنیا	california	None	california	N;SG	ADJ;NOM;MASC;SG
بازیگر	igralke	بازیگر	igralka	N;SG	N;NOM;FEM;PL
صنایع	industries	صنعت	industries	N;PL	N;NOM;MASC;SG
صنایع	industrijo	صنعت	industrija	N;PL	N;ACC;FEM;SG
صنایع	panoga	صنعت	panoga	N;PL	N;NOM;FEM;SG
صنایع	industrija	صنعت	industrija	N;PL	N;NOM;FEM;SG
گونه	vrste	گونه	vrsta	N;SG	N;NOM;FEM;PL
کانادا	kanadska	کانادا	kanadski	N;SG	ADJ;NOM;FEM;SG
کانادا	kanadsko	کانادا	kanadski	N;SG	ADJ;NOM;NEUT;SG
کانادا	kanadski	کانادا	kanadski	N;SG	ADJ;NOM;MASC;SG
اسپانیا	špansko	اسپانیا	španski	N;SG	ADJ;NOM;NEUT;SG
اسپانیا	španski	اسپانیا	španski	N;SG	ADJ;NOM;DEF;MASC;SG
اسپانیا	španska	اسپانیا	španski	N;SG	ADJ;NOM;FEM;SG
زمین	zemeljska	زمین	zemeljski	N;SG	ADJ;NOM;FEM;SG
برزیل	brazilski	برزیل	brazilski	N;SG	ADJ;NOM;MASC;SG
سبک	svetlo	سبک	svetlo	N;SG	ADV
سبک	lahka	سبک	lahek	N;SG	ADJ;NOM;FEM;SG
بالا	top	بالا	top	ADV;ESS	N;NOM;MASC;SG
بالا	vrh	بالا	vrh	ADV;ESS	N;NOM;MASC;SG
بالا	bala	بالا	bati	ADV;ESS	V;IPFV;FEM;SG;V.PTCP
غیر	non	غیر	non	ADV;NEG	
وارد	ward	وارد	ward	ADJ	
میراث	zapuščine	میراث	zapuščina	N;SG	N;NOM;FEM;PL
میراث	dediščine	میراث	dediščina	N;SG	N;NOM;FEM;PL
نظامی	vojaška	نظام	vojaški	N;SG	ADJ;NOM;FEM;SG
نظامی	vojaški	نظام	vojaški	N;SG	ADJ;NOM;MASC;SG
نظامی	vojaško	نظام	vojaški	N;SG	ADJ;NOM;NEUT;SG
قمری	lunarni	قمری	lunaren	N;SG	ADJ;NOM;DEF;MASC;SG
جای	jai	جا	jai	N;SG	
هیچ	katerekoli	هیچ	katerioli	ADV;NEG	DET;NOM;FEM;PL
هیچ	katerokoli	هیچ	katerolol	ADV;NEG	DET;NOM;NEUT;SG
هیچ	katerikoli	هیچ	katerikoli	ADV;NEG	DET;NOM;MASC;SG
چین	chin	چین	chin	N;SG	PROPN;NOM;MASC;SG
چین	kitajski	چین	kitajski	N;SG	ADJ;NOM;MASC;SG
چین	kitajsko	چین	kitajski	N;SG	ADJ;NOM;NEUT;SG
چین	kitajska	چین	kitajski	N;SG	ADJ;NOM;FEM;SG
ظاهر	zahir	ظاهر	zahir	N;SG	PROPN;NOM;MASC;SG
ادامه	nadaljevalo	ادامه	nadaljevati	N;SG	V;IPFV;NEUT;SG;V.PTCP
درجه	stopinje	درجه	stopinja	N;SG	N;NOM;FEM;PL
انتخاب	izberi	انتخاب	izbrati	N;SG	V;PFV;IND;SG;3;PRS;FIN
انتخاب	izberi	انتخاب	izbrati	N;SG	V;PFV;IND;SG;3;PRS;FIN
دستی	ročni	دست	ročen	N;SG	ADJ;NOM;MASC;SG
دستی	ročna	دست	ročen	N;SG	ADJ;NOM;FEM;SG
دستی	ročno	دست	ročen	N;SG	ADV
دستی	ročni	دست	ročen	N;SG	ADJ;NOM;MASC;SG
فقط	le	فقط	le	ADV	PART
فقط	samo	فقط	samo	ADV	PART
اعلام	prijavljeni	اعلام	prijavljen	N;SG	ADJ;NOM;MASC;PL;V.PTCP
اعلام	prijavljenih	اعلام	prijavljen	N;SG	ADJ;GEN;MASC;PL;V.PTCP
اعلام	prijavljena	اعلام	prijavljen	N;SG	ADJ;NOM;FEM;SG;V.PTCP
اعلام	objavim	اعلام	objaveti	N;SG	V;PFV;IND;SG;1;PRS;FIN
نسبت	razmerje	نسبت	razmerje	ADP	N;NOM;NEUT;SG
مسابقات	turnirju	مسابقه	turnir	N;PL	N;DAT;MASC;SG
مسابقات	turnir	مسابقه	turnir	N;PL	N;NOM;MASC;SG
مسابقات	turnirja	مسابقه	turnir	N;PL	N;NOM;MASC;SG
داستان	zgodb	داستان	zgodba	N;SG	N;GEN;FEM;PL
داستان	zgodbice	داستان	zgodbica	N;SG	N;NOM;FEM;PL
داستان	zgodbe	داستان	zgodba	N;SG	N;NOM;FEM;PL
سوم	iii	سوم	iiti	ADJ	
درگذشت	umrla	در#گذشت#گذر	umreti	N;SG	V;PFV;FEM;SG;V.PTCP
درگذشت	umrl	در#گذشت#گذر	umreti	N;SG	V;PFV;MASC;SG;V.PTCP
علت	razlogi	علت	razlog	N;SG	N;NOM;MASC;PL
میلیون	milijon	میلیون	milijon	NUM	N;NOM;MASC;SG
میلیون	milijoni	میلیون	milijon	NUM	N;NOM;MASC;PL
میلیون	milijonov	میلیون	milijon	NUM	N;GEN;MASC;PL
میلیون	miljon	میلیون	miljon	NUM	N;NOM;MASC;SG
کمک	pomagajte	کمک	pomagati	N;SG	V;IMP;PL;2;FIN
جهت	smeri	جهت	smer	ADP	N;NOM;FEM;SG
جهت	smer	جهت	smer	ADP	N;NOM;FEM;SG
جهت	usmerjenost	جهت	usmerjenost	ADP	N;NOM;FEM;SG
جهت	usmerjenosti	جهت	usmerjenost	ADP	N;GEN;FEM;SG
جهت	usmeritev	جهت	usmeritev	ADP	N;NOM;FEM;SG
هوایی	antena	هوایی	anteno	ADJ	N;NOM;FEM;SG
هوایی	zrak	هوایی	zrak	ADJ	N;NOM;MASC;SG
هوایی	air	هوایی	air	ADJ	N;NOM;MASC;SG
حتی	celo	حتی	celo	ADV	PART
نمایش	pokaži	نمایش	pokaža	N;SG	V;PFV;IND;SG;3;PRS;FIN
نمایش	prikaži	نمایش	prikažati	N;SG	
نمایش	oddaja	نمایش	oddajati	N;SG	V;IPFV;IND;SG;3;PRS;FIN
آموزش	treningi	آموزش	trening	N;SG	N;NOM;MASC;PL
حکومت	vladna	حکومت	vladen	N;SG	ADJ;NOM;FEM;SG
حکومت	vladno	حکومت	vladen	N;SG	ADJ;NOM;NEUT;SG
حکومت	vladni	حکومت	vladen	N;SG	ADJ;NOM;MASC;SG
حکومت	vlade	حکومت	vlada	N;SG	N;NOM;FEM;PL
بازدید	obiskal	None	obiskati	N;SG	V;PFV;MASC;SG;V.PTCP
بازدید	obiskala	None	obiskati	N;SG	V;PFV;FEM;SG;V.PTCP
بازدید	obiščite	None	obiščiti	N;SG	V;PFV;IMP;PL;2;FIN
بازدید	obiske	None	obisk	N;SG	N;ACC;MASC;PL
بازدید	obiski	None	obisk	N;SG	N;NOM;MASC;PL
بازدید	obiskov	None	obisk	N;SG	N;GEN;MASC;PL
شیمیایی	kemična	شیمیایی	kemičen	N;SG	ADJ;NOM;FEM;SG
شیمیایی	kemijsko	شیمیایی	kemijski	N;SG	ADJ;NOM;NEUT;SG
شیمیایی	kemično	شیمیایی	kemično	N;SG	ADJ;NOM;NEUT;SG
شیمیایی	kemikalij	شیمیایی	kemikalij	N;SG	N;GEN;FEM;PL
شیمیایی	kemikalije	شیمیایی	kemikalija	N;SG	N;NOM;FEM;PL
شبکه	omrežja	شبکه	omrežje	N;SG	N;NOM;NEUT;PL
تولد	rojstva	تولد	rojstvo	N;SG	N;NOM;NEUT;PL
تبدیل	pretvori	تبدیل	pretvor	N;SG	V;PFV;IND;SG;3;PRS;FIN
تبدیل	pretvorbe	تبدیل	pretvorba	N;SG	N;NOM;FEM;PL
تبدیل	transformacije	تبدیل	transformacija	N;SG	N;NOM;FEM;PL
دریایی	morskih	دریا	morski	N;SG	ADJ;GEN;MASC;PL
دریایی	marine	دریا	marin	N;SG	N;NOM;FEM;PL
دریایی	morsko	دریا	morski	N;SG	ADJ;NOM;NEUT;SG
سن	seine	سن	senna	N;SG	PROPN;NOM;MASC;SG
سن	san	سن	san	N;SG	PROPN;NOM;MASC;SG
سن	sveti	سن	svet	N;SG	ADJ;NOM;DEF;MASC;SG
سن	saint	سن	saint	N;SG	PROPN;NOM;MASC;SG
عربی	arabski	عربی	arabski	N;SG	ADJ;NOM;MASC;SG
عربی	arabsko	عربی	arabski	N;SG	ADJ;NOM;NEUT;SG
عربی	arabska	عربی	arabski	N;SG	ADJ;NOM;FEM;SG
روش	roche	روش	roche	N;SG	
بازیکن	igralci	بازیکن	igralec	N;SG	N;NOM;MASC;PL
بازیکن	igralce	بازیکن	igralec	N;SG	N;ACC;MASC;PL
بازیکن	akterji	بازیکن	akter	N;SG	N;NOM;MASC;PL
نتیجه	izidi	نتیجه	izid	N;SG	N;NOM;MASC;PL
نتیجه	rezultati	نتیجه	rezultat	N;SG	N;NOM;MASC;PL
نتیجه	izidi	نتیجه	izid	N;SG	N;NOM;MASC;PL
انقلاب	revolucije	انقلاب	revolucija	N;SG	N;NOM;FEM;PL
تگزاس	teksas	تگزاس	teksas	N;SG	PROPN;NOM;MASC;SG
تگزاس	texas	تگزاس	texas	N;SG	PROPN;NOM;MASC;SG
عراق	irak	عراق	irak	N;SG	PROPN;NOM;MASC;SG
شروع	začni	شروع	začeti	N;SG	V;PFV;IMP;SG;2;FIN
هنر	art	هنر	art	N;SG	
قسمت	delno	قسمت	delno	N;SG	ADV
قسمت	epizode	قسمت	epizoda	N;SG	N;NOM;FEM;PL
بررسی	preveri	بررسی	preveriti	N;SG	V;PFV;IND;SG;3;PRS;FIN
بررسی	preveriti	بررسی	preveriti	N;SG	V;PFV;NFIN
بررسی	preverite	بررسی	prevrit	N;SG	V;PFV;IMP;PL;2;FIN
باز	odpri	باز	odpreti	ADJ	V;PFV;IMP;SG;2;FIN
باز	zadaj	باز	zadaj	ADJ	
باز	hrbet	باز	hrbet	ADJ	N;NOM;MASC;SG
باز	nazaj	باز	nazaj	ADJ	ADV
ترکیه	turška	ترکیه	turški	N;SG	ADJ;NOM;FEM;SG
ترکیه	turški	ترکیه	turški	N;SG	ADJ;NOM;MASC;SG
ترکیه	turško	ترکیه	turški	N;SG	ADJ;NOM;NEUT;SG
مدال	medalje	مدال	medalja	N;SG	N;NOM;FEM;PL
حقوق	plača	حق	plača	N;PL	N;NOM;FEM;SG
حقوق	plačo	حق	plača	N;PL	N;ACC;FEM;SG
حقوق	pravo	حق	pravo	N;PL	N;NOM;NEUT;SG
حقوق	zakon	حق	zakon	N;PL	N;NOM;MASC;SG
دی	dey	None	dey	N;SG	
عمومی	javnosti	عمومی	javnost	ADJ	N;GEN;FEM;SG
عمومی	javnost	عمومی	javnost	ADJ	N;NOM;FEM;SG
عمومی	javno	عمومی	javno	ADJ	ADV
دقیقه	minut	دقیقه	minuta	N;SG	N;GEN;FEM;PL
دقیقه	minutah	دقیقه	minuta	N;SG	N;ESS;FEM;PL
دقیقه	minute	دقیقه	minuta	N;SG	N;NOM;FEM;PL
رنگ	barve	رنگ	barva	N;SG	N;NOM;FEM;PL
رنگ	barvni	رنگ	barven	N;SG	ADJ;NOM;MASC;SG
رنگ	barvno	رنگ	barvno	N;SG	ADV
رنگ	barve	رنگ	barva	N;SG	N;NOM;FEM;PL
رنگ	barvni	رنگ	barven	N;SG	ADJ;NOM;MASC;SG
چاه	chah	چاه	chah	N;SG	
افزایش	naraščajoče	افزایش	naraščajoč	N;SG	ADJ;NOM;NEUT;PL;V.PTCP
افزایش	povečana	افزایش	povečan	N;SG	ADJ;NOM;FEM;SG;V.PTCP
افزایش	povečan	افزایش	povečan	N;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
افزایش	povečano	افزایش	povečan	N;SG	ADJ;NOM;NEUT;SG;V.PTCP
افزایش	zvišana	افزایش	zvišan	N;SG	ADJ;NOM;FEM;SG;V.PTCP
طبیعی	običajno	طبیعی	običajno	ADJ	ADV
گل	rožice	گل	rožica	N;SG	N;NOM;FEM;PL
گل	cvetovi	گل	cvetov	N;SG	N;NOM;MASC;PL
گل	rože	گل	roža	N;SG	N;NOM;FEM;PL
انتشار	difuzije	انتشار	difuzija	N;SG	N;NOM;FEM;PL
انتشار	emisije	انتشار	emisija	N;SG	N;NOM;FEM;PL
ایشان	so	ایشان	biti	PRO;PL;3	V;IND;PL;3;POS;PRS;FIN
نیاز	potreben	نیاز	potreben	N;SG	ADJ;NOM;INDF;MASC;SG
نیاز	potrebna	نیاز	potreben	N;SG	ADJ;NOM;FEM;SG
نیاز	potrebovali	نیاز	potrebovati	N;SG	V;IPFV;MASC;PL;V.PTCP
نیاز	rabi	نیاز	raba	N;SG	V;IPFV;IND;SG;3;PRS;FIN
نیاز	potrebe	نیاز	potreba	N;SG	N;NOM;FEM;PL
نیاز	potrebuje	نیاز	potrebovati	N;SG	V;IPFV;IND;SG;3;PRS;FIN
نیاز	potreb	نیاز	potreba	N;SG	N;GEN;FEM;PL
نیاز	zahtevana	نیاز	zahtevan	N;SG	ADJ;NOM;FEM;SG;V.PTCP
نیاز	zahtevani	نیاز	zahtevan	N;SG	ADJ;NOM;MASC;PL;V.PTCP
نیاز	zahtevan	نیاز	zahtevan	N;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
نیاز	zahtevano	نیاز	zahtevan	N;SG	ADJ;NOM;NEUT;SG;V.PTCP
ترکیب	združi	ترکیب	združiti	N;SG	V;PFV;IND;SG;3;PRS;FIN
ترکیب	združujejo	ترکیب	združevati	N;SG	V;IPFV;IND;PL;3;PRS;FIN
دریافت	sprejemam	دریافت	sprejemati	N;SG	V;IPFV;IND;SG;1;PRS;FIN
دریافت	prejeti	دریافت	prejeti	N;SG	V;PFV;NFIN
رشته	vrvice	رشته	vrvica	N;SG	N;NOM;FEM;PL
موافق	dogovorjena	موافق	dogovorjen	N;SG	ADJ;NOM;FEM;SG;V.PTCP
موافق	dogovorjeni	موافق	dogovorjen	N;SG	ADJ;NOM;MASC;PL;V.PTCP
موافق	dogovorjeno	موافق	dogovorjen	N;SG	ADJ;NOM;NEUT;SG;V.PTCP
هنری	henry	هنری	henry	N;SG	PROPN;NOM;MASC;SG
مواد	materialno	ماده	materialno	N;PL	ADV
مواد	material	ماده	material	N;PL	N;NOM;MASC;SG
مواد	gradivo	ماده	gradivo	N;PL	N;NOM;NEUT;SG
مواد	material	ماده	material	N;PL	N;NOM;MASC;SG
درباره	glede	درباره	glede	ADP	ADV
کارگردانی	režiral	کارگردانی	režirati	N;SG	V;MASC;SG;V.PTCP
کارگردانی	usmerjeno	کارگردانی	usmerjen	N;SG	ADJ;NOM;NEUT;SG;V.PTCP
کارگردانی	usmerjeni	کارگردانی	usmerjen	N;SG	ADJ;NOM;MASC;PL;V.PTCP
کارگردانی	usmerjena	کارگردانی	usmerjen	N;SG	ADJ;NOM;FEM;SG;V.PTCP
استرالیا	avstralski	استرالیا	avstralski	N;SG	ADJ;NOM;MASC;SG
جریان	trenutni	جریان	trenuten	N;SG	ADJ;NOM;MASC;SG
جریان	trenutna	جریان	trenuten	N;SG	ADJ;NOM;FEM;SG
جریان	sedanji	جریان	sedanji	N;SG	ADJ;NOM;MASC;SG
انرژی	energije	انرژی	energija	N;SG	N;NOM;FEM;PL
انتخابات	izvolitev	انتخابات	izvolitev	N;PL	N;NOM;FEM;SG
حسن	hassan	حسن	hassan	N;SG	
مه	maj	مه	maj	N;SG	
کسی	nekdo	کس	nekdo	N;SG	PRO;NOM;MASC;SG
ثانیه	sekunde	ثانیه	sekunda	N;SG	N;NOM;FEM;PL
ثانیه	sekund	ثانیه	sekunda	N;SG	N;GEN;FEM;PL
ثانیه	sekundah	ثانیه	sekunda	N;SG	N;ESS;FEM;PL
کل	skupaj	کل	skupaj	ADJ	ADV
کل	kal	کل	kal	ADJ	N;NOM;MASC;SG
انجمن	skupnosti	انجمن	skupnost	N;SG	N;GEN;FEM;PL
غرب	zahodna	غرب	zahoden	N;SG	ADJ;NOM;FEM;SG
غرب	zahodno	غرب	zahodno	N;SG	ADV
رسید	dosežen	رسید#رس	dosežen	N;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
رسید	dosežena	رسید#رس	dosežen	N;SG	ADJ;NOM;FEM;SG;V.PTCP
رسید	doseženo	رسید#رس	dosežen	N;SG	ADJ;NOM;NEUT;SG;V.PTCP
رسید	dosežene	رسید#رس	dosežen	N;SG	ADJ;NOM;FEM;PL;V.PTCP
رسید	prispele	رسید#رس	prispeti	N;SG	V;PFV;FEM;PL;V.PTCP
رسید	prispel	رسید#رس	prispeti	N;SG	V;PFV;MASC;SG;V.PTCP
رسید	prispela	رسید#رس	prispeti	N;SG	V;PFV;FEM;SG;V.PTCP
رسید	prispeli	رسید#رس	prispeti	N;SG	V;PFV;MASC;PL;V.PTCP
شوروی	sovjeti	شوروی	sovjeti	N;SG	N;NOM;MASC;PL
شوروی	sovjetski	شوروی	sovjetski	N;SG	ADJ;NOM;MASC;SG
شوروی	sovjetska	شوروی	sovjetski	N;SG	ADJ;NOM;FEM;SG
شوروی	sovjetske	شوروی	sovjetski	N;SG	ADJ;NOM;FEM;PL
شوروی	sovjetsko	شوروی	sovjetski	N;SG	ADJ;NOM;NEUT;SG
ورزش	vaje	ورزش	vaja	N;SG	N;NOM;FEM;PL
ورزش	športni	ورزش	športen	N;SG	ADJ;NOM;MASC;SG
ورزش	športne	ورزش	športen	N;SG	ADJ;NOM;FEM;PL
ورزش	športna	ورزش	športen	N;SG	ADJ;NOM;FEM;SG
معماری	arhitekturne	معماری	arhitekturen	N;SG	ADJ;NOM;FEM;PL
باند	bond	باند	bond	N;SG	
آخرین	zadnji	آخرین	zadnji	ADJ;RL	ADJ;NOM;DEF;MASC;SG
آخرین	nazadnje	آخرین	nazadnje	ADJ;RL	ADV
آخرین	poslednje	آخرین	poslednji	ADJ;RL	ADJ;NOM;NEUT;SG
آخرین	zadnje	آخرین	zadnji	ADJ;RL	ADJ;NOM;FEM;PL
آخرین	zadnja	آخرین	zadnji	ADJ;RL	ADJ;NOM;FEM;SG
آخرین	končna	آخرین	končen	ADJ;RL	ADJ;NOM;FEM;SG
آخرین	končni	آخرین	končen	ADJ;RL	ADJ;NOM;DEF;MASC;SG
پزشکی	medicinski	پزشکی	medicinski	N;SG	ADJ;NOM;MASC;SG
پزشکی	medicinsko	پزشکی	medicinski	N;SG	ADJ;NOM;NEUT;SG
فرهنگی	kulture	فرهنگی	kultura	N;SG	N;NOM;FEM;PL
فرهنگی	kulturno	فرهنگی	kulturen	N;SG	ADJ;NOM;NEUT;SG
فرهنگی	kulturne	فرهنگی	kulturen	N;SG	ADJ;NOM;FEM;PL
فرهنگی	kulturni	فرهنگی	kulturen	N;SG	ADJ;NOM;DEF;MASC;SG
فرهنگی	kulturna	فرهنگی	kulturen	N;SG	ADJ;NOM;FEM;SG
دنیا	svetovna	دنیا	svetoven	N;SG	ADJ;NOM;FEM;SG
دنیا	svetovno	دنیا	svetoven	N;SG	ADJ;NOM;NEUT;SG
دنیا	world	دنیا	world	N;SG	
خوانندگان	bralec	خواننده	bralec	N;PL	N;NOM;MASC;SG
حالت	državno	حالت	državen	N;SG	ADJ;NOM;NEUT;SG
کوه	gorsko	کوه	gorski	N;SG	ADJ;NOM;NEUT;SG
کوه	gorski	کوه	gorski	N;SG	ADJ;NOM;MASC;SG
عمل	dejanja	عمل	dejanje	N;SG	N;NOM;NEUT;PL
کره	masla	کره	masla	N;SG	N;NOM;NEUT;PL
کره	korejsko	کره	korejski	N;SG	ADJ;NOM;NEUT;SG
کره	korejski	کره	korejski	N;SG	ADJ;NOM;DEF;MASC;SG
انتقال	prehodno	انتقال	prehodno	N;SG	ADJ;NOM;NEUT;SG
انتقال	prevozno	انتقال	prevozen	N;SG	ADJ;NOM;NEUT;SG
فوریه	nujno	فوریه	nujno	N;SG	ADV
فوریه	nujna	فوریه	nujen	N;SG	ADJ;NOM;FEM;SG
فوریه	nujen	فوریه	nujen	N;SG	ADJ;NOM;INDF;MASC;SG
فوریه	nujni	فوریه	nujen	N;SG	ADJ;NOM;MASC;SG
فوریه	feb	فوریه	feb	N;SG	
ارائه	predstavitve	ارائه	predstavitev	N;SG	N;NOM;FEM;PL
رود	reka	رفت#رو	reka	V;SBJV;SG;3;PRS	N;NOM;FEM;SG
رود	reki	رفت#رو	reka	V;SBJV;SG;3;PRS	N;DAT;FEM;SG
رود	river	رفت#رو	river	V;SBJV;SG;3;PRS	
رود	reke	رفت#رو	reka	V;SBJV;SG;3;PRS	N;NOM;FEM;PL
رود	roda	رفت#رو	rod	V;SBJV;SG;3;PRS	N;NOM;MASC;SG
رود	rod	رفت#رو	rod	V;SBJV;SG;3;PRS	N;NOM;MASC;SG
سیاست	politiki	سیاست	politika	N;SG	N;NOM;MASC;PL
سیاست	politike	سیاست	politika	N;SG	N;NOM;FEM;PL
فرانسوی	francosko	فرانسوی	francoski	N;SG	ADJ;NOM;NEUT;SG
فرانسوی	francoska	فرانسوی	francoski	N;SG	ADJ;NOM;FEM;SG
فرانسوی	francoski	فرانسوی	francoski	N;SG	ADJ;NOM;DEF;MASC;SG
وطن	domača	وطن	domač	N;SG	ADJ;NOM;FEM;SG
وطن	doma	وطن	doma	N;SG	ADV
وطن	domov	وطن	domov	N;SG	ADV
وطن	migracije	وطن	migracija	N;SG	N;NOM;FEM;PL
برتر	nadrejeni	برتر	nadrejen	ADJ;CMPR	ADJ;NOM;MASC;PL;V.PTCP
نزدیک	skoraj	نزدیک	skoraj	ADP	PART
نزدیک	zapri	نزدیک	zapreti	ADP	V;PFV;IND;SG;2;PRS;FIN
نزدیک	blizu	نزدیک	blizu	ADP	ADV
نزدیک	bližnje	نزدیک	bližnji	ADP	ADJ;NOM;FEM;SG
داخلی	notranjosti	داخلی	notranjost	ADJ	N;GEN;FEM;SG
داخلی	notranjost	داخلی	notranjost	ADJ	N;NOM;FEM;SG
داخلی	interno	داخلی	interno	ADJ	ADV
کاهش	zmanjšati	کاهش	zmanjšati	N;SG	V;PFV;NFIN
ده	ten	ده	ten	NUM	N;NOM;MASC;SG
ارتش	vojaška	ارتش	vojaški	N;SG	ADJ;NOM;FEM;SG
ارتش	vojaški	ارتش	vojaški	N;SG	ADJ;NOM;MASC;SG
ارتش	vojaško	ارتش	vojaški	N;SG	ADJ;NOM;NEUT;SG
مشخص	specifično	مشخص	specifično	ADJ	ADV
مشخص	poudari	مشخص	poudariti	ADJ	V;PFV;IND;SG;3;PRS;FIN
مشخص	poudariti	مشخص	poudariti	ADJ	V;PFV;NFIN
مشخص	poudarila	مشخص	poudariti	ADJ	V;PFV;FEM;SG;V.PTCP
گفت	said	گفت#گو	said	V;SG;3;PST	
حاضر	sedanjost	حاضر	sedanjost	ADJ	N;NOM;FEM;SG
اسرائیل	izraelski	اسرائیل	izraelski	N;SG	ADJ;NOM;MASC;SG
اسرائیل	izraelsko	اسرائیل	izraelski	N;SG	ADJ;NOM;NEUT;SG
اسرائیل	izraelske	اسرائیل	izraelski	N;SG	ADJ;NOM;FEM;PL
اسرائیل	izraelsko	اسرائیل	izraelski	N;SG	ADJ;NOM;NEUT;SG
اسرائیل	izraelska	اسرائیل	izraelski	N;SG	ADJ;NOM;FEM;SG
اسرائیل	izraelski	اسرائیل	izraelski	N;SG	ADJ;NOM;MASC;SG
انسان	človeško	انسان	človeški	N;SG	ADJ;NOM;NEUT;SG
انسان	človeška	انسان	človeški	N;SG	ADJ;NOM;FEM;SG
انسان	človeški	انسان	človeški	N;SG	ADJ;NOM;MASC;SG
انسان	moški	انسان	moški	N;SG	N;NOM;MASC;PL
مسجد	masjid	مسجد	masjid	N;SG	
مثل	kot	مثل	kot	ADV	CONJ
بنا	strukturiran	بنا	strukturiran	ADP	ADJ;NOM;INDF;MASC;SG;V.PTCP
بنا	strukturiranih	بنا	strukturiran	ADP	ADJ;GEN;MASC;PL;V.PTCP
نسخه	različice	نسخه	različica	N;SG	N;NOM;FEM;PL
کم	cam	کم	cam	ADJ	N;NOM;MASC;SG
کم	nizko	کم	nizko	ADJ	ADV
خانواده	družine	خانواده	družina	N;SG	N;NOM;FEM;PL
خانواده	družin	خانواده	družina	N;SG	N;GEN;FEM;PL
میدان	kvadratnih	میدان	kvadraten	N;SG	ADJ;GEN;MASC;PL
ویژه	posebno	ویژه	posebno	ADJ	ADV
حمله	napadi	حمله	napad	N;SG	N;NOM;MASC;PL
ناسا	nasa	ناسا	nas	N;SG	PROPN;NOM;FEM;SG
ناسا	nasi	ناسا	jaz	N;SG	
درام	drame	درام	drama	N;SG	N;NOM;FEM;PL
