den	os	den	o	PRO;DEF;MASC+FEM;SG	PRO;ACC;MASC;PL;3
stor	grandes	stor	grande	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;PL
ingen	nenhum	ingen	nenhum	PRO;INDF;MASC+FEM;SG	DET;MASC;SG
ingen	nenhuma	ingen	nenhum	PRO;INDF;MASC+FEM;SG	DET;FEM;SG
ingen	ninguém	ingen	ninguém	PRO;INDF;MASC+FEM;SG	PRO;MASC;SG
ingen	ninguem	ingen	ninguem	PRO;INDF;MASC+FEM;SG	N;MASC;PL
kallt	frio	kallt	frio	ADJ;NOM;INDF;NEUT;SG	N;MASC;SG
kallt	cold	kallt	cold	ADJ;NOM;INDF;NEUT;SG	N;MASC;SG
kallt	frios	kallt	frio	ADJ;NOM;INDF;NEUT;SG	N;MASC;PL
kallt	fria	kallt	fria	ADJ;NOM;INDF;NEUT;SG	N;FEM;SG
jawa	jawa	jawa	jawa	NUM;NOM	N;MASC;SG
får	ovinos	få	ovino	V;IND;PRS;FIN;ACT	N;MASC;PL
får	ovelha	få	ovelha	V;IND;PRS;FIN;ACT	N;FEM;SG
får	carneiros	få	carneiro	V;IND;PRS;FIN;ACT	N;MASC;PL
får	ovelhas	få	ovelha	V;IND;PRS;FIN;ACT	N;FEM;PL
naturlig	naturais	naturlig	natural	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;PL
mest	most	mycket	most	ADV;RL	N;MASC;SG
ger	ger	ge	ger	V;IND;PRS;FIN;ACT	N;MASC;SG
ger	tbm	ge	tbm	V;IND;PRS;FIN;ACT	INTJ
mosaik	mosaico	mosaik	mosaico	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;SG
mosaik	mosaicos	mosaik	mosaico	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;PL
team	equipas	team	equipa	N;NOM;INDF;NEUT;SG	N;FEM;PL
team	equipes	team	equipe	N;NOM;INDF;NEUT;SG	N;FEM;PL
team	times	team	time	N;NOM;INDF;NEUT;SG	N;MASC;PL
hela	curar	hel	curar	ADJ;NOM;DEF;SG	V;NFIN
hela	cura	hel	cura	ADJ;NOM;DEF;SG	N;FEM;SG
hela	inteiras	hel	inteiro	ADJ;NOM;DEF;SG	ADJ;FEM;PL
hela	inteiros	hel	inteiro	ADJ;NOM;DEF;SG	N;MASC;PL
gör	make	göra	make	V;IMP;FIN;ACT	N;FEM;SG
gör	faça	göra	fazer	V;IMP;FIN;ACT	V;SBJV;SG;3;PRS;FIN
honom	ele	han	ele	PRO;ACC;DEF;MASC+FEM;SG	PRO;NOM;MASC;SG;3
kyrka	igrejas	kyrka	igreja	N;NOM;INDF;MASC+FEM;SG	N;FEM;PL
nordvästra	northwestern	nordvästra	northwestern	ADJ;NOM;DEF;SG	N;MASC;SG
nordvästra	noroeste	nordvästra	noroeste	ADJ;NOM;DEF;SG	N;MASC;SG
nordvästra	noroeste	nordvästra	noroeste	ADJ;NOM;DEF;SG	N;MASC;SG
angola	angola	angola	angola	PROPN;NOM	N;FEM;SG
columbia	colúmbia	columbia	colúmbia	PROPN;NOM	N;FEM;SG
columbia	columbia	columbia	columbia	PROPN;NOM	N;FEM;SG
columbia	colômbia	columbia	colômbia	PROPN;NOM	N;FEM;SG
tyskland	alemanha	tyskland	alemanha	PROPN;NOM	N;FEM;SG
distrikt	bairros	distrikt	bairro	N;NOM;INDF;NEUT;SG	N;MASC;PL
distrikt	distritos	distrikt	distrito	N;NOM;INDF;NEUT;SG	N;MASC;PL
fyra	four	fyra	four	NUM;NOM	N;MASC;SG
eftersom	pq	eftersom	pq	CONJ	
mexiko	méxico	mexiko	méxico	PROPN;NOM	N;MASC;SG
mexiko	mexico	mexiko	mexico	PROPN;NOM	N;MASC;SG
london	londres	london	londre	PROPN;NOM	N;FEM;SG
början	começando	början	começar	N;NOM;DEF;MASC+FEM;SG	V;V.MSDR
början	iniciando	början	iniciar	N;NOM;DEF;MASC+FEM;SG	V;V.MSDR
början	começos	början	começo	N;NOM;DEF;MASC+FEM;SG	N;MASC;PL
början	inícios	början	início	N;NOM;DEF;MASC+FEM;SG	N;MASC;PL
början	primórdios	början	primórdio	N;NOM;DEF;MASC+FEM;SG	N;MASC;PL
vann	won	vann	won	V;IND;PST;FIN;ACT	N;MASC;SG
går	goes	gå	goes	V;IND;PRS;FIN;ACT	N;MASC;SG
barn	kids	barn	kids	N;NOM;INDF;NEUT;PL	N;MASC;SG
barn	criança	barn	criança	N;NOM;INDF;NEUT;PL	N;FEM;SG
ekonomiska	econômico	ekonomisk	econômico	ADJ;NOM;PL	ADJ;MASC;SG
ekonomiska	econômica	ekonomisk	econômico	ADJ;NOM;PL	ADJ;FEM;SG
kunde	poderiam	kunna	poder	V;IND;PST;FIN;ACT	V;COND;PL;3;FIN
kunde	podia	kunna	poder	V;IND;PST;FIN;ACT	V;IND;SG;3;IPFV;FIN
kunde	poderia	kunna	poder	V;IND;PST;FIN;ACT	V;COND;SG;3;FIN
kunde	podiam	kunna	poder	V;IND;PST;FIN;ACT	V;IND;PL;3;IPFV;FIN
dem	eles	de	eles	PRO;ACC;DEF;PL	PRO;NOM;MASC;PL;3
både	ambos	både	ambos	CONJ	PRO;MASC;PL
både	ambas	både	ambos	CONJ	DET;FEM;PL
övrigt	outro	övrigt	outro	ADJ;NOM;INDF;NEUT;SG	PRO;MASC;SG
övrigt	outros	övrigt	outro	ADJ;NOM;INDF;NEUT;SG	PRO;MASC;PL
övrigt	outras	övrigt	outro	ADJ;NOM;INDF;NEUT;SG	PRO;FEM;PL
övrigt	outra	övrigt	outro	ADJ;NOM;INDF;NEUT;SG	PRO;FEM;SG
övrigt	vários	övrigt	vários	ADJ;NOM;INDF;NEUT;SG	PRO;MASC;PL
övrigt	diversos	övrigt	diverso	ADJ;NOM;INDF;NEUT;SG	ADJ;MASC;PL
övrigt	diversas	övrigt	diverso	ADJ;NOM;INDF;NEUT;SG	ADJ;FEM;PL
england	inglaterra	england	inglaterra	PROPN;NOM	N;FEM;SG
england	england	england	england	PROPN;NOM	N;MASC;SG
hennes	dela	hon	dela	PRO;DEF	N;MASC;SG
hennes	dela	hon	dela	PRO;DEF	N;MASC;SG
hennes	her	hon	her	PRO;DEF	N;MASC;SG
grekland	grécia	grekland	grécia	PROPN;NOM	N;FEM;SG
deras	suas	de	seu	PRO;DEF	DET;FEM;PL
karl	charles	karl	charle	PROPN;NOM	N;MASC;SG
karl	carlos	karl	carlo	PROPN;NOM	N;MASC;SG
karl	karl	karl	karl	PROPN;NOM	N;MASC;SG
idag	hj	idag	hj	ADV	V;IND;SG;1;PRS;FIN
skådespelare	actores	skådespelare	actor	N;NOM;INDF;MASC+FEM;SG	N;MASC;PL
skådespelare	atores	skådespelare	ator	N;NOM;INDF;MASC+FEM;SG	N;MASC;PL
personer	povo	person	povo	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
personer	gente	person	gente	N;NOM;INDF;MASC+FEM;PL	N;FEM;SG
fanns	existiam	finnas	existir	V;IND;PST;FIN	V;IND;PL;3;IPFV;FIN
fanns	existia	finnas	existir	V;IND;PST;FIN	V;IND;SG;3;IPFV;FIN
danmark	dinamarca	danmark	dinamarca	PROPN;NOM	N;FEM;SG
danmark	danmark	danmark	danmark	PROPN;NOM	N;MASC;SG
österrike	áustria	österrike	áustria	PROPN;NOM	N;FEM;SG
österrike	austria	österrike	austria	PROPN;NOM	N;FEM;SG
jean	jean	jean	jean	PROPN;NOM	N;MASC;SG
redan	ja	redan	ja	ADV	INTJ
cirka	circa	cirka	circa	ADV	N;MASC;SG
före	antes	före	antes	ADP	ADV
william	william	william	williar	PROPN;NOM	N;MASC;SG
william	willian	william	willian	PROPN;NOM	N;MASC;SG
william	guilherme	william	guilherme	PROPN;NOM	N;MASC;SG
känd	conhecidas	känd	conhecido	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;FEM;PL
känd	conhecidos	känd	conhecido	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;MASC;PL
känd	famosas	känd	famoso	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;FEM;PL
känd	famosos	känd	famoso	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	N;MASC;PL
departement	departamento	departement	departamento	N;NOM;INDF;NEUT;PL	N;MASC;SG
departement	ministério	departement	ministério	N;NOM;INDF;NEUT;PL	N;MASC;SG
antal	conte	antal	conte	N;NOM;INDF;NEUT;SG	V;SBJV;SG;3;PRS;FIN
vill	queres	vilja	querer	V;IND;PRS;FIN;ACT	INTJ
författare	escritora	författare	escritor	N;NOM;INDF;MASC+FEM;PL	N;FEM;SG
författare	escritor	författare	escritor	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
författare	autor	författare	autor	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
författare	autora	författare	autora	N;NOM;INDF;MASC+FEM;PL	N;FEM;SG
los	los	los	eles	PROPN;NOM	PRO;ACC;MASC;PL;3
vissa	algum	vissa	algum	PRO;INDF;PL	DET;MASC;SG
äldre	elder	gammal	elder	ADJ;NOM;CMPR	N;MASC;SG
äldre	ancião	gammal	ancião	ADJ;NOM;CMPR	N;MASC;SG
äldre	idosa	gammal	idosa	ADJ;NOM;CMPR	V;FEM;SG;V.PTCP
äldre	idosos	gammal	idoso	ADJ;NOM;CMPR	N;MASC;PL
äldre	idoso	gammal	idoso	ADJ;NOM;CMPR	V;MASC;SG;V.PTCP
gamla	antiga	gammal	antigo	ADJ;NOM;PL	N;FEM;SG
gamla	velho	gammal	velho	ADJ;NOM;PL	ADJ;MASC;SG
gamla	antigo	gammal	antigo	ADJ;NOM;PL	ADJ;MASC;SG
gamla	velha	gammal	velho	ADJ;NOM;PL	ADJ;FEM;SG
gamla	velhos	gammal	velho	ADJ;NOM;PL	N;MASC;PL
allt	everything	all	everything	PRO;INDF;NEUT;SG	N;MASC;SG
allt	tudo	all	tudo	PRO;INDF;NEUT;SG	PRO;MASC;SG
allt	todas	all	todo	PRO;INDF;NEUT;SG	DET;FEM;PL
allt	tudo	all	tudo	PRO;INDF;NEUT;SG	PRO;MASC;SG
allt	todos	all	todo	PRO;INDF;NEUT;SG	PRO;MASC;PL
lag	leis	lag	lei	N;NOM;INDF;MASC+FEM;SG	N;FEM;PL
lag	equipas	lag	equipa	N;NOM;INDF;MASC+FEM;SG	N;FEM;PL
lag	equipes	lag	equipe	N;NOM;INDF;MASC+FEM;SG	N;FEM;PL
lag	times	lag	time	N;NOM;INDF;MASC+FEM;SG	N;MASC;PL
johan	john	joha	john	PROPN;NOM	PROPN;MASC;SG
johan	joão	joha	joão	PROPN;NOM	N;MASC;SG
johan	joao	joha	joao	PROPN;NOM	N;MASC;SG
johan	johan	joha	johan	PROPN;NOM	N;MASC;SG
innebär	meios	innebära	meio	V;IND;PRS;FIN;ACT	N;MASC;PL
diskussion	discussões	diskussion	discussão	N;NOM;INDF;MASC+FEM;SG	N;FEM;PL
medan	enquanto	medan	enquanto	CONJ	ADV
kyrkan	igrejas	kyrka	igreja	N;NOM;DEF;MASC+FEM;SG	N;FEM;PL
kullar	hills	kulla	hills	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
black	negro	black	negro	N;NOM;INDF;MASC+FEM;SG	ADJ;MASC;SG
black	pretas	black	preto	N;NOM;INDF;MASC+FEM;SG	N;FEM;PL
asien	ásia	asie	ásia	PROPN;NOM	N;FEM;SG
vik	dobre	vik	dobre	N;NOM;INDF;MASC+FEM;SG	V;SBJV;SG;3;PRS;FIN
vik	dobrar	vik	dobrar	N;NOM;INDF;MASC+FEM;SG	V;NFIN
politiker	politica	politik	politica	N;NOM;INDF;MASC+FEM;PL	N;FEM;SG
politiker	política	politik	política	N;NOM;INDF;MASC+FEM;PL	N;FEM;SG
politiker	político	politik	político	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
politiker	politico	politik	politico	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
göra	make	göra	make	V;IMP;FIN;ACT	N;FEM;SG
göra	faça	göra	fazer	V;IMP;FIN;ACT	V;SBJV;SG;3;PRS;FIN
left	partiu	lefa	partir	N;NOM;INDF;MASC+FEM;SG	V;IND;SG;3;PST;FIN
band	fitas	band	fita	N;NOM;INDF;NEUT;SG	N;FEM;PL
band	cassetes	band	cassete	N;NOM;INDF;NEUT;SG	N;MASC;PL
band	bandas	band	banda	N;NOM;INDF;NEUT;SG	N;FEM;PL
band	fitas	band	fita	N;NOM;INDF;NEUT;SG	N;FEM;PL
söderut	sul	söderut	sul	ADV	N;MASC;SG
söderut	south	söderut	south	ADV	N;MASC;SG
sista	sista	sista	sista	ADJ;NOM;DEF;RL	N;MASC;SG
sista	last	sista	last	ADJ;NOM;DEF;RL	N;MASC;SG
sista	finais	sista	final	ADJ;NOM;DEF;RL	N;MASC;PL
sista	final	sista	final	ADJ;NOM;DEF;RL	N;MASC;SG
george	jorge	george	jorge	PROPN;NOM	N;MASC;SG
george	george	george	george	PROPN;NOM	PROPN;MASC;SG
delar	partilhar	del	partilhar	N;NOM;INDF;MASC+FEM;PL	V;NFIN
delar	compartilhamento	del	compartilhamento	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
delar	compartilhando	del	compartilhar	N;NOM;INDF;MASC+FEM;PL	V;V.MSDR
delar	compartilhar	del	compartilhar	N;NOM;INDF;MASC+FEM;PL	V;NFIN
delar	partilha	del	partilha	N;NOM;INDF;MASC+FEM;PL	N;FEM;SG
auto	automático	auto	automático	N;NOM;INDF;MASC+FEM;SG	ADJ;MASC;SG
hett	quente	hett	quente	ADJ;NOM;INDF;NEUT;SG	N;MASC;SG
hett	gostosa	hett	gostoso	ADJ;NOM;INDF;NEUT;SG	N;FEM;SG
hett	gostosas	hett	gostoso	ADJ;NOM;INDF;NEUT;SG	ADJ;FEM;PL
norrut	norte	norrut	norte	ADV	N;MASC;SG
norrut	north	norrut	north	ADV	N;MASC;SG
själv	auto	själv	auto	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;SG
själv	self	själv	self	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;SG
åren	years	år	years	N;NOM;DEF;NEUT;PL	N;MASC;SG
höjd	altitude	höja	altitude	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	N;FEM;SG
höjd	elevação	höja	elevação	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	N;FEM;SG
höjd	altura	höja	altura	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	N;FEM;SG
poäng	pontos	poäng	ponto	N;NOM;INDF;NEUT;SG	N;MASC;PL
poäng	pontuações	poäng	pontuação	N;NOM;INDF;NEUT;SG	N;FEM;PL
peking	beijing	peking	beijing	PROPN;NOM	N;MASC;SG
peking	pequim	peking	pequim	PROPN;NOM	N;MASC;SG
peking	pequim	peking	pequim	PROPN;NOM	N;MASC;SG
tyska	alemães	tysk	alemão	N;NOM;INDF;MASC+FEM;SG	N;MASC;PL
sätt	maneiras	sätt	maneira	N;NOM;INDF;NEUT;SG	N;FEM;PL
egypten	egipto	egypt	egipto	PROPN;NOM	N;MASC;SG
egypten	egito	egypt	egito	PROPN;NOM	N;MASC;SG
norge	norge	norge	norge	PROPN;NOM	N;MASC;SG
norge	noruega	norge	noruega	PROPN;NOM	N;FEM;SG
york	york	york	york	PROPN;NOM	N;MASC;SG
york	iorque	york	iorque	PROPN;NOM	N;FEM;SG
makedonien	macedónia	makedoni	macedónia	PROPN;NOM	N;FEM;SG
makedonien	macedônia	makedoni	macedônia	PROPN;NOM	N;FEM;SG
franska	franceses	fransk	francês	N;NOM;INDF;MASC+FEM;SG	N;MASC;PL
vilken	qual	vilken	qual	PRO;INDF;MASC+FEM;SG	PRO;MASC;SG
dominikanska	dominicana	dominikansk	dominicano	ADJ;NOM;PL	N;FEM;SG
västerut	west	västerut	west	ADV	N;MASC;SG
västerut	ocidente	västerut	ocidente	ADV	N;MASC;SG
västerut	oeste	västerut	oeste	ADV	N;MASC;SG
österut	oriente	österut	oriente	ADV	N;MASC;SG
österut	leste	österut	leste	ADV	N;MASC;SG
österut	east	österut	east	ADV	N;MASC;SG
göteborg	gotemburgo	göteborg	gotemburgo	PROPN;NOM	N;MASC;SG
göteborg	gotemburgo	göteborg	gotemburgo	PROPN;NOM	N;MASC;SG
nattflyn	noctuidae	nattflyn	noctuidae	ADJ;NOM;PL	V;FEM;SG;V.PTCP
schweiz	suíça	schweiz	suíço	PROPN;NOM	N;FEM;SG
schweiz	suiça	schweiz	suiçar	PROPN;NOM	N;FEM;SG
fall	casos	fall	caso	N;NOM;INDF;NEUT;SG	N;MASC;PL
fall	processos	fall	processo	N;NOM;INDF;NEUT;SG	N;MASC;PL
bästa	melhor	bra	melhor	ADJ;NOM;DEF;RL	ADV
bästa	best	bra	best	ADJ;NOM;DEF;RL	N;MASC;SG
båda	ambas	båda	ambos	PRO;DEF;PL	DET;FEM;PL
malmö	malmö	malmö	malmö	PROPN;NOM	N;MASC;SG
delas	compartilhou	dela	compartilhar	V;IND;PRS;FIN;PASS	V;IND;SG;3;PST;FIN
slutet	terminar	slut	terminar	N;NOM;DEF;NEUT;SG	V;NFIN
olympiska	olympic	olympisk	olympic	ADJ;NOM;PL	N;MASC;SG
olympiska	olímpico	olympisk	olímpico	ADJ;NOM;PL	N;MASC;SG
olympiska	olímpica	olympisk	olímpico	ADJ;NOM;PL	N;FEM;SG
olympiska	olímpicos	olympisk	olímpico	ADJ;NOM;PL	N;MASC;PL
annan	outro	annan	outro	ADJ;NOM;INDF;MASC+FEM;SG	PRO;MASC;SG
annan	outros	annan	outro	ADJ;NOM;INDF;MASC+FEM;SG	PRO;MASC;PL
annan	outras	annan	outro	ADJ;NOM;INDF;MASC+FEM;SG	PRO;FEM;PL
annan	outra	annan	outro	ADJ;NOM;INDF;MASC+FEM;SG	PRO;FEM;SG
uppsala	uppsala	uppsala	uppsala	PROPN;NOM	N;MASC;SG
mätare	medidor	mäta	medidor	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
mätare	contador	mäta	contador	N;NOM;INDF;MASC+FEM;PL	N;MASC;SG
mätare	métrica	mäta	métrico	N;NOM;INDF;MASC+FEM;PL	N;FEM;SG
madrid	madrid	madrid	madrid	PROPN;NOM	N;MASC;SG
madrid	madri	madrid	madri	PROPN;NOM	N;MASC;SG
måste	mosto	måste	mosto	V;IND;PRS;FIN;ACT	N;MASC;SG
måste	deve	måste	dever	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
måste	must	måste	must	V;IND;PRS;FIN;ACT	N;MASC;SG
antarktis	antártica	antarktis	antártico	PROPN;NOM	N;FEM;SG
antarktis	antártida	antarktis	antártido	PROPN;NOM	N;FEM;SG
antarktis	antártico	antarktis	antártico	PROPN;NOM	N;MASC;SG
antarktis	antárctica	antarktis	antárctico	PROPN;NOM	N;FEM;SG
antarktis	antárctida	antarktis	antárctido	PROPN;NOM	N;FEM;SG
antarktis	antártica	antarktis	antártico	PROPN;NOM	N;FEM;SG
antarktis	antártida	antarktis	antártido	PROPN;NOM	N;FEM;SG
antarktis	antárctica	antarktis	antárctico	PROPN;NOM	N;FEM;SG
antarktis	antárctida	antarktis	antárctido	PROPN;NOM	N;FEM;SG
erik	erik	erik	erik	PROPN;NOM	N;MASC;SG
erik	eric	erik	eric	PROPN;NOM	N;MASC;SG
paul	paulo	paul	paulo	PROPN;NOM	N;MASC;SG
paul	paul	paul	paul	PROPN;NOM	N;MASC;SG
skrev	escreveu	skriva	escrever	V;IMP;PST;FIN;ACT	V;IND;SG;3;PST;FIN
skrev	escrevia	skriva	escrever	V;IMP;PST;FIN;ACT	V;IND;SG;3;IPFV;FIN
skrev	escrevi	skriva	escrever	V;IMP;PST;FIN;ACT	V;IND;SG;1;PST;FIN
film	filmes	film	filme	N;NOM;INDF;MASC+FEM;SG	N;MASC;PL
film	películas	film	película	N;NOM;INDF;MASC+FEM;SG	N;FEM;PL
serien	series	serien	ser	N;NOM;DEF;MASC+FEM;SG	N;MASC;PL
serien	séries	serien	série	N;NOM;DEF;MASC+FEM;SG	N;FEM;PL
bör	deveria	böra	dever	V;IND;PRS;FIN;ACT	V;COND;SG;3;FIN
bör	devia	böra	dever	V;IND;PRS;FIN;ACT	V;IND;SG;3;IPFV;FIN
bör	deve	böra	dever	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
bör	deveriam	böra	dever	V;IND;PRS;FIN;ACT	V;COND;PL;3;FIN
bra	boa	bra	bom	ADV	ADJ;FEM;SG
bra	bom	bra	bom	ADV	ADJ;MASC;SG
fem	fem	fem	ser	NUM;NOM	N;MASC;SG
fem	five	fem	fiver	NUM;NOM	N;MASC;SG
ryssland	russia	ryssland	russia	PROPN;NOM	N;FEM;SG
ryssland	rússia	ryssland	rússia	PROPN;NOM	N;FEM;SG
thomas	thomas	thomas	thoma	N;NOM;INDF;MASC+FEM;SG	N;FEM;PL
santiago	santiago	santiag	santiago	PROPN;NOM	N;MASC;SG
tysk	alemã	tysk	alemã	ADJ;NOM;INDF;MASC+FEM;SG	N;FEM;SG
tysk	alemães	tysk	alemão	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;PL
tysk	alemão	tysk	alemão	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;SG
vilka	oms	vilken	oms	PRO;INDF;PL	N;FEM;SG
vilka	who	vilken	who	PRO;INDF;PL	N;MASC;SG
vilka	quem	vilken	quem	PRO;INDF;PL	PRO;SG
vilka	qual	vilken	qual	PRO;INDF;PL	PRO;MASC;SG
språk	linguas	språk	lingua	N;NOM;INDF;NEUT;SG	N;FEM;PL
språk	idiomas	språk	idiomo	N;NOM;INDF;NEUT;SG	N;MASC;PL
språk	línguas	språk	língua	N;NOM;INDF;NEUT;SG	N;FEM;PL
kinesiska	chineses	kinesisk	chinês	N;NOM;INDF;MASC+FEM;SG	N;MASC;PL
lappland	lapónia	lappland	lapónia	PROPN;NOM	N;FEM;SG
nuvarande	correntes	nuvarande	corrente	ADJ;NOM;PRS;V.PTCP	N;MASC;PL
nuvarande	corrente	nuvarande	corrente	ADJ;NOM;PRS;V.PTCP	N;FEM;SG
officiell	funcionário	officiell	funcionário	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;SG
officiell	official	officiell	official	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;SG
officiell	oficiais	officiell	oficial	ADJ;NOM;INDF;MASC+FEM;SG	N;MASC;PL
stort	large	stor	large	ADJ;NOM;INDF;NEUT;SG	N;MASC;SG
stort	grandes	stor	grande	ADJ;NOM;INDF;NEUT;SG	N;MASC;PL
stort	big	stor	big	ADJ;NOM;INDF;NEUT;SG	N;MASC;SG
stort	grandes	stor	grande	ADJ;NOM;INDF;NEUT;SG	N;MASC;PL
sång	vocais	sång	vocal	N;NOM;INDF;MASC+FEM;SG	N;MASC;PL
sång	cantando	sång	cantar	N;NOM;INDF;MASC+FEM;SG	V;V.MSDR
sång	cantar	sång	cantar	N;NOM;INDF;MASC+FEM;SG	V;NFIN
amerikanska	americano	amerikansk	americano	ADJ;NOM;PL	N;MASC;SG
amerikanska	americanos	amerikansk	americano	ADJ;NOM;PL	N;MASC;PL
amerikanska	american	amerikansk	american	ADJ;NOM;PL	N;MASC;SG
amerikanska	americana	amerikansk	americana	ADJ;NOM;PL	N;FEM;SG
globalt	globalmente	global	globalmente	ADJ;NOM;INDF;NEUT;SG	ADV
globalt	globais	global	global	ADJ;NOM;INDF;NEUT;SG	ADJ;MASC;PL
egen	própria	egen	próprio	ADJ;NOM;MASC+FEM;SG	DET;FEM;SG
egen	own	egen	own	ADJ;NOM;MASC+FEM;SG	PROPN;MASC;SG
egen	personalizadas	egen	personalizar	ADJ;NOM;MASC+FEM;SG	V;FEM;PL;V.PTCP
egen	personalizada	egen	personalizar	ADJ;NOM;MASC+FEM;SG	V;FEM;SG;V.PTCP
egen	personalizado	egen	personalizar	ADJ;NOM;MASC+FEM;SG	V;MASC;SG;V.PTCP
egen	costume	egen	costume	ADJ;NOM;MASC+FEM;SG	N;MASC;SG
egen	personalizados	egen	personalizar	ADJ;NOM;MASC+FEM;SG	V;MASC;PL;V.PTCP
pdt	pdt	pdt	pdt	N	PROPN;MASC;SG
utanför	fora	utanför	fora	ADP	ADV
mestadels	principalmente	mestadel	principalmente	N;NOM;INDF;MASC+FEM;SG	ADV
charles	charles	charles	charle	PROPN;NOM	N;MASC;SG
charles	carlos	charles	carlo	PROPN;NOM	N;MASC;SG
art	espécies	art	espécie	N;NOM;INDF;MASC+FEM;SG	N;FEM;PL
wales	gales	wales	gale	PROPN;NOM	N;MASC;SG
david	davi	david	daver	PROPN;NOM	N;MASC;SG
david	david	david	david	PROPN;NOM	PROPN;MASC;SG
com	com	com	com	N;NOM;INDF;MASC+FEM;SG	ADP
resultat	resultados	resultat	resultado	N;NOM;INDF;NEUT;SG	N;MASC;PL
gav	dei	ge	dar	V;IMP;PST;FIN;ACT	V;IND;SG;1;PST;FIN
gav	deu	ge	dar	V;IMP;PST;FIN;ACT	V;IND;SG;3;PST;FIN
enda	solteira	enda	solteira	ADJ;NOM	N;FEM;SG
enda	solteiro	enda	solteiro	ADJ;NOM	N;MASC;SG
enda	single	enda	single	ADJ;NOM	N;MASC;SG
enda	linguado	enda	linguar	ADJ;NOM	N;MASC;SG
enda	sola	enda	sola	ADJ;NOM	N;FEM;SG
kända	conhecida	känd	conhecido	ADJ;NOM;PL;PST;V.PTCP	ADJ;FEM;SG
kända	conhecido	känd	conhecido	ADJ;NOM;PL;PST;V.PTCP	ADJ;MASC;SG
kända	famosa	känd	famoso	ADJ;NOM;PL;PST;V.PTCP	ADJ;FEM;SG
kända	famosos	känd	famoso	ADJ;NOM;PL;PST;V.PTCP	N;MASC;PL
kända	famoso	känd	famoso	ADJ;NOM;PL;PST;V.PTCP	ADJ;MASC;SG
universitet	universidades	universitet	universidade	N;NOM;INDF;NEUT;SG	N;FEM;PL
libanon	líbano	libanon	líbano	PROPN;NOM	N;MASC;SG
paris	paris	paris	pari	PROPN;NOM	PROPN;MASC;SG
utgör	poses	utgöra	pose	V;IND;PRS;FIN;ACT	N;FEM;PL
kamerun	camarões	kamerun	camarão	PROPN;NOM	N;MASC;PL
trots	apesar	trots	apesar	ADP	ADV
musik	músicas	musik	música	N;NOM;INDF;MASC+FEM;SG	N;FEM;PL
maria	mary	maria	mary	PROPN;NOM	N;FEM;SG
maria	maria	maria	maria	PROPN;NOM	N;FEM;SG
maria	maria	maria	maria	PROPN;NOM	N;FEM;SG
tillbaka	costas	tillbaka	costa	ADV	N;FEM;PL
tillbaka	volta	tillbaka	volta	ADV	N;FEM;SG
tillbaka	voltar	tillbaka	voltar	ADV	V;NFIN
form	formar	form	formar	N;NOM;INDF;MASC+FEM;SG	V;NFIN
der	der	de	dar	N;NOM;INDF;NEUT;SG	V;SBJV;SG;3;FUT;FIN
nova	nova	nova	novo	N;NOM;INDF;MASC+FEM;SG	ADJ;FEM;SG
dal	vale	dal	valer	N;NOM;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
tjeckien	tcheca	tjeckien	tcheca	PROPN;NOM	N;FEM;SG
tjeckien	checo	tjeckien	checo	PROPN;NOM	N;MASC;SG
tjeckien	tcheco	tjeckien	tcheco	PROPN;NOM	N;MASC;SG
tjeckien	checa	tjeckien	checa	PROPN;NOM	N;FEM;SG
james	james	james	jame	PROPN;NOM	N;MASC;SG
james	jaime	james	jaime	PROPN;NOM	N;MASC;SG
james	tiago	james	tiago	PROPN;NOM	N;MASC;SG
albumet	álbuns	album	álbum	N;NOM;DEF;NEUT;SG	N;MASC;PL
