ogas	bär	oga	bära	N;NOM;FEM;PL	V;IMP;FIN;ACT
apzināti	medvetet	apzināt	medvetet	ADV	N;NOM;DEF;NEUT;SG
apzināti	medvetet	apzināt	medvetet	ADV	N;NOM;DEF;NEUT;SG
apzināti	avsiktlig	apzināt	avsiktlig	ADV	ADJ;NOM;INDF;MASC+FEM;SG
apzināti	avsiktliga	apzināt	avsiktlig	ADV	ADJ;NOM;PL
čaulas	shell	čaula	shell	N;NOM;FEM;PL	N;NOM;INDF;NEUT;SG
čaulas	skal	čaula	skal	N;NOM;FEM;PL	N;NOM;INDF;NEUT;SG
čaulas	skal	čaula	skal	N;NOM;FEM;PL	N;NOM;INDF;NEUT;SG
čaulas	stommen	čaula	stom	N;NOM;FEM;PL	N;NOM;DEF;MASC+FEM;SG
čaulas	stomme	čaula	stomme	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
čaulas	ryggskölden	čaula	ryggsköld	N;NOM;FEM;PL	N;NOM;DEF;MASC+FEM;SG
avangard	avangard	avangard	avangard	N;NOM;FEM;SG	PROPN;NOM
dziļu	djupgående	dziļu	djupgående	ADJ;ACC;MASC;SG	ADJ;NOM;PRS;V.PTCP
ana	ana	ana	ana		V;IMP;FIN;ACT
kopīgas	delad	kopīga	delad	ADJ;NOM;FEM;PL	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
kopīgas	delats	kopīga	delata	ADJ;NOM;FEM;PL	V;V.CVB;PASS
kopīgas	delas	kopīga	dela	ADJ;NOM;FEM;PL	V;IND;PRS;FIN;PASS
kopīgas	delat	kopīga	delad	ADJ;NOM;FEM;PL	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
senioru	seniorer	seniors	senior	N;ACC;MASC;SG	N;NOM;INDF;MASC+FEM;PL
milzīga	enormt	milzīga	enorm	ADJ;NOM;FEM;SG	ADV
milzīga	enorma	milzīga	enorm	ADJ;NOM;FEM;SG	ADJ;NOM;PL
milzīga	enorma	milzīga	enorm	ADJ;NOM;FEM;SG	ADJ;NOM;PL
milzīga	enormt	milzīga	enorm	ADJ;NOM;FEM;SG	ADV
milzīga	massiva	milzīga	massiv	ADJ;NOM;FEM;SG	ADJ;NOM;PL
milzīga	massive	milzīga	massive	ADJ;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
milzīga	enorma	milzīga	enorm	ADJ;NOM;FEM;SG	ADJ;NOM;PL
milzīga	ofantliga	milzīga	ofantlig	ADJ;NOM;FEM;SG	ADJ;NOM;PL
lāci	bear	lāce	bear	N;ACC;FEM;SG	V;IMP;FIN;ACT
lāci	björn	lāce	björn	N;ACC;FEM;SG	PROPN;NOM
pagrīdes	strandpromenaden	pagrīde	strandpromenad	N;NOM;FEM;PL	N;NOM;DEF;MASC+FEM;SG
radošo	kreativ	radīt	kreativ	V;IPFV;ACC;DEF;MASC;SG;PRS;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG
radošo	kreativa	radīt	kreativ	V;IPFV;ACC;DEF;MASC;SG;PRS;V.PTCP;PASS	ADJ;NOM;PL
radošo	kreativt	radīt	kreativt	V;IPFV;ACC;DEF;MASC;SG;PRS;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG
grīnbergs	grünberg	grīnbergs	grünberg	PROPN;NOM;MASC;SG	PROPN;NOM
iekšējais	invändigt	iekšējs	invändig	ADJ;NOM;MASC;SG	ADV
iekšējais	inre	iekšējs	inre	ADJ;NOM;MASC;SG	ADJ;NOM;CMPR
iekšējais	interiör	iekšējs	interiö	ADJ;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
iekšējais	invärtes	iekšējs	invärte	ADJ;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
iekšējais	interna	iekšējs	intern	ADJ;NOM;MASC;SG	ADJ;NOM;PL
iekšējais	inre	iekšējs	inre	ADJ;NOM;MASC;SG	ADJ;NOM;CMPR
iekšējais	internt	iekšējs	intern	ADJ;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
iekšējais	inre	iekšējs	inre	ADJ;NOM;MASC;SG	ADJ;NOM;CMPR
sandra	sandra	sandra	sandra	PROPN;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
pārtraukums	bryta	pārtraukums	bryta	N;NOM;MASC;SG	V;IMP;FIN;ACT
pārtraukums	bryt	pārtraukums	bryta	N;NOM;MASC;SG	V;IMP;FIN;ACT
pārtraukums	avbryta	pārtraukums	avbryta	N;NOM;MASC;SG	V;IMP;FIN;ACT
slēpjas	dölja	slēpties	dölja	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	V;IMP;FIN;ACT
slēpjas	gömma	slēpties	gömma	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	V;IMP;FIN;ACT
dzīvesveidu	livsstilar	dzīvesveids	livsstil	N;ACC;MASC;SG	N;NOM;INDF;MASC+FEM;PL
cēlušies	härstammar	celties	härstamma	V;PFV;NOM;INDF;MASC;PL;REFL;PST;V.PTCP	V;IND;PRS;FIN;ACT
dzeltenais	gula	dzeltens	gul	ADJ;NOM;MASC;SG	ADJ;NOM;PL
dzeltenais	gult	dzeltens	gult	ADJ;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
silver	silver	silvēr	silv		N;NOM;INDF;NEUT;SG
augumu	höjd	augums	höja	N;ACC;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
augumu	höjden	augums	höjd	N;ACC;MASC;SG	N;NOM;DEF;MASC+FEM;SG
augumu	längd	augums	längd	N;ACC;MASC;SG	N;NOM;INDF;MASC+FEM;SG
oriģinālā	ursprungliga	oriģināls	ursprunglig	N;ESS;MASC;SG	ADJ;NOM;PL
oriģinālā	ursprungligt	oriģināls	ursprunglig	N;ESS;MASC;SG	ADJ;NOM;INDF;NEUT;SG
oriģinālā	originellt	oriģināls	originell	N;ESS;MASC;SG	ADJ;NOM;INDF;NEUT;SG
oriģinālā	original	oriģināls	original	N;ESS;MASC;SG	N;NOM;INDF;MASC+FEM;SG
oriģinālā	ursprunglig	oriģināls	ursprunglig	N;ESS;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
peldēšanas	simning	peldēšana	simning	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
peldēšanas	simmar	peldēšana	simma	N;NOM;FEM;PL	V;IND;PRS;FIN;ACT
peldēšanas	simma	peldēšana	simma	N;NOM;FEM;PL	V;IMP;FIN;ACT
pētnieku	forskaren	pētnieks	forskare	N;ACC;MASC;SG	N;NOM;DEF;MASC+FEM;SG
pētnieku	forskare	pētnieks	forskare	N;ACC;MASC;SG	N;NOM;INDF;MASC+FEM;PL
sacenšas	konkurrera	sacenst	konkurrera	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	V;IMP;FIN;ACT
sacenšas	tävla	sacenst	tävla	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	V;IMP;FIN;ACT
sacenšas	konkurrerande	sacenst	konkurrerande	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	ADJ;NOM;PRS;V.PTCP
sacenšas	konkurrerade	sacenst	konkurrera	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	ADJ;NOM;PL;PST;V.PTCP
kristāliska	kristallint	kristāliska	kristallint	ADJ;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
mareks	marek	mareks	marek	PROPN;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
svītras	ränder	svītra	rända	ADJ;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
palestīniešu	palestinska	palestīnietis	palestinsk	N;GEN;MASC;PL	ADJ;NOM;PL
palestīniešu	palestinsk	palestīnietis	palestinsk	N;GEN;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
palestīniešu	palestinier	palestīnietis	palestini	N;GEN;MASC;PL	N;NOM;INDF;MASC+FEM;PL
paskaidrojumi	förtydligande	paskaidrojums	förtydligande	N;NOM;MASC;PL	N;NOM;INDF;NEUT;SG
baltastes	bulwer	baltaste	bulwer	N;NOM;FEM;PL	N;NOM;INDF;NEUT;SG
brīvs	vakant	brīvs	vakant	ADJ;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
brīvs	free	brīvs	free	ADJ;NOM;MASC;SG	V;IMP;FIN;ACT
brīvs	fritt	brīvs	fri	ADJ;NOM;MASC;SG	ADV
brīvs	fria	brīvs	fri	ADJ;NOM;MASC;SG	ADJ;NOM;PL
bagātīgi	riklig	bagātīgi	riklig	ADV	ADJ;NOM;INDF;MASC+FEM;SG
bagātīgi	rikliga	bagātīgi	riklig	ADV	ADJ;NOM;PL
pazuda	försvunnen	pazust	försvinn	V;FH;IND;3;POS;PST;FIN;ACT	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
iegādāts	inköpt	iegādāt	inköpt	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
iegādāts	inköpta	iegādāt	inköpta	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
iegādāts	köpta	iegādāt	köpa	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
iegādāts	köpt	iegādāt	köpa	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
peldēšana	simmar	peldēšana	simma	N;NOM;FEM;SG	V;IND;PRS;FIN;ACT
peldēšana	simma	peldēšana	simma	N;NOM;FEM;SG	V;IMP;FIN;ACT
golden	golden	golden	gold		N;NOM;DEF;MASC+FEM;SG
golden	gyllene	golden	gylle		N;NOM;INDF;MASC+FEM;SG
līdakas	pike	līdakas	pike	N;NOM;FEM;PL	PROPN;NOM
līdakas	gädda	līdakas	gädda	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
izstrādāti	utvecklat	izstrādāt	utvecklad	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
izstrādāti	utvecklad	izstrādāt	utvecklad	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
izstrādāti	utvecklade	izstrādāt	utvecklad	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
vienādojumu	ekvation	vienādojums	ekvation	N;ACC;MASC;SG	N;NOM;INDF;MASC+FEM;SG
organisms	organismer	organisms	organism	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;PL
sudānas	sudanesiska	sudāna	sudanesisk	N;NOM;FEM;PL	ADJ;NOM;PL
plānota	planerad	plānot	planera	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
plānota	planeras	plānot	planera	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;IND;PRS;FIN;PASS
plānota	planerade	plānot	planera	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
plānota	planerad	plānot	planera	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
plānota	planerat	plānot	planera	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
slēgt	lock	slēgt	lock	V;POS;NFIN	N;NOM;INDF;NEUT;SG
slēgt	lås	slēgt	lås	V;POS;NFIN	N;NOM;INDF;NEUT;SG
#ff	#ff	#ff	#ff		N;NOM;INDF;MASC+FEM;SG
bayer	bayer	bayer	bay	PROPN	PROPN;NOM
piepilsētas	suburban	piepilsēta	suburban	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
sadalīšanas	uppdelning	sadalīšana	uppdelning	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
sadalīšanas	delning	sadalīšana	delning	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
kopija	kopiera	kopija	kopiera	N;NOM;FEM;SG	V;IMP;FIN;ACT
balasta	strandade	balasts	stranda	N;GEN;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
balasta	strandsatta	balasts	strandsatta	N;GEN;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
balasta	strandsatt	balasts	strandsatt	N;GEN;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
balasta	ballast	balasts	ballast	N;GEN;MASC;SG	N;NOM;INDF;MASC+FEM;SG
pievienotas	bifogas	pievienot	bifoga	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	V;IND;PRS;FIN;PASS
pievienotas	bifogade	pievienot	bifoga	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
vīrusu	viral	vīruss	viral	N;ACC;MASC;SG	N;NOM;INDF;MASC+FEM;SG
vīrusu	virus	vīruss	virus	N;ACC;MASC;SG	N;NOM;INDF;NEUT;SG
vīrusu	virus	vīruss	virus	N;ACC;MASC;SG	N;NOM;INDF;NEUT;SG
vīrusu	viruset	vīruss	virus	N;ACC;MASC;SG	N;NOM;DEF;NEUT;SG
būtiskas	väsentligt	būtiska	väsentlig	ADJ;NOM;FEM;PL	ADV
būtiskas	essentiell	būtiska	essentiell	ADJ;NOM;FEM;PL	ADJ;NOM;INDF;MASC+FEM;SG
laikapstākļi	väder	laikapstāklis	väder	N;NOM;MASC;PL	N;NOM;INDF;NEUT;SG
laikapstākļi	vädret	laikapstāklis	vädre	N;NOM;MASC;PL	N;NOM;DEF;NEUT;SG
izpratni	förståelse	izpratne	förståelse	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
izpratni	förstående	izpratne	förstående	N;ACC;FEM;SG	ADJ;NOM;PRS;V.PTCP
izpratni	förstå	izpratne	förstå	N;ACC;FEM;SG	V;IMP;FIN;ACT
laima	lyme	laima	lyme	N;NOM;FEM;SG	PROPN;NOM
sulu	juice	sula	juice	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
sulu	saft	sula	säfta	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
starptautisks	transnationella	starptautisks	transnationell	ADJ;NOM;MASC;SG	ADJ;NOM;PL
asamblejas	montering	asambleja	montering	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
asamblejas	församling	asambleja	församling	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
asamblejas	församlingen	asambleja	församling	N;NOM;FEM;PL	N;NOM;DEF;MASC+FEM;SG
omx	omx	omx	omx	PROPN	PROPN;NOM
sēdes	sitter	sēde	sitta	N;NOM;FEM;PL	V;IND;PRS;FIN;ACT
sēdes	sittande	sēde	sitta	N;NOM;FEM;PL	ADJ;NOM;PRS;V.PTCP
sēdes	hörande	sēde	höra	N;NOM;FEM;PL	ADJ;NOM;PRS;V.PTCP
sēdes	förhör	sēde	förhöra	N;NOM;FEM;PL	N;NOM;INDF;NEUT;SG
bot	botar	bot	bota		V;IND;PRS;FIN;ACT
pateikt	say	pateikt	say	V;POS;NFIN	N;NOM;INDF;NEUT;SG
mākslīgā	konstgjorda	mākslīga	konstgjord	ADJ;NOM;FEM;SG	ADJ;NOM;PL;PST;V.PTCP
mākslīgā	konstgjort	mākslīga	konstgjor	ADJ;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
mākslīgā	artificiell	mākslīga	artificiell	ADJ;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
akli	blind	akli	blind	ADV	N;NOM;INDF;MASC+FEM;SG
akli	blinda	akli	blind	ADV	ADJ;NOM;PL
akli	blint	akli	bli	ADV	N;NOM;INDF;NEUT;SG
pierre	pierre	pierre	pier		N;NOM;INDF;MASC+FEM;SG
regulāra	regelbundet	regulāra	regelbund	ADJ;NOM;FEM;SG	N;NOM;DEF;NEUT;SG
regulāra	regelbundna	regulāra	regelbunden	ADJ;NOM;FEM;SG	ADJ;NOM;PL
regulāra	regelbunden	regulāra	regelbund	ADJ;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
regulāra	ordinarie	regulāra	ordinarium	ADJ;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
uzlabo	förbättras	uzlabot	förbättra	V;IMP;SG;2;POS;FIN;ACT	V;IND;PRS;FIN;PASS
uzlabo	förbättring	uzlabot	förbättring	V;IMP;SG;2;POS;FIN;ACT	N;NOM;INDF;MASC+FEM;SG
uzlabo	förbättrad	uzlabot	förbättrad	V;IMP;SG;2;POS;FIN;ACT	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
uzlabo	förbättras	uzlabot	förbättra	V;IMP;SG;2;POS;FIN;ACT	V;IND;PRS;FIN;PASS
uzlabo	förbättrar	uzlabot	förbättra	V;IMP;SG;2;POS;FIN;ACT	V;IND;PRS;FIN;ACT
plāksnes	registreringsskylt	plāksne	registreringsskylt	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
plāksnes	plåt	plāksne	plåt	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
plāksnes	tallrik	plāksne	tallrik	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
kēnigsbergas	königsberg	kēnigsberga	königsberg	N;NOM;FEM;PL	PROPN;NOM
garīgais	andliga	garīgs	andlig	ADJ;NOM;MASC;SG	ADJ;NOM;PL
džonijs	johnny	džonijs	johnny	N;NOM;MASC;SG	PROPN;NOM
džonijs	jonny	džonijs	jonny	N;NOM;MASC;SG	PROPN;NOM
cēzara	caesar	cēzars	caes	N;GEN;MASC;SG	PROPN;NOM
oksīdu	oxid	oksīde	oxid	N;ACC;MASC;SG	N;NOM;INDF;MASC+FEM;SG
juridiski	juridiskt	juridiski	juridisk	ADV	ADJ;NOM;INDF;NEUT;SG
juridiski	rättsligt	juridiski	rättslig	ADV	ADJ;NOM;INDF;NEUT;SG
juridiski	lagligt	juridiski	laglig	ADV	ADJ;NOM;INDF;NEUT;SG
cvk	cec	cvk	cec	PROPN	
tēvam	far	tēvs	far	N;DAT;MASC;SG	N;NOM;INDF;MASC+FEM;SG
tēvam	fader	tēvs	far	N;DAT;MASC;SG	N;NOM;INDF;MASC+FEM;SG
tēvam	fadern	tēvs	far	N;DAT;MASC;SG	N;NOM;DEF;MASC+FEM;SG
tēvam	pappa	tēvs	pappa	N;DAT;MASC;SG	N;NOM;INDF;MASC+FEM;SG
civilā	civila	civils	civil	ADJ;NOM;FEM;SG	ADJ;NOM;PL
civilā	civila	civils	civil	ADJ;NOM;FEM;SG	ADJ;NOM;PL
masīva	massivet	masīva	massiv	ADJ;NOM;FEM;SG	N;NOM;DEF;NEUT;SG
misisipi	mississippi	misisips	mississippi	ADV	PROPN;NOM
atrisināt	lösta	atrisināt	lösta	V;POS;NFIN	ADJ;NOM;PL;PST;V.PTCP
atrisināt	löst	atrisināt	lösa	V;POS;NFIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
atrisināt	lös	atrisināt	lö	V;POS;NFIN	N;NOM;INDF;MASC+FEM;SG
nvs	cis	nvs	cis	PROPN	N;NOM;INDF;MASC+FEM;SG
nvs	tis	nvs	tis	PROPN	N
reģistrētas	registrerad	reģistrēt	registrerad	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
reģistrētas	registrerat	reģistrēt	registrerad	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
reģistrētas	registrerade	reģistrēt	registrera	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
ieiet	enter	ieiet	enter	V;IMP;2;POS;FIN;ACT	N;NOM;INDF;NEUT;SG
atkarību	beroende	atkarība	beroende	N;ACC;FEM;SG	ADJ;NOM;PRS;V.PTCP
procesora	processorer	procesors	processor	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;PL
talantu	begåvning	talants	begåvning	N;ACC;MASC;SG	N;NOM;INDF;MASC+FEM;SG
talantu	talang	talants	talang	N;ACC;MASC;SG	N;NOM;INDF;MASC+FEM;SG
talantu	talanger	talants	talang	N;ACC;MASC;SG	N;NOM;INDF;MASC+FEM;PL
zīmēšanas	rita	zīmēšana	rita	N;NOM;FEM;SG	V;IMP;FIN;ACT
zīmēšanas	ritar	zīmēšana	rita	N;NOM;FEM;SG	V;IND;PRS;FIN;ACT
piens	mjölk	piens	mjölk	N;NOM;MASC	N;NOM;INDF;MASC+FEM;SG
vidzeme	livland	vidzeme	livland	N;NOM;FEM;SG	PROPN;NOM
avīzē	tidningen	avīze	tidning	N;ESS;FEM;SG	N;NOM;DEF;MASC+FEM;SG
avīzē	tidningspapper	avīze	tidningspapper	N;ESS;FEM;SG	N;NOM;INDF;NEUT;PL
avīzē	tidning	avīze	tidning	N;ESS;FEM;SG	N;NOM;INDF;MASC+FEM;SG
avīzē	dagstidning	avīze	dagstidning	N;ESS;FEM;SG	N;NOM;INDF;MASC+FEM;SG
tavu	dina	tava	du	PRO;ACC;SG;3	PRO;DEF;PL
civilās	civil	civila	civil	ADJ;NOM;FEM;PL	ADJ;NOM;INDF;MASC+FEM;SG
civilās	civilt	civila	civil	ADJ;NOM;FEM;PL	ADJ;NOM;INDF;NEUT;SG
civilās	civil	civila	civil	ADJ;NOM;FEM;PL	ADJ;NOM;INDF;MASC+FEM;SG
civilās	civilt	civila	civil	ADJ;NOM;FEM;PL	ADJ;NOM;INDF;NEUT;SG
precīzs	precist	precīzs	precist	ADJ;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
precīzs	exakta	precīzs	exakt	ADJ;NOM;MASC;SG	ADJ;NOM;PL
precīzs	exakta	precīzs	exakt	ADJ;NOM;MASC;SG	ADJ;NOM;PL
precīzs	exakt	precīzs	exakt	ADJ;NOM;MASC;SG	ADV
diplomātiskās	diplomatisk	diplomātiska	diplomatisk	ADJ;NOM;FEM;PL	ADJ;NOM;INDF;MASC+FEM;SG
diplomātiskās	diplomatiskt	diplomātiska	diplomatisk	ADJ;NOM;FEM;PL	ADJ;NOM;INDF;NEUT;SG
trauku	maträtt	trauks	maträtt	N;ACC;MASC;SG	N;NOM;INDF;MASC+FEM;SG
luna	luna	luna	luna	PROPN;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
lerijs	larry	lerijs	larry	PROPN;NOM;MASC;SG	PROPN;NOM
parakstīšanas	undertecknar	parakstīšana	undertecknar	N;NOM;FEM;SG	V;IND;PRS;FIN;ACT
parakstīšanas	undertecknande	parakstīšana	undertecknande	N;NOM;FEM;SG	ADJ;NOM;PRS;V.PTCP
rīki	verktyg	rīki	verktyg	N;NOM;MASC;PL	N;NOM;INDF;NEUT;SG
rīki	växlar	rīki	växla	N;NOM;MASC;PL	V;IND;PRS;FIN;ACT
zonās	zonerna	zona	zon	N;ESS;FEM;PL	N;NOM;DEF;MASC+FEM;PL
zonās	zoner	zona	zon	N;ESS;FEM;PL	N;NOM;INDF;MASC+FEM;PL
intervijā	intervjun	intervija	intervjun	N;ESS;FEM;SG	N;NOM;DEF;MASC+FEM;SG
intervijā	intervjua	intervija	intervjua	N;ESS;FEM;SG	V;IMP;FIN;ACT
intervijā	intervju	intervija	intervju	N;ESS;FEM;SG	N;NOM;INDF;MASC+FEM;SG
rīkles	strupe	rīkle	strupe	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
rīkles	hals	rīkle	hals	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;SG
rīkles	halsen	rīkle	hals	N;NOM;FEM;PL	N;NOM;DEF;MASC+FEM;SG
garāka	längre	gara	länge	ADJ;NOM;CMPR;FEM;SG	ADV;CMPR
toyota	toyota	tofot	toyot		N;NOM;INDF;MASC+FEM;SG
apturēta	upphävd	apturēt	upphävd	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
apturēta	avstängda	apturēt	avstängd	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
apturēta	avstängd	apturēt	avstängd	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
atzīmē	sedlar	atzīmēt	sedel	V;FH;IND;3;POS;PRS;FIN;ACT	N;NOM;INDF;MASC+FEM;PL
atzīmē	anteckningar	atzīmēt	anteckning	V;FH;IND;3;POS;PRS;FIN;ACT	N;NOM;INDF;MASC+FEM;PL
atzīmē	anmärkningar	atzīmēt	anmärkning	V;FH;IND;3;POS;PRS;FIN;ACT	N;NOM;INDF;MASC+FEM;PL
atzīmē	noter	atzīmēt	nota	V;FH;IND;3;POS;PRS;FIN;ACT	N;NOM;INDF;MASC+FEM;PL
rūpnieciski	industriellt	rūpnieciski	industriell	ADV	ADJ;NOM;INDF;NEUT;SG
aicina	inbjudningar	aicināt	inbjudning	V;FH;IND;3;POS;PRS;FIN;ACT	N;NOM;INDF;MASC+FEM;PL
aizliegums	förbjuda	aizliegums	förbjuda	N;NOM;MASC;SG	V;IMP;FIN;ACT
klārks	clarke	klārks	clark	PROPN;NOM;MASC;SG	PROPN;NOM
klārks	clark	klārks	clark	PROPN;NOM;MASC;SG	PROPN;NOM
koncepciju	begreppet	koncepcija	begrepp	N;ACC;FEM;SG	N;NOM;DEF;NEUT;SG
koncepciju	begrepp	koncepcija	begrepp	N;ACC;FEM;SG	N;NOM;INDF;NEUT;PL
koncepciju	koncept	koncepcija	koncept	N;ACC;FEM;SG	N;NOM;INDF;NEUT;SG
koncepciju	konceptet	koncepcija	koncept	N;ACC;FEM;SG	N;NOM;DEF;NEUT;SG
ieroci	pistol	ieroce	pistol	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ieroci	gun	ieroce	gun	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
slepkavību	mörda	slepkavība	mörda	N;ACC;FEM;SG	V;IMP;FIN;ACT
slepkavību	mord	slepkavība	mord	N;ACC;FEM;SG	N;NOM;INDF;NEUT;SG
las	las	las	las		N;NOM;INDF;NEUT;SG
gaga	gaga	gags	gaga		PROPN;NOM
samazinājies	fallna	samazināties	falla	V;PFV;NOM;INDF;MASC;SG;REFL;PST;V.PTCP	ADJ;NOM;PL
samazinājies	fallen	samazināties	fall	V;PFV;NOM;INDF;MASC;SG;REFL;PST;V.PTCP	N;NOM;DEF;NEUT;PL
samazinājies	avvisat	samazināties	avvisa	V;PFV;NOM;INDF;MASC;SG;REFL;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
šūmahers	schumacher	šūmahers	schumacher	N;NOM;MASC;SG	PROPN;NOM
grenlandes	grönland	grenlande	grönland	N;NOM;FEM;PL	PROPN;NOM
grenlandes	grönländska	grenlande	grönländsk	N;NOM;FEM;PL	ADJ;NOM;PL
normandijas	normandie	normandija	normandie	N;NOM;FEM;PL	PROPN;NOM
garšu	smak	garša	smak	N;ACC;FEM;SG	N;NOM;INDF;MASC+FEM;SG
garšu	smaka	garša	smaka	N;ACC;FEM;SG	V;IMP;FIN;ACT
garšu	smakar	garša	smaka	N;ACC;FEM;SG	V;IND;PRS;FIN;ACT
garšu	smaken	garša	smak	N;ACC;FEM;SG	N;NOM;DEF;MASC+FEM;SG
step	kliv	step	kliv		V;IMP;FIN;ACT
step	step	step	step		N;NOM;INDF;NEUT;SG
step	steg	step	steg		N;NOM;INDF;NEUT;SG
