kategória	kategori	kategória	kategori	N;NOM;FEM;SG	PROPN;SG
tam	tam	tam	tam	ADV	PROPN
tam	ada	tam	ada	ADV	V;SG
spoločnosť	society	spoločnosť	society	N;NOM;FEM;SG	PROPN
spoločnosť	company	spoločnosť	company	N;NOM;FEM;SG	PROPN
oblasť	provinsi	oblasť	provinsi	N;NOM;FEM;SG	PROPN;SG
oblasť	oblast	oblasť	oblast	N;NOM;FEM;SG	PROPN
nej	her	ona	her	PRO;DAT;FEM;SG;3	PROPN
takmer	almost	takmer	almost	PART	PROPN
takmer	hampir	takmer	hampir	PART	ADV
takmer	nyaris	takmer	nyaris	PART	
takmer	hampir	takmer	hampir	PART	ADV
muži	jantan	muž	jantan	N;ANIM;NOM;MASC;PL	N;SG
muži	pria	muž	pria	N;ANIM;NOM;MASC;PL	N;SG
muži	men	muž	men	N;ANIM;NOM;MASC;PL	PROPN
októbra	oktober	október	oktober	N;INAN;GEN;MASC;SG	PROPN;SG
život	life	život	life	N;INAN;NOM;MASC;SG	PROPN
mája	may	máj	may	N;INAN;GEN;MASC;SG	PROPN
mája	mei	máj	mei	N;INAN;GEN;MASC;SG	PROPN;SG
dňa	day	deň	day	N;INAN;GEN;MASC;SG	PROPN
národné	gimn	národný	gimn	ADJ;NOM;NEUT;SG	PROPN
národné	national	národný	national	ADJ;NOM;NEUT;SG	PROPN
jozef	yusuf	jozef	yusuf	PROPN;ANIM;NOM;MASC;SG	PROPN
jozef	joseph	jozef	joseph	PROPN;ANIM;NOM;MASC;SG	PROPN
center	tengah	center	tengah	N;INAN;NOM;MASC;SG	PROPN;SG
center	center	center	center	N;INAN;NOM;MASC;SG	PROPN
syn	nak	syn	nak	N;ANIM;NOM;MASC;SG	PART
syn	son	syn	son	N;ANIM;NOM;MASC;SG	PROPN
marca	march	marec	march	N;INAN;GEN;MASC;SG	PROPN
dĺžka	panjang	dĺžka	panjang	N;NOM;FEM;SG	ADJ;SG
augusta	august	augusta	august	N;INAN;GEN;MASC;SG	
augusta	augusta	augusta	augusta	N;INAN;GEN;MASC;SG	PROPN
veľké	big	veľký	big	ADJ;NOM;NEUT;SG	PROPN
školy	sekolah	škola	sekolah	N;NOM;FEM;PL	N;SG
školy	sekolah	škola	sekolah	N;NOM;FEM;PL	N;SG
nový	new	nový	new	ADJ;ANIM;NOM;MASC;SG	PROPN
nový	nový	nový	nový	ADJ;ANIM;NOM;MASC;SG	PROPN
anderson	anderson	anderson	anderson	PROPN;ANIM;NOM;MASC;SG	PROPN
správa	lapor	správa	lapor	N;NOM;FEM;SG	V;SG;ACT
správa	laporkan	správa	laporkan	N;NOM;FEM;SG	V;SG;ACT
správa	melaporkan	správa	menlaporkan	N;NOM;FEM;SG	V;SG;ACT
štát	state	štát	state	N;INAN;NOM;MASC;SG	PROPN
pomocou	menggunakan	pomoc	mengunakan	N;INS;FEM;SG	V;SG;ACT
pomocou	using	pomoc	using	N;INS;FEM;SG	PROPN
banskej	banská	banský	banská	ADJ;GEN;FEM;SG	PROPN
cesta	tapak	cesta	tapak	N;NOM;FEM;SG	PROPN
cesta	path	cesta	path	N;NOM;FEM;SG	PROPN
cesta	journey	cesta	journey	N;NOM;FEM;SG	PROPN
cesta	way	cesta	way	N;NOM;FEM;SG	PROPN
cesta	road	cesta	road	N;NOM;FEM;SG	PROPN
apríla	april	apríl	april	N;INAN;GEN;MASC;SG	PROPN;SG
dostal	got	dostať	got	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	PROPN
krajiny	negara	krajina	negara	N;NOM;FEM;PL	N;SG
krajiny	lansekap	krajina	lansekap	N;NOM;FEM;PL	N;SG
krajiny	tumbang	krajina	tumbang	N;NOM;FEM;PL	V;SG;ACT
krajiny	lanskap	krajina	lanskap	N;NOM;FEM;PL	N;SG
krajiny	negara	krajina	negara	N;NOM;FEM;PL	N;SG
spacewatch	spacewatch	spacena	spacewatch	N;ANIM;NOM;MASC;SG	PROPN
ceny	harga	cena	harga	N;NOM;FEM;PL	N;SG
ceny	hadiah	cena	hadiah	N;NOM;FEM;PL	N;SG
číslo	nomer	číslo	nomer	N;NOM;NEUT;SG	PROPN;SG
typ	ketik	typ	ketik	N;INAN;NOM;MASC;SG	PROPN
pyrénées	pyrénées	pyrénés	pyrénées		PROPN
mesa	mesa	mes	mesa	PROPN;ANIM;NOM;MASC;SG	PROPN
košice	košice	košica	košice	N;NOM;FEM;PL	PROPN
rôznych	bermacam	rôzny	bermacam	ADJ;GEN;MASC;PL	N;SG;ACT
rôznych	berbagai	rôzny	berbagai	ADJ;GEN;MASC;PL	DET
rôznych	beragam	rôzny	berragam	ADJ;GEN;MASC;PL	V;SG;ACT
spojené	bersatu	spojený	bersatu	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	PROPN
práve	cuma	práve	cuma	ADV	
niektorých	some	niektorý	some	DET;GEN;MASC;PL	PROPN
čas	time	čas	time	N;INAN;NOM;MASC;SG	PROPN
prípade	case	prípad	case	N;INAN;NOM;MASC;SG	PROPN
novembra	november	november	november	N;INAN;GEN;MASC;SG	PROPN;SG
loneos	loneos	loneos	loneos	N;NOM;NEUT;SG	PROPN
víťaz	winner	víťaz	winner	N;ANIM;NOM;MASC;SG	PROPN
decembra	december	december	december	N;INAN;GEN;MASC;SG	PROPN
nemecko	jerman	nemecko	jerman	PROPN;NOM;NEUT;SG	PROPN;SG
hlavné	major	hlavný	major	ADJ;NOM;NEUT;SG	PROPN
hlavné	mayor	hlavný	mayor	ADJ;NOM;NEUT;SG	PROPN
hlavné	jurusan	hlavný	jurusan	ADJ;NOM;NEUT;SG	N;SG
galaxia	galaxy	galaxia	galaxy	N;NOM;FEM;SG	PROPN
awards	penghargaan	awards	penhargaan		N;SG
vrátane	termasuk	vrátane	termasuk	ADV	V
vrátane	inklusif	vrátane	inklusif	ADV	N;SG
vrátane	termasuk	vrátane	termasuk	ADV	V
troch	three	tri	three	NUM;GEN;MASC;PL	PROPN
postupne	bertahap	postupne	bertahap	ADV	V;SG;ACT
práce	pekerjaan	práca	pekerjaan	N;NOM;FEM;PL	N;SG
práce	kerja	práca	kerja	N;NOM;FEM;PL	N;SG
práce	bekerja	práca	bekerja	N;NOM;FEM;PL	V;SG;ACT
veľká	big	veľký	big	ADJ;NOM;FEM;SG	PROPN
otec	bapa	otec	bapa	N;ANIM;NOM;MASC;SG	PROPN
com	com	co	com	INTJ	PROPN
než	daripada	než	daripada	CONJ	ADP
než	than	než	than	CONJ	PROPN
svete	world	svet	world	N;INAN;ESS;MASC;SG	PROPN
podobne	serupa	podobne	serupa	ADV	ADJ;SG
podobne	mirip	podobne	mirip	ADV	ADJ;SG
stránky	situs	stránka	situs	N;NOM;FEM;PL	N;SG
stránky	halaman	stránka	halaman	N;NOM;FEM;PL	N;SG
diela	karya	dielo	karya	N;NOM;NEUT;PL	N;SG
diela	bekerja	dielo	bekerja	N;NOM;NEUT;PL	V;SG;ACT
diela	works	dielo	works	N;NOM;NEUT;PL	PROPN
niekedy	terkadang	niekedy	terkadang	ADV	
niekedy	terkadang	niekedy	terkadang	ADV	
typu	ketik	typ	ketik	N;INAN;GEN;MASC;SG	PROPN
deň	day	deň	day	N;INAN;NOM;MASC;SG	PROPN
houten	houten	houten	houten	PROPN;ANIM;NOM;MASC;SG	PROPN
druhý	detik	druhý	detik	ADJ;INAN;NOM;MASC;SG	N;SG
druhý	kedua	druhý	kedua	ADJ;INAN;NOM;MASC;SG	NUM
druhý	second	druhý	second	ADJ;INAN;NOM;MASC;SG	PROPN
články	artikel	článok	artikel	N;INAN;NOM;MASC;PL	N;SG
vtedy	lalu	vtedy	lalu	ADV	CONJ;SG
vtedy	maka	vtedy	maka	ADV	CONJ
jedna	one	jeden	one	NUM;NOM;FEM;SG	PROPN
každý	semuanya	každý	semua	DET;ANIM;NOM;MASC;SG	PRO
každý	every	každý	every	DET;ANIM;NOM;MASC;SG	PROPN
každý	each	každý	each	DET;ANIM;NOM;MASC;SG	PROPN
sur	sur	sur	sur		PROPN
obrázok	picture	obrázok	picture	N;INAN;NOM;MASC;SG	PROPN
obrázok	figure	obrázok	figure	N;INAN;NOM;MASC;SG	PROPN
celý	keseluruhan	celý	keseluruhan	ADJ;INAN;NOM;MASC;SG	PRO
celý	whole	celý	whole	ADJ;INAN;NOM;MASC;SG	PROPN
obyvateľstva	penduduk	obyvateľstvo	penduduk	N;NOM;NEUT;PL	N;SG
obyvateľstva	populasi	obyvateľstvo	populasi	N;NOM;NEUT;PL	N;SG
členovia	anggota	člen	anggota	N;ANIM;NOM;MASC;PL	N;SG
jednotky	satuan	jednotka	satuan	N;NOM;FEM;PL	N;SG
jednotky	unit	jednotka	unit	N;NOM;FEM;PL	N;SG
jednotky	pasukan	jednotka	pasukan	N;NOM;FEM;PL	N;SG
dejiny	history	dejiny	history	N;NOM;FEM;PL	PROPN
dejiny	sejarah	dejiny	sejarah	N;NOM;FEM;PL	N;SG
alpes	alpes	alpes	alpes	N;INAN;NOM;MASC;SG	PROPN
keďže	padahal	keďže	padahal	CONJ	
keďže	semenjak	keďže	semenjak	CONJ	ADP
keďže	since	keďže	since	CONJ	PROPN
keďže	sejak	keďže	sejak	CONJ	ADP
jedným	one	jeden	one	NUM;INS;MASC;SG	PROPN
hudobný	musik	hudobný	musik	ADJ;ANIM;NOM;MASC;SG	N;SG
hudobný	musikal	hudobný	musikal	ADJ;ANIM;NOM;MASC;SG	N
hudobný	musical	hudobný	musical	ADJ;ANIM;NOM;MASC;SG	PROPN
kolo	lap	kolo	lap	N;NOM;NEUT;SG	PROPN;SG
kolo	bulat	kolo	bulat	N;NOM;NEUT;SG	PROPN;SG
kolo	round	kolo	round	N;NOM;NEUT;SG	PROPN
začali	dimulai	začať	dimulai	V;PFV;MASC;PL;POS;PST;V.PTCP	V;SG;PASS
začali	memulai	začať	menmulai	V;PFV;MASC;PL;POS;PST;V.PTCP	V;SG;ACT
strana	party	strana	party	N;NOM;FEM;SG	PROPN
strana	berpesta	strana	berpesta	N;NOM;FEM;SG	V;SG;ACT
strana	page	strana	page	N;NOM;FEM;SG	PROPN
strana	side	strana	side	N;NOM;FEM;SG	PROPN
francúzsko	prancis	francúzsko	prancis	ADV	PROPN;SG
francúzsko	france	francúzsko	france	ADV	PROPN
francúzsko	perancis	francúzsko	perancis	ADV	PROPN;SG
obdobia	periode	obdobie	periode	N;NOM;NEUT;PL	N;SG
dobe	time	dobe	time	N;DAT;FEM;SG	PROPN
park	park	park	park	N;INAN;NOM;MASC;SG	PROPN
popis	caption	popis	caption	N;INAN;NOM;MASC;SG	PROPN
cena	price	cena	price	N;NOM;FEM;SG	PROPN
pravdepodobne	kemungkinan	pravdepodobne	kemungkinan	ADV	N;SG
der	der	der	der	PROPN;ANIM;NOM;MASC;SG	PROPN
nová	new	nový	new	ADJ;NOM;FEM;SG	PROPN
nová	nová	nový	nová	ADJ;NOM;FEM;SG	PROPN
rieky	sungai	rieka	sungai	N;NOM;FEM;PL	PROPN;SG
rieky	river	rieka	river	N;NOM;FEM;PL	PROPN
rieky	sungai	rieka	sungai	N;NOM;FEM;PL	PROPN;SG
rieky	rivers	rieka	rivers	N;NOM;FEM;PL	PROPN
rôzne	bermacam	rôzny	bermacam	ADJ;NOM;NEUT;SG	N;SG;ACT
rôzne	berbagai	rôzny	berbagai	ADJ;NOM;NEUT;SG	DET
rôzne	beragam	rôzny	berragam	ADJ;NOM;NEUT;SG	V;SG;ACT
rôzne	berbeda	rôzny	berbeda	ADJ;NOM;NEUT;SG	V;SG;ACT
rôzne	miscellaneous	rôzny	miscellaneous	ADJ;NOM;NEUT;SG	PROPN
klubu	club	klub	club	N;INAN;GEN;MASC;SG	PROPN
františek	františek	františek	františek	N;ANIM;NOM;MASC;SG	PROPN
františek	fransiskus	františek	fransiskus	N;ANIM;NOM;MASC;SG	PROPN
františek	francis	františek	francis	N;ANIM;NOM;MASC;SG	PROPN
františek	ferenc	františek	ferenc	N;ANIM;NOM;MASC;SG	PROPN
albumy	album	album	album	N;INAN;NOM;MASC;PL	N;SG
dielo	bekerja	dielo	bekerja	N;NOM;NEUT;SG	V;SG;ACT
väčšina	kebanyakan	väčšina	kebanyakan	N;NOM;FEM;SG	DET;SG
väčšina	paling	väčšina	paling	N;NOM;FEM;SG	ADV
zápasy	cocok	zápas	cocok	N;INAN;NOM;MASC;PL	ADJ;SG
zápasy	kecocokan	zápas	kecocokan	N;INAN;NOM;MASC;PL	N;SG
zápasy	pertandingan	zápas	pertandingan	N;INAN;NOM;MASC;PL	N;SG
zápasy	berkelahi	zápas	berkelahi	N;INAN;NOM;MASC;PL	V;SG;ACT
zápasy	perkelahian	zápas	perkelahian	N;INAN;NOM;MASC;PL	N;SG
zápasy	permainan	zápas	permainan	N;INAN;NOM;MASC;PL	N;SG
zápasy	games	zápas	games	N;INAN;NOM;MASC;PL	PROPN
zápasy	game	zápas	game	N;INAN;NOM;MASC;PL	N;SG
neho	him	on	him	PRO;ANIM;GEN;MASC;SG;3	PROPN
rovnako	same	rovnako	same	ADV	PROPN
druh	ketik	druh	ketik	N;INAN;NOM;MASC;SG	PROPN
stavby	struktur	stavba	struktur	N;NOM;FEM;PL	N;SG
priamo	straight	priamo	straight	ADV	PROPN
priamo	lurus	priamo	lurus	ADV	N;SG
priamo	direct	priamo	direct	ADV	PROPN
metrov	meter	meter	meter	N;INAN;GEN;MASC;PL	N;SG
metrov	meter	meter	meter	N;INAN;GEN;MASC;PL	N;SG
anglický	inggris	anglický	inggris	ADJ;ANIM;NOM;MASC;SG	PROPN;SG
anglický	indonesian	anglický	indonesian	ADJ;ANIM;NOM;MASC;SG	PROPN
anglický	english	anglický	english	ADJ;ANIM;NOM;MASC;SG	N
von	keluar	von	keluar	ADV	V;SG;ACT
von	out	von	out	ADV	PROPN
článkov	artikel	článok	artikel	N;INAN;GEN;MASC;PL	N;SG
štátov	negara	štát	negara	N;INAN;GEN;MASC;PL	N;SG
južnej	southern	južný	southern	ADJ;GEN;FEM;SG	PROPN
južnej	selatan	južný	selatan	ADJ;GEN;FEM;SG	N;SG
južnej	selatan	južný	selatan	ADJ;GEN;FEM;SG	N;SG
južnej	south	južný	south	ADJ;GEN;FEM;SG	PROPN
piesne	lagu	piesne	lagu	N;NOM;FEM;PL	N;SG
piesne	songs	piesne	songs	N;NOM;FEM;PL	PROPN
hoci	though	hoci	though	CONJ	PROPN
hoci	walau	hoci	walau	CONJ	
york	york	york	york	PROPN;ANIM;NOM;MASC;SG	PROPN;SG
rad	series	rad	series	N;INAN;NOM;MASC;SG	PROPN
rad	rad	rad	rad	N;INAN;NOM;MASC;SG	PROPN
rad	row	rad	row	N;INAN;NOM;MASC;SG	PROPN
členom	member	člen	menber	N;ANIM;INS;MASC;SG	
zatiaľ	yet	zatiaľ	yet	ADV	PROPN
výška	tinggi	výška	tinggi	N;NOM;FEM;SG	ADJ;SG
william	william	willia	william	N;ANIM;NOM;MASC;SG	PROPN
png	png	png	png		PROPN
menom	bernama	menom	bernama	N;INS;NEUT;SG	V;SG;ACT
menom	dinamai	menom	dinamai	N;INS;NEUT;SG	V;SG;PASS
menom	dinamakan	menom	dinamakan	N;INS;NEUT;SG	V;SG;PASS
marne	marne	marne	marne		PROPN
právo	benar	právo	benar	N;NOM;NEUT;SG	ADJ;SG
právo	right	právo	right	N;NOM;NEUT;SG	PROPN
právo	law	právo	law	N;NOM;NEUT;SG	PROPN
stretnutie	meeting	stretnutie	meeting	N;NOM;NEUT;SG	PROPN
stretnutie	reuni	stretnutie	reuni	N;NOM;NEUT;SG	PROPN
oficiálne	official	oficiálne	official	ADV	PROPN
oficiálne	resmi	oficiálne	resmi	ADV	ADJ;SG
univerzity	universitas	univerzita	universitas	N;NOM;FEM;PL	PROPN;SG
univerzity	universitas	univerzita	universitas	N;NOM;FEM;PL	PROPN;SG
univerzity	university	univerzita	university	N;NOM;FEM;PL	PROPN
viacerých	kelipatan	viacero	kelipatan	ADJ;ANIM;GEN;MASC;PL	N;SG
viacerých	beberapa	viacero	beberapa	ADJ;ANIM;GEN;MASC;PL	DET
viacerých	multiple	viacero	multiple	ADJ;ANIM;GEN;MASC;PL	PROPN
viacerých	berganda	viacero	berganda	ADJ;ANIM;GEN;MASC;PL	PROPN;SG;ACT
tímov	tim	tím	tim	N;INAN;GEN;MASC;PL	N;SG
san	san	san	san	PROPN;ANIM;NOM;MASC;SG	PROPN
david	daud	david	daud	PROPN;ANIM;NOM;MASC;SG	
david	david	david	david	PROPN;ANIM;NOM;MASC;SG	PROPN
rozhodca	judge	rozhodca	judge	N;ANIM;NOM;MASC;SG	PROPN
rozhodca	menghakimi	rozhodca	menhakimi	N;ANIM;NOM;MASC;SG	V;SG;ACT
rozhodca	ref	rozhodca	ref	N;ANIM;NOM;MASC;SG	PROPN
bystrici	bystrica	bystrica	bystrica	N;DAT;FEM;SG	PROPN
informácie	info	informácia	info	N;NOM;FEM;PL	PROPN;SG
informácie	information	informácia	information	N;NOM;FEM;PL	PROPN
informácie	informasi	informácia	informasi	N;NOM;FEM;PL	N;SG
bystrica	bystrica	bystrica	bystrica	N;NOM;FEM;SG	PROPN
veľa	banyak	veľa	banyak	NUM;NOM;NEUT;SG	ADV
veľa	much	veľa	much	NUM;NOM;NEUT;SG	PROPN
veľa	banyak	veľa	banyak	NUM;NOM;NEUT;SG	ADV
dokonca	even	dokonca	even	PART	PROPN
dokonca	genap	dokonca	genap	PART	
dokonca	bahkan	dokonca	bahkan	PART	CONJ
deti	anak	dieťa	anak	N;NOM;NEUT;PL	N;SG
deti	bayi	dieťa	bayi	N;NOM;NEUT;PL	N;SG
deti	babies	dieťa	babies	N;NOM;NEUT;PL	PROPN
malo	malo	mať	malo	V;IPFV;NEUT;SG;POS;PST;V.PTCP	PROPN
malo	harus	mať	harus	V;IPFV;NEUT;SG;POS;PST;V.PTCP	ADV;SG;ACT
malo	haruskah	mať	harus	V;IPFV;NEUT;SG;POS;PST;V.PTCP	ADV
rakúsko	austria	rakúsko	austria	N;NOM;NEUT;SG	PROPN
znamená	artinya	znamenať	arti	V;IPFV;IND;SG;3;POS;PRS;FIN	N;SG
znamená	sarana	znamenať	sarana	V;IPFV;IND;SG;3;POS;PRS;FIN	N;SG
severnej	utara	severný	utara	ADJ;GEN;FEM;SG	PROPN;SG
severnej	northern	severný	northern	ADJ;GEN;FEM;SG	PROPN
dom	house	dom	house	N;INAN;NOM;MASC;SG	PROPN
dom	dom	dom	dom	N;INAN;NOM;MASC;SG	PROPN
vody	water	voda	water	N;GEN;FEM;PL	PROPN
vody	air	voda	air	N;GEN;FEM;PL	N;SG
vody	waters	voda	waters	N;GEN;FEM;PL	PROPN
vody	perairan	voda	perairan	N;GEN;FEM;PL	N;SG
vody	air	voda	air	N;GEN;FEM;PL	N;SG
jan	jan	jan	jan	PROPN;ANIM;NOM;MASC;SG	
patria	belong	patriť	belong	V;IPFV;IND;PL;3;POS;PRS;FIN	PROPN
patria	milik	patriť	milik	V;IPFV;IND;PL;3;POS;PRS;FIN	N;SG;ACT
www	www	www	www	N;INAN;NOM;MASC;SG	PROPN
vždy	always	vždy	always	ADV	PROPN
práva	ijin	právo	ijin	N;NOM;NEUT;PL	N;SG
práva	izin	právo	izin	N;NOM;NEUT;PL	N;SG
práva	perizinan	právo	perizinan	N;NOM;NEUT;PL	N;SG
práva	hak	právo	hak	N;NOM;NEUT;PL	N;SG
ľudia	manusia	človek	manusia	N;ANIM;NOM;MASC;PL	N;SG
ľudia	rakyat	človek	rakyat	N;ANIM;NOM;MASC;PL	N;SG
ľudia	orang	človek	orang	N;ANIM;NOM;MASC;PL	N;SG
ľudia	people	človek	people	N;ANIM;NOM;MASC;PL	PROPN
známe	dikenal	známy	dikenal	ADJ;NOM;NEUT;SG	V;SG;PASS
známe	diketahui	známy	diketahui	ADJ;NOM;NEUT;SG	V;SG;PASS
známe	terbiasa	známy	terbiasa	ADJ;NOM;NEUT;SG	ADJ;RL;SG
herečka	actress	herečka	actress	N;NOM;FEM;SG	PROPN
hrad	castle	hrad	castle	N;INAN;NOM;MASC;SG	PROPN
menej	kurang	málo	kurang	ADV;CMPR	ADV;SG
hier	permainan	hier	permainan	N;GEN;FEM;PL	N;SG
hier	games	hier	games	N;GEN;FEM;PL	PROPN
hier	game	hier	game	N;GEN;FEM;PL	N;SG
známa	dikenal	známy	dikenal	ADJ;NOM;FEM;SG	V;SG;PASS
známa	diketahui	známy	diketahui	ADJ;NOM;FEM;SG	V;SG;PASS
les	woods	les	woods	N;INAN;NOM;MASC;SG	PROPN
les	les	les	les	N;INAN;NOM;MASC;SG	PROPN;SG
les	forest	les	forest	N;INAN;NOM;MASC;SG	PROPN
skôr	tadi	skôr	tadi	ADV	N
štyri	four	štyri	four	NUM;INAN;NOM;MASC;PL	PROPN
zeme	bumi	zem	bumi	N;NOM;FEM;PL	N;SG
zeme	earth	zem	earth	N;NOM;FEM;PL	PROPN
lode	perahu	loď	perahu	N;NOM;FEM;PL	N;SG
lode	kapal	loď	kapal	N;NOM;FEM;PL	N;SG
banská	banská	banský	banská	N;NOM;FEM;SG	PROPN
banská	menambang	banský	mentambang	N;NOM;FEM;SG	V;SG;ACT
sám	sendirian	sám	sendirian	DET;ANIM;NOM;MASC;SG	N;SG
sám	alone	sám	alone	DET;ANIM;NOM;MASC;SG	PROPN
sám	sendiri	sám	sendiri	DET;ANIM;NOM;MASC;SG	ADJ;SG
úplne	seutuhnya	úplne	seutuh	ADV	N;SG
dní	days	deň	days	N;INAN;GEN;MASC;PL	PROPN
dní	hari	deň	hari	N;INAN;GEN;MASC;PL	N;SG
ďalší	another	ďalší	another	ADJ;ANIM;NOM;MASC;SG	PROPN
ďalší	selanjutnya	ďalší	selanjutnya	ADJ;ANIM;NOM;MASC;SG	ADV
ďalší	berikutnya	ďalší	berikutnya	ADJ;ANIM;NOM;MASC;SG	ADV
ďalší	next	ďalší	next	ADJ;ANIM;NOM;MASC;SG	PROPN
kto	siapa	kto	siapa	PRO;ANIM;NOM;MASC;SG	PRO
kto	who	kto	who	PRO;ANIM;NOM;MASC;SG	PROPN
tím	team	tím	team	N;INAN;NOM;MASC;SG	PROPN
armády	tentara	armáda	tentara	N;NOM;FEM;PL	N;SG
armády	army	armáda	army	N;NOM;FEM;PL	PROPN
rady	nasihat	rada	nasihat	N;NOM;FEM;PL	N;SG
rady	nasehat	rada	nasehat	N;NOM;FEM;PL	N;SG
rady	saran	rada	saran	N;NOM;FEM;PL	N;SG
rady	majelis	rada	majelis	N;NOM;FEM;PL	N;SG
rady	dewan	rada	dewan	N;NOM;FEM;PL	N;SG
rady	council	rada	council	N;NOM;FEM;PL	PROPN
mať	telah	mať	telah	V;IPFV;POS;NFIN	ADV
world	world	world	world		PROPN
world	dunia	world	dunia		N;SG
označenie	menandai	označenie	mentandai	N;NOM;NEUT;SG	V;SG;ACT
označenie	labelling	označenie	labelling	N;NOM;NEUT;SG	PROPN
druhá	detik	druhý	detik	ADJ;NOM;FEM;SG	N;SG
druhá	kedua	druhý	kedua	ADJ;NOM;FEM;SG	NUM
druhá	second	druhý	second	ADJ;NOM;FEM;SG	PROPN
mužstvo	team	mužstvo	team	N;NOM;NEUT;SG	PROPN
musí	harus	musieť	harus	V;IPFV;IND;SG;3;POS;PRS;FIN	ADV;SG;ACT
musí	mesti	musieť	mesti	V;IPFV;IND;SG;3;POS;PRS;FIN	
musí	keharusan	musieť	keharusan	V;IPFV;IND;SG;3;POS;PRS;FIN	N;SG
musí	must	musieť	must	V;IPFV;IND;SG;3;POS;PRS;FIN	PROPN
predtým	sebelum	predtým	sebelum	ADV	ADP
predtým	before	predtým	before	ADV	PROPN
finále	finale	fináľ	finale	N;INAN;NOM;MASC;SG	PROPN
finále	finals	fináľ	finals	N;INAN;NOM;MASC;SG	PROPN
open	buka	open	buka		V;SG;ACT
open	open	open	open		PROPN
open	terbuka	open	terbuka		V;SG
činnosť	aktivitas	činnosť	aktivitas	N;NOM;FEM;SG	PROPN;SG
činnosť	aktivitas	činnosť	aktivitas	N;NOM;FEM;SG	PROPN;SG
vojna	war	vojna	war	N;NOM;FEM;SG	PROPN
vrch	top	vrch	top	N;INAN;NOM;MASC;SG	ADJ;SG
vrch	teratas	vrch	teratas	N;INAN;NOM;MASC;SG	ADJ;RL;SG
paul	paulus	paul	paulus	PROPN;ANIM;NOM;MASC;SG	PROPN
paul	paul	paul	paul	PROPN;ANIM;NOM;MASC;SG	PROPN
seine	seine	seiňa	seine		PROPN
súťaže	kompetisi	súťaž	kompetisi	N;NOM;FEM;PL	N;SG
súťaže	kontes	súťaž	kontes	N;NOM;FEM;PL	N;SG
súťaže	lomba	súťaž	lomba	N;NOM;FEM;PL	N;SG
súťaže	kompetisi	súťaž	kompetisi	N;NOM;FEM;PL	N;SG
súťaže	persaingan	súťaž	persaingan	N;NOM;FEM;PL	N;SG
súťaže	lomba	súťaž	lomba	N;NOM;FEM;PL	N;SG
väčšinou	kebanyakan	väčšinou	kebanyakan	ADV	DET;SG
ivan	ivan	ivan	ivan	PROPN;ANIM;NOM;MASC;SG	PROPN
česká	ceko	česká	ceko	ADJ;NOM;FEM;SG	PROPN;SG
pas	pas	pas	pas	N;INAN;NOM;MASC;SG	
pas	passport	pas	passport	N;INAN;NOM;MASC;SG	PROPN
cesty	path	cesta	path	N;NOM;FEM;PL	PROPN
cesty	rute	cesta	rute	N;NOM;FEM;PL	N;SG
šírka	lebar	šírka	lebar	N;NOM;FEM;SG	ADJ;SG
základné	esensial	základný	esensial	ADJ;NOM;NEUT;SG	N
základné	basic	základný	basic	ADJ;NOM;NEUT;SG	PROPN
chránené	terlindung	chránený	terlindung	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;SG;PASS
chránené	dilindungi	chránený	dilindungi	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;SG;PASS
chránené	terlindungi	chránený	terlindungi	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;SG;PASS
chránené	terlindung	chránený	terlindung	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;SG;PASS
rýchlosť	speed	rýchlosť	speed	N;NOM;FEM;SG	PROPN
mnoho	banyak	mnoho	banyak	NUM;NOM;NEUT;SG	ADV
knihy	pembukuan	kniha	penbukuan	N;NOM;FEM;PL	N;SG
knihy	buku	kniha	buku	N;NOM;FEM;PL	N;SG
prírodná	alamiah	prírodný	alamiah	ADJ;NOM;FEM;SG	N
prírodná	natural	prírodný	natural	ADJ;NOM;FEM;SG	N
cieľom	aim	cieľ	aim	N;INAN;INS;MASC;SG	PROPN
cieľom	bidik	cieľ	bidik	N;INAN;INS;MASC;SG	PROPN;SG
prahe	prague	prah	prague	N;NOM;FEM;SG	PROPN
prahe	praha	prah	praha	N;NOM;FEM;SG	PROPN
rhône	rhône	rhôňa	rhône	N;NOM;FEM;SG	PROPN
spev	menyanyi	spev	mennyanyi	N;INAN;NOM;MASC;SG	V;SG;ACT
spev	bernyanyi	spev	bernyanyi	N;INAN;NOM;MASC;SG	V;SG;ACT
častí	parts	časť	parts	N;GEN;FEM;PL	PROPN
častí	bagian	časť	bagian	N;GEN;FEM;PL	N;SG
organizácie	organisasi	organizácia	organisasi	N;NOM;FEM;PL	N;SG
organizácie	organisasi	organizácia	organisasi	N;NOM;FEM;PL	N;SG
organizácie	organisasi	organizácia	organisasi	N;NOM;FEM;PL	N;SG
ostrov	island	ostrov	island	N;INAN;NOM;MASC;SG	PROPN
kráľovstvo	kingdom	kráľovstvo	kingdom	N;NOM;NEUT;SG	PROPN
kráľovstvo	kerajaan	kráľovstvo	kerajaan	N;NOM;NEUT;SG	PROPN;SG
pavol	pavol	pavol	pavol	PROPN;ANIM;NOM;MASC;SG	PROPN
