پِنڈلی	shin	پِنڈلی	shin	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پُوربک	bătrân	پُوربک	bătrân	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
پُوربک	vechi	پُوربک	vechi	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
پُوربک	old	پُوربک	old	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پُوربک	veche	پُوربک	vechi	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
پُوربک	bătrâne	پُوربک	bătrâne	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;PL
پُوربک	anterior	پُوربک	anterior	PROPN;NOM;MASC;SG;3	ADV
پُوربک	precedentă	پُوربک	precedent	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
پُوربک	anterioare	پُوربک	anterior	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;PL
پُوربک	precedent	پُوربک	precedent	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پُوربنی	indiei	پُوربنی	indie	PROPN;NOM;MASC;SG;3	PROPN;DEF;FEM;SG
پُوربنی	india	پُوربنی	india	PROPN;NOM;MASC;SG;3	PROPN
پُوربیا	indiei	پُوربیا	indie	PROPN;NOM;MASC;SG;3	PROPN;DEF;FEM;SG
پُوربیا	india	پُوربیا	india	PROPN;NOM;MASC;SG;3	PROPN
پُورمپُور	plina	پُورمپُور	plină	PROPN;NOM;MASC;SG;3	ADJ;DEF;FEM;SG
پُورمپُور	full	پُورمپُور	full	PROPN;NOM;MASC;SG;3	
پُورمپُور	plin	پُورمپُور	plin	PROPN;NOM;MASC;SG;3	ADV
پُورمپُور	plină	پُورمپُور	plin	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
پُورمپُور	complet	پُورمپُور	complet	PROPN;NOM;MASC;SG;3	ADV
پُورن	plina	پُورن	plină	PROPN;NOM;MASC;SG;3	ADJ;DEF;FEM;SG
پُورن	full	پُورن	full	PROPN;NOM;MASC;SG;3	
پُورن	plin	پُورن	plin	PROPN;NOM;MASC;SG;3	ADV
پُورن	plină	پُورن	plin	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
پُورن	completa	پُورن	completa	PROPN;NOM;MASC;SG;3	ADJ;DEF;FEM;SG
پُورن	completă	پُورن	complet	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
پُورن	complete	پُورن	complet	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;PL
پُورن	complet	پُورن	complet	PROPN;NOM;MASC;SG;3	ADV
پُورن	perfect	پُورن	perfect	PROPN;NOM;MASC;SG;3	ADV
پُورن	perfecte	پُورن	perfect	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;PL
پُورن	perfecta	پُورن	perfecta	PROPN;NOM;MASC;SG;3	
پُورن	perfectă	پُورن	perfect	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
پُورہ	decontarea	پُورہ	decontare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پُورہ	decontare	پُورہ	decontare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پُورہ	așezare	پُورہ	așezare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پُوری	completa	پُوری	completa	PROPN;NOM;MASC;SG;3	ADJ;DEF;FEM;SG
پُوری	completă	پُوری	complet	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
پُوری	complete	پُوری	complet	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;PL
پُوری	complet	پُوری	complet	PROPN;NOM;MASC;SG;3	ADV
پُوری	puri	پُوری	pur	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;PL
پَوڑی	scări	پَوڑی	scară	PROPN;NOM;MASC;SG;3	N;INDF;FEM;PL
پَوڑی	rigid	پَوڑی	rigid	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
پوڑھا	stout	پوڑھ	stoa	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پوڑھا	firma	پوڑھ	firmă	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پوڑھا	fermi	پوڑھ	ferm	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;PL
پوڑھا	firmă	پوڑھ	firmă	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پوڑھا	ferm	پوڑھ	ferm	PROPN;NOM;MASC;SG;3	ADV
پوڑھا	groase	پوڑھ	gros	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;PL
پوڑھا	gros	پوڑھ	gros	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
پوڑھا	groasă	پوڑھ	gros	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
پوڑھا	grosime	پوڑھ	grosime	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پوڑھا	rigid	پوڑھ	rigid	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
پوڑھا	puternica	پوڑھ	puternic	PROPN;NOM;MASC;SG;3	ADJ;DEF;FEM;SG
پوڑھا	strong	پوڑھ	strong	PROPN;NOM;MASC;SG;3	
پوڑھا	puternic	پوڑھ	puternic	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
پوڑھا	puternică	پوڑھ	puternic	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
پوڑھا	dens	پوڑھ	dens	PROPN;NOM;MASC;SG;3	ADV
پوڑھا	densă	پوڑھ	dens	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
پوڑھائی	grosimea	پوڑھائی	grosime	V;PFV;FEM;SG;V.PTCP;ACT	N;DEF;FEM;SG
پوڑھائی	grosime	پوڑھائی	grosime	V;PFV;FEM;SG;V.PTCP;ACT	N;INDF;FEM;SG
پوڑھائی	fermitate	پوڑھائی	fermitate	V;PFV;FEM;SG;V.PTCP;ACT	N;INDF;FEM;SG
پوڑھائی	putere	پوڑھائی	putere	V;PFV;FEM;SG;V.PTCP;ACT	N;INDF;FEM;SG
پوڑھائی	puterea	پوڑھائی	putere	V;PFV;FEM;SG;V.PTCP;ACT	N;DEF;FEM;SG
پوڑھائی	forta	پوڑھائی	forta	V;PFV;FEM;SG;V.PTCP;ACT	N;DEF;FEM;SG
پَوڑھنا	odihnă	پَوڑھنا	odihnă	V;MASC;SG;NFIN;ACT	N;INDF;FEM;SG
پَوڑھنا	odihna	پَوڑھنا	odihnă	V;MASC;SG;NFIN;ACT	N;DEF;FEM;SG
پوسا	îmblânzit	پوسا	îmblânzi	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
پوست	scoică	پوست	scoică		N;INDF;FEM;SG
پوست	cochilie	پوست	cochilie		N;INDF;FEM;SG
پوست	coajă	پوست	coajă		N;INDF;FEM;SG
پوست	lătrat	پوست	lătra		ADJ;INDF;MASC;SG
پوست	latră	پوست	lătra		V;IND;3;PRS;FIN
پوست	poppy	پوست	poppy		N;INDF;MASC;SG
پوست	crustă	پوست	crustă		N;INDF;FEM;SG
پوست	crusta	پوست	crust		N;DEF;FEM;SG
پوست	crustă	پوست	crustă		N;INDF;FEM;SG
پوست	strat	پوست	strat		N;INDF;MASC;SG
پوست	stratul	پوست	strat		N;DEF;MASC;SG
پوست	scoică	پوست	scoică		N;INDF;FEM;SG
پوست	cochilie	پوست	cochilie		N;INDF;FEM;SG
پوست	coajă	پوست	coajă		N;INDF;FEM;SG
پوست	lătrat	پوست	lătra		ADJ;INDF;MASC;SG
پوست	latră	پوست	lătra		V;IND;3;PRS;FIN
پوست	poppy	پوست	poppy		N;INDF;MASC;SG
پوست	piele	پوست	piele		N;INDF;FEM;SG
پوست	pielea	پوست	piele		N;DEF;FEM;SG
پوست	crustă	پوست	crustă		N;INDF;FEM;SG
پوست	crusta	پوست	crust		N;DEF;FEM;SG
پوست	crustă	پوست	crustă		N;INDF;FEM;SG
پوست	strat	پوست	strat		N;INDF;MASC;SG
پوست	stratul	پوست	strat		N;DEF;MASC;SG
پوستی	lene	پوستی	lene	PROPN;NOM;MASC;SG;3	
پوستین	calomnie	پوستین	calomnie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پوسنا	spate	پوسنا	spate	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پوسنا	rasă	پوسنا	rasă	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
پوسنا	rasa	پوسنا	rasă	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پوسنا	îmblânzi	پوسنا	îmblânzi	PROPN;NOM;MASC;SG;3	V;IND;SG;3;PST;FIN
پوسنا	îmblânzit	پوسنا	îmblânzi	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
پوش	acoperind	پوش	acoperi		V;V.MSDR
پوش	purtarea	پوش	purtare		N;DEF;FEM;SG
پوش	purtând	پوش	purta		V;V.MSDR
پوشاک	haine	پوشاک	haină	PROPN;NOM;MASC;SG;3	N;INDF;FEM;PL
پوشاک	hainele	پوشاک	haină	PROPN;NOM;MASC;SG;3	N;DEF;FEM;PL
پوشاک	rochie	پوشاک	rochie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پوشاک	haine	پوشاک	haină	PROPN;NOM;MASC;SG;3	N;INDF;FEM;PL
پوشاک	hainele	پوشاک	haină	PROPN;NOM;MASC;SG;3	N;DEF;FEM;PL
پوشاک	rochie	پوشاک	rochie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پوشِش	pătură	پوشِش	pătură	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پوشِش	pătura	پوشِش	pătură	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پوشِش	foaie	پوشِش	foaie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پوشِش	haine	پوشِش	haină	PROPN;NOM;MASC;SG;3	N;INDF;FEM;PL
پوشِش	hainele	پوشِش	haină	PROPN;NOM;MASC;SG;3	N;DEF;FEM;PL
پوشِش	acoperind	پوشِش	acoperi	PROPN;NOM;MASC;SG;3	V;V.MSDR
پوشِش	rochie	پوشِش	rochie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پوشہ	caliciu	پوشہ	caliciu	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پوشیدگی	ambiguitate	پوشیدگی	ambiguitate	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پوشیدگی	ambiguitate	پوشیدگی	ambiguitate	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پوشیدنی	îmbrăcăminte	پوشیدنی	îmbrăcăminte	ADJ;NOM	N;INDF;FEM;SG
پوشیدنی	rochie	پوشیدنی	rochie	ADJ;NOM	N;INDF;FEM;SG
پوشیدہ	ascunsa	پوشیدہ	ascunsa	ADJ	N;DEF;FEM;SG
پوشیدہ	secret	پوشیدہ	secret	ADJ	N;INDF;MASC;SG
پوشیدہ	secreta	پوشیدہ	secret	ADJ	N;DEF;FEM;SG
پوشیدہ	secrete	پوشیدہ	secret	ADJ	N;INDF;FEM;PL
پوشیدہ	secretul	پوشیدہ	secret	ADJ	N;DEF;MASC;SG
پوشیدہ	ascunsa	پوشیدہ	ascunsa	ADJ	N;DEF;FEM;SG
پوکھر	tank	پوکھر	tank	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پوکھر	rezervor	پوکھر	rezervor	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پوکھر	tanc	پوکھر	tanc	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پوکھر	pond	پوکھر	pond	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پوکھر	balta	پوکھر	baltă	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پوکھر	iazul	پوکھر	iaz	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
پوکھر	iaz	پوکھر	iaz	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پوکھر	piscina	پوکھر	piscină	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پوکھر	biliard	پوکھر	biliard	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پوکھر	piscină	پوکھر	piscină	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پُول	banii	پُول	ban	PROPN;NOM;MASC;SG;3	N;DEF;MASC;PL
پُول	bani	پُول	ban	PROPN;NOM;MASC;SG;3	N;INDF;MASC;PL
پُول	cash	پُول	cash	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پُول	numerar	پُول	numerar	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پُول	piscina	پُول	piscină	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پُول	biliard	پُول	biliard	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پُول	piscină	پُول	piscină	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پُول	monede	پُول	monede	PROPN;NOM;MASC;SG;3	N;INDF;FEM;PL
پُول	moneda	پُول	moneda	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پُول	monedă	پُول	monedă	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پُول	pond	پُول	pond	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پُول	balta	پُول	baltă	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پُول	iazul	پُول	iaz	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
پُول	iaz	پُول	iaz	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پول	goliciunea	پول	goliciune	N;NOM;MASC;SG;3	N;DEF;FEM;SG
پول	secretă	پول	secret	N;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
پول	secreta	پول	secret	N;NOM;MASC;SG;3	N;DEF;FEM;SG
پول	secrete	پول	secret	N;NOM;MASC;SG;3	N;INDF;FEM;PL
پول	secretul	پول	secret	N;NOM;MASC;SG;3	N;DEF;MASC;SG
پولا	spongios	پولا	spongios	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
پولا	gol	پولا	gol	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پولا	goale	پولا	gol	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;PL
پولا	goală	پولا	gol	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
پولا	goala	پولا	gol	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پولا	moi	پولا	moale	PROPN;NOM;MASC;SG;3	ADJ;INDF;PL
پولا	moale	پولا	moale	PROPN;NOM;MASC;SG;3	
پولاد	puternica	پولاد	puternic	PROPN;NOM;MASC;SG;3	ADJ;DEF;FEM;SG
پولاد	strong	پولاد	strong	PROPN;NOM;MASC;SG;3	
پولاد	puternic	پولاد	puternic	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
پولاد	puternică	پولاد	puternic	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
پولاد	determinate	پولاد	determinat	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;PL
پولاد	determinată	پولاد	determinat	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
پولاد	determinat	پولاد	determina	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
پولاد	rigid	پولاد	rigid	PROPN;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
پَولی	intrarea	پَولی	intrare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پَولی	intrare	پَولی	intrare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پَولی	amprenta	پَولی	amprenta	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پَولی	uşă	پَولی	uşă	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پَولی	ușa	پَولی	ușă	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پَولی	ușă	پَولی	ușă	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پَولی	usa	پَولی	usa	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پَولی	pragul	پَولی	prag	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
پَولی	prag	پَولی	prag	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پُولی	paie	پُولی	pai	PROPN;NOM;MASC;SG;3	N;INDF;FEM;PL
پُولی	iarbă	پُولی	iarbă	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پُولی	iarba	پُولی	iarbă	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پوَن	aer	پوَن	aer	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پوَن	aerul	پوَن	aer	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
پوَن	air	پوَن	air	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پوَن	vantul	پوَن	vant	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
پوَن	vânt	پوَن	vânt	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پوَن	vant	پوَن	vant	PROPN;NOM;MASC;SG;3	
پوَن	wind	پوَن	wind	PROPN;NOM;MASC;SG;3	PROPN
پوَن	vântul	پوَن	vânt	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
پوَن	purificare	پوَن	purificare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پوَن	purificarea	پوَن	purificare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پوَن	respiratie	پوَن	respiratie	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پوَن	respirație	پوَن	respirație	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پَون	farmecul	پَون	farmec		N;DEF;MASC;SG
پَون	farmec	پَون	farmec		N;INDF;MASC;SG
پونا	fry	پونا	fry	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پونا	cook	پونا	cook	PROPN;NOM;MASC;SG;3	PROPN
پونا	bucătar	پونا	bucătar	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پونا	gătesc	پونا	găti	PROPN;NOM;MASC;SG;3	V;IND;PL;3;PRS;FIN
پُونجا	pachet	پُونجا	pachet	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پُونجا	stack	پُونجا	stack	PROPN;NOM;MASC;SG;3	
پُونجا	teanc	پُونجا	teanc	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پُونجی	putere	پُونجی	putere	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پُونجی	puterea	پُونجی	putere	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پُونجی	power	پُونجی	power	PROPN;NOM;MASC;SG;3	N
پُونجی	stocul	پُونجی	stoc	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
پُونجی	stoc	پُونجی	stoc	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پُونجی	curaj	پُونجی	curaj	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پُونجی	curajul	پُونجی	curaj	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
پُونجی	averi	پُونجی	aver	PROPN;NOM;MASC;SG;3	N;INDF;FEM;PL
پُونجی	averea	پُونجی	avere	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پُونجی	avere	پُونجی	avere	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پُونجی	bunăstare	پُونجی	bunăstare	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پُونجی	aparținând	پُونجی	aparține	PROPN;NOM;MASC;SG;3	V;V.MSDR
پُونجی	proprietate	پُونجی	proprietate	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پُونجی	proprietatea	پُونجی	proprietate	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پُونجی	capacitatea	پُونجی	capacitate	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پُونجی	capacitate	پُونجی	capacitate	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پُونجی	capitala	پُونجی	capitală	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پُونجی	capitală	پُونجی	capitală	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پُونجی	capital	پُونجی	capital	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پونچنا	curat	پونچنا	curat	V;SG;NFIN;ACT	ADJ;INDF;MASC;SG
پونچنا	curată	پونچنا	curat	V;SG;NFIN;ACT	ADJ;INDF;FEM;SG
پونچنا	curate	پونچنا	curat	V;SG;NFIN;ACT	ADJ;INDF;FEM;PL
پونچنا	clean	پونچنا	clean	V;SG;NFIN;ACT	N;INDF;MASC;SG
پُونچھ	coadă	پُونچھ	coadă	PROPN;NOM;MASC;SG;3	N;INDF;FEM;SG
پُونچھ	coada	پُونچھ	coadă	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پُونچھ	parazitul	پُونچھ	parazit	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
پُونچھ	parazit	پُونچھ	parazit	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پونچھن	refuza	پونچھن	refuza	PROPN;NOM;MASC;SG;3	V;IND;SG;3;IPFV;FIN
پونچھن	refuză	پونچھن	refuza	PROPN;NOM;MASC;SG;3	V;IND;SG;3;PST;FIN
پونچھن	refuz	پونچھن	refuz	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پونچھنا	praful	پونچھنا	praf	V;SG;NFIN;ACT	N;DEF;MASC;SG
پونچھنا	praf	پونچھنا	praf	V;SG;NFIN;ACT	N;INDF;MASC;SG
پونچھنا	curat	پونچھنا	curat	V;SG;NFIN;ACT	ADJ;INDF;MASC;SG
پونچھنا	curată	پونچھنا	curat	V;SG;NFIN;ACT	ADJ;INDF;FEM;SG
پونچھنا	curate	پونچھنا	curat	V;SG;NFIN;ACT	ADJ;INDF;FEM;PL
پونچھنا	clean	پونچھنا	clean	V;SG;NFIN;ACT	N;INDF;MASC;SG
پونگا	gol	پونگا	gol	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پونگا	goale	پونگا	gol	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;PL
پونگا	goală	پونگا	gol	PROPN;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
پونگا	goala	پونگا	gol	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پونگا	hollow	پونگا	hollow	PROPN;NOM;MASC;SG;3	PROPN
پُونگڑا	băiat	پُونگڑا	băiat	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پُونگڑا	baiat	پُونگڑا	baiat	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پُونگڑا	fiule	پُونگڑا	fiu	PROPN;NOM;MASC;SG;3	
پُونگڑا	fiul	پُونگڑا	fiu	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
پُونگڑا	fiu	پُونگڑا	fiu	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پوہا	vitele	پوہا	vită	PROPN;NOM;MASC;SG;3	N;DEF;FEM;PL
پوہا	vite	پوہا	vită	PROPN;NOM;MASC;SG;3	N;INDF;FEM;PL
پوہا	bovine	پوہا	bovină	PROPN;NOM;MASC;SG;3	N;INDF;FEM;PL
پویا	rularea	پویا	rulare	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پویا	rulează	پویا	rula	PROPN;NOM;MASC;SG;3	V;IND;3;PRS;FIN
پویا	alergând	پویا	alerga	PROPN;NOM;MASC;SG;3	V;V.MSDR
پویا	mergând	پویا	merge	PROPN;NOM;MASC;SG;3	V;V.MSDR
پویہ	canter	پویہ	canter	PROPN;NOM;MASC;SG;3	
پہ	dar	پہ	dar		CONJ;POS
پہ	până	پہ	până		ADP;ACC
پہاڑ	imensă	پہاڑ	imens	N;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
پہاڑ	imens	پہاڑ	imens	N;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
پہاڑ	puternica	پہاڑ	puternic	N;NOM;MASC;SG;3	ADJ;DEF;FEM;SG
پہاڑ	strong	پہاڑ	strong	N;NOM;MASC;SG;3	
پہاڑ	puternic	پہاڑ	puternic	N;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
پہاڑ	puternică	پہاڑ	puternic	N;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
پہاڑ	împovărătoare	پہاڑ	împovărător	N;NOM;MASC;SG;3	ADJ;INDF;FEM
پہاڑ	muntele	پہاڑ	munte	N;NOM;MASC;SG;3	N;DEF;MASC;SG
پہاڑ	imensă	پہاڑ	imens	N;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
پہاڑ	imens	پہاڑ	imens	N;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
پہاڑ	puternica	پہاڑ	puternic	N;NOM;MASC;SG;3	ADJ;DEF;FEM;SG
پہاڑ	strong	پہاڑ	strong	N;NOM;MASC;SG;3	
پہاڑ	puternic	پہاڑ	puternic	N;NOM;MASC;SG;3	ADJ;INDF;MASC;SG
پہاڑ	puternică	پہاڑ	puternic	N;NOM;MASC;SG;3	ADJ;INDF;FEM;SG
پہاڑ	împovărătoare	پہاڑ	împovărător	N;NOM;MASC;SG;3	ADJ;INDF;FEM
پہپٹ	fraude	پہپٹ	fraudă		N;INDF;FEM;PL
پہپٹ	frauda	پہپٹ	fraudă		N;DEF;FEM;SG
پہپٹ	fraudă	پہپٹ	fraudă		N;INDF;FEM;SG
پہپٹ	zgomote	پہپٹ	zgomot		N;INDF;FEM;PL
پہپٹ	zgomotul	پہپٹ	zgomot		N;DEF;MASC;SG
پہپٹ	gălăgie	پہپٹ	gălăgie		N;INDF;FEM;SG
پہپٹ	zgomot	پہپٹ	zgomot		N;INDF;MASC;SG
پہپٹ	perturbare	پہپٹ	perturbare		N;INDF;FEM;SG
پہپٹ	trădare	پہپٹ	trădare		N;INDF;FEM;SG
پہپٹ	tradare	پہپٹ	tradare		N;INDF;FEM;SG
پہپٹ	trădarea	پہپٹ	trădare		N;DEF;FEM;SG
پہچان	distincție	پہچان	distincție	N;NOM;MASC;SG;3	N;INDF;FEM;SG
پہچان	distincția	پہچان	distincție	N;NOM;MASC;SG;3	N;DEF;FEM;SG
پہچان	identificarea	پہچان	identificare	N;NOM;MASC;SG;3	N;DEF;FEM;SG
پہچان	identificare	پہچان	identificare	N;NOM;MASC;SG;3	N;INDF;FEM;SG
پہچان	recunoașterea	پہچان	recunoaștere	N;NOM;MASC;SG;3	N;DEF;FEM;SG
پہچان	recunoastere	پہچان	recunoastere	N;NOM;MASC;SG;3	N;INDF;FEM;SG
پہچان	recunoaștere	پہچان	recunoaștere	N;NOM;MASC;SG;3	N;INDF;FEM;SG
پہچان	familiaritate	پہچان	familiaritate	N;NOM;MASC;SG;3	N;INDF;FEM;SG
پہچان	cunostinta	پہچان	cunostinta	N;NOM;MASC;SG;3	N;DEF;FEM;SG
پہچان	cunoștință	پہچان	cunoștință	N;NOM;MASC;SG;3	N;INDF;FEM;SG
پہچنا	impact	پہچ	impact	V;MASC;SG;V.PTCP;ACT	N;INDF;MASC;SG
پہچنا	impactul	پہچ	impact	V;MASC;SG;V.PTCP;ACT	N;DEF;MASC;SG
پہرا	timp	پہرا	timp	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
پہرا	ora	پہرا	oră	PROPN;NOM;MASC;SG;3	N;DEF;FEM;SG
پہرا	timpul	پہرا	timp	PROPN;NOM;MASC;SG;3	N;DEF;MASC;SG
پہرا	arestati	پہرا	aresta	PROPN;NOM;MASC;SG;3	V;IND;PL;2;IPFV;FIN
پہرا	arest	پہرا	arest	PROPN;NOM;MASC;SG;3	N;INDF;MASC;SG
