של	shel	של	shel	PART;GEN	
נראה	udseende	נראה	udseende	V;MASC;SG;V.PTCP;MID	N;INDF;NEUT;SG
נראה	ser	נראה	se	V;MASC;SG;V.PTCP;MID	V;IND;PRS;FIN;ACT
לגבי	omkring	לגבי	omkring	ADP	ADV
וב	webb	וב	webb		
משתמש	brugeren	השתמש	bruger	V;MASC;SG;V.PTCP	N;DEF;MASC+FEM;SG
קיבל	modtages	קיבל	modtage	V;MASC;SG;3;PST;ACT	V;NFIN;PASS
קיבל	modtagne	קיבל	modtagne	V;MASC;SG;3;PST;ACT	V;PL;PST;V.PTCP
עקב	talon	None	talon	CONJ	
עקב	termin	None	termin	CONJ	N;INDF;MASC+FEM;SG
עקב	forfalder	None	forfalder	CONJ	V;IND;PRS;FIN;ACT
עקב	forfaldne	None	forfalden	CONJ	ADJ;PL
עקב	hæl	None	hæl	CONJ	N;INDF;MASC+FEM;SG
מונה	monet	מנה	mone		N;DEF;NEUT;SG
מונה	mona	מנה	mona		
האימפריה	empire	האימפריה	empire	PROPN	
האימפריה	imperiet	האימפריה	imperi	PROPN	N;DEF;NEUT;SG
האימפריה	imperium	האימפריה	imperium	PROPN	N;INDF;NEUT;SG
מים	vand	מים	vand	N;MASC;PL	N;INDF;NEUT;SG
כוחות	beføjelse	כוח	beføjelse	N;MASC;PL	N;INDF;MASC+FEM;SG
כוחות	powers	כוח	powe	N;MASC;PL	N;INDF;MASC+FEM;SG
פעולה	foranstaltninger	פעולה	foranstaltning	N;FEM;SG	N;INDF;MASC+FEM;PL
ניו	neo	ניו	neo	PROPN	
נכון	rigtigt	נכון	rigtigt	ADJ;MASC;SG	ADV
נכון	ret	נכון	ret	ADJ;MASC;SG	N;INDF;MASC+FEM;SG
נכון	sand	נכון	sand	ADJ;MASC;SG	N;INDF;MASC+FEM;SG
נכון	true	נכון	true	ADJ;MASC;SG	V;NFIN;ACT
נכון	rigtigt	נכון	rigtigt	ADJ;MASC;SG	ADV
חיפה	haifa	חיפה	haifa	PROPN	
יחידה	unit	יחידה	unit	N;FEM;SG	
העונה	årstid	העונה	årstid	ADV	N;INDF;MASC+FEM;SG
העונה	sæsonen	העונה	sæson	ADV	N;DEF;MASC+FEM;SG
העונה	sæson	העונה	sæson	ADV	N;INDF;MASC+FEM;SG
יעקב	jacob	יעקב	jacob	PROPN	
יעקב	jakob	יעקב	jakob	PROPN	
יעקב	jakob	יעקב	jakob	PROPN	
יעקב	jakov	יעקב	jakov	PROPN	
אינה	ina	אינו	ina	V;FEM;SG;3;NEG;V.PTCP	
אינה	inna	אינו	inna	V;FEM;SG;3;NEG;V.PTCP	
הבית	startside	הבית	startside	ADV	N;INDF;MASC+FEM;SG
הבית	home	הבית	home	ADV	
הבית	house	הבית	house	ADV	N;INDF;MASC+FEM;SG
הבית	huset	הבית	hus	ADV	N;DEF;NEUT;SG
הבית	hus	הבית	hus	ADV	N;INDF;NEUT;SG
תודה	takker	תודה	takke	PROPN	V;IND;PRS;FIN;ACT
תודה	tak	תודה	tak	PROPN	N;INDF;MASC+FEM;SG
לב	heart	לב	heart	PROPN	
לב	hjerte	לב	hjerte	PROPN	N;INDF;NEUT;SG
לב	hjertet	לב	hjerte	PROPN	N;DEF;NEUT;SG
לב	lev	לב	lev	PROPN	N;INDF;NEUT;SG
מפקד	øverstbefalende	מפקד	øverstbefalende	N;MASC;SG	ADJ
שלוש	three	שלוש	thre	NUM;FEM;SG	
שלום	shalom	שלום	shalom	PROPN	
שלום	peace	שלום	peace	PROPN	
שלום	freden	שלום	fred	PROPN	N;DEF;MASC+FEM;SG
שלום	fred	שלום	fred	PROPN	N;INDF;MASC+FEM;SG
שלום	hejsa	שלום	hejsa	PROPN	N;INDF;MASC+FEM;SG
שלום	goddag	שלום	goddag	PROPN	V;IMP
שלום	hej	שלום	hej	PROPN	N;INDF;MASC+FEM;SG
פעמים	times	פעם	time	N;FEM;PL	N;GEN;INDF;MASC+FEM;SG
קבוצות	hold	קבוצה	holde	N;FEM;PL	V;IMP
המשחק	vildt	המשחק	vildt	PROPN	ADJ;INDF;NEUT;SG
המשחק	spillet	המשחק	spille	PROPN	V;INDF;SG;PST;V.PTCP
המשחק	kamp	המשחק	kamp	PROPN	N;INDF;MASC+FEM;SG
המשחק	spil	המשחק	spil	PROPN	N;INDF;NEUT;SG
המשחק	leg	המשחק	leg	PROPN	N;INDF;MASC+FEM;SG
האי	øen	האי	ø		N;DEF;MASC+FEM;SG
האי	hai	האי	hai		
האי	hal	האי	hal		
סרט	movie	סרט	movie	N;MASC;SG	
סרט	film	סרט	film	N;MASC;SG	N;INDF;MASC+FEM;PL
סרט	filme	סרט	filme	N;MASC;SG	V;NFIN;ACT
סרט	film	סרט	film	N;MASC;SG	N;INDF;MASC+FEM;PL
בגלל	fordi	בגלל	fordi	ADP	CONJ
המפלגה	party	המפלג	party	PROPN	
המפלגה	fest	המפלג	fest	PROPN	N;INDF;MASC+FEM;SG
המפלגה	part	המפלג	part	PROPN	N;INDF;MASC+FEM;SG
המפלגה	parti	המפלג	parti	PROPN	N;INDF;NEUT;SG
בעבר	tidligere	בעבר	tidligere		ADV;CMPR
האחרון	sidste	האחרון	sidste	PROPN	ADJ
האחרון	sidst	האחרון	sidst	PROPN	ADV
קרב	battle	קרב	battel	N;MASC;SG	
קרב	bekæmpe	קרב	bekæmpe	N;MASC;SG	V;NFIN;ACT
האתר	website	האתר	website		N;INDF;NEUT;SG
האתר	hjemmeside	האתר	hjemmeside		N;INDF;MASC+FEM;SG
האתר	webside	האתר	webside		N;INDF;MASC+FEM;SG
האתר	hjemmesiden	האתר	hjemmeside		N;DEF;MASC+FEM;SG
האתר	websted	האתר	websted		N;INDF;MASC+FEM;SG
קצר	short	קצר	short	ADJ;MASC;SG	
קצר	korte	קצר	kort	ADJ;MASC;SG	ADJ;PL
קצר	kortfattede	קצר	kortfattet	ADJ;MASC;SG	ADJ;PL
בהמשך	nedenfor	בהמשך	nedenfor		ADV
בהמשך	under	בהמשך	under		ADV
בהמשך	nedenunder	בהמשך	nedenunder		ADV
בר	bar	בר	bar		N;INDF;MASC+FEM;SG
צבא	militære	צבא	militær	N;MASC;SG	ADJ;PL
צבא	militær	צבא	militær	N;MASC;SG	ADJ;INDF;MASC+FEM;SG
צבא	militært	צבא	militært	N;MASC;SG	ADJ;INDF;NEUT;SG
ים	sea	ים	sea	N;MASC;SG	
החיים	liv	החיים	liv	ADV	N;INDF;NEUT;SG
החיים	livet	החיים	liv	ADV	N;DEF;NEUT;SG
החיים	livstid	החיים	livstid	ADV	N;INDF;MASC+FEM;SG
החיים	life	החיים	life	ADV	
צה	tse	צה	tse		
משחק	vildt	משחק	vildt	N;MASC;SG	ADJ;INDF;NEUT;SG
משחק	spillet	משחק	spille	N;MASC;SG	V;INDF;SG;PST;V.PTCP
משחק	leger	משחק	lege	N;MASC;SG	V;IND;PRS;FIN;ACT
משחק	spiller	משחק	spille	N;MASC;SG	V;IND;PRS;FIN;ACT
משחק	spille	משחק	spille	N;MASC;SG	V;NFIN;ACT
משחק	handler	משחק	handle	N;MASC;SG	V;IND;PRS;FIN;ACT
ראשי	head	ראש	head	N;PSSD;MASC;PL	
ראשי	hovede	ראש	hove	N;PSSD;MASC;PL	N;INDF;NEUT;SG
ראשי	hovedet	ראש	hoved	N;PSSD;MASC;PL	N;DEF;NEUT;SG
ראשי	hoved	ראש	hoved	N;PSSD;MASC;PL	N;INDF;NEUT;SG
ראשי	chef	ראש	chef	N;PSSD;MASC;PL	N;INDF;MASC+FEM;SG
ראשי	chief	ראש	chief	N;PSSD;MASC;PL	N;INDF;MASC+FEM;SG
ראשי	høvding	ראש	høvding	N;PSSD;MASC;PL	N;INDF;MASC+FEM;SG
ראשי	primære	ראש	primær	N;PSSD;MASC;PL	ADJ;PL
ראשי	primært	ראש	primært	N;PSSD;MASC;PL	ADV
ראשי	primær	ראש	primær	N;PSSD;MASC;PL	N;INDF;NEUT;SG
הזמן	tid	הזמן	tid		N;INDF;MASC+FEM;SG
הזמן	tidspunkt	הזמן	tidspunkt		N;INDF;NEUT;SG
הזמן	gang	הזמן	gang		N;INDF;MASC+FEM;SG
הזמן	klokkeslæt	הזמן	klokkeslæt		N;INDF;NEUT;SG
הזמן	tiden	הזמן	tid		N;DEF;MASC+FEM;SG
אברהם	abraham	אברהם	abraham	PROPN	N;INDF;MASC+FEM;SG
אברהם	avraham	אברהם	avraham	PROPN	
נבחר	valgte	נבחר	vælge	V;MASC;SG;3;PST;MID	V;IND;PST;FIN;ACT
נבחר	valgte	נבחר	vælge	V;MASC;SG;3;PST;MID	V;IND;PST;FIN;ACT
נבחר	udvalgte	נבחר	udvælge	V;MASC;SG;3;PST;MID	V;PL;PST;V.PTCP
מדי	maddie	מדי	maddie	ADV	N;INDF;NEUT;SG
לכן	derfor	לכן	derfor	CONJ	ADV
מאוחר	sen	מאוחר	sen	ADV	ADJ;INDF;MASC+FEM;SG
מאוחר	forsinket	מאוחר	forsinke	ADV	V;INDF;SG;PST;V.PTCP
דף	siden	דף	siden		ADV
דף	side	דף	side		N;INDF;MASC+FEM;SG
דף	page	דף	page		
דף	def	דף	def		N;INDF;NEUT;SG
קולנוע	movie	קולנוע	movie	N;MASC;SG	
קולנוע	film	קולנוע	film	N;MASC;SG	N;INDF;MASC+FEM;PL
קולנוע	film	קולנוע	film	N;MASC;SG	N;INDF;MASC+FEM;PL
פני	penny	פנים	penny	N;PL	N;INDF;MASC+FEM;SG
קודם	første	קודם	første	ADV	ADJ
עיר	city	עיר	city	N;FEM;SG	
לצד	side	לצד	side	ADP	N;INDF;MASC+FEM;SG
בגיל	lagret	בגיל	lagre		V;INDF;SG;PST;V.PTCP
ידוע	vidst	ידוע	vidst	N;MASC;SG	ADV
ידוע	kendte	ידוע	kende	N;MASC;SG	V;IND;PST;FIN;ACT
ידוע	kendt	ידוע	kendt	N;MASC;SG	ADJ;INDF;SG
הופעות	indtryk	הופעה	indtryk	N;FEM;PL	N;INDF;NEUT;SG
הופעות	skinnet	הופעה	skinne	N;FEM;PL	N;DEF;NEUT;SG
קטן	small	קטן	small	ADJ;MASC;SG	
קטן	små	קטן	lille	ADJ;MASC;SG	ADJ;PL
קטן	småt	קטן	småt	ADJ;MASC;SG	ADV
קטן	små	קטן	lille	ADJ;MASC;SG	ADJ;PL
למד	læres	למד	læres	V;MASC;SG;3;PST	V;IND;PRS;FIN;PASS
למד	lære	למד	lære	V;MASC;SG;3;PST	N;INDF;MASC+FEM;SG
ברית	forbundsfæller	ברית	forbundsfæller	N;FEM;SG	N;INDF;MASC+FEM;PL
ברית	allierede	ברית	alliere	N;FEM;SG	V;PL;PST;V.PTCP
היהודי	jøde	היהודי	jøde	PROPN	N;INDF;MASC+FEM;SG
היהודי	jøden	היהודי	jød	PROPN	N;DEF;MASC+FEM;SG
תשע	nine	תשע	nin	NUM;FEM;SG	
פחות	færre	פחות	få	ADV	ADJ;CMPR;PL
פחות	færre	פחות	få	ADV	ADJ;CMPR;PL
ישראלי	israelske	ישראלי	israelsk	N;MASC;SG	ADJ;PL
ישראלי	israelsk	ישראלי	israelsk	N;MASC;SG	ADJ;INDF;SG
ישראלי	israelere	ישראלי	israelere	N;MASC;SG	N;INDF;MASC+FEM;PL
משרד	office	משרד	office	N;MASC;SG	
שיחק	spillet	שיחק	spille	PROPN	V;INDF;SG;PST;V.PTCP
שיחק	afspillet	שיחק	afspil	PROPN	V;INDF;SG;PST;V.PTCP
שיחק	spillede	שיחק	spille	PROPN	V;IND;PST;FIN;ACT
מעבר	overgang	מעבר	overgang		N;INDF;MASC+FEM;SG
מעבר	passagen	מעבר	passage		N;DEF;MASC+FEM;SG
מעבר	passage	מעבר	passage		N;INDF;MASC+FEM;SG
זהב	gyldent	זהב	gylden	N;MASC;SG	ADJ;INDF;NEUT;SG
זהב	gyldne	זהב	gylden	N;MASC;SG	ADJ;PL
זהב	gold	זהב	gold	N;MASC;SG	
עולם	world	עולם	world	N;MASC;SG	
יד	yad	יד	yad	N;FEM;SG	
יד	hand	יד	hand	N;FEM;SG	
מדינה	lande	מדינה	land	N;FEM;SG	N;INDF;NEUT;PL
מדינה	state	מדינה	state	N;FEM;SG	
ארגון	organiserer	ארגון	organisere	N;MASC;SG	V;IND;PRS;FIN;ACT
שונה	forskellige	שונה	forskellig		ADJ;PL
שונה	forskelligt	שונה	forskelligt		ADV
שונה	anderledes	שונה	anderledes		ADJ
שונה	forskellig	שונה	forskellig		ADJ;INDF;MASC+FEM;SG
שונה	modificerede	שונה	modificere		V;PL;PST;V.PTCP
שונה	ændret	שונה	ændre		V;INDF;SG;PST;V.PTCP
שונה	modificeret	שונה	modificeret		V;INDF;SG;PST;V.PTCP
שונה	ombygget	שונה	ombygge		V;INDF;SG;PST;V.PTCP
גדולה	large	גדול	large	ADJ;FEM;SG	
גדולה	store	גדול	stor	ADJ;FEM;SG	ADJ;PL
גדולה	big	גדול	big	ADJ;FEM;SG	
גדולה	store	גדול	stor	ADJ;FEM;SG	ADJ;PL
גדולה	storhed	גדול	storhed	ADJ;FEM;SG	N;INDF;MASC+FEM;SG
קשה	hårde	קשה	hård	ADV	ADJ;PL
קשה	svært	קשה	svær	ADV	ADJ;INDF;NEUT;SG
קשה	hard	קשה	hard	ADV	
קשה	hård	קשה	hård	ADV	ADJ;INDF;MASC+FEM;SG
קשה	hårdt	קשה	hård	ADV	ADJ;INDF;NEUT;SG
קשה	svær	קשה	svær	ADV	ADJ;INDF;MASC+FEM;SG
קשה	hårdt	קשה	hård	ADV	ADJ;INDF;NEUT;SG
קשה	hårde	קשה	hård	ADV	ADJ;PL
קשה	barsk	קשה	barsk	ADV	ADJ;INDF;SG
קשה	sej	קשה	sej	ADV	ADJ;INDF;MASC+FEM;SG
קשה	hård	קשה	hård	ADV	ADJ;INDF;MASC+FEM;SG
קשה	svært	קשה	svær	ADV	ADJ;INDF;NEUT;SG
קשה	svære	קשה	svær	ADV	ADJ;PL
קשה	vanskelig	קשה	vanskelig	ADV	ADJ;INDF;MASC+FEM;SG
קשה	vanskeligt	קשה	vanskeligt	ADV	ADJ;INDF;NEUT;SG
קשה	svær	קשה	svær	ADV	ADJ;INDF;MASC+FEM;SG
אור	tænd	אור	tænd		V;IMP
אור	light	אור	light		
אור	let	אור	let		ADJ;INDF;SG
אור	lys	אור	lys		N;INDF;NEUT;SG
צבי	zvi	צבי	zvi	PROPN	
צבי	hjort	צבי	hjort	PROPN	
צבי	rådyr	צבי	rådyr	PROPN	N;INDF;NEUT;SG
צבי	hjorte	צבי	hjorte	PROPN	N;INDF;MASC+FEM;PL
צבי	gazelle	צבי	gazel	PROPN	ADJ;DEF;SG
לדוגמה	eksempel	לדוגמה	eksempel	PROPN	N;INDF;NEUT;SG
אוכלוסייה	indbyggere	אוכלוסייה	indbygger	N;FEM;SG	N;INDF;MASC+FEM;PL
בעברית	hebraisk	בעברית	hebraisk		ADJ;INDF;SG
כנגד	imod	כנגד	imod	ADP	ADV
כנגד	mod	כנגד	mod	ADP	N;INDF;NEUT;SG
קיים	eksisteret	קיים	eksistere	ADJ;MASC;SG	V;INDF;SG;PST;V.PTCP
קיים	fandtes	קיים	fande	ADJ;MASC;SG	V;IND;PRS;FIN;PASS
קיים	eksisterede	קיים	eksistere	ADJ;MASC;SG	V;IND;PST;FIN;ACT
קיים	eksisterer	קיים	eksistere	ADJ;MASC;SG	V;IND;PRS;FIN;ACT
קיים	eksistere	קיים	eksistere	ADJ;MASC;SG	V;NFIN;ACT
קיים	findes	קיים	findes	ADJ;MASC;SG	V;IND;PRS;FIN;ACT
קיים	eksisterer	קיים	eksistere	ADJ;MASC;SG	V;IND;PRS;FIN;ACT
קיים	eksistere	קיים	eksistere	ADJ;MASC;SG	V;NFIN;ACT
קיים	findes	קיים	findes	ADJ;MASC;SG	V;IND;PRS;FIN;ACT
קיים	bestående	קיים	bestå	ADJ;MASC;SG	V;PRS;V.PTCP
קיים	eksisterende	קיים	eksistere	ADJ;MASC;SG	V;PRS;V.PTCP
שלי	shelley	שלי	shelley		N;INDF;MASC+FEM;SG
שלי	shelly	שלי	shelly		
שלי	mit	שלי	min		DET;NEUT;SG;1
שלי	mine	שלי	mine		N;INDF;MASC+FEM;SG
שלי	min	שלי	min		DET;MASC+FEM;SG;1
שלי	shelly	שלי	shelly		
דומה	lignende	דומה	ligne		V;PRS;V.PTCP
דומה	tilsvarende	דומה	tilsvarende		ADJ
דומה	dumaen	דומה	duma		N;DEF;MASC+FEM;SG
דין	dekan	דין	dekan	PROPN	N;INDF;MASC+FEM;SG
דין	dean	דין	dean	PROPN	
שכן	nabo	שכן	nabo	CONJ	N;INDF;MASC+FEM;SG
שכן	naboen	שכן	nabo	CONJ	N;DEF;MASC+FEM;SG
שכן	nabo	שכן	nabo	CONJ	N;INDF;MASC+FEM;SG
שכן	naboen	שכן	nabo	CONJ	N;DEF;MASC+FEM;SG
ימי	dage	יום	dag	PROPN	N;INDF;MASC+FEM;PL
סדרת	serier	סדרה	serie	N;FEM;SG	N;INDF;MASC+FEM;PL
מבין	forstår	מבין	forstå	ADP	V;IND;PRS;FIN;ACT
מבין	forstå	מבין	forstå	ADP	V;NFIN;ACT
מבין	forstået	מבין	forstå	ADP	V;INDF;SG;PST;V.PTCP
נקרא	ringede	נקרא	ringe	V;MASC;SG;3;PST;MID	V;IND;PST;FIN;ACT
נקרא	kaldte	נקרא	kalde	V;MASC;SG;3;PST;MID	V;IND;PST;FIN;ACT
פשוט	simple	פשוט	simpel		ADJ;PL
פשוט	simpel	פשוט	simpel		ADJ;INDF;MASC+FEM;SG
פשוט	enkelt	פשוט	enkelt		ADJ;INDF;SG
פשוט	enkel	פשוט	enkel		ADJ;INDF;MASC+FEM;SG
פשוט	simpelt	פשוט	simpel		ADJ
פשוט	bare	פשוט	bare		ADV
עבודה	arbejder	עבודה	arbejde	N;FEM;SG	V;IND;PRS;FIN;ACT
עבודה	arbejd	עבודה	arbejd	N;FEM;SG	V;IMP
חשוב	vigtige	חשוב	vigtig	ADJ;MASC;SG	ADJ;PL
כיוון	retning	כיוון	retning		N;INDF;MASC+FEM;SG
כיוון	retningen	כיוון	retning		N;DEF;MASC+FEM;SG
שלמה	shlomo	שלמה	shlomo	PROPN	N;INDF;NEUT;SG
שלמה	salomon	שלמה	salomon	PROPN	N;INDF;MASC+FEM;SG
שלמה	solomon	שלמה	solomon	PROPN	
שלמה	salomonøerne	שלמה	salomonø	PROPN	N;DEF;MASC+FEM;PL
שלמה	hel	שלמה	hel	PROPN	
שלמה	hele	שלמה	hel	PROPN	ADJ;DEF;SG
תבנית	formater	תבנית	format	N;FEM;SG	N;INDF;MASC+FEM;PL
אמריקאים	amerikaner	אמריקני	amerikaner	N;MASC;PL	N;INDF;MASC+FEM;SG
אמריקאים	american	אמריקני	american	N;MASC;PL	N;INDF;MASC+FEM;SG
אמריקאים	amerikanske	אמריקני	amerikansk	N;MASC;PL	ADJ;PL
אמריקאים	amerikansk	אמריקני	amerikansk	N;MASC;PL	ADJ;INDF;SG
הפועל	verbum	הפועל	verbum	PROPN	N;INDF;NEUT;SG
הפועל	hapoel	הפועל	hapoel	PROPN	
אפריקה	afrika	אפריקה	afrika	PROPN	
נחשב	overvejede	נחשב	overveje	V;MASC;SG;V.PTCP;MID	V;IND;PST;FIN;ACT
נחשב	overvejes	נחשב	overveje	V;MASC;SG;V.PTCP;MID	V;PRS;NFIN;PASS
נחשב	betragtede	נחשב	betragte	V;MASC;SG;V.PTCP;MID	V;IND;PST;FIN;ACT
נחשב	tæller	נחשב	tælle	V;MASC;SG;V.PTCP;MID	V;IND;PRS;FIN;ACT
דרום	sydlige	דרום	sydlig	N;MASC;SG	ADJ;PL
דרום	sydpå	דרום	sydpå	N;MASC;SG	ADV
דרום	sydlige	דרום	sydlig	N;MASC;SG	ADJ;PL
עלה	blade	עלה	blad	V;MASC;SG;3;PST;ACT	N;INDF;NEUT;PL
עלה	blad	עלה	blad	V;MASC;SG;3;PST;ACT	N;INDF;NEUT;SG
להשתמש	brug	השתמש	brug	V;NFIN	N;INDF;MASC+FEM;SG
להשתמש	anvendelse	השתמש	anvendelse	V;NFIN	N;INDF;MASC+FEM;SG
העליון	supreme	העליון	suprem	PROPN	
לקראת	mod	לקראת	mod	ADP	N;INDF;NEUT;SG
בברכה	oprigtigt	בברכה	oprigtig		ADV
בברכה	velkommen	בברכה	velkommen		ADJ;INDF;MASC+FEM;SG
בברכה	velkomst	בברכה	velkomst		N;INDF;MASC+FEM;SG
בברכה	imødekommende	בברכה	imødekommende		ADJ
בברכה	velkomst	בברכה	velkomst		N;INDF;MASC+FEM;SG
בסיס	basis	בסיס	basis	N;MASC;SG	
בסיס	basis	בסיס	basis	N;MASC;SG	
מין	køn	מין	køn		N;INDF;MASC+FEM;SG
מין	køn	מין	køn		N;INDF;MASC+FEM;SG
מין	sex	מין	sex		N;INDF;MASC+FEM;SG
מין	dyrearter	מין	dyrearter		N;INDF;NEUT;PL
מין	art	מין	art		N;INDF;MASC+FEM;SG
מין	dyreart	מין	dyreart		N;INDF;MASC+FEM;SG
מין	arter	מין	arte		N;INDF;MASC+FEM;PL
מין	min	מין	min		DET;MASC+FEM;SG;1
כזה	sådan	כזה	sådan		ADV
אינטרנט	web	אינטרנט	web		N;INDF;MASC+FEM;SG
אינטרנט	www	אינטרנט	www		N;INDF;MASC+FEM;SG
אינטרנט	spind	אינטרנט	spind		N;INDF;NEUT;SG
אינטרנט	internettet	אינטרנט	internettet		N;DEF;NEUT;SG
אינטרנט	internet	אינטרנט	interne		N;DEF;NEUT;SG
נקודות	points	נקודה	points	N;FEM;PL	
נקודות	point	נקודה	point	N;FEM;PL	N;INDF;NEUT;SG
קבוצה	hold	קבוצה	holde	N;FEM;SG	V;IMP
הקרב	battle	הקרב	battel	N;MASC;SG	
התנועה	trafik	התנועה	trafik	V;MASC;SG;3;PST	N;INDF;MASC+FEM;SG
התנועה	trafikken	התנועה	trafik	V;MASC;SG;3;PST	N;DEF;MASC+FEM;SG
הר	bjerget	הר	bjerge	PROPN	N;DEF;NEUT;SG
הר	bjerg	הר	bjerg	PROPN	N;INDF;NEUT;SG
הר	mountain	הר	mountain	PROPN	
הר	mount	הר	mount	PROPN	
הר	montere	הר	mont	PROPN	V;NFIN;ACT
הרי	harry	הרי	harry	CONJ	
נולדה	born	נולד	born	V;FEM;SG;3;PST;MID	
נולדה	fødte	נולד	føde	V;FEM;SG;3;PST;MID	V;IND;PST;FIN;ACT
הקמת	oprettelse	הקמה	oprettelse	N;PSSD;FEM;SG	N;INDF;MASC+FEM;SG
הקמת	opstilling	הקמה	opstilling	N;PSSD;FEM;SG	N;INDF;MASC+FEM;SG
הקמת	etablering	הקמה	etablering	N;PSSD;FEM;SG	N;INDF;MASC+FEM;SG
שערים	gates	שער	gate	N;MASC;PL	N;INDF;MASC+FEM;SG
שערים	mål	שער	mål	N;MASC;PL	N;INDF;NEUT;SG
שערים	goals	שער	goals	N;MASC;PL	
שנייה	sekund	שנייה	sekund	NUM;FEM;SG	N;INDF;NEUT;SG
שנייה	andet	שנייה	anden	NUM;FEM;SG	PRO;NEUT;SG
שנייה	anden	שנייה	anden	NUM;FEM;SG	PRO;MASC+FEM;SG
שנייה	sec	שנייה	sec	NUM;FEM;SG	
שנייה	sek	שנייה	sekund	NUM;FEM;SG	N;INDF;NEUT;SG
אמריקה	america	אמריקה	america	PROPN	
אמריקה	amerika	אמריקה	amerika	PROPN	N;INDF;MASC+FEM;SG
אמריקה	usa	אמריקה	usa	PROPN	PROPN
ליד	nær	ליד	nær	ADP	ADJ;INDF;MASC+FEM;SG
שר	char	שר	char	N;MASC;SG	
שר	sher	שר	she	N;MASC;SG	
שר	synger	שר	synge	N;MASC;SG	V;IND;PRS;FIN;ACT
שר	synge	שר	synge	N;MASC;SG	V;NFIN;ACT
שר	syngende	שר	synge	N;MASC;SG	V;PRS;V.PTCP
קו	line	קו	lin	N;MASC;SG	
סוף	slutning	None	slutning	ADV	N;INDF;MASC+FEM;SG
סוף	afslutning	None	afslutning	ADV	N;INDF;MASC+FEM;SG
סוף	slut	None	slut	ADV	N
סוף	ende	None	ende	ADV	N;INDF;MASC+FEM;SG
סוף	ophør	None	ophør	ADV	N;INDF;NEUT;SG
כסף	money	כסף	money	N;MASC;SG	
כסף	penge	כסף	penge	N;MASC;SG	N;INDF;MASC+FEM;PL
כסף	sølvfarvet	כסף	sølvfarvet	N;MASC;SG	V;INDF;SG;PST;V.PTCP
כסף	silver	כסף	silve	N;MASC;SG	
ספרי	fortæl	ספר	fortæl	PROPN	V;IMP
תת	sub	תת	sub	ADV	
נשיא	formænd	נשיא	formænd	N;MASC;SG	N;INDF;MASC+FEM;PL
נשיא	præsidenter	נשיא	præsident	N;MASC;SG	N;INDF;MASC+FEM;PL
מוזיקה	music	הוזיק	music	N;FEM;SG	
חדשים	ny	חדש	ny	ADJ;MASC;PL	ADJ;INDF;MASC+FEM;SG
חדשים	nyt	חדש	ny	ADJ;MASC;PL	ADJ;INDF;NEUT;SG
שינוי	ændr	שינוי	ændr	N;MASC;SG	V;IMP
ביקורת	kritiseret	ביקורת	kritisere	N;FEM;SG	V;INDF;SG;PST;V.PTCP
ביקורת	gennemgå	ביקורת	gennemgå	N;FEM;SG	V;NFIN;ACT
ביקורת	gennemse	ביקורת	gennemse	N;FEM;SG	
אבן	smæk	אבן	smæk		N;INDF;NEUT;SG
אבן	stone	אבן	stone		
אבן	sten	אבן	sten		N;INDF;MASC+FEM;SG
שחקן	player	שחקן	play	N;MASC;SG	N;INDF;MASC+FEM;PL
שחקן	spiller	שחקן	spille	N;MASC;SG	V;IND;PRS;FIN;ACT
אמריקאי	amerikaner	אמריקני	amerikaner	ADJ;MASC;SG	N;INDF;MASC+FEM;SG
אמריקאי	american	אמריקני	american	ADJ;MASC;SG	N;INDF;MASC+FEM;SG
אמריקאי	amerikanske	אמריקני	amerikansk	ADJ;MASC;SG	ADJ;PL
חצי	semi	חץ	semi	N;PSSD;MASC;PL	
חצי	halvt	חץ	halv	N;PSSD;MASC;PL	ADJ;INDF;NEUT;SG
חצי	halvleg	חץ	halvleg	N;PSSD;MASC;PL	N;INDF;MASC+FEM;SG
חצי	halvdelen	חץ	halvdel	N;PSSD;MASC;PL	N;DEF;MASC+FEM;SG
חצי	halv	חץ	halv	N;PSSD;MASC;PL	ADJ;INDF;MASC+FEM;SG
הארגון	organisation	הארגון	organisation	PROPN	N;INDF;MASC+FEM;SG
הארגון	organisering	הארגון	organisering	PROPN	N;INDF;MASC+FEM;SG
הארגון	tilrettelæggelse	הארגון	tilrettelæggelse	PROPN	N;INDF;MASC+FEM;SG
הארגון	organisationen	הארגון	organisation	PROPN	N;DEF;MASC+FEM;SG
הבא	næste	הבא	næste	PROPN	ADJ
משפחה	family	משפחה	family	N;FEM;SG	
במקביל	sideløbende	במקביל	sideløbende	ADV	ADJ
במקביל	parallel	במקביל	parallel	ADV	N;INDF;MASC+FEM;SG
במקביל	parallelle	במקביל	parallel	ADV	ADJ;PL
די	dee	די	dee	ADV	N;INDF;MASC+FEM;SG
מזרח	østpå	מזרח	østpå	N;MASC;SG	ADV
מזרח	østlig	מזרח	østlig	N;MASC;SG	ADJ;INDF;MASC+FEM;SG
מזרח	østlige	מזרח	østlig	N;MASC;SG	ADJ;PL
מחוץ	udenfor	מחוץ	udenfor		ADV
מחוץ	udvendig	מחוץ	udvendig		ADJ;INDF;MASC+FEM;SG
מחוץ	udvendigt	מחוץ	udvendig		ADV
חי	living	חי	living		N;INDF;MASC+FEM;SG
חי	leve	חי	leve		V;NFIN;ACT
חי	levende	חי	levende		ADJ
חי	bor	חי	bo		V;IND;PRS;FIN;ACT
