категория	kategorien	категория	kategorien	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL
улица	strasse	улица	straß	N;INAN;NOM;FEM;SG	
улица	street	улица	streen	N;INAN;NOM;FEM;SG	PROPN
улица	straße	улица	straß	N;INAN;NOM;FEM;SG	ADJ
улица	straßen	улица	straß	N;INAN;NOM;FEM;SG	N;NOM;PL
население	bevölkerung	население	bevölkerung	N;INAN;NOM;NEUT;SG	ADJ
население	demographie	население	demographie	N;INAN;NOM;NEUT;SG	
население	einwohnerzahl	население	einwohnerzahl	N;INAN;NOM;NEUT;SG	ADJ
население	demografische	население	demografisch	N;INAN;NOM;NEUT;SG	ADJ;NOM;FEM;PL
население	demografie	население	demografie	N;INAN;NOM;NEUT;SG	PROPN
население	bevölkerung	население	bevölkerung	N;INAN;NOM;NEUT;SG	ADJ
население	bevölkerungszahl	население	bevölkerungszahl	N;INAN;NOM;NEUT;SG	ADJ
население	grundgesamtheit	население	grundgesamtheit	N;INAN;NOM;NEUT;SG	ADJ;NOM;SG
население	einwohner	население	einwohner	N;INAN;NOM;NEUT;SG	N;NOM;MASC;PL
население	einwohnerzahl	население	einwohnerzahl	N;INAN;NOM;NEUT;SG	ADJ
работы	arbeiten	работа	arbeiten	N;INAN;NOM;FEM;PL	V;NFIN
работы	werk	работа	werk	N;INAN;NOM;FEM;PL	N;NOM;NEUT;SG
работы	arbeit	работа	arbeit	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG
работы	arbeitsplatz	работа	arbeitsplatz	N;INAN;NOM;FEM;PL	
имена	namen	имя	name	N;INAN;NOM;NEUT;PL	
вместе	gemeinsam	вместе	gemeinsam	ADV	ADJ
упоминание	erwähnen	упоминание	erwähnen	N;INAN;NOM;NEUT;SG	V;NFIN
упоминание	erwähnen	упоминание	erwähnen	N;INAN;NOM;NEUT;SG	V;NFIN
истории	geschichten	история	geschecht	N;INAN;NOM;FEM;PL	V;NFIN
истории	meldungen	история	meldung	N;INAN;NOM;FEM;PL	V;NFIN
истории	vergangenheit	история	vergangenheit	N;INAN;NOM;FEM;PL	ADJ
истории	werdegang	история	werdegang	N;INAN;NOM;FEM;PL	
истории	geschichte	история	geschicht	N;INAN;NOM;FEM;PL	
александр	alexandre	александр	alexandre	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
александр	alexandre	александр	alexandre	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
александр	alexander	александр	alexander	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
армии	armeen	армия	armeen	N;INAN;NOM;FEM;SG	N;NOM;PL
армии	heer	армия	heer	N;INAN;NOM;FEM;SG	
армии	army	армия	army	N;INAN;NOM;FEM;SG	
деление	division	деление	division	N;INAN;NOM;NEUT;SG	
деление	abteilung	деление	abteilingen	N;INAN;NOM;NEUT;SG	ADJ
деление	geschäftsbereich	деление	geschäftsbereich	N;INAN;NOM;NEUT;SG	ADJ
деление	unternehmensbereich	деление	unternehmensbereich	N;INAN;NOM;NEUT;SG	ADJ
деление	teilgebiet	деление	teilbieten	N;INAN;NOM;NEUT;SG	ADJ
деление	untergliederung	деление	untergliederung	N;INAN;NOM;NEUT;SG	ADJ
деление	kernspaltung	деление	kernspaltung	N;INAN;NOM;NEUT;SG	ADJ
хотя	zwar	хотя	zwar	CONJ	ADV
хотя	obgleich	хотя	obgleich	CONJ	ADV
хотя	allerdings	хотя	allerdings	CONJ	ADV
кроме	ausser	кроме	außernernern	ADP	
кроме	ausgenommen	кроме	ausgenommen	ADP	V;V.PTCP
игроки	akteure	игрок	akteur	N;ANIM;NOM;MASC;PL	ADJ;NOM;PL
игроки	spieler	игрок	spieler	N;ANIM;NOM;MASC;PL	ADJ
другие	sonstiges	другой	sonstig	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
другие	anderes	другой	ander	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
другие	sonstiges	другой	sonstig	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
получил	got	получить	got	V;PFV;MASC;IND;SG;PST;FIN;ACT	PROPN
получил	habe	получить	haben	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;SBJV;SG;3;PRS;FIN
получил	hab	получить	haben	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;IND;SG;3;PRS;FIN
история	geschichte	история	geschicht	N;INAN;NOM;FEM;SG	
история	meldung	история	meldung	N;INAN;NOM;FEM;SG	ADJ
история	vergangenheit	история	vergangenheit	N;INAN;NOM;FEM;SG	ADJ
история	werdegang	история	werdegang	N;INAN;NOM;FEM;SG	
история	geschichte	история	geschicht	N;INAN;NOM;FEM;SG	
себя	selbst	себя	selbst	PRO;ACC	ADV
себя	selber	себя	selber	PRO;ACC	ADV
себя	selbst	себя	selbst	PRO;ACC	ADV
совета	council	совет	council	N;INAN;GEN;MASC;SG	PROPN
фильм	spielfilm	фильм	spielfilm	N;INAN;NOM;MASC;SG	PROPN
фильм	kinofilm	фильм	kinofilm	N;INAN;NOM;MASC;SG	PROPN
фильм	film	фильм	falmen	N;INAN;NOM;MASC;SG	
фильм	spielfilm	фильм	spielfilm	N;INAN;NOM;MASC;SG	PROPN
фильм	kinofilm	фильм	kinofilm	N;INAN;NOM;MASC;SG	PROPN
фильм	film	фильм	falmen	N;INAN;NOM;MASC;SG	
рождения	geburten	рождение	büren	N;INAN;NOM;NEUT;SG	V;NFIN
рождения	entbindung	рождение	entbindung	N;INAN;NOM;NEUT;SG	
пункты	artikel	пункт	artikel	N;INAN;NOM;MASC;PL	ADJ
пункты	positionen	пункт	position	N;INAN;NOM;MASC;PL	V;NFIN
пункты	paragraphen	пункт	paragraphen	N;INAN;NOM;MASC;PL	V;NFIN
пункты	absätze	пункт	absätzen	N;INAN;NOM;MASC;PL	
пункты	abschnitte	пункт	abschneiden	N;INAN;NOM;MASC;PL	
пункты	ziffern	пункт	ziffern	N;INAN;NOM;MASC;PL	
времени	zeit	время	zeit	N;INAN;GEN;NEUT;SG	ADJ
времени	uhrzeit	время	uhrzeit	N;INAN;GEN;NEUT;SG	ADJ
времени	zeiten	время	zeiten	N;INAN;GEN;NEUT;SG	V;NFIN
времени	zeitraum	время	zeitraum	N;INAN;GEN;NEUT;SG	ADV
времени	zeitpunkt	время	zeitpunkt	N;INAN;GEN;NEUT;SG	ADJ
участник	mitglieds	участник	mitglieds	N;ANIM;NOM;MASC;SG	
участник	mitglied	участник	mitglied	N;ANIM;NOM;MASC;SG	ADJ
участник	mitglieder	участник	mitglied	N;ANIM;NOM;MASC;SG	N;NOM;NEUT;PL
участник	mitgliedstaat	участник	mitgliedstaat	N;ANIM;NOM;MASC;SG	ADJ
участник	mitgliedstaaten	участник	mitgliedstaat	N;ANIM;NOM;MASC;SG	V;IND;PL;3;FIN
участник	teilnehmers	участник	teilnehmers	N;ANIM;NOM;MASC;SG	ADV
участник	teilnehmer	участник	teilnehmer	N;ANIM;NOM;MASC;SG	
страница	seiten	страница	seiten	N;INAN;NOM;FEM;SG	V;NFIN
участие	einbeziehung	участие	einbeziehung	N;INAN;NOM;NEUT;SG	V;V.PTCP
участие	teilnahme	участие	teilnahme	N;INAN;NOM;NEUT;SG	ADV
википедии	wikipedia	википедия	wikipedia	N;INAN;NOM;FEM;PL	
три	dreien	три	dreien	NUM;NOM	
три	three	три	threen	NUM;NOM	PROPN
три	dreier	три	dreier	NUM;NOM	
человека	menschlicher	человек	menschlich	N;ANIM;ACC;MASC;SG	ADJ
человека	menschen	человек	menschen	N;ANIM;ACC;MASC;SG	N;NOM;PL
человека	menschliche	человек	menschlich	N;ANIM;ACC;MASC;SG	ADJ;NOM;FEM;PL
человека	menschlichen	человек	menschlich	N;ANIM;ACC;MASC;SG	ADJ
автор	schriftsteller	автор	schriftsteller	N;ANIM;NOM;MASC;SG	ADJ
автор	verfasser	автор	verfasser	N;ANIM;NOM;MASC;SG	
автор	autorin	автор	autorin	N;ANIM;NOM;MASC;SG	PROPN
автор	autoren	автор	autor	N;ANIM;NOM;MASC;SG	
республики	republik	республика	republik	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG
внутреннее	innere	внутренний	inner	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
внутреннее	internen	внутренний	intern	ADJ;NOM;NEUT;SG	
внутреннее	interne	внутренний	intern	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
внутреннее	innere	внутренний	inner	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
внутреннее	inner	внутренний	inner	ADJ;NOM;NEUT;SG	
эти	diesen	этот	dies	DET;NOM;PL	PRO;ACC;MASC;SG
эти	diese	этот	dies	DET;NOM;PL	PRO;NOM;FEM;SG
статей	beiträge	статья	beitragen	N;INAN;GEN;FEM;PL	ADJ
статей	artikel	статья	artikel	N;INAN;GEN;FEM;PL	ADJ
статей	artikeln	статья	artikeln	N;INAN;GEN;FEM;PL	ADJ
случае	case	случай	case	N;INAN;ESS;MASC;SG	
случае	rechtssache	случай	rechtssach	N;INAN;ESS;MASC;SG	ADJ;NOM;FEM;SG
случае	fall	случай	fall	N;INAN;ESS;MASC;SG	ADV
центр	zentrum	центр	zentrum	N;INAN;NOM;MASC;SG	PROPN;NOM;SG
центр	mitte	центр	mitte	N;INAN;NOM;MASC;SG	ADV
центр	zentriert	центр	zentrieren	N;INAN;NOM;MASC;SG	V;V.PTCP
центр	center	центр	center	N;INAN;NOM;MASC;SG	PROPN;SG
центр	zentrum	центр	zentrum	N;INAN;NOM;MASC;SG	PROPN;NOM;SG
центр	stadtzentrum	центр	stadtzentrum	N;INAN;NOM;MASC;SG	V;V.PTCP
центр	mitte	центр	mitte	N;INAN;NOM;MASC;SG	ADV
центр	stadtmitte	центр	stadtmitt	N;INAN;NOM;MASC;SG	
центр	mittelpunkt	центр	mittelpunkt	N;INAN;NOM;MASC;SG	ADV
округ	komitat	округ	komitat	N;INAN;NOM;MASC;SG	PROPN
округ	kreis	округ	kreis	N;INAN;NOM;MASC;SG	ADV
округ	bezirk	округ	bezirk	N;INAN;NOM;MASC;SG	PROPN
округ	grafschaft	округ	grafschaft	N;INAN;NOM;MASC;SG	ADJ
округ	county	округ	county	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG
округ	okrug	округ	okrug	N;INAN;NOM;MASC;SG	PROPN;SG
округ	district	округ	district	N;INAN;NOM;MASC;SG	PROPN
округ	bezirk	округ	bezirk	N;INAN;NOM;MASC;SG	PROPN
округ	stadtteil	округ	stadtteil	N;INAN;NOM;MASC;SG	ADJ
округ	distrikt	округ	distrikt	N;INAN;NOM;MASC;SG	ADJ
жизни	leben	жизнь	leben	N;INAN;NOM;FEM;PL	V;NFIN
жизни	life	жизнь	life	N;INAN;NOM;FEM;PL	PROPN
жизни	lebt	жизнь	leben	N;INAN;NOM;FEM;PL	V;IND;SG;3;PRS;FIN
жизни	wohnt	жизнь	wohnen	N;INAN;NOM;FEM;PL	V;IND;SG;3;PRS;FIN
генерал	allgemeines	генерал	allgemein	N;ANIM;NOM;MASC;SG	ADJ;NOM;NEUT;SG
генерал	allgemein	генерал	allgemein	N;ANIM;NOM;MASC;SG	ADJ
генерал	allgemeinen	генерал	allgemein	N;ANIM;NOM;MASC;SG	ADJ
генерал	allgemeine	генерал	allgemein	N;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;PL
родился	born	рождаться	born	V;PFV;MASC;IND;SG;PST;FIN;MID	
союза	union	союз	union	N;INAN;GEN;MASC;SG	PROPN;NOM;SG
союза	gewerkschaft	союз	gewerkschaft	N;INAN;GEN;MASC;SG	ADJ
кто	who	кто	who	PRO;NOM	PROPN;NOM;SG
кто	wem	кто	wer	PRO;NOM	ADV
кто	wen	кто	wer	PRO;NOM	ADV
связи	verbindungen	связь	verbindung	N;INAN;NOM;FEM;PL	V;NFIN
связи	verweise	связь	verweisen	N;INAN;NOM;FEM;PL	
связи	verknüpfungen	связь	verknüpfung	N;INAN;NOM;FEM;PL	V;NFIN
связи	links	связь	links	N;INAN;NOM;FEM;PL	ADV
связи	verknüpfungen	связь	verknüpfung	N;INAN;NOM;FEM;PL	V;NFIN
связи	kommunikation	связь	kommunikation	N;INAN;NOM;FEM;PL	PROPN
связи	nachrichtenübermittlung	связь	nachrichtenübermittlung	N;INAN;NOM;FEM;PL	ADJ
связи	fernmeldewesen	связь	fernmeldewesen	N;INAN;NOM;FEM;PL	ADJ;NOM
связи	mitteilungen	связь	mitteilung	N;INAN;NOM;FEM;PL	V;NFIN
день	tage	день	tagen	N;INAN;NOM;MASC;SG	N;NOM;MASC;PL
именно	genau	именно	genau	PART	ADV
именно	exakt	именно	exakt	PART	ADJ
период	zeit	период	zeit	N;INAN;NOM;MASC;SG	ADJ
период	zeitraum	период	zeitraum	N;INAN;NOM;MASC;SG	ADV
период	zeitabschnitt	период	zeitabschnitten	N;INAN;NOM;MASC;SG	ADJ
община	gemeinschaften	община	gemeinschaft	N;INAN;NOM;FEM;SG	ADJ
община	gemeinschaft	община	gemeinschaft	N;INAN;NOM;FEM;SG	ADJ
индексы	sachregister	индекс	sachregister	N;INAN;NOM;MASC;PL	ADJ
индексы	verzeichnisse	индекс	verzeichnis	N;INAN;NOM;MASC;PL	
округа	ortsteile	округ	ortsteilen	N;INAN;GEN;MASC;SG	N;NOM;PL
округа	landkreise	округ	landkreise	N;INAN;GEN;MASC;SG	PROPN
округа	bezirke	округ	bezirken	N;INAN;GEN;MASC;SG	
округа	distrikte	округ	distrikt	N;INAN;GEN;MASC;SG	N;NOM;FEM;PL
округа	stadtviertel	округ	stadtviertel	N;INAN;GEN;MASC;SG	ADJ
округа	bezirke	округ	bezirken	N;INAN;GEN;MASC;SG	
округа	grafschaften	округ	grafschaften	N;INAN;GEN;MASC;SG	ADJ
округа	kreise	округ	kreis	N;INAN;GEN;MASC;SG	
округа	landkreise	округ	landkreise	N;INAN;GEN;MASC;SG	PROPN
округа	countys	округ	countys	N;INAN;GEN;MASC;SG	ADV
франции	frankreich	франция	frankreich	N;INAN;NOM;FEM;PL	PROPN;NOM;SG
группа	konzern	группа	konzern	N;INAN;NOM;FEM;SG	
группа	gruppen	группа	grappen	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL
имя	namen	имя	name	N;INAN;NOM;NEUT;SG	
имя	bezeichnung	имя	Bezeichnung	N;INAN;NOM;NEUT;SG	ADJ
имя	vorname	имя	vornam	N;INAN;NOM;NEUT;SG	
игры	spiel	игра	spielen	N;INAN;NOM;FEM;PL	N;NOM;NEUT;SG
игры	videospiele	игра	videospiel	N;INAN;NOM;FEM;PL	
игры	spielen	игра	spielen	N;INAN;NOM;FEM;PL	V;NFIN
цифровой	digitalkamera	цифровой	digitalkamera	ADJ;NOM;MASC;SG	
цифровой	digitalen	цифровой	digital	ADJ;NOM;MASC;SG	ADJ;ACC;MASC;SG
цифровой	digitale	цифровой	digital	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
поэтому	folglich	поэтому	folglich	ADV	ADJ
санкт	sankt	санкт	sanken	N;INAN;NOM;MASC;SG	
санкт	st	санкт	st	N;INAN;NOM;MASC;SG	;SG
идентификатор	kennung	идентификатор	kennung	N;INAN;NOM;MASC;SG	ADJ
ширина	breiten	ширина	breit	N;INAN;NOM;FEM;SG	ADJ;SG
ширина	breite	ширина	breit	N;INAN;NOM;FEM;SG	ADJ;NOM;FEM;SG
ширина	breit	ширина	breit	N;INAN;NOM;FEM;SG	ADJ
ширина	breite	ширина	breit	N;INAN;NOM;FEM;SG	ADJ;NOM;FEM;SG
просто	gerade	просто	gerade	PART	ADV
просто	eben	просто	eben	PART	ADV
просто	nur	просто	nur	PART	ADV
просто	einfach	просто	einfach	PART	ADV
просто	just	просто	just	PART	PROPN;NOM;SG
регион	region	регион	Region	N;INAN;NOM;MASC;SG	
регион	gebiet	регион	gebieten	N;INAN;NOM;MASC;SG	ADJ
тогда	anschließend	тогда	anschließend	ADV	ADJ
конце	beenden	конец	beenden	N;INAN;ESS;MASC;SG	V;NFIN
конце	end	конец	end	N;INAN;ESS;MASC;SG	
конце	ende	конец	ende	N;INAN;ESS;MASC;SG	N;ACC;NEUT;SG
отечественной	patriot	отечественный	patriot	ADJ;INS;FEM;SG	PROPN
отечественной	patriotische	отечественный	patriotisch	ADJ;INS;FEM;SG	ADJ;NOM;FEM;PL
вот	hierher	вот	hierher	PART	ADV
вот	hier	вот	hier	PART	ADV
церкви	kirchen	церковь	Kirche	N;INAN;NOM;FEM;SG	N;PL
церкви	kirche	церковь	kirche	N;INAN;NOM;FEM;SG	
церкви	kirchen	церковь	Kirche	N;INAN;NOM;FEM;SG	N;PL
церкви	church	церковь	church	N;INAN;NOM;FEM;SG	PROPN
церкви	kirche	церковь	kirche	N;INAN;NOM;FEM;SG	
клуб	verein	клуб	verein	N;INAN;NOM;MASC;SG	
наук	naturwissenschaften	наука	naturwissenschaft	N;INAN;GEN;FEM;PL	ADJ
наук	wissenschaften	наука	wissenschaft	N;INAN;GEN;FEM;PL	ADJ
наук	wissenschaft	наука	wissenschaft	N;INAN;GEN;FEM;PL	
ввп	gdp	ввп	gdp	N;INAN;NOM;MASC;SG	
ввп	bruttoinlandsprodukt	ввп	bruttoinlandsprodukt	N;INAN;NOM;MASC;SG	ADJ
больше	weiteres	больше	weit	ADV;CMPR	ADJ;NOM;NEUT;SG
больше	weitere	больше	weit	ADV;CMPR	ADJ;NOM;FEM;PL
федерации	vereinigung	федерация	vereinigung	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG
федерации	verband	федерация	verbinden	N;INAN;NOM;FEM;PL	
федерации	föderation	федерация	Föderation	N;INAN;NOM;FEM;PL	ADJ
федерации	verbänden	федерация	verbänden	N;INAN;NOM;FEM;PL	V;NFIN
наиболее	most	наиболее	most	ADV	
наиболее	meisten	наиболее	meist	ADV	ADJ;NOM;INDF;PL
изображения	abbildungen	изображение	abbildung	N;INAN;NOM;NEUT;PL	V;NFIN
изображения	bildmaterial	изображение	bildmaterial	N;INAN;NOM;NEUT;PL	ADJ
изображения	bildern	изображение	bildern	N;INAN;NOM;NEUT;PL	V;NFIN
изображения	abbildung	изображение	abbildung	N;INAN;NOM;NEUT;PL	
изображения	bild	изображение	bild	N;INAN;NOM;NEUT;PL	
изображения	abbild	изображение	abbild	N;INAN;NOM;NEUT;PL	
советский	sowjet	советский	sowjet	ADJ;NOM;MASC;SG	PROPN
советский	sowjetunion	советский	sowjetunion	ADJ;NOM;MASC;SG	PROPN;NOM;SG
советский	sowjetische	советский	sowjetisch	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
степени	grade	степень	grad	N;INAN;NOM;FEM;PL	
степени	grad	степень	grad	N;INAN;NOM;FEM;PL	
степени	grad	степень	grad	N;INAN;NOM;FEM;PL	
северо	nordwesten	северо	nordwesten	ADV	V;NFIN
северо	nordwestlichen	северо	nordwestlich	ADV	ADJ;NOM;MASC;PL
северо	nordwest	северо	nordwest	ADV	PROPN;NOM;SG
изображение	abbildung	изображение	abbildung	N;INAN;NOM;NEUT;SG	
изображение	bild	изображение	bild	N;INAN;NOM;NEUT;SG	
изображение	abbild	изображение	abbild	N;INAN;NOM;NEUT;SG	
награды	ehrungen	награда	ehringen	N;INAN;NOM;FEM;PL	V;NFIN
награды	ehrt	награда	ehren	N;INAN;NOM;FEM;PL	V;IND;SG;3;PRS;FIN
награды	ehren	награда	ehr	N;INAN;NOM;FEM;PL	
награды	belohnungen	награда	belohnung	N;INAN;NOM;FEM;PL	V;NFIN
награды	belohnung	награда	belohnung	N;INAN;NOM;FEM;PL	ADJ
награды	preisverleihung	награда	preisverleihung	N;INAN;NOM;FEM;PL	ADJ
награды	awards	награда	awards	N;INAN;NOM;FEM;PL	PROPN
награды	preise	награда	preis	N;INAN;NOM;FEM;PL	ADJ
ранее	früher	ранее	früher	ADV	ADJ
ранее	frühere	ранее	früh	ADV	ADJ;NOM;FEM;PL
ранее	vorhin	ранее	vorhin	ADV	
ранее	früher	ранее	früher	ADV	ADJ
ранее	früher	ранее	früher	ADV	ADJ
википедия	wikipedia	википедия	wikipedia	N;INAN;NOM;FEM;SG	
перед	zuvor	перед	zuvor	ADP	ADV
перед	davor	перед	davor	ADP	ADV
перед	vorher	перед	vorher	ADP	ADV
перед	bevor	перед	bevor	ADP	CONJ
германии	deutschen	германия	deutsch	N;INAN;ESS;NEUT;SG	ADJ
германии	deutscher	германия	deutsch	N;INAN;ESS;NEUT;SG	ADJ
германии	deutsche	германия	deutsch	N;INAN;ESS;NEUT;SG	ADJ;NOM;FEM;PL
германии	deutsch	германия	deutsch	N;INAN;ESS;NEUT;SG	ADJ
германии	deutschland	германия	deutschland	N;INAN;ESS;NEUT;SG	PROPN;NOM
владимир	vladimír	владимир	vladimír	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
владимир	wladimir	владимир	wladimir	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
владимир	vladimir	владимир	vladimir	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
москва	russland	москва	rußland	N;INAN;NOM;FEM;SG	PROPN;NOM;NEUT;SG
москва	moskau	москва	moskau	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG
системы	systemen	система	systemen	N;INAN;NOM;FEM;PL	V;NFIN
системы	system	система	system	N;INAN;NOM;FEM;PL	N;NOM;NEUT;SG
стала	wurden	стать	werden	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;IND;PL;3;PST;FIN;PASS
стала	wurde	стать	werden	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;IND;SG;3;PST;FIN;PASS
стала	geworden	стать	werden	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;V.PTCP
стороны	seiten	сторона	seiten	N;INAN;NOM;FEM;PL	V;NFIN
стороны	partys	сторона	partys	N;INAN;NOM;FEM;PL	
совет	council	совет	council	N;INAN;NOM;MASC;SG	PROPN
академии	academy	академия	academy	N;INAN;NOM;FEM;PL	PROPN;NOM;SG
академии	akademie	академия	akademie	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG
две	zweit	два	zweit	NUM;NOM;FEM	
две	beiden	два	beide	NUM;NOM;FEM	PRO;NOM;INDF;PL
две	two	два	two	NUM;NOM;FEM	PROPN;SG
николай	nicolai	николай	nicolai	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
николай	nikolai	николай	nikolai	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
николай	nikolaus	николай	nikolaus	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
николай	nikolai	николай	nikolai	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
николай	nicholas	николай	nicholas	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
николай	nikolai	николай	nikolai	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
некоторые	einige	некоторый	einige	DET;NOM;PL	PRO;NOM;INDF;PL
некоторые	manche	некоторый	manch	DET;NOM;PL	PRO;NOM;INDF;PL
некоторые	einigen	некоторый	einige	DET;NOM;PL	PRO;ACC;INDF;PL
менее	abzüglich	менее	abzüglich	ADV;CMPR	ADJ
юго	südwest	южный	südwest	N;INAN;NOM;MASC;SG	PROPN
юго	südwesten	южный	südwesten	N;INAN;NOM;MASC;SG	V;NFIN
юго	südwestlich	южный	südwestlich	N;INAN;NOM;MASC;SG	ADJ
дом	startseite	дом	startseite	N;INAN;NOM;MASC;SG	ADJ
дом	zuhause	дом	zuhause	N;INAN;NOM;MASC;SG	
дом	dom	дом	dom	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG
значимость	signifikanz	значимость	signifikanz	N;INAN;NOM;FEM;SG	ADJ
значимость	bedeutung	значимость	bedeutung	N;INAN;NOM;FEM;SG	ADJ
значимость	relevant	значимость	relevant	N;INAN;NOM;FEM;SG	ADJ
значимость	relevanz	значимость	relevanz	N;INAN;NOM;FEM;SG	ADJ
значимость	bedeutung	значимость	bedeutung	N;INAN;NOM;FEM;SG	ADJ
