nie	не	nie	не	PART;NEG	INTJ;NEG
kultury	културно	kultura	културно	N;GEN;FEM;SG	ADV
kultury	културна	kultura	културен	N;GEN;FEM;SG	ADJ;INDF;FEM;SG
kultury	култури	kultura	култура	N;GEN;FEM;SG	N;INDF;FEM;PL
kultury	културите	kultura	култура	N;GEN;FEM;SG	N;DEF;FEM;PL
postaci	знаци	postać	знак		N;INDF;MASC;PL
postaci	герои	postać	герой		N;INDF;MASC;PL
postaci	символи	postać	символя		N;INDF;MASC;PL
dni	дена	dzień	ден	N;ACC;MASC;PL	N;DEF;MASC;SG
syn	синко	syn	синко	N;NOM;MASC;SG	INTJ
syn	сине	syn	син	N;NOM;MASC;SG	PART
studia	колежа	studia	колеж	N;NOM;NEUT;PL	N;DEF;MASC;SG
studia	колежът	studia	колеж	N;NOM;NEUT;PL	N;DEF;MASC;SG
studia	колеж	studia	колеж	N;NOM;NEUT;PL	N;INDF;MASC;SG
studia	ателие	studia	ателие	N;NOM;NEUT;PL	N;INDF;NEUT;SG
studia	студио	studia	студио	N;NOM;NEUT;PL	N;INDF;NEUT;SG
większość	повечето	większość	повече	N;NOM;FEM;SG	ADV;DEF;PL
większość	мажоритарен	większość	мажоритарен	N;NOM;FEM;SG	ADJ;INDF;MASC;SG
gry	мач	gra	мач		N;INDF;MASC;SG
gry	гейм	gra	гейм		N;INDF;MASC;SG
gry	играта	gra	игра		N;DEF;FEM;SG
gry	игра	gra	игра		N;INDF;FEM;SG
gry	игри	gra	игра		N;INDF;FEM;PL
kobiet	жени	kobieta	жена		N;INDF;FEM;PL
kobiet	жените	kobieta	жена		N;DEF;FEM;PL
pierwsza	първо	pierwszy	първо	ADJ;NOM;FEM;SG	ADV
wysokości	височини	wysokość	височин	N;GEN;FEM;SG	N;INDF;FEM;PL
from	от	from	от		ADP
wyd	изданието	wyd	издание		N;DEF;NEUT;SG
wyd	издание	wyd	издание		N;INDF;NEUT;SG
system	системни	system	системен	N;ACC;MASC;SG	ADJ;INDF;PL
józef	жозеф	józef	жозеф	PROPN;NOM;MASC;SG	N;INDF;MASC;SG
józef	джоузеф	józef	джоузеф	PROPN;NOM;MASC;SG	N;INDF;MASC;SG
józef	йосиф	józef	йосиф	PROPN;NOM;MASC;SG	N;INDF;MASC;SG
józef	йозеф	józef	йозеф	PROPN;NOM;MASC;SG	PROPN;INDF;MASC;SG
józef	йосиф	józef	йосиф	PROPN;NOM;MASC;SG	N;INDF;MASC;SG
józef	юзеф	józef	юзеф	PROPN;NOM;MASC;SG	N;INDF;MASC;SG
więcej	повече	dużo	повече	ADV;CMPR	ADV;INDF;PL
więcej	още	dużo	още	ADV;CMPR	ADV
sztuki	изкуства	sztuka	изкуство		N;INDF;NEUT;PL
sztuki	изкуствата	sztuka	изкуство		N;DEF;NEUT;PL
sztuki	изкуство	sztuka	изкуство		N;INDF;NEUT;SG
sztuki	арт	sztuka	арт		N;INDF;NEUT;SG
sztuki	изкуството	sztuka	изкуство		N;DEF;NEUT;SG
sztuki	art	sztuka	art		N;INDF;MASC;SG
sztuki	изкуство	sztuka	изкуство		N;INDF;NEUT;SG
gra	мач	grać	мач	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INDF;MASC;SG
gra	гейм	grać	гейм	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INDF;MASC;SG
gra	играта	grać	игра	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;DEF;FEM;SG
gra	игра	grać	игра	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INDF;FEM;SG
gra	свирене	grać	свирене	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INDF;NEUT;SG
gra	играят	grać	играя	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;PL;3;PRS;FIN;ACT
jerzy	джордж	jerzy	джордж	PROPN;NOM;MASC;SG	PROPN;INDF;MASC;SG
jerzy	йежи	jerzy	ежи	PROPN;NOM;MASC;SG	N;INDF;MASC;SG
maj	май	maj	май		PROPN;INDF;MASC;SG
maj	мая	maj	мая		N;INDF;FEM;SG
mimo	въпреки	mimo	въпреки		ADP
ludzi	народ	człowiek	народ	N;ACC;MASC;PL	N;INDF;MASC;SG
ludzi	хора	człowiek	хора	N;ACC;MASC;PL	N;INDF
ludzi	хората	człowiek	хора	N;ACC;MASC;PL	N;DEF
nagrody	възлагане	nagroda	възлагане	N;NOM;FEM;PL	N;INDF;NEUT;SG
nagrody	награда	nagroda	награда	N;NOM;FEM;PL	N;INDF;FEM;SG
nagrody	награда	nagroda	награда	N;NOM;FEM;PL	N;INDF;FEM;SG
maria	мери	maria	меря-(се)	PROPN;NOM;FEM;SG	N;INDF;FEM;SG
maria	мария	maria	мария	PROPN;NOM;FEM;SG	N;INDF;FEM;SG
ponieważ	защото	ponieważ	защото	PART	ADV
polskie	поляк	polski	поляк	ADJ;NOM;NEUT;SG	N;INDF;MASC;SG
organizacji	организации	organizacja	организация	N;GEN;FEM;SG	N;INDF;FEM;PL
poprzez	чрез	poprzez	чрез		ADP
poprzez	през	poprzez	през		ADP
serii	серия	seria	серия		N;INDF;FEM;SG
serii	поредица	seria	поредица		N;INDF;FEM;SG
serii	сериал	seria	сериал		N;INDF;MASC;SG
serii	серии	seria	серия		N;INDF;FEM;PL
kraków	краков	krak	краков	N;NOM;MASC;SG	PROPN;INDF;MASC;SG
kraków	краков	krak	краков	N;NOM;MASC;SG	PROPN;INDF;MASC;SG
park	park	park	park	N;NOM;MASC;SG	ADJ
południowej	южен	południowy	южен	ADJ;GEN;FEM;SG	N;INDF;MASC;SG
południowej	южни	południowy	южен	ADJ;GEN;FEM;SG	ADJ;INDF;PL
zadebiutował	дебютира	zadebiutować	дебютирам	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
kluby	спатия	klub	спатия	N;NOM;MASC;PL	N;INDF;FEM;SG
informacje	информация	informacja	информация	N;NOM;FEM;PL	N;INDF;FEM;SG
informacje	info	informacja	info	N;NOM;FEM;PL	INTJ
informacje	инфо	informacja	инфо	N;NOM;FEM;PL	N;INDF;MASC;SG
informacje	информация	informacja	информация	N;NOM;FEM;PL	N;INDF;FEM;SG
informacje	информиране	informacja	информиране	N;NOM;FEM;PL	N;INDF;NEUT;SG
domu	домашен	dom	домашен	N;GEN;MASC;SG	ADJ;INDF;MASC;SG
domu	вкъщи	dom	вкъщи	N;GEN;MASC;SG	ADV
piotr	петър	piotr	петър	PROPN;NOM;MASC;SG	PROPN;INDF;MASC;SG
piotr	питър	piotr	питър	PROPN;NOM;MASC;SG	PROPN;INDF;MASC;SG
piotr	петер	piotr	петер	PROPN;NOM;MASC;SG	PROPN;INDF;MASC;SG
piotr	пьотр	piotr	пьотр	PROPN;NOM;MASC;SG	PROPN;INDF;MASC;SG
krakowie	краков	krak	краков	N;ACC;MASC;SG	PROPN;INDF;MASC;SG
robert	роберт	robert	роберт	N;NOM;MASC;SG	PROPN;INDF;MASC;SG
robert	робер	robert	робер	N;NOM;MASC;SG	PROPN;INDF;MASC;SG
robert	робърт	robert	робърт	N;NOM;MASC;SG	PROPN;INDF;MASC;SG
stan	стен	stan	стен	N;NOM;MASC;SG	PROPN;INDF;MASC;SG
stan	държавно	stan	държавен	N;NOM;MASC;SG	ADV
powiat	окръг	powiat	окръг		N;INDF;MASC;SG
powiat	графство	powiat	графство		N;INDF;NEUT;SG
powiat	окръг	powiat	окръг		N;INDF;MASC;SG
powiat	област	powiat	област		N;INDF;FEM;SG
powiat	район	powiat	район		N;INDF;MASC;SG
autor	писателка	autor	писателка	V;IPFV;IND;SG;PST;FIN;ACT	N;INDF;FEM;SG
autor	сценарист	autor	сценарист	V;IPFV;IND;SG;PST;FIN;ACT	N;INDF;MASC;SG
autor	писател	autor	писател	V;IPFV;IND;SG;PST;FIN;ACT	N;INDF;MASC;SG
autor	автор	autor	автор	V;IPFV;IND;SG;PST;FIN;ACT	N;INDF;MASC;SG
północnej	северно	północny	северно	ADJ;GEN;FEM;SG	ADV
północnej	север	północny	север	ADJ;GEN;FEM;SG	N;INDF;MASC;SG
północnej	северни	północny	северен	ADJ;GEN;FEM;SG	ADJ;INDF;PL
północnej	северен	północny	северен	ADJ;GEN;FEM;SG	N;INDF;MASC;SG
mężczyzn	мъжки	mężczyzna	мъжки	N;ACC;MASC;PL	ADJ;INDF;PL
anglii	англия	anglia	англия		PROPN;INDF;FEM;SG
jedna	една	jeden	един	ADJ;NOM;FEM;SG	NUM;INDF;FEM;SG
jedna	един	jeden	един	ADJ;NOM;FEM;SG	NUM;INDF;MASC;SG
jedna	едно	jeden	един	ADJ;NOM;FEM;SG	NUM;INDF;NEUT;SG
hasła	пароли	hasło	парола	N;NOM;NEUT;SG	N;INDF;FEM;PL
hasła	паролите	hasło	парол	N;NOM;NEUT;SG	N;DEF;FEM;PL
krzyż	крос	krzyż	крос	N;ACC;MASC;SG	PROPN;INDF;MASC;SG
prawo	правилно	prawo	правилно	N;NOM;NEUT;SG	ADV
der	дер	der	дер		PROPN
źródła	източник	źródło	източник	N;NOM;NEUT;PL	N;INDF;MASC;SG
wersji	версиите	wersja	версия	N;GEN;FEM;SG	N;DEF;FEM;PL
wersji	версии	wersja	версия	N;GEN;FEM;SG	N;INDF;FEM;PL
zachód	западно	zachód	западно	N;NOM;MASC;SG	ADV
zachód	западна	zachód	западна	N;NOM;MASC;SG	ADJ;INDF;FEM;SG
zachód	западен	zachód	западя-(се)	N;NOM;MASC;SG	V;PFV;INDF;MASC;SG;V.PTCP;PASS
zachód	уест	zachód	уест	N;NOM;MASC;SG	PROPN;INDF;MASC;SG
żołnierzy	войска	żołnierz	войска	N;ACC;MASC;PL	N;INDF;FEM;SG
walki	боеве	walka	боеве	N;ACC;FEM;SG	N;INDF;MASC;PL
walki	сбивания	walka	сбиване	N;ACC;FEM;SG	N;INDF;NEUT;PL
walki	битки	walka	битка	N;ACC;FEM;SG	N;INDF;FEM;PL
jednostki	поделение	jednostka	поделение	N;NOM;FEM;PL	N;INDF;NEUT;SG
jednostki	единица	jednostka	единица	N;NOM;FEM;PL	N;INDF;FEM;SG
van	микробус	van	микробус	PROPN;NOM;MASC;SG	N;INDF;MASC;SG
van	бус	van	бус	PROPN;NOM;MASC;SG	N;INDF;MASC;SG
van	van	van	van	PROPN;NOM;MASC;SG	PROPN;INDF;MASC;SG
van	ван	van	ван	PROPN;NOM;MASC;SG	PROPN
van	вана	van	вана	PROPN;NOM;MASC;SG	N;INDF;FEM;SG
albumu	албум	album	албум		N;INDF;MASC;SG
choć	макар	choć	макар		ADP
choć	макар	choć	макар		ADP
sędzia	съдя	sędzia	съдя-(се)	N;NOM;MASC;SG	V;IPFV;IND;SG;1;PRS;FIN;ACT
działania	действия	działanie	действие	N;NOM;NEUT;SG	N;INDF;NEUT;PL
działania	дейности	działanie	дейност	N;NOM;NEUT;SG	N;INDF;FEM;PL
działania	занимания	działanie	занимание	N;NOM;NEUT;SG	N;INDF;NEUT;PL
działania	действия	działanie	действие	N;NOM;NEUT;SG	N;INDF;NEUT;PL
działania	постъпки	działanie	постъпка	N;NOM;NEUT;SG	N;INDF;FEM;PL
działania	искове	działanie	иск	N;NOM;NEUT;SG	N;INDF;MASC;PL
world	свят	world	свят		N;INDF;MASC;SG
world	света	world	свят		N;DEF;MASC;SG
filmu	филмова	film	филмов	N;GEN;MASC;SG	ADJ;INDF;FEM;SG
listy	списък	list	списък		N;INDF;MASC;SG
listy	буквите	list	буква		N;DEF;FEM;PL
listy	букви	list	буква		N;INDF;FEM;PL
listy	писма	list	писмо		N;INDF;NEUT;PL
listy	списъци	list	списък		N;INDF;MASC;PL
ros	роз	ros	роз		PROPN;INDF;FEM;SG
san	сан	san	сан	PROPN;NOM;MASC;SG	PROPN;INDF;MASC;SG
wschód	източно	wschód	източно	N;NOM;MASC;SG	ADV
wschód	източна	wschód	източен	N;NOM;MASC;SG	ADJ;INDF;FEM;SG
wschód	източно	wschód	източно	N;NOM;MASC;SG	ADV
wschód	източни	wschód	източен	N;NOM;MASC;SG	ADJ;INDF;PL
wschód	източен	wschód	източа-(се)	N;NOM;MASC;SG	V;PFV;INDF;MASC;SG;V.PTCP;PASS
główne	основни	główny	основен	ADJ;NOM;NEUT;SG	ADJ;INDF;PL
główne	главни	główny	главен	ADJ;NOM;NEUT;SG	ADJ;INDF;PL
wschodniej	източно	wschodni	източно	ADJ;GEN;FEM;SG	ADV
wschodniej	източни	wschodni	източен	ADJ;GEN;FEM;SG	ADJ;INDF;PL
wschodniej	изток	wschodni	изток	ADJ;GEN;FEM;SG	N;INDF;MASC;SG
wschodniej	източен	wschodni	източа-(се)	ADJ;GEN;FEM;SG	V;PFV;INDF;MASC;SG;V.PTCP;PASS
muzyka	music	muzyka	music	N;NOM;FEM;SG	PROPN;INDF;MASC;SG
powstania	въстание	powstanie	въстание		N;INDF;NEUT;SG
powstania	въстания	powstanie	въстане		N;INDF;NEUT;PL
prace	работа	praca	работа	N;NOM;FEM;PL	N;INDF;FEM;SG
prace	труд	praca	труд	N;NOM;FEM;PL	N;INDF;MASC;SG
prace	работи	praca	работя	N;NOM;FEM;PL	V;IPFV;IMP;SG;2;FIN
prace	работи	praca	работя	N;NOM;FEM;PL	V;IPFV;IMP;SG;2;FIN
kolei	железница	kolej	железница		N;INDF;FEM;SG
kolei	железопътния	kolej	железопътен		ADJ;DEF;MASC;SG
kolei	железопътен	kolej	железопътен		ADJ;INDF;MASC;SG
kolei	железници	kolej	железница		N;INDF;FEM;PL
kolei	железници	kolej	железница		N;INDF;FEM;PL
francuski	френско	francuski	френски	ADJ;NOM;MASC;SG	ADV
francuski	французи	francuski	француга	ADJ;NOM;MASC;SG	N;INDF;MASC;PL
francuski	французин	francuski	французин	ADJ;NOM;MASC;SG	N;INDF;MASC;SG
złoty	златен	złoty	златен		ADJ;INDF;MASC;SG
złoty	златни	złoty	златен		ADJ;INDF;PL
złoty	златно	złoty	златен		ADV
złoty	златна	złoty	златен		ADJ;INDF;FEM;SG
złoty	златен	złoty	златен		ADJ;INDF;MASC;SG
złoty	златни	złoty	златен		ADJ;INDF;PL
złoty	златно	złoty	златен		ADV
złoty	златна	złoty	златен		ADJ;INDF;FEM;SG
złoty	злато	złoty	злато		N;INDF;NEUT;SG
klasy	класи	klasa	клася-(се)	N;GEN;FEM;SG	N;INDF;FEM;PL
klasy	класовете	klasa	клас	N;GEN;FEM;SG	N;DEF;MASC;PL
klasy	класове	klasa	клас	N;GEN;FEM;SG	N;INDF;MASC;PL
stał	стоеше	stać	стоя	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IPFV;IND;SG;3;IPFV;FIN;ACT
znany	позната	znany	познат	V;IPFV;MASC;IND;SG;PST;FIN;ACT	ADJ;INDF;FEM;SG
znany	известни	znany	известен	V;IPFV;MASC;IND;SG;PST;FIN;ACT	ADJ;INDF;PL
znany	познат	znany	познат	V;IPFV;MASC;IND;SG;PST;FIN;ACT	N;INDF;MASC;SG
znany	известна	znany	известен	V;IPFV;MASC;IND;SG;PST;FIN;ACT	ADJ;INDF;FEM;SG
znany	известен	znany	известен	V;IPFV;MASC;IND;SG;PST;FIN;ACT	ADJ;INDF;MASC;SG
znany	прочут	znany	прочут	V;IPFV;MASC;IND;SG;PST;FIN;ACT	ADJ;INDF;MASC;SG
znany	известни	znany	известен	V;IPFV;MASC;IND;SG;PST;FIN;ACT	ADJ;INDF;PL
znany	прочута	znany	прочутам-се	V;IPFV;MASC;IND;SG;PST;FIN;ACT	ADJ;INDF;FEM;SG
znany	известна	znany	известен	V;IPFV;MASC;IND;SG;PST;FIN;ACT	ADJ;INDF;FEM;SG
znany	известен	znany	известен	V;IPFV;MASC;IND;SG;PST;FIN;ACT	ADJ;INDF;MASC;SG
każdy	всички	każdy	всеки	DET;NOM;MASC;SG	PRO;NOM;PL
każdy	всеки	każdy	всеки	DET;NOM;MASC;SG	PRO;NOM;MASC;SG
każdy	всеки	każdy	всеки	DET;NOM;MASC;SG	PRO;NOM;MASC;SG
każdy	всеки	każdy	всеки	DET;NOM;MASC;SG	PRO;NOM;MASC;SG
każdy	всяко	każdy	всеки	DET;NOM;MASC;SG	PRO;NOM;NEUT;SG
każdy	всеки	każdy	всеки	DET;NOM;MASC;SG	PRO;NOM;MASC;SG
text	текст	text	текст		N;INDF;MASC;SG
mapa	карта	mapa	карта		N;INDF;FEM;SG
mapa	картата	mapa	карта		N;DEF;FEM;SG
ani	нап	ani	нап	CONJ	N;DEF;FEM;SG
ani	ани	ani	ани	CONJ	PROPN;INDF;FEM;SG
wody	води	woda	водя	N;GEN;FEM;SG	V;IPFV;IMP;SG;2;FIN
wody	уотърс	woda	уотърс	N;GEN;FEM;SG	PROPN;INDF;MASC;SG
wody	водите	woda	вода	N;GEN;FEM;SG	N;DEF;FEM;PL
drużyny	отбор	drużyna	отбор	N;ACC;FEM;PL	N;INDF;MASC;SG
drużyny	отбора	drużyna	отбор	N;ACC;FEM;PL	N;DEF;MASC;SG
drużyny	екип	drużyna	екип	N;ACC;FEM;PL	N;INDF;MASC;SG
drużyny	team	drużyna	team	N;ACC;FEM;PL	PROPN;INDF;MASC;SG
matki	майки	matka	майка	N;GEN;FEM;SG	N;INDF;FEM;PL
matki	майките	matka	майка	N;GEN;FEM;SG	N;DEF;FEM;PL
podział	разбивка	podziać	разбивка	V;PFV;MASC;IND;SG;PST;FIN;ACT	N;INDF;FEM;SG
podział	срив	podziać	срив	V;PFV;MASC;IND;SG;PST;FIN;ACT	N;INDF;MASC;SG
podział	участък	podziać	участък	V;PFV;MASC;IND;SG;PST;FIN;ACT	N;INDF;MASC;SG
podział	разделение	podziać	разделение	V;PFV;MASC;IND;SG;PST;FIN;ACT	N;INDF;NEUT;SG
podział	дивизия	podziać	дивизия	V;PFV;MASC;IND;SG;PST;FIN;ACT	N;INDF;FEM;SG
podział	деление	podziać	деление	V;PFV;MASC;IND;SG;PST;FIN;ACT	N;INDF;NEUT;SG
podział	разделим	podziać	разделя-(се)	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;IND;PL;1;PRS;FIN;ACT
podział	разделен	podziać	разделя-(се)	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;INDF;MASC;SG;V.PTCP;PASS
podział	сплит	podziać	сплит	V;PFV;MASC;IND;SG;PST;FIN;ACT	N;INDF;MASC;SG
podział	разделяне	podziać	разделяне	V;PFV;MASC;IND;SG;PST;FIN;ACT	N;INDF;NEUT;SG
xviii	xviii	Fviii	xviii		ADJ;INDF;FEM;SG
xviii	eighteenth	Fviii	eighteenth		PROPN;INDF;MASC;SG
siebie	селф	siebie	селф	PRO;GEN;REFL	N;INDF;FEM;SG
siły	сили	siła	сила	N;ACC;FEM;SG	N;INDF;FEM;PL
grał	играха	grać	играя	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;IPFV;IND;PL;3;PST;FIN;ACT
typ	вид	typ	вид		N;INDF;MASC;SG
typ	тип	typ	тип		N;INDF;MASC;SG
wiki	уики	wik	уика		N;INDF;FEM;SG
książę	дюк	książę	дюк	N;NOM;MASC;SG	PROPN;INDF;MASC;SG
książę	принс	książę	принс	N;NOM;MASC;SG	PROPN;INDF;MASC;SG
ego	его	on	его		N;INDF;NEUT;SG
ego	его	on	его		N;INDF;NEUT;SG
ego	егото	on	его		N;DEF;NEUT;SG
wielki	биг	wielki	биг	ADJ;NOM;MASC;SG	N;INDF;MASC;SG
wielki	голямо	wielki	голям	ADJ;NOM;MASC;SG	ADV
wielki	големи	wielki	голям	ADJ;NOM;MASC;SG	ADJ;INDF;PL
ulicy	street	ulica	street	N;DAT;FEM;SG	PROPN;INDF;MASC;SG
liście	листа	liść	листа		N;INDF;FEM;SG
liście	оставя	liść	оставям-(се)		V;IPFV;IND;SG;3;PRS;FIN;ACT
liście	листата	liść	листа		N;DEF;FEM;SG
ciała	телесно	ciało	телесно	N;GEN;NEUT;SG	ADV
ciała	телата	ciało	тяло	N;GEN;NEUT;SG	N;DEF;NEUT;PL
ciała	тела	ciało	тяло	N;GEN;NEUT;SG	N;INDF;NEUT;PL
ciała	трупове	ciało	труп	N;GEN;NEUT;SG	N;INDF;MASC;PL
stacji	станции	stacja	станция	N;GEN;FEM;SG	N;INDF;FEM;PL
nic	нищо	nic	никой	PRO;GEN;NEUT;SG	PRO;NOM;INDF;NEUT;SG
komisji	комисионна	komisja	комисионен	N;GEN;FEM;SG	ADJ;INDF;FEM;SG
rzeki	ривър	rzeka	ривър		N;INDF;MASC;SG
rzeki	река	rzeka	река		N;INDF;FEM;SG
rzeki	реката	rzeka	река		N;DEF;FEM;SG
rzeki	реки	rzeka	река		N;INDF;FEM;PL
rzeki	реките	rzeka	река		N;DEF;FEM;PL
rzeki	ривърс	rzeka	ривърс		N;INDF;MASC;SG
gen	джийн	gen	джийн		PROPN;INDF;FEM;SG
gen	ген	gen	генерал		N;INDF;MASC;SG
gen	джин	gen	джин		PROPN;INDF;MASC;SG
gen	гена	gen	гена		N;INDF;FEM;SG
dobrze	добър	dobrze	добър	ADV	ADJ;INDF;MASC;SG
david	дейвид	david	дейвид	PROPN;NOM;MASC;SG	PROPN;INDF;MASC;SG
david	давид	david	давид	PROPN;NOM;MASC;SG	N;INDF;MASC;SG
wydany	освободена	wydać	освободя-(се)	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
wydany	освободен	wydać	освободя-(се)	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
wydany	освободени	wydać	освободя-(се)	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;INDF;PL;V.PTCP;PASS
wydany	издадена	wydać	издам-(се)	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
wydany	издаден	wydać	издам-(се)	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
wydany	емитирани	wydać	емитирам	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;INDF;PL;V.PTCP;PASS
wydany	издадени	wydać	издам-(се)	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;INDF;PL;V.PTCP;PASS
wydany	издадено	wydać	издам-(се)	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
prawie	почти	prawie	почти	PART	ADV
adam	адам	adam	адам	PROPN;NOM;MASC;SG	N;INDF;MASC;SG
aktorka	актриси	aktorka	актриса	N;NOM;FEM;SG	N;INDF;FEM;PL
saint	сейнт	saint	сейнт		N;INDF;MASC;SG
saint	свети	saint	свет		N;INDF;MASC;SG
saint	светица	saint	светица		N;INDF;FEM;SG
saint	светец	saint	светец		N;INDF;MASC;SG
dom	домашен	dom	домашен	N;NOM;MASC;SG	ADJ;INDF;MASC;SG
dom	вкъщи	dom	вкъщи	N;NOM;MASC;SG	ADV
port	пристанище	port	пристанище		N;INDF;NEUT;SG
port	пристанището	port	пристанище		N;DEF;NEUT;SG
port	порт	port	порт		N;INDF;MASC;SG
pow	pow	pow	pow		PROPN;INDF;MASC;SG
razy	пъти	raz	път	N;ACC;MASC;PL	N;MASC
razy	таймс	raz	таймс	N;ACC;MASC;PL	N;INDF;MASC;SG
razy	times	raz	times	N;ACC;MASC;PL	PROPN;INDF;MASC;SG
zdjęcia	фотографията	zdjęcie	фотография	N;NOM;NEUT;PL	N;DEF;FEM;SG
zdjęcia	фотография	zdjęcie	фотография	N;NOM;NEUT;PL	N;INDF;FEM;SG
zdjęcia	снимка	zdjęcie	снимка	N;NOM;NEUT;PL	N;INDF;FEM;SG
zdjęcia	снимката	zdjęcie	снимка	N;NOM;NEUT;PL	N;DEF;FEM;SG
zdjęcia	фото	zdjęcie	фото	N;NOM;NEUT;PL	N;INDF;MASC;SG
dyskusji	обсъждания	dyskusja	обсъждане	N;GEN;FEM;SG	N;INDF;NEUT;PL
dyskusji	дискусии	dyskusja	дискусия	N;GEN;FEM;SG	N;INDF;FEM;PL
dyskusji	обсъждания	dyskusja	обсъждане	N;GEN;FEM;SG	N;INDF;NEUT;PL
dyskusji	дискусии	dyskusja	дискусия	N;GEN;FEM;SG	N;INDF;FEM;PL
dane	дейн	dana	дейн	N;NOM;FEM;PL	N;INDF;FEM;SG
dane	дейта	dana	дейт	N;NOM;FEM;PL	N;INDF;MASC;SG
tom	том	tom	том		PROPN;INDF;MASC;SG
związek	взаимоотношения	związek	взаимоотношение	N;NOM;MASC;SG	N;INDF;NEUT;PL
związek	отношения	związek	отношение	N;NOM;MASC;SG	N;INDF;NEUT;PL
obrony	защита	obrona	защита		N;INDF;FEM;SG
obrony	отбрана	obrona	отбрана		N;INDF;FEM;SG
obrony	защитата	obrona	защита		N;DEF;FEM;SG
obrony	защита	obrona	защита		N;INDF;FEM;SG
obrony	отбрана	obrona	отбрана		N;INDF;FEM;SG
grand	бона	grand	бона		N;INDF;MASC;SG
grand	гранд	grand	гранд		N;INDF;MASC;SG
zmiany	смяна	zmiana	смяна	N;ACC;FEM;PL	N;INDF;FEM;SG
zmiany	промяна	zmiana	промяна	N;ACC;FEM;PL	N;INDF;FEM;SG
brązowy	кафяви	brązowy	кафяв	ADJ;NOM;MASC;SG	ADJ;INDF;PL
brązowy	браун	brązowy	браун	ADJ;NOM;MASC;SG	PROPN;INDF;MASC;SG
brązowy	кафяво	brązowy	кафяво	ADJ;NOM;MASC;SG	ADV
ostatni	последно	ostatni	последно	ADJ;NOM;MASC;SG	ADV
ostatni	последни	ostatni	последен	ADJ;NOM;MASC;SG	ADJ;INDF;PL
kolor	цветове	kolor	цвят	N;NOM;MASC;SG	N;INDF;MASC;PL
kolor	цветен	kolor	цветен	N;NOM;MASC;SG	ADJ;INDF;MASC;SG
