של	shel	של	shel	PART;GEN	
משה	musa	משה	musa	PROPN	
משה	moses	משה	moses	PROPN	PROPN;NOM;SG;3
משה	moshe	משה	moshe	PROPN	PROPN;NOM;SG;3
גרמניה	alman	גרמניה	al	PROPN	
גרמניה	almanca	גרמניה	al	PROPN	ADV
גרמניה	almanya	גרמניה	al	PROPN	PROPN;NOM;SG;3
יורק	york	יורק	york	PROPN	PROPN;NOM;SG;3
הממשלה	devlet	הממשלה	devlet	PROPN	N;NOM;SG;3
הממשלה	hükümet	הממשלה	hükümet	PROPN	
חיל	kolordu	חיל	kolor	PROPN	N;NOM;SG;3
יהודה	yahuda	יהודה	yahu	PROPN	N;ESS;SG;3
יהודה	judas	יהודה	judas	PROPN	
יהודה	yahuda	יהודה	yahu	PROPN	N;ESS;SG;3
יהודה	judah	יהודה	judah	PROPN	
מעל	üzeri	מעל	üzer	ADP	
מעל	bitti	מעל	bit	ADP	V;PFV;IND;SG;3;POS;PST
מעל	yukarıdaki	מעל	yukarıdakiki	ADP	
מעל	yukarıda	מעל	yukarı	ADP	ADJ;ESS;SG;3
מעל	üzeri	מעל	üzer	ADP	
מעל	üstünde	מעל	üst	ADP	ADJ;ESS;SG;3
מעל	üstü	מעל	üst	ADP	
מעל	yukarda	מעל	yukar	ADP	
ארץ	ülke	ארץ	ülke	N;FEM;SG	
ארץ	vatan	ארץ	vat	N;FEM;SG	
ארץ	toprak	ארץ	toprak	N;FEM;SG	
ארץ	arazi	ארץ	arazi	N;FEM;SG	
ארץ	kara	ארץ	kara	N;FEM;SG	
ארץ	land	ארץ	la	N;FEM;SG	PROPN;NOM;SG;3
ארץ	earth	ארץ	earth	N;FEM;SG	
ארץ	toprak	ארץ	toprak	N;FEM;SG	
ארץ	dünya	ארץ	dünya	N;FEM;SG	
ארץ	yeryüzü	ארץ	yeryüzü	N;FEM;SG	
כלי	alet	כלי	alet	N;MASC;SG	
כלי	araç	כלי	araç	N;MASC;SG	
צרפת	fransa	צרפת	fra	PROPN	PROPN;NOM;SG;3
צרפת	france	צרפת	france	PROPN	PROPN;NOM;SG;3
הרבה	birçok	הרבה	birçok	ADV	DET
הרבה	çok	הרבה	çok	ADV	
אתה	siz	הוא	siz	PRO;MASC;SG;2	PRO;NOM;PL;2
נמצא	bulunmuş	נמצא	bul	V;MASC;SG;V.PTCP;MID	V;PFV;NFH;IND;SG;3;POS;PST;PASS
נמצא	bulundu	נמצא	bulun	V;MASC;SG;V.PTCP;MID	V;PFV;IND;SG;3;POS;PST
נמצא	buldum	נמצא	bul	V;MASC;SG;V.PTCP;MID	V;PFV;IND;SG;1;POS;PST
טוב	iyi	טוב	iyi	ADJ;MASC;SG	
אי	adası	אי	ada	ADV	N;NOM;SG;3
אי	ada	אי	ada	ADV	
ילדים	çocuk	ילד	çocuk	N;MASC;PL	N;NOM;SG;3
שלושה	three	שלושה	three	NUM;MASC;SG	
הגיע	vardım	הגיע	var	V;MASC;SG;3;PST;ACT	V;PFV;IND;SG;1;POS;PST
אירופה	avrupa	אירופה	avrupa	PROPN	
אירופה	europa	אירופה	europ	PROPN	PROPN;NOM;SG;3
אירופה	avrupa	אירופה	avrupa	PROPN	
אירופה	avrupa	אירופה	avrupa	PROPN	
אירופה	avrupalı	אירופה	avrupalı	PROPN	
כמעט	nerdeyse	כמעט	nerdeyse	ADV	
כמעט	neredeyse	כמעט	neredeyse	ADV	
כמעט	nerdeyse	כמעט	nerdeyse	ADV	
כמעט	neredeyse	כמעט	neredeyse	ADV	
מיליון	milyon	מיליון	milyon	NUM;MASC;SG	
יצחק	isaac	יצחק	isaac	PROPN	
יצחק	ishak	יצחק	ishak	PROPN	
יצחק	yitzhak	יצחק	yitzhak	PROPN	
יצחק	itzhak	יצחק	itzhak	PROPN	
האלבום	albüm	האלבום	albüm	PROPN	
יוסף	yusuf	יוסף	yusuf	PROPN	
יוסף	joseph	יוסף	joseph	PROPN	PROPN;NOM;SG;3
יוסף	yosef	יוסף	yosef	PROPN	
כוח	kuvvet	כוח	kuvvet	N;MASC;SG	
כוח	güç	כוח	güç	N;MASC;SG	
כוח	zorla	כוח	zor	N;MASC;SG	
כוח	force	כוח	force	N;MASC;SG	
כוח	kuvvet	כוח	kuvvet	N;MASC;SG	
כוח	güç	כוח	güç	N;MASC;SG	
כוח	power	כוח	power	N;MASC;SG	
כוח	güç	כוח	güç	N;MASC;SG	
נפטר	rahmetli	נפטר	rahmetli	V;MASC;SG;3;PST;MID	
נפטר	vefat	נפטר	vefat	V;MASC;SG;3;PST;MID	
נפטר	merhum	נפטר	merhum	V;MASC;SG;3;PST;MID	
הלהקה	band	הלהקה	ban	PROPN	
הלהקה	grup	הלהקה	grup	PROPN	
הלהקה	bando	הלהקה	ban	PROPN	
הלהקה	bant	הלהקה	bant	PROPN	
מלך	kral	מלך	kral	N;MASC;SG	
מלך	king	מלך	king	N;MASC;SG	
מקור	köken	מקור	kök	N;MASC;SG	
מקור	kaynağı	מקור	kaynak	N;MASC;SG	
מקור	kaynak	מקור	kaynak	N;MASC;SG	
מקור	gaga	מקור	gaga	N;MASC;SG	
תוכנית	program	תוכנית	program	N;FEM;SG	
תוכנית	plân	תוכנית	pl	N;FEM;SG	
תוכנית	planla	תוכנית	plan	N;FEM;SG	
תוכנית	plan	תוכנית	plan	N;FEM;SG	
תוכנית	program	תוכנית	program	N;FEM;SG	
בתי	kızı	בית	kız	PROPN	ADJ;NOM;SG;3
בתי	kızım	בית	kız	PROPN	ADJ;NOM;SG;3
בתי	kizi	בית	kizi	PROPN	
נראה	görünüyor	נראה	görün	V;MASC;SG;V.PTCP;MID	V;PROG;IND;SG;3;POS;INFM;PRS
נראה	bakışlar	נראה	bakış	V;MASC;SG;V.PTCP;MID	N;NOM;PL;3
לגבי	hakkında	לגבי	hak	ADP	N;ESS;SG;3
לגבי	yaklaşık	לגבי	yaklaşık	ADP	
משתמש	kullanıyor	השתמש	kullan	V;MASC;SG;V.PTCP	V;PROG;IND;SG;3;POS;INFM;PRS
משתמש	kullanımı	השתמש	kullanım	V;MASC;SG;V.PTCP	N;NOM;SG;3
משתמש	kullanma	השתמש	kullan	V;MASC;SG;V.PTCP	
משתמש	kullanıcı	השתמש	kullanıcı	V;MASC;SG;V.PTCP	N;NOM;SG;3
קיבל	alındı	קיבל	al	V;MASC;SG;3;PST;ACT	V;PFV;IND;SG;3;POS;PST;PASS
קיבל	alınan	קיבל	al	V;MASC;SG;3;PST;ACT	V;PFV;IND;POS;PRS;V.PTCP;PASS
קיבל	kabul	קיבל	kabul	V;MASC;SG;3;PST;ACT	N;NOM;SG;3
עקב	talon	None	talon	CONJ	
עקב	pençe	None	penç	CONJ	
עקב	vadesi	None	vade	CONJ	N;NOM;SG;3
עקב	nedeniyle	None	neden	CONJ	N;INS;SG;3
עקב	topuk	None	topuk	CONJ	
נשים	kadınları	איש	kadın	N;FEM;PL	ADJ;ACC;PL;3
נשים	kadın	איש	kadın	N;FEM;PL	
נשים	kadinlar	איש	kadin	N;FEM;PL	ADJ;NOM;PL;3
נשים	kadınlar	איש	kadın	N;FEM;PL	ADJ;NOM;PL;3
במיוחד	özellikle	במיוחד	özellikle	ADV	
במיוחד	bilhassa	במיוחד	bilhassa	ADV	
במיוחד	özellikle	במיוחד	özellikle	ADV	
במיוחד	özelliklede	במיוחד	özellikle	ADV	N;ESS;SG;3
במיוחד	bilhassa	במיוחד	bilhassa	ADV	
האימפריה	empire	האימפריה	empir	PROPN	
האימפריה	imparatorluk	האימפריה	imparatorluk	PROPN	N;NOM;SG;3
האימפריה	imparatorluğu	האימפריה	imparatorluk	PROPN	N;NOM;SG;3
עדיין	hâlâ	עדיין	hul	ADV	
עדיין	halen	עדיין	halen	ADV	
מים	su	מים	su	N;MASC;PL	
כוחות	güçleri	כוח	güç	N;MASC;PL	ADJ;ACC;PL;3
כוחות	güçler	כוח	güç	N;MASC;PL	ADJ;NOM;PL;3
כוחות	powers	כוח	powers	N;MASC;PL	
כוחות	güçler	כוח	güç	N;MASC;PL	ADJ;NOM;PL;3
פעולה	eylem	פעולה	eylem	N;FEM;SG	
פעולה	motor	פעולה	motor	N;FEM;SG	
פעולה	aksiyon	פעולה	aksiyon	N;FEM;SG	
ניו	neo	ניו	neo	PROPN	
נכון	doğru	נכון	doğru	ADJ;MASC;SG	
נכון	sağa	נכון	sağ	ADJ;MASC;SG	
נכון	sağ	נכון	sağ	ADJ;MASC;SG	
נכון	dogru	נכון	dogru	ADJ;MASC;SG	
נכון	doğru	נכון	doğru	ADJ;MASC;SG	
נכון	dogru	נכון	dogru	ADJ;MASC;SG	
נכון	true	נכון	tru	ADJ;MASC;SG	
נכון	gerçek	נכון	gerçek	ADJ;MASC;SG	
חוק	yasa	חוק	yasa	N;MASC;SG	
חוק	law	חוק	law	N;MASC;SG	
חוק	hukuk	חוק	hukuk	N;MASC;SG	
חוק	kanun	חוק	kanun	N;MASC;SG	
חיפה	hayfa	חיפה	hayfa	PROPN	
יחידה	birlik	יחידה	birlik	N;FEM;SG	
יחידה	birim	יחידה	birim	N;FEM;SG	
יחידה	ünite	יחידה	ünite	N;FEM;SG	
העונה	sezonu	העונה	sezon	ADV	N;ACC;SG;3
העונה	mevsim	העונה	mevsim	ADV	
העונה	sezon	העונה	sezon	ADV	
שוב	tekrar	שוב	tekrar	ADV	
יעקב	jacob	יעקב	jacob	PROPN	
יעקב	yakup	יעקב	yakup	PROPN	
יעקב	jakob	יעקב	jakob	PROPN	
יעקב	yakov	יעקב	yakov	PROPN	PROPN;NOM;SG;3
יעקב	yaakov	יעקב	yaakov	PROPN	
אינה	ina	אינו	ina	V;FEM;SG;3;NEG;V.PTCP	
אינה	inna	אינו	inna	V;FEM;SG;3;NEG;V.PTCP	
הבית	yuva	הבית	yuva	ADV	
הבית	ev	הבית	ev	ADV	N;NOM;SG;3
הבית	evde	הבית	ev	ADV	N;ESS;SG;3
הבית	eve	הבית	ev	ADV	N;DAT;SG;3
הבית	evim	הבית	ev	ADV	N;NOM;SG;3
הבית	house	הבית	hou	ADV	PROPN;NOM;SG;3
הבית	ev	הבית	ev	ADV	N;NOM;SG;3
תודה	tesekkurler	תודה	tesekkur	PROPN	N;NOM;PL;3
תודה	teşekkürler	תודה	teşekkür	PROPN	N;NOM;PL;3
תודה	sağol	תודה	sağol	PROPN	
לב	kalp	לב	kalp	PROPN	
לב	gönül	לב	gönül	PROPN	
לב	kalbi	לב	kalbi	PROPN	ADJ;NOM;SG;3
לב	yürek	לב	yürek	PROPN	
לב	lev	לב	lev	PROPN	
מפקד	komutan	מפקד	komut	N;MASC;SG	
שלוש	three	שלוש	three	NUM;FEM;SG	
שלום	şalom	שלום	şalom	PROPN	
שלום	huzur	שלום	huzur	PROPN	
שלום	barış	שלום	barış	PROPN	
שלום	merhaba	שלום	merhaba	PROPN	
שלום	selam	שלום	selam	PROPN	
שלום	hello	שלום	hello	PROPN	
אזור	bölge	אזור	bölge	N;MASC;SG	
אזור	bölge	אזור	bölge	N;MASC;SG	
אזור	zone	אזור	zone	N;MASC;SG	
אזור	bölge	אזור	bölge	N;MASC;SG	
אזור	alan	אזור	al	N;MASC;SG	V;PFV;IND;POS;PRS;V.PTCP
פעמים	kez	פעם	kez	N;FEM;PL	N;NOM;SG;3
פעמים	times	פעם	times	N;FEM;PL	
המשחק	oyun	המשחק	oyun	PROPN	
המשחק	maç	המשחק	maç	PROPN	N;NOM;SG;3
האי	adası	האי	ada		N;NOM;SG;3
סרט	film	סרט	film	N;MASC;SG	
סרט	film	סרט	film	N;MASC;SG	
בגלל	cünkü	בגלל	cünkü	ADP	
בגלל	çünkü	בגלל	çünkü	ADP	CONJ
המפלגה	parti	המפלג	parti	PROPN	
המפלגה	party	המפלג	party	PROPN	
בעבר	önceden	בעבר	önceden		ADV
האחרון	sonuncusu	האחרון	sonuncu	PROPN	NUM;NOM;SG;3
האחרון	last	האחרון	last	PROPN	
האחרון	sonuncu	האחרון	sonuncu	PROPN	
האחרון	son	האחרון	son	PROPN	
קרב	savas	קרב	savas	N;MASC;SG	
האתר	site	האתר	sit		N;NOM;SG;3
קצר	kisa	קצר	kisa	ADJ;MASC;SG	
ימים	günlerce	יום	günlerce	N;MASC;PL	ADV
בהמשך	aşağıda	בהמשך	aşağı		ADJ;ESS;SG;3
בהמשך	aşağıya	בהמשך	aşağı		ADJ;DAT;SG;3
בהמשך	aşağıdan	בהמשך	aşağı		ADJ;AT+ABL;SG;3
בר	bar	בר	bar		N;NOM;SG;3
צבא	ordu	צבא	ordu	N;MASC;SG	
צבא	asker	צבא	asker	N;MASC;SG	
צבא	askeri	צבא	askeri	N;MASC;SG	
צבא	ordu	צבא	ordu	N;MASC;SG	
ים	deniz	ים	deniz	N;MASC;SG	
החיים	life	החיים	life	ADV	
החיים	hayat	החיים	hayat	ADV	
החיים	yaşam	החיים	yaşam	ADV	N;NOM;SG;3
החיים	ömür	החיים	ömür	ADV	
משחק	oyun	משחק	oyun	N;MASC;SG	
משחק	oynuyor	משחק	oyna	N;MASC;SG	V;PROG;IND;SG;3;POS;INFM;PRS
משחק	oynamak	משחק	oyna	N;MASC;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
ראשי	baş	ראש	baş	N;PSSD;MASC;PL	N;NOM;SG;3
ראשי	kafası	ראש	kafa	N;PSSD;MASC;PL	N;NOM;SG;3
ראשי	kafa	ראש	kafa	N;PSSD;MASC;PL	
ראשי	şef	ראש	şef	N;PSSD;MASC;PL	
ראשי	reis	ראש	reis	N;PSSD;MASC;PL	
ראשי	birincil	ראש	birincil	N;PSSD;MASC;PL	
הזמן	zaman	הזמן	zaman		N;NOM;SG;3
הזמן	süre	הזמן	süre		N;NOM;SG;3
אברהם	ibrahim	אברהם	ibrahim	PROPN	PROPN;NOM;SG;3
אברהם	abraham	אברהם	abrah	PROPN	
אברהם	avraham	אברהם	avrah	PROPN	
נבחר	seçilmiş	נבחר	seç	V;MASC;SG;3;PST;MID	V;PFV;NFH;IND;SG;3;POS;PST;PASS
נבחר	seçilen	נבחר	seç	V;MASC;SG;3;PST;MID	V;PFV;IND;POS;PRS;V.PTCP;PASS
נבחר	seçildi	נבחר	seç	V;MASC;SG;3;PST;MID	V;PFV;IND;SG;3;POS;PST;PASS
נבחר	seçilmiş	נבחר	seç	V;MASC;SG;3;PST;MID	V;PFV;NFH;IND;SG;3;POS;PST;PASS
נבחר	seçilen	נבחר	seç	V;MASC;SG;3;PST;MID	V;PFV;IND;POS;PRS;V.PTCP;PASS
נבחר	seçili	נבחר	seçili	V;MASC;SG;3;PST;MID	
נבחר	seçildi	נבחר	seç	V;MASC;SG;3;PST;MID	V;PFV;IND;SG;3;POS;PST;PASS
מדי	maddie	מדי	maddie	ADV	
לרוב	çoğunlukla	ררוב	çoğunluk		N;INS;SG;3
פעילות	faaliyet	פעילות	faaliyet	N;FEM;SG	
פעילות	aktivite	פעילות	aktivit	N;FEM;SG	
פעילות	hareketler	פעילות	hareket	N;FEM;SG	N;NOM;PL;3
פעילות	aktiviteler	פעילות	aktivite	N;FEM;SG	N;NOM;PL;3
שטח	field	שטח	field	N;MASC;SG	
שטח	tarla	שטח	tarla	N;MASC;SG	
שטח	alan	שטח	al	N;MASC;SG	V;PFV;IND;POS;PRS;V.PTCP
שטח	saha	שטח	saha	N;MASC;SG	
שטח	arazi	שטח	arazi	N;MASC;SG	
שטח	bölge	שטח	bölge	N;MASC;SG	
שטח	alan	שטח	al	N;MASC;SG	V;PFV;IND;POS;PRS;V.PTCP
מאוחר	gec	מאוחר	gec	ADV	
מאוחר	geç	מאוחר	geç	ADV	
דף	sayfaya	דף	sayfa		N;DAT;SG;3
דף	sayfada	דף	sayfa		N;ESS;SG;3
דף	sayfası	דף	sayfa		N;NOM;SG;3
דף	sayfayı	דף	sayfa		N;ACC;SG;3
קולנוע	film	קולנוע	film	N;MASC;SG	
קולנוע	filmler	קולנוע	film	N;MASC;SG	N;NOM;PL;3
קולנוע	film	קולנוע	film	N;MASC;SG	
קשר	bağ	קשר	bağ	N;MASC;SG	
קשר	bağlantı	קשר	bağlantı	N;MASC;SG	
קשר	irtibat	קשר	irtibat	N;MASC;SG	
קשר	bağlantı	קשר	bağlantı	N;MASC;SG	
קשר	düğüm	קשר	düğüm	N;MASC;SG	
אחרת	yoksa	אחרת	yoksa	ADV	
פני	penny	פנים	penny	N;PL	
פני	sent	פנים	sent	N;PL	
פני	peni	פנים	peni	N;PL	
פני	kuruş	פנים	kuruş	N;PL	
קודם	öncelikle	קודם	öncelik	ADV	N;INS;SG;3
קודם	önce	קודם	önce	ADV	
קודם	ilk	קודם	ilk	ADV	
קודם	once	קודם	once	ADV	
עיר	town	עיר	town	N;FEM;SG	PROPN;NOM;SG;3
עיר	kasaba	עיר	kasaba	N;FEM;SG	
עיר	şehir	עיר	şehir	N;FEM;SG	
עיר	sehir	עיר	sehir	N;FEM;SG	
עיר	city	עיר	city	N;FEM;SG	PROPN;NOM;SG;3
עיר	şehir	עיר	şehir	N;FEM;SG	
לצד	taraf	לצד	taraf	ADP	
לצד	yan	לצד	yan	ADP	
לצד	side	לצד	sid	ADP	
לצד	yana	לצד	yan	ADP	
בגיל	yaşlanmış	בגיל	yaşla		V;PFV;NFH;IND;SG;3;POS;PST
ידוע	bilinir	ידוע	bil	N;MASC;SG	V;IPFV;IND;SG;3;POS;PASS
ידוע	bilinen	ידוע	bil	N;MASC;SG	V;PFV;IND;POS;PRS;V.PTCP;PASS
הופעות	gösterim	הופעה	göster	N;FEM;PL	
הופעות	görünüş	הופעה	görünüş	N;FEM;PL	
הופעות	konser	הופעה	konser	N;FEM;PL	N;NOM;SG;3
תקופה	adet	תקופה	adet	N;FEM;SG	
תקופה	nokta	תקופה	nokta	N;FEM;SG	
תקופה	dönem	תקופה	dön	N;FEM;SG	
ספרים	kitap	ספר	kitap	N;MASC;PL	N;NOM;SG;3
קטן	ufak	קטן	ufak	ADJ;MASC;SG	
קטן	kucuk	קטן	kucuk	ADJ;MASC;SG	
קטן	minik	קטן	minik	ADJ;MASC;SG	
קטן	az	קטן	az	ADJ;MASC;SG	ADV
למד	öğrendim	למד	öğren	V;MASC;SG;3;PST	V;PFV;IND;SG;1;POS;PST
למד	öğrenin	למד	öğren	V;MASC;SG;3;PST	V;PFV;IMP;PL;2;POS;PRS
למד	öğren	למד	öğren	V;MASC;SG;3;PST	
למד	öğrenmek	למד	öğren	V;MASC;SG;3;PST	V;PFV;NOM;IND;POS;PRS;V.MSDR
ברית	müttefikler	ברית	müttefik	N;FEM;SG	N;NOM;PL;3
ברית	müttefik	ברית	müttefik	N;FEM;SG	
היהודי	yahudi	היהודי	yahudi	PROPN	
תשע	dokuzu	תשע	dokuz	NUM;FEM;SG	
תשע	dokuz	תשע	dokuz	NUM;FEM;SG	
ישראלי	israilli	ישראלי	israilli	N;MASC;SG	
משרד	büro	משרד	büro	N;MASC;SG	
משרד	office	משרד	office	N;MASC;SG	
משרד	ofis	משרד	ofis	N;MASC;SG	
שיחק	oynadı	שיחק	oyna	PROPN	V;PFV;IND;SG;3;POS;PST
מעבר	ötesinde	מעבר	öte		N;ESS;SG;3
מעבר	ötesine	מעבר	öte		N;DAT;SG;3
איך	nasil	איך	nasil	ADV	
איך	nası	איך	nası	ADV	
איך	nasıl	איך	nasıl	ADV	
זהב	altın	זהב	altın	N;MASC;SG	
זהב	altin	זהב	altin	N;MASC;SG	
זהב	altınlar	זהב	altın	N;MASC;SG	ADJ;NOM;PL;3
זהב	altın	זהב	altın	N;MASC;SG	
זהב	gold	זהב	gold	N;MASC;SG	
זהב	altin	זהב	altin	N;MASC;SG	
עולם	world	עולם	world	N;MASC;SG	
עולם	dünya	עולם	dünya	N;MASC;SG	
עולם	dunya	עולם	dunya	N;MASC;SG	
יד	yad	יד	yad	N;FEM;SG	
מדינה	ülke	מדינה	ülke	N;FEM;SG	
מדינה	vatan	מדינה	vat	N;FEM;SG	
מדינה	state	מדינה	state	N;FEM;SG	
מדינה	eyalet	מדינה	eyalet	N;FEM;SG	
ארגון	kuruluş	ארגון	kuruluş	N;MASC;SG	
ארגון	örgüt	ארגון	örgüt	N;MASC;SG	
ארגון	örgütü	ארגון	örgüt	N;MASC;SG	
ארגון	kuruluş	ארגון	kuruluş	N;MASC;SG	
ארגון	örgüt	ארגון	örgüt	N;MASC;SG	
ארגון	düzenleme	ארגון	düzenle	N;MASC;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
ארגון	organize	ארגון	organize	N;MASC;SG	
לכתוב	yazma	כתב	yazma	V;NFIN;ACT	
לכתוב	yazın	כתב	yaz	V;NFIN;ACT	
לכתוב	yaz	כתב	yaz	V;NFIN;ACT	
שונה	farklı	שונה	farklı		ADJ
שונה	modifiye	שונה	modif		N;DAT;SG;3
שונה	değiştirilmiş	שונה	değiş		V;PFV;NFH;IND;SG;3;POS;PST;PASS
שונה	değiştirildi	שונה	değiş		V;PFV;IND;SG;3;POS;PST;PASS
גדולה	büyük	גדול	büyük	ADJ;FEM;SG	
גדולה	big	גדול	big	ADJ;FEM;SG	
גדולה	buyuk	גדול	buyuk	ADJ;FEM;SG	
גדולה	büyük	גדול	büyük	ADJ;FEM;SG	
גדולה	kocaman	גדול	kocaman	ADJ;FEM;SG	
גדולה	yücelik	גדול	yücelik	ADJ;FEM;SG	
גדולה	büyüklük	גדול	büyüklük	ADJ;FEM;SG	N;NOM;SG;3
קשה	zor	קשה	zor	ADV	
קשה	zoru	קשה	zoru	ADV	
קשה	sert	קשה	sert	ADV	
קשה	sert	קשה	sert	ADV	
קשה	zor	קשה	zor	ADV	
קשה	zorlu	קשה	zorlu	ADV	
קשה	zor	קשה	zor	ADV	
קשה	zordur	קשה	zor	ADV	
קשה	zordu	קשה	zor	ADV	
אור	hafif	אור	hafif		ADJ
אור	aydınlık	אור	aydınlık		N;NOM;SG;3
צבי	zvi	צבי	zv	PROPN	
צבי	geyik	צבי	geyik	PROPN	N;NOM;SG;3
צבי	ceylan	צבי	ceylan	PROPN	
לדוגמה	örneği	לדוגמה	örnek	PROPN	N;NOM;SG;3
לדוגמה	örnek	לדוגמה	örnek	PROPN	
לדוגמה	örneğin	לדוגמה	örneğin	PROPN	CONJ
אוכלוסייה	nüfus	אוכלוסייה	nüfus	N;FEM;SG	
הקהילה	topluluk	הקהיל	topluluk	N;FEM;SG	
הקהילה	toplum	הקהיל	toplum	N;FEM;SG	
הקהילה	ümmet	הקהיל	ümmet	N;FEM;SG	
הקהילה	cemaat	הקהיל	cemaat	N;FEM;SG	
כנגד	karsi	כנגד	karsi	ADP	
כנגד	aleyhinde	כנגד	aleyh	ADP	N;ESS;SG;3
כנגד	karşı	כנגד	karşı	ADP	
קיים	mevcut	קיים	mevcut	ADJ;MASC;SG	
שלי	benim	שלי	ben		PRO;GEN;SG;1
דין	dekan	דין	dekan	PROPN	
דין	dean	דין	dean	PROPN	
שכן	komşum	שכן	komşu	CONJ	ADJ;NOM;SG;3
שכן	komşusu	שכן	komşu	CONJ	ADJ;NOM;SG;3
שכן	komşu	שכן	komşu	CONJ	
שכן	komşum	שכן	komşu	CONJ	ADJ;NOM;SG;3
שכן	komşusu	שכן	komşu	CONJ	ADJ;NOM;SG;3
שכן	komşu	שכן	komşu	CONJ	
מחוז	ilçe	מחוז	ilçe	N;MASC;SG	
מחוז	county	מחוז	county	N;MASC;SG	PROPN;NOM;SG;3
מחוז	il	מחוז	il	N;MASC;SG	
מחוז	bölge	מחוז	bölge	N;MASC;SG	
מחוז	bahşı	מחוז	bahşı	N;MASC;SG	
מחוז	ilçe	מחוז	ilçe	N;MASC;SG	
ימי	günler	יום	gün	PROPN	N;NOM;PL;3
ימי	günlerden	יום	gün	PROPN	N;AT+ABL;PL;3
ימי	günleri	יום	gün	PROPN	N;ACC;PL;3
ימי	günlerce	יום	günlerce	PROPN	ADV
תואר	derece	תואר	derece	N;MASC;SG	
סדרת	serisi	סדרה	seri	N;FEM;SG	PROPN;NOM;SG;3
סדרת	seri	סדרה	seri	N;FEM;SG	
מבין	anlıyor	מבין	anla	ADP	V;PROG;IND;SG;3;POS;INFM;PRS
מבין	anla	מבין	anla	ADP	
מבין	anlamak	מבין	anla	ADP	V;PFV;NOM;IND;POS;PRS;V.MSDR
מבין	anlayın	מבין	anla	ADP	V;PFV;IMP;PL;2;POS;PRS
פשוט	basit	פשוט	basit		ADJ
פשוט	sadece	פשוט	sadece		ADV
עבודה	eyüp	עבודה	eyüp	N;FEM;SG	PROPN;NOM;SG;3
עבודה	çalış	עבודה	çalış	N;FEM;SG	
עבודה	çalışma	עבודה	çalış	N;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
עבודה	çalışmak	עבודה	çalış	N;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
חשוב	önemlidir	חשוב	önemli	ADJ;MASC;SG	
חשוב	önemli	חשוב	önemli	ADJ;MASC;SG	
כיוון	yönü	כיוון	yön		N;ACC;SG;3
שלמה	shlomo	שלמה	shlomo	PROPN	
שלמה	solomon	שלמה	solomon	PROPN	PROPN;NOM;SG;3
שלמה	süleyman	שלמה	süleyman	PROPN	
שלמה	bütün	שלמה	bütün	PROPN	ADJ
שלמה	tüm	שלמה	tüm	PROPN	DET
שלמה	tamamı	שלמה	tamam	PROPN	
תבנית	desen	תבנית	de	N;FEM;SG	V;PFV;SG;2;POS;PRS
תבנית	şablon	תבנית	şablon	N;FEM;SG	
תבנית	şablon	תבנית	şablon	N;FEM;SG	
תבנית	format	תבנית	format	N;FEM;SG	
תבנית	biçim	תבנית	biçim	N;FEM;SG	
אמריקאים	amerikalı	אמריקני	amerikalı	N;MASC;PL	
אמריקאים	amerikan	אמריקני	amerikan	N;MASC;PL	
אמריקאים	american	אמריקני	american	N;MASC;PL	N;NOM;SG;3
הפועל	fiil	הפועל	fiil	PROPN	
הפועל	fiili	הפועל	fiili	PROPN	
הפועל	hapoel	הפועל	hapoel	PROPN	PROPN;NOM;SG;3
אפריקה	afrika	אפריקה	afrika	PROPN	
נחשב	sayılıyor	נחשב	say	V;MASC;SG;V.PTCP;MID	V;PROG;IND;SG;3;POS;INFM;PRS;PASS
דרום	güney	דרום	güney	N;MASC;SG	
דרום	güneyli	דרום	güneyli	N;MASC;SG	
דרום	güney	דרום	güney	N;MASC;SG	
זכויות	hak	זכות	hak	N;FEM;PL	
עלה	yaprak	עלה	yaprak	V;MASC;SG;3;PST;ACT	
לקבל	kabul	קיבל	kabul	V;NFIN;ACT	N;NOM;SG;3
מבנה	yapı	מבנה	yapı	N;MASC;SG	
להשתמש	kullanımı	השתמש	kullanım	V;NFIN	N;NOM;SG;3
להשתמש	kullanım	השתמש	kullanım	V;NFIN	
להשתמש	kullan	השתמש	kullan	V;NFIN	
העליון	yüce	העליון	yüce	PROPN	
בברכה	saygılarımla	בברכה	saygı		N;INS;PL;3
בברכה	içtenlikle	בברכה	içtenlik		N;INS;SG;3
בברכה	hoşgeldiniz	בברכה	hoşgel		V;PFV;IND;PL;2;POS;PST
בברכה	hoşgeldin	בברכה	hoşgel		V;PFV;IND;SG;2;POS;PST
בסיס	üs	בסיס	üs	N;MASC;SG	
בסיס	baz	בסיס	baz	N;MASC;SG	
בסיס	üssü	בסיס	üss	N;MASC;SG	
בסיס	taban	בסיס	taban	N;MASC;SG	
מין	cinsiyeti	מין	cinsiyet		N;NOM;SG;3
מין	cinsellik	מין	cinsellik		N;NOM;SG;3
מין	türler	מין	tür		N;NOM;PL;3
אינטרנט	internet	אינטרנט	internet		N;NOM;SG;3
אינטרנט	internet	אינטרנט	internet		N;NOM;SG;3
נקודות	nokta	נקודה	nokta	N;FEM;PL	
נקודות	puan	נקודה	pu	N;FEM;PL	
