que	det	que	det	CONJ	PRO;NEUT;SG;3
localidades	posisjoner	localidad	posisjon	N;FEM;PL	N;INDF;MASC;SG
hizo	did	hacer	did	V;IND;SG;3;PST;FIN	
veces	times	vez	time	N;FEM;PL	N;GEN;INDF;MASC;SG
central	central	central	central	ADJ;SG	N;INDF;MASC;SG
todas	alle	todo	alle	PRO;FEM;PL	PRO;PL;3
todas	alt	todo	alt	PRO;FEM;PL	PRO;NEUT;SG;3
todas	all	todo	all	PRO;FEM;PL	DET;MASC;SG
york	york	york	york	PROPN	N;INDF;MASC;SG
ejemplo	prøve	ejemplo	prøve	N;MASC;SG	V;NFIN
isbn	isbn	isbn	isbn	N	ADV
hacer	make	hacer	make	V;NFIN	N;INDF;MASC;SG
hacer	gjøre	hacer	gjøre	V;NFIN	
hacer	lager	hacer	lager	V;NFIN	N;INDF;NEUT;SG
hacer	making	hacer	making	V;NFIN	N;INDF;FEM;SG
misma	same	mismo	same	DET;FEM;SG	DET;DEF
misma	samme	mismo	samme	DET;FEM;SG	N;INDF;NEUT;SG
ante	suede	ante	suede	ADP	N;INDF;MASC;SG
ante	ante	ante	ane	ADP	V;IND;PST;FIN
conocido	kjente	conocido	kjent	ADJ;MASC;SG;V.PTCP	ADJ;PL
conocido	kjenning	conocido	kjenning	ADJ;MASC;SG;V.PTCP	N;INDF;MASC;SG
conocido	bekjentskap	conocido	bekjentskap	ADJ;MASC;SG;V.PTCP	N;INDF;MASC;SG
países	land	país	land	N;MASC;PL	N;INDF;NEUT;SG
días	days	día	days	N;MASC;PL	N;INDF;MASC;SG
española	spansk	español	spansk	ADJ;FEM;SG	N;INDF;MASC;SG
varias	ymse	varios	ymis	PRO;FEM;PL	ADJ;PL
varias	diverse	varios	diverse	PRO;FEM;PL	ADJ;PL
actual	gjeldende	actual	gjeldende	ADJ;SG	N;INDF;MASC;SG
actual	nåværende	actual	nåværende	ADJ;SG	N;INDF;NEUT;SG
lista	klare	lista	klar	N;FEM;SG	ADJ;PL
lista	klar	lista	klar	N;FEM;SG	ADJ;INDF;SG
jpg	jpg	jpg	jpg	PROPN	N;INDF;MASC;SG
tarde	sen	tarde	sen	ADV	N;INDF;MASC;SG
tarde	seint	tarde	sein	ADV	ADJ;INDF;NEUT;SG
tarde	sein	tarde	sein	ADV	N;INDF;MASC;SG
tarde	sent	tarde	senje	ADV	N;INDF;MASC;SG
tarde	kveld	tarde	kveld	ADV	N;INDF;MASC;SG
tarde	aften	tarde	aft	ADV	N;DEF;MASC;SG
tarde	ettermiddag	tarde	ettermiddag	ADV	N;INDF;MASC;SG
tarde	ettermiddagen	tarde	ettermiddag	ADV	N;DEF;MASC;SG
tienen	ha	tener	ha	V;IND;PL;3;PRS;FIN	V;IMP;FIN
ejército	militær	ejército	militær	N;MASC;SG	ADJ;INDF;SG
ejército	militære	ejército	militær	N;MASC;SG	ADJ;PL
porque	because	porque	because	CONJ	N;INDF;SG
aires	airs	aire	airs	N;MASC;PL	N;INDF;SG
aires	aires	aire	aires	N;MASC;PL	N;INDF;NEUT;SG
escuela	skolene	escuela	skole	N;FEM;SG	N;DEF;FEM;PL
escuela	skoler	escuela	skole	N;FEM;SG	N;INDF;FEM;PL
información	opplysninger	información	opplysninger	N;FEM;SG	N;INDF;FEM;PL
último	sist	último	sist	ADJ;MASC;SG	ADV
último	nyeste	último	ny	ADJ;MASC;SG	N;INDF;MASC;SG
último	seneste	último	senaste	ADJ;MASC;SG	N;INDF;SG
canciones	sanger	canción	sanger	N;FEM;PL	N;INDF;MASC;SG
canciones	songs	canción	song	N;FEM;PL	N;INDF;NEUT;SG
uso	bruke	uso	bruke	N;MASC;SG	V;NFIN
juegos	spilling	juego	spilling	N;MASC;PL	N;INDF;FEM;SG
juegos	spill	juego	spill	N;MASC;PL	N;INDF;NEUT;SG
juegos	spel	juego	spel	N;MASC;PL	N;INDF;NEUT;SG
juegos	games	juego	game	N;MASC;PL	N;INDF;MASC;SG
punto	dot	punto	dot	N;MASC;SG	V;IND;PRS;FIN
alemania	tyskland	alemania	tyskland	N;FEM;SG	PROPN
ubicación	sted	ubicación	stå	N;FEM;SG	
partidos	fyrstikker	partido	fyrstikker	N;MASC;PL	N;INDF;MASC;SG
partidos	treff	partido	treff	N;MASC;PL	N;INDF;NEUT;SG
john	john	john	john	PROPN	N;INDF;MASC;SG
miembros	medlemskap	miembro	medlemskap	N;MASC;PL	N;INDF;MASC;SG
miembros	medlemskap	miembro	medlemskap	N;MASC;PL	N;INDF;MASC;SG
pedro	pedro	pedro	pedro	N;MASC;SG	PROPN
primeros	early	primero	early	ADJ;MASC;PL	N
primeros	tidig	primero	tidig	ADJ;MASC;PL	ADJ;INDF;SG
primeros	tidlig	primero	tidlig	ADJ;MASC;PL	ADJ;INDF;NEUT;SG
primeros	tidleg	primero	tidleg	ADJ;MASC;PL	ADJ;INDF;NEUT;SG
primeros	første	primero	første	ADJ;MASC;PL	ADJ;DEF;SG
primeros	først	primero	først	ADJ;MASC;PL	ADV
primeros	forst	primero	forst	ADJ;MASC;PL	N;INDF;MASC;SG
primeros	first	primero	first	ADJ;MASC;PL	N
cualquier	noen	cualquiera	noen	DET;SG	
cualquier	any	cualquiera	any	DET;SG	N;SG
datos	data	dato	data	N;MASC;PL	N;INDF;NEUT;SG
estudios	studios	estudio	studios	N;MASC;PL	N;INDF;MASC;SG
diferentes	annerledes	diferente	annerledes	ADJ;PL	N;INDF;MASC;SG
diferentes	forskjellig	diferente	forskjellig	ADJ;PL	ADJ;INDF;NEUT;SG
llamado	ringte	llamado	ringje	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN
llamado	kalles	llamado	kalles	ADJ;MASC;SG;V.PTCP	N;INDF;MASC;SG
unión	unión	unión	unión	N;FEM;SG	PROPN
arte	kunster	arte	kunster	N;SG	N;INDF;FEM;PL
especies	art	especie	art	N;FEM;PL	N;INDF;MASC;SG
cine	filmer	cine	film	N;MASC;SG	N;INDF;FEM;PL
cine	filmer	cine	film	N;MASC;SG	N;INDF;FEM;PL
equipos	utstyr	equipo	utstyr	N;MASC;PL	N;INDF;NEUT;SG
equipos	teamene	equipo	team	N;MASC;PL	N;INDF;MASC;SG
equipos	team	equipo	team	N;MASC;PL	N;INDF;NEUT;SG
código	kodeks	código	kodeks	N;MASC;SG	ADJ;INDF;SG
puntos	poeng	punto	poeng	N;MASC;PL	N;INDF;NEUT;SG
puntos	sting	punto	sting	N;MASC;PL	N;INDF;NEUT;SG
perú	per	perú	per	PROPN	ADP
perú	peru	perú	peru	PROPN	N;INDF;SG
militar	militæret	militar	militær	ADJ;SG	N;DEF;NEUT;SG
militar	militære	militar	militær	ADJ;SG	ADJ;PL
américa	américa	américa	américa	N;FEM;SG	PROPN
italia	italia	italia	italie	PROPN	PROPN
italia	italias	italia	italias	PROPN	N;INDF;MASC;SG
italia	italia	italia	italie	PROPN	PROPN
manuel	manuel	manuel	manuel	PROPN	N;INDF;MASC;SG
manuel	manny	manuel	manny	PROPN	N;INDF;MASC;SG
manuel	emmanuel	manuel	emmanuel	PROPN	N;INDF;MASC;SG
tener	having	tener	having	V;NFIN	N;INDF;FEM;SG
plantas	plante	planta	plant	N;FEM;PL	N;INDF;FEM;SG
comenzó	started	comenzar	started	V;IND;SG;3;PST;FIN	N;INDF;MASC;SG
comenzó	begynt	comenzar	begynne	V;IND;SG;3;PST;FIN	ADJ;INDF;NEUT;SG;V.PTCP
comenzó	startet	comenzar	start	V;IND;SG;3;PST;FIN	N;DEF;NEUT;SG
comenzó	starta	comenzar	starte	V;IND;SG;3;PST;FIN	ADJ;INDF;SG;V.PTCP
debe	skylder	deber	skylde	V;IND;SG;3;PRS;FIN	N;INDF;MASC;SG
debe	must	deber	must	V;IND;SG;3;PRS;FIN	N;INDF;NEUT;SG
siempre	always	siempre	always	ADV	N
siempre	bestandig	siempre	bestandig	ADV	ADJ;INDF;NEUT;SG
siempre	altid	siempre	altid	ADV	N;INDF;MASC;SG
oro	gylne	oro	gyle	N;MASC;SG	ADJ;PL
posteriormente	senere	posteriormente	senere	ADV	
posteriormente	seinere	posteriormente	seinere	ADV	N;INDF;NEUT;SG
posteriormente	seinare	posteriormente	sein	ADV	ADJ;CMPR
casi	almost	casi	almost	ADV	N
local	lokale	local	lokal	ADJ;SG	ADJ;PL
local	local	local	local	ADJ;SG	N
cultura	kulturelle	cultura	kulturell	N;FEM;SG	ADJ;PL
cultura	kulturell	cultura	kulturell	N;FEM;SG	ADJ;INDF;SG
cerca	nære	cerca	nær	ADV	ADJ;PL
cerca	lukk	cerca	lukk	ADV	N;INDF;NEUT;SG
cerca	lukke	cerca	lukke	ADV	N;INDF;FEM;SG
cerca	nær	cerca	nær	ADV	ADJ;INDF;SG
cerca	close	cerca	close	ADV	N
cerca	nært	cerca	nær	ADV	ADJ;INDF;NEUT;SG
cerca	near	cerca	near	ADV	N;INDF;MASC;SG
cerca	nær	cerca	nær	ADV	ADJ;INDF;SG
cerca	nærheten	cerca	nærhet	ADV	
estudio	studere	estudio	studere	N;MASC;SG	V;NFIN
principales	main	principal	main	ADJ;PL	N;INDF;NEUT;SG
principales	hoved	principal	hoved	ADJ;PL	N;INDF;MASC;SG
usuario	bruker	usuario	bruke	N;MASC;SG	V;IND;PRS;FIN
usuario	brukar	usuario	bruke	N;MASC;SG	V;IND;PRS;FIN
com	com	com	com		ADV
finalmente	endelig	finalmente	endelig	ADV	N;INDF;MASC;SG
cinco	cinco	cinco	cinco	NUM;PL	N
cinco	five	cinco	five	NUM;PL	N
anterior	tidligere	anterior	tidligere	ADJ;SG	N;INDF;FEM;SG
anterior	tidligere	anterior	tidligere	ADJ;SG	N;INDF;FEM;SG
anterior	førre	anterior	førre	ADJ;SG	DET;DEF
anterior	forrige	anterior	forrige	ADJ;SG	ADJ;PL
derecho	riktig	derecho	riktig	N;MASC;SG	ADJ;INDF;NEUT;SG
derecho	høyre	derecho	høyre	N;MASC;SG	V;NFIN
derecho	rett	derecho	rett	N;MASC;SG	ADJ;INDF;NEUT;SG
mucho	mye	mucho	mye	ADV	N;INDF;MASC;SG
social	sosiale	social	sosial	ADJ;SG	ADJ;PL
millones	million	millón	million	N;MASC;PL	N;INDF;MASC;SG
colombia	columbia	colombia	columbi	N;FEM;SG	PROPN
colombia	colombianske	colombia	colombiansk	N;FEM;SG	ADJ;PL
colombia	colombiansk	colombia	colombiansk	N;FEM;SG	ADJ;INDF;SG
político	politiker	político	politiker	ADJ;MASC;SG	N;INDF;MASC;SG
películas	kino	película	kino	N;FEM;PL	N;INDF;MASC;SG
ver	see	ver	see	V;NFIN	N;INDF;SG
ver	se	ver	se	V;NFIN	
ver	visning	ver	visning	V;NFIN	N;INDF;FEM;SG
ver	utsikt	ver	utsikt	V;NFIN	N;INDF;MASC;SG
ver	vis	ver	vis	V;NFIN	N;INDF;NEUT;SG
fuera	utenfor	fuera	utenfor	ADV	N;INDF;NEUT;SG
fuera	utafor	fuera	utafor	ADV	ADP
fuera	utsiden	fuera	utside	ADV	N;DEF;MASC;SG
fuera	ute	fuera	ute	ADV	ADP
fuera	ut	fuera	ut	ADV	ADP
fuera	out	fuera	out	ADV	N;INDF
fuera	ute	fuera	ute	ADV	ADP
mediante	through	mediante	through	ADP	
popular	populære	popular	populær	ADJ;SG	ADJ;PL
popular	folkelig	popular	folkelig	ADJ;SG	N;INDF;MASC;SG
muchas	mangt	mucho	mangt	PRO;FEM;PL	N;INDF;MASC;SG
muchas	many	mucho	many	PRO;FEM;PL	N
muchas	mangen	mucho	mang	PRO;FEM;PL	N;DEF;MASC;SG
muchas	mange	mucho	mange	PRO;FEM;PL	ADJ;PL
hoy	today	hoy	today	ADV	N;INDF;MASC;SG
hoy	idag	hoy	idag	ADV	N;INDF;MASC;SG
tal	slikt	tal	slikt	N	PRO;NEUT;SG;3
tal	slik	tal	slik	N	ADV
tal	slike	tal	slik	N	DET;PL
alto	alto	alto	alto	ADJ;MASC;SG	N
alto	high	alto	high	ADJ;MASC;SG	N
alto	rus	alto	rus	ADJ;MASC;SG	N;INDF;MASC;SG
alto	høy	alto	høy	ADJ;MASC;SG	N;INDF;MASC;SG
alto	høyt	alto	høyt	ADJ;MASC;SG	N;INDF;NEUT;SG
alto	høy	alto	høy	ADJ;MASC;SG	N;INDF;MASC;SG
cuerpo	lik	cuerpo	lik	N;MASC;SG	ADJ;INDF;SG
siguientes	følgende	siguiente	følgende	ADJ;PL	N;INDF;MASC;SG
siguientes	følger	siguiente	følge	ADJ;PL	V;IND;PRS;FIN
finales	finalen	final	finale	N;MASC;PL	N;DEF;MASC;SG
finales	finale	final	finale	N;MASC;PL	N;INDF;MASC;SG
finales	final	final	final	N;MASC;PL	N;INDF;MASC;SG
finales	siste	final	sist	N;MASC;PL	ADJ;DEF;SG
tema	fag	tema	fag	N;MASC;SG	N;INDF;NEUT;PL
hombres	mannfolk	hombre	mannfolk	N;MASC;PL	N;INDF;NEUT;SG
hombres	mens	hombre	mens	N;MASC;PL	CONJ
última	sist	último	sist	ADJ;FEM;SG	ADV
última	nyeste	último	ny	ADJ;FEM;SG	N;INDF;MASC;SG
última	seneste	último	senaste	ADJ;FEM;SG	N;INDF;SG
original	originalen	original	originale	ADJ;SG	N;DEF;MASC;SG
original	originale	original	original	ADJ;SG	ADJ;PL
original	opprinnelige	original	opprinnelig	ADJ;SG	ADJ;PL
ambos	både	ambos	både	NUM;MASC;PL	CONJ
ambos	begge	ambos	begge	NUM;MASC;PL	PRO;PL;3
miguel	mike	miguel	mike	PROPN	N;INDF;MASC;SG
miguel	miguel	miguel	miguel	PROPN	N;INDF;MASC;SG
miguel	mikael	miguel	mikael	PROPN	N;INDF;MASC;SG
miguel	michael	miguel	michael	PROPN	N;INDF;MASC;SG
ley	handle	ley	handle	N;FEM;SG	V;NFIN
oeste	vest	oeste	vest	N;MASC;SG	ADP
oeste	vestlig	oeste	vestlig	N;MASC;SG	ADJ;INDF;NEUT;SG
oeste	vest	oeste	vest	N;MASC;SG	ADP
oeste	vestlige	oeste	vestlig	N;MASC;SG	ADJ;PL
mujeres	mujeres	mujer	mujere	N;FEM;PL	N;INDF;MASC;SG
mujeres	kvinnfolk	mujer	kvinnfolk	N;FEM;PL	N;INDF;NEUT;SG
incluso	even	incluso	even	ADV	N;INDF;MASC;SG
incluso	selv	incluso	selv	ADV	
incluso	tilogmed	incluso	tilogmed	ADV	N;INDF;MASC;SG
cambio	endre	cambio	endre	N;MASC;SG	V;NFIN
cambio	bytte	cambio	byte	N;MASC;SG	ADJ;PL;V.PTCP
jugador	player	jugador	play	N;MASC;SG	N;INDF;FEM;PL
jugador	spiller	jugador	spille	N;MASC;SG	V;IND;PRS;FIN
jugador	gambler	jugador	gamblere	N;MASC;SG	N;INDF;FEM;PL
público	målgrupper	público	målgruppe	N;MASC;SG	N;INDF;FEM;PL
público	offentleg	público	offentleg	N;MASC;SG	ADJ;INDF;NEUT;SG
público	offentlige	público	offentlige	N;MASC;SG	ADJ;PL
público	offentlig	público	offentlig	N;MASC;SG	ADJ;INDF;NEUT;SG
pues	vel	pues	vel	CONJ	ADV
pues	neimen	pues	neimen	CONJ	ADJ;INDF;SG
pues	vell	pues	vell	CONJ	N;INDF;NEUT;SG
superior	overlegent	superior	overlegent	ADJ;SG	N;INDF;MASC;SG
superior	overlegne	superior	overlegen	ADJ;SG	ADJ;PL
superior	overordnet	superior	overordn	ADJ;SG	N;DEF;NEUT;SG
superior	overlegen	superior	overlege	ADJ;SG	N;DEF;MASC;SG
superior	høyere	superior	høyere	ADJ;SG	N;INDF;NEUT;SG
media	media	media	medium	N;FEM;SG	N;DEF;NEUT;PL
media	mediefiler	media	mediefile	N;FEM;SG	N;INDF;MASC;PL
media	gjennomsnittlige	media	gjennomsnittlig	N;FEM;SG	ADJ;PL
tan	tan	tanto	tan	ADV	N;INDF;NEUT;SG
llegó	ankom	llegar	ankom	V;IND;SG;3;PST;FIN	N;INDF;MASC;SG
llegó	kommet	llegar	komme	V;IND;SG;3;PST;FIN	
llegó	ankommet	llegar	ankom	V;IND;SG;3;PST;FIN	N;DEF;NEUT;SG
ahora	now	ahora	now	ADV	N;INDF;MASC;SG
parís	paris	parís	paris	PROPN	N;INDF;NEUT;SG
world	verden	world	verden	N	
cruz	haler	cruz	hale	N;FEM;SG	N;INDF;FEM;PL
cruz	krysse	cruz	krysse	N;FEM;SG	V;NFIN
unido	forent	unido	forent	ADJ;MASC;SG;V.PTCP	N;INDF;MASC;SG
red	nett	red	nett	N;FEM;SG	ADV
movimiento	flytte	movimiento	flytte	N;MASC;SG	V;IND;FIN
movimiento	flytt	movimiento	flytt	N;MASC;SG	ADJ;INDF;NEUT;SG;V.PTCP
elecciones	valget	elección	valg	N;FEM;PL	N;DEF;NEUT;SG
elecciones	valg	elección	valg	N;FEM;PL	N;INDF;NEUT;SG
plaza	plaza	plaza	plaz	N;FEM;SG	PROPN
plaza	kvadratisk	plaza	kvadratisk	N;FEM;SG	ADJ;INDF;NEUT;SG
grande	large	grande	larg	ADJ;SG	N
grande	big	grande	big	ADJ;SG	N;INDF;SG
grande	store	grande	stor	ADJ;SG	ADJ;PL
grande	grande	grande	gre	ADJ;SG	N;INDF;MASC;SG
distribución	distributiv	distribución	distributiv	N;FEM;SG	ADJ;INDF;SG
alrededor	rundt	alrededor	rundt	ADV	ADP
alrededor	around	alrededor	around	ADV	N;INDF;MASC;SG
alrededor	omkring	alrededor	omkring	ADV	ADP
musical	musical	musical	musical	ADJ;SG	N
musical	musikal	musical	musikal	ADJ;SG	N;INDF;MASC;SG
primero	første	primero	første	ADV	ADJ;DEF;SG
primero	forst	primero	forst	ADV	N;INDF;MASC;SG
primero	first	primero	first	ADV	N
dice	says	decir	says	V;IND;SG;3;PRS;FIN	N
algo	noe	algo	noe	PRO;SG	
algo	something	algo	something	PRO;SG	N;INDF;FEM;SG
algo	noko	algo	noko	PRO;SG	PRO;NEUT;SG;3
iii	iii	iii	iii		DET
organización	organiserer	organización	organisere	N;FEM;SG	V;IND;PRS;FIN
organización	organisere	organización	organisere	N;FEM;SG	V;NFIN
aún	forsatt	aún	forsitje	ADV	N;INDF;MASC;SG
aún	fremdeles	aún	fremdeles	ADV	N;INDF;MASC;SG
aún	fortsatt	aún	fortsatt	ADV	ADJ;INDF;NEUT;SG
aún	ennu	aún	ennu	ADV	N;INDF;MASC;SG
decir	si	decir	sin	V;NFIN	PRO;FEM;SG
decir	say	decir	say	V;NFIN	N
decir	fortell	decir	fortell	V;NFIN	N;INDF;NEUT;SG
goles	mål	gol	mål	N;MASC;PL	N;INDF;NEUT;SG
goles	goals	gol	goal	N;MASC;PL	N;INDF;SG
importantes	viktig	importante	viktig	ADJ;PL	ADJ;INDF;NEUT;SG
china	kina	chino	Kina	N;FEM;SG	PROPN
calle	street	calle	stre	N;FEM;SG	PROPN
van	varebil	ir	varebil	V;IND;PL;3;PRS;FIN	N;INDF;MASC;SG
van	van	ir	van	V;IND;PL;3;PRS;FIN	N;INDF;MASC;SG
medios	medier	medio	medium	N;MASC;PL	N;INDF;MASC;SG
medios	innebærer	medio	innebære	N;MASC;PL	V;IND;PRS;FIN
medios	betyr	medio	bety	N;MASC;PL	V;IND;PRS;FIN
medios	middel	medio	middel	N;MASC;PL	N;INDF;NEUT;SG
francesa	fransk	francés	fransk	ADJ;FEM;SG	N;INDF;MASC;SG
dio	dio	dar	dio	V;IND;SG;3;PST;FIN	N;INDF;MASC;SG
dio	ga	dar	gi	V;IND;SG;3;PST;FIN	N;INDF;NEUT;SG
fernando	fernand	fernar	fernand	V;V.MSDR	N;INDF;MASC;SG
fernando	ferdinand	fernar	ferdinand	V;V.MSDR	N;INDF;MASC;SG
fernando	fernando	fernar	fernando	V;V.MSDR	N;INDF;MASC;SG
propio	own	propio	own	ADJ;MASC;SG	N
propio	eget	propio	eget	ADJ;MASC;SG	N;INDF;NEUT;SG
propio	eie	propio	ein	ADJ;MASC;SG	N;INDF;MASC;SG
propio	egen	propio	eigen	ADJ;MASC;SG	N;INDF;MASC;SG
civil	sivilister	civil	sivilister	ADJ;SG	N;INDF;MASC;SG
civil	sivile	civil	sivil	ADJ;SG	ADJ;PL
civil	sivil	civil	sivil	ADJ;SG	N;INDF;MASC;SG
civil	sivilist	civil	sivilist	ADJ;SG	N;INDF;MASC;SG
educación	pedagogiske	educación	pedagogisk	N;FEM;SG	ADJ;PL
educación	pedagogisk	educación	pedagogisk	N;FEM;SG	ADJ;INDF;NEUT;SG
llamada	anrop	llamado	anrop	ADJ;FEM;SG;V.PTCP	N;INDF;MASC;SG
llamada	call	llamado	call	ADJ;FEM;SG;V.PTCP	N;INDF;MASC;SG
llamada	ring	llamado	ring	ADJ;FEM;SG;V.PTCP	N;INDF;MASC;SG
llamada	ringe	llamado	ringe	ADJ;FEM;SG;V.PTCP	V;IMP;NFIN
llamada	ringte	llamado	ringje	ADJ;FEM;SG;V.PTCP	V;IND;PST;FIN
llamada	kalles	llamado	kalles	ADJ;FEM;SG;V.PTCP	N;INDF;MASC;SG
alta	high	alto	high	ADJ;FEM;SG	N
alta	rus	alto	rus	ADJ;FEM;SG	N;INDF;MASC;SG
alta	høy	alto	høy	ADJ;FEM;SG	N;INDF;MASC;SG
alta	høyt	alto	høyt	ADJ;FEM;SG	N;INDF;NEUT;SG
alta	alta	alto	alte	ADJ;FEM;SG	N;INDF;MASC;SG
igual	likestilt	igual	likestille	ADV	ADJ;INDF;SG;V.PTCP
igual	like	igual	lik	ADV	ADJ;SG
igual	likeverdig	igual	likeverdig	ADV	ADJ;INDF;NEUT;SG
igual	same	igual	same	ADV	DET;DEF
igual	samme	igual	samme	ADV	N;INDF;NEUT;SG
usa	usa	usar	usa	V;IND;SG;3;PRS;FIN	N
londres	london	londre	london	N;MASC;PL	N;INDF;MASC;SG
tercera	third	tercero	third	ADJ;FEM;SG	N
posible	mulige	posible	mulige	ADJ;SG	ADJ;PL
antiguo	antikk	antiguo	antikk	ADJ;MASC;SG	N;INDF;MASC;SG
antiguo	antikkens	antiguo	antikk	ADJ;MASC;SG	N;GEN;DEF;MASC;SG
antiguo	eldgammel	antiguo	eldgammel	ADJ;MASC;SG	N;INDF;MASC;SG
antiguo	oldtidens	antiguo	oldtid	ADJ;MASC;SG	N;GEN;DEF;MASC;SG
antiguo	old	antiguo	old	ADJ;MASC;SG	
antiguo	gammel	antiguo	gammel	ADJ;MASC;SG	N;INDF;MASC;SG
antiguo	gamle	antiguo	gammal	ADJ;MASC;SG	ADJ;PL
antiguo	tidligere	antiguo	tidligere	ADJ;MASC;SG	N;INDF;FEM;SG
natural	naturlige	natural	naturlig	ADJ;SG	ADJ;PL
natural	naturtalent	natural	naturtalent	ADJ;SG	N;INDF;NEUT;SG
álbumes	album	álbum	album	N;MASC;PL	N;INDF;NEUT;SG
paso	bestå	paso	bestå	N;MASC;SG	V;IMP;FIN
mujer	kvinnelige	mujer	kvinnelig	N;FEM;SG	ADJ;PL
mujer	kvinner	mujer	kvinne	N;FEM;SG	N;INDF;FEM;PL
hijos	sons	hijo	sons	N;MASC;PL	N;INDF;SG
hijos	sønner	hijo	sønne	N;MASC;PL	N;INDF;MASC;SG
etc	etc	etcétera	etc.		ADV
etc	osv	etcétera	osv.		ADV
garcía	garcia	garcía	garcia	PROPN	N
garcía	garcía	garcía	garcpe	PROPN	N;DEF;FEM;SG
conocida	kjente	conocido	kjent	ADJ;FEM;SG;V.PTCP	ADJ;PL
personajes	tegn	personaje	tegn	N;MASC;PL	N;INDF;NEUT;SG
conjunto	set	conjunto	setje	N;MASC;SG	V;IMP;FIN
conjunto	satt	conjunto	sitje	N;MASC;SG	ADJ;INDF;NEUT;SG;V.PTCP
conjunto	angi	conjunto	angi	N;MASC;SG	V;IMP;FIN
conjunto	sett	conjunto	setje	N;MASC;SG	ADJ;INDF;NEUT;SG;V.PTCP
eso	det	ese	det	PRO;SG	PRO;NEUT;SG;3
eso	at	ese	at	PRO;SG	CONJ
meses	månedsvis	mes	månedsvis	N;MASC;PL	N;INDF;MASC;SG
único	unike	único	unik	ADJ;MASC;SG	ADJ;PL
parece	looks	parecer	looks	V;IND;SG;3;PRS;FIN	N
antigua	antikk	antiguo	antikk	ADJ;FEM;SG	N;INDF;MASC;SG
antigua	antikkens	antiguo	antikk	ADJ;FEM;SG	N;GEN;DEF;MASC;SG
antigua	eldgammel	antiguo	eldgammel	ADJ;FEM;SG	N;INDF;MASC;SG
antigua	oldtidens	antiguo	oldtid	ADJ;FEM;SG	N;GEN;DEF;MASC;SG
antigua	old	antiguo	old	ADJ;FEM;SG	
antigua	gammel	antiguo	gammel	ADJ;FEM;SG	N;INDF;MASC;SG
antigua	gamle	antiguo	gammal	ADJ;FEM;SG	ADJ;PL
antigua	antigua	antiguo	antigu	ADJ;FEM;SG	N;INDF;MASC;SG
especial	spesialiteter	especial	spesialitet	ADJ;SG	N;INDF;MASC;PL
especial	special	especial	special	ADJ;SG	N;INDF;MASC;SG
especial	spesielle	especial	spesiell	ADJ;SG	ADJ;PL
especial	spesial	especial	spesial	ADJ;SG	N;INDF;MASC;SG
interior	indre	interior	indre	N;MASC;SG	ADJ;CMPR
municipal	kommunale	municipal	kommunal	ADJ;SG	ADJ;PL
control	kontroller	control	kontrollere	N;MASC;SG	N;INDF;FEM;PL
control	kontrollere	control	kontrollere	N;MASC;SG	V;NFIN
menor	lesser	menor	lesse	ADJ;SG	N;INDF;FEM;PL
menor	minor	menor	minor	ADJ;SG	N;INDF;MASC;SG
seis	seis	seis	seis	NUM;PL	N;INDF;MASC;SG
seis	sekser	seis	sekse	NUM;PL	N;INDF;MASC;SG
seis	six	seis	six	NUM;PL	N
libre	free	libre	free	ADJ;SG	N
libre	frie	libre	fri	ADJ;SG	ADJ;PL
llegar	ankommer	llegar	ankommer	V;NFIN	N;INDF;SG
llegar	ankommer	llegar	ankommer	V;NFIN	N;INDF;SG
llegar	ankomme	llegar	ankom	V;NFIN	N;INDF;MASC;SG
trata	godbiter	tratar	godbite	V;IND;SG;3;PRS;FIN	N;INDF;MASC;SG
trata	smugling	tratar	smugling	V;IND;SG;3;PRS;FIN	N;INDF;FEM;SG
principalmente	hovedsakelig	principalmente	hovedsakelig	ADV	N;INDF;FEM;SG
principalmente	hovedsaklig	principalmente	hovedsaklig	ADV	ADJ;INDF;NEUT;SG
principalmente	primært	principalmente	primær	ADV	ADJ;INDF;NEUT;SG
principalmente	hovedsakelig	principalmente	hovedsakelig	ADV	N;INDF;FEM;SG
principalmente	mest	principalmente	mykje	ADV	ADJ;INDF;RL
david	david	david	david	PROPN	N;INDF;MASC;SG
publicado	publiserte	publicado	publisere	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN
publicado	publiserte	publicado	publisere	ADJ;MASC;SG;V.PTCP	V;IND;PST;FIN
referencia	refererer	referencia	referere	N;FEM;SG	V;IND;PRS;FIN
inglaterra	england	inglaterra	england	PROPN	N;INDF;NEUT;SG
común	common	común	common	ADJ;SG	N
editorial	publiserer	editorial	publisere	N;FEM;SG	V;IND;PRS;FIN
editorial	publisere	editorial	publisere	N;FEM;SG	V;NFIN
deporte	idretter	deporte	idretter	N;MASC;SG	N;INDF;MASC;PL
actores	skuespillere	actor	skuespillere	N;MASC;PL	V;NFIN
blanco	målene	blanco	mål	ADJ;MASC;SG	N;DEF;FEM;PL
blanco	hvit	blanco	hvit	ADJ;MASC;SG	N;INDF;MASC;SG
blanco	white	blanco	white	ADJ;MASC;SG	N;INDF
blanco	hvitt	blanco	hvi	ADJ;MASC;SG	N;INDF;NEUT;SG
blanco	hvite	blanco	hvite	ADJ;MASC;SG	N;INDF;NEUT;SG
blanco	tomt	blanco	tomt	ADJ;MASC;SG	N;INDF;FEM;SG
