של	shel	של	shel	PART;GEN	
כתב	geschrieben	כתב	schreiben	N;MASC;SG	V;V.PTCP
כתב	schrieb	כתב	schreiben	N;MASC;SG	V;IND;SG;3;PST;FIN
עצמו	selbst	עצמו	selbst	PRO;MASC;SG;3;REFL	ADV
הקבוצה	gruppe	הקבוצה	grappe	PROPN	N;NOM;FEM;SG
הקבוצה	konzern	הקבוצה	konzern	PROPN	
הקבוצה	gruppierung	הקבוצה	gruppierung	PROPN	N;NOM;FEM;SG
הקבוצה	gruppen	הקבוצה	grappen	PROPN	N;NOM;FEM;PL
הקבוצה	unternehmensgruppe	הקבוצה	unternehmensgruppe	PROPN	N;NOM;FEM;SG
הערך	wert	הערך	wert		ADJ
היום	heutige	היום	heutig	ADV	ADJ;NOM;FEM;PL
היום	heutigen	היום	heutig	ADV	ADJ;NOM;MASC;PL
רבי	rabbi	רבי	rabbi	PROPN	PROPN;NOM;MASC;SG
רבי	rabbiner	רבי	rabbiner	PROPN	ADJ
רבי	rebbe	רבי	rebbe	PROPN	PROPN;NOM;MASC;SG
מי	who	מי	who	ADV	PROPN;NOM;SG
מי	wer	מי	wer	ADV	PRO;NOM;SG
למרות	zwar	למרות	zwar	ADP	ADV
למרות	obgleich	למרות	obgleich	ADP	ADV
למרות	obwohl	למרות	obwohl	ADP	CONJ
למרות	obwohl	למרות	obwohl	ADP	CONJ
למרות	allerdings	למרות	allerdings	ADP	ADV
אחרות	sonstiges	אחר	sonstig	ADJ;FEM;PL	ADJ;NOM;NEUT;SG
דה	duh	דה	duh	PROPN	PROPN;NOM;MASC;SG
אותם	ihnen	None	sie	PRO;ACC;MASC;PL;3	PRO;DAT;PL;3
החברה	gesellschaft	החברה	gesellschaft	N;FEM;SG	ADJ
החברה	gesellschaft	החברה	gesellschaft	N;FEM;SG	ADJ
החברה	unternehmen	החברה	unternehmen	N;FEM;SG	N;NOM;NEUT;PL
המלחמה	krieg	המלחם	kriegen	PROPN	N
שונות	sonstiges	שונה	sonstig	ADJ;FEM;PL	ADJ;NOM;NEUT;SG
שונות	verschiedenes	שונה	verschieden	ADJ;FEM;PL	ADJ;NOM;NEUT;SG
תאריך	zeitpunkt	תאריך	zeitpunkt	PROPN	ADJ
תאריך	datum	תאריך	datum	PROPN	
בלבד	einzige	בלבד	einzig	ADV	ADJ;NOM;FEM;PL
בלבד	einzig	בלבד	einzig	ADV	ADJ
בלבד	einzigen	בלבד	einzig	ADV	ADJ;NOM;PL
עבר	vergangenheit	עבר	vergangenheit	N;MASC;SG	ADJ
עבר	frühere	עבר	früh	N;MASC;SG	ADJ;NOM;FEM;PL
עבר	vergangene	עבר	vergangen	N;MASC;SG	ADJ;NOM;FEM;PL
עבר	verschoben	עבר	verschieben	N;MASC;SG	V;V.PTCP
עבר	zog	עבר	ziehen	N;MASC;SG	V;IND;SG;3;PST;FIN
עבר	bewegte	עבר	bewegt	N;MASC;SG	V;IND;SG;3;PST;FIN
עבר	bewegt	עבר	bewegen	N;MASC;SG	V;IND;SG;3;PRS;FIN
עבר	umgezogen	עבר	umziehen	N;MASC;SG	V;V.PTCP
עבר	weitergegeben	עבר	weitergeben	N;MASC;SG	V;V.PTCP
עבר	bestanden	עבר	bestehen	N;MASC;SG	V;V.PTCP
עבר	vergangen	עבר	vergehen	N;MASC;SG	V;V.PTCP
עבר	übergeben	עבר	übergeben	N;MASC;SG	V;V.PTCP
אפשר	aktivieren	אפשר	aktivieren	V	V;NFIN
אפשר	erlauben	אפשר	erlauben	V	V;NFIN
אפשר	einschalten	אפשר	einschalten	V	V;NFIN
אפשר	ermöglichen	אפשר	ermöglichen	V	V;NFIN
אפשר	erlauben	אפשר	erlauben	V	V;NFIN
אפשר	zulassen	אפשר	zulassen	V	V;NFIN
אפשר	gestatten	אפשר	gestatten	V	V;NFIN
אפשר	ermöglichen	אפשר	ermöglichen	V	V;NFIN
נוסף	fügte	None	fügen	ADP	V;IND;SG;3;PST;FIN
נוסף	hinzugefügt	None	hinzufügen	ADP	V;V.PTCP
מרכז	zentrale	מרכז	zentral	N;MASC;SG	ADJ;NOM;FEM;PL
מרכז	central	מרכז	central	N;MASC;SG	PROPN
מרכז	zentral	מרכז	zentral	N;MASC;SG	ADJ
מרכז	zentrum	מרכז	zentrum	N;MASC;SG	PROPN;NOM;SG
מרכז	mitte	מרכז	mitte	N;MASC;SG	ADV
מרכז	zentriert	מרכז	zentrieren	N;MASC;SG	V;V.PTCP
מרכז	center	מרכז	center	N;MASC;SG	PROPN;SG
מרכז	zentrum	מרכז	zentrum	N;MASC;SG	PROPN;NOM;SG
מרכז	stadtzentrum	מרכז	stadtzentrum	N;MASC;SG	V;V.PTCP
מרכז	mitte	מרכז	mitte	N;MASC;SG	ADV
מרכז	stadtmitte	מרכז	stadtmitt	N;MASC;SG	
מרכז	mittelpunkt	מרכז	mittelpunkt	N;MASC;SG	ADV
שימוש	gebrauch	שימוש	gebrauch	N;MASC;SG	ADJ
שימוש	mit	שימוש	mit	N;MASC;SG	ADP
שימוש	benutzen	שימוש	benutzen	N;MASC;SG	V;NFIN
שימוש	verwenden	שימוש	verwenden	N;MASC;SG	V;NFIN
שימוש	benutzen	שימוש	benutzen	N;MASC;SG	V;NFIN
שימוש	verwenden	שימוש	verwenden	N;MASC;SG	V;NFIN
שימוש	gebrauch	שימוש	gebrauch	N;MASC;SG	ADJ
שיש	marble	שיש	marble		
רוב	most	רוב	most	N;MASC;SG	
רוב	meist	רוב	meist	N;MASC;SG	ADV
רוב	meisten	רוב	meist	N;MASC;SG	ADJ;NOM;INDF;PL
רוב	berauben	רוב	berauben	N;MASC;SG	V;NFIN
רוב	rauben	רוב	rauben	N;MASC;SG	V;NFIN
רוב	rob	רוב	rib	N;MASC;SG	PROPN;NOM;SG
רוב	mehrzahl	רוב	mehrzahl	N;MASC;SG	ADJ
כולל	inbegriffen	כלל	inbegreifen	V;MASC;SG;V.PTCP;ACT	ADJ
כולל	inklusiv	כלל	inklusiv	V;MASC;SG;V.PTCP;ACT	
כולל	inclusive	כלל	inclusive	V;MASC;SG;V.PTCP;ACT	
כולל	inklusive	כלל	inklusive	V;MASC;SG;V.PTCP;ACT	ADP
כולל	umfasst	כלל	umfassen	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
כולל	enthält	כלל	enthalten	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
כולל	beinhaltet	כלל	beinhalten	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
כולל	inklusive	כלל	inklusive	V;MASC;SG;V.PTCP;ACT	ADP
כולל	einschließlich	כלל	einschließlich	V;MASC;SG;V.PTCP;ACT	ADJ
כולל	darunter	כלל	darunter	V;MASC;SG;V.PTCP;ACT	ADV
כולל	einschliesslich	כלל	einschliesslich	V;MASC;SG;V.PTCP;ACT	ADJ
כולל	inklusive	כלל	inklusive	V;MASC;SG;V.PTCP;ACT	ADP
כולל	inbegriffen	כלל	inbegreifen	V;MASC;SG;V.PTCP;ACT	ADJ
כולל	inklusive	כלל	inklusive	V;MASC;SG;V.PTCP;ACT	ADP
גדול	großen	גדול	groß	ADJ;MASC;SG	ADJ;PL
גדול	große	גדול	groß	ADJ;MASC;SG	ADJ;NOM;FEM;PL
גדול	grosse	גדול	groß	ADJ;MASC;SG	N;NOM;FEM;PL
גדול	big	גדול	bigen	ADJ;MASC;SG	
גדול	großen	גדול	groß	ADJ;MASC;SG	ADJ;PL
גדול	große	גדול	groß	ADJ;MASC;SG	ADJ;NOM;FEM;PL
גדול	great	גדול	greaen	ADJ;MASC;SG	PROPN
גדול	große	גדול	groß	ADJ;MASC;SG	ADJ;NOM;FEM;PL
ישראלים	israelis	ישראלי	israelis	N;MASC;PL	
ישראלים	israelische	ישראלי	israelisch	N;MASC;PL	ADJ;NOM;FEM;PL
ישראלים	israelischen	ישראלי	israelisch	N;MASC;PL	ADJ;PL
ישראלים	israelisch	ישראלי	israelisch	N;MASC;PL	ADJ
ישראלים	israelis	ישראלי	israelis	N;MASC;PL	
מאז	seit	מאז	seit	ADV	ADP
יהודי	jüdische	יהודי	jüdisch	N;MASC;SG	ADJ;NOM;FEM;PL
יהודי	jüdischen	יהודי	jüdisch	N;MASC;SG	ADJ;NOM;MASC;SG
יהודי	jüdisch	יהודי	jüdisch	N;MASC;SG	ADJ
יהודי	juden	יהודי	juden	N;MASC;SG	
יהודי	jüdischer	יהודי	jüdisch	N;MASC;SG	ADJ
יהודי	jüdin	יהודי	jüdin	N;MASC;SG	PROPN;NOM;FEM;SG
יהודי	juden	יהודי	juden	N;MASC;SG	
יהודי	jude	יהודי	jade	N;MASC;SG	
סוג	freundlich	סוג	freundlich	N;MASC;SG	ADJ
סוג	type	סוג	type	N;MASC;SG	
סוג	typ	סוג	typ	N;MASC;SG	
סוג	tippen	סוג	tippen	N;MASC;SG	V;NFIN
ראשון	sunday	ראשון	sunday	PROPN	PROPN
ראשון	sonntag	ראשון	sonntag	PROPN	PROPN
ראשון	sonntags	ראשון	sonntags	PROPN	ADV
ראשון	erste	ראשון	erst	PROPN	ADJ;NOM;FEM;PL
ראשון	zuerst	ראשון	zuerst	PROPN	ADV
ראשון	erster	ראשון	erst	PROPN	ADJ;NOM;MASC;SG
ראשון	first	ראשון	fersen	PROPN	PROPN
ראשון	ersten	ראשון	erst	PROPN	ADJ;NOM;PL
מידע	info	מידע	info	N;MASC;SG	
מידע	informationen	מידע	information	N;MASC;SG	V;NFIN
מידע	infos	מידע	infos	N;MASC;SG	
מידע	information	מידע	information	N;MASC;SG	ADJ
מידע	informationen	מידע	information	N;MASC;SG	V;NFIN
מידע	auskunft	מידע	auskunft	N;MASC;SG	ADJ
מידע	angaben	מידע	angeben	N;MASC;SG	V;NFIN
מידע	datenschutz	מידע	datenschutz	N;MASC;SG	ADJ
מידע	daten	מידע	daten	N;MASC;SG	N;NOM;NEUT;PL
ערכים	kennzahlen	ערך	kennzahlen	N;MASC;PL	V;NFIN
ערכים	werten	ערך	werten	N;MASC;PL	V;NFIN
ערכים	werte	ערך	wert	N;MASC;PL	
ערכים	einträge	ערך	einträg	N;MASC;PL	ADJ;SG
קובץ	datei	קובץ	datei	PROPN	
קובץ	akten	קובץ	akt	PROPN	N
קובץ	dateien	קובץ	datei	PROPN	V;NFIN
דקות	minuten	דקה	minuten	N;FEM;PL	V;NFIN
דקות	min	דקה	min	N;FEM;PL	
דקות	minuten	דקה	minuten	N;FEM;PL	V;NFIN
דקות	protokolle	דקה	protokoll	N;FEM;PL	ADJ;NOM;FEM;PL
דקות	niederschrift	דקה	niederschreifen	N;FEM;PL	ADJ
דקות	protokoll	דקה	protokoll	N;FEM;PL	ADJ
חבר	freund	חבר	freund	N;MASC;SG	
חבר	freunde	חבר	freund	N;MASC;SG	N;NOM;PL
חבר	freund	חבר	freund	N;MASC;SG	
צריך	bedarf	צריך	bedarf	V;MASC;SG	
צריך	benötigen	צריך	benötigen	V;MASC;SG	V;NFIN
צריך	benötigt	צריך	benötigen	V;MASC;SG	V;V.PTCP
צריך	brauchen	צריך	brauchen	V;MASC;SG	V;NFIN
צריך	brauch	צריך	brauch	V;MASC;SG	V;IND;SG;3;PRS;FIN
צריך	sollte	צריך	sollen	V;MASC;SG	V;IND;SG;3;PST;FIN
צריך	soll	צריך	sollen	V;MASC;SG	V;IND;SG;3;PRS;FIN
צריך	sollten	צריך	sollen	V;MASC;SG	V;IND;PL;3;PST;FIN
צריך	sollen	צריך	sollen	V;MASC;SG	V;IND;PL;3;PRS;FIN
ויקיפדיה	wikipedia	ויקיפדיה	wikipedia	PROPN	
בת	tochter	בת	tocht	N;FEM;SG	
בת	beth	בת	beth	N;FEM;SG	PROPN;NOM;SG
השם	namen	השם	name		
השם	bezeichnung	השם	Bezeichnung		ADJ
השם	name	השם	Name		N;NOM;SG
בתוך	innen	בתוך	innen	ADP	ADV
בתוך	innenseite	בתוך	innenseite	ADP	ADJ
בתוך	drinnen	בתוך	drinnen	ADP	
בתוך	innerhalb	בתוך	innerhalb	ADP	ADV
בתוך	binnen	בתוך	binnen	ADP	
בתוך	innerhalb	בתוך	innerhalb	ADP	ADV
מול	mol	מול	mol	ADP	
שלהם	ihre	של	ihr		DET;NOM;FEM;SG
שלהם	ihrer	של	ihr		DET;NOM;MASC;SG
שלהם	ihren	של	ihr		DET;ACC;MASC;SG
שלהם	deren	של	der		DET;GEN;PL
הכנסת	knesset	הכנסה	knessen	N;PSSD;FEM;SG	PROPN;NOM;SG
הכנסת	synagoge	הכנסה	synagoge	N;PSSD;FEM;SG	
רבה	rabba	רב	rabba	ADV	
וגם	ausserdem	וגם	ausserdem		ADV
וגם	ebenso	וגם	ebenso		ADV
וגם	außerdem	וגם	außerdem		ADV
וגם	ebenfalls	וגם	ebenfalls		ADV
וגם	auch	וגם	auch		ADV
הים	meer	הים	meer		ADJ
השיר	gesang	השיר	gesingen	ADV	ADJ
השיר	lied	השיר	lied	ADV	N;NOM;NEUT;SG
השיר	song	השיר	singen	ADV	PROPN;NOM;MASC;SG
בזמן	während	בזמן	während	PROPN	CONJ
בזמן	weile	בזמן	weil	PROPN	ADV
חדש	neue	חדש	neu	ADJ;MASC;SG	ADJ;NOM;FEM;PL
השלישי	ill	השליש	ill	PROPN	
השלישי	iii	השליש	iii	PROPN	PROPN
השלישי	dritter	השליש	dritt	PROPN	ADJ
השלישי	dritte	השליש	dritt	PROPN	ADJ;NOM;FEM;PL
השלישי	drittel	השליש	Drittel	PROPN	ADJ;NOM
השלישי	dritten	השליש	dritt	PROPN	ADJ;ACC;MASC;SG
השלישי	drittens	השליש	drittens	PROPN	ADV
משה	mose	משה	mose	PROPN	
משה	moses	משה	moses	PROPN	PROPN;NOM;MASC;SG
משה	musa	משה	musaen	PROPN	PROPN;NOM;SG
משה	mose	משה	mose	PROPN	
משה	moshe	משה	moshe	PROPN	PROPN;NOM;SG
גרמניה	deutschen	גרמניה	deutsch	PROPN	ADJ
גרמניה	deutscher	גרמניה	deutsch	PROPN	ADJ
גרמניה	deutsche	גרמניה	deutsch	PROPN	ADJ;NOM;FEM;PL
גרמניה	deutsch	גרמניה	deutsch	PROPN	ADJ
גרמניה	deutschland	גרמניה	deutschland	PROPN	PROPN;NOM
יורק	york	יורק	york	PROPN	PROPN;NOM;NEUT;SG
הממשלה	regierungen	הממשלה	regierung	PROPN	V;NFIN
הממשלה	staat	הממשלה	staaen	PROPN	N
הממשלה	regierung	הממשלה	Regierung	PROPN	
חיל	corps	חיל	corps	PROPN	
חיל	korps	חיל	korps	PROPN	
יהודה	jehuda	יהודה	jehuda	PROPN	PROPN;NOM;MASC;SG
יהודה	judas	יהודה	Juda	PROPN	PROPN;NOM;MASC;SG
יהודה	judah	יהודה	judah	PROPN	PROPN;NOM;MASC;SG
מעל	vorbei	מעל	vorbei	ADP	ADV
מעל	gemeinkosten	מעל	gemeinkosten	ADP	ADJ
מעל	oberleitung	מעל	oberleitung	ADP	N;NOM;FEM;SG
מעל	overhead	מעל	overhead	ADP	
מעל	oben	מעל	oben	ADP	ADV
מעל	oberhalb	מעל	oberhalb	ADP	ADV
ארץ	land	ארץ	land	N;FEM;SG	
ארץ	grundstück	ארץ	grundstücken	N;FEM;SG	
ארץ	land	ארץ	land	N;FEM;SG	
ארץ	grundstücke	ארץ	grundstück	N;FEM;SG	ADJ;NOM;PL
ארץ	erde	ארץ	erde	N;FEM;SG	
צרפת	frankreich	צרפת	frankreich	PROPN	PROPN;NOM;SG
הרבה	viele	הרבה	viel	ADV	ADJ;NOM;INDF;PL
הרבה	partien	הרבה	parti	ADV	
הרבה	lose	הרבה	los	ADV	ADJ
הרבה	viele	הרבה	viel	ADV	ADJ;NOM;INDF;PL
הרבה	vieles	הרבה	viel	ADV	PRO;NOM;INDF;NEUT;SG
הרבה	zahlreiche	הרבה	zahlreich	ADV	ADJ;NOM;FEM;PL
הרבה	vielen	הרבה	viel	ADV	ADJ;ACC;INDF;MASC;PL
הרבה	vieles	הרבה	viel	ADV	PRO;NOM;INDF;NEUT;SG
הרבה	much	הרבה	machen	ADV	
אתה	dich	הוא	du	PRO;MASC;SG;2	
אתה	dir	הוא	dur	PRO;MASC;SG;2	
אתה	sie	הוא	sie	PRO;MASC;SG;2	PRO;NOM;FEM;SG;3
נמצא	fanden	נמצא	finden	V;MASC;SG;V.PTCP;MID	V;IND;PL;3;PST;FIN
נמצא	fand	נמצא	finden	V;MASC;SG;V.PTCP;MID	V;IND;SG;3;PST;FIN
אי	island	אי	island	ADV	PROPN;NOM;NEUT;SG
אי	insel	אי	insel	ADV	N;NOM;FEM;SG
שלושה	dreien	שלושה	dreien	NUM;MASC;SG	
שלושה	three	שלושה	threen	NUM;MASC;SG	PROPN
שלושה	dreier	שלושה	dreier	NUM;MASC;SG	
הגיע	kamen	הגיע	kommen	V;MASC;SG;3;PST;ACT	V;IND;PL;3;PST;FIN
אירופה	europa	אירופה	europa	PROPN	PROPN;NOM;SG
אירופה	europa	אירופה	europa	PROPN	PROPN;NOM;SG
אירופה	europäische	אירופה	europäisch	PROPN	ADJ;NOM;FEM;PL
אירופה	europäisch	אירופה	europäisch	PROPN	ADJ
אירופה	europäischen	אירופה	europäisch	PROPN	ADJ;NOM;SG
אירופה	europäisches	אירופה	europäisch	PROPN	ADJ;NOM;NEUT;SG
אירופה	europäischer	אירופה	europäisch	PROPN	ADJ
המלך	könig	המלך	könig		N;NOM;SG
מיליון	millionen	מיליון	million	NUM;MASC;SG	N;NOM;FEM;PL
מיליון	mio	מיליון	mio	NUM;MASC;SG	;SG
יצחק	isaak	יצחק	isaak	PROPN	PROPN;NOM;MASC;SG
יצחק	isaac	יצחק	isaac	PROPN	PROPN;NOM;MASC;SG
יצחק	ishaq	יצחק	ishaq	PROPN	PROPN;NOM;MASC;SG
יצחק	yitzhak	יצחק	yitzhak	PROPN	PROPN;NOM;MASC;SG
יצחק	itzhak	יצחק	itzhak	PROPN	PROPN;NOM;MASC;SG
האלבום	album	האלבום	album	PROPN	
האלבום	fotoalbum	האלבום	fotoalbum	PROPN	ADJ
יוסף	yusuf	יוסף	yusuf	PROPN	PROPN;NOM;MASC;SG
יוסף	joseph	יוסף	joseph	PROPN	PROPN;NOM;MASC;SG
יוסף	josef	יוסף	josef	PROPN	PROPN;NOM;MASC;SG
יוסף	yosef	יוסף	yosef	PROPN	PROPN;NOM;MASC;SG
כוח	kraft	כוח	krafen	N;MASC;SG	
כוח	stärke	כוח	stark	N;MASC;SG	
כוח	erzwingen	כוח	erzwingen	N;MASC;SG	V;NFIN
כוח	gewalt	כוח	gewalten	N;MASC;SG	
כוח	kraft	כוח	krafen	N;MASC;SG	
כוח	force	כוח	force	N;MASC;SG	PROPN;NOM;SG
כוח	macht	כוח	machen	N;MASC;SG	V;IND;SG;3;PRS;FIN
כוח	kraft	כוח	krafen	N;MASC;SG	
כוח	energie	כוח	energie	N;MASC;SG	
נפטר	verstorbener	נפטר	verstorben	V;MASC;SG;3;PST;MID	ADJ
נפטר	verstorbenen	נפטר	verstorben	V;MASC;SG;3;PST;MID	V;IND;PL;3;PST;FIN
נפטר	verstorbene	נפטר	verstorben	V;MASC;SG;3;PST;MID	ADJ;NOM;FEM;SG
הלהקה	band	הלהקה	binden	PROPN	
מלך	königs	מלך	königs	N;MASC;SG	
מלך	king	מלך	köngen	N;MASC;SG	
מקור	herkunftsort	מקור	herkunftsort	N;MASC;SG	ADJ
מקור	entstehung	מקור	Entstehung	N;MASC;SG	
מקור	ursprung	מקור	ursprung	N;MASC;SG	ADV
מקור	informationsquelle	מקור	informationsquelle	N;MASC;SG	ADJ;NOM;FEM;SG
מקור	quelle	מקור	quelle	N;MASC;SG	ADJ;NOM;SG
מקור	schnabel	מקור	schnabel	N;MASC;SG	ADJ
תוכנית	programm	תוכנית	programm	N;FEM;SG	ADJ
תוכנית	programmieren	תוכנית	programmieren	N;FEM;SG	V;NFIN
תוכנית	planen	תוכנית	planen	N;FEM;SG	V;NFIN
תוכנית	rahmenprogramm	תוכנית	rahmenprogramm	N;FEM;SG	ADJ
תוכנית	programm	תוכנית	programm	N;FEM;SG	ADJ
תוכנית	arbeitsprogramm	תוכנית	arbeitsprogramm	N;FEM;SG	ADJ
בתי	tochter	בית	tocht	PROPN	
נראה	aussieht	נראה	aussehen	V;MASC;SG;V.PTCP;MID	V;IND;SG;3;PRS;FIN
נראה	sieht	נראה	sehen	V;MASC;SG;V.PTCP;MID	V;IND;SG;3;PRS;FIN
נראה	scheint	נראה	scheinen	V;MASC;SG;V.PTCP;MID	V;IND;SG;3;PRS;FIN
לגבי	etwa	לגבי	etwa	ADP	ADV
וב	webb	וב	webb		PROPN
משתמש	mit	השתמש	mit	V;MASC;SG;V.PTCP	ADP
משתמש	verwender	השתמש	verwender	V;MASC;SG;V.PTCP	
משתמש	anwender	השתמש	anwender	V;MASC;SG;V.PTCP	ADJ
משתמש	nutzer	השתמש	nutzer	V;MASC;SG;V.PTCP	
משתמש	benutzer	השתמש	benutzer	V;MASC;SG;V.PTCP	ADJ
קיבל	erhaltene	קיבל	erhalten	V;MASC;SG;3;PST;ACT	ADJ;NOM;FEM;PL
קיבל	erhalten	קיבל	erhalten	V;MASC;SG;3;PST;ACT	ADJ;V.PTCP
קיבל	akzeptierten	קיבל	akzeptieren	V;MASC;SG;3;PST;ACT	V;IND;PL;3;PST;FIN
עקב	talon	None	talon	CONJ	PROPN;NOM;SG
עקב	due	None	due	CONJ	
עקב	fällig	None	fällig	CONJ	ADJ
עקב	aufgrund	None	aufgrund	CONJ	ADP
עקב	absatz	None	absatz	CONJ	
עקב	ferse	None	fers	CONJ	
נשים	frauen	איש	frau	N;FEM;PL	V;NFIN
מונה	mona	מנה	mona		PROPN;NOM;SG
במיוחד	speziell	במיוחד	speziell	ADV	ADJ
האימפריה	kaiserreich	האימפריה	kaiserreich	PROPN	PROPN
האימפריה	empire	האימפריה	empir	PROPN	PROPN;NOM;SG
האימפריה	reich	האימפריה	reich	PROPN	ADJ
עדיין	still	עדיין	still	ADV	ADJ
מים	wasser	מים	wasser	N;MASC;PL	N;NOM;NEUT;SG
מים	wasserwirtschaft	מים	wasserwirtschaft	N;MASC;PL	ADJ
מים	trinkwasser	מים	trinkwasser	N;MASC;PL	ADJ
מים	gewässer	מים	gewässer	N;MASC;PL	
מים	wasserversorgung	מים	wasserversorgung	N;MASC;PL	ADJ
כוחות	befugnisse	כוח	befugnis	N;MASC;PL	ADJ;NOM;FEM;PL
כוחות	powers	כוח	powers	N;MASC;PL	PROPN;NOM;SG
כוחות	streitkräfte	כוח	streitkraft	N;MASC;PL	ADJ;NOM;FEM;SG
פעולה	aktion	פעולה	aktion	N;FEM;SG	
פעולה	maßnahme	פעולה	maßnahmen	N;FEM;SG	ADJ
פעולה	aktionen	פעולה	aktion	N;FEM;SG	V;NFIN
פעולה	klage	פעולה	klage	N;FEM;SG	ADJ
פעולה	maßnahmen	פעולה	maßnahmen	N;FEM;SG	V;NFIN
ניו	neo	ניו	neo	PROPN	
נכון	rechte	נכון	recht	ADJ;MASC;SG	ADJ;NOM;FEM;PL
נכון	stimmt	נכון	stimmen	ADJ;MASC;SG	V;IND;SG;3;PRS;FIN
נכון	recht	נכון	recht	ADJ;MASC;SG	ADV
נכון	richtig	נכון	richtig	ADJ;MASC;SG	ADV
נכון	rechts	נכון	rechts	ADJ;MASC;SG	ADV
נכון	stimmt	נכון	stimmen	ADJ;MASC;SG	V;IND;SG;3;PRS;FIN
נכון	true	נכון	treen	ADJ;MASC;SG	
נכון	richtig	נכון	richtig	ADJ;MASC;SG	ADV
החלה	begannen	החל	beginnen	V;FEM;SG;3;PST;ACT	V;IND;PL;3;PST;FIN
חוק	gesetze	חוק	gesetzen	N;MASC;SG	
חוק	recht	חוק	recht	N;MASC;SG	ADV
חוק	rechtswissenschaften	חוק	rechtswissenschaft	N;MASC;SG	ADJ
חוק	rechtswissenschaft	חוק	rechtswissenschaft	N;MASC;SG	ADJ
חיפה	haifa	חיפה	haifa	PROPN	PROPN;NOM;MASC;SG
יחידה	unit	יחידה	unit	N;FEM;SG	
יחידה	maßeinheit	יחידה	maßeinheit	N;FEM;SG	ADJ
העונה	spielzeit	העונה	spielzeit	ADV	N;NOM;SG
העונה	staffel	העונה	staffel	ADV	
העונה	jahreszeit	העונה	jahreszeit	ADV	ADJ
העונה	saison	העונה	saison	ADV	N;NOM;FEM;SG
שוב	nochmal	שוב	nochmal	ADV	
שוב	erneut	שוב	erneut	ADV	ADJ
יעקב	jacob	יעקב	jacob	PROPN	PROPN;NOM;SG
יעקב	jakob	יעקב	jakob	PROPN	PROPN;NOM;MASC;SG
יעקב	jacobs	יעקב	jacobs	PROPN	PROPN;NOM;MASC;SG
יעקב	jakob	יעקב	jakob	PROPN	PROPN;NOM;MASC;SG
יעקב	jakow	יעקב	jakow	PROPN	PROPN;NOM;MASC;SG
יעקב	yaakov	יעקב	yaakov	PROPN	
אינה	ina	אינו	ina	V;FEM;SG;3;NEG;V.PTCP	PROPN;NOM;FEM;SG
אינה	inne	אינו	inne	V;FEM;SG;3;NEG;V.PTCP	ADV
אינה	inna	אינו	inna	V;FEM;SG;3;NEG;V.PTCP	
מדינות	staaten	מדינה	staaten	N;FEM;PL	V;FIN
מדינות	staaten	מדינה	staaten	N;FEM;PL	V;FIN
הבית	startseite	הבית	startseite	ADV	ADJ
הבית	zuhause	הבית	zuhause	ADV	
הבית	haus	הבית	haus	ADV	N;NOM;NEUT;SG
הבית	heimat	הבית	heimat	ADV	N;FEM;SG
הבית	haus	הבית	haus	ADV	N;NOM;NEUT;SG
תודה	danke	תודה	danken	PROPN	
תודה	dankes	תודה	dankes	PROPN	N;NOM;NEUT;SG
תודה	dank	תודה	dank	PROPN	ADV
תודה	dankeschön	תודה	dankeschön	PROPN	ADJ
לב	herz	לב	herz	PROPN	
לב	herzens	לב	herzens	PROPN	N;NOM;NEUT;PL
לב	herzen	לב	herzen	PROPN	
לב	heart	לב	hearen	PROPN	PROPN
לב	lev	לב	lev	PROPN	
לב	lew	לב	lew	PROPN	PROPN;NOM;MASC;SG
מפקד	befehlshaber	מפקד	befehlshaber	N;MASC;SG	
מפקד	kommandanten	מפקד	kommandant	N;MASC;SG	V;IND;PL;3;PST;FIN
מפקד	kommandant	מפקד	kommandant	N;MASC;SG	ADJ
מפקד	commander	מפקד	commander	N;MASC;SG	PROPN
שלוש	dreien	שלוש	dreien	NUM;FEM;SG	
שלוש	three	שלוש	threen	NUM;FEM;SG	PROPN
שלוש	dreier	שלוש	dreier	NUM;FEM;SG	
שלום	shalom	שלום	shalom	PROPN	PROPN;NOM;SG
שלום	friede	שלום	friede	PROPN	PROPN;SG
שלום	peace	שלום	peace	PROPN	PROPN;NOM;SG
שלום	frieden	שלום	frieden	PROPN	
שלום	friedens	שלום	friedens	PROPN	
שלום	hallo	שלום	hallo	PROPN	
שלום	hello	שלום	hello	PROPN	PROPN;SG
שלום	servus	שלום	servus	PROPN	
אזור	region	אזור	Region	N;MASC;SG	
אזור	gebiet	אזור	gebieten	N;MASC;SG	ADJ
אזור	gebiet	אזור	gebieten	N;MASC;SG	ADJ
אזור	zonen	אזור	zon	N;MASC;SG	N;NOM;PL
אזור	zone	אזור	zon	N;MASC;SG	
אזור	gebiet	אזור	gebieten	N;MASC;SG	ADJ
אזור	bereich	אזור	bereich	N;MASC;SG	ADV
פעמים	zeiten	פעם	zeiten	N;FEM;PL	V;NFIN
פעמים	male	פעם	malen	N;FEM;PL	ADJ
פעמים	mal	פעם	mal	N;FEM;PL	ADV
פעמים	times	פעם	times	N;FEM;PL	PROPN;NOM;SG
קבוצות	arbeitsgruppen	קבוצה	arbeitsgruppen	N;FEM;PL	V;NFIN
