medaljen	medalj	medalje	medalj	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
atmosfæren	stämning	atmosfær	stämning	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
magic	magi	magic	magi		N;NOM;INDF;MASC+FEM;SG
magic	magiskt	magic	magisk		ADJ;NOM;INDF;NEUT;SG
magic	magic	magic	magic		N;NOM;INDF;MASC+FEM;SG
magic	magisk	magic	magisk		ADJ;NOM;INDF;MASC+FEM;SG
magic	magiska	magic	magisk		ADJ;NOM;PL
betragtede	övervägt	betragte	överväga	V;IND;PST;FIN;ACT	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
betragtede	anses	betragte	anse	V;IND;PST;FIN;ACT	V;NFIN;PASS
racer	racer	race	rac	N;INDF;MASC+FEM;PL	N;NOM;INDF;MASC+FEM;SG
racer	lopp	race	lopp	N;INDF;MASC+FEM;PL	N;NOM;INDF;NEUT;SG
boksning	boxas	boksning	box	N;INDF;MASC+FEM;SG	V;NFIN;PASS
augustus	augustus	augustus	augustus	N;INDF;MASC+FEM;SG	PROPN;NOM
iau	iau	iau	iau		PROPN;NOM
specialiseret	specialiserade	specialisere	specialisera	V;INDF;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
specialiseret	specialiserad	specialisere	specialiserad	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
specialiseret	specialiserat	specialisere	specialisera	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
specialiseret	specialiserade	specialisere	specialisera	V;INDF;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
specialiseret	specialiserat	specialisere	specialisera	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
specialiseret	specialiserad	specialisere	specialiserad	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
voice	röst	voice	röst		N;NOM;INDF;MASC+FEM;SG
voice	voice	voice	voice		N;NOM;INDF;MASC+FEM;SG
cameron	cameron	cameron	cameron	N;INDF;MASC+FEM;SG	PROPN;NOM
holberg	holberg	holberg	holberg	N;INDF;MASC+FEM;SG	PROPN;NOM
fastholdt	återhållsamma	fastholde	återhållsam	V;INDF;SG;PST;V.PTCP	ADJ;NOM;PL
fastholdt	återhållsam	fastholde	återhållsam	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG
øre	öron	øre	öron	N;INDF;MASC+FEM;SG	N;NOM;INDF;NEUT;PL
øre	öron	øre	öron	N;INDF;MASC+FEM;SG	N;NOM;INDF;NEUT;PL
walt	walt	walt	walt		PROPN;NOM
katalog	katalogen	katalog	katalog	N;INDF;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
hudson	hudson	hudson	hudson		PROPN;NOM
schwerin	schwerin	schwerin	schwerin	N;INDF;MASC+FEM;SG	PROPN;NOM
rapporterede	anmälda	rapportere	anmäla	V;IND;PST;FIN;ACT	ADJ;NOM;PL;PST;V.PTCP
rapporterede	anmäld	rapportere	anmäla	V;IND;PST;FIN;ACT	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
rapporterede	rapporterade	rapportere	rapportera	V;IND;PST;FIN;ACT	ADJ;NOM;PL;PST;V.PTCP
rapporterede	anmält	rapportere	anmäla	V;IND;PST;FIN;ACT	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
rapporterede	rapporterat	rapportere	rapportera	V;IND;PST;FIN;ACT	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
studentereksamen	studentexamen	studentereksame	studentexamen	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
susan	susan	susan	susa	N;INDF;MASC+FEM;SG	PROPN;NOM
elben	elbe	elben	elbe	PROPN	PROPN;NOM
karsten	karsten	karsten	karsten	N;DEF;MASC+FEM;SG	PROPN;NOM
triple	tredubbla	triple	tredubbla		ADJ;NOM;PL
triple	triple	triple	triple		N;NOM;INDF;MASC+FEM;SG
triple	trippel	triple	trippel		N;NOM;INDF;MASC+FEM;SG
klassificeret	klassificerat	klassificere	klassificerad	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
klassificeret	klassificerade	klassificere	klassificerad	V;INDF;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
sædvanlige	vanligt	sædvanlig	vanlig	ADJ;PL	ADJ;NOM;INDF;NEUT;SG
produktet	produkt	produkt	produkt	N;DEF;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
taber	förloraren	tabe	förlorare	V;IND;PRS;FIN;ACT	N;NOM;DEF;MASC+FEM;SG
taber	nolla	tabe	nolla	V;IND;PRS;FIN;ACT	N;NOM;INDF;MASC+FEM;SG
taber	förlorare	tabe	förlorare	V;IND;PRS;FIN;ACT	N;NOM;INDF;MASC+FEM;PL
taber	loser	tabe	losa	V;IND;PRS;FIN;ACT	N;NOM;INDF;MASC+FEM;SG
taber	förlora	tabe	förlora	V;IND;PRS;FIN;ACT	V;IMP;FIN;ACT
taber	mista	tabe	mista	V;IND;PRS;FIN;ACT	V;IMP;FIN;ACT
armenien	armeniska	armenie	armenisk	N;DEF;MASC+FEM;SG	ADJ;NOM;PL
armenien	armenien	armenie	armeni	N;DEF;MASC+FEM;SG	PROPN;NOM
tropiske	tropisk	tropisk	tropisk	ADJ;PL	ADJ;NOM;INDF;MASC+FEM;SG
tropiske	tropiskt	tropisk	tropisk	ADJ;PL	ADJ;NOM;INDF;NEUT;SG
hand	handen	hand	hand		N;NOM;DEF;MASC+FEM;SG
hand	hand	hand	hand		N;NOM;INDF;MASC+FEM;SG
indstilling	alternativet	indstilling	alternativ	N;INDF;MASC+FEM;SG	N;NOM;DEF;NEUT;SG
lød	lät	lyde	låta	V;IND;PST;FIN;ACT	V;IMP;PST;FIN;ACT
taastrup	tåstrup	taastrup	tåstrup		N;NOM;INDF;MASC+FEM;SG
munch	munch	munch	munch		PROPN;NOM
busk	bush	busk	bush	N;INDF;MASC+FEM;SG	PROPN;NOM
rapporter	anmäla	rapport	anmäla	N;INDF;MASC+FEM;PL	V;IMP;FIN;ACT
rapporter	rapportera	rapport	rapportera	N;INDF;MASC+FEM;PL	V;IMP;FIN;ACT
rapporter	anmäl	rapport	anmäl	N;INDF;MASC+FEM;PL	N;NOM;INDF;NEUT;SG
rapporter	rapport	rapport	rapport	N;INDF;MASC+FEM;PL	N;NOM;INDF;MASC+FEM;SG
rapporter	betänkande	rapport	betänka	N;INDF;MASC+FEM;PL	N;NOM;INDF;NEUT;SG
rapporter	anmälan	rapport	anmälan	N;INDF;MASC+FEM;PL	N;NOM;INDF;MASC+FEM;SG
rapporter	rapporterar	rapport	rapportera	N;INDF;MASC+FEM;PL	V;IND;PRS;FIN;ACT
kompleks	komplexa	kompleks	komplex	ADJ;INDF;SG	ADJ;NOM;PL
lauritz	lauritz	lauritz	lauritz		PROPN;NOM
fænomener	fenomen	fænomene	fenom	N;INDF;NEUT;PL	N;NOM;INDF;NEUT;SG
koncept	begreppet	koncept	begrepp	N;INDF;NEUT;SG	N;NOM;DEF;NEUT;SG
koncept	begrepp	koncept	begrepp	N;INDF;NEUT;SG	N;NOM;INDF;NEUT;PL
koncept	konceptet	koncept	koncept	N;INDF;NEUT;SG	N;NOM;DEF;NEUT;SG
wallace	wallace	wallace	wallace	N;INDF;MASC+FEM;SG	PROPN;NOM
redigere	edit	redig	edit	V;NFIN;ACT	N;NOM;INDF;MASC+FEM;SG
glenn	glenn	glenn	glen		PROPN;NOM
eksport	exporterar	eksport	exportera	N;INDF;MASC+FEM;SG	V;IND;PRS;FIN;ACT
eksport	exporterar	eksport	exportera	N;INDF;MASC+FEM;SG	V;IND;PRS;FIN;ACT
eksport	exportera	eksport	exportera	N;INDF;MASC+FEM;SG	V;IMP;FIN;ACT
eksport	exporterar	eksport	exportera	N;INDF;MASC+FEM;SG	V;IND;PRS;FIN;ACT
eksport	exportera	eksport	exportera	N;INDF;MASC+FEM;SG	V;IMP;FIN;ACT
lært	lärt	lære	lära	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
lært	undervisade	lære	undervisa	V;INDF;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
lært	lärd	lære	lärd	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG
lært	lärt	lære	lära	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
lært	undervisat	lære	undervisa	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
lært	lärt	lære	lära	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
elite	eliten	elite	elit	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
elite	elite	elite	elite	N;INDF;MASC+FEM;SG	PROPN;NOM
jakobsen	jakobsen	jakobsen	jakobs	N;DEF;MASC+FEM;SG	PROPN;NOM
nedsatte	reducerad	nedsat	reducera	V;PL;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
nedsatte	minskade	nedsat	minska	V;PL;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
nedsatte	nedsatt	nedsat	nedsätta	V;PL;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
nedsatte	sänkt	nedsat	sänka	V;PL;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
nedsatte	reducerat	nedsat	reducera	V;PL;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
nedsatte	minskat	nedsat	minska	V;PL;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
spurgte	frågat	spørge	fråga	V;IND;PST;FIN;ACT	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
spurgte	tillfrågad	spørge	tillfråga	V;IND;PST;FIN;ACT	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
kørsel	köra	kørsel	köra	N;INDF;MASC+FEM;SG	V;IMP;FIN;ACT
kørsel	kör	kørsel	köra	N;INDF;MASC+FEM;SG	V;IMP;FIN;ACT
ment	menat	mene	mena	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
jules	jules	jules	jules	N;INDF;MASC+FEM;SG	PROPN;NOM
bloch	bloch	bloch	bloch	N;INDF;NEUT;SG	PROPN;NOM
legendariske	legendarisk	legendarisk	legendarisk	ADJ;PL	ADJ;NOM;INDF;MASC+FEM;SG
memorial	memorial	memorial	memorial		N;NOM;INDF;NEUT;SG
udtrykker	uttrycka	udtrykke	uttrycka	V;IND;PRS;FIN;ACT	V;IMP;FIN;ACT
frugter	frukt	frugte	frukt	N;INDF;MASC+FEM;PL	N;NOM;INDF;MASC+FEM;SG
frugter	frukt	frugte	frukt	N;INDF;MASC+FEM;PL	N;NOM;INDF;MASC+FEM;SG
tunesien	tunisien	tunesien	tunisien	PROPN	PROPN;NOM
tunesien	tunisiska	tunesien	tunisisk	PROPN	ADJ;NOM;PL
hood	huven	hood	huv	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
tobias	tobias	tobias	tobia	N;INDF;MASC+FEM;SG	PROPN;NOM
indvandrere	invandrarna	indvandrer	invandrare	N;INDF;MASC+FEM;PL	N;NOM;DEF;MASC+FEM;PL
indvandrere	invandrade	indvandrer	invandra	N;INDF;MASC+FEM;PL	ADJ;NOM;PL;PST;V.PTCP
arbejdspladser	jobb	arbejdsplads	jobb	N;INDF;MASC+FEM;PL	N;NOM;INDF;NEUT;SG
arbejdspladser	arbetsplatserna	arbejdsplads	arbetsplats	N;INDF;MASC+FEM;PL	N;NOM;DEF;MASC+FEM;PL
anklager	åklagaren	anklage	åklagare	N;INDF;MASC+FEM;PL	N;NOM;DEF;MASC+FEM;SG
peters	peters	peters	petera		PROPN;GEN
konsulent	konsulten	konsulent	konsult	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
konsulent	rådgivare	konsulent	rådgivare	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;PL
venezuela	venezuelanska	venezuela	venezuelansk		ADJ;NOM;PL
venezuela	venezuela	venezuela	venezuel		PROPN;NOM
skribent	skribent	skribent	skribent	N;INDF;MASC+FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
skribent	författare	skribent	författare	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;PL
alexandria	alexandria	alexandria	alexandri		N;NOM;INDF;MASC+FEM;SG
saturn	saturn	saturn	satur	N;INDF;MASC+FEM;SG	PROPN;NOM
saturn	saturnus	saturn	saturnus	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
ride	ridning	ride	ridning	V;NFIN;ACT	N;NOM;INDF;MASC+FEM;SG
ride	rid	ride	rid	V;NFIN;ACT	N;NOM;INDF;MASC+FEM;SG
forklarede	förklarat	forklare	förklara	V;IND;PST;FIN;ACT	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
samtale	konversationer	samtale	konversation	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;PL
samtale	konversationen	samtale	konversation	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
arrangement	arrangemanget	arrangement	arrangemang	N;INDF;NEUT;SG	N;NOM;DEF;NEUT;SG
ridge	åsen	ridge	ås		N;NOM;INDF;MASC+FEM;SG
ridge	ridge	ridge	ridge		N;NOM;INDF;MASC+FEM;SG
classic	klassiker	classic	klassik		N;NOM;INDF;MASC+FEM;PL
classic	klassisk	classic	klassisk		ADJ;NOM;INDF;MASC+FEM;SG
classic	klassiskt	classic	klassisk		ADJ;NOM;INDF;NEUT;SG
classic	classic	classic	classic		N;NOM;INDF;MASC+FEM;SG
classic	klassiska	classic	klassisk		ADJ;NOM;PL
ritualer	smörjelsen	ritual	smörjelse	N;INDF;NEUT;PL	N;NOM;DEF;MASC+FEM;SG
ritualer	ritual	ritual	ritual	N;INDF;NEUT;PL	N;NOM;INDF;MASC+FEM;SG
sekund	andra	sekund	annan	N;INDF;NEUT;SG	PRO;INDF;PL
mændene	karlar	mand	karla	N;DEF;MASC+FEM;PL	N;NOM;INDF;MASC+FEM;PL
mændene	män	mand	man	N;DEF;MASC+FEM;PL	N;NOM;INDF;MASC+FEM;PL
mændene	manskap	mand	manskap	N;DEF;MASC+FEM;PL	N;NOM;INDF;NEUT;SG
ambassade	ambassaden	ambassade	ambassad	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
newcastle	newcastle	newcastel	newcastle		PROPN;NOM
fyldte	fyllda	fylde	fylld	V;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
fyldte	fylld	fylde	fylld	V;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
fyldte	fyllda	fylde	fylld	V;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
fyldte	ifylld	fylde	fylla_i	V;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
fyldte	fyllt	fylde	fylla	V;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
fyldte	fylld	fylde	fylld	V;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
runder	skott	runde	skott	N;INDF;MASC+FEM;PL	N;NOM;INDF;NEUT;SG
ontario	ontario	ontario	ontario		PROPN;NOM
åndelige	själslig	åndelig	själslig	ADJ;PL	ADJ;NOM;INDF;MASC+FEM;SG
åndelige	andlig	åndelig	andlig	ADJ;PL	ADJ;NOM;INDF;MASC+FEM;SG
åndelige	andligt	åndelig	andlig	ADJ;PL	ADJ;NOM;INDF;NEUT;SG
panzer	panzer	panze	pang	N;INDF;MASC+FEM;PL	N;NOM;INDF;MASC+FEM;SG
tropperne	trupp	trop	trupp	N;DEF;MASC+FEM;PL	N;NOM;INDF;MASC+FEM;SG
tropperne	trupper	trop	trupp	N;DEF;MASC+FEM;PL	N;NOM;INDF;MASC+FEM;PL
tibet	tibet	tibet	tibet	N;DEF;NEUT;SG	PROPN;NOM
svendsen	svendsen	svends	svendsen	N;DEF;MASC+FEM;SG	PROPN;NOM
gottorp	gottorp	gottorp	gottorp	PROPN	N;NOM;INDF;MASC+FEM;SG
iversen	iversen	iversen	ivers		N;NOM;DEF;MASC+FEM;SG
særskilt	separata	særskilt	separat	ADJ;INDF;SG	ADJ;NOM;PL
særskilt	separera	særskilt	separera	ADJ;INDF;SG	V;IMP;NFIN;ACT
højdepunkt	markera	højdepunkt	markera	N;INDF;NEUT;SG	V;IMP;FIN;ACT
højdepunkt	belysa	højdepunkt	belysa	N;INDF;NEUT;SG	V;IMP;FIN;ACT
højdepunkt	framhäva	højdepunkt	framhäva	N;INDF;NEUT;SG	V;IMP;FIN;ACT
gemeinden	gemeinden	gemeinde	gemeind	N;INDF;NEUT;SG	N;NOM;INDF;NEUT;PL
formodes	förmodad	formode	förmodad	V;PRS;NFIN;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
formodes	förmodade	formode	förmodad	V;PRS;NFIN;PASS	ADJ;NOM;PL;PST;V.PTCP
kommunistisk	kommunistiska	kommunistisk	kommunistisk	ADV	ADJ;NOM;PL
kommunistisk	kommunist	kommunistisk	kommunist	ADV	N;NOM;INDF;MASC+FEM;SG
kommunistisk	kommunistisk	kommunistisk	kommunistisk	ADV	ADJ;NOM;INDF;MASC+FEM;SG
sko	sko	sko	sko	N;INDF;MASC+FEM;PL	N;NOM;INDF;MASC+FEM;SG
lider	lida	lide	lida	V;IND;PRS;FIN;ACT	V;IMP;FIN;ACT
bakken	backe	bakke	backe	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
bakken	kulle	bakke	kulle	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
bakken	hill	bakke	hill	N;DEF;MASC+FEM;SG	PROPN;NOM
ikast	ikast	ikast	ikast		ADV;RL
standarder	standards	standarder	standard	N;INDF;MASC+FEM;PL	N;NOM;INDF;MASC+FEM;SG
dominerede	domineras	dominere	dominera	V;PST;V.PTCP	V;IND;PRS;FIN;PASS
dominerede	dominerat	dominere	dominera	V;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
færge	skytteln	færge	skyttel	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
track	track	track	track		N;NOM;MASC+FEM;SG
track	spår	track	spår		N;NOM;INDF;NEUT;PL
track	spåra	track	spåra		V;NFIN;ACT
intelligens	intelligens	intellig	intelligens	N;GEN;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
intelligens	underrättelser	intellig	underrättelse	N;GEN;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;PL
intelligens	underrättelse	intellig	underrättelse	N;GEN;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
intelligens	underrättelsetjänst	intellig	underrättelsetjänst	N;GEN;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
eastwood	eastwood	eastwood	eastwood		PROPN;NOM
virus	viruset	virus	virus	N;INDF;MASC+FEM;SG	N;NOM;DEF;NEUT;SG
marcel	marcel	marcel	marcel		PROPN;NOM
leonard	leonard	leonard	leonard		N;NOM;INDF;MASC+FEM;SG
halle	halle	halle	halle	N;INDF;MASC+FEM;SG	PROPN;NOM
birger	birger	birger	birg	N;INDF;MASC+FEM;PL	PROPN;NOM
seattle	seattle	seattle	seattle		PROPN;NOM
mozart	mozart	mozart	mommor		PROPN;NOM
evil	onda	evil	onda		ADJ;NOM;PL
evil	ondskan	evil	ondska		N;NOM;DEF;MASC+FEM;SG
evil	ondska	evil	ondsk		N;NOM;INDF;MASC+FEM;SG
evil	evil	evil	evil		N;NOM;INDF;MASC+FEM;SG
evil	ond	evil	ond		ADJ;NOM;INDF;MASC+FEM;SG
evil	ont	evil	ond		ADJ;NOM;INDF;NEUT;SG
dylan	dylan	dylan	dyla		N;NOM;DEF;MASC+FEM;SG
vision	visioner	vision	vision	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;PL
slagmarken	slagfält	slagmark	slagfält	N;DEF;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
gæst	besökare	gæst	besökare	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;PL
statsborger	medborgaren	statsborger	medborgare	ADJ;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
statsborger	medborgare	statsborger	medborgare	ADJ;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;PL
ugift	ogift	ugift	ogift	N;INDF;MASC+FEM;SG	ADJ;NOM;INDF;NEUT;SG
ugift	ogifta	ugift	ogift	N;INDF;MASC+FEM;SG	ADJ;NOM;PL
brasilianske	brasiliansk	brasiliansk	brasiliansk	ADJ;PL	ADJ;NOM;INDF;MASC+FEM;SG
vestindien	karibiska	vestindie	karibisk	N;DEF;MASC+FEM;SG	ADJ;NOM;PL
vestindien	västindien	vestindie	västindien	N;DEF;MASC+FEM;SG	PROPN;NOM
vestindien	karibien	vestindie	karibien	N;DEF;MASC+FEM;SG	PROPN;NOM
idéer	uppslag	idé	uppslag	N;INDF;MASC+FEM;PL	N;NOM;INDF;NEUT;SG
zulu	zulu	zulu	zulu		PROPN;NOM
begivenhederne	händelser	begivenhed	händelse	N;DEF;MASC+FEM;PL	N;NOM;INDF;MASC+FEM;PL
begivenhederne	evenemang	begivenhed	evenemang	N;DEF;MASC+FEM;PL	N;NOM;INDF;NEUT;SG
beat	slå	beat	slå	N;INDF;NEUT;SG	V;IMP;FIN;ACT
gradvis	progressiv	gradvis	progressiv	ADV	ADJ;NOM;INDF;MASC+FEM;SG
gradvis	progressiva	gradvis	progressiv	ADV	ADJ;NOM;PL
gradvis	progressivt	gradvis	progressiv	ADV	ADJ;NOM;INDF;NEUT;SG
winter	vintern	winter	vinter		N;NOM;DEF;MASC+FEM;SG
winter	winter	winter	winter		N;NOM;INDF;NEUT;SG
winter	vinter	winter	vinter		N;NOM;INDF;MASC+FEM;SG
vinden	vindkraft	vind	vindkraft	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
vinden	vind	vind	vinda	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
gert	gert	gern	ge		PROPN;NOM
peace	frid	peace	frid		N;NOM;INDF;MASC+FEM;SG
peace	freden	peace	fred		N;NOM;DEF;MASC+FEM;SG
peace	peace	peace	peace		N;NOM;INDF;NEUT;SG
peace	fridens	peace	frid		N;GEN;DEF;MASC+FEM;SG
peace	fred	peace	fred		N;NOM;INDF;MASC+FEM;SG
ralph	ralf	ralph	ralf		PROPN;NOM
ralph	ralph	ralph	ralph		N;NOM;INDF;MASC+FEM;SG
percussion	slagverk	percussion	slagverk	N;INDF;MASC+FEM;SG	N;NOM;INDF;NEUT;PL
matcher	matcher	matcher	matcher	V;IND;PRS;FIN;ACT	N;NOM;INDF;MASC+FEM;PL
matcher	tändstickor	matcher	tändsticka	V;IND;PRS;FIN;ACT	N;NOM;INDF;MASC+FEM;PL
matcher	matchning	matcher	matchning	V;IND;PRS;FIN;ACT	N;NOM;INDF;MASC+FEM;SG
matcher	matchande	matcher	matchande	V;IND;PRS;FIN;ACT	N;NOM;INDF;MASC+FEM;SG
matcher	matchning	matcher	matchning	V;IND;PRS;FIN;ACT	N;NOM;INDF;MASC+FEM;SG
matcher	match	matcher	match	V;IND;PRS;FIN;ACT	N;NOM;INDF;MASC+FEM;SG
matcher	matcha	matcher	matcha	V;IND;PRS;FIN;ACT	V;IMP;FIN;ACT
novelle	romanen	novel	roman	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
ejeren	ägare	ejer	gg	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;PL
grethe	grethe	grethe	grethe	N;INDF;MASC+FEM;SG	PROPN;NOM
vedrører	betänkligheter	vedrøre	betänklighet	V;IND;PRS;FIN;ACT	N;NOM;INDF;MASC+FEM;PL
vedrører	farhågor	vedrøre	farhåga	V;IND;PRS;FIN;ACT	N;NOM;INDF;MASC+FEM;PL
tilbyde	erbjudande	tilbyde	erbjudande	V;NFIN;ACT	ADJ;NOM;PRS;V.PTCP
tilbyde	erbjudande	tilbyde	erbjudande	V;NFIN;ACT	ADJ;NOM;PRS;V.PTCP
tilbyde	erbjudandet	tilbyde	erbjudande	V;NFIN;ACT	N;NOM;DEF;NEUT;SG
hope	förhoppning	hope	förhoppning		N;NOM;INDF;MASC+FEM;SG
hope	hoppas	hope	hoppas		V;NFIN
hope	hoppet	hope	hopp		N;NOM;DEF;NEUT;SG
hope	hopp	hope	hopp		N;NOM;INDF;NEUT;SG
hope	hope	hope	hape		N;NOM;INDF;MASC+FEM;SG
regelmæssigt	regelbundet	regelmæssigt	regelbund	ADV	N;NOM;DEF;NEUT;SG
regelmæssigt	regelbundet	regelmæssigt	regelbund	ADV	N;NOM;DEF;NEUT;SG
regelmæssigt	regelbundna	regelmæssigt	regelbunden	ADV	ADJ;NOM;PL
regelmæssigt	regelbunden	regelmæssigt	regelbund	ADV	N;NOM;INDF;MASC+FEM;SG
regelmæssigt	ordinarie	regelmæssigt	ordinarium	ADV	N;NOM;INDF;MASC+FEM;SG
rigdom	rikedomar	rigdom	rikedom	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;PL
nævne	omnämnande	nævne	omnämnande	V;NFIN;ACT	N;NOM;INDF;NEUT;SG
renæssance	renässansen	renæssance	renässans	N;INDF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
finansieret	finansierade	finansiere	finansiera	V;INDF;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
finansieret	finansierat	finansiere	finansierad	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
finansieret	finansieras	finansiere	finansiera	V;INDF;SG;PST;V.PTCP	V;IND;PRS;FIN;PASS
finansieret	finansierad	finansiere	finansiera	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
finansieret	finansierade	finansiere	finansiera	V;INDF;SG;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
finansieret	finansierat	finansiere	finansierad	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
finansieret	finansierad	finansiere	finansiera	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
akt	agera	akt	agera	N;INDF;MASC+FEM;SG	V;IMP;FIN;ACT
personale	personal	personal	personal	ADJ;PL	N;NOM;INDF;MASC+FEM;SG
personale	personalen	personal	personal	ADJ;PL	N;NOM;DEF;MASC+FEM;SG
personale	personal	personal	personal	ADJ;PL	N;NOM;INDF;MASC+FEM;SG
personale	personalen	personal	personal	ADJ;PL	N;NOM;DEF;MASC+FEM;SG
kaster	kasta	kaste	kasta	V;IND;PRS;FIN;ACT	V;IMP;FIN;ACT
kaster	kastare	kaste	kastare	V;IND;PRS;FIN;ACT	N;NOM;INDF;MASC+FEM;PL
halvkugle	halvklotet	halvkugle	halvklot	N;INDF;MASC+FEM;SG	N;NOM;DEF;NEUT;SG
halen	svans	han	svans	N;DEF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
