right	ben	righta	ben		ADV
zlasti	especialmente	zlasti	especial	PART	ADV
zlasti	sobre	zlasti	sobre	PART	ADP
zlasti	todo	zlasti	todo	PART	DET
spletna	en	spleten	en	ADJ;NOM;FEM;SG	ADP
spletna	liña	spleten	liña	ADJ;NOM;FEM;SG	N
obstaja	real	obstajati	real	V;IPFV;IND;SG;3;PRS;FIN	ADJ
leti	e	leto	e	N;NOM;NEUT;PL	CONJ
leti	pilotar	leto	pilotar	N;NOM;NEUT;PL	V
leti	voar	leto	voar	N;NOM;NEUT;PL	V
leti	voan	leto	voar	N;NOM;NEUT;PL	V
leti	voarei	leto	voar	N;NOM;NEUT;PL	V
leti	voe	leto	voar	N;NOM;NEUT;PL	PROPN
prostor	no	prostor	no	N;NOM;MASC;SG	V
pravi	que	praviti	que	V;IND;SG;3;PRS;FIN	PRO
ustanovljena	fundou	ustanovljen	fundar	ADJ;NOM;FEM;SG;V.PTCP	V
williams	williams	williams	williams	N;NOM;MASC;SG	PROPN
pride	se	priti	se	V;PFV;IND;SG;3;PRS;FIN	CONJ
družine	as	družina	o	N;NOM;FEM;PL	DET
skupino	de	skupina	de	N;ACC;FEM;SG	ADP
središče	center	središče	center	N;NOM;NEUT;SG	PROPN
središče	de	središče	de	N;NOM;NEUT;SG	ADP
pet	cinco	pet	cinco	NUM;NOM;PL	N
živali	os	žival	o	N;NOM;FEM;PL	DET
moč	a	moč	o	N;NOM;FEM;SG	DET
moč	radica	moč	radicar	N;NOM;FEM;SG	V
moč	poder	moč	poder	N;NOM;FEM;SG	V
moč	o	moč	o	N;NOM;FEM;SG	DET
potrebno	é	potreben	ser	ADJ;NOM;NEUT;SG	V
znana	coñecido	znan	coñecer	ADJ;NOM;FEM;SG;V.PTCP	V
znana	coñecidos	znan	coñecer	ADJ;NOM;FEM;SG;V.PTCP	V
znana	de	znan	de	ADJ;NOM;FEM;SG;V.PTCP	ADP
uporabi	usamos	uporaba	usar	N;DAT;FEM;SG	V
uporabi	usar	uporaba	usar	N;DAT;FEM;SG	V
uporabi	usan	uporaba	usar	N;DAT;FEM;SG	V
vrsta	escribir	vrsta	escribir	N;NOM;FEM;SG	V
vrsta	de	vrsta	de	N;NOM;FEM;SG	ADP
pehotna	infantería	pehoten	infantería	ADJ;NOM;FEM;SG	N
pehotna	infantaría	pehoten	infantar	ADJ;NOM;FEM;SG	N
james	james	james	jame	PROPN;NOM;MASC;SG	PROPN
prej	de	prej	de	ADV;CMPR	ADP
znanosti	a	znanost	o	N;GEN;FEM;SG	DET
znanosti	científica	znanost	científico	N;GEN;FEM;SG	ADJ
pesnik	o	pesnik	o	N;NOM;MASC;SG	DET
osebe	a	oseba	o	N;NOM;FEM;PL	DET
imelo	que	imeti	que	V;IPFV;NEUT;SG;V.PTCP	PRO
obdobje	a	obdobje	o	N;NOM;NEUT;SG	DET
nikoli	non	nikoli	non	ADV	PART
skupno	total	skupen	total	ADJ;NOM;NEUT;SG	N
skupno	de	skupen	de	ADJ;NOM;NEUT;SG	ADP
skupno	antro	skupen	antro	ADJ;NOM;NEUT;SG	N
umetnosti	art	umetnost	art	N;GEN;FEM;SG	PROPN
umetnosti	a	umetnost	o	N;GEN;FEM;SG	DET
večji	máis	velik	máis	ADJ;NOM;DEF;CMPR;MASC;SG	ADV
večji	é	velik	ser	ADJ;NOM;DEF;CMPR;MASC;SG	V
večji	máis	velik	máis	ADJ;NOM;DEF;CMPR;MASC;SG	ADV
večji	maiores	velik	maior	ADJ;NOM;DEF;CMPR;MASC;SG	N
večji	é	velik	ser	ADJ;NOM;DEF;CMPR;MASC;SG	V
večji	son	velik	ser	ADJ;NOM;DEF;CMPR;MASC;SG	V
številne	moitas	številen	moito	ADJ;NOM;FEM;PL	DET
takoj	inmediato	takoj	inmediato	ADV	ADJ
takoj	de	takoj	de	ADV	ADP
takoj	contado	takoj	contado	ADV	ADJ
most	bridge	most	bridge	N;NOM;MASC;SG	PROPN
andrej	andrew	andrej	andrew	PROPN;NOM;MASC;SG	PROPN
besede	as	beseda	o	N;NOM;FEM;PL	DET
njena	ela	njen	el	DET;NOM;FEM;SG;3	PRO
telesa	corporal	telo	corporal	N;NOM;NEUT;PL	ADJ
telesa	os	telo	o	N;NOM;NEUT;PL	DET
charles	charles	charles	charles	PROPN;NOM;MASC;SG	N
charles	carlos	charles	carlo	PROPN;NOM;MASC;SG	PROPN
sveti	brillar	svet	brillar	ADJ;NOM;DEF;MASC;SG	V
sveti	santos	svet	santo	ADJ;NOM;DEF;MASC;SG	N
sveti	sagrada	svet	sagrar	ADJ;NOM;DEF;MASC;SG	V
trenutno	estamos	trenutno	estar	ADV	V
trenutno	neste	trenutno	neste	ADV	PROPN
trenutno	momento	trenutno	momento	ADV	N
park	park	park	park	N;NOM;MASC;SG	PROPN
njej	a	on	o	PRO;DAT;FEM;SG;3	DET
njej	seu	on	seu	PRO;DAT;FEM;SG;3	DET
njej	súa	on	seu	PRO;DAT;FEM;SG;3	DET
george	george	george	george	N;NOM;MASC;SG	PROPN
uporaba	usamos	uporaba	usar	N;NOM;FEM;SG	V
uporaba	usar	uporaba	usar	N;NOM;FEM;SG	V
uporaba	usan	uporaba	usar	N;NOM;FEM;SG	V
igra	de	igra	de	N;NOM;FEM;SG	ADP
igra	xoga	igra	xogar	N;NOM;FEM;SG	V
london	londres	london	londres	PROPN;NOM;MASC;SG	N
london	london	london	london	PROPN;NOM;MASC;SG	PROPN
oblika	figura	oblika	figurar	N;NOM;FEM;SG	V
mest	nas	mesto	nas	N;GEN;NEUT;PL	PROPN
znotraj	dentro	znotraj	dentro	ADP;GEN	ADV
znotraj	interior	znotraj	interior	ADP;GEN	ADJ
znotraj	no	znotraj	no	ADP;GEN	V
znotraj	dentro	znotraj	dentro	ADP;GEN	ADV
znotraj	nos	znotraj	nos	ADP;GEN	PRO
znotraj	dun	znotraj	dun	ADP;GEN	PROPN
lastnosti	as	lastnost	o	N;NOM;FEM;PL	DET
top	sobre	top	sobre	N;NOM;MASC;SG	ADP
top	os	top	o	N;NOM;MASC;SG	DET
top	artillaría	top	artillar	N;NOM;MASC;SG	V
top	do	top	do	N;NOM;MASC;SG	PROPN
top	enriba	top	enriba	N;NOM;MASC;SG	ADV
top	20	top	20	N;NOM;MASC;SG	NUM
top	superior	top	superior	N;NOM;MASC;SG	ADJ
knjige	os	knjiga	o	N;NOM;FEM;PL	DET
črni	negra	črn	negro	ADJ;NOM;MASC;SG	N
črni	negro	črn	negro	ADJ;NOM;MASC;SG	N
črni	negros	črn	negro	ADJ;NOM;MASC;SG	N
družina	familiar	družina	familiar	N;NOM;FEM;SG	ADJ
oznaka	code	oznakati	coder	N;NOM;FEM;SG	PROPN
nemška	alemaña	nemški	alemaña	ADJ;NOM;FEM;SG	PROPN
nemška	alemáns	nemški	alemán	ADJ;NOM;FEM;SG	N
vodil	á	voditi	á	V;IPFV;MASC;SG;V.PTCP	N
južni	do	južen	do	ADJ;NOM;MASC;SG	PROPN
južni	sur	južen	sur	ADJ;NOM;MASC;SG	N
pomoč	axudar	pomoč	axudar	N;NOM;FEM;SG	V
pomoč	a	pomoč	o	N;NOM;FEM;SG	DET
deli	compartir	del	compartir	N;NOM;MASC;PL	V
deli	comparten	del	compartir	N;NOM;MASC;PL	V
deli	compartimos	del	compartir	N;NOM;MASC;PL	V
deli	a	del	o	N;NOM;MASC;PL	DET
največji	máis	velik	máis	ADJ;NOM;DEF;RL;MASC;SG	ADV
največji	maiores	velik	maior	ADJ;NOM;DEF;RL;MASC;SG	N
največji	duns	velik	dun	ADJ;NOM;DEF;RL;MASC;SG	ADV
vojaška	militares	vojaški	militar	ADJ;NOM;FEM;SG	V
vojaška	exército	vojaški	exército	ADJ;NOM;FEM;SG	N
severni	ao	severen	ao	ADJ;NOM;DEF;MASC;SG	PROPN
severni	norte	severen	norte	ADJ;NOM;DEF;MASC;SG	N
severni	do	severen	do	ADJ;NOM;DEF;MASC;SG	PROPN
severni	do	severen	do	ADJ;NOM;DEF;MASC;SG	PROPN
severni	norte	severen	norte	ADJ;NOM;DEF;MASC;SG	N
slike	as	slika	o	N;NOM;FEM;PL	DET
slike	as	slika	o	N;NOM;FEM;PL	DET
slike	túas	slika	tous	N;NOM;FEM;PL	DET
slike	as	slika	o	N;NOM;FEM;PL	DET
michael	michael	michael	michael		PROPN
namesto	vez	namesto	vez	ADP;GEN	N
namesto	lugar	namesto	lugar	ADP;GEN	N
namesto	no	namesto	no	ADP;GEN	V
namesto	canto	namesto	canto	ADP;GEN	PRO
namesto	diso	namesto	diso	ADP;GEN	PRO
blizu	do	blizu	do	ADV	PROPN
blizu	da	blizu	da	ADV	V
blizu	de	blizu	de	ADV	ADP
okrožje	do	okrožje	do	N;NOM;NEUT;SG	PROPN
okrožje	o	okrožje	o	N;NOM;NEUT;SG	DET
okrožje	nado	okrožje	nacer	N;NOM;NEUT;SG	V
okrožje	fiscal	okrožje	fiscal	N;NOM;NEUT;SG	ADJ
okrožje	do	okrožje	do	N;NOM;NEUT;SG	PROPN
večje	máis	velik	máis	ADJ;NOM;CMPR;NEUT;SG	ADV
večje	é	velik	ser	ADJ;NOM;CMPR;NEUT;SG	V
večje	máis	velik	máis	ADJ;NOM;CMPR;NEUT;SG	ADV
večje	máis	velik	máis	ADJ;NOM;CMPR;NEUT;SG	ADV
večje	maiores	velik	maior	ADJ;NOM;CMPR;NEUT;SG	N
večje	é	velik	ser	ADJ;NOM;CMPR;NEUT;SG	V
večje	son	velik	ser	ADJ;NOM;CMPR;NEUT;SG	V
finska	finlandia	finski	finlandia	ADJ;NOM;FEM;SG	PROPN
največ	max	največ	max	DET	PROPN
največ	maioría	največ	maioría	DET	N
največ	parte	največ	parte	DET	N
največ	máis	največ	máis	DET	ADV
razen	excepto	razen	excepto	ADP;GEN	ADV
razen	só	razen	só	ADP;GEN	ADV
razen	pero	razen	pero	ADP;GEN	CONJ
razen	menos	razen	menos	ADP;GEN	ADV
vojsko	do	vojska	do	N;ACC;FEM;SG	PROPN
stoji	de	stati	de	V;IPFV;IND;SG;3;PRS;FIN	ADP
stoji	pé	stati	pé	V;IPFV;IND;SG;3;PRS;FIN	N
stoji	estaba	stati	estar	V;IPFV;IND;SG;3;PRS;FIN	V
stoji	parados	stati	parado	V;IPFV;IND;SG;3;PRS;FIN	N
stoji	está	stati	estar	V;IPFV;IND;SG;3;PRS;FIN	V
stoji	entre	stati	entre	V;IPFV;IND;SG;3;PRS;FIN	ADP
navadno	adoita	navadno	adoitar	ADV	V
navadno	xeral	navadno	xeral	ADV	ADJ
navadno	adoitan	navadno	adoitar	ADV	V
osebno	persoal	oseben	persoal	ADJ;NOM;NEUT;SG	N
osebno	personalmente	oseben	personal	ADJ;NOM;NEUT;SG	ADV
osebno	persoalmente	oseben	persoal	ADJ;NOM;NEUT;SG	ADV
osebno	eu	oseben	eu	ADJ;NOM;NEUT;SG	PRO
osebno	unha	oseben	un	ADJ;NOM;NEUT;SG	DET
sile	as	sila	o	N;NOM;FEM;PL	DET
gori	queimaduras	goreti	queimadura		N
gori	arde	goreti	arde		N
letala	os	letalo	o	N;NOM;NEUT;PL	DET
karl	karl	karla	karl	PROPN;NOM;MASC;SG	PROPN
ostal	aquí	ostati	aquí	V;PFV;MASC;SG;V.PTCP	ADV
ostal	noite	ostati	noite	V;PFV;MASC;SG;V.PTCP	N
ostal	na	ostati	na	V;PFV;MASC;SG;V.PTCP	N
ostal	por	ostati	por	V;PFV;MASC;SG;V.PTCP	ADP
nazaj	volver	nazaj	volver	ADV	V
nazaj	volta	nazaj	volta	ADV	N
šole	as	šola	o	N;NOM;FEM;PL	DET
šole	nas	šola	nas	N;NOM;FEM;PL	PROPN
dolgo	longo	dolgo	longo	ADV	ADJ
dolgo	longa	dolgo	longo	ADV	ADJ
dolgo	tempo	dolgo	tempo	ADV	N
spet	outra	spet	outro	ADV	DET
spet	vez	spet	vez	ADV	N
spet	novo	spet	novo	ADV	ADJ
spet	de	spet	de	ADV	ADP
uporabe	usa	uporaba	usar	N;GEN;FEM;SG	V
dovolj	abonda	dovolj	abondar	DET	V
dovolj	suficiente	dovolj	suficiente	DET	ADJ
dovolj	dabondo	dovolj	dabor	DET	V
dovolj	para	dovolj	para	DET	ADP
dovolj	abondo	dovolj	abondo	DET	ADV
gora	montañosa	gora	montañoso	N;NOM;FEM;SG	ADJ
des	dos	des	dos		PROPN
stoletje	xiii	stoletje	xiii	N;NOM;NEUT;SG	PROPN
vpliv	un	vpliv	un	N;NOM;MASC;SG	DET
vpliv	mellora	vpliv	mellorar	N;NOM;MASC;SG	V
vpliv	influír	vpliv	influír	N;NOM;MASC;SG	V
morda	se	morda	se	PART	CONJ
morda	quizáis	morda	quizáis	PART	ADV
morda	quizais	morda	quizais	PART	ADV
morda	cadra	morda	cadra	PART	ADV
morda	talvez	morda	talvez	PART	ADV
morda	se	morda	se	PART	CONJ
morda	cadra	morda	cadra	PART	ADV
morda	quizais	morda	quizais	PART	ADV
morda	pode	morda	poder	PART	V
morda	talvez	morda	talvez	PART	ADV
postane	en	postati	en	V;PFV;IND;SG;3;PRS;FIN	ADP
postane	se	postati	se	V;PFV;IND;SG;3;PRS;FIN	CONJ
obliko	figura	oblika	figurar	N;ACC;FEM;SG	V
severno	ao	severen	ao	ADV	PROPN
severno	norte	severen	norte	ADV	N
severno	do	severen	do	ADV	PROPN
severno	do	severen	do	ADV	PROPN
severno	norte	severen	norte	ADV	N
enako	mesmo	enako	mesmo	ADV	DET
enako	mesmas	enako	mesmo	ADV	DET
enako	mesma	enako	mesmo	ADV	DET
enako	equitativos	enako	equitativo	ADV	ADJ
enako	mesmo	enako	mesmo	ADV	DET
enako	iguais	enako	igual	ADV	ADJ
enako	son	enako	ser	ADV	V
skupnosti	as	skupnost	o	N;GEN;FEM;PL	DET
milijonov	de	milijon	de	N;GEN;MASC;PL	ADP
smrt	a	smrt	o	N;NOM;FEM;SG	DET
podjetja	as	podjetje	o	N;NOM;NEUT;PL	DET
angleško	inglés	angleško	inglés	ADV	N
angleško	ingleses	angleško	inglese	ADV	N
angleško	inglesa	angleško	inglesa	ADV	ADJ
uradno	oficial	uradno	oficial	ADV	ADJ
renault	renault	renaulta	renault	N;NOM;MASC;SG	PROPN
zakon	a	zakon	o	N;NOM;MASC;SG	DET
barve	de	barva	de	N;NOM;FEM;PL	ADP
barve	ser	barva	ser	N;NOM;FEM;PL	V
telo	corporal	telo	corporal	N;NOM;NEUT;SG	ADJ
korpus	de	korpus	de	N;NOM;MASC;SG	ADP
vrednost	canto	vrednost	canto	N;NOM;FEM;SG	PRO
splošno	normalmente	splošen	normal	ADJ;NOM;NEUT;SG	ADV
splošno	para	splošen	para	ADJ;NOM;NEUT;SG	ADP
splošno	todo	splošen	todo	ADJ;NOM;NEUT;SG	DET
splošno	xeneral	splošen	xeneral	ADJ;NOM;NEUT;SG	N
splošno	o	splošen	o	ADJ;NOM;NEUT;SG	DET
world	mundo	world	mundo		N
visoko	instituto	visoko	instituto	ADV	N
visoko	altos	visoko	alto	ADV	N
visoko	alto	visoko	alto	ADV	ADJ
visoko	alta	visoko	alto	ADV	ADJ
posebno	especial	posebno	especial	ADV	ADJ
posebno	especiais	posebno	especial	ADV	ADJ
dal	a	dati	o	V;PFV;MASC;SG;V.PTCP	DET
ustanovljen	fundou	ustanovljen	fundar	ADJ;NOM;INDF;MASC;SG;V.PTCP	V
kariere	súa	kariera	seu	N;NOM;FEM;PL	DET
ameriška	americanos	ameriški	americano	ADJ;NOM;FEM;SG	N
pomen	que	pomen	que	N;NOM;MASC;SG	PRO
pomen	significa	pomen	significar	N;NOM;MASC;SG	V
pomen	explican	pomen	explicar	N;NOM;MASC;SG	V
pomen	o	pomen	o	N;NOM;MASC;SG	DET
energije	enerxético	energija	enerxético	N;NOM;FEM;PL	ADJ
energije	enerxética	energija	enerxético	N;NOM;FEM;PL	ADJ
naslednji	ao	naslednji	ao	ADJ;NOM;DEF;MASC;SG	PROPN
naslednji	lado	naslednji	lado	ADJ;NOM;DEF;MASC;SG	N
naslednji	o	naslednji	o	ADJ;NOM;DEF;MASC;SG	DET
mark	mark	marka	mark	N;GEN;FEM;PL	PROPN
mark	a	marka	o	N;GEN;FEM;PL	DET
joseph	wilson	joseph	wilson	PROPN;NOM;MASC;SG	PROPN
joseph	joseph	joseph	josephr	PROPN;NOM;MASC;SG	PROPN
aleksander	alexander	aleksander	alexander	N;NOM;MASC;SG	ADJ
louis	luis	louis	luis	PROPN;NOM;MASC;SG	PROPN
louis	louis	louis	loui	PROPN;NOM;MASC;SG	PROPN
znano	coñecido	znan	coñecer	ADJ;NOM;NEUT;SG;V.PTCP	V
znano	coñecidos	znan	coñecer	ADJ;NOM;NEUT;SG;V.PTCP	V
znano	de	znan	de	ADJ;NOM;NEUT;SG;V.PTCP	ADP
znano	familiarizados	znan	familiarizar	ADJ;NOM;NEUT;SG;V.PTCP	V
znano	coñeces	znan	coñecer	ADJ;NOM;NEUT;SG;V.PTCP	V
itd	etc	itd	etc		N
družbe	as	družba	o	N;NOM;FEM;PL	DET
vojaško	militares	vojaški	militar	ADJ;NOM;NEUT;SG	V
vojaško	exército	vojaški	exército	ADJ;NOM;NEUT;SG	N
stari	anos	star	ano	ADJ;NOM;MASC;PL	N
stari	vellos	star	vello	ADJ;NOM;MASC;PL	N
stari	vello	star	vello	ADJ;NOM;MASC;PL	N
stari	vella	star	vella	ADJ;NOM;MASC;PL	N
doma	fogar	doma	fogar	ADV	N
doma	casa	doma	casa	ADV	N
doma	á	doma	á	ADV	N
doma	na	doma	na	ADV	N
otok	island	otok	island	N;NOM;MASC;SG	PROPN
zmanjšanje	reducir	zmanjšanje	reducir	N;NOM;NEUT;SG	V
zmanjšanje	a	zmanjšanje	o	N;NOM;NEUT;SG	DET
zmanjšanje	reducir	zmanjšanje	reducir	N;NOM;NEUT;SG	V
zmanjšanje	diminúe	zmanjšanje	diminuír	N;NOM;NEUT;SG	V
zbirka	de	zbirka	de	N;NOM;FEM;SG	ADP
vrednosti	canto	vrednost	canto	N;NOM;FEM;PL	PRO
člani	do	član	do	N;NOM;MASC;PL	PROPN
oba	tanto	oba	tanto	DET;NOM;MASC;DU	ADV
oba	dúas	oba	dous	DET;NOM;MASC;DU	N
oba	dous	oba	dous	DET;NOM;MASC;DU	N
mali	pouco	mali	pouco	ADJ;NOM;DEF;MASC;SG	ADV
mali	algo	mali	algo	ADJ;NOM;DEF;MASC;SG	PRO
znanstveno	cientificamente	znanstven	cientificamente	ADJ;NOM;NEUT;SG	ADV
znanstveno	científicamente	znanstven	científicamente	ADJ;NOM;NEUT;SG	ADV
motor	en	motor	en	N;NOM;MASC;SG	ADP
motor	moto	motor	moto	N;NOM;MASC;SG	PROPN
motor	bici	motor	bici	N;NOM;MASC;SG	PROPN
hans	hans	hans	haber	PROPN;NOM;MASC;SG	PROPN
marija	mary	marija	mary	N;NOM;FEM;SG	PROPN
značilnosti	as	značilnost	o	N;NOM;FEM;PL	DET
grof	contan	grof	contar	N;NOM;MASC;SG	V
grof	contar	grof	contar	N;NOM;MASC;SG	V
grof	conde	grof	conder	N;NOM;MASC;SG	PROPN
grof	con	grof	con	N;NOM;MASC;SG	ADP
južno	do	južen	do	ADV	PROPN
južno	sur	južen	sur	ADV	N
južno	sur	južen	sur	ADV	N
južno	do	južen	do	ADV	PROPN
južno	sudáfrica	južen	sudáfricar	ADV	ADJ
besedilo	de	besedilo	de	N;NOM;NEUT;SG	ADP
dobi	se	dobiti	se	V;PFV;IND;SG;3;PRS;FIN	CONJ
vključno	incluíndo	vključno	incluír	ADV	V
vključno	mesmo	vključno	mesmo	ADV	DET
vključno	incluído	vključno	incluír	ADV	V
vključno	incluídos	vključno	incluír	ADV	V
vključno	a	vključno	o	ADV	DET
uspelo	e	uspeti	e	V;PFV;NEUT;SG;V.PTCP	CONJ
uspelo	a	uspeti	o	V;PFV;NEUT;SG;V.PTCP	DET
richard	richard	richard	richard	N;NOM;MASC;SG	PROPN
razred	da	razred	da	N;NOM;MASC;SG	V
zgodovino	da	zgodovina	da	N;ACC;FEM;SG	V
kadar	cando	kadar	cando	CONJ	PRO
dirka	a	dirka	o	N;NOM;FEM;SG	DET
dirka	internacional	dirka	internacional	N;NOM;FEM;SG	ADJ
človek	meu	človek	meu	N;NOM;MASC;SG	DET
uspešno	éxito	uspešno	éxito	ADV	N
uspešno	exitosos	uspešno	exitoso	ADV	ADJ
uspešno	éxito	uspešno	éxito	ADV	N
uspešno	con	uspešno	con	ADV	ADP
dokler	ata	dokler	ata	CONJ	ADP
dokler	que	dokler	que	CONJ	PRO
dokler	até	dokler	até	CONJ	ADV
znak	asinar	znak	asinar	N;NOM;MASC;SG	V
univerza	de	univerza	de	N;NOM;FEM;SG	ADP
univerza	da	univerza	da	N;NOM;FEM;SG	V
univerza	universitaria	univerza	universitario	N;NOM;FEM;SG	ADJ
zgrajena	construida	zgrajen	construida	ADJ;NOM;FEM;SG;V.PTCP	V
zgrajena	construíu	zgrajen	construír	ADJ;NOM;FEM;SG;V.PTCP	V
zgrajena	construín	zgrajen	construír	ADJ;NOM;FEM;SG;V.PTCP	V
zgrajena	construímos	zgrajen	construír	ADJ;NOM;FEM;SG;V.PTCP	V
zgrajena	de	zgrajen	de	ADJ;NOM;FEM;SG;V.PTCP	ADP
vlade	do	vlada	do	N;NOM;FEM;PL	PROPN
vlade	os	vlada	o	N;NOM;FEM;PL	DET
trije	tres	trije	tres	NUM;NOM;MASC;PL	N
zlato	de	zlat	de	ADJ;NOM;NEUT;SG	ADP
zlato	ouro	zlat	ouro	ADJ;NOM;NEUT;SG	N
zlato	ouro	zlat	ouro	ADJ;NOM;NEUT;SG	N
zlato	de	zlat	de	ADJ;NOM;NEUT;SG	ADP
pravice	os	pravica	o	N;NOM;FEM;PL	DET
pravice	dos	pravica	dos	N;NOM;FEM;PL	PROPN
namen	para	namen	para	N;NOM;MASC;SG	ADP
namen	serve	namen	servir	N;NOM;MASC;SG	V
začetek	a	začetek	o	N;NOM;MASC;SG	DET
začetek	comezar	začetek	comezar	N;NOM;MASC;SG	V
začetek	empezar	začetek	empezar	N;NOM;MASC;SG	V
začetek	comezando	začetek	comezar	N;NOM;MASC;SG	V
začetek	empezando	začetek	empezar	N;NOM;MASC;SG	V
sama	soa	sam	só	ADJ;NOM;FEM;SG	DET
sama	só	sam	só	ADJ;NOM;FEM;SG	ADV
sama	sós	sam	só	ADJ;NOM;FEM;SG	PROPN
sama	soas	sam	so	ADJ;NOM;FEM;SG	N
sama	en	sam	en	ADJ;NOM;FEM;SG	ADP
sama	paz	sam	paz	ADJ;NOM;FEM;SG	N
odprto	abertos	odprt	aberto	ADJ;NOM;NEUT;SG;V.PTCP	V
odprto	abrir	odprt	abrir	ADJ;NOM;NEUT;SG;V.PTCP	V
odprto	aberto	odprt	abrir	ADJ;NOM;NEUT;SG;V.PTCP	V
odprto	abre	odprt	abre	ADJ;NOM;NEUT;SG;V.PTCP	V
odprto	abra	odprt	abra	ADJ;NOM;NEUT;SG;V.PTCP	V
odprto	abrimos	odprt	abrimo	ADJ;NOM;NEUT;SG;V.PTCP	V
odprto	abriu	odprt	abriu	ADJ;NOM;NEUT;SG;V.PTCP	V
odprto	e	odprt	e	ADJ;NOM;NEUT;SG;V.PTCP	CONJ
spremembe	cambia	sprememba	cambiar	N;NOM;FEM;PL	V
spremembe	os	sprememba	o	N;NOM;FEM;PL	DET
spremembe	muda	sprememba	muda	N;NOM;FEM;PL	V
spremembe	cambiar	sprememba	cambiar	N;NOM;FEM;PL	V
spremembe	mudar	sprememba	mudar	N;NOM;FEM;PL	V
nič	non	nič	non	PRO;NOM;NEUT;SG	PART
moški	os	moški	o	N;NOM;MASC;PL	DET
moški	meu	moški	meu	N;NOM;MASC;PL	DET
srednji	media	srednji	media	ADJ;NOM;DEF;MASC;SG	N
srednji	medio	srednji	medio	ADJ;NOM;DEF;MASC;SG	N
srednji	oriente	srednji	oriente	ADJ;NOM;DEF;MASC;SG	N
rim	roma	rim	roma	PROPN;NOM;MASC;SG	PROPN
rusija	rusia	rusija	rusia	N;NOM;FEM;SG	PROPN
raziskave	de	raziskava	de	N;NOM;FEM;PL	ADP
raziskave	investigar	raziskava	investigar	N;NOM;FEM;PL	V
brat	meu	brat	meu	N;NOM;MASC;SG	DET
moči	poderes	moč	poder	N;NOM;FEM;PL	V
petra	peter	peter	peter	N;NOM;MASC;SG	V
poročilo	informar	poročilo	informar	N;NOM;NEUT;SG	V
šest	seis	šest	seis	NUM;NOM;PL	N
zmago	gañar	zmaga	gañar	N;ACC;FEM;SG	V
zmago	da	zmaga	da	N;ACC;FEM;SG	V
zmago	a	zmaga	o	N;ACC;FEM;SG	DET
fakulteta	que	fakulteta	que	N;NOM;FEM;SG	PRO
fakulteta	college	fakulteta	collegar	N;NOM;FEM;SG	PROPN
nas	nós	jaz	nós	PRO;ACC;PL;1	ADV
urednik	de	urednik	de	N;NOM;MASC;SG	ADP
dolini	da	dolina	da	N;DAT;FEM;SG	V
dolini	valley	dolina	valley	N;DAT;FEM;SG	PROPN
največje	máis	velik	máis	ADJ;NOM;RL;NEUT;SG	ADV
smo	que	biti	que	V;IND;PL;1;POS;PRS;FIN	PRO
težko	pesados	težek	pesar	ADJ;NOM;NEUT;SG	V
težko	pesa	težek	pesar	ADJ;NOM;NEUT;SG	V
težko	moito	težek	moito	ADJ;NOM;NEUT;SG	ADV
težko	peso	težek	peso	ADJ;NOM;NEUT;SG	N
težko	dura	težek	durar	ADJ;NOM;NEUT;SG	V
težko	por	težek	por	ADJ;NOM;NEUT;SG	ADP
rock	de	rock	de	N;NOM;MASC;SG	ADP
vpliva	á	vplivati	á	V;IPFV;IND;SG;3;PRS;FIN	N
bar	de	bar	de	N;NOM;MASC;SG	ADP
hotel	hotel	hoteti	hotel	V;IPFV;MASC;SG;V.PTCP	PROPN
pierre	pierre	pirra	pierre	PROPN;NOM;MASC;SG	PROPN
res	verdade	res	verdade	ADV	N
res	certo	res	certo	ADV	DET
res	que	res	que	ADV	PRO
res	en	res	en	ADV	ADP
res	verdade	res	verdade	ADV	N
karel	carlos	karel	carlo	N;NOM;MASC;SG	PROPN
zemlje	da	zemlja	da	N;NOM;FEM;SG	V
zemlje	earth	zemlja	earth	N;NOM;FEM;SG	PROPN
združeno	dos	združen	dos	ADJ;NOM;NEUT;SG;V.PTCP	PROPN
združeno	nos	združen	nos	ADJ;NOM;NEUT;SG;V.PTCP	PRO
združeno	unidos	združen	unir	ADJ;NOM;NEUT;SG;V.PTCP	V
združeno	unidas	združen	unir	ADJ;NOM;NEUT;SG;V.PTCP	V
združeno	ficade	združen	ficade	ADJ;NOM;NEUT;SG;V.PTCP	PROPN
združeno	ee	združen	ee	ADJ;NOM;NEUT;SG;V.PTCP	PROPN
združeno	eua	združen	eua	ADJ;NOM;NEUT;SG;V.PTCP	PROPN
celice	as	celica	o	N;NOM;FEM;PL	DET
največja	máis	velik	máis	ADJ;NOM;RL;FEM;SG	ADV
največja	maiores	velik	maior	ADJ;NOM;RL;FEM;SG	N
največja	duns	velik	dun	ADJ;NOM;RL;FEM;SG	ADV
obe	tanto	oba	tanto	DET;NOM;FEM;DU	ADV
obe	dúas	oba	dous	DET;NOM;FEM;DU	N
obe	dous	oba	dous	DET;NOM;FEM;DU	N
mednarodni	international	mednaroden	international	ADJ;NOM;MASC;SG	PROPN
diplomiral	estudante	diplomirati	estudante	V;MASC;SG;V.PTCP	N
manjše	máis	majhen	máis	ADJ;NOM;CMPR;NEUT;SG	ADV
manjše	menores	majhen	menor	ADJ;NOM;CMPR;NEUT;SG	N
manjše	pegada	majhen	pegada	ADJ;NOM;CMPR;NEUT;SG	N
