estructural	מבנית	estructural	מבנית	ADJ;SG	ADV
dulces	מתוקה	dulce	מתוקה	N;MASC;PL	PROPN
dulces	מתוקות	dulce	מתוק	N;MASC;PL	ADJ;FEM;PL
dulces	מתוק	dulce	מתוק	N;MASC;PL	
permanencia	קביעות	permanencia	קביעות	N;FEM;SG	
watson	ווטסון	watson	ווטסון	N;MASC;SG	PROPN
cantó	שרתי	cantar	שרתי	V;IND;SG;3;PST;FIN	N;PSSD;MASC;PL
cantó	סאנג	cantar	סאנג	V;IND;SG;3;PST;FIN	PROPN
euskera	בסקית	euskera	בסקי	N;MASC;SG	PROPN
euskera	בסקי	euskera	בסק	N;MASC;SG	
anglo	אנגלו	anglo	אנגלו	N;MASC;SG	PROPN
historietas	קומיקס	historieta	קומיקס	N;FEM;PL	PROPN
philadelphia	פילדלפיה	philadelphia	פילדלפיה	N;FEM;SG	PROPN
grueso	עבה	grueso	עבה	ADJ;MASC;SG	
grueso	עבות	grueso	עבה	ADJ;MASC;SG	
exceso	עודף	exceso	עודף	N;MASC;SG	
triángulo	המשולש	triángulo	המשולש	N;MASC;SG	PROPN
triángulo	משולש	triángulo	משולש	N;MASC;SG	PROPN
bart	בארט	bart	בארט	N;SG	PROPN
clero	כמורה	clero	כמור	N;MASC;SG	
habsburgo	הבסבורג	habsburgo	הבסבורג	N;MASC;SG	PROPN
relativo	יחסי	relativo	יחסים	ADJ;MASC;SG	N;PSSD;MASC;PL
cama	מצעים	cama	מצעים	N;FEM;SG	N;MASC;PL
eficaz	יעילים	eficaz	יעיל	ADJ;SG	ADJ;MASC;PL
eficaz	יעילות	eficaz	יעילות	ADJ;SG	N;FEM;SG
eficaz	יעילות	eficaz	יעילות	ADJ;SG	N;FEM;SG
comenta	הערה	comentar	הערה	V;IND;SG;3;PRS;FIN	ADV
comenta	תגובה	comentar	תגובה	V;IND;SG;3;PRS;FIN	N;FEM;SG
comenta	התגובות	comentar	התגובות	V;IND;SG;3;PRS;FIN	N;FEM;PL
comenta	תגובות	comentar	תגובה	V;IND;SG;3;PRS;FIN	N;FEM;PL
comenta	הערות	comentar	הערה	V;IND;SG;3;PRS;FIN	N;FEM;PL
piedad	רחמים	piedad	רחמים	N;FEM;SG	N;MASC;PL
piedad	חבל	piedad	חבל	N;FEM;SG	ADV
piedad	רחמים	piedad	רחמים	N;FEM;SG	N;MASC;PL
piedad	מרסי	piedad	מרסי	N;FEM;SG	PROPN
piedad	חסד	piedad	חסד	N;FEM;SG	
camilo	קמילו	camilo	קמיל	PROPN	PROPN
ram	ראם	ram	ראם	N;FEM;SG	PROPN
ram	רם	ram	רם	N;FEM;SG	PROPN
espinosa	קוצני	espinoso	קוצני	ADJ;FEM;SG	PROPN
conversación	שיחת	conversación	שיחה	N;FEM;SG	ADV
dante	דנטה	dante	דנטה		PROPN
pionero	חלוץ	pionero	חלוץ	ADJ;MASC;SG	N;MASC;SG
pionero	החלוץ	pionero	החלוץ	ADJ;MASC;SG	PROPN
pionero	פיוניר	pionero	פיוניר	ADJ;MASC;SG	PROPN
espinas	קוץ	espina	קוץ	N;FEM;PL	
cretácico	הקרטיקון	cretácico	הקרטיקון	ADJ;MASC;SG	PROPN
ted	טד	ted	טד	PROPN	PROPN
myspace	מייספייס	myspace	מייספייס	N;MASC;SG	PROPN
ambientales	סביבתי	ambiental	סביבתי	ADJ;PL	ADJ;MASC;SG
arbustos	שיח	arbusto	שיח	N;MASC;PL	PROPN
consecutivas	רצופות	consecutivo	רצוף	ADJ;FEM;PL	N;FEM;PL
consecutivas	עוקבות	consecutivo	עקב	ADJ;FEM;PL	V;FEM;PL;V.PTCP;ACT
mencionados	ציינו	mencionado	ציין	ADJ;MASC;PL;V.PTCP	V;PL;3;PST;ACT
mencionados	הוזכר	mencionado	הוזכר	ADJ;MASC;PL;V.PTCP	V;MASC;SG;3;PST;PASS
mencionados	מוזכר	mencionado	הוזכר	ADJ;MASC;PL;V.PTCP	V;MASC;SG;V.PTCP;PASS
mencionados	הזכיר	mencionado	הזכיר	ADJ;MASC;PL;V.PTCP	V;MASC;SG;3;PST;ACT
adjunto	מחובר	adjunto	חובר	N;MASC;SG	V;MASC;SG;V.PTCP;PASS
adjunto	מצורף	adjunto	מצורף	N;MASC;SG	V;MASC;SG;V.PTCP;PASS
adjunto	המצורף	adjunto	המצורף	N;MASC;SG	
adjunto	מצורף	adjunto	מצורף	N;MASC;SG	V;MASC;SG;V.PTCP;PASS
cómics	קומיקס	cómics	קומיקס	N;MASC;PL	PROPN
pistola	רובה	pistola	רובה	N;FEM;SG	PROPN
ascensión	העליה	ascensión	העליה	N;FEM;SG	V;FEM;SG;3;PST;ACT
cover	כסה	cover	כסה	N	
cover	מכסה	cover	כיסה	N	V;FEM;SG;V.PTCP;ACT
cover	לכסות	cover	כיסה	N	V;NFIN;ACT
constancia	קונסטנס	constancia	קונסטנס	N;FEM;SG	PROPN
dennis	דניס	denni	דניס	PROPN	PROPN
migración	הנדידה	migración	הנדידה	N;FEM;SG	V;FEM;SG;3;PST;ACT
editora	העורך	editora	העורך	N;FEM;SG	ADV
editora	עורכת	editora	עורך	N;FEM;SG	V;FEM;SG;V.PTCP;ACT
hunter	הנטר	hunter	הנטר	N	PROPN
hunter	האנטר	hunter	האנטר	N	PROPN
hunter	צייד	hunter	צייד	N	PROPN
box	קופסא	box	קופסא	N	
noventa	תשעים	noventa	תשעים	N;MASC;PL	NUM;SG
ola	אולה	ola	אולה	N;FEM;SG	PROPN
ola	גל	ola	גל	N;FEM;SG	PROPN
martha	מרתה	martha	מרתה	N;FEM;SG	PROPN
adición	מוסיף	adición	הוסיף	N;FEM;SG	V;MASC;SG;V.PTCP;ACT
adición	מוסיפה	adición	הוסיף	N;FEM;SG	V;FEM;SG;V.PTCP;ACT
dialecto	ניב	dialecto	ניב	N;MASC;SG	PROPN
limpieza	מנקה	limpieza	ניקה	N;FEM;SG	V;MASC;SG;V.PTCP;ACT
limpieza	נקיה	limpieza	נקיה	N;FEM;SG	
limpieza	נקייה	limpieza	נקי	N;FEM;SG	ADJ;FEM;SG
limpieza	נקי	limpieza	נקי	N;FEM;SG	ADJ;MASC;SG
marcar	חיוג	marcar	חיוג	V;NFIN	N;MASC;SG
marcar	חייגו	marcar	חייגו	V;NFIN	NUM
marcar	סמני	marcar	סמני	V;NFIN	PROPN
marcar	מארק	marcar	מארק	V;NFIN	PROPN
marcar	מרק	marcar	מרק	V;NFIN	
marcar	סמן	marcar	סמן	V;NFIN	
teatrales	תיאטרלי	teatral	תיאטרלי	ADJ;PL	ADJ;MASC;SG
oceanía	אוקיאניה	oceanía	אוקיאניה	N;FEM;SG	PROPN
cáucaso	הקווקז	cáucaso	הקווקז	ADJ;MASC;SG	PROPN
cáucaso	לבן	cáucaso	לבן	ADJ;MASC;SG	
cáucaso	לבנה	cáucaso	לבן	ADJ;MASC;SG	
solicitar	בקשי	solicitar	בקש	V;NFIN	PROPN
solicitar	הבקשה	solicitar	הבקשה	V;NFIN	N;FEM;SG
solicitar	בקשה	solicitar	בקשה	V;NFIN	N;FEM;SG
solicitar	בקשת	solicitar	בקשה	V;NFIN	N;FEM;SG
solicitar	בקש	solicitar	בקש	V;NFIN	PROPN
after	אחרי	after	אחרי	N	ADP
after	לאחר	after	לאחר	N	ADP
varela	וארלה	varela	וארלה	PROPN	PROPN
wang	ואנג	wang	ואנג	PROPN	PROPN
wang	וונג	wang	וונג	PROPN	PROPN
wang	וואנג	wang	וואנג	PROPN	PROPN
revolucionaria	מהפכנית	revolucionario	מהפכן	ADJ;FEM;SG	ADV
enamorado	מאהבת	enamorado	None	ADJ;MASC;SG;V.PTCP	
enamorado	מאהב	enamorado	מאהב	ADJ;MASC;SG;V.PTCP	PROPN
enamorado	המאהב	enamorado	המאהב	ADJ;MASC;SG;V.PTCP	PROPN
policías	משטרה	policía	משטרה	N;PL	N;FEM;SG
policías	המשטרה	policía	המשטר	N;PL	PROPN
arcade	arcade	arcade	arcade	N;FEM;SG	PROPN
púrpura	סגול	púrpura	סגול	N;FEM;SG	
púrpura	סגולה	púrpura	סגולה	N;FEM;SG	PROPN
tecnológica	טכנולוגיה	tecnológico	טכנולוגיה	ADJ;FEM;SG	N;FEM;SG
tecnológica	הטכנולוגיה	tecnológico	הטכנולוגיה	ADJ;FEM;SG	N
tecnológica	טכנולוגי	tecnológico	טכנולוגי	ADJ;FEM;SG	N;MASC;SG
tecnológica	טכנולוגית	tecnológico	טכנולוגיה	ADJ;FEM;SG	N;FEM;SG
expresar	אקספרס	expresar	אקספרס	V;NFIN	PROPN
jacinto	חסינטו	jacinto	חסינטו	N;MASC;SG	PROPN
uribe	אוריבה	uribar	אוריבה	N;MASC;SG	PROPN
minoría	מיעוטים	minoría	מיעוט	N;FEM;SG	N;MASC;PL
medicamentos	תרופה	medicamento	תרופה	N;MASC;PL	N;FEM;SG
crean	צרי	crear	צרי	V;IND;PL;3;PRS;FIN	
crean	צור	crear	צור	V;IND;PL;3;PRS;FIN	PROPN
bebida	שותה	bebida	שותה	N;FEM;SG	V;MASC;SG;V.PTCP;ACT
bebida	שותים	bebida	שותה	N;FEM;SG	V;MASC;PL;V.PTCP;ACT
bebida	שתיה	bebida	שתייה	N;FEM;SG	
bebida	שתה	bebida	שתה	N;FEM;SG	PROPN
bebida	משקאות	bebida	משקה	N;FEM;SG	N;MASC;PL
bebida	שתיה	bebida	שתייה	N;FEM;SG	
bebida	משקאות	bebida	משקה	N;FEM;SG	N;MASC;PL
mitchell	מיטשל	mitchell	מיטשל	N;MASC;SG	PROPN
aceptada	התקבלה	aceptado	התקבל	ADJ;FEM;SG;V.PTCP	V;FEM;SG;3;PST
aceptada	התקבל	aceptado	התקבל	ADJ;FEM;SG;V.PTCP	V;MASC;SG;3;PST
aceptada	קיבל	aceptado	קיבל	ADJ;FEM;SG;V.PTCP	V;MASC;SG;3;PST;ACT
aceptada	שהתקבלו	aceptado	שהתקבל	ADJ;FEM;SG;V.PTCP	V;PL;3;PST
favorito	מועדף	favorito	הועדף	ADJ;MASC;SG	V;MASC;SG;V.PTCP;PASS
favorito	אהובים	favorito	אהוב	ADJ;MASC;SG	N;MASC;PL
favorito	מועדפת	favorito	הועדף	ADJ;MASC;SG	V;FEM;SG;V.PTCP;PASS
favorito	מועדף	favorito	הועדף	ADJ;MASC;SG	V;MASC;SG;V.PTCP;PASS
favorito	אהוב	favorito	אהוב	ADJ;MASC;SG	
conjunta	מפרק	conjunto	מפרק	ADJ;FEM;SG	PROPN
apoya	תומך	apoyar	תמך	V;IND;SG;3;PRS;FIN	V;MASC;SG;V.PTCP;ACT
apoya	תומכת	apoyar	תמך	V;IND;SG;3;PRS;FIN	V;FEM;SG;V.PTCP;ACT
élite	עילית	élite	עילה	N;FEM;SG	PROPN
élite	עלית	élite	עלית	N;FEM;SG	PROPN
pagina	דף	pagina	דף	N;FEM;SG	
pagina	עמוד	pagina	עמוד	N;FEM;SG	
pagina	הדף	pagina	הדף	N;FEM;SG	
negativo	שליליות	negativo	שלילי	ADJ;MASC;SG	ADJ;FEM;PL
negativo	שלילית	negativo	שלילי	ADJ;MASC;SG	ADV
cordero	כבש	cordero	כבש	N;MASC;SG	PROPN
cordero	טלה	cordero	טלה	N;MASC;SG	
andaluz	אנדלוסי	andaluz	אנדלוסי	N;MASC;SG	PROPN
leonard	לאונרד	leonard	לאונרד	PROPN	PROPN
ibm	ibm	ir	ibm	N;SG	PROPN
austral	אאוסטרל	austral	אאוסטרל	ADJ;SG	PROPN
coma	תרדמת	coma	תרדמה		N;FEM;SG
coma	לאכול	coma	אכל		V;NFIN;ACT
coma	תאכל	coma	איכל		V;MASC;SG;2;FUT;ACT
coma	תאכלו	coma	אכל		V;PL;1;FUT
oscuridad	אפל	oscuridad	אפל	N;FEM;SG	
oscuridad	אפלה	oscuridad	אפלה	N;FEM;SG	PROPN
oscuridad	כהה	oscuridad	כהה	N;FEM;SG	
oscuridad	אפלה	oscuridad	אפלה	N;FEM;SG	PROPN
oscuridad	החושך	oscuridad	החושך	N;FEM;SG	ADV
oscuridad	חשכה	oscuridad	חשך	N;FEM;SG	
oscuridad	חשיכה	oscuridad	חשיכה	N;FEM;SG	
days	ימי	day	יום	N	PROPN
malos	רע	malo	רע	ADJ;MASC;PL	N;MASC;SG
malos	רעה	malo	רע	ADJ;MASC;PL	
malos	רעות	malo	רעות	ADJ;MASC;PL	PROPN
cazadores	הנטר	cazador	הנטר	N;MASC;PL	PROPN
cazadores	האנטר	cazador	האנטר	N;MASC;PL	PROPN
cazadores	צייד	cazador	צייד	N;MASC;PL	PROPN
temple	מקדש	temple	מקדש	N;MASC;SG	PROPN
temple	המקדש	temple	המקדש	N;MASC;SG	PROPN
tokyo	טוקיו	tokyo	טוקיו	N;MASC;SG	PROPN
vendidos	נמכרה	vendido	נמכר	ADJ;MASC;PL;V.PTCP	V;FEM;SG;3;PST;MID
vendidos	מכר	vendido	מכר	ADJ;MASC;PL;V.PTCP	N;MASC;SG
vendidos	נמכרו	vendido	נמכר	ADJ;MASC;PL;V.PTCP	V;PL;3;PST;MID
vendidos	נמכר	vendido	נמכר	ADJ;MASC;PL;V.PTCP	V;MASC;SG;3;PST;MID
hércules	הרקולס	hércul	הרקולס	N;MASC;SG	PROPN
restricciones	הגבלה	restricción	הגבלה	N;FEM;PL	N;FEM;SG
amenazas	איומי	amenaza	איום	N;FEM;PL	PROPN
amenazas	איום	amenaza	איום	N;FEM;PL	N;MASC;SG
heredia	הרדיה	heredia	הרדיה	N;FEM;SG	PROPN
sandra	סנדרה	sandra	סנדרה	N;FEM;SG	PROPN
sentir	הרגש	sentir	הרגש	V;NFIN	
residencial	מגורים	residencial	מגורים	ADJ;SG	N;MASC;PL
mit	mit	mit	mit	N;MASC;SG	PROPN
mit	mit	mit	mit	N;MASC;SG	PROPN
territoriales	טריטוריאלי	territorial	טריטוריאלי	ADJ;PL	ADJ;MASC;SG
herzegovina	הרצגובינה	herzegovina	הרצגובינה	ADJ;FEM;SG	PROPN
abel	הבל	abel	הבל	PROPN	
abel	אייבל	abel	אייבל	PROPN	PROPN
armonía	הרמוני	armonía	הרמוני	N;FEM;SG	PROPN
amo	מאסטר	amar	מאסטר	V;IND;SG;1;PRS;FIN	PROPN
amo	אדון	amar	אדון	V;IND;SG;1;PRS;FIN	
amo	מסטר	amar	מסטר	V;IND;SG;1;PRS;FIN	PROPN
cadáver	הגוף	cadáver	הגוף	N;MASC;SG	
cadáver	גוויה	cadáver	גוויה	N;MASC;SG	
cadáver	גוויה	cadáver	גוויה	N;MASC;SG	
inter	בין	inter	בין	N	ADP
sweet	מתוקים	sweet	מתוק	N	ADJ;MASC;PL
sweet	מתוקה	sweet	מתוקה	N	PROPN
sweet	מתוקות	sweet	מתוק	N	ADJ;FEM;PL
sweet	מתוק	sweet	מתוק	N	
distancias	מרחק	distancia	מרחק	N;FEM;PL	N;MASC;SG
pensó	מחשבה	pensar	מחשבה	V;IND;SG;3;PST;FIN	N;FEM;SG
pensó	חשבתי	pensar	חשב	V;IND;SG;3;PST;FIN	V;SG;1;PST
pensó	חשב	pensar	חשב	V;IND;SG;3;PST;FIN	N;MASC;SG
kenia	קניה	kenia	קניה	N;FEM;SG	PROPN
homosexualidad	הומוסקסואלים	homosexualidad	הומוסקסואלים	N;FEM;SG	N;MASC;PL
homosexualidad	הומוסקסואל	homosexualidad	הומוסקסואל	N;FEM;SG	PROPN
allende	איינדה	allende	איינדה	PROPN	PROPN
picos	פיקס	pico	פיקס	N;MASC;PL	PROPN
aníbal	חניבעל	aníbal	חניבעל	ADJ;SG	
defensas	הגנה	defensa	הגנה	N;PL	N;FEM;SG
orquídeas	הסחלב	orquídea	הסחלב	N;FEM;PL	PROPN
orquídeas	סחלב	orquídea	סחלב	N;FEM;PL	
agrega	הוסף	agregar	הוסף	V;IND;SG;3;PRS;FIN	
agrega	הוספה	agregar	הוספה	V;IND;SG;3;PRS;FIN	N;FEM;SG
agrega	מוסיף	agregar	הוסיף	V;IND;SG;3;PRS;FIN	V;MASC;SG;V.PTCP;ACT
agrega	מוסיפה	agregar	הוסיף	V;IND;SG;3;PRS;FIN	V;FEM;SG;V.PTCP;ACT
invitación	להזמנה	invitación	הזמנה	N;FEM;SG	V;NFIN;ACT
invitación	ההזמנה	invitación	ההזמן	N;FEM;SG	PROPN
invitación	להזמנה	invitación	הזמנה	N;FEM;SG	V;NFIN;ACT
patagonia	פטגוניה	patagonia	פטגוניה	N;FEM;SG	PROPN
cívica	סיוויק	cívico	סיוויק	ADJ;FEM;SG	PROPN
terra	טרה	terra	טרה	N;FEM;SG	PROPN
mágico	קסם	mágico	קסם	ADJ;MASC;SG	
mágico	קסמים	mágico	קסם	ADJ;MASC;SG	N;MASC;PL
mágico	קסומים	mágico	קסומים	ADJ;MASC;SG	N;MASC;PL
mágico	קסום	mágico	קסום	ADJ;MASC;SG	
mágico	קסומה	mágico	קסומה	ADJ;MASC;SG	ADV
transmitir	משדר	transmitir	שידר	V;NFIN	N;MASC;SG
transmitir	שדר	transmitir	שדר	V;NFIN	N;MASC;SG
richter	ריכטר	richter	ריכטר	N;FEM;SG	PROPN
ritual	טכס	ritual	טקס	ADJ;SG	PROPN
ritual	פולחן	ritual	פולחן	ADJ;SG	N;MASC;SG
ritual	טקס	ritual	טקס	ADJ;SG	N;MASC;SG
corpus	קורפוס	corpus	קורפוס	N;MASC;SG	PROPN
exclusivo	בבלעדיות	exclusivo	בבלעדיות	ADJ;MASC;SG	N;FEM;PL
exclusivo	בלעדיים	exclusivo	בלעדי	ADJ;MASC;SG	ADJ;MASC;PL
exclusivo	בלעדי	exclusivo	בלעדי	ADJ;MASC;SG	PROPN
exclusivo	בלעדיות	exclusivo	בלעדי	ADJ;MASC;SG	N;FEM;PL
round	עגול	round	עגול	N;MASC;SG	
pete	פיט	pete	פיט	PROPN	PROPN
muerta	מתים	muerto	מת	ADJ;FEM;SG;V.PTCP	N;MASC;PL
muerta	מתה	muerto	מת	ADJ;FEM;SG;V.PTCP	PROPN
ritmos	פעימות	ritmo	פעימות	N;MASC;PL	N;FEM;SG
bebidas	משקה	bebida	משקה	N;FEM;PL	N;MASC;SG
bebidas	שתייה	bebida	שתייה	N;FEM;PL	N;FEM;SG
bebidas	שתיה	bebida	שתייה	N;FEM;PL	
stanford	סטנפורד	stanford	סטנפורד	N;MASC;SG	PROPN
newton	ניוטון	newton	ניוטון	N;FEM;SG	PROPN
dell	דל	dell	דל	N	ADJ;MASC;SG
cartago	קרתגו	cartago	קרתגו	N;FEM;SG	PROPN
wikipedistas	wikipedians	wikipedistas	wikipedians	N;PL	V;NFIN
expuesto	נחשף	expuesto	נחשף	ADJ;MASC;SG;V.PTCP	V;MASC;SG;3;PST;MID
expuesto	חשופים	expuesto	חשוף	ADJ;MASC;SG;V.PTCP	ADJ;MASC;PL
ion	יון	ion	יון	N;MASC;SG	PROPN
leon	לאון	leer	לאון	N	PROPN
leon	ליאון	leer	ליאון	N	PROPN
greg	גרג	greg	גרג	PROPN	PROPN
arañas	ספיידר	araña	ספיידר	N;FEM;PL	PROPN
arañas	עכביש	araña	עכביש	N;FEM;PL	
bush	בוש	bush	בוש	PROPN	PROPN
bush	שיח	bush	שיח	PROPN	PROPN
automática	אוטומט	automático	אוטומט	ADJ;FEM;SG	PROPN
automática	אוטומטית	automático	אוטומטית	ADJ;FEM;SG	ADV
consciente	בהכרה	consciente	בהכרה	ADJ;SG	
consciente	תודעה	consciente	תודעה	ADJ;SG	N;FEM;SG
lola	לולה	lola	לה	N;FEM;SG	PROPN
monje	מונק	monje	מונק	N;MASC;SG	PROPN
monje	נזיר	monje	נזיר	N;MASC;SG	
monje	נזירים	monje	נזיר	N;MASC;SG	N;MASC;PL
esencialmente	ביסודו	esencialmente	ביסודו	ADV	
fragmento	רסיס	fragmento	רסיס	N;MASC;SG	
químicas	כימיקלים	químico	כימיקל	ADJ;FEM;PL	N;MASC;PL
químicas	כימי	químico	כימי	ADJ;FEM;PL	PROPN
anales	אנאלי	anales	אנאלי	N;MASC;PL	PROPN
claustro	קלויסטר	claustro	קלויסטר	N;MASC;SG	PROPN
claustro	סגל	claustro	סגל	N;MASC;SG	PROPN
claustro	הפקולטה	claustro	הפקולטה	N;MASC;SG	PROPN
choque	הלם	choque	הלם	N;MASC;SG	
choque	קראש	choque	קראש	N;MASC;SG	PROPN
comprender	מבין	comprender	מבין	V;NFIN	ADP
comprender	ההבנה	comprender	ההבנה	V;NFIN	PROPN
comprender	הבנה	comprender	הבנה	V;NFIN	N;FEM;SG
exacta	מדויקים	exacto	מדויק	ADJ;FEM;SG	ADJ;MASC;PL
legislativa	המחוקקת	legislativo	המחוקק	ADJ;FEM;SG	N;FEM;SG
romeo	רומיאו	romeo	רומיא	N;MASC;SG	PROPN
romeo	רומאו	romeo	רומא	N;MASC;SG	PROPN
auditorio	הקהל	auditorio	הקהל	N;MASC;SG	PROPN
auditorio	באודיטוריום	auditorio	באודיטוריום	N;MASC;SG	PROPN
transmitido	מועבר	transmitido	הועבר	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP;PASS
eslovaquia	סלובקיה	eslovaquia	סלובקיה	N;FEM;SG	PROPN
afectado	שנפגע	afectado	שנפגע	ADJ;MASC;SG;V.PTCP	PROPN
afectado	הושפע	afectado	הושפע	ADJ;MASC;SG;V.PTCP	V;MASC;SG;3;PST;PASS
afectado	מושפעת	afectado	הושפע	ADJ;MASC;SG;V.PTCP	V;FEM;SG;V.PTCP;PASS
afectado	השפיע	afectado	השפיע	ADJ;MASC;SG;V.PTCP	V;MASC;SG;3;PST;ACT
afectado	מושפע	afectado	הושפע	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP;PASS
hablado	דיברה	hablar	דיבר	ADJ;MASC;SG;V.PTCP	V;FEM;SG;3;PST;ACT
hablado	דיברה	hablar	דיבר	ADJ;MASC;SG;V.PTCP	V;FEM;SG;3;PST;ACT
hablado	דיבר	hablar	דיבר	ADJ;MASC;SG;V.PTCP	V;MASC;SG;3;PST;ACT
entierro	לקבור	entierro	קבר	N;MASC;SG	V;NFIN;ACT
trayecto	המסע	trayecto	המסע	N;MASC;SG	
interesado	מתעניין	interesado	התעניין	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
interesado	מעוניינים	interesado	מעוניין	ADJ;MASC;SG;V.PTCP	ADJ;MASC;PL
interesado	מעוניינת	interesado	עונין	ADJ;MASC;SG;V.PTCP	V;FEM;SG;V.PTCP
claves	מפתח	clave	מפתח	N;FEM;PL	N;MASC;SG
claves	מקש	clave	מקש	N;FEM;PL	PROPN
claves	המפתח	clave	המפתח	N;FEM;PL	PROPN
unir	הצטרפות	unir	הצטרפות	V;NFIN	N;FEM;SG
intermedio	הפסקה	intermedio	הפסקה	ADJ;MASC;SG	N;FEM;SG
intermedio	ביניים	intermedio	ביניים	ADJ;MASC;SG	
luke	לוק	luke	לוק	N	PROPN
hermann	הרמן	hermann	הרמן	N;MASC;SG	PROPN
respectivas	בהתאמה	respectivo	בהתאם	ADJ;FEM;PL	ADV
mayormente	ברובו	mayormente	ברובו	ADV	
mayormente	לרוב	mayormente	ררוב	ADV	
colocado	הונח	colocado	הונח	ADJ;MASC;SG;V.PTCP	V;MASC;SG;3;PST;PASS
colocado	ממוקם	colocado	מוקם	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP;PASS
remo	חתירה	remo	חתירה		N;FEM;SG
remo	המשוט	remo	המשוט		PROPN
remo	רמו	remo	רמו		PROPN
remo	רימו	remo	רימו		V;PL;3;PST;ACT
computadoras	מחשב	computador	מחשב	N;FEM;PL	N;MASC;SG
intenciones	כוונה	intención	כוונה	N;FEM;PL	N;FEM;SG
intenciones	כוונת	intención	כוונה	N;FEM;PL	N;FEM;SG
promesa	מבטיחה	promesa	הבטיח	N;FEM;SG	V;FEM;SG;V.PTCP;ACT
promesa	מבטיח	promesa	הבטיח	N;FEM;SG	V;MASC;SG;V.PTCP;ACT
promesa	מבטיחים	promesa	הבטיח	N;FEM;SG	V;MASC;PL;V.PTCP;ACT
promesa	מתחייב	promesa	התחייב	N;FEM;SG	V;MASC;SG;V.PTCP
ejecutados	להורג	ejecutado	להורג	ADJ;MASC;PL;V.PTCP	
todd	טוד	todd	טוד	PROPN	PROPN
consultar	השאילתה	consultar	השאילת	V;NFIN	N;FEM;SG
cilindros	הגליל	cilindro	הגליל	N;MASC;PL	PROPN
cilindros	גליל	cilindro	גליל	N;MASC;PL	N;MASC;SG
walt	וולט	walt	ולט	PROPN	PROPN
belgrado	בלגרד	belgrado	בלגרד	N;MASC;SG	PROPN
raro	נדירים	raro	נדיר	ADJ;MASC;SG	ADJ;MASC;PL
raro	נא	raro	None	ADJ;MASC;SG	
raro	נדיר	raro	נדיר	ADJ;MASC;SG	
raro	תמהוני	raro	תמהוני	ADJ;MASC;SG	
raro	מוזרים	raro	מוזר	ADJ;MASC;SG	ADJ;MASC;PL
baterías	מצבר	batería	מצבר	N;FEM;PL	PROPN
baterías	סוללה	batería	סוללה	N;FEM;PL	N;FEM;SG
estrategias	אסטרטגיות	estrategia	אסטרטגיות	N;FEM;PL	ADJ;FEM;PL
aumentando	הגדלת	aumentar	הגדלה	V;V.MSDR	N;PSSD;FEM;SG
conquistar	כובש	conquistar	כבש	V;NFIN	PROPN
stuart	סטיוארט	stuar	סטיוארט	PROPN	PROPN
stuart	סטוארט	stuar	סטוארט	PROPN	PROPN
natalia	נטאשה	natalia	נטאש	N;FEM;SG	V;FEM;SG;3;PST;MID
natalia	נטשה	natalia	נטשה	N;FEM;SG	V;FEM;SG;3;PST
natalia	נטלי	natalia	נטלי	N;FEM;SG	PROPN
natalia	נטליה	natalia	נטליה	N;FEM;SG	PROPN
natalia	נטליה	natalia	נטליה	N;FEM;SG	PROPN
toque	לגעת	toque	נגעה	N;SG	V;NFIN;MID
deseos	משאלות	deseo	משאלה	N;MASC;PL	
deseos	הרצונות	deseo	הרצונה	N;MASC;PL	
brujas	ברוז	bruja	ברוז	N;FEM;PL	PROPN
continentales	קונטיננטל	continental	קונטיננטל	ADJ;PL	PROPN
causado	גרמה	causado	גרם	ADJ;MASC;SG;V.PTCP	V;FEM;SG;3;PST;ACT
causado	נגרם	causado	נגרם	ADJ;MASC;SG;V.PTCP	V;MASC;SG;3;PST;MID
transmite	שדר	transmitir	שדר	V;IND;SG;3;PRS;FIN	N;MASC;SG
fiables	אמין	fiable	אמין	ADJ;PL	N;MASC;SG
fiables	אמינה	fiable	אמין	ADJ;PL	ADV
fiables	אמינות	fiable	אמינות	ADJ;PL	N;FEM;SG
fiables	מהימן	fiable	מהימן	ADJ;PL	N;MASC;SG
enfermo	חולה	enfermo	חלה	ADJ;MASC;SG	PROPN
enfermo	חולה	enfermo	חלה	ADJ;MASC;SG	PROPN
polar	קוטב	polar	קוטב	N;SG	PROPN
avanzado	מתקדמת	avanzado	התקדם	ADJ;MASC;SG;V.PTCP	V;FEM;SG;V.PTCP
avanzado	מתקדם	avanzado	התקדם	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
avanzado	מתקדמים	avanzado	מתקדם	ADJ;MASC;SG;V.PTCP	V;MASC;PL;V.PTCP
llamas	להבה	llama	להבה	N;FEM;PL	N;FEM;SG
llamas	הלהבה	llama	הלהבה	N;FEM;PL	PROPN
llamas	להבה	llama	להבה	N;FEM;PL	N;FEM;SG
llamas	להבות	llama	הבה	N;FEM;PL	PROPN
ortografía	כתיב	ortografía	כתיב	N;FEM;SG	
away	הרחק	away	הרחק	N	
caro	קארו	caro	קארו	ADJ;MASC;SG	PROPN
caro	יקרה	caro	קרה	ADJ;MASC;SG	V;MASC;SG;3;FUT
