armónica	وزن	armónico	وزن	ADJ;FEM;SG	N;NOM;MASC;SG;3
cuidados	پریشانی.	cuidado	پریشانی.	ADJ;MASC;PL;V.PTCP	PROPN;NOM;MASC;SG;3
cuidados	for	cuidado	for	ADJ;MASC;PL;V.PTCP	
cuidados	تحفظ	cuidado	تحفظ	ADJ;MASC;PL;V.PTCP	N;NOM;MASC;SG;3
cuidados	احتیاط	cuidado	احتیاط	ADJ;MASC;PL;V.PTCP	N;NOM;MASC;SG;3
cuidados	فکر	cuidado	فکر	ADJ;MASC;PL;V.PTCP	N;NOM;MASC;SG;3
laberinto	جنجال	laberinto	جنجال	N;MASC;SG	PROPN;NOM;MASC;SG;3
laberinto	چکّر	laberinto	چکّر	N;MASC;SG	PROPN;NOM;MASC;SG;3
laberinto	پھیر	laberinto	پھیر	N;MASC;SG	V;ACT
toni	طرحدار	toni	طرحدار	PROPN	PROPN;NOM;MASC;SG;3
cromosoma	لونیہ	cromosomo	لونیہ	N;MASC;SG	
aprovecha	کسنا.	aprovechar	کسنا.	V;IND;SG;3;PRS;FIN	
aprovecha	آلینا	aprovechar	آلینا	V;IND;SG;3;PRS;FIN	PROPN;NOM;MASC;SG;3
aprovecha	کسنا.	aprovechar	کسنا.	V;IND;SG;3;PRS;FIN	
aprovecha	آلینا	aprovechar	آلینا	V;IND;SG;3;PRS;FIN	PROPN;NOM;MASC;SG;3
aprovecha	ہتھیانا	aprovechar	ہتھیانا	V;IND;SG;3;PRS;FIN	PROPN;NOM;MASC;SG;3
asesina	نادر	asesina	نادر	N;FEM;SG	ADJ
asesina	خونی.	asesina	خونی.	N;FEM;SG	PROPN;NOM;MASC;SG;3
asesina	خونی	asesina	خونی	N;FEM;SG	ADJ
folklore	کہاوتیں	folklorar	کہاوت	N;MASC;SG	N;NOM;MASC;PL;3
sugerencia	انعام.	sugerencia	انعام.	N;FEM;SG	PROPN;NOM;MASC;SG;3
sugerencia	دینا	sugerencia	دے	N;FEM;SG	V;MASC;SG;NFIN;ACT
sugerencia	مقابلوں	sugerencia	مقابلہ	N;FEM;SG	N;ACC;MASC;PL;3
sugerencia	معلومات.	sugerencia	معلومات.	N;FEM;SG	V;IPFV;MASC;SG;V.PTCP;ACT
sugerencia	انعام.	sugerencia	انعام.	N;FEM;SG	PROPN;NOM;MASC;SG;3
sugerencia	دینا	sugerencia	دے	N;FEM;SG	V;MASC;SG;NFIN;ACT
sugerencia	نوک	sugerencia	نوک	N;FEM;SG	
sugerencia	مقابلوں	sugerencia	مقابلہ	N;FEM;SG	N;ACC;MASC;PL;3
sugerencia	معلومات.	sugerencia	معلومات.	N;FEM;SG	V;IPFV;MASC;SG;V.PTCP;ACT
sugerencia	نظریہ	sugerencia	نظریہ	N;FEM;SG	PROPN;NOM;MASC;SG;3
sugerencia	نظریہ	sugerencia	نظریہ	N;FEM;SG	PROPN;NOM;MASC;SG;3
tome	اڑالینا	tomar	اڑالینا	V;IMP;SG;3;FIN	PROPN;NOM;MASC;SG;3
republic	جمہوریہ	republic	جمہوریہ	N	PROPN;NOM;MASC;SG;3
hilos	رشتہ	hilo	رشتہ	N;MASC;PL	N;NOM;MASC;SG;3
hilos	ڈوری	hilo	ڈوری	N;MASC;PL	PROPN;NOM;MASC;SG;3
hilos	رشتہ	hilo	رشتہ	N;MASC;PL	N;NOM;MASC;SG;3
artesanía	چالاکی	artesanía	چالاکی	N;FEM;SG	V;PFV;FEM;SG;V.PTCP;ACT
artesanía	عیّاری.	artesanía	عیّاری.	N;FEM;SG	PROPN;NOM;MASC;SG;3
artesanía	ڈھالنا	artesanía	ڈھال	N;FEM;SG	V;MASC;SG;NFIN;ACT
artesanía	گھڑنا	artesanía	گھڑ	N;FEM;SG	V;SG;NFIN;ACT
artesanía	بنانا	artesanía	بنا	N;FEM;SG	V;MASC;SG;NFIN;ACT
taquilla	پوشاک	taquilla	پوشاک	N;FEM;SG	PROPN;NOM;MASC;SG;3
abolición	موقوفی.	abolición	موقوفی.	N;FEM;SG	N;NOM;MASC;PL;3
perfección	کاملیت	perfección	کاملیت	N;FEM;SG	PROPN;NOM;MASC;SG;3
perfección	برتری.	perfección	برتری.	N;FEM;SG	PROPN;NOM;MASC;SG;3
girar	مضمون	girar	مضمون	V;NFIN	N;NOM;MASC;SG;3
girar	مدّعا.	girar	مدّعا.	V;NFIN	
girar	موقع	girar	موقع	V;NFIN	N;NOM;MASC;SG;3
girar	گھماؤ	girar	گھماؤ	V;NFIN	
girar	میلان.	girar	میلان.	V;NFIN	PROPN;NOM;MASC;SG;3
girar	باری.	girar	باری.	V;NFIN	PROPN;NOM;MASC;SG;3
girar	چادر	girar	چادر	V;NFIN	N;NOM;MASC;SG;3
girar	رجحان	girar	رجحان	V;NFIN	N;NOM;MASC;SG;3
girar	مقصد	girar	مقصد	V;NFIN	N;NOM;MASC;SG;3
girar	چرخی.	girar	چرخی.	V;NFIN	PROPN;NOM;MASC;SG;3
girar	سیر.	girar	سیر.	V;NFIN	PROPN;NOM;MASC;SG;3
girar	گھمائو.	girar	گھمائو.	V;NFIN	
girar	مقدر.	girar	مقدر.	V;NFIN	PROPN;NOM;MASC;SG;3
girar	(	girar	(	V;NFIN	
girar	گردش	girar	گردش	V;NFIN	N;NOM;MASC;SG;3
girar	چکر	girar	چکر	V;NFIN	N;NOM;MASC;SG;3
peligrosa	مخدوش.	peligroso	مخدوش.	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
peligrosa	مخدوش.	peligroso	مخدوش.	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
bicicletas	بائیسکل	bicicleta	بائیسکل	N;FEM;PL	PROPN;NOM;MASC;SG;3
holandeses	جرمنی	holandés	جرمنی	N;MASC;PL	PROPN;NOM;MASC;SG;3
holandeses	ولندیزی.	holandés	ولندیزی.	N;MASC;PL	PROPN;NOM;MASC;SG;3
holandeses	ایفریکان.	holandés	ایفریکان.	N;MASC;PL	PROPN;NOM;MASC;SG;3
holandeses	بیوی	holandés	بیوی	N;MASC;PL	N;NOM;FEM;SG;3
photo	فعل.	photo	فعل.	N	
consisten	ہموار	consistir	ہموار	V;IND;PL;3;PRS;FIN	ADJ
consisten	متناسب	consistir	متناسب	V;IND;PL;3;PRS;FIN	ADJ
lingüístico	لسانیاتی.	lingüístico	لسانیاتی.	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
legítimo	واجبی.	legítimo	واجبی.	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
cacao	کوکو.	cacao	کوکو.	N;MASC;SG	
ovejas	میش.	oveja	میش.	N;FEM;PL	PROPN;NOM;MASC;SG;3
ovejas	بھیڑ	oveja	بھیڑ	N;FEM;PL	
ovejas	میش.	oveja	میش.	N;FEM;PL	PROPN;NOM;MASC;SG;3
energética	زور	energético	زور	ADJ;FEM;SG	N;NOM;MASC;SG;3
energética	قوت	energético	قوت	ADJ;FEM;SG	N;NOM;FEM;SG;3
energética	زور	energético	زور	ADJ;FEM;SG	N;NOM;MASC;SG;3
energética	قوت	energético	قوت	ADJ;FEM;SG	N;NOM;FEM;SG;3
energética	توانائی	energético	توانائی	ADJ;FEM;SG	N;NOM;FEM;SG;3
herbácea	نباتی.	herbácea	نباتی	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
novedad	ابدائ.	novedad	ابدائ.	N;FEM;SG	PROPN;NOM;MASC;SG;3
novedad	اچھوتا	novedad	اچھوتا	N;FEM;SG	PROPN;NOM;MASC;SG;3
novedad	حالیہ.	novedad	حالیہ.	N;FEM;SG	PROPN;NOM;MASC;SG;3
novedad	نودیدہ	novedad	نودیدہ	N;FEM;SG	PROPN;NOM;MASC;SG;3
novedad	عجیب.	novedad	عجیب.	N;FEM;SG	PROPN;NOM;MASC;SG;3
novedad	جدید	novedad	جدید	N;FEM;SG	ADJ
novedad	اچھوتا	novedad	اچھوتا	N;FEM;SG	PROPN;NOM;MASC;SG;3
novedad	حالیہ.	novedad	حالیہ.	N;FEM;SG	PROPN;NOM;MASC;SG;3
novedad	نودیدہ	novedad	نودیدہ	N;FEM;SG	PROPN;NOM;MASC;SG;3
novedad	اجنبی	novedad	اجنبی	N;FEM;SG	V;SG;V.PTCP;ACT
novedad	عجیب.	novedad	عجیب.	N;FEM;SG	PROPN;NOM;MASC;SG;3
novedad	جدید	novedad	جدید	N;FEM;SG	ADJ
bautismo	تصبیغ.	bautismo	تصبیغ.	N;MASC;SG	PROPN;NOM;MASC;SG;3
hadas	امرد	hada	امرد	N;FEM;PL	
hadas	نازک	hada	نازک	N;FEM;PL	ADJ
hadas	اپسرا.	hada	اپسرا.	N;FEM;PL	PROPN;NOM;MASC;SG;3
hadas	امرد	hada	امرد	N;FEM;PL	
hadas	نازک	hada	نازک	N;FEM;PL	ADJ
hadas	اپسرا.	hada	اپسرا.	N;FEM;PL	PROPN;NOM;MASC;SG;3
hadas	پری	hada	پری	N;FEM;PL	PROPN;NOM;MASC;SG;3
trasero	دنبالہ.	trasero	دنبالہ.	N;MASC;SG	PROPN;NOM;MASC;SG;3
trasero	کولھا.	trasero	کولھا.	N;MASC;SG	PROPN;NOM;MASC;SG;3
trasero	پشت.	trasero	پشت.	N;MASC;SG	PROPN;NOM;MASC;SG;3
trasero	سُرین	trasero	سُرین	N;MASC;SG	PROPN;NOM;MASC;SG;3
trasero	پچھاڑی	trasero	پچھاڑی	N;MASC;SG	PROPN;NOM;MASC;SG;3
trasero	دنبالہ.	trasero	دنبالہ.	N;MASC;SG	PROPN;NOM;MASC;SG;3
trasero	کولھا.	trasero	کولھا.	N;MASC;SG	PROPN;NOM;MASC;SG;3
trasero	پشت.	trasero	پشت.	N;MASC;SG	PROPN;NOM;MASC;SG;3
trasero	سُرین	trasero	سُرین	N;MASC;SG	PROPN;NOM;MASC;SG;3
trasero	پچھاڑی	trasero	پچھاڑی	N;MASC;SG	PROPN;NOM;MASC;SG;3
trasero	دھونسنا.	trasero	دھونسنا.	N;MASC;SG	PROPN;NOM;MASC;SG;3
trasero	سُرین	trasero	سُرین	N;MASC;SG	PROPN;NOM;MASC;SG;3
trasero	ہدف.	trasero	ہدف.	N;MASC;SG	
palestino	فلسطینی	palestino	فلسطینی	N;MASC;SG	PROPN;NOM;MASC;SG;3
ordenamiento	چھٹائی	ordenamiento	چھٹائی	N;MASC;SG	V;PFV;FEM;SG;V.PTCP;ACT
kill	بجھانا	kill	بجھا	N	V;MASC;SG;NFIN;ACT
kill	(	kill	(	N	
estricto	کامل-	estricto	کامل-	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
thing	نمونہ	thing	نمونہ	N	ADJ
thing	بعدہ	thing	بعدہ	N	
thing	خصوصیت.	thing	خصوصیت.	N	PROPN;NOM;MASC;SG;3
thing	کوائف.	thing	کوائف.	N	
thing	مثل.	thing	مثل.	N	PROPN;NOM;MASC;SG;3
thing	حرکت.	thing	حرکت.	N	PROPN;NOM;MASC;SG;3
monster	راکشس.	monster	راکشس.	N	PROPN;NOM;MASC;SG;3
espirituales	شائستہ	espiritual	شائستہ	ADJ;PL	PROPN;NOM;MASC;SG;3
espirituales	حسّاس	espiritual	حسّاس	ADJ;PL	PROPN;NOM;MASC;SG;3
espirituales	وہبی.	espiritual	وہبی.	ADJ;PL	PROPN;NOM;MASC;SG;3
espirituales	قلبی	espiritual	قلبی	ADJ;PL	PROPN;NOM;MASC;SG;3
espirituales	مقدّس	espiritual	مقدل	ADJ;PL	PROPN;NOM;MASC;SG;3
esclavo	بندہ	esclavo	بندہ	N;MASC;SG	PROPN;NOM;MASC;SG;3
disculpas	صفائی	disculpa	صفائی	N;FEM;PL	N;NOM;MASC;SG;3
disculpas	وضاحت.	disculpa	وضاحت.	N;FEM;PL	ADJ
disculpas	معذرت	disculpa	معذرت	N;FEM;PL	N;NOM;MASC;SG;3
disculpas	صفائی	disculpa	صفائی	N;FEM;PL	N;NOM;MASC;SG;3
disculpas	وضاحت.	disculpa	وضاحت.	N;FEM;PL	ADJ
martillo	ہرانا	martillo	ہرانا	N;MASC;SG	PROPN;NOM;MASC;SG;3
martillo	بجانا	martillo	بجا	N;MASC;SG	V;MASC;SG;ACT
martillo	پچکانا	martillo	پچکا	N;MASC;SG	PROPN;NOM;MASC;SG;3
desuso	چھوڑدینا	desuso	چھوڑدینا	N;MASC;SG	PROPN;NOM;MASC;SG;3
desuso	موقوفی	desuso	موقوفی	N;MASC;SG	ADJ
raya	باگھ.	raya	باگھ.	N;FEM;SG	PROPN;NOM;MASC;SG;3
lecho	کیاری	lecho	کیاری	N;MASC;SG	
lecho	بٹھانا.	lecho	بٹھاناؤ	N;MASC;SG	PROPN;NOM;MASC;SG;3
irregulares	اصول	irregular	اصول	ADJ;PL	N;NOM;MASC;SG;3
irregulares	استثنائی	irregular	استثنائی	ADJ;PL	N;NOM;MASC;SG;3
justificar	درست	justificar	درست	V;NFIN	ADJ
misterios	رازداری	misterio	رازداری	N;MASC;PL	N;NOM;MASC;SG;3
misterios	خفیہ	misterio	خفیہ	N;MASC;PL	N;NOM;MASC;SG;3
misterios	پوشیدہ	misterio	پوشیدہ	N;MASC;PL	ADJ
misterios	نامعلوم	misterio	نامعلوم	N;MASC;PL	ADJ
misterios	رمزیت	misterio	رمزیت	N;MASC;PL	N;NOM;MASC;SG;3
misterios	رازداری	misterio	رازداری	N;MASC;PL	N;NOM;MASC;SG;3
misterios	خفیہ	misterio	خفیہ	N;MASC;PL	N;NOM;MASC;SG;3
misterios	پوشیدہ	misterio	پوشیدہ	N;MASC;PL	ADJ
misterios	راز	misterio	راز	N;MASC;PL	N;NOM;MASC;SG;3
misterios	نامعلوم	misterio	نامعلوم	N;MASC;PL	ADJ
misterios	رمزیت	misterio	رمزیت	N;MASC;PL	N;NOM;MASC;SG;3
misterios	بھید	misterio	بھید	N;MASC;PL	PROPN;NOM;MASC;SG;3
fundadora	موسّس	fundadora	موسّس	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
fundadora	ڈھلیا	fundadora	ڈھلیا	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
fundadora	ڈھینا.	fundadora	ڈھینا.	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
fundadora	موسّس	fundadora	موسّس	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
fundadora	ڈھلیا	fundadora	ڈھلیا	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
fundadora	ڈھینا.	fundadora	ڈھینا.	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
insurrección	خروج	insurrección	خروج	N;FEM;SG	PROPN;NOM;MASC;SG;3
insurrección	شورش.	insurrección	شورش.	N;FEM;SG	PROPN;NOM;MASC;SG;3
insurrección	خروج	insurrección	خروج	N;FEM;SG	PROPN;NOM;MASC;SG;3
insurrección	شورش.	insurrección	شورش.	N;FEM;SG	PROPN;NOM;MASC;SG;3
agresión	زبردستی-	agresión	زبردستی-	N;FEM;SG	PROPN;NOM;MASC;SG;3
agresión	جنگجوئی	agresión	جنگجوئی	N;FEM;SG	PROPN;NOM;MASC;SG;3
informal	اچانک.	informal	اچانک.	ADJ;SG	PROPN;NOM;MASC;SG;3
proa	جُھکانا	proa	جُھکا	N;FEM;SG	V;MASC;SG;NFIN;ACT
proa	saddle-bow	proa	saddle-bow	N;FEM;SG	PROPN;NOM;MASC;SG;3
proa	جھکنا	proa	جھک	N;FEM;SG	V;SG;NFIN;ACT
preso	قیدی.	preso	قیدی.	N;MASC;SG	PROPN;NOM;MASC;SG;3
ídolo	آسیب.	ídolo	آسیب.	N;MASC;SG	PROPN;NOM;MASC;SG;3
ídolo	دیوتا	ídolo	دیوتا	N;MASC;SG	PROPN;NOM;MASC;SG;3
extensas	عریض.	extenso	عریض.	ADJ;FEM;PL	PROPN;NOM;MASC;SG;3
extensas	عریض.	extenso	عریض.	ADJ;FEM;PL	PROPN;NOM;MASC;SG;3
doctora	تبدّل	doctora	تبدّل	N;FEM;SG	PROPN;NOM;MASC;SG;3
doctora	معلّم.	doctora	معلّم.	N;FEM;SG	PROPN;NOM;MASC;SG;3
doctora	تصرّف	doctora	تصرّف	N;FEM;SG	PROPN;NOM;MASC;SG;3
vocabulario	فرہنگ	vocabulario	فرہنگ	N;MASC;SG	PROPN;NOM;MASC;SG;3
vocabulario	لفظیات	vocabulario	لفظیات	N;MASC;SG	N;NOM;MASC;PL;3
alive	برقیلا.	alive	برقیلا.	N	PROPN;NOM;MASC;SG;3
alive	چوکنا.	alive	چوکنا.	N	V;SG;FIN;ACT
alive	مُملو	alive	مُملو	N	PROPN;NOM;MASC;SG;3
alive	موجود	alive	موجود	N	ADJ
alive	خبردار	alive	خبردار	N	ADJ
mosaico	مخلوط	mosaico	مخلوط	N;MASC;SG	ADJ
mosaico	دوغلا	mosaico	دوغلا	N;MASC;SG	ADJ;NOM;MASC;SG
mosaico	جڑت	mosaico	جڑت	N;MASC;SG	PROPN;NOM;MASC;SG;3
rocky	چٹانی	rocky	چٹانی	N	ADJ
rocky	ڈگمگاتا	rocky	ڈگمگا	N	V;IPFV;MASC;SG;V.PTCP;ACT
cash	نقدی.	cash	نقدی.	N	PROPN;NOM;MASC;SG;3
cash	دولت.	cash	دولت.	N	V;IPFV;MASC;SG;V.PTCP;ACT
rechazar	فالتو	rechazar	فالتو	V;NFIN	N;NOM;MASC;SG;3
rechazar	ردّی.	rechazar	ردّی.	V;NFIN	PROPN;NOM;MASC;SG;3
rechazar	فالتو	rechazar	فالتو	V;NFIN	N;NOM;MASC;SG;3
rechazar	ردّی.	rechazar	ردّی.	V;NFIN	PROPN;NOM;MASC;SG;3
rechazar	پھوک	rechazar	پھوک	V;NFIN	
lineales	پتلا	lineal	پتلا	ADJ;PL	N;NOM;MASC;SG;3
lineales	ہموار.	lineal	مےں	ADJ;PL	PROPN;NOM;MASC;SG;3
lineales	خطوط	lineal	خط	ADJ;PL	N;NOM;MASC;PL;3
abuelos	نانی.	abuelo	نانی.	N;PL	PROPN;NOM;MASC;SG;3
abuelos	دادا	abuelo	دادا	N;PL	N;NOM;MASC;SG;3
razonable	بامعنی.	razonable	بامعنی.	ADJ;SG	PROPN;NOM;MASC;SG;3
razonable	غنیمت	razonable	غنیمت	ADJ;SG	N;NOM;MASC;SG;3
razonable	بامعنی.	razonable	بامعنی.	ADJ;SG	PROPN;NOM;MASC;SG;3
razonable	غنیمت	razonable	غنیمت	ADJ;SG	N;NOM;MASC;SG;3
premiado	جیتنا	premiado	جیت	ADJ;MASC;SG;V.PTCP	V;SG;NFIN;ACT
obligatoria	ناگزیر.	obligatorio	ناگزیر.	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
critica	نقاد	criticar	نقاد	V;IND;SG;3;PRS;FIN	N;NOM;MASC;SG;3
critica	تنقیدی.	criticar	تنقیدی.	V;IND;SG;3;PRS;FIN	N;NOM;MASC;SG;3
critica	مبصّرانہ	criticar	مبصّرانہ	V;IND;SG;3;PRS;FIN	ADJ
tregua	معطلی.	tregua	معطلی.	N;FEM;SG	PROPN;NOM;MASC;SG;3
proyectiles	پھینکنے	proyectil	پھینک	N;MASC;PL	V;ACC;NFIN
proyectiles	انداختنی.	proyectil	انداختنی.	N;MASC;PL	PROPN;NOM;MASC;SG;3
proyectiles	دھکیلنے	proyectil	دھکیل	N;MASC;PL	V;ACC;NFIN
proyectiles	چھوڑنے	proyectil	چھوڑ	N;MASC;PL	V;ACC;NFIN
proyectiles	بم	proyectil	بم	N;MASC;PL	N;NOM;MASC;SG;3
saco	dust-jacket	saco	dust-jacket	N;MASC;SG	ADJ;NOM
saco	کوٹ	saco	کوٹ	N;MASC;SG	PROPN;NOM;MASC;SG;3
viajero	سیّاح.	viajero	سیّاح.	N;MASC;SG	PROPN;NOM;MASC;SG;3
propagación	پھیلاؤ	propagación	پھیلاؤ	N;FEM;SG	PROPN;NOM;MASC;SG;3
propagación	پھیلنا	propagación	پھیل	N;FEM;SG	V;SG;NFIN;ACT
propagación	جڑپکڑنا.	propagación	جڑپکڑنا.	N;FEM;SG	
propagación	پھیرنا	propagación	پھیر	N;FEM;SG	PROPN;NOM;MASC;SG;3
propagación	اڑنا	propagación	اڑنا	N;FEM;SG	V;MASC;SG;NFIN;ACT
propagación	پھیلانے	propagación	پھیلا	N;FEM;SG	V;ACC;NFIN
propagación	پہنائی.	propagación	پہنائی.	N;FEM;SG	PROPN;NOM;MASC;SG;3
propagación	پھیرنے	propagación	پھیر	N;FEM;SG	V;NFIN;ACT
propagación	چکلان	propagación	چکلان	N;FEM;SG	PROPN;NOM;MASC;SG;3
propagación	دَوَر	propagación	دَوَر	N;FEM;SG	PROPN;NOM;MASC;SG;3
nudo	گومڑا.	nudo	گومڑا.	N;MASC;SG	PROPN;NOM;MASC;SG;3
nudo	گلٹی	nudo	گلٹی	N;MASC;SG	PROPN;NOM;MASC;SG;3
nudo	رسّی	nudo	رسّی	N;MASC;SG	PROPN;NOM;MASC;SG;3
nudo	مخمصہ.	nudo	مخمصہ.	N;MASC;SG	PROPN;NOM;MASC;SG;3
nudo	ڈوری	nudo	ڈوری	N;MASC;SG	PROPN;NOM;MASC;SG;3
nudo	بندھن	nudo	بندھن	N;MASC;SG	PROPN;NOM;MASC;SG;3
nudo	گومڑا.	nudo	گومڑا.	N;MASC;SG	PROPN;NOM;MASC;SG;3
nudo	گلٹی	nudo	گلٹی	N;MASC;SG	PROPN;NOM;MASC;SG;3
nudo	رسّی	nudo	رسّی	N;MASC;SG	PROPN;NOM;MASC;SG;3
nudo	مخمصہ.	nudo	مخمصہ.	N;MASC;SG	PROPN;NOM;MASC;SG;3
nudo	ڈوری	nudo	ڈوری	N;MASC;SG	PROPN;NOM;MASC;SG;3
naciente	نوزائیدہ	naciente	نوزائیدہ	ADJ;SG	N;NOM;MASC;SG;3
naciente	نوخیز	naciente	نوخیز	ADJ;SG	N;NOM;MASC;SG;3
naciente	ابلواں	naciente	ابلواں	ADJ;SG	PROPN;NOM;MASC;SG;3
naciente	ناشی	naciente	ناشی	ADJ;SG	PROPN;NOM;MASC;SG;3
naciente	جوشاں	naciente	جوشاں	ADJ;SG	PROPN;NOM;MASC;SG;3
huye	غائب	huir	غائب	V;IND;SG;3;PRS;FIN	ADJ
carrocería	مقدار	carrocería	مقدار	V;COND;SG;3;FIN	N;NOM;MASC;SG;3
carrocería	جسم	carrocería	جسم	V;COND;SG;3;FIN	N;NOM;MASC;SG;3
carrocería	فرد	carrocería	فرد	V;COND;SG;3;FIN	N;NOM;MASC;SG;3
carrocería	نفر.	carrocería	نفر.	V;COND;SG;3;FIN	PROPN;NOM;MASC;SG;3
carrocería	آدمی	carrocería	آدمی	V;COND;SG;3;FIN	N;NOM;MASC;SG;3
carrocería	ہاڑ	carrocería	ہاڑ	V;COND;SG;3;FIN	
espina	سول	espina	سول	N;FEM;SG	
espina	خار	espina	خار	N;FEM;SG	V;SG;ACT
espina	کانٹا.	espina	کانٹا.	N;FEM;SG	PROPN;NOM;MASC;SG;3
espina	ریڑھ.	espina	ریڑھ.	N;FEM;SG	PROPN;NOM;MASC;SG;3
espina	سول.	espina	سول.	N;FEM;SG	PROPN;NOM;MASC;SG;3
espina	خار	espina	خار	N;FEM;SG	V;SG;ACT
espina	سول.	espina	سول.	N;FEM;SG	PROPN;NOM;MASC;SG;3
espina	کانٹا	espina	کانٹا	N;FEM;SG	V;PFV;MASC;SG;V.PTCP;ACT
monopolio	اجارہ.	monopolio	اجارہ.	N;MASC;SG	PROPN;NOM;MASC;SG;3
constructor	مستری.	constructor	مستری.	N;MASC;SG	PROPN;NOM;MASC;SG;3
constructor	راج	constructor	راج	N;MASC;SG	PROPN;NOM;MASC;SG;3
constructor	صانع	constructor	صانع	N;MASC;SG	PROPN;NOM;MASC;SG;3
arqueólogo	ماہرِآثاریات	arqueólogo	ماہرِآثاریات	N;MASC;SG	PROPN;NOM;MASC;SG;3
forum	کچہری.	forum	کچہری.		PROPN;NOM;MASC;SG;3
forum	عدالت	forum	عدالت		N;NOM;FEM;SG;3
secuelas	ماحاصل	secuela	ماحاصل	N;FEM;PL	
secuelas	شاخسانہ-	secuela	شاخسانہ-	N;FEM;PL	ADJ
educado	نستعلیق	educar	نستعلیق	ADJ;MASC;SG;V.PTCP	PROPN;NOM;MASC;SG;3
educado	شائستہ	educar	شائستہ	ADJ;MASC;SG;V.PTCP	PROPN;NOM;MASC;SG;3
educado	مہذب.	educar	مہذب.	ADJ;MASC;SG;V.PTCP	PROPN;NOM;MASC;SG;3
educado	مہذب.	educar	مہذب.	ADJ;MASC;SG;V.PTCP	PROPN;NOM;MASC;SG;3
educado	شائستہ	educar	شائستہ	ADJ;MASC;SG;V.PTCP	PROPN;NOM;MASC;SG;3
arreglar	ٹانگنا	arreglar	ٹانگنا	V;NFIN	PROPN;NOM;MASC;SG;3
arreglar	شکنجہ	arreglar	شکنجہ	V;NFIN	N;NOM;MASC;SG;3
arreglar	رشوت.	arreglar	رشوت.	V;NFIN	PROPN;NOM;MASC;SG;3
arreglar	ٹانگنا	arreglar	ٹانگنا	V;NFIN	PROPN;NOM;MASC;SG;3
arreglar	شکنجہ	arreglar	شکنجہ	V;NFIN	N;NOM;MASC;SG;3
arreglar	رشوت.	arreglar	رشوت.	V;NFIN	PROPN;NOM;MASC;SG;3
prórroga	بڑھانے	prórroga	بڑھا	N;FEM;SG	V;ACC;NFIN
prórroga	حدود.	prórroga	حدود	N;FEM;SG	PROPN;NOM;MASC;SG;3
prórroga	طوالت.	prórroga	طوالت.	N;FEM;SG	V;IPFV;MASC;SG;V.PTCP;ACT
prórroga	پھیلاؤ	prórroga	پھیلاؤ	N;FEM;SG	PROPN;NOM;MASC;SG;3
prórroga	پہنائی	prórroga	پہنا	N;FEM;SG	ADJ;FEM
continuas	مسلسل	continuo	مسلسل	ADJ;FEM;PL	ADV
continuas	قواعد	continuo	قواعد	ADJ;FEM;PL	N;NOM;MASC;SG;3
continuas	مسلسل	continuo	مسلسل	ADJ;FEM;PL	ADV
huésped	ریڈیو	huésped	ریڈیو	N;MASC;SG	PROPN;NOM;MASC;SG;3
huésped	چلانے	huésped	چلا	N;MASC;SG	V;ACC;NFIN
huésped	میزبان.	huésped	میزبان.	N;MASC;SG	PROPN;NOM;MASC;SG;3
huésped	فوج.	huésped	فوج.	N;MASC;SG	PROPN;NOM;MASC;SG;3
fly	کتا.	fly	کتا.	N	
fly	سیانا	fly	سیانا	N	PROPN;NOM;MASC;SG;3
fly	ہشیار	fly	ہشیار	N	PROPN;NOM;MASC;SG;3
fly	اڑنا	fly	اڑنا	N	V;MASC;SG;NFIN;ACT
fly	لانگنا.	fly	لانگنا.	N	PROPN;NOM;MASC;SG;3
fly	مکھی	fly	مکھی	N	PROPN;NOM;MASC;SG;3
fly	طیران	fly	طیران	N	PROPN;NOM;MASC;SG;3
fly	کتا.	fly	کتا.	N	
fly	مگس	fly	مگس	N	PROPN;NOM;MASC;SG;3
fly	سیانا	fly	سیانا	N	PROPN;NOM;MASC;SG;3
fly	ہشیار	fly	ہشیار	N	PROPN;NOM;MASC;SG;3
fly	اڑنا	fly	اڑنا	N	V;MASC;SG;NFIN;ACT
fly	لانگنا.	fly	لانگنا.	N	PROPN;NOM;MASC;SG;3
fly	مکھی	fly	مکھی	N	PROPN;NOM;MASC;SG;3
fly	طیران	fly	طیران	N	PROPN;NOM;MASC;SG;3
negrita	واضح	negrito	واضح	N;FEM;SG	ADJ
negrita	جلی	negrito	جلی	N;FEM;SG	
negrita	بہادر.	negrito	بہادر.	N;FEM;SG	PROPN;NOM;MASC;SG;3
negrita	گستاخ.	negrito	گستاخ.	N;FEM;SG	PROPN;NOM;MASC;SG;3
negrita	نمایاں	negrito	نمایاں	N;FEM;SG	ADJ
