پِزشک	lékař	پِزشک	lékař	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
پکّا	platné	پکڑ	platný	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;POS
پکّا	platná	پکڑ	platný	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG;POS
پکّا	platný	پکڑ	platný	PROPN;NOM;MASC;SG;3	ADJ;INAN;NOM;MASC;SG;POS
پکّا	zralý	پکڑ	zralý	PROPN;NOM;MASC;SG;3	ADJ;ANIM;NOM;MASC;SG;POS
پکّا	dospělé	پکڑ	dospělý	PROPN;NOM;MASC;SG;3	ADJ;ANIM;NOM;MASC;PL;POS
پکّا	zralé	پکڑ	zralý	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;POS
پکّا	pečené	پکڑ	pečený	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;PL;POS
پکّا	pečená	پکڑ	pečený	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG;POS
پکّا	pečený	پکڑ	pečený	PROPN;NOM;MASC;SG;3	ADJ;INAN;NOM;MASC;SG;POS
پکّا	zrající	پکڑ	zrající	PROPN;NOM;MASC;SG;3	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
پکّا	zralý	پکڑ	zralý	PROPN;NOM;MASC;SG;3	ADJ;ANIM;NOM;MASC;SG;POS
پکّا	zralé	پکڑ	zralý	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;POS
پکّا	zralá	پکڑ	zralý	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG;POS
پکّا	mazaný	پکڑ	mazaný	PROPN;NOM;MASC;SG;3	ADJ;ANIM;NOM;MASC;SG;POS
پکّا	jistá	پکڑ	jistý	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG;POS
پکّا	jisté	پکڑ	jistý	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;POS
پکّا	jistý	پکڑ	jistý	PROPN;NOM;MASC;SG;3	ADJ;INAN;NOM;MASC;SG;POS
پکاپن	splatnost	پکاپن	splatnost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پکاپن	splatnosti	پکاپن	splatnost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پکاپن	sílu	پکاپن	síla	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
پکاپن	síla	پکاپن	síla	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پکاپن	síly	پکاپن	síla	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
پُکار	předvolání	پُکار	předvolání		N;NOM;NEUT;SG;POS
پُکار	křičet	پُکار	křičet		V;POS;NFIN
پُکار	plakat	پُکار	plakat		V;POS;NFIN
پُکار	pláč	پُکار	pláč		N;INAN;NOM;MASC;SG;POS
پُکار	brečet	پُکار	brečet		V;POS;NFIN
پُکار	volejte	پُکار	volat		V;PFV;IMP;PL;2;POS;FIN
پُکار	volání	پُکار	volání		N;NOM;NEUT;SG;POS
پُکار	zavolat	پُکار	zavolat		V;PFV;POS;NFIN
پُکار	volat	پُکار	volat		V;IPFV;POS;NFIN
پُکار	vyhlášení	پُکار	vyhlášení		N;NOM;NEUT;SG;POS
پُکار	stížnost	پُکار	stížnost		N;NOM;FEM;SG;POS
پُکار	stížnosti	پُکار	stížnost		N;NOM;FEM;PL;POS
پُکار	podnět	پُکار	podnět		N;INAN;NOM;MASC;SG;POS
پُکارا	sláva	پُکارا	sláva	V;PFV;MASC;SG;V.PTCP;ACT	N;NOM;FEM;SG;POS
پُکارا	slávy	پُکارا	sláva	V;PFV;MASC;SG;V.PTCP;ACT	N;NOM;FEM;PL;POS
پُکارا	slávu	پُکارا	sláva	V;PFV;MASC;SG;V.PTCP;ACT	N;ACC;FEM;SG;POS
پُکارا	proslulosti	پُکارا	proslulost	V;PFV;MASC;SG;V.PTCP;ACT	N;NOM;FEM;SG;POS
پُکارا	vyslovuje	پُکارا	vyslovovat	V;PFV;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
پُکارا	výrazné	پُکارا	výrazný	V;PFV;MASC;SG;V.PTCP;ACT	ADJ;NOM;NEUT;SG;POS
پُکارا	volal	پُکارا	volat	V;PFV;MASC;SG;V.PTCP;ACT	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT
پُکارا	volala	پُکارا	volat	V;PFV;MASC;SG;V.PTCP;ACT	V;IPFV;POS;PST;V.PTCP;ACT
پُکارا	volali	پُکارا	volat	V;PFV;MASC;SG;V.PTCP;ACT	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP;ACT
پُکارنا	pros	پُکار	pros	V;NFIN;ACT	PROPN;NOM;MASC;SG;POS
پُکارے	otevřeně	پُکارا	otevřeně	PROPN;NOM;MASC;SG;3	ADV;POS
پُکارے	hlasitě	پُکارا	hlasitě	PROPN;NOM;MASC;SG;3	ADV;POS
پکانا	cook	پکانا	cook	V;MASC;SG;V.PTCP;ACT	PROPN;ANIM;NOM;MASC;SG;POS
پکانا	kuchař	پکانا	kuchař	V;MASC;SG;V.PTCP;ACT	N;ANIM;NOM;MASC;SG;POS
پکانا	kuchařka	پکانا	kuchařka	V;MASC;SG;V.PTCP;ACT	N;NOM;FEM;SG;POS
پکائو	zrání	پکائو	zrání	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
پکائی	vaření	پکا	vaření	V;PFV;FEM;SG;V.PTCP;ACT	N;NOM;NEUT;SG;POS
پکائی	zrání	پکا	zrání	V;PFV;FEM;SG;V.PTCP;ACT	N;NOM;NEUT;SG;POS
پکپن	splatnost	پکپن	splatnost		N;NOM;FEM;SG;POS
پکپن	splatnosti	پکپن	splatnost		N;NOM;FEM;SG;POS
پکڑ	zatčení	پکڑ	zatčení	V;ACT	N;NOM;NEUT;SG;POS
پکڑ	hádka	پکڑ	hádka	V;ACT	N;NOM;FEM;SG;POS
پکڑ	námitka	پکڑ	námitka	V;ACT	N;NOM;FEM;SG;POS
پکڑ	námitky	پکڑ	námitka	V;ACT	N;NOM;FEM;PL;POS
پکڑ	námitku	پکڑ	námitka	V;ACT	N;ACC;FEM;SG;POS
پکڑ	kritika	پکڑ	kritika	V;ACT	N;NOM;FEM;SG;POS
پکڑ	kritiky	پکڑ	kritika	V;ACT	N;NOM;FEM;PL;POS
پکڑ	kritiku	پکڑ	kritika	V;ACT	N;ACC;FEM;SG;POS
پکڑ	zodpovědnost	پکڑ	zodpovědnost	V;ACT	N;NOM;FEM;SG;POS
پکڑ	odpovědnost	پکڑ	odpovědnost	V;ACT	N;NOM;FEM;SG;POS
پکڑ	zachycení	پکڑ	zachycení	V;ACT	N;NOM;NEUT;SG;POS
پکڑ	zachycování	پکڑ	zachycování	V;ACT	N;NOM;NEUT;SG;POS
پکڑ	zajetí	پکڑ	zajetí	V;ACT	N;NOM;NEUT;SG;POS
پکڑ	zatčení	پکڑ	zatčení	V;ACT	N;NOM;NEUT;SG;POS
پکڑ	hádka	پکڑ	hádka	V;ACT	N;NOM;FEM;SG;POS
پکڑ	sevření	پکڑ	sevření	V;ACT	N;NOM;NEUT;SG;POS
پکڑ	stisk	پکڑ	stisk	V;ACT	N;INAN;NOM;MASC;SG;POS
پکڑ	námitka	پکڑ	námitka	V;ACT	N;NOM;FEM;SG;POS
پکڑ	námitky	پکڑ	námitka	V;ACT	N;NOM;FEM;PL;POS
پکڑ	námitku	پکڑ	námitka	V;ACT	N;ACC;FEM;SG;POS
پکڑ	kritika	پکڑ	kritika	V;ACT	N;NOM;FEM;SG;POS
پکڑ	kritiky	پکڑ	kritika	V;ACT	N;NOM;FEM;PL;POS
پکڑ	kritiku	پکڑ	kritika	V;ACT	N;ACC;FEM;SG;POS
پکڑ	zodpovědnost	پکڑ	zodpovědnost	V;ACT	N;NOM;FEM;SG;POS
پکڑ	odpovědnost	پکڑ	odpovědnost	V;ACT	N;NOM;FEM;SG;POS
پکڑ	zachycení	پکڑ	zachycení	V;ACT	N;NOM;NEUT;SG;POS
پکڑ	zachycování	پکڑ	zachycování	V;ACT	N;NOM;NEUT;SG;POS
پکڑ	zajetí	پکڑ	zajetí	V;ACT	N;NOM;NEUT;SG;POS
پکڑدھکڑ	nájezd	پکڑدھکڑ	nájezd	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پکڑدھکڑ	zatčení	پکڑدھکڑ	zatčení	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
پکڑدھکڑ	zatýkání	پکڑدھکڑ	zatýkání	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
پکڑدھکڑ	rvačka	پکڑدھکڑ	rvačka	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پکڑا	přistižen	پکڑ	přistižený	V;PFV;MASC;SG;V.PTCP;ACT	ADJ;MASC;SG;POS;V.PTCP;PASS
پکڑا	chyceni	پکڑ	chycený	V;PFV;MASC;SG;V.PTCP;ACT	ADJ;ANIM;MASC;PL;POS;V.PTCP;PASS
پکڑا	chycen	پکڑ	chycený	V;PFV;MASC;SG;V.PTCP;ACT	ADJ;MASC;SG;POS;V.PTCP;PASS
پکڑائی	záchvat	پکڑائی	záchvat	V;PFV;FEM;SG;V.PTCP;ACT	N;INAN;NOM;MASC;SG;POS
پکڑائی	chytání	پکڑائی	chytání	V;PFV;FEM;SG;V.PTCP;ACT	N;NOM;NEUT;SG;POS
پکڑائی	zachycení	پکڑائی	zachycení	V;PFV;FEM;SG;V.PTCP;ACT	N;NOM;NEUT;SG;POS
پکڑائی	zachycování	پکڑائی	zachycování	V;PFV;FEM;SG;V.PTCP;ACT	N;NOM;NEUT;SG;POS
پکڑائی	zajetí	پکڑائی	zajetí	V;PFV;FEM;SG;V.PTCP;ACT	N;NOM;NEUT;SG;POS
پکڑنا	úlovek	پکڑ	úlovek	V;MASC;SG;NFIN;ACT	N;INAN;NOM;MASC;SG;POS
پکڑنا	rukojeť	پکڑ	rukojeť	V;MASC;SG;NFIN;ACT	N;NOM;FEM;SG;POS
پکڑنا	zatčení	پکڑ	zatčení	V;MASC;SG;NFIN;ACT	N;NOM;NEUT;SG;POS
پکڑنا	zachycení	پکڑ	zachycení	V;MASC;SG;NFIN;ACT	N;NOM;NEUT;SG;POS
پکڑنا	zachycování	پکڑ	zachycování	V;MASC;SG;NFIN;ACT	N;NOM;NEUT;SG;POS
پکڑنا	zajetí	پکڑ	zajetí	V;MASC;SG;NFIN;ACT	N;NOM;NEUT;SG;POS
پکش	křídlo	پکش	křídlo		N;NOM;NEUT;SG;POS
پکش	peří	پکش	peří		N;NOM;NEUT;SG;POS
پکش	pírko	پکش	pírko		N;NOM;NEUT;SG;POS
پکش	wing	پکش	wing		PROPN;ANIM;NOM;MASC;SG;POS
پکش	křídlo	پکش	křídlo		N;NOM;NEUT;SG;POS
پکش	straně	پکش	strana		N;DAT;FEM;SG;POS
پکش	strana	پکش	strana		N;NOM;FEM;SG;POS
پکش	boční	پکش	boční		ADJ;NOM;MASC;SG;POS
پکش	side	پکش	sít		N;NOM;MASC;SG;POS
پکشی	okřídlený	پکشی	okřídlený	PROPN;NOM;MASC;SG;3	ADJ;INAN;NOM;MASC;SG;POS
پکشی	pták	پکشی	pták	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
پکشی	ptáček	پکشی	ptáček	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
پکشی	bird	پکشی	bird	PROPN;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG;POS
پکشی	ptačí	پکشی	ptačí	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG;POS
پکنا	cook	پک	cook	V;MASC;SG;NFIN;ACT	PROPN;ANIM;NOM;MASC;SG;POS
پکنا	kuchař	پک	kuchař	V;MASC;SG;NFIN;ACT	N;ANIM;NOM;MASC;SG;POS
پکنا	kuchařka	پک	kuchařka	V;MASC;SG;NFIN;ACT	N;NOM;FEM;SG;POS
پکنا	zralý	پک	zralý	V;MASC;SG;NFIN;ACT	ADJ;ANIM;NOM;MASC;SG;POS
پکنا	dospělé	پک	dospělý	V;MASC;SG;NFIN;ACT	ADJ;ANIM;NOM;MASC;PL;POS
پکنا	zralé	پک	zralý	V;MASC;SG;NFIN;ACT	ADJ;NOM;NEUT;SG;POS
پکنا	cook	پک	cook	V;MASC;SG;NFIN;ACT	PROPN;ANIM;NOM;MASC;SG;POS
پکنا	kuchař	پک	kuchař	V;MASC;SG;NFIN;ACT	N;ANIM;NOM;MASC;SG;POS
پکنا	kuchařka	پک	kuchařka	V;MASC;SG;NFIN;ACT	N;NOM;FEM;SG;POS
پکنا	zralý	پک	zralý	V;MASC;SG;NFIN;ACT	ADJ;ANIM;NOM;MASC;SG;POS
پکنا	dospělé	پک	dospělý	V;MASC;SG;NFIN;ACT	ADJ;ANIM;NOM;MASC;PL;POS
پکنا	zralé	پک	zralý	V;MASC;SG;NFIN;ACT	ADJ;NOM;NEUT;SG;POS
پکی	vařené	پک	vařený	V;PFV;FEM;SG;V.PTCP;ACT	ADJ;NOM;NEUT;SG;POS
پکھ	křídlo	پکھ	křídlo		N;NOM;NEUT;SG;POS
پکھ	wing	پکھ	wing		PROPN;ANIM;NOM;MASC;SG;POS
پکھ	křídlo	پکھ	křídlo		N;NOM;NEUT;SG;POS
پکھارنا	čisté	پکھار	čistý	V;MASC;SG;NFIN;ACT	ADJ;NOM;NEUT;SG;POS
پکھارنا	čistý	پکھار	čistý	V;MASC;SG;NFIN;ACT	ADJ;INAN;NOM;MASC;SG;POS
پکھارنا	čistá	پکھار	čistý	V;MASC;SG;NFIN;ACT	ADJ;NOM;FEM;SG;POS
پکھارنا	mytí	پکھار	mytí	V;MASC;SG;NFIN;ACT	N;NOM;NEUT;SG;POS
پکھاوجی	bubeník	پکھاوجی	bubeník	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
پُکھراج	topaz	پُکھراج	topaz	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پکھوا	podporu	پکھوا	podpora	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
پکھوا	podporovat	پکھوا	podporovat	PROPN;NOM;MASC;SG;3	V;IPFV;POS;NFIN
پکھوا	podpořit	پکھوا	podpořit	PROPN;NOM;MASC;SG;3	V;PFV;POS;NFIN
پکھوا	podpory	پکھوا	podpora	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پکھوا	podpora	پکھوا	podpora	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پکھوا	křídlo	پکھوا	křídlo	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
پکھوا	straně	پکھوا	strana	PROPN;NOM;MASC;SG;3	N;DAT;FEM;SG;POS
پکھوا	strana	پکھوا	strana	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پکھوا	boční	پکھوا	boční	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG;POS
پکھوا	side	پکھوا	sít	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG;POS
پکھوا	klín	پکھوا	klín	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پکھوا	klíně	پکھوا	klín	PROPN;NOM;MASC;SG;3	N;INAN;DAT;MASC;SG;POS
پکَھوٹا	křídlo	پکَھوٹا	křídlo	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
پکَھوٹا	wing	پکَھوٹا	wing	PROPN;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG;POS
پکَھوٹا	křídlo	پکَھوٹا	křídlo	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
پکَھوٹا	straně	پکَھوٹا	strana	PROPN;NOM;MASC;SG;3	N;DAT;FEM;SG;POS
پکَھوٹا	strana	پکَھوٹا	strana	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پکَھوٹا	boční	پکَھوٹا	boční	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG;POS
پکَھوٹا	side	پکَھوٹا	sít	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG;POS
پکھیرو	pták	پکھیرو	pták	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
پکھیرو	ptáček	پکھیرو	ptáček	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
پکھیرو	bird	پکھیرو	bird	PROPN;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG;POS
پکھیرو	ptačí	پکھیرو	ptačí	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG;POS
پگ	nohu	پگ	noha	N;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
پگا	rodina	پگا	rodina		N;NOM;FEM;SG;POS
پگا	rodinný	پگا	rodinný		ADJ;INAN;NOM;MASC;SG;POS
پگا	rodinná	پگا	rodinný		ADJ;NOM;FEM;SG;POS
پگا	rodinné	پگا	rodinný		ADJ;NOM;MASC;PL;POS
پگا	rodinka	پگا	rodina		N;NOM;FEM;SG;POS
پگا	potomstvo	پگا	potomstvo		N;NOM;NEUT;SG;POS
پگا	potomků	پگا	potomek		N;ANIM;GEN;MASC;PL;POS
پگا	potomka	پگا	potomek		N;ANIM;ACC;MASC;SG;POS
پگا	potomci	پگا	potomek		N;ANIM;NOM;MASC;PL;POS
پگا	potomek	پگا	potomek		N;ANIM;NOM;MASC;SG;POS
پگار	mzda	پگار	mzda	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پگار	plat	پگار	plat	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پگار	silnice	پگار	silnice	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پگار	silniční	پگار	silniční	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG;POS
پگار	cesta	پگار	cesta	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پگار	road	پگار	road	PROPN;NOM;MASC;SG;3	PROPN;INAN;NOM;MASC;SG;POS
پگار	stezka	پگار	stezka	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پگار	cesta	پگار	cesta	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پگار	platit	پگار	platit	PROPN;NOM;MASC;SG;3	V;POS;NFIN
پگار	zaplatit	پگار	zaplatit	PROPN;NOM;MASC;SG;3	V;PFV;POS;NFIN
پگار	plat	پگار	plat	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پگار	zahrady	پگار	zahrada	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
پگار	zahrada	پگار	zahrada	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پگار	zahradní	پگار	zahradní	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG;POS
پگار	mzdu	پگار	mzda	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG;POS
پگار	mzda	پگار	mzda	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پگار	mzdy	پگار	mzda	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
پگار	platy	پگار	plat	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;PL;POS
پگاہ	ráno	پگاہ	ráno		ADV
پگاہ	ranní	پگاہ	ranní		ADJ;NOM;MASC;SG;POS
پگاہ	svítání	پگاہ	svítání		N;NOM;NEUT;SG;POS
پگاہ	dawn	پگاہ	dawn		PROPN;NOM;FEM;SG;POS
پگاہ	úsvit	پگاہ	úsvit		N;INAN;NOM;MASC;SG;POS
پگڑی	individuální	پگڑی	individuální	N;NOM;FEM;SG;3	ADJ;NOM;MASC;SG;POS
پگڑی	osobu	پگڑی	osoba	N;NOM;FEM;SG;3	N;ACC;FEM;SG;POS
پگڑی	individuální	پگڑی	individuální	N;NOM;FEM;SG;3	ADJ;NOM;MASC;SG;POS
پگڑی	osobu	پگڑی	osoba	N;NOM;FEM;SG;3	N;ACC;FEM;SG;POS
پگّل	blázen	پگّل	blázen		N;ANIM;NOM;MASC;SG;POS
پگّل	šílený	پگّل	šílený		ADJ;ANIM;NOM;MASC;SG;POS
پگّل	šílená	پگّل	šílený		ADJ;NOM;FEM;SG;POS
پگّل	bláznivý	پگّل	bláznivý		ADJ;INAN;NOM;MASC;SG;POS
پگّل	naštvaná	پگّل	naštvaný		ADJ;NOM;FEM;SG;POS
پگّل	šílený	پگّل	šílený		ADJ;ANIM;NOM;MASC;SG;POS
پگّل	mad	پگّل	mada		PROPN;NOM;MASC;SG;POS
پگلا	blázen	پگلا	blázen	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
پگلا	šílený	پگلا	šílený	PROPN;NOM;MASC;SG;3	ADJ;ANIM;NOM;MASC;SG;POS
پگلا	šílená	پگلا	šílený	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG;POS
پگلا	bláznivý	پگلا	bláznivý	PROPN;NOM;MASC;SG;3	ADJ;INAN;NOM;MASC;SG;POS
پگلا	šílenec	پگلا	šílenec	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
پگلا	naštvaná	پگلا	naštvaný	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG;POS
پگلا	šílený	پگلا	šílený	PROPN;NOM;MASC;SG;3	ADJ;ANIM;NOM;MASC;SG;POS
پگلا	mad	پگلا	mada	PROPN;NOM;MASC;SG;3	PROPN;NOM;MASC;SG;POS
پگوڈا	pagoda	پگوڈا	pagoda		N;NOM;FEM;SG;POS
پگھارنا	mytí	پگھار	mytí	V;SG;NFIN;ACT	N;NOM;NEUT;SG;POS
پِگھلنا	roztavit	پِگھلنا	roztavit	PROPN;NOM;MASC;SG;3	V;PFV;POS;NFIN
پِگھلنا	rozpustit	پِگھلنا	rozpustit	PROPN;NOM;MASC;SG;3	V;PFV;POS;NFIN
پِگھلنا	výtěžek	پِگھلنا	výtěžek	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پِگھلنا	výnos	پِگھلنا	výnos	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پِگھلنا	tání	پِگھلنا	tání	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
پُل	most	پُل	most	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پُل	můstek	پُل	můstek	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پُل	bridge	پُل	bridga	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پُل	causeway	پُل	causeway	PROPN;NOM;MASC;SG;3	N;NOM;MASC;PL;POS
پلّا	cíl	پلّا	cíl	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پلّا	zacílit	پلّا	zacílit	PROPN;NOM;MASC;SG;3	V;PFV;POS;NFIN
پلّا	cílová	پلّا	cílový	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG;POS
پلّا	nůžky	پلّا	nůžky	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
پلّا	vzdálenosti	پلّا	vzdálenost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
پلّا	vzdálenost	پلّا	vzdálenost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پلّا	odstup	پلّا	odstup	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پِلّا	štěně	پِلِ	štěna	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;FEM;PL;POS
پِلّا	mládě	پِلِ	mládě	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پلاتک	uprchlík	پلاتک	uprchlík	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
پلاتک	uprchlík	پلاتک	uprchlík	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG;POS
پلاتک	útěku	پلاتک	útěk	PROPN;NOM;MASC;SG;3	N;INAN;GEN;MASC;SG;POS
پلاس	plátno	پلاس	plátno	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG;POS
پِلاس	kleště	پِلاس	kleště	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL;POS
پِلپِل	pepř	پِلپِل	pepříklad	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پِلپِل	pepper	پِلپِل	pepper	PROPN;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG;POS
پِلپِلا	zbabělý	پِلپِلا	zbabělý	PROPN;NOM;MASC;SG;3	ADJ;ANIM;NOM;MASC;SG;POS
پِلپِلا	plachý	پِلپِلا	plachý	PROPN;NOM;MASC;SG;3	ADJ;ANIM;NOM;MASC;SG;POS
پِلپِلا	měkký	پِلپِلا	měkký	PROPN;NOM;MASC;SG;3	ADJ;INAN;NOM;MASC;SG;POS
پِلپِلا	měkká	پِلپِلا	měkký	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG;POS
پِلپِلا	jemné	پِلپِلا	jemný	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;POS
پِلپِلا	měkké	پِلپِلا	měkký	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;PL;POS
پِلپِلاہٹ	jemnost	پِلپِلاہٹ	jemnost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پُلپُلاہٹ	jemnost	پُلپُلاہٹ	jemnost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پُلپُلاہٹ	strachu	پُلپُلاہٹ	strach	PROPN;NOM;MASC;SG;3	N;INAN;GEN;MASC;SG;POS
پُلپُلاہٹ	strach	پُلپُلاہٹ	strach	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پلٹا	pomsta	پلٹا	pomsta	V;PFV;MASC;SG;V.PTCP;ACT	N;NOM;FEM;SG;POS
پلٹا	odplata	پلٹا	odplata	V;PFV;MASC;SG;V.PTCP;ACT	N;NOM;FEM;SG;POS
پلٹا	revoluce	پلٹا	revoluce	V;PFV;MASC;SG;V.PTCP;ACT	N;NOM;FEM;SG;POS
پلٹا	revoluci	پلٹا	revoluce	V;PFV;MASC;SG;V.PTCP;ACT	N;ACC;FEM;SG;POS
پلٹانا	návrat	پلٹانا	návrat	V;MASC;SG;NFIN;ACT	N;INAN;NOM;MASC;SG;POS
پلٹانا	odražení	پلٹانا	odražení	V;MASC;SG;NFIN;ACT	N;NOM;NEUT;SG;POS
پلٹائو	rozpor	پلٹائو	rozpor	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پلٹائو	reakční	پلٹائو	reakční	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG;POS
پلٹائو	reakce	پلٹائو	reakce	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG;POS
پُلٹِس	obklad	پُلٹِس	obklad	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG;POS
پلٹن	četa	پلٹن	četa		N;NOM;FEM;SG;POS
پلٹن	dav	پلٹن	dav		N;INAN;NOM;MASC;SG;POS
پلٹن	zástup	پلٹن	zástup		N;INAN;NOM;MASC;SG;POS
پلٹن	davu	پلٹن	dav		N;INAN;GEN;MASC;SG;POS
پلٹن	dav	پلٹن	dav		N;INAN;NOM;MASC;SG;POS
پلٹن	mafie	پلٹن	mafie		N;NOM;FEM;SG;POS
