que	att	que	att	PRO	PART
lugar	placera	lugar	placera	N	V;IMP;FIN;ACT
lugar	istället	lugar	istället	N	ADV
sabe	ni	saber	ni	V	PRO;NOM;DEF;MASC+FEM;SG
sabe	dig	saber	du	V	PRO;ACC;DEF;MASC+FEM;SG
sabe	du	saber	du	V	PRO;NOM;DEF;MASC+FEM;SG
sabe	know	saber	know	V	N;NOM;INDF;MASC+FEM;SG
sabe	kan	saber	kunna	V	V;IND;PRS;FIN;ACT
sabe	can	saber	can	V	N;NOM;INDF;MASC+FEM;SG
mañá	morgondagen	mañá	morgondag	ADV	N;NOM;DEF;MASC+FEM;SG
mañá	imorgon	mañá	imorgon	ADV	N;NOM;INDF;MASC+FEM;SG
mañá	godmorgon	mañá	godmorgon	ADV	N;NOM;INDF;MASC+FEM;SG
mañá	morgon	mañá	morgon	ADV	N;NOM;INDF;MASC+FEM;SG
mañá	morning	mañá	morning	ADV	N;NOM;INDF;MASC+FEM;SG
dende	sedan	dende	sedan	ADP	ADV
primeiro	först	primeiro	först	ADJ	ADV
guerra	kriga	guerra	krig	N	V;IMP;FIN;ACT
guerra	war	guerra	war	N	V;IMP;FIN;ACT
parte	mest	parte	mycket	N	ADV;RL
parte	de	parte	de	N	PRO;NOM;DEF;PL
parte	den	parte	den	N	PRO;DEF;MASC+FEM;SG
veces	ibland	vez	ibland	N	ADV
veces	times	vez	tim	N	PROPN;NOM
sexa	oavsett	ser	oavsett	V	N;NOM;INDF;MASC+FEM;SG
deus	gud	daus	gud	N	PROPN;NOM
podería	kan	poder	kunna	V	V;IND;PRS;FIN;ACT
claro	kurs	claro	kurs	ADJ	N;NOM;INDF;MASC+FEM;SG
claro	rensa	claro	rensa	ADJ	V;IMP;FIN;ACT
canto	hur	canto	hur	PRO	ADV
canto	mycke	canto	mycke	PRO	N;NOM;INDF;MASC+FEM;SG
canto	much	canto	much	PRO	N;NOM;INDF;NEUT;SG
canto	mycket	canto	mycket	PRO	ADV
canto	istället	canto	istället	PRO	ADV
canto	långa	canto	lång	PRO	ADJ;NOM;PL
canto	långt	canto	långt	PRO	ADV
canto	lång	canto	lång	PRO	ADJ;NOM;INDF;MASC+FEM;SG
canto	long	canto	long	PRO	N;NOM;INDF;MASC+FEM;SG
canto	länge	canto	länge	PRO	ADV
pasa	ungefär	pasar	ungefär	V	ADV
pasa	fel	pasar	fel	V	N;NOM;INDF;NEUT;SG
pasa	med	pasar	med	V	ADP
pasa	going	pasar	going	V	N;NOM;INDF;MASC+FEM;SG
pasa	vad	pasar	vad	V	PRO;INDF;NEUT;SG
pasa	de	pasar	de	V	PRO;NOM;DEF;PL
pasa	den	pasar	den	V	PRO;DEF;MASC+FEM;SG
pasa	materia	pasar	materi	V	N;NOM;INDF;MASC+FEM;SG
boa	gott	bo	god	ADJ	ADV
boa	bra	bo	bra	ADJ	ADV
tanto	att	tanto	att	ADV	PART
tanto	mycke	tanto	mycke	ADV	N;NOM;INDF;MASC+FEM;SG
tanto	much	tanto	much	ADV	N;NOM;INDF;NEUT;SG
cos	med	cos	med	PROPN	ADP
cos	de	cos	de	PROPN	PRO;NOM;DEF;PL
cos	den	cos	den	PROPN	PRO;DEF;MASC+FEM;SG
toda	hel	todo	hel	DET	ADJ;NOM;INDF;MASC+FEM;SG
toda	hela	todo	hel	DET	ADJ;NOM;DEF;SG
toda	allt	todo	all	DET	PRO;INDF;NEUT;SG
toda	alla	todo	all	DET	PRO;INDF;PL
fóra	out	fóra	out	ADV	N;NOM;INDF;MASC+FEM;SG
fóra	utomhus	fóra	utomhus	ADV	N;NOM;INDF;MASC+FEM;SG
fóra	utanför	fóra	utanför	ADV	ADP
fóra	utsidan	fóra	utsida	ADV	N;NOM;DEF;MASC+FEM;SG
fóra	hämta	fóra	hämta	ADV	V;IMP;FIN;ACT
fóra	skaffa	fóra	skaffa	ADV	V;IMP;FIN;ACT
fóra	få	fóra	få	ADV	ADJ;NOM;INDF;PL
fóra	get	fóra	ge	ADV	N;NOM;INDF;MASC+FEM;SG
contra	emot	contra	emot	ADP	ADV
mal	fel	mal	fel	ADV	N;NOM;INDF;NEUT;SG
mal	bad	mal	be	ADV	V;IMP;FIN;ACT
mal	dåligt	mal	dålig	ADV	ADJ;NOM;INDF;NEUT;SG
mal	dåliga	mal	dålig	ADV	ADJ;NOM;PL
mal	dålig	mal	dålig	ADV	ADJ;NOM;INDF;MASC+FEM;SG
tarde	senare	tarde	sen	N	ADV;CMPR
tarde	sena	tarde	sen	N	ADJ;NOM;PL
tarde	försenat	tarde	försena	N	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
tarde	försenade	tarde	försena	N	ADJ;NOM;PL;PST;V.PTCP
tarde	sen	tarde	sen	N	ADV
tarde	försenad	tarde	försenad	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
tarde	sent	tarde	sen	N	ADV
vas	ni	ir	ni	V	PRO;NOM;DEF;MASC+FEM;SG
vas	dig	ir	du	V	PRO;ACC;DEF;MASC+FEM;SG
vas	du	ir	du	V	PRO;NOM;DEF;MASC+FEM;SG
vas	är	ir	vara	V	V;IND;PRS;FIN;ACT
vas	are	ir	are	V	N;NOM;INDF;MASC+FEM;SG
vas	going	ir	going	V	N;NOM;INDF;MASC+FEM;SG
vas	gonna	ir	gonna	V	N;NOM;INDF;MASC+FEM;SG
poden	ni	poder	ni	V	PRO;NOM;DEF;MASC+FEM;SG
poden	dig	poder	du	V	PRO;ACC;DEF;MASC+FEM;SG
poden	du	poder	du	V	PRO;NOM;DEF;MASC+FEM;SG
poden	kan	poder	kunna	V	V;IND;PRS;FIN;ACT
poden	can	poder	can	V	N;NOM;INDF;MASC+FEM;SG
poden	de	poder	de	V	PRO;NOM;DEF;PL
poden	dom	poder	de	V	PRO;NOM;DEF;PL
poden	may	poder	may	V	N;NOM;INDF;NEUT;SG
poden	maj	poder	maj	V	N;NOM;INDF;MASC+FEM;SG
persoas	vilka	persoa	vilken	N	PRO;INDF;PL
persoas	vem	persoa	vem	N	PRO;INDF;MASC+FEM;SG
calquera	någon	calquera	någon	DET	PRO;INDF;MASC+FEM;SG
calquera	någon	calquera	någon	DET	PRO;INDF;MASC+FEM;SG
calquera	oavsett	calquera	oavsett	DET	N;NOM;INDF;MASC+FEM;SG
outros	annan	outro	annan	DET	ADJ;NOM;INDF;MASC+FEM;SG
outros	övrig	outro	övrig	DET	ADJ;NOM;INDF;MASC+FEM;SG
outros	övriga	outro	övrig	DET	ADJ;NOM;PL
outros	andra	outro	annan	DET	PRO;INDF;PL
outros	övrigt	outro	övrigt	DET	ADJ;NOM;INDF;NEUT;SG
outros	annat	outro	annan	DET	PRO;INDF;NEUT;SG
outros	andra	outro	annan	DET	PRO;INDF;PL
outros	övriga	outro	övrig	DET	ADJ;NOM;PL
nome	namnge	nome	namnge	N	V;IMP;FIN;ACT
parece	blickar	parecer	blicka	V	N;NOM;INDF;MASC+FEM;PL
parece	utseende	parecer	utseende	V	N;NOM;INDF;NEUT;SG
parece	som	parecer	som	V	CONJ
quería	want	querer	want	V	N;NOM;INDF;MASC+FEM;SG
pois	väl	pois	väl	CONJ	ADV
pois	ni	pois	ni	CONJ	PRO;NOM;DEF;MASC+FEM;SG
pois	dig	pois	du	CONJ	PRO;ACC;DEF;MASC+FEM;SG
pois	du	pois	du	CONJ	PRO;NOM;DEF;MASC+FEM;SG
dúas	två	dous	två	N	NUM;NOM
dúas	båda	dous	båda	N	PRO;DEF;PL
dúas	både	dous	både	N	CONJ
ola	tjena	ola	tjena	N	V;IMP;FIN;ACT
estes	dessa	este	denna	DET	PRO;DEF;PL
estes	denna	este	denna	DET	PRO;DEF;MASC+FEM;SG
estes	detta	este	denna	DET	PRO;DEF;NEUT;SG
estes	dessa	este	denna	DET	PRO;DEF;PL
será	bättre	ser	bra	V	ADJ;NOM;CMPR
certo	sanna	certo	sanna	DET	N;NOM;INDF;MASC+FEM;SG
certo	sann	certo	sann	DET	ADJ;NOM;INDF;MASC+FEM;SG
certo	sant	certo	sant	DET	N;NOM;INDF;NEUT;SG
certo	true	certo	true	DET	N;NOM;INDF;NEUT;SG
certo	visst	certo	viss	DET	ADJ;NOM;INDF;NEUT;SG
certo	höger	certo	höger	DET	N;NOM;INDF;MASC+FEM;SG
certo	rätt	certo	rätt	DET	N;NOM;INDF;MASC+FEM;SG
certo	sätt	certo	sätt	DET	N;NOM;INDF;NEUT;SG
certo	way	certo	way	DET	N;NOM;INDF;MASC+FEM;SG
feito	egentligen	feito	egentligen	N	ADV
feito	faktiskt	feito	faktisk	N	ADV
feito	avklarat	feito	avklara	N	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
feito	done	feito	dö	N	V;IMP;FIN;ACT
feito	gjort	feito	göra	N	V;V.CVB;ACT
feito	färdig	feito	färdig	N	ADJ;NOM;INDF;MASC+FEM;SG
feito	tillverkad	feito	tillverkad	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
feito	tillverkade	feito	tillverkad	N	ADJ;NOM;PL;PST;V.PTCP
feito	tillverkat	feito	tillverkad	N	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
feito	gjorda	feito	göra	N	ADJ;NOM;PL;PST;V.PTCP
vamos	come	varo	come	V	N;NOM;INDF;MASC+FEM;SG
vamos	let	varo	leta	V	N;NOM;INDF;NEUT;SG
poder	kraft	poder	kraft	V	N;NOM;INDF;MASC+FEM;SG
poder	makt	poder	makt	V	N;NOM;INDF;MASC+FEM;SG
poder	power	poder	power	V	N;NOM;INDF;MASC+FEM;SG
poder	kan	poder	kunna	V	V;IND;PRS;FIN;ACT
poder	can	poder	can	V	N;NOM;INDF;MASC+FEM;SG
tipo	snäll	tipo	snäll	N	ADJ;NOM;INDF;MASC+FEM;SG
tipo	guy	tipo	guy	N	PROPN;NOM
tipo	sortera	tipo	sortera	N	V;IMP;FIN;ACT
moitos	många	moito	mången	DET	PRO;INDF;PL
moitos	parti	moito	parti	DET	N;NOM;INDF;NEUT;SG
moitos	lot	moito	lot	DET	N;NOM;INDF;MASC+FEM;SG
uns	ungefär	un	ungefär	DET	ADV
uns	få	un	få	DET	ADJ;NOM;INDF;PL
uns	fåtal	un	fåtal	DET	N;NOM;INDF;NEUT;SG
uns	vissa	un	vissa	DET	PRO;INDF;PL
uns	somliga	un	somlig	DET	PRO;INDF;PL
uns	vardera	un	vardera	DET	PRO;DEF;SG
saber	vetskap	saber	vetskap	V	N;NOM;INDF;MASC+FEM;SG
saber	know	saber	know	V	N;NOM;INDF;MASC+FEM;SG
rei	king	rei	king	PROPN	N;NOM;INDF;MASC+FEM;SG
rei	kungen	rei	kung	PROPN	N;NOM;DEF;MASC+FEM;SG
rei	kung	rei	kung	PROPN	N;NOM;INDF;MASC+FEM;SG
rei	konung	rei	konung	PROPN	N;NOM;INDF;MASC+FEM;SG
rei	landar	rei	landa	PROPN	V;IND;PRS;FIN;ACT
rei	landning	rei	landning	PROPN	N;NOM;INDF;MASC+FEM;SG
rei	landing	rei	landing	PROPN	N;NOM;INDF;MASC+FEM;SG
estas	dessa	este	denna	DET	PRO;DEF;PL
estas	dessa	este	denna	DET	PRO;DEF;PL
estas	denna	este	denna	DET	PRO;DEF;MASC+FEM;SG
estas	detta	este	denna	DET	PRO;DEF;NEUT;SG
gran	jättebra	gran	jättebra	ADJ	N;NOM;INDF;NEUT;SG
gran	toppen	gran	topp	ADJ	N;NOM;DEF;MASC+FEM;SG
gran	big	gran	big	ADJ	N;NOM;INDF;NEUT;SG
até	jämn	até	jämn	ADV	ADJ;NOM;INDF;MASC+FEM;SG
tal	hur	tal	hur	DET	ADV
tal	ungefär	tal	ungefär	DET	ADV
tal	sådana	tal	sån	DET	PRO;INDF;PL
tal	sådan	tal	sån	DET	ADJ;NOM;INDF;MASC+FEM;SG
tal	sådant	tal	sån	DET	PRO;INDF;NEUT;SG
tal	kanske	tal	kanske	DET	ADV
tal	att	tal	att	DET	PART
nosos	våra	noso	vi	DET	PRO;DEF;PL
nosos	vårat	noso	vira	DET	PRO;DEF;NEUT;SG
nosos	vår	noso	vår	DET	N;NOM;INDF;MASC+FEM;SG
nosos	vårt	noso	vi	DET	PRO;DEF;NEUT;SG
nosos	våran	noso	våran	DET	N;NOM;DEF;MASC+FEM;SG
seguro	visst	seguro	viss	N	ADJ;NOM;INDF;NEUT;SG
seguro	säkert	seguro	säker	N	ADV
seguro	säker	seguro	säker	N	ADJ;NOM;INDF;MASC+FEM;SG
seguro	säkra	seguro	säker	N	ADJ;NOM;PL
seguro	ni	seguro	ni	N	PRO;NOM;DEF;MASC+FEM;SG
seguro	dig	seguro	du	N	PRO;ACC;DEF;MASC+FEM;SG
seguro	du	seguro	du	N	PRO;NOM;DEF;MASC+FEM;SG
problema	problematiskt	problema	problematisk	N	ADJ;NOM;INDF;NEUT;SG
vin	sett	ver	se	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
vin	sedd	ver	sedd	V	ADJ;NOM;INDF;MASC+FEM;SG
vin	sedda	ver	sedda	V	ADJ;NOM;PL;PST;V.PTCP
medo	skrämd	medo	skrämd	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
medo	rädd	medo	rädd	N	ADJ;NOM;INDF;MASC+FEM;SG
medo	rädd	medo	rädd	N	ADJ;NOM;INDF;MASC+FEM;SG
medo	frukta	medo	frukt	N	V;IMP;FIN;ACT
amor	älska	amor	älsk	N	V;IMP;FIN;ACT
amor	älskar	amor	älska	N	V;IND;PRS;FIN;ACT
dixen	sagda	dixir	sagda	V	ADJ;NOM;PL;PST;V.PTCP
dixen	berättat	dixir	berätta	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
dixen	say	dixir	say	V	N;NOM;INDF;NEUT;SG
moitas	mycket	moito	mycket	DET	ADV
moitas	mycke	moito	mycke	DET	N;NOM;INDF;MASC+FEM;SG
moitas	much	moito	much	DET	N;NOM;INDF;NEUT;SG
moitas	mycket	moito	mycket	DET	ADV
moitas	tacka	moito	tacka	DET	V;IMP;FIN;ACT
moitas	många	moito	mången	DET	PRO;INDF;PL
moitas	parti	moito	parti	DET	N;NOM;INDF;NEUT;SG
moitas	lot	moito	lot	DET	N;NOM;INDF;MASC+FEM;SG
moitas	ni	moito	ni	DET	PRO;NOM;DEF;MASC+FEM;SG
moitas	dig	moito	du	DET	PRO;ACC;DEF;MASC+FEM;SG
moitas	du	moito	du	DET	PRO;NOM;DEF;MASC+FEM;SG
facelo	att	facelo	att	N	PART
facelo	gör	facelo	göra	N	V;IMP;FIN;ACT
facelo	göra	facelo	göra	N	V;IMP;FIN;ACT
facelo	denna	facelo	denna	N	PRO;DEF;MASC+FEM;SG
facelo	detta	facelo	denna	N	PRO;DEF;NEUT;SG
grande	large	grande	large	ADJ	N;NOM;INDF;MASC+FEM;SG
grande	big	grande	big	ADJ	N;NOM;INDF;NEUT;SG
grande	jättebra	grande	jättebra	ADJ	N;NOM;INDF;NEUT;SG
grande	toppen	grande	topp	ADJ	N;NOM;DEF;MASC+FEM;SG
nova	young	novo	young	ADJ	N;NOM;INDF;MASC+FEM;SG
nova	nyhet	novo	nyhet	ADJ	N;NOM;INDF;MASC+FEM;SG
ven	come	ver	come	V	N;NOM;INDF;MASC+FEM;SG
ven	här	ver	här	V	ADV
cun	med	cun	med	PROPN	ADP
eh	tjena	eh	tjena		V;IMP;FIN;ACT
eh	hej	eh	hej		N;NOM;INDF;MASC+FEM;SG
eh	va	eh	va		N;NOM;INDF;MASC+FEM;SG
eh	huh	eh	huh		N;NOM;INDF;NEUT;SG
había	där	haber	där	V	ADV
había	var	haber	var	V	PRO;INDF;MASC+FEM;SG
había	var	haber	var	V	PRO;INDF;MASC+FEM;SG
forma	bilda	forma	bilda	N	V;IMP;FIN;ACT
cabeza	ditt	cabeza	du	N	PRO;DEF;NEUT;SG
cabeza	din	cabeza	du	N	PRO;DEF;MASC+FEM;SG
cabeza	dina	cabeza	du	N	PRO;DEF;PL
debe	måste	deber	måste	V	V;IND;PRS;FIN;ACT
debe	must	deber	must	V	N;NOM;INDF;MASC+FEM;SG
debe	bör	deber	böra	V	V;IND;PRS;FIN;ACT
debe	ska	deber	skola	V	V;IND;PRS;FIN;ACT
vale	okej	valar	okej	V	INTJ
vale	höger	valar	höger	V	N;NOM;INDF;MASC+FEM;SG
vale	rätt	valar	rätt	V	N;NOM;INDF;MASC+FEM;SG
vale	värt	valar	värd	V	ADJ;NOM;INDF;MASC+FEM;SG
vale	värd	valar	värd	V	ADJ;NOM;INDF;MASC+FEM;SG
vale	worth	valar	worth	V	PROPN;NOM
vale	allt	valar	all	V	PRO;INDF;NEUT;SG
vale	alla	valar	all	V	PRO;INDF;PL
van	är	ir	vara	V	V;IND;PRS;FIN;ACT
van	are	ir	are	V	N;NOM;INDF;MASC+FEM;SG
van	de	ir	de	V	PRO;NOM;DEF;PL
van	dom	ir	de	V	PRO;NOM;DEF;PL
van	going	ir	going	V	N;NOM;INDF;MASC+FEM;SG
primeira	först	primeiro	först	ADJ	ADV
primeira	de	primeiro	de	ADJ	PRO;NOM;DEF;PL
primeira	den	primeiro	den	ADJ	PRO;DEF;MASC+FEM;SG
mentres	medan	mentres	medan	ADV	CONJ
mentres	långa	mentres	lång	ADV	ADJ;NOM;PL
mentres	lång	mentres	lång	ADV	ADJ;NOM;INDF;MASC+FEM;SG
mentres	long	mentres	long	ADV	N;NOM;INDF;MASC+FEM;SG
fixo	avklarat	facer	avklara	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
fixo	färdig	facer	färdig	V	ADJ;NOM;INDF;MASC+FEM;SG
fixo	made	facer	made	V	N;NOM;INDF;MASC+FEM;SG
fixo	tillverkad	facer	tillverkad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
fixo	tillverkade	facer	tillverkad	V	ADJ;NOM;PL;PST;V.PTCP
fixo	tillverkat	facer	tillverkad	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
fixo	gjorda	facer	göra	V	ADJ;NOM;PL;PST;V.PTCP
dar	give	dar	give	V	N;NOM;INDF;MASC+FEM;SG
dar	ni	dar	ni	V	PRO;NOM;DEF;MASC+FEM;SG
dar	dig	dar	du	V	PRO;ACC;DEF;MASC+FEM;SG
dar	du	dar	du	V	PRO;NOM;DEF;MASC+FEM;SG
dar	för	dar	för	V	ADP
razón	varför	razón	varför	N	ADV
ollos	ditt	ollo	du	N	PRO;DEF;NEUT;SG
ollos	din	ollo	du	N	PRO;DEF;MASC+FEM;SG
ollos	dina	ollo	du	N	PRO;DEF;PL
ningún	någon	ningún	någon	DET	PRO;INDF;MASC+FEM;SG
ningún	inte	ningún	inte	DET	PART;NEG
ningún	ej	ningún	ej	DET	PART;NEG
ningún	ingen	ningún	ingen	DET	PRO;INDF;MASC+FEM;SG
ningún	inga	ningún	ingen	DET	PRO;INDF;PL
somos	är	ser	vara	V	V;IND;PRS;FIN;ACT
somos	are	ser	are	V	N;NOM;INDF;MASC+FEM;SG
comigo	med	comigo	med	PRO	ADP
merda	shit	merda	shit	N	V;IMP;FIN;ACT
merda	fuck	merda	fuck	N	V;IMP;FIN;ACT
merda	jävla	merda	jävla	N	V;IMP;FIN;ACT
eses	dessa	ese	denna	DET	PRO;DEF;PL
eses	att	ese	att	DET	PART
eses	dessa	ese	denna	DET	PRO;DEF;PL
desde	sedan	desde	sedan	ADP	ADV
pensar	ungefär	pensar	ungefär	V	ADV
pensar	tänkande	pensar	tänkande	V	N;NOM;INDF;NEUT;SG
cal	som	cal	som	PRO	CONJ
cal	en	cal	en	PRO	NUM;NOM;INDF;MASC+FEM;SG
cal	ett	cal	en	PRO	NUM;NOM;INDF;NEUT;SG
cal	one	cal	one	PRO	N;NOM;INDF;MASC+FEM;SG
acordo	samtycker	acordo	samtyck	N	V;IND;PRS;FIN;ACT
acordo	håller	acordo	hålla	N	V;IND;PRS;FIN;ACT
acordo	instämmer	acordo	instämma	N	V;IND;PRS;FIN;ACT
acordo	okej	acordo	okej	N	INTJ
catro	fyra	catro	fyra	N	NUM;NOM
dentro	inside	dentro	inside	ADV	N;NOM;INDF;MASC+FEM;SG
dentro	insidan	dentro	insida	ADV	N;NOM;DEF;MASC+FEM;SG
dentro	inuti	dentro	inuti	ADV	N;NOM;INDF;MASC+FEM;SG
dentro	inom	dentro	inom	ADV	ADP
pasar	igenom	pasar	igenom	V	ADP
pasar	genom	pasar	genom	V	ADP
pasar	going	pasar	going	V	N;NOM;INDF;MASC+FEM;SG
pasar	come	pasar	come	V	N;NOM;INDF;MASC+FEM;SG
fin	slutligen	fin	slutligen	N	ADV
fin	äntligen	fin	äntligen	N	ADV
fin	avsluta	fin	avsluta	N	V;IMP;FIN;ACT
fin	de	fin	de	N	PRO;NOM;DEF;PL
fin	den	fin	den	N	PRO;DEF;MASC+FEM;SG
fin	senast	fin	senast	N	ADV;RL
fin	senaste	fin	sen	N	ADJ;NOM;DEF;RL
fin	sista	fin	sista	N	ADJ;NOM;DEF;RL
fin	sist	fin	sist	N	ADV;RL
traballar	arbete	traballar	arbete	V	N;NOM;INDF;NEUT;SG
traballar	work	traballar	work	V	N;NOM;INDF;MASC+FEM;SG
traballar	fungerande	traballar	fungerande	V	ADJ;NOM;PRS;V.PTCP
polos	de	polo	de	N	PRO;NOM;DEF;PL
polos	den	polo	den	N	PRO;DEF;MASC+FEM;SG
polos	för	polo	för	N	ADP
persoa	vilka	persoa	vilken	N	PRO;INDF;PL
persoa	vem	persoa	vem	N	PRO;INDF;MASC+FEM;SG
debería	bör	deber	böra	V	V;IND;PRS;FIN;ACT
debería	ska	deber	skola	V	V;IND;PRS;FIN;ACT
debería	ni	deber	ni	V	PRO;NOM;DEF;MASC+FEM;SG
debería	dig	deber	du	V	PRO;ACC;DEF;MASC+FEM;SG
debería	du	deber	du	V	PRO;NOM;DEF;MASC+FEM;SG
conta	inser	conta	inse	N	V;IND;PRS;FIN;ACT
conta	insåg	conta	inse	N	V;IMP;FIN;ACT
foron	de	ser	de	V	PRO;NOM;DEF;PL
foron	dom	ser	de	V	PRO;NOM;DEF;PL
foron	ha	ser	ha	V	INTJ
foron	var	ser	var	V	PRO;INDF;MASC+FEM;SG
foron	var	ser	var	V	PRO;INDF;MASC+FEM;SG
foron	varit	ser	vara	V	V;V.CVB;ACT
mesma	själv	mesmo	själv	DET	ADJ;NOM;INDF;MASC+FEM;SG
mesma	detsamma	mesmo	densamma	DET	PRO;DEF;NEUT;SG
neste	denna	neste	denna	PROPN	PRO;DEF;MASC+FEM;SG
neste	detta	neste	denna	PROPN	PRO;DEF;NEUT;SG
papá	farsan	papá	farsan	PROPN	N;NOM;INDF;MASC+FEM;SG
papá	pappa	papá	pappa	PROPN	N;NOM;INDF;MASC+FEM;SG
papá	far	papá	far	PROPN	N;NOM;INDF;MASC+FEM;SG
papá	fader	papá	far	PROPN	N;NOM;INDF;MASC+FEM;SG
papá	fadern	papá	far	PROPN	N;NOM;DEF;MASC+FEM;SG
papá	pappa	papá	pappa	PROPN	N;NOM;INDF;MASC+FEM;SG
papá	husse	papá	husse	PROPN	N;NOM;DEF;MASC+FEM;SG
papá	pappa	papá	pappa	PROPN	N;NOM;INDF;MASC+FEM;SG
papá	papa	papá	papa	PROPN	N;NOM;INDF;NEUT;SG
eran	var	ser	var	V	PRO;INDF;MASC+FEM;SG
eran	de	ser	de	V	PRO;NOM;DEF;PL
eran	dom	ser	de	V	PRO;NOM;DEF;PL
eran	var	ser	var	V	PRO;INDF;MASC+FEM;SG
terra	landa	terra	landa	N	V;IMP;FIN;ACT
algúns	vissa	algún	vissa	DET	PRO;INDF;PL
algúns	somliga	algún	somlig	DET	PRO;INDF;PL
algúns	få	algún	få	DET	ADJ;NOM;INDF;PL
algúns	fåtal	algún	fåtal	DET	N;NOM;INDF;NEUT;SG
algunha	någon	algún	någon	DET	PRO;INDF;MASC+FEM;SG
algunha	ni	algún	ni	DET	PRO;NOM;DEF;MASC+FEM;SG
algunha	dig	algún	du	DET	PRO;ACC;DEF;MASC+FEM;SG
algunha	du	algún	du	DET	PRO;NOM;DEF;MASC+FEM;SG
algunha	vissa	algún	vissa	DET	PRO;INDF;PL
algunha	somliga	algún	somlig	DET	PRO;INDF;PL
algunha	någonsin	algún	någonsin	DET	ADV
algunha	ever	algún	ever	DET	N;NOM;INDF;MASC+FEM;SG
algunha	har	algún	ha	DET	V;IND;PRS;FIN;ACT
algunha	ha	algún	ha	DET	INTJ
algunha	nånting	algún	nånting	DET	PRO;INDF;NEUT;SG
algunha	något	algún	någon	DET	PRO;INDF;NEUT;SG
algunha	någonting	algún	någonting	DET	PRO;INDF;NEUT;SG
algunha	nåt	algún	nåt	DET	PRO;INDF;NEUT;SG
algún	någon	algún	någon	DET	PRO;INDF;MASC+FEM;SG
algún	vissa	algún	vissa	DET	PRO;INDF;PL
algún	somliga	algún	somlig	DET	PRO;INDF;PL
algún	en	algún	en	DET	NUM;NOM;INDF;MASC+FEM;SG
algún	ett	algún	en	DET	NUM;NOM;INDF;NEUT;SG
algún	one	algún	one	DET	N;NOM;INDF;MASC+FEM;SG
cinco	fem	cinco	fem	N	NUM;NOM
coas	med	coar	med	V	ADP
coas	de	coar	de	V	PRO;NOM;DEF;PL
coas	den	coar	den	V	PRO;DEF;MASC+FEM;SG
rapaz	man	rapaz	man	N	PRO;NOM;INDF;MASC+FEM;SG
vén	från	vir	från	V	ADP
vén	come	vir	come	V	N;NOM;INDF;MASC+FEM;SG
hora	för	hora	för	N	ADP
lado	side	lado	side	N	PROPN;NOM
lado	nästa	lado	nästa	N	ADJ;NOM
lado	härnäst	lado	härnäst	N	ADV
volver	tillbaks	volver	tillbaks	V	ADV
volver	tillbaka	volver	tillbaka	V	ADV
volver	bakåt	volver	bakåt	V	ADV
volver	rygg	volver	rygg	V	N;NOM;INDF;MASC+FEM;SG
volver	come	volver	come	V	N;NOM;INDF;MASC+FEM;SG
volver	igen	volver	igen	V	ADV
volver	återigen	volver	återigen	V	ADV
volver	få	volver	få	V	ADJ;NOM;INDF;PL
volver	get	volver	ge	V	N;NOM;INDF;MASC+FEM;SG
volver	återkomst	volver	återkomst	V	N;NOM;INDF;MASC+FEM;SG
volver	avkastning	volver	avkastning	V	N;NOM;INDF;MASC+FEM;SG
clase	snäll	clase	snäll	N	ADJ;NOM;INDF;MASC+FEM;SG
cunha	en	cunha	en	PROPN	NUM;NOM;INDF;MASC+FEM;SG
cunha	ett	cunha	en	PROPN	NUM;NOM;INDF;NEUT;SG
cunha	one	cunha	one	PROPN	N;NOM;INDF;MASC+FEM;SG
cunha	med	cunha	med	PROPN	ADP
contigo	med	contigo	med	ADV	ADP
contigo	ni	contigo	ni	ADV	PRO;NOM;DEF;MASC+FEM;SG
contigo	dig	contigo	du	ADV	PRO;ACC;DEF;MASC+FEM;SG
contigo	du	contigo	du	ADV	PRO;NOM;DEF;MASC+FEM;SG
contigo	snacka	contigo	snacka	ADV	V;IMP;FIN;ACT
contigo	föredrag	contigo	föredrag	ADV	N;NOM;INDF;NEUT;SG
contigo	prat	contigo	prat	ADV	N;NOM;INDF;NEUT;SG
contigo	talk	contigo	talk	ADV	N;NOM;INDF;MASC+FEM;SG
contigo	prata	contigo	prata	ADV	V;IMP;FIN;ACT
mans	händer	man	hända	N	V;IND;PRS;FIN;ACT
mans	ditt	man	du	N	PRO;DEF;NEUT;SG
mans	din	man	du	N	PRO;DEF;MASC+FEM;SG
mans	dina	man	du	N	PRO;DEF;PL
volta	vrida	volta	vrida	N	V;IMP;FIN;ACT
volta	vänd	volta	vända	N	V;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
volta	kring	volta	kring	N	ADP
volta	omkring	volta	omkring	N	ADV
