din	from	din	from	ADP;ACC	
populația	populacja	populație	populacja	N;DEF;FEM;SG	N;NOM;FEM;SG
populația	populacji	populație	populacja	N;DEF;FEM;SG	N;GEN;FEM;SG
populația	ludność	populație	ludność	N;DEF;FEM;SG	N;NOM;FEM;SG
membru	członkowskie	membru	członkowski	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
dată	termin	dată	termin	N;INDF;FEM;SG	N;NOM;MASC;SG
dată	randka	dată	randka	N;INDF;FEM;SG	N;NOM;FEM;SG
dată	data	dată	datać	N;INDF;FEM;SG	
numit	dzwonił	numit	dzwonić	ADJ;INDF;MASC;SG	V;IPFV;MASC;IND;SG;PST;FIN;ACT
descrisă	opisano	descris	opisać	ADJ;INDF;FEM;SG	V;PFV;IND;0;PST;FIN;ACT
descrisă	opisane	descris	opisać	ADJ;INDF;FEM;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
descrisă	opisał	descris	opisać	ADJ;INDF;FEM;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
descrisă	opisana	descris	opisać	ADJ;INDF;FEM;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
oficial	urzędnik	oficial	urzędnik	ADJ;INDF;MASC;SG	N;NOM;MASC;SG
oficial	oficjalnie	oficial	oficjalnie	ADJ;INDF;MASC;SG	ADV
oficial	oficjalnie	oficial	oficjalnie	ADJ;INDF;MASC;SG	ADV
nici	ani	nici	ani	ADV	CONJ
împotriva	przeciw	împotriva	przeciw	ADP;GEN	
deși	chociaż	deși	chociaż	CONJ;POS	PART
deși	aczkolwiek	deși	aczkolwiek	CONJ;POS	
deși	choć	deși	choć	CONJ;POS	
deși	chociaż	deși	chociaż	CONJ;POS	PART
deși	choć	deși	choć	CONJ;POS	
saint	święty	saint	święty	N;INDF;MASC;SG	
saint	święta	saint	święto	N;INDF;MASC;SG	
saint	saint	saint	saint	N;INDF;MASC;SG	
specia	gatunki	specie	gatunek	N;DEF;FEM;SG	N;NOM;MASC;PL
specia	gatunek	specie	gatunek	N;DEF;FEM;SG	N;NOM;MASC;SG
vest	zachodnia	vest	zachodni	N;INDF;MASC;SG	
vest	west	vest	wysta	N;INDF;MASC;SG	
vest	zachodnia	vest	zachodni	N;INDF;MASC;SG	
vest	zachodnie	vest	zachodnie	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
vest	western	vest	western	N;INDF;MASC;SG	
italia	italia	italia	italiać	PROPN	N;NOM;FEM;SG
italia	włochy	italia	włochy	PROPN	
puțin	mał	puțin	mała	ADV	V;IPFV;IND;SG;3;PRS;FIN;ACT
puțin	little	puțin	littl	ADV	
puțin	mały	puțin	mały	ADV	ADJ;NOM;MASC;SG
puțin	mała	puțin	mały	ADV	
excentricitate	ekscentryczność	excentricitate	ekscentryczność	N;INDF;FEM;SG	N;ACC;FEM;SG
încă	jeszcze	încă	jeszcze	ADV	PART
descoperit	odkrył	descoperit	odkryć	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
descoperit	odkryto	descoperit	odkryć	ADJ;INDF;MASC;SG	V;PFV;IND;0;PST;FIN;ACT
înainte	naprzód	înainte	naprzód	ADV	
înainte	zanim	înainte	zanim	ADV	CONJ
înainte	przed	înainte	przed	ADV	ADP
înainte	wcześniej	înainte	wcześnie	ADV	ADV;CMPR
lemn	wood	lemn	wood	N;INDF;MASC;SG	
lemn	drewna	lemn	drewna	N;INDF;MASC;SG	
noi	nowości	eu	nowość	PRO;PL;1	N;ACC;FEM;PL
noi	nowe	eu	nowy	PRO;PL;1	ADJ;NOM;NEUT;SG
noi	nowość	eu	nowość	PRO;PL;1	N;NOM;FEM;SG
noi	nowy	eu	nowy	PRO;PL;1	ADJ;NOM;MASC;SG
noi	nowa	eu	nowy	PRO;PL;1	
nicolae	nicholas	nicolae	nicholas	PROPN	PROPN;NOM;MASC;SG
nicolae	mikołaj	nicolae	mikołaj	PROPN	N;NOM;MASC;SG
nicolae	nicolae	nicolae	nicola	PROPN	PROPN;NOM;MASC;SG
națională	krajowa	național	krajowy	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;SG
națională	krajowe	național	krajowy	ADJ;INDF;FEM;SG	ADJ;NOM;NEUT;SG
națională	national	național	national	ADJ;INDF;FEM;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
națională	narodowy	național	narodowy	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;SG
națională	krajowy	național	krajowy	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;SG
națională	krajowych	național	krajowy	ADJ;INDF;FEM;SG	ADJ;GEN;MASC;PL
subspecii	podgatunki	subspeciu	podgatunka	N;DEF;FEM;PL	N;NOM;MASC;PL
statele	stany	stat	stany	N;DEF;FEM;PL	N;NOM;MASC;PL
statele	stanów	stat	stan	N;DEF;FEM;PL	N;GEN;MASC;PL
roman	rzymski	roman	rzymski	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
roman	roman	roman	roman	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
roman	rzymskie	roman	rzymski	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
roman	powieść	roman	powieść	N;INDF;MASC;SG	V;PFV;NFIN;ACT
mod	mod	mod	mod	N;INDF;MASC;SG	
american	american	american	american	ADJ;INDF;MASC;SG	
american	amerykanin	american	amerykanin	ADJ;INDF;MASC;SG	N;NOM;MASC;SG
fiecare	każda	fiecare	każdy	PRO;SG;3	DET;NOM;FEM;SG
fiecare	każdy	fiecare	każdy	PRO;SG;3	DET;NOM;MASC;SG
fiecare	każda	fiecare	każdy	PRO;SG;3	DET;NOM;FEM;SG
fiecare	każdy	fiecare	każdy	PRO;SG;3	DET;NOM;MASC;SG
prezent	obecny	prezent	obecny	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
prezent	obecni	prezent	obecny	N;INDF;MASC;SG	N;NOM;MASC;PL
prezent	obecna	prezent	obecny	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
prezent	obecne	prezent	obecny	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
casa	house	casă	housy	N;DEF;FEM;SG	
casa	domu	casă	dom	N;DEF;FEM;SG	N;GEN;MASC;SG
casa	dom	casă	dom	N;DEF;FEM;SG	N;NOM;MASC;SG
acestea	tych	acesta	ten	PRO;FEM;PL;3	DET;GEN;MASC;PL
acestea	te	acesta	ten	PRO;FEM;PL;3	DET;NOM;MASC;PL
printre	pośród	printre	pośród	ADP;ACC	
printre	pośród	printre	pośród	ADP;ACC	
categorie	kategoria	categorie	kategoria	N;INDF;FEM;SG	N;NOM;FEM;SG
categorie	kategorii	categorie	kategoria	N;INDF;FEM;SG	N;GEN;FEM;SG
text	text	text	text	N;INDF;MASC;SG	
text	tekstowe	text	tekstowy	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
cluj	cluj	cluj	cluj	PROPN	PROPN;NOM;MASC;SG
bine	dobre	bine	dobry	ADV	
http	http	http	http	N	
site	witryna	sită	witryna	N;INDF;FEM;PL	N;NOM;FEM;SG
site	strona	sită	strona	N;INDF;FEM;PL	N;NOM;FEM;SG
articole	pozycji	articol	pozycja	N;INDF;FEM;PL	N;GEN;FEM;SG
alexandru	alexandru	alexandru	alexandr	PROPN	PROPN;NOM;MASC;SG
alexandru	aleksandr	alexandru	aleksandr	PROPN	PROPN;NOM;MASC;SG
alexandru	aleksandra	alexandru	aleksandra	PROPN	
alexandru	aleksander	alexandru	aleksander	PROPN	N;NOM;MASC;SG
alexandru	alexander	alexandru	alexander	PROPN	N;NOM;MASC;SG
unele	niektóre	unul	niektóry	PRO;FEM;PL;3	DET;NOM;MASC;SG
unele	niektórzy	unul	niektóry	PRO;FEM;PL;3	DET;NOM;MASC;PL
unele	trochę	unul	trochę	PRO;FEM;PL;3	ADV
milioane	milion	milion	milion	NUM;INDF;FEM;PL	
milioane	mln	milion	mlna	NUM;INDF;FEM;PL	
milioane	miliony	milion	miliony	NUM;INDF;FEM;PL	
milioane	miliony	milion	miliony	NUM;INDF;FEM;PL	
milioane	milionów	milion	milion	NUM;INDF;FEM;PL	N;GEN;MASC;PL
apă	woda	apă	woda	N;INDF;FEM;SG	N;NOM;FEM;SG
apă	wody	apă	woda	N;INDF;FEM;SG	N;GEN;FEM;SG
doua	dwie	doi	dwa	NUM;FEM;SG	NUM;ACC;FEM;PL
doua	dwóch	doi	dwa	NUM;FEM;SG	NUM;ACC;MASC;PL
doua	dwa	doi	dwa	NUM;FEM;SG	NUM;ACC;MASC;PL
iași	jassy	iași	jassy	PROPN	PROPN;NOM;MASC;SG
ori	ori	ori	oriej	CONJ;POS	
țară	ojczyzna	țară	ojczyzna	N;INDF;FEM;SG	N;NOM;FEM;SG
țară	kraje	țară	kraj	N;INDF;FEM;SG	N;NOM;MASC;PL
țară	kraju	țară	kraj	N;INDF;FEM;SG	N;GEN;MASC;SG
țară	kraj	țară	kraj	N;INDF;FEM;SG	N;NOM;MASC;SG
țară	państwo	țară	państwo	N;INDF;FEM;SG	N;NOM;NEUT;SG
sate	wioski	sat	wioska	N;INDF;FEM;PL	N;ACC;FEM;SG
târziu	późny	târziu	późny	ADV	ADJ;NOM;MASC;SG
istoria	historia	istorie	historia	N;DEF;FEM;SG	N;NOM;FEM;SG
istoria	historii	istorie	historia	N;DEF;FEM;SG	N;GEN;FEM;SG
istoria	historię	istorie	historia	N;DEF;FEM;SG	N;ACC;FEM;SG
maria	mario	maria	mario	N;DEF;FEM;SG	
maria	marii	maria	maria	N;DEF;FEM;SG	
maria	maria	maria	maria	N;DEF;FEM;SG	PROPN;NOM;FEM;SG
cunoscut	znani	cunoscut	znany	ADJ;INDF;MASC;SG	N;NOM;MASC;PL
cunoscut	znany	cunoscut	znany	ADJ;INDF;MASC;SG	V;IPFV;MASC;IND;SG;PST;FIN;ACT
cunoscut	znana	cunoscut	znany	ADJ;INDF;MASC;SG	V;IPFV;IND;SG;PRS;FIN;ACT
republica	republiki	republică	republika	N;DEF;FEM;SG	
republica	republika	republică	republik	N;DEF;FEM;SG	N;NOM;FEM;SG
râul	rzeki	râu	rzeka	N;DEF;MASC;SG	
râul	river	râu	river	N;DEF;MASC;SG	
râul	rzeka	râu	rzeka	N;DEF;MASC;SG	N;NOM;FEM;SG
formată	utworzony	forma	utworzyć	ADJ;INDF;FEM;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
formată	utworzona	forma	utworzyć	ADJ;INDF;FEM;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
formată	utworzone	forma	utworzyć	ADJ;INDF;FEM;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
paris	paryżu	paris	paryż	PROPN	N;DAT;MASC;SG
paris	paryż	paris	paryż	PROPN	
gheorghe	gheorghe	gheorghe	gheorghi	PROPN	PROPN;NOM;MASC;SG
gheorghe	jerzego	gheorghe	jerć	PROPN	PROPN;GEN;MASC;SG
gheorghe	jerzy	gheorghe	jerzy	PROPN	PROPN;NOM;MASC;SG
gheorghe	grzegorz	gheorghe	grzegorz	PROPN	PROPN;NOM;MASC;SG
gheorghe	george	gheorghe	george	PROPN	
tip	guy	tip	guy	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
tip	gość	tip	gość	N;INDF;MASC;SG	V;IPFV;IND;SG;PST;FIN;ACT
tip	wpisz	tip	wpić	N;INDF;MASC;SG	V;PFV;IMP;SG;2;FIN;ACT
tip	typ	tip	typ	N;INDF;MASC;SG	
premiul	nagrodę	premiu	nagroda	N;DEF;MASC;SG	N;ACC;FEM;SG
premiul	nagroda	premiu	nagroda	N;DEF;MASC;SG	N;NOM;FEM;SG
premiul	nagrody	premiu	nagroda	N;DEF;MASC;SG	N;NOM;FEM;PL
premiul	wyróżnienie	premiu	wyróżnienie	N;DEF;MASC;SG	N;NOM;NEUT;SG
premiul	nagrodę	premiu	nagroda	N;DEF;MASC;SG	N;ACC;FEM;SG
premiul	nagroda	premiu	nagroda	N;DEF;MASC;SG	N;NOM;FEM;SG
premiul	nagrody	premiu	nagroda	N;DEF;MASC;SG	N;NOM;FEM;PL
putea	mógł	putea	móc	V;IND;SG;3;IPFV;FIN	V;IPFV;MASC;IND;SG;PST;FIN;ACT
persoane	people	persoană	peopło	N;INDF;FEM;PL	
constantin	constantin	constantin	constantin	PROPN	N;NOM;MASC;SG
constantin	constantine	constantin	constantiny	PROPN	
exemplu	przykładowy	exemplu	przykładowy	N;INDF;MASC;SG	ADJ;ACC;MASC;SG
exemplu	przykładowe	exemplu	przykładowy	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
descriere	podpis	descriere	podpis	N;INDF;FEM;SG	N;ACC;MASC;SG
descriere	opis	descriere	opis	N;INDF;FEM;SG	
descriere	opis	descriere	opis	N;INDF;FEM;SG	
george	jerzego	george	jerć	PROPN	PROPN;GEN;MASC;SG
george	jerzy	george	jerzy	PROPN	PROPN;NOM;MASC;SG
george	grzegorz	george	grzegorz	PROPN	PROPN;NOM;MASC;SG
george	george	george	george	PROPN	
numărul	numer	număr	numer	N;DEF;MASC;SG	N;NOM;MASC;SG
numărul	liczba	număr	liczba	N;DEF;MASC;SG	N;NOM;FEM;SG
comitatul	hrabstwo	comitat	hrabstwo	N;DEF;MASC;SG	N;NOM;NEUT;SG
comitatul	okręg	comitat	okręg	N;DEF;MASC;SG	N;NOM;MASC;SG
comitatul	hrabstwa	comitat	hrabstwo	N;DEF;MASC;SG	N;ACC;NEUT;SG
comitatul	powiat	comitat	powiat	N;DEF;MASC;SG	
harta	mapa	hartă	mapa	N;DEF;FEM;SG	
harta	mapy	hartă	mapa	N;DEF;FEM;SG	N;ACC;FEM;SG
harta	mapę	hartă	mapa	N;DEF;FEM;SG	N;ACC;FEM;SG
harta	mapie	hartă	mapa	N;DEF;FEM;SG	N;ACC;FEM;SG
john	jan	john	jan	PROPN	PROPN;NOM;MASC;SG
john	johna	john	johny	PROPN	
john	janek	john	janek	PROPN	PROPN;NOM;MASC;SG
john	john	john	john	PROPN	PROPN;NOM;MASC;SG
john	jana	john	jani	PROPN	
jos	dół	jos	dół	ADV	N;NOM;MASC;SG
marea	morza	mare	morze	N;DEF;FEM;SG	N;GEN;NEUT;SG
marea	morze	mare	morze	N;DEF;FEM;SG	N;NOM;NEUT;SG
deoarece	ponieważ	deoarece	ponieważ	CONJ;POS	PART
localitate	miejscowość	localitate	miejscowość	N;INDF;FEM;SG	N;NOM;FEM;SG
aproape	prawie	aproape	prawie	ADV	PART
scris	napisane	scris	napisać	N;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
scris	pisemne	scris	pisemny	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
scris	napisano	scris	napisać	N;INDF;MASC;SG	V;PFV;IND;0;PST;FIN;ACT
scris	zapisane	scris	zapisać	N;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
raport	zgłoś	raport	zgłosić	N;INDF;MASC;SG	V;PFV;IMP;SG;2;FIN;ACT
echipa	oddział	echipă	oddział	N;DEF;FEM;SG	N;NOM;MASC;SG
echipa	ekipa	echipă	ekipa	N;DEF;FEM;SG	N;NOM;FEM;SG
echipa	team	echipă	team	N;DEF;FEM;SG	
echipa	drużyny	echipă	drużyna	N;DEF;FEM;SG	N;ACC;FEM;PL
echipa	drużyna	echipă	drużyna	N;DEF;FEM;SG	N;NOM;FEM;SG
echipa	zespół	echipă	zespół	N;DEF;FEM;SG	N;NOM;MASC;SG
diferite	inna	diferit	inny	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
diferite	różne	diferit	różny	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
diferite	inny	diferit	inny	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
baza	baza	bază	baza	N;DEF;FEM;SG	N;NOM;FEM;SG
baza	podstawa	bază	podstawa	N;DEF;FEM;SG	N;NOM;FEM;SG
baza	base	bază	bas	N;DEF;FEM;SG	
baza	bazy	bază	baza	N;DEF;FEM;SG	N;GEN;FEM;SG
special	specjalna	special	specjalny	ADV	ADJ;NOM;FEM;SG
special	specjalny	special	specjalny	ADV	ADJ;NOM;MASC;SG
special	specjalne	special	specjalny	ADV	ADJ;NOM;NEUT;SG
special	wyjątkowy	special	wyjątkowy	ADV	ADJ;NOM;MASC;SG
special	szczególne	special	szczególny	ADV	ADJ;NOM;NEUT;SG
valea	valea	vale	valea	N;DEF;FEM;SG	
valea	doliny	vale	dolina	N;DEF;FEM;SG	
valea	valley	vale	valley	N;DEF;FEM;SG	
valea	dolina	vale	dolinać	N;DEF;FEM;SG	
valea	dolinie	vale	dolin	N;DEF;FEM;SG	
comune	joint	comun	joint	ADJ;INDF;FEM;PL	
comune	wspólnego	comun	wspólny	ADJ;INDF;FEM;PL	ADJ;ACC;MASC;SG
comune	wspólny	comun	wspólny	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
comune	wspólna	comun	wspólny	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
ele	oni	el	on	PRO;FEM;PL;3	PRO;NOM;MASC;PL;3
stadium	stadion	stadium	stadion	PROPN	N;NOM;MASC;SG
stadium	stadium	stadium	stadium	PROPN	N;NOM;NEUT;SG
svg	svg	svg	svg	N	
zona	strefie	zonă	strefa	N;DEF;FEM;SG	N;DAT;FEM;SG
zona	obszar	zonă	obszar	N;DEF;FEM;SG	N;NOM;MASC;SG
zona	zone	zonă	zon	N;DEF;FEM;SG	
zona	strefy	zonă	strefa	N;DEF;FEM;SG	N;ACC;FEM;PL
zona	strefa	zonă	strefa	N;DEF;FEM;SG	N;NOM;FEM;SG
zona	teren	zonă	teren	N;DEF;FEM;SG	N;NOM;MASC;SG
zona	powierzchnia	zonă	powierzchnia	N;DEF;FEM;SG	N;NOM;FEM;SG
zona	obszarze	zonă	obszarz	N;DEF;FEM;SG	N;ACC;MASC;SG
zona	obszar	zonă	obszar	N;DEF;FEM;SG	N;NOM;MASC;SG
dat	zważywszy	dat	zważyć	ADJ;INDF;MASC;SG	V;PFV;PST;V.CVB;ACT
slovenia	słowenia	slovenie	słowonie	PROPN	N;NOM;NEUT;SG
americii	ameryka	americ	ameryka	PROPN;DEF;FEM;SG	
americii	america	americ	america	PROPN;DEF;FEM;SG	N;NOM;MASC;SG
satului	wiosce	sat	wioska	N;DEF;MASC;SG	N;DAT;FEM;SG
satului	wioska	sat	wioska	N;DEF;MASC;SG	N;NOM;FEM;SG
satului	village	sat	village	N;DEF;MASC;SG	N;NOM;MASC;SG
satului	wioski	sat	wioska	N;DEF;MASC;SG	N;ACC;FEM;SG
satului	wieś	sat	wieś	N;DEF;MASC;SG	N;NOM;FEM;SG
localitatea	miejscowość	localitate	miejscowość	N;DEF;FEM;SG	N;NOM;FEM;SG
resedinta	rezydencja	resedinta	rezydencja	N;DEF;FEM;SG	N;NOM;FEM;SG
viața	zycie	viață	zyt	N;DEF;FEM;SG	V;IPFV;IND;SG;1;FIN;ACT
viața	life	viață	lifa	N;DEF;FEM;SG	
viața	życia	viață	życie	N;DEF;FEM;SG	N;GEN;NEUT;SG
viața	dożywocie	viață	dożywocie	N;DEF;FEM;SG	N;NOM;NEUT;SG
viața	życie	viață	życie	N;DEF;FEM;SG	N;NOM;NEUT;SG
bun	dobre	bun	dobry	ADJ;INDF;MASC;SG	
bun	dobrze	bun	dobrze	ADJ;INDF;MASC;SG	ADV
format	utworzony	format	utworzyć	N;INDF;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
format	utworzona	format	utworzyć	N;INDF;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
format	utworzone	format	utworzyć	N;INDF;MASC;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
primit	otrzymana	primi	otrzymać	V;MASC;SG;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
primit	otrzymany	primi	otrzymać	V;MASC;SG;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
primit	otrzymane	primi	otrzymać	V;MASC;SG;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
președinte	przewodnicząca	președinte	przewodnicząca	N;INDF;MASC;SG	
președinte	prezydenci	președinte	prezydent	N;INDF;MASC;SG	N;NOM;MASC;PL
președinte	prezesie	președinte	prezes	N;INDF;MASC;SG	
lângă	blisko	lângă	blisko	ADP;ACC	
lângă	niedaleko	lângă	niedaleko	ADP;ACC	
oameni	people	om	peopło	N;INDF;MASC;PL	
istoric	historyk	istoric	historyk	ADJ;INDF;MASC;SG	N;NOM;MASC;SG
istoric	historia	istoric	historia	ADJ;INDF;MASC;SG	N;NOM;FEM;SG
istoric	historii	istoric	historia	ADJ;INDF;MASC;SG	N;GEN;FEM;SG
istoric	historię	istoric	historia	ADJ;INDF;MASC;SG	N;ACC;FEM;SG
suprafață	powierzchnię	suprafață	powierzchnia	N;INDF;FEM;SG	N;ACC;FEM;SG
suprafață	powierzchni	suprafață	powierzchnia	N;INDF;FEM;SG	N;GEN;FEM;SG
suprafață	powierzchnia	suprafață	powierzchnia	N;INDF;FEM;SG	N;NOM;FEM;SG
suprafață	teren	suprafață	teren	N;INDF;FEM;SG	N;NOM;MASC;SG
suprafață	powierzchnia	suprafață	powierzchnia	N;INDF;FEM;SG	N;NOM;FEM;SG
suprafață	obszarze	suprafață	obszarz	N;INDF;FEM;SG	N;ACC;MASC;SG
suprafață	obszar	suprafață	obszar	N;INDF;FEM;SG	N;NOM;MASC;SG
europa	europa	europa	europa	PROPN	
universitatea	uniwersytety	universitate	uniwersytet	N;DEF;FEM;SG	N;NOM;MASC;PL
universitatea	uniwersytetu	universitate	uniwersytet	N;DEF;FEM;SG	N;GEN;MASC;SG
universitatea	university	universitate	universit	N;DEF;FEM;SG	
universitatea	uczelnia	universitate	uczelniać	N;DEF;FEM;SG	N;NOM;FEM;SG
universitatea	uniwersytet	universitate	uniwersytet	N;DEF;FEM;SG	N;NOM;MASC;SG
team	team	team	team	N;INDF;MASC;SG	
team	drużyny	team	drużyna	N;INDF;MASC;SG	N;ACC;FEM;PL
aproximativ	przybliżony	aproximativ	przyblić	ADV	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
aproximativ	około	aproximativ	około	ADV	PART
lucru	rzecz	lucru	rzecz	N;INDF;MASC;SG	
lucru	pracuj	lucru	pracować	N;INDF;MASC;SG	V;IPFV;IMP;SG;2;FIN;ACT
lucru	prace	lucru	praca	N;INDF;MASC;SG	N;NOM;FEM;PL
lucru	roboty	lucru	robota	N;INDF;MASC;SG	N;ACC;FEM;PL
cazul	case	caz	cas	N;DEF;MASC;SG	
cazul	sprawa	caz	sprawa	N;DEF;MASC;SG	N;NOM;FEM;SG
cazul	przypadek	caz	przypadek	N;DEF;MASC;SG	N;NOM;MASC;SG
români	rumuński	român	rumuński	N;INDF;MASC;PL	ADJ;NOM;MASC;SG
orice	jakikolwiek	orice	jakikolwiek	PRO;SG;3	DET;NOM;MASC;SG
orice	dowolny	orice	dowolny	PRO;SG;3	ADJ;NOM;MASC;SG
orice	jakiekolwiek	orice	jakiekolwiek	PRO;SG;3	DET;NOM;MASC;SG
orice	cokolwiek	orice	cokolwiek	PRO;SG;3	
ibn	ibn	ibn	ibn	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
mihai	mihai	mihai	miha	PROPN	PROPN;NOM;MASC;SG
mihai	michael	mihai	michael	PROPN	PROPN;NOM;MASC;SG
mihai	michał	mihai	michać	PROPN	PROPN;NOM;MASC;SG
centrul	środek	centru	środek	N;DEF;MASC;SG	N;NOM;MASC;SG
centrul	centrum	centru	centrum	N;DEF;MASC;SG	N;ACC;NEUT;SG
centrul	center	centru	center	N;DEF;MASC;SG	
centrul	ośrodek	centru	ośrodek	N;DEF;MASC;SG	N;NOM;MASC;SG
centrul	centrum	centru	centrum	N;DEF;MASC;SG	N;ACC;NEUT;SG
centrul	ośrodek	centru	ośrodek	N;DEF;MASC;SG	N;NOM;MASC;SG
centrul	centre	centru	centry	N;DEF;MASC;SG	
san	san	san	san	PROPN	PROPN;NOM;MASC;SG
teritoriul	terytoria	teritoriu	terytoria	N;DEF;MASC;SG	N;NOM;NEUT;PL
teritoriul	terytorium	teritoriu	terytorium	N;DEF;MASC;SG	N;ACC;NEUT;SG
van	vana	van	van	PROPN	N;ACC;MASC;SG
van	furgonetka	van	furgonetka	PROPN	N;NOM;FEM;SG
van	van	van	van	PROPN	PROPN;NOM;MASC;SG
ungaria	węgier	ungaria	węgier	PROPN	
ungaria	węgry	ungaria	węgier	PROPN	
cauza	przyczyna	cauză	przyczynać	N;DEF;FEM;SG	N;NOM;FEM;SG
bulgaria	bułgaria	bulgarie	bułgarium	PROPN	N;NOM;FEM;SG
bulgaria	bułgarii	bulgarie	bułgaria	PROPN	N;GEN;FEM;SG
engleză	angielski	englez	angielski	N;INDF;FEM;SG	ADJ;NOM;MASC;SG
engleză	anglik	englez	anglik	N;INDF;FEM;SG	N;NOM;MASC;SG
serie	szeregi	serie	szereg	N;INDF;FEM;SG	N;ACC;MASC;SG
serie	serie	serie	serie	N;INDF;FEM;SG	
serie	series	serie	series	N;INDF;FEM;SG	
serie	seria	serie	seria	N;INDF;FEM;SG	N;NOM;FEM;SG
serie	serii	serie	seria	N;INDF;FEM;SG	
sua	ameryka	sua	ameryka	N	
sua	usa	sua	usać	N	PROPN;NOM;NEUT;PL
vechi	stare	vechi	stary	ADJ;INDF;MASC;SG	
vechi	old	vechi	old	ADJ;INDF;MASC;SG	
vechi	stara	vechi	stary	ADJ;INDF;MASC;SG	
reședința	rezydencja	reședință	rezydencja	N;DEF;FEM;SG	N;NOM;FEM;SG
munții	gór	munte	gór	N;INDF;MASC;PL	
apelor	wody	apă	woda	N;DEF;FEM;PL	N;GEN;FEM;SG
apelor	wód	apă	woda	N;DEF;FEM;PL	
fotbal	football	fotbal	football	N;INDF;MASC;SG	
fotbal	futbol	fotbal	futbol	N;INDF;MASC;SG	
regele	king	rege	king	N;DEF;MASC;SG	
regele	króla	rege	król	N;DEF;MASC;SG	N;ACC;MASC;SG
regele	kinga	rege	kinga	N;DEF;MASC;SG	PROPN;NOM;FEM;SG
regele	król	rege	król	N;DEF;MASC;SG	N;NOM;MASC;SG
fiul	synu	fiu	syn	N;DEF;MASC;SG	N;VOC;MASC;SG
fiul	syn	fiu	syn	N;DEF;MASC;SG	N;NOM;MASC;SG
anterior	wcześniej	anterior	wcześnie	ADV	ADV;CMPR
anterior	poprzednia	anterior	poprzedniać	ADV	
anterior	poprzedni	anterior	poprzedni	ADV	ADJ;NOM;MASC;SG
anterior	poprzednie	anterior	poprzednie	ADV	
anterior	wcześniejsze	anterior	wczesny	ADV	ADJ;NOM;CMPR;NEUT;SG
nouă	nowości	nou	nowość		N;ACC;FEM;PL
nouă	nowe	nou	nowy		ADJ;NOM;NEUT;SG
nouă	nowość	nou	nowość		N;NOM;FEM;SG
nouă	nowy	nou	nowy		ADJ;NOM;MASC;SG
evoluția	ewolucja	evoluție	ewolucja	N;DEF;FEM;SG	N;NOM;FEM;SG
evoluția	ewolucję	evoluție	ewolucja	N;DEF;FEM;SG	N;ACC;FEM;SG
evoluția	ewolucji	evoluție	ewolucja	N;DEF;FEM;SG	N;GEN;FEM;SG
viteză	prędkości	viteză	prędkość	N;INDF;FEM;SG	N;GEN;FEM;SG
viteză	speed	viteză	speed	N;INDF;FEM;SG	
viteză	prędkość	viteză	prędkość	N;INDF;FEM;SG	N;NOM;FEM;SG
viteză	szybkość	viteză	szybkość	N;INDF;FEM;SG	N;ACC;FEM;SG
