evans	evans	evans	evans		PROPN;NOM;MASC;SG
bond	kaution	bond	kaution		ADJ
bond	anleihen	bond	anleihen		V;NFIN
bond	bond	bond	bond		PROPN;NOM;MASC;SG
infravörös	infrarot	infravörös	infrarot	N;NOM;SG	PROPN
tunézia	tunesien	tunézia	Tunesien	N;NOM;SG	PROPN;NOM;SG
tunézia	tunesischen	tunézia	tunesisch	N;NOM;SG	ADJ
tunézia	tunesischer	tunézia	tunesisch	N;NOM;SG	ADJ
tunézia	tunesische	tunézia	tunesisch	N;NOM;SG	ADJ;NOM;FEM;PL
minőség	qualitätssicherung	minőség	qualitätssicherung	N;NOM;SG	ADJ
minőség	qualitätskontrolle	minőség	qualitätskontrolle	N;NOM;SG	ADJ;NOM;FEM;SG
nézet	aussicht	néz	aussechen	N;NOM;SG	PROPN
nézet	anzeigen	néz	anzeigen	N;NOM;SG	V;NFIN
nézet	blick	néz	blick	N;NOM;SG	ADV
szakértők	fachleute	szakértő	fachleut	N;NOM;PL	ADJ;NOM;SG
szakértők	experten	szakértő	expert	N;NOM;PL	V;IND;PL;3;FIN
szakértők	spezialist	szakértő	spezialist	N;NOM;PL	ADJ
szakértők	fachkräfte	szakértő	fachkräft	N;NOM;PL	;SG
szakértők	fachleute	szakértő	fachleut	N;NOM;PL	ADJ;NOM;SG
szakértők	experten	szakértő	expert	N;NOM;PL	V;IND;PL;3;FIN
szakértők	sachverständigen	szakértő	sachverständig	N;NOM;PL	ADJ
szakértők	sachverständige	szakértő	sachverständig	N;NOM;PL	ADJ;NOM;FEM;PL
szigeteket	inseln	sziget	inseln	N;ACC;PL	N;NOM;FEM;PL
szigeteket	inselgruppe	sziget	inselgruppe	N;ACC;PL	N;NOM;FEM;SG
páncélozott	armored	páncélozott	armored	V;INDF;IND;SG;3;PST;FIN;ACT	PROPN
páncélozott	gepanzerte	páncélozott	gepanzert	V;INDF;IND;SG;3;PST;FIN;ACT	ADJ;SG
caius	caius	caius	caius		PROPN;NOM;MASC;SG
racionális	rationale	racionális	rational	ADJ;NOM;SG	ADJ;NOM;FEM;PL
meghaladta	überschreitung	meg+halad	überschreitung	V;DEF;IND;SG;3;PST;FIN;ACT	N;NOM;FEM;SG
fejedelmi	fürstlichen	fejedelmi	fürstlich		ADJ;NOM;PL
szalon	salon	szalon	salon	N;NOM;SG	PROPN;SG
szalon	stube	szalon	stuben	N;NOM;SG	
szalon	salon	szalon	salon	N;NOM;SG	PROPN;SG
szalon	limousine	szalon	limousine	N;NOM;SG	
szalon	saloon	szalon	saloon	N;NOM;SG	PROPN
szalon	stube	szalon	stuben	N;NOM;SG	
számítógépek	datenverarbeitung	számítógép	datenverarbeitung	N;NOM;PL	N;NOM;FEM;SG
számítógépek	informatik	számítógép	informatik	N;NOM;PL	PROPN
számítógépek	computer	számítógép	computer	N;NOM;PL	ADJ
számítógépek	computern	számítógép	computer	N;NOM;PL	V;NFIN
számítógépek	rechner	számítógép	rechner	N;NOM;PL	
egyedek	exemplare	egyed	exemplar	N;NOM;PL	ADJ
egyedek	proben	egyed	proben	N;NOM;PL	V;NFIN
kevesen	wenige	kevés	wenig	ADV	ADJ;NOM;INDF;PL
kevesen	wenigen	kevés	wenig	ADV	ADJ;ACC;INDF;PL
megnyitás	öffnungszeiten	megnyitás	öffnungszeit	N;NOM;SG	V;NFIN
megnyitás	öffnung	megnyitás	öffnung	N;NOM;SG	ADJ;SG
megnyitás	eröffnung	megnyitás	Eröffnung	N;NOM;SG	
megnyitás	öffnen	megnyitás	öffnen	N;NOM;SG	V;NFIN
massa	massa	massa	massa	PROPN;NOM;SG	PROPN;NOM;SG
nov	nov	nov	nov	N;NOM;SG	
nov	november	nov	november	N;NOM;SG	PROPN
támad	angriffe	támad	angreifen	V;INDF;IND;SG;3;PRS;FIN;ACT	N;NOM;PL
támad	anschläge	támad	anschläg	V;INDF;IND;SG;3;PRS;FIN;ACT	
nyíl	pfeile	nyíl	pfeil	N;NOM;SG	
nyíl	pfeil	nyíl	pfeil	N;NOM;SG	
nyíl	arrow	nyíl	arrow	N;NOM;SG	PROPN;NOM;MASC;SG
törekvés	aspiration	törekvés	aspiration	N;NOM;SG	PROPN;SG
törekvés	streben	törekvés	streben	N;NOM;SG	V;NFIN
törekvés	anstreben	törekvés	anstreben	N;NOM;SG	V;NFIN
törekvés	streben	törekvés	streben	N;NOM;SG	V;NFIN
törekvés	verfolgung	törekvés	verfolgung	N;NOM;SG	
törekvés	ambitionen	törekvés	ambitionen	N;NOM;SG	V;NFIN
törekvés	ambition	törekvés	ambition	N;NOM;SG	PROPN;SG
unit	unit	únit	unit		
unit	einheit	únit	einheit		N;NOM;FEM;SG
unit	maßeinheit	únit	maßeinheit		ADJ
productions	produktionen	productions	produktion	N;NOM;SG	V;NFIN
productions	produktion	productions	produktion	N;NOM;SG	
füst	zigarette	füst	zigarett	N;NOM;SG	ADJ;NOM;FEM;SG
füst	rauchen	füst	rauchen	N;NOM;SG	V;NFIN
füst	rauch	füst	rauch	N;NOM;SG	
cbs	cbs	cbs	cbs	N;NOM;SG	PROPN;NOM;SG
cbs	zentralbanken	cbs	zentralbank	N;NOM;SG	ADJ
brüsszeli	brüssel	brüsszeli	brüssel	ADJ;NOM;SG	PROPN;NOM;NEUT;SG
kimagasló	ausstehende	kimagasló	ausstehend		ADJ;NOM;FEM;PL
kimagasló	hervorragende	kimagasló	hervorragend		ADJ;NOM;FEM;SG
kimagasló	ausstehenden	kimagasló	ausstehend		ADJ;PL
kimagasló	hervorragend	kimagasló	hervorragend		ADJ
kimagasló	herausragende	kimagasló	herausragend		ADJ;NOM;FEM;PL
hibákat	fehler	hiba	fehler	N;ACC;PL	ADJ
hibákat	fehlermeldungen	hiba	fehlermeldungen	N;ACC;PL	V
hibákat	fehlern	hiba	fehlern	N;ACC;PL	V;NFIN
hibákat	irrtümer	hiba	irrtum	N;ACC;PL	ADJ
hibákat	fehler	hiba	fehler	N;ACC;PL	ADJ
hibákat	fehlern	hiba	fehlern	N;ACC;PL	V;NFIN
hibákat	irrtümer	hiba	irrtum	N;ACC;PL	ADJ
justin	justin	justin	justin	N;NOM;SG	PROPN;NOM;MASC;SG
doo	doo	doo	doo		PROPN;NOM;SG
szokások	gewohnheit	szokás	gewohnheit	N;NOM;PL	ADJ
szokások	gewohnheiten	szokás	gewohnheit	N;NOM;PL	V;NFIN
beszéde	rede	beszéd	rede	N;NOM;SG	
esp	esp	esp	esp		
kent	kent	ken	kent		PROPN
meuse	maas	meuse	maas	PROPN;NOM;SG	PROPN;NOM;MASC;SG
cole	cole	cole	cole		PROPN;NOM;SG
folyóiratok	zeitschriften	folyóirat	zeitschreifen	N;NOM;PL	V;NFIN
folyóiratok	periodische	folyóirat	periodisch	N;NOM;PL	ADJ;NOM;FEM;PL
alekszej	alexei	alekszik	alexei		PROPN;NOM;MASC;SG
meyer	meyer	meyer	meyer		PROPN;NOM;MASC;SG
kérés	antrag	kérés	antragen	N;NOM;SG	ADJ
kérés	anfordern	kérés	anfordern	N;NOM;SG	V;NFIN
kérés	anfragen	kérés	anfragen	N;NOM;SG	V;NFIN
kérés	anforderung	kérés	anforderung	N;NOM;SG	ADJ
kérés	anfrage	kérés	anfrage	N;NOM;SG	ADJ;NOM;FEM;SG
narancs	orange	narancs	orange	N;NOM;SG	
narancs	orangensaft	narancs	orangensaft	N;NOM;SG	
narancs	orangen	narancs	orangen	N;NOM;SG	V;NFIN
narancs	orangen	narancs	orangen	N;NOM;SG	V;NFIN
narancs	birnen	narancs	birnen	N;NOM;SG	N;NOM;PL
cum	cum	cum	cum		PROPN
guadalajara	guadalajara	guadalaj	guadalajara	N;NOM;SG	PROPN;NOM;MASC;SG
örökre	forever	örök	forever		PROPN;NOM;SG
egyszerűsített	vereinfachung	egyszerűsít	vereinfachung	V;INDF;IND;SG;3;PST;FIN;ACT	ADJ
egyszerűsített	vereinfacht	egyszerűsít	vereinfachen	V;INDF;IND;SG;3;PST;FIN;ACT	ADJ;V.PTCP
egyszerűsített	vereinfachte	egyszerűsít	vereinfacht	V;INDF;IND;SG;3;PST;FIN;ACT	ADJ;NOM;FEM;PL
kognitív	kognitiven	kognitív	kognitiv	N;NOM;SG	ADJ
kognitív	kognitive	kognitív	kognitiv	N;NOM;SG	ADJ;NOM;FEM;PL
szabálytalan	unregelmäßig	szabálytalan	unregelmäßig		ADJ
szabálytalan	unregelmäßigen	szabálytalan	unregelmäßig		ADJ
szabálytalan	unregelmäßige	szabálytalan	unregelmäßig		ADJ;NOM;FEM;PL
irányítás	control	irányítás	control	N;NOM;SG	PROPN
irányítás	steuerung	irányítás	steuerung	N;NOM;SG	ADJ
irányítás	steuern	irányítás	steuern	N;NOM;SG	V;NFIN
irányítás	kontrolle	irányítás	kontroll	N;NOM;SG	ADJ;NOM;FEM;SG
irányítás	geschäftsleitung	irányítás	geschäftsleitung	N;NOM;SG	ADJ
irányítás	management	irányítás	management	N;NOM;SG	ADJ
irányítás	verwaltung	irányítás	verwaltung	N;NOM;SG	ADJ
irányítás	governance	irányítás	governance	N;NOM;SG	
irányítás	steuerung	irányítás	steuerung	N;NOM;SG	ADJ
zaragoza	saragossa	zaragoza	saragossa	N;NOM;SG	PROPN;NOM;SG
zaragoza	zaragoza	zaragoza	zaragoza	N;NOM;SG	PROPN;SG
kígyó	schlange	kígyó	schlange	N;NOM;SG	ADJ;NOM
kígyó	snake	kígyó	snak	N;NOM;SG	PROPN;SG
kígyó	schlangen	kígyó	schlangen	N;NOM;SG	N;NOM;FEM;PL
kígyó	schlange	kígyó	schlange	N;NOM;SG	ADJ;NOM
kígyó	schlangen	kígyó	schlangen	N;NOM;SG	N;NOM;FEM;PL
lanka	lanka	lanka	lanka		PROPN;NOM;MASC;SG
trevor	trevor	trevor	trevor	N;NOM;SG	PROPN;NOM;SG
remete	einsiedler	remete	einsiedler		ADJ
remete	einsiedler	remete	einsiedler		ADJ
építő	builder	építő	build	ADJ;NOM;SG	PROPN;SG
luc	luc	luc	luc		PROPN;NOM;MASC;SG
kevert	mixed	kevert	mixed		PROPN
kevert	gemischte	kevert	gemischt		ADJ;NOM;FEM;PL
kevert	gemischtes	kevert	gemischt		ADJ;NOM;NEUT;SG
kevert	gemischt	kevert	mischen		ADJ
kevert	gemischten	kevert	gemischt		ADJ
kevert	gemischt	kevert	mischen		ADJ
kevert	vermischt	kevert	vermischen		V;V.PTCP
tengerészeti	naval	tengerészeti	naval	ADJ;NOM;SG	PROPN
tengerészeti	marine	tengerészeti	marin	ADJ;NOM;SG	N;NOM;FEM;SG
tengerészeti	seefahrt	tengerészeti	seefahren	ADJ;NOM;SG	PROPN
tengerészeti	seeverkehr	tengerészeti	seeverkehr	ADJ;NOM;SG	
tengerészeti	maritime	tengerészeti	maritime	ADJ;NOM;SG	ADJ;NOM;FEM;PL
ásványi	mineralische	ásványi	mineralisch	N;NOM;SG	ADJ;NOM;FEM;PL
ásványi	mineralien	ásványi	mineralien	N;NOM;SG	N;NOM;FEM;PL
ásványi	mineralwasser	ásványi	mineralwasser	N;NOM;SG	ADJ
ásványi	mineral	ásványi	mineral	N;NOM;SG	PROPN
mérnökök	ingenieuren	mérnök	ingenieuren	N;NOM;PL	ADJ
mérnökök	techniker	mérnök	techniker	N;NOM;PL	ADJ
mérnökök	konstrukteure	mérnök	konstrukteur	N;NOM;PL	
mérnökök	ingenieure	mérnök	ingenieur	N;NOM;PL	
mérnökök	ingenieur	mérnök	ingenieur	N;NOM;PL	
gyalog	foot	gyalog	foot		PROPN;NOM;SG
gyalog	fuß	gyalog	faß		ADJ
gyalog	fuss	gyalog	fassen		
gyalog	spaziergänge	gyalog	spaziergänge		ADJ;NOM;SG
gyalog	spazieren	gyalog	spazieren		V;NFIN
gyalog	wanderungen	gyalog	wanderung		V;NFIN
gyalog	wandern	gyalog	wandern		V;NFIN
gyalog	spaziergang	gyalog	spaziergang		N
gyalog	bauer	gyalog	Bauer		ADJ
gyalog	bauern	gyalog	bauern		V;NFIN
gyalog	gehen	gyalog	gehen		V;NFIN
gyalog	spazieren	gyalog	spazieren		V;NFIN
gyalog	fußweg	gyalog	faßweg		
gyalog	spaziergang	gyalog	spaziergang		N
doboz	box	doboz	box	N;NOM;SG	
doboz	schachtel	doboz	schachtel	N;NOM;SG	ADJ;NOM
doboz	feld	doboz	feld	N;NOM;SG	ADV
doboz	kästchen	doboz	kästchen	N;NOM;SG	V;NFIN
doboz	kasten	doboz	kasten	N;NOM;SG	V;NFIN
churchill	churchill	churchill	churchill		PROPN;NOM;SG
teljesül	erfüllte	teljesül	erfüllen	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PST;FIN
formáció	gründung	formáció	gründung	N;NOM;SG	ADJ
formáció	bildung	formáció	bildung	N;NOM;SG	
formáció	formation	formáció	formation	N;NOM;SG	ADJ
formáció	entstehung	formáció	Entstehung	N;NOM;SG	
szörnyű	furchtbar	szörnyű	furchtbar		ADJ
szörnyű	schreckliche	szörnyű	schrecklich		ADJ;NOM;FEM;PL
szörnyű	schrecklich	szörnyű	schrecklich		ADJ
szörnyű	fürchterlich	szörnyű	fürchterlich		ADJ
szörnyű	furchtbar	szörnyű	furchtbar		ADJ
szörnyű	schreckliches	szörnyű	schrecklich		ADJ;NOM;NEUT;SG
szörnyű	schrecklich	szörnyű	schrecklich		ADJ
szörnyű	schreckliche	szörnyű	schrecklich		ADJ;NOM;FEM;PL
szörnyű	fürchterlich	szörnyű	fürchterlich		ADJ
szörnyű	furchtbar	szörnyű	furchtbar		ADJ
szörnyű	schreckliche	szörnyű	schrecklich		ADJ;NOM;FEM;PL
szörnyű	schrecklich	szörnyű	schrecklich		ADJ
szörnyű	grauenhaft	szörnyű	grauenhaft		ADJ
szörnyű	fürchterlich	szörnyű	fürchterlich		ADJ
önkormányzatok	gemeinde	önkormányzat	gemeinde	N;NOM;PL	N;NOM;FEM;SG
magyarázatot	erläuterungen	magyarázat	erläuterung	N;ACC;SG	V;NFIN
magyarázatot	erläuterung	magyarázat	Erläuterung	N;ACC;SG	ADJ;SG
magyarázatot	erklärungen	magyarázat	erklärung	N;ACC;SG	V;NFIN
magyarázatot	erklärung	magyarázat	erklärung	N;ACC;SG	N;NOM;FEM;SG
magyarázatot	erklärungen	magyarázat	erklärung	N;ACC;SG	V;NFIN
magyarázatot	erläuterungen	magyarázat	erläuterung	N;ACC;SG	V;NFIN
magyarázatot	erläuterung	magyarázat	Erläuterung	N;ACC;SG	ADJ;SG
magyarázatot	erklärung	magyarázat	erklärung	N;ACC;SG	N;NOM;FEM;SG
classic	klassisch	classic	klassisch		ADJ
classic	classic	classic	classic		PROPN
classic	klassische	classic	klassisch		ADJ;NOM;FEM;PL
classic	klassiker	classic	klassik		ADJ
classic	klassischen	classic	klassisch		ADJ;NOM;MASC;PL
wood	wald	wood	wald		N;NOM;MASC;SG
wood	holz	wood	holz		N;NOM;NEUT;SG
wood	holzbearbeitung	wood	holzbearbeitung		ADJ
mátrix	matrizen	mátrix	matriz	N;NOM;SG	
mátrix	matrix	mátrix	matrix	N;NOM;SG	PROPN
global	globalen	global	global		ADJ
global	weltweite	global	weltweit		ADJ;NOM;FEM;PL
global	global	global	global		ADJ
global	globale	global	global		ADJ;NOM;FEM;PL
global	weltweit	global	weltweit		ADJ
könyvtári	bücherei	könyvtári	bücherei	N;NOM;SG	ADJ;NOM;FEM;SG
fenyő	pinus	fenyő	pinus		PROPN
fenyő	pine	fenyő	pin		PROPN
felette	oben	felet	oben	PRO;NOM;SG;3	ADV
felette	über	felet	über	PRO;NOM;SG;3	ADP
felette	oberhalb	felet	oberhalb	PRO;NOM;SG;3	ADV
urak	lords	úr	lords	N;NOM;PL	PROPN;NOM
urak	oberhaus	úr	oberhaus	N;NOM;PL	
koncertek	konzert	koncer	konzert	N;NOM;PL	ADJ
koncertek	konzerte	koncer	konzern	N;NOM;PL	
koncertek	konzerten	koncer	konzern	N;NOM;PL	V;FIN
austin	austin	austin	austin		PROPN;NOM;MASC;SG
indítás	booten	indítás	booen	N;NOM;SG	V;NFIN
indítás	start	indítás	Start	N;NOM;SG	PROPN
indítás	starten	indítás	start	N;NOM;SG	V;NFIN
indítás	markteinführung	indítás	markteinführung	N;NOM;SG	ADJ
statisztikák	statistiken	statisztika	statistik	N;NOM;PL	V;NFIN
statisztikák	statistik	statisztika	statistik	N;NOM;PL	PROPN
statisztikák	statistiken	statisztika	statistik	N;NOM;PL	V;NFIN
statisztikák	statistik	statisztika	statistik	N;NOM;PL	PROPN
cigányok	zigeuner	cigány	zigeun	N;NOM;PL	ADJ
cigányok	sinti	cigány	sinten	N;NOM;PL	
kilátás	aussicht	kilátás	aussechen	N;NOM;SG	PROPN
kilátás	anzeigen	kilátás	anzeigen	N;NOM;SG	V;NFIN
kilátás	blick	kilátás	blick	N;NOM;SG	ADV
sophie	sophie	sophie	sophie		PROPN;NOM;FEM;SG
etióp	äthiopien	etióp	äthiopien		PROPN;NOM;NEUT;SG
etióp	äthiopischen	etióp	äthiopisch		ADJ;ACC;MASC;SG
etióp	äthiopische	etióp	äthiopisch		ADJ;NOM;FEM;PL
barnabás	barnabas	barnabás	barnabas	N;NOM;SG	PROPN
barlangok	grotten	barlangok	grotten	N;NOM;PL	V;NFIN
barlangok	höhle	barlangok	höhlen	N;NOM;PL	
előkészítő	vorbereitungen	előkészítő	vorbereitungen	ADJ;NOM;SG	V
előkészítő	vorbereitende	előkészítő	vorbereitend	ADJ;NOM;SG	ADJ;NOM;FEM;PL
előkészítő	vorarbeiten	előkészítő	vorarbeiten	ADJ;NOM;SG	V;NFIN
előkészítő	vorbereiten	előkészítő	vorbereiten	ADJ;NOM;SG	V;NFIN
előkészítő	vorbereitung	előkészítő	vorbereitung	ADJ;NOM;SG	N;NOM;FEM;SG
előkészítő	prep	előkészítő	prep	ADJ;NOM;SG	PROPN;NOM;SG
schneider	schneider	schneider	schneider	N;NOM;SG	PROPN
élve	lebendig	élve	lebendig		ADJ
élve	lebend	élve	lebend		ADJ
borbély	friseur	borbély	friseur		PROPN
borbély	barber	borbély	barber		PROPN;NOM;SG
edwards	edwards	edwards	edwards		PROPN;NOM;MASC;SG
leszármazottai	nachkommen	le+származott	nachkommen	N;NOM;PL	V;NFIN
leszármazottai	nachfahren	le+származott	nachfahren	N;NOM;PL	V;NFIN
bella	bella	bella	bella		PROPN;NOM;SG
tevékenységek	tätigkeiten	tevékenység	tätigkeit	N;NOM;PL	V;NFIN
tevékenységek	aktivitäten	tevékenység	aktivität	N;NOM;PL	V;NFIN
tevékenységek	tätigkeitsbereiche	tevékenység	tätigkeitsbereiche	N;NOM;PL	ADJ;NOM;FEM;PL
tevékenységek	tätigkeit	tevékenység	tätigkeit	N;NOM;PL	ADJ
tevékenységek	aktivität	tevékenység	aktivität	N;NOM;PL	ADJ
tevékenységek	aktivitäten	tevékenység	aktivität	N;NOM;PL	V;NFIN
tevékenységek	tätigkeitsbereich	tevékenység	tätigkeitsbereich	N;NOM;PL	ADJ
harcosok	warriors	harcos	warriors	N;NOM;PL	PROPN;NOM;SG
harcosok	krieger	harcos	krieg	N;NOM;PL	
harcosok	kämpfer	harcos	kämpfer	N;NOM;PL	ADJ
harcosok	fighter	harcos	fight	N;NOM;PL	ADJ
harcosok	kämpfer	harcos	kämpfer	N;NOM;PL	ADJ
szintetizátor	synthesizer	szintetizátor	synthesizer	N;NOM;SG	ADJ
képességeit	fertigkeiten	képesség	fertigkeit	N;ACC;PL	V;NFIN
képességeit	fähigkeiten	képesség	fähigkeit	N;ACC;PL	V;NFIN
orvostudomány	medikament	orvostudomány	medikament	N;NOM;SG	ADJ
orvostudomány	arzneimittel	orvostudomány	arzneimittel	N;NOM;SG	
orvostudomány	medikamente	orvostudomány	medikament	N;NOM;SG	ADJ;NOM;FEM;SG
germain	germain	germain	germain	N;NOM;SG	PROPN;NOM;SG
láz	fieber	láz	fieber	N;NOM;SG	
nitrogén	stickstoff	nitrogén	steckstoff	N;NOM;SG	
jonas	jonas	jonas	jonas		PROPN;NOM;MASC;SG
szárnya	flügel	szárny	flügeln	N;NOM;SG	ADJ
szárnya	wing	szárny	wingen	N;NOM;SG	PROPN;NOM;SG
növekedés	vergrößern	növekedés	vergrößern	N;NOM;SG	V;NFIN
növekedés	erhöhen	növekedés	erhöhen	N;NOM;SG	V;NFIN
növekedés	steigerung	növekedés	steigerung	N;NOM;SG	ADJ;NOM;FEM;SG
növekedés	wachstumsrate	növekedés	wachstumsrate	N;NOM;SG	ADJ;NOM;FEM;SG
növekedés	zuwachs	növekedés	zuwachs	N;NOM;SG	
növekedés	zuwachs	növekedés	zuwachs	N;NOM;SG	
tanulás	studieren	tanulás	studieren	N;NOM;SG	V;NFIN
tanulás	arbeitszimmer	tanulás	arbeitszimmer	N;NOM;SG	
tanulás	erlernen	tanulás	erlernen	N;NOM;SG	V;NFIN
tanulás	lernen	tanulás	lernen	N;NOM;SG	V;NFIN
egyenlet	gleichungen	egyenlet	gleichung	N;NOM;SG	N;NOM;FEM;PL
flash	flash	flash	flash		PROPN
támogatója	unterstützer	támogató	unterstützer	N;NOM;SG	ADJ
computer	informatik	computer	informatik		PROPN
computer	computer	computer	computer		ADJ
toszkána	toskana	toszkána	toskana	N;NOM;SG	PROPN;NOM;SG
toszkána	toskanischen	toszkána	toskanisch	N;NOM;SG	ADJ
moto	moto	moto	moto		
börtön	knast	börtön	knesen	N;NOM;SG	
börtön	gefängnis	börtön	gefängnis	N;NOM;SG	ADJ
börtön	knast	börtön	knesen	N;NOM;SG	
börtön	kerker	börtön	kerk	N;NOM;SG	
börtön	gefängnis	börtön	gefängnis	N;NOM;SG	ADJ
börtön	strafvollzug	börtön	strafvollzug	N;NOM;SG	PROPN
una	una	una	una		PROPN;NOM;SG
okos	schlau	okos	schlau		ADJ
okos	clever	okos	clever		ADJ
okos	klug	okos	klug		ADJ
okos	schlau	okos	schlau		ADJ
okos	clever	okos	clever		ADJ
okos	intelligent	okos	intelligent		ADJ
okos	klug	okos	klug		ADJ
okos	smart	okos	smaren		PROPN
mélység	tiefe	mélység	tief	N;NOM;SG	
mélység	tiefen	mélység	tief	N;NOM;SG	V;NFIN
lane	spur	lane	spur		N;NOM;FEM;SG
lane	lane	lane	lane		PROPN;NOM;SG
lane	fahrbahn	lane	fahrbahn		ADJ
grafika	grafik	grafika	grafik	N;NOM;SG	
grafika	graphik	grafika	graphik	N;NOM;SG	
grafika	grafiken	grafika	grafik	N;NOM;SG	V;NFIN
grafika	graphiken	grafika	graphiken	N;NOM;SG	
divízió	division	divízió	division	N;NOM;SG	
divízió	abteilung	divízió	abteilingen	N;NOM;SG	ADJ
divízió	geschäftsbereich	divízió	geschäftsbereich	N;NOM;SG	ADJ
divízió	unternehmensbereich	divízió	unternehmensbereich	N;NOM;SG	ADJ
személyisége	persönlichkeit	személyiség	persönlichkeit	N;NOM;SG	ADJ
atlas	atlas	atlas	atlas		PROPN
kalózok	piraten	kalóz	pirat	N;NOM;PL	
kalózok	pirates	kalóz	pirat	N;NOM;PL	PROPN;NOM;SG
isère	isère	isere	isère		PROPN;NOM;SG
brad	brad	brad	braden	PROPN;NOM;SG	PROPN;NOM;MASC;SG
kapcsolódott	verbunden	kapcsolódott	verbinden	V;INDF;IND;SG;3;PST;FIN;ACT	ADJ;V.PTCP
kapcsolódott	angeschlossen	kapcsolódott	anschließen	V;INDF;IND;SG;3;PST;FIN;ACT	ADJ;V.PTCP
kapcsolódott	verbundene	kapcsolódott	verbunden	V;INDF;IND;SG;3;PST;FIN;ACT	ADJ;NOM;FEM;SG
kapcsolódott	verbunden	kapcsolódott	verbinden	V;INDF;IND;SG;3;PST;FIN;ACT	ADJ;V.PTCP
kapcsolódott	verknüpfte	kapcsolódott	verknüpfen	V;INDF;IND;SG;3;PST;FIN;ACT	ADJ;SG
problémás	problematisch	problémás	problematisch		ADJ
problémás	problematische	problémás	problematisch		ADJ;NOM;FEM;PL
problémás	problematischer	problémás	problematisch		ADJ
problémás	gestört	problémás	stören		V;V.PTCP
problémás	beunruhigt	problémás	beunruhigen		ADJ;V.PTCP
problémás	geplagt	problémás	plagen		V;V.PTCP
problémás	betroffen	problémás	betreffen		ADJ
problémás	unruhigen	problémás	unruhig		ADJ
alexandre	alexandre	alexand	alexandre	N;ON+ALL;SG	PROPN;NOM;MASC;SG
szászok	sachsen	szász	sachsen	N;NOM;PL	PROPN;NOM;NEUT;SG
fehéroroszország	belarus	fehéroroszország	belarus	N;NOM;SG	PROPN;NOM;SG
fehéroroszország	weißrussland	fehéroroszország	weißrußland	N;NOM;SG	ADJ
versailles	versailles	versailles	versailles		PROPN;NOM;NEUT;SG
sainte	sainte	sainte	sainen		PROPN;NOM;SG
tények	fakten	tény	fakten	N;NOM;PL	V;NFIN
tények	sachverhalt	tény	sachverhalt	N;NOM;PL	ADJ
gironde	gironde	girond	gironde	N;NOM;SG	PROPN;NOM;MASC;SG
bass	bassist	bass	bassist		PROPN;NOM;SG
bass	bass	bass	bassen		
spirituális	spirituellen	spirituális	spirituell	N;NOM;SG	ADJ;ACC;SG
spirituális	spiritualität	spirituális	spiritualität	N;NOM;SG	PROPN
spirituális	geistlichen	spirituális	geistlich	N;NOM;SG	ADJ
spirituális	spirituelle	spirituális	spirituell	N;NOM;SG	ADJ;NOM;FEM;PL
spirituális	geistliche	spirituális	geistlich	N;NOM;SG	ADJ;NOM;FEM;PL
sekély	oberflächlich	sekély	oberflächlich		ADJ
sekély	flache	sekély	flach		ADJ;NOM;FEM;PL
sekély	flach	sekély	flach		ADJ
sekély	flachen	sekély	flach		ADJ
kulcs	keys	kulcs	keys	N;NOM;SG	PROPN;NOM;SG
kulcs	schlüssel	kulcs	schlüssel	N;NOM;SG	ADJ
kulcs	schlüsseln	kulcs	schlüsseln	N;NOM;SG	V;NFIN
kulcs	taste	kulcs	tasten	N;NOM;SG	
kulcs	schlüssel	kulcs	schlüssel	N;NOM;SG	ADJ
kulcs	key	kulcs	key	N;NOM;SG	
ajánlatot	bieten	ajánlat	bieten	N;ACC;SG	V;NFIN
ajánlatot	angebot	ajánlat	anpieten	N;ACC;SG	N;NOM;NEUT;SG
ajánlatot	biete	ajánlat	bieten	N;ACC;SG	V;SG;FIN
ajánlatot	anbieten	ajánlat	anbieten	N;ACC;SG	V;NFIN
újonc	newcomer	újonc	newcomer		ADJ
újonc	rekrutieren	újonc	rekrutieren		V;NFIN
újonc	anfänger	újonc	anfanger		ADJ
újonc	rookie	újonc	rookie		PROPN
hannover	hannover	hannover	hannover		PROPN;NOM;NEUT;SG
schiller	schiller	schiller	schill		ADJ
leone	leone	lesz	leone		PROPN;NOM;SG
lmbt	lgbt	lmb	lgben		
lmbt	homosexualität	lmb	homosexualität		ADJ
jövőbeli	künftige	jövőbeli	künftig	ADJ;NOM;SG	ADJ;NOM;FEM;PL
jövőbeli	zukunft	jövőbeli	zukunft	ADJ;NOM;SG	N
jövőbeli	future	jövőbeli	futur	ADJ;NOM;SG	PROPN
jövőbeli	zukünftige	jövőbeli	zukünftig	ADJ;NOM;SG	ADJ;NOM;FEM;PL
kezeli	griffe	kezeli	greifen	V;DEF;IND;SG;3;PRS;FIN;ACT	N;NOM
kezeli	henkel	kezeli	henkel	V;DEF;IND;SG;3;PRS;FIN;ACT	PROPN;SG
kezeli	griffen	kezeli	greifen	V;DEF;IND;SG;3;PRS;FIN;ACT	V;PL;FIN
humoros	humorvoll	humoros	humorvoll	N;NOM;SG	ADJ
asszonyok	frauen	asszony	frau	N;NOM;PL	V;NFIN
jogszabályok	gesetze	jogszabály	gesetzen	N;NOM;PL	
jogszabályok	recht	jogszabály	recht	N;NOM;PL	ADV
