kupfer	kobber	küpfen	kobber	ADJ	N;INDF;MASC+FEM;PL
vorschriften	bestemmelser	vorschreifen	bestemmelse	V;NFIN	N;INDF;MASC+FEM;PL
vorschriften	krav	vorschreifen	krav	V;NFIN	N;INDF;NEUT;SG
vorschriften	forskrifter	vorschreifen	forskrift	V;NFIN	N;INDF;MASC+FEM;PL
vorschriften	specifikationer	vorschreifen	specifikation	V;NFIN	N;INDF;MASC+FEM;PL
vorschriften	hensættelser	vorschreifen	hensættelse	V;NFIN	N;INDF;MASC+FEM;PL
vorschriften	bestemmelser	vorschreifen	bestemmelse	V;NFIN	N;INDF;MASC+FEM;PL
vorschriften	proviant	vorschreifen	proviant	V;NFIN	N;INDF;MASC+FEM;SG
eintracht	eintracht	eintrachen	eintracht	PROPN	N;INDF;MASC+FEM;SG
eintracht	harmoni	eintrachen	harmoni	PROPN	N;INDF;MASC+FEM;SG
eintracht	harmony	eintrachen	harmony	PROPN	
eintragen	register	eintragen	regist	V;NFIN	N;INDF;MASC+FEM;PL
eintragen	registret	eintragen	registret	V;NFIN	N;DEF;NEUT;SG
rad	hjul	raden	hjul		N;INDF;NEUT;PL
rad	hjulet	raden	hjæle		N;DEF;NEUT;SG
rad	rad	raden	rad		
götter	guder	gott	gude		N;INDF;MASC+FEM;PL
götter	guderne	gott	gud		N;DEF;MASC+FEM;PL
vfb	vfb	vfb	vfb	PROPN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
lass	lass	laß	lass	V;IND;SG;2;PRS;FIN	N;INDF;MASC+FEM;SG
harz	harz	harz	harz		
harz	harpiks	harz	harpiks		N;INDF;MASC+FEM;SG
lars	lars	lars	lars	PROPN;NOM;MASC;SG	PROPN
lucas	lucas	lucas	lucas	PROPN;NOM;MASC;SG	
südtirol	südtirol	südtirol	südtirol	PROPN	N;INDF;MASC+FEM;SG
schiedsrichter	voldgiftsmand	schiedsrichter	voldgiftsmand	ADJ	N;INDF;MASC+FEM;SG
schiedsrichter	dommer	schiedsrichter	dommer	ADJ	N;INDF;MASC+FEM;SG
schiedsrichter	ref	schiedsrichter	ref	ADJ	N;INDF;NEUT;SG
dünn	skinny	dünn	skinny	ADJ	N;INDF;NEUT;SG
bestimmungen	forordninger	bestimmung	forordning	V;NFIN	N;INDF;MASC+FEM;PL
bestimmungen	regulativer	bestimmung	regulativ	V;NFIN	N;INDF;NEUT;PL
bestimmungen	hensættelser	bestimmung	hensættelse	V;NFIN	N;INDF;MASC+FEM;PL
bestimmungen	bestemmelser	bestimmung	bestemmelse	V;NFIN	N;INDF;MASC+FEM;PL
bestimmungen	proviant	bestimmung	proviant	V;NFIN	N;INDF;MASC+FEM;SG
mauern	væg	mauern	væg	V;NFIN	N;INDF;MASC+FEM;SG
mauern	wall	mauern	wall	V;NFIN	
mauern	væggen	mauern	væg	V;NFIN	N;DEF;MASC+FEM;SG
mauern	mur	mauern	mur	V;NFIN	N;INDF;MASC+FEM;SG
mauern	vægge	mauern	vægge	V;NFIN	N;INDF;MASC+FEM;PL
mauern	væggene	mauern	væg	V;NFIN	N;DEF;MASC+FEM;PL
mauern	murer	mauern	mure	V;NFIN	N;INDF;MASC+FEM;SG
mauern	mure	mauern	mur	V;NFIN	N;INDF;MASC+FEM;PL
three	tre	threen	tre	PROPN	NUM
three	three	threen	thre	PROPN	
verlieren	løs	verlieren	løs	V;NFIN	ADJ;INDF;SG
gefangenschaft	fangen	gefangenschaft	fange	ADJ	N;DEF;MASC+FEM;SG
gefangenschaft	fange	gefangenschaft	fange	ADJ	V;NFIN;ACT
gefangenschaft	bundne	gefangenschaft	bundne	ADJ	V;PL;PST;V.PTCP
gefangenschaft	fangenskab	gefangenschaft	fangenskab	ADJ	N;INDF;MASC+FEM;SG
gefangenschaft	indespærring	gefangenschaft	indespærring	ADJ	N;INDF;MASC+FEM;SG
gefangenschaft	fængselsstraf	gefangenschaft	fængselsstraf	ADJ	N;INDF;MASC+FEM;SG
gefangenschaft	fængsel	gefangenschaft	fængsel	ADJ	N;INDF;NEUT;SG
gefangenschaft	fængsling	gefangenschaft	fængsling	ADJ	N;INDF;MASC+FEM;SG
gefangenschaft	eftersidning	gefangenschaft	eftersidning	ADJ	N;INDF;MASC+FEM;SG
gefangenschaft	frihedsberøvelse	gefangenschaft	frihedsberøvelse	ADJ	N;INDF;MASC+FEM;SG
gefangenschaft	tilbageholdelse	gefangenschaft	tilbageholdelse	ADJ	N;INDF;MASC+FEM;SG
gefangenschaft	fangenskab	gefangenschaft	fangenskab	ADJ	N;INDF;MASC+FEM;SG
henning	henning	hennengen	henning	PROPN;NOM;MASC;SG	
comics	tegneserier	comic	tegneseri	PROPN	N;INDF;NEUT;PL
comics	komisk	comic	komisk	PROPN	ADJ;INDF;SG
comics	comic	comic	comic	PROPN	
comics	tegneserie	comic	tegneserie	PROPN	N;INDF;MASC+FEM;SG
umfassenden	omfattende	umfassend	omfattende	V;FIN	ADJ
sainte	sainte	sainen	saint	PROPN;NOM;SG	
moon	måne	moon	måne	PROPN;NOM;SG	N;INDF;MASC+FEM;SG
moon	månen	moon	mån	PROPN;NOM;SG	N;DEF;MASC+FEM;SG
moon	moon	moon	moon	PROPN;NOM;SG	
wem	hvem	wer	hvem	ADV	PRO;MASC+FEM
teufel	helvede	teufel	helvede		N;INDF;NEUT;SG
teufel	djævelen	teufel	djævel		N;DEF;MASC+FEM;SG
teufel	devil	teufel	devil		
teufel	djævel	teufel	djævel		N;INDF;MASC+FEM;SG
teufel	satan	teufel	satan		N;INDF;MASC+FEM;SG
teufel	satans	teufel	satan		N;INDF;NEUT;SG
teufel	djævle	teufel	djævle		N;INDF;MASC+FEM;PL
notre	notre	notre	noter	PROPN;SG	
leinwand	kanvas	leinwand	kanvas		N;INDF;NEUT;SG
leinwand	lærred	leinwand	lærre		N;INDF;NEUT;SG
leinwand	skærmen	leinwand	skærm		N;DEF;MASC+FEM;SG
leinwand	skærm	leinwand	skærm		N;INDF;MASC+FEM;SG
hauptdarsteller	hovedrollen	hauptdarsteller	hovedrol	ADJ	N;DEF;MASC+FEM;SG
rugby	rugby	rugby	rugby	PROPN	N;INDF;MASC+FEM;SG
vorhaben	projekt	vorhaben	projekt		N;INDF;NEUT;SG
vorhaben	project	vorhaben	project		N;INDF;MASC+FEM;SG
vorhaben	projektet	vorhaben	projekt		N;DEF;NEUT;SG
vorhaben	projekter	vorhaben	projekt		N;INDF;NEUT;PL
vorhaben	projekterne	vorhaben	projekt		N;DEF;NEUT;PL
riga	riga	riga	riga	PROPN;NOM;SG	
kameramann	kameramand	kameramann	kameramand	ADJ	N;INDF;MASC+FEM;SG
kameramann	filmfotograf	kameramann	filmfotograf	ADJ	N;INDF;MASC+FEM;SG
funktionieren	funktion	funktionieren	funktion	V;NFIN	N;INDF;MASC+FEM;SG
vorn	front	vorn	front	ADV	N;INDF;MASC+FEM;SG
vorn	forside	vorn	forside	ADV	V;IMP
madonna	madonna	madonna	madonna	PROPN;NOM;SG	
roberto	roberto	roberto	roberto	PROPN	
bedeutend	betydeligt	bedeutend	betydeligt	ADJ	ADV
wohnen	living	wohnen	living	V;NFIN	N;INDF;MASC+FEM;SG
wohnen	levende	wohnen	levende	V;NFIN	ADJ
wohnen	boliger	wohnen	bolig	V;NFIN	N;INDF;MASC+FEM;PL
wohnen	boligbyggeri	wohnen	boligbyggeri	V;NFIN	N;INDF;NEUT;SG
wohnen	bolig	wohnen	bolig	V;NFIN	N;INDF;MASC+FEM;SG
wohnen	boligforhold	wohnen	boligforhold	V;NFIN	N;INDF;NEUT;PL
wohnen	live	wohnen	live	V;NFIN	
wohnen	lev	wohnen	lev	V;NFIN	N;INDF;NEUT;SG
wohnen	levende	wohnen	levende	V;NFIN	ADJ
vorfahren	forfædre	vorfahren	forfader		N;INDF;MASC+FEM;PL
vorfahren	forfædres	vorfahren	forfader		N;GEN;INDF;MASC+FEM;PL
vorfahren	forfader	vorfahren	forfade		N;INDF;MASC+FEM;SG
level	niveau	level	niveau		N;INDF;NEUT;SG
level	plan	level	plan		N;INDF;MASC+FEM;SG
level	level	level	level		N;INDF;MASC+FEM;SG
ressourcen	ressource	ressourc	ressource	V;NFIN	N;INDF;MASC+FEM;SG
ressourcen	indtægt	ressourc	indtægt	V;NFIN	N;INDF;MASC+FEM;SG
ressourcen	midler	ressourc	middel	V;NFIN	N;INDF;NEUT;PL
ressourcen	ressourcer	ressourc	ressource	V;NFIN	N;INDF;MASC+FEM;PL
laura	laura	laura	laura	PROPN;NOM;SG	
zeichnen	træk	zeichnen	træk	V;NFIN	N;INDF;NEUT;SG
zeichnen	uafgjort	zeichnen	uafgjort	V;NFIN	N;INDF;MASC+FEM;SG
zeichnen	tegn	zeichnen	tegn	V;NFIN	N;INDF;NEUT;SG
zeichnen	tegning	zeichnen	tegning	V;NFIN	N;INDF;MASC+FEM;SG
zeichnen	trækning	zeichnen	trækning	V;NFIN	N;INDF;MASC+FEM;SG
essays	essays	essays	essay		N;INDF;NEUT;SG
essays	stile	essays	stile		N;INDF;MASC+FEM;PL
bürgerschaft	borgerskab	bürgerschaft	borgerskab	ADJ	N;INDF;NEUT;SG
bürgerschaft	medborgerskab	bürgerschaft	medborgerskab	ADJ	N;INDF;NEUT;SG
bürgerschaft	statsborgerskab	bürgerschaft	statsborgerskab	ADJ	N;INDF;NEUT;SG
bürgerschaft	unionsborgerskab	bürgerschaft	unionsborgerskab	ADJ	N;INDF;NEUT;SG
vorträge	foredrag	vortragen	foredrag	ADJ;NOM;PL	N;INDF;NEUT;SG
vorträge	forelæsninger	vortragen	forelæsning	ADJ;NOM;PL	N;INDF;MASC+FEM;PL
vorträge	taler	vortragen	tale	ADJ;NOM;PL	V;IND;PRS;FIN;ACT
vorträge	konferencerne	vortragen	konference	ADJ;NOM;PL	N;DEF;MASC+FEM;PL
vorträge	konferencer	vortragen	konference	ADJ;NOM;PL	N;INDF;MASC+FEM;PL
vorträge	præsentationer	vortragen	præsentation	ADJ;NOM;PL	N;INDF;MASC+FEM;PL
vorträge	samtalerne	vortragen	samtale	ADJ;NOM;PL	N;DEF;MASC+FEM;PL
vorträge	foredrag	vortragen	foredrag	ADJ;NOM;PL	N;INDF;NEUT;SG
vorträge	forelæsning	vortragen	forelæsning	ADJ;NOM;PL	N;INDF;MASC+FEM;SG
haushalten	husstande	haushalten	husstand	V;NFIN	N;INDF;MASC+FEM;PL
haushalten	husholdningerne	haushalten	husholdning	V;NFIN	N;DEF;MASC+FEM;PL
haushalten	husholdninger	haushalten	husholdning	V;NFIN	N;INDF;MASC+FEM;PL
wilde	vildt	wilden	vildt		ADJ;INDF;NEUT;SG
wilde	vilde	wilden	vild		ADJ;PL
wilde	vildtlevende	wilden	vildtlevende		ADJ
wilde	wild	wilden	wild		
wilde	vild	wilden	vild		ADJ;INDF;MASC+FEM;SG
wilde	vilde	wilden	vild		ADJ;PL
wilde	barbarer	wilden	barbare		N;INDF;MASC+FEM;PL
wilde	wilde	wilden	wilde		N;INDF;MASC+FEM;SG
wilde	vildtlevende	wilden	vildtlevende		ADJ
wilde	savage	wilden	savage		
wilde	vild	wilden	vild		ADJ;INDF;MASC+FEM;SG
mathias	mathias	mathias	mathias	PROPN;NOM;MASC;SG	
österreichisch	østriger	österreichisch	østrig	ADJ	N;INDF;MASC+FEM;SG
klarer	tydeligere	klar	tydeligere	ADJ	ADV;CMPR
mont	mont	mont	mont	PROPN;NOM;SG	
rumpf	skrog	rumpf	skrog	ADJ	N;INDF;NEUT;SG
rumpf	skroget	rumpf	skroge	ADJ	N;DEF;NEUT;SG
rumpf	overkrop	rumpf	overkrop	ADJ	N;INDF;MASC+FEM;SG
rumpf	torso	rumpf	torso	ADJ	N;INDF;MASC+FEM;SG
rumpf	bagagerum	rumpf	bagagerum	ADJ	N;INDF;NEUT;SG
rumpf	kuffert	rumpf	kuffer	ADJ	N;INDF;MASC+FEM;SG
rumpf	bagagerummet	rumpf	bagagerum	ADJ	N;DEF;NEUT;SG
anfangen	start	anfangen	start	V;NFIN	N;INDF;MASC+FEM;SG
arabische	arabisk	arabisch	arabisk	ADJ;NOM;FEM;PL	ADJ;INDF;SG
lyrik	lyric	lyrik	lyric		
lyrik	digte	lyrik	digte		N;INDF;MASC+FEM;PL
lyrik	poesi	lyrik	poesi		N;INDF;MASC+FEM;SG
lyrik	tekster	lyrik	tekster		N;INDF;MASC+FEM;PL
wahlbezirk	valgkreds	wahlbezirk	valgkreds		N;INDF;MASC+FEM;SG
wahlbezirk	valgkredse	wahlbezirk	valgkreds		N;INDF;MASC+FEM;PL
belgrad	beograd	belgrad	beograd	PROPN;NOM;SG	
gesellschaftliche	samfundsmæssigt	gesellschaftlich	samfundsmæssigt	ADJ;NOM;FEM;PL	ADV
gesellschaftliche	samfundsmæssig	gesellschaftlich	samfundsmæssig	ADJ;NOM;FEM;PL	ADJ;INDF;MASC+FEM;SG
maryland	maryland	maryland	maryland	PROPN;NOM;MASC;SG	
abhängigkeit	afhængighed	abhängigkeit	afhængighed	V;SG;FIN	N;INDF;MASC+FEM;SG
abhängigkeit	afhængighed	abhängigkeit	afhængighed	V;SG;FIN	N;INDF;MASC+FEM;SG
abhängigkeit	afhængigheden	abhängigkeit	afhængighed	V;SG;FIN	N;DEF;MASC+FEM;SG
abhängigkeit	afhængighed	abhängigkeit	afhængighed	V;SG;FIN	N;INDF;MASC+FEM;SG
ankunft	ankommer	ankunft	ankomme	N;FEM;SG	V;IND;PRS;FIN;ACT
ankunft	ankommer	ankunft	ankomme	N;FEM;SG	V;IND;PRS;FIN;ACT
ankunft	ankomme	ankunft	ankomme	N;FEM;SG	V;NFIN;ACT
ankunft	ankomster	ankunft	ankomst	N;FEM;SG	N;INDF;MASC+FEM;PL
gerichte	retter	gericht	ret		N;INDF;MASC+FEM;PL
gerichte	tallerkener	gericht	tallerken		N;INDF;MASC+FEM;PL
gerichte	opvask	gericht	opvask		N;INDF;MASC+FEM;SG
gerichte	tallerkner	gericht	tallerkner		N;INDF;MASC+FEM;PL
gerichte	retter	gericht	ret		N;INDF;MASC+FEM;PL
gerichte	domstolene	gericht	domstol		N;DEF;MASC+FEM;PL
gerichte	domstole	gericht	domstol		N;INDF;MASC+FEM;PL
mörder	morderne	mörder	morder	ADJ	N;DEF;MASC+FEM;PL
mörder	mordere	mörder	morder	ADJ	N;INDF;MASC+FEM;PL
mörder	dræber	mörder	dræbe	ADJ	V;IND;PRS;FIN;ACT
mörder	morderen	mörder	morder	ADJ	N;DEF;MASC+FEM;SG
mörder	killer	mörder	kille	ADJ	N;INDF;MASC+FEM;PL
mörder	morder	mörder	morder	ADJ	N;INDF;MASC+FEM;SG
mörder	morderen	mörder	morder	ADJ	N;DEF;MASC+FEM;SG
mörder	morder	mörder	morder	ADJ	N;INDF;MASC+FEM;SG
mörder	mordere	mörder	morder	ADJ	N;INDF;MASC+FEM;PL
mörder	snigmorder	mörder	snigmorder	ADJ	N;INDF;MASC+FEM;SG
mörder	lejemorder	mörder	lejemorder	ADJ	N;INDF;MASC+FEM;SG
sofia	sofia	sofia	sofia	PROPN;SG	
sofia	sofie	sofia	sofie	PROPN;SG	
verändern	alter	verändern	alter	V;NFIN	N;INDF;NEUT;SG
abu	abu	abu	abu	PROPN;NOM;MASC;SG	PROPN
glasgow	glasgow	glasgow	glasgow	PROPN;NOM;SG	PROPN
stürmer	strejkende	stürm	strejkende	ADJ	V;PRS;V.PTCP
stürmer	fremad	stürm	fremad	ADJ	ADV
stürmer	striker	stürm	strike	ADJ	N;INDF;MASC+FEM;PL
heller	heller	hell	heller	ADJ	ADV
befreit	befriet	befreien	befri	V;V.PTCP	N;DEF;NEUT;SG
befreit	frigjorte	befreien	frigjort	V;V.PTCP	ADJ;PL
befreit	befriet	befreien	befri	V;V.PTCP	N;DEF;NEUT;SG
emanuel	emanuel	emanuel	emanuel	PROPN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
emanuel	emmanuel	emanuel	emmanuel	PROPN;NOM;MASC;SG	
naturschutz	bevaring	naturschutz	bevaring	ADJ	N;INDF;MASC+FEM;SG
naturschutz	bevarelse	naturschutz	bevarelse	ADJ	N;INDF;MASC+FEM;SG
naturschutz	konservering	naturschutz	konservering	ADJ	N;INDF;MASC+FEM;SG
naturschutz	natur	naturschutz	natur	ADJ	N;INDF;MASC+FEM;SG
naturschutz	naturen	naturschutz	natur	ADJ	N;DEF;MASC+FEM;SG
naturschutz	art	naturschutz	art	ADJ	N;INDF;MASC+FEM;SG
naturschutz	nature	naturschutz	natur	ADJ	
anliegen	bekymring	anliegen	bekymring		N;INDF;MASC+FEM;SG
anliegen	betænkeligheder	anliegen	betænkelighed		N;INDF;MASC+FEM;PL
anliegen	bekymringer	anliegen	bekymring		N;INDF;MASC+FEM;PL
anliegen	vedrører	anliegen	vedrøre		V;IND;PRS;FIN;ACT
kohle	kul	kohl	kul		N;INDF;NEUT;SG
kohle	stenkul	kohl	stenkul		N;INDF;MASC+FEM;SG
kohle	dejen	kohl	dej		N;DEF;MASC+FEM;SG
kohle	dej	kohl	dej		N;INDF;MASC+FEM;SG
kohle	trækul	kohl	trækul		N;INDF;NEUT;SG
graham	graham	graham	graham	PROPN;NOM;SG	
hauptsitz	hovedkontor	hauptsitz	hovedkontor	V;V.PTCP	N;INDF;NEUT;SG
hauptsitz	hovedkvarteret	hauptsitz	hovedkvarter	V;V.PTCP	N;DEF;NEUT;SG
hauptsitz	hovedkvarter	hauptsitz	hovedkvarter	V;V.PTCP	N;INDF;NEUT;SG
hauptsitz	hovedsædet	hauptsitz	hovedsæde	V;V.PTCP	N;DEF;NEUT;SG
hauptsitz	hovedsæde	hauptsitz	hovedsæde	V;V.PTCP	N;INDF;NEUT;SG
caroline	caroline	caroline	carolin	PROPN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
kaiserreich	empire	kaiserreich	empire	PROPN	
kaiserreich	imperiet	kaiserreich	imperi	PROPN	N;DEF;NEUT;SG
kaiserreich	imperium	kaiserreich	imperium	PROPN	N;INDF;NEUT;SG
kaiserreich	kejserlige	kaiserreich	kejserlig	PROPN	ADJ;PL
kaiserreich	imperial	kaiserreich	imperial	PROPN	N;INDF;MASC+FEM;SG
konzern	gruppe	konzern	gruppe		N;INDF;MASC+FEM;SG
konzern	group	konzern	group		N;INDF;MASC+FEM;SG
konzern	gruppen	konzern	gruppe		N;DEF;MASC+FEM;SG
konzern	konsoliderede	konzern	konsolidere		V;PL;PST;V.PTCP
konzern	konsolideret	konzern	konsolidere		V;INDF;SG;PST;V.PTCP
konzern	corporation	konzern	corporation		N;INDF;MASC+FEM;SG
marokko	marokko	marokko	marokko	PROPN	
marokko	marokkos	marokko	marokkos	PROPN	N;GEN;INDF;MASC+FEM;SG
nordischen	norden	nordisch	norden	ADJ	
nordischen	nordic	nordisch	nordic	ADJ	
gebeten	bønner	bitten	bann	V;V.PTCP	N;INDF;MASC+FEM;PL
wörtlich	bogstaveligt	wörtlich	bogstaveligt	ADJ	ADV
wörtlich	bogstaveligt	wörtlich	bogstaveligt	ADJ	ADV
wörtlich	ordret	wörtlich	ordre	ADJ	V;INDF;SG;PST;V.PTCP
wrestling	brydning	wrestlingen	brydning	ADJ	N;INDF;MASC+FEM;SG
wrestling	wrestling	wrestlingen	wrestling	ADJ	N;INDF;MASC+FEM;SG
ryan	ryan	ryan	ryan	PROPN;NOM;MASC;SG	PROPN
manga	manga	manga	manga		
demo	demo	demo	demo		N;INDF;MASC+FEM;SG
renault	renault	renaulen	renault	PROPN;SG	N;INDF;MASC+FEM;SG
turner	gymnast	turn	gymnast	PROPN;NOM;SG	N;INDF;MASC+FEM;SG
turner	turner	turn	turner	PROPN;NOM;SG	N;INDF;MASC+FEM;SG
einnahmen	indkomster	einnehmen	indkomst	V;NFIN	N;INDF;MASC+FEM;PL
einnahmen	indtægt	einnehmen	indtægt	V;NFIN	N;INDF;MASC+FEM;SG
einnahmen	indtægter	einnehmen	indtægte	V;NFIN	N;INDF;MASC+FEM;PL
einnahmen	indkomst	einnehmen	indkomst	V;NFIN	N;INDF;MASC+FEM;SG
einnahmen	indtægter	einnehmen	indtægte	V;NFIN	N;INDF;MASC+FEM;PL
einnahmen	indtjening	einnehmen	indtjening	V;NFIN	N;INDF;MASC+FEM;SG
einnahmen	indtægter	einnehmen	indtægte	V;NFIN	N;INDF;MASC+FEM;PL
einnahmen	kvitteringer	einnehmen	kvittering	V;NFIN	N;INDF;MASC+FEM;PL
einnahmen	indtægter	einnehmen	indtægte	V;NFIN	N;INDF;MASC+FEM;PL
einnahmen	indtægterne	einnehmen	indtægt	V;NFIN	N;DEF;MASC+FEM;PL
einnahmen	indtægt	einnehmen	indtægt	V;NFIN	N;INDF;MASC+FEM;SG
kritiken	anmeldelser	kritik	anmeldelse	ADJ;PL	N;INDF;MASC+FEM;PL
kritiken	kritikerne	kritik	kritiker	ADJ;PL	N;DEF;MASC+FEM;PL
kritiken	kritikere	kritik	kritiker	ADJ;PL	N;INDF;MASC+FEM;PL
kritiken	kritikpunkter	kritik	kritikpunkt	ADJ;PL	N;INDF;NEUT;PL
kritiken	kritik	kritik	kritik	ADJ;PL	N;INDF;MASC+FEM;SG
kritiken	kritik	kritik	kritik	ADJ;PL	N;INDF;MASC+FEM;SG
kritiken	kritiseret	kritik	kritisere	ADJ;PL	V;INDF;SG;PST;V.PTCP
dorothea	dorothea	dorothea	dorothea	PROPN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
suhrkamp	suhrkamp	suhrkamp	suhrkamp	PROPN	
kreuzung	krydsning	kreuzung	krydsning		N;INDF;MASC+FEM;SG
kreuzung	krydser	kreuzung	krydse		V;IND;PRS;FIN;ACT
kreuzung	krydse	kreuzung	krydse		V;NFIN;ACT
kreuzung	passage	kreuzung	passage		N;INDF;MASC+FEM;SG
kreuzung	krydset	kreuzung	kryds		N;DEF;NEUT;SG
kreuzung	junction	kreuzung	junction		N;INDF;MASC+FEM;SG
kreuzung	korsvej	kreuzung	korsvej		N;INDF;MASC+FEM;SG
kreuzung	skillevej	kreuzung	skillevej		N;INDF;MASC+FEM;SG
gilbert	gilbert	gilbern	gilbert	PROPN	N;INDF;MASC+FEM;SG
jemals	ever	jemals	ever	ADV	
verschwunden	væk	verschwinden	væk	V;V.PTCP	ADV
verschwunden	borte	verschwinden	borte	V;V.PTCP	ADV
aufeinander	fortløbende	aufeinander	fortløbende	ADV	ADJ
benennung	ansættelse	benennung	ansættelse	ADJ	N;INDF;MASC+FEM;SG
benennung	udpegelse	benennung	udpegelse	ADJ	N;INDF;MASC+FEM;SG
benennung	udnævnelse	benennung	udnævnelse	ADJ	N;INDF;MASC+FEM;SG
benennung	aftale	benennung	aftale	ADJ	N;INDF;MASC+FEM;SG
benennung	udnævnelse	benennung	udnævnelse	ADJ	N;INDF;MASC+FEM;SG
benennung	betegnelse	benennung	betegnelse	ADJ	N;INDF;MASC+FEM;SG
benennung	udpegelse	benennung	udpegelse	ADJ	N;INDF;MASC+FEM;SG
benennung	udpegning	benennung	udpegning	ADJ	N;INDF;MASC+FEM;SG
captain	kaptajn	captain	kaptajn	PROPN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
ausgang	output	ausgang	output		N;INDF;NEUT;SG
ausgang	produktion	ausgang	produktion		N;INDF;MASC+FEM;SG
ausgang	uddata	ausgang	uddata		N;INDF;NEUT;SG
ausgang	afgående	ausgang	afgående		ADJ
ausgang	udadvendt	ausgang	udadvende		ADJ;INDF;SG
ausgang	udgående	ausgang	udgående		ADJ
ausgang	exit	ausgang	exit		N;INDF;NEUT;SG
ausgang	udgang	ausgang	udgang		N;INDF;MASC+FEM;SG
ausgang	afslut	ausgang	afslut		V;IMP
ausgang	udgange	ausgang	udgang		N;INDF;MASC+FEM;PL
estland	tallinn	estlind	tallinn		
estland	estland	estlind	estland		PROPN
estland	estlands	estlind	estlands		N;GEN;INDF;MASC+FEM;SG
clara	clara	clara	clara	PROPN;NOM;SG	
nad	nad	nad	nad	PROPN	
garde	garde	garde	gard		N;INDF;MASC+FEM;SG
anzeige	fremvisning	anzeig	fremvisning		N;INDF;MASC+FEM;SG
anzeige	skærm	anzeig	skærm		N;INDF;MASC+FEM;SG
anzeige	reklame	anzeig	reklame		N;INDF;MASC+FEM;SG
anzeige	annoncering	anzeig	annoncering		N;INDF;MASC+FEM;SG
anzeige	skærme	anzeig	skærme		N;INDF;MASC+FEM;PL
anzeige	viser	anzeig	vise		V;IND;PRS;FIN;ACT
systemen	systemerne	systemen	system	V;NFIN	N;DEF;NEUT;PL
systemen	systemer	systemen	system	V;NFIN	N;INDF;NEUT;PL
sierra	sierra	sierra	sierra	PROPN;NOM;SG	
meißen	meissen	meißen	meisse	PROPN;NOM	PROPN
trennen	adskillelse	trennen	adskillelse	V;NFIN	N;INDF;MASC+FEM;SG
trennen	separation	trennen	separation	V;NFIN	N;INDF;MASC+FEM;SG
trennen	separat	trennen	separat	V;NFIN	ADV
trennen	særskilt	trennen	særskilt	V;NFIN	ADJ;INDF;SG
trennen	separate	trennen	separat	V;NFIN	N;INDF;NEUT;SG
entscheidende	beslutsom	entscheidend	beslutsom	ADJ;NOM;FEM;PL	ADJ;INDF;MASC+FEM;SG
stralsund	stralsund	stralsund	stralsund	PROPN	N;INDF;MASC+FEM;SG
innenraum	indvendigt	innenraum	indvendig	ADJ	ADV
innenraum	interiør	innenraum	interiør	ADJ	N;INDF;NEUT;SG
kennedy	kennedys	kennedy	kennedys	PROPN;NOM;MASC;SG	N;GEN;INDF;MASC+FEM;SG
kennedy	kennedy	kennedy	kennedy	PROPN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
karin	karin	karin	karin	PROPN;NOM;FEM;SG	
händler	handlere	händler	handler	ADJ	N;INDF;MASC+FEM;PL
händler	forhandlerne	händler	forhandle	ADJ	N;DEF;MASC+FEM;PL
händler	forhandlere	händler	forhandler	ADJ	N;INDF;MASC+FEM;PL
händler	distributører	händler	distributør	ADJ	N;INDF;MASC+FEM;PL
händler	distributørerne	händler	distributør	ADJ	N;DEF;MASC+FEM;PL
händler	forhandlere	händler	forhandler	ADJ	N;INDF;MASC+FEM;PL
händler	handlende	händler	handle	ADJ	V;PRS;V.PTCP
händler	forhandlere	händler	forhandler	ADJ	N;INDF;MASC+FEM;PL
händler	detailhandlere	händler	detailhandler	ADJ	N;INDF;MASC+FEM;PL
händler	forhandlere	händler	forhandler	ADJ	N;INDF;MASC+FEM;PL
händler	forhandler	händler	forhandle	ADJ	V;IND;PRS;FIN;ACT
händler	distributør	händler	distributør	ADJ	N;INDF;MASC+FEM;SG
händler	distributøren	händler	distributør	ADJ	N;DEF;MASC+FEM;SG
händler	forhandler	händler	forhandle	ADJ	V;IND;PRS;FIN;ACT
händler	dealer	händler	deale	ADJ	N;INDF;MASC+FEM;PL
händler	pusher	händler	pushe	ADJ	N;INDF;MASC+FEM;SG
beförderung	vogn	beförderung	vogn	ADJ	N;INDF;MASC+FEM;SG
beförderung	befordring	beförderung	befordring	ADJ	N;INDF;MASC+FEM;SG
beförderung	transport	beförderung	transport	ADJ	N;INDF;MASC+FEM;SG
beförderung	fremme	beförderung	fremme	ADJ	ADV
beförderung	promovering	beförderung	promovering	ADJ	N;INDF;MASC+FEM;SG
beförderung	forfremmelse	beförderung	forfremmelse	ADJ	N;INDF;MASC+FEM;SG
mönchengladbach	mönchengladbach	mönchengladbach	mönchengladbach	ADJ	N;INDF;MASC+FEM;SG
benachbarte	tilgrænsende	benachbart	tilgrænsende	ADJ;NOM;FEM;PL	V;PRS;V.PTCP
benachbarte	tilgrænsende	benachbart	tilgrænsende	ADJ;NOM;FEM;PL	V;PRS;V.PTCP
durchschnitt	gennemsnitlige	durchschneiden	gennemsnitlig		ADJ;PL
