پِدر	father	پِدر	father	PROPN;NOM;MASC;SG;3	N;SG
پرچلت	customary	پرچلت	customary	PROPN;NOM;MASC;SG;3	ADJ
پرچلت	recognized	پرچلت	recognize	PROPN;NOM;MASC;SG;3	V;PST;V.PTCP
پرچلت	prevailing	پرچلت	prevail	PROPN;NOM;MASC;SG;3	ADJ
پرچلن	current	پرچلن	current	PROPN;NOM;MASC;SG;3	ADJ
پرچلن	circulating	پرچلن	circulate	PROPN;NOM;MASC;SG;3	N;SG
پرچنڈ	furious	پرچنڈ	furious	PROPN;NOM;MASC;SG;3	ADJ
پرچنڈ	intense	پرچنڈ	intense	PROPN;NOM;MASC;SG;3	ADJ
پرچنڈ	brave	پرچنڈ	brave	PROPN;NOM;MASC;SG;3	ADJ
پرچنڈ	bold	پرچنڈ	bold	PROPN;NOM;MASC;SG;3	ADJ
پرچنڈ	passionate	پرچنڈ	passionate	PROPN;NOM;MASC;SG;3	ADJ
پرچنڈ	violent	پرچنڈ	violent	PROPN;NOM;MASC;SG;3	ADJ
پرچنڈ	intolerable	پرچنڈ	intolerable	PROPN;NOM;MASC;SG;3	ADJ
پرچنڈ	enraged	پرچنڈ	enrage	PROPN;NOM;MASC;SG;3	ADJ
پرچنڈ	vehement	پرچنڈ	vehement	PROPN;NOM;MASC;SG;3	ADJ
پرچنڈمورتی	oleander	پرچنڈمورتی	oleander	ADJ	PROPN;SG
پرچُول	curiosity	پرچُول	curiosity	PROPN;NOM;MASC;SG;3	N;SG
پرچُول	search	پرچُول	search	PROPN;NOM;MASC;SG;3	N;SG
پرچُول	habit	پرچُول	habit	PROPN;NOM;MASC;SG;3	N;SG
پرچُول	obsession	پرچُول	obsession	PROPN;NOM;MASC;SG;3	N;SG
پرچُول	addiction	پرچُول	addiction	PROPN;NOM;MASC;SG;3	N;SG
پرچُون	grocery	پرچُون	grocery	PROPN;NOM;MASC;SG;3	N;SG
پرچُون	retail	پرچُون	retail	PROPN;NOM;MASC;SG;3	PROPN;SG
پرچُونی	grocer	پرچُونی	grocer	PROPN;NOM;MASC;SG;3	N;SG
پرچہ	periodical	پرچہ	periodical	N;NOM;MASC;SG;3	ADJ
پرچی	slip	پرچی	slip	N;NOM;MASC;SG;3	V;IMP;FIN
پرچی	vote	پرچی	vote	N;NOM;MASC;SG;3	V;IMP;FIN
پرچین	pierced	پرچین	pierce	PROPN;NOM;MASC;SG;3	V;PST;V.PTCP
پرچھا	verdict	پرچھا	verdict	PROPN;NOM;MASC;SG;3	N;SG
پرچھا	settlement	پرچھا	settlement	PROPN;NOM;MASC;SG;3	N;SG
پرچھا	decision	پرچھا	decision	PROPN;NOM;MASC;SG;3	N;SG
پرچھانواں	demon	پرچھانواں	demon	PROPN;NOM;MASC;SG;3	N;SG
پرچھانواں	shadow	پرچھانواں	shadow	PROPN;NOM;MASC;SG;3	N;SG
پرچھانواں	reflection	پرچھانواں	reflection	PROPN;NOM;MASC;SG;3	N;SG
پرچھانواں	jinn	پرچھانواں	jinn	PROPN;NOM;MASC;SG;3	PROPN;SG
پرچھانواں	image	پرچھانواں	image	PROPN;NOM;MASC;SG;3	N;SG
پرچھانواں	shade	پرچھانواں	shade	PROPN;NOM;MASC;SG;3	N;SG
پرچھائیں	imagination	پرچھا	imagination	V;FEM;SBJV;PL;FIN;ACT	N;SG
پرچھائیں	shadow	پرچھا	shadow	V;FEM;SBJV;PL;FIN;ACT	N;SG
پرچھائیں	reflection	پرچھا	reflection	V;FEM;SBJV;PL;FIN;ACT	N;SG
پرچھائیں	shade	پرچھا	shade	V;FEM;SBJV;PL;FIN;ACT	N;SG
پرچھی	sack	پرچھی	sack	PROPN;NOM;MASC;SG;3	N;SG
پرچھی	pouch	پرچھی	pouch	PROPN;NOM;MASC;SG;3	N;SG
پرچھی	bag	پرچھی	bag	PROPN;NOM;MASC;SG;3	N;SG
پرخاش	animosity	پرخاش	animosity	PROPN;NOM;MASC;SG;3	N;SG
پرخچا	part	پرخچا	part	PROPN;NOM;MASC;SG;3	N;SG
پرخچا	bit	پرخچا	bit	PROPN;NOM;MASC;SG;3	N;SG
پرخچا	splinter	پرخچا	splinter	PROPN;NOM;MASC;SG;3	N;SG
پرخچا	piece	پرخچا	piece	PROPN;NOM;MASC;SG;3	N;SG
پرداخت	caring	پرداخت	caring	N;NOM;MASC;SG;3	ADJ
پرداختہ	adorned	پرداختہ	adorn	PROPN;NOM;MASC;SG;3	V;PST;V.PTCP
پرداختہ	finished	پرداختہ	finish	PROPN;NOM;MASC;SG;3	V;PST;V.PTCP
پرداختہ	polished	پرداختہ	polish	PROPN;NOM;MASC;SG;3	V;PST;V.PTCP
پرداز	finishing	پرداز	finish	PROPN;NOM;MASC;SG;3	N;SG
پرداز	habit	پرداز	habit	PROPN;NOM;MASC;SG;3	N;SG
پرداز	perfection	پرداز	perfection	PROPN;NOM;MASC;SG;3	N;SG
پرداز	finish	پرداز	finish	PROPN;NOM;MASC;SG;3	N;SG
پرداز	style	پرداز	style	PROPN;NOM;MASC;SG;3	N;SG
پرداز	performing	پرداز	perform	PROPN;NOM;MASC;SG;3	N;SG
پرداز	accomplishment	پرداز	accomplishment	PROPN;NOM;MASC;SG;3	N;SG
پرداز	completing	پرداز	complete	PROPN;NOM;MASC;SG;3	N;SG
پرداز	performer	پرداز	performer	PROPN;NOM;MASC;SG;3	N;SG
پردان	offering	پردان	offer	PROPN;NOM;MASC;SG;3	V;V.MSDR
پردان	presenting	پردان	present	PROPN;NOM;MASC;SG;3	V;V.MSDR
پردگی	modest	پردگی	modest	N;NOM;MASC;SG;3	ADJ
پردوش	mistake	پردوش	mistake	PROPN;NOM;MASC;SG;3	N;SG
پردوش	sin	پردوش	sin	PROPN;NOM;MASC;SG;3	N;SG
پردوش	offence	پردوش	offence	PROPN;NOM;MASC;SG;3	N;SG
پردیپ	light	پردیپ	light	PROPN;NOM;MASC;SG;3	N;SG
پردیپ	lantern	پردیپ	lantern	PROPN;NOM;MASC;SG;3	N;SG
پردیپ	brilliance	پردیپ	brilliance	PROPN;NOM;MASC;SG;3	N;SG
پردیپ	splendour	پردیپ	splendour	PROPN;NOM;MASC;SG;3	N;SG
پردیپ	lamp	پردیپ	lamp	PROPN;NOM;MASC;SG;3	N;SG
پردھان	chief	پردھان	chief	PROPN;NOM;MASC;SG;3	N;SG
پردھان	president	پردھان	president	PROPN;NOM;MASC;SG;3	PROPN;SG
پردھان	principal	پردھان	principal	PROPN;NOM;MASC;SG;3	ADJ
پردھان	leader	پردھان	leader	PROPN;NOM;MASC;SG;3	N;SG
پردھان	head	پردھان	head	PROPN;NOM;MASC;SG;3	N;SG
پردھان	intellect	پردھان	intellect	PROPN;NOM;MASC;SG;3	N;SG
پردھان	wisdom	پردھان	wisdom	PROPN;NOM;MASC;SG;3	N;SG
پردھانتا	greatness	پردھانتا	greatness	PROPN;NOM;MASC;SG;3	N;SG
پُرزہ	down	پُرزہ	down	ADJ	ADV
پُرزہ	bit	پُرزہ	bit	ADJ	N;SG
پُرزہ	nap	پُرزہ	nap	ADJ	N;SG
پُرزہ	piece	پُرزہ	piece	ADJ	N;SG
پُرزہ	scrap	پُرزہ	scrap	ADJ	N;SG
پُرس	questioning	پُرس	question		N;SG
پُرس	asking	پُرس	ask		V;V.MSDR
پرسا	hatchet	پرسا	hatchet	PROPN;NOM;MASC;SG;3	N;SG
پُرسا	condolence	پُرسا	condolence	PROPN;NOM;MASC;SG;3	N;SG
پرساد	favour	پرساد	favour	PROPN;NOM;MASC;SG;3	N;SG
پرساد	goodwill	پرساد	goodwill	PROPN;NOM;MASC;SG;3	N;SG
پُرسان	asking	پُرسان	ask	PROPN;NOM;MASC;SG;3	V;V.MSDR
پُرسان	helper	پُرسان	helper	PROPN;NOM;MASC;SG;3	N;SG
پُرسان	guardian	پُرسان	guardian	PROPN;NOM;MASC;SG;3	N;SG
پرست	worshipper	پرست	worshipper	ADJ	N;SG
پرستار	fan	پرستار	fan	PROPN;NOM;MASC;SG;3	N;SG
پرستار	servant	پرستار	servant	PROPN;NOM;MASC;SG;3	N;SG
پرستار	worshipper	پرستار	worshipper	PROPN;NOM;MASC;SG;3	N;SG
پرستار	fan	پرستار	fan	PROPN;NOM;MASC;SG;3	N;SG
پرستار	servant	پرستار	servant	PROPN;NOM;MASC;SG;3	N;SG
پرستار	worshipper	پرستار	worshipper	PROPN;NOM;MASC;SG;3	N;SG
پرستان	worshippers	پرستان	worshipper	PROPN;NOM;MASC;SG;3	N;PL
پرِستان	fairyland	پرِستان	fairyland	PROPN;NOM;MASC;SG;3	PROPN;SG
پرِستان	wonderland	پرِستان	wonderland	PROPN;NOM;MASC;SG;3	N;SG
پرستاؤ	beginning	پرستاؤ	beginning	PROPN;NOM;MASC;SG;3	N;SG
پرستاؤ	opportunity	پرستاؤ	opportunity	PROPN;NOM;MASC;SG;3	N;SG
پرستاؤ	introduction	پرستاؤ	introduction	PROPN;NOM;MASC;SG;3	N;SG
پرستاؤ	occasion	پرستاؤ	occasion	PROPN;NOM;MASC;SG;3	N;SG
پرستاؤ	prelude	پرستاؤ	prelude	PROPN;NOM;MASC;SG;3	N;SG
پرِستک	swift	پرِستک	swift	PROPN;NOM;MASC;SG;3	PROPN;SG
پرستیدہ	respected	پرستیدہ	respected	PROPN;NOM;MASC;SG;3	V;PST;V.PTCP
پرستھان	departure	پرستھان	departure	PROPN;NOM;MASC;SG;3	N;SG
پرسدھ	renowned	پرسدھ	renowned	PROPN;NOM;MASC;SG;3	ADJ
پرسدھ	famous	پرسدھ	famous	PROPN;NOM;MASC;SG;3	ADJ
پُرسِش	respect	پُرسِش	respect	ADJ	N;SG
پُرسِش	asking	پُرسِش	ask	ADJ	V;V.MSDR
پُرسِش	questioning	پُرسِش	question	ADJ	N;SG
پرسن	pleased	پرسن	pleased	PROPN;NOM;MASC;SG;3	ADJ
پرسن	flourishing	پرسن	flourishing	PROPN;NOM;MASC;SG;3	N;SG
پرسن	bright	پرسن	bright	PROPN;NOM;MASC;SG;3	ADJ
پرسن	delighted	پرسن	delighted	PROPN;NOM;MASC;SG;3	ADJ
پرسن	clear	پرسن	clear	PROPN;NOM;MASC;SG;3	ADJ
پرسنّتا	happiness	پرسنّتا	happiness	V;IPFV;MASC;SG;V.PTCP;ACT	N;SG
پرسنّتا	delight	پرسنّتا	delight	V;IPFV;MASC;SG;V.PTCP;ACT	N;SG
پرسنگ	discourse	پرسنگ	discourse	PROPN;NOM;MASC;SG;3	N;SG
پرسنگ	saying	پرسنگ	say	PROPN;NOM;MASC;SG;3	V;V.MSDR
پرسنگ	devotion	پرسنگ	devotion	PROPN;NOM;MASC;SG;3	N;SG
پرسنگ	attachment	پرسنگ	attachment	PROPN;NOM;MASC;SG;3	N;SG
پرسنگ	company	پرسنگ	company	PROPN;NOM;MASC;SG;3	N;SG
پرسنگ	adherence	پرسنگ	adherence	PROPN;NOM;MASC;SG;3	N;SG
پرسُوت	childbirth	پرسُوت	childbirth	PROPN;NOM;MASC;SG;3	N;SG
پرسُوت	begotten	پرسُوت	begotten	PROPN;NOM;MASC;SG;3	N;SG
پرسول	spear	پرسول	spear	PROPN;NOM;MASC;SG;3	N;SG
پُرسہ	condolence	پُرسہ	condolence	PROPN;NOM;MASC;SG;3	N;SG
پرسیا	sickle	پرسیا	sickle	PROPN;NOM;MASC;SG;3	N;SG
پرش	axe	پرش	be		N;SG
پرش	hatchet	پرش	hatchet		N;SG
پُرش	height	پُرش	height	PROPN;NOM;MASC;SG;3	N;SG
پُرش	husband	پُرش	husband	PROPN;NOM;MASC;SG;3	N;SG
پُرش	man	پُرش	man	PROPN;NOM;MASC;SG;3	N;SG
پُرش	male	پُرش	male	PROPN;NOM;MASC;SG;3	N;SG
پرشاسن	administration	پرشاسن	administration	PROPN;NOM;MASC;SG;3	N;SG
پرشاسن	management	پرشاسن	management	PROPN;NOM;MASC;SG;3	N;SG
پرِشد	congregation	پرِشد	congregation	PROPN;NOM;MASC;SG;3	N;SG
پرِشد	council	پرِشد	council	PROPN;NOM;MASC;SG;3	N;SG
پرِشد	assembly	پرِشد	assembly	PROPN;NOM;MASC;SG;3	N;SG
پرِشد	meeting	پرِشد	meeting	PROPN;NOM;MASC;SG;3	N;SG
پرِشد	audience	پرِشد	audience	PROPN;NOM;MASC;SG;3	N;SG
پرشن	question	پرشن	question	PROPN;NOM;MASC;SG;3	N;SG
پرشن	query	پرشن	query	PROPN;NOM;MASC;SG;3	N;SG
پُرکار	decorated	پُرکار	decorate	PROPN;NOM;MASC;SG;3	V;PST;V.PTCP
پُرکار	thick	پُرکار	thick	PROPN;NOM;MASC;SG;3	ADJ
پُرکار	wise	پُرکار	wise	PROPN;NOM;MASC;SG;3	ADJ
پرَکار	difference	پرَکار	difference	PROPN;NOM;MASC;SG;3	N;SG
پرَکار	kind	پرَکار	kind	PROPN;NOM;MASC;SG;3	N;SG
پرَکار	mode	پرَکار	mode	PROPN;NOM;MASC;SG;3	N;SG
پرَکار	disparity	پرَکار	disparity	PROPN;NOM;MASC;SG;3	N;SG
پرَکار	way	پرَکار	way	PROPN;NOM;MASC;SG;3	N;SG
پرَکار	method	پرَکار	method	PROPN;NOM;MASC;SG;3	N;SG
پرکاش	diffusion	پرکاش	diffusion	PROPN;NOM;MASC;SG;3	N;SG
پرکاش	light	پرکاش	light	PROPN;NOM;MASC;SG;3	N;SG
پرکاش	splendour	پرکاش	splendour	PROPN;NOM;MASC;SG;3	N;SG
پرکاش	shine	پرکاش	shine	PROPN;NOM;MASC;SG;3	V;IMP;FIN
پرکاش	disclosure	پرکاش	disclosure	PROPN;NOM;MASC;SG;3	N;SG
پرکالا	stair	پرکالا	stair	PROPN;NOM;MASC;SG;3	N;SG
پرکالا	ladder	پرکالا	ladder	PROPN;NOM;MASC;SG;3	N;SG
پرکالا	steps	پرکالا	step	PROPN;NOM;MASC;SG;3	N;PL
پرکالہ	portion	پرکالہ	portion	PROPN;NOM;MASC;SG;3	N;SG
پرکالہ	part	پرکالہ	part	PROPN;NOM;MASC;SG;3	N;SG
پرکالہ	piece	پرکالہ	piece	PROPN;NOM;MASC;SG;3	N;SG
پرکالہ	spark	پرکالہ	spark	PROPN;NOM;MASC;SG;3	N;SG
پرکان	axle	پرکان	axle	PROPN;NOM;MASC;SG;3	N;SG
پرکان	axis	پرکان	axis	PROPN;NOM;MASC;SG;3	N;SG
پرکانا	persuade	پرکانا	persuade	PROPN;NOM;MASC;SG;3	V;IMP;FIN
پرکانا	coax	پرکانا	coax	PROPN;NOM;MASC;SG;3	N;SG
پرکانا	charm	پرکانا	charm	PROPN;NOM;MASC;SG;3	N;SG
پرَکٹ	manifest	پرَکٹ	manifest	PROPN;NOM;MASC;SG;3	V;IMP;FIN
پرَکٹ	evident	پرَکٹ	evident	PROPN;NOM;MASC;SG;3	ADJ
پرَکٹ	clear	پرَکٹ	clear	PROPN;NOM;MASC;SG;3	ADJ
پرَکٹ	apparent	پرَکٹ	apparent	PROPN;NOM;MASC;SG;3	ADJ
پرَکرتی	space	پرَکرتی	space	V;IPFV;FEM;SG;V.PTCP;ACT	N;SG
پرکشا	test	پرکشا	test	PROPN;NOM;MASC;SG;3	N;SG
پرکشا	investigation	پرکشا	investigation	PROPN;NOM;MASC;SG;3	N;SG
پرکشا	examination	پرکشا	examination	PROPN;NOM;MASC;SG;3	N;SG
پرکوپ	rage	پرکوپ	rage	PROPN;NOM;MASC;SG;3	N;SG
پرکوپ	excitement	پرکوپ	excitement	PROPN;NOM;MASC;SG;3	N;SG
پرکوٹا	fence	پرکوٹا	fence	PROPN;NOM;MASC;SG;3	N;SG
پرکوٹا	boundary	پرکوٹا	boundary	PROPN;NOM;MASC;SG;3	N;SG
پرکوٹا	wall	پرکوٹا	wall	PROPN;NOM;MASC;SG;3	N;SG
پِرکی	sore	پِرکی	sore	PROPN;NOM;MASC;SG;3	ADJ
پِرکی	boil	پِرکی	boil	PROPN;NOM;MASC;SG;3	V;IMP;FIN
پرکھ	proof	پرکھ	proof	V;ACT	N;SG
پرکھ	trial	پرکھ	trial	V;ACT	N;SG
پرکھ	test	پرکھ	test	V;ACT	N;SG
پرکھ	inspection	پرکھ	inspection	V;ACT	N;SG
پرکھ	examination	پرکھ	examination	V;ACT	N;SG
پرکھ	scrutiny	پرکھ	scrutiny	V;ACT	N;SG
پُرُکھ	male	پُرُکھ	male	PROPN;NOM;MASC;SG;3	N;SG
پُرکھا	man	پُرکھا	man	PROPN;NOM;MASC;SG;3	N;SG
پُرکھا	progenitor	پُرکھا	progenitor	PROPN;NOM;MASC;SG;3	N;SG
پُرکھا	ancestor	پُرکھا	ancestor	PROPN;NOM;MASC;SG;3	N;SG
پرکھنا	test	پرکھ	test	V;SG;NFIN;ACT	N;SG
پرکھیا	tester	پرکھ	tester	PROPN;NOM;MASC;SG;3	N;SG
پرکھیا	inspector	پرکھ	inspector	PROPN;NOM;MASC;SG;3	N;SG
پرگاہ	rubbish	پرگاہ	rubbish	PROPN;NOM;MASC;SG;3	N;SG
پرگت	attachment	پرگت	attachment	PROPN;NOM;MASC;SG;3	N;SG
پرگت	friendship	پرگت	friendship	PROPN;NOM;MASC;SG;3	N;SG
پرگت	bond	پرگت	bond	PROPN;NOM;MASC;SG;3	PROPN;SG
پرگیان	intelligence	پرگیان	intelligence	PROPN;NOM;MASC;SG;3	N;SG
پرگیان	wisdom	پرگیان	wisdom	PROPN;NOM;MASC;SG;3	N;SG
پرگیان	knowledge	پرگیان	knowledge	PROPN;NOM;MASC;SG;3	N;SG
پرگیان	erudition	پرگیان	erudition	PROPN;NOM;MASC;SG;3	N;SG
پرگھٹ	evident	پرگھٹ	evident	PROPN;NOM;MASC;SG;3	ADJ
پرگھٹ	clear	پرگھٹ	clear	PROPN;NOM;MASC;SG;3	ADJ
پرَلے	doomsday	پر	doomsday	PROPN;NOM;MASC;SG;3	N;SG
پرم	best	پرم	best	PROPN;NOM;MASC;SG;3	ADJ;RL
پرم	chief	پرم	chief	PROPN;NOM;MASC;SG;3	N;SG
پرم	supreme	پرم	supreme	PROPN;NOM;MASC;SG;3	ADJ
پرم	excessive	پرم	excessive	PROPN;NOM;MASC;SG;3	ADJ
پرم	great	پرم	great	PROPN;NOM;MASC;SG;3	ADJ
پرم	superior	پرم	superior	PROPN;NOM;MASC;SG;3	ADJ
پرم	first	پرم	first	PROPN;NOM;MASC;SG;3	ADV
پرم	paramount	پرم	paramount	PROPN;NOM;MASC;SG;3	PROPN;SG
پرما	beauty	پرما	beauty	PROPN;NOM;MASC;SG;3	N;SG
پرما	style	پرما	style	PROPN;NOM;MASC;SG;3	N;SG
پرمانڑو	atom	پرمانڑو	atom	PROPN;NOM;MASC;SG;3	N;SG
پرمپرا	order	پرمپرا	order	PROPN;NOM;MASC;SG;3	N;SG
پرمپرا	method	پرمپرا	method	PROPN;NOM;MASC;SG;3	N;SG
پرمپرا	custom	پرمپرا	custom	PROPN;NOM;MASC;SG;3	N;SG
پرمپرا	row	پرمپرا	row	PROPN;NOM;MASC;SG;3	N;SG
پرمپرا	tradition	پرمپرا	tradition	PROPN;NOM;MASC;SG;3	N;SG
پرمپرا	succession	پرمپرا	succession	PROPN;NOM;MASC;SG;3	N;SG
پرُمکھ	chief	پرُمکھ	chief	PROPN;NOM;MASC;SG;3	N;SG
پرُمکھ	principal	پرُمکھ	principal	PROPN;NOM;MASC;SG;3	ADJ
پرُمکھ	head	پرُمکھ	head	PROPN;NOM;MASC;SG;3	N;SG
پرمل	barley	پرمل	barley	PROPN;NOM;MASC;SG;3	N;SG
پرمل	maize	پرمل	maize	PROPN;NOM;MASC;SG;3	N;SG
پرمل	fragrant	پرمل	fragrant	PROPN;NOM;MASC;SG;3	ADJ
پرمنڈل	sphere	پرمنڈل	sphere	PROPN;NOM;MASC;SG;3	N;SG
پرمنڈل	ball	پرمنڈل	ball	PROPN;NOM;MASC;SG;3	N;SG
پرمنڈل	circle	پرمنڈل	circle	PROPN;NOM;MASC;SG;3	N;SG
پرمنڈل	orb	پرمنڈل	orb	PROPN;NOM;MASC;SG;3	N;SG
پرمنڈل	circular	پرمنڈل	circular	PROPN;NOM;MASC;SG;3	ADJ
پرمنڈل	round	پرمنڈل	round	PROPN;NOM;MASC;SG;3	ADV
پرمنڈل	globe	پرمنڈل	globe	PROPN;NOM;MASC;SG;3	N;SG
پرمیشور	god	پرمیشور	god	PROPN;NOM;MASC;SG;3	PROPN;SG
پرَن	yesterday	پرَن	yesterday		N;SG
پرَن	moonlight	پرَن	moonlight		PROPN;SG
پرَن	pleiades	پرَن	pleiade		N;PL
پرن	wing	پرن	wing		N;SG
پرن	leaf	پرن	leaf		N;SG
پِرَن	promise	پِرَن	promise	PROPN;NOM;MASC;SG;3	N;SG
پِرَن	pledge	پِرَن	pledge	PROPN;NOM;MASC;SG;3	N;SG
پِرَن	agreement	پِرَن	agreement	PROPN;NOM;MASC;SG;3	N;SG
پرناش	destruction	پرناش	destruction	PROPN;NOM;MASC;SG;3	N;SG
پرناش	death	پرناش	death	PROPN;NOM;MASC;SG;3	N;SG
پرناش	end	پرناش	end	PROPN;NOM;MASC;SG;3	N;SG
پرناش	disappearance	پرناش	disappearance	PROPN;NOM;MASC;SG;3	N;SG
پرنالا	conduit	پرنالا	conduit	PROPN;NOM;MASC;SG;3	N;SG
پرِنام	result	پرِنام	result	PROPN;NOM;MASC;SG;3	N;SG
پرِنام	alteration	پرِنام	alteration	PROPN;NOM;MASC;SG;3	N;SG
پرِنام	change	پرِنام	change	PROPN;NOM;MASC;SG;3	N;SG
پرِنام	transformation	پرِنام	transformation	PROPN;NOM;MASC;SG;3	N;SG
پرِنام	end	پرِنام	end	PROPN;NOM;MASC;SG;3	N;SG
پرِنام	cause	پرِنام	cause	PROPN;NOM;MASC;SG;3	N;SG
پرِنام	finish	پرِنام	finish	PROPN;NOM;MASC;SG;3	N;SG
پرِنام	reason	پرِنام	reason	PROPN;NOM;MASC;SG;3	N;SG
پرِنام	consequence	پرِنام	consequence	PROPN;NOM;MASC;SG;3	N;SG
پرنام	bow	پرنام	bow	PROPN;NOM;MASC;SG;3	N;SG
پرنتو	yet	پرنتو	yet	PROPN;NOM;MASC;SG;3	ADV
پرنتو	still	پرنتو	still	PROPN;NOM;MASC;SG;3	ADV
پرنتو	but	پرنتو	but	PROPN;NOM;MASC;SG;3	CONJ
پرند	flying	پرند	fly	PROPN;NOM;MASC;SG;3	V;V.MSDR
پرند	pearl	پرند	pearl	PROPN;NOM;MASC;SG;3	PROPN;SG
پرند	bird	پرند	bird	PROPN;NOM;MASC;SG;3	N;SG
پرند	hope	پرند	hope	PROPN;NOM;MASC;SG;3	V;IND;PRS;FIN
پرند	winged	پرند	wing	PROPN;NOM;MASC;SG;3	ADJ
پُرندر	thief	پُرندر	thief	PROPN;NOM;MASC;SG;3	N;SG
پرنی	catheter	پرنی	catheter	PROPN;NOM;MASC;SG;3	N;SG
پرنی	chief	پرنی	chief	PROPN;NOM;MASC;SG;3	N;SG
پرنی	guide	پرنی	guide	PROPN;NOM;MASC;SG;3	N;SG
پرنی	lord	پرنی	lord	PROPN;NOM;MASC;SG;3	N;SG
پُرو	heaven	پُرو	heaven	PROPN;NOM;MASC;SG;3	N;SG
پُرو	numerous	پُرو	numerous	PROPN;NOM;MASC;SG;3	ADJ
پُرو	many	پُرو	many	PROPN;NOM;MASC;SG;3	ADJ
پروا	attention	پروا	attention	PROPN;NOM;MASC;SG;3	N;SG
پروا	worry	پروا	worry	PROPN;NOM;MASC;SG;3	V;IMP;FIN
پروا	concern	پروا	concern	PROPN;NOM;MASC;SG;3	N;SG
پروا	want	پروا	want	PROPN;NOM;MASC;SG;3	V;IND;PRS;FIN
پروا	inclination	پروا	inclination	PROPN;NOM;MASC;SG;3	N;SG
پروا	care	پروا	care	PROPN;NOM;MASC;SG;3	N;SG
پروا	anxiety	پروا	anxiety	PROPN;NOM;MASC;SG;3	N;SG
پروا	affection	پروا	affection	PROPN;NOM;MASC;SG;3	N;SG
پرِوار	family	پرِوار	family	PROPN;NOM;MASC;SG;3	N;SG
پرواز	flying	پرواز	fly	N;NOM;MASC;SG;3	V;V.MSDR
پرواز	reach	پرواز	reach	N;NOM;MASC;SG;3	V;IMP;FIN
پروان	true	پروان	true	V;ACT	ADJ
پروان	just	پروان	just	V;ACT	ADV
پروان	authentic	پروان	authentic	V;ACT	ADJ
پروانچہ	order	پروانچہ	order	PROPN;NOM;MASC;SG;3	N;SG
پروانچہ	licence	پروانچہ	licence	PROPN;NOM;MASC;SG;3	N;SG
پروانچی	messenger	پروانچی	messenger	PROPN;NOM;MASC;SG;3	N;SG
پروانگی	order	پروانگی	order	PROPN;NOM;MASC;SG;3	N;SG
پروانگی	command	پروانگی	command	PROPN;NOM;MASC;SG;3	N;SG
پروانگی	order	پروانگی	order	PROPN;NOM;MASC;SG;3	N;SG
پروانگی	command	پروانگی	command	PROPN;NOM;MASC;SG;3	N;SG
پروانگی	permission	پروانگی	permission	PROPN;NOM;MASC;SG;3	N;SG
پروانہ	warrant	پروانہ	warrant	PROPN;NOM;MASC;SG;3	N;SG
پروانہ	permit	پروانہ	permit	PROPN;NOM;MASC;SG;3	N;SG
پروانہ	letter	پروانہ	letter	PROPN;NOM;MASC;SG;3	N;SG
پروانہ	lover	پروانہ	lover	PROPN;NOM;MASC;SG;3	N;SG
پروانہ	servant	پروانہ	servant	PROPN;NOM;MASC;SG;3	N;SG
پروانہ	licence	پروانہ	licence	PROPN;NOM;MASC;SG;3	N;SG
پروائی	needy	پروائی	needy	N;NOM;FEM;SG;3	ADJ
پروائی	indigent	پروائی	indigent	N;NOM;FEM;SG;3	ADJ
پروجن	desire	پروجن	desire	PROPN;NOM;MASC;SG;3	N;SG
پروجن	wish	پروجن	wish	PROPN;NOM;MASC;SG;3	V;IND;PRS;FIN
پروجن	interest	پروجن	interest	PROPN;NOM;MASC;SG;3	N;SG
پروجن	need	پروجن	need	PROPN;NOM;MASC;SG;3	V;IND;PRS;FIN
پرور	supporter	پرور	supporter		N;SG
پرور	patron	پرور	patron		N;SG
پرورتن	exchange	پرورتن	exchange	PROPN;NOM;MASC;SG;3	N;SG
پرورتن	barter	پرورتن	barter	PROPN;NOM;MASC;SG;3	N;SG
پروردِگار	providence	پروردِگار	providence	PROPN;NOM;MASC;SG;3	PROPN;SG
پروردِگار	inventor	پروردِگار	inventor	PROPN;NOM;MASC;SG;3	N;SG
پروردِگار	god	پروردِگار	god	PROPN;NOM;MASC;SG;3	PROPN;SG
پروردہ	servant	پروردہ	servant	PROPN;NOM;MASC;SG;3	N;SG
پروردہ	supported	پروردہ	support	PROPN;NOM;MASC;SG;3	V;PST;V.PTCP
پروردہ	bred	پروردہ	breed	PROPN;NOM;MASC;SG;3	V;PST;V.PTCP
پرورِش	benevolence	پرورِش	benevolence	PROPN;NOM;MASC;SG;3	N;SG
پرورِش	support	پرورِش	support	PROPN;NOM;MASC;SG;3	N;SG
پرورِش	patronage	پرورِش	patronage	PROPN;NOM;MASC;SG;3	N;SG
پرورِش	maintenance	پرورِش	maintenance	PROPN;NOM;MASC;SG;3	N;SG
پرورِش	kindness	پرورِش	kindness	PROPN;NOM;MASC;SG;3	N;SG
پروسا	served	پروسا	serve	PROPN;NOM;MASC;SG;3	V;PST;V.PTCP
پروسیا	waiter	پروسیا	waiter	PROPN;NOM;MASC;SG;3	N;SG
پُرولتاری	proletariat	پُرولتاری	proletariat	ADJ;NOM	N;SG
پُرولتاری	proletarian	پُرولتاری	proletarian	ADJ;NOM	N;SG
پِرونا	pierce	پِرونا	pierce	PROPN;NOM;MASC;SG;3	PROPN;SG
پروی	dove	پروی	dove	PROPN;NOM;MASC;SG;3	PROPN;SG
