que	ka	que	ka	PRO	
pasa	ko	pasar	kas	V	PRO;ACC
boa	labi	bo	labi	ADJ	ADV
boa	patīkami	bo	patīkami	ADJ	ADV
boa	jauki	bo	jauki	ADJ	ADV
boa	nice	bo	nice	ADJ	
tanto	ka	tanto	ka	ADV	
tanto	tas	tanto	tas	ADV	PRO;NOM;MASC;SG
cos	ar	cos	ar	PROPN	ADP
toda	vesels	todo	vesels	DET	ADJ;NOM;MASC;SG
toda	veseli	todo	vesels	DET	ADJ;NOM;MASC;PL
toda	veselas	todo	vesela	DET	ADJ;NOM;FEM;PL
toda	vesela	todo	vesela	DET	ADJ;NOM;FEM;SG
toda	visiem	todo	viss	DET	PRO;DAT;MASC;PL
toda	visu	todo	viss	DET	PRO;ACC;MASC;SG
toda	visas	todo	visa	DET	PRO;NOM;FEM;PL
toda	visi	todo	viss	DET	PRO;NOM;MASC;PL
toda	visa	todo	viss	DET	PRO;NOM;FEM;SG
durante	laikā	durante	laiks	ADP	N;ESS;MASC;SG
durante	par	durante	par	ADP	
durante	for	durante	for	ADP	
fóra	out	fóra	out	ADV	
fóra	ārpusē	fóra	ārpuse	ADV	N;ESS;FEM;SG
fóra	ārpuses	fóra	ārpuse	ADV	N;NOM;FEM;PL
fóra	iegūsti	fóra	iegūt	ADV	V;IMP;SG;2;POS;FIN;ACT
fóra	dabūt	fóra	dabūt	ADV	V;POS;NFIN
mal	nepareiza	mal	nepareiza	ADV	ADJ;NOM;FEM;SG
mal	nepareizs	mal	nepareizs	ADV	ADJ;NOM;MASC;SG
mal	slikts	mal	slikts	ADV	ADJ;NOM;MASC;SG
mal	slikta	mal	slikta	ADV	ADJ;NOM;FEM;SG
tarde	vēlāk	tarde	vēlu	N	ADV;CMPR
tarde	vēlākā	tarde	vēla	N	ADJ;NOM;CMPR;FEM;SG
tarde	vēlu	tarde	vēlu	N	ADV
tarde	novēloti	tarde	novēlot	N	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
vas	tu	ir	tu	V	PRO;NOM;SG;2
vas	tevi	ir	tu	V	PRO;ACC;SG;2
vas	jums	ir	jūs	V	PRO;DAT;PL;2
vas	tev	ir	tu	V	PRO;DAT;SG;2
vas	jūs	ir	jūs	V	PRO;NOM;PL;2
poden	tu	poder	tu	V	PRO;NOM;SG;2
poden	tevi	poder	tu	V	PRO;ACC;SG;2
poden	jums	poder	jūs	V	PRO;DAT;PL;2
poden	tev	poder	tu	V	PRO;DAT;SG;2
poden	jūs	poder	jūs	V	PRO;NOM;PL;2
poden	viņi	poder	viņš	V	PRO;NOM;MASC;PL;3
poden	tie	poder	tas	V	PRO;NOM;MASC;PL
poden	tās	poder	tā	V	PRO;NOM;FEM;PL
poden	maijs	poder	maijs	V	N;NOM;MASC;SG
persoas	kas	persoa	kas	N	PRO;NOM
persoas	pvo	persoa	pvo	N	PROPN
persoas	kurš	persoa	kurš	N	PRO;NOM;MASC;SG
calquera	jebkuru	calquera	jebkurš	DET	PRO;ACC;MASC;SG
calquera	jebkura	calquera	jebkura	DET	PRO;NOM;FEM;SG
calquera	jebkurš	calquera	jebkurš	DET	PRO;NOM;MASC;SG
calquera	jebkurš	calquera	jebkurš	DET	PRO;NOM;MASC;SG
calquera	ikviens	calquera	ikviens	DET	PRO;NOM;MASC;SG
calquera	kādam	calquera	kāds	DET	PRO;DAT;MASC;SG
calquera	vienalga	calquera	vienalga	DET	
calquera	jebkas	calquera	jebkas	DET	
calquera	jebko	calquera	jebkas	DET	
outros	pārējie	outro	pārējs	DET	ADJ;NOM;MASC;PL
outros	citi	outro	cits	DET	PRO;NOM;MASC;PL
outros	cits	outro	cits	DET	PRO;NOM;MASC;SG
outros	citādi	outro	citādi	DET	ADV
outros	citas	outro	cita	DET	PRO;NOM;FEM;PL
outros	citas	outro	cita	DET	PRO;NOM;FEM;PL
outros	citi	outro	cits	DET	PRO;NOM;MASC;PL
outros	pārējie	outro	pārējs	DET	ADJ;NOM;MASC;PL
parece	like	parecer	like	V	
parece	skatiens	parecer	skatiens	V	N;NOM;MASC;SG
parece	padomā	parecer	padomāt	V	N;MASC;SG
quería	didn	querer	didn	V	
pois	labi	pois	labi	CONJ	ADV
pois	nu	pois	nu	CONJ	INTJ
pois	tu	pois	tu	CONJ	PRO;NOM;SG;2
pois	tevi	pois	tu	CONJ	PRO;ACC;SG;2
pois	jums	pois	jūs	CONJ	PRO;DAT;PL;2
pois	tev	pois	tu	CONJ	PRO;DAT;SG;2
pois	jūs	pois	jūs	CONJ	PRO;NOM;PL;2
dúas	divas	dous	divas	N	NUM;NOM;FEM;PL
dúas	divus	dous	divi	N	NUM;ACC;MASC;PL
dúas	divi	dous	divi	N	NUM;NOM;MASC;PL
dúas	abas	dous	abas	N	PRO;NOM;FEM;PL
dúas	abus	dous	abi	N	PRO;ACC;MASC;PL
dúas	gan	dous	gan	N	CONJ
dúas	abi	dous	abi	N	PRO;NOM;MASC;PL
dúas	divreiz	dous	divreiz	N	ADV
ola	sveicināti	ola	sveicināt	N	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
ola	hello	ola	hella	N	
ola	sveika	ola	sveika	N	ADJ;NOM;FEM;SG
ola	hei	ola	heit	N	INTJ
ola	hey	ola	hey	N	
estes	šīs	este	šī	DET	PRO;NOM;FEM;PL
estes	šie	este	šis	DET	PRO;NOM;MASC;PL
estes	šī	este	šī	DET	PRO;NOM;FEM;SG
estes	šo	este	šis	DET	PRO;ACC;MASC;SG
estes	šis	este	šis	DET	PRO;NOM;MASC;SG
estes	tas	este	tas	DET	PRO;NOM;MASC;SG
será	labāku	ser	labs	V	ADJ;ACC;CMPR;MASC;SG
será	labāka	ser	laba	V	ADJ;NOM;CMPR;FEM;SG
será	labāk	ser	labi	V	ADV;CMPR
será	labāki	ser	labs	V	ADJ;NOM;CMPR;MASC;PL
será	labāks	ser	labs	V	ADJ;NOM;CMPR;MASC;SG
certo	patiesība	certo	patiesība	DET	N;NOM;FEM;SG
certo	taisnība	certo	taisnība	DET	N;NOM;FEM;SG
certo	patiess	certo	patiess	DET	ADJ;NOM;MASC;SG
certo	patiesa	certo	patiesa	DET	ADJ;NOM;FEM;SG
certo	drošs	certo	drošs	DET	V;IPFV;NOM;INDF;MASC;SG;PRS;V.PTCP;PASS
certo	pārliecināts	certo	pārliecināt	DET	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
certo	tiesības	certo	tiesības	DET	N;NOM;FEM
certo	labās	certo	laba	DET	ADJ;NOM;FEM;PL
certo	pareizi	certo	pareizi	DET	ADV
feito	faktiski	feito	faktiski	N	ADV
feito	paveikts	feito	paveikt	N	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
feito	darīts	feito	darīt	N	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
feito	izdarīts	feito	izdarīt	N	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
feito	izgatavots	feito	izgatavot	N	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
feito	made	feito	made	N	
poder	power	poder	powērēt	V	
poder	jaudas	poder	jauda	V	N;NOM;FEM;PL
poder	jauda	poder	jauda	V	N;NOM;FEM;SG
poder	vara	poder	vara	V	N;NOM;FEM;SG
poder	spējīgs	poder	spējīgs	V	ADJ;NOM;MASC;SG
tipo	kārtot	tipo	kārtot	N	V;POS;NFIN
tipo	šķirot	tipo	šķirot	N	V;POS;NFIN
mira	skatiens	miro	skatiens	V	N;NOM;MASC;SG
moitos	daudziem	moito	daudzi	DET	PRO;DAT;MASC;PL
moitos	daudz	moito	daudz	DET	ADV
moitos	daudzi	moito	daudzi	DET	PRO;NOM;MASC;PL
moitos	daudzus	moito	daudzi	DET	PRO;ACC;MASC;PL
moitos	daudzas	moito	daudzas	DET	PRO;NOM;FEM;PL
moitos	partija	moito	partija	DET	N;NOM;FEM;SG
uns	par	un	par	DET	
uns	maz	un	maz	DET	ADV
uns	dažas	un	daža	DET	PRO;NOM;FEM;PL
uns	dažiem	un	dažs	DET	PRO;DAT;MASC;PL
uns	daži	un	dažs	DET	PRO;NOM;MASC;PL
uns	katrs	un	katrs	DET	PRO;NOM;MASC;SG
uns	katru	un	katra	DET	PRO;ACC;MASC;SG
uns	katra	un	katra	DET	PRO;NOM;FEM;SG
penso	padomā	penso	padomāt	V	N;MASC;SG
rei	king	rei	king	PROPN	
rei	karalis	rei	karalis	PROPN	N;NOM;MASC;SG
rei	ķēniņš	rei	ķēniņš	PROPN	N;NOM;MASC;SG
rei	izkraušanas	rei	izkraušana	PROPN	N;NOM;FEM;SG
rei	izkraušana	rei	izkraušana	PROPN	N;NOM;FEM;SG
rei	nosēšanās	rei	nosēšanās	PROPN	N;NOM;FEM;SG
rei	piezemēšanās	rei	piezemēšanās	PROPN	N;NOM;FEM;SG
rei	nolaišanās	rei	nolaišanās	PROPN	N;NOM;FEM;SG
estas	šīs	este	šī	DET	PRO;NOM;FEM;PL
estas	šie	este	šis	DET	PRO;NOM;MASC;PL
estas	šī	este	šī	DET	PRO;NOM;FEM;SG
estas	šo	este	šis	DET	PRO;ACC;MASC;SG
estas	šis	este	šis	DET	PRO;NOM;MASC;SG
estas	tas	este	tas	DET	PRO;NOM;MASC;SG
gran	lieliski	gran	lieliski	ADJ	ADV
até	pat	até	pat	ADV	PART
tal	kā	tal	kā	DET	ADV
tal	par	tal	par	DET	
tal	tādi	tal	tāds	DET	PRO;NOM;MASC;PL
tal	tāda	tal	tāda	DET	PRO;NOM;FEM;SG
tal	tāds	tal	tāds	DET	PRO;NOM;MASC;SG
tal	varbūt	tal	varbūt	DET	PART
tal	ka	tal	ka	DET	
tal	tas	tal	tas	DET	PRO;NOM;MASC;SG
nosos	mūsu	noso	mēs	DET	PRO;GEN;PL;1
seguro	drošs	seguro	drošs	N	V;IPFV;NOM;INDF;MASC;SG;PRS;V.PTCP;PASS
seguro	pārliecināts	seguro	pārliecināt	N	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
seguro	drošu	seguro	droša	N	V;IPFV;ACC;INDF;MASC;SG;PRS;V.PTCP;PASS
seguro	drošs	seguro	drošs	N	V;IPFV;NOM;INDF;MASC;SG;PRS;V.PTCP;PASS
seguro	droši	seguro	droši	N	PART
seguro	droša	seguro	droša	N	V;IPFV;NOM;INDF;FEM;SG;PRS;V.PTCP;PASS
seguro	tu	seguro	tu	N	PRO;NOM;SG;2
seguro	tevi	seguro	tu	N	PRO;ACC;SG;2
seguro	jums	seguro	jūs	N	PRO;DAT;PL;2
seguro	tev	seguro	tu	N	PRO;DAT;SG;2
seguro	jūs	seguro	jūs	N	PRO;NOM;PL;2
medo	nobijies	medo	nobīties	N	V;PFV;NOM;INDF;MASC;SG;REFL;PST;V.PTCP
medo	bail	medo	bail	N	ADV
medo	bail	medo	bail	N	ADV
medo	baidās	medo	baidīties	N	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
amor	mīli	amor	mīlēt	N	V;IMP;SG;2;POS;FIN;ACT
amor	love	amor	love	N	
amor	mīlu	amor	mīlēt	N	V;FH;IND;SG;1;POS;PRS;FIN;ACT
dixen	saki	dixir	sacīt	V	INTJ
moitas	ļoti	moito	ļoti	DET	ADV
moitas	loti	moito	loti	DET	ADV
moitas	daudz	moito	daudz	DET	ADV
moitas	daudziem	moito	daudzi	DET	PRO;DAT;MASC;PL
moitas	daudz	moito	daudz	DET	ADV
moitas	daudzi	moito	daudzi	DET	PRO;NOM;MASC;PL
moitas	daudzus	moito	daudzi	DET	PRO;ACC;MASC;PL
moitas	daudzas	moito	daudzas	DET	PRO;NOM;FEM;PL
moitas	partija	moito	partija	DET	N;NOM;FEM;SG
moitas	tu	moito	tu	DET	PRO;NOM;SG;2
moitas	tevi	moito	tu	DET	PRO;ACC;SG;2
moitas	jums	moito	jūs	DET	PRO;DAT;PL;2
moitas	tev	moito	tu	DET	PRO;DAT;SG;2
moitas	jūs	moito	jūs	DET	PRO;NOM;PL;2
facelo	ka	facelo	ka	N	
facelo	tas	facelo	tas	N	PRO;NOM;MASC;SG
facelo	padarīt	facelo	padarīt	N	V;POS;NFIN
facelo	padarītu	facelo	padarīt	N	V;COND;POS;FIN;ACT
facelo	make	facelo	make	N	
facelo	šī	facelo	šī	N	PRO;NOM;FEM;SG
facelo	šo	facelo	šis	N	PRO;ACC;MASC;SG
facelo	šis	facelo	šis	N	PRO;NOM;MASC;SG
facelo	tas	facelo	tas	N	PRO;NOM;MASC;SG
grande	lieliski	grande	lieliski	ADJ	ADV
nova	jaunums	novo	jaunums	ADJ	N;NOM;MASC;SG
ven	šeit	ver	šeit	V	ADV
ven	te	ver	te	V	ADV
cun	ar	cun	ar	PROPN	ADP
eh	hei	eh	heit		INTJ
eh	hey	eh	hey		
había	tur	haber	tur	V	ADV
había	tika	haber	tikt	V	V;FH;IND;3;POS;PST;FIN;ACT
cabeza	tavas	cabeza	tava	N	PRO;NOM;FEM;PL;3
cabeza	tavu	cabeza	tava	N	PRO;ACC;SG;3
cabeza	tavs	cabeza	tavs	N	PRO;NOM;MASC;SG;3
cabeza	jūsu	cabeza	jūs	N	PRO;GEN;PL;2
cabeza	tava	cabeza	tava	N	PRO;NOM;FEM;SG;3
debe	būtu	deber	būt	V	V;COND;POS;FIN;ACT
vale	labi	valar	labi	V	ADV
vale	tiesības	valar	tiesības	V	N;NOM;FEM
vale	labās	valar	laba	V	ADJ;NOM;FEM;PL
vale	pareizi	valar	pareizi	V	ADV
vale	vērta	valar	vērtīt	V	ADJ;NOM;FEM;SG
vale	vērts	valar	vērts	V	ADJ;NOM;MASC;SG
vale	visiem	valar	viss	V	PRO;DAT;MASC;PL
vale	visu	valar	viss	V	PRO;ACC;MASC;SG
vale	visas	valar	visa	V	PRO;NOM;FEM;PL
vale	visi	valar	viss	V	PRO;NOM;MASC;PL
vale	visa	valar	viss	V	PRO;NOM;FEM;SG
van	viņi	ir	viņš	V	PRO;NOM;MASC;PL;3
van	tie	ir	tas	V	PRO;NOM;MASC;PL
van	tās	ir	tā	V	PRO;NOM;FEM;PL
primeira	vispirms	primeiro	vispirms	ADJ	ADV
mentres	garais	mentres	garais	ADV	ADJ;NOM;MASC;SG
mentres	gara	mentres	garš	ADV	ADJ;NOM;FEM;SG
mentres	garas	mentres	gara	ADV	ADJ;NOM;FEM;PL
mentres	garš	mentres	garš	ADV	ADJ;NOM;MASC;SG
fixo	did	facer	did	V	
fixo	made	facer	made	V	
dar	tu	dar	tu	V	PRO;NOM;SG;2
dar	tevi	dar	tu	V	PRO;ACC;SG;2
dar	jums	dar	jūs	V	PRO;DAT;PL;2
dar	tev	dar	tu	V	PRO;DAT;SG;2
dar	jūs	dar	jūs	V	PRO;NOM;PL;2
dar	par	dar	par	V	
dar	priekš	dar	priekš	V	ADP
dar	for	dar	for	V	
razón	labās	razón	laba	N	ADJ;NOM;FEM;PL
razón	pareizi	razón	pareizi	N	ADV
razón	kapēc	razón	kapēc	N	
razón	kādēļ	razón	kādēļ	N	ADV
razón	kāpēc	razón	kāpēc	N	ADV
ollos	tavas	ollo	tava	N	PRO;NOM;FEM;PL;3
ollos	tavu	ollo	tava	N	PRO;ACC;SG;3
ollos	tavs	ollo	tavs	N	PRO;NOM;MASC;SG;3
ollos	jūsu	ollo	jūs	N	PRO;GEN;PL;2
ollos	tava	ollo	tava	N	PRO;NOM;FEM;SG;3
ningún	jebkuru	ningún	jebkurš	DET	PRO;ACC;MASC;SG
ningún	jebkura	ningún	jebkura	DET	PRO;NOM;FEM;SG
ningún	jebkurš	ningún	jebkurš	DET	PRO;NOM;MASC;SG
ningún	nav	ningún	nebūt	DET	V;FH;IND;3;NEG;PRS;FIN;ACT
ningún	ne	ningún	ne	DET	PART
ningún	nav	ningún	nebūt	DET	V;FH;IND;3;NEG;PRS;FIN;ACT
ningún	neviena	ningún	neviens	DET	PRO;NOM;MASC;SG
comigo	ar	comigo	ar	PRO	ADP
merda	sasodīti	merda	sasodīt	N	ADV
merda	fuck	merda	fuckt	N	
eses	šīs	ese	šī	DET	PRO;NOM;FEM;PL
eses	šie	ese	šis	DET	PRO;NOM;MASC;PL
eses	ka	ese	ka	DET	
eses	tas	ese	tas	DET	PRO;NOM;MASC;SG
desde	no	desde	no	ADP	
realmente	patiešām	real	patiešām	ADV	PART
realmente	tiešām	real	tiešām	ADV	PART
realmente	patiesībā	real	patiesība	ADV	N;ESS;FEM;SG
realmente	īstenībā	real	īstenība	ADV	N;ESS;FEM;SG
pensar	padomā	pensar	padomāt	V	N;MASC;SG
pensar	par	pensar	par	V	
pensar	domāšana	pensar	domāšana	V	N;NOM;FEM;SG
cal	viens	cal	viens	PRO	NUM;NOM;MASC;SG
cal	viena	cal	viena	PRO	NUM;NOM;FEM;SG
cal	vienu	cal	viens	PRO	NUM;ACC;MASC;SG
importante	svarīgi	importante	svarīgi	ADJ	ADV
case	teju	case	teju	ADV	
acordo	vienoties	acordo	vienoties	N	V;POS;REFL;NFIN
acordo	piekrītu	acordo	piekrist	N	V;FH;IND;SG;1;POS;PST;FIN;ACT
acordo	piekrist	acordo	piekrist	N	V;POS;NFIN
acordo	vienojas	acordo	vienoties	N	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
acordo	labi	acordo	labi	N	ADV
acordo	labās	acordo	laba	N	ADJ;NOM;FEM;PL
acordo	pareizi	acordo	pareizi	N	ADV
catro	četri	catro	četri	N	NUM;NOM;MASC;PL
catro	četras	catro	četras	N	NUM;NOM;FEM;PL
catro	četriem	catro	četri	N	NUM;DAT;MASC;PL
catro	četrus	catro	četri	N	NUM;ACC;MASC;PL
dentro	iekšpusē	dentro	iekšpuse	ADV	N;ESS;FEM;SG
pasar	caur	pasar	caur	V	ADP
pasar	cauri	pasar	cauri	V	ADV
fin	beidzot	fin	beidzot	N	ADV
fin	pēdējo	fin	pēdējais	N	ADJ;ACC;MASC;SG
fin	pēdējais	fin	pēdējs	N	ADJ;NOM;MASC;SG
fin	pēdējā	fin	pēdējā	N	ADJ;NOM;FEM;SG
fin	pēdējās	fin	pēdējā	N	ADJ;NOM;FEM;PL
traballar	darbs	traballar	darbs	V	N;NOM;MASC;SG
traballar	darbs	traballar	darbs	V	N;NOM;MASC;SG
traballar	darba	traballar	darbs	V	N;GEN;MASC;SG
polos	par	polo	par	N	
polos	priekš	polo	priekš	N	ADP
polos	for	polo	for	N	
persoa	kas	persoa	kas	N	PRO;NOM
persoa	pvo	persoa	pvo	N	PROPN
persoa	kurš	persoa	kurš	N	PRO;NOM;MASC;SG
debería	būtu	deber	būt	V	V;COND;POS;FIN;ACT
debería	tu	deber	tu	V	PRO;NOM;SG;2
debería	tevi	deber	tu	V	PRO;ACC;SG;2
debería	jums	deber	jūs	V	PRO;DAT;PL;2
debería	tev	deber	tu	V	PRO;DAT;SG;2
debería	jūs	deber	jūs	V	PRO;NOM;PL;2
foron	viņi	ser	viņš	V	PRO;NOM;MASC;PL;3
foron	tie	ser	tas	V	PRO;NOM;MASC;PL
foron	tās	ser	tā	V	PRO;NOM;FEM;PL
foron	tika	ser	tikt	V	V;FH;IND;3;POS;PST;FIN;ACT
foron	bijis	ser	būt	V	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
mesma	pats	mesmo	pats	DET	PRO;NOM;MASC;SG
mesma	pašas	mesmo	pati	DET	PRO;NOM;FEM;PL
mesma	pašu	mesmo	pats	DET	PRO;ACC;MASC;SG
neste	šī	neste	šī	PROPN	PRO;NOM;FEM;SG
neste	šo	neste	šis	PROPN	PRO;ACC;MASC;SG
neste	šis	neste	šis	PROPN	PRO;NOM;MASC;SG
neste	tas	neste	tas	PROPN	PRO;NOM;MASC;SG
papá	tētis	papá	tētis	PROPN	N;NOM;MASC;SG
papá	tēti	papá	tētis	PROPN	N;ACC;MASC;SG
papá	tēvam	papá	tēvs	PROPN	N;DAT;MASC;SG
papá	tēva	papá	tēvs	PROPN	N;GEN;MASC;SG
papá	tēvs	papá	tēvs	PROPN	N;NOM;MASC;SG
papá	tētis	papá	tētis	PROPN	N;NOM;MASC;SG
papá	tēti	papá	tētis	PROPN	N;ACC;MASC;SG
eran	viņi	ser	viņš	V	PRO;NOM;MASC;PL;3
eran	tie	ser	tas	V	PRO;NOM;MASC;PL
eran	tās	ser	tā	V	PRO;NOM;FEM;PL
eran	tika	ser	tikt	V	V;FH;IND;3;POS;PST;FIN;ACT
ca	than	ca	than	CONJ	
ca	nekā	ca	nekas	CONJ	PRO;GEN;MASC;SG
terra	malti	terra	malti	N	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
algúns	dažas	algún	daža	DET	PRO;NOM;FEM;PL
algúns	dažiem	algún	dažs	DET	PRO;DAT;MASC;PL
algúns	daži	algún	dažs	DET	PRO;NOM;MASC;PL
algúns	maz	algún	maz	DET	ADV
algunha	jebkuru	algún	jebkurš	DET	PRO;ACC;MASC;SG
algunha	jebkura	algún	jebkura	DET	PRO;NOM;FEM;SG
algunha	jebkurš	algún	jebkurš	DET	PRO;NOM;MASC;SG
algunha	tu	algún	tu	DET	PRO;NOM;SG;2
algunha	tevi	algún	tu	DET	PRO;ACC;SG;2
algunha	jums	algún	jūs	DET	PRO;DAT;PL;2
algunha	tev	algún	tu	DET	PRO;DAT;SG;2
algunha	jūs	algún	jūs	DET	PRO;NOM;PL;2
algunha	dažas	algún	daža	DET	PRO;NOM;FEM;PL
algunha	dažiem	algún	dažs	DET	PRO;DAT;MASC;PL
algunha	daži	algún	dažs	DET	PRO;NOM;MASC;PL
algunha	kādreiz	algún	kādreiz	DET	ADV
algunha	ever	algún	evērt	DET	
algunha	jebkad	algún	jebkad	DET	
algunha	kautkas	algún	kautka	DET	N;NOM;MASC;SG
algún	jebkuru	algún	jebkurš	DET	PRO;ACC;MASC;SG
algún	jebkura	algún	jebkura	DET	PRO;NOM;FEM;SG
algún	jebkurš	algún	jebkurš	DET	PRO;NOM;MASC;SG
algún	dažas	algún	daža	DET	PRO;NOM;FEM;PL
algún	dažiem	algún	dažs	DET	PRO;DAT;MASC;PL
algún	daži	algún	dažs	DET	PRO;NOM;MASC;PL
algún	viens	algún	viens	DET	NUM;NOM;MASC;SG
algún	viena	algún	viena	DET	NUM;NOM;FEM;SG
algún	vienu	algún	viens	DET	NUM;ACC;MASC;SG
cinco	piecus	cinco	pieci	N	NUM;ACC;MASC;PL
cinco	piecas	cinco	piecas	N	NUM;NOM;FEM;PL
cinco	pieciem	cinco	pieci	N	NUM;DAT;MASC;PL
cinco	pieci	cinco	pieci	N	NUM;NOM;MASC;PL
coas	ar	coar	ar	V	ADP
rapaz	vecīt	rapaz	vecīt	N	INTJ
vén	no	vir	no	V	
hora	par	hora	par	N	
hora	priekš	hora	priekš	N	ADP
hora	for	hora	for	N	
lado	side	lado	side	N	
lado	next	lado	next	N	
lado	nākamais	lado	nākt	N	V;NOM;DEF;MASC;SG;PRS;V.PTCP;PASS
lado	nākamā	lado	nākt	N	V;NOM;DEF;FEM;SG;PRS;V.PTCP;PASS
lado	nākamo	lado	nākt	N	V;ACC;DEF;MASC;SG;PRS;V.PTCP;PASS
lado	nākošais	lado	nākt	N	V;IPFV;NOM;DEF;MASC;SG;PRS;V.PTCP;PASS
volver	muguru	volver	mugura	V	N;ACC;FEM;SG
volver	atpakaļ	volver	atpakaļ	V	ADV
volver	mugura	volver	mugura	V	N;NOM;FEM;SG
volver	atkal	volver	atkal	V	ADV
volver	vēlreiz	volver	vēlreiz	V	ADV
volver	atdeve	volver	atdeve	V	N;NOM;FEM;SG
volver	atgriešanas	volver	atgriešana	V	N;NOM;FEM;SG
volver	atgriešanās	volver	atgriešanās	V	N;NOM;FEM;SG
cunha	viens	cunha	viens	PROPN	NUM;NOM;MASC;SG
cunha	viena	cunha	viena	PROPN	NUM;NOM;FEM;SG
cunha	vienu	cunha	viens	PROPN	NUM;ACC;MASC;SG
cunha	ar	cunha	ar	PROPN	ADP
contigo	ar	contigo	ar	ADV	ADP
contigo	tu	contigo	tu	ADV	PRO;NOM;SG;2
contigo	tevi	contigo	tu	ADV	PRO;ACC;SG;2
contigo	jums	contigo	jūs	ADV	PRO;DAT;PL;2
contigo	tev	contigo	tu	ADV	PRO;DAT;SG;2
contigo	jūs	contigo	jūs	ADV	PRO;NOM;PL;2
contigo	runāt	contigo	runāt	ADV	V;POS;NFIN
mans	tavas	man	tava	N	PRO;NOM;FEM;PL;3
mans	tavu	man	tava	N	PRO;ACC;SG;3
mans	tavs	man	tavs	N	PRO;NOM;MASC;SG;3
mans	jūsu	man	jūs	N	PRO;GEN;PL;2
mans	tava	man	tava	N	PRO;NOM;FEM;SG;3
volta	ap	volta	ap	N	
volta	apkārt	volta	apkārt	N	ADV
volta	atpakaļ	volta	atpakaļ	N	ADV
volta	atkal	volta	atkal	N	ADV
volta	vēlreiz	volta	vēlreiz	N	ADV
teus	tavas	teus	tava	DET	PRO;NOM;FEM;PL;3
teus	tavu	teus	tava	DET	PRO;ACC;SG;3
teus	tavs	teus	tavs	DET	PRO;NOM;MASC;SG;3
teus	jūsu	teus	jūs	DET	PRO;GEN;PL;2
teus	tava	teus	tava	DET	PRO;NOM;FEM;SG;3
teus	tu	teus	tu	DET	PRO;NOM;SG;2
teus	tevi	teus	tu	DET	PRO;ACC;SG;2
teus	jums	teus	jūs	DET	PRO;DAT;PL;2
teus	tev	teus	tu	DET	PRO;DAT;SG;2
teus	jūs	teus	jūs	DET	PRO;NOM;PL;2
segundo	otrais	segundo	otrais	ADP	ADJ;NOM;DEF;MASC;SG
segundo	otrs	segundo	otrs	ADP	NUM;NOM;MASC;SG
segundo	otrie	segundo	otrais	ADP	ADJ;NOM;DEF;MASC;PL
segundo	otrā	segundo	otrā	ADP	ADJ;NOM;DEF;FEM;SG
importa	kopšana	importar	kopšana	V	N;NOM;FEM;SG
importa	aprūpe	importar	aprūpe	V	N;NOM;FEM;SG
importa	aprūpi	importar	aprūpe	V	N;ACC;FEM;SG
importa	prātā	importar	prāts	V	N;ESS;MASC;SG
importa	prāta	importar	prāts	V	N;NOM;MASC;SG
importa	prātu	importar	prāts	V	N;ACC;MASC;SG
importa	prāts	importar	prāts	V	N;NOM;MASC;SG
fan	make	facer	make	V	
fan	marka	facer	marka	V	N;NOM;FEM;SG
fan	viņi	facer	viņš	V	PRO;NOM;MASC;PL;3
fan	tie	facer	tas	V	PRO;NOM;MASC;PL
fan	tās	facer	tā	V	PRO;NOM;FEM;PL
nosas	mūsu	noso	mēs	DET	PRO;GEN;PL;1
vivir	dzīvas	vivir	dzīva	V	ADJ;NOM;FEM;PL
vivir	dzīvi	vivir	dzīve	V	N;ACC;FEM;SG
vivir	live	vivir	live	V	
vivir	tiešraide	vivir	tiešraide	V	N;NOM;FEM;SG
vivir	dzīvošana	vivir	dzīvošana	V	N;NOM;FEM;SG
medio	vidējie	medio	vidējs	N	ADJ;NOM;MASC;PL
fun	bija	ser	būt	PROPN	V;FH;IND;3;POS;PST;FIN;ACT
fun	tika	ser	tikt	PROPN	V;FH;IND;3;POS;PST;FIN;ACT
fun	aizgāja	ser	aiziet	PROPN	V;FH;IND;3;POS;PST;FIN;ACT
fun	devās	ser	doties	PROPN	V;FH;IND;3;POS;REFL;PST;FIN;ACT
fun	gāja	ser	iet	PROPN	V;FH;IND;3;POS;PST;FIN;ACT
fun	bijis	ser	būt	PROPN	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
fun	bijusi	ser	būt	PROPN	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
esas	šīs	ese	šī	DET	PRO;NOM;FEM;PL
esas	šie	ese	šis	DET	PRO;NOM;MASC;PL
esas	ka	ese	ka	DET	
esas	tas	ese	tas	DET	PRO;NOM;MASC;SG
fixen	made	facer	made	V	
fixen	did	facer	did	V	
fixen	didn	facer	didn	V	
