από	from	από	from	ADP	
μορφή	biçimi	μορφή	biçim	N;NOM;FEM;SG	N;ACC;SG;3
μορφή	formatı	μορφή	format	N;NOM;FEM;SG	N;ACC;SG;3
χρόνο	zaman	χρόνος	zaman	N;ACC;MASC;SG	N;NOM;SG;3
χρόνο	vakit	χρόνος	vakit	N;ACC;MASC;SG	
χρόνο	süre	χρόνος	süre	N;ACC;MASC;SG	N;NOM;SG;3
χρόνο	time	χρόνος	tim	N;ACC;MASC;SG	
κόμμα	parti	κόμμα	parti	N;NOM;NEUT;SG	
κόμμα	party	κόμμα	party	N;NOM;NEUT;SG	
κόμμα	virgül	κόμμα	virgül	N;NOM;NEUT;SG	
γιατί	cünkü	γιατί	cünkü	CONJ	
γιατί	çünkü	γιατί	çünkü	CONJ	CONJ
γιατί	neden	γιατί	ne	CONJ	
γιατί	niçin	γιατί	niçin	CONJ	
γιατί	niye	γιατί	niye	CONJ	ADV
ρόλο	rollo	ρόλος	rollo	N;ACC;MASC;SG	
ρόλο	rolün	ρόλος	rolün	N;ACC;MASC;SG	
ρόλο	rol	ρόλος	rol	N;ACC;MASC;SG	
άλμπουμ	albüm	άλμπουμ	albüm	N;MASC;SG	
άλμπουμ	albüm	άλμπουμ	albüm	N;MASC;SG	
άλμπουμ	albümleri	άλμπουμ	albüm	N;MASC;SG	N;ACC;PL;3
επειδή	cünkü	επειδή	cünkü	CONJ	
επειδή	çünkü	επειδή	çünkü	CONJ	CONJ
έκδοση	baskı	έκδοση	baskı	N;ACC;FEM;SG	
έκδοση	sürüm	έκδοση	sürü	N;ACC;FEM;SG	
έκδοση	versiyon	έκδοση	ver	N;ACC;FEM;SG	
γκολ	gol	γκολ	gol		N;NOM;SG;3
γκολ	hedefler	γκολ	hedef		N;NOM;PL;3
γκολ	amaçlar	γκολ	amaç		N;NOM;PL;3
γκολ	hedefleri	γκολ	hedef		N;NOM;PL;3
γκολ	hedefi	γκολ	hedef		
γκολ	gol	γκολ	gol		N;NOM;SG;3
γκολ	amaç	γκολ	amaç		
γκολ	hedef	γκολ	hedef		
αρχές	yetkililer	αρχή	yetkili	N;NOM;FEM;PL	ADJ;NOM;PL;3
αρχές	yetkililere	αρχή	yetkili	N;NOM;FEM;PL	ADJ;DAT;PL;3
αρχές	ilke	αρχή	ilke	N;NOM;FEM;PL	
γύρω	çevresinde	γύρω	çevre	ADV	N;ESS;SG;3
γύρω	çevrede	γύρω	çevre	ADV	N;ESS;SG;3
γύρω	etrafta	γύρω	etraf	ADV	N;ESS;SG;3
γύρω	etrafında	γύρω	etraf	ADV	N;ESS;SG;3
συνήθως	genellikle	συνήθως	genellikle	ADV	
συνήθως	genelde	συνήθως	genelde	ADV	
ονομασία	adın	ονομασία	ad	N;NOM;FEM;SG	
κοινότητα	topluluk	κοινότητα	topluluk	N;ACC;FEM;SG	
κοινότητα	toplum	κοινότητα	toplum	N;ACC;FEM;SG	
κοινότητα	ümmet	κοινότητα	ümmet	N;ACC;FEM;SG	
κοινότητα	cemaat	κοινότητα	cemaat	N;ACC;FEM;SG	
τελευταία	sonuncusu	τελευταία	sonuncu	ADV	NUM;NOM;SG;3
τελευταία	last	τελευταία	last	ADV	
τελευταία	sonuncu	τελευταία	sonuncu	ADV	
τελευταία	son	τελευταία	son	ADV	
έκανε	yapılmış	κάνω	yap	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS
έκανε	yapıldı	κάνω	yap	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;POS;PST;PASS
ξεκίνησε	başladık	ξεκινώ	başla	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;IND;PL;1;POS;PST
ξεκίνησε	başladım	ξεκινώ	başla	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;1;POS;PST
κυβέρνηση	hükümet	κυβέρνηση	hükümet	N;NOM;FEM;SG	
πρώτος	öncelikle	πρώτος	öncelik	NUM;NOM;MASC;SG	N;INS;SG;3
πρώτος	önce	πρώτος	önce	NUM;NOM;MASC;SG	
πρώτος	ilk	πρώτος	ilk	NUM;NOM;MASC;SG	
πρώτος	once	πρώτος	once	NUM;NOM;MASC;SG	
κάνει	bitti	κάνω	bit	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;IND;SG;3;POS;PST
κάνει	yapıldı	κάνω	yap	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;IND;SG;3;POS;PST;PASS
ηπα	amerika	λπο	amerik	N	
ηπα	abd	λπο	abd	N	
ηπα	usa	λπο	us	N	
ανάμεσα	arasında	ανάμεσα	ara	ADV	ADJ;ESS;SG;3
ανάμεσα	arasına	ανάμεσα	ara	ADV	ADJ;DAT;SG;3
ανάμεσα	arası	ανάμεσα	ara	ADV	ADJ;NOM;SG;3
ανάμεσα	arasındaki	ανάμεσα	ara	ADV	ADJ;ESS;SG;3
δεύτερη	ikinci	δεύτερος	ikinci	NUM;NOM;FEM;SG	ADJ
γλώσσα	dil	γλώσσα	dil	N;NOM;FEM;SG	
γλώσσα	dili	γλώσσα	dili	N;NOM;FEM;SG	
γλώσσα	dil	γλώσσα	dil	N;NOM;FEM;SG	
γλώσσα	dile	γλώσσα	dile	N;NOM;FEM;SG	
γλώσσα	dili	γλώσσα	dili	N;NOM;FEM;SG	
γλώσσα	lisan	γλώσσα	lisan	N;NOM;FEM;SG	
γιος	oğul	γιος	oğul	N;NOM;MASC;SG	
γιος	evlat	γιος	evlat	N;NOM;MASC;SG	
μάχη	savaş	μάχη	savaş	N;ACC;FEM;SG	N;NOM;SG;3
μάχη	muharebe	μάχη	muharebe	N;ACC;FEM;SG	N;NOM;SG;3
μάχη	savas	μάχη	savas	N;ACC;FEM;SG	
μάχη	savaş	μάχη	savaş	N;ACC;FEM;SG	N;NOM;SG;3
μάχη	muharebe	μάχη	muharebe	N;ACC;FEM;SG	N;NOM;SG;3
μάχη	kavga	μάχη	kavga	N;ACC;FEM;SG	N;NOM;SG;3
μάχη	savaş	μάχη	savaş	N;ACC;FEM;SG	N;NOM;SG;3
μάχη	dövüşün	μάχη	dövüş	N;ACC;FEM;SG	N;NOM;SG;3
μάχη	dövüş	μάχη	dövüş	N;ACC;FEM;SG	
μάχη	mücadele	μάχη	mücadele	N;ACC;FEM;SG	
πανεπιστήμιο	üniversite	πανεπιστήμιο	üniversite	N;NOM;NEUT;SG	
πανεπιστήμιο	university	πανεπιστήμιο	university	N;NOM;NEUT;SG	PROPN;NOM;SG;3
όλες	all	όλος	all	ADJ;NOM;FEM;PL	
όλες	hepsini	όλος	hepsi	ADJ;NOM;FEM;PL	PRO;ACC;PL;3
όλες	tamamı	όλος	tamam	ADJ;NOM;FEM;PL	
όλες	hepsi	όλος	hepsi	ADJ;NOM;FEM;PL	PRO;NOM;PL;3
όλες	tümü	όλος	tümü	ADJ;NOM;FEM;PL	
κάποια	bazı	κάποιος	bazı	PRO;NOM;NEUT;PL;3	DET
κάποια	bazıları	κάποιος	bazı	PRO;NOM;NEUT;PL;3	
κάποια	bazılarını	κάποιος	bazı	PRO;NOM;NEUT;PL;3	PRO;ACC;PL;3
κάποια	kimisi	κάποιος	kimi	PRO;NOM;NEUT;PL;3	
δείτε	gör	βλέπω	gör	V;PFV;IMP;PL;2;FIN;ACT	V;PFV;IMP;SG;2;POS;PRS
δείτε	görmek	βλέπω	gör	V;PFV;IMP;PL;2;FIN;ACT	V;PFV;NOM;IND;POS;PRS;V.MSDR
δείτε	izle	βλέπω	izle	V;PFV;IMP;PL;2;FIN;ACT	
πόλεμο	savaş	πόλεμος	savaş	N;ACC;MASC;SG	N;NOM;SG;3
πόλεμο	war	πόλεμος	war	N;ACC;MASC;SG	
πόλεμο	savas	πόλεμος	savas	N;ACC;MASC;SG	
συχνά	sıklıkla	συχνά	sıklık	ADV	
συχνά	sıkça	συχνά	sıkça	ADV	
συχνά	sıklıkla	συχνά	sıklık	ADV	
συχνά	sıkça	συχνά	sıkça	ADV	
περιοχές	bölgeleri	περιοχή	bölge	N;NOM;FEM;PL	N;ACC;PL;3
περιοχές	alanları	περιοχή	alan	N;NOM;FEM;PL	N;ACC;PL;3
παράδειγμα	örnek	παράδειγμα	örnek	N;NOM;NEUT;SG	
παράδειγμα	örneğin	παράδειγμα	örneğin	N;NOM;NEUT;SG	CONJ
άρθρο	yazı	άρθρο	yazı	N;NOM;NEUT;SG	
εικόνα	fotoğraf	εικόνα	fotoğraf	N;NOM;FEM;SG	
εικόνα	resim	εικόνα	resim	N;NOM;FEM;SG	
εικόνα	resmi	εικόνα	resmi	N;NOM;FEM;SG	
εικόνα	görsel	εικόνα	görsel	N;NOM;FEM;SG	
εικόνα	resim	εικόνα	resim	N;NOM;FEM;SG	
εικόνα	imaj	εικόνα	imaj	N;NOM;FEM;SG	
έλαβε	alındı	λαμβάνω	al	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;POS;PST;PASS
έλαβε	alınan	λαμβάνω	al	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;IND;POS;PRS;V.PTCP;PASS
επίσημη	resmî	επίσημος	resmî	ADJ;NOM;FEM;SG	
επίσημη	official	επίσημος	official	ADJ;NOM;FEM;SG	N;NOM;SG;3
επίσημη	resmi	επίσημος	resmi	ADJ;NOM;FEM;SG	
επίσημη	resmi	επίσημος	resmi	ADJ;NOM;FEM;SG	
πηγές	kaynakları	πηγή	kaynak	N;NOM;FEM;PL	N;ACC;PL;3
βόρεια	kuzey	βόρεια	kuzey	ADV	
βόρεια	kuzeyde	βόρεια	kuzeyde	ADV	N;ESS;SG;3
βόρεια	north	βόρεια	north	ADV	PROPN;NOM;SG;3
βόρεια	kuzeye	βόρεια	kuze	ADV	N;DAT;SG;3
βόρεια	kuzey	βόρεια	kuzey	ADV	
ιδιαίτερα	özellikle	ιδιαίτερα	özellikle	ADV	
ιδιαίτερα	bilhassa	ιδιαίτερα	bilhassa	ADV	
ιδιαίτερα	özellikle	ιδιαίτερα	özellikle	ADV	
ιδιαίτερα	özelliklede	ιδιαίτερα	özellikle	ADV	N;ESS;SG;3
ιδιαίτερα	bilhassa	ιδιαίτερα	bilhassa	ADV	
αγώνα	irk	αγώνας	irk	N;ACC;MASC;SG	
αγώνα	yarış	αγώνας	yarış	N;ACC;MASC;SG	
αγώνα	eşleşme	αγώνας	eşleş	N;ACC;MASC;SG	
αγώνα	karşılaşma	αγώνας	karşılaşma	N;ACC;MASC;SG	
αγώνα	kibrit	αγώνας	kibrit	N;ACC;MASC;SG	
αγώνα	maç	αγώνας	maç	N;ACC;MASC;SG	N;NOM;SG;3
αγώνα	kavga	αγώνας	kavga	N;ACC;MASC;SG	N;NOM;SG;3
αγώνα	savaş	αγώνας	savaş	N;ACC;MASC;SG	N;NOM;SG;3
αγώνα	dövüşün	αγώνας	dövüş	N;ACC;MASC;SG	N;NOM;SG;3
αγώνα	dövüş	αγώνας	dövüş	N;ACC;MASC;SG	
αγώνα	mücadele	αγώνας	mücadele	N;ACC;MASC;SG	
γεγονός	olay	γεγονός	olay	N;NOM;NEUT;SG	
γεγονός	etkinliği	γεγονός	etkinlik	N;NOM;NEUT;SG	N;ACC;SG;3
γεγονός	gerçek	γεγονός	gerçek	N;NOM;NEUT;SG	
σελίδα	sayfaya	σελίδα	sayfa	N;NOM;FEM;SG	N;DAT;SG;3
σελίδα	sayfa	σελίδα	sayf	N;NOM;FEM;SG	
σελίδα	sayfada	σελίδα	sayfa	N;NOM;FEM;SG	N;ESS;SG;3
σελίδα	sayfayı	σελίδα	sayfa	N;NOM;FEM;SG	N;ACC;SG;3
θέμα	tema	θέμα	tema	N;NOM;NEUT;SG	
θέμα	denek	θέμα	denek	N;NOM;NEUT;SG	
θέμα	şahıs	θέμα	şahıs	N;NOM;NEUT;SG	
θέμα	konusu	θέμα	konu	N;NOM;NEUT;SG	
θέμα	konu	θέμα	konu	N;NOM;NEUT;SG	
ηλικία	age	ηλικία	age	N;NOM;FEM;SG	
ηλικία	yaş	ηλικία	yaş	N;NOM;FEM;SG	
ηλικία	yaşı	ηλικία	yaşı	N;NOM;FEM;SG	
χρησιμοποιείται	kullanılan	χρησιμοποιώ	kullan	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;PFV;IND;POS;PRS;V.PTCP;PASS
χρησιμοποιείται	kullanılmış	χρησιμοποιώ	kullan	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;PFV;NFH;IND;SG;3;POS;PST;PASS
χρησιμοποιείται	kullanıldı	χρησιμοποιώ	kullan	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;PFV;IND;SG;3;POS;PST;PASS
χρησιμοποιείται	kullanılır	χρησιμοποιώ	kullan	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;IPFV;IND;SG;3;POS;PASS
πρώτα	öncelikle	πρώτα	öncelik	ADV	N;INS;SG;3
πρώτα	önce	πρώτα	önce	ADV	
πρώτα	ilk	πρώτα	ilk	ADV	
πρώτα	once	πρώτα	once	ADV	
μέγεθος	boyut	μέγεθος	boyut	N;NOM;NEUT;SG	
μέγεθος	boy	μέγεθος	boy	N;NOM;NEUT;SG	
μέγεθος	beden	μέγεθος	beden	N;NOM;NEUT;SG	
εδώ	burada	εδώ	bura	ADV	N;ESS;SG;3
εδώ	burda	εδώ	bura	ADV	N;ESS;SG;3
νότια	güney	νότιος	güney	ADV	
νότια	güneyli	νότιος	güneyli	ADV	
νότια	güney	νότιος	güney	ADV	
νότια	güneye	νότιος	güne	ADV	N;DAT;SG;3
σημείο	puan	σημείο	pu	N;NOM;NEUT;SG	
σημείο	nokta	σημείο	nokta	N;NOM;NEUT;SG	
σχέση	ilişki	σχέση	ilişki	N;ACC;FEM;SG	N;NOM;SG;3
σχέση	ilişkisi	σχέση	ilişki	N;ACC;FEM;SG	N;NOM;SG;3
περίπτωση	case	περίπτωση	case	N;ACC;FEM;SG	
περίπτωση	vaka	περίπτωση	vaka	N;ACC;FEM;SG	
περίπτωση	dava	περίπτωση	dava	N;ACC;FEM;SG	
ήδη	çoktan	ήδη	çok	ADV	ADJ;AT+ABL;SG;3
έτος	yıl	έτος	yıl	N;ACC;NEUT;SG	
έτος	yılı	έτος	yıl	N;ACC;NEUT;SG	
έτος	sene	έτος	sene	N;ACC;NEUT;SG	
σχεδόν	nerdeyse	σχεδόν	nerdeyse	ADV	
σχεδόν	neredeyse	σχεδόν	neredeyse	ADV	
σχεδόν	nerdeyse	σχεδόν	nerdeyse	ADV	
σχεδόν	neredeyse	σχεδόν	neredeyse	ADV	
ένωση	sendika	ένωση	sendika	N;NOM;FEM;SG	
ένωση	birlik	ένωση	birlik	N;NOM;FEM;SG	
ένωση	dernek	ένωση	dernek	N;NOM;FEM;SG	
περισσότερο	devamı	πολύ	devam	ADV;CMPR	
περισσότερο	more	πολύ	more	ADV;CMPR	
βασιλιά	kral	βασιλιάς	kral	N;ACC;MASC;SG	
βασιλιά	king	βασιλιάς	king	N;ACC;MASC;SG	
εκκλησία	church	εκκλησία	church	N;NOM;FEM;SG	PROPN;NOM;SG;3
εκκλησία	kiliseye	εκκλησία	kili	N;NOM;FEM;SG	N;DAT;SG;3
εκκλησία	kilise	εκκλησία	kili	N;NOM;FEM;SG	
εκδόσεις	yayınları	έκδοση	yayın	N;NOM;FEM;PL	N;ACC;PL;3
μουσείο	müze	μουσείο	müze	N;NOM;NEUT;SG	
μουσείο	müzesi	μουσείο	müze	N;NOM;NEUT;SG	N;ACC;SG;3
πολιτικός	siyasetçi	πολιτικός	siyasetçi	ADJ;NOM;MASC;SG	N;NOM;SG;3
πολιτικός	politikacı	πολιτικός	politikacı	ADJ;NOM;MASC;SG	
συμμετοχή	katılım	συμμετοχή	katılım	N;NOM;FEM;SG	
συμμετοχή	katılımı	συμμετοχή	katılım	N;NOM;FEM;SG	N;ACC;SG;3
δυο	iki	δύο	iki	NUM;NOM;PL	
πέθανε	öl	πεθαίνω	öl	V;PFV;IND;SG;3;PST;FIN;ACT	
πέθανε	geber	πεθαίνω	geber	V;PFV;IND;SG;3;PST;FIN;ACT	
πέθανε	öldüm	πεθαίνω	öl	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;1;POS;PST
ανά	per	ανά	per	ADP	
μουσική	music	μουσικός	music	ADJ;NOM;FEM;SG	
μουσική	müzik	μουσικός	müzik	ADJ;NOM;FEM;SG	
κόσμο	cosmo	κόσμος	cosmo	N;ACC;MASC;SG	PROPN;NOM;SG;3
κόσμο	world	κόσμος	world	N;ACC;MASC;SG	
κόσμο	dünya	κόσμος	dünya	N;ACC;MASC;SG	
κόσμο	dunya	κόσμος	dunya	N;ACC;MASC;SG	
άτομα	halk	άτομο	halk	N;NOM;NEUT;PL	
άτομα	millet	άτομο	millet	N;NOM;NEUT;PL	
δεύτερο	ikinci	δεύτερος	ikinci	NUM;NOM;NEUT;SG	ADJ
είδος	tipi	είδος	tip	N;NOM;NEUT;SG	
είδος	tip	είδος	tip	N;NOM;NEUT;SG	
είδος	türü	είδος	tür	N;NOM;NEUT;SG	
είδος	tür	είδος	tür	N;NOM;NEUT;SG	
είδος	type	είδος	type	N;NOM;NEUT;SG	
είδος	tür	είδος	tür	N;NOM;NEUT;SG	
είδος	türler	είδος	tür	N;NOM;NEUT;SG	N;NOM;PL;3
αρκετά	yeter	αρκετά	yet	ADV	
χώρες	ülkelere	χώρα	ülke	N;NOM;FEM;PL	N;DAT;PL;3
χώρες	ülkeleri	χώρα	ülke	N;NOM;FEM;PL	N;ACC;PL;3
χώρο	boşluk	χώρος	boşluk	N;ACC;MASC;SG	
χώρο	space	χώρος	space	N;ACC;MASC;SG	
χώρο	uzayı	χώρος	uza	N;ACC;MASC;SG	
χώρο	uzay	χώρος	uzay	N;ACC;MASC;SG	
σχολή	okula	σχολή	okul	N;NOM;FEM;SG	N;DAT;SG;3
σχολή	okul	σχολή	okul	N;NOM;FEM;SG	
σχολή	school	σχολή	school	N;NOM;FEM;SG	
εναντίον	karsi	εναντίον	karsi	ADP	
εναντίον	aleyhinde	εναντίον	aleyh	ADP	N;ESS;SG;3
εναντίον	karşı	εναντίον	karşı	ADP	
τρία	three	τρεις	three	NUM;NOM;NEUT;PL	
όρος	terimi	όρος	terim	N;NOM;MASC;SG	
όρος	terim	όρος	terim	N;NOM;MASC;SG	
όρος	dönem	όρος	dön	N;NOM;MASC;SG	
όρος	mount	όρος	mount	N;NOM;MASC;SG	PROPN;NOM;SG;3
όρος	dağı	όρος	dağı	N;NOM;MASC;SG	
όρος	condition	όρος	condition	N;NOM;MASC;SG	
όρος	şart	όρος	şart	N;NOM;MASC;SG	
όρος	koşul	όρος	koşul	N;NOM;MASC;SG	
ιδρύθηκε	kurulan	ιδρύω	kur	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;IND;POS;PRS;V.PTCP;PASS
βασιλιάς	kral	βασιλιάς	kral	N;NOM;MASC;SG	
βασιλιάς	king	βασιλιάς	king	N;NOM;MASC;SG	
παιδιά	gençler	παιδί	genç	N;NOM;NEUT;PL	ADJ;NOM;PL;3
παιδιά	erkekler	παιδί	erkek	N;NOM;NEUT;PL	ADJ;NOM;PL;3
παιδιά	millet	παιδί	millet	N;NOM;NEUT;PL	
παιδιά	beyler	παιδί	beyle	N;NOM;NEUT;PL	
παιδιά	çocuk	παιδί	çocuk	N;NOM;NEUT;PL	N;NOM;SG;3
βραβείο	ödül	βραβείο	ödül	N;NOM;NEUT;SG	
βραβείο	ödülü	βραβείο	ödül	N;NOM;NEUT;SG	N;ACC;SG;3
βραβείο	ödül	βραβείο	ödül	N;NOM;NEUT;SG	
βραβείο	ödülü	βραβείο	ödül	N;NOM;NEUT;SG	N;ACC;SG;3
άρχισε	başladık	αρχίζω	başla	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;IND;PL;1;POS;PST
άρχισε	başladım	αρχίζω	başla	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;1;POS;PST
φαίνεται	görünüyor	φαίνομαι	görün	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;PROG;IND;SG;3;POS;INFM;PRS
φαίνεται	bakışlar	φαίνομαι	bakış	V;IPFV;IND;SG;3;PRS;FIN;PASS	N;NOM;PL;3
αρχαία	eskiler	αρχαίος	eskile	ADJ;NOM;FEM;SG	ADJ;NOM;PL;3
αρχαία	antik	αρχαίος	antik	ADJ;NOM;FEM;SG	
αρχαία	kadim	αρχαίος	kadim	ADJ;NOM;FEM;SG	
μήκος	boyu	μήκος	boy	N;ACC;NEUT;SG	N;NOM;SG;3
μήκος	uzunlukta	μήκος	uzunluk	N;ACC;NEUT;SG	N;ESS;SG;3
μήκος	uzunluk	μήκος	uzunluk	N;ACC;NEUT;SG	N;NOM;SG;3
κυκλοφόρησε	serbest	κυκλοφορώ	serbest	V;PFV;IND;SG;3;PST;FIN;ACT	
τι	ne	τι	ne	PRO;NOM;NEUT;SG;3	
χρονιά	yıl	χρονιά	yıl	N;ACC;FEM;SG	
χρονιά	yılı	χρονιά	yıl	N;ACC;FEM;SG	
χρονιά	sene	χρονιά	sene	N;ACC;FEM;SG	
παραγωγή	imalat	παραγωγή	imalat	N;NOM;FEM;SG	
παραγωγή	yapım	παραγωγή	yapım	N;NOM;FEM;SG	
παραγωγή	üretim	παραγωγή	üretim	N;NOM;FEM;SG	
παραγωγή	prodüksiyon	παραγωγή	prodüksiyon	N;NOM;FEM;SG	
ηθοποιός	artist	ηθοποιός	artist	N;NOM;MASC;SG	
ηθοποιός	aktris	ηθοποιός	aktris	N;NOM;MASC;SG	
ηθοποιός	oyuncu	ηθοποιός	oyuncu	N;NOM;MASC;SG	
ηθοποιός	aktör	ηθοποιός	aktör	N;NOM;MASC;SG	
ηθοποιός	oyuncu	ηθοποιός	oyuncu	N;NOM;MASC;SG	
ελληνικά	yunanlı	ελληνικός	yunanlı	ADV	
ελληνικά	yunan	ελληνικός	yunan	ADV	
ελληνικά	yunanca	ελληνικός	yunanca	ADV	V;PFV;IND;POS;PRS;PASS
δυνάμεις	güçleri	δύναμη	güç	N;NOM;FEM;PL	ADJ;ACC;PL;3
δυνάμεις	güçler	δύναμη	güç	N;NOM;FEM;PL	ADJ;NOM;PL;3
δυνάμεις	powers	δύναμη	powers	N;NOM;FEM;PL	
δυνάμεις	güçler	δύναμη	güç	N;NOM;FEM;PL	ADJ;NOM;PL;3
δυνάμεις	kuvvetleri	δύναμη	kuvvet	N;NOM;FEM;PL	N;ACC;PL;3
γαλλία	fransa	γαλλία	fra	PROPN;ACC;FEM;SG	PROPN;NOM;SG;3
γαλλία	france	γαλλία	france	PROPN;ACC;FEM;SG	PROPN;NOM;SG;3
ελληνικό	yunanlı	ελληνικός	yunanlı	ADJ;NOM;NEUT;SG	
ελληνικό	yunan	ελληνικός	yunan	ADJ;NOM;NEUT;SG	
ελληνικό	yunanca	ελληνικός	yunanca	ADJ;NOM;NEUT;SG	V;PFV;IND;POS;PRS;PASS
ευρώπη	avrupa	ευρώπη	avrupa	PROPN;ACC;FEM;SG	
γνωστό	bilinir	γνωστός	bil	ADJ;NOM;NEUT;SG	V;IPFV;IND;SG;3;POS;PASS
γνωστό	bilinen	γνωστός	bil	ADJ;NOM;NEUT;SG	V;PFV;IND;POS;PRS;V.PTCP;PASS
παγκόσμιο	global	παγκόσμιος	global	ADJ;NOM;NEUT;SG	
παγκόσμιο	evrensel	παγκόσμιος	evrensel	ADJ;NOM;NEUT;SG	
παγκόσμιο	küresel	παγκόσμιος	küresel	ADJ;NOM;NEUT;SG	
διάστημα	aralıklı	διάστημα	aralıklı	N;NOM;NEUT;SG	
διάστημα	boşluk	διάστημα	boşluk	N;NOM;NEUT;SG	
διάστημα	space	διάστημα	space	N;NOM;NEUT;SG	
διάστημα	uzayı	διάστημα	uza	N;NOM;NEUT;SG	
διάστημα	uzay	διάστημα	uzay	N;NOM;NEUT;SG	
οικογένεια	family	οικογένεια	family	N;NOM;FEM;SG	
οικογένεια	aile	οικογένεια	aile	N;NOM;FEM;SG	
μέτρα	tedbir	μέτρο	tedbir	N;NOM;NEUT;PL	
μέτρα	önlemler	μέτρο	önlem	N;NOM;NEUT;PL	ADJ;NOM;PL;3
σημαίνει	anlamı	σημαίνω	anlam	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;ACC;SG;3
σημαίνει	demek	σημαίνω	de	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;NOM;IND;POS;PRS;V.MSDR
πέντε	five	πέντε	fiv	NUM;NOM;MASC;PL	
πέντε	beş	πέντε	beş	NUM;NOM;MASC;PL	
παραπάνω	yukarıdaki	παραπάνω	yukarıdakiki	ADV	
παραπάνω	yukarıda	παραπάνω	yukarı	ADV	ADJ;ESS;SG;3
παραπάνω	üzeri	παραπάνω	üzer	ADV	
παραπάνω	üstünde	παραπάνω	üst	ADV	ADJ;ESS;SG;3
παραπάνω	üstü	παραπάνω	üst	ADV	
παραπάνω	yukarda	παραπάνω	yukar	ADV	
υπουργός	bakan	υπουργός	bak	N;NOM;MASC;SG	
σεζόν	mevsim	σεζόν	mevsim	N;ACC;FEM;SG	
σεζόν	sezon	σεζόν	sezon	N;ACC;FEM;SG	
πρότυπο	manken	πρότυπο	manken	N;NOM;NEUT;SG	
πρότυπο	model	πρότυπο	model	N;NOM;NEUT;SG	
πρότυπο	şablonu	πρότυπο	şablo	N;NOM;NEUT;SG	N;ACC;SG;3
πρότυπο	şablon	πρότυπο	şablon	N;NOM;NEUT;SG	
πρότυπο	standard	πρότυπο	standar	N;NOM;NEUT;SG	
πρότυπο	standart	πρότυπο	standart	N;NOM;NEUT;SG	
αριθμός	rakam	αριθμός	rakam	N;NOM;MASC;SG	
αριθμός	numara	αριθμός	numar	N;NOM;MASC;SG	
αριθμός	sayı	αριθμός	say	N;NOM;MASC;SG	
θάνατο	olum	θάνατος	ol	N;ACC;MASC;SG	
θάνατο	ölüm	θάνατος	ölüm	N;ACC;MASC;SG	
θάνατο	death	θάνατος	death	N;ACC;MASC;SG	
εταιρεία	şirket	εταιρεία	şirket	N;NOM;FEM;SG	
εταιρεία	bölük	εταιρεία	bölük	N;NOM;FEM;SG	
σώμα	ceset	σώμα	ceset	N;NOM;NEUT;SG	
σώμα	vücut	σώμα	vücut	N;NOM;NEUT;SG	
σώμα	beden	σώμα	beden	N;NOM;NEUT;SG	
πρωτεύουσα	başkent	πρωτεύουσα	başkent	N;NOM;FEM;SG	
πρωτεύουσα	sermaye	πρωτεύουσα	sermaye	N;NOM;FEM;SG	
παράλληλα	paralel	παράλληλα	paralel	ADV	ADJ
σύνολο	toplam	σύνολο	toplam	N;NOM;NEUT;SG	
γνωστή	bilinir	γνωστός	bil	ADJ;NOM;FEM;SG	V;IPFV;IND;SG;3;POS;PASS
γνωστή	bilinen	γνωστός	bil	ADJ;NOM;FEM;SG	V;PFV;IND;POS;PRS;V.PTCP;PASS
κατάσταση	durum	κατάσταση	durum	N;ACC;FEM;SG	N;NOM;SG;3
κατάσταση	statü	κατάσταση	stat	N;ACC;FEM;SG	
κατάσταση	durumu	κατάσταση	durum	N;ACC;FEM;SG	N;NOM;SG;3
κατάσταση	durum	κατάσταση	durum	N;ACC;FEM;SG	N;NOM;SG;3
κατάσταση	durum	κατάσταση	durum	N;ACC;FEM;SG	N;NOM;SG;3
κατάσταση	condition	κατάσταση	condition	N;ACC;FEM;SG	
κατάσταση	şart	κατάσταση	şart	N;ACC;FEM;SG	
κατάσταση	durumu	κατάσταση	durum	N;ACC;FEM;SG	N;NOM;SG;3
κατάσταση	koşul	κατάσταση	koşul	N;ACC;FEM;SG	
νησί	ada	νησί	ada	N;NOM;NEUT;SG	
