konstgjorda	بناوٹی	konstgjord	بناوٹی	ADJ;NOM;PL;PST;V.PTCP	V;PFV;FEM;SG;V.PTCP;ACT
byst	مُکّا	bysa	مُکلا	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
byst	تڑخنا	bysa	تڑخنا	N;NOM;INDF;MASC+FEM;SG	
byst	ٹھپ	bysa	ٹھپ	N;NOM;INDF;MASC+FEM;SG	V;ACT
byst	دوالہ.	bysa	دوالہ.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
byst	پھوٹنا.	bysa	پھوٹنا.	N;NOM;INDF;MASC+FEM;SG	V;SG;NFIN;ACT
byst	معطّل.	bysa	معطّل.	N;NOM;INDF;MASC+FEM;SG	
brink	کڑاڑا	brink	کڑاڑا	PROPN;NOM	PROPN;NOM;MASC;SG;3
brink	کنارہ	brink	کنارہ	PROPN;NOM	
brink	گھاٹی	brink	گھاٹی	PROPN;NOM	N;NOM;FEM;SG;3
brink	کگر	brink	کگر	PROPN;NOM	
brink	کڑاڑا	brink	کڑاڑا	PROPN;NOM	PROPN;NOM;MASC;SG;3
brink	دہانہ	brink	دہانہ	PROPN;NOM	PROPN;NOM;MASC;SG;3
brink	کنارہ	brink	کنارہ	PROPN;NOM	
brink	گھاٹی	brink	گھاٹی	PROPN;NOM	N;NOM;FEM;SG;3
brink	کگر	brink	کگر	PROPN;NOM	
anpassat	گاہک	anpassa	گاہک	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	
anpassat	رسوم	anpassa	رسم	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	N;NOM;MASC;SG;3
anpassat	رواج	anpassa	رواج	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	N;NOM;MASC;SG;3
anpassat	گاہک	anpassa	گاہک	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	
anpassat	رسوم	anpassa	رسم	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	N;NOM;MASC;SG;3
anpassat	چلن	anpassa	چلن	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;ACT
anpassat	رواج	anpassa	رواج	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	N;NOM;MASC;SG;3
anpassat	رسم	anpassa	رسم	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	N;NOM;FEM;SG;3
medicinskt	مادّہ	medicinsk	مادّہ	ADJ;NOM;INDF;NEUT;SG	N;NOM;MASC;SG;3
candy	مٹھائیاں	candy	مٹھا	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;PL;3
sax	کترنی.	sax	کترنی.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
sax	مقراض	sax	مقراض	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
sax	up	sax	up	N;NOM;INDF;MASC+FEM;SG	
lura	احمقانہ	lura	احمقانہ	V;IMP;FIN;ACT	ADJ
lura	بدّھو	lura	بدّھو	V;IMP;FIN;ACT	PROPN;NOM;MASC;SG;3
lura	مسخرا	lura	مسخرا	V;IMP;FIN;ACT	PROPN;NOM;MASC;SG;3
lura	احمق	lura	احمق	V;IMP;FIN;ACT	
lura	احمقانہ	lura	احمقانہ	V;IMP;FIN;ACT	ADJ
lura	بدّھو	lura	بدّھو	V;IMP;FIN;ACT	PROPN;NOM;MASC;SG;3
lura	مسخرا	lura	مسخرا	V;IMP;FIN;ACT	PROPN;NOM;MASC;SG;3
infektioner	چھوت	infektion	چھوت	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG;3
chat	(	chat	(	N;NOM;INDF;MASC+FEM;PL	
ränta	بیاج.	ränta	بیاج.	N;NOM;INDF;MASC+FEM;SG	
ränta	سُود	ränta	سُود	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
ränta	بیاج.	ränta	بیاج.	N;NOM;INDF;MASC+FEM;SG	
projektets	فلم	projekt	فلم	N;GEN;DEF;NEUT;SG	N;NOM;FEM;SG;3
projektets	ابھارنا.	projekt	ابھارن	N;GEN;DEF;NEUT;SG	PROPN;NOM;MASC;SG;3
projektets	دھکیلنا.	projekt	دھکیلنا.	N;GEN;DEF;NEUT;SG	PROPN;NOM;MASC;SG;3
projektets	ڈالنا	projekt	ڈال	N;GEN;DEF;NEUT;SG	V;MASC;SG;NFIN;ACT
projektets	پھینکنا	projekt	پھینکنا	N;GEN;DEF;NEUT;SG	V;NFIN;ACT
heron	بزہ	heron	بزہ	N;NOM;INDF;MASC+FEM;SG	
heron	پرکٹ	heron	پرکٹ	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
heron	بزہ	heron	بزہ	N;NOM;INDF;MASC+FEM;SG	
foder	طعام.	for	طعام.	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
foder	کھانا	for	کھا	N;NOM;INDF;NEUT;SG	V;MASC;SG;NFIN;ACT
foder	کھلانا.	for	کھلاناؤ	N;NOM;INDF;NEUT;SG	V;MASC;SG;V.PTCP;ACT
foder	سبزہ.	for	سبزہ.	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
foder	اگانا.	for	اگانا.	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
foder	چراگاہ	for	چراگاہ	N;NOM;INDF;NEUT;SG	V;MASC;SG;3;ACT
foder	پروسنا.	for	پروسنا.	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
smile	روشن	smile	روشن	N;NOM;INDF;NEUT;SG	ADJ
smile	مسکرانا	smile	مسکرانا	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
smile	بہلانا.	smile	بہلانا.	N;NOM;INDF;NEUT;SG	
smile	out	smile	out	N;NOM;INDF;NEUT;SG	
smile	تبسّم	smile	تبسّم	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
smile	ہنسی.	smile	ہنسی.	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
ofullständig	ادھورا.	ofullständig	ادھورا.	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
hatten	دلانا.	hatt	دلاناؤ	N;NOM;DEF;MASC+FEM;SG	V;MASC;SG;NFIN;ACT
feeling	جذباتی	feeling	جذباتی	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM
feeling	حسّاس	feeling	حسّاس	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
feeling	ہمدرد.	feeling	ہمدرد.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
inventarier	فرد	inventarium	فرد	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG;3
inventarier	سیاہہ.	inventarium	سیاہہ.	N;NOM;INDF;MASC+FEM;PL	PROPN;NOM;MASC;SG;3
inventarier	لوازم	inventarium	لوازم	N;NOM;INDF;MASC+FEM;PL	
inventarier	کنڈی	inventarium	کنڈی	N;NOM;INDF;MASC+FEM;PL	PROPN;NOM;MASC;SG;3
inventarier	قبضے.	inventarium	قبضے.	N;NOM;INDF;MASC+FEM;PL	
inventarier	کرسی	inventarium	کرسی	N;NOM;INDF;MASC+FEM;PL	PROPN;NOM;MASC;SG;3
tjeckoslovakiska	چیکوسلوواکیہ	tjeckoslovakisk	چیکوسلوواکیہ	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
deal	لگانا	deal	لگا	N;NOM;INDF;MASC+FEM;SG	V;MASC;SG;NFIN;ACT
deal	برتاؤ	deal	برتاؤ	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
deal	پہنچانا	deal	پہنچ	N;NOM;INDF;MASC+FEM;SG	V;MASC;SG;NFIN;ACT
deal	چھیڑنا	deal	چھیڑ	N;NOM;INDF;MASC+FEM;SG	V;NFIN;ACT
deal	جڑنا	deal	جڑ	N;NOM;INDF;MASC+FEM;SG	V;MASC;SG;NFIN;ACT
deal	سودا.	deal	سودا.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
deal	بانٹنا.	deal	بانٹنا.	N;NOM;INDF;MASC+FEM;SG	V;SG;NFIN;ACT
förnuft	whether	förnuft	whether	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
förnuft	what	förnuft	what	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
förnuft	(	förnuft	(	N;NOM;INDF;NEUT;SG	
förnuft	whether	förnuft	whether	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
förnuft	what	förnuft	what	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
förnuft	(	förnuft	(	N;NOM;INDF;NEUT;SG	
förnuft	معقول	förnuft	معقول	N;NOM;INDF;NEUT;SG	ADJ
förnuft	سمجھنا.	förnuft	سمجھنا	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
förnuft	پالینا.	förnuft	پالینا.	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
förnuft	(	förnuft	(	N;NOM;INDF;NEUT;SG	
vittne	to	vittne	to	N;NOM;INDF;NEUT;SG	
vittne	تصدیق.	vittne	تصدیق.	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
vittne	for	vittne	for	N;NOM;INDF;NEUT;SG	
vittne	against	vittne	against	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
vittne	(	vittne	(	N;NOM;INDF;NEUT;SG	
vittne	شاہد-	vittne	شاہد-	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
vittne	to	vittne	to	N;NOM;INDF;NEUT;SG	
vittne	تصدیق.	vittne	تصدیق.	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
vittne	for	vittne	for	N;NOM;INDF;NEUT;SG	
vittne	against	vittne	against	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
vittne	(	vittne	(	N;NOM;INDF;NEUT;SG	
vittne	شاہد-	vittne	شاہد-	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
förvaltare	مندوب.	förvaltare	مندوب.	N;NOM;INDF;MASC+FEM;PL	PROPN;NOM;MASC;SG;3
förvaltare	متولی	förvaltare	متولی	N;NOM;INDF;MASC+FEM;PL	ADJ;NOM
förvaltare	مندوب.	förvaltare	مندوب.	N;NOM;INDF;MASC+FEM;PL	PROPN;NOM;MASC;SG;3
förvaltare	امین	förvaltare	امین	N;NOM;INDF;MASC+FEM;PL	PROPN;NOM;MASC;SG;3
förvaltare	متولی	förvaltare	متولی	N;NOM;INDF;MASC+FEM;PL	ADJ;NOM
himmelen	آخرت.	himmel	آخرت.	N;NOM;DEF;MASC+FEM;SG	ADJ
himmelen	آخرت.	himmel	آخرت.	N;NOM;DEF;MASC+FEM;SG	ADJ
matris	سانچا	matris	سانچا	N;NOM;INDF;MASC+FEM;SG	
skyldighet	تمسک.	skyldighet	تمسک.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
skyldighet	تمسک.	skyldighet	تمسک.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
beställning	آیونک	beställning	آیونک	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
beställning	کارنتھین	beställning	کارنتھین	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
beställning	(	beställning	(	N;NOM;INDF;MASC+FEM;SG	
beställning	آیونک	beställning	آیونک	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
beställning	کارنتھین	beställning	کارنتھین	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
beställning	(	beställning	(	N;NOM;INDF;MASC+FEM;SG	
omvänt	الٹنا	omvända	الٹنا	N;NOM;INDF;NEUT;SG	V;MASC;SG;NFIN;ACT
omvänt	معکوس.	omvända	معکوس.	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
informera	خوبی	informera	خوبی	V;IMP;FIN;ACT	N;NOM;MASC;SG;3
informera	of	informera	of	V;IMP;FIN;ACT	
skeptisk	لاادری.	skeptisk	لاادریؤ	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
mässing	ترم	mässing	ترم	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
svält	خواہشمند	svält	خواہشمند	N;NOM;INDF;MASC+FEM;SG	ADJ
svält	جویا	svält	جویا	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
svält	چاہ.	svält	چاہ.	N;NOM;INDF;MASC+FEM;SG	
svält	اشتہا.	svält	اشتہا.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
förhör	جرِح	förhöra	جرِح	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
mana	اقتدار.	mana	اقتدار.	V;IMP;FIN;ACT	N;NOM;MASC;SG;3
mana	قوت	mana	قوت	V;IMP;FIN;ACT	N;NOM;FEM;SG;3
mana	اختیار	mana	اختیار	V;IMP;FIN;ACT	N;NOM;MASC;SG;3
obligatoriska	ناگزیر.	obligatorisk	ناگزیر.	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
smör	خوشامد	smör	خوشامد	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
smör	چاپلوسی.	smör	چاپلوسی.	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
jungfrun	سنبلہ	jungfru	سنبلہ	N;NOM;DEF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
nackdel	خامی	nackdel	خامی	N;NOM;INDF;MASC+FEM;SG	ADJ
nackdel	زیاں.	nackdel	زیاں.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
gränd	پٹڑی.	gränd	پٹڑی.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
gränd	باغ	gränd	باغ	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
hammare	ہرانا	hammare	ہرانا	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
hammare	بجانا	hammare	بجا	N;NOM;INDF;MASC+FEM;SG	V;MASC;SG;ACT
hammare	پچکانا	hammare	پچکا	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
frekvensen	اہتزاز	frekvens	اہتزاز	N;NOM;DEF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
frekvensen	تعدّد	frekvens	تعدّد	N;NOM;DEF;MASC+FEM;SG	
frekvensen	باریاں.	frekvens	باری	N;NOM;DEF;MASC+FEM;SG	V;FEM;PL;FIN;ACT
colchicum	سورنجان	colchicum	سورنجان	PROPN;NOM	PROPN;NOM;MASC;SG;3
vänliga	ہمدرد	vänlig	ہمدرد	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
vänliga	مربّیانہ.	vänlig	مربّیانہ.	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
vänliga	مہربان	vänlig	مہربان	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
vänliga	ہمدرد	vänlig	ہمدرد	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
vänliga	مربّیانہ.	vänlig	مربّیانہ.	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
vänliga	مہربان	vänlig	مہربان	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
konkurrent	حریف.	konkurrent	حریف.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
duell	دوبدو	duell	دوبدو	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
mötas	خط	möta	خط	V;NFIN;PASS	N;NOM;MASC;SG;3
mötas	مناسب	möta	مناسب	V;NFIN;PASS	ADJ
mötas	جُڑنا	möta	جُڑ	V;NFIN;PASS	V;SG;NFIN;ACT
mötas	بھڑنا.	möta	بھڑنا.	V;NFIN;PASS	V;SG;NFIN;ACT
mötas	موزوں.	möta	موزوں	V;NFIN;PASS	
mötas	ملنا	möta	مل	V;NFIN;PASS	V;MASC;SG;NFIN;ACT
samlag	جفتی	samlag	جفتی	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
reparation	پہنچ.	reparation	پہنچ	N;NOM;INDF;MASC+FEM;SG	
reparation	چرچا.	reparation	چرچا.	N;NOM;INDF;MASC+FEM;SG	
reparation	سدھارنا	reparation	سدھار	N;NOM;INDF;MASC+FEM;SG	V;MASC;SG;NFIN;ACT
slutgiltigt	اخیر	slutgiltig	اخیر	ADV	
slutgiltigt	حتمی	slutgiltig	حتمی	ADV	N;NOM;MASC;SG;3
slutgiltigt	لازماً	slutgiltig	لازماً	ADV	CONJ
slutgiltigt	معاہدہ	slutgiltig	معاہدہ	ADV	N;NOM;MASC;SG;3
kapitulation	تسلیم.	kapitulation	تسلیم.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
ceremonier	تقریب	ceremoni	تقریب	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;SG;3
förloraren	پٹیل.	förlorare	پٹیل.	N;NOM;DEF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
ackord	ریاضی	ackord	ریاضی	N;NOM;INDF;MASC+FEM;PL	ADJ
mästerverk	شاہکار.	mästerverk	شاہکار.	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
ull	صوف	ull	صوف	N;NOM;INDF;MASC+FEM;SG	
ull	پشم.	ull	پشم.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
ull	سمور	ull	سمور	N;NOM;INDF;MASC+FEM;SG	
lyckat	بامُراد.	lyckad	بامُراد.	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	PROPN;NOM;MASC;SG;3
lyckat	عزت	lyckad	عزت	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	N;NOM;MASC;SG;3
lyckat	بامُراد.	lyckad	بامُراد.	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	PROPN;NOM;MASC;SG;3
lyckat	کامران	lyckad	کامران	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	PROPN;NOM;MASC;SG;3
lyckat	عزت	lyckad	عزت	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	N;NOM;MASC;SG;3
evenemanget	خلاصہ.	evenemang	خلاصہ.	N;NOM;DEF;NEUT;SG	
evenemanget	خلاصہ.	evenemang	خلاصہ.	N;NOM;DEF;NEUT;SG	
ugglan	چغد	ugglan	چغد	N;NOM;INDF;MASC+FEM;SG	
ugglan	الّو	ugglan	الّو	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
gong	بِلّا.	gong	بِلّا.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
beech	زان	beech	زان	PROPN;NOM	
beech	تبولا	beech	تبولا	PROPN;NOM	PROPN;NOM;MASC;SG;3
teleskop	دوربین.	teleskop	دوربین.	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
teleskop	جڑنا	teleskop	جڑ	N;NOM;INDF;NEUT;SG	V;MASC;SG;NFIN;ACT
por	منفذ.	por	منفذ.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
camping	ڈیرا	camping	ڈیرا	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
camping	پڑاؤ	camping	پڑاؤ	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
elefanter	فیل	elefant	فیل	N;NOM;INDF;MASC+FEM;PL	V;ACT
förstärkningar	کمک.	förstärkning	کمک.	N;NOM;INDF;MASC+FEM;PL	
lees	تلچھٹ	lesa	تلچھٹ	PROPN;NOM	N;NOM;MASC;SG;3
lees	کچرا.	lesa	کچرا.	PROPN;NOM	
lees	دُرد	lesa	دُرد	PROPN;NOM	PROPN;NOM;MASC;SG;3
telegraph	دوڑ	telegraph	دوڑ	PROPN;NOM	N;NOM;MASC;SG;3
sortera	انداز	sortera	انداز	V;IMP;FIN;ACT	N;NOM;MASC;SG;3
sortera	نوع	sortera	نوع	V;IMP;FIN;ACT	N;NOM;MASC;SG;3
sortera	زمرہ.	sortera	زمرہ.	V;IMP;FIN;ACT	
sortera	۴.	sortera	۴.	V;IMP;FIN;ACT	
sortera	گروہ	sortera	گروہ	V;IMP;FIN;ACT	N;NOM;MASC;SG;3
sortera	قسم	sortera	قسم	V;IMP;FIN;ACT	N;NOM;MASC;SG;3
sortera	طریقہ.	sortera	طریقہ.	V;IMP;FIN;ACT	N;NOM;MASC;SG;3
sömn	نیند.	sömn	نیند.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
sömn	نیند.	sömn	نیند.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
sömn	آرام	sömn	آرام	N;NOM;INDF;MASC+FEM;SG	ADJ
slät	(	släta	(	ADJ;NOM;INDF;MASC+FEM;SG	
slät	over	släta	over	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
slät	یکسار	släta	یکسار	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
slät	جھرّیوں	släta	جھریی	ADJ;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;PL;3
slät	down	släta	down	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
slät	دھچکے	släta	دھچکا	ADJ;NOM;INDF;MASC+FEM;SG	V;MASC;SG;V.PTCP;ACT
slät	چکنا.	släta	چکنا.	ADJ;NOM;INDF;MASC+FEM;SG	
slät	مؤدب	släta	مؤدب	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
slät	(	släta	(	ADJ;NOM;INDF;MASC+FEM;SG	
slät	over	släta	over	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
slät	یکسار	släta	یکسار	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
slät	جھرّیوں	släta	جھریی	ADJ;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;PL;3
slät	down	släta	down	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
slät	دھچکے	släta	دھچکا	ADJ;NOM;INDF;MASC+FEM;SG	V;MASC;SG;V.PTCP;ACT
slät	چکنا.	släta	چکنا.	ADJ;NOM;INDF;MASC+FEM;SG	
slät	مؤدب	släta	مؤدب	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
defensiv	بچاؤ	defensiv	بچاؤ	N;NOM;INDF;MASC+FEM;SG	
logg	لٹھا	logg	لٹھ	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
logg	تراشنا.	logg	تراشنا.	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
logg	کندہ	logg	کندہ	N;NOM;INDF;NEUT;SG	ADJ
publikation	کتابوں	publikation	کتاب	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;PL;3
publikation	اخباروں	publikation	اخبار	N;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;PL;3
tuff	اُجڈ	tuff	وجج	ADJ;NOM;INDF;MASC+FEM;SG	
tuff	(	tuff	(	ADJ;NOM;INDF;MASC+FEM;SG	
tuff	اکھڑ	tuff	اکھڑ	ADJ;NOM;INDF;MASC+FEM;SG	V;ACT
tuff	نادرست	tuff	نادرست	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
tuff	گنجان	tuff	گنجان	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
tuff	گھنا	tuff	گھنا	ADJ;NOM;INDF;MASC+FEM;SG	
tuff	(	tuff	(	ADJ;NOM;INDF;MASC+FEM;SG	
tuff	تتربتر	tuff	تتربتر	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
tuff	خاکہ.	tuff	خاکہ.	ADJ;NOM;INDF;MASC+FEM;SG	
tuff	ادھورا.	tuff	ادھورا.	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
tuff	نڈھال	tuff	نڈھال	ADJ;NOM;INDF;MASC+FEM;SG	V;ACT
tuff	تلخ.	tuff	تلخ.	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
tuff	تند	tuff	تند	ADJ;NOM;INDF;MASC+FEM;SG	V;MASC;SG;ACT
tuff	(	tuff	(	ADJ;NOM;INDF;MASC+FEM;SG	
tuff	پھلانا	tuff	پھلانا	ADJ;NOM;INDF;MASC+FEM;SG	V;MASC;SG;V.PTCP;ACT
tuff	پست.	tuff	پست.	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
tuff	غف	tuff	غف	ADJ;NOM;INDF;MASC+FEM;SG	
tuff	ہٹیلا	tuff	ہٹیلا	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
tuff	اکھڑ	tuff	اکھڑ	ADJ;NOM;INDF;MASC+FEM;SG	V;ACT
tuff	اڑیل	tuff	اڑیل	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
skrovet	ڈھکنا.	skrov	ڈھکنا.	N;NOM;DEF;NEUT;SG	V;SG;V.PTCP;ACT
skrovet	کشتی	skrov	کشتی	N;NOM;DEF;NEUT;SG	PROPN;NOM;MASC;SG;3
tillhandahålla	عطف.	tillhandahålla	عطف.	V;IMP;FIN;ACT	
aggressiv	جارح	aggressiv	جارح	ADJ;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
aggressiv	جارحانہ(	aggressiv	جارحانہ(	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
aggressiv	اقدام	aggressiv	اقدام	ADJ;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
aggressiv	ظالم	aggressiv	ظالم	ADJ;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
aggressiv	جابر	aggressiv	جابر	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
aggressiv	جنگجو	aggressiv	جنگجو	ADJ;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;SG;3
spy	جاسوس	spy	جاسوس	V;IMP;FIN;ACT	PROPN;NOM;MASC;SG;3
spy	مخبر	spy	مخبر	V;IMP;FIN;ACT	PROPN;NOM;MASC;SG;3
spy	استفراغ	spy	استفراغ	V;IMP;FIN;ACT	N;NOM;MASC;SG;3
spy	الٹی	spy	الٹی	V;IMP;FIN;ACT	N;NOM;MASC;SG;3
spy	استفراغ	spy	استفراغ	V;IMP;FIN;ACT	N;NOM;MASC;SG;3
spy	ابکنا.	spy	ابکنا.	V;IMP;FIN;ACT	
spy	قے	spy	قے	V;IMP;FIN;ACT	N;NOM;MASC;SG;3
spy	ڈاکنا.	spy	ڈاکنا.	V;IMP;FIN;ACT	
spy	استفراغ	spy	استفراغ	V;IMP;FIN;ACT	N;NOM;MASC;SG;3
spy	ابکنا.	spy	ابکنا.	V;IMP;FIN;ACT	
spy	قے	spy	قے	V;IMP;FIN;ACT	N;NOM;MASC;SG;3
spy	ڈاکنا.	spy	ڈاکنا.	V;IMP;FIN;ACT	
spy	اُلٹی	spy	اُلٹی	V;IMP;FIN;ACT	
spy	استفراغ.	spy	استفراغ.	V;IMP;FIN;ACT	N;NOM;MASC;SG;3
preliminära	ابتدائی.	preliminär	ابتدائی.	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
